Orthogroup	DBIA.longest_only	AALB.longest_only
OG0004979	LOC108034747|XP_016965184.1|DBIA	LOC118463992|XP_035786916.1|AALB
OG0004980	LOC108030642|XP_016959145.1|DBIA	LOC118463035|XP_035785171.1|AALB
OG0004981	LOC108035955|XP_016967249.1|DBIA	LOC118463037|XP_035785175.1|AALB
OG0004982	LOC108035957|XP_016967254.1|DBIA	LOC118463031|XP_035785166.1|AALB
OG0004983	LOC108035489|XP_016966629.1|DBIA	LOC118463039|XP_035785176.1|AALB
OG0004984	LOC108028665|XP_016956086.1|DBIA	LOC118463032|XP_035785167.1|AALB
OG0004985	LOC108028542|XP_016955933.1|DBIA	LOC118467471|XP_035793899.1|AALB
OG0004986	LOC108028639|XP_016956053.1|DBIA	LOC118463290|XP_035785665.1|AALB
OG0004987	LOC108035001|XP_016965829.1|DBIA	LOC118465043|XP_035788804.1|AALB
OG0004988	LOC108028557|XP_016955954.1|DBIA	LOC118467472|XP_035793903.1|AALB
OG0004989	LOC108035355|XP_016966438.1|DBIA	LOC118463053|XP_035785197.1|AALB
OG0004990	LOC108022386|XP_016946758.1|DBIA	LOC118467122|XP_035793086.1|AALB
OG0004991	LOC108030058|XP_016958131.1|DBIA	LOC118465525|XP_035789742.1|AALB
OG0004992	LOC108030062|XP_016958138.1|DBIA	LOC118465534|XP_035789753.1|AALB
OG0004993	LOC108035392|XP_016966494.1|DBIA	LOC118464492|XP_035787813.1|AALB
OG0004994	LOC108034408|XP_016964779.1|DBIA, LOC108035704|XP_016966915.1|DBIA	LOC118465518|XP_035789730.1|AALB
OG0004995	LOC108034914|XP_016965649.1|DBIA	LOC118467752|XP_035794458.1|AALB
OG0004996	LOC108030529|XP_016958912.1|DBIA	LOC118466429|XP_035791618.1|AALB
OG0004997	LOC108036633|XP_016968396.1|DBIA	LOC118467242|XP_035793402.1|AALB
OG0004998	LOC108026691|XP_016953269.1|DBIA	LOC118467114|XP_035793070.1|AALB
OG0004999	LOC108035437|XP_016966560.1|DBIA	LOC118464102|XP_035787072.1|AALB
OG0005000	LOC108036270|XP_016967770.1|DBIA	LOC118466517|XP_035791903.1|AALB
OG0005001	LOC108034955|XP_016965730.1|DBIA	LOC118463120|XP_035785347.1|AALB
OG0005002	LOC108032214|XP_016961563.1|DBIA	LOC118467636|XP_035794253.1|AALB
OG0005003	LOC108035320|XP_016966384.1|DBIA	LOC118463224|XP_035785566.1|AALB
OG0005004	LOC108028838|XP_016956318.1|DBIA	LOC118463218|XP_035785555.1|AALB
OG0005005	LOC108035887|XP_016967131.1|DBIA	LOC118467058|XP_035792952.1|AALB
OG0005006	LOC108030678|XP_016959218.1|DBIA	LOC118464101|XP_035787071.1|AALB
OG0005007	LOC108028624|XP_016956033.1|DBIA	LOC118464103|XP_035787073.1|AALB
OG0005008	LOC108031203|XP_016959920.1|DBIA	LOC118464069|XP_035787011.1|AALB
OG0005009	LOC108028085|XP_016955215.1|DBIA	LOC118466294|XP_035791275.1|AALB
OG0005010	LOC108030497|XP_016958876.1|DBIA	LOC118462920|XP_035784920.1|AALB
OG0005011	LOC108026838|XP_016953502.1|DBIA	LOC118462918|XP_035784916.1|AALB
OG0005012	LOC108028767|XP_016956231.1|DBIA	LOC118464834|XP_035788403.1|AALB
OG0005013	LOC108031546|XP_016960571.1|DBIA	LOC118467712|XP_035794402.1|AALB
OG0005014	LOC108034987|XP_016965806.1|DBIA	LOC118464009|XP_035786950.1|AALB
OG0005015	LOC108028471|XP_016955822.1|DBIA	LOC118462705|XP_035784537.1|AALB
OG0005016	LOC108030676|XP_016959194.1|DBIA	LOC118464762|XP_035788274.1|AALB
OG0005017	LOC108035093|XP_016966003.1|DBIA	LOC118467233|XP_035793384.1|AALB
OG0005018	LOC108030066|XP_016958152.1|DBIA	LOC118464312|XP_035787496.1|AALB
OG0005019	LOC108035236|XP_016966257.1|DBIA	LOC118467080|XP_035793012.1|AALB
OG0005020	LOC108036247|XP_016967745.1|DBIA	LOC118467154|XP_035793188.1|AALB
OG0005021	LOC108034316|XP_016964675.1|DBIA	LOC118466127|XP_035790969.1|AALB
OG0005022	LOC108031238|XP_016959966.1|DBIA	LOC118463296|XP_035785675.1|AALB
OG0005023	LOC108036256|XP_016967755.1|DBIA	LOC118466230|XP_035791163.1|AALB
OG0005024	LOC108035252|XP_016966282.1|DBIA	LOC118466228|XP_035791160.1|AALB, LOC118466229|XP_035791161.1|AALB
OG0005025	LOC108029698|XP_016957654.1|DBIA	LOC118466411|XP_035791572.1|AALB
OG0005026	LOC108035306|XP_016966365.1|DBIA	LOC118466409|XP_035791570.1|AALB
OG0005027	LOC108035275|XP_016966325.1|DBIA	LOC118463644|XP_035786277.1|AALB
OG0005028	LOC108027186|XP_016953975.1|DBIA	LOC118463545|XP_035786060.1|AALB
OG0005029	LOC108028432|XP_016955750.1|DBIA	LOC118464307|XP_035787491.1|AALB
OG0005030	LOC108029489|XP_016957250.1|DBIA	LOC118463543|XP_035786057.1|AALB
OG0005031	LOC108035214|XP_016966219.1|DBIA	LOC118466428|XP_035791604.1|AALB
OG0005032	LOC108028250|XP_016955421.1|DBIA	LOC118465815|XP_035790279.1|AALB
OG0005033	LOC108028453|XP_016955786.1|DBIA	LOC118463101|XP_035785290.1|AALB
OG0005034	LOC108028244|XP_016955412.1|DBIA	LOC118463582|XP_035786115.1|AALB
OG0005035	LOC108028251|XP_016955422.1|DBIA	LOC118466914|XP_035792676.1|AALB
OG0005036	LOC108035228|XP_016966246.1|DBIA	LOC118463079|XP_035785235.1|AALB
OG0005037	LOC108029901|XP_016957884.1|DBIA	LOC118464212|XP_035787276.1|AALB
OG0005038	LOC108035439|XP_016966562.1|DBIA	LOC118466514|XP_035791897.1|AALB
OG0005039	LOC108027899|XP_016955007.1|DBIA	LOC118463243|XP_035785603.1|AALB
OG0005040	LOC108028455|XP_016955790.1|DBIA	LOC118463124|XP_035785373.1|AALB
OG0005041	LOC108028494|XP_016955859.1|DBIA	LOC118463246|XP_035785606.1|AALB
OG0005042	LOC108034538|XP_016964953.1|DBIA	LOC118467593|XP_035794157.1|AALB
OG0005043	LOC108022780|XP_016947382.1|DBIA	LOC118464551|XP_035787882.1|AALB
OG0005044	LOC108022778|XP_016947381.1|DBIA	LOC118467135|XP_035793142.1|AALB
OG0005045	LOC108022233|XP_016946580.1|DBIA	LOC118464474|XP_035787776.1|AALB
OG0005046	LOC108029974|XP_016957970.1|DBIA	LOC118463397|XP_035785835.1|AALB
OG0005047	LOC108030682|XP_016959204.1|DBIA	LOC118463393|XP_035785831.1|AALB
OG0005048	LOC108030685|XP_016959207.1|DBIA	LOC118463966|XP_035786861.1|AALB
OG0005049	LOC108028248|XP_016955420.1|DBIA	LOC118464456|XP_035787736.1|AALB
OG0005050	LOC108030060|XP_016958133.1|DBIA	LOC118465980|XP_035790642.1|AALB
OG0005051	LOC108028521|XP_016955893.1|DBIA	LOC118463710|XP_035786396.1|AALB
OG0005052	LOC108028816|XP_016956292.1|DBIA	LOC118464772|XP_035788293.1|AALB
OG0005053	LOC108032625|XP_016962052.1|DBIA	LOC118467755|XP_035794475.1|AALB
OG0005054	LOC108028418|XP_016955730.1|DBIA	LOC118464270|XP_035787418.1|AALB
OG0005055	LOC108024027|XP_016949283.1|DBIA	LOC118464273|XP_035787428.1|AALB
OG0005056	LOC108026929|XP_016953631.1|DBIA	LOC118464828|XP_035788396.1|AALB
OG0005057	LOC108028525|XP_016955897.1|DBIA	LOC118464961|XP_035788649.1|AALB
OG0005058	LOC108034852|XP_016965479.1|DBIA	LOC118464967|XP_035788673.1|AALB
OG0005059	LOC108022161|XP_016946494.1|DBIA	LOC118463174|XP_035785472.1|AALB
OG0005060	LOC108022655|XP_016947202.1|DBIA	LOC118463173|XP_035785461.1|AALB
OG0005061	LOC108034309|XP_016964668.1|DBIA	LOC118463256|XP_035785618.1|AALB
OG0005062	LOC108026703|XP_016953286.1|DBIA	LOC118464083|XP_035787034.1|AALB
OG0005063	LOC108027643|XP_016954652.1|DBIA	LOC118464142|XP_035787140.1|AALB
OG0005064	LOC108035423|XP_016966540.1|DBIA	LOC118465223|XP_035789111.1|AALB
OG0005065	LOC108030167|XP_016958393.1|DBIA	LOC118463614|XP_035786196.1|AALB
OG0005066	LOC108036624|XP_016968384.1|DBIA	LOC118463286|XP_035785656.1|AALB
OG0005067	LOC108026877|XP_016953557.1|DBIA	LOC118466307|XP_035791309.1|AALB
OG0005068	LOC108028769|XP_016956233.1|DBIA	LOC118467192|XP_035793294.1|AALB
OG0005069	LOC108029577|XP_016957428.1|DBIA	LOC118467186|XP_035793275.1|AALB
OG0005070	LOC108026686|XP_016953264.1|DBIA	LOC118466841|XP_035792556.1|AALB
OG0005071	LOC108030606|XP_016959082.1|DBIA	LOC118463292|XP_035785667.1|AALB
OG0005072	LOC108023487|XP_016948501.1|DBIA	LOC118466124|XP_035790966.1|AALB
OG0005073	LOC108030356|XP_016958712.1|DBIA	LOC118463248|XP_035785610.1|AALB
OG0005074	LOC108034806|XP_016965321.1|DBIA	LOC118462621|XP_035784353.1|AALB
OG0005075	LOC108026541|XP_016952978.1|DBIA	LOC118466126|XP_035790968.1|AALB
OG0005076	LOC108023038|XP_016947768.1|DBIA	LOC118466128|XP_035790971.1|AALB
OG0005078	LOC108034565|XP_016964984.1|DBIA	LOC118464902|XP_035788556.1|AALB
OG0005079	LOC108022569|XP_016947058.1|DBIA	LOC118463836|XP_035786623.1|AALB
OG0005080	LOC108034401|XP_016964772.1|DBIA	LOC118463259|XP_035785622.1|AALB
OG0005081	LOC108030211|XP_016958467.1|DBIA	LOC118466187|XP_035791085.1|AALB
OG0005082	LOC108030690|XP_016959213.1|DBIA	LOC118467006|XP_035792843.1|AALB
OG0005083	LOC108023992|XP_016949217.1|DBIA	LOC118467007|XP_035792844.1|AALB
OG0005084	LOC108034989|XP_016965808.1|DBIA	LOC118467367|XP_035793662.1|AALB
OG0005085	LOC108028297|XP_016955508.1|DBIA	LOC118467366|XP_035793661.1|AALB
OG0005086	LOC108030350|XP_016958704.1|DBIA	LOC118466286|XP_035791264.1|AALB
OG0005087	LOC108035184|XP_016966153.1|DBIA	LOC118466917|XP_035792679.1|AALB
OG0005088	LOC108022823|XP_016947453.1|DBIA	LOC118467529|XP_035793988.1|AALB
OG0005089	LOC108022822|XP_016947452.1|DBIA	LOC118467527|XP_035793986.1|AALB
OG0005090	LOC108026804|XP_016953458.1|DBIA	LOC118466865|XP_035792595.1|AALB
OG0005091	LOC108029668|XP_016957585.1|DBIA	LOC118459939|XP_035779709.1|AALB
OG0005092	LOC108028828|XP_016956306.1|DBIA	LOC118463508|XP_035786001.1|AALB
OG0005093	LOC108028468|XP_016955817.1|DBIA	LOC118463495|XP_035785984.1|AALB
OG0005094	LOC108034893|XP_016965593.1|DBIA	LOC118462939|XP_035784957.1|AALB
OG0005095	LOC108022595|XP_016947114.1|DBIA	LOC118462937|XP_035784948.1|AALB
OG0005096	LOC108027895|XP_016955003.1|DBIA	LOC118466233|XP_035791166.1|AALB
OG0005097	LOC108026930|XP_016953632.1|DBIA	LOC118464129|XP_035787117.1|AALB
OG0005098	LOC108022729|XP_016947302.1|DBIA	LOC118463410|XP_035785854.1|AALB
OG0005099	LOC108023122|XP_016947879.1|DBIA	LOC118466965|XP_035792769.1|AALB
OG0005100	LOC108023121|XP_016947878.1|DBIA	LOC118466962|XP_035792756.1|AALB
OG0005101	LOC108032082|XP_016961395.1|DBIA	LOC118462607|XP_035784330.1|AALB
OG0005102	LOC108022832|XP_016947466.1|DBIA	LOC118466483|XP_035791757.1|AALB
OG0005103	LOC108026685|XP_016953263.1|DBIA	LOC118466960|XP_035792754.1|AALB
OG0005104	LOC108036131|XP_016967605.1|DBIA	LOC118466968|XP_035792773.1|AALB
OG0005105	LOC108034570|XP_016964990.1|DBIA	LOC118464596|XP_035787932.1|AALB
OG0005106	LOC108034802|XP_016965292.1|DBIA	LOC118466806|XP_035792457.1|AALB
OG0005107	LOC108035659|XP_016966856.1|DBIA	LOC118466273|XP_035791239.1|AALB
OG0005108	LOC108036910|XP_016968804.1|DBIA	LOC118467375|XP_035793689.1|AALB
OG0005109	LOC108032605|XP_016962025.1|DBIA	LOC118461607|XP_035783026.1|AALB
OG0005110	LOC108035005|XP_016965837.1|DBIA	LOC118467795|XP_035794562.1|AALB
OG0005111	LOC108028631|XP_016956041.1|DBIA	LOC118463404|XP_035785845.1|AALB
OG0005112	LOC108031207|XP_016959933.1|DBIA	LOC118463402|XP_035785843.1|AALB
OG0005113	LOC108028633|XP_016956045.1|DBIA	LOC118463406|XP_035785849.1|AALB
OG0005114	LOC108035570|XP_016966728.1|DBIA	LOC118465088|XP_035788884.1|AALB
OG0005115	LOC108027770|XP_016954821.1|DBIA	LOC118466604|XP_035792074.1|AALB
OG0005116	LOC108035404|XP_016966513.1|DBIA	LOC118466208|XP_035791118.1|AALB
OG0005117	LOC108023424|XP_016948399.1|DBIA	LOC118464369|XP_035787601.1|AALB
OG0005118	LOC108034120|XP_016964396.1|DBIA	LOC118466474|XP_035791750.1|AALB
OG0005119	LOC108026669|XP_016953205.1|DBIA	LOC118466468|XP_035791719.1|AALB
OG0005120	LOC108035448|XP_016966573.1|DBIA	LOC118467857|XP_035794653.1|AALB
OG0005121	LOC108030735|XP_016959266.1|DBIA	LOC118467856|XP_035794652.1|AALB
OG0005122	LOC108028598|XP_016956004.1|DBIA	LOC118464808|XP_035788363.1|AALB
OG0005123	LOC108028793|XP_016956263.1|DBIA	LOC118465371|XP_035789459.1|AALB
OG0005124	LOC108035101|XP_016966016.1|DBIA	LOC118466720|XP_035792277.1|AALB
OG0005125	LOC108035098|XP_016966011.1|DBIA	LOC118466419|XP_035791587.1|AALB
OG0005126	LOC108035379|XP_016966474.1|DBIA	LOC118466420|XP_035791590.1|AALB
OG0005127	LOC108034879|XP_016965573.1|DBIA	LOC118463721|XP_035786407.1|AALB
OG0005128	LOC108030267|XP_016958579.1|DBIA	LOC118463616|XP_035786202.1|AALB
OG0005129	LOC108028569|XP_016955965.1|DBIA	LOC118463135|XP_035785387.1|AALB
OG0005130	LOC108028528|XP_016955908.1|DBIA	LOC118465611|XP_035789880.1|AALB
OG0005131	LOC108028445|XP_016955770.1|DBIA	LOC118463863|XP_035786666.1|AALB
OG0005132	LOC108028425|XP_016955744.1|DBIA	LOC118464089|XP_035787046.1|AALB
OG0005133	LOC108035604|XP_016966772.1|DBIA	LOC118464279|XP_035787435.1|AALB
OG0005134	LOC108030568|XP_016958958.1|DBIA	LOC118466203|XP_035791113.1|AALB
OG0005135	LOC108035431|XP_016966552.1|DBIA	LOC118466218|XP_035791134.1|AALB
OG0005136	LOC108035377|XP_016966470.1|DBIA	LOC118464446|XP_035787721.1|AALB
OG0005137	LOC108024667|XP_016950225.1|DBIA	LOC118466398|XP_035791543.1|AALB
OG0005138	LOC108028107|XP_016955242.1|DBIA	LOC118466412|XP_035791573.1|AALB
OG0005139	LOC108028303|XP_016955514.1|DBIA	LOC118462916|XP_035784914.1|AALB
OG0005140	LOC108027774|XP_016954825.1|DBIA	LOC118463991|XP_035786914.1|AALB
OG0005142	LOC108035477|XP_016966616.1|DBIA	LOC118464391|XP_035787630.1|AALB
OG0005143	LOC108035039|XP_016965874.1|DBIA	LOC118462494|XP_035784100.1|AALB
OG0005144	LOC108034589|XP_016965011.1|DBIA	LOC118462495|XP_035784105.1|AALB
OG0005145	LOC108035664|XP_016966861.1|DBIA	LOC118462822|XP_035784737.1|AALB
OG0005146	LOC108028377|XP_016955659.1|DBIA	LOC118467064|XP_035792982.1|AALB
OG0005147	LOC108028379|XP_016955664.1|DBIA	LOC118467065|XP_035792984.1|AALB
OG0005148	LOC108030574|XP_016958989.1|DBIA	LOC118466265|XP_035791221.1|AALB
OG0005149	LOC108022671|XP_016947231.1|DBIA	LOC118466274|XP_035791240.1|AALB
OG0005150	LOC108035282|XP_016966336.1|DBIA	LOC118464282|XP_035787449.1|AALB
OG0005151	LOC108035208|XP_016966207.1|DBIA	LOC118467072|XP_035793000.1|AALB
OG0005152	LOC108035537|XP_016966693.1|DBIA	LOC118466132|XP_035790975.1|AALB
OG0005153	LOC108035556|XP_016966713.1|DBIA	LOC118467070|XP_035792996.1|AALB
OG0005154	LOC108035058|XP_016965932.1|DBIA	LOC118467068|XP_035792992.1|AALB
OG0005155	LOC108031064|XP_016959761.1|DBIA	LOC118465428|XP_035789550.1|AALB
OG0005156	LOC108027332|XP_016954233.1|DBIA	LOC118465754|XP_035790150.1|AALB
OG0005157	LOC108026634|XP_016953144.1|DBIA	LOC118466305|XP_035791304.1|AALB
OG0005158	LOC108028276|XP_016955469.1|DBIA	LOC118466336|XP_035791348.1|AALB
OG0005159	LOC108035427|XP_016966547.1|DBIA	LOC118466350|XP_035791376.1|AALB
OG0005160	LOC108028122|XP_016955261.1|DBIA	LOC118464302|XP_035787482.1|AALB
OG0005161	LOC108026858|XP_016953528.1|DBIA	LOC118463806|XP_035786569.1|AALB
OG0005163	LOC108030816|XP_016959405.1|DBIA	LOC118467363|XP_035793657.1|AALB
OG0005164	LOC108035483|XP_016966622.1|DBIA	LOC118466243|XP_035791186.1|AALB
OG0005165	LOC108030201|XP_016958447.1|DBIA	LOC118464098|XP_035787060.1|AALB
OG0005166	LOC108032942|XP_016962505.1|DBIA	LOC118463859|XP_035786661.1|AALB
OG0005167	LOC108032871|XP_016962360.1|DBIA	LOC118463861|XP_035786664.1|AALB
OG0005168	LOC108035454|XP_016966581.1|DBIA	LOC118463858|XP_035786660.1|AALB
OG0005169	LOC108035067|XP_016965947.1|DBIA	LOC118464855|XP_035788456.1|AALB
OG0005170	LOC108035065|XP_016965944.1|DBIA	LOC118462857|XP_035784807.1|AALB
OG0005171	LOC108035066|XP_016965946.1|DBIA	LOC118462858|XP_035784808.1|AALB
OG0005172	LOC108026822|XP_016953478.1|DBIA	LOC118463854|XP_035786651.1|AALB
OG0005173	LOC108030440|XP_016958819.1|DBIA	LOC118466141|XP_035790986.1|AALB
OG0005174	LOC108023056|XP_016947792.1|DBIA	LOC118466142|XP_035790987.1|AALB
OG0005175	LOC108022597|XP_016947119.1|DBIA	LOC118463515|XP_035786009.1|AALB
OG0005176	LOC108029749|XP_016957731.1|DBIA	LOC118464425|XP_035787681.1|AALB
OG0005177	LOC108023005|XP_016947725.1|DBIA	LOC118463942|XP_035786803.1|AALB
OG0005178	LOC108035677|XP_016966876.1|DBIA	LOC118463940|XP_035786801.1|AALB
OG0005179	LOC108034827|XP_016965425.1|DBIA	LOC118460785|XP_035781286.1|AALB, LOC118465341|XP_035789391.1|AALB
OG0005180	LOC108028524|XP_016955900.1|DBIA	LOC118466748|XP_035792328.1|AALB
OG0005181	LOC108025930|XP_016952112.1|DBIA	LOC118466753|XP_035792343.1|AALB
OG0005182	LOC108036441|XP_016968068.1|DBIA	LOC118466353|XP_035791378.1|AALB
OG0005183	LOC108036365|XP_016967935.1|DBIA	LOC118466356|XP_035791406.1|AALB
OG0005184	LOC108036549|XP_016968269.1|DBIA	LOC118463185|XP_035785497.1|AALB
OG0005185	LOC108036241|XP_016967739.1|DBIA	LOC118463954|XP_035786829.1|AALB
OG0005186	LOC108022585|XP_016947099.1|DBIA	LOC118465264|XP_035789178.1|AALB
OG0005187	LOC108030095|XP_016958231.1|DBIA	LOC118466361|XP_035791423.1|AALB
OG0005188	LOC108030273|XP_016958587.1|DBIA	LOC118467917|XP_035794750.1|AALB
OG0005189	LOC108024199|XP_016949538.1|DBIA	LOC118458927|XP_035777790.1|AALB
OG0005190	LOC108035703|XP_016966914.1|DBIA	LOC118465381|XP_035789468.1|AALB
OG0005191	LOC108024574|XP_016950064.1|DBIA	LOC118464445|XP_035787717.1|AALB
OG0005192	LOC108023071|XP_016947809.1|DBIA	LOC118464028|XP_035786978.1|AALB
OG0005193	LOC108036480|XP_016968149.1|DBIA	LOC118465742|XP_035790097.1|AALB
OG0005194	LOC108029564|XP_016957406.1|DBIA	LOC118462592|XP_035784299.1|AALB
OG0005195	LOC108030037|XP_016958097.1|DBIA	LOC118465807|XP_035790272.1|AALB
OG0005196	LOC108028763|XP_016956226.1|DBIA	LOC118465801|XP_035790261.1|AALB
OG0005197	LOC108026956|XP_016953658.1|DBIA	LOC118465802|XP_035790262.1|AALB
OG0005198	LOC108035936|XP_016967217.1|DBIA	LOC118465804|XP_035790265.1|AALB
OG0005199	LOC108030142|XP_016958347.1|DBIA	LOC118465901|XP_035790446.1|AALB
OG0005200	LOC108022483|XP_016946922.1|DBIA	LOC118465898|XP_035790444.1|AALB
OG0005201	LOC108022445|XP_016946837.1|DBIA	LOC118464398|XP_035787643.1|AALB
OG0005202	LOC108036571|XP_016968308.1|DBIA	LOC118464395|XP_035787638.1|AALB
OG0005203	LOC108036344|XP_016967900.1|DBIA	LOC118468520|XP_035795270.1|AALB
OG0005204	LOC108034092|XP_016964348.1|DBIA	LOC118460016|XP_035779840.1|AALB
OG0005205	LOC108034716|XP_016965149.1|DBIA	LOC118460012|XP_035779831.1|AALB
OG0005206	LOC108022974|XP_016947688.1|DBIA	LOC118463668|XP_035786318.1|AALB
OG0005207	LOC108036400|XP_016968007.1|DBIA	LOC118458933|XP_035777801.1|AALB
OG0005208	LOC108036268|XP_016967768.1|DBIA	LOC118458936|XP_035777808.1|AALB
OG0005209	LOC108029212|XP_016956892.1|DBIA	LOC118459881|XP_035779571.1|AALB
OG0005210	LOC108029152|XP_016956774.1|DBIA	LOC118459880|XP_035779567.1|AALB
OG0005211	LOC108030860|XP_016959492.1|DBIA	LOC118457298|XP_035774661.1|AALB
OG0005212	LOC108026820|XP_016953476.1|DBIA	LOC118460465|XP_035780677.1|AALB
OG0005213	LOC108023408|XP_016948355.1|DBIA	LOC118457844|XP_035775622.1|AALB
OG0005214	LOC108036759|XP_016968577.1|DBIA	LOC118467923|XP_035794767.1|AALB
OG0005215	LOC108029235|XP_016956918.1|DBIA	LOC118468945|XP_035796186.1|AALB
OG0005216	LOC108036103|XP_016967564.1|DBIA	LOC118468954|XP_035796197.1|AALB
OG0005217	LOC108033784|XP_016963877.1|DBIA	LOC118467148|XP_035793183.1|AALB
OG0005218	LOC108036785|XP_016968618.1|DBIA	LOC118467199|XP_035793309.1|AALB
OG0005219	LOC108036603|XP_016968354.1|DBIA	LOC118467173|XP_035793249.1|AALB
OG0005220	LOC108028879|XP_016956379.1|DBIA	LOC118457039|XP_035774174.1|AALB
OG0005221	LOC108032802|XP_016962297.1|DBIA	LOC118457043|XP_035774184.1|AALB
OG0005222	LOC108033619|XP_016963472.1|DBIA	LOC118457037|XP_035774168.1|AALB
OG0005223	LOC108032674|XP_016962132.1|DBIA	LOC118460857|XP_035781456.1|AALB
OG0005224	LOC108036724|XP_016968512.1|DBIA	LOC118458953|XP_035777828.1|AALB
OG0005225	LOC108027653|XP_016954659.1|DBIA	LOC118468681|XP_035795685.1|AALB
OG0005226	LOC108036763|XP_016968584.1|DBIA	LOC118469006|XP_035796333.1|AALB
OG0005227	LOC108034201|XP_016964521.1|DBIA	LOC118459211|XP_035778284.1|AALB
OG0005228	LOC108033662|XP_016963588.1|DBIA	LOC118457140|XP_035774347.1|AALB
OG0005229	LOC108029150|XP_016956770.1|DBIA	LOC118460387|XP_035780548.1|AALB
OG0005230	LOC108033769|XP_016963854.1|DBIA	LOC118458557|XP_035777092.1|AALB
OG0005231	LOC108033324|XP_016963102.1|DBIA	LOC118457708|XP_035775380.1|AALB
OG0005232	LOC108027824|XP_016954894.1|DBIA	LOC118460842|XP_035781425.1|AALB
OG0005233	LOC108028981|XP_016956510.1|DBIA	LOC118460845|XP_035781440.1|AALB
OG0005234	LOC108032763|XP_016962248.1|DBIA	LOC118468368|XP_035795021.1|AALB
OG0005235	LOC108033933|XP_016964101.1|DBIA	LOC118456440|XP_035773094.1|AALB
OG0005236	LOC108027680|XP_016954715.1|DBIA	LOC118456439|XP_035773093.1|AALB
OG0005237	LOC108027837|XP_016954911.1|DBIA	LOC118456437|XP_035773088.1|AALB
OG0005238	LOC108027734|XP_016954775.1|DBIA	LOC118456199|XP_035772653.1|AALB
OG0005240	LOC108034277|XP_016964625.1|DBIA	LOC118468161|XP_035794879.1|AALB, LOC118456494|XP_035773213.1|AALB
OG0005241	LOC108027783|XP_016954836.1|DBIA	LOC118456495|XP_035773214.1|AALB, LOC118468166|XP_035794884.1|AALB
OG0005242	LOC108033856|XP_016963980.1|DBIA	LOC118468165|XP_035794883.1|AALB, LOC118458585|XP_035777138.1|AALB
OG0005243	LOC108029121|XP_016956727.1|DBIA	LOC118468529|XP_035795292.1|AALB
OG0005244	LOC108031666|XP_016960792.1|DBIA	LOC118461010|XP_035781749.1|AALB
OG0005245	LOC108027292|XP_016954174.1|DBIA	LOC118461009|XP_035781748.1|AALB
OG0005246	LOC108029169|XP_016956803.1|DBIA	LOC118461012|XP_035781754.1|AALB
OG0005247	LOC108022686|XP_016947247.1|DBIA	LOC118459528|XP_035778880.1|AALB
OG0005248	LOC108031413|XP_016960302.1|DBIA	LOC118469057|XP_035796420.1|AALB
OG0005249	LOC108023968|XP_016949181.1|DBIA	LOC118457281|XP_035774633.1|AALB
OG0005250	LOC108033725|XP_016963760.1|DBIA	LOC118457148|XP_035774359.1|AALB
OG0005251	LOC108033970|XP_016964171.1|DBIA	LOC118467796|XP_035794567.1|AALB
OG0005252	LOC108033632|XP_016963539.1|DBIA	LOC118459769|XP_035779357.1|AALB
OG0005253	LOC108033624|XP_016963486.1|DBIA	LOC118458362|XP_035776622.1|AALB
OG0005254	LOC108032385|XP_016961695.1|DBIA	LOC118458821|XP_035777586.1|AALB
OG0005255	LOC108032746|XP_016962222.1|DBIA	LOC118456839|XP_035773828.1|AALB
OG0005256	LOC108024076|XP_016949336.1|DBIA	LOC118458372|XP_035776661.1|AALB
OG0005257	LOC108036143|XP_016967620.1|DBIA	LOC118458367|XP_035776652.1|AALB
OG0005258	LOC108032707|XP_016962175.1|DBIA	LOC118460672|XP_035781042.1|AALB
OG0005259	LOC108032636|XP_016962069.1|DBIA	LOC118458365|XP_035776647.1|AALB
OG0005260	LOC108032635|XP_016962068.1|DBIA	LOC118456964|XP_035774047.1|AALB
OG0005261	LOC108034012|XP_016964230.1|DBIA	LOC118456963|XP_035774046.1|AALB
OG0005262	LOC108029175|XP_016956817.1|DBIA	LOC118456271|XP_035772776.1|AALB
OG0005263	LOC108032643|XP_016962078.1|DBIA	LOC118457069|XP_035774232.1|AALB
OG0005264	LOC108024834|XP_016950457.1|DBIA	LOC118457070|XP_035774233.1|AALB
OG0005265	LOC108032657|XP_016962102.1|DBIA	LOC118459053|XP_035777972.1|AALB
OG0005266	LOC108032716|XP_016962186.1|DBIA	LOC118460968|XP_035781673.1|AALB
OG0005267	LOC108027776|XP_016954827.1|DBIA	LOC118456601|XP_035773394.1|AALB
OG0005268	LOC108027772|XP_016954823.1|DBIA	LOC118456594|XP_035773387.1|AALB
OG0005269	LOC108027855|XP_016954942.1|DBIA	LOC118468128|XP_035794876.1|AALB
OG0005270	LOC108034329|XP_016964695.1|DBIA	LOC118460571|XP_035780872.1|AALB
OG0005271	LOC108033740|XP_016963787.1|DBIA	LOC118460566|XP_035780860.1|AALB
OG0005272	LOC108034064|XP_016964307.1|DBIA	LOC118460569|XP_035780868.1|AALB
OG0005273	LOC108036061|XP_016967493.1|DBIA	LOC118458905|XP_035777756.1|AALB
OG0005274	LOC108033976|XP_016964183.1|DBIA	LOC118459274|XP_035778404.1|AALB
OG0005275	LOC108034489|XP_016964886.1|DBIA	LOC118456369|XP_035772934.1|AALB
