Orthogroup	DBIA.longest_only	DGUA.longest_only
OG0006927	LOC108029256|XP_016956940.1|DBIA	LOC117584200|XP_034128860.1|DGUA
OG0006928	LOC108029130|XP_016956739.1|DBIA	LOC117584202|XP_034128863.1|DGUA
OG0006929	LOC108033252|XP_016963010.1|DBIA	LOC117581813|XP_034125146.1|DGUA
OG0006930	LOC108027646|XP_016954651.1|DBIA	LOC117581965|XP_034125341.1|DGUA
OG0006931	LOC108034174|XP_016964474.1|DBIA	LOC117584719|XP_034129662.1|DGUA
OG0006932	LOC108033913|XP_016964072.1|DBIA	LOC117584503|XP_034129325.1|DGUA
OG0006933	LOC108033326|XP_016963100.1|DBIA	LOC117584796|XP_034129804.1|DGUA
OG0006934	LOC108024637|XP_016950171.1|DBIA	LOC117585859|XP_034131501.1|DGUA
OG0006935	LOC108032608|XP_016962026.1|DBIA	LOC117584559|XP_034129408.1|DGUA
OG0006936	LOC108033860|XP_016963986.1|DBIA	LOC117588058|XP_034135006.1|DGUA
OG0006937	LOC108034954|XP_016965735.1|DBIA	LOC117584432|XP_034129220.1|DGUA
OG0006938	LOC108034142|XP_016964429.1|DBIA	LOC117588114|XP_034135078.1|DGUA
OG0006939	LOC108024232|XP_016949593.1|DBIA	LOC117581473|XP_034124601.1|DGUA
OG0006940	LOC108033767|XP_016963851.1|DBIA	LOC117584270|XP_034128973.1|DGUA
OG0006941	LOC108033703|XP_016963698.1|DBIA	LOC117581680|XP_034124945.1|DGUA
OG0006942	LOC108036548|XP_016968265.1|DBIA	LOC117591834|XP_034141088.1|DGUA
OG0006943	LOC108034282|XP_016964633.1|DBIA	LOC117584705|XP_034129637.1|DGUA
OG0006944	LOC108027749|XP_016954790.1|DBIA	LOC117582110|XP_034125573.1|DGUA
OG0006945	LOC108033994|XP_016964208.1|DBIA	LOC117581904|XP_034125263.1|DGUA
OG0006946	LOC108024897|XP_016950536.1|DBIA	LOC117589702|XP_034137756.1|DGUA
OG0006947	LOC108029249|XP_016956932.1|DBIA	LOC117591533|XP_034140716.1|DGUA
OG0006948	LOC108032667|XP_016962117.1|DBIA	LOC117588161|XP_034135160.1|DGUA
OG0006949	LOC108027947|XP_016955065.1|DBIA	LOC117582315|XP_034125851.1|DGUA
OG0006950	LOC108035375|XP_016966472.1|DBIA	LOC117587592|XP_034134326.1|DGUA
OG0006951	LOC108036089|XP_016967527.1|DBIA	LOC117587962|XP_034134857.1|DGUA
OG0006952	LOC108032195|XP_016961539.1|DBIA	LOC117585768|XP_034131340.1|DGUA
OG0006953	LOC108035410|XP_016966519.1|DBIA	LOC117589438|XP_034137269.1|DGUA
OG0006954	LOC108034287|XP_016964636.1|DBIA	LOC117583998|XP_034128617.1|DGUA
OG0006955	LOC108031750|XP_016960943.1|DBIA	LOC117585331|XP_034130661.1|DGUA
OG0006956	LOC108027665|XP_016954699.1|DBIA	LOC117581702|XP_034124972.1|DGUA
OG0006957	LOC108032638|XP_016962072.1|DBIA	LOC117583893|XP_034128446.1|DGUA
OG0006958	LOC108026894|XP_016953592.1|DBIA	LOC117578421|XP_034119773.1|DGUA
OG0006959	LOC108031268|XP_016960001.1|DBIA	LOC117587056|XP_034133385.1|DGUA
OG0006960	LOC108036152|XP_016967632.1|DBIA	LOC117588121|XP_034135089.1|DGUA
OG0006961	LOC108034125|XP_016964402.1|DBIA	LOC117582138|XP_034125611.1|DGUA
OG0006962	LOC108027794|XP_016954850.1|DBIA	LOC117584575|XP_034129437.1|DGUA
OG0006963	LOC108034623|XP_016965052.1|DBIA	LOC117587523|XP_034134214.1|DGUA
OG0006964	LOC108033710|XP_016963733.1|DBIA	LOC117587902|XP_034134771.1|DGUA
OG0006965	LOC108033973|XP_016964176.1|DBIA	LOC117582053|XP_034125488.1|DGUA
OG0006966	LOC108034256|XP_016964601.1|DBIA	LOC117584383|XP_034129128.1|DGUA
OG0006967	LOC108030258|XP_016958567.1|DBIA	LOC117592191|XP_034141694.1|DGUA
OG0006968	LOC108030157|XP_016958376.1|DBIA	LOC117578512|XP_034119942.1|DGUA
OG0006969	LOC108028609|XP_016956019.1|DBIA	LOC117586935|XP_034133190.1|DGUA
OG0006970	LOC108024760|XP_016950357.1|DBIA	LOC117582822|XP_034126758.1|DGUA
OG0006971	LOC108027912|XP_016955022.1|DBIA	LOC117582079|XP_034125530.1|DGUA
OG0006972	LOC108034029|XP_016964257.1|DBIA	LOC117583964|XP_034128556.1|DGUA
OG0006973	LOC108033126|XP_016962838.1|DBIA	LOC117582215|XP_034125713.1|DGUA
OG0006974	LOC108033923|XP_016964085.1|DBIA	LOC117584142|XP_034128792.1|DGUA
OG0006975	LOC108029086|XP_016956664.1|DBIA	LOC117584676|XP_034129597.1|DGUA
OG0006976	LOC108033792|XP_016963891.1|DBIA	LOC117588014|XP_034134933.1|DGUA
OG0006977	LOC108030268|XP_016958580.1|DBIA	LOC117592652|XP_034142488.1|DGUA
OG0006978	LOC108034002|XP_016964219.1|DBIA	LOC117581891|XP_034125250.1|DGUA
OG0006979	LOC108029291|XP_016956978.1|DBIA	LOC117582635|XP_034126405.1|DGUA
OG0006980	LOC108024070|XP_016949328.1|DBIA	LOC117588026|XP_034134958.1|DGUA
OG0006981	LOC108032504|XP_016961818.1|DBIA	LOC117588050|XP_034134992.1|DGUA
OG0006982	LOC108033659|XP_016963585.1|DBIA	LOC117588020|XP_034134948.1|DGUA
OG0006983	LOC108036846|XP_016968703.1|DBIA	LOC117582487|XP_034126141.1|DGUA
OG0006984	LOC108033638|XP_016963550.1|DBIA	LOC117582109|XP_034125570.1|DGUA
OG0006985	LOC108032382|XP_016961692.1|DBIA	LOC117582328|XP_034125868.1|DGUA
OG0006986	LOC108027919|XP_016955031.1|DBIA	LOC117582028|XP_034125447.1|DGUA
OG0006987	LOC108030182|XP_016958418.1|DBIA	LOC117578455|XP_034119871.1|DGUA
OG0006988	LOC108033981|XP_016964193.1|DBIA	LOC117581992|XP_034125378.1|DGUA
OG0006989	LOC108033930|XP_016964097.1|DBIA	LOC117584001|XP_034128621.1|DGUA
OG0006990	LOC108033832|XP_016963948.1|DBIA	LOC117584114|XP_034128757.1|DGUA
OG0006991	LOC108023864|XP_016949014.1|DBIA	LOC117585455|XP_034130833.1|DGUA
OG0006992	LOC108029176|XP_016956819.1|DBIA	LOC117584261|XP_034128959.1|DGUA
OG0006993	LOC108033341|XP_016963117.1|DBIA	LOC117582007|XP_034125394.1|DGUA
OG0006994	LOC108036722|XP_016968511.1|DBIA	LOC117583913|XP_034128482.1|DGUA
OG0006995	LOC108032381|XP_016961691.1|DBIA	LOC117588201|XP_034135225.1|DGUA
OG0006996	LOC108032788|XP_016962281.1|DBIA	LOC117588205|XP_034135230.1|DGUA
OG0006997	LOC108036281|XP_016967781.1|DBIA	LOC117592430|XP_034142073.1|DGUA
OG0006998	LOC108026063|XP_016952247.1|DBIA	LOC117585550|XP_034130962.1|DGUA
OG0006999	LOC108027942|XP_016955059.1|DBIA	LOC117582111|XP_034125574.1|DGUA
OG0007000	LOC108029201|XP_016956867.1|DBIA	LOC117582631|XP_034126399.1|DGUA
OG0007001	LOC108022235|XP_016946582.1|DBIA	LOC117592600|XP_034142373.1|DGUA
OG0007002	LOC108033675|XP_016963612.1|DBIA	LOC117587637|XP_034134399.1|DGUA
OG0007003	LOC108022518|XP_016946977.1|DBIA	LOC117592440|XP_034142086.1|DGUA
OG0007004	LOC108029170|XP_016956804.1|DBIA	LOC117582489|XP_034126152.1|DGUA
OG0007005	LOC108034126|XP_016964404.1|DBIA	LOC117582228|XP_034125726.1|DGUA
OG0007007	LOC108033957|XP_016964149.1|DBIA	LOC117584017|XP_034128639.1|DGUA
OG0007008	LOC108027699|XP_016954737.1|DBIA	LOC117581951|XP_034125325.1|DGUA
OG0007009	LOC108033912|XP_016964071.1|DBIA	LOC117584510|XP_034129337.1|DGUA
OG0007010	LOC108034145|XP_016964428.1|DBIA	LOC117582467|XP_034126087.1|DGUA
OG0007011	LOC108031186|XP_016959894.1|DBIA	LOC117585785|XP_034131367.1|DGUA
OG0007012	LOC108027676|XP_016954709.1|DBIA	LOC117581887|XP_034125245.1|DGUA
OG0007013	LOC108034258|XP_016964603.1|DBIA	LOC117587716|XP_034134516.1|DGUA
OG0007014	LOC108034098|XP_016964354.1|DBIA	LOC117587715|XP_034134512.1|DGUA
OG0007015	LOC108027761|XP_016954808.1|DBIA	LOC117583875|XP_034128415.1|DGUA
OG0007016	LOC108033685|XP_016963640.1|DBIA	LOC117591562|XP_034140758.1|DGUA
OG0007017	LOC108027858|XP_016954947.1|DBIA	LOC117584577|XP_034129442.1|DGUA
OG0007018	LOC108032648|XP_016962086.1|DBIA	LOC117587631|XP_034134387.1|DGUA
OG0007019	LOC108022046|XP_016946379.1|DBIA	LOC117588236|XP_034135277.1|DGUA
OG0007020	LOC108034364|XP_016964743.1|DBIA	LOC117591075|XP_034140067.1|DGUA
OG0007021	LOC108029186|XP_016956847.1|DBIA	LOC117582456|XP_034126072.1|DGUA
OG0007022	LOC108029126|XP_016956733.1|DBIA	LOC117581719|XP_034124988.1|DGUA
OG0007023	LOC108034948|XP_016965721.1|DBIA	LOC117584738|XP_034129702.1|DGUA
OG0007024	LOC108025387|XP_016951353.1|DBIA	LOC117585221|XP_034130506.1|DGUA
OG0007025	LOC108024248|XP_016949619.1|DBIA	LOC117581266|XP_034124167.1|DGUA
OG0007026	LOC108029082|XP_016956658.1|DBIA	LOC117582630|XP_034126398.1|DGUA
OG0007027	LOC108027924|XP_016955037.1|DBIA	LOC117581707|XP_034124977.1|DGUA
OG0007028	LOC108029054|XP_016956605.1|DBIA	LOC117582508|XP_034126189.1|DGUA
OG0007029	LOC108035207|XP_016966210.1|DBIA	LOC117584703|XP_034129635.1|DGUA
OG0007030	LOC108023750|XP_016948877.1|DBIA	LOC117590335|XP_034138720.1|DGUA
OG0007031	LOC108024276|XP_016949658.1|DBIA	LOC117584752|XP_034129735.1|DGUA
OG0007032	LOC108030918|XP_016959602.1|DBIA	LOC117579419|XP_034121189.1|DGUA
OG0007033	LOC108032652|XP_016962096.1|DBIA	LOC117584616|XP_034129523.1|DGUA
OG0007034	LOC108027813|XP_016954880.1|DBIA	LOC117584646|XP_034129561.1|DGUA
OG0007035	LOC108023923|XP_016949097.1|DBIA	LOC117588441|XP_034135615.1|DGUA
OG0007036	LOC108028337|XP_016955577.1|DBIA	LOC117587228|XP_034133682.1|DGUA
OG0007037	LOC108031782|XP_016960985.1|DBIA	LOC117583391|XP_034127565.1|DGUA
OG0007038	LOC108026743|XP_016953352.1|DBIA	LOC117590163|XP_034138450.1|DGUA
OG0007039	LOC108022441|XP_016946830.1|DBIA	LOC117592463|XP_034142182.1|DGUA
OG0007040	LOC108033805|XP_016963912.1|DBIA	LOC117582380|XP_034125943.1|DGUA
OG0007041	LOC108033997|XP_016964213.1|DBIA	LOC117588140|XP_034135122.1|DGUA
OG0007042	LOC108032810|XP_016962312.1|DBIA	LOC117588044|XP_034134984.1|DGUA
OG0007043	LOC108023809|XP_016948938.1|DBIA	LOC117586572|XP_034132623.1|DGUA
OG0007044	LOC108034225|XP_016964559.1|DBIA	LOC117584430|XP_034129218.1|DGUA
OG0007045	LOC108031700|XP_016960849.1|DBIA	LOC117586046|XP_034131781.1|DGUA
OG0007046	LOC108032938|XP_016962499.1|DBIA	LOC117586262|XP_034132095.1|DGUA
OG0007047	LOC108028991|XP_016956521.1|DBIA	LOC117584778|XP_034129773.1|DGUA
OG0007048	LOC108032644|XP_016962080.1|DBIA	LOC117581750|XP_034125037.1|DGUA
OG0007049	LOC108027806|XP_016954874.1|DBIA	LOC117582319|XP_034125857.1|DGUA
OG0007050	LOC108034252|XP_016964595.1|DBIA	LOC117584488|XP_034129303.1|DGUA
OG0007051	LOC108029103|XP_016956697.1|DBIA	LOC117582019|XP_034125431.1|DGUA
OG0007052	LOC108023211|XP_016947964.1|DBIA	LOC117581232|XP_034124106.1|DGUA
OG0007053	LOC108031762|XP_016960959.1|DBIA	LOC117585810|XP_034131421.1|DGUA
OG0007054	LOC108023044|XP_016947773.1|DBIA	LOC117586650|XP_034132780.1|DGUA
OG0007055	LOC108036482|XP_016968152.1|DBIA	LOC117592484|XP_034142213.1|DGUA
OG0007056	LOC108035635|XP_016966825.1|DBIA	LOC117579507|XP_034121301.1|DGUA
OG0007057	LOC108023213|XP_016947968.1|DBIA	LOC117581234|XP_034124109.1|DGUA
OG0007058	LOC108025943|XP_016952130.1|DBIA	LOC117588287|XP_034135355.1|DGUA
OG0007059	LOC108033892|XP_016964032.1|DBIA	LOC117581833|XP_034125172.1|DGUA
OG0007060	LOC108033360|XP_016963160.1|DBIA	LOC117582331|XP_034125871.1|DGUA
OG0007061	LOC108033351|XP_016963149.1|DBIA	LOC117582332|XP_034125872.1|DGUA
OG0007062	LOC108029123|XP_016956729.1|DBIA	LOC117584800|XP_034129810.1|DGUA
OG0007063	LOC108036134|XP_016967608.1|DBIA	LOC117587834|XP_034134686.1|DGUA
OG0007064	LOC108036547|XP_016968264.1|DBIA	LOC117583770|XP_034128218.1|DGUA
OG0007065	LOC108028798|XP_016956271.1|DBIA	LOC117579733|XP_034121622.1|DGUA
OG0007066	LOC108030523|XP_016958901.1|DBIA	LOC117580559|XP_034123053.1|DGUA
OG0007067	LOC108034053|XP_016964296.1|DBIA	LOC117584312|XP_034129030.1|DGUA
OG0007068	LOC108034044|XP_016964284.1|DBIA	LOC117587855|XP_034134713.1|DGUA
OG0007069	LOC108032581|XP_016961974.1|DBIA	LOC117584822|XP_034129837.1|DGUA
OG0007070	LOC108029732|XP_016957708.1|DBIA	LOC117588848|XP_034136242.1|DGUA
OG0007071	LOC108022883|XP_016947569.1|DBIA	LOC117592202|XP_034141705.1|DGUA
OG0007072	LOC108024978|XP_016950713.1|DBIA	LOC117590105|XP_034138343.1|DGUA
OG0007073	LOC108027832|XP_016954907.1|DBIA	LOC117582656|XP_034126452.1|DGUA
OG0007074	LOC108026912|XP_016953610.1|DBIA	LOC117581373|XP_034124403.1|DGUA
OG0007075	LOC108032562|XP_016961932.1|DBIA	LOC117581752|XP_034125042.1|DGUA
OG0007076	LOC108022877|XP_016947561.1|DBIA	LOC117583497|XP_034127733.1|DGUA
OG0007077	LOC108033487|XP_016963315.1|DBIA	LOC117584813|XP_034129825.1|DGUA
OG0007078	LOC108027840|XP_016954917.1|DBIA	LOC117581698|XP_034124967.1|DGUA
OG0007079	LOC108027839|XP_016954915.1|DBIA	LOC117581701|XP_034124970.1|DGUA
OG0007080	LOC108032712|XP_016962179.1|DBIA	LOC117587673|XP_034134456.1|DGUA
OG0007081	LOC108033886|XP_016964020.1|DBIA	LOC117591577|XP_034140785.1|DGUA
OG0007082	LOC108036844|XP_016968697.1|DBIA	LOC117582485|XP_034126134.1|DGUA
OG0007083	LOC108033543|XP_016963377.1|DBIA	LOC117581823|XP_034125158.1|DGUA
OG0007084	LOC108033158|XP_016962876.1|DBIA	LOC117588367|XP_034135472.1|DGUA
OG0007085	LOC108027865|XP_016954964.1|DBIA	LOC117582108|XP_034125565.1|DGUA
OG0007086	LOC108033708|XP_016963717.1|DBIA	LOC117584376|XP_034129110.1|DGUA
OG0007087	LOC108035966|XP_016967272.1|DBIA	LOC117579310|XP_034121012.1|DGUA
OG0007088	LOC108033765|XP_016963841.1|DBIA	LOC117584378|XP_034129113.1|DGUA
OG0007089	LOC108029233|XP_016956916.1|DBIA	LOC117582445|XP_034126051.1|DGUA
OG0007090	LOC108028975|XP_016956503.1|DBIA	LOC117581729|XP_034125000.1|DGUA
OG0007091	LOC108034198|XP_016964516.1|DBIA	LOC117584405|XP_034129159.1|DGUA
OG0007092	LOC108031721|XP_016960879.1|DBIA	LOC117586617|XP_034132712.1|DGUA
OG0007093	LOC108032626|XP_016962053.1|DBIA	LOC117587708|XP_034134503.1|DGUA
OG0007094	LOC108032409|XP_016961718.1|DBIA	LOC117587711|XP_034134506.1|DGUA
OG0007095	LOC108036165|XP_016967644.1|DBIA	LOC117587643|XP_034134420.1|DGUA
OG0007096	LOC108032734|XP_016962204.1|DBIA	LOC117587774|XP_034134603.1|DGUA
OG0007097	LOC108033278|XP_016963033.1|DBIA	LOC117583866|XP_034128402.1|DGUA
OG0007098	LOC108034278|XP_016964626.1|DBIA	LOC117583865|XP_034128401.1|DGUA
OG0007099	LOC108023561|XP_016948642.1|DBIA	LOC117589825|XP_034137948.1|DGUA
OG0007100	LOC108033844|XP_016963961.1|DBIA	LOC117583905|XP_034128473.1|DGUA
OG0007101	LOC108035083|XP_016965993.1|DBIA	LOC117584053|XP_034128685.1|DGUA
OG0007102	LOC108036858|XP_016968720.1|DBIA	LOC117582627|XP_034126393.1|DGUA
OG0007103	LOC108032621|XP_016962048.1|DBIA	LOC117587768|XP_034134595.1|DGUA
OG0007104	LOC108034265|XP_016964613.1|DBIA	LOC117584285|XP_034128995.1|DGUA
OG0007105	LOC108034230|XP_016964567.1|DBIA	LOC117584609|XP_034129515.1|DGUA
OG0007106	LOC108029183|XP_016956837.1|DBIA	LOC117582349|XP_034125891.1|DGUA
OG0007107	LOC108032673|XP_016962124.1|DBIA	LOC117581742|XP_034125026.1|DGUA
OG0007108	LOC108027888|XP_016954995.1|DBIA	LOC117582074|XP_034125522.1|DGUA
OG0007109	LOC108033921|XP_016964081.1|DBIA	LOC117581725|XP_034124995.1|DGUA
OG0007110	LOC108027819|XP_016954887.1|DBIA	LOC117581705|XP_034124974.1|DGUA
OG0007111	LOC108033628|XP_016963520.1|DBIA	LOC117582652|XP_034126442.1|DGUA
OG0007112	LOC108029098|XP_016956678.1|DBIA	LOC117582632|XP_034126401.1|DGUA
OG0007113	LOC108026457|XP_016952887.1|DBIA	LOC117582954|XP_034126955.1|DGUA
OG0007114	LOC108034274|XP_016964621.1|DBIA	LOC117584656|XP_034129575.1|DGUA
OG0007115	LOC108034177|XP_016964479.1|DBIA	LOC117583993|XP_034128611.1|DGUA
OG0007116	LOC108036738|XP_016968535.1|DBIA	LOC117582476|XP_034126110.1|DGUA
OG0007117	LOC108027892|XP_016954999.1|DBIA	LOC117582090|XP_034125543.1|DGUA
OG0007118	LOC108033337|XP_016963112.1|DBIA	LOC117581741|XP_034125025.1|DGUA
OG0007119	LOC108023798|XP_016948926.1|DBIA	LOC117591168|XP_034140178.1|DGUA
OG0007120	LOC108023512|XP_016948545.1|DBIA	LOC117591400|XP_034140536.1|DGUA
OG0007121	LOC108025994|XP_016952176.1|DBIA	LOC117581267|XP_034124168.1|DGUA
OG0007122	LOC108024209|XP_016949551.1|DBIA	LOC117588772|XP_034136152.1|DGUA, LOC117591316|XP_034140415.1|DGUA
OG0007123	LOC108024089|XP_016949353.1|DBIA	LOC117591322|XP_034140421.1|DGUA
OG0007124	LOC108035938|XP_016967221.1|DBIA	LOC117586968|XP_034133234.1|DGUA
OG0007125	LOC108034497|XP_016964892.1|DBIA	LOC117579672|XP_034121547.1|DGUA
OG0007126	LOC108030673|XP_016959190.1|DBIA	LOC117580556|XP_034123047.1|DGUA
OG0007127	LOC108028735|XP_016956190.1|DBIA	LOC117586961|XP_034133224.1|DGUA
OG0007128	LOC108028062|XP_016955192.1|DBIA	LOC117579677|XP_034121556.1|DGUA
OG0007129	LOC108034483|XP_016964877.1|DBIA	LOC117579673|XP_034121549.1|DGUA
OG0007130	LOC108028058|XP_016955186.1|DBIA	LOC117586995|XP_034133285.1|DGUA
OG0007131	LOC108030849|XP_016959476.1|DBIA	LOC117579283|XP_034120971.1|DGUA
OG0007132	LOC108030903|XP_016959570.1|DBIA	LOC117579772|XP_034121716.1|DGUA
OG0007133	LOC108035133|XP_016966064.1|DBIA	LOC117589080|XP_034136607.1|DGUA
OG0007134	LOC108030662|XP_016959173.1|DBIA	LOC117587460|XP_034134075.1|DGUA
OG0007135	LOC108034656|XP_016965083.1|DBIA	LOC117588878|XP_034136277.1|DGUA
OG0007136	LOC108028013|XP_016955131.1|DBIA	LOC117580445|XP_034122893.1|DGUA
OG0007137	LOC108024147|XP_016949423.1|DBIA	LOC117590798|XP_034139644.1|DGUA
OG0007138	LOC108021952|XP_016946268.1|DBIA	LOC117590859|XP_034139750.1|DGUA
OG0007139	LOC108024167|XP_016949471.1|DBIA	LOC117591373|XP_034140503.1|DGUA
OG0007140	LOC108023609|XP_016948705.1|DBIA	LOC117580801|XP_034123391.1|DGUA
OG0007141	LOC108023688|XP_016948799.1|DBIA	LOC117590833|XP_034139701.1|DGUA
OG0007142	LOC108030854|XP_016959485.1|DBIA	LOC117579926|XP_034121962.1|DGUA
OG0007143	LOC108025337|XP_016951258.1|DBIA	LOC117585832|XP_034131459.1|DGUA
OG0007144	LOC108031949|XP_016961223.1|DBIA	LOC117585936|XP_034131595.1|DGUA
OG0007145	LOC108025973|XP_016952155.1|DBIA	LOC117585691|XP_034131197.1|DGUA
OG0007146	LOC108025549|XP_016951570.1|DBIA	LOC117591123|XP_034140116.1|DGUA
OG0007147	LOC108032085|XP_016961398.1|DBIA	LOC117589600|XP_034137565.1|DGUA
OG0007148	LOC108022014|XP_016946343.1|DBIA	LOC117581420|XP_034124468.1|DGUA
OG0007149	LOC108036479|XP_016968148.1|DBIA	LOC117591503|XP_034140694.1|DGUA
OG0007150	LOC108030902|XP_016959569.1|DBIA	LOC117579722|XP_034121609.1|DGUA
OG0007151	LOC108034596|XP_016965018.1|DBIA	LOC117579323|XP_034121028.1|DGUA
OG0007152	LOC108024011|XP_016949258.1|DBIA	LOC117588757|XP_034136128.1|DGUA
OG0007153	LOC108023925|XP_016949099.1|DBIA	LOC117588765|XP_034136138.1|DGUA
OG0007154	LOC108036568|XP_016968304.1|DBIA	LOC117592058|XP_034141445.1|DGUA
OG0007155	LOC108026972|XP_016953677.1|DBIA	LOC117591361|XP_034140486.1|DGUA
OG0007156	LOC108031809|XP_016961021.1|DBIA	LOC117589862|XP_034138021.1|DGUA
OG0007157	LOC108027320|XP_016954213.1|DBIA	LOC117585747|XP_034131287.1|DGUA
OG0007158	LOC108035052|XP_016965920.1|DBIA	LOC117579711|XP_034121595.1|DGUA
OG0007159	LOC108023401|XP_016948340.1|DBIA	LOC117590687|XP_034139478.1|DGUA
OG0007160	LOC108024754|XP_016950352.1|DBIA	LOC117590126|XP_034138389.1|DGUA
OG0007161	LOC108023463|XP_016948467.1|DBIA	LOC117588550|XP_034135822.1|DGUA
OG0007162	LOC108025691|XP_016951714.1|DBIA	LOC117590856|XP_034139744.1|DGUA
OG0007163	LOC108023852|XP_016948988.1|DBIA	LOC117583675|XP_034128034.1|DGUA
OG0007164	LOC108023866|XP_016949019.1|DBIA	LOC117583669|XP_034128027.1|DGUA
OG0007165	LOC108035996|XP_016967364.1|DBIA	LOC117581014|XP_034123720.1|DGUA
OG0007166	LOC108035430|XP_016966550.1|DBIA	LOC117589321|XP_034137030.1|DGUA
OG0007167	LOC108033140|XP_016962852.1|DBIA	LOC117580799|XP_034123389.1|DGUA
OG0007168	LOC108024036|XP_016949299.1|DBIA	LOC117588764|XP_034136137.1|DGUA
OG0007169	LOC108023448|XP_016948429.1|DBIA	LOC117580933|XP_034123604.1|DGUA
OG0007170	LOC108024943|XP_016950648.1|DBIA	LOC117590196|XP_034138522.1|DGUA
OG0007171	LOC108036192|XP_016967675.1|DBIA	LOC117590470|XP_034139008.1|DGUA
OG0007172	LOC108023522|XP_016948563.1|DBIA	LOC117588676|XP_034136014.1|DGUA
OG0007173	LOC108023486|XP_016948500.1|DBIA	LOC117588672|XP_034136006.1|DGUA
OG0007174	LOC108032133|XP_016961456.1|DBIA	LOC117585648|XP_034131127.1|DGUA
OG0007175	LOC108035963|XP_016967265.1|DBIA	LOC117587051|XP_034133377.1|DGUA
OG0007176	LOC108026454|XP_016952883.1|DBIA	LOC117585909|XP_034131562.1|DGUA
OG0007177	LOC108023817|XP_016948952.1|DBIA	LOC117586574|XP_034132630.1|DGUA
OG0007178	LOC108031703|XP_016960853.1|DBIA	LOC117586694|XP_034132851.1|DGUA
OG0007179	LOC108027316|XP_016954205.1|DBIA	LOC117586036|XP_034131773.1|DGUA
OG0007180	LOC108023821|XP_016948957.1|DBIA	LOC117586575|XP_034132631.1|DGUA
OG0007181	LOC108023556|XP_016948629.1|DBIA	LOC117581385|XP_034124417.1|DGUA
OG0007182	LOC108032182|XP_016961526.1|DBIA	LOC117586306|XP_034132154.1|DGUA
OG0007183	LOC108031476|XP_016960426.1|DBIA	LOC117585948|XP_034131613.1|DGUA
OG0007184	LOC108030961|XP_016959649.1|DBIA	LOC117586184|XP_034131997.1|DGUA
OG0007185	LOC108027928|XP_016955043.1|DBIA	LOC117582326|XP_034125864.1|DGUA
OG0007186	LOC108024624|XP_016950155.1|DBIA	LOC117586754|XP_034132953.1|DGUA
OG0007187	LOC108025258|XP_016951104.1|DBIA	LOC117591131|XP_034140132.1|DGUA
OG0007188	LOC108031832|XP_016961064.1|DBIA	LOC117590002|XP_034138179.1|DGUA
OG0007189	LOC108024748|XP_016950344.1|DBIA	LOC117585932|XP_034131588.1|DGUA
OG0007190	LOC108025075|XP_016950822.1|DBIA	LOC117590083|XP_034138313.1|DGUA
OG0007191	LOC108028634|XP_016956046.1|DBIA	LOC117588886|XP_034136317.1|DGUA
OG0007192	LOC108024000|XP_016949229.1|DBIA	LOC117588481|XP_034135671.1|DGUA
OG0007193	LOC108023999|XP_016949228.1|DBIA	LOC117588476|XP_034135663.1|DGUA
OG0007194	LOC108032531|XP_016961884.1|DBIA	LOC117590817|XP_034139676.1|DGUA
OG0007195	LOC108032872|XP_016962361.1|DBIA	LOC117585998|XP_034131716.1|DGUA
OG0007196	LOC108024591|XP_016950087.1|DBIA	LOC117583615|XP_034127948.1|DGUA
OG0007197	LOC108035222|XP_016966239.1|DBIA	LOC117580416|XP_034122855.1|DGUA
OG0007198	LOC108031155|XP_016959859.1|DBIA	LOC117586185|XP_034131998.1|DGUA
OG0007199	LOC108024251|XP_016949626.1|DBIA	LOC117586078|XP_034131824.1|DGUA
OG0007200	LOC108025243|XP_016951079.1|DBIA	LOC117590069|XP_034138290.1|DGUA
OG0007201	LOC108035680|XP_016966879.1|DBIA	LOC117589360|XP_034137147.1|DGUA
OG0007202	LOC108034867|XP_016965536.1|DBIA	LOC117589254|XP_034136920.1|DGUA
OG0007203	LOC108034863|XP_016965527.1|DBIA	LOC117589250|XP_034136914.1|DGUA
OG0007204	LOC108025788|XP_016951906.1|DBIA	LOC117588261|XP_034135286.1|DGUA
OG0007205	LOC108035639|XP_016966833.1|DBIA	LOC117589253|XP_034136918.1|DGUA
OG0007206	LOC108026220|XP_016952532.1|DBIA	LOC117586272|XP_034132109.1|DGUA
OG0007207	LOC108026255|XP_016952598.1|DBIA	LOC117585927|XP_034131584.1|DGUA
OG0007208	LOC108024604|XP_016950108.1|DBIA	LOC117585934|XP_034131591.1|DGUA
OG0007209	LOC108024606|XP_016950110.1|DBIA	LOC117585935|XP_034131593.1|DGUA
OG0007210	LOC108031985|XP_016961268.1|DBIA	LOC117586241|XP_034132069.1|DGUA
OG0007211	LOC108026334|XP_016952726.1|DBIA	LOC117586271|XP_034132108.1|DGUA
OG0007212	LOC108025463|XP_016951454.1|DBIA	LOC117582864|XP_034126824.1|DGUA
OG0007213	LOC108036542|XP_016968254.1|DBIA	LOC117578547|XP_034120010.1|DGUA
OG0007214	LOC108028491|XP_016955850.1|DBIA	LOC117579909|XP_034121936.1|DGUA
OG0007215	LOC108024353|XP_016949744.1|DBIA	LOC117586100|XP_034131850.1|DGUA
OG0007216	LOC108025070|XP_016950817.1|DBIA	LOC117582967|XP_034126974.1|DGUA
OG0007217	LOC108026782|XP_016953429.1|DBIA	LOC117587977|XP_034134916.1|DGUA
