Orthogroup	DBIA.longest_only	DVIR.longest_only
OG0005871	LOC108036518|XP_016968216.1|DBIA	LOC6634551|XP_002057968.1|DVIR
OG0005872	LOC108031571|XP_016960617.1|DBIA	LOC6630970|XP_002053804.1|DVIR
OG0005873	LOC108031582|XP_016960640.1|DBIA	LOC6629816|XP_032289757.1|DVIR
OG0005874	LOC108033125|XP_016962830.1|DBIA	LOC6631398|XP_015026714.1|DVIR
OG0005875	LOC108029751|XP_016957734.1|DBIA	LOC6627175|XP_002050393.3|DVIR
OG0005876	LOC108021964|XP_016946285.1|DBIA	LOC6633621|XP_032296525.1|DVIR
OG0005877	LOC108025780|XP_016951884.1|DBIA	LOC6634715|XP_002058272.1|DVIR
OG0005878	LOC108024295|XP_016949685.1|DBIA	LOC6633333|XP_032296719.1|DVIR
OG0005879	LOC108023725|XP_016948850.1|DBIA	LOC6633878|XP_002057389.1|DVIR
OG0005880	LOC108030844|XP_016959468.1|DBIA	LOC6622828|XP_032290204.1|DVIR
OG0005881	LOC108034598|XP_016965020.1|DBIA	LOC6622733|XP_002048003.1|DVIR
OG0005882	LOC108025858|XP_016952014.1|DBIA	LOC6631911|XP_002055592.1|DVIR
OG0005883	LOC108028973|XP_016956505.1|DBIA	LOC6636836|XP_015023674.1|DVIR
OG0005884	LOC108028669|XP_016956091.1|DBIA	LOC6623496|XP_002046151.1|DVIR
OG0005885	LOC108035606|XP_016966775.1|DBIA	LOC6623689|XP_002048633.1|DVIR
OG0005886	LOC108034481|XP_016964872.1|DBIA	LOC6622873|XP_002048480.1|DVIR
OG0005887	LOC108034994|XP_016965820.1|DBIA	LOC6624532|XP_002048002.1|DVIR
OG0005888	LOC108030794|XP_016959360.1|DBIA	LOC6622958|XP_032290261.1|DVIR
OG0005889	LOC108035937|XP_016967219.1|DBIA	LOC6622722|XP_002048458.2|DVIR
OG0005890	LOC108024243|XP_016949613.1|DBIA	LOC6632058|XP_002055111.2|DVIR
OG0005891	LOC108030677|XP_016959195.1|DBIA	LOC6623262|XP_015031554.1|DVIR
OG0005892	LOC108030626|XP_016959118.1|DBIA	LOC6623154|XP_002048613.2|DVIR
OG0005893	LOC108030643|XP_016959146.1|DBIA	LOC6622344|XP_002048221.1|DVIR
OG0005894	LOC108030644|XP_016959147.1|DBIA	LOC6624332|XP_002048222.1|DVIR
OG0005895	LOC108030647|XP_016959148.1|DBIA	LOC6622361|XP_002048223.1|DVIR
OG0005896	LOC108028689|XP_016956122.1|DBIA	LOC6624679|XP_002048102.1|DVIR
OG0005897	LOC108035168|XP_016966120.1|DBIA	LOC6622526|XP_032290692.1|DVIR
OG0005898	LOC108026570|XP_016953014.1|DBIA	LOC6633856|XP_002057379.3|DVIR
OG0005899	LOC108030238|XP_016958531.1|DBIA	LOC6626221|XP_002049797.1|DVIR
OG0005900	LOC108028956|XP_016956484.1|DBIA	LOC6628196|XP_002052855.1|DVIR
OG0005901	LOC108022719|XP_016947293.1|DBIA	LOC6635411|XP_002058866.1|DVIR
OG0005902	LOC108036649|XP_016968418.1|DBIA	LOC6626678|XP_002050873.1|DVIR
OG0005903	LOC108024398|XP_016949797.1|DBIA	LOC6630263|XP_002053422.2|DVIR
OG0005904	LOC108024790|XP_016950398.1|DBIA	LOC6630778|XP_002054812.2|DVIR
OG0005905	LOC108028485|XP_016955837.1|DBIA	LOC6622821|XP_015030430.1|DVIR
OG0005906	LOC108035905|XP_016967160.1|DBIA	LOC6623963|XP_032290874.1|DVIR
OG0005907	LOC108028278|XP_016955472.1|DBIA	LOC6622800|XP_002048015.1|DVIR
OG0005908	LOC108030563|XP_016958950.1|DBIA	LOC6622636|XP_002047696.1|DVIR
OG0005909	LOC108030884|XP_016959533.1|DBIA	LOC6623985|XP_032289956.1|DVIR
OG0005910	LOC108022820|XP_016947450.1|DBIA	LOC6626875|XP_002049151.1|DVIR
OG0005911	LOC108022821|XP_016947451.1|DBIA	LOC6626876|XP_002049152.1|DVIR
OG0005912	LOC108022711|XP_016947274.1|DBIA	LOC116649741|XP_015029698.1|DVIR
OG0005913	LOC108031526|XP_016960543.1|DBIA	LOC6632385|XP_002056008.1|DVIR
OG0005914	LOC108036222|XP_016967702.1|DBIA	LOC6626462|XP_002050702.1|DVIR
OG0005915	LOC108036471|XP_016968136.1|DBIA	LOC6626463|XP_002050703.1|DVIR
OG0005916	LOC108022849|XP_016947510.1|DBIA	LOC6626682|XP_002049819.1|DVIR
OG0005917	LOC108030443|XP_016958824.1|DBIA	LOC6635350|XP_002058896.1|DVIR
OG0005918	LOC108023800|XP_016948930.1|DBIA	LOC6633569|XP_002057374.1|DVIR
OG0005919	LOC108036319|XP_016967821.1|DBIA	LOC6625112|XP_032293011.1|DVIR
OG0005920	LOC108030146|XP_016958351.1|DBIA	LOC6625298|XP_015029491.1|DVIR
OG0005921	LOC108034801|XP_016965291.1|DBIA	LOC6636849|XP_002060279.1|DVIR
OG0005922	LOC108023423|XP_016948398.1|DBIA	LOC6633493|XP_002057352.1|DVIR
OG0005923	LOC108035637|XP_016966829.1|DBIA	LOC6624039|XP_002048322.1|DVIR
OG0005924	LOC108035644|XP_016966838.1|DBIA	LOC6633697|XP_002057292.1|DVIR, LOC6622616|XP_002047700.1|DVIR
OG0005925	LOC108035961|XP_016967263.1|DBIA	LOC6622709|XP_002048456.1|DVIR
OG0005926	LOC108023913|XP_016949087.1|DBIA	LOC6632040|XP_002055506.2|DVIR
OG0005927	LOC108027356|XP_016954267.1|DBIA	LOC6629599|XP_032292420.1|DVIR
OG0005928	LOC108027587|XP_016954590.1|DBIA	LOC26530859|XP_032295404.1|DVIR
OG0005929	LOC108035666|XP_016966863.1|DBIA	LOC6636858|XP_032291496.1|DVIR
OG0005930	LOC108030083|XP_016958210.1|DBIA	LOC6626102|XP_032292986.1|DVIR
OG0005931	LOC108030414|XP_016958788.1|DBIA	LOC6626314|XP_032292987.1|DVIR
OG0005932	LOC108022745|XP_016947325.1|DBIA	LOC26531624|XP_015030349.1|DVIR
OG0005933	LOC108029601|XP_016957463.1|DBIA	LOC6624987|XP_002048918.1|DVIR
OG0005934	LOC108022784|XP_016947397.1|DBIA	LOC6625005|XP_032292834.1|DVIR
OG0005935	LOC108030822|XP_016959425.1|DBIA	LOC6622127|XP_002047680.1|DVIR
OG0005936	LOC108034292|XP_016964642.1|DBIA	LOC6627463|XP_002052485.1|DVIR
OG0005937	LOC108030808|XP_016959392.1|DBIA	LOC6622832|XP_002047682.1|DVIR
OG0005938	LOC108036496|XP_016968178.1|DBIA	LOC6625038|XP_032293184.1|DVIR
OG0005939	LOC108025922|XP_016952101.1|DBIA	LOC6631489|XP_002054926.1|DVIR
OG0005940	LOC108022626|XP_016947160.1|DBIA	LOC6625628|XP_015029670.1|DVIR
OG0005941	LOC108026845|XP_016953512.1|DBIA	LOC6625175|XP_032293098.1|DVIR
OG0005942	LOC108029650|XP_016957555.1|DBIA	LOC6625246|XP_032293026.1|DVIR
OG0005943	LOC108030114|XP_016958299.1|DBIA	LOC6625248|XP_032293021.1|DVIR
OG0005944	LOC108030372|XP_016958731.1|DBIA	LOC6624855|XP_002049203.1|DVIR
OG0005945	LOC108036552|XP_016968275.1|DBIA	LOC6626411|XP_002050052.1|DVIR
OG0005946	LOC108029699|XP_016957653.1|DBIA	LOC6625551|XP_002049001.2|DVIR
OG0005947	LOC108036406|XP_016968015.1|DBIA	LOC6625724|XP_032293129.1|DVIR
OG0005948	LOC108035875|XP_016967113.1|DBIA	LOC116649725|XP_032290875.1|DVIR
OG0005949	LOC108030738|XP_016959274.1|DBIA	LOC6623994|XP_002048660.3|DVIR
OG0005950	LOC108033771|XP_016963858.1|DBIA	LOC6627912|XP_002051762.3|DVIR
OG0005951	LOC108035436|XP_016966557.1|DBIA	LOC6622346|XP_015031250.1|DVIR
OG0005952	LOC108033770|XP_016963856.1|DBIA	LOC6627913|XP_015027973.1|DVIR
OG0005953	LOC108034087|XP_016964343.1|DBIA	LOC6635635|XP_002059240.1|DVIR
OG0005954	LOC108033985|XP_016964198.1|DBIA	LOC6627467|XP_002052898.1|DVIR
OG0005955	LOC108024779|XP_016950384.1|DBIA	LOC6632764|XP_002056369.1|DVIR
OG0005956	LOC108022636|XP_016947180.1|DBIA	LOC6627226|XP_002049855.1|DVIR
OG0005957	LOC108032212|XP_016961562.1|DBIA	LOC6629876|XP_002053385.1|DVIR
OG0005958	LOC108025544|XP_016951563.1|DBIA	LOC6629570|XP_002054853.1|DVIR
OG0005959	LOC108032622|XP_016962049.1|DBIA	LOC6629092|XP_002052439.1|DVIR
OG0005960	LOC108035791|XP_016967018.1|DBIA	LOC6632071|XP_002054975.1|DVIR
OG0005961	LOC108022708|XP_016947272.1|DBIA	LOC6626690|XP_002049415.1|DVIR
OG0005962	LOC108029352|XP_016957031.1|DBIA	LOC6626770|XP_002049834.1|DVIR
OG0005963	LOC108034301|XP_016964653.1|DBIA	LOC6628941|XP_002051245.1|DVIR
OG0005964	LOC108022943|XP_016947644.1|DBIA	LOC6625899|XP_015029397.1|DVIR
OG0005965	LOC108036356|XP_016967921.1|DBIA	LOC6627188|XP_015029860.1|DVIR
OG0005966	LOC108022827|XP_016947458.1|DBIA	LOC6625982|XP_002050060.1|DVIR
OG0005967	LOC108029594|XP_016957452.1|DBIA	LOC6625068|XP_002049081.1|DVIR
OG0005968	LOC108029689|XP_016957637.1|DBIA	LOC6625072|XP_015029674.1|DVIR
OG0005969	LOC108026903|XP_016953602.1|DBIA	LOC6625438|XP_032292475.1|DVIR
OG0005970	LOC108034544|XP_016964959.1|DBIA	LOC6624158|XP_002046276.1|DVIR
OG0005971	LOC108029544|XP_016957346.1|DBIA	LOC6624788|XP_002049339.1|DVIR
OG0005972	LOC108028506|XP_016955873.1|DBIA	LOC6624484|XP_002047605.1|DVIR
OG0005973	LOC108028019|XP_016955143.1|DBIA	LOC6622169|XP_002048485.1|DVIR
OG0005974	LOC108028653|XP_016956066.1|DBIA	LOC6622466|XP_002048139.1|DVIR
OG0005975	LOC108028419|XP_016955734.1|DBIA	LOC6624710|XP_002047604.1|DVIR
OG0005976	LOC108025106|XP_016950862.1|DBIA	LOC6630283|XP_002054894.1|DVIR
OG0005977	LOC108030343|XP_016958697.1|DBIA	LOC6635843|XP_032292117.1|DVIR
OG0005978	LOC108022972|XP_016947686.1|DBIA	LOC6625116|XP_002049496.2|DVIR
OG0005979	LOC108029785|XP_016957784.1|DBIA	LOC6625411|XP_002049845.1|DVIR
OG0005980	LOC108030418|XP_016958794.1|DBIA	LOC6626205|XP_032292833.1|DVIR
OG0005981	LOC108030924|XP_016959643.1|DBIA	LOC6633443|XP_032288729.1|DVIR
OG0005982	LOC108030375|XP_016958734.1|DBIA	LOC6626222|XP_002049798.1|DVIR
OG0005983	LOC108023982|XP_016949199.1|DBIA	LOC6634561|XP_002057978.1|DVIR
OG0005984	LOC108033121|XP_016962822.1|DBIA	LOC6632068|XP_032295399.1|DVIR
OG0005985	LOC108025759|XP_016951843.1|DBIA	LOC6634548|XP_032296427.1|DVIR
OG0005986	LOC108023349|XP_016948182.1|DBIA	LOC6634586|XP_002058087.2|DVIR
OG0005987	LOC108025796|XP_016951921.1|DBIA	LOC6636144|XP_015024177.1|DVIR
OG0005988	LOC108030406|XP_016958780.1|DBIA	LOC6626284|XP_032293094.1|DVIR
OG0005989	LOC108029560|XP_016957390.1|DBIA	LOC6624834|XP_032292721.1|DVIR
OG0005990	LOC108022664|XP_016947221.1|DBIA	LOC6625788|XP_002049586.1|DVIR
OG0005991	LOC108029536|XP_016957334.1|DBIA	LOC6626516|XP_032293045.1|DVIR
OG0005992	LOC108035308|XP_016966368.1|DBIA	LOC6624107|XP_002047852.1|DVIR
OG0005993	LOC108035310|XP_016966371.1|DBIA	LOC6624012|XP_015030587.1|DVIR
OG0005994	LOC108030814|XP_016959403.1|DBIA	LOC6624719|XP_002047614.1|DVIR
OG0005995	LOC108028790|XP_016956261.1|DBIA	LOC6624662|XP_002047608.1|DVIR
OG0005996	LOC108030754|XP_016959294.1|DBIA	LOC6624129|XP_002048665.1|DVIR
OG0005997	LOC108036579|XP_016968319.1|DBIA	LOC6626687|XP_002049824.1|DVIR
OG0005998	LOC108034578|XP_016964999.1|DBIA	LOC6622645|XP_002047984.1|DVIR
OG0005999	LOC108031279|XP_016960013.1|DBIA	LOC6630561|XP_002053279.1|DVIR
OG0006000	LOC108036390|XP_016967986.1|DBIA	LOC6627075|XP_032292903.1|DVIR
OG0006001	LOC108034498|XP_016964893.1|DBIA	LOC6623561|XP_002047379.2|DVIR
OG0006002	LOC108026810|XP_016953462.1|DBIA	LOC116651094|XP_032292796.1|DVIR, LOC6625014|XP_015029316.1|DVIR
OG0006003	LOC108035458|XP_016966588.1|DBIA	LOC6622649|XP_002047992.1|DVIR
OG0006004	LOC108032851|XP_016962341.1|DBIA, LOC108032888|XP_016962412.1|DBIA	LOC6632633|XP_002056634.1|DVIR
OG0006005	LOC108022702|XP_016947264.1|DBIA	LOC116651425|XP_032293640.1|DVIR, LOC6636495|XP_002059857.1|DVIR
OG0006006	LOC108022742|XP_016947323.1|DBIA	LOC6626560|XP_002049810.1|DVIR
OG0006007	LOC108029688|XP_016957633.1|DBIA	LOC6625244|XP_002049197.2|DVIR
OG0006008	LOC108027850|XP_016954933.1|DBIA	LOC6628925|XP_032294447.1|DVIR
OG0006009	LOC108028342|XP_016955582.1|DBIA	LOC6624354|XP_002048108.1|DVIR
OG0006010	LOC108030824|XP_016959430.1|DBIA	LOC6624657|XP_032291085.1|DVIR
OG0006011	LOC108029499|XP_016957271.1|DBIA	LOC6623152|XP_002046121.2|DVIR
OG0006012	LOC108028256|XP_016955431.1|DBIA	LOC6623378|XP_032290011.1|DVIR
OG0006013	LOC108029866|XP_016957844.1|DBIA	LOC6626072|XP_002048759.3|DVIR
OG0006014	LOC108034528|XP_016964943.1|DBIA	LOC6622559|XP_002047967.1|DVIR
OG0006015	LOC108026699|XP_016953281.1|DBIA	LOC6626489|XP_002049688.1|DVIR
OG0006016	LOC108029599|XP_016957460.1|DBIA	LOC6626517|XP_015029626.1|DVIR
OG0006017	LOC108023089|XP_016947835.1|DBIA	LOC6626089|XP_002049398.2|DVIR
OG0006018	LOC108030175|XP_016958405.1|DBIA	LOC6635367|XP_002058891.1|DVIR
OG0006019	LOC108023015|XP_016947737.1|DBIA	LOC26531831|XP_015030374.1|DVIR
OG0006020	LOC108028695|XP_016956129.1|DBIA	LOC6624671|XP_002048117.1|DVIR
OG0006021	LOC108035893|XP_016967136.1|DBIA	LOC6622657|XP_002048146.1|DVIR
OG0006022	LOC108032704|XP_016962171.1|DBIA	LOC6634223|XP_002057672.1|DVIR
OG0006023	LOC108025999|XP_016952178.1|DBIA	LOC6632983|XP_002056486.1|DVIR
OG0006024	LOC108032991|XP_016962558.1|DBIA	LOC6631799|XP_032295060.1|DVIR
OG0006025	LOC108022509|XP_016946966.1|DBIA	LOC6626229|XP_015029465.1|DVIR
OG0006026	LOC108031969|XP_016961250.1|DBIA	LOC6629637|XP_002054842.1|DVIR
OG0006027	LOC108029641|XP_016957538.1|DBIA	LOC6635341|XP_032293207.1|DVIR
OG0006028	LOC108023076|XP_016947816.1|DBIA	LOC6627067|XP_002050186.1|DVIR
OG0006029	LOC108029547|XP_016957352.1|DBIA	LOC6626513|XP_002048911.1|DVIR
OG0006030	LOC108031651|XP_016960771.1|DBIA	LOC6630602|XP_002053021.1|DVIR
OG0006031	LOC108030364|XP_016958722.1|DBIA	LOC6625649|XP_002049564.3|DVIR
OG0006032	LOC108027562|XP_016954527.1|DBIA	LOC6631594|XP_032295444.1|DVIR
OG0006033	LOC108023028|XP_016947757.1|DBIA	LOC6626371|XP_002049394.1|DVIR
OG0006034	LOC108031853|XP_016961095.1|DBIA	LOC6629734|XP_002054138.2|DVIR
OG0006035	LOC108026217|XP_016952523.1|DBIA	LOC6631069|XP_002053214.1|DVIR
OG0006036	LOC108032436|XP_016961748.1|DBIA	LOC6634036|XP_002057773.1|DVIR
OG0006037	LOC108022816|XP_016947442.1|DBIA	LOC6626862|XP_032293103.1|DVIR
OG0006038	LOC108027407|XP_016954335.1|DBIA	LOC6630505|XP_002053449.1|DVIR
OG0006039	LOC108029693|XP_016957644.1|DBIA	LOC6626844|XP_002049194.2|DVIR
OG0006040	LOC108029666|XP_016957583.1|DBIA	LOC6624792|XP_002049343.1|DVIR
OG0006041	LOC108023723|XP_016948848.1|DBIA	LOC6634500|XP_002057912.1|DVIR
OG0006042	LOC108030075|XP_016958169.1|DBIA	LOC6624926|XP_002049351.2|DVIR
OG0006043	LOC108028708|XP_016956147.1|DBIA	LOC6624428|XP_032289889.1|DVIR
OG0006044	LOC108024197|XP_016949535.1|DBIA	LOC6635499|XP_032296024.1|DVIR
OG0006045	LOC108035507|XP_016966660.1|DBIA	LOC6624838|XP_002049182.1|DVIR
OG0006046	LOC108022865|XP_016947532.1|DBIA	LOC6635408|XP_032293208.1|DVIR
OG0006047	LOC108035549|XP_016966707.1|DBIA	LOC6623021|XP_015031445.1|DVIR
OG0006048	LOC108030665|XP_016959180.1|DBIA	LOC6622249|XP_032289872.1|DVIR
OG0006049	LOC108023969|XP_016949179.1|DBIA	LOC6628006|XP_032293621.1|DVIR, LOC6636105|XP_002059647.1|DVIR
OG0006050	LOC108025286|XP_016951156.1|DBIA	LOC6631055|XP_032294808.1|DVIR
OG0006051	LOC108023661|XP_016948770.1|DBIA	LOC6633785|XP_002056957.1|DVIR
OG0006052	LOC108022752|XP_016947339.1|DBIA	LOC6624819|XP_002048977.2|DVIR
OG0006053	LOC108034751|XP_016965189.1|DBIA	LOC6622047|XP_002046401.1|DVIR, LOC116650144|XP_032289353.1|DVIR
OG0006054	LOC108024912|XP_016950593.1|DBIA	LOC6636190|XP_015024016.2|DVIR
OG0006055	LOC108027419|XP_016954350.1|DBIA	LOC6629843|XP_002054464.1|DVIR
OG0006056	LOC108030367|XP_016958725.1|DBIA	LOC6624925|XP_002049350.1|DVIR
OG0006057	LOC108030590|XP_016959055.1|DBIA	LOC6622706|XP_002047035.2|DVIR
OG0006058	LOC108031847|XP_016961088.1|DBIA	LOC6635107|XP_015024959.1|DVIR
OG0006059	LOC108035900|XP_016967148.1|DBIA	LOC6622677|XP_002048464.1|DVIR, LOC116649865|XP_032288973.1|DVIR
OG0006060	LOC108035903|XP_016967153.1|DBIA	LOC116649731|XP_032289937.1|DVIR, LOC6622760|XP_032288974.1|DVIR
OG0006061	LOC108027546|XP_016954488.1|DBIA	LOC6631470|XP_002055027.2|DVIR
OG0006062	LOC108024519|XP_016949959.1|DBIA	LOC6629660|XP_002053599.1|DVIR
OG0006063	LOC108034061|XP_016964308.1|DBIA	LOC6633958|XP_002057761.2|DVIR
OG0006064	LOC108036396|XP_016967999.1|DBIA	LOC6626320|XP_002050697.1|DVIR
OG0006065	LOC108035455|XP_016966583.1|DBIA	LOC6624148|XP_002047419.1|DVIR
OG0006066	LOC108030240|XP_016958533.1|DBIA	LOC6626209|XP_002049795.1|DVIR
OG0006067	LOC108029478|XP_016957221.1|DBIA	LOC6625935|XP_032293349.1|DVIR
OG0006068	LOC108024141|XP_016949412.1|DBIA	LOC6634818|XP_002058207.3|DVIR
OG0006069	LOC108028567|XP_016955963.1|DBIA	LOC6622285|XP_032290046.1|DVIR
OG0006070	LOC108030927|XP_016959610.1|DBIA	LOC6630521|XP_002054020.1|DVIR
OG0006071	LOC108024691|XP_016950257.1|DBIA	LOC6633185|XP_002055973.2|DVIR
OG0006072	LOC108034521|XP_016964934.1|DBIA	LOC6623354|XP_002047418.1|DVIR
OG0006073	LOC108031132|XP_016959838.1|DBIA	LOC6623477|XP_002047370.2|DVIR
OG0006074	LOC108026238|XP_016952566.1|DBIA	LOC6633455|XP_002057338.2|DVIR
OG0006075	LOC108023789|XP_016948916.1|DBIA	LOC116649734|XP_032296601.1|DVIR
OG0006076	LOC108023110|XP_016947865.1|DBIA	LOC6626941|XP_002050079.1|DVIR
OG0006077	LOC108030853|XP_016959484.1|DBIA	LOC6622987|XP_002047560.2|DVIR
OG0006078	LOC108030873|XP_016959517.1|DBIA	LOC6622992|XP_002047561.1|DVIR
OG0006079	LOC108028527|XP_016955907.1|DBIA	LOC6622292|XP_002048085.1|DVIR
OG0006080	LOC108030615|XP_016959098.1|DBIA	LOC6624368|XP_002048087.1|DVIR
OG0006081	LOC108036656|XP_016968424.1|DBIA	LOC6626733|XP_002049277.1|DVIR
OG0006082	LOC108036326|XP_016967828.1|DBIA	LOC6626735|XP_002049279.1|DVIR
OG0006083	LOC108035912|XP_016967172.1|DBIA	LOC6623555|XP_032291089.1|DVIR
OG0006084	LOC108030611|XP_016959092.1|DBIA	LOC6622349|XP_015030453.1|DVIR
OG0006085	LOC108030917|XP_016959600.1|DBIA	LOC6622719|XP_002048007.1|DVIR
OG0006086	LOC108030932|XP_016959616.1|DBIA	LOC6622163|XP_032290394.1|DVIR
OG0006087	LOC108036614|XP_016968366.1|DBIA	LOC6635409|XP_032293214.1|DVIR
OG0006088	LOC108028780|XP_016956248.1|DBIA	LOC6622270|XP_002048398.1|DVIR
OG0006089	LOC108032628|XP_016962061.1|DBIA	LOC6633736|XP_002057021.1|DVIR
OG0006090	LOC108035496|XP_016966638.1|DBIA	LOC6623412|XP_032290911.1|DVIR
OG0006091	LOC108035330|XP_016966397.1|DBIA	LOC6623899|XP_032290506.1|DVIR
OG0006092	LOC108033193|XP_016962926.1|DBIA	LOC26531317|XP_015024204.2|DVIR
OG0006093	LOC108036354|XP_016967919.1|DBIA	LOC6627190|XP_002049932.2|DVIR
OG0006094	LOC108030640|XP_016959140.1|DBIA	LOC6623551|XP_002048629.1|DVIR
OG0006095	LOC108036602|XP_016968353.1|DBIA	LOC6635795|XP_002059383.3|DVIR
OG0006096	LOC108022793|XP_016947411.1|DBIA	LOC6626625|XP_002049701.1|DVIR
OG0006097	LOC108028451|XP_016955778.1|DBIA	LOC6623845|XP_002048263.1|DVIR
OG0006098	LOC108036852|XP_016968713.1|DBIA	LOC6628763|XP_002051903.1|DVIR
OG0006099	LOC108030032|XP_016958079.1|DBIA	LOC6625878|XP_002049679.1|DVIR
OG0006100	LOC108022174|XP_016946507.1|DBIA	LOC6627136|XP_002049430.1|DVIR
OG0006101	LOC108034010|XP_016964229.1|DBIA	LOC6636647|XP_032289190.1|DVIR
OG0006102	LOC108026868|XP_016953542.1|DBIA	LOC6627099|XP_002049942.1|DVIR
OG0006103	LOC108025740|XP_016951817.1|DBIA	LOC6634572|XP_032296290.1|DVIR
OG0006104	LOC108022032|XP_016946366.1|DBIA	LOC6636101|XP_032295511.1|DVIR
OG0006105	LOC108022028|XP_016946363.1|DBIA	LOC6636100|XP_032295680.1|DVIR
OG0006106	LOC108030871|XP_016959513.1|DBIA	LOC6624579|XP_015031571.1|DVIR
OG0006107	LOC108022863|XP_016947529.1|DBIA	LOC6625690|XP_002049816.1|DVIR
OG0006108	LOC108023524|XP_016948566.1|DBIA	LOC6631764|XP_002055172.1|DVIR
OG0006109	LOC108030838|XP_016959456.1|DBIA	LOC6622773|XP_002047667.1|DVIR
OG0006110	LOC108035908|XP_016967164.1|DBIA	LOC6622877|XP_002048032.1|DVIR
OG0006111	LOC108022736|XP_016947314.1|DBIA	LOC6626816|XP_032292085.1|DVIR
OG0006112	LOC108026566|XP_016953006.1|DBIA	LOC116651059|XP_032292639.1|DVIR
OG0006113	LOC108035641|XP_016966835.1|DBIA	LOC6622639|XP_002046686.1|DVIR
OG0006114	LOC108026343|XP_016952737.1|DBIA	LOC6634954|XP_002058588.1|DVIR
OG0006115	LOC108023072|XP_016947812.1|DBIA	LOC6626068|XP_002049376.1|DVIR
OG0006116	LOC108030308|XP_016958633.1|DBIA	LOC6626738|XP_002049572.2|DVIR
OG0006117	LOC108022710|XP_016947273.1|DBIA	LOC6626879|XP_002049155.1|DVIR
OG0006118	LOC108036494|XP_016968174.1|DBIA	LOC6625880|XP_032293010.1|DVIR
OG0006119	LOC108029692|XP_016957642.1|DBIA	LOC6625098|XP_002049549.1|DVIR
OG0006120	LOC108023129|XP_016947888.1|DBIA	LOC6624821|XP_002048979.1|DVIR
OG0006121	LOC108030827|XP_016959434.1|DBIA	LOC6622090|XP_002048017.1|DVIR
OG0006122	LOC108024913|XP_016950597.1|DBIA	LOC6636262|XP_002059731.2|DVIR
OG0006123	LOC108023068|XP_016947805.1|DBIA	LOC6624970|XP_002049478.3|DVIR
OG0006124	LOC108026382|XP_016952791.1|DBIA	LOC6630034|XP_002054025.1|DVIR
OG0006125	LOC108035898|XP_016967145.1|DBIA	LOC116649749|XP_032288970.1|DVIR, LOC6622077|XP_015030438.1|DVIR
OG0006126	LOC108028583|XP_016955981.1|DBIA	LOC6624091|XP_002046876.1|DVIR
OG0006127	LOC108030609|XP_016959090.1|DBIA	LOC6623569|XP_002048224.1|DVIR
OG0006128	LOC108030657|XP_016959168.1|DBIA	LOC6623671|XP_002048243.1|DVIR
OG0006129	LOC108030623|XP_016959115.1|DBIA	LOC6622967|XP_002048216.1|DVIR
OG0006130	LOC108030638|XP_016959137.1|DBIA	LOC6624555|XP_002048260.1|DVIR
OG0006131	LOC108030566|XP_016958955.1|DBIA	LOC6623777|XP_002048257.1|DVIR
OG0006132	LOC108030694|XP_016959219.1|DBIA	LOC6623219|XP_002048248.1|DVIR
OG0006133	LOC108030639|XP_016959138.1|DBIA	LOC6623805|XP_002048261.1|DVIR
OG0006134	LOC108030601|XP_016959074.1|DBIA	LOC6622666|XP_032290700.1|DVIR
OG0006135	LOC108030564|XP_016958951.1|DBIA	LOC6623628|XP_032290507.1|DVIR
OG0006136	LOC108035904|XP_016967158.1|DBIA	LOC6622161|XP_002048462.1|DVIR, LOC116649861|XP_032288968.1|DVIR
OG0006137	LOC108034588|XP_016965010.1|DBIA	LOC6622675|XP_002047994.1|DVIR
OG0006138	LOC108029791|XP_016957791.1|DBIA	LOC6627282|XP_032292813.1|DVIR
OG0006139	LOC108029614|XP_016957488.1|DBIA	LOC6624990|XP_002048921.2|DVIR
OG0006140	LOC108026827|XP_016953487.1|DBIA	LOC6625920|XP_002049459.1|DVIR
OG0006141	LOC108036475|XP_016968145.1|DBIA	LOC6625723|XP_002049017.1|DVIR
OG0006142	LOC108035917|XP_016967182.1|DBIA	LOC6623029|XP_032290511.1|DVIR
OG0006143	LOC108028637|XP_016956050.1|DBIA	LOC6622561|XP_015031533.1|DVIR
OG0006144	LOC108034837|XP_016965446.1|DBIA	LOC6624321|XP_002048519.1|DVIR
OG0006145	LOC108034496|XP_016964891.1|DBIA	LOC6622960|XP_015031539.1|DVIR
OG0006146	LOC108036083|XP_016967521.1|DBIA	LOC6634371|XP_032293703.1|DVIR
OG0006147	LOC108031075|XP_016959769.1|DBIA	LOC6629587|XP_002052994.1|DVIR
OG0006148	LOC108028387|XP_016955688.1|DBIA	LOC6622847|XP_002048024.1|DVIR
OG0006149	LOC108028656|XP_016956071.1|DBIA	LOC116649857|XP_032288964.1|DVIR, LOC6624602|XP_002048439.1|DVIR
OG0006150	LOC108028654|XP_016956069.1|DBIA	LOC116650470|XP_032290033.1|DVIR, LOC6622552|XP_002048438.1|DVIR
OG0006151	LOC108034478|XP_016964864.1|DBIA	LOC6633955|XP_002057758.1|DVIR
OG0006152	LOC108026339|XP_016952732.1|DBIA	LOC6630856|XP_002052951.2|DVIR
OG0006153	LOC108036663|XP_016968434.1|DBIA	LOC6624966|XP_002049327.1|DVIR
OG0006154	LOC108026349|XP_016952744.1|DBIA	LOC6629677|XP_002053660.1|DVIR
OG0006155	LOC108031072|XP_016959767.1|DBIA	LOC6629591|XP_002052998.1|DVIR
