Orthogroup	DBIA.longest_only	DEUG.longest_only
OG0005430	LOC108033901|XP_016964054.1|DBIA	LOC108107084|XP_017069949.1|DEUG
OG0005431	LOC108034097|XP_016964352.1|DBIA	LOC108114866|XP_017081509.1|DEUG
OG0005432	LOC108027474|XP_016954411.1|DBIA	LOC108117582|XP_017085573.1|DEUG
OG0005433	LOC108022652|XP_016947199.1|DBIA	LOC108112234|XP_017077544.1|DEUG
OG0005434	LOC108031599|XP_016960670.1|DBIA	LOC108103091|XP_017063935.1|DEUG
OG0005435	LOC108027039|XP_016953728.1|DBIA	LOC108109613|XP_017073667.1|DEUG
OG0005436	LOC108031791|XP_016961000.1|DBIA	LOC108114789|XP_017081393.1|DEUG
OG0005437	LOC108025407|XP_016951378.1|DBIA	LOC108117321|XP_017085180.1|DEUG
OG0005438	LOC108029109|XP_016956710.1|DBIA	LOC108110837|XP_017075566.1|DEUG
OG0005439	LOC108031241|XP_016959965.1|DBIA	LOC108105949|XP_017068275.1|DEUG, LOC108116935|XP_017084570.1|DEUG
OG0005440	LOC108029120|XP_016956722.1|DBIA	LOC108110799|XP_017075514.1|DEUG
OG0005441	LOC108034039|XP_016964274.1|DBIA	LOC108104079|XP_017065463.1|DEUG
OG0005442	LOC108033336|XP_016963111.1|DBIA	LOC108106868|XP_017069601.1|DEUG
OG0005443	LOC108034078|XP_016964329.1|DBIA	LOC108110832|XP_017075558.1|DEUG
OG0005444	LOC108029060|XP_016956617.1|DBIA	LOC108110682|XP_017075299.1|DEUG
OG0005445	LOC108033563|XP_016963397.1|DBIA	LOC108110613|XP_017075202.1|DEUG
OG0005446	LOC108036712|XP_016968501.1|DBIA	LOC108106086|XP_017068434.1|DEUG
OG0005447	LOC108027771|XP_016954822.1|DBIA	LOC108102676|XP_017063305.1|DEUG
OG0005448	LOC108026684|XP_016953260.1|DBIA	LOC108112826|XP_017078619.1|DEUG
OG0005449	LOC108025847|XP_016951999.1|DBIA	LOC108115196|XP_017082006.1|DEUG
OG0005450	LOC108024673|XP_016950230.1|DBIA	LOC108116034|XP_017083213.1|DEUG
OG0005451	LOC108034170|XP_016964466.1|DBIA	LOC108105713|XP_017067917.1|DEUG
OG0005452	LOC108026746|XP_016953358.1|DBIA	LOC108113059|XP_017078980.1|DEUG
OG0005453	LOC108031818|XP_016961037.1|DBIA	LOC108108313|XP_017071825.1|DEUG
OG0005454	LOC108033807|XP_016963916.1|DBIA	LOC108104100|XP_017065485.1|DEUG
OG0005455	LOC108022731|XP_016947309.1|DBIA	LOC108107205|XP_017070110.1|DEUG
OG0005456	LOC108034062|XP_016964305.1|DBIA	LOC108106847|XP_017069578.1|DEUG
OG0005457	LOC108034285|XP_016964634.1|DBIA	LOC108106848|XP_017069579.1|DEUG
OG0005458	LOC108027878|XP_016954983.1|DBIA	LOC108111119|XP_017075964.1|DEUG
OG0005459	LOC108027853|XP_016954938.1|DBIA	LOC108102665|XP_017063292.1|DEUG
OG0005460	LOC108034151|XP_016964439.1|DBIA	LOC108115522|XP_017082512.1|DEUG
OG0005461	LOC108033646|XP_016963570.1|DBIA	LOC108106965|XP_017069753.1|DEUG
OG0005462	LOC108033647|XP_016963571.1|DBIA	LOC108106966|XP_017069754.1|DEUG
OG0005463	LOC108035071|XP_016965952.1|DBIA	LOC108105942|XP_017068226.1|DEUG
OG0005464	LOC108033642|XP_016963564.1|DBIA	LOC108107019|XP_017069855.1|DEUG
OG0005465	LOC108033618|XP_016963471.1|DBIA	LOC108106844|XP_017069573.1|DEUG
OG0005466	LOC108034191|XP_016964504.1|DBIA	LOC108106838|XP_017069565.1|DEUG
OG0005467	LOC108031210|XP_016959934.1|DBIA	LOC108115690|XP_017082748.1|DEUG
OG0005468	LOC108036084|XP_016967522.1|DBIA	LOC108106148|XP_017068536.1|DEUG
OG0005469	LOC108036147|XP_016967624.1|DBIA	LOC108106187|XP_017068600.1|DEUG
OG0005470	LOC108036082|XP_016967520.1|DBIA	LOC108106136|XP_017068517.1|DEUG
OG0005471	LOC108034787|XP_016965253.1|DBIA	LOC108118480|XP_017086699.1|DEUG
OG0005472	LOC108034303|XP_016964663.1|DBIA	LOC108118465|XP_017086673.1|DEUG
OG0005473	LOC108033654|XP_016963577.1|DBIA	LOC108115479|XP_017082447.1|DEUG
OG0005474	LOC108033992|XP_016964206.1|DBIA	LOC108104131|XP_017065522.1|DEUG
OG0005475	LOC108033991|XP_016964205.1|DBIA	LOC108104130|XP_017065521.1|DEUG
OG0005476	LOC108029526|XP_016957316.1|DBIA	LOC108112629|XP_017078224.1|DEUG
OG0005477	LOC108028531|XP_016955917.1|DBIA	LOC108114250|XP_017080634.1|DEUG
OG0005478	LOC108027914|XP_016955024.1|DBIA	LOC108102678|XP_017063308.1|DEUG
OG0005479	LOC108027846|XP_016954927.1|DBIA	LOC108102655|XP_017063282.1|DEUG
OG0005480	LOC108027847|XP_016954928.1|DBIA	LOC108102656|XP_017063284.1|DEUG
OG0005481	LOC108029189|XP_016956851.1|DBIA	LOC108111029|XP_017075837.1|DEUG
OG0005482	LOC108029148|XP_016956767.1|DBIA	LOC108110922|XP_017075686.1|DEUG
OG0005483	LOC108026409|XP_016952825.1|DBIA	LOC108105596|XP_017067759.1|DEUG
OG0005484	LOC108028979|XP_016956508.1|DBIA	LOC108105126|XP_017067048.1|DEUG
OG0005485	LOC108029739|XP_016957714.1|DBIA	LOC108112033|XP_017077269.1|DEUG
OG0005486	LOC108030339|XP_016958691.1|DBIA	LOC108104592|XP_017066244.1|DEUG
OG0005487	LOC108027655|XP_016954660.1|DBIA	LOC108111147|XP_017076004.1|DEUG
OG0005488	LOC108027901|XP_016955009.1|DBIA	LOC108111140|XP_017075996.1|DEUG
OG0005489	LOC108027900|XP_016955008.1|DBIA	LOC108102605|XP_017063198.1|DEUG
OG0005490	LOC108027922|XP_016955035.1|DBIA	LOC108102700|XP_017063335.1|DEUG
OG0005491	LOC108032533|XP_016961883.1|DBIA	LOC108111665|XP_017076689.1|DEUG
OG0005492	LOC108032671|XP_016962123.1|DBIA	LOC108112276|XP_017077590.1|DEUG
OG0005493	LOC108032423|XP_016961732.1|DBIA	LOC108114783|XP_017081384.1|DEUG
OG0005494	LOC108022530|XP_016946996.1|DBIA	LOC108107295|XP_017070240.1|DEUG
OG0005495	LOC108022909|XP_016947605.1|DBIA	LOC108107300|XP_017070249.1|DEUG
OG0005496	LOC108031808|XP_016961020.1|DBIA	LOC108110236|XP_017074711.1|DEUG
OG0005497	LOC108032568|XP_016961955.1|DBIA	LOC108114829|XP_017081456.1|DEUG
OG0005498	LOC108032570|XP_016961957.1|DBIA	LOC108114832|XP_017081458.1|DEUG
OG0005499	LOC108032567|XP_016961953.1|DBIA	LOC108114828|XP_017081455.1|DEUG
OG0005500	LOC108032571|XP_016961958.1|DBIA	LOC108114833|XP_017081459.1|DEUG
OG0005501	LOC108033741|XP_016963788.1|DBIA	LOC108107099|XP_017069972.1|DEUG
OG0005502	LOC108033742|XP_016963789.1|DBIA	LOC108107100|XP_017069974.1|DEUG
OG0005503	LOC108033762|XP_016963826.1|DBIA	LOC108111869|XP_017076987.1|DEUG
OG0005504	LOC108027789|XP_016954846.1|DBIA	LOC108110980|XP_017075780.1|DEUG
OG0005506	LOC108033782|XP_016963873.1|DBIA	LOC108115502|XP_017082482.1|DEUG
OG0005507	LOC108036837|XP_016968673.1|DBIA	LOC108106126|XP_017068495.1|DEUG
OG0005508	LOC108034106|XP_016964372.1|DBIA	LOC108111068|XP_017075886.1|DEUG
OG0005509	LOC108028989|XP_016956520.1|DBIA	LOC108110883|XP_017075630.1|DEUG
OG0005510	LOC108033799|XP_016963896.1|DBIA	LOC108105831|XP_017068065.1|DEUG
OG0005511	LOC108023380|XP_016948274.1|DBIA	LOC108105437|XP_017067511.1|DEUG
OG0005512	LOC108032067|XP_016961374.1|DBIA	LOC108115570|XP_017082565.1|DEUG
OG0005513	LOC108026016|XP_016952199.1|DBIA	LOC108104362|XP_017065861.1|DEUG
OG0005514	LOC108032034|XP_016961335.1|DBIA	LOC108109561|XP_017073623.1|DEUG
OG0005515	LOC108029731|XP_016957707.1|DBIA	LOC108112845|XP_017078647.1|DEUG
OG0005516	LOC108034219|XP_016964549.1|DBIA	LOC108110890|XP_017075637.1|DEUG
OG0005517	LOC108032530|XP_016961878.1|DBIA	LOC108106134|XP_017068512.1|DEUG
OG0005518	LOC108034208|XP_016964529.1|DBIA	LOC108107079|XP_017069940.1|DEUG
OG0005519	LOC108030290|XP_016958610.1|DBIA	LOC108106717|XP_017069439.1|DEUG
OG0005520	LOC108034056|XP_016964300.1|DBIA	LOC108111016|XP_017075818.1|DEUG
OG0005521	LOC108033299|XP_016963057.1|DBIA	LOC108110873|XP_017075609.1|DEUG
OG0005522	LOC108027965|XP_016955078.1|DBIA	LOC108114054|XP_017080296.1|DEUG
OG0005523	LOC108034286|XP_016964635.1|DBIA	LOC108115545|XP_017082537.1|DEUG
OG0005524	LOC108033943|XP_016964117.1|DBIA	LOC108106925|XP_017069671.1|DEUG
OG0005525	LOC108032352|XP_016961652.1|DBIA	LOC108110906|XP_017075656.1|DEUG
OG0005526	LOC108034340|XP_016964712.1|DBIA	LOC108110468|XP_017075024.1|DEUG
OG0005527	LOC108036020|XP_016967435.1|DBIA	LOC108102331|XP_017062618.1|DEUG
OG0005528	LOC108034100|XP_016964362.1|DBIA	LOC108107111|XP_017069989.1|DEUG
OG0005529	LOC108033868|XP_016963999.1|DBIA	LOC108103391|XP_017064335.1|DEUG
OG0005530	LOC108027795|XP_016954854.1|DBIA	LOC108111179|XP_017076048.1|DEUG
OG0005531	LOC108028456|XP_016955793.1|DBIA	LOC108114513|XP_017081023.1|DEUG
OG0005532	LOC108036845|XP_016968698.1|DBIA	LOC108104182|XP_017065602.1|DEUG
OG0005533	LOC108027811|XP_016954878.1|DBIA	LOC108110667|XP_017075273.1|DEUG
OG0005534	LOC108029145|XP_016956768.1|DBIA	LOC108102779|XP_017063428.1|DEUG
OG0005535	LOC108032563|XP_016961935.1|DBIA	LOC108110739|XP_017075433.1|DEUG
OG0005536	LOC108035007|XP_016965843.1|DBIA	LOC108118489|XP_017086710.1|DEUG
OG0005537	LOC108036792|XP_016968628.1|DBIA	LOC108108438|XP_017071984.1|DEUG
OG0005538	LOC108033965|XP_016964162.1|DBIA	LOC108105700|XP_017067898.1|DEUG
OG0005539	LOC108034216|XP_016964546.1|DBIA	LOC108106948|XP_017069705.1|DEUG
OG0005540	LOC108029182|XP_016956834.1|DBIA	LOC108111079|XP_017075901.1|DEUG
OG0005541	LOC108036847|XP_016968706.1|DBIA	LOC108106098|XP_017068451.1|DEUG
OG0005542	LOC108035181|XP_016966141.1|DBIA	LOC108108030|XP_017071392.1|DEUG
OG0005543	LOC108036102|XP_016967560.1|DBIA	LOC108106939|XP_017069692.1|DEUG
OG0005544	LOC108029144|XP_016956762.1|DBIA	LOC108110727|XP_017075402.1|DEUG
OG0005545	LOC108034331|XP_016964697.1|DBIA	LOC108111314|XP_017076201.1|DEUG
OG0005546	LOC108034006|XP_016964225.1|DBIA	LOC108115504|XP_017082485.1|DEUG
OG0005547	LOC108036050|XP_016967481.1|DBIA	LOC108106075|XP_017068421.1|DEUG
OG0005548	LOC108036099|XP_016967554.1|DBIA	LOC108106164|XP_017068565.1|DEUG
OG0005549	LOC108036129|XP_016967602.1|DBIA	LOC108106180|XP_017068591.1|DEUG
OG0005550	LOC108029153|XP_016956778.1|DBIA	LOC108102632|XP_017063240.1|DEUG
OG0005551	LOC108030423|XP_016958798.1|DBIA	LOC108112012|XP_017077239.1|DEUG
OG0005552	LOC108030296|XP_016958619.1|DBIA	LOC108111951|XP_017077122.1|DEUG
OG0005553	LOC108027793|XP_016954849.1|DBIA	LOC108110974|XP_017075768.1|DEUG
OG0005554	LOC108029073|XP_016956634.1|DBIA	LOC108110716|XP_017075358.1|DEUG
OG0005555	LOC108029274|XP_016956962.1|DBIA	LOC108111154|XP_017076014.1|DEUG
OG0005556	LOC108029075|XP_016956645.1|DBIA	LOC108111133|XP_017075988.1|DEUG
OG0005557	LOC108035070|XP_016965955.1|DBIA	LOC108118444|XP_017086641.1|DEUG
OG0005558	LOC108027569|XP_016954547.1|DBIA	LOC108109694|XP_017073796.1|DEUG
OG0005559	LOC108033941|XP_016964114.1|DBIA	LOC108115482|XP_017082455.1|DEUG
OG0005560	LOC108034328|XP_016964699.1|DBIA	LOC108118441|XP_017086636.1|DEUG
OG0005561	LOC108024233|XP_016949594.1|DBIA	LOC108118095|XP_017086138.1|DEUG
OG0005562	LOC108027797|XP_016954858.1|DBIA	LOC108102583|XP_017063163.1|DEUG
OG0005563	LOC108035899|XP_016967150.1|DBIA	LOC108102380|XP_017062800.1|DEUG
OG0005564	LOC108034150|XP_016964441.1|DBIA	LOC108110782|XP_017075490.1|DEUG
OG0005565	LOC108033347|XP_016963145.1|DBIA	LOC108103064|XP_017063897.1|DEUG
OG0005566	LOC108033348|XP_016963146.1|DBIA	LOC108103065|XP_017063898.1|DEUG
OG0005567	LOC108030997|XP_016959687.1|DBIA	LOC108117468|XP_017085379.1|DEUG
OG0005568	LOC108029111|XP_016956713.1|DBIA	LOC108102599|XP_017063192.1|DEUG
OG0005569	LOC108036150|XP_016967626.1|DBIA	LOC108111126|XP_017075969.1|DEUG
OG0005570	LOC108027937|XP_016955055.1|DBIA	LOC108102606|XP_017063199.1|DEUG
OG0005571	LOC108022831|XP_016947465.1|DBIA	LOC108112983|XP_017078880.1|DEUG
OG0005572	LOC108026706|XP_016953292.1|DBIA	LOC108109105|XP_017072980.1|DEUG
OG0005573	LOC108026271|XP_016952621.1|DBIA	LOC108113748|XP_017079930.1|DEUG
OG0005574	LOC108030076|XP_016958176.1|DBIA	LOC108112591|XP_017078126.1|DEUG
OG0005575	LOC108025204|XP_016951025.1|DBIA	LOC108117492|XP_017085456.1|DEUG
OG0005576	LOC108036274|XP_016967773.1|DBIA	LOC108113218|XP_017079243.1|DEUG
OG0005577	LOC108030684|XP_016959206.1|DBIA	LOC108104301|XP_017065766.1|DEUG
OG0005578	LOC108028352|XP_016955597.1|DBIA	LOC108114599|XP_017081148.1|DEUG
OG0005579	LOC108028356|XP_016955605.1|DBIA	LOC108114601|XP_017081150.1|DEUG
OG0005580	LOC108028822|XP_016956302.1|DBIA	LOC108108272|XP_017071735.1|DEUG
OG0005581	LOC108033056|XP_016962675.1|DBIA	LOC108103196|XP_017064073.1|DEUG
OG0005582	LOC108030897|XP_016959562.1|DBIA	LOC108108778|XP_017072437.1|DEUG
OG0005583	LOC108034862|XP_016965526.1|DBIA	LOC108109795|XP_017073993.1|DEUG
OG0005584	LOC108027251|XP_016954097.1|DBIA	LOC108113473|XP_017079545.1|DEUG
OG0005585	LOC108027389|XP_016954314.1|DBIA	LOC108116212|XP_017083487.1|DEUG
OG0005586	LOC108027301|XP_016954182.1|DBIA	LOC108115403|XP_017082331.1|DEUG
OG0005587	LOC108034167|XP_016964463.1|DBIA	LOC108112441|XP_017077779.1|DEUG
OG0005588	LOC108035273|XP_016966321.1|DBIA	LOC108114310|XP_017080708.1|DEUG
OG0005589	LOC108032181|XP_016961525.1|DBIA	LOC108108337|XP_017071858.1|DEUG
OG0005590	LOC108030421|XP_016958797.1|DBIA	LOC108106639|XP_017069333.1|DEUG
OG0005591	LOC108024024|XP_016949276.1|DBIA	LOC108102992|XP_017063794.1|DEUG
OG0005592	LOC108024976|XP_016950712.1|DBIA	LOC108111498|XP_017076501.1|DEUG
OG0005593	LOC108035325|XP_016966389.1|DBIA	LOC108114034|XP_017080273.1|DEUG
OG0005594	LOC108028390|XP_016955693.1|DBIA	LOC108107898|XP_017071189.1|DEUG
OG0005595	LOC108028389|XP_016955692.1|DBIA	LOC108107897|XP_017071188.1|DEUG
OG0005596	LOC108035618|XP_016966796.1|DBIA	LOC108114209|XP_017080521.1|DEUG
OG0005597	LOC108032060|XP_016961367.1|DBIA	LOC108109517|XP_017073558.1|DEUG
OG0005598	LOC108025378|XP_016951339.1|DBIA	LOC108111414|XP_017076360.1|DEUG
OG0005599	LOC108026708|XP_016953294.1|DBIA	LOC108109104|XP_017072977.1|DEUG
OG0005600	LOC108031855|XP_016961098.1|DBIA	LOC108109514|XP_017073554.1|DEUG
OG0005601	LOC108024017|XP_016949266.1|DBIA	LOC108105094|XP_017067017.1|DEUG
OG0005602	LOC108025084|XP_016950832.1|DBIA	LOC108113611|XP_017079760.1|DEUG
OG0005603	LOC108026527|XP_016952964.1|DBIA	LOC108106597|XP_017069277.1|DEUG
OG0005604	LOC108026807|XP_016953460.1|DBIA	LOC108106688|XP_017069410.1|DEUG
OG0005605	LOC108022696|XP_016947258.1|DBIA	LOC108106360|XP_017068830.1|DEUG
OG0005606	LOC108034040|XP_016964275.1|DBIA	LOC108104123|XP_017065514.1|DEUG
OG0005607	LOC108024352|XP_016949743.1|DBIA	LOC108116442|XP_017083840.1|DEUG
OG0005608	LOC108024380|XP_016949773.1|DBIA	LOC108116277|XP_017083553.1|DEUG
OG0005609	LOC108034552|XP_016964969.1|DBIA	LOC108107937|XP_017071255.1|DEUG
OG0005610	LOC108035293|XP_016966348.1|DBIA	LOC108109851|XP_017074101.1|DEUG
OG0005611	LOC108034820|XP_016965387.1|DBIA	LOC108107784|XP_017070970.1|DEUG
OG0005612	LOC108031586|XP_016960643.1|DBIA	LOC108111782|XP_017076855.1|DEUG
OG0005613	LOC108023394|XP_016948320.1|DBIA	LOC108111490|XP_017076465.1|DEUG
OG0005614	LOC108023816|XP_016948950.1|DBIA	LOC108115302|XP_017082188.1|DEUG
OG0005615	LOC108023877|XP_016949049.1|DBIA	LOC108109370|XP_017073339.1|DEUG
OG0005616	LOC108031395|XP_016960249.1|DBIA	LOC108105611|XP_017067779.1|DEUG
OG0005617	LOC108027306|XP_016954188.1|DBIA	LOC108116135|XP_017083352.1|DEUG
OG0005618	LOC108030462|XP_016958846.1|DBIA	LOC108106704|XP_017069425.1|DEUG
OG0005619	LOC108024605|XP_016950114.1|DBIA	LOC108117001|XP_017084655.1|DEUG
OG0005620	LOC108025748|XP_016951831.1|DBIA	LOC108117597|XP_017085600.1|DEUG
OG0005621	LOC108023706|XP_016948824.1|DBIA	LOC108103270|XP_017064171.1|DEUG
OG0005622	LOC108023413|XP_016948362.1|DBIA	LOC108109746|XP_017073899.1|DEUG
OG0005623	LOC108023554|XP_016948624.1|DBIA	LOC108105426|XP_017067485.1|DEUG
OG0005624	LOC108027291|XP_016954171.1|DBIA	LOC108116223|XP_017083503.1|DEUG
OG0005625	LOC108026214|XP_016952519.1|DBIA	LOC108116410|XP_017083783.1|DEUG
OG0005626	LOC108028866|XP_016956346.1|DBIA	LOC108117420|XP_017085320.1|DEUG
OG0005627	LOC108025242|XP_016951078.1|DBIA	LOC108116445|XP_017083846.1|DEUG
OG0005628	LOC108026189|XP_016952468.1|DBIA	LOC108105619|XP_017067789.1|DEUG
OG0005629	LOC108022805|XP_016947428.1|DBIA	LOC108106630|XP_017069321.1|DEUG
OG0005630	LOC108022717|XP_016947288.1|DBIA	LOC108106662|XP_017069380.1|DEUG
OG0005631	LOC108025916|XP_016952092.1|DBIA	LOC108117611|XP_017085626.1|DEUG
OG0005632	LOC108033607|XP_016963497.1|DBIA	LOC108103833|XP_017065009.1|DEUG
OG0005633	LOC108024521|XP_016949969.1|DBIA	LOC108105264|XP_017067232.1|DEUG
OG0005634	LOC108031621|XP_016960715.1|DBIA	LOC108111559|XP_017076572.1|DEUG
OG0005635	LOC108035140|XP_016966074.1|DBIA	LOC108111107|XP_017075937.1|DEUG
OG0005636	LOC108027227|XP_016954050.1|DBIA	LOC108109626|XP_017073691.1|DEUG
OG0005637	LOC108031840|XP_016961079.1|DBIA	LOC108109474|XP_017073487.1|DEUG
OG0005638	LOC108029730|XP_016957701.1|DBIA	LOC108109090|XP_017072951.1|DEUG
OG0005639	LOC108022773|XP_016947374.1|DBIA	LOC108109182|XP_017073100.1|DEUG
OG0005640	LOC108025386|XP_016951348.1|DBIA	LOC108116489|XP_017083911.1|DEUG
OG0005641	LOC108024229|XP_016949590.1|DBIA	LOC108118094|XP_017086136.1|DEUG
OG0005642	LOC108027259|XP_016954110.1|DBIA	LOC108110207|XP_017074672.1|DEUG
OG0005643	LOC108034582|XP_016965003.1|DBIA	LOC108107914|XP_017071223.1|DEUG
OG0005644	LOC108035551|XP_016966709.1|DBIA	LOC108114663|XP_017081231.1|DEUG
OG0005645	LOC108025718|XP_016951765.1|DBIA	LOC108118292|XP_017086386.1|DEUG
OG0005646	LOC108032048|XP_016961353.1|DBIA	LOC108104430|XP_017065975.1|DEUG
OG0005647	LOC108027261|XP_016954121.1|DBIA	LOC108113474|XP_017079546.1|DEUG
OG0005648	LOC108028298|XP_016955509.1|DBIA	LOC108114305|XP_017080698.1|DEUG
OG0005649	LOC108024126|XP_016949438.1|DBIA, LOC108032887|XP_016962410.1|DBIA	LOC108115032|XP_017081768.1|DEUG
OG0005650	LOC108032921|XP_016962476.1|DBIA	LOC108115006|XP_017081737.1|DEUG
OG0005651	LOC108024230|XP_016949591.1|DBIA	LOC108118073|XP_017086104.1|DEUG
OG0005652	LOC108024559|XP_016950035.1|DBIA	LOC108115836|XP_017082919.1|DEUG
OG0005653	LOC108033911|XP_016964070.1|DBIA	LOC108110494|XP_017075062.1|DEUG
OG0005654	LOC108032918|XP_016962470.1|DBIA	LOC108114990|XP_017081712.1|DEUG
OG0005655	LOC108032162|XP_016961498.1|DBIA	LOC108105640|XP_017067817.1|DEUG
OG0005656	LOC108026291|XP_016952646.1|DBIA	LOC108105631|XP_017067806.1|DEUG
OG0005657	LOC108024576|XP_016950061.1|DBIA	LOC108109606|XP_017073663.1|DEUG
OG0005658	LOC108031986|XP_016961269.1|DBIA	LOC108117196|XP_017084988.1|DEUG
OG0005659	LOC108026268|XP_016952617.1|DBIA	LOC108113755|XP_017079938.1|DEUG
OG0005660	LOC108034865|XP_016965533.1|DBIA	LOC108114129|XP_017080390.1|DEUG
OG0005661	LOC108024603|XP_016950107.1|DBIA	LOC108109880|XP_017074171.1|DEUG
OG0005662	LOC108026221|XP_016952533.1|DBIA	LOC108116382|XP_017083726.1|DEUG
OG0005663	LOC108032511|XP_016961835.1|DBIA	LOC108104424|XP_017065968.1|DEUG
OG0005664	LOC108024816|XP_016950430.1|DBIA	LOC108115884|XP_017083015.1|DEUG
OG0005665	LOC108025365|XP_016951313.1|DBIA	LOC108113586|XP_017079720.1|DEUG
OG0005666	LOC108023405|XP_016948344.1|DBIA	LOC108103137|XP_017063997.1|DEUG
OG0005667	LOC108025711|XP_016951751.1|DBIA	LOC108103348|XP_017064276.1|DEUG
OG0005668	LOC108028530|XP_016955914.1|DBIA	LOC108114247|XP_017080625.1|DEUG
OG0005669	LOC108036740|XP_016968538.1|DBIA	LOC108107065|XP_017069920.1|DEUG
OG0005670	LOC108026117|XP_016952308.1|DBIA	LOC108113785|XP_017079978.1|DEUG
OG0005671	LOC108031062|XP_016959757.1|DBIA	LOC108108365|XP_017071900.1|DEUG
OG0005672	LOC108033971|XP_016964174.1|DBIA	LOC108110957|XP_017075743.1|DEUG
OG0005673	LOC108034877|XP_016965571.1|DBIA	LOC108113734|XP_017079914.1|DEUG
OG0005674	LOC108035277|XP_016966328.1|DBIA	LOC108106015|XP_017068351.1|DEUG
OG0005675	LOC108026413|XP_016952830.1|DBIA	LOC108116499|XP_017083920.1|DEUG
OG0005676	LOC108035446|XP_016966570.1|DBIA	LOC108108130|XP_017071539.1|DEUG
OG0005677	LOC108030144|XP_016958349.1|DBIA	LOC108112865|XP_017078680.1|DEUG
OG0005678	LOC108031731|XP_016960897.1|DBIA	LOC108108335|XP_017071854.1|DEUG
OG0005679	LOC108031763|XP_016960960.1|DBIA	LOC108103742|XP_017064837.1|DEUG
OG0005680	LOC108029127|XP_016956736.1|DBIA	LOC108110954|XP_017075739.1|DEUG
OG0005681	LOC108031935|XP_016961203.1|DBIA	LOC108103740|XP_017064834.1|DEUG
OG0005682	LOC108031934|XP_016961202.1|DBIA	LOC108103737|XP_017064831.1|DEUG
OG0005683	LOC108035169|XP_016966166.1|DBIA	LOC108103870|XP_017065080.1|DEUG
OG0005684	LOC108035622|XP_016966802.1|DBIA	LOC108109909|XP_017074206.1|DEUG
OG0005685	LOC108024185|XP_016949513.1|DBIA	LOC108118533|XP_017086771.1|DEUG
OG0005686	LOC108025548|XP_016951569.1|DBIA	LOC108111556|XP_017076566.1|DEUG
OG0005687	LOC108035973|XP_016967281.1|DBIA	LOC108108666|XP_017072260.1|DEUG
OG0005688	LOC108036436|XP_016968065.1|DBIA	LOC108104761|XP_017066485.1|DEUG
OG0005689	LOC108023743|XP_016948869.1|DBIA	LOC108103260|XP_017064161.1|DEUG
OG0005690	LOC108026166|XP_016952410.1|DBIA	LOC108116585|XP_017084017.1|DEUG
OG0005691	LOC108031392|XP_016960245.1|DBIA	LOC108117511|XP_017085488.1|DEUG
OG0005692	LOC108029199|XP_016956865.1|DBIA	LOC108111069|XP_017075888.1|DEUG
OG0005693	LOC108034492|XP_016964885.1|DBIA	LOC108108185|XP_017071619.1|DEUG
OG0005694	LOC108031781|XP_016960984.1|DBIA	LOC108117180|XP_017084959.1|DEUG
OG0005695	LOC108025170|XP_016950939.1|DBIA	LOC108105280|XP_017067257.1|DEUG
OG0005696	LOC108025176|XP_016950964.1|DBIA	LOC108105281|XP_017067258.1|DEUG
OG0005697	LOC108024514|XP_016949956.1|DBIA	LOC108105262|XP_017067231.1|DEUG
OG0005698	LOC108036419|XP_016968035.1|DBIA	LOC108104556|XP_017066187.1|DEUG
OG0005699	LOC108026345|XP_016952739.1|DBIA	LOC108113714|XP_017079885.1|DEUG
OG0005700	LOC108023514|XP_016948549.1|DBIA	LOC108103297|XP_017064205.1|DEUG
OG0005701	LOC108027803|XP_016954871.1|DBIA	LOC108102563|XP_017063126.1|DEUG
OG0005702	LOC108023952|XP_016949134.1|DBIA	LOC108110405|XP_017074962.1|DEUG
OG0005703	LOC108030408|XP_016958782.1|DBIA	LOC108109277|XP_017073258.1|DEUG
OG0005704	LOC108024168|XP_016949473.1|DBIA	LOC108105038|XP_017066927.1|DEUG
OG0005705	LOC108028230|XP_016955388.1|DBIA	LOC108108278|XP_017071770.1|DEUG
OG0005706	LOC108026322|XP_016952701.1|DBIA	LOC108105618|XP_017067788.1|DEUG
OG0005707	LOC108026301|XP_016952676.1|DBIA	LOC108110035|XP_017074376.1|DEUG
OG0005708	LOC108023321|XP_016948113.1|DBIA	LOC108118512|XP_017086741.1|DEUG
OG0005709	LOC108026370|XP_016952779.1|DBIA	LOC108115983|XP_017083131.1|DEUG
OG0005710	LOC108024356|XP_016949748.1|DBIA	LOC108116375|XP_017083704.1|DEUG
OG0005711	LOC108028095|XP_016955228.1|DBIA	LOC108107944|XP_017071264.1|DEUG
OG0005712	LOC108029214|XP_016956894.1|DBIA	LOC108111084|XP_017075908.1|DEUG
OG0005713	LOC108025050|XP_016950796.1|DBIA	LOC108113628|XP_017079785.1|DEUG
OG0005714	LOC108031741|XP_016960925.1|DBIA	LOC108117541|XP_017085535.1|DEUG
OG0005715	LOC108031620|XP_016960712.1|DBIA	LOC108111558|XP_017076569.1|DEUG
OG0005716	LOC108031501|XP_016960491.1|DBIA	LOC108109471|XP_017073482.1|DEUG
OG0005717	LOC108032924|XP_016962481.1|DBIA	LOC108115012|XP_017081743.1|DEUG
OG0005718	LOC108031097|XP_016959795.1|DBIA	LOC108116172|XP_017083401.1|DEUG
OG0005719	LOC108025354|XP_016951302.1|DBIA	LOC108113615|XP_017079764.1|DEUG
OG0005720	LOC108024880|XP_016950513.1|DBIA	LOC108105304|XP_017067287.1|DEUG
