Orthogroup	DBIA.longest_only	DHYD.longest_only
OG0004393	LOC108029648|XP_016957554.1|DBIA	LOC111604133|XP_023177818.1|DHYD
OG0004394	LOC108030281|XP_016958596.1|DBIA	LOC111596628|XP_030081352.1|DHYD
OG0004395	LOC108029398|XP_016957117.1|DBIA	LOC111595552|XP_023165113.1|DHYD
OG0004396	LOC108021929|XP_016946241.1|DBIA	LOC111593284|XP_023161728.1|DHYD
OG0004397	LOC108029627|XP_016957508.1|DBIA	LOC111597073|XP_023167371.1|DHYD
OG0004398	LOC108029674|XP_016957609.1|DBIA	LOC111593509|XP_023162068.1|DHYD
OG0004399	LOC108030102|XP_016958277.1|DBIA	LOC111595632|XP_023165209.2|DHYD
OG0004400	LOC108031600|XP_016960667.1|DBIA	LOC111601473|XP_023173826.2|DHYD
OG0004401	LOC108026916|XP_016953615.1|DBIA	LOC111592116|XP_023159915.2|DHYD
OG0004402	LOC108026851|XP_016953519.1|DBIA	LOC111601238|XP_023173504.1|DHYD
OG0004403	LOC108022517|XP_016946975.1|DBIA	LOC111602550|XP_030081967.1|DHYD
OG0004404	LOC108035418|XP_016966532.1|DBIA	LOC111604334|XP_023178162.2|DHYD
OG0004405	LOC108028354|XP_016955600.1|DBIA	LOC111600978|XP_023173129.1|DHYD
OG0004406	LOC108035154|XP_016966087.1|DBIA	LOC111604306|XP_023178107.2|DHYD
OG0004407	LOC108029600|XP_016957462.1|DBIA	LOC111597967|XP_023168708.2|DHYD
OG0004408	LOC108034493|XP_016964887.1|DBIA	LOC111591869|XP_023159519.2|DHYD
OG0004409	LOC108035693|XP_016966904.1|DBIA	LOC111593702|XP_023162416.1|DHYD
OG0004410	LOC108022654|XP_016947201.1|DBIA	LOC111599736|XP_030078584.1|DHYD
OG0004411	LOC108030882|XP_016959528.1|DBIA	LOC111599860|XP_023171448.1|DHYD
OG0004412	LOC108030881|XP_016959527.1|DBIA	LOC111599758|XP_030080649.1|DHYD
OG0004413	LOC108026840|XP_016953505.1|DBIA	LOC111600013|XP_023171686.1|DHYD
OG0004414	LOC108026950|XP_016953652.1|DBIA	LOC111600040|XP_023171731.1|DHYD
OG0004415	LOC108030212|XP_016958468.1|DBIA	LOC111602551|XP_023175474.1|DHYD
OG0004416	LOC108030391|XP_016958762.1|DBIA	LOC111597005|XP_023167277.1|DHYD
OG0004417	LOC108032008|XP_016961295.1|DBIA	LOC111601764|XP_023174272.2|DHYD
OG0004418	LOC108030112|XP_016958295.1|DBIA	LOC111594343|XP_030082047.1|DHYD
OG0004419	LOC108029570|XP_016957417.1|DBIA	LOC111598029|XP_023168825.2|DHYD
OG0004420	LOC108029374|XP_016957091.1|DBIA	LOC111593695|XP_023162386.1|DHYD
OG0004421	LOC108028797|XP_016956269.1|DBIA	LOC111593543|XP_023162131.1|DHYD
OG0004422	LOC108028098|XP_016955232.1|DBIA	LOC111601685|XP_023174158.1|DHYD
OG0004423	LOC108022574|XP_016947081.1|DBIA	LOC111592176|XP_023160002.2|DHYD
OG0004424	LOC108022916|XP_016947612.1|DBIA	LOC111594301|XP_023163306.2|DHYD
OG0004425	LOC108028347|XP_016955588.1|DBIA	LOC111605714|XP_023180167.2|DHYD
OG0004426	LOC108028688|XP_016956121.1|DBIA	LOC111596658|XP_023166731.2|DHYD
OG0004427	LOC108030614|XP_016959097.1|DBIA	LOC111605726|XP_023180186.2|DHYD
OG0004428	LOC108031576|XP_016960626.1|DBIA	LOC111605589|XP_023179961.1|DHYD
OG0004429	LOC108033650|XP_016963574.1|DBIA	LOC111599198|XP_023170557.1|DHYD
OG0004430	LOC108034996|XP_016965824.1|DBIA	LOC111599025|XP_023170307.2|DHYD
OG0004431	LOC108032172|XP_016961515.1|DBIA	LOC111597877|XP_023168571.1|DHYD
OG0004432	LOC108032171|XP_016961514.1|DBIA	LOC111597875|XP_023168568.2|DHYD
OG0004433	LOC108030883|XP_016959530.1|DBIA	LOC111600982|XP_023173140.1|DHYD
OG0004434	LOC108029673|XP_016957608.1|DBIA	LOC111593501|XP_023162040.2|DHYD
OG0004435	LOC108026966|XP_016953670.1|DBIA	LOC111598032|XP_023168828.1|DHYD
OG0004436	LOC108036901|XP_016968770.1|DBIA	LOC111594995|XP_030081915.1|DHYD
OG0004437	LOC108023080|XP_016947819.1|DBIA	LOC111594973|XP_030081994.1|DHYD
OG0004438	LOC108036917|XP_016968817.1|DBIA	LOC111598010|XP_023168774.2|DHYD
OG0004439	LOC108022462|XP_016946859.1|DBIA	LOC111597989|XP_023168735.2|DHYD
OG0004440	LOC108022840|XP_016947500.1|DBIA	LOC111599737|XP_023171264.1|DHYD
OG0004441	LOC108032378|XP_016961688.1|DBIA	LOC111594739|XP_023163946.2|DHYD, LOC111596326|XP_023166259.1|DHYD
OG0004442	LOC108022650|XP_016947196.1|DBIA	LOC111595478|XP_023165013.2|DHYD
OG0004443	LOC108035084|XP_016965989.1|DBIA	LOC111598766|XP_023169948.1|DHYD
OG0004444	LOC108036391|XP_016967989.1|DBIA	LOC111592665|XP_023160792.1|DHYD
OG0004445	LOC108026943|XP_016953645.1|DBIA	LOC111600153|XP_023171911.2|DHYD
OG0004446	LOC108025268|XP_016951119.1|DBIA	LOC111597853|XP_023168532.2|DHYD
OG0004447	LOC108026019|XP_016952198.1|DBIA	LOC111597170|XP_023167498.1|DHYD
OG0004448	LOC108022260|XP_016946608.1|DBIA	LOC111597038|XP_023167319.2|DHYD
OG0004449	LOC108030624|XP_016959116.1|DBIA	LOC111597323|XP_023167723.1|DHYD
OG0004450	LOC108022861|XP_016947526.1|DBIA	LOC111597983|XP_023168727.1|DHYD
OG0004451	LOC108022835|XP_016947491.1|DBIA	LOC111593674|XP_023162333.2|DHYD
OG0004452	LOC108026948|XP_016953650.1|DBIA	LOC111597992|XP_023168739.1|DHYD
OG0004453	LOC108022665|XP_016947222.1|DBIA	LOC111595448|XP_023164943.2|DHYD
OG0004454	LOC108031086|XP_016959780.1|DBIA	LOC111601780|XP_030081564.1|DHYD
OG0004455	LOC108030702|XP_016959230.1|DBIA	LOC111597283|XP_023167666.2|DHYD
OG0004456	LOC108023566|XP_016948646.1|DBIA	LOC111593649|XP_030079410.1|DHYD
OG0004457	LOC108030621|XP_016959112.1|DBIA	LOC115483770|XP_030081871.1|DHYD, LOC111592796|XP_030079988.1|DHYD
OG0004458	LOC108030650|XP_016959157.1|DBIA	LOC111592813|XP_023160992.1|DHYD
OG0004459	LOC108035909|XP_016967165.1|DBIA	LOC111597349|XP_023167763.2|DHYD, LOC111597228|XP_023167588.2|DHYD
OG0004460	LOC108035000|XP_016965828.1|DBIA	LOC111594876|XP_023164130.1|DHYD
OG0004461	LOC108030613|XP_016959096.1|DBIA	LOC111595127|XP_023164467.2|DHYD
OG0004462	LOC108035920|XP_016967186.1|DBIA	LOC111592253|XP_023160102.2|DHYD
OG0004463	LOC108030810|XP_016959396.1|DBIA	LOC111595344|XP_023164786.2|DHYD
OG0004464	LOC108035171|XP_016966121.1|DBIA	LOC111604291|XP_023178080.2|DHYD
OG0004465	LOC108035953|XP_016967245.1|DBIA	LOC111594708|XP_023163899.1|DHYD
OG0004466	LOC108035948|XP_016967239.1|DBIA	LOC111592268|XP_023160134.2|DHYD
OG0004467	LOC108028517|XP_016955889.1|DBIA	LOC115483750|XP_030081859.1|DHYD, LOC111600963|XP_030080876.1|DHYD
OG0004468	LOC108028516|XP_016955887.1|DBIA	LOC111600964|XP_023173114.1|DHYD, LOC115483751|XP_030081860.1|DHYD
OG0004469	LOC108030701|XP_016959228.1|DBIA	LOC111595122|XP_023164460.1|DHYD
OG0004470	LOC108033917|XP_016964077.1|DBIA	LOC111599387|XP_030079236.1|DHYD
OG0004471	LOC108031697|XP_016960844.1|DBIA	LOC111597807|XP_023168460.2|DHYD
OG0004472	LOC108036620|XP_016968376.1|DBIA	LOC111592130|XP_030081998.1|DHYD
OG0004473	LOC108030439|XP_016958818.1|DBIA	LOC111595454|XP_023164955.2|DHYD
OG0004474	LOC108030459|XP_016958842.1|DBIA	LOC111595453|XP_023164954.1|DHYD
OG0004475	LOC108024195|XP_016949534.1|DBIA	LOC111604366|XP_023178204.2|DHYD
OG0004476	LOC108033461|XP_016963286.1|DBIA	LOC111602261|XP_023175023.2|DHYD
OG0004477	LOC108029757|XP_016957746.1|DBIA	LOC111595586|XP_023165165.2|DHYD
OG0004478	LOC108023120|XP_016947876.1|DBIA	LOC111598027|XP_030081227.1|DHYD
OG0004479	LOC108026914|XP_016953612.1|DBIA	LOC111600048|XP_023171741.2|DHYD
OG0004480	LOC108027618|XP_016954629.1|DBIA	LOC111598373|XP_023169352.1|DHYD
OG0004481	LOC108036584|XP_016968329.1|DBIA	LOC111605215|XP_023179409.1|DHYD
OG0004482	LOC108025521|XP_016951531.1|DBIA	LOC111601997|XP_023174653.2|DHYD
OG0004483	LOC108026899|XP_016953597.1|DBIA	LOC111600037|XP_023171723.1|DHYD
OG0004484	LOC108027138|XP_016953846.1|DBIA	LOC111599597|XP_023171050.1|DHYD
OG0004485	LOC108023184|XP_016947915.1|DBIA	LOC111601825|XP_023174417.2|DHYD
OG0004486	LOC108022516|XP_016946974.1|DBIA	LOC111604377|XP_023178216.1|DHYD
OG0004487	LOC108035414|XP_016966525.1|DBIA	LOC111599538|XP_023170960.1|DHYD
OG0004488	LOC108030097|XP_016958273.1|DBIA, LOC108029850|XP_016957828.1|DBIA	LOC111599963|XP_023171626.1|DHYD
OG0004489	LOC108028597|XP_016956005.1|DBIA	LOC111602889|XP_023175992.1|DHYD
OG0004490	LOC108029774|XP_016957772.1|DBIA	LOC111605238|XP_023179442.1|DHYD
OG0004492	LOC108030821|XP_016959424.1|DBIA	LOC111598307|XP_023169263.1|DHYD, LOC111596650|XP_023166716.1|DHYD
OG0004493	LOC108028199|XP_016955348.1|DBIA	LOC111597322|XP_023167722.2|DHYD
OG0004494	LOC108031836|XP_016961074.1|DBIA	LOC111604946|XP_023178985.2|DHYD, LOC111596685|XP_023166759.2|DHYD
OG0004495	LOC108032022|XP_016961321.1|DBIA	LOC111598230|XP_030080647.1|DHYD, LOC111599035|XP_023170318.2|DHYD
OG0004496	LOC108022084|XP_016946418.1|DBIA, LOC108022085|XP_016946419.1|DBIA, LOC108023108|XP_016947863.1|DBIA	LOC111598742|XP_030081485.1|DHYD
OG0004497	LOC108026544|XP_016952983.1|DBIA, LOC108026549|XP_016952988.1|DBIA	LOC111604069|XP_023177716.2|DHYD
OG0004498	LOC108023673|XP_016948787.1|DBIA, LOC108023776|XP_016948909.1|DBIA	LOC111604359|XP_023178195.2|DHYD, LOC111604358|XP_023178194.2|DHYD
OG0004499	LOC108022538|XP_016947005.1|DBIA, LOC108022541|XP_016947008.1|DBIA	LOC111592433|XP_023160388.1|DHYD
OG0004500	LOC108029988|XP_016957987.1|DBIA	LOC111592413|XP_023160357.2|DHYD
OG0004501	LOC108030285|XP_016958604.1|DBIA	LOC111603497|XP_023176875.2|DHYD
OG0004503	LOC108024281|XP_016949668.1|DBIA, LOC108024687|XP_016950252.1|DBIA	LOC111603080|XP_030080770.1|DHYD
OG0004504	LOC108036887|XP_016968754.1|DBIA	LOC111598570|XP_023169639.1|DHYD
OG0004505	LOC108032052|XP_016961355.1|DBIA	LOC111593254|XP_023161682.1|DHYD
OG0004506	LOC108024644|XP_016950183.1|DBIA	LOC111592480|XP_023160464.1|DHYD
OG0004507	LOC108027416|XP_016954347.1|DBIA	LOC111601384|XP_023173691.2|DHYD
OG0004508	LOC108025383|XP_016951345.1|DBIA	LOC111595531|XP_023165085.1|DHYD
OG0004509	LOC108030512|XP_016958889.1|DBIA	LOC111592791|XP_023160966.1|DHYD
OG0004510	LOC108033092|XP_016962777.1|DBIA	LOC111593451|XP_023161976.2|DHYD
OG0004511	LOC108026247|XP_016952578.1|DBIA	LOC111596182|XP_030080771.1|DHYD
OG0004512	LOC108035989|XP_016967328.1|DBIA	LOC111597627|XP_023168198.1|DHYD
OG0004513	LOC108036004|XP_016967387.1|DBIA	LOC111593717|XP_023162451.2|DHYD
OG0004514	LOC108035986|XP_016967319.1|DBIA	LOC111597799|XP_023168448.2|DHYD
OG0004515	LOC108024001|XP_016949231.1|DBIA	LOC111594889|XP_023164142.2|DHYD
OG0004516	LOC108024867|XP_016950499.1|DBIA	LOC111598872|XP_023170089.1|DHYD
OG0004517	LOC108023387|XP_016948283.1|DBIA	LOC111605336|XP_030080094.1|DHYD
OG0004518	LOC108025747|XP_016951830.1|DBIA	LOC111596526|XP_023166561.2|DHYD
OG0004519	LOC108026335|XP_016952727.1|DBIA	LOC111595230|XP_023164634.1|DHYD
OG0004520	LOC108032981|XP_016962545.1|DBIA	LOC111600212|XP_023172001.1|DHYD
OG0004521	LOC108024270|XP_016949649.1|DBIA	LOC111603406|XP_023176748.2|DHYD
OG0004522	LOC108023726|XP_016948852.1|DBIA	LOC111603159|XP_023176404.2|DHYD
OG0004523	LOC108025294|XP_016951171.1|DBIA	LOC111597809|XP_023168463.1|DHYD
OG0004524	LOC108024121|XP_016949391.1|DBIA	LOC111593479|XP_023162009.1|DHYD
OG0004525	LOC108023964|XP_016949174.1|DBIA	LOC111596966|XP_023167206.1|DHYD
OG0004526	LOC108023504|XP_016948528.1|DBIA	LOC111594173|XP_023163126.2|DHYD
OG0004527	LOC108025811|XP_016951948.1|DBIA	LOC111605319|XP_023179551.1|DHYD
OG0004528	LOC108027581|XP_016954584.1|DBIA	LOC111593033|XP_023161367.1|DHYD
OG0004529	LOC108034575|XP_016965033.1|DBIA	LOC111596710|XP_023166798.2|DHYD
OG0004530	LOC108024837|XP_016950460.1|DBIA	LOC111596791|XP_023166915.1|DHYD
OG0004531	LOC108032210|XP_016961559.1|DBIA	LOC111597821|XP_030080657.1|DHYD
OG0004532	LOC108026330|XP_016952720.1|DBIA	LOC111604020|XP_023177637.1|DHYD
OG0004533	LOC108036424|XP_016968045.1|DBIA	LOC111593388|XP_023161877.2|DHYD
OG0004534	LOC108030200|XP_016958446.1|DBIA	LOC111595986|XP_023165741.1|DHYD
OG0004535	LOC108034866|XP_016965535.1|DBIA	LOC111604684|XP_023178618.1|DHYD
OG0004536	LOC108027547|XP_016954490.1|DBIA	LOC111593074|XP_030080115.1|DHYD
OG0004537	LOC108023571|XP_016948651.1|DBIA	LOC111598843|XP_023170047.2|DHYD
OG0004538	LOC108026759|XP_016953384.1|DBIA	LOC111599913|XP_023171505.1|DHYD
OG0004539	LOC108032109|XP_016961428.1|DBIA	LOC111595030|XP_023164319.1|DHYD, LOC115483786|XP_030081902.1|DHYD
OG0004540	LOC108025741|XP_016951818.1|DBIA	LOC111598169|XP_023169029.2|DHYD
OG0004541	LOC108022501|XP_016946949.1|DBIA	LOC111595402|XP_023164879.2|DHYD
OG0004542	LOC108023605|XP_016948700.1|DBIA	LOC111603165|XP_023176411.2|DHYD
OG0004543	LOC108032518|XP_016961847.1|DBIA	LOC111597317|XP_023167714.1|DHYD
OG0004544	LOC108023574|XP_016948657.1|DBIA	LOC111591985|XP_023159706.1|DHYD
OG0004545	LOC108031611|XP_016960690.1|DBIA	LOC111598358|XP_023169337.2|DHYD
OG0004546	LOC108029683|XP_016957626.1|DBIA	LOC111593930|XP_023162776.1|DHYD
OG0004547	LOC108023343|XP_016948173.1|DBIA	LOC111605306|XP_023179531.1|DHYD
OG0004548	LOC108024245|XP_016949616.1|DBIA	LOC111595944|XP_023165678.1|DHYD
OG0004549	LOC108023460|XP_016948464.1|DBIA	LOC111596240|XP_030079687.1|DHYD
OG0004550	LOC108021873|XP_016946154.1|DBIA	LOC111598821|XP_023170019.1|DHYD
OG0004551	LOC108029640|XP_016957537.1|DBIA	LOC111596985|XP_023167237.1|DHYD
OG0004552	LOC108023458|XP_016948457.1|DBIA	LOC111605618|XP_023180024.2|DHYD
OG0004553	LOC108035038|XP_016965872.1|DBIA	LOC111605202|XP_023179378.2|DHYD
OG0004554	LOC108025832|XP_016951979.1|DBIA	LOC111595368|XP_023164822.2|DHYD
OG0004555	LOC108025926|XP_016952106.1|DBIA	LOC111595354|XP_023164799.2|DHYD
OG0004556	LOC108027592|XP_016954599.1|DBIA	LOC111603197|XP_023176453.2|DHYD
OG0004557	LOC108032974|XP_016962534.1|DBIA	LOC111605253|XP_030079966.1|DHYD
OG0004558	LOC108028876|XP_016956355.1|DBIA	LOC115483089|XP_030080041.1|DHYD, LOC111597435|XP_023167908.2|DHYD
OG0004559	LOC108024533|XP_016949988.1|DBIA	LOC111602977|XP_023176139.1|DHYD
OG0004560	LOC108021931|XP_016946246.1|DBIA	LOC111598514|XP_023169556.2|DHYD
OG0004561	LOC108024545|XP_016950007.1|DBIA	LOC111596965|XP_023167210.1|DHYD
OG0004562	LOC108032132|XP_016961455.1|DBIA	LOC111595211|XP_023164588.1|DHYD
OG0004563	LOC108026181|XP_016952458.1|DBIA	LOC111595209|XP_023164585.2|DHYD
OG0004564	LOC108030962|XP_016959651.1|DBIA	LOC111596690|XP_023166771.1|DHYD
OG0004565	LOC108032240|XP_016961593.1|DBIA	LOC111605444|XP_023179729.2|DHYD
OG0004566	LOC108025763|XP_016951846.1|DBIA	LOC115483110|XP_030080132.1|DHYD, LOC111594065|XP_023162965.1|DHYD
OG0004567	LOC108024018|XP_016949268.1|DBIA	LOC111591988|XP_023159712.1|DHYD
OG0004568	LOC108023535|XP_016948590.1|DBIA	LOC111604600|XP_023178482.2|DHYD
OG0004569	LOC108024959|XP_016950686.1|DBIA	LOC111605593|XP_023179969.1|DHYD
OG0004570	LOC108036407|XP_016968016.1|DBIA	LOC111600715|XP_023172741.2|DHYD
OG0004571	LOC108035789|XP_016967016.1|DBIA	LOC111603175|XP_023176424.1|DHYD
OG0004572	LOC108027915|XP_016955027.1|DBIA	LOC111599135|XP_023170467.1|DHYD
OG0004573	LOC108024589|XP_016950089.1|DBIA	LOC111596584|XP_023166631.2|DHYD
OG0004574	LOC108033009|XP_016962625.1|DBIA	LOC111597256|XP_023167627.1|DHYD
OG0004575	LOC108033143|XP_016962854.1|DBIA	LOC111597260|XP_023167632.2|DHYD
OG0004576	LOC108032056|XP_016961361.1|DBIA	LOC111602770|XP_023175801.2|DHYD
OG0004577	LOC108031176|XP_016959884.1|DBIA	LOC111605590|XP_023179962.1|DHYD
OG0004578	LOC108032430|XP_016961744.1|DBIA	LOC111600174|XP_023171936.1|DHYD
OG0004579	LOC108034172|XP_016964475.1|DBIA	LOC111599299|XP_023170670.2|DHYD
OG0004580	LOC108031908|XP_016961165.1|DBIA	LOC111605525|XP_023179854.1|DHYD
OG0004581	LOC108026231|XP_016952555.1|DBIA	LOC111602664|XP_023175616.1|DHYD
OG0004582	LOC108025429|XP_016951405.1|DBIA	LOC111602001|XP_023174658.1|DHYD
OG0004583	LOC108023634|XP_016948739.1|DBIA	LOC111594073|XP_023162980.2|DHYD
OG0004584	LOC108022160|XP_016946491.1|DBIA	LOC111597991|XP_023168738.1|DHYD
OG0004585	LOC108025327|XP_016951242.1|DBIA	LOC111597861|XP_023168551.2|DHYD
OG0004586	LOC108023513|XP_016948548.1|DBIA	LOC111605134|XP_030079418.1|DHYD
OG0004587	LOC108025216|XP_016951053.1|DBIA	LOC111597803|XP_023168456.1|DHYD
OG0004588	LOC108025221|XP_016951057.1|DBIA	LOC111597833|XP_023168497.1|DHYD
OG0004589	LOC108028877|XP_016956356.1|DBIA	LOC111597433|XP_030080051.1|DHYD
OG0004590	LOC108025256|XP_016951098.1|DBIA	LOC111597886|XP_023168589.2|DHYD
OG0004591	LOC108025382|XP_016951344.1|DBIA	LOC111597830|XP_023168494.2|DHYD
OG0004592	LOC108023972|XP_016949185.1|DBIA	LOC111593010|XP_023161313.1|DHYD
OG0004593	LOC108025621|XP_016951646.1|DBIA	LOC111605316|XP_023179547.2|DHYD
OG0004594	LOC108024155|XP_016949454.1|DBIA	LOC111603367|XP_030079538.1|DHYD
OG0004595	LOC108026654|XP_016953184.1|DBIA	LOC111598333|XP_023169303.1|DHYD
OG0004596	LOC108023257|XP_016948029.1|DBIA	LOC111591993|XP_030079921.1|DHYD
OG0004597	LOC108023207|XP_016947960.1|DBIA	LOC111596718|XP_023166808.1|DHYD
OG0004598	LOC108035535|XP_016966691.1|DBIA	LOC111592434|XP_023160385.1|DHYD
OG0004599	LOC108032731|XP_016962201.1|DBIA	LOC111600897|XP_030079016.1|DHYD, LOC115483197|XP_030080271.1|DHYD
OG0004600	LOC108036315|XP_016967820.1|DBIA	LOC111597235|XP_030078958.1|DHYD
OG0004601	LOC108036605|XP_016968359.1|DBIA	LOC111596708|XP_030078965.1|DHYD
OG0004602	LOC108027491|XP_016954424.1|DBIA	LOC111594998|XP_023164265.1|DHYD
OG0004603	LOC108029297|XP_016956989.1|DBIA	LOC111599182|XP_023170536.2|DHYD
OG0004604	LOC108023649|XP_016948756.1|DBIA	LOC111603093|XP_023176321.2|DHYD
OG0004605	LOC108023338|XP_016948166.1|DBIA	LOC111596530|XP_023166568.2|DHYD
OG0004606	LOC108031347|XP_016960099.1|DBIA	LOC111596705|XP_023166792.2|DHYD
OG0004607	LOC108025856|XP_016952012.1|DBIA	LOC111605305|XP_030079965.1|DHYD
OG0004608	LOC108033069|XP_016962723.1|DBIA	LOC111598334|XP_023169304.2|DHYD
OG0004609	LOC108025828|XP_016951972.1|DBIA	LOC111594069|XP_023162970.1|DHYD
OG0004610	LOC108025343|XP_016951271.1|DBIA	LOC111597393|XP_023167827.1|DHYD
OG0004611	LOC108025349|XP_016951296.1|DBIA	LOC111592461|XP_023160428.1|DHYD
OG0004612	LOC108025498|XP_016951501.1|DBIA	LOC111592463|XP_023160432.1|DHYD
OG0004613	LOC108026233|XP_016952557.1|DBIA	LOC111602625|XP_023175555.2|DHYD
OG0004614	LOC108023949|XP_016949129.1|DBIA	LOC111603134|XP_023176377.2|DHYD
OG0004615	LOC108025805|XP_016951938.1|DBIA	LOC111605348|XP_023179595.2|DHYD
OG0004616	LOC108023206|XP_016947958.1|DBIA	LOC111596805|XP_023166934.2|DHYD
OG0004617	LOC108033962|XP_016964156.1|DBIA	LOC111596069|XP_023165890.1|DHYD
OG0004618	LOC108031481|XP_016960447.1|DBIA	LOC111595904|XP_023165613.2|DHYD
OG0004619	LOC108031569|XP_016960616.1|DBIA	LOC111597844|XP_023168519.2|DHYD
OG0004620	LOC108031550|XP_016960581.1|DBIA	LOC111601774|XP_023174288.2|DHYD
OG0004621	LOC108025035|XP_016950779.1|DBIA	LOC111598896|XP_023170129.2|DHYD
OG0004622	LOC108025177|XP_016950978.1|DBIA	LOC111592932|XP_023161158.2|DHYD
OG0004623	LOC108026000|XP_016952179.1|DBIA	LOC111592703|XP_023160854.1|DHYD
OG0004624	LOC108023294|XP_016948527.1|DBIA	LOC111603618|XP_023177056.1|DHYD
OG0004625	LOC108026170|XP_016952419.1|DBIA	LOC111598192|XP_023169086.2|DHYD
OG0004626	LOC108023397|XP_016948332.1|DBIA	LOC111598188|XP_030078888.1|DHYD
OG0004627	LOC108035080|XP_016965975.1|DBIA	LOC111596035|XP_023165832.2|DHYD
OG0004628	LOC108023682|XP_016948793.1|DBIA	LOC111603857|XP_023177468.1|DHYD
OG0004629	LOC108032088|XP_016961402.1|DBIA	LOC111601987|XP_030080613.1|DHYD
OG0004630	LOC108025373|XP_016951327.1|DBIA	LOC111597810|XP_023168466.2|DHYD
OG0004631	LOC108024784|XP_016950392.1|DBIA	LOC111596543|XP_023166587.2|DHYD
OG0004632	LOC108024766|XP_016950372.1|DBIA	LOC111596534|XP_023166575.1|DHYD
OG0004633	LOC108026018|XP_016952197.1|DBIA	LOC111592689|XP_023160824.1|DHYD
OG0004634	LOC108026418|XP_016952836.1|DBIA	LOC111599425|XP_023170844.2|DHYD
OG0004635	LOC108023541|XP_016948600.1|DBIA	LOC111592359|XP_023160284.2|DHYD
OG0004636	LOC108035775|XP_016966971.1|DBIA	LOC111594893|XP_023164148.2|DHYD
OG0004637	LOC108023399|XP_016948335.1|DBIA	LOC111596458|XP_030079401.1|DHYD
OG0004638	LOC108027566|XP_016954542.1|DBIA	LOC111600167|XP_023171927.2|DHYD
OG0004640	LOC108025540|XP_016951557.1|DBIA	LOC111603283|XP_023176564.2|DHYD
OG0004641	LOC108036539|XP_016968255.1|DBIA	LOC111596785|XP_023166906.1|DHYD
OG0004642	LOC108023400|XP_016948339.1|DBIA	LOC111596468|XP_023166487.2|DHYD
OG0004643	LOC108032202|XP_016961549.1|DBIA	LOC111601418|XP_023173762.1|DHYD
OG0004644	LOC108024193|XP_016949528.1|DBIA	LOC111595735|XP_023165394.2|DHYD
OG0004645	LOC108029231|XP_016956914.1|DBIA	LOC111599041|XP_023170324.1|DHYD
OG0004646	LOC108025269|XP_016951120.1|DBIA	LOC111597854|XP_023168534.1|DHYD
OG0004647	LOC108026560|XP_016953003.1|DBIA	LOC111598864|XP_023170079.1|DHYD
OG0004648	LOC108035781|XP_016966991.1|DBIA	LOC111603117|XP_023176356.1|DHYD
OG0004649	LOC108026097|XP_016952289.1|DBIA	LOC111591910|XP_023159598.1|DHYD
OG0004650	LOC108033362|XP_016963162.1|DBIA	LOC111592543|XP_023160593.2|DHYD
OG0004651	LOC108031102|XP_016959802.1|DBIA	LOC111601458|XP_023173806.2|DHYD
OG0004652	LOC108024665|XP_016950221.1|DBIA	LOC111603284|XP_023176565.2|DHYD
OG0004653	LOC108030874|XP_016959518.1|DBIA	LOC111594910|XP_030081820.1|DHYD
OG0004654	LOC108036162|XP_016967642.1|DBIA	LOC111599321|XP_023170705.2|DHYD
OG0004655	LOC108024787|XP_016950393.1|DBIA	LOC111603659|XP_023177111.1|DHYD
OG0004656	LOC108035800|XP_016967030.1|DBIA	LOC111601901|XP_023174511.1|DHYD
OG0004657	LOC108027052|XP_016953749.1|DBIA	LOC111592003|XP_023159751.2|DHYD
OG0004658	LOC108031410|XP_016960295.1|DBIA	LOC111601786|XP_023174321.2|DHYD
OG0004659	LOC108024678|XP_016950237.1|DBIA	LOC111598553|XP_023169614.1|DHYD
OG0004660	LOC108031609|XP_016960687.1|DBIA	LOC111598359|XP_023169340.2|DHYD
OG0004661	LOC108032092|XP_016961407.1|DBIA	LOC111601531|XP_023173932.2|DHYD
OG0004662	LOC108025573|XP_016951594.1|DBIA	LOC111603431|XP_023176784.1|DHYD
OG0004663	LOC108032595|XP_016962003.1|DBIA	LOC111593409|XP_023161901.2|DHYD
OG0004664	LOC108032414|XP_016961725.1|DBIA	LOC111593494|XP_023162026.2|DHYD
OG0004665	LOC108032983|XP_016962549.1|DBIA	LOC111605271|XP_030079967.1|DHYD
OG0004666	LOC108031532|XP_016960556.1|DBIA	LOC111602723|XP_023175736.1|DHYD
OG0004667	LOC108032216|XP_016961565.1|DBIA	LOC111602708|XP_023175713.1|DHYD
OG0004668	LOC108026403|XP_016952853.1|DBIA	LOC111604025|XP_023177650.1|DHYD
OG0004669	LOC108033935|XP_016964103.1|DBIA	LOC111605052|XP_023179157.1|DHYD
OG0004670	LOC108025353|XP_016951301.1|DBIA	LOC111604215|XP_023177950.1|DHYD
OG0004671	LOC108027187|XP_016953976.1|DBIA	LOC111598287|XP_023169238.1|DHYD
OG0004672	LOC108024593|XP_016950090.1|DBIA	LOC111595686|XP_023165295.2|DHYD
OG0004673	LOC108023881|XP_016949054.1|DBIA	LOC111597045|XP_023167332.1|DHYD
OG0004674	LOC108024788|XP_016950395.1|DBIA	LOC111603508|XP_023176884.1|DHYD
OG0004675	LOC108024617|XP_016950140.1|DBIA	LOC111603496|XP_023176871.1|DHYD
OG0004676	LOC108027276|XP_016954139.1|DBIA	LOC111594417|XP_023163470.2|DHYD
OG0004677	LOC108026152|XP_016952374.1|DBIA	LOC111604200|XP_023177924.1|DHYD
