Orthogroup	DBIA.longest_only	BTRY.longest_only
OG0005881	LOC108034598|XP_016965020.1|DBIA	LOC120777396|XP_039964626.1|BTRY
OG0005882	LOC108025858|XP_016952014.1|DBIA	LOC120774503|XP_039960117.1|BTRY
OG0005883	LOC108028973|XP_016956505.1|DBIA	LOC120776512|XP_039963154.1|BTRY
OG0005884	LOC108028669|XP_016956091.1|DBIA	LOC120777773|XP_039965224.1|BTRY
OG0005885	LOC108035606|XP_016966775.1|DBIA	LOC120777710|XP_039965122.1|BTRY
OG0005886	LOC108034481|XP_016964872.1|DBIA	LOC120778988|XP_039967022.1|BTRY
OG0005887	LOC108034994|XP_016965820.1|DBIA	LOC120777284|XP_039964428.1|BTRY
OG0005888	LOC108030794|XP_016959360.1|DBIA	LOC120779116|XP_039967238.1|BTRY
OG0005889	LOC108035937|XP_016967219.1|DBIA	LOC120776778|XP_039963690.1|BTRY
OG0005890	LOC108024243|XP_016949613.1|DBIA	LOC120776726|XP_039963575.1|BTRY
OG0005891	LOC108030677|XP_016959195.1|DBIA	LOC120776727|XP_039963577.1|BTRY
OG0005892	LOC108030626|XP_016959118.1|DBIA	LOC120777734|XP_039965158.1|BTRY
OG0005893	LOC108030643|XP_016959146.1|DBIA	LOC120776461|XP_039963062.1|BTRY
OG0005894	LOC108030644|XP_016959147.1|DBIA	LOC120776462|XP_039963063.1|BTRY
OG0005895	LOC108030647|XP_016959148.1|DBIA	LOC120776463|XP_039963064.1|BTRY
OG0005896	LOC108028689|XP_016956122.1|DBIA	LOC120777622|XP_039965007.1|BTRY
OG0005897	LOC108035168|XP_016966120.1|DBIA	LOC120777214|XP_039964324.1|BTRY
OG0005898	LOC108026570|XP_016953014.1|DBIA	LOC120774409|XP_039959969.1|BTRY
OG0005899	LOC108030238|XP_016958531.1|DBIA	LOC120771002|XP_039954695.1|BTRY
OG0005900	LOC108028956|XP_016956484.1|DBIA	LOC120773415|XP_039958219.1|BTRY
OG0005901	LOC108022719|XP_016947293.1|DBIA	LOC120770007|XP_039953034.1|BTRY
OG0005902	LOC108036649|XP_016968418.1|DBIA	LOC120772020|XP_039956319.1|BTRY
OG0005903	LOC108024398|XP_016949797.1|DBIA	LOC120766482|XP_039947958.1|BTRY
OG0005904	LOC108024790|XP_016950398.1|DBIA	LOC120770027|XP_039953069.1|BTRY
OG0005905	LOC108028485|XP_016955837.1|DBIA	LOC120776725|XP_039963573.1|BTRY
OG0005906	LOC108035905|XP_016967160.1|DBIA	LOC120777480|XP_039964748.1|BTRY
OG0005907	LOC108028278|XP_016955472.1|DBIA	LOC120777757|XP_039965190.1|BTRY
OG0005908	LOC108030563|XP_016958950.1|DBIA	LOC120778517|XP_039966286.1|BTRY
OG0005909	LOC108030884|XP_016959533.1|DBIA	LOC120778270|XP_039965983.1|BTRY
OG0005910	LOC108022820|XP_016947450.1|DBIA	LOC120770052|XP_039953105.1|BTRY
OG0005911	LOC108022821|XP_016947451.1|DBIA	LOC120772882|XP_039957664.1|BTRY
OG0005912	LOC108022711|XP_016947274.1|DBIA	LOC120772682|XP_039957354.1|BTRY
OG0005913	LOC108031526|XP_016960543.1|DBIA	LOC120766947|XP_039948978.1|BTRY
OG0005914	LOC108036222|XP_016967702.1|DBIA	LOC120772515|XP_039957097.1|BTRY
OG0005915	LOC108036471|XP_016968136.1|DBIA	LOC120772061|XP_039956381.1|BTRY
OG0005916	LOC108022849|XP_016947510.1|DBIA	LOC120772325|XP_039956790.1|BTRY
OG0005917	LOC108030443|XP_016958824.1|DBIA	LOC120772575|XP_039957203.1|BTRY
OG0005918	LOC108023800|XP_016948930.1|DBIA	LOC120775513|XP_039961655.1|BTRY
OG0005919	LOC108036319|XP_016967821.1|DBIA	LOC120771348|XP_039955229.1|BTRY
OG0005920	LOC108030146|XP_016958351.1|DBIA	LOC120770148|XP_039953272.1|BTRY
OG0005921	LOC108034801|XP_016965291.1|DBIA	LOC120776354|XP_039962845.1|BTRY
OG0005922	LOC108023423|XP_016948398.1|DBIA	LOC120776104|XP_039962527.1|BTRY
OG0005923	LOC108035637|XP_016966829.1|DBIA	LOC120776432|XP_039963020.1|BTRY
OG0005924	LOC108035644|XP_016966838.1|DBIA	LOC120776438|XP_039963025.1|BTRY
OG0005925	LOC108035961|XP_016967263.1|DBIA	LOC120777548|XP_039964871.1|BTRY
OG0005926	LOC108023913|XP_016949087.1|DBIA	LOC120774912|XP_039960718.1|BTRY
OG0005927	LOC108027356|XP_016954267.1|DBIA	LOC120769877|XP_039952968.1|BTRY
OG0005928	LOC108027587|XP_016954590.1|DBIA	LOC120773948|XP_039959103.1|BTRY
OG0005929	LOC108035666|XP_016966863.1|DBIA	LOC120781252|XP_039969336.1|BTRY
OG0005930	LOC108030083|XP_016958210.1|DBIA	LOC120772517|XP_039957099.1|BTRY
OG0005931	LOC108030414|XP_016958788.1|DBIA	LOC120771195|XP_039955025.1|BTRY
OG0005932	LOC108022745|XP_016947325.1|DBIA	LOC120771708|XP_039955787.1|BTRY
OG0005933	LOC108029601|XP_016957463.1|DBIA	LOC120771207|XP_039955044.1|BTRY
OG0005934	LOC108022784|XP_016947397.1|DBIA	LOC120771316|XP_039955189.1|BTRY
OG0005935	LOC108030822|XP_016959425.1|DBIA	LOC120779114|XP_039967231.1|BTRY
OG0005936	LOC108034292|XP_016964642.1|DBIA	LOC120769204|XP_039952033.1|BTRY
OG0005937	LOC108030808|XP_016959392.1|DBIA	LOC120776524|XP_039963182.1|BTRY
OG0005938	LOC108036496|XP_016968178.1|DBIA	LOC120771379|XP_039955276.1|BTRY
OG0005939	LOC108025922|XP_016952101.1|DBIA	LOC120775695|XP_039961940.1|BTRY
OG0005940	LOC108022626|XP_016947160.1|DBIA	LOC120771804|XP_039955941.1|BTRY
OG0005941	LOC108026845|XP_016953512.1|DBIA	LOC120772317|XP_039956768.1|BTRY
OG0005942	LOC108029650|XP_016957555.1|DBIA	LOC120770202|XP_039953379.1|BTRY
OG0005943	LOC108030114|XP_016958299.1|DBIA	LOC120771135|XP_039954934.1|BTRY
OG0005944	LOC108030372|XP_016958731.1|DBIA	LOC120773067|XP_039957938.1|BTRY
OG0005945	LOC108036552|XP_016968275.1|DBIA	LOC120772015|XP_039956315.1|BTRY
OG0005946	LOC108029699|XP_016957653.1|DBIA	LOC120772327|XP_039956794.1|BTRY
OG0005947	LOC108036406|XP_016968015.1|DBIA	LOC120771666|XP_039955716.1|BTRY
OG0005948	LOC108035875|XP_016967113.1|DBIA	LOC120777409|XP_039964641.1|BTRY
OG0005949	LOC108030738|XP_016959274.1|DBIA	LOC120777828|XP_039965299.1|BTRY
OG0005950	LOC108033771|XP_016963858.1|DBIA	LOC120768851|XP_039951538.1|BTRY
OG0005951	LOC108035436|XP_016966557.1|DBIA	LOC120777845|XP_039965315.1|BTRY
OG0005952	LOC108033770|XP_016963856.1|DBIA	LOC120768850|XP_039951535.1|BTRY
OG0005953	LOC108034087|XP_016964343.1|DBIA	LOC120767302|XP_039949122.1|BTRY
OG0005954	LOC108033985|XP_016964198.1|DBIA	LOC120769558|XP_039952541.1|BTRY
OG0005955	LOC108024779|XP_016950384.1|DBIA	LOC120777975|XP_039965549.1|BTRY
OG0005956	LOC108022636|XP_016947180.1|DBIA	LOC120770882|XP_039954456.1|BTRY
OG0005957	LOC108032212|XP_016961562.1|DBIA	LOC120782472|XP_039970699.1|BTRY
OG0005958	LOC108025544|XP_016951563.1|DBIA	LOC120769053|XP_039951836.1|BTRY
OG0005959	LOC108032622|XP_016962049.1|DBIA	LOC120768962|XP_039951690.1|BTRY
OG0005960	LOC108035791|XP_016967018.1|DBIA	LOC120774058|XP_039959297.1|BTRY
OG0005961	LOC108022708|XP_016947272.1|DBIA	LOC120771009|XP_039954708.1|BTRY
OG0005962	LOC108029352|XP_016957031.1|DBIA	LOC120770528|XP_039954011.1|BTRY
OG0005963	LOC108034301|XP_016964653.1|DBIA	LOC120767709|XP_039949838.1|BTRY
OG0005964	LOC108022943|XP_016947644.1|DBIA	LOC120770521|XP_039953997.1|BTRY
OG0005965	LOC108036356|XP_016967921.1|DBIA	LOC120770947|XP_039954594.1|BTRY
OG0005966	LOC108022827|XP_016947458.1|DBIA	LOC120768409|XP_039951024.1|BTRY
OG0005967	LOC108029594|XP_016957452.1|DBIA	LOC120772548|XP_039957167.1|BTRY
OG0005968	LOC108029689|XP_016957637.1|DBIA	LOC120771823|XP_039955982.1|BTRY
OG0005969	LOC108026903|XP_016953602.1|DBIA	LOC120771673|XP_039955730.1|BTRY
OG0005970	LOC108034544|XP_016964959.1|DBIA	LOC120773478|XP_039958331.1|BTRY
OG0005971	LOC108029544|XP_016957346.1|DBIA	LOC120770339|XP_039953671.1|BTRY
OG0005972	LOC108028506|XP_016955873.1|DBIA	LOC120776728|XP_039963582.1|BTRY
OG0005973	LOC108028019|XP_016955143.1|DBIA	LOC120777496|XP_039964775.1|BTRY
OG0005974	LOC108028653|XP_016956066.1|DBIA	LOC120778939|XP_039966930.1|BTRY
OG0005975	LOC108028419|XP_016955734.1|DBIA	LOC120778119|XP_039965757.1|BTRY
OG0005976	LOC108025106|XP_016950862.1|DBIA	LOC120775493|XP_039961632.1|BTRY
OG0005977	LOC108030343|XP_016958697.1|DBIA	LOC120774376|XP_039959906.1|BTRY
OG0005978	LOC108022972|XP_016947686.1|DBIA	LOC120771040|XP_039954769.1|BTRY
OG0005979	LOC108029785|XP_016957784.1|DBIA	LOC120770324|XP_039953640.1|BTRY
OG0005980	LOC108030418|XP_016958794.1|DBIA	LOC120771609|XP_039955628.1|BTRY
OG0005981	LOC108030924|XP_016959643.1|DBIA	LOC120774381|XP_039959920.1|BTRY
OG0005982	LOC108030375|XP_016958734.1|DBIA	LOC120771631|XP_039955658.1|BTRY
OG0005983	LOC108023982|XP_016949199.1|DBIA	LOC120775426|XP_039961543.1|BTRY
OG0005984	LOC108033121|XP_016962822.1|DBIA	LOC120774024|XP_039959246.1|BTRY
OG0005985	LOC108025759|XP_016951843.1|DBIA	LOC120776145|XP_039962619.1|BTRY
OG0005986	LOC108023349|XP_016948182.1|DBIA	LOC120775288|XP_039961335.1|BTRY
OG0005987	LOC108025796|XP_016951921.1|DBIA	LOC120774128|XP_039959435.1|BTRY
OG0005988	LOC108030406|XP_016958780.1|DBIA	LOC120771286|XP_039955148.1|BTRY
OG0005989	LOC108029560|XP_016957390.1|DBIA	LOC120770985|XP_039954661.1|BTRY
OG0005990	LOC108022664|XP_016947221.1|DBIA	LOC120770511|XP_039953980.1|BTRY
OG0005991	LOC108029536|XP_016957334.1|DBIA	LOC120770097|XP_039953189.1|BTRY
OG0005992	LOC108035308|XP_016966368.1|DBIA	LOC120777101|XP_039964171.1|BTRY
OG0005993	LOC108035310|XP_016966371.1|DBIA	LOC120778634|XP_039966463.1|BTRY
OG0005994	LOC108030814|XP_016959403.1|DBIA	LOC120778275|XP_039965989.1|BTRY
OG0005995	LOC108028790|XP_016956261.1|DBIA	LOC120776667|XP_039963476.1|BTRY
OG0005996	LOC108030754|XP_016959294.1|DBIA	LOC120777391|XP_039964618.1|BTRY
OG0005997	LOC108036579|XP_016968319.1|DBIA	LOC120774863|XP_039960626.1|BTRY
OG0005998	LOC108034578|XP_016964999.1|DBIA	LOC120778451|XP_039966178.1|BTRY
OG0005999	LOC108031279|XP_016960013.1|DBIA	LOC120778534|XP_039966310.1|BTRY
OG0006000	LOC108036390|XP_016967986.1|DBIA	LOC120770605|XP_039954143.1|BTRY
OG0006001	LOC108034498|XP_016964893.1|DBIA	LOC120777984|XP_039965557.1|BTRY
OG0006002	LOC108026810|XP_016953462.1|DBIA	LOC120771022|XP_039954732.1|BTRY
OG0006003	LOC108035458|XP_016966588.1|DBIA	LOC120777769|XP_039965213.1|BTRY
OG0006004	LOC108032851|XP_016962341.1|DBIA, LOC108032888|XP_016962412.1|DBIA	LOC120773303|XP_039958085.1|BTRY
OG0006005	LOC108022702|XP_016947264.1|DBIA	LOC120770474|XP_039953910.1|BTRY
OG0006006	LOC108022742|XP_016947323.1|DBIA	LOC120775485|XP_039961623.1|BTRY
OG0006007	LOC108029688|XP_016957633.1|DBIA	LOC120770906|XP_039954517.1|BTRY
OG0006008	LOC108027850|XP_016954933.1|DBIA	LOC120773576|XP_039958494.1|BTRY
OG0006009	LOC108028342|XP_016955582.1|DBIA	LOC120770981|XP_039954657.1|BTRY
OG0006010	LOC108030824|XP_016959430.1|DBIA	LOC120779504|XP_039967742.1|BTRY
OG0006011	LOC108029499|XP_016957271.1|DBIA	LOC120779199|XP_039967403.1|BTRY
OG0006012	LOC108028256|XP_016955431.1|DBIA	LOC120777278|XP_039964417.1|BTRY
OG0006013	LOC108029866|XP_016957844.1|DBIA	LOC120773040|XP_039957904.1|BTRY
OG0006014	LOC108034528|XP_016964943.1|DBIA	LOC120778672|XP_039966539.1|BTRY
OG0006015	LOC108026699|XP_016953281.1|DBIA	LOC120772024|XP_039956325.1|BTRY
OG0006016	LOC108029599|XP_016957460.1|DBIA	LOC120770287|XP_039953557.1|BTRY
OG0006017	LOC108023089|XP_016947835.1|DBIA	LOC120770556|XP_039954066.1|BTRY
OG0006018	LOC108030175|XP_016958405.1|DBIA	LOC120771163|XP_039954976.1|BTRY
OG0006019	LOC108023015|XP_016947737.1|DBIA	LOC120770013|XP_039953039.1|BTRY
OG0006020	LOC108028695|XP_016956129.1|DBIA	LOC120777859|XP_039965337.1|BTRY
OG0006021	LOC108035893|XP_016967136.1|DBIA	LOC120777871|XP_039965359.1|BTRY
OG0006022	LOC108032704|XP_016962171.1|DBIA	LOC120768172|XP_039950669.1|BTRY
OG0006023	LOC108025999|XP_016952178.1|DBIA	LOC120770456|XP_039953887.1|BTRY
OG0006024	LOC108032991|XP_016962558.1|DBIA	LOC120776155|XP_039962643.1|BTRY
OG0006025	LOC108022509|XP_016946966.1|DBIA	LOC120772260|XP_039956696.1|BTRY
OG0006026	LOC108031969|XP_016961250.1|DBIA	LOC120778670|XP_039966540.1|BTRY
OG0006027	LOC108029641|XP_016957538.1|DBIA	LOC120770758|XP_039954277.1|BTRY
OG0006028	LOC108023076|XP_016947816.1|DBIA	LOC120771252|XP_039955101.1|BTRY
OG0006029	LOC108029547|XP_016957352.1|DBIA	LOC120769983|XP_039952992.1|BTRY
OG0006030	LOC108031651|XP_016960771.1|DBIA	LOC120767775|XP_039949953.1|BTRY
OG0006031	LOC108030364|XP_016958722.1|DBIA	LOC120772224|XP_039956643.1|BTRY
OG0006032	LOC108027562|XP_016954527.1|DBIA	LOC120773449|XP_039958273.1|BTRY
OG0006033	LOC108023028|XP_016947757.1|DBIA	LOC120772003|XP_039956295.1|BTRY
OG0006034	LOC108031853|XP_016961095.1|DBIA	LOC120773861|XP_039958951.1|BTRY
OG0006035	LOC108026217|XP_016952523.1|DBIA	LOC120776589|XP_039963295.1|BTRY
OG0006036	LOC108032436|XP_016961748.1|DBIA	LOC120778569|XP_039966368.1|BTRY
OG0006037	LOC108022816|XP_016947442.1|DBIA	LOC120771685|XP_039955750.1|BTRY
OG0006038	LOC108027407|XP_016954335.1|DBIA	LOC120782429|XP_039970645.1|BTRY
OG0006039	LOC108029693|XP_016957644.1|DBIA	LOC120771660|XP_039955709.1|BTRY
OG0006040	LOC108029666|XP_016957583.1|DBIA	LOC120771485|XP_039955457.1|BTRY
OG0006041	LOC108023723|XP_016948848.1|DBIA	LOC120775538|XP_039961694.1|BTRY
OG0006042	LOC108030075|XP_016958169.1|DBIA	LOC120772708|XP_039957387.1|BTRY
OG0006043	LOC108028708|XP_016956147.1|DBIA	LOC120778047|XP_039965656.1|BTRY
OG0006044	LOC108024197|XP_016949535.1|DBIA	LOC120782467|XP_039970694.1|BTRY
OG0006045	LOC108035507|XP_016966660.1|DBIA	LOC120772836|XP_039957579.1|BTRY
OG0006046	LOC108022865|XP_016947532.1|DBIA	LOC120770391|XP_039953755.1|BTRY
OG0006047	LOC108035549|XP_016966707.1|DBIA	LOC120777340|XP_039964524.1|BTRY
OG0006048	LOC108030665|XP_016959180.1|DBIA	LOC120776743|XP_039963614.1|BTRY
OG0006049	LOC108023969|XP_016949179.1|DBIA	LOC120766858|XP_039948520.1|BTRY
OG0006050	LOC108025286|XP_016951156.1|DBIA	LOC120768038|XP_039950475.1|BTRY
OG0006051	LOC108023661|XP_016948770.1|DBIA	LOC120766630|XP_039948180.1|BTRY
OG0006052	LOC108022752|XP_016947339.1|DBIA	LOC120770935|XP_039954573.1|BTRY
OG0006053	LOC108034751|XP_016965189.1|DBIA	LOC120775178|XP_039961166.1|BTRY
OG0006054	LOC108024912|XP_016950593.1|DBIA	LOC120779507|XP_039967747.1|BTRY
OG0006055	LOC108027419|XP_016954350.1|DBIA	LOC120775162|XP_039961144.1|BTRY
OG0006056	LOC108030367|XP_016958725.1|DBIA	LOC120772585|XP_039957226.1|BTRY
OG0006057	LOC108030590|XP_016959055.1|DBIA	LOC120777753|XP_039965184.1|BTRY
OG0006058	LOC108031847|XP_016961088.1|DBIA	LOC120766318|XP_039947674.1|BTRY
OG0006059	LOC108035900|XP_016967148.1|DBIA	LOC120778982|XP_039967008.1|BTRY
OG0006060	LOC108035903|XP_016967153.1|DBIA	LOC120778983|XP_039967013.1|BTRY
OG0006061	LOC108027546|XP_016954488.1|DBIA	LOC120770891|XP_039954486.1|BTRY
OG0006062	LOC108024519|XP_016949959.1|DBIA	LOC120782683|XP_039971008.1|BTRY
OG0006063	LOC108034061|XP_016964308.1|DBIA	LOC120769319|XP_039952203.1|BTRY
OG0006064	LOC108036396|XP_016967999.1|DBIA	LOC120773060|XP_039957927.1|BTRY
OG0006065	LOC108035455|XP_016966583.1|DBIA	LOC120776958|XP_039963982.1|BTRY
OG0006066	LOC108030240|XP_016958533.1|DBIA	LOC120773005|XP_039957857.1|BTRY
OG0006067	LOC108029478|XP_016957221.1|DBIA	LOC120770889|XP_039954468.1|BTRY
OG0006068	LOC108024141|XP_016949412.1|DBIA	LOC120776106|XP_039962529.1|BTRY
OG0006069	LOC108028567|XP_016955963.1|DBIA	LOC120777418|XP_039964651.1|BTRY
OG0006070	LOC108030927|XP_016959610.1|DBIA	LOC120778781|XP_039966699.1|BTRY
OG0006071	LOC108024691|XP_016950257.1|DBIA	LOC120776023|XP_039962440.1|BTRY, LOC120766354|XP_039947718.1|BTRY
OG0006072	LOC108034521|XP_016964934.1|DBIA	LOC120776959|XP_039963983.1|BTRY
OG0006073	LOC108031132|XP_016959838.1|DBIA	LOC120777722|XP_039965146.1|BTRY
OG0006074	LOC108026238|XP_016952566.1|DBIA	LOC120774704|XP_039960367.1|BTRY
OG0006075	LOC108023789|XP_016948916.1|DBIA	LOC120774552|XP_039960217.1|BTRY
OG0006076	LOC108023110|XP_016947865.1|DBIA	LOC120772343|XP_039956840.1|BTRY
OG0006077	LOC108030853|XP_016959484.1|DBIA	LOC120777957|XP_039965507.1|BTRY
OG0006078	LOC108030873|XP_016959517.1|DBIA	LOC120777961|XP_039965512.1|BTRY
OG0006079	LOC108028527|XP_016955907.1|DBIA	LOC120776919|XP_039963924.1|BTRY
OG0006080	LOC108030615|XP_016959098.1|DBIA	LOC120778178|XP_039965848.1|BTRY
OG0006081	LOC108036656|XP_016968424.1|DBIA	LOC120772183|XP_039956564.1|BTRY
OG0006082	LOC108036326|XP_016967828.1|DBIA	LOC120771354|XP_039955242.1|BTRY
OG0006083	LOC108035912|XP_016967172.1|DBIA	LOC120776796|XP_039963716.1|BTRY
OG0006084	LOC108030611|XP_016959092.1|DBIA	LOC120777272|XP_039964409.1|BTRY
OG0006085	LOC108030917|XP_016959600.1|DBIA	LOC120782515|XP_039970757.1|BTRY
OG0006086	LOC108030932|XP_016959616.1|DBIA	LOC120778618|XP_039966432.1|BTRY
OG0006087	LOC108036614|XP_016968366.1|DBIA	LOC120780132|XP_039968346.1|BTRY
OG0006088	LOC108028780|XP_016956248.1|DBIA	LOC120777613|XP_039964996.1|BTRY
OG0006089	LOC108032628|XP_016962061.1|DBIA	LOC120775253|XP_039961268.1|BTRY
OG0006090	LOC108035496|XP_016966638.1|DBIA	LOC120777318|XP_039964489.1|BTRY
OG0006091	LOC108035330|XP_016966397.1|DBIA	LOC120778519|XP_039966287.1|BTRY
OG0006092	LOC108033193|XP_016962926.1|DBIA	LOC120775448|XP_039961567.1|BTRY
OG0006093	LOC108036354|XP_016967919.1|DBIA	LOC120772746|XP_039957441.1|BTRY
OG0006094	LOC108030640|XP_016959140.1|DBIA	LOC120767793|XP_039949991.1|BTRY
OG0006095	LOC108036602|XP_016968353.1|DBIA	LOC120772154|XP_039956523.1|BTRY
OG0006096	LOC108022793|XP_016947411.1|DBIA	LOC120768759|XP_039951464.1|BTRY
OG0006097	LOC108028451|XP_016955778.1|DBIA	LOC120776769|XP_039963665.1|BTRY
OG0006098	LOC108036852|XP_016968713.1|DBIA	LOC120767761|XP_039949930.1|BTRY
OG0006099	LOC108030032|XP_016958079.1|DBIA	LOC120772479|XP_039957055.1|BTRY
OG0006100	LOC108022174|XP_016946507.1|DBIA	LOC120772669|XP_039957338.1|BTRY
OG0006101	LOC108034010|XP_016964229.1|DBIA	LOC120776020|XP_039962399.1|BTRY
OG0006102	LOC108026868|XP_016953542.1|DBIA	LOC120771946|XP_039956188.1|BTRY
OG0006103	LOC108025740|XP_016951817.1|DBIA	LOC120776004|XP_039962370.1|BTRY
OG0006104	LOC108022032|XP_016946366.1|DBIA	LOC120774013|XP_039959227.1|BTRY
OG0006105	LOC108022028|XP_016946363.1|DBIA	LOC120774012|XP_039959226.1|BTRY
OG0006106	LOC108030871|XP_016959513.1|DBIA	LOC120777680|XP_039965080.1|BTRY
OG0006107	LOC108022863|XP_016947529.1|DBIA	LOC120770786|XP_039954299.1|BTRY
OG0006108	LOC108023524|XP_016948566.1|DBIA	LOC120773611|XP_039958545.1|BTRY
OG0006109	LOC108030838|XP_016959456.1|DBIA	LOC120776747|XP_039963634.1|BTRY
OG0006110	LOC108035908|XP_016967164.1|DBIA	LOC120778541|XP_039966323.1|BTRY
OG0006111	LOC108022736|XP_016947314.1|DBIA	LOC120773684|XP_039958649.1|BTRY
OG0006112	LOC108026566|XP_016953006.1|DBIA	LOC120771364|XP_039955257.1|BTRY
OG0006113	LOC108035641|XP_016966835.1|DBIA	LOC120776718|XP_039963550.1|BTRY
OG0006114	LOC108026343|XP_016952737.1|DBIA	LOC120776911|XP_039963919.1|BTRY
OG0006115	LOC108023072|XP_016947812.1|DBIA	LOC120770775|XP_039954291.1|BTRY
OG0006116	LOC108030308|XP_016958633.1|DBIA	LOC120771720|XP_039955807.1|BTRY
OG0006117	LOC108022710|XP_016947273.1|DBIA	LOC120770711|XP_039954225.1|BTRY
OG0006118	LOC108036494|XP_016968174.1|DBIA	LOC120770916|XP_039954544.1|BTRY
OG0006119	LOC108029692|XP_016957642.1|DBIA	LOC120772865|XP_039957628.1|BTRY
OG0006120	LOC108023129|XP_016947888.1|DBIA	LOC120773342|XP_039958090.1|BTRY
OG0006121	LOC108030827|XP_016959434.1|DBIA	LOC120778113|XP_039965750.1|BTRY
OG0006122	LOC108024913|XP_016950597.1|DBIA	LOC120782056|XP_039970142.1|BTRY
OG0006123	LOC108023068|XP_016947805.1|DBIA	LOC120770756|XP_039954275.1|BTRY
OG0006124	LOC108026382|XP_016952791.1|DBIA	LOC120781693|XP_039969847.1|BTRY
OG0006125	LOC108035898|XP_016967145.1|DBIA	LOC120776811|XP_039963744.1|BTRY
OG0006126	LOC108028583|XP_016955981.1|DBIA	LOC120779034|XP_039967089.1|BTRY
OG0006127	LOC108030609|XP_016959090.1|DBIA	LOC120777412|XP_039964646.1|BTRY
OG0006128	LOC108030657|XP_016959168.1|DBIA	LOC120779045|XP_039967116.1|BTRY
OG0006129	LOC108030623|XP_016959115.1|DBIA	LOC120777205|XP_039964315.1|BTRY
OG0006130	LOC108030638|XP_016959137.1|DBIA	LOC120777373|XP_039964594.1|BTRY
OG0006131	LOC108030566|XP_016958955.1|DBIA	LOC120777963|XP_039965516.1|BTRY
OG0006132	LOC108030694|XP_016959219.1|DBIA	LOC120779042|XP_039967102.1|BTRY
OG0006133	LOC108030639|XP_016959138.1|DBIA	LOC120777374|XP_039964596.1|BTRY
OG0006134	LOC108030601|XP_016959074.1|DBIA	LOC120779169|XP_039967332.1|BTRY
OG0006135	LOC108030564|XP_016958951.1|DBIA	LOC120779168|XP_039967329.1|BTRY
OG0006136	LOC108035904|XP_016967158.1|DBIA	LOC120778852|XP_039966814.1|BTRY
OG0006137	LOC108034588|XP_016965010.1|DBIA	LOC120778624|XP_039966442.1|BTRY
OG0006138	LOC108029791|XP_016957791.1|DBIA	LOC120772895|XP_039957704.1|BTRY
OG0006139	LOC108029614|XP_016957488.1|DBIA	LOC120770553|XP_039954058.1|BTRY
OG0006140	LOC108026827|XP_016953487.1|DBIA	LOC120771535|XP_039955525.1|BTRY
OG0006141	LOC108036475|XP_016968145.1|DBIA	LOC120771038|XP_039954768.1|BTRY
OG0006142	LOC108035917|XP_016967182.1|DBIA	LOC120777176|XP_039964269.1|BTRY
OG0006143	LOC108028637|XP_016956050.1|DBIA	LOC120778062|XP_039965677.1|BTRY
OG0006144	LOC108034837|XP_016965446.1|DBIA	LOC120776686|XP_039963498.1|BTRY
OG0006145	LOC108034496|XP_016964891.1|DBIA	LOC120778990|XP_039967025.1|BTRY
OG0006146	LOC108036083|XP_016967521.1|DBIA	LOC120768247|XP_039950772.1|BTRY
OG0006147	LOC108031075|XP_016959769.1|DBIA	LOC120782769|XP_039971168.1|BTRY
OG0006148	LOC108028387|XP_016955688.1|DBIA	LOC120778730|XP_039966626.1|BTRY
OG0006149	LOC108028656|XP_016956071.1|DBIA	LOC120777238|XP_039964363.1|BTRY
OG0006150	LOC108028654|XP_016956069.1|DBIA	LOC120777237|XP_039964362.1|BTRY
OG0006151	LOC108034478|XP_016964864.1|DBIA	LOC120769252|XP_039952088.1|BTRY, LOC120769670|XP_039952723.1|BTRY
OG0006152	LOC108026339|XP_016952732.1|DBIA	LOC120780580|XP_039968775.1|BTRY, LOC120768032|XP_039950457.1|BTRY
OG0006153	LOC108036663|XP_016968434.1|DBIA	LOC120771087|XP_039954846.1|BTRY
OG0006154	LOC108026349|XP_016952744.1|DBIA	LOC120766596|XP_039948134.1|BTRY
OG0006155	LOC108031072|XP_016959767.1|DBIA	LOC120782239|XP_039970340.1|BTRY
OG0006156	LOC108031596|XP_016960663.1|DBIA	LOC120766690|XP_039948270.1|BTRY
OG0006157	LOC108026865|XP_016953540.1|DBIA	LOC120772586|XP_039957227.1|BTRY
OG0006158	LOC108035621|XP_016966799.1|DBIA	LOC120777915|XP_039965433.1|BTRY
OG0006159	LOC108023085|XP_016947827.1|DBIA	LOC120771607|XP_039955622.1|BTRY
OG0006160	LOC108026864|XP_016953539.1|DBIA	LOC120771835|XP_039956010.1|BTRY
OG0006161	LOC108036467|XP_016968131.1|DBIA	LOC120772772|XP_039957479.1|BTRY
OG0006162	LOC108024906|XP_016950566.1|DBIA	LOC120779775|XP_039968087.1|BTRY
OG0006163	LOC108022412|XP_016946788.1|DBIA	LOC120773017|XP_039957879.1|BTRY, LOC120771951|XP_039956195.1|BTRY
OG0006165	LOC108030752|XP_016959288.1|DBIA	LOC120779023|XP_039967079.1|BTRY
OG0006166	LOC108032422|XP_016961731.1|DBIA	LOC120768897|XP_039951585.1|BTRY
OG0006167	LOC108026915|XP_016953614.1|DBIA	LOC120771961|XP_039956210.1|BTRY
OG0006168	LOC108028174|XP_016955358.1|DBIA	LOC120775160|XP_039961141.1|BTRY, LOC120776039|XP_039962418.1|BTRY
OG0006169	LOC108032173|XP_016961519.1|DBIA	LOC120773955|XP_039959117.1|BTRY
