Orthogroup	DBIA.longest_only	DKIK.longest_only
OG0005318	LOC108032711|XP_016962185.1|DBIA	LOC108083750|XP_017035159.1|DKIK
OG0005319	LOC108029167|XP_016956801.1|DBIA	LOC108085245|XP_017037279.1|DKIK
OG0005320	LOC108032666|XP_016962115.1|DBIA	LOC108072591|XP_017019292.1|DKIK
OG0005321	LOC108034068|XP_016964312.1|DBIA	LOC108077167|XP_017025891.1|DKIK
OG0005322	LOC108032670|XP_016962122.1|DBIA	LOC108074581|XP_017022178.1|DKIK
OG0005323	LOC108032614|XP_016962039.1|DBIA	LOC108082198|XP_017033010.1|DKIK
OG0005324	LOC108032726|XP_016962195.1|DBIA	LOC108077292|XP_017026060.1|DKIK
OG0005325	LOC108027779|XP_016954831.1|DBIA	LOC108075868|XP_017023959.1|DKIK
OG0005326	LOC108032816|XP_016962319.1|DBIA	LOC108077318|XP_017026096.1|DKIK
OG0005327	LOC108032785|XP_016962277.1|DBIA	LOC108082888|XP_017033959.1|DKIK
OG0005328	LOC108024620|XP_016950147.1|DBIA	LOC108075565|XP_017023569.1|DKIK
OG0005329	LOC108029779|XP_016957781.1|DBIA	LOC108078947|XP_017028585.1|DKIK
OG0005330	LOC108029769|XP_016957770.1|DBIA	LOC108078945|XP_017028583.1|DKIK
OG0005331	LOC108029181|XP_016956833.1|DBIA	LOC108077457|XP_017026270.1|DKIK
OG0005332	LOC108034272|XP_016964619.1|DBIA	LOC108074602|XP_017022206.1|DKIK
OG0005333	LOC108034297|XP_016964648.1|DBIA	LOC108075786|XP_017023843.1|DKIK
OG0005334	LOC108034009|XP_016964228.1|DBIA	LOC108077204|XP_017025940.1|DKIK
OG0005335	LOC108029672|XP_016957607.1|DBIA	LOC108081810|XP_017032535.1|DKIK
OG0005336	LOC108036353|XP_016967918.1|DBIA	LOC108078553|XP_017027959.1|DKIK
OG0005337	LOC108022841|XP_016947501.1|DBIA	LOC108078276|XP_017027517.1|DKIK
OG0005338	LOC108034822|XP_016965414.1|DBIA	LOC108074573|XP_017022164.1|DKIK
OG0005339	LOC108033290|XP_016963045.1|DBIA	LOC108076880|XP_017025399.1|DKIK
OG0005340	LOC108034742|XP_016965180.1|DBIA	LOC108082072|XP_017032851.1|DKIK
OG0005341	LOC108029797|XP_016957800.1|DBIA	LOC108070879|XP_017017011.1|DKIK
OG0005342	LOC108034132|XP_016964410.1|DBIA	LOC108082073|XP_017032853.1|DKIK
OG0005343	LOC108030390|XP_016958761.1|DBIA	LOC108073043|XP_017019995.1|DKIK
OG0005344	LOC108029968|XP_016957962.1|DBIA	LOC108082383|XP_017033213.1|DKIK
OG0005345	LOC108034310|XP_016964669.1|DBIA	LOC108082779|XP_017033803.1|DKIK
OG0005346	LOC108033424|XP_016963234.1|DBIA	LOC108075876|XP_017023969.1|DKIK
OG0005347	LOC108029174|XP_016956813.1|DBIA	LOC108086124|XP_017038461.1|DKIK
OG0005348	LOC108034534|XP_016964952.1|DBIA	LOC108077256|XP_017026008.1|DKIK
OG0005349	LOC108035125|XP_016966049.1|DBIA	LOC108077059|XP_017025714.1|DKIK
OG0005350	LOC108033249|XP_016963004.1|DBIA	LOC108081984|XP_017032711.1|DKIK
OG0005351	LOC108034809|XP_016965332.1|DBIA	LOC108070567|XP_017016607.1|DKIK
OG0005352	LOC108033956|XP_016964143.1|DBIA	LOC108077126|XP_017025819.1|DKIK
OG0005353	LOC108023017|XP_016947741.1|DBIA	LOC108082461|XP_017033326.1|DKIK
OG0005354	LOC108027758|XP_016954800.1|DBIA	LOC108075838|XP_017023903.1|DKIK
OG0005355	LOC108029093|XP_016956672.1|DBIA	LOC108074288|XP_017021763.1|DKIK
OG0005356	LOC108029096|XP_016956675.1|DBIA	LOC108074302|XP_017021780.1|DKIK
OG0005357	LOC108033893|XP_016964033.1|DBIA	LOC108079618|XP_017029482.1|DKIK
OG0005358	LOC108033873|XP_016964004.1|DBIA	LOC108075865|XP_017023949.1|DKIK
OG0005359	LOC108022473|XP_016946911.1|DBIA	LOC108086135|XP_017038477.1|DKIK
OG0005360	LOC108035950|XP_016967242.1|DBIA	LOC108085511|XP_017037623.1|DKIK
OG0005361	LOC108033979|XP_016964189.1|DBIA	LOC108077247|XP_017025996.1|DKIK
OG0005362	LOC108034819|XP_016965389.1|DBIA	LOC108074504|XP_017022071.1|DKIK
OG0005363	LOC108034238|XP_016964576.1|DBIA	LOC108073637|XP_017020845.1|DKIK
OG0005364	LOC108022920|XP_016947620.1|DBIA	LOC108078389|XP_017027733.1|DKIK
OG0005365	LOC108033909|XP_016964064.1|DBIA	LOC108082191|XP_017033000.1|DKIK
OG0005366	LOC108034041|XP_016964276.1|DBIA	LOC108082231|XP_017033058.1|DKIK
OG0005367	LOC108034000|XP_016964217.1|DBIA	LOC108082168|XP_017032963.1|DKIK
OG0005368	LOC108031112|XP_016959812.1|DBIA	LOC108073321|XP_017020371.1|DKIK
OG0005369	LOC108027750|XP_016954791.1|DBIA	LOC108072624|XP_017019342.1|DKIK
OG0005370	LOC108033814|XP_016963928.1|DBIA	LOC108082039|XP_017032801.1|DKIK
OG0005371	LOC108034250|XP_016964592.1|DBIA	LOC108081973|XP_017032696.1|DKIK
OG0005372	LOC108032027|XP_016961326.1|DBIA	LOC108084199|XP_017035797.1|DKIK
OG0005373	LOC108021884|XP_016946211.1|DBIA	LOC108074550|XP_017022176.1|DKIK
OG0005374	LOC108035104|XP_016966026.1|DBIA	LOC108077071|XP_017025728.1|DKIK
OG0005375	LOC108035097|XP_016966013.1|DBIA	LOC108077070|XP_017025727.1|DKIK
OG0005376	LOC108027755|XP_016954796.1|DBIA	LOC108077400|XP_017026185.1|DKIK
OG0005377	LOC108029266|XP_016956957.1|DBIA	LOC108079799|XP_017029767.1|DKIK
OG0005378	LOC108027788|XP_016954845.1|DBIA	LOC108074415|XP_017021932.1|DKIK
OG0005379	LOC108036163|XP_016967643.1|DBIA	LOC108074567|XP_017022158.1|DKIK
OG0005380	LOC108027886|XP_016954993.1|DBIA	LOC108074436|XP_017021964.1|DKIK
OG0005381	LOC108033699|XP_016963691.1|DBIA	LOC108082740|XP_017033735.1|DKIK
OG0005382	LOC108033709|XP_016963720.1|DBIA	LOC108074803|XP_017022487.1|DKIK
OG0005383	LOC108028660|XP_016956077.1|DBIA	LOC108071917|XP_017018365.1|DKIK
OG0005384	LOC108023419|XP_016948388.1|DBIA	LOC108070697|XP_017016770.1|DKIK
OG0005385	LOC108029677|XP_016957615.1|DBIA	LOC108076710|XP_017025160.1|DKIK
OG0005386	LOC108036678|XP_016968449.1|DBIA	LOC108076195|XP_017024417.1|DKIK
OG0005387	LOC108031430|XP_016960322.1|DBIA	LOC108075521|XP_017023503.1|DKIK
OG0005388	LOC108034338|XP_016964710.1|DBIA	LOC108081456|XP_017032135.1|DKIK
OG0005389	LOC108033966|XP_016964164.1|DBIA	LOC108076109|XP_017024326.1|DKIK
OG0005390	LOC108029089|XP_016956666.1|DBIA	LOC108086224|XP_017038578.1|DKIK
OG0005391	LOC108029091|XP_016956668.1|DBIA	LOC108086226|XP_017038582.1|DKIK
OG0005392	LOC108033349|XP_016963147.1|DBIA	LOC108077029|XP_017025643.1|DKIK
OG0005393	LOC108025595|XP_016951617.1|DBIA	LOC108080793|XP_017031168.1|DKIK
OG0005394	LOC108033861|XP_016963989.1|DBIA	LOC108077124|XP_017025816.1|DKIK
OG0005395	LOC108033672|XP_016963606.1|DBIA	LOC108074333|XP_017021835.1|DKIK
OG0005396	LOC108036067|XP_016967500.1|DBIA	LOC108079605|XP_017029454.1|DKIK
OG0005397	LOC108036049|XP_016967480.1|DBIA	LOC108079624|XP_017029491.1|DKIK
OG0005398	LOC108032858|XP_016962348.1|DBIA	LOC108075581|XP_017023588.1|DKIK
OG0005399	LOC108029696|XP_016957648.1|DBIA	LOC108070778|XP_017016866.1|DKIK
OG0005400	LOC108036612|XP_016968363.1|DBIA	LOC108077944|XP_017026971.1|DKIK
OG0005401	LOC108036142|XP_016967618.1|DBIA	LOC108079647|XP_017029527.1|DKIK
OG0005402	LOC108036128|XP_016967601.1|DBIA	LOC108079646|XP_017029526.1|DKIK
OG0005403	LOC108036145|XP_016967622.1|DBIA	LOC108079669|XP_017029555.1|DKIK
OG0005404	LOC108036146|XP_016967623.1|DBIA	LOC108079670|XP_017029557.1|DKIK
OG0005405	LOC108026900|XP_016953598.1|DBIA	LOC108078322|XP_017027610.1|DKIK
OG0005406	LOC108030386|XP_016958748.1|DBIA	LOC108076813|XP_017025332.1|DKIK
OG0005407	LOC108026927|XP_016953628.1|DBIA	LOC108076353|XP_017024638.1|DKIK
OG0005408	LOC108029197|XP_016956863.1|DBIA	LOC108086233|XP_017038591.1|DKIK
OG0005409	LOC108036790|XP_016968624.1|DBIA	LOC108079684|XP_017029578.1|DKIK
OG0005410	LOC108029048|XP_016956600.1|DBIA	LOC108086270|XP_017038646.1|DKIK
OG0005411	LOC108022209|XP_016946552.1|DBIA	LOC108082315|XP_017033134.1|DKIK
OG0005412	LOC108022934|XP_016947635.1|DBIA	LOC108082579|XP_017033525.1|DKIK
OG0005413	LOC108030320|XP_016958653.1|DBIA	LOC108081791|XP_017032499.1|DKIK
OG0005414	LOC108023265|XP_016948037.1|DBIA	LOC108080301|XP_017030464.1|DKIK
OG0005415	LOC108024633|XP_016950165.1|DBIA	LOC108076070|XP_017024264.1|DKIK
OG0005416	LOC108030307|XP_016958631.1|DBIA	LOC108076798|XP_017025310.1|DKIK
OG0005417	LOC108033392|XP_016963200.1|DBIA	LOC108085361|XP_017037420.1|DKIK
OG0005418	LOC108033951|XP_016964133.1|DBIA	LOC108082215|XP_017033037.1|DKIK
OG0005419	LOC108034046|XP_016964282.1|DBIA	LOC108077165|XP_017025889.1|DKIK
OG0005420	LOC108034217|XP_016964547.1|DBIA	LOC108075943|XP_017024074.1|DKIK
OG0005421	LOC108033436|XP_016963250.1|DBIA	LOC108082120|XP_017032910.1|DKIK
OG0005422	LOC108035792|XP_016967019.1|DBIA	LOC108079278|XP_017029063.1|DKIK
OG0005423	LOC108032602|XP_016962018.1|DBIA	LOC108077092|XP_017025752.1|DKIK
OG0005424	LOC108022623|XP_016947157.1|DBIA	LOC108076686|XP_017025125.1|DKIK
OG0005425	LOC108025730|XP_016951797.1|DBIA	LOC108071805|XP_017018186.1|DKIK
OG0005426	LOC108036361|XP_016967928.1|DBIA	LOC108078160|XP_017027299.1|DKIK
OG0005427	LOC108033474|XP_016963301.1|DBIA	LOC108082710|XP_017033706.1|DKIK
OG0005428	LOC108031842|XP_016961085.1|DBIA	LOC108082770|XP_017033789.1|DKIK
OG0005429	LOC108033900|XP_016964052.1|DBIA	LOC108079987|XP_017030043.1|DKIK
OG0005430	LOC108033901|XP_016964054.1|DBIA	LOC108079975|XP_017030027.1|DKIK
OG0005431	LOC108034097|XP_016964352.1|DBIA	LOC108081865|XP_017032594.1|DKIK
OG0005432	LOC108027474|XP_016954411.1|DBIA	LOC108079352|XP_017029152.1|DKIK
OG0005433	LOC108022652|XP_016947199.1|DBIA	LOC108078013|XP_017027059.1|DKIK
OG0005434	LOC108031599|XP_016960670.1|DBIA	LOC108084767|XP_017036574.1|DKIK
OG0005435	LOC108027039|XP_016953728.1|DBIA	LOC108079327|XP_017029121.1|DKIK
OG0005436	LOC108031791|XP_016961000.1|DBIA	LOC108074184|XP_017021610.1|DKIK
OG0005437	LOC108025407|XP_016951378.1|DBIA	LOC108071459|XP_017017711.1|DKIK
OG0005438	LOC108029109|XP_016956710.1|DBIA	LOC108078968|XP_017028628.1|DKIK
OG0005439	LOC108031241|XP_016959965.1|DBIA	LOC108074052|XP_017021411.1|DKIK
OG0005440	LOC108029120|XP_016956722.1|DBIA	LOC108074322|XP_017021811.1|DKIK
OG0005441	LOC108034039|XP_016964274.1|DBIA	LOC108077255|XP_017026007.1|DKIK
OG0005442	LOC108033336|XP_016963111.1|DBIA	LOC108079546|XP_017029373.1|DKIK
OG0005443	LOC108034078|XP_016964329.1|DBIA	LOC108077221|XP_017025966.1|DKIK
OG0005444	LOC108029060|XP_016956617.1|DBIA	LOC108086166|XP_017038517.1|DKIK
OG0005445	LOC108033563|XP_016963397.1|DBIA	LOC108076873|XP_017025392.1|DKIK
OG0005446	LOC108036712|XP_016968501.1|DBIA	LOC108077030|XP_017025645.1|DKIK
OG0005447	LOC108027771|XP_016954822.1|DBIA	LOC108086241|XP_017038602.1|DKIK
OG0005448	LOC108026684|XP_016953260.1|DBIA	LOC108078159|XP_017027298.1|DKIK
OG0005449	LOC108025847|XP_016951999.1|DBIA	LOC108084502|XP_017036232.1|DKIK
OG0005450	LOC108024673|XP_016950230.1|DBIA	LOC108085681|XP_017037863.1|DKIK
OG0005451	LOC108034170|XP_016964466.1|DBIA	LOC108082856|XP_017033922.1|DKIK
OG0005452	LOC108026746|XP_016953358.1|DBIA	LOC108076352|XP_017024633.1|DKIK
OG0005453	LOC108031818|XP_016961037.1|DBIA	LOC108072133|XP_017018658.1|DKIK
OG0005454	LOC108033807|XP_016963916.1|DBIA	LOC108077068|XP_017025724.1|DKIK
OG0005455	LOC108022731|XP_016947309.1|DBIA	LOC108076156|XP_017024371.1|DKIK
OG0005456	LOC108034062|XP_016964305.1|DBIA	LOC108082841|XP_017033896.1|DKIK
OG0005457	LOC108034285|XP_016964634.1|DBIA	LOC108082675|XP_017033663.1|DKIK
OG0005458	LOC108027878|XP_016954983.1|DBIA	LOC108081440|XP_017032115.1|DKIK
OG0005459	LOC108027853|XP_016954938.1|DBIA	LOC108086264|XP_017038638.1|DKIK
OG0005460	LOC108034151|XP_016964439.1|DBIA	LOC108081432|XP_017032104.1|DKIK
OG0005461	LOC108033646|XP_016963570.1|DBIA	LOC108082170|XP_017032965.1|DKIK
OG0005462	LOC108033647|XP_016963571.1|DBIA	LOC108082171|XP_017032966.1|DKIK
OG0005463	LOC108035071|XP_016965952.1|DBIA	LOC108072747|XP_017019505.1|DKIK
OG0005464	LOC108033642|XP_016963564.1|DBIA	LOC108082725|XP_017033722.1|DKIK
OG0005465	LOC108033618|XP_016963471.1|DBIA	LOC108082738|XP_017033732.1|DKIK
OG0005466	LOC108034191|XP_016964504.1|DBIA	LOC108082864|XP_017033931.1|DKIK
OG0005467	LOC108031210|XP_016959934.1|DBIA	LOC108083756|XP_017035166.1|DKIK
OG0005468	LOC108036084|XP_016967522.1|DBIA	LOC108079644|XP_017029523.1|DKIK
OG0005469	LOC108036147|XP_016967624.1|DBIA	LOC108074860|XP_017022562.1|DKIK
OG0005470	LOC108036082|XP_016967520.1|DBIA	LOC108074798|XP_017022471.1|DKIK
OG0005471	LOC108034787|XP_016965253.1|DBIA	LOC108077130|XP_017025829.1|DKIK
OG0005472	LOC108034303|XP_016964663.1|DBIA	LOC108077115|XP_017025797.1|DKIK
OG0005473	LOC108033654|XP_016963577.1|DBIA	LOC108081391|XP_017032038.1|DKIK
OG0005474	LOC108033992|XP_016964206.1|DBIA	LOC108074490|XP_017022052.1|DKIK
OG0005475	LOC108033991|XP_016964205.1|DBIA	LOC108074591|XP_017022189.1|DKIK
OG0005476	LOC108029526|XP_016957316.1|DBIA	LOC108076756|XP_017025245.1|DKIK
OG0005477	LOC108028531|XP_016955917.1|DBIA	LOC108082969|XP_017034081.1|DKIK
OG0005478	LOC108027914|XP_016955024.1|DBIA	LOC108077418|XP_017026209.1|DKIK
OG0005479	LOC108027846|XP_016954927.1|DBIA	LOC108077417|XP_017026208.1|DKIK
OG0005480	LOC108027847|XP_016954928.1|DBIA	LOC108077419|XP_017026210.1|DKIK
OG0005481	LOC108029189|XP_016956851.1|DBIA	LOC108086101|XP_017038416.1|DKIK
OG0005482	LOC108029148|XP_016956767.1|DBIA	LOC108086133|XP_017038475.1|DKIK
OG0005483	LOC108026409|XP_016952825.1|DBIA	LOC108081268|XP_017031854.1|DKIK
OG0005484	LOC108028979|XP_016956508.1|DBIA	LOC108086189|XP_017038541.1|DKIK
OG0005485	LOC108029739|XP_016957714.1|DBIA	LOC108070754|XP_017016840.1|DKIK
OG0005486	LOC108030339|XP_016958691.1|DBIA	LOC108082518|XP_017033434.1|DKIK
OG0005487	LOC108027655|XP_016954660.1|DBIA	LOC108075757|XP_017023808.1|DKIK
OG0005488	LOC108027901|XP_016955009.1|DBIA	LOC108076271|XP_017024510.1|DKIK
OG0005489	LOC108027900|XP_016955008.1|DBIA	LOC108074431|XP_017021956.1|DKIK
OG0005490	LOC108027922|XP_016955035.1|DBIA	LOC108074442|XP_017021970.1|DKIK
OG0005491	LOC108032533|XP_016961883.1|DBIA	LOC108074531|XP_017022104.1|DKIK
OG0005492	LOC108032671|XP_016962123.1|DBIA	LOC108074582|XP_017022179.1|DKIK
OG0005493	LOC108032423|XP_016961732.1|DBIA	LOC108082724|XP_017033721.1|DKIK
OG0005494	LOC108022530|XP_016946996.1|DBIA	LOC108078339|XP_017027630.1|DKIK
OG0005495	LOC108022909|XP_016947605.1|DBIA	LOC108072364|XP_017018947.1|DKIK
OG0005496	LOC108031808|XP_016961020.1|DBIA	LOC108071339|XP_017017552.1|DKIK
OG0005497	LOC108032568|XP_016961955.1|DBIA	LOC108072631|XP_017019350.1|DKIK
OG0005498	LOC108032570|XP_016961957.1|DBIA	LOC108072632|XP_017019352.1|DKIK
OG0005499	LOC108032567|XP_016961953.1|DBIA	LOC108072559|XP_017019227.1|DKIK
OG0005500	LOC108032571|XP_016961958.1|DBIA	LOC108072560|XP_017019228.1|DKIK
OG0005501	LOC108033741|XP_016963788.1|DBIA	LOC108074851|XP_017022551.1|DKIK
OG0005502	LOC108033742|XP_016963789.1|DBIA	LOC108074852|XP_017022552.1|DKIK
OG0005503	LOC108033762|XP_016963826.1|DBIA	LOC108082003|XP_017032740.1|DKIK
OG0005504	LOC108027789|XP_016954846.1|DBIA	LOC108081446|XP_017032124.1|DKIK
OG0005506	LOC108033782|XP_016963873.1|DBIA	LOC108082164|XP_017032957.1|DKIK
OG0005507	LOC108036837|XP_016968673.1|DBIA	LOC108074299|XP_017021776.1|DKIK
OG0005508	LOC108034106|XP_016964372.1|DBIA	LOC108077191|XP_017025925.1|DKIK
OG0005509	LOC108028989|XP_016956520.1|DBIA	LOC108079525|XP_017029351.1|DKIK, LOC108079633|XP_017029506.1|DKIK
OG0005510	LOC108033799|XP_016963896.1|DBIA	LOC108085268|XP_017037307.1|DKIK
OG0005511	LOC108023380|XP_016948274.1|DBIA	LOC108083823|XP_017035267.1|DKIK
OG0005512	LOC108032067|XP_016961374.1|DBIA	LOC108084036|XP_017035541.1|DKIK
OG0005513	LOC108026016|XP_016952199.1|DBIA	LOC108079170|XP_017028909.1|DKIK
OG0005514	LOC108032034|XP_016961335.1|DBIA	LOC108075617|XP_017023638.1|DKIK
OG0005515	LOC108029731|XP_016957707.1|DBIA	LOC108078391|XP_017027735.1|DKIK
OG0005516	LOC108034219|XP_016964549.1|DBIA	LOC108077176|XP_017025902.1|DKIK
OG0005517	LOC108032530|XP_016961878.1|DBIA	LOC108075907|XP_017024016.1|DKIK
OG0005518	LOC108034208|XP_016964529.1|DBIA	LOC108079688|XP_017029583.1|DKIK
OG0005519	LOC108030290|XP_016958610.1|DBIA	LOC108072416|XP_017019009.1|DKIK
OG0005520	LOC108034056|XP_016964300.1|DBIA	LOC108077232|XP_017025979.1|DKIK
OG0005521	LOC108033299|XP_016963057.1|DBIA	LOC108077138|XP_017025841.1|DKIK
OG0005522	LOC108027965|XP_016955078.1|DBIA	LOC108073790|XP_017021046.1|DKIK
OG0005523	LOC108034286|XP_016964635.1|DBIA	LOC108081452|XP_017032131.1|DKIK
OG0005524	LOC108033943|XP_016964117.1|DBIA	LOC108075835|XP_017023899.1|DKIK
OG0005525	LOC108032352|XP_016961652.1|DBIA	LOC108077250|XP_017026000.1|DKIK
OG0005526	LOC108034340|XP_016964712.1|DBIA	LOC108077229|XP_017025975.1|DKIK
OG0005527	LOC108036020|XP_016967435.1|DBIA	LOC108074891|XP_017022594.1|DKIK
OG0005528	LOC108034100|XP_016964362.1|DBIA	LOC108072867|XP_017019674.1|DKIK
OG0005529	LOC108033868|XP_016963999.1|DBIA	LOC108070529|XP_017016537.1|DKIK
OG0005530	LOC108027795|XP_016954854.1|DBIA	LOC108075790|XP_017023845.1|DKIK
OG0005531	LOC108028456|XP_016955793.1|DBIA	LOC108077520|XP_017026374.1|DKIK
OG0005532	LOC108036845|XP_016968698.1|DBIA	LOC108079626|XP_017029495.1|DKIK
OG0005533	LOC108027811|XP_016954878.1|DBIA	LOC108086212|XP_017038564.1|DKIK
OG0005534	LOC108029145|XP_016956768.1|DBIA	LOC108079086|XP_017028800.1|DKIK
OG0005535	LOC108032563|XP_016961935.1|DBIA	LOC108074549|XP_017022135.1|DKIK
OG0005536	LOC108035007|XP_016965843.1|DBIA	LOC108077264|XP_017026020.1|DKIK
OG0005537	LOC108036792|XP_016968628.1|DBIA	LOC108077267|XP_017026024.1|DKIK
OG0005538	LOC108033965|XP_016964162.1|DBIA	LOC108074326|XP_017021822.1|DKIK
OG0005539	LOC108034216|XP_016964546.1|DBIA	LOC108079661|XP_017029547.1|DKIK
OG0005540	LOC108029182|XP_016956834.1|DBIA	LOC108079192|XP_017028942.1|DKIK
OG0005541	LOC108036847|XP_016968706.1|DBIA	LOC108084750|XP_017036551.1|DKIK
OG0005542	LOC108035181|XP_016966141.1|DBIA	LOC108073941|XP_017021243.1|DKIK
OG0005543	LOC108036102|XP_016967560.1|DBIA	LOC108082767|XP_017033783.1|DKIK
OG0005544	LOC108029144|XP_016956762.1|DBIA	LOC108074304|XP_017021786.1|DKIK
OG0005545	LOC108034331|XP_016964697.1|DBIA	LOC108082084|XP_017032868.1|DKIK
OG0005546	LOC108034006|XP_016964225.1|DBIA	LOC108081420|XP_017032092.1|DKIK
OG0005547	LOC108036050|XP_016967481.1|DBIA	LOC108079622|XP_017029487.1|DKIK
OG0005548	LOC108036099|XP_016967554.1|DBIA	LOC108079614|XP_017029478.1|DKIK
OG0005549	LOC108036129|XP_016967602.1|DBIA	LOC108079648|XP_017029530.1|DKIK
OG0005550	LOC108029153|XP_016956778.1|DBIA	LOC108081378|XP_017032019.1|DKIK
OG0005551	LOC108030423|XP_016958798.1|DBIA	LOC108082599|XP_017033561.1|DKIK
OG0005552	LOC108030296|XP_016958619.1|DBIA	LOC108082573|XP_017033519.1|DKIK
OG0005553	LOC108027793|XP_016954849.1|DBIA	LOC108081427|XP_017032099.1|DKIK
OG0005554	LOC108029073|XP_016956634.1|DBIA	LOC108079599|XP_017029445.1|DKIK
OG0005555	LOC108029274|XP_016956962.1|DBIA	LOC108079663|XP_017029549.1|DKIK
OG0005556	LOC108029075|XP_016956645.1|DBIA	LOC108079658|XP_017029544.1|DKIK
OG0005557	LOC108035070|XP_016965955.1|DBIA	LOC108077409|XP_017026198.1|DKIK
OG0005558	LOC108027569|XP_016954547.1|DBIA	LOC108080110|XP_017030214.1|DKIK
OG0005559	LOC108033941|XP_016964114.1|DBIA	LOC108074561|XP_017022152.1|DKIK
OG0005560	LOC108034328|XP_016964699.1|DBIA	LOC108081411|XP_017032079.1|DKIK
OG0005561	LOC108024233|XP_016949594.1|DBIA	LOC108085936|XP_017038207.1|DKIK
OG0005562	LOC108027797|XP_016954858.1|DBIA	LOC108077119|XP_017025802.1|DKIK
OG0005563	LOC108035899|XP_016967150.1|DBIA	LOC108072465|XP_017019097.1|DKIK
OG0005564	LOC108034150|XP_016964441.1|DBIA	LOC108077074|XP_017025730.1|DKIK
OG0005565	LOC108033347|XP_016963145.1|DBIA	LOC108077027|XP_017025641.1|DKIK
OG0005566	LOC108033348|XP_016963146.1|DBIA	LOC108077028|XP_017025642.1|DKIK
OG0005567	LOC108030997|XP_016959687.1|DBIA	LOC108073564|XP_017020740.1|DKIK
OG0005568	LOC108029111|XP_016956713.1|DBIA	LOC108086242|XP_017038603.1|DKIK
OG0005569	LOC108036150|XP_016967626.1|DBIA	LOC108074592|XP_017022190.1|DKIK
OG0005570	LOC108027937|XP_016955055.1|DBIA	LOC108074430|XP_017021955.1|DKIK
OG0005571	LOC108022831|XP_016947465.1|DBIA	LOC108072360|XP_017018940.1|DKIK
OG0005572	LOC108026706|XP_016953292.1|DBIA	LOC108072977|XP_017019903.1|DKIK
OG0005573	LOC108026271|XP_016952621.1|DBIA	LOC108072126|XP_017018647.1|DKIK
OG0005574	LOC108030076|XP_016958176.1|DBIA	LOC108072057|XP_017018540.1|DKIK
OG0005575	LOC108025204|XP_016951025.1|DBIA	LOC108085886|XP_017038138.1|DKIK
OG0005576	LOC108036274|XP_016967773.1|DBIA	LOC108078536|XP_017027936.1|DKIK
OG0005577	LOC108030684|XP_016959206.1|DBIA	LOC108072789|XP_017019559.1|DKIK
OG0005578	LOC108028352|XP_016955597.1|DBIA	LOC108074996|XP_017022725.1|DKIK
OG0005579	LOC108028356|XP_016955605.1|DBIA	LOC108075005|XP_017022739.1|DKIK
OG0005580	LOC108028822|XP_016956302.1|DBIA	LOC108078715|XP_017028187.1|DKIK
OG0005581	LOC108033056|XP_016962675.1|DBIA	LOC108080225|XP_017030369.1|DKIK
OG0005582	LOC108030897|XP_016959562.1|DBIA	LOC108075246|XP_017023093.1|DKIK
OG0005583	LOC108034862|XP_016965526.1|DBIA	LOC108077555|XP_017026437.1|DKIK
OG0005584	LOC108027251|XP_016954097.1|DBIA	LOC108082867|XP_017033934.1|DKIK
OG0005585	LOC108027389|XP_016954314.1|DBIA	LOC108081103|XP_017031588.1|DKIK
OG0005586	LOC108027301|XP_016954182.1|DBIA	LOC108075528|XP_017023514.1|DKIK
OG0005587	LOC108034167|XP_016964463.1|DBIA	LOC108077251|XP_017026002.1|DKIK
OG0005588	LOC108035273|XP_016966321.1|DBIA	LOC108078719|XP_017028204.1|DKIK
OG0005589	LOC108032181|XP_016961525.1|DBIA	LOC108072079|XP_017018579.1|DKIK
OG0005590	LOC108030421|XP_016958797.1|DBIA	LOC108070542|XP_017016556.1|DKIK
OG0005591	LOC108024024|XP_016949276.1|DBIA	LOC108084217|XP_017035833.1|DKIK
OG0005592	LOC108024976|XP_016950712.1|DBIA	LOC108077815|XP_017026827.1|DKIK
OG0005593	LOC108035325|XP_016966389.1|DBIA	LOC108075268|XP_017023125.1|DKIK
OG0005594	LOC108028390|XP_016955693.1|DBIA	LOC108073957|XP_017021273.1|DKIK
OG0005595	LOC108028389|XP_016955692.1|DBIA	LOC108073956|XP_017021271.1|DKIK
OG0005596	LOC108035618|XP_016966796.1|DBIA	LOC108079744|XP_017029647.1|DKIK
OG0005597	LOC108032060|XP_016961367.1|DBIA	LOC108085015|XP_017036948.1|DKIK
OG0005598	LOC108025378|XP_016951339.1|DBIA	LOC108073479|XP_017020622.1|DKIK
OG0005599	LOC108026708|XP_016953294.1|DBIA	LOC108072975|XP_017019899.1|DKIK
OG0005600	LOC108031855|XP_016961098.1|DBIA	LOC108081256|XP_017031837.1|DKIK
OG0005601	LOC108024017|XP_016949266.1|DBIA	LOC108083546|XP_017034880.1|DKIK
OG0005602	LOC108025084|XP_016950832.1|DBIA	LOC108085893|XP_017038147.1|DKIK
OG0005603	LOC108026527|XP_016952964.1|DBIA	LOC108073111|XP_017020094.1|DKIK
OG0005604	LOC108026807|XP_016953460.1|DBIA	LOC108073119|XP_017020101.1|DKIK
OG0005605	LOC108022696|XP_016947258.1|DBIA	LOC108082503|XP_017033420.1|DKIK
OG0005606	LOC108034040|XP_016964275.1|DBIA	LOC108082207|XP_017033028.1|DKIK
OG0005607	LOC108024352|XP_016949743.1|DBIA	LOC108085666|XP_017037845.1|DKIK
OG0005608	LOC108024380|XP_016949773.1|DBIA	LOC108077729|XP_017026673.1|DKIK
