Orthogroup	DBIA.longest_only	DPSE.longest_only
OG0006316	LOC108028886|XP_016956391.1|DBIA	LOC4816017|XP_001355289.1|DPSE
OG0006317	LOC108022031|XP_016946365.1|DBIA	LOC4814813|XP_001355157.1|DPSE
OG0006318	LOC108024198|XP_016949536.1|DBIA	LOC4814938|XP_033238185.1|DPSE
OG0006319	LOC108036437|XP_016968066.1|DBIA	LOC4804890|XP_001361378.2|DPSE
OG0006320	LOC108023753|XP_016948879.1|DBIA	LOC6901062|XP_002134541.1|DPSE
OG0006321	LOC108023225|XP_016947987.1|DBIA	LOC4815334|XP_001354927.3|DPSE
OG0006322	LOC108023237|XP_016948002.1|DBIA	LOC6901209|XP_002133910.2|DPSE
OG0006323	LOC108025625|XP_016951649.1|DBIA	LOC6899672|XP_033238030.1|DPSE, LOC117185137|XP_033240975.1|DPSE
OG0006324	LOC108023496|XP_016948516.1|DBIA	LOC6901954|XP_002133488.2|DPSE
OG0006325	LOC108031852|XP_016961094.1|DBIA	LOC4801547|XP_001358619.3|DPSE
OG0006326	LOC108030667|XP_016959183.1|DBIA	LOC4813844|XP_001353156.3|DPSE
OG0006327	LOC108025476|XP_016951477.1|DBIA	LOC4801142|XP_001358281.3|DPSE
OG0006328	LOC108031352|XP_016960106.1|DBIA	LOC6896965|XP_033232750.1|DPSE
OG0006329	LOC108033059|XP_016962693.1|DBIA	LOC4815727|XP_001355273.3|DPSE
OG0006330	LOC108026298|XP_016952668.1|DBIA	LOC4801378|XP_015037212.2|DPSE
OG0006331	LOC108033132|XP_016962844.1|DBIA	LOC4814930|XP_001355081.4|DPSE
OG0006332	LOC108036088|XP_016967531.1|DBIA	LOC4814442|XP_001354836.3|DPSE
OG0006333	LOC108033100|XP_016962786.1|DBIA	LOC4815225|XP_001354726.4|DPSE
OG0006334	LOC108023386|XP_016948282.1|DBIA	LOC6902307|XP_002133834.1|DPSE
OG0006335	LOC108031981|XP_016961265.1|DBIA	LOC6896823|XP_002137026.2|DPSE
OG0006336	LOC108025743|XP_016951820.1|DBIA	LOC4815285|XP_001354868.1|DPSE
OG0006337	LOC108032076|XP_016961389.1|DBIA	LOC4815247|XP_033238222.1|DPSE
OG0006338	LOC108024984|XP_016950721.1|DBIA	LOC4802740|XP_001359603.1|DPSE
OG0006339	LOC108025888|XP_016952054.1|DBIA	LOC6899606|XP_033237613.1|DPSE
OG0006340	LOC108025837|XP_016951984.1|DBIA	LOC6901573|XP_002134246.1|DPSE
OG0006341	LOC108023480|XP_016948490.1|DBIA	LOC4814317|XP_001354398.2|DPSE
OG0006342	LOC108023696|XP_016948809.1|DBIA	LOC4814256|XP_033239329.1|DPSE
OG0006343	LOC108023239|XP_016948006.1|DBIA	LOC6901056|XP_002134535.2|DPSE
OG0006344	LOC108033006|XP_016962620.1|DBIA	LOC4815499|XP_033239482.1|DPSE
OG0006345	LOC108031480|XP_016960446.1|DBIA	LOC4800705|XP_033232584.1|DPSE
OG0006346	LOC108026336|XP_016952729.1|DBIA	LOC4800463|XP_001357734.2|DPSE
OG0006347	LOC108026282|XP_016952638.1|DBIA	LOC6897317|XP_003736581.3|DPSE
OG0006348	LOC108025917|XP_016952093.1|DBIA	LOC6901267|XP_015041538.2|DPSE
OG0006349	LOC108023526|XP_016948574.1|DBIA	LOC6901160|XP_033240730.1|DPSE
OG0006350	LOC108026001|XP_016952180.1|DBIA	LOC6896781|XP_002136987.1|DPSE
OG0006351	LOC108024007|XP_016949238.1|DBIA	LOC4815284|XP_033241494.1|DPSE
OG0006352	LOC108023081|XP_016947820.1|DBIA	LOC4803656|XP_001360339.2|DPSE
OG0006353	LOC108025245|XP_016951084.1|DBIA	LOC4800415|XP_015038765.2|DPSE
OG0006354	LOC108031850|XP_016961092.1|DBIA	LOC4800936|XP_001358123.3|DPSE
OG0006355	LOC108023432|XP_016948408.1|DBIA	LOC4816052|XP_002133751.2|DPSE
OG0006356	LOC108023453|XP_016948439.1|DBIA	LOC4814934|XP_001354537.2|DPSE
OG0006357	LOC108023455|XP_016948441.1|DBIA	LOC6901910|XP_015040983.2|DPSE
OG0006358	LOC108029288|XP_016956979.1|DBIA	LOC4811942|XP_001352766.1|DPSE
OG0006359	LOC108026232|XP_016952556.1|DBIA	LOC4801526|XP_001358602.2|DPSE
OG0006360	LOC108033216|XP_016962961.1|DBIA	LOC4815063|XP_015042062.1|DPSE
OG0006361	LOC108027432|XP_016954368.1|DBIA	LOC4802277|XP_001359229.3|DPSE
OG0006362	LOC108023551|XP_016948616.1|DBIA	LOC4814539|XP_001354967.1|DPSE
OG0006363	LOC108027525|XP_016954457.1|DBIA	LOC6901742|XP_015042095.2|DPSE
OG0006364	LOC108033403|XP_016963213.1|DBIA	LOC4817726|XP_033235972.1|DPSE
OG0006365	LOC108027626|XP_016954635.1|DBIA	LOC4815174|XP_001355043.3|DPSE
OG0006366	LOC108027509|XP_016954441.1|DBIA	LOC6901652|XP_033239800.1|DPSE
OG0006367	LOC108023260|XP_016948031.1|DBIA	LOC6902248|XP_002133775.2|DPSE
OG0006368	LOC108025421|XP_016951393.1|DBIA	LOC4800371|XP_015038600.2|DPSE
OG0006369	LOC108025210|XP_016951036.1|DBIA	LOC4800370|XP_015038540.2|DPSE
OG0006370	LOC108035812|XP_016967048.1|DBIA	LOC4814345|XP_001354378.1|DPSE
OG0006371	LOC108025052|XP_016950798.1|DBIA	LOC4800317|XP_001357591.2|DPSE
OG0006372	LOC108025087|XP_016950836.1|DBIA	LOC6899810|XP_002135725.1|DPSE
OG0006373	LOC108024221|XP_016949577.1|DBIA	LOC6901594|XP_015041850.2|DPSE
OG0006374	LOC108023950|XP_016949130.1|DBIA	LOC4815449|XP_001355547.2|DPSE
OG0006375	LOC108026250|XP_016952594.1|DBIA	LOC4815122|XP_001355204.3|DPSE
OG0006376	LOC108023481|XP_016948491.1|DBIA	LOC4815543|XP_001355668.3|DPSE
OG0006377	LOC108035782|XP_016966992.1|DBIA	LOC4814418|XP_001354390.1|DPSE
OG0006378	LOC108025340|XP_016951261.1|DBIA	LOC4800510|XP_001357775.3|DPSE
OG0006379	LOC108026108|XP_016952299.1|DBIA	LOC6902206|XP_002133733.2|DPSE
OG0006380	LOC108021974|XP_016946304.1|DBIA	LOC4815125|XP_001354687.2|DPSE
OG0006381	LOC108023967|XP_016949177.1|DBIA	LOC4815098|XP_001355017.2|DPSE
OG0006382	LOC108036430|XP_016968059.1|DBIA	LOC4815748|XP_001355677.3|DPSE
OG0006383	LOC108033062|XP_016962708.1|DBIA	LOC4815762|XP_033239006.1|DPSE
OG0006384	LOC108033208|XP_016962948.1|DBIA	LOC4815668|XP_001355270.2|DPSE
OG0006385	LOC108031696|XP_016960843.1|DBIA	LOC4800934|XP_001358121.2|DPSE
OG0006386	LOC108033713|XP_016963735.1|DBIA	LOC4816204|XP_001355786.1|DPSE
OG0006387	LOC108025368|XP_016951317.1|DBIA	LOC4800393|XP_001357678.4|DPSE
OG0006388	LOC108023384|XP_016948280.1|DBIA	LOC4815991|XP_001355714.4|DPSE
OG0006389	LOC108023385|XP_016948281.1|DBIA	LOC4815820|XP_001355715.4|DPSE
OG0006390	LOC108025633|XP_016951661.1|DBIA	LOC4802239|XP_015037691.1|DPSE
OG0006391	LOC108025432|XP_016951412.1|DBIA	LOC4801389|XP_001358490.3|DPSE
OG0006392	LOC108024214|XP_016949566.1|DBIA	LOC4814487|XP_001354544.4|DPSE
OG0006393	LOC108033665|XP_016963593.1|DBIA	LOC4817722|XP_001357124.4|DPSE
OG0006394	LOC108031029|XP_016959719.1|DBIA	LOC4800651|XP_001357884.1|DPSE
OG0006395	LOC108031897|XP_016961153.1|DBIA	LOC4800353|XP_001357561.1|DPSE
OG0006396	LOC108023920|XP_016949094.1|DBIA	LOC4814731|XP_001354571.3|DPSE
OG0006397	LOC108033053|XP_016962669.1|DBIA	LOC4815267|XP_001355164.3|DPSE
OG0006398	LOC108023665|XP_016948775.1|DBIA	LOC6901319|XP_002134020.2|DPSE
OG0006399	LOC108026275|XP_016952630.1|DBIA	LOC4815650|XP_033239496.1|DPSE
OG0006400	LOC108026259|XP_016952605.1|DBIA	LOC4815795|XP_001355275.3|DPSE
OG0006401	LOC108035970|XP_016967278.1|DBIA	LOC4813657|XP_001353486.3|DPSE
OG0006402	LOC108027031|XP_016953717.1|DBIA	LOC4802248|XP_001359207.2|DPSE
OG0006403	LOC108027053|XP_016953750.1|DBIA	LOC4803295|XP_001360059.2|DPSE
OG0006404	LOC108025265|XP_016951115.1|DBIA	LOC4802837|XP_001359673.4|DPSE
OG0006405	LOC108028742|XP_016956199.1|DBIA	LOC4813302|XP_001353593.3|DPSE
OG0006406	LOC108025447|XP_016951434.1|DBIA	LOC4801604|XP_001358671.2|DPSE
OG0006407	LOC108023585|XP_016948672.1|DBIA	LOC4815331|XP_001354981.3|DPSE
OG0006408	LOC108025617|XP_016951640.1|DBIA	LOC4815176|XP_001354938.1|DPSE
OG0006409	LOC108036595|XP_016968347.1|DBIA	LOC4815254|XP_001354755.2|DPSE
OG0006410	LOC108033202|XP_016962937.1|DBIA	LOC4815320|XP_001354512.2|DPSE
OG0006411	LOC108024873|XP_016950507.1|DBIA	LOC6901317|XP_033239448.1|DPSE
OG0006412	LOC108025395|XP_016951360.1|DBIA	LOC4801332|XP_001358444.2|DPSE
OG0006413	LOC108025325|XP_016951239.1|DBIA	LOC4801334|XP_015037190.2|DPSE
OG0006414	LOC108031793|XP_016960998.1|DBIA	LOC4801970|XP_001358983.2|DPSE
OG0006415	LOC108027563|XP_016954530.1|DBIA	LOC4814248|XP_001354419.3|DPSE
OG0006416	LOC108022016|XP_016946350.1|DBIA	LOC4814814|XP_001355146.2|DPSE
OG0006417	LOC108027778|XP_016954830.1|DBIA	LOC4816462|XP_001356150.2|DPSE
OG0006418	LOC108033184|XP_016962915.1|DBIA	LOC6901013|XP_033238151.1|DPSE
OG0006419	LOC108025466|XP_016951458.1|DBIA	LOC4800729|XP_001357949.2|DPSE
OG0006420	LOC108024723|XP_016950305.1|DBIA	LOC4801565|XP_001358639.2|DPSE
OG0006421	LOC108033322|XP_016963093.1|DBIA	LOC4816417|XP_001356077.3|DPSE
OG0006422	LOC108033789|XP_016963886.1|DBIA	LOC4818105|XP_001357229.1|DPSE
OG0006423	LOC108031593|XP_016960654.1|DBIA	LOC4801674|XP_001358724.3|DPSE
OG0006424	LOC108031980|XP_016961263.1|DBIA	LOC6897297|XP_002137456.2|DPSE
OG0006425	LOC108031996|XP_016961278.1|DBIA	LOC4801676|XP_001358726.3|DPSE
OG0006426	LOC108031994|XP_016961277.1|DBIA	LOC4801677|XP_001358727.2|DPSE
OG0006427	LOC108024869|XP_016950502.1|DBIA	LOC4800666|XP_001357898.2|DPSE
OG0006428	LOC108031607|XP_016960679.1|DBIA	LOC4801540|XP_015037306.2|DPSE
OG0006429	LOC108026204|XP_016952494.1|DBIA	LOC4801754|XP_001358795.2|DPSE
OG0006430	LOC108028717|XP_016956163.1|DBIA	LOC4812475|XP_001352992.1|DPSE
OG0006431	LOC108025284|XP_016951150.1|DBIA	LOC4800299|XP_001357648.2|DPSE
OG0006432	LOC108031440|XP_016960358.1|DBIA	LOC4801003|XP_001358177.3|DPSE
OG0006433	LOC108024387|XP_016949785.1|DBIA	LOC4801575|XP_001358645.3|DPSE
OG0006434	LOC108033798|XP_016963899.1|DBIA	LOC4811836|XP_001382214.2|DPSE
OG0006435	LOC108025346|XP_016951286.1|DBIA	LOC6897117|XP_015037111.2|DPSE
OG0006436	LOC108033130|XP_016962842.1|DBIA	LOC4816058|XP_001355587.2|DPSE
OG0006437	LOC108033084|XP_016962752.1|DBIA	LOC6901341|XP_015041591.1|DPSE
OG0006438	LOC108029052|XP_016956603.1|DBIA	LOC4817274|XP_001356436.2|DPSE
OG0006439	LOC108023290|XP_016948085.1|DBIA	LOC4800797|XP_001358008.1|DPSE
OG0006440	LOC108022993|XP_016947716.1|DBIA	LOC4800798|XP_001358009.3|DPSE
OG0006441	LOC108027084|XP_016953789.1|DBIA	LOC4801919|XP_001358937.3|DPSE
OG0006442	LOC108032007|XP_016961294.1|DBIA	LOC4800431|XP_001357709.3|DPSE
OG0006443	LOC108027038|XP_016953727.1|DBIA	LOC4802275|XP_001359227.1|DPSE
OG0006444	LOC108025360|XP_016951309.1|DBIA	LOC4800253|XP_001357643.1|DPSE
OG0006445	LOC108028713|XP_016956153.1|DBIA	LOC4815847|XP_001355582.2|DPSE
OG0006446	LOC108026415|XP_016952832.1|DBIA	LOC4811823|XP_001352378.4|DPSE
OG0006447	LOC108026427|XP_016952849.1|DBIA	LOC4811824|XP_001382205.4|DPSE
OG0006448	LOC108026316|XP_016952692.1|DBIA	LOC4801787|XP_001358824.1|DPSE
OG0006449	LOC108025967|XP_016952150.1|DBIA	LOC4801785|XP_001358822.4|DPSE
OG0006450	LOC108034003|XP_016964221.1|DBIA	LOC4817683|XP_001357069.2|DPSE
OG0006451	LOC108023339|XP_016948167.1|DBIA	LOC4815027|XP_033240930.1|DPSE
OG0006452	LOC108026329|XP_016952714.1|DBIA	LOC4802128|XP_033241712.1|DPSE
OG0006453	LOC108028778|XP_016956246.1|DBIA	LOC4813741|XP_001353786.2|DPSE
OG0006454	LOC108024129|XP_016949401.1|DBIA	LOC4814334|XP_001354494.3|DPSE
OG0006455	LOC108024941|XP_016950631.1|DBIA	LOC4802758|XP_033241148.1|DPSE
OG0006456	LOC108024986|XP_016950729.1|DBIA	LOC4802756|XP_001359617.2|DPSE
OG0006457	LOC108031677|XP_016960808.1|DBIA	LOC4801266|XP_001358387.3|DPSE
OG0006458	LOC108034938|XP_016965699.1|DBIA	LOC6899499|XP_002136033.3|DPSE, LOC4811722|XP_033235777.1|DPSE
OG0006459	LOC108031563|XP_016960599.1|DBIA	LOC4800617|XP_001357861.1|DPSE
OG0006460	LOC108026355|XP_016952751.1|DBIA	LOC4801763|XP_001358804.2|DPSE
OG0006461	LOC108027253|XP_016954096.1|DBIA	LOC4800851|XP_001358052.2|DPSE
OG0006462	LOC108024340|XP_016949731.1|DBIA	LOC4800569|XP_033232363.1|DPSE
OG0006463	LOC108026431|XP_016952856.1|DBIA	LOC4801255|XP_001358378.4|DPSE
OG0006464	LOC108028570|XP_016955966.1|DBIA	LOC4812261|XP_015044060.2|DPSE
OG0006465	LOC108023235|XP_016948000.1|DBIA	LOC4815521|XP_001355349.1|DPSE
OG0006466	LOC108024122|XP_016949392.1|DBIA	LOC4815793|XP_001355555.2|DPSE
OG0006467	LOC108032154|XP_016961489.1|DBIA	LOC4801345|XP_001358454.2|DPSE
OG0006468	LOC108026464|XP_016952894.1|DBIA	LOC4801782|XP_001358819.3|DPSE
OG0006469	LOC108024026|XP_016949282.1|DBIA	LOC6901537|XP_002134212.1|DPSE
OG0006470	LOC108035422|XP_016966539.1|DBIA	LOC4813194|XP_001353264.5|DPSE
OG0006471	LOC108026289|XP_016952644.1|DBIA	LOC4801771|XP_001358812.3|DPSE
OG0006472	LOC108026435|XP_016952861.1|DBIA	LOC4801770|XP_001358811.1|DPSE
OG0006473	LOC108035344|XP_016966419.1|DBIA	LOC4813356|XP_033241280.1|DPSE
OG0006474	LOC108036267|XP_016967767.1|DBIA	LOC4805682|XP_001362041.2|DPSE
OG0006475	LOC108027406|XP_016954334.1|DBIA	LOC4801880|XP_001358903.3|DPSE
OG0006476	LOC108023736|XP_016948863.1|DBIA	LOC4815638|XP_001355580.3|DPSE
OG0006477	LOC108025877|XP_016952040.1|DBIA	LOC4814981|XP_001355024.2|DPSE
OG0006478	LOC108026367|XP_016952774.1|DBIA	LOC4801745|XP_001358788.2|DPSE
OG0006479	LOC108026151|XP_016952373.1|DBIA	LOC4801746|XP_033236056.1|DPSE
OG0006480	LOC108036523|XP_016968225.1|DBIA	LOC4803634|XP_001360322.2|DPSE
OG0006481	LOC108034244|XP_016964585.1|DBIA	LOC4817358|XP_001356836.1|DPSE
OG0006482	LOC108026286|XP_016952640.1|DBIA	LOC6897083|XP_002137267.2|DPSE
OG0006483	LOC108031933|XP_016961201.1|DBIA	LOC4801287|XP_001358407.3|DPSE
OG0006484	LOC108031930|XP_016961197.1|DBIA	LOC4801285|XP_033234664.1|DPSE
OG0006485	LOC108032105|XP_016961423.1|DBIA	LOC4801806|XP_033232567.1|DPSE
OG0006486	LOC108031101|XP_016959800.1|DBIA	LOC4803227|XP_001360003.2|DPSE
OG0006487	LOC108032061|XP_016961368.1|DBIA	LOC4801054|XP_001358216.2|DPSE
OG0006488	LOC108030893|XP_016959561.1|DBIA	LOC4812977|XP_001353892.3|DPSE
OG0006489	LOC108024551|XP_016950020.1|DBIA	LOC4801698|XP_001358745.1|DPSE
OG0006490	LOC108027339|XP_016954242.1|DBIA	LOC6898001|XP_002138094.2|DPSE
OG0006491	LOC108033758|XP_016963820.1|DBIA	LOC4816991|XP_001356897.2|DPSE
OG0006492	LOC108027313|XP_016954196.1|DBIA	LOC4801484|XP_001358567.3|DPSE
OG0006493	LOC108033128|XP_016962839.1|DBIA	LOC4815217|XP_001354617.2|DPSE
OG0006494	LOC108026135|XP_016952346.1|DBIA	LOC6901809|XP_002134477.2|DPSE
OG0006495	LOC108032976|XP_016962538.1|DBIA	LOC26534064|XP_015035013.2|DPSE
OG0006496	LOC108026337|XP_016952730.1|DBIA	LOC4801772|XP_001358813.2|DPSE
OG0006497	LOC108025261|XP_016951114.1|DBIA	LOC4801412|XP_001358511.1|DPSE
OG0006498	LOC108025495|XP_016951502.1|DBIA	LOC6897184|XP_002137364.2|DPSE
OG0006499	LOC108025277|XP_016951132.1|DBIA	LOC6896886|XP_015038856.2|DPSE
OG0006500	LOC108035218|XP_016966237.1|DBIA	LOC4811826|XP_001382221.3|DPSE
OG0006501	LOC108025247|XP_016951086.1|DBIA	LOC4800416|XP_001357695.4|DPSE
OG0006502	LOC108025253|XP_016951096.1|DBIA	LOC4800412|XP_015038612.2|DPSE
OG0006503	LOC108025255|XP_016951097.1|DBIA	LOC4800410|XP_001357690.3|DPSE
OG0006504	LOC108025252|XP_016951093.1|DBIA	LOC6896743|XP_033241846.1|DPSE
OG0006505	LOC108025413|XP_016951384.1|DBIA	LOC4800994|XP_001358169.3|DPSE
OG0006506	LOC108035592|XP_016966752.1|DBIA	LOC4812721|XP_001353100.2|DPSE
OG0006507	LOC108025480|XP_016951482.1|DBIA	LOC6897829|XP_015038147.2|DPSE
OG0006508	LOC108025107|XP_016950858.1|DBIA	LOC6903724|XP_033232287.1|DPSE
OG0006509	LOC108025915|XP_016952089.1|DBIA	LOC4815356|XP_001354934.2|DPSE
OG0006510	LOC108031485|XP_016960457.1|DBIA	LOC4801026|XP_015038569.2|DPSE
OG0006511	LOC108024946|XP_016950665.1|DBIA	LOC6897183|XP_015037237.2|DPSE
OG0006512	LOC108031457|XP_016960381.1|DBIA	LOC6896950|XP_002137135.3|DPSE
OG0006513	LOC108024002|XP_016949235.1|DBIA	LOC4801406|XP_033233152.1|DPSE
OG0006514	LOC108026459|XP_016952888.1|DBIA	LOC4801370|XP_001358477.1|DPSE
OG0006515	LOC108031436|XP_016960338.1|DBIA	LOC4801841|XP_001358874.2|DPSE
OG0006516	LOC108031131|XP_016959834.1|DBIA	LOC4800442|XP_001357718.3|DPSE
OG0006517	LOC108032106|XP_016961424.1|DBIA	LOC4800446|XP_001357721.1|DPSE
OG0006518	LOC108031365|XP_016960134.1|DBIA	LOC4800443|XP_033236836.1|DPSE
OG0006519	LOC108032107|XP_016961426.1|DBIA	LOC4800447|XP_001357722.3|DPSE
OG0006520	LOC108025443|XP_016951429.1|DBIA	LOC4800275|XP_001357632.1|DPSE
OG0006521	LOC108032151|XP_016961485.1|DBIA	LOC4801616|XP_001358678.3|DPSE
OG0006522	LOC108025459|XP_016951449.1|DBIA	LOC6896714|XP_002136928.3|DPSE
OG0006523	LOC108026194|XP_016952474.1|DBIA	LOC4800691|XP_001357918.1|DPSE
OG0006524	LOC108034088|XP_016964344.1|DBIA	LOC4816118|XP_033236703.1|DPSE
OG0006525	LOC108024189|XP_016949525.1|DBIA	LOC4815605|XP_015041175.2|DPSE
OG0006526	LOC108027129|XP_016953837.1|DBIA	LOC4801889|XP_001358911.3|DPSE
OG0006527	LOC108027047|XP_016953737.1|DBIA	LOC4801890|XP_001358912.1|DPSE
OG0006528	LOC108027086|XP_016953791.1|DBIA	LOC4801891|XP_001358913.1|DPSE
OG0006529	LOC108027126|XP_016953832.1|DBIA	LOC4801893|XP_001358915.3|DPSE
OG0006530	LOC108027094|XP_016953801.1|DBIA	LOC4801895|XP_001358916.2|DPSE
OG0006531	LOC108027130|XP_016953838.1|DBIA	LOC4801900|XP_001358920.2|DPSE
OG0006532	LOC108027035|XP_016953721.1|DBIA	LOC4801906|XP_001358926.4|DPSE
OG0006533	LOC108023100|XP_016947853.1|DBIA	LOC4805244|XP_001361676.3|DPSE
OG0006534	LOC108026444|XP_016952870.1|DBIA	LOC4800697|XP_001357923.2|DPSE
OG0006535	LOC108026155|XP_016952380.1|DBIA	LOC4801760|XP_001358801.2|DPSE
OG0006536	LOC108027283|XP_016954159.1|DBIA	LOC4801928|XP_001358946.2|DPSE
OG0006537	LOC108025094|XP_016950845.1|DBIA	LOC4800747|XP_001357964.2|DPSE
OG0006538	LOC108024631|XP_016950161.1|DBIA	LOC4801180|XP_015037066.2|DPSE
OG0006539	LOC108024587|XP_016950084.1|DBIA	LOC6897141|XP_002137321.2|DPSE
OG0006540	LOC108032075|XP_016961384.1|DBIA	LOC4800975|XP_015038634.2|DPSE
OG0006541	LOC108026447|XP_016952875.1|DBIA	LOC4800458|XP_001357730.4|DPSE
OG0006542	LOC108026446|XP_016952874.1|DBIA	LOC4800459|XP_033240963.1|DPSE
OG0006543	LOC108025299|XP_016951179.1|DBIA	LOC4801125|XP_015037032.2|DPSE
OG0006544	LOC108027395|XP_016954321.1|DBIA	LOC4803298|XP_015038442.2|DPSE
OG0006545	LOC108023282|XP_016948063.1|DBIA	LOC4815198|XP_001354501.1|DPSE
OG0006546	LOC108031837|XP_016961075.1|DBIA	LOC6896959|XP_002137144.3|DPSE
OG0006547	LOC108031496|XP_016960478.1|DBIA	LOC6896755|XP_033232313.1|DPSE
OG0006548	LOC108031077|XP_016959771.1|DBIA	LOC6897128|XP_002137309.2|DPSE
OG0006549	LOC108025622|XP_016951650.1|DBIA	LOC4802553|XP_001359451.3|DPSE
OG0006550	LOC108023861|XP_016949005.1|DBIA	LOC4801116|XP_001358263.2|DPSE
OG0006551	LOC108035818|XP_016967055.1|DBIA	LOC4814243|XP_001354385.4|DPSE
OG0006552	LOC108035809|XP_016967044.1|DBIA, LOC108032886|XP_016962406.1|DBIA	LOC4814263|XP_033240119.1|DPSE
OG0006553	LOC108025238|XP_016951073.1|DBIA	LOC6897073|XP_002137257.1|DPSE
OG0006554	LOC108027191|XP_016953981.1|DBIA	LOC4800862|XP_033235382.1|DPSE
OG0006555	LOC108024958|XP_016950683.1|DBIA	LOC4802771|XP_001359631.3|DPSE
OG0006556	LOC108030975|XP_016959664.1|DBIA	LOC4801301|XP_001358419.3|DPSE
OG0006557	LOC108024671|XP_016950228.1|DBIA	LOC6903076|XP_002132794.2|DPSE
OG0006558	LOC108031204|XP_016959916.1|DBIA	LOC4801230|XP_003736440.2|DPSE
OG0006559	LOC108031146|XP_016959850.1|DBIA	LOC4801501|XP_015037280.1|DPSE
OG0006560	LOC108025375|XP_016951332.1|DBIA	LOC4801964|XP_001358978.1|DPSE
OG0006561	LOC108025251|XP_016951092.1|DBIA	LOC4801965|XP_001358979.3|DPSE
OG0006562	LOC108025435|XP_016951414.1|DBIA	LOC6897077|XP_033240208.1|DPSE
OG0006563	LOC108027237|XP_016954059.1|DBIA	LOC4800819|XP_001358025.3|DPSE
OG0006564	LOC108027064|XP_016953761.1|DBIA	LOC4800816|XP_001358022.4|DPSE
OG0006565	LOC108022975|XP_016947692.1|DBIA	LOC4800807|XP_033236535.1|DPSE
OG0006566	LOC108024594|XP_016950091.1|DBIA	LOC4801363|XP_001358470.3|DPSE
OG0006567	LOC108024402|XP_016949803.1|DBIA	LOC4800643|XP_001357878.2|DPSE
OG0006568	LOC108024747|XP_016950343.1|DBIA	LOC4800644|XP_001357879.3|DPSE
OG0006569	LOC108028618|XP_016956026.1|DBIA	LOC4812486|XP_033238249.1|DPSE
OG0006570	LOC108032907|XP_016962456.1|DBIA	LOC4802487|XP_001359400.4|DPSE
OG0006571	LOC108031783|XP_016960986.1|DBIA	LOC4800610|XP_001357855.2|DPSE
OG0006572	LOC108031080|XP_016959775.1|DBIA	LOC13036531|XP_003736663.2|DPSE
OG0006573	LOC108027371|XP_016954285.1|DBIA	LOC4802289|XP_001359235.1|DPSE
OG0006574	LOC108031924|XP_016961185.1|DBIA	LOC4801027|XP_001358196.4|DPSE
OG0006575	LOC108026007|XP_016952186.1|DBIA	LOC4800478|XP_001357745.1|DPSE
OG0006576	LOC108031772|XP_016960968.1|DBIA	LOC117183311|XP_033232647.1|DPSE, LOC4800301|XP_001357545.2|DPSE
OG0006577	LOC108032104|XP_016961422.1|DBIA	LOC4801804|XP_001358838.2|DPSE
OG0006578	LOC108031770|XP_016960966.1|DBIA	LOC117183374|XP_033233000.1|DPSE, LOC4800251|XP_033232528.1|DPSE
OG0006579	LOC108036771|XP_016968600.1|DBIA	LOC4817985|XP_001357259.2|DPSE
OG0006580	LOC108024730|XP_016950316.1|DBIA	LOC4801048|XP_001358211.3|DPSE
OG0006581	LOC108032876|XP_016962366.1|DBIA	LOC4802490|XP_033238707.1|DPSE
OG0006582	LOC108031722|XP_016960881.1|DBIA	LOC4802681|XP_001359551.3|DPSE
OG0006583	LOC108024692|XP_016950260.1|DBIA	LOC6897106|XP_033232619.1|DPSE
OG0006584	LOC108029215|XP_016956895.1|DBIA	LOC6902799|XP_002132536.2|DPSE
OG0006585	LOC108032506|XP_016961820.1|DBIA	LOC6902871|XP_015035894.2|DPSE
OG0006586	LOC108025282|XP_016951147.1|DBIA	LOC4800266|XP_001357627.2|DPSE
OG0006587	LOC108025279|XP_016951141.1|DBIA	LOC4800267|XP_001357626.2|DPSE
OG0006588	LOC108025033|XP_016950781.1|DBIA	LOC4802080|XP_033239762.1|DPSE
OG0006589	LOC108027353|XP_016954261.1|DBIA	LOC4802255|XP_015037706.2|DPSE
OG0006590	LOC108027396|XP_016954323.1|DBIA	LOC4802257|XP_001359215.3|DPSE
OG0006591	LOC108028247|XP_016955419.1|DBIA	LOC4814007|XP_001354179.1|DPSE
OG0006592	LOC108032248|XP_016961601.1|DBIA	LOC4800778|XP_001357993.3|DPSE
OG0006593	LOC108031068|XP_016959763.1|DBIA	LOC4800779|XP_001357994.4|DPSE
OG0006594	LOC108035634|XP_016966824.1|DBIA	LOC4812509|XP_001352620.3|DPSE
OG0006595	LOC108036561|XP_016968289.1|DBIA	LOC4805634|XP_033233532.1|DPSE
OG0006596	LOC108030177|XP_016958408.1|DBIA	LOC4804062|XP_033233263.1|DPSE
OG0006597	LOC108035225|XP_016966244.1|DBIA	LOC4814063|XP_001354293.2|DPSE
OG0006598	LOC108034874|XP_016965566.1|DBIA	LOC4817793|XP_001357171.4|DPSE
OG0006599	LOC108028424|XP_016955743.1|DBIA	LOC6900848|XP_002135206.1|DPSE
OG0006600	LOC108028457|XP_016955794.1|DBIA	LOC4813094|XP_015042661.2|DPSE
OG0006601	LOC108034929|XP_016965676.1|DBIA	LOC4813825|XP_001353349.1|DPSE
OG0006602	LOC108034930|XP_016965677.1|DBIA	LOC6900439|XP_002134830.2|DPSE
OG0006603	LOC108034923|XP_016965668.1|DBIA	LOC4813118|XP_001353348.3|DPSE
