Orthogroup	DBIA.longest_only	DSAN.longest_only
OG0005204	LOC108034092|XP_016964348.1|DBIA	LOC120449246|XP_039487559.1|DSAN
OG0005205	LOC108034716|XP_016965149.1|DBIA	LOC120457278|XP_039500651.1|DSAN
OG0005206	LOC108022974|XP_016947688.1|DBIA	LOC120445680|XP_039482170.1|DSAN
OG0005207	LOC108036400|XP_016968007.1|DBIA	LOC120444054|XP_039479494.1|DSAN
OG0005208	LOC108036268|XP_016967768.1|DBIA	LOC120451738|XP_039491584.1|DSAN
OG0005209	LOC108029212|XP_016956892.1|DBIA	LOC120457478|XP_039500966.1|DSAN
OG0005210	LOC108029152|XP_016956774.1|DBIA	LOC120457093|XP_039500217.1|DSAN
OG0005211	LOC108030860|XP_016959492.1|DBIA	LOC120450588|XP_039489642.1|DSAN
OG0005212	LOC108026820|XP_016953476.1|DBIA	LOC120446889|XP_039484039.1|DSAN
OG0005213	LOC108023408|XP_016948355.1|DBIA	LOC120455627|XP_039497947.1|DSAN
OG0005214	LOC108036759|XP_016968577.1|DBIA	LOC120444068|XP_039479517.1|DSAN
OG0005215	LOC108029235|XP_016956918.1|DBIA	LOC120446851|XP_039483981.1|DSAN
OG0005216	LOC108036103|XP_016967564.1|DBIA	LOC120446217|XP_039483009.1|DSAN
OG0005217	LOC108033784|XP_016963877.1|DBIA	LOC120444861|XP_039480758.1|DSAN
OG0005218	LOC108036785|XP_016968618.1|DBIA	LOC120456637|XP_039499497.1|DSAN
OG0005219	LOC108036603|XP_016968354.1|DBIA	LOC120454843|XP_039496275.1|DSAN
OG0005220	LOC108028879|XP_016956379.1|DBIA	LOC120447906|XP_039485489.1|DSAN
OG0005221	LOC108032802|XP_016962297.1|DBIA	LOC120458093|XP_039501554.1|DSAN
OG0005222	LOC108033619|XP_016963472.1|DBIA	LOC120444430|XP_039480006.1|DSAN
OG0005223	LOC108032674|XP_016962132.1|DBIA	LOC120444941|XP_039480882.1|DSAN
OG0005224	LOC108036724|XP_016968512.1|DBIA	LOC120444348|XP_039479865.1|DSAN
OG0005225	LOC108027653|XP_016954659.1|DBIA	LOC120455783|XP_039498177.1|DSAN
OG0005226	LOC108036763|XP_016968584.1|DBIA	LOC120445267|XP_039481503.1|DSAN
OG0005227	LOC108034201|XP_016964521.1|DBIA	LOC120443719|XP_039478901.1|DSAN
OG0005228	LOC108033662|XP_016963588.1|DBIA	LOC120443716|XP_039478897.1|DSAN
OG0005229	LOC108029150|XP_016956770.1|DBIA	LOC120453067|XP_039493529.1|DSAN
OG0005230	LOC108033769|XP_016963854.1|DBIA	LOC120458424|XP_039501996.1|DSAN
OG0005231	LOC108033324|XP_016963102.1|DBIA	LOC120458112|XP_039501577.1|DSAN
OG0005232	LOC108027824|XP_016954894.1|DBIA	LOC120448146|XP_039485915.1|DSAN
OG0005233	LOC108028981|XP_016956510.1|DBIA	LOC120456337|XP_039499047.1|DSAN
OG0005234	LOC108032763|XP_016962248.1|DBIA	LOC120446230|XP_039483031.1|DSAN
OG0005235	LOC108033933|XP_016964101.1|DBIA	LOC120446584|XP_039483540.1|DSAN
OG0005236	LOC108027680|XP_016954715.1|DBIA	LOC120444107|XP_039479570.1|DSAN
OG0005237	LOC108027837|XP_016954911.1|DBIA	LOC120444106|XP_039479568.1|DSAN
OG0005238	LOC108027734|XP_016954775.1|DBIA	LOC120453608|XP_039494321.1|DSAN
OG0005239	LOC108036125|XP_016967599.1|DBIA	LOC120454916|XP_039496578.1|DSAN
OG0005240	LOC108034277|XP_016964625.1|DBIA	LOC120444596|XP_039480307.1|DSAN
OG0005241	LOC108027783|XP_016954836.1|DBIA	LOC120458229|XP_039501747.1|DSAN
OG0005242	LOC108033856|XP_016963980.1|DBIA	LOC120456368|XP_039499118.1|DSAN
OG0005243	LOC108029121|XP_016956727.1|DBIA	LOC120453045|XP_039493502.1|DSAN
OG0005244	LOC108031666|XP_016960792.1|DBIA	LOC120450804|XP_039489906.1|DSAN
OG0005245	LOC108027292|XP_016954174.1|DBIA	LOC120451299|XP_039490799.1|DSAN
OG0005246	LOC108029169|XP_016956803.1|DBIA	LOC120449716|XP_039488276.1|DSAN
OG0005247	LOC108022686|XP_016947247.1|DBIA	LOC120445672|XP_039482157.1|DSAN
OG0005248	LOC108031413|XP_016960302.1|DBIA	LOC120454415|XP_039495619.1|DSAN
OG0005249	LOC108023968|XP_016949181.1|DBIA	LOC120452342|XP_039492446.1|DSAN
OG0005250	LOC108033725|XP_016963760.1|DBIA	LOC120457709|XP_039501139.1|DSAN
OG0005251	LOC108033970|XP_016964171.1|DBIA	LOC120447251|XP_039484716.1|DSAN
OG0005252	LOC108033632|XP_016963539.1|DBIA	LOC120446708|XP_039483745.1|DSAN
OG0005253	LOC108033624|XP_016963486.1|DBIA	LOC120457747|XP_039501180.1|DSAN
OG0005254	LOC108032385|XP_016961695.1|DBIA	LOC120446646|XP_039483651.1|DSAN
OG0005255	LOC108032746|XP_016962222.1|DBIA	LOC120445914|XP_039482506.1|DSAN
OG0005256	LOC108024076|XP_016949336.1|DBIA	LOC120457492|XP_039500977.1|DSAN
OG0005257	LOC108036143|XP_016967620.1|DBIA	LOC120457470|XP_039500959.1|DSAN
OG0005258	LOC108032707|XP_016962175.1|DBIA	LOC120443790|XP_039479051.1|DSAN
OG0005259	LOC108032636|XP_016962069.1|DBIA	LOC120450949|XP_039490168.1|DSAN
OG0005260	LOC108032635|XP_016962068.1|DBIA	LOC120458831|XP_039502592.1|DSAN
OG0005261	LOC108034012|XP_016964230.1|DBIA	LOC120447751|XP_039485234.1|DSAN
OG0005262	LOC108029175|XP_016956817.1|DBIA	LOC120456968|XP_039500053.1|DSAN
OG0005263	LOC108032643|XP_016962078.1|DBIA	LOC120445100|XP_039481175.1|DSAN
OG0005264	LOC108024834|XP_016950457.1|DBIA	LOC120453366|XP_039493974.1|DSAN
OG0005265	LOC108032657|XP_016962102.1|DBIA	LOC120445183|XP_039481330.1|DSAN
OG0005266	LOC108032716|XP_016962186.1|DBIA	LOC120444058|XP_039479499.1|DSAN
OG0005267	LOC108027776|XP_016954827.1|DBIA	LOC120448879|XP_039487031.1|DSAN
OG0005268	LOC108027772|XP_016954823.1|DBIA	LOC120448854|XP_039486999.1|DSAN
OG0005269	LOC108027855|XP_016954942.1|DBIA	LOC120447946|XP_039485563.1|DSAN
OG0005270	LOC108034329|XP_016964695.1|DBIA	LOC120458248|XP_039501771.1|DSAN
OG0005271	LOC108033740|XP_016963787.1|DBIA	LOC120446553|XP_039483503.1|DSAN
OG0005272	LOC108034064|XP_016964307.1|DBIA	LOC120445874|XP_039482452.1|DSAN
OG0005273	LOC108036061|XP_016967493.1|DBIA	LOC120446397|XP_039483270.1|DSAN
OG0005274	LOC108033976|XP_016964183.1|DBIA	LOC120452201|XP_039492259.1|DSAN
OG0005275	LOC108034489|XP_016964886.1|DBIA	LOC120458871|XP_039502637.1|DSAN
OG0005276	LOC108029243|XP_016956927.1|DBIA	LOC120458251|XP_039501774.1|DSAN
OG0005277	LOC108029301|XP_016956993.1|DBIA	LOC120455524|XP_039497746.1|DSAN
OG0005278	LOC108030241|XP_016958536.1|DBIA	LOC120444411|XP_039479968.1|DSAN
OG0005279	LOC108021857|XP_016946134.1|DBIA	LOC120458575|XP_039502208.1|DSAN
OG0005280	LOC108027877|XP_016954982.1|DBIA	LOC120452002|XP_039491973.1|DSAN
OG0005281	LOC108029128|XP_016956738.1|DBIA	LOC120450320|XP_039489218.1|DSAN
OG0005282	LOC108027304|XP_016954186.1|DBIA	LOC120450845|XP_039489970.1|DSAN
OG0005283	LOC108026362|XP_016952765.1|DBIA	LOC120451780|XP_039491658.1|DSAN
OG0005284	LOC108033777|XP_016963866.1|DBIA	LOC120457705|XP_039501134.1|DSAN
OG0005285	LOC108034281|XP_016964629.1|DBIA	LOC120457703|XP_039501133.1|DSAN
OG0005286	LOC108027782|XP_016954834.1|DBIA	LOC120445153|XP_039481260.1|DSAN
OG0005287	LOC108027780|XP_016954832.1|DBIA	LOC120458230|XP_039501749.1|DSAN
OG0005288	LOC108033693|XP_016963681.1|DBIA	LOC120444020|XP_039479453.1|DSAN
OG0005289	LOC108027345|XP_016954255.1|DBIA	LOC120447498|XP_039484874.1|DSAN
OG0005290	LOC108027299|XP_016954181.1|DBIA	LOC120454070|XP_039495015.1|DSAN
OG0005291	LOC108032349|XP_016961649.1|DBIA	LOC120443914|XP_039479286.1|DSAN
OG0005292	LOC108032541|XP_016961903.1|DBIA	LOC120445254|XP_039481471.1|DSAN
OG0005293	LOC108029307|XP_016957000.1|DBIA	LOC120455956|XP_039498436.1|DSAN
OG0005294	LOC108034175|XP_016964476.1|DBIA	LOC120454027|XP_039494955.1|DSAN
OG0005295	LOC108032564|XP_016961936.1|DBIA	LOC120443912|XP_039479285.1|DSAN
OG0005296	LOC108027206|XP_016954005.1|DBIA	LOC120451996|XP_039491957.1|DSAN
OG0005297	LOC108036119|XP_016967592.1|DBIA	LOC120455921|XP_039498379.1|DSAN
OG0005298	LOC108032738|XP_016962212.1|DBIA	LOC120450459|XP_039489417.1|DSAN
OG0005299	LOC108025479|XP_016951481.1|DBIA	LOC120451225|XP_039490645.1|DSAN
OG0005300	LOC108023793|XP_016948921.1|DBIA	LOC120456178|XP_039498782.1|DSAN
OG0005301	LOC108034794|XP_016965275.1|DBIA	LOC120458895|XP_039502671.1|DSAN
OG0005302	LOC108030265|XP_016958577.1|DBIA	LOC120445119|XP_039481199.1|DSAN
OG0005303	LOC108033932|XP_016964100.1|DBIA	LOC120446581|XP_039483537.1|DSAN
OG0005304	LOC108034296|XP_016964647.1|DBIA	LOC120458676|XP_039502347.1|DSAN
OG0005305	LOC108030242|XP_016958537.1|DBIA	LOC120444408|XP_039479963.1|DSAN
OG0005306	LOC108034905|XP_016965627.1|DBIA	LOC120446138|XP_039482897.1|DSAN
OG0005307	LOC108033401|XP_016963209.1|DBIA	LOC120458859|XP_039502621.1|DSAN
OG0005308	LOC108033905|XP_016964060.1|DBIA	LOC120447736|XP_039485218.1|DSAN
OG0005309	LOC108034666|XP_016965097.1|DBIA	LOC120443796|XP_039479060.1|DSAN
OG0005310	LOC108036137|XP_016967612.1|DBIA	LOC120458616|XP_039502259.1|DSAN
OG0005311	LOC108033927|XP_016964091.1|DBIA	LOC120444014|XP_039479434.1|DSAN
OG0005312	LOC108036760|XP_016968579.1|DBIA	LOC120444073|XP_039479520.1|DSAN
OG0005313	LOC108034881|XP_016965578.1|DBIA	LOC120458009|XP_039501439.1|DSAN
OG0005314	LOC108033984|XP_016964197.1|DBIA	LOC120447518|XP_039484880.1|DSAN
OG0005315	LOC108033794|XP_016963893.1|DBIA	LOC120445325|XP_039481582.1|DSAN
OG0005316	LOC108030195|XP_016958439.1|DBIA	LOC120447162|XP_039484549.1|DSAN
OG0005317	LOC108034592|XP_016965017.1|DBIA	LOC120444924|XP_039480856.1|DSAN
OG0005318	LOC108032711|XP_016962185.1|DBIA	LOC120444526|XP_039480202.1|DSAN
OG0005319	LOC108029167|XP_016956801.1|DBIA	LOC120450088|XP_039488819.1|DSAN
OG0005320	LOC108032666|XP_016962115.1|DBIA	LOC120444992|XP_039480961.1|DSAN
OG0005321	LOC108034068|XP_016964312.1|DBIA	LOC120443820|XP_039479100.1|DSAN
OG0005322	LOC108032670|XP_016962122.1|DBIA	LOC120449689|XP_039488242.1|DSAN
OG0005323	LOC108032614|XP_016962039.1|DBIA	LOC120458091|XP_039501545.1|DSAN
OG0005324	LOC108032726|XP_016962195.1|DBIA	LOC120458144|XP_039501621.1|DSAN
OG0005325	LOC108027779|XP_016954831.1|DBIA	LOC120458019|XP_039501455.1|DSAN
OG0005326	LOC108032816|XP_016962319.1|DBIA	LOC120458517|XP_039502125.1|DSAN
OG0005327	LOC108032785|XP_016962277.1|DBIA	LOC120458183|XP_039501681.1|DSAN
OG0005328	LOC108024620|XP_016950147.1|DBIA	LOC120452757|XP_039493073.1|DSAN
OG0005329	LOC108029779|XP_016957781.1|DBIA	LOC120450472|XP_039489448.1|DSAN
OG0005330	LOC108029769|XP_016957770.1|DBIA	LOC120450471|XP_039489447.1|DSAN
OG0005331	LOC108029181|XP_016956833.1|DBIA	LOC120458296|XP_039501830.1|DSAN
OG0005332	LOC108034272|XP_016964619.1|DBIA	LOC120447061|XP_039484386.1|DSAN
OG0005333	LOC108034297|XP_016964648.1|DBIA	LOC120458594|XP_039502232.1|DSAN
OG0005334	LOC108034009|XP_016964228.1|DBIA	LOC120449048|XP_039487278.1|DSAN
OG0005335	LOC108029672|XP_016957607.1|DBIA	LOC120447152|XP_039484536.1|DSAN
OG0005336	LOC108036353|XP_016967918.1|DBIA	LOC120458395|XP_039501952.1|DSAN
OG0005337	LOC108022841|XP_016947501.1|DBIA	LOC120444724|XP_039480584.1|DSAN
OG0005338	LOC108034822|XP_016965414.1|DBIA	LOC120456978|XP_039500063.1|DSAN
OG0005339	LOC108033290|XP_016963045.1|DBIA	LOC120458280|XP_039501810.1|DSAN
OG0005340	LOC108034742|XP_016965180.1|DBIA	LOC120452502|XP_039492690.1|DSAN
OG0005341	LOC108029797|XP_016957800.1|DBIA	LOC120451323|XP_039490834.1|DSAN
OG0005342	LOC108034132|XP_016964410.1|DBIA	LOC120456533|XP_039499345.1|DSAN
OG0005343	LOC108030390|XP_016958761.1|DBIA	LOC120458045|XP_039501487.1|DSAN
OG0005344	LOC108029968|XP_016957962.1|DBIA	LOC120445557|XP_039481964.1|DSAN
OG0005345	LOC108034310|XP_016964669.1|DBIA	LOC120444006|XP_039479420.1|DSAN
OG0005346	LOC108033424|XP_016963234.1|DBIA	LOC120449956|XP_039488595.1|DSAN
OG0005347	LOC108029174|XP_016956813.1|DBIA	LOC120445546|XP_039481956.1|DSAN
OG0005348	LOC108034534|XP_016964952.1|DBIA	LOC120444134|XP_039479634.1|DSAN
OG0005349	LOC108035125|XP_016966049.1|DBIA	LOC120458878|XP_039502649.1|DSAN
OG0005350	LOC108033249|XP_016963004.1|DBIA	LOC120458241|XP_039501765.1|DSAN
OG0005351	LOC108034809|XP_016965332.1|DBIA	LOC120450244|XP_039489064.1|DSAN
OG0005352	LOC108033956|XP_016964143.1|DBIA	LOC120446214|XP_039483048.1|DSAN
OG0005353	LOC108023017|XP_016947741.1|DBIA	LOC120444352|XP_039479868.1|DSAN
OG0005354	LOC108027758|XP_016954800.1|DBIA	LOC120444069|XP_039479518.1|DSAN
OG0005355	LOC108029093|XP_016956672.1|DBIA	LOC120454173|XP_039495188.1|DSAN
OG0005356	LOC108029096|XP_016956675.1|DBIA	LOC120454444|XP_039495684.1|DSAN
OG0005357	LOC108033893|XP_016964033.1|DBIA	LOC120458171|XP_039501662.1|DSAN
OG0005358	LOC108033873|XP_016964004.1|DBIA	LOC120443829|XP_039479114.1|DSAN
OG0005359	LOC108022473|XP_016946911.1|DBIA	LOC120445623|XP_039482070.1|DSAN
OG0005360	LOC108035950|XP_016967242.1|DBIA	LOC120449472|XP_039487881.1|DSAN
OG0005361	LOC108033979|XP_016964189.1|DBIA	LOC120448375|XP_039486283.1|DSAN
OG0005362	LOC108034819|XP_016965389.1|DBIA	LOC120458504|XP_039502106.1|DSAN
OG0005363	LOC108034238|XP_016964576.1|DBIA	LOC120458261|XP_039501784.1|DSAN
OG0005364	LOC108022920|XP_016947620.1|DBIA	LOC120446084|XP_039482806.1|DSAN
OG0005365	LOC108033909|XP_016964064.1|DBIA	LOC120447119|XP_039484483.1|DSAN
OG0005366	LOC108034041|XP_016964276.1|DBIA	LOC120445283|XP_039481519.1|DSAN
OG0005367	LOC108034000|XP_016964217.1|DBIA	LOC120445688|XP_039482178.1|DSAN
OG0005368	LOC108031112|XP_016959812.1|DBIA	LOC120453770|XP_039494540.1|DSAN
OG0005369	LOC108027750|XP_016954791.1|DBIA	LOC120453358|XP_039494005.1|DSAN
OG0005370	LOC108033814|XP_016963928.1|DBIA	LOC120457185|XP_039500496.1|DSAN
OG0005371	LOC108034250|XP_016964592.1|DBIA	LOC120458499|XP_039502100.1|DSAN
OG0005372	LOC108032027|XP_016961326.1|DBIA	LOC120452743|XP_039493052.1|DSAN
OG0005373	LOC108021884|XP_016946211.1|DBIA	LOC120444064|XP_039479516.1|DSAN
OG0005374	LOC108035104|XP_016966026.1|DBIA	LOC120447217|XP_039484669.1|DSAN
OG0005375	LOC108035097|XP_016966013.1|DBIA	LOC120447216|XP_039484668.1|DSAN
OG0005376	LOC108027755|XP_016954796.1|DBIA	LOC120443835|XP_039479125.1|DSAN
OG0005377	LOC108029266|XP_016956957.1|DBIA	LOC120450412|XP_039489353.1|DSAN
OG0005378	LOC108027788|XP_016954845.1|DBIA	LOC120450419|XP_039489363.1|DSAN
OG0005379	LOC108036163|XP_016967643.1|DBIA	LOC120454942|XP_039496648.1|DSAN
OG0005380	LOC108027886|XP_016954993.1|DBIA	LOC120458282|XP_039501812.1|DSAN
OG0005381	LOC108033699|XP_016963691.1|DBIA	LOC120447047|XP_039484344.1|DSAN
OG0005382	LOC108033709|XP_016963720.1|DBIA	LOC120457689|XP_039501108.1|DSAN
OG0005383	LOC108028660|XP_016956077.1|DBIA	LOC120448876|XP_039487025.1|DSAN
OG0005384	LOC108023419|XP_016948388.1|DBIA	LOC120453369|XP_039493976.1|DSAN
OG0005385	LOC108029677|XP_016957615.1|DBIA	LOC120445228|XP_039481420.1|DSAN
OG0005386	LOC108036678|XP_016968449.1|DBIA	LOC120446353|XP_039483213.1|DSAN
OG0005387	LOC108031430|XP_016960322.1|DBIA	LOC120454707|XP_039496178.1|DSAN
OG0005388	LOC108034338|XP_016964710.1|DBIA	LOC120451897|XP_039491843.1|DSAN
OG0005389	LOC108033966|XP_016964164.1|DBIA	LOC120452555|XP_039492801.1|DSAN
OG0005390	LOC108029089|XP_016956666.1|DBIA	LOC120453405|XP_039494034.1|DSAN
OG0005391	LOC108029091|XP_016956668.1|DBIA	LOC120453428|XP_039494070.1|DSAN
OG0005392	LOC108033349|XP_016963147.1|DBIA	LOC120444621|XP_039480358.1|DSAN
OG0005393	LOC108025595|XP_016951617.1|DBIA	LOC120454367|XP_039495530.1|DSAN
OG0005394	LOC108033861|XP_016963989.1|DBIA	LOC120444950|XP_039480890.1|DSAN
OG0005395	LOC108033672|XP_016963606.1|DBIA	LOC120446063|XP_039482772.1|DSAN
OG0005396	LOC108036067|XP_016967500.1|DBIA	LOC120448693|XP_039486786.1|DSAN
OG0005397	LOC108036049|XP_016967480.1|DBIA	LOC120458003|XP_039501432.1|DSAN
OG0005398	LOC108032858|XP_016962348.1|DBIA	LOC120454545|XP_039495859.1|DSAN
OG0005399	LOC108029696|XP_016957648.1|DBIA	LOC120458367|XP_039501919.1|DSAN
OG0005400	LOC108036612|XP_016968363.1|DBIA	LOC120458472|XP_039502060.1|DSAN
OG0005401	LOC108036142|XP_016967618.1|DBIA	LOC120458675|XP_039502345.1|DSAN
OG0005402	LOC108036128|XP_016967601.1|DBIA	LOC120458618|XP_039502261.1|DSAN
OG0005403	LOC108036145|XP_016967622.1|DBIA	LOC120458614|XP_039502256.1|DSAN
OG0005404	LOC108036146|XP_016967623.1|DBIA	LOC120458615|XP_039502258.1|DSAN
OG0005405	LOC108026900|XP_016953598.1|DBIA	LOC120445973|XP_039482639.1|DSAN
OG0005406	LOC108030386|XP_016958748.1|DBIA	LOC120446261|XP_039483068.1|DSAN
OG0005407	LOC108026927|XP_016953628.1|DBIA	LOC120446172|XP_039482940.1|DSAN
OG0005408	LOC108029197|XP_016956863.1|DBIA	LOC120444510|XP_039480165.1|DSAN
OG0005409	LOC108036790|XP_016968624.1|DBIA	LOC120458767|XP_039502474.1|DSAN
OG0005410	LOC108029048|XP_016956600.1|DBIA	LOC120458001|XP_039501427.1|DSAN
OG0005411	LOC108022209|XP_016946552.1|DBIA	LOC120444837|XP_039480728.1|DSAN
OG0005412	LOC108022934|XP_016947635.1|DBIA	LOC120444768|XP_039480633.1|DSAN
OG0005413	LOC108030320|XP_016958653.1|DBIA	LOC120447074|XP_039484399.1|DSAN
OG0005414	LOC108023265|XP_016948037.1|DBIA	LOC120456831|XP_039499814.1|DSAN
OG0005415	LOC108024633|XP_016950165.1|DBIA	LOC120457389|XP_039500883.1|DSAN
OG0005416	LOC108030307|XP_016958631.1|DBIA	LOC120457003|XP_039500094.1|DSAN
OG0005417	LOC108033392|XP_016963200.1|DBIA	LOC120444474|XP_039480087.1|DSAN
OG0005418	LOC108033951|XP_016964133.1|DBIA	LOC120445003|XP_039480983.1|DSAN
OG0005419	LOC108034046|XP_016964282.1|DBIA	LOC120446984|XP_039484218.1|DSAN
OG0005420	LOC108034217|XP_016964547.1|DBIA	LOC120458526|XP_039502134.1|DSAN
OG0005421	LOC108033436|XP_016963250.1|DBIA	LOC120458225|XP_039501740.1|DSAN
OG0005422	LOC108035792|XP_016967019.1|DBIA	LOC120456740|XP_039499663.1|DSAN
OG0005423	LOC108032602|XP_016962018.1|DBIA	LOC120447618|XP_039485088.1|DSAN
OG0005424	LOC108022623|XP_016947157.1|DBIA	LOC120444440|XP_039480033.1|DSAN
OG0005425	LOC108025730|XP_016951797.1|DBIA	LOC120455321|XP_039497330.1|DSAN
OG0005426	LOC108036361|XP_016967928.1|DBIA	LOC120451170|XP_039490976.1|DSAN
OG0005427	LOC108033474|XP_016963301.1|DBIA	LOC120444444|XP_039480037.1|DSAN
OG0005428	LOC108031842|XP_016961085.1|DBIA	LOC120443833|XP_039479123.1|DSAN
OG0005429	LOC108033900|XP_016964052.1|DBIA	LOC120452410|XP_039492604.1|DSAN
OG0005430	LOC108033901|XP_016964054.1|DBIA	LOC120452222|XP_039492318.1|DSAN
OG0005431	LOC108034097|XP_016964352.1|DBIA	LOC120445726|XP_039482228.1|DSAN
OG0005432	LOC108027474|XP_016954411.1|DBIA	LOC120446099|XP_039482825.1|DSAN
OG0005433	LOC108022652|XP_016947199.1|DBIA	LOC120445312|XP_039481557.1|DSAN
OG0005434	LOC108031599|XP_016960670.1|DBIA	LOC120446003|XP_039482683.1|DSAN
OG0005435	LOC108027039|XP_016953728.1|DBIA	LOC120453814|XP_039494626.1|DSAN
OG0005436	LOC108031791|XP_016961000.1|DBIA	LOC120445707|XP_039482202.1|DSAN
OG0005437	LOC108025407|XP_016951378.1|DBIA	LOC120453287|XP_039493848.1|DSAN
OG0005438	LOC108029109|XP_016956710.1|DBIA	LOC120458598|XP_039502238.1|DSAN
OG0005439	LOC108031241|XP_016959965.1|DBIA	LOC120454446|XP_039495682.1|DSAN
OG0005440	LOC108029120|XP_016956722.1|DBIA	LOC120448029|XP_039485709.1|DSAN
OG0005441	LOC108034039|XP_016964274.1|DBIA	LOC120458099|XP_039501560.1|DSAN
OG0005442	LOC108033336|XP_016963111.1|DBIA	LOC120446438|XP_039483343.1|DSAN
OG0005443	LOC108034078|XP_016964329.1|DBIA	LOC120447280|XP_039484718.1|DSAN
OG0005444	LOC108029060|XP_016956617.1|DBIA	LOC120455451|XP_039497604.1|DSAN
OG0005445	LOC108033563|XP_016963397.1|DBIA	LOC120457019|XP_039500113.1|DSAN
OG0005446	LOC108036712|XP_016968501.1|DBIA	LOC120454159|XP_039495162.1|DSAN
OG0005447	LOC108027771|XP_016954822.1|DBIA	LOC120456867|XP_039499895.1|DSAN
OG0005448	LOC108026684|XP_016953260.1|DBIA	LOC120447006|XP_039484247.1|DSAN
OG0005449	LOC108025847|XP_016951999.1|DBIA	LOC120457234|XP_039500549.1|DSAN
OG0005450	LOC108024673|XP_016950230.1|DBIA	LOC120450881|XP_039490050.1|DSAN
OG0005451	LOC108034170|XP_016964466.1|DBIA	LOC120447228|XP_039484687.1|DSAN
OG0005452	LOC108026746|XP_016953358.1|DBIA	LOC120446170|XP_039482934.1|DSAN
OG0005453	LOC108031818|XP_016961037.1|DBIA	LOC120454215|XP_039495246.1|DSAN
OG0005454	LOC108033807|XP_016963916.1|DBIA	LOC120451023|XP_039490285.1|DSAN
OG0005455	LOC108022731|XP_016947309.1|DBIA	LOC120444505|XP_039480155.1|DSAN
OG0005456	LOC108034062|XP_016964305.1|DBIA	LOC120444301|XP_039479757.1|DSAN
OG0005457	LOC108034285|XP_016964634.1|DBIA	LOC120444302|XP_039479758.1|DSAN
OG0005458	LOC108027878|XP_016954983.1|DBIA	LOC120453987|XP_039494880.1|DSAN
OG0005459	LOC108027853|XP_016954938.1|DBIA	LOC120449999|XP_039488648.1|DSAN
OG0005460	LOC108034151|XP_016964439.1|DBIA	LOC120451876|XP_039491821.1|DSAN
OG0005461	LOC108033646|XP_016963570.1|DBIA	LOC120444581|XP_039480276.1|DSAN
OG0005462	LOC108033647|XP_016963571.1|DBIA	LOC120446076|XP_039482790.1|DSAN
OG0005463	LOC108035071|XP_016965952.1|DBIA	LOC120450381|XP_039489306.1|DSAN
OG0005464	LOC108033642|XP_016963564.1|DBIA	LOC120445598|XP_039482031.1|DSAN
OG0005465	LOC108033618|XP_016963471.1|DBIA	LOC120446825|XP_039483939.1|DSAN
OG0005466	LOC108034191|XP_016964504.1|DBIA	LOC120444299|XP_039479754.1|DSAN
OG0005467	LOC108031210|XP_016959934.1|DBIA	LOC120453177|XP_039493671.1|DSAN
OG0005468	LOC108036084|XP_016967522.1|DBIA	LOC120445740|XP_039482251.1|DSAN
OG0005469	LOC108036147|XP_016967624.1|DBIA	LOC120443782|XP_039479045.1|DSAN
OG0005470	LOC108036082|XP_016967520.1|DBIA	LOC120443781|XP_039479043.1|DSAN
OG0005471	LOC108034787|XP_016965253.1|DBIA	LOC120444509|XP_039480160.1|DSAN
OG0005472	LOC108034303|XP_016964663.1|DBIA	LOC120447091|XP_039484428.1|DSAN
OG0005473	LOC108033654|XP_016963577.1|DBIA	LOC120450560|XP_039489607.1|DSAN
OG0005474	LOC108033992|XP_016964206.1|DBIA	LOC120453725|XP_039494490.1|DSAN
OG0005475	LOC108033991|XP_016964205.1|DBIA	LOC120453717|XP_039494479.1|DSAN
OG0005476	LOC108029526|XP_016957316.1|DBIA	LOC120445939|XP_039482541.1|DSAN
OG0005477	LOC108028531|XP_016955917.1|DBIA	LOC120448100|XP_039485837.1|DSAN
OG0005478	LOC108027914|XP_016955024.1|DBIA	LOC120458778|XP_039502491.1|DSAN
OG0005479	LOC108027846|XP_016954927.1|DBIA	LOC120458777|XP_039502490.1|DSAN
OG0005480	LOC108027847|XP_016954928.1|DBIA	LOC120458779|XP_039502492.1|DSAN
OG0005481	LOC108029189|XP_016956851.1|DBIA	LOC120449001|XP_039487210.1|DSAN
OG0005482	LOC108029148|XP_016956767.1|DBIA	LOC120449314|XP_039487645.1|DSAN
OG0005483	LOC108026409|XP_016952825.1|DBIA	LOC120451262|XP_039490725.1|DSAN
OG0005484	LOC108028979|XP_016956508.1|DBIA	LOC120458262|XP_039501786.1|DSAN
OG0005485	LOC108029739|XP_016957714.1|DBIA	LOC120446139|XP_039482898.1|DSAN
OG0005486	LOC108030339|XP_016958691.1|DBIA	LOC120456593|XP_039499440.1|DSAN
OG0005487	LOC108027655|XP_016954660.1|DBIA	LOC120458160|XP_039501648.1|DSAN
OG0005488	LOC108027901|XP_016955009.1|DBIA	LOC120455480|XP_039497652.1|DSAN
OG0005489	LOC108027900|XP_016955008.1|DBIA	LOC120447996|XP_039485632.1|DSAN
OG0005490	LOC108027922|XP_016955035.1|DBIA	LOC120444143|XP_039479645.1|DSAN
OG0005491	LOC108032533|XP_016961883.1|DBIA	LOC120443874|XP_039479191.1|DSAN
OG0005492	LOC108032671|XP_016962123.1|DBIA	LOC120449698|XP_039488251.1|DSAN
OG0005493	LOC108032423|XP_016961732.1|DBIA	LOC120445701|XP_039482194.1|DSAN
OG0005494	LOC108022530|XP_016946996.1|DBIA	LOC120447038|XP_039484318.1|DSAN
