Orthogroup	DBIA.longest_only	DSEC.longest_only
OG0003953	LOC108033779|XP_016963871.1|DBIA	LOC6611453|XP_002035995.1|DSEC
OG0003954	LOC108035205|XP_016966205.1|DBIA	LOC6610756|XP_002035322.2|DSEC
OG0003955	LOC108033289|XP_016963044.1|DBIA	LOC6611988|XP_032570864.1|DSEC
OG0003956	LOC108033824|XP_016963940.1|DBIA	LOC6614555|XP_032574138.1|DSEC
OG0003957	LOC108034739|XP_016965172.1|DBIA	LOC6604851|XP_002029696.1|DSEC
OG0003958	LOC108025859|XP_016952016.1|DBIA	LOC6617921|XP_002042229.2|DSEC
OG0003959	LOC108022947|XP_016947652.1|DBIA	LOC6615263|XP_032570978.1|DSEC
OG0003960	LOC108028887|XP_016956393.1|DBIA	LOC116803495|XP_032583081.1|DSEC, LOC6620332|XP_032581598.1|DSEC
OG0003961	LOC108036742|XP_016968539.1|DBIA	LOC6611579|XP_002036117.1|DSEC
OG0003962	LOC108029142|XP_016956756.1|DBIA	LOC6613442|XP_002037916.1|DSEC
OG0003963	LOC108033906|XP_016964061.1|DBIA	LOC6614642|XP_032575278.1|DSEC
OG0003964	LOC108035157|XP_016966100.1|DBIA	LOC6621131|XP_002045310.1|DSEC
OG0003965	LOC108036693|XP_016968471.1|DBIA	LOC6611616|XP_032582900.1|DSEC
OG0003966	LOC108036830|XP_016968663.1|DBIA	LOC6620730|XP_032577029.1|DSEC
OG0003967	LOC108026680|XP_016953245.1|DBIA	LOC6615386|XP_032572739.1|DSEC
OG0003968	LOC108026754|XP_016953372.1|DBIA	LOC6615384|XP_032572753.1|DSEC
OG0003969	LOC108022481|XP_016946921.1|DBIA	LOC6609587|XP_002034264.1|DSEC
OG0003970	LOC108029023|XP_016956558.1|DBIA	LOC6617254|XP_002041581.2|DSEC
OG0003971	LOC108035178|XP_016966138.1|DBIA	LOC6611953|XP_032577235.1|DSEC
OG0003972	LOC108034900|XP_016965615.1|DBIA	LOC6605735|XP_002030551.2|DSEC
OG0003973	LOC108022606|XP_016947131.1|DBIA	LOC6618893|XP_002043141.1|DSEC
OG0003974	LOC108030321|XP_016958654.1|DBIA	LOC6608749|XP_002033472.1|DSEC
OG0003975	LOC108036749|XP_016968546.1|DBIA	LOC6611757|XP_032583156.1|DSEC
OG0003976	LOC108032580|XP_016961973.1|DBIA	LOC6614702|XP_002039129.1|DSEC
OG0003977	LOC108032787|XP_016962280.1|DBIA	LOC6617856|XP_002042164.1|DSEC
OG0003978	LOC108035962|XP_016967264.1|DBIA	LOC6618396|XP_002042666.1|DSEC
OG0003979	LOC108034195|XP_016964512.1|DBIA	LOC6612018|XP_002036535.1|DSEC
OG0003980	LOC108031990|XP_016961274.1|DBIA	LOC6606290|XP_002031095.1|DSEC
OG0003981	LOC108033898|XP_016964043.1|DBIA	LOC6617741|XP_032569781.1|DSEC
OG0003982	LOC108032806|XP_016962303.1|DBIA	LOC6614689|XP_032583000.1|DSEC
OG0003983	LOC108032444|XP_016961758.1|DBIA	LOC6611396|XP_002035940.1|DSEC
OG0003984	LOC108033644|XP_016963566.1|DBIA	LOC6614635|XP_002039062.1|DSEC
OG0003985	LOC108033643|XP_016963565.1|DBIA	LOC6621705|XP_032583728.1|DSEC
OG0003986	LOC108033527|XP_016963361.1|DBIA	LOC6611517|XP_002036058.2|DSEC
OG0003987	LOC108033869|XP_016964001.1|DBIA	LOC6611518|XP_032573661.1|DSEC
OG0003988	LOC108029260|XP_016956944.1|DBIA	LOC6613448|XP_032574880.1|DSEC
OG0003989	LOC108033896|XP_016964040.1|DBIA	LOC6617715|XP_002042027.1|DSEC
OG0003990	LOC108029259|XP_016956943.1|DBIA	LOC6611328|XP_002035875.1|DSEC
OG0003991	LOC108027825|XP_016954895.1|DBIA	LOC6613358|XP_032569734.1|DSEC
OG0003992	LOC108027868|XP_016954971.1|DBIA	LOC6613354|XP_002037828.2|DSEC
OG0003993	LOC108027804|XP_016954872.1|DBIA	LOC6613339|XP_002037815.1|DSEC
OG0003994	LOC108025552|XP_016951573.1|DBIA	LOC6612638|XP_002037142.1|DSEC
OG0003995	LOC108029711|XP_016957676.1|DBIA	LOC6608971|XP_002033685.1|DSEC
OG0003996	LOC108029999|XP_016958003.1|DBIA	LOC6608260|XP_002033004.1|DSEC
OG0003997	LOC108034253|XP_016964596.1|DBIA	LOC6611521|XP_032570100.1|DSEC
OG0003998	LOC108035838|XP_016967072.1|DBIA	LOC6620416|XP_032572643.1|DSEC
OG0003999	LOC108026774|XP_016953413.1|DBIA	LOC6620234|XP_002044442.1|DSEC
OG0004000	LOC108023749|XP_016948876.1|DBIA	LOC6619736|XP_002043951.1|DSEC
OG0004001	LOC108026734|XP_016953336.1|DBIA	LOC6613003|XP_032570506.1|DSEC
OG0004002	LOC108032418|XP_016961727.1|DBIA	LOC6614779|XP_002039198.1|DSEC
OG0004003	LOC108033722|XP_016963747.1|DBIA	LOC6612134|XP_032572461.1|DSEC
OG0004004	LOC108036086|XP_016967525.1|DBIA	LOC6611631|XP_032580199.1|DSEC
OG0004005	LOC108033864|XP_016963992.1|DBIA	LOC6613494|XP_032572751.1|DSEC
OG0004006	LOC108033783|XP_016963875.1|DBIA	LOC6618178|XP_002042453.1|DSEC
OG0004007	LOC108035227|XP_016966249.1|DBIA	LOC6613240|XP_002037717.1|DSEC
OG0004008	LOC108036839|XP_016968683.1|DBIA	LOC6617219|XP_032583636.1|DSEC
OG0004009	LOC108029220|XP_016956903.1|DBIA	LOC6613092|XP_002037575.2|DSEC
OG0004010	LOC108032546|XP_016961912.1|DBIA	LOC6611217|XP_032581690.1|DSEC
OG0004011	LOC108032820|XP_016962323.1|DBIA	LOC6617897|XP_032569914.1|DSEC
OG0004012	LOC108031997|XP_016961279.1|DBIA	LOC6607453|XP_002032222.1|DSEC
OG0004013	LOC108034059|XP_016964303.1|DBIA	LOC6611239|XP_002035794.1|DSEC
OG0004014	LOC108035476|XP_016966615.1|DBIA	LOC6605736|XP_002030552.2|DSEC
OG0004015	LOC108036744|XP_016968542.1|DBIA	LOC6617811|XP_032571934.1|DSEC
OG0004016	LOC108034129|XP_016964406.1|DBIA	LOC6611966|XP_002036483.1|DSEC
OG0004017	LOC108027831|XP_016954906.1|DBIA	LOC6613334|XP_032569725.1|DSEC
OG0004018	LOC108030304|XP_016958627.1|DBIA	LOC6607943|XP_002032693.1|DSEC
OG0004019	LOC108033988|XP_016964201.1|DBIA	LOC6618190|XP_002042465.1|DSEC
OG0004020	LOC108027838|XP_016954914.1|DBIA	LOC6613195|XP_002037676.1|DSEC
OG0004021	LOC108027816|XP_016954884.1|DBIA	LOC6613190|XP_032583417.1|DSEC
OG0004022	LOC108034069|XP_016964315.1|DBIA	LOC6613680|XP_002038150.1|DSEC
OG0004023	LOC108026578|XP_016953019.1|DBIA	LOC6609971|XP_032571306.1|DSEC
OG0004024	LOC108033625|XP_016963503.1|DBIA	LOC6614396|XP_032578768.1|DSEC
OG0004025	LOC108032618|XP_016962046.1|DBIA	LOC6611863|XP_002036385.1|DSEC
OG0004026	LOC108036080|XP_016967515.1|DBIA	LOC6620617|XP_002044821.1|DSEC
OG0004027	LOC108023116|XP_016947871.1|DBIA	LOC116800520|XP_032571828.1|DSEC
OG0004028	LOC108034113|XP_016964379.1|DBIA	LOC6613524|XP_032583249.1|DSEC
OG0004029	LOC108036115|XP_016967582.1|DBIA	LOC6611698|XP_032582477.1|DSEC
OG0004030	LOC108026770|XP_016953403.1|DBIA	LOC6615812|XP_032572831.1|DSEC
OG0004031	LOC108034255|XP_016964600.1|DBIA	LOC6617720|XP_002042032.2|DSEC
OG0004032	LOC108036825|XP_016968658.1|DBIA	LOC6620479|XP_002044684.1|DSEC
OG0004033	LOC108034011|XP_016964235.1|DBIA	LOC6611889|XP_032569777.1|DSEC
OG0004034	LOC108033811|XP_016963919.1|DBIA	LOC6614598|XP_032583454.1|DSEC
OG0004035	LOC108029045|XP_016956589.1|DBIA	LOC6613422|XP_032579929.1|DSEC
OG0004036	LOC108027760|XP_016954801.1|DBIA	LOC6613151|XP_032583757.1|DSEC
OG0004037	LOC108036754|XP_016968569.1|DBIA	LOC6617786|XP_002042098.2|DSEC
OG0004038	LOC108029110|XP_016956712.1|DBIA	LOC6617312|XP_032583110.1|DSEC
OG0004039	LOC108029076|XP_016956646.1|DBIA	LOC6613084|XP_002037567.2|DSEC
OG0004040	LOC108026790|XP_016953440.1|DBIA	LOC6615609|XP_002039983.1|DSEC
OG0004041	LOC108023663|XP_016948773.1|DBIA	LOC6620445|XP_002044652.2|DSEC
OG0004042	LOC108028329|XP_016955558.1|DBIA	LOC6611055|XP_002035612.2|DSEC
OG0004043	LOC108033858|XP_016963984.1|DBIA	LOC6612052|XP_002036569.1|DSEC
OG0004044	LOC108022022|XP_016946356.1|DBIA	LOC6619001|XP_032580941.1|DSEC
OG0004045	LOC108033413|XP_016963223.1|DBIA	LOC6612092|XP_002036609.1|DSEC
OG0004046	LOC108029135|XP_016956747.1|DBIA	LOC6617267|XP_002041594.1|DSEC
OG0004047	LOC108034153|XP_016964442.1|DBIA	LOC6617696|XP_002042008.1|DSEC
OG0004048	LOC108027828|XP_016954899.1|DBIA	LOC6613395|XP_002037869.1|DSEC
OG0004049	LOC108036854|XP_016968716.1|DBIA	LOC6617213|XP_002041540.1|DSEC
OG0004050	LOC108033920|XP_016964080.1|DBIA	LOC6614614|XP_032575693.1|DSEC
OG0004051	LOC108033823|XP_016963937.1|DBIA	LOC6612160|XP_032583124.1|DSEC
OG0004052	LOC108023311|XP_016948101.1|DBIA	LOC6614812|XP_032581397.1|DSEC
OG0004053	LOC108022853|XP_016947516.1|DBIA	LOC6608627|XP_002033361.1|DSEC
OG0004054	LOC108033412|XP_016963222.1|DBIA	LOC6614565|XP_002038993.1|DSEC
OG0004055	LOC108025206|XP_016951027.1|DBIA	LOC6606974|XP_002031766.1|DSEC
OG0004056	LOC108024977|XP_016950710.1|DBIA	LOC6613783|XP_002038252.2|DSEC
OG0004057	LOC108034480|XP_016964871.1|DBIA	LOC6619419|XP_002043634.2|DSEC
OG0004058	LOC108035258|XP_016966293.1|DBIA	LOC6610579|XP_002035152.1|DSEC
OG0004059	LOC108031911|XP_016961168.1|DBIA	LOC6614329|XP_002038769.1|DSEC
OG0004060	LOC108024507|XP_016949942.1|DBIA	LOC6606855|XP_002031652.1|DSEC
OG0004061	LOC108030733|XP_016959303.1|DBIA	LOC6619914|XP_032582270.1|DSEC
OG0004062	LOC108035429|XP_016966549.1|DBIA	LOC6610415|XP_032573940.1|DSEC
OG0004063	LOC108023689|XP_016948801.1|DBIA	LOC6616152|XP_002040517.1|DSEC
OG0004064	LOC108030584|XP_016959041.1|DBIA	LOC6605839|XP_002030653.1|DSEC
OG0004065	LOC108022556|XP_016947039.1|DBIA	LOC6615480|XP_032572610.1|DSEC
OG0004066	LOC108022497|XP_016946942.1|DBIA	LOC6609163|XP_002033865.1|DSEC
OG0004067	LOC108032631|XP_016962103.1|DBIA	LOC6619899|XP_002044111.1|DSEC
OG0004068	LOC108031124|XP_016959825.1|DBIA	LOC6607160|XP_002031946.1|DSEC
OG0004069	LOC108031581|XP_016960635.1|DBIA	LOC6607159|XP_032576360.1|DSEC
OG0004070	LOC108034677|XP_016965108.1|DBIA	LOC6610673|XP_002035239.1|DSEC
OG0004071	LOC108030803|XP_016959381.1|DBIA	LOC6604965|XP_002029808.1|DSEC
OG0004072	LOC108030807|XP_016959395.1|DBIA	LOC6604966|XP_002029809.1|DSEC
OG0004073	LOC108023553|XP_016948623.1|DBIA	LOC6614801|XP_002039220.1|DSEC
OG0004074	LOC108026676|XP_016953238.1|DBIA	LOC6615540|XP_002039919.2|DSEC
OG0004075	LOC108029771|XP_016957768.1|DBIA	LOC6609006|XP_002033711.1|DSEC
OG0004076	LOC108029622|XP_016957503.1|DBIA	LOC6609005|XP_002033710.2|DSEC
OG0004077	LOC108036730|XP_016968516.1|DBIA	LOC6611612|XP_002036148.2|DSEC
OG0004078	LOC108025418|XP_016951388.1|DBIA	LOC6617019|XP_002041347.1|DSEC
OG0004079	LOC108022033|XP_016946368.1|DBIA	LOC6618987|XP_002043232.1|DSEC
OG0004080	LOC108030282|XP_016958600.1|DBIA	LOC6609462|XP_002034147.1|DSEC
OG0004081	LOC108022581|XP_016947088.1|DBIA	LOC6609220|XP_032570268.1|DSEC
OG0004082	LOC108022851|XP_016947513.1|DBIA	LOC6615301|XP_002039705.1|DSEC
OG0004083	LOC108026206|XP_016952497.1|DBIA	LOC116801434|XP_032576831.1|DSEC
OG0004084	LOC108030834|XP_016959447.1|DBIA	LOC6619372|XP_032573924.1|DSEC
OG0004085	LOC108023286|XP_016948071.1|DBIA	LOC6616844|XP_002041180.1|DSEC
OG0004086	LOC108024560|XP_016950038.1|DBIA	LOC6617160|XP_032577787.1|DSEC
OG0004087	LOC108025689|XP_016951711.1|DBIA	LOC6617601|XP_032581063.1|DSEC
OG0004088	LOC108025527|XP_016951541.1|DBIA	LOC6617134|XP_002041461.1|DSEC
OG0004089	LOC108022015|XP_016946345.1|DBIA	LOC6618998|XP_002043243.2|DSEC
OG0004090	LOC108026187|XP_016952466.1|DBIA	LOC6607726|XP_032579116.1|DSEC
OG0004091	LOC108031711|XP_016960865.1|DBIA	LOC6606327|XP_002031132.1|DSEC
OG0004092	LOC108023565|XP_016948645.1|DBIA	LOC6618946|XP_002043189.1|DSEC
OG0004094	LOC108032990|XP_016962556.1|DBIA	LOC6612547|XP_002037055.1|DSEC
OG0004095	LOC108025380|XP_016951342.1|DBIA	LOC116801474|XP_032577178.1|DSEC
OG0004096	LOC108024561|XP_016950039.1|DBIA	LOC6617161|XP_002041488.1|DSEC
OG0004097	LOC108028638|XP_016956052.1|DBIA	LOC6605523|XP_002030356.1|DSEC
OG0004098	LOC108023456|XP_016948448.1|DBIA	LOC6616850|XP_002041186.1|DSEC
OG0004099	LOC108032885|XP_016962399.1|DBIA	LOC6613867|XP_032577875.1|DSEC
OG0004100	LOC108032934|XP_016962495.1|DBIA	LOC6613878|XP_032577815.1|DSEC
OG0004101	LOC108032929|XP_016962488.1|DBIA	LOC6613882|XP_002038351.1|DSEC
OG0004102	LOC108032901|XP_016962432.1|DBIA	LOC6613884|XP_032579257.1|DSEC
OG0004103	LOC108025416|XP_016951386.1|DBIA	LOC6617017|XP_002041345.1|DSEC
OG0004104	LOC108024817|XP_016950431.1|DBIA	LOC6607577|XP_032577966.1|DSEC
OG0004105	LOC108030583|XP_016959040.1|DBIA	LOC6605841|XP_002030655.2|DSEC
OG0004106	LOC108030868|XP_016959505.1|DBIA	LOC6616460|XP_002040821.1|DSEC
OG0004107	LOC108035522|XP_016966679.1|DBIA	LOC6610506|XP_002035086.1|DSEC
OG0004108	LOC108031688|XP_016960826.1|DBIA	LOC6606295|XP_002031100.1|DSEC
OG0004109	LOC108026188|XP_016952467.1|DBIA	LOC6607727|XP_002032490.2|DSEC
OG0004110	LOC108030842|XP_016959466.1|DBIA	LOC6616538|XP_002040897.1|DSEC
OG0004111	LOC108026392|XP_016952803.1|DBIA	LOC6616957|XP_032579160.1|DSEC
OG0004112	LOC108025475|XP_016951476.1|DBIA	LOC6617038|XP_032576246.1|DSEC
OG0004113	LOC108035805|XP_016967040.1|DBIA	LOC6615229|XP_002039635.1|DSEC
OG0004114	LOC108025712|XP_016951756.1|DBIA	LOC6612369|XP_032580402.1|DSEC
OG0004115	LOC108025709|XP_016951749.1|DBIA	LOC6612372|XP_032580395.1|DSEC
OG0004116	LOC108026377|XP_016952787.1|DBIA	LOC6616951|XP_002041279.1|DSEC
OG0004117	LOC108025448|XP_016951435.1|DBIA	LOC6616683|XP_002041038.1|DSEC
OG0004118	LOC108022513|XP_016946972.1|DBIA	LOC6609633|XP_002034310.1|DSEC
OG0004119	LOC108024868|XP_016950504.1|DBIA	LOC6616657|XP_002041014.1|DSEC
OG0004120	LOC108026290|XP_016952645.1|DBIA	LOC6606282|XP_032578989.1|DSEC
OG0004121	LOC108034583|XP_016965004.1|DBIA	LOC6610833|XP_032574794.1|DSEC
OG0004122	LOC108031070|XP_016959765.1|DBIA	LOC6606304|XP_032577085.1|DSEC
OG0004123	LOC108031486|XP_016960460.1|DBIA	LOC6614332|XP_002038772.2|DSEC
OG0004124	LOC108036016|XP_016967430.1|DBIA	LOC6618620|XP_002042879.1|DSEC
OG0004125	LOC108025499|XP_016951503.1|DBIA	LOC6612808|XP_032579157.1|DSEC
OG0004126	LOC108025290|XP_016951163.1|DBIA	LOC6612800|XP_002037301.1|DSEC
OG0004127	LOC108034655|XP_016965086.1|DBIA	LOC6611898|XP_002036415.1|DSEC
OG0004128	LOC108025547|XP_016951568.1|DBIA	LOC6616697|XP_002041052.1|DSEC
OG0004129	LOC108030132|XP_016958335.1|DBIA	LOC6608717|XP_032570256.1|DSEC
OG0004130	LOC108024762|XP_016950364.1|DBIA	LOC6615076|XP_032581047.1|DSEC
OG0004131	LOC108024796|XP_016950403.1|DBIA	LOC6606158|XP_002030966.1|DSEC
OG0004132	LOC108035548|XP_016966706.1|DBIA	LOC6610542|XP_002035122.1|DSEC
OG0004133	LOC108034134|XP_016964412.1|DBIA	LOC6617692|XP_002042004.1|DSEC
OG0004134	LOC108026200|XP_016952482.1|DBIA	LOC6619633|XP_002043848.1|DSEC
OG0004135	LOC108031446|XP_016960368.1|DBIA	LOC6619286|XP_032579000.1|DSEC
OG0004136	LOC108031473|XP_016960423.1|DBIA	LOC6614322|XP_002038762.1|DSEC
OG0004137	LOC108036287|XP_016967788.1|DBIA	LOC6608434|XP_002033168.1|DSEC
OG0004138	LOC108034560|XP_016964978.1|DBIA	LOC6605975|XP_002030787.1|DSEC
OG0004139	LOC108025599|XP_016951624.1|DBIA	LOC6616229|XP_002040594.1|DSEC
OG0004140	LOC108023241|XP_016948008.1|DBIA	LOC6618956|XP_002043201.1|DSEC
OG0004141	LOC108029676|XP_016957610.1|DBIA	LOC6610067|XP_032571303.1|DSEC
OG0004142	LOC108036339|XP_016967875.1|DBIA	LOC116801963|XP_032580255.1|DSEC
OG0004143	LOC108027413|XP_016954340.1|DBIA	LOC6606662|XP_002031462.1|DSEC
OG0004144	LOC108034112|XP_016964383.1|DBIA	LOC6611876|XP_002036394.2|DSEC
OG0004145	LOC108034746|XP_016965183.1|DBIA	LOC6604852|XP_002029697.1|DSEC
OG0004146	LOC108026366|XP_016952772.1|DBIA	LOC6606197|XP_002031005.1|DSEC
OG0004147	LOC108034051|XP_016964297.1|DBIA	LOC6611892|XP_002036409.1|DSEC
OG0004148	LOC108032163|XP_016961499.1|DBIA	LOC6606630|XP_032577123.1|DSEC
OG0004149	LOC108031676|XP_016960805.1|DBIA	LOC6614328|XP_002038768.1|DSEC
OG0004150	LOC108031923|XP_016961184.1|DBIA	LOC6606313|XP_002031118.1|DSEC
OG0004151	LOC108023879|XP_016949051.1|DBIA	LOC6621959|XP_032577765.1|DSEC
OG0004152	LOC108023814|XP_016948949.1|DBIA	LOC6613945|XP_032576371.1|DSEC
OG0004153	LOC108022804|XP_016947427.1|DBIA	LOC6608658|XP_032573065.1|DSEC
OG0004154	LOC108035470|XP_016966607.1|DBIA	LOC6605960|XP_032574435.1|DSEC
OG0004155	LOC108026197|XP_016952478.1|DBIA	LOC6606205|XP_002031013.1|DSEC
OG0004156	LOC108031171|XP_016959880.1|DBIA	LOC6606323|XP_002031128.1|DSEC
OG0004157	LOC108024256|XP_016949632.1|DBIA	LOC6614980|XP_002039397.2|DSEC
OG0004158	LOC108031353|XP_016960113.1|DBIA	LOC6610249|XP_002034844.1|DSEC
OG0004159	LOC108026257|XP_016952600.1|DBIA	LOC6619691|XP_002043906.2|DSEC
OG0004160	LOC108035552|XP_016966710.1|DBIA	LOC6610416|XP_002034998.1|DSEC
OG0004161	LOC108024582|XP_016950070.1|DBIA	LOC6606901|XP_032577844.1|DSEC
OG0004162	LOC108031759|XP_016960956.1|DBIA	LOC6607105|XP_002031893.2|DSEC
OG0004163	LOC108032039|XP_016961339.1|DBIA	LOC6607071|XP_002031859.1|DSEC
OG0004164	LOC108024967|XP_016950695.1|DBIA	LOC6613836|XP_032577675.1|DSEC
OG0004165	LOC108022562|XP_016947047.1|DBIA	LOC6615432|XP_002039814.1|DSEC
OG0004166	LOC108026769|XP_016953402.1|DBIA	LOC6615813|XP_002040183.1|DSEC
OG0004167	LOC108031672|XP_016960801.1|DBIA	LOC6607234|XP_002032015.1|DSEC
OG0004168	LOC108031964|XP_016961242.1|DBIA	LOC6607782|XP_002032541.1|DSEC
OG0004169	LOC108032537|XP_016961898.1|DBIA	LOC6618969|XP_032581316.1|DSEC
OG0004170	LOC108032548|XP_016961918.1|DBIA	LOC6617659|XP_002041972.1|DSEC
OG0004171	LOC108032612|XP_016962038.1|DBIA	LOC6612418|XP_032581214.1|DSEC
OG0004172	LOC108025785|XP_016951895.1|DBIA	LOC6617929|XP_002042237.2|DSEC
OG0004173	LOC108036510|XP_016968201.1|DBIA	LOC6609383|XP_002034072.1|DSEC
OG0004174	LOC108029469|XP_016957208.1|DBIA	LOC6609016|XP_032572713.1|DSEC
OG0004175	LOC108036618|XP_016968373.1|DBIA	LOC6609524|XP_002034208.1|DSEC
OG0004176	LOC108035232|XP_016966251.1|DBIA	LOC6604863|XP_032574944.1|DSEC
OG0004177	LOC108031664|XP_016960789.1|DBIA	LOC6606325|XP_032579015.1|DSEC
OG0004178	LOC108025213|XP_016951049.1|DBIA	LOC6616696|XP_032576763.1|DSEC
OG0004179	LOC108023467|XP_016948473.1|DBIA	LOC6616093|XP_002040458.1|DSEC
OG0004180	LOC108031639|XP_016960743.1|DBIA	LOC6619035|XP_032578208.1|DSEC
OG0004181	LOC108024643|XP_016950182.1|DBIA	LOC6607628|XP_032576422.1|DSEC
OG0004182	LOC108035195|XP_016966176.1|DBIA	LOC6605431|XP_032573138.1|DSEC
OG0004183	LOC108035475|XP_016966614.1|DBIA	LOC6605430|XP_002030263.2|DSEC
OG0004184	LOC108035370|XP_016966459.1|DBIA	LOC6610719|XP_002035285.1|DSEC
OG0004185	LOC108036781|XP_016968611.1|DBIA	LOC6617789|XP_032580935.1|DSEC
OG0004186	LOC108023426|XP_016948401.1|DBIA	LOC6616040|XP_002040406.1|DSEC
OG0004187	LOC108031196|XP_016959906.1|DBIA	LOC6606715|XP_002031514.1|DSEC
OG0004188	LOC108031694|XP_016960840.1|DBIA	LOC6606291|XP_032576267.1|DSEC
OG0004189	LOC108031989|XP_016961273.1|DBIA	LOC6606289|XP_002031094.1|DSEC
OG0004190	LOC108027370|XP_016954284.1|DBIA	LOC6614229|XP_002038674.2|DSEC
OG0004191	LOC108027363|XP_016954274.1|DBIA	LOC6614226|XP_002038671.1|DSEC
OG0004192	LOC108032184|XP_016961528.1|DBIA	LOC6619101|XP_002043341.1|DSEC
OG0004193	LOC108025892|XP_016952063.1|DBIA	LOC6617551|XP_002041865.2|DSEC
OG0004194	LOC108025188|XP_016950988.1|DBIA	LOC6616643|XP_002041000.1|DSEC
OG0004195	LOC108026589|XP_016953040.1|DBIA	LOC6621086|XP_032580021.1|DSEC
OG0004196	LOC108026324|XP_016952705.1|DBIA	LOC6612647|XP_032576904.1|DSEC
OG0004197	LOC108024755|XP_016950353.1|DBIA	LOC6606824|XP_002031621.1|DSEC
OG0004198	LOC108032911|XP_016962464.1|DBIA	LOC6613852|XP_002038321.1|DSEC
OG0004199	LOC108025352|XP_016951304.1|DBIA	LOC6616894|XP_032578018.1|DSEC
OG0004200	LOC108022559|XP_016947042.1|DBIA	LOC6615434|XP_032571708.1|DSEC
OG0004201	LOC108026432|XP_016952857.1|DBIA	LOC6612657|XP_002037161.1|DSEC
OG0004202	LOC108031079|XP_016959774.1|DBIA	LOC6607485|XP_002032254.1|DSEC
OG0004203	LOC108024797|XP_016950406.1|DBIA	LOC6606157|XP_002030965.1|DSEC
OG0004204	LOC108030862|XP_016959496.1|DBIA	LOC6619376|XP_002043592.2|DSEC
OG0004205	LOC108035107|XP_016966025.1|DBIA	LOC6605726|XP_032573806.1|DSEC
OG0004206	LOC108031541|XP_016960567.1|DBIA	LOC6620392|XP_032576899.1|DSEC
OG0004207	LOC108031778|XP_016960981.1|DBIA	LOC6620393|XP_002044601.1|DSEC
OG0004208	LOC108024813|XP_016950426.1|DBIA	LOC6606807|XP_002031604.1|DSEC
OG0004209	LOC108031766|XP_016960962.1|DBIA	LOC6607798|XP_032577180.1|DSEC
OG0004210	LOC108027256|XP_016954106.1|DBIA	LOC6620026|XP_002044238.2|DSEC
OG0004211	LOC108027791|XP_016954848.1|DBIA	LOC6617397|XP_002041722.1|DSEC
OG0004212	LOC108024804|XP_016950415.1|DBIA	LOC6607103|XP_002031891.1|DSEC
OG0004213	LOC108031860|XP_016961103.1|DBIA	LOC6607193|XP_002031977.2|DSEC
OG0004214	LOC108030449|XP_016958830.1|DBIA	LOC6615321|XP_002039722.1|DSEC
OG0004215	LOC108030279|XP_016958594.1|DBIA	LOC6609315|XP_002034004.2|DSEC
OG0004216	LOC108034509|XP_016964919.1|DBIA	LOC6605674|XP_002030492.2|DSEC
OG0004217	LOC108035525|XP_016966683.1|DBIA	LOC6610870|XP_032574646.1|DSEC
OG0004218	LOC108023218|XP_016947977.1|DBIA	LOC6614785|XP_002039205.1|DSEC
OG0004219	LOC108031796|XP_016961003.1|DBIA	LOC6607228|XP_002032012.1|DSEC
OG0004220	LOC108026172|XP_016952417.1|DBIA	LOC6606185|XP_032576325.1|DSEC
OG0004221	LOC108027431|XP_016954366.1|DBIA	LOC6620047|XP_002044259.1|DSEC
OG0004222	LOC108031266|XP_016959994.1|DBIA	LOC6606746|XP_002031543.1|DSEC
OG0004223	LOC108031736|XP_016960912.1|DBIA	LOC6621609|XP_032576913.1|DSEC
OG0004224	LOC108030064|XP_016962183.1|DBIA	LOC6613959|XP_032578443.1|DSEC
OG0004225	LOC108025911|XP_016952085.1|DBIA	LOC6612375|XP_002036884.1|DSEC
OG0004226	LOC108024094|XP_016949361.1|DBIA	LOC6616883|XP_002041219.2|DSEC
OG0004227	LOC108024765|XP_016950367.1|DBIA	LOC6606161|XP_032577587.1|DSEC
OG0004228	LOC108024767|XP_016950369.1|DBIA	LOC6621669|XP_032577589.1|DSEC
OG0004229	LOC108030079|XP_016958181.1|DBIA	LOC6609339|XP_002034028.2|DSEC
OG0004230	LOC108021891|XP_016946174.1|DBIA	LOC6620155|XP_032580340.1|DSEC
OG0004231	LOC108034839|XP_016965451.1|DBIA	LOC6610730|XP_002035296.1|DSEC
OG0004232	LOC108034843|XP_016965462.1|DBIA	LOC6610733|XP_032575681.1|DSEC
OG0004233	LOC108034841|XP_016965458.1|DBIA	LOC6610734|XP_032575680.1|DSEC
OG0004234	LOC108034857|XP_016965494.1|DBIA	LOC6610746|XP_032575316.1|DSEC
OG0004235	LOC108024260|XP_016949635.1|DBIA	LOC6616168|XP_032580991.1|DSEC
OG0004236	LOC108024216|XP_016949573.1|DBIA	LOC6616637|XP_002040994.1|DSEC
OG0004237	LOC108027330|XP_016954229.1|DBIA	LOC6614276|XP_032577752.1|DSEC
OG0004238	LOC108025526|XP_016951540.1|DBIA	LOC6616677|XP_002041032.1|DSEC
OG0004239	LOC108027451|XP_016954392.1|DBIA	LOC6620037|XP_002044249.1|DSEC
OG0004240	LOC108032889|XP_016962413.1|DBIA	LOC6613913|XP_002038378.1|DSEC
OG0004241	LOC108032129|XP_016961451.1|DBIA	LOC6607183|XP_032576605.1|DSEC
OG0004242	LOC108031819|XP_016961038.1|DBIA	LOC6607166|XP_002031952.1|DSEC
OG0004243	LOC108035438|XP_016966561.1|DBIA	LOC6610861|XP_002035427.1|DSEC
