Orthogroup	DBIA.longest_only	DBUS.longest_only
OG0003953	LOC108033779|XP_016963871.1|DBIA	LOC108608462|XP_017855335.1|DBUS
OG0003954	LOC108035205|XP_016966205.1|DBIA	LOC108599067|XP_017841337.2|DBUS
OG0003955	LOC108033289|XP_016963044.1|DBIA	LOC108601355|XP_033149832.1|DBUS
OG0003956	LOC108033824|XP_016963940.1|DBIA	LOC108607898|XP_033150633.1|DBUS
OG0003957	LOC108034739|XP_016965172.1|DBIA	LOC108600860|XP_017844155.1|DBUS
OG0003958	LOC108025859|XP_016952016.1|DBIA	LOC108607003|XP_017853070.1|DBUS
OG0003959	LOC108022947|XP_016947652.1|DBIA	LOC108597271|XP_017839221.1|DBUS
OG0003960	LOC108028887|XP_016956393.1|DBIA	LOC108606392|XP_017851958.1|DBUS
OG0003961	LOC108036742|XP_016968539.1|DBIA	LOC108608215|XP_017854978.1|DBUS
OG0003962	LOC108029142|XP_016956756.1|DBIA	LOC108607479|XP_017853809.1|DBUS
OG0003963	LOC108033906|XP_016964061.1|DBIA	LOC108594395|XP_017835050.2|DBUS
OG0003965	LOC108036693|XP_016968471.1|DBIA	LOC108605554|XP_017850807.1|DBUS
OG0003966	LOC108036830|XP_016968663.1|DBIA	LOC108594261|XP_017834875.2|DBUS
OG0003967	LOC108026680|XP_016953245.1|DBIA	LOC108596573|XP_017837971.1|DBUS
OG0003968	LOC108026754|XP_016953372.1|DBIA	LOC108595107|XP_017835757.1|DBUS
OG0003969	LOC108022481|XP_016946921.1|DBIA	LOC108597050|XP_017838858.1|DBUS
OG0003970	LOC108029023|XP_016956558.1|DBIA	LOC108602337|XP_017845919.1|DBUS
OG0003971	LOC108035178|XP_016966138.1|DBIA	LOC108607474|XP_017853802.1|DBUS
OG0003972	LOC108034900|XP_016965615.1|DBIA	LOC108599531|XP_017841903.2|DBUS
OG0003973	LOC108022606|XP_016947131.1|DBIA	LOC108595626|XP_017836382.1|DBUS
OG0003974	LOC108030321|XP_016958654.1|DBIA	LOC108597777|XP_017839981.1|DBUS
OG0003975	LOC108036749|XP_016968546.1|DBIA	LOC108607835|XP_033150811.1|DBUS
OG0003976	LOC108032580|XP_016961973.1|DBIA	LOC108604358|XP_017849285.1|DBUS
OG0003978	LOC108035962|XP_016967264.1|DBIA	LOC108598736|XP_017840958.1|DBUS
OG0003979	LOC108034195|XP_016964512.1|DBIA	LOC108607790|XP_017854318.2|DBUS
OG0003980	LOC108031990|XP_016961274.1|DBIA	LOC108601801|XP_017845226.1|DBUS
OG0003981	LOC108033898|XP_016964043.1|DBIA	LOC108608328|XP_017855157.1|DBUS
OG0003982	LOC108032806|XP_016962303.1|DBIA	LOC108599645|XP_017842113.2|DBUS
OG0003983	LOC108032444|XP_016961758.1|DBIA	LOC108606450|XP_017852095.1|DBUS
OG0003984	LOC108033644|XP_016963566.1|DBIA	LOC108607853|XP_017854424.2|DBUS
OG0003985	LOC108033643|XP_016963565.1|DBIA	LOC108594418|XP_033150049.1|DBUS
OG0003986	LOC108033527|XP_016963361.1|DBIA	LOC108606004|XP_017851353.1|DBUS
OG0003987	LOC108033869|XP_016964001.1|DBIA	LOC108608013|XP_033150833.1|DBUS
OG0003989	LOC108033896|XP_016964040.1|DBIA	LOC108594394|XP_017835047.1|DBUS
OG0003990	LOC108029259|XP_016956943.1|DBIA	LOC108594486|XP_017835165.2|DBUS
OG0003991	LOC108027825|XP_016954895.1|DBIA	LOC108608173|XP_017854920.2|DBUS
OG0003992	LOC108027868|XP_016954971.1|DBIA	LOC108597003|XP_017838812.2|DBUS
OG0003993	LOC108027804|XP_016954872.1|DBIA	LOC108607489|XP_017853822.1|DBUS
OG0003994	LOC108025552|XP_016951573.1|DBIA	LOC108602061|XP_017845569.1|DBUS
OG0003995	LOC108029711|XP_016957676.1|DBIA	LOC108595189|XP_017835860.1|DBUS
OG0003996	LOC108029999|XP_016958003.1|DBIA	LOC108595803|XP_017836582.1|DBUS
OG0003997	LOC108034253|XP_016964596.1|DBIA	LOC108603023|XP_017846916.1|DBUS
OG0003998	LOC108035838|XP_016967072.1|DBIA	LOC117134984|XP_033150567.1|DBUS
OG0003999	LOC108026774|XP_016953413.1|DBIA	LOC108600623|XP_017843800.2|DBUS
OG0004000	LOC108023749|XP_016948876.1|DBIA	LOC108605809|XP_017851102.1|DBUS
OG0004001	LOC108026734|XP_016953336.1|DBIA	LOC108597239|XP_017839177.1|DBUS
OG0004002	LOC108032418|XP_016961727.1|DBIA	LOC108596642|XP_017838102.1|DBUS
OG0004003	LOC108033722|XP_016963747.1|DBIA	LOC108607646|XP_017854061.1|DBUS
OG0004004	LOC108036086|XP_016967525.1|DBIA	LOC108607541|XP_017853915.1|DBUS
OG0004005	LOC108033864|XP_016963992.1|DBIA	LOC108596195|XP_017837202.1|DBUS
OG0004006	LOC108033783|XP_016963875.1|DBIA	LOC108607957|XP_017854574.1|DBUS
OG0004007	LOC108035227|XP_016966249.1|DBIA	LOC108608529|XP_017855433.1|DBUS
OG0004008	LOC108036839|XP_016968683.1|DBIA	LOC108606728|XP_017852610.2|DBUS
OG0004009	LOC108029220|XP_016956903.1|DBIA	LOC108599205|XP_017841493.2|DBUS
OG0004010	LOC108032546|XP_016961912.1|DBIA	LOC108608501|XP_033150779.1|DBUS
OG0004011	LOC108032820|XP_016962323.1|DBIA	LOC108600480|XP_017843592.2|DBUS
OG0004012	LOC108031997|XP_016961279.1|DBIA	LOC108602440|XP_017846049.1|DBUS
OG0004013	LOC108034059|XP_016964303.1|DBIA	LOC108607749|XP_017854266.2|DBUS
OG0004014	LOC108035476|XP_016966615.1|DBIA	LOC108601138|XP_017844553.1|DBUS
OG0004015	LOC108036744|XP_016968542.1|DBIA	LOC108608340|XP_017855172.2|DBUS
OG0004016	LOC108034129|XP_016964406.1|DBIA	LOC108608270|XP_017855063.2|DBUS
OG0004017	LOC108027831|XP_016954906.1|DBIA	LOC108608072|XP_017854755.1|DBUS
OG0004018	LOC108030304|XP_016958627.1|DBIA	LOC108597059|XP_017838871.1|DBUS
OG0004019	LOC108033988|XP_016964201.1|DBIA	LOC108607396|XP_033149949.1|DBUS
OG0004020	LOC108027838|XP_016954914.1|DBIA	LOC108608125|XP_017854843.1|DBUS
OG0004021	LOC108027816|XP_016954884.1|DBIA	LOC108607623|XP_017854029.1|DBUS
OG0004022	LOC108034069|XP_016964315.1|DBIA	LOC108597608|XP_033149037.1|DBUS
OG0004023	LOC108026578|XP_016953019.1|DBIA	LOC108594794|XP_017835422.1|DBUS
OG0004024	LOC108033625|XP_016963503.1|DBIA	LOC108598147|XP_017840256.2|DBUS
OG0004025	LOC108032618|XP_016962046.1|DBIA	LOC108597511|XP_017839593.1|DBUS
OG0004026	LOC108036080|XP_016967515.1|DBIA	LOC108607573|XP_017853954.1|DBUS
OG0004027	LOC108023116|XP_016947871.1|DBIA	LOC108595662|XP_017836430.1|DBUS
OG0004028	LOC108034113|XP_016964379.1|DBIA	LOC108596747|XP_017838313.1|DBUS
OG0004029	LOC108036115|XP_016967582.1|DBIA	LOC108598519|XP_017840692.1|DBUS
OG0004030	LOC108026770|XP_016953403.1|DBIA	LOC108596756|XP_017838325.1|DBUS
OG0004031	LOC108034255|XP_016964600.1|DBIA	LOC108601055|XP_033150657.1|DBUS
OG0004032	LOC108036825|XP_016968658.1|DBIA	LOC108596178|XP_017837179.1|DBUS, LOC108605054|XP_033150307.1|DBUS
OG0004033	LOC108034011|XP_016964235.1|DBIA	LOC108608382|XP_017851300.1|DBUS
OG0004034	LOC108033811|XP_016963919.1|DBIA	LOC108608039|XP_017854709.2|DBUS
OG0004035	LOC108029045|XP_016956589.1|DBIA	LOC108607657|XP_017854087.1|DBUS
OG0004036	LOC108027760|XP_016954801.1|DBIA	LOC108608141|XP_017854866.1|DBUS
OG0004037	LOC108036754|XP_016968569.1|DBIA	LOC108608389|XP_017855230.2|DBUS
OG0004038	LOC108029110|XP_016956712.1|DBIA	LOC108602328|XP_017845908.2|DBUS
OG0004039	LOC108029076|XP_016956646.1|DBIA	LOC117135016|XP_033150702.1|DBUS
OG0004040	LOC108026790|XP_016953440.1|DBIA	LOC108596474|XP_017837724.1|DBUS
OG0004042	LOC108028329|XP_016955558.1|DBIA	LOC108601077|XP_017844466.1|DBUS
OG0004043	LOC108033858|XP_016963984.1|DBIA	LOC108594336|XP_017834979.1|DBUS
OG0004044	LOC108022022|XP_016946356.1|DBIA	LOC108605562|XP_017850818.1|DBUS
OG0004045	LOC108033413|XP_016963223.1|DBIA	LOC108608537|XP_017855441.1|DBUS
OG0004046	LOC108029135|XP_016956747.1|DBIA	LOC108608159|XP_017854902.1|DBUS
OG0004047	LOC108034153|XP_016964442.1|DBIA	LOC108596519|XP_017837858.1|DBUS
OG0004048	LOC108027828|XP_016954899.1|DBIA	LOC108594368|XP_017835017.2|DBUS
OG0004049	LOC108036854|XP_016968716.1|DBIA	LOC108608278|XP_017855075.1|DBUS
OG0004050	LOC108033920|XP_016964080.1|DBIA	LOC108607452|XP_017853778.2|DBUS
OG0004051	LOC108033823|XP_016963937.1|DBIA	LOC108606389|XP_017851949.2|DBUS
OG0004052	LOC108023311|XP_016948101.1|DBIA	LOC108607123|XP_017853248.1|DBUS
OG0004053	LOC108022853|XP_016947516.1|DBIA	LOC108595854|XP_017836634.1|DBUS
OG0004054	LOC108033412|XP_016963222.1|DBIA	LOC108608457|XP_017855331.1|DBUS
OG0004055	LOC108025206|XP_016951027.1|DBIA	LOC108602713|XP_017846356.1|DBUS
OG0004056	LOC108024977|XP_016950710.1|DBIA	LOC108604573|XP_017849593.1|DBUS
OG0004057	LOC108034480|XP_016964871.1|DBIA	LOC108599124|XP_017841403.1|DBUS
OG0004058	LOC108035258|XP_016966293.1|DBIA	LOC108599468|XP_017841794.2|DBUS
OG0004059	LOC108031911|XP_016961168.1|DBIA	LOC108604838|XP_017849947.1|DBUS
OG0004060	LOC108024507|XP_016949942.1|DBIA	LOC108603757|XP_017848325.1|DBUS
OG0004061	LOC108030733|XP_016959303.1|DBIA	LOC108606891|XP_017852905.1|DBUS
OG0004062	LOC108035429|XP_016966549.1|DBIA	LOC108598598|XP_017840781.1|DBUS
OG0004063	LOC108023689|XP_016948801.1|DBIA	LOC108605752|XP_017851042.1|DBUS
OG0004064	LOC108030584|XP_016959041.1|DBIA	LOC108598933|XP_017841186.1|DBUS
OG0004065	LOC108022556|XP_016947039.1|DBIA	LOC108596933|XP_017838598.2|DBUS
OG0004066	LOC108022497|XP_016946942.1|DBIA	LOC108596621|XP_017838054.1|DBUS
OG0004067	LOC108032631|XP_016962103.1|DBIA	LOC108605207|XP_017850299.1|DBUS
OG0004068	LOC108031124|XP_016959825.1|DBIA	LOC108602046|XP_017845546.1|DBUS
OG0004069	LOC108031581|XP_016960635.1|DBIA	LOC108603806|XP_017848394.1|DBUS
OG0004070	LOC108034677|XP_016965108.1|DBIA	LOC108599119|XP_017841397.1|DBUS
OG0004071	LOC108030803|XP_016959381.1|DBIA	LOC108600823|XP_017844104.2|DBUS
OG0004072	LOC108030807|XP_016959395.1|DBIA	LOC108600824|XP_017844105.2|DBUS
OG0004073	LOC108023553|XP_016948623.1|DBIA	LOC108605291|XP_017850430.1|DBUS
OG0004074	LOC108026676|XP_016953238.1|DBIA	LOC108597530|XP_017839619.1|DBUS
OG0004075	LOC108029771|XP_016957768.1|DBIA	LOC108596644|XP_017838108.1|DBUS
OG0004076	LOC108029622|XP_016957503.1|DBIA	LOC108596643|XP_017838100.1|DBUS
OG0004077	LOC108036730|XP_016968516.1|DBIA	LOC108605568|XP_017850827.1|DBUS
OG0004078	LOC108025418|XP_016951388.1|DBIA	LOC108604719|XP_017849785.1|DBUS
OG0004079	LOC108022033|XP_016946368.1|DBIA	LOC108605751|XP_017851040.1|DBUS
OG0004080	LOC108030282|XP_016958600.1|DBIA	LOC108597180|XP_017839091.1|DBUS
OG0004081	LOC108022581|XP_016947088.1|DBIA	LOC108596091|XP_017836999.1|DBUS
OG0004082	LOC108022851|XP_016947513.1|DBIA	LOC108607400|XP_017853667.1|DBUS
OG0004083	LOC108026206|XP_016952497.1|DBIA	LOC108603158|XP_017847203.1|DBUS
OG0004084	LOC108030834|XP_016959447.1|DBIA	LOC108599720|XP_033149602.1|DBUS
OG0004085	LOC108023286|XP_016948071.1|DBIA	LOC108601683|XP_017845081.1|DBUS
OG0004086	LOC108024560|XP_016950038.1|DBIA	LOC108601763|XP_017845176.1|DBUS
OG0004087	LOC108025689|XP_016951711.1|DBIA	LOC108606665|XP_017852483.1|DBUS, LOC108595222|XP_033150642.1|DBUS
OG0004088	LOC108025527|XP_016951541.1|DBIA	LOC108601776|XP_017845191.1|DBUS
OG0004089	LOC108022015|XP_016946345.1|DBIA	LOC108606844|XP_017852826.2|DBUS
OG0004090	LOC108026187|XP_016952466.1|DBIA	LOC108602921|XP_017846751.1|DBUS
OG0004091	LOC108031711|XP_016960865.1|DBIA	LOC108601309|XP_017844698.1|DBUS
OG0004092	LOC108023565|XP_016948645.1|DBIA	LOC108606488|XP_017852117.1|DBUS
OG0004095	LOC108025380|XP_016951342.1|DBIA	LOC108604304|XP_017849211.1|DBUS
OG0004096	LOC108024561|XP_016950039.1|DBIA	LOC108602094|XP_017845607.1|DBUS
OG0004097	LOC108028638|XP_016956052.1|DBIA	LOC108598558|XP_017840733.1|DBUS
OG0004098	LOC108023456|XP_016948448.1|DBIA	LOC108599353|XP_017841646.2|DBUS
OG0004099	LOC108032885|XP_016962399.1|DBIA	LOC108603048|XP_017846957.1|DBUS
OG0004100	LOC108032934|XP_016962495.1|DBIA	LOC108602078|XP_017845586.1|DBUS
OG0004101	LOC108032929|XP_016962488.1|DBIA	LOC108604625|XP_017849662.1|DBUS
OG0004102	LOC108032901|XP_016962432.1|DBIA	LOC108603262|XP_017847404.1|DBUS
OG0004103	LOC108025416|XP_016951386.1|DBIA	LOC108604717|XP_017849784.1|DBUS
OG0004104	LOC108024817|XP_016950431.1|DBIA	LOC108602163|XP_017845685.1|DBUS
OG0004105	LOC108030583|XP_016959040.1|DBIA	LOC108599504|XP_017841859.2|DBUS
OG0004106	LOC108030868|XP_016959505.1|DBIA	LOC108598334|XP_017840440.2|DBUS
OG0004107	LOC108035522|XP_016966679.1|DBIA	LOC108600277|XP_017843230.1|DBUS
OG0004108	LOC108031688|XP_016960826.1|DBIA	LOC108604051|XP_017848802.1|DBUS
OG0004109	LOC108026188|XP_016952467.1|DBIA	LOC108602922|XP_017846753.1|DBUS
OG0004110	LOC108030842|XP_016959466.1|DBIA	LOC108598413|XP_017840526.1|DBUS
OG0004111	LOC108026392|XP_016952803.1|DBIA	LOC108603792|XP_017848376.1|DBUS
OG0004112	LOC108025475|XP_016951476.1|DBIA	LOC108601914|XP_017845380.1|DBUS
OG0004113	LOC108035805|XP_016967040.1|DBIA	LOC108606317|XP_017851816.1|DBUS
OG0004114	LOC108025712|XP_016951756.1|DBIA	LOC108607142|XP_017853273.2|DBUS
OG0004115	LOC108025709|XP_016951749.1|DBIA	LOC108606725|XP_017852599.1|DBUS
OG0004116	LOC108026377|XP_016952787.1|DBIA	LOC108601899|XP_017845365.1|DBUS
OG0004117	LOC108025448|XP_016951435.1|DBIA	LOC108601794|XP_017845219.1|DBUS, LOC108604941|XP_033150263.1|DBUS
OG0004118	LOC108022513|XP_016946972.1|DBIA	LOC108595408|XP_017836122.1|DBUS
OG0004119	LOC108024868|XP_016950504.1|DBIA	LOC108603251|XP_017847379.1|DBUS
OG0004120	LOC108026290|XP_016952645.1|DBIA	LOC108604507|XP_017849498.1|DBUS
OG0004121	LOC108034583|XP_016965004.1|DBIA	LOC108599139|XP_017841416.1|DBUS
OG0004122	LOC108031070|XP_016959765.1|DBIA	LOC108601998|XP_017845486.1|DBUS
OG0004123	LOC108031486|XP_016960460.1|DBIA	LOC108604076|XP_017848834.1|DBUS
OG0004124	LOC108036016|XP_016967430.1|DBIA	LOC108606719|XP_017852588.1|DBUS
OG0004125	LOC108025499|XP_016951503.1|DBIA	LOC108604392|XP_017849339.1|DBUS
OG0004126	LOC108025290|XP_016951163.1|DBIA	LOC108604354|XP_017849277.1|DBUS
OG0004127	LOC108034655|XP_016965086.1|DBIA	LOC108599154|XP_017841433.1|DBUS
OG0004128	LOC108025547|XP_016951568.1|DBIA	LOC108602264|XP_017845807.1|DBUS
OG0004129	LOC108030132|XP_016958335.1|DBIA	LOC108596870|XP_017838534.1|DBUS
OG0004130	LOC108024762|XP_016950364.1|DBIA	LOC108607218|XP_017853375.1|DBUS
OG0004131	LOC108024796|XP_016950403.1|DBIA	LOC108602202|XP_017845740.1|DBUS
OG0004132	LOC108035548|XP_016966706.1|DBIA	LOC108601145|XP_017844562.1|DBUS
OG0004133	LOC108034134|XP_016964412.1|DBIA	LOC108594446|XP_017835109.1|DBUS
OG0004134	LOC108026200|XP_016952482.1|DBIA	LOC108603184|XP_017847234.1|DBUS
OG0004135	LOC108031446|XP_016960368.1|DBIA	LOC108603188|XP_033150035.1|DBUS
OG0004136	LOC108031473|XP_016960423.1|DBIA	LOC108602808|XP_017846526.1|DBUS
OG0004137	LOC108036287|XP_016967788.1|DBIA	LOC108595915|XP_017836695.1|DBUS
OG0004138	LOC108034560|XP_016964978.1|DBIA	LOC108599996|XP_017842764.1|DBUS
OG0004139	LOC108025599|XP_016951624.1|DBIA	LOC108606233|XP_017851654.1|DBUS
OG0004140	LOC108023241|XP_016948008.1|DBIA	LOC108605981|XP_017851293.1|DBUS
OG0004141	LOC108029676|XP_016957610.1|DBIA	LOC108597232|XP_033148963.1|DBUS
OG0004142	LOC108036339|XP_016967875.1|DBIA	LOC108605566|XP_017850822.1|DBUS
OG0004143	LOC108027413|XP_016954340.1|DBIA	LOC108603773|XP_017848349.1|DBUS
OG0004144	LOC108034112|XP_016964383.1|DBIA	LOC108608056|XP_017854726.2|DBUS
OG0004145	LOC108034746|XP_016965183.1|DBIA	LOC108598970|XP_017841232.1|DBUS
OG0004146	LOC108026366|XP_016952772.1|DBIA	LOC108602919|XP_017846745.1|DBUS
OG0004147	LOC108034051|XP_016964297.1|DBIA	LOC108599120|XP_017841401.2|DBUS
OG0004148	LOC108032163|XP_016961499.1|DBIA	LOC108601410|XP_033149899.1|DBUS
OG0004149	LOC108031676|XP_016960805.1|DBIA	LOC108602810|XP_017846527.1|DBUS
OG0004150	LOC108031923|XP_016961184.1|DBIA	LOC108603411|XP_017847690.1|DBUS
OG0004151	LOC108023879|XP_016949051.1|DBIA	LOC108601780|XP_017845196.1|DBUS
OG0004152	LOC108023814|XP_016948949.1|DBIA	LOC108601989|XP_017845472.1|DBUS
OG0004153	LOC108022804|XP_016947427.1|DBIA	LOC108597259|XP_017839205.1|DBUS
OG0004154	LOC108035470|XP_016966607.1|DBIA	LOC108600212|XP_017843118.1|DBUS
OG0004155	LOC108026197|XP_016952478.1|DBIA	LOC108604121|XP_017848896.1|DBUS
OG0004156	LOC108031171|XP_016959880.1|DBIA	LOC108602391|XP_017845992.1|DBUS
OG0004157	LOC108024256|XP_016949632.1|DBIA	LOC108605269|XP_017850385.1|DBUS
OG0004158	LOC108031353|XP_016960113.1|DBIA	LOC108598363|XP_017840472.2|DBUS
OG0004159	LOC108026257|XP_016952600.1|DBIA	LOC108602873|XP_017846651.1|DBUS
OG0004160	LOC108035552|XP_016966710.1|DBIA	LOC108598467|XP_017840601.1|DBUS
OG0004161	LOC108024582|XP_016950070.1|DBIA	LOC108604080|XP_017848838.1|DBUS
OG0004162	LOC108031759|XP_016960956.1|DBIA	LOC108604194|XP_017849036.1|DBUS
OG0004163	LOC108032039|XP_016961339.1|DBIA	LOC108603919|XP_017848598.1|DBUS
OG0004164	LOC108024967|XP_016950695.1|DBIA	LOC108601493|XP_033149897.1|DBUS
OG0004165	LOC108022562|XP_016947047.1|DBIA	LOC108596396|XP_017837566.1|DBUS
OG0004166	LOC108026769|XP_016953402.1|DBIA	LOC108596755|XP_017838324.1|DBUS
OG0004167	LOC108031672|XP_016960801.1|DBIA	LOC108601918|XP_017845385.1|DBUS
OG0004168	LOC108031964|XP_016961242.1|DBIA	LOC108604714|XP_017849780.1|DBUS
OG0004169	LOC108032537|XP_016961898.1|DBIA	LOC108604969|XP_033150393.1|DBUS
OG0004170	LOC108032548|XP_016961918.1|DBIA	LOC108607077|XP_017853187.1|DBUS
OG0004171	LOC108032612|XP_016962038.1|DBIA	LOC108606842|XP_017852822.1|DBUS
OG0004172	LOC108025785|XP_016951895.1|DBIA	LOC108606702|XP_033150164.1|DBUS
OG0004173	LOC108036510|XP_016968201.1|DBIA	LOC108597585|XP_017839694.1|DBUS
OG0004174	LOC108029469|XP_016957208.1|DBIA	LOC108597102|XP_017838961.1|DBUS
OG0004175	LOC108036618|XP_016968373.1|DBIA	LOC108597204|XP_017839131.1|DBUS
OG0004176	LOC108035232|XP_016966251.1|DBIA	LOC108600587|XP_017843750.1|DBUS
OG0004177	LOC108031664|XP_016960789.1|DBIA	LOC108601477|XP_017844865.1|DBUS
OG0004178	LOC108025213|XP_016951049.1|DBIA	LOC108603323|XP_017847533.2|DBUS
OG0004179	LOC108023467|XP_016948473.1|DBIA	LOC108606400|XP_017851972.1|DBUS
OG0004180	LOC108031639|XP_016960743.1|DBIA	LOC108603974|XP_017848674.1|DBUS
OG0004181	LOC108024643|XP_016950182.1|DBIA	LOC108603344|XP_017847564.2|DBUS
OG0004182	LOC108035195|XP_016966176.1|DBIA	LOC108600153|XP_017843039.1|DBUS
OG0004183	LOC108035475|XP_016966614.1|DBIA	LOC108600154|XP_017843040.2|DBUS
OG0004184	LOC108035370|XP_016966459.1|DBIA	LOC108598490|XP_017840634.1|DBUS
OG0004185	LOC108036781|XP_016968611.1|DBIA	LOC108608303|XP_033150682.1|DBUS
OG0004186	LOC108023426|XP_016948401.1|DBIA	LOC108606507|XP_017852165.1|DBUS
OG0004187	LOC108031196|XP_016959906.1|DBIA	LOC108601915|XP_017845381.1|DBUS
OG0004188	LOC108031694|XP_016960840.1|DBIA	LOC108604385|XP_017849330.1|DBUS
OG0004189	LOC108031989|XP_016961273.1|DBIA	LOC108601800|XP_017845224.1|DBUS
OG0004190	LOC108027370|XP_016954284.1|DBIA	LOC108604600|XP_017849625.1|DBUS
OG0004191	LOC108027363|XP_016954274.1|DBIA	LOC108604413|XP_017849368.1|DBUS
OG0004192	LOC108032184|XP_016961528.1|DBIA	LOC108604822|XP_017849921.1|DBUS
OG0004193	LOC108025892|XP_016952063.1|DBIA	LOC108605826|XP_017851120.2|DBUS
OG0004194	LOC108025188|XP_016950988.1|DBIA	LOC108604540|XP_017849547.1|DBUS
OG0004195	LOC108026589|XP_016953040.1|DBIA	LOC108606958|XP_017853006.1|DBUS
OG0004196	LOC108026324|XP_016952705.1|DBIA	LOC108604168|XP_017848990.1|DBUS
OG0004197	LOC108024755|XP_016950353.1|DBIA	LOC108604356|XP_017849280.1|DBUS
OG0004198	LOC108032911|XP_016962464.1|DBIA	LOC108595590|XP_033149698.1|DBUS, LOC108604137|XP_017848935.1|DBUS
OG0004199	LOC108025352|XP_016951304.1|DBIA	LOC108602888|XP_017846685.1|DBUS
OG0004200	LOC108022559|XP_016947042.1|DBIA	LOC108596395|XP_017837565.1|DBUS
OG0004201	LOC108026432|XP_016952857.1|DBIA	LOC108602304|XP_017845876.1|DBUS
OG0004202	LOC108031079|XP_016959774.1|DBIA	LOC108604236|XP_017849098.1|DBUS
OG0004203	LOC108024797|XP_016950406.1|DBIA	LOC108602490|XP_017846104.1|DBUS
OG0004204	LOC108030862|XP_016959496.1|DBIA	LOC108599724|XP_017842211.1|DBUS
OG0004205	LOC108035107|XP_016966025.1|DBIA	LOC108599534|XP_017841907.2|DBUS
OG0004206	LOC108031541|XP_016960567.1|DBIA	LOC108603569|XP_017847975.1|DBUS
OG0004207	LOC108031778|XP_016960981.1|DBIA	LOC108603570|XP_017847976.1|DBUS
OG0004208	LOC108024813|XP_016950426.1|DBIA	LOC108601839|XP_017845271.1|DBUS
OG0004209	LOC108031766|XP_016960962.1|DBIA	LOC108603983|XP_017848699.1|DBUS
OG0004210	LOC108027256|XP_016954106.1|DBIA	LOC108603219|XP_017847307.1|DBUS
OG0004211	LOC108027791|XP_016954848.1|DBIA	LOC108608440|XP_033150782.1|DBUS
OG0004212	LOC108024804|XP_016950415.1|DBIA	LOC108601713|XP_017845117.1|DBUS
OG0004213	LOC108031860|XP_016961103.1|DBIA	LOC108603769|XP_017848345.1|DBUS
OG0004214	LOC108030449|XP_016958830.1|DBIA	LOC108595329|XP_017836038.1|DBUS
OG0004215	LOC108030279|XP_016958594.1|DBIA	LOC108597559|XP_017839657.1|DBUS
OG0004216	LOC108034509|XP_016964919.1|DBIA	LOC108598814|XP_017841048.1|DBUS
OG0004217	LOC108035525|XP_016966683.1|DBIA	LOC108598525|XP_017840695.1|DBUS
OG0004218	LOC108023218|XP_016947977.1|DBIA	LOC108606141|XP_017851483.1|DBUS, LOC108602438|XP_017846047.1|DBUS
OG0004219	LOC108031796|XP_016961003.1|DBIA	LOC108604569|XP_017849588.1|DBUS
OG0004220	LOC108026172|XP_016952417.1|DBIA	LOC108603052|XP_017846969.1|DBUS
OG0004221	LOC108027431|XP_016954366.1|DBIA	LOC108602209|XP_017845745.2|DBUS
OG0004222	LOC108031266|XP_016959994.1|DBIA	LOC108602033|XP_017845526.1|DBUS
OG0004223	LOC108031736|XP_016960912.1|DBIA	LOC108603436|XP_017847747.1|DBUS
OG0004224	LOC108030064|XP_016962183.1|DBIA	LOC108604130|XP_017848919.1|DBUS
OG0004225	LOC108025911|XP_016952085.1|DBIA	LOC108605459|XP_017850634.1|DBUS
OG0004226	LOC108024094|XP_016949361.1|DBIA	LOC108603531|XP_017847915.1|DBUS
OG0004227	LOC108024765|XP_016950367.1|DBIA	LOC108604212|XP_017849063.1|DBUS
OG0004228	LOC108024767|XP_016950369.1|DBIA	LOC108604213|XP_017849067.1|DBUS
OG0004229	LOC108030079|XP_016958181.1|DBIA	LOC108596569|XP_017837964.2|DBUS
OG0004230	LOC108021891|XP_016946174.1|DBIA	LOC108606559|XP_033150475.1|DBUS
OG0004231	LOC108034839|XP_016965451.1|DBIA	LOC108599739|XP_017842236.1|DBUS
OG0004232	LOC108034843|XP_016965462.1|DBIA	LOC108599742|XP_017842240.1|DBUS
OG0004233	LOC108034841|XP_016965458.1|DBIA	LOC108599741|XP_017842239.1|DBUS
OG0004234	LOC108034857|XP_016965494.1|DBIA	LOC108600252|XP_017843177.1|DBUS
OG0004235	LOC108024260|XP_016949635.1|DBIA	LOC108605709|XP_017850989.1|DBUS
OG0004236	LOC108024216|XP_016949573.1|DBIA	LOC108603591|XP_017848021.1|DBUS
OG0004237	LOC108027330|XP_016954229.1|DBIA	LOC108601619|XP_033149821.1|DBUS
OG0004238	LOC108025526|XP_016951540.1|DBIA	LOC108603584|XP_017848015.1|DBUS
OG0004239	LOC108027451|XP_016954392.1|DBIA	LOC108602786|XP_017846487.1|DBUS
OG0004240	LOC108032889|XP_016962413.1|DBIA	LOC108604751|XP_017849827.1|DBUS
OG0004241	LOC108032129|XP_016961451.1|DBIA	LOC108602136|XP_017845653.1|DBUS
OG0004242	LOC108031819|XP_016961038.1|DBIA	LOC108604002|XP_017848731.1|DBUS
OG0004243	LOC108035438|XP_016966561.1|DBIA	LOC108600291|XP_017843251.1|DBUS
OG0004244	LOC108023569|XP_016948653.1|DBIA	LOC108601450|XP_017844837.1|DBUS
OG0004245	LOC108029626|XP_016957511.1|DBIA	LOC117134806|XP_033149693.1|DBUS, LOC108600092|XP_017842942.1|DBUS
OG0004246	LOC108030620|XP_016959108.1|DBIA	LOC108601056|XP_017844436.1|DBUS
