Orthogroup	DBIA.longest_only	CQUI.longest_only
OG0004304	LOC108022691|XP_016947251.1|DBIA	LOC6050648|XP_038113985.1|CQUI
OG0004305	LOC108029509|XP_016957281.1|DBIA	LOC6038130|XP_038106517.1|CQUI
OG0004306	LOC108030337|XP_016958689.1|DBIA	LOC6038536|XP_001848323.2|CQUI
OG0004307	LOC108030314|XP_016958641.1|DBIA	LOC6038543|XP_001848330.1|CQUI
OG0004308	LOC108026881|XP_016953566.1|DBIA	LOC6038544|XP_038107952.1|CQUI
OG0004309	LOC108028344|XP_016955587.1|DBIA	LOC6051562|XP_001867980.2|CQUI
OG0004310	LOC108029546|XP_016957348.1|DBIA	LOC6033415|XP_038108124.1|CQUI
OG0004311	LOC108028724|XP_016956174.1|DBIA	LOC6033413|XP_038109843.1|CQUI
OG0004312	LOC108026867|XP_016953541.1|DBIA	LOC6031912|XP_001842601.2|CQUI
OG0004313	LOC108029603|XP_016957465.1|DBIA	LOC6038554|XP_038110989.1|CQUI
OG0004314	LOC108022768|XP_016947364.1|DBIA	LOC6048271|XP_038107879.1|CQUI
OG0004315	LOC108026828|XP_016953488.1|DBIA	LOC6048277|XP_001865219.1|CQUI
OG0004316	LOC108036355|XP_016967920.1|DBIA	LOC6048278|XP_001865220.2|CQUI
OG0004317	LOC108029784|XP_016957783.1|DBIA	LOC6048290|XP_038110950.1|CQUI
OG0004318	LOC108026776|XP_016953418.1|DBIA	LOC6045989|XP_038107409.1|CQUI
OG0004319	LOC108029697|XP_016957650.1|DBIA	LOC119767283|XP_038111483.1|CQUI
OG0004320	LOC108031799|XP_016961007.1|DBIA	LOC6038101|XP_038109205.1|CQUI
OG0004321	LOC108036093|XP_016967533.1|DBIA	LOC6049073|XP_001865888.2|CQUI
OG0004322	LOC108025537|XP_016951558.1|DBIA	LOC6054529|XP_038112520.1|CQUI
OG0004323	LOC108030318|XP_016958655.1|DBIA	LOC6047680|XP_038106637.1|CQUI
OG0004324	LOC108033987|XP_016964200.1|DBIA	LOC6047679|XP_001864709.2|CQUI
OG0004325	LOC108022988|XP_016947705.1|DBIA	LOC6047673|XP_001864704.1|CQUI
OG0004326	LOC108022987|XP_016947702.1|DBIA	LOC6044177|XP_038110207.1|CQUI
OG0004327	LOC108025868|XP_016952030.1|DBIA	LOC6040765|XP_038112124.1|CQUI
OG0004328	LOC108022688|XP_016947249.1|DBIA	LOC6040780|XP_001850125.2|CQUI, LOC6051636|XP_001868042.1|CQUI
OG0004329	LOC108026713|XP_016953305.1|DBIA	LOC6040781|XP_038111202.1|CQUI
OG0004330	LOC108022892|XP_016947579.1|DBIA	LOC6036622|XP_038111446.1|CQUI
OG0004331	LOC108036435|XP_016968064.1|DBIA	LOC6036630|XP_001846657.1|CQUI
OG0004332	LOC108032617|XP_016962045.1|DBIA	LOC6051515|XP_001867950.2|CQUI
OG0004333	LOC108034321|XP_016964685.1|DBIA	LOC6044815|XP_001862266.2|CQUI
OG0004334	LOC108034288|XP_016964637.1|DBIA	LOC6044817|XP_038109304.1|CQUI
OG0004335	LOC108030160|XP_016958379.1|DBIA	LOC6045076|XP_001862488.1|CQUI
OG0004336	LOC108029703|XP_016957659.1|DBIA	LOC6045072|XP_001862484.1|CQUI
OG0004337	LOC108036158|XP_016967639.1|DBIA	LOC6045069|XP_001862481.1|CQUI
OG0004338	LOC108031258|XP_016959989.1|DBIA	LOC6038117|XP_038111473.1|CQUI
OG0004339	LOC108022614|XP_016947143.1|DBIA	LOC6054142|XP_001870105.1|CQUI
OG0004340	LOC108022613|XP_016947142.1|DBIA	LOC6038113|XP_001847950.2|CQUI
OG0004341	LOC108023059|XP_016947795.1|DBIA	LOC6035706|XP_001845838.2|CQUI
OG0004342	LOC108023042|XP_016947771.1|DBIA	LOC6038374|XP_038112331.1|CQUI
OG0004343	LOC108022900|XP_016947594.1|DBIA	LOC6054184|XP_038108105.1|CQUI
OG0004344	LOC108022967|XP_016947677.1|DBIA	LOC6047105|XP_038111836.1|CQUI
OG0004345	LOC108034218|XP_016964548.1|DBIA	LOC119767536|XP_038112283.1|CQUI
OG0004346	LOC108026647|XP_016953163.1|DBIA	LOC6040287|XP_038111916.1|CQUI
OG0004347	LOC108026793|XP_016953443.1|DBIA	LOC6050443|XP_038107507.1|CQUI
OG0004348	LOC108026488|XP_016952926.1|DBIA	LOC6039651|XP_038113920.1|CQUI
OG0004349	LOC108026736|XP_016953337.1|DBIA	LOC6052069|XP_038109511.1|CQUI
OG0004350	LOC108029959|XP_016957951.1|DBIA	LOC6054402|XP_038108548.1|CQUI
OG0004351	LOC108029543|XP_016957340.1|DBIA	LOC6037695|XP_038114443.1|CQUI
OG0004352	LOC108024988|XP_016950732.1|DBIA	LOC6048300|XP_001865238.1|CQUI
OG0004353	LOC108026395|XP_016952806.1|DBIA	LOC6037703|XP_038114452.1|CQUI
OG0004354	LOC108026191|XP_016952470.1|DBIA	LOC6037704|XP_001847589.2|CQUI
OG0004355	LOC108027172|XP_016953943.1|DBIA	LOC6037719|XP_001847600.2|CQUI
OG0004356	LOC108029742|XP_016957722.1|DBIA	LOC6037729|XP_001847610.2|CQUI
OG0004357	LOC108030380|XP_016958738.1|DBIA	LOC6042464|XP_038112637.1|CQUI
OG0004358	LOC108030264|XP_016958576.1|DBIA	LOC6040550|XP_038108102.1|CQUI
OG0004359	LOC108030130|XP_016958329.1|DBIA	LOC6042450|XP_038107722.1|CQUI
OG0004360	LOC108035913|XP_016967175.1|DBIA	LOC6046092|XP_038121012.1|CQUI
OG0004361	LOC108024505|XP_016949940.1|DBIA	LOC6035961|XP_001846069.1|CQUI
OG0004362	LOC108030912|XP_016959595.1|DBIA	LOC6035958|XP_038113879.1|CQUI
OG0004363	LOC108033183|XP_016962913.1|DBIA	LOC6035948|XP_001846058.1|CQUI
OG0004364	LOC108029803|XP_016957806.1|DBIA	LOC6035932|XP_001846042.1|CQUI
OG0004365	LOC108022906|XP_016947599.1|DBIA	LOC6052171|XP_038112431.1|CQUI
OG0004366	LOC108029226|XP_016956908.1|DBIA	LOC6035703|XP_038113431.1|CQUI
OG0004367	LOC108028834|XP_016956314.1|DBIA	LOC6035696|XP_038109842.1|CQUI
OG0004368	LOC108030831|XP_016959441.1|DBIA	LOC6035688|XP_001845822.1|CQUI
OG0004369	LOC108029538|XP_016957337.1|DBIA	LOC6035666|XP_038111304.1|CQUI
OG0004370	LOC108036601|XP_016968351.1|DBIA	LOC6034169|XP_038109336.1|CQUI
OG0004371	LOC108025629|XP_016951654.1|DBIA	LOC119766864|XP_038109015.1|CQUI
OG0004372	LOC108026920|XP_016953620.1|DBIA	LOC119767097|XP_038110647.1|CQUI
OG0004373	LOC108024202|XP_016949546.1|DBIA	LOC6051247|XP_001867716.1|CQUI
OG0004374	LOC108022463|XP_016946860.1|DBIA	LOC6037820|XP_038110849.1|CQUI
OG0004375	LOC108028744|XP_016956201.1|DBIA	LOC6048572|XP_001865475.2|CQUI
OG0004376	LOC108028716|XP_016956161.1|DBIA	LOC6045914|XP_038110130.1|CQUI
OG0004377	LOC108035488|XP_016966628.1|DBIA	LOC6034186|XP_038109179.1|CQUI
OG0004378	LOC108026697|XP_016953274.1|DBIA	LOC6034196|XP_038108793.1|CQUI
OG0004379	LOC108022864|XP_016947531.1|DBIA	LOC6034214|XP_001844567.1|CQUI
OG0004380	LOC108029801|XP_016957805.1|DBIA	LOC6037825|XP_001847700.2|CQUI
OG0004381	LOC108025011|XP_016950759.1|DBIA	LOC6040362|XP_038112194.1|CQUI
OG0004382	LOC108022608|XP_016947133.1|DBIA	LOC6042953|XP_038108762.1|CQUI
OG0004383	LOC108036918|XP_016968819.1|DBIA	LOC6042951|XP_001870889.2|CQUI
OG0004384	LOC108036913|XP_016968814.1|DBIA	LOC6042950|XP_001870888.2|CQUI
OG0004385	LOC108030271|XP_016958585.1|DBIA	LOC6035908|XP_001846020.1|CQUI
OG0004386	LOC108030137|XP_016958341.1|DBIA	LOC6046619|XP_038108624.1|CQUI
OG0004387	LOC108035203|XP_016966200.1|DBIA	LOC6031716|XP_038113535.1|CQUI, LOC6031718|XP_038106145.1|CQUI
OG0004388	LOC108023111|XP_016947866.1|DBIA	LOC6031710|XP_038111077.1|CQUI
OG0004389	LOC108035376|XP_016966469.1|DBIA	LOC6031709|XP_038109086.1|CQUI
OG0004390	LOC108030622|XP_016959114.1|DBIA	LOC6031680|XP_038109090.1|CQUI
OG0004391	LOC108026579|XP_016953020.1|DBIA	LOC6049844|XP_038111031.1|CQUI
OG0004392	LOC108030555|XP_016958938.1|DBIA	LOC119768106|XP_038114469.1|CQUI
OG0004393	LOC108029648|XP_016957554.1|DBIA	LOC6049953|XP_038110103.1|CQUI
OG0004394	LOC108030281|XP_016958596.1|DBIA	LOC6041658|XP_038110140.1|CQUI
OG0004395	LOC108029398|XP_016957117.1|DBIA	LOC6051875|XP_038112934.1|CQUI
OG0004396	LOC108021929|XP_016946241.1|DBIA	LOC6049708|XP_038107810.1|CQUI
OG0004397	LOC108029627|XP_016957508.1|DBIA	LOC6049704|XP_001866423.1|CQUI
OG0004398	LOC108029674|XP_016957609.1|DBIA	LOC6049712|XP_001866421.1|CQUI
OG0004399	LOC108030102|XP_016958277.1|DBIA	LOC6054519|XP_038108347.1|CQUI
OG0004400	LOC108031600|XP_016960667.1|DBIA	LOC6034224|XP_001844577.2|CQUI
OG0004401	LOC108026916|XP_016953615.1|DBIA	LOC6034222|XP_038108982.1|CQUI
OG0004402	LOC108026851|XP_016953519.1|DBIA	LOC6034218|XP_001844571.1|CQUI
OG0004403	LOC108022517|XP_016946975.1|DBIA	LOC6052726|XP_038110924.1|CQUI
OG0004404	LOC108035418|XP_016966532.1|DBIA	LOC6034705|XP_038109552.1|CQUI
OG0004405	LOC108028354|XP_016955600.1|DBIA	LOC6034691|XP_038109486.1|CQUI
OG0004406	LOC108035154|XP_016966087.1|DBIA	LOC6034677|XP_001844965.2|CQUI
OG0004407	LOC108029600|XP_016957462.1|DBIA	LOC6034674|XP_038113331.1|CQUI
OG0004408	LOC108034493|XP_016964887.1|DBIA	LOC6045957|XP_001863235.2|CQUI
OG0004409	LOC108035693|XP_016966904.1|DBIA	LOC6047645|XP_038106383.1|CQUI
OG0004410	LOC108022654|XP_016947201.1|DBIA	LOC6049876|XP_038112260.1|CQUI
OG0004411	LOC108030882|XP_016959528.1|DBIA	LOC6049874|XP_038112256.1|CQUI
OG0004412	LOC108030881|XP_016959527.1|DBIA	LOC6049132|XP_038111131.1|CQUI
OG0004413	LOC108026840|XP_016953505.1|DBIA	LOC6049568|XP_038110876.1|CQUI
OG0004414	LOC108026950|XP_016953652.1|DBIA	LOC6047652|XP_038106139.1|CQUI
OG0004415	LOC108030212|XP_016958468.1|DBIA	LOC6032315|XP_038109935.1|CQUI
OG0004416	LOC108030391|XP_016958762.1|DBIA	LOC6032329|XP_001842959.1|CQUI
OG0004417	LOC108032008|XP_016961295.1|DBIA	LOC6032331|XP_001842961.2|CQUI
OG0004418	LOC108030112|XP_016958295.1|DBIA	LOC6032336|XP_038107700.1|CQUI
OG0004419	LOC108029570|XP_016957417.1|DBIA	LOC6032348|XP_038107931.1|CQUI
OG0004420	LOC108029374|XP_016957091.1|DBIA	LOC6038343|XP_001848158.2|CQUI
OG0004421	LOC108028797|XP_016956269.1|DBIA	LOC6038359|XP_038112016.1|CQUI
OG0004422	LOC108028098|XP_016955232.1|DBIA	LOC6045587|XP_001862927.1|CQUI
OG0004423	LOC108022574|XP_016947081.1|DBIA	LOC6042349|XP_001851481.2|CQUI
OG0004424	LOC108022916|XP_016947612.1|DBIA	LOC6040172|XP_038112149.1|CQUI
OG0004425	LOC108028347|XP_016955588.1|DBIA	LOC6040181|XP_001849632.1|CQUI
OG0004426	LOC108028688|XP_016956121.1|DBIA	LOC6040187|XP_001849638.1|CQUI
OG0004427	LOC108030614|XP_016959097.1|DBIA	LOC6044032|XP_001861604.2|CQUI
OG0004428	LOC108031576|XP_016960626.1|DBIA	LOC6044040|XP_038113685.1|CQUI
OG0004429	LOC108033650|XP_016963574.1|DBIA	LOC6052259|XP_038110794.1|CQUI
OG0004430	LOC108034996|XP_016965824.1|DBIA	LOC6044281|XP_038106035.1|CQUI
OG0004431	LOC108032172|XP_016961515.1|DBIA	LOC6053388|XP_001869486.2|CQUI
OG0004432	LOC108032171|XP_016961514.1|DBIA	LOC6053390|XP_038114397.1|CQUI
OG0004433	LOC108030883|XP_016959530.1|DBIA	LOC6040428|XP_001849786.2|CQUI
OG0004434	LOC108029673|XP_016957608.1|DBIA	LOC6046502|XP_001863688.2|CQUI
OG0004435	LOC108026966|XP_016953670.1|DBIA	LOC6042192|XP_001851336.2|CQUI
OG0004436	LOC108036901|XP_016968770.1|DBIA	LOC6043836|XP_038109461.1|CQUI
OG0004437	LOC108023080|XP_016947819.1|DBIA	LOC6049653|XP_038112914.1|CQUI
OG0004438	LOC108036917|XP_016968817.1|DBIA	LOC6043043|XP_001855135.1|CQUI
OG0004439	LOC108022462|XP_016946859.1|DBIA	LOC6043048|XP_038109857.1|CQUI
OG0004440	LOC108022840|XP_016947500.1|DBIA	LOC6043049|XP_001855160.1|CQUI
OG0004441	LOC108032378|XP_016961688.1|DBIA	LOC6036094|XP_001846187.1|CQUI
OG0004442	LOC108022650|XP_016947196.1|DBIA	LOC6052296|XP_038106051.1|CQUI
OG0004443	LOC108035084|XP_016965989.1|DBIA	LOC6037435|XP_038113014.1|CQUI
OG0004444	LOC108036391|XP_016967989.1|DBIA	LOC6037453|XP_001847365.1|CQUI
OG0004445	LOC108026943|XP_016953645.1|DBIA	LOC6053881|XP_038112120.1|CQUI
OG0004446	LOC108025268|XP_016951119.1|DBIA	LOC119767467|XP_038112057.1|CQUI
OG0004447	LOC108026019|XP_016952198.1|DBIA	LOC6054087|XP_001870059.1|CQUI
OG0004448	LOC108022260|XP_016946608.1|DBIA	LOC6051141|XP_001867621.1|CQUI
OG0004449	LOC108030624|XP_016959116.1|DBIA	LOC6032267|XP_038112344.1|CQUI
OG0004450	LOC108022861|XP_016947526.1|DBIA	LOC6043121|XP_001855932.2|CQUI
OG0004451	LOC108022835|XP_016947491.1|DBIA	LOC6051935|XP_038109907.1|CQUI
OG0004452	LOC108026948|XP_016953650.1|DBIA	LOC6036723|XP_001846727.1|CQUI
OG0004453	LOC108022665|XP_016947222.1|DBIA	LOC6053900|XP_038111023.1|CQUI
OG0004454	LOC108031086|XP_016959780.1|DBIA	LOC6051086|XP_001867567.2|CQUI
OG0004455	LOC108030702|XP_016959230.1|DBIA	LOC6049827|XP_001866528.2|CQUI
OG0004456	LOC108023566|XP_016948646.1|DBIA	LOC6049828|XP_038110980.1|CQUI
OG0004457	LOC108030621|XP_016959112.1|DBIA	LOC6049829|XP_038113642.1|CQUI
OG0004458	LOC108030650|XP_016959157.1|DBIA	LOC6049834|XP_038114092.1|CQUI
OG0004459	LOC108035909|XP_016967165.1|DBIA	LOC6043036|XP_038113686.1|CQUI
OG0004460	LOC108035000|XP_016965828.1|DBIA	LOC6051203|XP_001867679.2|CQUI
OG0004461	LOC108030613|XP_016959096.1|DBIA	LOC6052535|XP_038107429.1|CQUI
OG0004462	LOC108035920|XP_016967186.1|DBIA	LOC6037650|XP_001847537.2|CQUI
OG0004463	LOC108030810|XP_016959396.1|DBIA	LOC6037654|XP_038111327.1|CQUI
OG0004464	LOC108035171|XP_016966121.1|DBIA	LOC6037655|XP_038109004.1|CQUI
OG0004465	LOC108035953|XP_016967245.1|DBIA	LOC6037664|XP_001847551.2|CQUI
OG0004466	LOC108035948|XP_016967239.1|DBIA	LOC119767739|XP_038113033.1|CQUI
OG0004467	LOC108028517|XP_016955889.1|DBIA	LOC6037680|XP_038113819.1|CQUI
OG0004468	LOC108028516|XP_016955887.1|DBIA	LOC6053597|XP_038113318.1|CQUI
OG0004469	LOC108030701|XP_016959228.1|DBIA	LOC6037688|XP_038109555.1|CQUI
OG0004470	LOC108033917|XP_016964077.1|DBIA	LOC6034524|XP_038107939.1|CQUI
OG0004471	LOC108031697|XP_016960844.1|DBIA	LOC6034535|XP_038107558.1|CQUI
OG0004472	LOC108036620|XP_016968376.1|DBIA	LOC6037231|XP_001847162.2|CQUI
OG0004473	LOC108030439|XP_016958818.1|DBIA	LOC6037226|XP_001847156.2|CQUI
OG0004474	LOC108030459|XP_016958842.1|DBIA	LOC6037225|XP_001847155.2|CQUI
OG0004475	LOC108024195|XP_016949534.1|DBIA	LOC6040570|XP_001849950.2|CQUI
OG0004476	LOC108033461|XP_016963286.1|DBIA	LOC119767036|XP_038110210.1|CQUI
OG0004477	LOC108029757|XP_016957746.1|DBIA	LOC6040559|XP_001849941.2|CQUI
OG0004478	LOC108023120|XP_016947876.1|DBIA	LOC6040555|XP_038111992.1|CQUI
OG0004479	LOC108026914|XP_016953612.1|DBIA	LOC6040800|XP_001850139.2|CQUI
OG0004480	LOC108027618|XP_016954629.1|DBIA	LOC6040723|XP_001850076.2|CQUI
OG0004481	LOC108036584|XP_016968329.1|DBIA	LOC119765079|XP_038104137.1|CQUI
OG0004482	LOC108025521|XP_016951531.1|DBIA	LOC6038661|XP_038104035.1|CQUI
OG0004483	LOC108026899|XP_016953597.1|DBIA	LOC6048655|XP_038119598.1|CQUI
OG0004484	LOC108027138|XP_016953846.1|DBIA	LOC6049249|XP_038122253.1|CQUI
OG0004485	LOC108023184|XP_016947915.1|DBIA	LOC6041373|XP_038112278.1|CQUI
OG0004486	LOC108022516|XP_016946974.1|DBIA	LOC6038124|XP_038111955.1|CQUI
OG0004487	LOC108035414|XP_016966525.1|DBIA	LOC6039882|XP_001849382.1|CQUI
OG0004489	LOC108028597|XP_016956005.1|DBIA	LOC119769130|XP_038116959.1|CQUI
OG0004490	LOC108029774|XP_016957772.1|DBIA	LOC119769609|XP_038118647.1|CQUI
OG0004504	LOC108036887|XP_016968754.1|DBIA	LOC6044333|XP_001861863.1|CQUI
OG0004505	LOC108032052|XP_016961355.1|DBIA	LOC6038319|XP_038104606.1|CQUI
OG0004506	LOC108024644|XP_016950183.1|DBIA	LOC6044317|XP_001861849.2|CQUI
OG0004507	LOC108027416|XP_016954347.1|DBIA	LOC6042742|XP_038105247.1|CQUI
OG0004508	LOC108025383|XP_016951345.1|DBIA	LOC6041687|XP_038122612.1|CQUI
OG0004509	LOC108030512|XP_016958889.1|DBIA	LOC6041676|XP_038105528.1|CQUI
OG0004510	LOC108033092|XP_016962777.1|DBIA	LOC6044331|XP_001861861.2|CQUI
OG0004511	LOC108026247|XP_016952578.1|DBIA	LOC6046428|XP_038117632.1|CQUI
OG0004512	LOC108035989|XP_016967328.1|DBIA	LOC6038321|XP_038106795.1|CQUI
OG0004513	LOC108036004|XP_016967387.1|DBIA	LOC6038316|XP_038122522.1|CQUI
OG0004514	LOC108035986|XP_016967319.1|DBIA	LOC6038310|XP_038116441.1|CQUI
OG0004515	LOC108024001|XP_016949231.1|DBIA	LOC6054699|XP_038116622.1|CQUI
OG0004516	LOC108024867|XP_016950499.1|DBIA	LOC6051308|XP_038104873.1|CQUI
OG0004517	LOC108023387|XP_016948283.1|DBIA	LOC6041760|XP_038105640.1|CQUI
OG0004518	LOC108025747|XP_016951830.1|DBIA	LOC6035155|XP_038105094.1|CQUI
OG0004519	LOC108026335|XP_016952727.1|DBIA	LOC6048964|XP_001865800.2|CQUI
OG0004520	LOC108032981|XP_016962545.1|DBIA	LOC6054819|XP_038115444.1|CQUI
OG0004521	LOC108024270|XP_016949649.1|DBIA	LOC6046563|XP_038116157.1|CQUI
OG0004522	LOC108023726|XP_016948852.1|DBIA	LOC6046577|XP_038121576.1|CQUI
OG0004523	LOC108025294|XP_016951171.1|DBIA	LOC6045733|XP_038104022.1|CQUI
OG0004524	LOC108024121|XP_016949391.1|DBIA	LOC6047023|XP_038105348.1|CQUI
OG0004525	LOC108023964|XP_016949174.1|DBIA	LOC6052563|XP_038116645.1|CQUI
OG0004526	LOC108023504|XP_016948528.1|DBIA	LOC6052566|XP_038122841.1|CQUI
OG0004527	LOC108025811|XP_016951948.1|DBIA	LOC6049033|XP_001865861.2|CQUI
OG0004529	LOC108034575|XP_016965033.1|DBIA	LOC6041771|XP_038113297.1|CQUI
OG0004530	LOC108024837|XP_016950460.1|DBIA	LOC6053077|XP_001869231.1|CQUI
OG0004531	LOC108032210|XP_016961559.1|DBIA	LOC6040435|XP_038104003.1|CQUI
OG0004532	LOC108026330|XP_016952720.1|DBIA	LOC6044974|XP_038104897.1|CQUI
OG0004533	LOC108036424|XP_016968045.1|DBIA	LOC6046580|XP_038105033.1|CQUI
OG0004534	LOC108030200|XP_016958446.1|DBIA	LOC6047052|XP_001864160.1|CQUI
OG0004535	LOC108034866|XP_016965535.1|DBIA	LOC6039348|XP_001848966.2|CQUI
OG0004536	LOC108027547|XP_016954490.1|DBIA	LOC6054180|XP_038122455.1|CQUI
OG0004537	LOC108023571|XP_016948651.1|DBIA	LOC6047241|XP_038112455.1|CQUI
OG0004538	LOC108026759|XP_016953384.1|DBIA	LOC6039273|XP_038118326.1|CQUI
OG0004539	LOC108032109|XP_016961428.1|DBIA	LOC6049921|XP_038104483.1|CQUI
OG0004540	LOC108025741|XP_016951818.1|DBIA	LOC6035131|XP_038113239.1|CQUI
OG0004541	LOC108022501|XP_016946949.1|DBIA	LOC6037962|XP_038114417.1|CQUI
OG0004542	LOC108023605|XP_016948700.1|DBIA	LOC6037963|XP_038116044.1|CQUI
OG0004543	LOC108032518|XP_016961847.1|DBIA	LOC6050461|XP_038104463.1|CQUI
OG0004544	LOC108023574|XP_016948657.1|DBIA	LOC6051135|XP_038115739.1|CQUI
OG0004545	LOC108031611|XP_016960690.1|DBIA	LOC6051119|XP_001867603.2|CQUI
OG0004546	LOC108029683|XP_016957626.1|DBIA	LOC6051127|XP_001867611.2|CQUI
OG0004547	LOC108023343|XP_016948173.1|DBIA	LOC6045717|XP_001863026.2|CQUI
OG0004548	LOC108024245|XP_016949616.1|DBIA	LOC6052315|XP_001868609.2|CQUI
OG0004549	LOC108023460|XP_016948464.1|DBIA	LOC6052351|XP_038110438.1|CQUI
OG0004550	LOC108021873|XP_016946154.1|DBIA	LOC6053904|XP_038104969.1|CQUI
OG0004551	LOC108029640|XP_016957537.1|DBIA	LOC6047720|XP_038122700.1|CQUI
OG0004552	LOC108023458|XP_016948457.1|DBIA	LOC6047714|XP_038109886.1|CQUI
OG0004553	LOC108035038|XP_016965872.1|DBIA	LOC6037038|XP_038121452.1|CQUI
OG0004554	LOC108025832|XP_016951979.1|DBIA	LOC6046909|XP_038104039.1|CQUI
OG0004555	LOC108025926|XP_016952106.1|DBIA	LOC6046912|XP_038105550.1|CQUI
OG0004556	LOC108027592|XP_016954599.1|DBIA	LOC6050817|XP_001867349.2|CQUI
OG0004557	LOC108032974|XP_016962534.1|DBIA	LOC6051312|XP_038113046.1|CQUI
OG0004558	LOC108028876|XP_016956355.1|DBIA	LOC6053159|XP_038113667.1|CQUI
OG0004559	LOC108024533|XP_016949988.1|DBIA	LOC6035093|XP_001845329.2|CQUI
OG0004560	LOC108021931|XP_016946246.1|DBIA	LOC6051618|XP_038108788.1|CQUI
OG0004561	LOC108024545|XP_016950007.1|DBIA	LOC6051622|XP_038104690.1|CQUI
OG0004562	LOC108032132|XP_016961455.1|DBIA	LOC6052936|XP_038122801.1|CQUI
OG0004563	LOC108026181|XP_016952458.1|DBIA	LOC6051001|XP_038105076.1|CQUI
OG0004564	LOC108030962|XP_016959651.1|DBIA	LOC6048480|XP_038105200.1|CQUI
OG0004565	LOC108032240|XP_016961593.1|DBIA	LOC6048476|XP_001865387.2|CQUI
OG0004566	LOC108025763|XP_016951846.1|DBIA	LOC6054125|XP_038117418.1|CQUI
OG0004567	LOC108024018|XP_016949268.1|DBIA	LOC6048187|XP_038107860.1|CQUI
OG0004568	LOC108023535|XP_016948590.1|DBIA	LOC6048455|XP_038111137.1|CQUI
OG0004569	LOC108024959|XP_016950686.1|DBIA	LOC6050385|XP_038111966.1|CQUI
OG0004570	LOC108036407|XP_016968016.1|DBIA	LOC6038448|XP_038105388.1|CQUI
OG0004571	LOC108035789|XP_016967016.1|DBIA	LOC6048970|XP_038111393.1|CQUI
OG0004572	LOC108027915|XP_016955027.1|DBIA	LOC119767347|XP_038111665.1|CQUI, LOC6049187|XP_001865991.1|CQUI
OG0004573	LOC108024589|XP_016950089.1|DBIA	LOC6041275|XP_038104486.1|CQUI
OG0004574	LOC108033009|XP_016962625.1|DBIA	LOC6044158|XP_001861707.1|CQUI
OG0004575	LOC108033143|XP_016962854.1|DBIA	LOC6044160|XP_038114472.1|CQUI
OG0004576	LOC108032056|XP_016961361.1|DBIA	LOC6049186|XP_001865990.1|CQUI
OG0004577	LOC108031176|XP_016959884.1|DBIA	LOC6037953|XP_001847804.1|CQUI
OG0004578	LOC108032430|XP_016961744.1|DBIA	LOC6042727|XP_038116263.1|CQUI
OG0004579	LOC108034172|XP_016964475.1|DBIA	LOC119769910|XP_038119941.1|CQUI
OG0004580	LOC108031908|XP_016961165.1|DBIA	LOC6051042|XP_001867535.2|CQUI
OG0004581	LOC108026231|XP_016952555.1|DBIA	LOC6053194|XP_038117809.1|CQUI
OG0004582	LOC108025429|XP_016951405.1|DBIA	LOC6045262|XP_038122702.1|CQUI
OG0004583	LOC108023634|XP_016948739.1|DBIA	LOC6052125|XP_038104612.1|CQUI
OG0004584	LOC108022160|XP_016946491.1|DBIA	LOC6052126|XP_001868442.2|CQUI
OG0004585	LOC108025327|XP_016951242.1|DBIA	LOC119765345|XP_038104987.1|CQUI
OG0004586	LOC108023513|XP_016948548.1|DBIA	LOC6050929|XP_038104034.1|CQUI
OG0004587	LOC108025216|XP_016951053.1|DBIA	LOC6045948|XP_038105657.1|CQUI
OG0004588	LOC108025221|XP_016951057.1|DBIA	LOC6045954|XP_001863228.1|CQUI
OG0004589	LOC108028877|XP_016956356.1|DBIA	LOC6045348|XP_038104219.1|CQUI
OG0004590	LOC108025256|XP_016951098.1|DBIA	LOC6035104|XP_038122870.1|CQUI
OG0004591	LOC108025382|XP_016951344.1|DBIA	LOC6035105|XP_038105687.1|CQUI
OG0004592	LOC108023972|XP_016949185.1|DBIA	LOC6035111|XP_038113017.1|CQUI
OG0004593	LOC108025621|XP_016951646.1|DBIA	LOC6035120|XP_038105529.1|CQUI
OG0004594	LOC108024155|XP_016949454.1|DBIA	LOC6040457|XP_038110915.1|CQUI
OG0004595	LOC108026654|XP_016953184.1|DBIA	LOC6040461|XP_001849848.2|CQUI
OG0004596	LOC108023257|XP_016948029.1|DBIA	LOC6052837|XP_038104294.1|CQUI
OG0004597	LOC108023207|XP_016947960.1|DBIA	LOC6046918|XP_001864043.2|CQUI
OG0004598	LOC108035535|XP_016966691.1|DBIA	LOC119767056|XP_038110423.1|CQUI
OG0004599	LOC108032731|XP_016962201.1|DBIA	LOC6035348|XP_001845559.2|CQUI
OG0004600	LOC108036315|XP_016967820.1|DBIA	LOC6048191|XP_001865145.1|CQUI
OG0004601	LOC108036605|XP_016968359.1|DBIA	LOC6052430|XP_038104097.1|CQUI
OG0004602	LOC108027491|XP_016954424.1|DBIA	LOC6044995|XP_001862419.2|CQUI
OG0004603	LOC108029297|XP_016956989.1|DBIA	LOC6044768|XP_001862228.2|CQUI
OG0004604	LOC108023649|XP_016948756.1|DBIA	LOC6044773|XP_001862232.2|CQUI
OG0004605	LOC108023338|XP_016948166.1|DBIA	LOC6037524|XP_038105381.1|CQUI, LOC6051449|XP_038122451.1|CQUI
OG0004606	LOC108031347|XP_016960099.1|DBIA	LOC6040734|XP_038107461.1|CQUI
OG0004607	LOC108025856|XP_016952012.1|DBIA	LOC6039036|XP_038105073.1|CQUI
