Orthogroup	DSUB.longest_only	DPER.longest_only
OG0004406	LOC117894321|XP_034657189.1|DSUB	LOC6600612|XP_026847657.1|DPER
OG0004407	LOC117892292|XP_034654325.1|DSUB	LOC6590860|XP_002016618.1|DPER
OG0004408	LOC117894984|XP_034658220.1|DSUB	LOC6602269|XP_002027318.2|DPER
OG0004409	LOC117902981|XP_034670552.1|DSUB	LOC6601995|XP_026846759.1|DPER
OG0004410	LOC117891403|XP_034652739.1|DSUB	LOC6590025|XP_002016204.1|DPER
OG0004411	LOC117894031|XP_034656761.1|DSUB	LOC6602208|XP_002027216.1|DPER
OG0004412	LOC117894030|XP_034656760.1|DSUB	LOC6602209|XP_002027217.1|DPER
OG0004413	LOC117890869|XP_034651849.1|DSUB	LOC6590372|XP_002015622.1|DPER
OG0004414	LOC117892162|XP_034654118.1|DSUB	LOC6590159|XP_002016581.1|DPER
OG0004415	LOC117891485|XP_034652856.1|DSUB	LOC6590544|XP_002016225.1|DPER
OG0004416	LOC117890639|XP_034651481.1|DSUB	LOC6592704|XP_002018507.1|DPER
OG0004417	LOC117898056|XP_034663113.1|DSUB	LOC6595270|XP_026851144.1|DPER
OG0004418	LOC117891147|XP_034652288.1|DSUB	LOC6592333|XP_026841189.1|DPER
OG0004419	LOC117890253|XP_034650893.1|DSUB	LOC6592474|XP_026842206.1|DPER
OG0004420	LOC117892592|XP_034654822.1|DSUB	LOC6590800|XP_002015424.2|DPER
OG0004421	LOC117894889|XP_034658061.1|DSUB	LOC6598917|XP_026847780.1|DPER
OG0004422	LOC117894361|XP_034657245.1|DSUB	LOC6601373|XP_026847823.1|DPER
OG0004423	LOC117892436|XP_034654567.1|DSUB	LOC6590153|XP_002016320.1|DPER
OG0004424	LOC117891744|XP_034653238.1|DSUB	LOC6601287|XP_026842167.1|DPER
OG0004425	LOC117894087|XP_034656847.1|DSUB	LOC6601803|XP_002026857.1|DPER
OG0004426	LOC117894090|XP_034656849.1|DSUB	LOC6601791|XP_002026850.1|DPER
OG0004427	LOC117893361|XP_034655843.1|DSUB	LOC6601861|XP_002026910.1|DPER
OG0004428	LOC117899687|XP_034665771.1|DSUB	LOC6588611|XP_002013154.1|DPER
OG0004429	LOC117900103|XP_034666216.1|DSUB	LOC6593704|XP_002018628.1|DPER
OG0004430	LOC117894161|XP_034656953.1|DSUB	LOC6597117|XP_026845746.1|DPER
OG0004431	LOC117899148|XP_034664848.1|DSUB	LOC6588070|XP_002012821.1|DPER
OG0004432	LOC117899146|XP_034664845.1|DSUB	LOC6587953|XP_002012822.2|DPER
OG0004433	LOC117894345|XP_034657223.1|DSUB	LOC6595767|XP_026845653.1|DPER
OG0004434	LOC117891800|XP_034653365.1|DSUB	LOC6590534|XP_002016403.1|DPER
OG0004435	LOC117890923|XP_034651944.1|DSUB	LOC6590448|XP_002016374.1|DPER
OG0004436	LOC117891764|XP_034653292.1|DSUB	LOC6592597|XP_026840977.1|DPER
OG0004437	LOC117891402|XP_034652738.1|DSUB	LOC6593158|XP_002018332.2|DPER
OG0004438	LOC117891350|XP_034652672.1|DSUB	LOC6591249|XP_002015792.1|DPER
OG0004439	LOC117891050|XP_034652114.1|DSUB	LOC6590296|XP_002016157.1|DPER
OG0004440	LOC117891407|XP_034652745.1|DSUB	LOC6590024|XP_002016203.1|DPER
OG0004441	LOC117901343|XP_034667944.1|DSUB	LOC6588951|XP_002015372.1|DPER
OG0004442	LOC117892421|XP_034654545.1|DSUB	LOC6600921|XP_002026049.1|DPER
OG0004443	LOC117893104|XP_034655428.1|DSUB	LOC6596080|XP_002021111.1|DPER
OG0004444	LOC117889955|XP_034650403.1|DSUB	LOC6590655|XP_002016413.1|DPER
OG0004445	LOC117892158|XP_034654109.1|DSUB	LOC6590406|XP_026841862.1|DPER
OG0004446	LOC117896833|XP_034661238.1|DSUB	LOC6594743|XP_002020395.1|DPER
OG0004447	LOC117899570|XP_034665574.1|DSUB	LOC6588371|XP_002013418.1|DPER
OG0004448	LOC117892640|XP_034654886.1|DSUB	LOC6592283|XP_002018402.1|DPER
OG0004449	LOC117895659|XP_034659367.1|DSUB	LOC6596060|XP_026845596.1|DPER
OG0004450	LOC117890408|XP_034651110.1|DSUB	LOC6591293|XP_002015806.2|DPER
OG0004451	LOC117892555|XP_034654757.1|DSUB	LOC6591268|XP_026841022.1|DPER
OG0004452	LOC117891304|XP_034652603.1|DSUB	LOC6603468|XP_026840725.1|DPER
OG0004453	LOC117890029|XP_034650535.1|DSUB	LOC6590061|XP_026841283.1|DPER
OG0004454	LOC117898076|XP_034663142.1|DSUB	LOC6592156|XP_002017342.1|DPER
OG0004455	LOC117894735|XP_034657824.1|DSUB	LOC6596964|XP_002022162.1|DPER
OG0004456	LOC117899854|XP_034665987.1|DSUB	LOC6598144|XP_002023481.2|DPER
OG0004457	LOC117893242|XP_034655697.1|DSUB	LOC6598860|XP_026847770.1|DPER
OG0004458	LOC117893137|XP_034655480.1|DSUB	LOC6600477|XP_026847576.1|DPER
OG0004459	LOC117893455|XP_034655964.1|DSUB	LOC6598949|XP_026848975.1|DPER
OG0004460	LOC117893997|XP_034656703.1|DSUB	LOC6601393|XP_026850183.1|DPER, LOC6601394|XP_026847884.1|DPER
OG0004461	LOC117894340|XP_034657216.1|DSUB	LOC6597047|XP_002022207.1|DPER
OG0004462	LOC117893096|XP_034655419.1|DSUB	LOC6601502|XP_002026564.2|DPER
OG0004463	LOC117893003|XP_034655248.1|DSUB	LOC6603439|XP_026848050.1|DPER
OG0004464	LOC117894320|XP_034657181.1|DSUB	LOC6601519|XP_026847984.1|DPER
OG0004465	LOC117901795|XP_034668597.1|DSUB	LOC6593555|XP_002018970.1|DPER
OG0004466	LOC117893349|XP_034655829.1|DSUB	LOC6601508|XP_026848007.1|DPER
OG0004467	LOC117894072|XP_034656817.1|DSUB	LOC6595750|XP_002021367.1|DPER
OG0004468	LOC117894071|XP_034656816.1|DSUB	LOC6595751|XP_026845553.1|DPER
OG0004469	LOC117895125|XP_034658425.1|DSUB	LOC6597068|XP_026845351.1|DPER
OG0004470	LOC117900173|XP_034666309.1|DSUB	LOC6595705|XP_026844269.1|DPER
OG0004471	LOC117897364|XP_034662044.1|DSUB	LOC6588394|XP_002013798.2|DPER
OG0004472	LOC117890938|XP_034651963.1|DSUB	LOC6593085|XP_002017718.1|DPER
OG0004473	LOC117892759|XP_034655075.1|DSUB	LOC113565086|XP_026841432.1|DPER
OG0004474	LOC117890171|XP_034650761.1|DSUB	LOC6592201|XP_002017836.1|DPER
OG0004475	LOC117892591|XP_034654821.1|DSUB	LOC6590888|XP_002015429.1|DPER
OG0004476	LOC117901922|XP_034668781.1|DSUB	LOC6599282|XP_026848276.1|DPER, LOC6596335|XP_026843424.1|DPER
OG0004477	LOC117890583|XP_034651412.1|DSUB	LOC6591063|XP_002015694.1|DPER
OG0004478	LOC117891602|XP_034653026.1|DSUB	LOC6590209|XP_026842212.1|DPER
OG0004479	LOC117892059|XP_034653883.1|DSUB	LOC6589964|XP_002015639.2|DPER
OG0004480	LOC117895107|XP_034658406.1|DSUB	LOC6597727|XP_026847042.1|DPER
OG0004481	LOC117890491|XP_034651272.1|DSUB	LOC6590112|XP_002016510.1|DPER
OG0004482	LOC117897835|XP_034662789.1|DSUB	LOC6595170|XP_002020425.1|DPER
OG0004483	LOC117891398|XP_034652732.1|DSUB	LOC6591303|XP_026841514.1|DPER
OG0004484	LOC117897594|XP_034662440.1|DSUB	LOC6591973|XP_002017017.1|DPER
OG0004485	LOC117895804|XP_034659620.1|DSUB	LOC6596729|XP_002021945.1|DPER
OG0004486	LOC117891879|XP_034653536.1|DSUB	LOC6590030|XP_002016209.1|DPER
OG0004487	LOC117893941|XP_034656621.1|DSUB	LOC6600984|XP_002026170.1|DPER
OG0004488	LOC117892491|XP_034654648.1|DSUB	LOC6590963|XP_002015545.1|DPER
OG0004489	LOC117895573|XP_034659184.1|DSUB	LOC6600636|XP_026847539.1|DPER
OG0004490	LOC117890774|XP_034651735.1|DSUB	LOC6592218|XP_002018488.1|DPER
OG0004491	LOC117901092|XP_034667610.1|DSUB	LOC6593575|XP_002019255.1|DPER
OG0004492	LOC117895409|XP_034658932.1|DSUB	LOC113567207|XP_026850185.1|DPER, LOC113567168|XP_026850142.1|DPER, LOC113566577|XP_026848588.1|DPER
OG0004493	LOC117902949|XP_034670462.1|DSUB	LOC113566011|XP_026845492.1|DPER
OG0004494	LOC117898806|XP_034664342.1|DSUB, LOC117897227|XP_034661837.1|DSUB	LOC6588083|XP_026842095.1|DPER
OG0004495	LOC117897767|XP_034662703.1|DSUB	LOC6587758|XP_002012781.2|DPER
OG0004496	LOC117891223|XP_034652460.1|DSUB	LOC6601275|XP_002026404.1|DPER
OG0004497	LOC117891288|XP_034652571.1|DSUB	LOC6590092|XP_026841684.1|DPER
OG0004498	LOC117896856|XP_034661275.1|DSUB	LOC113567333|XP_026850589.1|DPER
OG0004499	LOC117892363|XP_034654464.1|DSUB	LOC6591126|XP_002016486.1|DPER
OG0004500	LOC117892489|XP_034654646.1|DSUB	LOC6590073|XP_002016285.1|DPER
OG0004501	LOC117891651|XP_034653091.1|DSUB	LOC6600958|XP_002026028.2|DPER, LOC113566044|XP_026845696.1|DPER, LOC6596971|XP_002022135.1|DPER
OG0004502	LOC117889991|XP_034650466.1|DSUB	LOC6590363|XP_002015843.1|DPER, LOC6596185|XP_002021178.1|DPER
OG0004503	LOC117898705|XP_034664214.1|DSUB	LOC113564961|XP_026840574.1|DPER
OG0004504	LOC117897434|XP_034662164.1|DSUB	LOC6592131|XP_026850469.1|DPER
OG0004505	LOC117896211|XP_034660232.1|DSUB	LOC6588612|XP_026840796.1|DPER
OG0004506	LOC117897325|XP_034661986.1|DSUB	LOC6587794|XP_002012962.1|DPER
OG0004507	LOC117896219|XP_034660244.1|DSUB	LOC6587946|XP_002013317.1|DPER
OG0004508	LOC117897678|XP_034662580.1|DSUB	LOC6588543|XP_026839961.1|DPER
OG0004509	LOC117894711|XP_034657784.1|DSUB	LOC6602831|XP_002027865.1|DPER
OG0004510	LOC117903503|XP_034671477.1|DSUB	LOC113566898|XP_026849889.1|DPER, LOC6602871|XP_026849645.1|DPER
OG0004511	LOC117899439|XP_034665334.1|DSUB	LOC6588039|XP_026841808.1|DPER
OG0004512	LOC117903002|XP_034670628.1|DSUB	LOC6603491|XP_002028473.2|DPER
OG0004513	LOC117902941|XP_034670441.1|DSUB	LOC6601999|XP_002027052.1|DPER
OG0004514	LOC117902953|XP_034670469.1|DSUB	LOC6601983|XP_026846857.1|DPER
OG0004515	LOC117903082|XP_034670771.1|DSUB	LOC6599173|XP_002024364.2|DPER
OG0004516	LOC117895002|XP_034658285.1|DSUB	LOC6597031|XP_002022123.1|DPER
OG0004517	LOC117896964|XP_034661404.1|DSUB	LOC6597241|XP_026846589.1|DPER
OG0004518	LOC117889608|XP_034649918.1|DSUB	LOC6603514|XP_002028492.2|DPER
OG0004519	LOC117896849|XP_034661264.1|DSUB	LOC6594849|XP_026850461.1|DPER
OG0004520	LOC117903604|XP_034671746.1|DSUB	LOC6604462|XP_026845999.1|DPER
OG0004521	LOC117892561|XP_034654773.1|DSUB	LOC6592912|XP_002018580.1|DPER
OG0004522	LOC117903164|XP_034670900.1|DSUB	LOC6597297|XP_002022438.1|DPER
OG0004523	LOC117898802|XP_034664336.1|DSUB	LOC6595043|XP_002020370.1|DPER
OG0004524	LOC117902984|XP_034670616.1|DSUB	LOC6600789|XP_002025812.1|DPER
OG0004525	LOC117903028|XP_034670650.1|DSUB	LOC6598511|XP_002023550.1|DPER
OG0004526	LOC117889610|XP_034649926.1|DSUB	LOC6599896|XP_026849231.1|DPER
OG0004527	LOC117903388|XP_034671267.1|DSUB	LOC6598574|XP_002023637.1|DPER
OG0004528	LOC117889575|XP_034649872.1|DSUB	LOC6599381|XP_002024555.1|DPER
OG0004529	LOC117903675|XP_034671902.1|DSUB	LOC6600358|XP_026848378.1|DPER
OG0004530	LOC117903544|XP_034671626.1|DSUB	LOC6598139|XP_026846289.1|DPER
OG0004531	LOC117896303|XP_034660416.1|DSUB	LOC113567377|XP_026850828.1|DPER
OG0004532	LOC117903625|XP_034671781.1|DSUB	LOC6597583|XP_026848859.1|DPER
OG0004533	LOC117896065|XP_034659978.1|DSUB	LOC6597694|XP_026846424.1|DPER
OG0004534	LOC117902110|XP_034669116.1|DSUB	LOC6603565|XP_026845797.1|DPER
OG0004535	LOC117895063|XP_034658334.1|DSUB	LOC6599709|XP_002024894.1|DPER
OG0004536	LOC117903844|XP_034672198.1|DSUB	LOC6599373|XP_026847229.1|DPER
OG0004537	LOC117902428|XP_034669688.1|DSUB	LOC6604223|XP_026849216.1|DPER
OG0004538	LOC117891211|XP_034652441.1|DSUB	LOC6593025|XP_002018218.1|DPER
OG0004539	LOC117897765|XP_034662701.1|DSUB	LOC6595077|XP_002020341.1|DPER
OG0004540	LOC117895998|XP_034659884.1|DSUB	LOC6599213|XP_026848236.1|DPER
OG0004541	LOC117890503|XP_034651288.1|DSUB	LOC6589902|XP_002016386.1|DPER
OG0004542	LOC117890213|XP_034650841.1|DSUB	LOC6599960|XP_026849207.1|DPER
OG0004543	LOC117896741|XP_034661100.1|DSUB	LOC6596797|XP_026849905.1|DPER
OG0004544	LOC117889638|XP_034649987.1|DSUB	LOC6598142|XP_026846227.1|DPER
OG0004545	LOC117899036|XP_034664686.1|DSUB	LOC6587369|XP_026839909.1|DPER
OG0004546	LOC117890189|XP_034650786.1|DSUB	LOC6590102|XP_002015658.1|DPER
OG0004547	LOC117894390|XP_034657288.1|DSUB	LOC6600689|XP_026845172.1|DPER
OG0004548	LOC117902286|XP_034669458.1|DSUB	LOC6597448|XP_002022390.2|DPER
OG0004549	LOC117889635|XP_034649984.1|DSUB	LOC6600100|XP_026846708.1|DPER
OG0004550	LOC117903631|XP_034671793.1|DSUB	LOC6600415|XP_026848400.1|DPER
OG0004551	LOC117892497|XP_034654664.1|DSUB	LOC6593107|XP_002018336.1|DPER
OG0004552	LOC117903656|XP_034671854.1|DSUB	LOC6596852|XP_026845865.1|DPER
OG0004553	LOC117895152|XP_034658480.1|DSUB	LOC6602492|XP_002027520.1|DPER
OG0004554	LOC117903333|XP_034671170.1|DSUB	LOC6598404|XP_002023648.2|DPER
OG0004555	LOC117903338|XP_034671175.1|DSUB	LOC6598405|XP_002023649.1|DPER
OG0004556	LOC117903732|XP_034671977.1|DSUB	LOC6603068|XP_026847078.1|DPER
OG0004557	LOC117891159|XP_034652326.1|DSUB	LOC6597560|XP_026848951.1|DPER
OG0004558	LOC117901873|XP_034668725.1|DSUB	LOC6600187|XP_002025318.2|DPER
OG0004559	LOC117898497|XP_034663830.1|DSUB	LOC6587890|XP_002013692.1|DPER
OG0004560	LOC117896318|XP_034660440.1|DSUB	LOC113564936|XP_026840268.1|DPER
OG0004561	LOC117899449|XP_034665348.1|DSUB	LOC6588657|XP_026841857.1|DPER
OG0004562	LOC117897527|XP_034662336.1|DSUB	LOC6587732|XP_002012759.1|DPER
OG0004563	LOC117898040|XP_034663087.1|DSUB	LOC6587810|XP_002014060.2|DPER
OG0004564	LOC117896731|XP_034661086.1|DSUB	LOC6594419|XP_002019683.1|DPER
OG0004565	LOC117899186|XP_034664938.1|DSUB	LOC6588315|XP_026851131.1|DPER
OG0004566	LOC117900915|XP_034667756.1|DSUB	LOC6599229|XP_026848337.1|DPER
OG0004567	LOC117903185|XP_034670924.1|DSUB	LOC6599976|XP_026845138.1|DPER
OG0004568	LOC117889588|XP_034649887.1|DSUB	LOC6596746|XP_002021929.2|DPER
OG0004569	LOC117896135|XP_034660093.1|DSUB	LOC6591594|XP_026839905.1|DPER
OG0004570	LOC117890025|XP_034650531.1|DSUB	LOC6590737|XP_002016000.2|DPER
OG0004571	LOC117903573|XP_034671680.1|DSUB	LOC6601774|XP_026846949.1|DPER
OG0004572	LOC117902092|XP_034669079.1|DSUB	LOC6595540|XP_002020628.1|DPER
OG0004573	LOC117897761|XP_034662697.1|DSUB	LOC6588438|XP_002013854.1|DPER
OG0004574	LOC117903724|XP_034671965.1|DSUB	LOC6599251|XP_002024277.1|DPER
OG0004575	LOC117903717|XP_034671954.1|DSUB	LOC6599250|XP_026848298.1|DPER
OG0004576	LOC117897122|XP_034661666.1|DSUB	LOC6587808|XP_002013394.1|DPER
OG0004577	LOC117899692|XP_034665787.1|DSUB	LOC6588081|XP_002013153.1|DPER
OG0004578	LOC117889598|XP_034649903.1|DSUB	LOC6598209|XP_026846136.1|DPER
OG0004579	LOC117902539|XP_034669858.1|DSUB	LOC6588854|XP_026843899.1|DPER
OG0004580	LOC117899120|XP_034664804.1|DSUB	LOC6587748|XP_002014046.1|DPER
OG0004581	LOC117899678|XP_034665758.1|DSUB	LOC6587983|XP_002013728.1|DPER
OG0004582	LOC117897083|XP_034661612.1|DSUB	LOC6595059|XP_026851228.1|DPER
OG0004583	LOC117903293|XP_034671114.1|DSUB	LOC6600656|XP_002025740.1|DPER
OG0004584	LOC117892513|XP_034654687.1|DSUB	LOC6593128|XP_002018102.1|DPER
OG0004585	LOC117896768|XP_034661134.1|DSUB	LOC6595003|XP_002020460.1|DPER
OG0004586	LOC117903638|XP_034671852.1|DSUB	LOC6599098|XP_002024423.1|DPER
OG0004587	LOC117896164|XP_034660130.1|DSUB	LOC6595097|XP_002020375.1|DPER
OG0004588	LOC117896160|XP_034660128.1|DSUB	LOC6595095|XP_002020373.1|DPER
OG0004589	LOC117901748|XP_034668529.1|DSUB	LOC6600193|XP_026846676.1|DPER
OG0004590	LOC117899139|XP_034664833.1|DSUB	LOC6587899|XP_026840204.1|DPER
OG0004591	LOC117899137|XP_034664830.1|DSUB	LOC6587818|XP_002012829.2|DPER
OG0004592	LOC117890714|XP_034651684.1|DSUB	LOC6599304|XP_002024233.1|DPER
OG0004593	LOC117903890|XP_034672283.1|DSUB	LOC6598304|XP_002023506.1|DPER
OG0004594	LOC117895872|XP_034659788.1|DSUB	LOC6602664|XP_002027704.2|DPER
OG0004595	LOC117889647|XP_034650002.1|DSUB	LOC6597618|XP_002022756.1|DPER
OG0004596	LOC117890361|XP_034651049.1|DSUB	LOC6598141|XP_002023478.2|DPER
OG0004597	LOC117903863|XP_034672241.1|DSUB	LOC6597569|XP_002022786.1|DPER
OG0004598	LOC117894037|XP_034656775.1|DSUB	LOC6601924|XP_026848762.1|DPER
OG0004599	LOC117892403|XP_034654521.1|DSUB, LOC117902371|XP_034669578.1|DSUB	LOC6588900|XP_002014985.1|DPER
OG0004600	LOC117903902|XP_034672297.1|DSUB	LOC6600350|XP_002025509.2|DPER
OG0004601	LOC117903277|XP_034671070.1|DSUB	LOC6600339|XP_026848424.1|DPER
OG0004602	LOC117900028|XP_034666110.1|DSUB	LOC6597216|XP_026846422.1|DPER
OG0004603	LOC117901439|XP_034668074.1|DSUB	LOC6589589|XP_002014562.1|DPER
OG0004604	LOC117890221|XP_034650853.1|DSUB	LOC6598247|XP_002023417.2|DPER
OG0004605	LOC117889865|XP_034650267.1|DSUB	LOC6597687|XP_026846433.1|DPER
OG0004606	LOC117898512|XP_034663861.1|DSUB	LOC6594623|XP_002019469.2|DPER
OG0004607	LOC117894076|XP_034656840.1|DSUB	LOC6599986|XP_026849152.1|DPER
OG0004608	LOC117892062|XP_034653894.1|DSUB	LOC6599115|XP_026849249.1|DPER
OG0004609	LOC117893516|XP_034656050.1|DSUB	LOC6599351|XP_002024474.1|DPER
OG0004610	LOC117896702|XP_034661045.1|DSUB	LOC6595328|XP_026844017.1|DPER
OG0004611	LOC117896852|XP_034661268.1|DSUB	LOC6594783|XP_002020537.1|DPER
OG0004612	LOC117897768|XP_034662704.1|DSUB	LOC6594782|XP_026843346.1|DPER
OG0004613	LOC117899681|XP_034665761.1|DSUB	LOC6587987|XP_002013726.1|DPER
OG0004614	LOC117903659|XP_034671871.1|DSUB	LOC6602687|XP_002027697.1|DPER
OG0004615	LOC117903439|XP_034671354.1|DSUB	LOC113566686|XP_026849215.1|DPER
OG0004616	LOC117890809|XP_034651775.1|DSUB	LOC6599954|XP_002025031.1|DPER
OG0004617	LOC117900921|XP_034667375.1|DSUB	LOC6589115|XP_002015234.1|DPER
OG0004618	LOC117898816|XP_034664369.1|DSUB, LOC117891907|XP_034653624.1|DSUB	LOC6594880|XP_002019999.1|DPER
OG0004619	LOC117896469|XP_034660694.1|DSUB	LOC6588651|XP_002013219.2|DPER
OG0004620	LOC117897242|XP_034661852.1|DSUB	LOC6588097|XP_002012857.1|DPER
OG0004621	LOC117897263|XP_034661878.1|DSUB	LOC6594312|XP_002019355.1|DPER
OG0004622	LOC117896618|XP_034660944.1|DSUB	LOC6588261|XP_026839973.1|DPER
OG0004623	LOC117897723|XP_034662641.1|DSUB	LOC6595134|XP_002020300.1|DPER
OG0004624	LOC117898228|XP_034663354.1|DSUB	LOC6592050|XP_002017163.1|DPER
OG0004625	LOC117903594|XP_034671711.1|DSUB	LOC6600398|XP_026848396.1|DPER
OG0004626	LOC117903366|XP_034671212.1|DSUB	LOC6602761|XP_026847720.1|DPER
OG0004627	LOC117893159|XP_034655516.1|DSUB	LOC6601879|XP_026849383.1|DPER
OG0004628	LOC117902577|XP_034669954.1|DSUB	LOC6596760|XP_002021913.1|DPER
OG0004629	LOC117897568|XP_034662401.1|DSUB	LOC6588312|XP_002012909.1|DPER
OG0004630	LOC117899525|XP_034665477.1|DSUB	LOC6595297|XP_002020512.2|DPER
OG0004631	LOC117896340|XP_034660475.1|DSUB	LOC6588453|XP_002013841.2|DPER
OG0004632	LOC117896338|XP_034660469.1|DSUB	LOC6588512|XP_026840172.1|DPER
OG0004633	LOC117897719|XP_034662635.1|DSUB	LOC6595131|XP_002020297.2|DPER
OG0004634	LOC117896937|XP_034661370.1|DSUB	LOC6595160|XP_002020287.1|DPER
OG0004635	LOC117899478|XP_034665403.1|DSUB	LOC6597911|XP_026846990.1|DPER
OG0004636	LOC117900064|XP_034666566.1|DSUB	LOC6598261|XP_002023319.2|DPER
OG0004637	LOC117903512|XP_034671512.1|DSUB	LOC6603583|XP_026846689.1|DPER
OG0004638	LOC117891479|XP_034652853.1|DSUB	LOC6597458|XP_026849292.1|DPER
OG0004639	LOC117899369|XP_034665240.1|DSUB	LOC6587334|XP_002013012.1|DPER
OG0004640	LOC117899342|XP_034665184.1|DSUB	LOC6587326|XP_026850733.1|DPER
OG0004641	LOC117896562|XP_034660899.1|DSUB	LOC6600201|XP_002025301.2|DPER
OG0004642	LOC117897289|XP_034661925.1|DSUB	LOC6603582|XP_002028560.1|DPER
OG0004643	LOC117897842|XP_034662799.1|DSUB	LOC6591792|XP_002017392.1|DPER
OG0004644	LOC117889584|XP_034649882.1|DSUB	LOC6597666|XP_002022843.1|DPER
OG0004645	LOC117901960|XP_034668831.1|DSUB	LOC6588977|XP_002014569.1|DPER
OG0004646	LOC117896834|XP_034661239.1|DSUB	LOC6594742|XP_002020394.1|DPER
OG0004647	LOC117903629|XP_034671790.1|DSUB	LOC6597585|XP_002022772.2|DPER
OG0004648	LOC117903829|XP_034672172.1|DSUB	LOC6601734|XP_002026792.2|DPER
OG0004649	LOC117903851|XP_034672206.1|DSUB	LOC6600056|XP_002025071.2|DPER
OG0004650	LOC117900466|XP_034666732.1|DSUB	LOC6588804|XP_002015125.1|DPER
OG0004651	LOC117898196|XP_034663307.1|DSUB	LOC6594851|XP_002020059.2|DPER
OG0004652	LOC117898656|XP_034664120.1|DSUB	LOC6588290|XP_002012970.1|DPER
OG0004653	LOC117894418|XP_034657320.1|DSUB	LOC6595838|XP_002021427.1|DPER
OG0004654	LOC117900050|XP_034666137.1|DSUB	LOC6589161|XP_002014892.1|DPER
OG0004655	LOC117898700|XP_034664209.1|DSUB	LOC6587252|XP_002013551.2|DPER
OG0004656	LOC117901477|XP_034668136.1|DSUB	LOC6601749|XP_026846947.1|DPER
OG0004657	LOC117896574|XP_034660866.1|DSUB	LOC6594296|XP_002019944.1|DPER
OG0004659	LOC117897622|XP_034662479.1|DSUB	LOC6594860|XP_002020068.1|DPER
OG0004660	LOC117899034|XP_034664683.1|DSUB	LOC6587403|XP_002013492.1|DPER
OG0004661	LOC117896169|XP_034660142.1|DSUB	LOC6587520|XP_002013073.1|DPER
OG0004662	LOC117897454|XP_034662191.1|DSUB	LOC6591840|XP_002017208.2|DPER
OG0004663	LOC117899007|XP_034664650.1|DSUB	LOC6597510|XP_002022658.1|DPER
OG0004664	LOC117903563|XP_034671659.1|DSUB	LOC6597529|XP_026849285.1|DPER
OG0004665	LOC117889637|XP_034649990.1|DSUB	LOC6597559|XP_002022808.2|DPER
OG0004666	LOC117898122|XP_034663201.1|DSUB	LOC6588207|XP_002013743.1|DPER
OG0004667	LOC117898126|XP_034663209.1|DSUB	LOC6588123|XP_002013748.1|DPER
OG0004668	LOC117903637|XP_034671802.1|DSUB	LOC6597577|XP_026848921.1|DPER
OG0004669	LOC117899968|XP_034666017.1|DSUB	LOC6593429|XP_002019114.1|DPER
OG0004670	LOC117899468|XP_034665376.1|DSUB	LOC6591719|XP_002017412.1|DPER
OG0004671	LOC117899349|XP_034665193.1|DSUB	LOC6598707|XP_002023886.2|DPER
OG0004672	LOC117899440|XP_034665335.1|DSUB	LOC6588416|XP_002013939.2|DPER
OG0004673	LOC117898938|XP_034664545.1|DSUB	LOC6587519|XP_002013531.1|DPER
OG0004674	LOC117896193|XP_034660175.1|DSUB	LOC6595192|XP_026841641.1|DPER
OG0004675	LOC117896192|XP_034660173.1|DSUB	LOC6595120|XP_026851037.1|DPER
OG0004676	LOC117898923|XP_034664526.1|DSUB	LOC6587776|XP_002013278.1|DPER
OG0004677	LOC117897031|XP_034661501.1|DSUB	LOC6588452|XP_026846348.1|DPER
OG0004678	LOC117898469|XP_034663789.1|DSUB	LOC6588451|XP_002013462.1|DPER
OG0004679	LOC117899057|XP_034664715.1|DSUB	LOC6604379|XP_002029282.2|DPER
OG0004680	LOC117895989|XP_034659865.1|DSUB	LOC6587605|XP_026840607.1|DPER
OG0004681	LOC117896994|XP_034661442.1|DSUB	LOC6587562|XP_002013535.1|DPER
OG0004682	LOC117902091|XP_034669078.1|DSUB	LOC6595509|XP_002020614.2|DPER
OG0004683	LOC117899542|XP_034665512.1|DSUB	LOC6587576|XP_002013900.1|DPER
OG0004684	LOC117897984|XP_034662987.1|DSUB	LOC6588082|XP_002013754.2|DPER
OG0004685	LOC117898158|XP_034663255.1|DSUB	LOC6594984|XP_026840058.1|DPER
OG0004686	LOC117899234|XP_034664999.1|DSUB	LOC6594009|XP_002019631.1|DPER
OG0004687	LOC117897309|XP_034661953.1|DSUB	LOC6594987|XP_026844885.1|DPER
OG0004688	LOC117898680|XP_034664154.1|DSUB	LOC6594045|XP_026850301.1|DPER
OG0004689	LOC117899043|XP_034664693.1|DSUB	LOC6594995|XP_002020161.1|DPER
OG0004690	LOC117898627|XP_034664074.1|DSUB	LOC6591745|XP_026840468.1|DPER
OG0004691	LOC117898184|XP_034663290.1|DSUB	LOC6587772|XP_026851049.1|DPER
OG0004692	LOC117897946|XP_034662932.1|DSUB	LOC6587769|XP_026848896.1|DPER
OG0004693	LOC117897507|XP_034662287.1|DSUB	LOC6587747|XP_026840273.1|DPER
OG0004694	LOC117898859|XP_034664427.1|DSUB	LOC6591408|XP_026849814.1|DPER
OG0004695	LOC117896183|XP_034660158.1|DSUB	LOC6595122|XP_026850738.1|DPER
OG0004696	LOC117898672|XP_034664143.1|DSUB	LOC6587938|XP_002013705.1|DPER
OG0004697	LOC117898925|XP_034664530.1|DSUB	LOC6604248|XP_026846745.1|DPER, LOC6604475|XP_026846746.1|DPER
OG0004698	LOC117903317|XP_034671145.1|DSUB	LOC6600026|XP_026849211.1|DPER
