Orthogroup	DSUB.longest_only	DHYD.longest_only
OG0004593	LOC117903890|XP_034672283.1|DSUB	LOC111605316|XP_023179547.2|DHYD
OG0004594	LOC117895872|XP_034659788.1|DSUB	LOC111603367|XP_030079538.1|DHYD
OG0004595	LOC117889647|XP_034650002.1|DSUB	LOC111598333|XP_023169303.1|DHYD
OG0004596	LOC117890361|XP_034651049.1|DSUB	LOC111591993|XP_030079921.1|DHYD
OG0004597	LOC117903863|XP_034672241.1|DSUB	LOC111596718|XP_023166808.1|DHYD
OG0004598	LOC117894037|XP_034656775.1|DSUB	LOC111592434|XP_023160385.1|DHYD
OG0004599	LOC117892403|XP_034654521.1|DSUB, LOC117902371|XP_034669578.1|DSUB	LOC111600897|XP_030079016.1|DHYD, LOC115483197|XP_030080271.1|DHYD
OG0004600	LOC117903902|XP_034672297.1|DSUB	LOC111597235|XP_030078958.1|DHYD
OG0004601	LOC117903277|XP_034671070.1|DSUB	LOC111596708|XP_030078965.1|DHYD
OG0004602	LOC117900028|XP_034666110.1|DSUB	LOC111594998|XP_023164265.1|DHYD
OG0004603	LOC117901439|XP_034668074.1|DSUB	LOC111599182|XP_023170536.2|DHYD
OG0004604	LOC117890221|XP_034650853.1|DSUB	LOC111603093|XP_023176321.2|DHYD
OG0004605	LOC117889865|XP_034650267.1|DSUB	LOC111596530|XP_023166568.2|DHYD
OG0004606	LOC117898512|XP_034663861.1|DSUB	LOC111596705|XP_023166792.2|DHYD
OG0004607	LOC117894076|XP_034656840.1|DSUB	LOC111605305|XP_030079965.1|DHYD
OG0004608	LOC117892062|XP_034653894.1|DSUB	LOC111598334|XP_023169304.2|DHYD
OG0004609	LOC117893516|XP_034656050.1|DSUB	LOC111594069|XP_023162970.1|DHYD
OG0004610	LOC117896702|XP_034661045.1|DSUB	LOC111597393|XP_023167827.1|DHYD
OG0004611	LOC117896852|XP_034661268.1|DSUB	LOC111592461|XP_023160428.1|DHYD
OG0004612	LOC117897768|XP_034662704.1|DSUB	LOC111592463|XP_023160432.1|DHYD
OG0004613	LOC117899681|XP_034665761.1|DSUB	LOC111602625|XP_023175555.2|DHYD
OG0004614	LOC117903659|XP_034671871.1|DSUB	LOC111603134|XP_023176377.2|DHYD
OG0004615	LOC117903439|XP_034671354.1|DSUB	LOC111605348|XP_023179595.2|DHYD
OG0004616	LOC117890809|XP_034651775.1|DSUB	LOC111596805|XP_023166934.2|DHYD
OG0004617	LOC117900921|XP_034667375.1|DSUB	LOC111596069|XP_023165890.1|DHYD
OG0004618	LOC117898816|XP_034664369.1|DSUB, LOC117891907|XP_034653624.1|DSUB	LOC111595904|XP_023165613.2|DHYD
OG0004619	LOC117896469|XP_034660694.1|DSUB	LOC111597844|XP_023168519.2|DHYD
OG0004620	LOC117897242|XP_034661852.1|DSUB	LOC111601774|XP_023174288.2|DHYD
OG0004621	LOC117897263|XP_034661878.1|DSUB	LOC111598896|XP_023170129.2|DHYD
OG0004622	LOC117896618|XP_034660944.1|DSUB	LOC111592932|XP_023161158.2|DHYD
OG0004623	LOC117897723|XP_034662641.1|DSUB	LOC111592703|XP_023160854.1|DHYD
OG0004624	LOC117898228|XP_034663354.1|DSUB	LOC111603618|XP_023177056.1|DHYD
OG0004625	LOC117903594|XP_034671711.1|DSUB	LOC111598192|XP_023169086.2|DHYD
OG0004626	LOC117903366|XP_034671212.1|DSUB	LOC111598188|XP_030078888.1|DHYD
OG0004627	LOC117893159|XP_034655516.1|DSUB	LOC111596035|XP_023165832.2|DHYD
OG0004628	LOC117902577|XP_034669954.1|DSUB	LOC111603857|XP_023177468.1|DHYD
OG0004629	LOC117897568|XP_034662401.1|DSUB	LOC111601987|XP_030080613.1|DHYD
OG0004630	LOC117899525|XP_034665477.1|DSUB	LOC111597810|XP_023168466.2|DHYD
OG0004631	LOC117896340|XP_034660475.1|DSUB	LOC111596543|XP_023166587.2|DHYD
OG0004632	LOC117896338|XP_034660469.1|DSUB	LOC111596534|XP_023166575.1|DHYD
OG0004633	LOC117897719|XP_034662635.1|DSUB	LOC111592689|XP_023160824.1|DHYD
OG0004634	LOC117896937|XP_034661370.1|DSUB	LOC111599425|XP_023170844.2|DHYD
OG0004635	LOC117899478|XP_034665403.1|DSUB	LOC111592359|XP_023160284.2|DHYD
OG0004636	LOC117900064|XP_034666566.1|DSUB	LOC111594893|XP_023164148.2|DHYD
OG0004637	LOC117903512|XP_034671512.1|DSUB	LOC111596458|XP_030079401.1|DHYD
OG0004638	LOC117891479|XP_034652853.1|DSUB	LOC111600167|XP_023171927.2|DHYD
OG0004640	LOC117899342|XP_034665184.1|DSUB	LOC111603283|XP_023176564.2|DHYD
OG0004641	LOC117896562|XP_034660899.1|DSUB	LOC111596785|XP_023166906.1|DHYD
OG0004642	LOC117897289|XP_034661925.1|DSUB	LOC111596468|XP_023166487.2|DHYD
OG0004643	LOC117897842|XP_034662799.1|DSUB	LOC111601418|XP_023173762.1|DHYD
OG0004644	LOC117889584|XP_034649882.1|DSUB	LOC111595735|XP_023165394.2|DHYD
OG0004645	LOC117901960|XP_034668831.1|DSUB	LOC111599041|XP_023170324.1|DHYD
OG0004646	LOC117896834|XP_034661239.1|DSUB	LOC111597854|XP_023168534.1|DHYD
OG0004647	LOC117903629|XP_034671790.1|DSUB	LOC111598864|XP_023170079.1|DHYD
OG0004648	LOC117903829|XP_034672172.1|DSUB	LOC111603117|XP_023176356.1|DHYD
OG0004649	LOC117903851|XP_034672206.1|DSUB	LOC111591910|XP_023159598.1|DHYD
OG0004650	LOC117900466|XP_034666732.1|DSUB	LOC111592543|XP_023160593.2|DHYD
OG0004651	LOC117898196|XP_034663307.1|DSUB	LOC111601458|XP_023173806.2|DHYD
OG0004652	LOC117898656|XP_034664120.1|DSUB	LOC111603284|XP_023176565.2|DHYD
OG0004653	LOC117894418|XP_034657320.1|DSUB	LOC111594910|XP_030081820.1|DHYD
OG0004654	LOC117900050|XP_034666137.1|DSUB	LOC111599321|XP_023170705.2|DHYD
OG0004655	LOC117898700|XP_034664209.1|DSUB	LOC111603659|XP_023177111.1|DHYD
OG0004656	LOC117901477|XP_034668136.1|DSUB	LOC111601901|XP_023174511.1|DHYD
OG0004657	LOC117896574|XP_034660866.1|DSUB	LOC111592003|XP_023159751.2|DHYD
OG0004659	LOC117897622|XP_034662479.1|DSUB	LOC111598553|XP_023169614.1|DHYD
OG0004660	LOC117899034|XP_034664683.1|DSUB	LOC111598359|XP_023169340.2|DHYD
OG0004661	LOC117896169|XP_034660142.1|DSUB	LOC111601531|XP_023173932.2|DHYD
OG0004662	LOC117897454|XP_034662191.1|DSUB	LOC111603431|XP_023176784.1|DHYD
OG0004663	LOC117899007|XP_034664650.1|DSUB	LOC111593409|XP_023161901.2|DHYD
OG0004664	LOC117903563|XP_034671659.1|DSUB	LOC111593494|XP_023162026.2|DHYD
OG0004665	LOC117889637|XP_034649990.1|DSUB	LOC111605271|XP_030079967.1|DHYD
OG0004666	LOC117898122|XP_034663201.1|DSUB	LOC111602723|XP_023175736.1|DHYD
OG0004667	LOC117898126|XP_034663209.1|DSUB	LOC111602708|XP_023175713.1|DHYD
OG0004668	LOC117903637|XP_034671802.1|DSUB	LOC111604025|XP_023177650.1|DHYD
OG0004669	LOC117899968|XP_034666017.1|DSUB	LOC111605052|XP_023179157.1|DHYD
OG0004670	LOC117899468|XP_034665376.1|DSUB	LOC111604215|XP_023177950.1|DHYD
OG0004671	LOC117899349|XP_034665193.1|DSUB	LOC111598287|XP_023169238.1|DHYD
OG0004672	LOC117899440|XP_034665335.1|DSUB	LOC111595686|XP_023165295.2|DHYD
OG0004673	LOC117898938|XP_034664545.1|DSUB	LOC111597045|XP_023167332.1|DHYD
OG0004674	LOC117896193|XP_034660175.1|DSUB	LOC111603508|XP_023176884.1|DHYD
OG0004675	LOC117896192|XP_034660173.1|DSUB	LOC111603496|XP_023176871.1|DHYD
OG0004676	LOC117898923|XP_034664526.1|DSUB	LOC111594417|XP_023163470.2|DHYD
OG0004677	LOC117897031|XP_034661501.1|DSUB	LOC111604200|XP_023177924.1|DHYD
OG0004678	LOC117898469|XP_034663789.1|DSUB	LOC111602685|XP_023175674.2|DHYD
OG0004679	LOC117899057|XP_034664715.1|DSUB	LOC111601427|XP_023173771.2|DHYD
OG0004680	LOC117895989|XP_034659865.1|DSUB	LOC111601536|XP_023173937.2|DHYD
OG0004681	LOC117896994|XP_034661442.1|DSUB	LOC111602773|XP_023175803.1|DHYD
OG0004682	LOC117902091|XP_034669078.1|DSUB	LOC111601186|XP_023173435.1|DHYD
OG0004683	LOC117899542|XP_034665512.1|DSUB	LOC111594632|XP_023163794.2|DHYD
OG0004684	LOC117897984|XP_034662987.1|DSUB	LOC111601982|XP_023174633.2|DHYD
OG0004685	LOC117898158|XP_034663255.1|DSUB	LOC111604259|XP_023178018.1|DHYD
OG0004686	LOC117899234|XP_034664999.1|DSUB	LOC111604850|XP_023178851.1|DHYD
OG0004687	LOC117897309|XP_034661953.1|DSUB	LOC111604263|XP_023178027.2|DHYD
OG0004688	LOC117898680|XP_034664154.1|DSUB	LOC111597189|XP_023167527.2|DHYD
OG0004689	LOC117899043|XP_034664693.1|DSUB	LOC111601527|XP_023173921.1|DHYD
OG0004690	LOC117898627|XP_034664074.1|DSUB	LOC111600833|XP_023172905.1|DHYD
OG0004691	LOC117898184|XP_034663290.1|DSUB	LOC111599442|XP_023170865.2|DHYD
OG0004692	LOC117897946|XP_034662932.1|DSUB	LOC111602853|XP_023175940.2|DHYD
OG0004693	LOC117897507|XP_034662287.1|DSUB	LOC111602707|XP_023175716.1|DHYD
OG0004694	LOC117898859|XP_034664427.1|DSUB	LOC115483696|XP_030081612.1|DHYD, LOC111600804|XP_023172862.1|DHYD
OG0004695	LOC117896183|XP_034660158.1|DSUB	LOC111603510|XP_023176888.2|DHYD
OG0004696	LOC117898672|XP_034664143.1|DSUB	LOC111600726|XP_023172766.2|DHYD
OG0004697	LOC117898925|XP_034664530.1|DSUB	LOC111602832|XP_023175910.1|DHYD
OG0004698	LOC117903317|XP_034671145.1|DSUB	LOC111593006|XP_023161302.1|DHYD
OG0004699	LOC117897247|XP_034661859.1|DSUB	LOC111601754|XP_023174261.1|DHYD
OG0004700	LOC117899008|XP_034664647.1|DSUB	LOC111605503|XP_023179821.2|DHYD
OG0004701	LOC117897616|XP_034662472.1|DSUB	LOC111598499|XP_023169526.1|DHYD
OG0004702	LOC117895992|XP_034659869.1|DSUB	LOC111602782|XP_023175821.2|DHYD
OG0004703	LOC117899068|XP_034664726.1|DSUB	LOC111605516|XP_023179840.2|DHYD
OG0004704	LOC117896324|XP_034660450.1|DSUB	LOC111593671|XP_023162327.2|DHYD
OG0004705	LOC117899550|XP_034665529.1|DSUB	LOC111602648|XP_023175584.1|DHYD
OG0004706	LOC117893033|XP_034655283.1|DSUB	LOC111592840|XP_023161034.2|DHYD
OG0004707	LOC117899966|XP_034666012.1|DSUB	LOC111600864|XP_023172952.2|DHYD
OG0004708	LOC117899720|XP_034665830.1|DSUB	LOC111595323|XP_023164752.2|DHYD
OG0004709	LOC117896601|XP_034660923.1|DSUB	LOC111595954|XP_023165697.1|DHYD
OG0004710	LOC117898199|XP_034663310.1|DSUB	LOC111601496|XP_023173851.2|DHYD
OG0004711	LOC117899438|XP_034665333.1|DSUB	LOC111602921|XP_023176039.1|DHYD
OG0004712	LOC117899684|XP_034665765.1|DSUB	LOC111605552|XP_023179883.1|DHYD
OG0004713	LOC117897020|XP_034661484.1|DSUB	LOC111596496|XP_030080810.1|DHYD
OG0004714	LOC117899568|XP_034665569.1|DSUB	LOC111597166|XP_023167493.1|DHYD
OG0004715	LOC117902040|XP_034668995.1|DSUB	LOC111600353|XP_023172193.1|DHYD
OG0004716	LOC117897019|XP_034661483.1|DSUB	LOC111596489|XP_023166518.2|DHYD
OG0004717	LOC117899180|XP_034664934.1|DSUB	LOC111603190|XP_023176442.2|DHYD
OG0004718	LOC117900714|XP_034667067.1|DSUB	LOC111599380|XP_023170782.2|DHYD
OG0004719	LOC117896246|XP_034660296.1|DSUB	LOC111601985|XP_023174637.2|DHYD
OG0004720	LOC117898425|XP_034663706.1|DSUB	LOC111602785|XP_023175824.1|DHYD
OG0004721	LOC117899014|XP_034664662.1|DSUB	LOC111603298|XP_023176590.2|DHYD
OG0004722	LOC117899075|XP_034664736.1|DSUB	LOC111595240|XP_023164646.2|DHYD
OG0004723	LOC117903201|XP_034670978.1|DSUB	LOC111593472|XP_023162001.2|DHYD
OG0004724	LOC117896561|XP_034660854.1|DSUB	LOC111596185|XP_023166060.1|DHYD
OG0004725	LOC117896952|XP_034661387.1|DSUB	LOC111594566|XP_023163691.2|DHYD
OG0004726	LOC117896182|XP_034660156.1|DSUB	LOC111603501|XP_023176876.2|DHYD
OG0004727	LOC117897652|XP_034662520.1|DSUB	LOC111605489|XP_023179802.2|DHYD
OG0004728	LOC117898010|XP_034663030.1|DSUB	LOC111605517|XP_023179843.1|DHYD
OG0004729	LOC117900309|XP_034666525.1|DSUB, LOC117895717|XP_034659467.1|DSUB	LOC111603097|XP_023176325.2|DHYD
OG0004730	LOC117902727|XP_034670189.1|DSUB	LOC111602235|XP_023174987.2|DHYD
OG0004731	LOC117898440|XP_034663736.1|DSUB	LOC111601407|XP_023173733.1|DHYD
OG0004732	LOC117899312|XP_034665129.1|DSUB	LOC111603583|XP_023177004.2|DHYD
OG0004733	LOC117899313|XP_034665130.1|DSUB	LOC111603645|XP_023177092.2|DHYD
OG0004734	LOC117899698|XP_034665793.1|DSUB	LOC111594804|XP_023164034.2|DHYD
OG0004735	LOC117897985|XP_034662989.1|DSUB	LOC111601512|XP_023173875.2|DHYD
OG0004736	LOC117899530|XP_034665489.1|DSUB	LOC111605461|XP_023179746.2|DHYD
OG0004737	LOC117897124|XP_034661667.1|DSUB	LOC111596030|XP_023165829.2|DHYD
OG0004738	LOC117897452|XP_034662188.1|DSUB	LOC111596467|XP_023166491.2|DHYD
OG0004739	LOC117898494|XP_034663825.1|DSUB	LOC115483797|XP_030081913.1|DHYD, LOC111602955|XP_023176099.2|DHYD
OG0004740	LOC117898089|XP_034663160.1|DSUB	LOC111598569|XP_023169638.2|DHYD
OG0004741	LOC117899647|XP_034665713.1|DSUB	LOC111604251|XP_023178005.2|DHYD
OG0004742	LOC117902976|XP_034670527.1|DSUB	LOC111594130|XP_030079792.1|DHYD
OG0004743	LOC117896236|XP_034660273.1|DSUB	LOC111592685|XP_023160819.2|DHYD
OG0004744	LOC117901382|XP_034668000.1|DSUB	LOC111601160|XP_023173408.1|DHYD
OG0004745	LOC117896131|XP_034660083.1|DSUB	LOC111604885|XP_030078765.1|DHYD
OG0004746	LOC117898023|XP_034663047.1|DSUB	LOC111604642|XP_030078616.1|DHYD
OG0004747	LOC117898025|XP_034663053.1|DSUB	LOC111598899|XP_023170134.2|DHYD
OG0004748	LOC117898021|XP_034663044.1|DSUB	LOC111604641|XP_030078648.1|DHYD
OG0004749	LOC117899749|XP_034665886.1|DSUB	LOC111600613|XP_023172574.1|DHYD
OG0004750	LOC117896472|XP_034660697.1|DSUB	LOC111597876|XP_023168569.1|DHYD
OG0004751	LOC117898255|XP_034663400.1|DSUB	LOC111594962|XP_023164229.2|DHYD
OG0004752	LOC117899373|XP_034665244.1|DSUB	LOC111597766|XP_023168392.2|DHYD
OG0004753	LOC117897382|XP_034662082.1|DSUB	LOC111594492|XP_023163570.1|DHYD
OG0004754	LOC117898657|XP_034664123.1|DSUB	LOC111603246|XP_023176521.1|DHYD
OG0004755	LOC117899662|XP_034665736.1|DSUB	LOC111600634|XP_023172607.1|DHYD
OG0004756	LOC117899658|XP_034665732.1|DSUB	LOC111600709|XP_023172733.2|DHYD
OG0004757	LOC117897660|XP_034662535.1|DSUB	LOC111594587|XP_023163713.2|DHYD
OG0004758	LOC117897554|XP_034662373.1|DSUB	LOC111601342|XP_023173641.2|DHYD
OG0004759	LOC117896428|XP_034660640.1|DSUB	LOC111605433|XP_023179716.1|DHYD
OG0004760	LOC117899475|XP_034665395.1|DSUB	LOC111602645|XP_023175579.2|DHYD
OG0004761	LOC117896576|XP_034660870.1|DSUB	LOC111602537|XP_023175447.2|DHYD
OG0004762	LOC117901677|XP_034668410.1|DSUB	LOC111592584|XP_023160665.1|DHYD
OG0004763	LOC117896620|XP_034660949.1|DSUB	LOC111592930|XP_023161157.1|DHYD
OG0004764	LOC117897585|XP_034662430.1|DSUB	LOC111593255|XP_023161687.1|DHYD
OG0004765	LOC117897332|XP_034661992.1|DSUB	LOC111601768|XP_030081568.1|DHYD
OG0004766	LOC117897441|XP_034662172.1|DSUB	LOC111593690|XP_023162356.1|DHYD
OG0004767	LOC117897624|XP_034662483.1|DSUB	LOC111605482|XP_023179785.2|DHYD
OG0004768	LOC117899604|XP_034665618.1|DSUB	LOC111605524|XP_023179853.2|DHYD
OG0004769	LOC117902411|XP_034669644.1|DSUB	LOC111599003|XP_023170282.2|DHYD
OG0004770	LOC117897359|XP_034662032.1|DSUB	LOC111601337|XP_023173634.1|DHYD
OG0004771	LOC117898882|XP_034664456.1|DSUB	LOC111596424|XP_023166404.2|DHYD
OG0004772	LOC117896682|XP_034661023.1|DSUB	LOC111602717|XP_030078721.1|DHYD
OG0004773	LOC117896200|XP_034660215.1|DSUB	LOC111600663|XP_023172656.1|DHYD
OG0004774	LOC117896198|XP_034660186.1|DSUB	LOC111600664|XP_023172657.1|DHYD, LOC115482730|XP_030081894.1|DHYD
OG0004775	LOC117898447|XP_034663745.1|DSUB	LOC111595727|XP_023165349.1|DHYD
OG0004776	LOC117890156|XP_034650740.1|DSUB	LOC111593823|XP_023162623.2|DHYD
OG0004777	LOC117897163|XP_034661725.1|DSUB	LOC111600847|XP_023172920.1|DHYD
OG0004778	LOC117901522|XP_034668190.1|DSUB	LOC111600407|XP_023172256.1|DHYD
OG0004779	LOC117898563|XP_034663940.1|DSUB	LOC111602791|XP_023175836.2|DHYD
OG0004780	LOC117900257|XP_034666447.1|DSUB	LOC111599157|XP_023170496.1|DHYD
OG0004781	LOC117896234|XP_034660270.1|DSUB	LOC111604256|XP_023178014.2|DHYD
OG0004782	LOC117898422|XP_034663694.1|DSUB	LOC111602699|XP_023175699.2|DHYD
OG0004783	LOC117891306|XP_034652645.1|DSUB	LOC111603211|XP_023176476.1|DHYD
OG0004784	LOC117896979|XP_034661425.1|DSUB	LOC111594550|XP_023163671.1|DHYD
OG0004785	LOC117896674|XP_034661011.1|DSUB	LOC111594564|XP_023163689.1|DHYD
OG0004786	LOC117896835|XP_034661241.1|DSUB	LOC111594586|XP_023163712.1|DHYD
OG0004787	LOC117896042|XP_034659941.1|DSUB	LOC111594443|XP_023163498.1|DHYD
OG0004788	LOC117897466|XP_034662204.1|DSUB	LOC111594607|XP_023163750.2|DHYD
OG0004789	LOC117897331|XP_034661991.1|DSUB	LOC111594444|XP_023163499.2|DHYD
OG0004790	LOC117898058|XP_034663116.1|DSUB	LOC111597104|XP_030080688.1|DHYD
OG0004791	LOC117898386|XP_034663632.1|DSUB	LOC111597155|XP_030080685.1|DHYD
OG0004792	LOC117898798|XP_034664330.1|DSUB	LOC111603485|XP_023176850.1|DHYD
OG0004793	LOC117898391|XP_034663639.1|DSUB	LOC111594815|XP_023164045.2|DHYD
OG0004794	LOC117899683|XP_034665764.1|DSUB	LOC111605587|XP_023179958.2|DHYD
OG0004795	LOC117898869|XP_034664439.1|DSUB	LOC111603245|XP_023176520.2|DHYD
OG0004796	LOC117898304|XP_034663470.1|DSUB	LOC111596411|XP_023166390.1|DHYD
OG0004797	LOC117896599|XP_034660916.1|DSUB	LOC111598219|XP_030080666.1|DHYD
OG0004798	LOC117896294|XP_034660406.1|DSUB	LOC111594450|XP_023163511.1|DHYD
OG0004799	LOC117899515|XP_034665459.1|DSUB	LOC111605464|XP_023179751.2|DHYD
OG0004800	LOC117899733|XP_034665868.1|DSUB	LOC111593264|XP_023161699.1|DHYD
OG0004801	LOC117899584|XP_034665592.1|DSUB	LOC111598517|XP_023169561.2|DHYD
OG0004802	LOC117896203|XP_034660221.1|DSUB	LOC111600669|XP_023172685.2|DHYD
OG0004803	LOC117899634|XP_034665683.1|DSUB	LOC111600231|XP_030080753.1|DHYD
OG0004804	LOC117899605|XP_034665625.1|DSUB	LOC111605475|XP_023179777.2|DHYD
OG0004805	LOC117897112|XP_034661653.1|DSUB	LOC111593678|XP_023162338.2|DHYD
OG0004806	LOC117902212|XP_034669327.1|DSUB	LOC111591982|XP_023159701.1|DHYD
OG0004807	LOC117896033|XP_034659932.1|DSUB	LOC111600843|XP_023172916.1|DHYD
OG0004808	LOC117897802|XP_034662742.1|DSUB	LOC111594620|XP_023163779.1|DHYD
OG0004809	LOC117896333|XP_034660464.1|DSUB	LOC115483778|XP_030081880.1|DHYD, LOC111600697|XP_023172720.1|DHYD
OG0004810	LOC117897272|XP_034661889.1|DSUB	LOC111600708|XP_023172732.1|DHYD
OG0004811	LOC117894081|XP_034656834.1|DSUB	LOC111596652|XP_023166719.1|DHYD
OG0004812	LOC117897316|XP_034661959.1|DSUB	LOC111593692|XP_023162359.2|DHYD
OG0004813	LOC117898695|XP_034664201.1|DSUB	LOC111603657|XP_023177109.2|DHYD
OG0004814	LOC117896127|XP_034660075.1|DSUB	LOC111605427|XP_023179704.2|DHYD
OG0004815	LOC117901440|XP_034668116.1|DSUB	LOC111605129|XP_023179261.2|DHYD
OG0004816	LOC117903313|XP_034671140.1|DSUB	LOC111603178|XP_023176427.2|DHYD
OG0004817	LOC117903311|XP_034671136.1|DSUB	LOC111603145|XP_023176389.2|DHYD
OG0004818	LOC117897120|XP_034661664.1|DSUB	LOC111602769|XP_023175800.1|DHYD
OG0004819	LOC117898465|XP_034663779.1|DSUB	LOC111599596|XP_023171047.2|DHYD
OG0004820	LOC117897102|XP_034661638.1|DSUB	LOC111594622|XP_023163780.2|DHYD
OG0004821	LOC117898878|XP_034664452.1|DSUB	LOC111596419|XP_023166398.2|DHYD
OG0004822	LOC117898207|XP_034663319.1|DSUB	LOC111601498|XP_023173855.2|DHYD
OG0004823	LOC117896678|XP_034661014.1|DSUB	LOC111594411|XP_023163455.2|DHYD
OG0004824	LOC117896679|XP_034661018.1|DSUB	LOC111594412|XP_023163464.1|DHYD
OG0004825	LOC117902946|XP_034670451.1|DSUB	LOC111594132|XP_023163060.1|DHYD
OG0004826	LOC117896175|XP_034660149.1|DSUB	LOC111595589|XP_023165171.2|DHYD
OG0004827	LOC117897184|XP_034661774.1|DSUB	LOC111595699|XP_023165315.2|DHYD
OG0004828	LOC117898565|XP_034663943.1|DSUB	LOC111602676|XP_023175658.1|DHYD
OG0004829	LOC117897032|XP_034661502.1|DSUB	LOC111596501|XP_023166530.2|DHYD
OG0004830	LOC117899199|XP_034664963.1|DSUB	LOC111598547|XP_030080580.1|DHYD
OG0004831	LOC117894580|XP_034657613.1|DSUB	LOC111600460|XP_023172329.1|DHYD
OG0004832	LOC117897296|XP_034661931.1|DSUB	LOC111596086|XP_023165918.1|DHYD
OG0004833	LOC117898221|XP_034663344.1|DSUB	LOC111598541|XP_023169598.1|DHYD
OG0004834	LOC117898464|XP_034663778.1|DSUB	LOC111602771|XP_023175805.1|DHYD, LOC115483790|XP_030081908.1|DHYD
OG0004835	LOC117897934|XP_034662916.1|DSUB	LOC111601421|XP_023173764.2|DHYD
OG0004836	LOC117897851|XP_034662812.1|DSUB	LOC111596604|XP_023166654.2|DHYD
OG0004837	LOC117894653|XP_034657720.1|DSUB	LOC111605727|XP_023180187.1|DHYD
OG0004838	LOC117896865|XP_034661286.1|DSUB	LOC111601321|XP_023173619.2|DHYD
OG0004839	LOC117899196|XP_034664954.1|DSUB	LOC111601292|XP_023173569.2|DHYD
OG0004840	LOC117897346|XP_034662010.1|DSUB	LOC111593357|XP_030078671.1|DHYD
OG0004841	LOC117901684|XP_034668418.1|DSUB	LOC111598967|XP_023170227.1|DHYD
OG0004842	LOC117898159|XP_034663258.1|DSUB	LOC111604260|XP_023178022.1|DHYD
OG0004843	LOC117897053|XP_034661536.1|DSUB	LOC111592938|XP_023161167.1|DHYD
OG0004844	LOC117900275|XP_034666475.1|DSUB	LOC111604951|XP_023178995.2|DHYD
OG0004845	LOC117896433|XP_034660653.1|DSUB	LOC111604933|XP_023178971.1|DHYD
OG0004846	LOC117900433|XP_034666694.1|DSUB	LOC111595013|XP_023164287.1|DHYD
OG0004847	LOC117900427|XP_034666684.1|DSUB	LOC111595011|XP_023164285.2|DHYD
OG0004848	LOC117898203|XP_034663315.1|DSUB	LOC111600938|XP_023173077.2|DHYD
OG0004849	LOC117901553|XP_034668241.1|DSUB	LOC111595558|XP_023165120.2|DHYD
OG0004850	LOC117896335|XP_034660466.1|DSUB	LOC111596276|XP_023166206.1|DHYD
OG0004851	LOC117898146|XP_034663236.1|DSUB	LOC111595189|XP_030078617.1|DHYD
OG0004852	LOC117898629|XP_034664079.1|DSUB	LOC111595676|XP_023165283.2|DHYD
OG0004853	LOC117892180|XP_034654157.1|DSUB	LOC111594129|XP_023163056.2|DHYD
OG0004854	LOC117894942|XP_034658155.1|DSUB	LOC111605196|XP_023179368.1|DHYD
OG0004855	LOC117893244|XP_034655699.1|DSUB	LOC111592810|XP_023160989.2|DHYD
OG0004856	LOC117894126|XP_034656905.1|DSUB	LOC111603064|XP_030081848.1|DHYD
OG0004857	LOC117894957|XP_034658178.1|DSUB	LOC111601714|XP_023174200.2|DHYD
OG0004858	LOC117894123|XP_034656898.1|DSUB	LOC111603072|XP_023176297.2|DHYD
OG0004859	LOC117894136|XP_034656922.1|DSUB	LOC111603073|XP_023176300.2|DHYD
OG0004860	LOC117894352|XP_034657232.1|DSUB	LOC111602893|XP_023175997.1|DHYD
OG0004861	LOC117895871|XP_034659741.1|DSUB	LOC111598679|XP_023169808.2|DHYD
OG0004862	LOC117894440|XP_034657398.1|DSUB	LOC111598754|XP_030081508.1|DHYD
OG0004863	LOC117894565|XP_034657590.1|DSUB	LOC111605644|XP_023180073.2|DHYD
OG0004864	LOC117895359|XP_034658834.1|DSUB	LOC111598688|XP_023169820.1|DHYD
OG0004865	LOC117898783|XP_034664310.1|DSUB	LOC111594964|XP_023164230.2|DHYD
OG0004866	LOC117893910|XP_034656581.1|DSUB	LOC111605651|XP_023180081.2|DHYD
OG0004867	LOC117891649|XP_034653089.1|DSUB	LOC111603554|XP_023176959.2|DHYD
OG0004868	LOC117890473|XP_034651227.1|DSUB	LOC111603234|XP_023176509.2|DHYD
OG0004869	LOC117892409|XP_034654530.1|DSUB	LOC111597637|XP_023168210.1|DHYD
OG0004870	LOC117891065|XP_034652129.1|DSUB	LOC111597642|XP_023168215.1|DHYD
OG0004871	LOC117892445|XP_034654578.1|DSUB	LOC111604112|XP_023177787.2|DHYD
OG0004872	LOC117891646|XP_034653084.1|DSUB	LOC111605377|XP_023179629.1|DHYD
OG0004873	LOC117902804|XP_034670316.1|DSUB	LOC111596226|XP_023166111.2|DHYD
OG0004874	LOC117897503|XP_034662285.1|DSUB	LOC111604246|XP_030080826.1|DHYD
OG0004875	LOC117903452|XP_034671376.1|DSUB	LOC111594898|XP_023164152.2|DHYD
OG0004876	LOC117900168|XP_034666305.1|DSUB	LOC111602826|XP_023175905.2|DHYD
OG0004877	LOC117895038|XP_034658303.1|DSUB	LOC111598382|XP_023169359.2|DHYD
OG0004878	LOC117891200|XP_034652427.1|DSUB	LOC111604138|XP_023177824.1|DHYD
OG0004880	LOC117893867|XP_034656530.1|DSUB	LOC111596665|XP_023166740.1|DHYD
OG0004881	LOC117895642|XP_034659316.1|DSUB	LOC111592319|XP_023160204.2|DHYD
OG0004882	LOC117893919|XP_034656592.1|DSUB	LOC111595644|XP_023165237.1|DHYD
