Orthogroup	DSUB.longest_only	DERE.longest_only
OG0006226	LOC117892537|XP_034654736.1|DSUB	LOC6547286|XP_001976153.1|DERE
OG0006227	LOC117903292|XP_034671113.1|DSUB	LOC6551434|XP_001977141.1|DERE
OG0006228	LOC117892665|XP_034654944.1|DSUB	LOC6547563|XP_001974820.1|DERE
OG0006229	LOC117902927|XP_034670401.1|DSUB	LOC6555827|XP_026839242.1|DERE
OG0006230	LOC117889577|XP_034649871.1|DSUB	LOC6550025|XP_026837475.1|DERE
OG0006231	LOC117903215|XP_034670998.1|DSUB	LOC6550868|XP_026838323.1|DERE
OG0006232	LOC117903448|XP_034671371.1|DSUB	LOC6550708|XP_001978008.1|DERE
OG0006233	LOC117902066|XP_034669040.1|DSUB	LOC6550621|XP_015010712.1|DERE
OG0006234	LOC117903316|XP_034671144.1|DSUB	LOC6550026|XP_001977492.1|DERE
OG0006235	LOC117898763|XP_034664288.1|DSUB	LOC6550382|XP_001977749.1|DERE
OG0006236	LOC117901652|XP_034668383.1|DSUB	LOC6550572|XP_015011292.1|DERE
OG0006237	LOC117889900|XP_034650309.1|DSUB	LOC6549809|XP_001977332.1|DERE
OG0006238	LOC117893160|XP_034655564.1|DSUB	LOC6550564|XP_001977942.1|DERE
OG0006239	LOC117897587|XP_034662435.1|DSUB	LOC6549985|XP_026837296.1|DERE
OG0006240	LOC117899142|XP_034664840.1|DSUB	LOC6554551|XP_001981311.1|DERE
OG0006241	LOC117903310|XP_034671135.1|DSUB	LOC6550027|XP_001977493.1|DERE
OG0006242	LOC117903904|XP_034672299.1|DSUB	LOC6551320|XP_001977085.1|DERE
OG0006243	LOC117897595|XP_034662441.1|DSUB	LOC6552279|XP_001980759.1|DERE
OG0006244	LOC117897655|XP_034662527.1|DSUB	LOC6552249|XP_001980844.1|DERE
OG0006245	LOC117896177|XP_034660151.1|DSUB	LOC6555178|XP_001982276.1|DERE
OG0006246	LOC117890866|XP_034651847.1|DSUB	LOC6549761|XP_001976780.1|DERE
OG0006247	LOC117890055|XP_034650577.1|DSUB	LOC6541004|XP_001970563.1|DERE
OG0006248	LOC117899755|XP_034665897.1|DSUB	LOC6553600|XP_001979407.1|DERE
OG0006249	LOC117902363|XP_034669567.1|DSUB	LOC6541629|XP_001968666.1|DERE
OG0006250	LOC117903711|XP_034671948.1|DSUB	LOC6550660|XP_001978068.1|DERE
OG0006251	LOC117896125|XP_034660073.1|DSUB	LOC6555252|XP_001981633.1|DERE
OG0006252	LOC117896124|XP_034660072.1|DSUB	LOC6555251|XP_001981632.2|DERE
OG0006253	LOC117890773|XP_034651738.1|DSUB	LOC6549760|XP_001976779.2|DERE
OG0006254	LOC117897134|XP_034661698.1|DSUB	LOC6548885|XP_026836094.1|DERE
OG0006255	LOC117897525|XP_034662334.1|DSUB	LOC6554884|XP_001982222.1|DERE
OG0006256	LOC117903315|XP_034671142.1|DSUB	LOC6550031|XP_001977497.1|DERE
OG0006257	LOC117899616|XP_034665655.1|DSUB	LOC6549778|XP_015011070.1|DERE
OG0006258	LOC117903108|XP_034670823.1|DSUB	LOC6550534|XP_001977931.2|DERE
OG0006259	LOC117898677|XP_034664150.1|DSUB	LOC6552622|XP_001979868.1|DERE
OG0006260	LOC117903394|XP_034671271.1|DSUB	LOC6549779|XP_001977310.1|DERE
OG0006261	LOC117902734|XP_034670200.1|DSUB	LOC6541591|XP_001969773.1|DERE
OG0006262	LOC117903478|XP_034671424.1|DSUB	LOC6551585|XP_001977271.1|DERE
OG0006263	LOC117903103|XP_034670812.1|DSUB	LOC6550961|XP_001976990.1|DERE
OG0006264	LOC117894371|XP_034657268.1|DSUB	LOC6555657|XP_026838257.1|DERE
OG0006265	LOC117890196|XP_034650792.1|DSUB	LOC6548926|XP_001975413.1|DERE
OG0006266	LOC117894359|XP_034657246.1|DSUB	LOC6555655|XP_001982568.1|DERE
OG0006267	LOC117891506|XP_034652892.1|DSUB	LOC6551017|XP_015010657.2|DERE
OG0006268	LOC117891728|XP_034653211.1|DSUB	LOC6548085|XP_001975201.2|DERE
OG0006269	LOC117898801|XP_034664335.1|DSUB	LOC6552254|XP_001980849.1|DERE
OG0006270	LOC117895069|XP_034658348.1|DSUB	LOC6551701|XP_001977280.1|DERE
OG0006271	LOC117896217|XP_034660242.1|DSUB	LOC6552027|XP_001980673.1|DERE
OG0006272	LOC117894165|XP_034656970.1|DSUB	LOC6550954|XP_026837803.1|DERE
OG0006273	LOC117890068|XP_034650598.1|DSUB	LOC6541085|XP_001970720.1|DERE
OG0006274	LOC117902974|XP_034670530.1|DSUB	LOC6551135|XP_001978281.1|DERE
OG0006275	LOC117903340|XP_034671177.1|DSUB	LOC6550587|XP_001976745.1|DERE
OG0006276	LOC117893082|XP_034655394.1|DSUB	LOC6545156|XP_001971018.1|DERE
OG0006277	LOC117897406|XP_034662120.1|DSUB	LOC6553406|XP_026839825.1|DERE
OG0006278	LOC117896492|XP_034660727.1|DSUB	LOC6550074|XP_001977571.2|DERE
OG0006279	LOC117903885|XP_034672275.1|DSUB	LOC6551164|XP_026838721.1|DERE
OG0006280	LOC117901845|XP_034668684.1|DSUB	LOC6549834|XP_026838387.1|DERE
OG0006281	LOC117901863|XP_034668713.1|DSUB	LOC6549836|XP_026838385.1|DERE
OG0006282	LOC117903186|XP_034670928.1|DSUB	LOC6550440|XP_026837913.1|DERE
OG0006283	LOC117898496|XP_034663829.1|DSUB	LOC6554250|XP_001982099.1|DERE
OG0006284	LOC117893402|XP_034655893.1|DSUB	LOC6544838|XP_001973198.2|DERE
OG0006285	LOC117897625|XP_034662484.1|DSUB	LOC6552155|XP_001978828.1|DERE
OG0006286	LOC117896622|XP_034660951.1|DSUB	LOC6551855|XP_001979652.2|DERE
OG0006287	LOC117903889|XP_034672282.1|DSUB	LOC6551167|XP_001977065.1|DERE
OG0006288	LOC117897964|XP_034662963.1|DSUB	LOC6555124|XP_001981143.1|DERE
OG0006289	LOC117897759|XP_034662695.1|DSUB	LOC6551815|XP_001979622.1|DERE
OG0006290	LOC117903162|XP_034670892.1|DSUB	LOC6549941|XP_015011080.1|DERE
OG0006291	LOC117900332|XP_034666561.1|DSUB	LOC6541649|XP_001969677.1|DERE
OG0006292	LOC117894791|XP_034657952.1|DSUB	LOC6551186|XP_015010634.1|DERE
OG0006293	LOC117892984|XP_034655227.1|DSUB	LOC6545600|XP_001971152.1|DERE
OG0006294	LOC117890074|XP_034650652.1|DSUB	LOC6550101|XP_001978189.2|DERE
OG0006295	LOC117898381|XP_034663625.1|DSUB	LOC6551647|XP_001978494.1|DERE
OG0006296	LOC117902217|XP_034669341.1|DSUB	LOC6550305|XP_001977759.1|DERE
OG0006297	LOC117903725|XP_034671966.1|DSUB	LOC6549767|XP_026837430.1|DERE
OG0006298	LOC117890567|XP_034651428.1|DSUB	LOC6550099|XP_001978187.1|DERE
OG0006299	LOC117890648|XP_034651495.1|DSUB	LOC6550877|XP_015010971.1|DERE
OG0006300	LOC117903372|XP_034671237.1|DSUB	LOC6551223|XP_015010956.1|DERE
OG0006301	LOC117903194|XP_034670968.1|DSUB	LOC6550376|XP_001977857.1|DERE
OG0006302	LOC117903746|XP_034672035.1|DSUB	LOC6551672|XP_026838748.1|DERE
OG0006303	LOC117890021|XP_034650525.1|DSUB	LOC6546895|XP_001975976.2|DERE
OG0006304	LOC117899462|XP_034665367.1|DSUB	LOC6555351|XP_001981431.2|DERE
OG0006305	LOC117896167|XP_034660136.1|DSUB	LOC6555101|XP_026831598.1|DERE
OG0006306	LOC117899760|XP_034665904.1|DSUB	LOC26526597|XP_026832077.1|DERE
OG0006307	LOC117897988|XP_034663004.1|DSUB	LOC6555025|XP_001981039.3|DERE
OG0006308	LOC117896100|XP_034660047.1|DSUB	LOC6550043|XP_001977509.1|DERE
OG0006309	LOC117903425|XP_034671333.1|DSUB	LOC6550015|XP_015011098.1|DERE
OG0006310	LOC117897166|XP_034661727.1|DSUB	LOC6552604|XP_001978997.1|DERE
OG0006311	LOC117903184|XP_034670923.1|DSUB	LOC6551738|XP_026837434.1|DERE
OG0006312	LOC117903183|XP_034670921.1|DSUB	LOC6551737|XP_001978608.1|DERE
OG0006313	LOC117894350|XP_034657234.1|DSUB	LOC6551637|XP_001978585.2|DERE
OG0006314	LOC117889571|XP_034649862.1|DSUB	LOC6550675|XP_026837894.1|DERE
OG0006315	LOC117899615|XP_034665649.1|DSUB	LOC6554811|XP_015009151.1|DERE
OG0006316	LOC117900980|XP_034667468.1|DSUB	LOC6549693|XP_001978726.1|DERE
OG0006317	LOC117903612|XP_034671759.1|DSUB	LOC6551632|XP_001978562.1|DERE
OG0006318	LOC117902246|XP_034669386.1|DSUB	LOC6550358|XP_001977764.1|DERE
OG0006319	LOC117892541|XP_034654740.1|DSUB	LOC6542001|XP_026834274.1|DERE
OG0006320	LOC117891816|XP_034653436.1|DSUB	LOC6551719|XP_026838514.1|DERE
OG0006321	LOC117890846|XP_034651824.1|DSUB	LOC6549891|XP_001977368.1|DERE
OG0006322	LOC117902874|XP_034670345.1|DSUB	LOC6549822|XP_001977345.1|DERE
OG0006323	LOC117902101|XP_034669099.1|DSUB	LOC6550692|XP_001978017.1|DERE
OG0006324	LOC117903673|XP_034671896.1|DSUB	LOC6555580|XP_015008728.1|DERE
OG0006325	LOC117898693|XP_034664198.1|DSUB	LOC6553469|XP_001979369.1|DERE
OG0006326	LOC117895549|XP_034659143.1|DSUB	LOC6544340|XP_001973083.1|DERE
OG0006327	LOC117896485|XP_034660715.1|DSUB	LOC6554906|XP_001981591.1|DERE
OG0006328	LOC117897511|XP_034662301.1|DSUB	LOC6554877|XP_026832888.1|DERE
OG0006329	LOC117903792|XP_034672110.1|DSUB	LOC6551072|XP_001978293.1|DERE
OG0006330	LOC117896012|XP_034659901.1|DSUB	LOC6554270|XP_001981900.1|DERE
OG0006331	LOC117899499|XP_034665442.1|DSUB	LOC6550138|XP_001977535.2|DERE
OG0006332	LOC117896643|XP_034661016.1|DSUB	LOC6551044|XP_001978311.1|DERE
OG0006333	LOC117890286|XP_034650944.1|DSUB	LOC6551022|XP_001978257.3|DERE
OG0006334	LOC117898388|XP_034663637.1|DSUB	LOC6551645|XP_026838252.1|DERE
OG0006335	LOC117899712|XP_034665818.1|DSUB	LOC6554778|XP_001982181.1|DERE
OG0006336	LOC117896093|XP_034660035.1|DSUB	LOC6551396|XP_001977208.1|DERE
OG0006337	LOC117889601|XP_034649907.1|DSUB	LOC6551697|XP_026838745.1|DERE
OG0006338	LOC117897431|XP_034662160.1|DSUB	LOC6552137|XP_001978819.1|DERE
OG0006339	LOC117893386|XP_034655876.1|DSUB	LOC6550600|XP_026837497.1|DERE
OG0006340	LOC117903206|XP_034670984.1|DSUB	LOC6550367|XP_001977864.1|DERE
OG0006341	LOC117892281|XP_034654295.1|DSUB	LOC6551721|XP_026838462.1|DERE
OG0006342	LOC117899533|XP_034665498.1|DSUB	LOC6551722|XP_026838510.1|DERE
OG0006343	LOC117899636|XP_034665689.1|DSUB	LOC6551723|XP_001977302.1|DERE
OG0006344	LOC117893882|XP_034656547.1|DSUB	LOC6550034|XP_001977500.1|DERE
OG0006345	LOC117898814|XP_034664358.1|DSUB	LOC6555136|XP_026839797.1|DERE
OG0006346	LOC117896850|XP_034661265.1|DSUB	LOC6554950|XP_001981371.1|DERE
OG0006347	LOC117898935|XP_034664539.1|DSUB	LOC6554947|XP_015009291.1|DERE
OG0006348	LOC117898618|XP_034664068.1|DSUB	LOC6550773|XP_001976755.1|DERE
OG0006349	LOC117890194|XP_034650794.1|DSUB	LOC6555652|XP_026838289.1|DERE
OG0006350	LOC117897724|XP_034662642.1|DSUB	LOC6554591|XP_001981326.1|DERE
OG0006351	LOC117890716|XP_034651652.1|DSUB	LOC6550453|XP_026837555.1|DERE
OG0006352	LOC117891351|XP_034652673.1|DSUB	LOC6549053|XP_001975575.1|DERE
OG0006353	LOC117898997|XP_034664632.1|DSUB	LOC6554220|XP_001981237.1|DERE
OG0006354	LOC117897528|XP_034662337.1|DSUB	LOC6554797|XP_001982228.1|DERE
OG0006355	LOC117899668|XP_034665750.1|DSUB	LOC6549790|XP_001977313.2|DERE
OG0006356	LOC117903378|XP_034671239.1|DSUB	LOC6555615|XP_001982594.1|DERE
OG0006357	LOC117897795|XP_034662772.1|DSUB	LOC6550194|XP_026838004.1|DERE
OG0006358	LOC117895577|XP_034659189.1|DSUB	LOC6545678|XP_001971169.3|DERE
OG0006359	LOC117899680|XP_034665760.1|DSUB	LOC6553037|XP_001980042.1|DERE
OG0006360	LOC117890134|XP_034650715.1|DSUB	LOC6551331|XP_015011354.1|DERE
OG0006361	LOC117897927|XP_034662903.1|DSUB	LOC6553180|XP_026836001.1|DERE
OG0006362	LOC117903502|XP_034671473.1|DSUB	LOC6555761|XP_026838041.1|DERE
OG0006363	LOC117889787|XP_034650152.1|DSUB	LOC6550407|XP_026837265.1|DERE
OG0006364	LOC117900866|XP_034667279.1|DSUB, LOC117900865|XP_034667278.1|DSUB	LOC6541112|XP_001969765.2|DERE
OG0006365	LOC117902788|XP_034670288.1|DSUB	LOC6549824|XP_001978629.1|DERE
OG0006366	LOC117890761|XP_034651726.1|DSUB	LOC6549786|XP_026837971.1|DERE
OG0006367	LOC117893662|XP_034656247.1|DSUB	LOC6549811|XP_026838476.1|DERE
OG0006368	LOC117896431|XP_034660646.1|DSUB	LOC6555227|XP_026839557.1|DERE
OG0006369	LOC117899641|XP_034665709.1|DSUB	LOC6555224|XP_015009096.1|DERE
OG0006370	LOC117903570|XP_034671668.1|DSUB	LOC6550128|XP_001977709.1|DERE
OG0006371	LOC117897950|XP_034662940.1|DSUB	LOC6555126|XP_001981145.1|DERE
OG0006372	LOC117899357|XP_034665220.1|DSUB	LOC6555082|XP_001981598.1|DERE
OG0006373	LOC117899078|XP_034664742.1|DSUB	LOC6549708|XP_015011090.1|DERE
OG0006374	LOC117903767|XP_034672071.1|DSUB	LOC6551735|XP_026837370.1|DERE
OG0006375	LOC117889645|XP_034650000.1|DSUB	LOC6550798|XP_001978089.1|DERE
OG0006376	LOC117893789|XP_034656427.1|DSUB	LOC6549812|XP_001977335.1|DERE
OG0006377	LOC117903830|XP_034672173.1|DSUB	LOC6550238|XP_001977689.1|DERE
OG0006378	LOC117897722|XP_034662639.1|DSUB	LOC6554535|XP_001981320.3|DERE
OG0006379	LOC117903859|XP_034672233.1|DSUB	LOC6550645|XP_026838075.1|DERE
OG0006380	LOC117903136|XP_034670863.1|DSUB	LOC6550920|XP_001976887.1|DERE
OG0006381	LOC117890258|XP_034650939.1|DSUB	LOC6550224|XP_001978192.1|DERE
OG0006382	LOC117894033|XP_034657167.1|DSUB	LOC6551001|XP_001978317.1|DERE
OG0006383	LOC117897460|XP_034662240.1|DSUB	LOC6551074|XP_026837459.1|DERE
OG0006384	LOC117903795|XP_034672114.1|DSUB	LOC6551075|XP_001978296.1|DERE
OG0006385	LOC117903019|XP_034670648.1|DSUB, LOC117897508|XP_034662290.1|DSUB	LOC6554795|XP_001982226.1|DERE
OG0006386	LOC117902608|XP_034670011.1|DSUB	LOC6543041|XP_001970051.1|DERE
OG0006387	LOC117898091|XP_034663162.1|DSUB	LOC6555290|XP_001981206.1|DERE
OG0006388	LOC117898346|XP_034663573.1|DSUB	LOC6551643|XP_026838250.1|DERE
OG0006389	LOC117892056|XP_034653879.1|DSUB	LOC6551644|XP_001978491.1|DERE
OG0006390	LOC117898352|XP_034663576.1|DSUB	LOC6551910|XP_001979671.1|DERE
OG0006391	LOC117898871|XP_034664443.1|DSUB	LOC6553657|XP_001980306.1|DERE
OG0006392	LOC117902936|XP_034670477.1|DSUB	LOC6550965|XP_001976994.1|DERE
OG0006393	LOC117902545|XP_034669873.1|DSUB	LOC6541387|XP_001969043.1|DERE
OG0006394	LOC117896191|XP_034660172.1|DSUB	LOC6552240|XP_001979752.1|DERE
OG0006395	LOC117898268|XP_034663413.1|DSUB	LOC6552495|XP_001980850.1|DERE
OG0006396	LOC117903697|XP_034671927.1|DSUB	LOC6550502|XP_001977817.1|DERE
OG0006397	LOC117897172|XP_034661762.1|DSUB	LOC6550885|XP_001976832.1|DERE
OG0006398	LOC117903124|XP_034670844.1|DSUB	LOC6551287|XP_001978431.1|DERE
OG0006399	LOC117903322|XP_034671156.1|DSUB	LOC6550829|XP_001978087.3|DERE
OG0006400	LOC117903318|XP_034671147.1|DSUB	LOC6550797|XP_001978088.1|DERE
OG0006401	LOC117893827|XP_034656475.1|DSUB	LOC6545271|XP_001973268.2|DERE
OG0006402	LOC117898962|XP_034664592.1|DSUB	LOC6553558|XP_001979338.1|DERE
OG0006403	LOC117896573|XP_034660864.1|DSUB	LOC6553513|XP_001979344.2|DERE
OG0006404	LOC117895973|XP_034659824.1|DSUB	LOC6554040|XP_001980513.3|DERE
OG0006405	LOC117893853|XP_034656512.1|DSUB	LOC6544956|XP_026833574.1|DERE
OG0006406	LOC117896965|XP_034661400.1|DSUB	LOC6555038|XP_001981409.1|DERE
OG0006407	LOC117889624|XP_034649966.1|DSUB	LOC6549715|XP_001977406.1|DERE
OG0006408	LOC117903204|XP_034670981.1|DSUB	LOC6550365|XP_001977862.1|DERE
OG0006409	LOC117903770|XP_034672075.1|DSUB	LOC6551256|XP_026838799.1|DERE
OG0006410	LOC117903055|XP_034670690.1|DSUB	LOC6549671|XP_001977457.1|DERE
OG0006411	LOC117903553|XP_034671644.1|DSUB	LOC6551299|XP_001978398.1|DERE
OG0006412	LOC117897582|XP_034662427.1|DSUB	LOC6555399|XP_001981649.1|DERE
OG0006413	LOC117896195|XP_034660179.1|DSUB	LOC6555240|XP_015009012.1|DERE
OG0006414	LOC117898398|XP_034663647.1|DSUB	LOC6552444|XP_026839891.1|DERE
OG0006415	LOC117903472|XP_034671411.1|DSUB	LOC6551447|XP_026838455.1|DERE
OG0006416	LOC117896934|XP_034661369.1|DSUB	LOC6551684|XP_001978533.1|DERE
OG0006417	LOC117902692|XP_034670125.1|DSUB	LOC113564137|XP_026835271.1|DERE, LOC6541382|XP_001968495.1|DERE
OG0006418	LOC117895982|XP_034659858.1|DSUB	LOC6550039|XP_026838027.1|DERE
OG0006419	LOC117897703|XP_034662615.1|DSUB	LOC6554720|XP_001981082.1|DERE
OG0006420	LOC117898562|XP_034663939.1|DSUB	LOC6554244|XP_001982093.1|DERE
OG0006421	LOC117901914|XP_034668770.1|DSUB	LOC6540797|XP_026834411.1|DERE
OG0006422	LOC117902143|XP_034669170.1|DSUB	LOC6540802|XP_001968840.1|DERE
OG0006423	LOC117896304|XP_034660417.1|DSUB	LOC6555210|XP_026831906.1|DERE
OG0006424	LOC117896306|XP_034660420.1|DSUB	LOC6555183|XP_001982281.1|DERE
OG0006425	LOC117897361|XP_034662034.1|DSUB	LOC6555212|XP_001982284.2|DERE
OG0006426	LOC117897360|XP_034662033.1|DSUB	LOC6555213|XP_001982285.1|DERE
OG0006427	LOC117897546|XP_034662364.1|DSUB	LOC6554448|XP_001981516.1|DERE
OG0006428	LOC117897011|XP_034661468.1|DSUB	LOC6553486|XP_026833790.1|DERE
OG0006429	LOC117898468|XP_034663786.1|DSUB	LOC6555005|XP_026831781.1|DERE
OG0006430	LOC117895219|XP_034658603.1|DSUB	LOC6546055|XP_001973508.1|DERE
OG0006431	LOC117898064|XP_034663124.1|DSUB	LOC6554335|XP_001981299.1|DERE
OG0006432	LOC117898795|XP_034664325.1|DSUB	LOC6553897|XP_001979570.1|DERE
OG0006433	LOC117896607|XP_034660931.1|DSUB	LOC6555313|XP_001982086.1|DERE
OG0006434	LOC117902384|XP_034669596.1|DSUB	LOC6541740|XP_001969438.1|DERE
OG0006435	LOC117898181|XP_034663281.1|DSUB	LOC6554641|XP_026832488.1|DERE
OG0006436	LOC117903309|XP_034671133.1|DSUB	LOC6550029|XP_001977495.1|DERE
OG0006437	LOC117903065|XP_034670709.1|DSUB	LOC6551021|XP_015011320.2|DERE
OG0006438	LOC117902481|XP_034669783.1|DSUB	LOC6540796|XP_001968171.1|DERE
OG0006439	LOC117899735|XP_034665871.1|DSUB	LOC6552537|XP_001979851.1|DERE
OG0006440	LOC117899739|XP_034665875.1|DSUB	LOC6552654|XP_001979853.1|DERE
OG0006441	LOC117898921|XP_034664524.1|DSUB	LOC6552703|XP_001979022.1|DERE
OG0006442	LOC117898328|XP_034663543.1|DSUB	LOC6554495|XP_001981940.1|DERE
OG0006443	LOC117898639|XP_034664093.1|DSUB	LOC6553182|XP_001979101.1|DERE
OG0006444	LOC117897433|XP_034662163.1|DSUB	LOC6554228|XP_001981245.1|DERE
OG0006445	LOC117896699|XP_034661046.1|DSUB	LOC6555522|XP_001982428.1|DERE
OG0006446	LOC117897709|XP_034662622.1|DSUB	LOC6555480|XP_001981856.2|DERE
OG0006447	LOC117898861|XP_034664429.1|DSUB	LOC6555337|XP_026839865.1|DERE
OG0006448	LOC117896777|XP_034661144.1|DSUB	LOC6555110|XP_026832894.1|DERE
OG0006449	LOC117897813|XP_034662754.1|DSUB	LOC6555017|XP_026831434.1|DERE
OG0006450	LOC117900539|XP_034666829.1|DSUB	LOC6549636|XP_001974442.1|DERE
OG0006451	LOC117902410|XP_034669647.1|DSUB	LOC6549855|XP_026838521.1|DERE
OG0006452	LOC117899762|XP_034665910.1|DSUB	LOC6555442|XP_001981886.1|DERE
OG0006453	LOC117895455|XP_034659018.1|DSUB	LOC6546445|XP_001972931.1|DERE
OG0006454	LOC117903344|XP_034671183.1|DSUB	LOC6555748|XP_001982451.2|DERE
OG0006455	LOC117899609|XP_034665628.1|DSUB	LOC6552087|XP_026831867.1|DERE
OG0006456	LOC117897458|XP_034662195.1|DSUB	LOC6552091|XP_001978802.1|DERE
OG0006457	LOC117899114|XP_034664793.1|DSUB	LOC6553581|XP_001980277.1|DERE
OG0006458	LOC117902398|XP_034669618.1|DSUB	LOC6542507|XP_001969419.1|DERE
OG0006459	LOC117899262|XP_034665047.1|DSUB	LOC6555121|XP_026834510.1|DERE
OG0006460	LOC117897021|XP_034661488.1|DSUB	LOC6554352|XP_001982050.1|DERE
OG0006461	LOC117895995|XP_034659873.1|DSUB	LOC6553421|XP_001979319.1|DERE
OG0006462	LOC117899044|XP_034664694.1|DSUB	LOC6554172|XP_001982114.2|DERE
OG0006463	LOC117898314|XP_034663489.1|DSUB	LOC6553155|XP_001980063.2|DERE
OG0006464	LOC117894092|XP_034656856.1|DSUB	LOC6546072|XP_026833267.1|DERE
OG0006465	LOC117903755|XP_034672056.1|DSUB	LOC6555555|XP_001982580.1|DERE
OG0006466	LOC117903578|XP_034671689.1|DSUB	LOC6549991|XP_001976733.1|DERE
OG0006467	LOC117896494|XP_034660725.1|DSUB	LOC6551790|XP_001979615.1|DERE
OG0006468	LOC117897043|XP_034661517.1|DSUB	LOC6555020|XP_001982032.1|DERE
OG0006469	LOC117903516|XP_034671519.1|DSUB	LOC6550451|XP_001977828.1|DERE
OG0006470	LOC117893739|XP_034656359.1|DSUB	LOC6544864|XP_001973176.3|DERE
OG0006471	LOC117897030|XP_034661500.1|DSUB	LOC6554978|XP_001982043.2|DERE
OG0006472	LOC117897027|XP_034661495.1|DSUB	LOC6554346|XP_001982045.1|DERE
OG0006473	LOC117894447|XP_034657423.1|DSUB	LOC6546107|XP_001972227.2|DERE
OG0006474	LOC117891228|XP_034652465.1|DSUB	LOC6548355|XP_001975319.1|DERE
OG0006475	LOC117896223|XP_034660248.1|DSUB	LOC6553245|XP_001979065.2|DERE
OG0006476	LOC117901249|XP_034667825.1|DSUB	LOC6551641|XP_001978488.1|DERE
OG0006477	LOC117897936|XP_034662922.1|DSUB	LOC6550903|XP_001976811.1|DERE
OG0006478	LOC117897340|XP_034662001.1|DSUB	LOC6555077|XP_001982068.2|DERE
OG0006479	LOC117898420|XP_034663689.1|DSUB	LOC6555075|XP_015008886.1|DERE
OG0006480	LOC117890329|XP_034651010.1|DSUB	LOC6543185|XP_001970570.1|DERE
OG0006481	LOC117901557|XP_034668246.1|DSUB	LOC6543171|XP_001969788.1|DERE
OG0006482	LOC117896285|XP_034660380.1|DSUB	LOC6555010|XP_001981392.3|DERE
OG0006483	LOC117897381|XP_034662081.1|DSUB	LOC6554152|XP_001981909.2|DERE
OG0006484	LOC117897380|XP_034662079.1|DSUB	LOC6554150|XP_026839763.1|DERE
OG0006485	LOC117899207|XP_034664970.1|DSUB	LOC6552904|XP_001980987.1|DERE
OG0006486	LOC117896654|XP_034660992.1|DSUB	LOC6551967|XP_001980652.1|DERE
OG0006487	LOC117896885|XP_034661305.1|DSUB	LOC6552107|XP_001980701.1|DERE
OG0006488	LOC117895358|XP_034658833.1|DSUB	LOC6545223|XP_001971057.1|DERE
OG0006489	LOC117899531|XP_034665490.1|DSUB	LOC6555099|XP_001981426.1|DERE
OG0006490	LOC117898957|XP_034664586.1|DSUB	LOC6553562|XP_015009644.1|DERE
OG0006491	LOC117902232|XP_034669361.1|DSUB	LOC6549176|XP_026837012.1|DERE
OG0006492	LOC117897173|XP_034661761.1|DSUB	LOC6552605|XP_001978998.2|DERE
OG0006493	LOC117899579|XP_034665587.1|DSUB	LOC6550202|XP_001977558.1|DERE
OG0006494	LOC117903627|XP_034671786.1|DSUB	LOC6550720|XP_001978102.1|DERE
OG0006495	LOC117893308|XP_034655787.1|DSUB	LOC6550678|XP_001978036.2|DERE
OG0006496	LOC117897022|XP_034661489.1|DSUB	LOC6554977|XP_001982042.1|DERE
OG0006497	LOC117896063|XP_034659969.1|DSUB	LOC6553567|XP_015010098.1|DERE
OG0006498	LOC117896001|XP_034659887.1|DSUB	LOC6553569|XP_001980339.1|DERE
OG0006499	LOC117896064|XP_034659970.1|DSUB	LOC6554749|XP_026837041.1|DERE
OG0006500	LOC117901086|XP_034667601.1|DSUB	LOC6541874|XP_001969432.2|DERE
OG0006501	LOC117898999|XP_034664635.1|DSUB	LOC6554221|XP_001981238.1|DERE
OG0006502	LOC117899108|XP_034664786.1|DSUB	LOC6554217|XP_001981234.1|DERE
OG0006503	LOC117899110|XP_034664788.1|DSUB	LOC6554215|XP_001981232.2|DERE
OG0006504	LOC117899109|XP_034664787.1|DSUB	LOC6554214|XP_001981231.1|DERE
OG0006505	LOC117899136|XP_034664829.1|DSUB	LOC6554550|XP_001981310.1|DERE
OG0006506	LOC117893116|XP_034655445.1|DSUB	LOC6545386|XP_026833796.1|DERE
OG0006507	LOC117896585|XP_034660897.1|DSUB	LOC6552118|XP_001979725.1|DERE
OG0006508	LOC117897479|XP_034662232.1|DSUB	LOC6552066|XP_026837575.1|DERE
OG0006509	LOC117903258|XP_034671052.1|DSUB	LOC6550340|XP_026838055.1|DERE
OG0006510	LOC117898323|XP_034663534.1|DSUB	LOC6552032|XP_001980677.1|DERE
OG0006511	LOC117896060|XP_034659965.1|DSUB	LOC6553565|XP_001980335.2|DERE
OG0006512	LOC117899752|XP_034665893.1|DSUB	LOC6553526|XP_001979401.2|DERE
OG0006513	LOC117897663|XP_034662541.1|DSUB	LOC6552576|XP_026831744.1|DERE
OG0006514	LOC117899452|XP_034665352.1|DSUB	LOC6554263|XP_001981893.1|DERE
OG0006515	LOC117898443|XP_034663739.1|DSUB	LOC6554069|XP_001979579.1|DERE
OG0006516	LOC117896686|XP_034661028.1|DSUB	LOC6554691|XP_001981951.1|DERE
OG0006517	LOC117896424|XP_034660633.1|DSUB	LOC6554694|XP_001981954.1|DERE
OG0006518	LOC117899152|XP_034664858.1|DSUB	LOC6554692|XP_026839747.1|DERE
OG0006519	LOC117896425|XP_034660634.1|DSUB	LOC6554695|XP_001981955.2|DERE
OG0006520	LOC117896301|XP_034660414.1|DSUB	LOC6554186|XP_001981262.1|DERE
OG0006521	LOC117897714|XP_034662627.1|DSUB	LOC6552645|XP_001979905.1|DERE
