Orthogroup	DSUB.longest_only	DFIC.longest_only
OG0004354	LOC117898780|XP_034664307.1|DSUB	LOC108097468|XP_017055233.1|DFIC
OG0004355	LOC117897418|XP_034662137.1|DSUB	LOC108091780|XP_017046622.1|DFIC
OG0004356	LOC117892147|XP_034654084.1|DSUB	LOC108087799|XP_017040833.1|DFIC
OG0004357	LOC117891925|XP_034653647.1|DSUB	LOC108094006|XP_017049922.1|DFIC
OG0004358	LOC117890431|XP_034651151.1|DSUB	LOC108087720|XP_017040729.1|DFIC
OG0004359	LOC117891821|XP_034653444.1|DSUB	LOC108095158|XP_017051589.1|DFIC
OG0004360	LOC117894063|XP_034656807.1|DSUB	LOC108088346|XP_017041581.1|DFIC
OG0004361	LOC117897602|XP_034662451.1|DSUB	LOC108087298|XP_017040099.1|DFIC
OG0004362	LOC117895363|XP_034658837.1|DSUB	LOC108100108|XP_017059348.1|DFIC
OG0004363	LOC117897666|XP_034662558.1|DSUB	LOC108095576|XP_017052216.1|DFIC
OG0004364	LOC117891796|XP_034653361.1|DSUB	LOC108087782|XP_017040802.1|DFIC
OG0004365	LOC117891702|XP_034653185.1|DSUB	LOC108095210|XP_017051709.1|DFIC
OG0004366	LOC117900733|XP_034667099.1|DSUB	LOC108091455|XP_017046144.1|DFIC
OG0004367	LOC117895777|XP_034659564.1|DSUB	LOC108100147|XP_017059390.1|DFIC
OG0004368	LOC117895353|XP_034658828.1|DSUB	LOC108088775|XP_017042218.1|DFIC
OG0004369	LOC117892042|XP_034653858.1|DSUB	LOC108101517|XP_017061367.1|DFIC
OG0004370	LOC117890722|XP_034651656.1|DSUB	LOC108090427|XP_017044586.1|DFIC
OG0004371	LOC117903300|XP_034671123.1|DSUB	LOC108091192|XP_017045761.1|DFIC
OG0004372	LOC117891360|XP_034652686.1|DSUB	LOC108101942|XP_017062016.1|DFIC
OG0004373	LOC117892593|XP_034654823.1|DSUB	LOC108087377|XP_017040208.1|DFIC
OG0004374	LOC117891158|XP_034652306.1|DSUB	LOC108093727|XP_017049427.1|DFIC
OG0004375	LOC117893295|XP_034655759.1|DSUB	LOC108089614|XP_017043465.1|DFIC
OG0004376	LOC117894338|XP_034657214.1|DSUB	LOC108100697|XP_017060208.1|DFIC
OG0004377	LOC117893790|XP_034656424.1|DSUB	LOC108087570|XP_017040489.1|DFIC
OG0004378	LOC117890093|XP_034650644.1|DSUB	LOC108101830|XP_017061826.1|DFIC
OG0004379	LOC117891718|XP_034653202.1|DSUB	LOC108095213|XP_017051713.1|DFIC
OG0004380	LOC117891186|XP_034652409.1|DSUB	LOC108090443|XP_017044613.1|DFIC
OG0004381	LOC117898202|XP_034663314.1|DSUB	LOC108097631|XP_017055551.1|DFIC
OG0004382	LOC117892505|XP_034654672.1|DSUB	LOC108086729|XP_017039245.1|DFIC
OG0004383	LOC117891347|XP_034652668.1|DSUB	LOC108093811|XP_017049613.1|DFIC
OG0004384	LOC117891354|XP_034652677.1|DSUB	LOC108093883|XP_017049727.1|DFIC
OG0004385	LOC117892194|XP_034654176.1|DSUB	LOC108094039|XP_017049961.1|DFIC
OG0004386	LOC117890410|XP_034651113.1|DSUB	LOC108087731|XP_017040740.1|DFIC
OG0004387	LOC117895743|XP_034659500.1|DSUB	LOC108095436|XP_017052035.1|DFIC
OG0004388	LOC117890218|XP_034650847.1|DSUB	LOC108086775|XP_017039309.1|DFIC
OG0004389	LOC117895824|XP_034659652.1|DSUB	LOC108100553|XP_017060013.1|DFIC
OG0004390	LOC117893813|XP_034656452.1|DSUB	LOC108096381|XP_017053425.1|DFIC
OG0004391	LOC117890415|XP_034651119.1|DSUB	LOC108094785|XP_017051048.1|DFIC
OG0004392	LOC117895820|XP_034659644.1|DSUB	LOC108096288|XP_017053248.1|DFIC
OG0004393	LOC117890048|XP_034650560.1|DSUB	LOC108087820|XP_017040877.1|DFIC
OG0004394	LOC117892176|XP_034654147.1|DSUB	LOC108090528|XP_017044736.1|DFIC
OG0004395	LOC117890390|XP_034651085.1|DSUB	LOC108094789|XP_017051050.1|DFIC
OG0004396	LOC117890477|XP_034651233.1|DSUB	LOC108096387|XP_017053481.1|DFIC
OG0004397	LOC117891798|XP_034653363.1|DSUB	LOC108087784|XP_017040804.1|DFIC
OG0004398	LOC117891802|XP_034653368.1|DSUB	LOC108087789|XP_017040811.1|DFIC
OG0004399	LOC117891765|XP_034653296.1|DSUB	LOC108093702|XP_017049381.1|DFIC
OG0004400	LOC117898370|XP_034663599.1|DSUB	LOC108099448|XP_017058475.1|DFIC
OG0004401	LOC117891170|XP_034652383.1|DSUB	LOC108090971|XP_017045414.1|DFIC
OG0004402	LOC117890579|XP_034651407.1|DSUB	LOC108090939|XP_017045364.1|DFIC
OG0004403	LOC117889768|XP_034650121.1|DSUB	LOC108086682|XP_017039164.1|DFIC
OG0004404	LOC117891454|XP_034652826.1|DSUB	LOC108095028|XP_017051391.1|DFIC
OG0004405	LOC117894751|XP_034657853.1|DSUB	LOC108100490|XP_017059913.1|DFIC
OG0004406	LOC117894321|XP_034657189.1|DSUB	LOC108095423|XP_017052017.1|DFIC
OG0004407	LOC117892292|XP_034654325.1|DSUB	LOC108090355|XP_017044469.1|DFIC
OG0004408	LOC117894984|XP_034658220.1|DSUB	LOC108095479|XP_017052083.1|DFIC
OG0004409	LOC117902981|XP_034670552.1|DSUB	LOC108095061|XP_017051467.1|DFIC
OG0004410	LOC117891403|XP_034652739.1|DSUB	LOC108093863|XP_017049692.1|DFIC
OG0004411	LOC117894031|XP_034656761.1|DSUB	LOC108093594|XP_017049209.1|DFIC
OG0004412	LOC117894030|XP_034656760.1|DSUB	LOC108093593|XP_017049208.1|DFIC
OG0004413	LOC117890869|XP_034651849.1|DSUB	LOC108090910|XP_017045321.1|DFIC
OG0004414	LOC117892162|XP_034654118.1|DSUB	LOC108090987|XP_017045432.1|DFIC
OG0004415	LOC117891485|XP_034652856.1|DSUB	LOC108093940|XP_017049814.1|DFIC
OG0004416	LOC117890639|XP_034651481.1|DSUB	LOC108093954|XP_017049843.1|DFIC
OG0004417	LOC117898056|XP_034663113.1|DSUB	LOC108099620|XP_017058732.1|DFIC
OG0004418	LOC117891147|XP_034652288.1|DSUB	LOC108096703|XP_017054026.1|DFIC
OG0004419	LOC117890253|XP_034650893.1|DSUB	LOC108090259|XP_017044356.1|DFIC
OG0004420	LOC117892592|XP_034654822.1|DSUB	LOC108096521|XP_017053639.1|DFIC
OG0004421	LOC117894889|XP_034658061.1|DSUB	LOC108099956|XP_017059124.1|DFIC
OG0004422	LOC117894361|XP_034657245.1|DSUB	LOC108099766|XP_017058884.1|DFIC
OG0004423	LOC117892436|XP_034654567.1|DSUB	LOC108093710|XP_017049397.1|DFIC
OG0004424	LOC117891744|XP_034653238.1|DSUB	LOC108101927|XP_017061999.1|DFIC
OG0004425	LOC117894087|XP_034656847.1|DSUB	LOC108100435|XP_017059843.1|DFIC
OG0004426	LOC117894090|XP_034656849.1|DSUB	LOC108100558|XP_017060020.1|DFIC
OG0004427	LOC117893361|XP_034655843.1|DSUB	LOC108096349|XP_017053386.1|DFIC
OG0004428	LOC117899687|XP_034665771.1|DSUB	LOC108100310|XP_017059605.1|DFIC, LOC108091578|XP_017046344.1|DFIC
OG0004429	LOC117900103|XP_034666216.1|DSUB	LOC108089993|XP_017043984.1|DFIC
OG0004430	LOC117894161|XP_034656953.1|DSUB	LOC108087498|XP_017040383.1|DFIC
OG0004431	LOC117899148|XP_034664848.1|DSUB	LOC108099378|XP_017058360.1|DFIC
OG0004432	LOC117899146|XP_034664845.1|DSUB	LOC108099374|XP_017058356.1|DFIC
OG0004433	LOC117894345|XP_034657223.1|DSUB	LOC108088912|XP_017042413.1|DFIC
OG0004434	LOC117891800|XP_034653365.1|DSUB	LOC108087786|XP_017040808.1|DFIC
OG0004435	LOC117890923|XP_034651944.1|DSUB	LOC108094934|XP_017051282.1|DFIC
OG0004436	LOC117891764|XP_034653292.1|DSUB	LOC108093683|XP_017049352.1|DFIC
OG0004437	LOC117891402|XP_034652738.1|DSUB	LOC108095254|XP_017051770.1|DFIC
OG0004438	LOC117891350|XP_034652672.1|DSUB	LOC108093814|XP_017049618.1|DFIC
OG0004439	LOC117891050|XP_034652114.1|DSUB	LOC108086690|XP_017039174.1|DFIC
OG0004440	LOC117891407|XP_034652745.1|DSUB	LOC108093865|XP_017049694.1|DFIC
OG0004441	LOC117901343|XP_034667944.1|DSUB	LOC108094113|XP_017050023.1|DFIC
OG0004442	LOC117892421|XP_034654545.1|DSUB	LOC108093617|XP_017049242.1|DFIC
OG0004443	LOC117893104|XP_034655428.1|DSUB	LOC108089500|XP_017043293.1|DFIC
OG0004444	LOC117889955|XP_034650403.1|DSUB	LOC108093757|XP_017049514.1|DFIC
OG0004445	LOC117892158|XP_034654109.1|DSUB	LOC108090883|XP_017045274.1|DFIC
OG0004446	LOC117896833|XP_034661238.1|DSUB	LOC108086820|XP_017039352.1|DFIC
OG0004447	LOC117899570|XP_034665574.1|DSUB	LOC108091858|XP_017046727.1|DFIC
OG0004448	LOC117892640|XP_034654886.1|DSUB	LOC108093642|XP_017049290.1|DFIC
OG0004449	LOC117895659|XP_034659367.1|DSUB	LOC108096418|XP_017053487.1|DFIC
OG0004450	LOC117890408|XP_034651110.1|DSUB	LOC108086716|XP_017039223.1|DFIC
OG0004451	LOC117892555|XP_034654757.1|DSUB	LOC108086732|XP_017039251.1|DFIC
OG0004452	LOC117891304|XP_034652603.1|DSUB	LOC108094956|XP_017051308.1|DFIC
OG0004453	LOC117890029|XP_034650535.1|DSUB	LOC108093868|XP_017049698.1|DFIC
OG0004454	LOC117898076|XP_034663142.1|DSUB	LOC108087971|XP_017041059.1|DFIC
OG0004455	LOC117894735|XP_034657824.1|DSUB	LOC108096455|XP_017053551.1|DFIC
OG0004456	LOC117899854|XP_034665987.1|DSUB	LOC108092927|XP_017048279.1|DFIC
OG0004457	LOC117893242|XP_034655697.1|DSUB	LOC108100725|XP_017060250.1|DFIC
OG0004458	LOC117893137|XP_034655480.1|DSUB	LOC108100474|XP_017059893.1|DFIC
OG0004459	LOC117893455|XP_034655964.1|DSUB	LOC108089557|XP_017043388.1|DFIC
OG0004460	LOC117893997|XP_034656703.1|DSUB	LOC108099943|XP_017059107.1|DFIC
OG0004461	LOC117894340|XP_034657216.1|DSUB	LOC108096383|XP_017053429.1|DFIC
OG0004462	LOC117893096|XP_034655419.1|DSUB	LOC108088279|XP_017041490.1|DFIC
OG0004463	LOC117893003|XP_034655248.1|DSUB	LOC108088785|XP_017042235.1|DFIC
OG0004464	LOC117894320|XP_034657181.1|DSUB	LOC108095435|XP_017052033.1|DFIC
OG0004465	LOC117901795|XP_034668597.1|DSUB	LOC108088321|XP_017041546.1|DFIC
OG0004466	LOC117893349|XP_034655829.1|DSUB	LOC108088339|XP_017041574.1|DFIC
OG0004467	LOC117894072|XP_034656817.1|DSUB	LOC108100591|XP_017060060.1|DFIC
OG0004468	LOC117894071|XP_034656816.1|DSUB	LOC108100590|XP_017060059.1|DFIC
OG0004469	LOC117895125|XP_034658425.1|DSUB	LOC108096433|XP_017053512.1|DFIC
OG0004470	LOC117900173|XP_034666309.1|DSUB	LOC108095083|XP_017051500.1|DFIC
OG0004471	LOC117897364|XP_034662044.1|DSUB	LOC108099494|XP_017058544.1|DFIC
OG0004472	LOC117890938|XP_034651963.1|DSUB	LOC108090840|XP_017045199.1|DFIC
OG0004473	LOC117892759|XP_034655075.1|DSUB	LOC108087604|XP_017040532.1|DFIC
OG0004474	LOC117890171|XP_034650761.1|DSUB	LOC108087757|XP_017040776.1|DFIC
OG0004475	LOC117892591|XP_034654821.1|DSUB	LOC108087376|XP_017040207.1|DFIC
OG0004476	LOC117889675|XP_034650005.1|DSUB, LOC117901922|XP_034668781.1|DSUB	LOC108093389|XP_017048897.1|DFIC
OG0004477	LOC117890583|XP_034651412.1|DSUB	LOC108101586|XP_017061486.1|DFIC
OG0004478	LOC117891602|XP_034653026.1|DSUB	LOC108086771|XP_017039306.1|DFIC
OG0004479	LOC117892059|XP_034653883.1|DSUB	LOC108090725|XP_017045026.1|DFIC
OG0004480	LOC117895107|XP_034658406.1|DSUB	LOC108098099|XP_017056298.1|DFIC
OG0004481	LOC117890491|XP_034651272.1|DSUB	LOC108090460|XP_017044641.1|DFIC
OG0004482	LOC117897835|XP_034662789.1|DSUB	LOC108086872|XP_017039423.1|DFIC
OG0004483	LOC117891398|XP_034652732.1|DSUB	LOC108090899|XP_017045299.1|DFIC
OG0004484	LOC117897594|XP_034662440.1|DSUB	LOC108091776|XP_017046612.1|DFIC
OG0004485	LOC117895804|XP_034659620.1|DSUB	LOC108097119|XP_017054700.1|DFIC
OG0004486	LOC117891879|XP_034653536.1|DSUB	LOC108094014|XP_017049930.1|DFIC
OG0004487	LOC117893941|XP_034656621.1|DSUB	LOC108099961|XP_017059138.1|DFIC
OG0004488	LOC117892491|XP_034654648.1|DSUB	LOC108094285|XP_017050267.1|DFIC, LOC108094280|XP_017050263.1|DFIC, LOC108094286|XP_017050268.1|DFIC
OG0004489	LOC117895573|XP_034659184.1|DSUB	LOC108100267|XP_017059538.1|DFIC
OG0004490	LOC117890774|XP_034651735.1|DSUB	LOC108096564|XP_017053747.1|DFIC
OG0004491	LOC117901092|XP_034667610.1|DSUB	LOC108093012|XP_017048404.1|DFIC
OG0004492	LOC117895409|XP_034658932.1|DSUB	LOC108088838|XP_017042300.1|DFIC
OG0004493	LOC117902949|XP_034670462.1|DSUB	LOC108089368|XP_017043033.1|DFIC
OG0004494	LOC117898806|XP_034664342.1|DSUB, LOC117897227|XP_034661837.1|DSUB	LOC108099569|XP_017058657.1|DFIC
OG0004495	LOC117897767|XP_034662703.1|DSUB	LOC108099632|XP_017058750.1|DFIC
OG0004496	LOC117891223|XP_034652460.1|DSUB	LOC108086375|XP_017038765.1|DFIC, LOC108086376|XP_017038766.1|DFIC
OG0004497	LOC117891288|XP_034652571.1|DSUB	LOC108096525|XP_017053696.1|DFIC, LOC108096574|XP_017053760.1|DFIC
OG0004498	LOC117896856|XP_034661275.1|DSUB	LOC108087108|XP_017039779.1|DFIC
OG0004499	LOC117892363|XP_034654464.1|DSUB	LOC108096654|XP_017053909.1|DFIC
OG0004500	LOC117892489|XP_034654646.1|DSUB	LOC108095117|XP_017051544.1|DFIC
OG0004501	LOC117891651|XP_034653091.1|DSUB	LOC108093984|XP_017049882.1|DFIC
OG0004502	LOC117889991|XP_034650466.1|DSUB	LOC108096511|XP_017053609.1|DFIC, LOC108096806|XP_017054181.1|DFIC
OG0004503	LOC117898705|XP_034664214.1|DSUB	LOC108087281|XP_017040079.1|DFIC, LOC108087054|XP_017039720.1|DFIC
OG0004504	LOC117897434|XP_034662164.1|DSUB	LOC108099996|XP_017059185.1|DFIC
OG0004505	LOC117896211|XP_034660232.1|DSUB	LOC108092161|XP_017047172.1|DFIC
OG0004506	LOC117897325|XP_034661986.1|DSUB	LOC108088468|XP_017041742.1|DFIC
OG0004507	LOC117896219|XP_034660244.1|DSUB	LOC108091835|XP_017046704.1|DFIC
OG0004508	LOC117897678|XP_034662580.1|DSUB	LOC108095925|XP_017052748.1|DFIC
OG0004509	LOC117894711|XP_034657784.1|DSUB	LOC108100393|XP_017059740.1|DFIC
OG0004510	LOC117903503|XP_034671477.1|DSUB	LOC108095309|XP_017051866.1|DFIC
OG0004511	LOC117899439|XP_034665334.1|DSUB	LOC108095821|XP_017052589.1|DFIC
OG0004512	LOC117903002|XP_034670628.1|DSUB	LOC108095023|XP_017051379.1|DFIC
OG0004513	LOC117902941|XP_034670441.1|DSUB	LOC108095037|XP_017051414.1|DFIC
OG0004514	LOC117902953|XP_034670469.1|DSUB	LOC108095018|XP_017051371.1|DFIC
OG0004515	LOC117903082|XP_034670771.1|DSUB	LOC108097664|XP_017055600.1|DFIC
OG0004516	LOC117895002|XP_034658285.1|DSUB	LOC108091250|XP_017045853.1|DFIC
OG0004517	LOC117896964|XP_034661404.1|DSUB	LOC108088601|XP_017041958.1|DFIC
OG0004518	LOC117889608|XP_034649918.1|DSUB	LOC108094624|XP_017050796.1|DFIC
OG0004519	LOC117896849|XP_034661264.1|DSUB	LOC108086579|XP_017039025.1|DFIC
OG0004520	LOC117903604|XP_034671746.1|DSUB	LOC108094686|XP_017050897.1|DFIC
OG0004521	LOC117892561|XP_034654773.1|DSUB	LOC108091136|XP_017045659.1|DFIC
OG0004522	LOC117903164|XP_034670900.1|DSUB	LOC108088709|XP_017042141.1|DFIC
OG0004523	LOC117898802|XP_034664336.1|DSUB	LOC108086835|XP_017039371.1|DFIC
OG0004524	LOC117902984|XP_034670616.1|DSUB	LOC108097008|XP_017054496.1|DFIC
OG0004525	LOC117903028|XP_034670650.1|DSUB	LOC108097558|XP_017055427.1|DFIC
OG0004526	LOC117889610|XP_034649926.1|DSUB	LOC108095313|XP_017051871.1|DFIC
OG0004527	LOC117903388|XP_034671267.1|DSUB	LOC108097203|XP_017054838.1|DFIC
OG0004528	LOC117889575|XP_034649872.1|DSUB	LOC108097488|XP_017055281.1|DFIC
OG0004529	LOC117903675|XP_034671902.1|DSUB	LOC108092862|XP_017048184.1|DFIC
OG0004530	LOC117903544|XP_034671626.1|DSUB	LOC108098131|XP_017056342.1|DFIC
OG0004531	LOC117896303|XP_034660416.1|DSUB	LOC108099672|XP_017058799.1|DFIC
OG0004532	LOC117903625|XP_034671781.1|DSUB	LOC108094637|XP_017050817.1|DFIC
OG0004533	LOC117896065|XP_034659978.1|DSUB	LOC108095581|XP_017052226.1|DFIC
OG0004534	LOC117902110|XP_034669116.1|DSUB	LOC108090455|XP_017044636.1|DFIC
OG0004535	LOC117895063|XP_034658334.1|DSUB	LOC108089378|XP_017043047.1|DFIC
OG0004536	LOC117903844|XP_034672198.1|DSUB	LOC108094411|XP_017050469.1|DFIC
OG0004537	LOC117902428|XP_034669688.1|DSUB	LOC108092958|XP_017048330.1|DFIC
OG0004538	LOC117891211|XP_034652441.1|DSUB	LOC108087708|XP_017040714.1|DFIC
OG0004539	LOC117897765|XP_034662701.1|DSUB	LOC108093338|XP_017048823.1|DFIC
OG0004540	LOC117895998|XP_034659884.1|DSUB	LOC108091224|XP_017045818.1|DFIC
OG0004541	LOC117890503|XP_034651288.1|DSUB	LOC108093769|XP_017049527.1|DFIC
OG0004542	LOC117890213|XP_034650841.1|DSUB	LOC108088702|XP_017042132.1|DFIC
OG0004543	LOC117896741|XP_034661100.1|DSUB	LOC108095335|XP_017051905.1|DFIC
OG0004544	LOC117889638|XP_034649987.1|DSUB	LOC108092948|XP_017048308.1|DFIC
OG0004545	LOC117899036|XP_034664686.1|DSUB	LOC108099273|XP_017058141.1|DFIC
OG0004546	LOC117890189|XP_034650786.1|DSUB	LOC108087781|XP_017040801.1|DFIC
OG0004547	LOC117894390|XP_034657288.1|DSUB	LOC108097106|XP_017054664.1|DFIC
OG0004548	LOC117902286|XP_034669458.1|DSUB	LOC108094332|XP_017050374.1|DFIC
OG0004549	LOC117889635|XP_034649984.1|DSUB	LOC108092892|XP_017048227.1|DFIC
OG0004550	LOC117903631|XP_034671793.1|DSUB	LOC108098127|XP_017056337.1|DFIC
OG0004551	LOC117892497|XP_034654664.1|DSUB	LOC108094882|XP_017051206.1|DFIC
OG0004552	LOC117903656|XP_034671854.1|DSUB	LOC108091086|XP_017045579.1|DFIC
OG0004553	LOC117895152|XP_034658480.1|DSUB	LOC108089025|XP_017042599.1|DFIC
OG0004554	LOC117903333|XP_034671170.1|DSUB	LOC108097190|XP_017054823.1|DFIC
OG0004555	LOC117903338|XP_034671175.1|DSUB	LOC108097389|XP_017055134.1|DFIC
OG0004556	LOC117903732|XP_034671977.1|DSUB	LOC108087595|XP_017040518.1|DFIC
OG0004557	LOC117891159|XP_034652326.1|DSUB	LOC108091313|XP_017045926.1|DFIC
OG0004558	LOC117901873|XP_034668725.1|DSUB	LOC108100915|XP_017060518.1|DFIC
OG0004559	LOC117898497|XP_034663830.1|DSUB	LOC108087151|XP_017039855.1|DFIC
OG0004560	LOC117896318|XP_034660440.1|DSUB	LOC108101009|XP_017060661.1|DFIC
OG0004561	LOC117899449|XP_034665348.1|DSUB	LOC108091985|XP_017046886.1|DFIC
OG0004562	LOC117897527|XP_034662336.1|DSUB	LOC108095975|XP_017052808.1|DFIC
OG0004563	LOC117898040|XP_034663087.1|DSUB	LOC108097010|XP_017054501.1|DFIC
OG0004564	LOC117896731|XP_034661086.1|DSUB	LOC108101014|XP_017060667.1|DFIC
OG0004565	LOC117899186|XP_034664938.1|DSUB	LOC108098851|XP_017057502.1|DFIC
OG0004566	LOC117900915|XP_034667756.1|DSUB	LOC108095543|XP_017052161.1|DFIC
OG0004567	LOC117903185|XP_034670924.1|DSUB	LOC108098083|XP_017056274.1|DFIC
OG0004568	LOC117889588|XP_034649887.1|DSUB	LOC108097306|XP_017055011.1|DFIC
OG0004569	LOC117896135|XP_034660093.1|DSUB	LOC108098556|XP_017057050.1|DFIC
OG0004570	LOC117890025|XP_034650531.1|DSUB	LOC108090429|XP_017044589.1|DFIC
OG0004571	LOC117903573|XP_034671680.1|DSUB	LOC108088701|XP_017042130.1|DFIC
OG0004572	LOC117902092|XP_034669079.1|DSUB	LOC108101279|XP_017061061.1|DFIC
OG0004573	LOC117897761|XP_034662697.1|DSUB	LOC108087244|XP_017040029.1|DFIC
OG0004574	LOC117903724|XP_034671965.1|DSUB	LOC108097033|XP_017054541.1|DFIC
OG0004575	LOC117903717|XP_034671954.1|DSUB	LOC108097300|XP_017055004.1|DFIC
OG0004576	LOC117897122|XP_034661666.1|DSUB	LOC108097616|XP_017055515.1|DFIC
OG0004577	LOC117899692|XP_034665787.1|DSUB	LOC108092077|XP_017047042.1|DFIC
OG0004578	LOC117889598|XP_034649903.1|DSUB	LOC108091222|XP_017045814.1|DFIC
OG0004579	LOC117902539|XP_034669858.1|DSUB	LOC108092426|XP_017047484.1|DFIC
OG0004580	LOC117899120|XP_034664804.1|DSUB	LOC108087335|XP_017040158.1|DFIC
OG0004581	LOC117899678|XP_034665758.1|DSUB	LOC108097111|XP_017054680.1|DFIC
OG0004582	LOC117897083|XP_034661612.1|DSUB	LOC108086844|XP_017039383.1|DFIC
OG0004583	LOC117903293|XP_034671114.1|DSUB	LOC108097601|XP_017055497.1|DFIC
OG0004584	LOC117892513|XP_034654687.1|DSUB	LOC108086770|XP_017039305.1|DFIC
OG0004585	LOC117896768|XP_034661134.1|DSUB	LOC108088508|XP_017041830.1|DFIC
OG0004586	LOC117903638|XP_034671852.1|DSUB	LOC108101774|XP_017061737.1|DFIC
OG0004587	LOC117896164|XP_034660130.1|DSUB	LOC108086854|XP_017039397.1|DFIC
OG0004588	LOC117896160|XP_034660128.1|DSUB	LOC108086853|XP_017039396.1|DFIC
OG0004589	LOC117901748|XP_034668529.1|DSUB	LOC108100922|XP_017060530.1|DFIC
OG0004590	LOC117899139|XP_034664833.1|DSUB	LOC108088434|XP_017041694.1|DFIC
OG0004591	LOC117899137|XP_034664830.1|DSUB	LOC108088513|XP_017041839.1|DFIC
OG0004592	LOC117890714|XP_034651684.1|DSUB	LOC108097594|XP_017055480.1|DFIC
OG0004593	LOC117903890|XP_034672283.1|DSUB	LOC108097529|XP_017055363.1|DFIC
OG0004594	LOC117895872|XP_034659788.1|DSUB	LOC108097507|XP_017055308.1|DFIC
OG0004595	LOC117889647|XP_034650002.1|DSUB	LOC108094708|XP_017050934.1|DFIC
OG0004596	LOC117890361|XP_034651049.1|DSUB	LOC108092817|XP_017048081.1|DFIC
OG0004597	LOC117903863|XP_034672241.1|DSUB	LOC108093587|XP_017049204.1|DFIC
OG0004598	LOC117894037|XP_034656775.1|DSUB	LOC108089428|XP_017043124.1|DFIC
OG0004599	LOC117892403|XP_034654521.1|DSUB, LOC117902371|XP_034669578.1|DSUB	LOC108092510|XP_017047617.1|DFIC
OG0004600	LOC117903902|XP_034672297.1|DSUB	LOC108101705|XP_017061631.1|DFIC
OG0004601	LOC117903277|XP_034671070.1|DSUB	LOC108101711|XP_017061639.1|DFIC
OG0004602	LOC117900028|XP_034666110.1|DSUB	LOC108097776|XP_017055792.1|DFIC
OG0004603	LOC117901439|XP_034668074.1|DSUB	LOC108091573|XP_017046340.1|DFIC
OG0004604	LOC117890221|XP_034650853.1|DSUB	LOC108088693|XP_017042123.1|DFIC
OG0004605	LOC117889865|XP_034650267.1|DSUB	LOC108097421|XP_017055174.1|DFIC
OG0004606	LOC117898512|XP_034663861.1|DSUB	LOC108101095|XP_017060796.1|DFIC
OG0004607	LOC117894076|XP_034656840.1|DSUB	LOC108091277|XP_017045880.1|DFIC
OG0004608	LOC117892062|XP_034653894.1|DSUB	LOC108095307|XP_017051856.1|DFIC
OG0004609	LOC117893516|XP_034656050.1|DSUB	LOC108097715|XP_017055695.1|DFIC
OG0004610	LOC117896702|XP_034661045.1|DSUB	LOC108099547|XP_017058611.1|DFIC
OG0004611	LOC117896852|XP_034661268.1|DSUB	LOC108099559|XP_017058634.1|DFIC
OG0004612	LOC117897768|XP_034662704.1|DSUB	LOC108099631|XP_017058749.1|DFIC
OG0004613	LOC117899681|XP_034665761.1|DSUB	LOC108097131|XP_017054719.1|DFIC
OG0004614	LOC117903659|XP_034671871.1|DSUB	LOC108097770|XP_017055785.1|DFIC
OG0004615	LOC117903439|XP_034671354.1|DSUB	LOC108091324|XP_017045952.1|DFIC
OG0004616	LOC117890809|XP_034651775.1|DSUB	LOC108088727|XP_017042165.1|DFIC
OG0004617	LOC117900921|XP_034667375.1|DSUB	LOC108089908|XP_017043874.1|DFIC
OG0004618	LOC117898816|XP_034664369.1|DSUB, LOC117891907|XP_034653624.1|DSUB	LOC108099355|XP_017058330.1|DFIC
OG0004619	LOC117896469|XP_034660694.1|DSUB	LOC108099372|XP_017058353.1|DFIC
OG0004620	LOC117897242|XP_034661852.1|DSUB	LOC108087959|XP_017041041.1|DFIC
OG0004621	LOC117897263|XP_034661878.1|DSUB	LOC108102074|XP_017062205.1|DFIC
OG0004622	LOC117896618|XP_034660944.1|DSUB	LOC108087316|XP_017040131.1|DFIC
OG0004623	LOC117897723|XP_034662641.1|DSUB	LOC108088544|XP_017041879.1|DFIC
OG0004624	LOC117898228|XP_034663354.1|DSUB	LOC108090234|XP_017044321.1|DFIC
OG0004625	LOC117903594|XP_034671711.1|DSUB	LOC108094611|XP_017050763.1|DFIC
OG0004626	LOC117903366|XP_034671212.1|DSUB	LOC108092860|XP_017048171.1|DFIC
OG0004627	LOC117893159|XP_034655516.1|DSUB	LOC108100396|XP_017059758.1|DFIC
OG0004628	LOC117902577|XP_034669954.1|DSUB	LOC108097372|XP_017055107.1|DFIC
OG0004629	LOC117897568|XP_034662401.1|DSUB	LOC108098810|XP_017057447.1|DFIC
OG0004630	LOC117899525|XP_034665477.1|DSUB	LOC108088516|XP_017041843.1|DFIC
OG0004631	LOC117896340|XP_034660475.1|DSUB	LOC108087255|XP_017040048.1|DFIC
OG0004632	LOC117896338|XP_034660469.1|DSUB	LOC108087253|XP_017040046.1|DFIC
OG0004633	LOC117897719|XP_034662635.1|DSUB	LOC108088546|XP_017041881.1|DFIC
OG0004634	LOC117896937|XP_034661370.1|DSUB	LOC108088466|XP_017041740.1|DFIC
OG0004635	LOC117899478|XP_034665403.1|DSUB	LOC108097535|XP_017055369.1|DFIC
OG0004636	LOC117900064|XP_034666566.1|DSUB	LOC108087589|XP_017040510.1|DFIC
OG0004637	LOC117903512|XP_034671512.1|DSUB	LOC108092921|XP_017048269.1|DFIC
OG0004638	LOC117891479|XP_034652853.1|DSUB	LOC108087585|XP_017040505.1|DFIC
OG0004639	LOC117899369|XP_034665240.1|DSUB	LOC108086524|XP_017038941.1|DFIC
