Orthogroup	DSUB.longest_only	SLEB.longest_only
OG0006022	LOC117900044|XP_034666123.1|DSUB	LOC115625945|XP_030377041.1|SLEB
OG0006023	LOC117899254|XP_034665032.1|DSUB	LOC115623473|XP_030373699.1|SLEB
OG0006024	LOC117903527|XP_034671537.1|DSUB	LOC115626846|XP_030378204.1|SLEB
OG0006025	LOC117889937|XP_034650360.1|DSUB	LOC115624513|XP_030375085.1|SLEB
OG0006026	LOC117899263|XP_034665049.1|DSUB	LOC115621736|XP_030371327.1|SLEB
OG0006027	LOC117892707|XP_034655012.1|DSUB	LOC115628148|XP_030379983.1|SLEB
OG0006028	LOC117891568|XP_034652982.1|DSUB	LOC115628557|XP_030380582.1|SLEB
OG0006029	LOC117892294|XP_034654327.1|DSUB	LOC115624885|XP_030375595.1|SLEB
OG0006030	LOC117897798|XP_034662739.1|DSUB	LOC115623607|XP_030373884.1|SLEB
OG0006031	LOC117892638|XP_034654884.1|DSUB	LOC115628201|XP_030380058.1|SLEB
OG0006032	LOC117889602|XP_034649911.1|DSUB	LOC115628069|XP_030379895.1|SLEB
OG0006033	LOC117892511|XP_034654684.1|DSUB	LOC115622771|XP_030372687.1|SLEB
OG0006034	LOC117898707|XP_034664215.1|DSUB	LOC115620344|XP_030369405.1|SLEB
OG0006035	LOC117898976|XP_034664608.1|DSUB	LOC115624418|XP_030375013.1|SLEB
OG0006036	LOC117900449|XP_034666710.1|DSUB	LOC115626062|XP_030377174.1|SLEB
OG0006037	LOC117891909|XP_034653622.1|DSUB	LOC115632398|XP_030385392.1|SLEB
OG0006038	LOC117897492|XP_034662274.1|DSUB	LOC115623482|XP_030373711.1|SLEB
OG0006039	LOC117891453|XP_034652825.1|DSUB	LOC115624660|XP_030375300.1|SLEB
OG0006040	LOC117891150|XP_034652294.1|DSUB	LOC115627651|XP_030379255.1|SLEB
OG0006041	LOC117893958|XP_034656647.1|DSUB	LOC115627030|XP_030378419.1|SLEB
OG0006042	LOC117891751|XP_034653249.1|DSUB	LOC115634687|XP_030388410.1|SLEB
OG0006043	LOC117892929|XP_034655136.1|DSUB	LOC115622253|XP_030372012.1|SLEB
OG0006044	LOC117903349|XP_034671190.1|DSUB	LOC115627020|XP_030378405.1|SLEB
OG0006045	LOC117891013|XP_034652062.1|DSUB	LOC115624873|XP_030375578.1|SLEB
OG0006046	LOC117892115|XP_034654023.1|DSUB	LOC115631675|XP_030384351.1|SLEB
OG0006047	LOC117893022|XP_034655270.1|DSUB	LOC115622628|XP_030372495.1|SLEB
OG0006048	LOC117893234|XP_034655682.1|DSUB	LOC115622673|XP_030372547.1|SLEB
OG0006049	LOC117891059|XP_034652162.1|DSUB	LOC115621838|XP_030371509.1|SLEB
OG0006050	LOC117898384|XP_034663630.1|DSUB	LOC115621770|XP_030371377.1|SLEB
OG0006051	LOC117894130|XP_034656915.1|DSUB	LOC115629857|XP_030382301.1|SLEB
OG0006052	LOC117892648|XP_034654894.1|DSUB	LOC115624579|XP_030375174.1|SLEB
OG0006053	LOC117894626|XP_034657683.1|DSUB	LOC115628675|XP_030380708.1|SLEB
OG0006054	LOC117902997|XP_034670609.1|DSUB	LOC115627787|XP_030379467.1|SLEB
OG0006055	LOC117898584|XP_034664019.1|DSUB	LOC115620385|XP_030369453.1|SLEB
OG0006056	LOC117891753|XP_034653256.1|DSUB	LOC115633803|XP_030387145.1|SLEB
OG0006057	LOC117895133|XP_034658441.1|DSUB	LOC115632682|XP_030385776.1|SLEB
OG0006058	LOC117899744|XP_034665879.1|DSUB	LOC115621261|XP_030370718.1|SLEB
OG0006059	LOC117895308|XP_034658759.1|DSUB	LOC115622323|XP_030372090.1|SLEB
OG0006060	LOC117895310|XP_034658761.1|DSUB	LOC115622324|XP_030372091.1|SLEB
OG0006061	LOC117895280|XP_034658750.1|DSUB	LOC115629185|XP_030381429.1|SLEB
OG0006062	LOC117897618|XP_034662475.1|DSUB	LOC115623437|XP_030373643.1|SLEB, LOC115623438|XP_030373644.1|SLEB
OG0006063	LOC117901997|XP_034668902.1|DSUB	LOC115625913|XP_030377005.1|SLEB
OG0006064	LOC117890701|XP_034651602.1|DSUB	LOC115623239|XP_030373356.1|SLEB
OG0006065	LOC117895588|XP_034659228.1|DSUB	LOC115632439|XP_030385443.1|SLEB
OG0006066	LOC117890641|XP_034651484.1|DSUB	LOC115628413|XP_030380364.1|SLEB
OG0006067	LOC117891723|XP_034653206.1|DSUB	LOC115619985|XP_030368891.1|SLEB
OG0006068	LOC117897734|XP_034662663.1|DSUB	LOC115627412|XP_030378932.1|SLEB
OG0006069	LOC117894877|XP_034658035.1|DSUB	LOC115622250|XP_030372009.1|SLEB
OG0006070	LOC117895689|XP_034659413.1|DSUB	LOC115631684|XP_030384361.1|SLEB, LOC115623040|XP_030373077.1|SLEB
OG0006071	LOC117897650|XP_034662516.1|DSUB	LOC115620682|XP_030369908.1|SLEB
OG0006072	LOC117895595|XP_034659236.1|DSUB	LOC115633168|XP_030386441.1|SLEB
OG0006073	LOC117894189|XP_034656994.1|DSUB	LOC115632599|XP_030385684.1|SLEB
OG0006074	LOC117903326|XP_034671160.1|DSUB	LOC115626784|XP_030378110.1|SLEB
OG0006075	LOC117902155|XP_034669186.1|DSUB	LOC115628874|XP_030380988.1|SLEB
OG0006076	LOC117889721|XP_034650032.1|DSUB	LOC115634656|XP_030388373.1|SLEB
OG0006077	LOC117894043|XP_034656783.1|DSUB	LOC115620031|XP_030368996.1|SLEB
OG0006078	LOC117895719|XP_034659468.1|DSUB	LOC115621102|XP_030370504.1|SLEB
OG0006079	LOC117893105|XP_034655429.1|DSUB	LOC115634504|XP_030388130.1|SLEB
OG0006080	LOC117893360|XP_034655842.1|DSUB	LOC115634503|XP_030388127.1|SLEB
OG0006081	LOC117891383|XP_034652713.1|DSUB	LOC115625766|XP_030376797.1|SLEB
OG0006082	LOC117891394|XP_034652727.1|DSUB	LOC115633714|XP_030387038.1|SLEB
OG0006083	LOC117894665|XP_034657732.1|DSUB	LOC115620917|XP_030370278.1|SLEB
OG0006084	LOC117895655|XP_034659359.1|DSUB	LOC115622164|XP_030371894.1|SLEB
OG0006085	LOC117895681|XP_034659399.1|DSUB	LOC115624627|XP_030375241.1|SLEB
OG0006086	LOC117895687|XP_034659405.1|DSUB	LOC115624787|XP_030375485.1|SLEB
OG0006087	LOC117892119|XP_034654039.1|DSUB	LOC115622919|XP_030372906.1|SLEB
OG0006088	LOC117893596|XP_034656161.1|DSUB	LOC115632512|XP_030385563.1|SLEB
OG0006089	LOC117900868|XP_034667319.1|DSUB	LOC115627336|XP_030378841.1|SLEB
OG0006090	LOC117894799|XP_034657920.1|DSUB	LOC115622865|XP_030372810.1|SLEB
OG0006091	LOC117894102|XP_034656868.1|DSUB	LOC115622571|XP_030372410.1|SLEB
OG0006092	LOC117903051|XP_034670681.1|DSUB	LOC115629868|XP_030382320.1|SLEB
OG0006093	LOC117891450|XP_034652821.1|DSUB	LOC115633881|XP_030387245.1|SLEB
OG0006094	LOC117895036|XP_034658301.1|DSUB	LOC115622185|XP_030371935.1|SLEB
OG0006095	LOC117891774|XP_034653328.1|DSUB	LOC115624332|XP_030374828.1|SLEB
OG0006096	LOC117892225|XP_034654219.1|DSUB	LOC115634760|XP_030388511.1|SLEB
OG0006097	LOC117895875|XP_034659761.1|DSUB	LOC115622882|XP_030372835.1|SLEB
OG0006098	LOC117901704|XP_034668464.1|DSUB	LOC115630986|XP_030383428.1|SLEB
OG0006099	LOC117890499|XP_034651282.1|DSUB	LOC115634238|XP_030387690.1|SLEB
OG0006100	LOC117890650|XP_034651494.1|DSUB	LOC115624861|XP_030375567.1|SLEB
OG0006101	LOC117901760|XP_034668539.1|DSUB	LOC115631494|XP_030384114.1|SLEB
OG0006102	LOC117890912|XP_034651918.1|DSUB	LOC115623124|XP_030373193.1|SLEB
OG0006103	LOC117903703|XP_034671939.1|DSUB	LOC115626965|XP_030378339.1|SLEB
OG0006104	LOC117898917|XP_034664520.1|DSUB	LOC115629664|XP_030382039.1|SLEB
OG0006105	LOC117896527|XP_034660793.1|DSUB	LOC115629637|XP_030381999.1|SLEB
OG0006106	LOC117894300|XP_034657156.1|DSUB	LOC115624703|XP_030375378.1|SLEB
OG0006107	LOC117891694|XP_034653174.1|DSUB	LOC115620047|XP_030369028.1|SLEB
OG0006108	LOC117902943|XP_034670449.1|DSUB	LOC115627772|XP_030379430.1|SLEB
OG0006109	LOC117894312|XP_034657169.1|DSUB	LOC115632286|XP_030385239.1|SLEB
OG0006110	LOC117895009|XP_034658250.1|DSUB	LOC115627694|XP_030379300.1|SLEB
OG0006111	LOC117889951|XP_034650397.1|DSUB	LOC115627745|XP_030379384.1|SLEB
OG0006112	LOC117892166|XP_034654123.1|DSUB	LOC115633624|XP_030386916.1|SLEB
OG0006113	LOC117894473|XP_034657464.1|DSUB	LOC115632419|XP_030385418.1|SLEB
OG0006114	LOC117896290|XP_034660399.1|DSUB	LOC115620676|XP_030369901.1|SLEB
OG0006115	LOC117890857|XP_034651834.1|DSUB	LOC115631200|XP_030383750.1|SLEB
OG0006116	LOC117890504|XP_034651290.1|DSUB	LOC115633843|XP_030387193.1|SLEB
OG0006117	LOC117891577|XP_034652992.1|DSUB	LOC115630836|XP_030383346.1|SLEB
OG0006118	LOC117892130|XP_034654056.1|DSUB	LOC115623486|XP_030373720.1|SLEB
OG0006119	LOC117891517|XP_034652904.1|DSUB	LOC115627887|XP_030379636.1|SLEB
OG0006120	LOC117891701|XP_034653184.1|DSUB	LOC115626803|XP_030378132.1|SLEB
OG0006121	LOC117894974|XP_034658203.1|DSUB	LOC115624712|XP_030375395.1|SLEB
OG0006122	LOC117902915|XP_034670380.1|DSUB	LOC115627808|XP_030379497.1|SLEB
OG0006123	LOC117891224|XP_034652461.1|DSUB	LOC115627615|XP_030379210.1|SLEB
OG0006124	LOC117898946|XP_034664559.1|DSUB	LOC115625497|XP_030376416.1|SLEB
OG0006125	LOC117895841|XP_034659684.1|DSUB	LOC115622503|XP_030372311.1|SLEB
OG0006126	LOC117893296|XP_034655760.1|DSUB	LOC115623275|XP_030373413.1|SLEB
OG0006127	LOC117893818|XP_034656461.1|DSUB	LOC115624566|XP_030375155.1|SLEB
OG0006128	LOC117895554|XP_034659151.1|DSUB	LOC115624997|XP_030375732.1|SLEB
OG0006129	LOC117893696|XP_034656276.1|DSUB	LOC115624623|XP_030375237.1|SLEB
OG0006130	LOC117893146|XP_034655498.1|DSUB	LOC115628172|XP_030380017.1|SLEB
OG0006131	LOC117895120|XP_034658419.1|DSUB	LOC115624612|XP_030375222.1|SLEB
OG0006132	LOC117895122|XP_034658422.1|DSUB	LOC115624789|XP_030375492.1|SLEB
OG0006133	LOC117893147|XP_034655499.1|DSUB	LOC115628173|XP_030380020.1|SLEB
OG0006134	LOC117893205|XP_034655620.1|DSUB	LOC115632542|XP_030385614.1|SLEB
OG0006135	LOC117895835|XP_034659666.1|DSUB	LOC115624514|XP_030375086.1|SLEB
OG0006136	LOC117895843|XP_034659687.1|DSUB	LOC115622504|XP_030372314.1|SLEB
OG0006137	LOC117893788|XP_034656423.1|DSUB	LOC115624924|XP_030375635.1|SLEB
OG0006138	LOC117892072|XP_034653951.1|DSUB	LOC115634181|XP_030387626.1|SLEB
OG0006139	LOC117889928|XP_034650346.1|DSUB	LOC115621976|XP_030371690.1|SLEB
OG0006140	LOC117891746|XP_034653243.1|DSUB	LOC115619952|XP_030368841.1|SLEB
OG0006141	LOC117892008|XP_034653790.1|DSUB	LOC115623703|XP_030374068.1|SLEB
OG0006142	LOC117892933|XP_034655142.1|DSUB	LOC115633785|XP_030387121.1|SLEB
OG0006143	LOC117895761|XP_034659524.1|DSUB	LOC115622598|XP_030372456.1|SLEB
OG0006144	LOC117895490|XP_034659077.1|DSUB	LOC115622727|XP_030372627.1|SLEB
OG0006145	LOC117894156|XP_034656944.1|DSUB	LOC115623166|XP_030373241.1|SLEB
OG0006146	LOC117902296|XP_034669467.1|DSUB	LOC115625654|XP_030376641.1|SLEB
OG0006147	LOC117896233|XP_034660269.1|DSUB	LOC115625330|XP_030376214.1|SLEB
OG0006148	LOC117893132|XP_034655473.1|DSUB	LOC115629404|XP_030381725.1|SLEB
OG0006149	LOC117895767|XP_034659532.1|DSUB	LOC115622599|XP_030372458.1|SLEB
OG0006150	LOC117895758|XP_034659522.1|DSUB	LOC115622597|XP_030372455.1|SLEB
OG0006151	LOC117901995|XP_034668900.1|DSUB	LOC115625724|XP_030376732.1|SLEB
OG0006152	LOC117898862|XP_034664431.1|DSUB	LOC115628200|XP_030380054.1|SLEB
OG0006153	LOC117890519|XP_034651315.1|DSUB	LOC115631418|XP_030384007.1|SLEB
OG0006154	LOC117899592|XP_034665602.1|DSUB	LOC115623915|XP_030374331.1|SLEB
OG0006155	LOC117897639|XP_034662505.1|DSUB	LOC115625110|XP_030375876.1|SLEB
OG0006156	LOC117899495|XP_034665435.1|DSUB	LOC115624473|XP_030375036.1|SLEB, LOC115623953|XP_030374377.1|SLEB
OG0006157	LOC117891030|XP_034652084.1|DSUB	LOC115626749|XP_030378065.1|SLEB
OG0006158	LOC117895637|XP_034659290.1|DSUB	LOC115632458|XP_030385474.1|SLEB
OG0006159	LOC117891571|XP_034652984.1|DSUB	LOC115634016|XP_030387402.1|SLEB
OG0006160	LOC117891027|XP_034652081.1|DSUB	LOC115625884|XP_030376967.1|SLEB
OG0006161	LOC117890654|XP_034651512.1|DSUB	LOC115624083|XP_030374536.1|SLEB
OG0006162	LOC117902967|XP_034670512.1|DSUB	LOC115627976|XP_030379732.1|SLEB
OG0006163	LOC117891601|XP_034653025.1|DSUB	LOC115634742|XP_030388490.1|SLEB
OG0006165	LOC117894859|XP_034658007.1|DSUB	LOC115624820|XP_030375528.1|SLEB
OG0006166	LOC117902622|XP_034670031.1|DSUB	LOC115625902|XP_030376992.1|SLEB
OG0006167	LOC117891888|XP_034653578.1|DSUB	LOC115620043|XP_030369022.1|SLEB
OG0006168	LOC117900463|XP_034666733.1|DSUB	LOC115628849|XP_030380958.1|SLEB
OG0006168	LOC117896405|XP_034660613.1|DSUB	LOC115630763|XP_030383279.1|SLEB
OG0006169	LOC117901256|XP_034667875.1|DSUB	LOC115627338|XP_030378843.1|SLEB
OG0006170	LOC117892175|XP_034654145.1|DSUB	LOC115629416|XP_030381735.1|SLEB
OG0006171	LOC117898835|XP_034664402.1|DSUB	LOC115629174|XP_030381408.1|SLEB, LOC115629173|XP_030381407.1|SLEB
OG0006173	LOC117901141|XP_034667675.1|DSUB	LOC115631529|XP_030384159.1|SLEB
OG0006174	LOC117893627|XP_034656200.1|DSUB	LOC115622313|XP_030372079.1|SLEB
OG0006175	LOC117890609|XP_034651439.1|DSUB	LOC115632564|XP_030385645.1|SLEB
OG0006177	LOC117895955|XP_034659797.1|DSUB, LOC117895956|XP_034659799.1|DSUB, LOC117901406|XP_034668031.1|DSUB	LOC115623130|XP_030373199.1|SLEB
OG0006181	LOC117897245|XP_034661857.1|DSUB	LOC115620349|XP_030369410.1|SLEB
OG0006182	LOC117897848|XP_034662807.1|DSUB	LOC115621634|XP_030371195.1|SLEB
OG0006183	LOC117898679|XP_034664153.1|DSUB	LOC115621637|XP_030371198.1|SLEB
OG0006184	LOC117896986|XP_034661432.1|DSUB	LOC115620874|XP_030370210.1|SLEB
OG0006185	LOC117896920|XP_034661351.1|DSUB	LOC115620434|XP_030369522.1|SLEB
OG0006186	LOC117899705|XP_034665803.1|DSUB	LOC115622046|XP_030371778.1|SLEB
OG0006187	LOC117899111|XP_034664790.1|DSUB	LOC115621534|XP_030371060.1|SLEB
OG0006188	LOC117902470|XP_034669771.1|DSUB	LOC115628802|XP_030380870.1|SLEB
OG0006189	LOC117902507|XP_034669825.1|DSUB	LOC115628803|XP_030380875.1|SLEB
OG0006190	LOC117897383|XP_034662083.1|DSUB	LOC115621893|XP_030371582.1|SLEB
OG0006191	LOC117897252|XP_034661865.1|DSUB	LOC115621216|XP_030370659.1|SLEB
OG0006192	LOC117903176|XP_034670912.1|DSUB	LOC115626732|XP_030378037.1|SLEB
OG0006193	LOC117890972|XP_034652042.1|DSUB	LOC115629098|XP_030381278.1|SLEB
OG0006194	LOC117889614|XP_034649927.1|DSUB	LOC115627801|XP_030379490.1|SLEB
OG0006195	LOC117891606|XP_034653034.1|DSUB	LOC115629863|XP_030382311.1|SLEB
OG0006196	LOC117899621|XP_034665662.1|DSUB	LOC115628090|XP_030379927.1|SLEB
OG0006197	LOC117902989|XP_034670591.1|DSUB	LOC115627723|XP_030379331.1|SLEB
OG0006198	LOC117892502|XP_034654673.1|DSUB	LOC115626949|XP_030378325.1|SLEB
OG0006199	LOC117896278|XP_034660372.1|DSUB	LOC115621845|XP_030371517.1|SLEB
OG0006200	LOC117897729|XP_034662647.1|DSUB	LOC115620383|XP_030369451.1|SLEB
OG0006201	LOC117901525|XP_034668196.1|DSUB	LOC115627648|XP_030379240.1|SLEB
OG0006202	LOC117902306|XP_034669482.1|DSUB	LOC115627586|XP_030379170.1|SLEB
OG0006203	LOC117899419|XP_034665304.1|DSUB	LOC115633268|XP_030386533.1|SLEB
OG0006204	LOC117899445|XP_034665342.1|DSUB	LOC115625337|XP_030376222.1|SLEB
OG0006205	LOC117889875|XP_034650278.1|DSUB	LOC115627582|XP_030379165.1|SLEB
OG0006206	LOC117902095|XP_034669086.1|DSUB	LOC115629108|XP_030381293.1|SLEB
OG0006207	LOC117900104|XP_034666218.1|DSUB	LOC115628599|XP_030380642.1|SLEB
OG0006208	LOC117895105|XP_034658397.1|DSUB	LOC115632641|XP_030385731.1|SLEB
OG0006209	LOC117903114|XP_034670831.1|DSUB	LOC115633266|XP_030386531.1|SLEB
OG0006210	LOC117903643|XP_034671816.1|DSUB	LOC115633419|XP_030386738.1|SLEB
OG0006211	LOC117901552|XP_034668240.1|DSUB	LOC115631183|XP_030383733.1|SLEB
OG0006212	LOC117901549|XP_034668238.1|DSUB	LOC115631182|XP_030383732.1|SLEB
OG0006213	LOC117899460|XP_034665365.1|DSUB	LOC115621042|XP_030370423.1|SLEB
OG0006214	LOC117894122|XP_034656902.1|DSUB	LOC115628028|XP_030379827.1|SLEB
OG0006215	LOC117903403|XP_034671293.1|DSUB	LOC115626860|XP_030378223.1|SLEB
OG0006216	LOC117897548|XP_034662366.1|DSUB	LOC115625204|XP_030376030.1|SLEB
OG0006217	LOC117894797|XP_034657922.1|DSUB	LOC115628724|XP_030380784.1|SLEB
OG0006218	LOC117902454|XP_034669741.1|DSUB	LOC115625753|XP_030376768.1|SLEB
OG0006219	LOC117889632|XP_034649982.1|DSUB	LOC115626688|XP_030377976.1|SLEB
OG0006220	LOC117893709|XP_034656286.1|DSUB	LOC115626818|XP_030378158.1|SLEB
OG0006221	LOC117897600|XP_034662449.1|DSUB	LOC115625252|XP_030376105.1|SLEB
OG0006222	LOC117896814|XP_034661210.1|DSUB	LOC115625271|XP_030376133.1|SLEB
OG0006223	LOC117901242|XP_034667812.1|DSUB	LOC115629317|XP_030381627.1|SLEB
OG0006224	LOC117889886|XP_034650290.1|DSUB	LOC115628754|XP_030380824.1|SLEB
OG0006225	LOC117889640|XP_034649989.1|DSUB	LOC115628879|XP_030380995.1|SLEB
OG0006226	LOC117892537|XP_034654736.1|DSUB	LOC115629182|XP_030381426.1|SLEB
OG0006227	LOC117903292|XP_034671113.1|DSUB	LOC115627465|XP_030378997.1|SLEB
OG0006228	LOC117892665|XP_034654944.1|DSUB	LOC115622481|XP_030372289.1|SLEB
OG0006229	LOC117902927|XP_034670401.1|DSUB	LOC115627998|XP_030379755.1|SLEB
OG0006230	LOC117889577|XP_034649871.1|DSUB	LOC115629836|XP_030382272.1|SLEB
OG0006231	LOC117903215|XP_034670998.1|DSUB	LOC115633339|XP_030386631.1|SLEB
OG0006232	LOC117903448|XP_034671371.1|DSUB	LOC115627091|XP_030378503.1|SLEB
OG0006233	LOC117902066|XP_034669040.1|DSUB	LOC115627211|XP_030378691.1|SLEB
OG0006234	LOC117903316|XP_034671144.1|DSUB	LOC115629799|XP_030382221.1|SLEB
OG0006235	LOC117898763|XP_034664288.1|DSUB	LOC115627818|XP_030379508.1|SLEB
OG0006236	LOC117901652|XP_034668383.1|DSUB	LOC115621679|XP_030371248.1|SLEB, LOC115629885|XP_030382344.1|SLEB
OG0006237	LOC117889900|XP_034650309.1|DSUB	LOC115627710|XP_030379318.1|SLEB
OG0006238	LOC117893160|XP_034655564.1|DSUB	LOC115627720|XP_030379329.1|SLEB
OG0006239	LOC117897587|XP_034662435.1|DSUB	LOC115627562|XP_030379143.1|SLEB
OG0006240	LOC117899142|XP_034664840.1|DSUB	LOC115621575|XP_030371125.1|SLEB
OG0006241	LOC117903310|XP_034671135.1|DSUB	LOC115629798|XP_030382220.1|SLEB
OG0006242	LOC117903904|XP_034672299.1|DSUB	LOC115627197|XP_030378671.1|SLEB
OG0006243	LOC117897595|XP_034662441.1|DSUB	LOC115620400|XP_030369475.1|SLEB
OG0006244	LOC117897655|XP_034662527.1|DSUB	LOC115625157|XP_030375945.1|SLEB
OG0006245	LOC117896177|XP_034660151.1|DSUB	LOC115621664|XP_030371232.1|SLEB
OG0006246	LOC117890866|XP_034651847.1|DSUB	LOC115629152|XP_030381376.1|SLEB
OG0006247	LOC117890055|XP_034650577.1|DSUB	LOC115627558|XP_030379140.1|SLEB
OG0006248	LOC117899755|XP_034665897.1|DSUB	LOC115628685|XP_030380719.1|SLEB
OG0006249	LOC117902363|XP_034669567.1|DSUB	LOC115630564|XP_030383038.1|SLEB
OG0006250	LOC117903711|XP_034671948.1|DSUB	LOC115626776|XP_030378100.1|SLEB
OG0006251	LOC117896125|XP_034660073.1|DSUB	LOC115621152|XP_030370570.1|SLEB
OG0006252	LOC117896124|XP_034660072.1|DSUB	LOC115621151|XP_030370569.1|SLEB
OG0006253	LOC117890773|XP_034651738.1|DSUB	LOC115633360|XP_030386660.1|SLEB
OG0006254	LOC117897134|XP_034661698.1|DSUB	LOC115632198|XP_030385104.1|SLEB
OG0006255	LOC117897525|XP_034662334.1|DSUB	LOC115621270|XP_030370730.1|SLEB
OG0006256	LOC117903315|XP_034671142.1|DSUB	LOC115629794|XP_030382213.1|SLEB
OG0006257	LOC117899616|XP_034665655.1|DSUB	LOC115633353|XP_030386649.1|SLEB
OG0006258	LOC117903108|XP_034670823.1|DSUB	LOC115633379|XP_030386682.1|SLEB
OG0006259	LOC117898677|XP_034664150.1|DSUB	LOC115621130|XP_030370540.1|SLEB
OG0006260	LOC117903394|XP_034671271.1|DSUB	LOC115627146|XP_030378584.1|SLEB
OG0006261	LOC117902734|XP_034670200.1|DSUB	LOC115631114|XP_030383634.1|SLEB
OG0006262	LOC117903478|XP_034671424.1|DSUB	LOC115629579|XP_030381931.1|SLEB
OG0006263	LOC117903103|XP_034670812.1|DSUB	LOC115627449|XP_030378974.1|SLEB
OG0006264	LOC117894371|XP_034657268.1|DSUB	LOC115628747|XP_030380813.1|SLEB
OG0006265	LOC117890196|XP_034650792.1|DSUB	LOC115622455|XP_030372262.1|SLEB
OG0006266	LOC117894359|XP_034657246.1|DSUB	LOC115628669|XP_030380698.1|SLEB
OG0006267	LOC117891506|XP_034652892.1|DSUB	LOC115627404|XP_030378918.1|SLEB
OG0006268	LOC117891728|XP_034653211.1|DSUB	LOC115633837|XP_030387188.1|SLEB
OG0006269	LOC117898801|XP_034664335.1|DSUB	LOC115620721|XP_030369960.1|SLEB
OG0006270	LOC117895069|XP_034658348.1|DSUB	LOC115627973|XP_030379728.1|SLEB
OG0006271	LOC117896217|XP_034660242.1|DSUB	LOC115620822|XP_030370112.1|SLEB
OG0006272	LOC117894165|XP_034656970.1|DSUB	LOC115633347|XP_030386640.1|SLEB
OG0006273	LOC117890068|XP_034650598.1|DSUB	LOC115634300|XP_030387813.1|SLEB
OG0006274	LOC117902974|XP_034670530.1|DSUB	LOC115633335|XP_030386628.1|SLEB
OG0006275	LOC117903340|XP_034671177.1|DSUB	LOC115627067|XP_030378474.1|SLEB
OG0006276	LOC117893082|XP_034655394.1|DSUB	LOC115628234|XP_030380108.1|SLEB
OG0006277	LOC117897406|XP_034662120.1|DSUB	LOC115630667|XP_030383173.1|SLEB
OG0006278	LOC117896492|XP_034660727.1|DSUB	LOC115628731|XP_030380795.1|SLEB
OG0006279	LOC117903885|XP_034672275.1|DSUB	LOC115633308|XP_030386592.1|SLEB
OG0006280	LOC117901845|XP_034668684.1|DSUB	LOC115627665|XP_030379267.1|SLEB
OG0006281	LOC117901863|XP_034668713.1|DSUB	LOC115627713|XP_030379320.1|SLEB
OG0006282	LOC117903186|XP_034670928.1|DSUB	LOC115629251|XP_030381528.1|SLEB
OG0006283	LOC117898496|XP_034663829.1|DSUB	LOC115620597|XP_030369770.1|SLEB
OG0006284	LOC117893402|XP_034655893.1|DSUB	LOC115632184|XP_030385079.1|SLEB
OG0006285	LOC117897625|XP_034662484.1|DSUB	LOC115621965|XP_030371673.1|SLEB
OG0006286	LOC117896622|XP_034660951.1|DSUB	LOC115620658|XP_030369869.1|SLEB
OG0006287	LOC117903889|XP_034672282.1|DSUB	LOC115633310|XP_030386600.1|SLEB
OG0006288	LOC117897964|XP_034662963.1|DSUB	LOC115621518|XP_030371043.1|SLEB
OG0006289	LOC117897759|XP_034662695.1|DSUB	LOC115621654|XP_030371218.1|SLEB
OG0006290	LOC117903162|XP_034670892.1|DSUB	LOC115627729|XP_030379344.1|SLEB
OG0006291	LOC117900332|XP_034666561.1|DSUB	LOC115631537|XP_030384169.1|SLEB
OG0006292	LOC117894791|XP_034657952.1|DSUB	LOC115626716|XP_030378019.1|SLEB
OG0006293	LOC117892984|XP_034655227.1|DSUB	LOC115632377|XP_030385358.1|SLEB
OG0006294	LOC117890074|XP_034650652.1|DSUB	LOC115629097|XP_030381275.1|SLEB
OG0006295	LOC117898381|XP_034663625.1|DSUB	LOC115628964|XP_030381100.1|SLEB
OG0006296	LOC117902217|XP_034669341.1|DSUB	LOC115629653|XP_030382024.1|SLEB
OG0006297	LOC117903725|XP_034671966.1|DSUB	LOC115627113|XP_030378539.1|SLEB
OG0006298	LOC117890567|XP_034651428.1|DSUB	LOC115629793|XP_030382212.1|SLEB
OG0006299	LOC117890648|XP_034651495.1|DSUB	LOC115626878|XP_030378248.1|SLEB
OG0006300	LOC117903372|XP_034671237.1|DSUB	LOC115627124|XP_030378553.1|SLEB
OG0006301	LOC117903194|XP_034670968.1|DSUB	LOC115627266|XP_030378754.1|SLEB
OG0006302	LOC117903746|XP_034672035.1|DSUB	LOC115626704|XP_030377997.1|SLEB
OG0006303	LOC117890021|XP_034650525.1|DSUB	LOC115620027|XP_030368990.1|SLEB
OG0006304	LOC117899462|XP_034665367.1|DSUB	LOC115620545|XP_030369688.1|SLEB
OG0006305	LOC117896167|XP_034660136.1|DSUB	LOC115621310|XP_030370784.1|SLEB
OG0006306	LOC117899760|XP_034665904.1|DSUB	LOC115620811|XP_030370095.1|SLEB
OG0006307	LOC117897988|XP_034663004.1|DSUB	LOC115620528|XP_030369657.1|SLEB
OG0006308	LOC117896100|XP_034660047.1|DSUB	LOC115627254|XP_030378741.1|SLEB
OG0006309	LOC117903425|XP_034671333.1|DSUB	LOC115629155|XP_030381382.1|SLEB
OG0006310	LOC117897166|XP_034661727.1|DSUB	LOC115621394|XP_030370896.1|SLEB
OG0006311	LOC117903184|XP_034670923.1|DSUB	LOC115626991|XP_030378366.1|SLEB
OG0006312	LOC117903183|XP_034670921.1|DSUB	LOC115626680|XP_030377967.1|SLEB
OG0006313	LOC117894350|XP_034657234.1|DSUB	LOC115626756|XP_030378073.1|SLEB
OG0006314	LOC117889571|XP_034649862.1|DSUB	LOC115629277|XP_030381566.1|SLEB
