Orthogroup	DSUB.longest_only	DEUG.longest_only
OG0006160	LOC117891027|XP_034652081.1|DSUB	LOC108107484|XP_017070519.1|DEUG
OG0006161	LOC117890654|XP_034651512.1|DSUB	LOC108104479|XP_017066065.1|DEUG
OG0006162	LOC117902967|XP_034670512.1|DSUB	LOC108108683|XP_017072279.1|DEUG
OG0006163	LOC117891601|XP_034653025.1|DSUB	LOC108106351|XP_017068820.1|DEUG
OG0006165	LOC117894859|XP_034658007.1|DSUB	LOC108108679|XP_017072273.1|DEUG
OG0006167	LOC117891888|XP_034653578.1|DSUB	LOC108109168|XP_017073080.1|DEUG
OG0006168	LOC117900463|XP_034666733.1|DSUB	LOC108103195|XP_017064072.1|DEUG
OG0006169	LOC117901256|XP_034667875.1|DSUB	LOC108104438|XP_017065986.1|DEUG, LOC108116151|XP_017083376.1|DEUG
OG0006170	LOC117892175|XP_034654145.1|DSUB	LOC108109074|XP_017072922.1|DEUG
OG0006171	LOC117898835|XP_034664402.1|DSUB	LOC108114048|XP_017080286.1|DEUG
OG0006172	LOC117893448|XP_034655958.1|DSUB	LOC108104892|XP_017066711.1|DEUG, LOC108104900|XP_017066720.1|DEUG
OG0006173	LOC117901141|XP_034667675.1|DSUB	LOC108110803|XP_017075526.1|DEUG
OG0006174	LOC117893627|XP_034656200.1|DSUB	LOC108108444|XP_017071987.1|DEUG, LOC108108450|XP_017071992.1|DEUG
OG0006175	LOC117890609|XP_034651439.1|DSUB	LOC108108885|XP_017072591.1|DEUG
OG0006176	LOC117901266|XP_034667849.1|DSUB, LOC117900745|XP_034667114.1|DSUB	LOC108114794|XP_017081395.1|DEUG, LOC108114801|XP_017081403.1|DEUG
OG0006177	LOC117895955|XP_034659797.1|DSUB, LOC117895956|XP_034659799.1|DSUB, LOC117901406|XP_034668031.1|DSUB	LOC108109786|XP_017073954.1|DEUG
OG0006178	LOC117891300|XP_034652598.1|DSUB	LOC108112140|XP_017077377.1|DEUG
OG0006179	LOC117893636|XP_034656214.1|DSUB	LOC108108983|XP_017072732.1|DEUG, LOC108115265|XP_017082111.1|DEUG, LOC108110221|XP_017074697.1|DEUG, LOC108115259|XP_017082105.1|DEUG, LOC108115267|XP_017082112.1|DEUG
OG0006181	LOC117897245|XP_034661857.1|DSUB	LOC108117216|XP_017085031.1|DEUG
OG0006182	LOC117897848|XP_034662807.1|DSUB	LOC108115709|XP_017082769.1|DEUG
OG0006183	LOC117898679|XP_034664153.1|DSUB	LOC108116943|XP_017084580.1|DEUG
OG0006184	LOC117896986|XP_034661432.1|DSUB	LOC108109567|XP_017073632.1|DEUG
OG0006185	LOC117896920|XP_034661351.1|DSUB	LOC108105602|XP_017067766.1|DEUG
OG0006186	LOC117899705|XP_034665803.1|DSUB	LOC108109551|XP_017073610.1|DEUG
OG0006187	LOC117899111|XP_034664790.1|DSUB	LOC108111303|XP_017076186.1|DEUG
OG0006188	LOC117902470|XP_034669771.1|DSUB	LOC108109733|XP_017073870.1|DEUG
OG0006189	LOC117902507|XP_034669825.1|DSUB	LOC108109734|XP_017073873.1|DEUG
OG0006190	LOC117897383|XP_034662083.1|DSUB	LOC108117523|XP_017085510.1|DEUG
OG0006191	LOC117897252|XP_034661865.1|DSUB	LOC108115864|XP_017082979.1|DEUG
OG0006192	LOC117903176|XP_034670912.1|DSUB	LOC108103710|XP_017064796.1|DEUG
OG0006193	LOC117890972|XP_034652042.1|DSUB	LOC108102930|XP_017063679.1|DEUG
OG0006194	LOC117889614|XP_034649927.1|DSUB	LOC108102988|XP_017063789.1|DEUG
OG0006195	LOC117891606|XP_034653034.1|DSUB	LOC108110077|XP_017074454.1|DEUG
OG0006196	LOC117899621|XP_034665662.1|DSUB	LOC108110465|XP_017075025.1|DEUG
OG0006197	LOC117902989|XP_034670591.1|DSUB	LOC108102334|XP_017062636.1|DEUG
OG0006198	LOC117892502|XP_034654673.1|DSUB	LOC108116561|XP_017083993.1|DEUG
OG0006199	LOC117896278|XP_034660372.1|DSUB	LOC108113743|XP_017079921.1|DEUG
OG0006200	LOC117897729|XP_034662647.1|DSUB	LOC108111607|XP_017076625.1|DEUG
OG0006201	LOC117901525|XP_034668196.1|DSUB	LOC108109949|XP_017074243.1|DEUG
OG0006202	LOC117902306|XP_034669482.1|DSUB	LOC108109924|XP_017074214.1|DEUG
OG0006203	LOC117899419|XP_034665304.1|DSUB	LOC108105345|XP_017067337.1|DEUG
OG0006204	LOC117899445|XP_034665342.1|DSUB	LOC108105240|XP_017067202.1|DEUG
OG0006205	LOC117889875|XP_034650278.1|DSUB	LOC108103101|XP_017063955.1|DEUG
OG0006206	LOC117902095|XP_034669086.1|DSUB	LOC108115226|XP_017082071.1|DEUG
OG0006207	LOC117900104|XP_034666218.1|DSUB	LOC108115495|XP_017082470.1|DEUG
OG0006208	LOC117895105|XP_034658397.1|DSUB	LOC108104644|XP_017066311.1|DEUG
OG0006209	LOC117903114|XP_034670831.1|DSUB	LOC108103975|XP_017065242.1|DEUG
OG0006210	LOC117903643|XP_034671816.1|DSUB	LOC108116374|XP_017083707.1|DEUG
OG0006211	LOC117901552|XP_034668240.1|DSUB	LOC108106119|XP_017068488.1|DEUG
OG0006212	LOC117901549|XP_034668238.1|DSUB	LOC108106117|XP_017068486.1|DEUG
OG0006213	LOC117899460|XP_034665365.1|DSUB	LOC108117656|XP_017085679.1|DEUG
OG0006214	LOC117894122|XP_034656902.1|DSUB	LOC108102987|XP_017063788.1|DEUG
OG0006215	LOC117903403|XP_034671293.1|DSUB	LOC108117414|XP_017085311.1|DEUG
OG0006216	LOC117897548|XP_034662366.1|DSUB	LOC108115874|XP_017082994.1|DEUG
OG0006217	LOC117894797|XP_034657922.1|DSUB	LOC108105384|XP_017067417.1|DEUG
OG0006218	LOC117902454|XP_034669741.1|DSUB	LOC108105853|XP_017068113.1|DEUG
OG0006219	LOC117889632|XP_034649982.1|DSUB	LOC108102443|XP_017062926.1|DEUG
OG0006220	LOC117893709|XP_034656286.1|DSUB	LOC108108596|XP_017072183.1|DEUG
OG0006221	LOC117897600|XP_034662449.1|DSUB	LOC108109082|XP_017072938.1|DEUG
OG0006222	LOC117896814|XP_034661210.1|DSUB	LOC108109057|XP_017072868.1|DEUG
OG0006223	LOC117901242|XP_034667812.1|DSUB	LOC108109635|XP_017073700.1|DEUG
OG0006224	LOC117889886|XP_034650290.1|DSUB	LOC108103102|XP_017063956.1|DEUG
OG0006225	LOC117889640|XP_034649989.1|DSUB	LOC108103251|XP_017064144.1|DEUG
OG0006226	LOC117892537|XP_034654736.1|DSUB	LOC108112237|XP_017077547.1|DEUG
OG0006227	LOC117903292|XP_034671113.1|DSUB	LOC108111862|XP_017076974.1|DEUG
OG0006228	LOC117892665|XP_034654944.1|DSUB	LOC108109033|XP_017072817.1|DEUG
OG0006229	LOC117902927|XP_034670401.1|DSUB	LOC108102349|XP_017062687.1|DEUG
OG0006230	LOC117889577|XP_034649871.1|DSUB	LOC108103474|XP_017064463.1|DEUG
OG0006231	LOC117903215|XP_034670998.1|DSUB	LOC108102899|XP_017063601.1|DEUG
OG0006232	LOC117903448|XP_034671371.1|DSUB	LOC108103954|XP_017065206.1|DEUG
OG0006233	LOC117902066|XP_034669040.1|DSUB	LOC108103962|XP_017065221.1|DEUG
OG0006234	LOC117903316|XP_034671144.1|DSUB	LOC108103482|XP_017064476.1|DEUG
OG0006235	LOC117898763|XP_034664288.1|DSUB	LOC108103568|XP_017064582.1|DEUG
OG0006236	LOC117901652|XP_034668383.1|DSUB	LOC108110082|XP_017074459.1|DEUG
OG0006237	LOC117889900|XP_034650309.1|DSUB	LOC108103112|XP_017063969.1|DEUG
OG0006238	LOC117893160|XP_034655564.1|DSUB	LOC108102944|XP_017063704.1|DEUG
OG0006239	LOC117897587|XP_034662435.1|DSUB	LOC108102406|XP_017062850.1|DEUG
OG0006240	LOC117899142|XP_034664840.1|DSUB	LOC108111433|XP_017076389.1|DEUG
OG0006241	LOC117903310|XP_034671135.1|DSUB	LOC108103478|XP_017064469.1|DEUG
OG0006242	LOC117903904|XP_034672299.1|DSUB	LOC108109989|XP_017074312.1|DEUG
OG0006243	LOC117897595|XP_034662441.1|DSUB	LOC108110589|XP_017075178.1|DEUG
OG0006244	LOC117897655|XP_034662527.1|DSUB	LOC108110621|XP_017075211.1|DEUG
OG0006245	LOC117896177|XP_034660151.1|DSUB	LOC108115666|XP_017082718.1|DEUG
OG0006246	LOC117890866|XP_034651847.1|DSUB	LOC108118154|XP_017086201.1|DEUG
OG0006247	LOC117890055|XP_034650577.1|DSUB	LOC108112808|XP_017078590.1|DEUG
OG0006248	LOC117899755|XP_034665897.1|DSUB	LOC108105372|XP_017067437.1|DEUG, LOC108117322|XP_017085182.1|DEUG
OG0006249	LOC117902363|XP_034669567.1|DSUB	LOC108102647|XP_017063261.1|DEUG
OG0006250	LOC117903711|XP_034671948.1|DSUB	LOC108110069|XP_017074439.1|DEUG
OG0006251	LOC117896125|XP_034660073.1|DSUB	LOC108115816|XP_017082896.1|DEUG
OG0006252	LOC117896124|XP_034660072.1|DSUB	LOC108115815|XP_017082895.1|DEUG
OG0006253	LOC117890773|XP_034651738.1|DSUB	LOC108118152|XP_017086198.1|DEUG
OG0006254	LOC117897134|XP_034661698.1|DSUB	LOC108115527|XP_017082518.1|DEUG
OG0006255	LOC117897525|XP_034662334.1|DSUB	LOC108115686|XP_017082743.1|DEUG
OG0006256	LOC117903315|XP_034671142.1|DSUB	LOC108103481|XP_017064475.1|DEUG
OG0006257	LOC117899616|XP_034665655.1|DSUB	LOC108103144|XP_017064005.1|DEUG
OG0006258	LOC117903108|XP_034670823.1|DSUB	LOC108103974|XP_017065241.1|DEUG
OG0006259	LOC117898677|XP_034664150.1|DSUB	LOC108116942|XP_017084579.1|DEUG
OG0006260	LOC117903394|XP_034671271.1|DSUB	LOC108103169|XP_017064044.1|DEUG
OG0006261	LOC117902734|XP_034670200.1|DSUB	LOC108104124|XP_017065515.1|DEUG
OG0006262	LOC117903478|XP_034671424.1|DSUB	LOC108109705|XP_017073823.1|DEUG
OG0006263	LOC117903103|XP_034670812.1|DSUB	LOC108103714|XP_017064800.1|DEUG
OG0006264	LOC117894371|XP_034657268.1|DSUB	LOC108104365|XP_017065865.1|DEUG
OG0006265	LOC117890196|XP_034650792.1|DSUB	LOC108113048|XP_017078967.1|DEUG
OG0006266	LOC117894359|XP_034657246.1|DSUB	LOC108104406|XP_017065942.1|DEUG
OG0006267	LOC117891506|XP_034652892.1|DSUB	LOC108118365|XP_017086523.1|DEUG
OG0006268	LOC117891728|XP_034653211.1|DSUB	LOC108113035|XP_017078955.1|DEUG
OG0006269	LOC117898801|XP_034664335.1|DSUB	LOC108112836|XP_017078636.1|DEUG
OG0006270	LOC117895069|XP_034658348.1|DSUB	LOC108109666|XP_017073734.1|DEUG
OG0006271	LOC117896217|XP_034660242.1|DSUB	LOC108113803|XP_017080000.1|DEUG
OG0006272	LOC117894165|XP_034656970.1|DSUB	LOC108103005|XP_017063812.1|DEUG
OG0006273	LOC117890068|XP_034650598.1|DSUB	LOC108112372|XP_017077691.1|DEUG
OG0006274	LOC117902974|XP_034670530.1|DSUB	LOC108118364|XP_017086522.1|DEUG
OG0006275	LOC117903340|XP_034671177.1|DSUB	LOC108103369|XP_017064304.1|DEUG
OG0006276	LOC117893082|XP_034655394.1|DSUB	LOC108104716|XP_017066426.1|DEUG
OG0006277	LOC117897406|XP_034662120.1|DSUB	LOC108115178|XP_017081991.1|DEUG
OG0006278	LOC117896492|XP_034660727.1|DSUB	LOC108105321|XP_017067301.1|DEUG
OG0006279	LOC117903885|XP_034672275.1|DSUB	LOC108102949|XP_017063713.1|DEUG
OG0006280	LOC117901845|XP_034668684.1|DSUB	LOC108102399|XP_017062831.1|DEUG
OG0006281	LOC117901863|XP_034668713.1|DSUB	LOC108102398|XP_017062830.1|DEUG
OG0006282	LOC117903186|XP_034670928.1|DSUB	LOC108105092|XP_017067012.1|DEUG
OG0006283	LOC117898496|XP_034663829.1|DSUB	LOC108116702|XP_017084208.1|DEUG
OG0006284	LOC117893402|XP_034655893.1|DSUB	LOC108114441|XP_017080923.1|DEUG
OG0006285	LOC117897625|XP_034662484.1|DSUB	LOC108114956|XP_017081639.1|DEUG
OG0006286	LOC117896622|XP_034660951.1|DSUB	LOC108116996|XP_017084650.1|DEUG
OG0006287	LOC117903889|XP_034672282.1|DSUB	LOC108103017|XP_017063831.1|DEUG
OG0006288	LOC117897964|XP_034662963.1|DSUB	LOC108113507|XP_017079588.1|DEUG
OG0006289	LOC117897759|XP_034662695.1|DSUB	LOC108116963|XP_017084608.1|DEUG
OG0006290	LOC117903162|XP_034670892.1|DSUB	LOC108117117|XP_017084838.1|DEUG
OG0006291	LOC117900332|XP_034666561.1|DSUB	LOC108108219|XP_017071679.1|DEUG
OG0006292	LOC117894791|XP_034657952.1|DSUB	LOC108103877|XP_017065093.1|DEUG
OG0006293	LOC117892984|XP_034655227.1|DSUB	LOC108102826|XP_017063504.1|DEUG
OG0006294	LOC117890074|XP_034650652.1|DSUB	LOC108102924|XP_017063667.1|DEUG
OG0006295	LOC117898381|XP_034663625.1|DSUB	LOC108103707|XP_017064792.1|DEUG
OG0006296	LOC117902217|XP_034669341.1|DSUB	LOC108103773|XP_017064890.1|DEUG
OG0006297	LOC117903725|XP_034671966.1|DSUB	LOC108105367|XP_017067382.1|DEUG
OG0006298	LOC117890567|XP_034651428.1|DSUB	LOC108102926|XP_017063673.1|DEUG
OG0006299	LOC117890648|XP_034651495.1|DSUB	LOC108118283|XP_017086367.1|DEUG
OG0006300	LOC117903372|XP_034671237.1|DSUB	LOC108103364|XP_017064299.1|DEUG
OG0006301	LOC117903194|XP_034670968.1|DSUB	LOC108105073|XP_017066985.1|DEUG
OG0006302	LOC117903746|XP_034672035.1|DSUB	LOC108111876|XP_017076993.1|DEUG
OG0006303	LOC117890021|XP_034650525.1|DSUB	LOC108106582|XP_017069252.1|DEUG
OG0006304	LOC117899462|XP_034665367.1|DSUB	LOC108116021|XP_017083197.1|DEUG
OG0006305	LOC117896167|XP_034660136.1|DSUB	LOC108116030|XP_017083206.1|DEUG
OG0006306	LOC117899760|XP_034665904.1|DSUB	LOC108113732|XP_017079909.1|DEUG
OG0006307	LOC117897988|XP_034663004.1|DSUB	LOC108109376|XP_017073358.1|DEUG
OG0006308	LOC117896100|XP_034660047.1|DSUB	LOC108103489|XP_017064486.1|DEUG
OG0006309	LOC117903425|XP_034671333.1|DSUB	LOC108103983|XP_017065257.1|DEUG
OG0006310	LOC117897166|XP_034661727.1|DSUB	LOC108115354|XP_017082267.1|DEUG
OG0006311	LOC117903184|XP_034670923.1|DSUB	LOC108103454|XP_017064432.1|DEUG
OG0006312	LOC117903183|XP_034670921.1|DSUB	LOC108103452|XP_017064429.1|DEUG
OG0006313	LOC117894350|XP_034657234.1|DSUB	LOC108117432|XP_017085335.1|DEUG
OG0006314	LOC117889571|XP_034649862.1|DSUB	LOC108115223|XP_017082067.1|DEUG
OG0006315	LOC117899615|XP_034665649.1|DSUB	LOC108104223|XP_017065656.1|DEUG
OG0006316	LOC117900980|XP_034667468.1|DSUB	LOC108112698|XP_017078402.1|DEUG
OG0006317	LOC117903612|XP_034671759.1|DSUB	LOC108104971|XP_017066831.1|DEUG
OG0006318	LOC117902246|XP_034669386.1|DSUB	LOC108103765|XP_017064877.1|DEUG
OG0006319	LOC117892541|XP_034654740.1|DSUB	LOC108104865|XP_017066676.1|DEUG
OG0006320	LOC117891816|XP_034653436.1|DSUB	LOC108103164|XP_017064034.1|DEUG
OG0006321	LOC117890846|XP_034651824.1|DSUB	LOC108103163|XP_017064033.1|DEUG
OG0006322	LOC117902874|XP_034670345.1|DSUB	LOC108103122|XP_017063976.1|DEUG
OG0006323	LOC117902101|XP_034669099.1|DSUB	LOC108115199|XP_017082012.1|DEUG
OG0006324	LOC117903673|XP_034671896.1|DSUB	LOC108103644|XP_017064687.1|DEUG
OG0006325	LOC117898693|XP_034664198.1|DSUB	LOC108110250|XP_017074727.1|DEUG
OG0006326	LOC117895549|XP_034659143.1|DSUB	LOC108118222|XP_017086289.1|DEUG
OG0006327	LOC117896485|XP_034660715.1|DSUB	LOC108115885|XP_017083017.1|DEUG
OG0006328	LOC117897511|XP_034662301.1|DSUB	LOC108115605|XP_017082620.1|DEUG
OG0006329	LOC117903792|XP_034672110.1|DSUB	LOC108103809|XP_017064979.1|DEUG
OG0006330	LOC117896012|XP_034659901.1|DSUB	LOC108113750|XP_017079933.1|DEUG
OG0006331	LOC117899499|XP_034665442.1|DSUB	LOC108105374|XP_017067398.1|DEUG
OG0006332	LOC117896643|XP_034661016.1|DSUB	LOC108103886|XP_017065106.1|DEUG
OG0006333	LOC117890286|XP_034650944.1|DSUB	LOC108118354|XP_017086492.1|DEUG
OG0006334	LOC117898388|XP_034663637.1|DSUB	LOC108103688|XP_017064767.1|DEUG
OG0006335	LOC117899712|XP_034665818.1|DSUB	LOC108115696|XP_017082755.1|DEUG
OG0006336	LOC117896093|XP_034660035.1|DSUB	LOC108110141|XP_017074545.1|DEUG
OG0006337	LOC117889601|XP_034649907.1|DSUB	LOC108111883|XP_017077004.1|DEUG
OG0006338	LOC117897431|XP_034662160.1|DSUB	LOC108115019|XP_017081750.1|DEUG
OG0006339	LOC117893386|XP_034655876.1|DSUB	LOC108115219|XP_017082062.1|DEUG
OG0006340	LOC117903206|XP_034670984.1|DSUB	LOC108105057|XP_017066965.1|DEUG
OG0006341	LOC117892281|XP_034654295.1|DSUB	LOC108103155|XP_017064022.1|DEUG
OG0006342	LOC117899533|XP_034665498.1|DSUB	LOC108103159|XP_017064029.1|DEUG
OG0006343	LOC117899636|XP_034665689.1|DSUB	LOC108103113|XP_017063970.1|DEUG
OG0006344	LOC117893882|XP_034656547.1|DSUB	LOC108103506|XP_017064506.1|DEUG
OG0006345	LOC117898814|XP_034664358.1|DSUB	LOC108115617|XP_017082652.1|DEUG
OG0006346	LOC117896850|XP_034661265.1|DSUB	LOC108116039|XP_017083225.1|DEUG
OG0006347	LOC117898935|XP_034664539.1|DSUB	LOC108116665|XP_017084145.1|DEUG
OG0006348	LOC117898618|XP_034664068.1|DSUB	LOC108103332|XP_017064257.1|DEUG
OG0006349	LOC117890194|XP_034650794.1|DSUB	LOC108104407|XP_017065943.1|DEUG
OG0006350	LOC117897724|XP_034662642.1|DSUB	LOC108111377|XP_017076298.1|DEUG
OG0006351	LOC117890716|XP_034651652.1|DSUB	LOC108105090|XP_017067006.1|DEUG
OG0006352	LOC117891351|XP_034652673.1|DSUB	LOC108106614|XP_017069303.1|DEUG
OG0006353	LOC117898997|XP_034664632.1|DSUB	LOC108111300|XP_017076183.1|DEUG
OG0006354	LOC117897528|XP_034662337.1|DSUB	LOC108115655|XP_017082701.1|DEUG
OG0006355	LOC117899668|XP_034665750.1|DSUB	LOC108103149|XP_017064011.1|DEUG
OG0006356	LOC117903378|XP_034671239.1|DSUB	LOC108104417|XP_017065961.1|DEUG
OG0006357	LOC117897795|XP_034662772.1|DSUB	LOC108105348|XP_017067343.1|DEUG
OG0006358	LOC117895577|XP_034659189.1|DSUB	LOC108102818|XP_017063489.1|DEUG
OG0006359	LOC117899680|XP_034665760.1|DSUB	LOC108105598|XP_017067762.1|DEUG
OG0006360	LOC117890134|XP_034650715.1|DSUB	LOC108103217|XP_017064101.1|DEUG
OG0006361	LOC117897927|XP_034662903.1|DSUB	LOC108116148|XP_017083373.1|DEUG
OG0006362	LOC117903502|XP_034671473.1|DSUB	LOC108105497|XP_017067603.1|DEUG
OG0006363	LOC117889787|XP_034650152.1|DSUB	LOC108103560|XP_017064575.1|DEUG
OG0006364	LOC117900866|XP_034667279.1|DSUB, LOC117900865|XP_034667278.1|DSUB	LOC108104134|XP_017065525.1|DEUG
OG0006365	LOC117902788|XP_034670288.1|DSUB	LOC108109633|XP_017073697.1|DEUG
OG0006366	LOC117890761|XP_034651726.1|DSUB	LOC108109707|XP_017073826.1|DEUG
OG0006367	LOC117893662|XP_034656247.1|DSUB	LOC108103190|XP_017064066.1|DEUG
OG0006368	LOC117896431|XP_034660646.1|DSUB	LOC108111331|XP_017076240.1|DEUG
OG0006369	LOC117899641|XP_034665709.1|DSUB	LOC108111325|XP_017076224.1|DEUG
OG0006370	LOC117903570|XP_034671668.1|DSUB	LOC108106059|XP_017068406.1|DEUG
OG0006371	LOC117897950|XP_034662940.1|DSUB	LOC108113508|XP_017079589.1|DEUG
OG0006372	LOC117899357|XP_034665220.1|DSUB	LOC108115888|XP_017083021.1|DEUG
OG0006373	LOC117899078|XP_034664742.1|DSUB	LOC108118084|XP_017086120.1|DEUG
OG0006374	LOC117903767|XP_034672071.1|DSUB	LOC108103447|XP_017064417.1|DEUG
OG0006375	LOC117889645|XP_034650000.1|DSUB	LOC108110083|XP_017074461.1|DEUG
OG0006376	LOC117893789|XP_034656427.1|DSUB	LOC108103156|XP_017064026.1|DEUG
OG0006377	LOC117903830|XP_034672173.1|DSUB	LOC108109963|XP_017074268.1|DEUG
OG0006378	LOC117897722|XP_034662639.1|DSUB	LOC108111410|XP_017076353.1|DEUG
OG0006379	LOC117903859|XP_034672233.1|DSUB	LOC108110031|XP_017074369.1|DEUG
OG0006380	LOC117903136|XP_034670863.1|DSUB	LOC108110334|XP_017074853.1|DEUG
OG0006381	LOC117890258|XP_034650939.1|DSUB	LOC108102925|XP_017063671.1|DEUG
OG0006382	LOC117894033|XP_034657167.1|DSUB	LOC108103900|XP_017065132.1|DEUG
OG0006383	LOC117897460|XP_034662240.1|DSUB	LOC108103810|XP_017064985.1|DEUG
OG0006384	LOC117903795|XP_034672114.1|DSUB	LOC108103816|XP_017064992.1|DEUG
OG0006385	LOC117903019|XP_034670648.1|DSUB, LOC117897508|XP_034662290.1|DSUB	LOC108115653|XP_017082697.1|DEUG
OG0006386	LOC117902608|XP_034670011.1|DSUB	LOC108106932|XP_017069686.1|DEUG
OG0006387	LOC117898091|XP_034663162.1|DSUB	LOC108111394|XP_017076318.1|DEUG
OG0006388	LOC117898346|XP_034663573.1|DSUB	LOC108103686|XP_017064764.1|DEUG
OG0006389	LOC117892056|XP_034653879.1|DSUB	LOC108103687|XP_017064766.1|DEUG
OG0006390	LOC117898352|XP_034663576.1|DSUB	LOC108105273|XP_017067247.1|DEUG
OG0006391	LOC117898871|XP_034664443.1|DSUB	LOC108117002|XP_017084657.1|DEUG
OG0006392	LOC117902936|XP_034670477.1|DSUB	LOC108103711|XP_017064797.1|DEUG
OG0006393	LOC117902545|XP_034669873.1|DSUB	LOC108102974|XP_017063810.1|DEUG
OG0006394	LOC117896191|XP_034660172.1|DSUB	LOC108107375|XP_017070413.1|DEUG
OG0006395	LOC117898268|XP_034663413.1|DSUB	LOC108112843|XP_017078649.1|DEUG
OG0006396	LOC117903697|XP_034671927.1|DSUB	LOC108105065|XP_017066973.1|DEUG
OG0006397	LOC117897172|XP_034661762.1|DSUB	LOC108110391|XP_017074935.1|DEUG
OG0006398	LOC117903124|XP_034670844.1|DSUB	LOC108103268|XP_017064169.1|DEUG
OG0006399	LOC117903322|XP_034671156.1|DSUB	LOC108110065|XP_017074435.1|DEUG
OG0006400	LOC117903318|XP_034671147.1|DSUB	LOC108110064|XP_017074433.1|DEUG
OG0006401	LOC117893827|XP_034656475.1|DSUB	LOC108108473|XP_017072021.1|DEUG
OG0006402	LOC117898962|XP_034664592.1|DSUB	LOC108110266|XP_017074743.1|DEUG
OG0006403	LOC117896573|XP_034660864.1|DSUB	LOC108110174|XP_017074586.1|DEUG
OG0006404	LOC117895973|XP_034659824.1|DSUB	LOC108116384|XP_017083730.1|DEUG
OG0006405	LOC117893853|XP_034656512.1|DSUB	LOC108113827|XP_017080025.1|DEUG
OG0006406	LOC117896965|XP_034661400.1|DSUB	LOC108116075|XP_017083281.1|DEUG
OG0006407	LOC117889624|XP_034649966.1|DSUB	LOC108118078|XP_017086110.1|DEUG
OG0006408	LOC117903204|XP_034670981.1|DSUB	LOC108105056|XP_017066963.1|DEUG
OG0006409	LOC117903770|XP_034672075.1|DSUB	LOC108104358|XP_017065856.1|DEUG
OG0006410	LOC117903055|XP_034670690.1|DSUB	LOC108103875|XP_017065090.1|DEUG
OG0006411	LOC117903553|XP_034671644.1|DSUB	LOC108103868|XP_017065072.1|DEUG
OG0006412	LOC117897582|XP_034662427.1|DSUB	LOC108113629|XP_017079786.1|DEUG
OG0006413	LOC117896195|XP_034660179.1|DSUB	LOC108113605|XP_017079750.1|DEUG
OG0006414	LOC117898398|XP_034663647.1|DSUB	LOC108109535|XP_017073589.1|DEUG
OG0006415	LOC117903472|XP_034671411.1|DSUB	LOC108109680|XP_017073762.1|DEUG
OG0006416	LOC117896934|XP_034661369.1|DSUB	LOC108104925|XP_017066766.1|DEUG
OG0006417	LOC117902692|XP_034670125.1|DSUB	LOC108111093|XP_017075921.1|DEUG
OG0006418	LOC117895982|XP_034659858.1|DSUB	LOC108103467|XP_017064451.1|DEUG
OG0006419	LOC117897703|XP_034662615.1|DSUB	LOC108105215|XP_017067163.1|DEUG
OG0006420	LOC117898562|XP_034663939.1|DSUB	LOC108116655|XP_017084135.1|DEUG
OG0006421	LOC117901914|XP_034668770.1|DSUB	LOC108102475|XP_017062972.1|DEUG
OG0006422	LOC117902143|XP_034669170.1|DSUB	LOC108102488|XP_017062990.1|DEUG
OG0006423	LOC117896304|XP_034660417.1|DSUB	LOC108115647|XP_017082690.1|DEUG
OG0006424	LOC117896306|XP_034660420.1|DSUB	LOC108115649|XP_017082692.1|DEUG
OG0006425	LOC117897361|XP_034662034.1|DSUB	LOC108115707|XP_017082767.1|DEUG
OG0006426	LOC117897360|XP_034662033.1|DSUB	LOC108115706|XP_017082766.1|DEUG
OG0006427	LOC117897546|XP_034662364.1|DSUB	LOC108115878|XP_017083007.1|DEUG
OG0006428	LOC117897011|XP_034661468.1|DSUB	LOC108110219|XP_017074690.1|DEUG
OG0006429	LOC117898468|XP_034663786.1|DSUB	LOC108116596|XP_017084035.1|DEUG
OG0006430	LOC117895219|XP_034658603.1|DSUB	LOC108114629|XP_017081185.1|DEUG
OG0006431	LOC117898064|XP_034663124.1|DSUB	LOC108111400|XP_017076324.1|DEUG
OG0006432	LOC117898795|XP_034664325.1|DSUB	LOC108117107|XP_017084812.1|DEUG
OG0006433	LOC117896607|XP_034660931.1|DSUB	LOC108116648|XP_017084124.1|DEUG
OG0006434	LOC117902384|XP_034669596.1|DSUB	LOC108110524|XP_017075094.1|DEUG
OG0006435	LOC117898181|XP_034663281.1|DSUB	LOC108115853|XP_017082959.1|DEUG
OG0006436	LOC117903309|XP_034671133.1|DSUB	LOC108103475|XP_017064468.1|DEUG
OG0006437	LOC117903065|XP_034670709.1|DSUB	LOC108118355|XP_017086495.1|DEUG
OG0006438	LOC117902481|XP_034669783.1|DSUB	LOC108110637|XP_017075226.1|DEUG
OG0006439	LOC117899735|XP_034665871.1|DSUB	LOC108111524|XP_017076534.1|DEUG
OG0006440	LOC117899739|XP_034665875.1|DSUB	LOC108111525|XP_017076535.1|DEUG
OG0006441	LOC117898921|XP_034664524.1|DSUB	LOC108115268|XP_017082113.1|DEUG
OG0006442	LOC117898328|XP_034663543.1|DSUB	LOC108117469|XP_017085383.1|DEUG
OG0006443	LOC117898639|XP_034664093.1|DSUB	LOC108116138|XP_017083357.1|DEUG
OG0006444	LOC117897433|XP_034662163.1|DSUB	LOC108111382|XP_017076304.1|DEUG
OG0006445	LOC117896699|XP_034661046.1|DSUB	LOC108105516|XP_017067631.1|DEUG
OG0006446	LOC117897709|XP_034662622.1|DSUB	LOC108113791|XP_017079989.1|DEUG
