Orthogroup	DSUB.longest_only	DMIR.longest_only
OG0004599	LOC117892403|XP_034654521.1|DSUB, LOC117902371|XP_034669578.1|DSUB	LOC108162794|XP_017153185.1|DMIR
OG0004600	LOC117903902|XP_034672297.1|DSUB	LOC108152994|XP_017138222.1|DMIR
OG0004601	LOC117903277|XP_034671070.1|DSUB	LOC108165094|XP_017156635.1|DMIR
OG0004602	LOC117900028|XP_034666110.1|DSUB	LOC108158878|XP_017147125.1|DMIR
OG0004603	LOC117901439|XP_034668074.1|DSUB	LOC108162768|XP_017153144.1|DMIR
OG0004604	LOC117890221|XP_034650853.1|DSUB	LOC108164977|XP_017156483.1|DMIR
OG0004605	LOC117889865|XP_034650267.1|DSUB	LOC108154696|XP_017140538.1|DMIR
OG0004606	LOC117898512|XP_034663861.1|DSUB	LOC108155889|XP_017142518.1|DMIR
OG0004607	LOC117894076|XP_034656840.1|DSUB	LOC108158011|XP_017145653.1|DMIR
OG0004608	LOC117892062|XP_034653894.1|DSUB	LOC108159784|XP_033241981.1|DMIR
OG0004609	LOC117893516|XP_034656050.1|DSUB	LOC108162984|XP_017153482.1|DMIR
OG0004610	LOC117896702|XP_034661045.1|DSUB	LOC108155698|XP_033244189.1|DMIR
OG0004611	LOC117896852|XP_034661268.1|DSUB	LOC108156662|XP_033244896.1|DMIR
OG0004612	LOC117897768|XP_034662704.1|DSUB	LOC108156663|XP_017143768.1|DMIR
OG0004613	LOC117899681|XP_034665761.1|DSUB	LOC108155739|XP_017142244.1|DMIR
OG0004614	LOC117903659|XP_034671871.1|DSUB	LOC108153036|XP_017138279.1|DMIR
OG0004615	LOC117903439|XP_034671354.1|DSUB	LOC108160864|XP_017150618.1|DMIR
OG0004616	LOC117890809|XP_034651775.1|DSUB	LOC108157718|XP_017145379.1|DMIR
OG0004617	LOC117900921|XP_034667375.1|DSUB	LOC108163478|XP_017154272.1|DMIR
OG0004618	LOC117898816|XP_034664369.1|DSUB, LOC117891907|XP_034653624.1|DSUB	LOC108155074|XP_017141156.1|DMIR
OG0004619	LOC117896469|XP_034660694.1|DSUB	LOC108156244|XP_017143082.1|DMIR
OG0004620	LOC117897242|XP_034661852.1|DSUB	LOC108156238|XP_017143075.1|DMIR
OG0004621	LOC117897263|XP_034661878.1|DSUB	LOC108156855|XP_017144069.1|DMIR
OG0004622	LOC117896618|XP_034660944.1|DSUB	LOC108157449|XP_017144995.1|DMIR
OG0004623	LOC117897723|XP_034662641.1|DSUB	LOC108156106|XP_017142890.1|DMIR
OG0004624	LOC117898228|XP_034663354.1|DSUB	LOC108155964|XP_017142629.1|DMIR
OG0004625	LOC117903594|XP_034671711.1|DSUB	LOC108163638|XP_017154541.1|DMIR
OG0004626	LOC117903366|XP_034671212.1|DSUB	LOC108154618|XP_033253593.1|DMIR
OG0004627	LOC117893159|XP_034655516.1|DSUB	LOC108152140|XP_017136727.1|DMIR
OG0004628	LOC117902577|XP_034669954.1|DSUB	LOC108153705|XP_017139319.1|DMIR
OG0004629	LOC117897568|XP_034662401.1|DSUB	LOC108157482|XP_033244993.1|DMIR
OG0004630	LOC117899525|XP_034665477.1|DSUB	LOC108155973|XP_017142648.1|DMIR
OG0004631	LOC117896340|XP_034660475.1|DSUB	LOC108156873|XP_017144090.1|DMIR, LOC108156872|XP_017144089.1|DMIR
OG0004632	LOC117896338|XP_034660469.1|DSUB	LOC108156871|XP_033244936.1|DMIR
OG0004633	LOC117897719|XP_034662635.1|DSUB	LOC108156103|XP_017142887.1|DMIR
OG0004634	LOC117896937|XP_034661370.1|DSUB	LOC108156070|XP_017142843.1|DMIR
OG0004635	LOC117899478|XP_034665403.1|DSUB	LOC108161021|XP_017150820.1|DMIR
OG0004636	LOC117900064|XP_034666566.1|DSUB	LOC108156992|XP_017144277.1|DMIR
OG0004637	LOC117903512|XP_034671512.1|DSUB	LOC108150748|XP_033255795.1|DMIR
OG0004638	LOC117891479|XP_034652853.1|DSUB	LOC108157220|XP_017144670.1|DMIR
OG0004639	LOC117899369|XP_034665240.1|DSUB	LOC108154300|XP_017140043.1|DMIR
OG0004640	LOC117899342|XP_034665184.1|DSUB	LOC108154323|XP_017140071.1|DMIR
OG0004641	LOC117896562|XP_034660899.1|DSUB	LOC108164848|XP_017156265.1|DMIR
OG0004642	LOC117897289|XP_034661925.1|DSUB	LOC108151122|XP_017135035.1|DMIR
OG0004643	LOC117897842|XP_034662799.1|DSUB	LOC108157432|XP_017144974.1|DMIR
OG0004644	LOC117889584|XP_034649882.1|DSUB	LOC108162216|XP_017152326.1|DMIR
OG0004645	LOC117901960|XP_034668831.1|DSUB	LOC108163402|XP_017154155.1|DMIR
OG0004646	LOC117896834|XP_034661239.1|DSUB	LOC108157116|XP_017144486.1|DMIR
OG0004647	LOC117903629|XP_034671790.1|DSUB	LOC108164064|XP_017155141.1|DMIR
OG0004648	LOC117903829|XP_034672172.1|DSUB	LOC108159958|XP_017149120.1|DMIR
OG0004649	LOC117903851|XP_034672206.1|DSUB	LOC108154673|XP_017140506.1|DMIR
OG0004650	LOC117900466|XP_034666732.1|DSUB	LOC108161639|XP_017151430.1|DMIR
OG0004651	LOC117898196|XP_034663307.1|DSUB	LOC108157500|XP_017145089.1|DMIR
OG0004652	LOC117898656|XP_034664120.1|DSUB	LOC108156114|XP_017142901.1|DMIR
OG0004653	LOC117894418|XP_034657320.1|DSUB	LOC108151641|XP_017135836.1|DMIR
OG0004654	LOC117900050|XP_034666137.1|DSUB	LOC108162071|XP_017152107.1|DMIR
OG0004655	LOC117898700|XP_034664209.1|DSUB	LOC108156750|XP_017143900.1|DMIR
OG0004656	LOC117901477|XP_034668136.1|DSUB	LOC108164027|XP_017155095.1|DMIR
OG0004657	LOC117896574|XP_034660866.1|DSUB	LOC108154332|XP_017140083.1|DMIR
OG0004659	LOC117897622|XP_034662479.1|DSUB	LOC108156868|XP_017144085.1|DMIR
OG0004660	LOC117899034|XP_034664683.1|DSUB	LOC108156001|XP_017142690.1|DMIR
OG0004661	LOC117896169|XP_034660142.1|DSUB	LOC108155583|XP_017141978.1|DMIR
OG0004662	LOC117897454|XP_034662191.1|DSUB	LOC117193058|XP_033253682.1|DMIR, LOC108154136|XP_017139761.1|DMIR
OG0004663	LOC117899007|XP_034664650.1|DSUB	LOC108165035|XP_017156560.1|DMIR
OG0004664	LOC117903563|XP_034671659.1|DSUB	LOC108158095|XP_017145754.1|DMIR
OG0004665	LOC117889637|XP_034649990.1|DSUB	LOC108165190|XP_017156751.1|DMIR
OG0004666	LOC117898122|XP_034663201.1|DSUB	LOC108155368|XP_017141621.1|DMIR
OG0004667	LOC117898126|XP_034663209.1|DSUB	LOC108156554|XP_017143564.1|DMIR
OG0004668	LOC117903637|XP_034671802.1|DSUB	LOC108164950|XP_017156431.1|DMIR
OG0004669	LOC117899968|XP_034666017.1|DSUB	LOC108162020|XP_017152002.1|DMIR
OG0004670	LOC117899468|XP_034665376.1|DSUB	LOC108156520|XP_017143514.1|DMIR
OG0004671	LOC117899349|XP_034665193.1|DSUB	LOC108154247|XP_017139971.1|DMIR
OG0004672	LOC117899440|XP_034665335.1|DSUB	LOC108156405|XP_017143334.1|DMIR
OG0004673	LOC117898938|XP_034664545.1|DSUB	LOC108156660|XP_017143763.1|DMIR
OG0004674	LOC117896193|XP_034660175.1|DSUB	LOC108157637|XP_017145270.1|DMIR
OG0004675	LOC117896192|XP_034660173.1|DSUB	LOC108156649|XP_017143749.1|DMIR
OG0004676	LOC117898923|XP_034664526.1|DSUB	LOC108157370|XP_017144884.1|DMIR
OG0004677	LOC117897031|XP_034661501.1|DSUB	LOC108154882|XP_017140813.1|DMIR
OG0004678	LOC117898469|XP_034663789.1|DSUB	LOC108154878|XP_017140806.1|DMIR
OG0004679	LOC117899057|XP_034664715.1|DSUB	LOC108157697|XP_033245841.1|DMIR
OG0004680	LOC117895989|XP_034659865.1|DSUB	LOC108155172|XP_017141328.1|DMIR
OG0004681	LOC117896994|XP_034661442.1|DSUB	LOC108156687|XP_017143817.1|DMIR
OG0004682	LOC117902091|XP_034669078.1|DSUB	LOC108163406|XP_017154159.1|DMIR
OG0004683	LOC117899542|XP_034665512.1|DSUB	LOC108155996|XP_017142682.1|DMIR
OG0004684	LOC117897984|XP_034662987.1|DSUB	LOC108155004|XP_017141041.1|DMIR
OG0004685	LOC117898158|XP_034663255.1|DSUB	LOC108156394|XP_017143308.1|DMIR
OG0004686	LOC117899234|XP_034664999.1|DSUB	LOC108156827|XP_017144019.1|DMIR
OG0004687	LOC117897309|XP_034661953.1|DSUB	LOC108157097|XP_017144451.1|DMIR
OG0004688	LOC117898680|XP_034664154.1|DSUB	LOC108156189|XP_017143009.1|DMIR
OG0004689	LOC117899043|XP_034664693.1|DSUB	LOC108155632|XP_017142059.1|DMIR
OG0004690	LOC117898627|XP_034664074.1|DSUB	LOC108155595|XP_017142003.1|DMIR
OG0004691	LOC117898184|XP_034663290.1|DSUB	LOC108155025|XP_017141069.1|DMIR
OG0004692	LOC117897946|XP_034662932.1|DSUB	LOC108155569|XP_017141955.1|DMIR
OG0004693	LOC117897507|XP_034662287.1|DSUB	LOC108155357|XP_017141609.1|DMIR
OG0004694	LOC117898859|XP_034664427.1|DSUB	LOC108156684|XP_017143812.1|DMIR
OG0004695	LOC117896183|XP_034660158.1|DSUB	LOC108156756|XP_017143906.1|DMIR
OG0004696	LOC117898672|XP_034664143.1|DSUB	LOC108154317|XP_017140065.1|DMIR
OG0004697	LOC117898925|XP_034664530.1|DSUB	LOC117186126|XP_033242165.1|DMIR
OG0004698	LOC117903317|XP_034671145.1|DSUB	LOC108156334|XP_017143223.1|DMIR
OG0004699	LOC117897247|XP_034661859.1|DSUB	LOC108157012|XP_017144304.1|DMIR
OG0004700	LOC117899008|XP_034664647.1|DSUB	LOC108156897|XP_017144128.1|DMIR
OG0004701	LOC117897616|XP_034662472.1|DSUB	LOC108155684|XP_033245038.1|DMIR
OG0004702	LOC117895992|XP_034659869.1|DSUB	LOC108156134|XP_017142935.1|DMIR
OG0004703	LOC117899068|XP_034664726.1|DSUB	LOC108157641|XP_017145275.1|DMIR
OG0004704	LOC117896324|XP_034660450.1|DSUB	LOC108155956|XP_017142609.1|DMIR
OG0004705	LOC117899550|XP_034665529.1|DSUB	LOC108154248|XP_017139972.1|DMIR
OG0004706	LOC117893033|XP_034655283.1|DSUB	LOC108165490|XP_017157033.1|DMIR
OG0004707	LOC117899966|XP_034666012.1|DSUB	LOC108161907|XP_017151796.1|DMIR
OG0004708	LOC117899720|XP_034665830.1|DSUB	LOC108154849|XP_017140754.1|DMIR
OG0004709	LOC117896601|XP_034660923.1|DSUB	LOC108155545|XP_017141913.1|DMIR
OG0004710	LOC117898199|XP_034663310.1|DSUB	LOC108155038|XP_017141092.1|DMIR
OG0004711	LOC117899438|XP_034665333.1|DSUB	LOC108156049|XP_017142810.2|DMIR
OG0004712	LOC117899684|XP_034665765.1|DSUB	LOC108155482|XP_017141795.1|DMIR
OG0004713	LOC117897020|XP_034661484.1|DSUB	LOC108156368|XP_017143261.1|DMIR
OG0004714	LOC117899568|XP_034665569.1|DSUB	LOC108154703|XP_017140542.2|DMIR
OG0004715	LOC117902040|XP_034668995.1|DSUB	LOC108161675|XP_017151471.1|DMIR
OG0004716	LOC117897019|XP_034661483.1|DSUB	LOC108156632|XP_017143719.1|DMIR
OG0004717	LOC117899180|XP_034664934.1|DSUB	LOC108163424|XP_017154222.2|DMIR
OG0004718	LOC117900714|XP_034667067.1|DSUB	LOC108163535|XP_017154377.1|DMIR
OG0004719	LOC117896246|XP_034660296.1|DSUB	LOC108156307|XP_033244397.1|DMIR
OG0004720	LOC117898425|XP_034663706.1|DSUB	LOC108156118|XP_017142912.1|DMIR
OG0004721	LOC117899014|XP_034664662.1|DSUB	LOC108155092|XP_017141203.1|DMIR
OG0004722	LOC117899075|XP_034664736.1|DSUB	LOC108156870|XP_017144087.1|DMIR
OG0004723	LOC117903201|XP_034670978.1|DSUB	LOC108155046|XP_017141111.1|DMIR
OG0004724	LOC117896561|XP_034660854.1|DSUB	LOC108156360|XP_017143253.2|DMIR
OG0004725	LOC117896952|XP_034661387.1|DSUB	LOC108156048|XP_017142809.1|DMIR
OG0004726	LOC117896182|XP_034660156.1|DSUB	LOC108156644|XP_017143735.1|DMIR
OG0004727	LOC117897652|XP_034662520.1|DSUB	LOC108157211|XP_033245305.1|DMIR
OG0004728	LOC117898010|XP_034663030.1|DSUB	LOC108154244|XP_017139967.1|DMIR
OG0004729	LOC117900309|XP_034666525.1|DSUB	LOC108164870|XP_017156305.1|DMIR
OG0004730	LOC117902727|XP_034670189.1|DSUB	LOC108163621|XP_017154509.1|DMIR
OG0004731	LOC117898440|XP_034663736.1|DSUB	LOC108156401|XP_017143328.1|DMIR
OG0004732	LOC117899312|XP_034665129.1|DSUB	LOC108157475|XP_017145043.2|DMIR
OG0004733	LOC117899313|XP_034665130.1|DSUB	LOC108156363|XP_017143255.1|DMIR
OG0004734	LOC117899698|XP_034665793.1|DSUB	LOC108155986|XP_017142667.2|DMIR
OG0004735	LOC117897985|XP_034662989.1|DSUB	LOC108157236|XP_017144686.1|DMIR
OG0004736	LOC117899530|XP_034665489.1|DSUB	LOC108155243|XP_017141422.1|DMIR
OG0004737	LOC117897124|XP_034661667.1|DSUB	LOC108157516|XP_017145107.1|DMIR
OG0004738	LOC117897452|XP_034662188.1|DSUB	LOC108157329|XP_017144834.1|DMIR
OG0004739	LOC117898494|XP_034663825.1|DSUB	LOC108154671|XP_017140501.1|DMIR
OG0004740	LOC117898089|XP_034663160.1|DSUB	LOC108157849|XP_017145542.1|DMIR
OG0004741	LOC117899647|XP_034665713.1|DSUB	LOC108154636|XP_017140448.1|DMIR
OG0004742	LOC117902976|XP_034670527.1|DSUB	LOC108164398|XP_017155513.1|DMIR
OG0004743	LOC117896236|XP_034660273.1|DSUB	LOC108156623|XP_017143668.1|DMIR
OG0004744	LOC117901382|XP_034668000.1|DSUB	LOC108163381|XP_017154124.1|DMIR
OG0004745	LOC117896131|XP_034660083.1|DSUB	LOC108156410|XP_017143344.1|DMIR
OG0004746	LOC117898023|XP_034663047.1|DSUB	LOC108155820|XP_017142397.1|DMIR
OG0004747	LOC117898025|XP_034663053.1|DSUB	LOC108155821|XP_017142399.1|DMIR
OG0004748	LOC117898021|XP_034663044.1|DSUB	LOC108155586|XP_017141984.1|DMIR
OG0004749	LOC117899749|XP_034665886.1|DSUB	LOC108155589|XP_033244126.1|DMIR
OG0004750	LOC117896472|XP_034660697.1|DSUB	LOC108156246|XP_017143084.1|DMIR
OG0004751	LOC117898255|XP_034663400.1|DSUB	LOC108155121|XP_033245624.1|DMIR
OG0004752	LOC117899373|XP_034665244.1|DSUB	LOC108154384|XP_017140137.1|DMIR
OG0004753	LOC117897382|XP_034662082.1|DSUB	LOC108154720|XP_017140570.1|DMIR
OG0004754	LOC117898657|XP_034664123.1|DSUB	LOC108154900|XP_017140838.1|DMIR
OG0004755	LOC117899662|XP_034665736.1|DSUB	LOC108156547|XP_017143554.1|DMIR
OG0004756	LOC117899658|XP_034665732.1|DSUB	LOC108156545|XP_017143550.1|DMIR
OG0004757	LOC117897660|XP_034662535.1|DSUB	LOC108154167|XP_017139817.2|DMIR
OG0004758	LOC117897554|XP_034662373.1|DSUB	LOC108156617|XP_017143660.1|DMIR
OG0004759	LOC117896428|XP_034660640.1|DSUB	LOC108156205|XP_017143029.1|DMIR
OG0004760	LOC117899475|XP_034665395.1|DSUB	LOC108156081|XP_033244137.1|DMIR
OG0004761	LOC117896576|XP_034660870.1|DSUB	LOC108155250|XP_017141431.1|DMIR
OG0004762	LOC117901677|XP_034668410.1|DSUB	LOC108162684|XP_017153021.1|DMIR
OG0004763	LOC117896620|XP_034660949.1|DSUB	LOC108157031|XP_017144333.1|DMIR
OG0004764	LOC117897585|XP_034662430.1|DSUB	LOC108155473|XP_017141785.1|DMIR
OG0004765	LOC117897332|XP_034661992.1|DSUB	LOC108156990|XP_017144271.1|DMIR
OG0004766	LOC117897441|XP_034662172.1|DSUB	LOC108154791|XP_017140670.1|DMIR
OG0004767	LOC117897624|XP_034662483.1|DSUB	LOC108155516|XP_017141846.1|DMIR
OG0004768	LOC117899604|XP_034665618.1|DSUB	LOC108155515|XP_017141844.1|DMIR
OG0004769	LOC117902411|XP_034669644.1|DSUB	LOC108162239|XP_017152364.1|DMIR
OG0004770	LOC117897359|XP_034662032.1|DSUB	LOC108155800|XP_017142370.1|DMIR
OG0004771	LOC117898882|XP_034664456.1|DSUB	LOC108154060|XP_033245899.1|DMIR
OG0004772	LOC117896682|XP_034661023.1|DSUB	LOC108156449|XP_017143396.1|DMIR
OG0004773	LOC117896200|XP_034660215.1|DSUB	LOC108154186|XP_017139850.1|DMIR
OG0004774	LOC117896198|XP_034660186.1|DSUB	LOC108154187|XP_033244757.1|DMIR
OG0004775	LOC117898447|XP_034663745.1|DSUB	LOC108156616|XP_033244733.1|DMIR
OG0004776	LOC117890156|XP_034650740.1|DSUB	LOC108159369|XP_017148085.1|DMIR
OG0004777	LOC117897163|XP_034661725.1|DSUB	LOC108154165|XP_017139816.1|DMIR
OG0004778	LOC117901522|XP_034668190.1|DSUB	LOC108162631|XP_017152943.2|DMIR
OG0004779	LOC117898563|XP_034663940.1|DSUB	LOC108154674|XP_033244412.1|DMIR
OG0004780	LOC117900257|XP_034666447.1|DSUB	LOC108163949|XP_017154979.1|DMIR
OG0004781	LOC117896234|XP_034660270.1|DSUB	LOC108156622|XP_033245430.1|DMIR
OG0004782	LOC117898422|XP_034663694.1|DSUB	LOC108156116|XP_017142905.1|DMIR
OG0004783	LOC117891306|XP_034652645.1|DSUB	LOC108157265|XP_017144739.1|DMIR
OG0004784	LOC117896979|XP_034661425.1|DSUB	LOC108157239|XP_017144698.1|DMIR
OG0004785	LOC117896674|XP_034661011.1|DSUB	LOC108157856|XP_017145551.1|DMIR
OG0004786	LOC117896835|XP_034661241.1|DSUB	LOC108154581|XP_017140372.1|DMIR
OG0004787	LOC117896042|XP_034659941.1|DSUB	LOC108154663|XP_017140489.1|DMIR
OG0004788	LOC117897466|XP_034662204.1|DSUB	LOC108154513|XP_017140302.1|DMIR
OG0004789	LOC117897331|XP_034661991.1|DSUB	LOC108153925|XP_017139509.1|DMIR
OG0004790	LOC117898058|XP_034663116.1|DSUB	LOC108157208|XP_017144646.1|DMIR
OG0004791	LOC117898386|XP_034663632.1|DSUB	LOC108155750|XP_017142271.1|DMIR
OG0004792	LOC117898798|XP_034664330.1|DSUB	LOC108154256|XP_017139980.2|DMIR
OG0004793	LOC117898391|XP_034663639.1|DSUB	LOC108155447|XP_017141752.1|DMIR
OG0004794	LOC117899683|XP_034665764.1|DSUB	LOC108156322|XP_017143203.1|DMIR
OG0004795	LOC117898869|XP_034664439.1|DSUB	LOC108155621|XP_017142040.1|DMIR
OG0004796	LOC117898304|XP_034663470.1|DSUB	LOC108155654|XP_017142095.2|DMIR
OG0004797	LOC117896599|XP_034660916.1|DSUB	LOC108155538|XP_017141898.1|DMIR
OG0004798	LOC117896294|XP_034660406.1|DSUB	LOC108154734|XP_017140590.1|DMIR
OG0004799	LOC117899515|XP_034665459.1|DSUB	LOC108156796|XP_017143964.1|DMIR
OG0004800	LOC117899733|XP_034665868.1|DSUB	LOC108157617|XP_017145242.1|DMIR
OG0004801	LOC117899584|XP_034665592.1|DSUB	LOC108156258|XP_017143108.1|DMIR
OG0004802	LOC117896203|XP_034660221.1|DSUB	LOC108154199|XP_017139905.1|DMIR
OG0004803	LOC117899634|XP_034665683.1|DSUB	LOC108155104|XP_017141223.1|DMIR
OG0004804	LOC117899605|XP_034665625.1|DSUB	LOC108155517|XP_033245026.1|DMIR
OG0004805	LOC117897112|XP_034661653.1|DSUB	LOC108154789|XP_033245937.1|DMIR
OG0004806	LOC117902212|XP_034669327.1|DSUB	LOC108158727|XP_017146818.1|DMIR
OG0004807	LOC117896033|XP_034659932.1|DSUB	LOC108154084|XP_017139687.1|DMIR
OG0004808	LOC117897802|XP_034662742.1|DSUB	LOC108156771|XP_017143926.1|DMIR
OG0004809	LOC117896333|XP_034660464.1|DSUB	LOC108155669|XP_017142122.1|DMIR
OG0004810	LOC117897272|XP_034661889.1|DSUB	LOC108154203|XP_017139911.1|DMIR
OG0004811	LOC117894081|XP_034656834.1|DSUB	LOC108151785|XP_017136121.1|DMIR
OG0004812	LOC117897316|XP_034661959.1|DSUB	LOC108156012|XP_017142706.1|DMIR
OG0004813	LOC117898695|XP_034664201.1|DSUB	LOC108156748|XP_017143899.1|DMIR
OG0004814	LOC117896127|XP_034660075.1|DSUB	LOC108154999|XP_017141035.1|DMIR
OG0004815	LOC117901440|XP_034668116.1|DSUB	LOC108159583|XP_017148524.1|DMIR
OG0004816	LOC117903313|XP_034671140.1|DSUB	LOC108151598|XP_017135771.1|DMIR
OG0004817	LOC117903311|XP_034671136.1|DSUB	LOC108162959|XP_017153450.1|DMIR
OG0004818	LOC117897120|XP_034661664.1|DSUB	LOC108157058|XP_017144377.1|DMIR
OG0004819	LOC117898465|XP_034663779.1|DSUB	LOC108157075|XP_017144399.1|DMIR
OG0004820	LOC117897102|XP_034661638.1|DSUB	LOC108156727|XP_017143870.1|DMIR
OG0004821	LOC117898878|XP_034664452.1|DSUB	LOC108155301|XP_017141505.1|DMIR
OG0004822	LOC117898207|XP_034663319.1|DSUB	LOC108155041|XP_017141101.1|DMIR
OG0004823	LOC117896678|XP_034661014.1|DSUB	LOC108156829|XP_017144021.1|DMIR
OG0004824	LOC117896679|XP_034661018.1|DSUB	LOC108156831|XP_017144029.1|DMIR
OG0004825	LOC117902946|XP_034670451.1|DSUB	LOC108164494|XP_033250254.1|DMIR
OG0004826	LOC117896175|XP_034660149.1|DSUB	LOC108155725|XP_017142222.1|DMIR
OG0004827	LOC117897184|XP_034661774.1|DSUB	LOC108156140|XP_017142944.1|DMIR
OG0004828	LOC117898565|XP_034663943.1|DSUB	LOC108154675|XP_017140505.1|DMIR
OG0004829	LOC117897032|XP_034661502.1|DSUB	LOC108157084|XP_017144422.1|DMIR
OG0004830	LOC117899199|XP_034664963.1|DSUB	LOC108154004|XP_017139587.2|DMIR
OG0004831	LOC117894580|XP_034657613.1|DSUB	LOC108151940|XP_017136360.1|DMIR
OG0004832	LOC117897296|XP_034661931.1|DSUB	LOC108154866|XP_017140784.1|DMIR
OG0004833	LOC117898221|XP_034663344.1|DSUB	LOC108155147|XP_017141297.1|DMIR
OG0004834	LOC117898464|XP_034663778.1|DSUB	LOC108156529|XP_017143524.1|DMIR
OG0004835	LOC117897934|XP_034662916.1|DSUB	LOC108156514|XP_017143508.1|DMIR
OG0004836	LOC117897851|XP_034662812.1|DSUB	LOC108156181|XP_017143001.1|DMIR
OG0004837	LOC117894653|XP_034657720.1|DSUB	LOC108151656|XP_017135864.1|DMIR
OG0004838	LOC117896865|XP_034661286.1|DSUB	LOC108154313|XP_017140060.1|DMIR
OG0004839	LOC117899196|XP_034664954.1|DSUB	LOC108156666|XP_017143772.2|DMIR
OG0004840	LOC117897346|XP_034662010.1|DSUB	LOC108156761|XP_017143913.1|DMIR
OG0004841	LOC117901684|XP_034668418.1|DSUB	LOC108162489|XP_017152729.1|DMIR
OG0004842	LOC117898159|XP_034663258.1|DSUB	LOC108155769|XP_017142310.1|DMIR
OG0004843	LOC117897053|XP_034661536.1|DSUB	LOC108155573|XP_017141964.2|DMIR
OG0004844	LOC117900275|XP_034666475.1|DSUB	LOC108164240|XP_033250019.1|DMIR
OG0004845	LOC117896433|XP_034660653.1|DSUB	LOC108155256|XP_017141440.1|DMIR
OG0004846	LOC117900433|XP_034666694.1|DSUB	LOC108161808|XP_017151656.1|DMIR
OG0004847	LOC117900427|XP_034666684.1|DSUB	LOC108161804|XP_017151649.1|DMIR
OG0004848	LOC117898203|XP_034663315.1|DSUB	LOC108156345|XP_033244534.1|DMIR
OG0004849	LOC117901553|XP_034668241.1|DSUB	LOC108162121|XP_017152183.1|DMIR
OG0004850	LOC117896335|XP_034660466.1|DSUB	LOC108155748|XP_017142267.1|DMIR
OG0004851	LOC117898146|XP_034663236.1|DSUB	LOC108157351|XP_017144860.1|DMIR
OG0004852	LOC117898629|XP_034664079.1|DSUB	LOC108157380|XP_017144899.1|DMIR
OG0004853	LOC117892180|XP_034654157.1|DSUB	LOC108159030|XP_017147439.1|DMIR
OG0004854	LOC117894942|XP_034658155.1|DSUB	LOC108151120|XP_017135027.1|DMIR
OG0004855	LOC117893244|XP_034655699.1|DSUB	LOC108151993|XP_017136451.1|DMIR
OG0004856	LOC117894126|XP_034656905.1|DSUB	LOC108165370|XP_033242366.1|DMIR
OG0004857	LOC117894957|XP_034658178.1|DSUB	LOC108153757|XP_017139380.1|DMIR
OG0004858	LOC117894123|XP_034656898.1|DSUB	LOC108151972|XP_033242357.1|DMIR
OG0004859	LOC117894136|XP_034656922.1|DSUB	LOC108153207|XP_017138518.1|DMIR
OG0004860	LOC117894352|XP_034657232.1|DSUB	LOC108153352|XP_017138808.1|DMIR
OG0004861	LOC117895871|XP_034659741.1|DSUB	LOC108152637|XP_017137608.1|DMIR
OG0004862	LOC117894440|XP_034657398.1|DSUB	LOC108152243|XP_033242636.1|DMIR
OG0004863	LOC117894565|XP_034657590.1|DSUB	LOC108152116|XP_017136680.1|DMIR
OG0004864	LOC117895359|XP_034658834.1|DSUB	LOC108151794|XP_017136131.1|DMIR
OG0004865	LOC117898783|XP_034664310.1|DSUB	LOC108156260|XP_017143112.2|DMIR
OG0004866	LOC117893910|XP_034656581.1|DSUB	LOC108150957|XP_017134780.1|DMIR
OG0004867	LOC117891649|XP_034653089.1|DSUB	LOC108158696|XP_033247482.1|DMIR
OG0004868	LOC117890473|XP_034651227.1|DSUB	LOC108159640|XP_017148594.1|DMIR
OG0004869	LOC117892409|XP_034654530.1|DSUB	LOC108158754|XP_017146855.1|DMIR
OG0004870	LOC117891065|XP_034652129.1|DSUB	LOC108158758|XP_017146860.1|DMIR, LOC117189883|XP_033250853.1|DMIR
OG0004871	LOC117892445|XP_034654578.1|DSUB	LOC117193446|XP_033254091.1|DMIR, LOC108159080|XP_017147523.1|DMIR
OG0004872	LOC117891646|XP_034653084.1|DSUB	LOC108159896|XP_017149008.1|DMIR, LOC117189782|XP_033250743.1|DMIR
OG0004873	LOC117902804|XP_034670316.1|DSUB	LOC108161783|XP_017151614.1|DMIR
OG0004874	LOC117897503|XP_034662285.1|DSUB	LOC108153898|XP_017139485.1|DMIR
OG0004875	LOC117903452|XP_034671376.1|DSUB	LOC108153267|XP_017138628.1|DMIR
OG0004876	LOC117900168|XP_034666305.1|DSUB	LOC108152073|XP_017136587.1|DMIR
OG0004877	LOC117895038|XP_034658303.1|DSUB	LOC108151401|XP_017135478.1|DMIR
OG0004878	LOC117891200|XP_034652427.1|DSUB	LOC108160546|XP_017150102.1|DMIR
OG0004879	LOC117891155|XP_034652304.1|DSUB	LOC108158895|XP_017147170.1|DMIR, LOC117190373|XP_033251345.1|DMIR
OG0004880	LOC117893867|XP_034656530.1|DSUB	LOC108153024|XP_017138267.1|DMIR
OG0004881	LOC117895642|XP_034659316.1|DSUB	LOC108152008|XP_017136473.1|DMIR
OG0004882	LOC117893919|XP_034656592.1|DSUB	LOC108152419|XP_017137221.1|DMIR
OG0004883	LOC117895225|XP_034658612.1|DSUB	LOC108151327|XP_017135367.1|DMIR
OG0004884	LOC117891663|XP_034653112.1|DSUB	LOC108159355|XP_033248296.1|DMIR, LOC117192547|XP_033253136.1|DMIR
OG0004885	LOC117890748|XP_034651696.1|DSUB	LOC108158914|XP_017147201.2|DMIR
