Orthogroup	DSUB.longest_only	DPSE.longest_only
OG0004781	LOC117896234|XP_034660270.1|DSUB	LOC6896783|XP_002136989.2|DPSE
OG0004782	LOC117898422|XP_034663694.1|DSUB	LOC4801750|XP_001358792.3|DPSE
OG0004783	LOC117891306|XP_034652645.1|DSUB	LOC6901628|XP_002134298.2|DPSE
OG0004784	LOC117896979|XP_034661425.1|DSUB	LOC4801884|XP_033239120.1|DPSE
OG0004785	LOC117896674|XP_034661011.1|DSUB	LOC4801896|XP_001358917.2|DPSE
OG0004786	LOC117896835|XP_034661241.1|DSUB	LOC4801899|XP_001358921.2|DPSE
OG0004787	LOC117896042|XP_034659941.1|DSUB	LOC4801902|XP_001358922.2|DPSE
OG0004788	LOC117897466|XP_034662204.1|DSUB	LOC4801903|XP_015037449.1|DPSE
OG0004789	LOC117897331|XP_034661991.1|DSUB	LOC4801904|XP_001358924.1|DPSE
OG0004790	LOC117898058|XP_034663116.1|DSUB	LOC4801720|XP_033241738.1|DPSE
OG0004791	LOC117898386|XP_034663632.1|DSUB	LOC4800727|XP_033233192.1|DPSE
OG0004792	LOC117898798|XP_034664330.1|DSUB	LOC6899370|XP_002136159.1|DPSE
OG0004793	LOC117898391|XP_034663639.1|DSUB	LOC6897401|XP_002137553.3|DPSE
OG0004794	LOC117899683|XP_034665764.1|DSUB	LOC4802012|XP_015037540.2|DPSE
OG0004795	LOC117898869|XP_034664439.1|DSUB	LOC4801384|XP_001358486.3|DPSE
OG0004796	LOC117898304|XP_034663470.1|DSUB	LOC4801349|XP_001358458.4|DPSE
OG0004797	LOC117896599|XP_034660916.1|DSUB	LOC4800961|XP_015038722.2|DPSE
OG0004798	LOC117896294|XP_034660406.1|DSUB	LOC4801165|XP_001358299.2|DPSE
OG0004799	LOC117899515|XP_034665459.1|DSUB	LOC4801592|XP_001358661.2|DPSE
OG0004800	LOC117899733|XP_034665868.1|DSUB	LOC4801640|XP_001358694.2|DPSE
OG0004802	LOC117896203|XP_034660221.1|DSUB	LOC4800891|XP_001358085.1|DPSE
OG0004803	LOC117899634|XP_034665683.1|DSUB	LOC4800636|XP_001357873.3|DPSE
OG0004804	LOC117899605|XP_034665625.1|DSUB	LOC4802730|XP_001359593.2|DPSE
OG0004805	LOC117897112|XP_034661653.1|DSUB	LOC6896758|XP_033232346.1|DPSE
OG0004806	LOC117902212|XP_034669327.1|DSUB	LOC4814824|XP_001354533.2|DPSE
OG0004807	LOC117896033|XP_034659932.1|DSUB	LOC4802123|XP_001359104.6|DPSE
OG0004808	LOC117897802|XP_034662742.1|DSUB	LOC4800777|XP_001357992.3|DPSE
OG0004809	LOC117896333|XP_034660464.1|DSUB	LOC4801556|XP_001358628.3|DPSE
OG0004810	LOC117897272|XP_034661889.1|DSUB	LOC4800902|XP_003736349.2|DPSE
OG0004811	LOC117894081|XP_034656834.1|DSUB	LOC4811921|XP_015044057.2|DPSE
OG0004812	LOC117897316|XP_034661959.1|DSUB	LOC4800592|XP_003736272.3|DPSE
OG0004813	LOC117898695|XP_034664201.1|DSUB	LOC4801689|XP_001358737.1|DPSE
OG0004814	LOC117896127|XP_034660075.1|DSUB	LOC4801495|XP_001358574.2|DPSE
OG0004815	LOC117901440|XP_034668116.1|DSUB	LOC4815235|XP_001355093.4|DPSE
OG0004816	LOC117903313|XP_034671140.1|DSUB	LOC4815010|XP_001354978.2|DPSE
OG0004817	LOC117903311|XP_034671136.1|DSUB	LOC4815256|XP_001354977.1|DPSE
OG0004818	LOC117897120|XP_034661664.1|DSUB	LOC4801817|XP_001358850.1|DPSE
OG0004819	LOC117898465|XP_034663779.1|DSUB	LOC4800577|XP_001357828.2|DPSE
OG0004820	LOC117897102|XP_034661638.1|DSUB	LOC4800774|XP_033233983.1|DPSE
OG0004821	LOC117898878|XP_034664452.1|DSUB	LOC4800305|XP_015038741.2|DPSE
OG0004822	LOC117898207|XP_034663319.1|DSUB	LOC4801946|XP_015037488.2|DPSE
OG0004823	LOC117896678|XP_034661014.1|DSUB	LOC6897136|XP_015037137.2|DPSE
OG0004824	LOC117896679|XP_034661018.1|DSUB	LOC4801297|XP_001358416.3|DPSE
OG0004825	LOC117902946|XP_034670451.1|DSUB	LOC4811807|XP_033237323.1|DPSE
OG0004826	LOC117896175|XP_034660149.1|DSUB	LOC4801927|XP_001358945.3|DPSE
OG0004827	LOC117897184|XP_034661774.1|DSUB	LOC4802750|XP_001359611.1|DPSE
OG0004828	LOC117898565|XP_034663943.1|DSUB	LOC4801566|XP_001358638.1|DPSE
OG0004829	LOC117897032|XP_034661502.1|DSUB	LOC4801776|XP_001358815.3|DPSE
OG0004830	LOC117899199|XP_034664963.1|DSUB	LOC4800825|XP_015038653.2|DPSE
OG0004831	LOC117894580|XP_034657613.1|DSUB	LOC4813658|XP_001353837.2|DPSE
OG0004832	LOC117897296|XP_034661931.1|DSUB	LOC4800525|XP_001357790.1|DPSE
OG0004833	LOC117898221|XP_034663344.1|DSUB	LOC4802678|XP_001359548.1|DPSE
OG0004834	LOC117898464|XP_034663778.1|DSUB	LOC4800576|XP_001357827.1|DPSE
OG0004835	LOC117897934|XP_034662916.1|DSUB	LOC4800574|XP_001357825.2|DPSE
OG0004836	LOC117897851|XP_034662812.1|DSUB	LOC4801226|XP_001358349.3|DPSE
OG0004837	LOC117894653|XP_034657720.1|DSUB	LOC4812243|XP_001353006.3|DPSE
OG0004838	LOC117896865|XP_034661286.1|DSUB	LOC13036329|XP_003736664.2|DPSE
OG0004839	LOC117899196|XP_034664954.1|DSUB	LOC4802114|XP_003736665.2|DPSE
OG0004840	LOC117897346|XP_034662010.1|DSUB	LOC4802166|XP_001359139.3|DPSE
OG0004841	LOC117901684|XP_034668418.1|DSUB	LOC4817840|XP_001357357.3|DPSE
OG0004842	LOC117898159|XP_034663258.1|DSUB	LOC6896774|XP_002136980.2|DPSE
OG0004843	LOC117897053|XP_034661536.1|DSUB	LOC4801448|XP_001358542.2|DPSE
OG0004844	LOC117900275|XP_034666475.1|DSUB	LOC4816426|XP_033236434.1|DPSE
OG0004845	LOC117896433|XP_034660653.1|DSUB	LOC6897624|XP_002137768.2|DPSE
OG0004846	LOC117900433|XP_034666694.1|DSUB	LOC4817343|XP_015035800.2|DPSE
OG0004847	LOC117900427|XP_034666684.1|DSUB	LOC4817143|XP_001356410.1|DPSE
OG0004848	LOC117898203|XP_034663315.1|DSUB	LOC4802091|XP_033240046.1|DPSE
OG0004849	LOC117901553|XP_034668241.1|DSUB	LOC4817010|XP_001356520.3|DPSE
OG0004850	LOC117896335|XP_034660466.1|DSUB	LOC4802254|XP_033232718.1|DPSE
OG0004851	LOC117898146|XP_034663236.1|DSUB	LOC4802256|XP_033232698.1|DPSE
OG0004852	LOC117898629|XP_034664079.1|DSUB	LOC4802258|XP_002137681.2|DPSE
OG0004853	LOC117892180|XP_034654157.1|DSUB	LOC4803774|XP_015039343.2|DPSE
OG0004854	LOC117894942|XP_034658155.1|DSUB	LOC6900440|XP_015042767.2|DPSE
OG0004855	LOC117893244|XP_034655699.1|DSUB	LOC6900755|XP_002135114.3|DPSE
OG0004856	LOC117894126|XP_034656905.1|DSUB	LOC4812248|XP_033238732.1|DPSE
OG0004857	LOC117894957|XP_034658178.1|DSUB	LOC4813081|XP_001353569.3|DPSE
OG0004858	LOC117894123|XP_034656898.1|DSUB	LOC4812378|XP_033237976.1|DPSE
OG0004859	LOC117894136|XP_034656922.1|DSUB	LOC4812062|XP_001352518.2|DPSE
OG0004860	LOC117894352|XP_034657232.1|DSUB	LOC4814151|XP_001354294.1|DPSE
OG0004861	LOC117895871|XP_034659741.1|DSUB	LOC4813529|XP_033237632.1|DPSE
OG0004862	LOC117894440|XP_034657398.1|DSUB	LOC6900735|XP_033241263.1|DPSE
OG0004863	LOC117894565|XP_034657590.1|DSUB	LOC4813226|XP_001353862.4|DPSE
OG0004864	LOC117895359|XP_034658834.1|DSUB	LOC4813213|XP_001353887.3|DPSE
OG0004865	LOC117898783|XP_034664310.1|DSUB	LOC4800687|XP_001357913.2|DPSE
OG0004866	LOC117893910|XP_034656581.1|DSUB	LOC4812988|XP_001353463.2|DPSE
OG0004867	LOC117891649|XP_034653089.1|DSUB	LOC6898950|XP_002138911.3|DPSE
OG0004868	LOC117890473|XP_034651227.1|DSUB	LOC4804828|XP_033234156.1|DPSE
OG0004869	LOC117892409|XP_034654530.1|DSUB	LOC4803425|XP_001360140.2|DPSE
OG0004870	LOC117891065|XP_034652129.1|DSUB	LOC4803430|XP_001360145.1|DPSE
OG0004871	LOC117892445|XP_034654578.1|DSUB	LOC4805452|XP_001361851.2|DPSE
OG0004872	LOC117891646|XP_034653084.1|DSUB	LOC4803563|XP_001360270.2|DPSE
OG0004873	LOC117902804|XP_034670316.1|DSUB	LOC4817473|XP_001356599.3|DPSE
OG0004874	LOC117897503|XP_034662285.1|DSUB	LOC4802230|XP_001359193.3|DPSE
OG0004875	LOC117903452|XP_034671376.1|DSUB	LOC6901726|XP_002134394.3|DPSE
OG0004876	LOC117900168|XP_034666305.1|DSUB	LOC117184453|XP_033237998.1|DPSE, LOC4814242|XP_001354480.3|DPSE
OG0004877	LOC117895038|XP_034658303.1|DSUB	LOC4812225|XP_001352783.3|DPSE
OG0004878	LOC117891200|XP_034652427.1|DSUB	LOC4804135|XP_001360741.1|DPSE
OG0004879	LOC117891155|XP_034652304.1|DSUB	LOC6898449|XP_015039816.2|DPSE
OG0004880	LOC117893867|XP_034656530.1|DSUB	LOC4812278|XP_001352974.1|DPSE
OG0004881	LOC117895642|XP_034659316.1|DSUB	LOC4814098|XP_001354229.3|DPSE
OG0004882	LOC117893919|XP_034656592.1|DSUB	LOC4813449|XP_001353459.4|DPSE
OG0004883	LOC117895225|XP_034658612.1|DSUB	LOC4812186|XP_001352729.4|DPSE
OG0004884	LOC117891663|XP_034653112.1|DSUB	LOC4804863|XP_033234796.1|DPSE
OG0004885	LOC117890748|XP_034651696.1|DSUB	LOC4804754|XP_001361266.5|DPSE
OG0004886	LOC117890461|XP_034651199.1|DSUB	LOC4805473|XP_001361868.2|DPSE
OG0004887	LOC117891860|XP_034653513.1|DSUB	LOC4804789|XP_001361297.2|DPSE
OG0004888	LOC117892615|XP_034654856.1|DSUB	LOC4803627|XP_001360315.3|DPSE
OG0004889	LOC117891902|XP_034653616.1|DSUB	LOC4804713|XP_015040133.2|DPSE
OG0004890	LOC117889972|XP_034650429.1|DSUB	LOC4804871|XP_033233447.1|DPSE
OG0004891	LOC117903587|XP_034671698.1|DSUB	LOC4814299|XP_001354437.2|DPSE
OG0004892	LOC117890163|XP_034650750.1|DSUB	LOC4804368|XP_033233267.1|DPSE
OG0004893	LOC117891235|XP_034652472.1|DSUB, LOC117889753|XP_034650090.1|DSUB	LOC4804239|XP_001360830.1|DPSE
OG0004894	LOC117891510|XP_034652895.1|DSUB	LOC4805141|XP_001361593.3|DPSE
OG0004895	LOC117892118|XP_034654038.1|DSUB	LOC6898495|XP_002138536.1|DPSE
OG0004896	LOC117890310|XP_034650981.1|DSUB	LOC4803744|XP_015039308.2|DPSE
OG0004897	LOC117892110|XP_034654013.1|DSUB	LOC4803742|XP_033234352.1|DPSE
OG0004898	LOC117891675|XP_034653137.1|DSUB	LOC6898522|XP_002138563.1|DPSE
OG0004899	LOC117891543|XP_034652944.1|DSUB	LOC6899084|XP_033234682.1|DPSE
OG0004900	LOC117890346|XP_034651028.1|DSUB	LOC4804091|XP_001360709.3|DPSE
OG0004901	LOC117892450|XP_034654586.1|DSUB	LOC6898519|XP_002138560.2|DPSE
OG0004902	LOC117895394|XP_034658911.1|DSUB	LOC4813582|XP_001353561.3|DPSE
OG0004903	LOC117892457|XP_034654596.1|DSUB	LOC6898822|XP_002138795.1|DPSE
OG0004904	LOC117898472|XP_034663794.1|DSUB	LOC4801755|XP_001358796.2|DPSE
OG0004905	LOC117890330|XP_034651011.1|DSUB	LOC4803635|XP_015039218.1|DPSE
OG0004906	LOC117893620|XP_034656188.1|DSUB	LOC4814144|XP_001354296.2|DPSE
OG0004907	LOC117893918|XP_034656591.1|DSUB	LOC4812821|XP_001353460.1|DPSE
OG0004908	LOC117894170|XP_034656963.1|DSUB	LOC4813082|XP_001353217.1|DPSE
OG0004909	LOC117895421|XP_034658948.1|DSUB	LOC4812930|XP_001353223.3|DPSE
OG0004910	LOC117895418|XP_034658942.1|DSUB	LOC4812769|XP_001353225.3|DPSE
OG0004911	LOC117894907|XP_034658093.1|DSUB	LOC6900181|XP_002135520.1|DPSE
OG0004912	LOC117893621|XP_034656189.1|DSUB	LOC4814058|XP_001354295.1|DPSE
OG0004913	LOC117892601|XP_034654832.1|DSUB	LOC4804424|XP_001360990.2|DPSE
OG0004914	LOC117889828|XP_034650200.1|DSUB	LOC6898485|XP_002138527.2|DPSE
OG0004915	LOC117890264|XP_034650912.1|DSUB	LOC4805587|XP_001361968.1|DPSE
OG0004916	LOC117892174|XP_034654144.1|DSUB	LOC4803781|XP_001360444.3|DPSE
OG0004917	LOC117894107|XP_034656873.1|DSUB	LOC4812495|XP_001352607.3|DPSE
OG0004918	LOC117894103|XP_034656869.1|DSUB	LOC4812409|XP_001352606.2|DPSE
OG0004919	LOC117899371|XP_034665242.1|DSUB	LOC4801114|XP_001358261.3|DPSE
OG0004920	LOC117894155|XP_034656943.1|DSUB	LOC4813046|XP_001354013.3|DPSE
OG0004921	LOC117895049|XP_034658318.1|DSUB	LOC4813191|XP_033240186.1|DPSE
OG0004922	LOC117895410|XP_034658933.1|DSUB	LOC4812733|XP_033238673.1|DPSE
OG0004923	LOC117893288|XP_034655746.1|DSUB	LOC4812485|XP_001352599.1|DPSE
OG0004924	LOC117895256|XP_034658667.1|DSUB	LOC4813748|XP_001353825.2|DPSE
OG0004925	LOC117894737|XP_034657827.1|DSUB	LOC4812462|XP_001352872.2|DPSE
OG0004926	LOC117893749|XP_034656376.1|DSUB	LOC4812258|XP_001352847.1|DPSE
OG0004927	LOC117893724|XP_034656316.1|DSUB	LOC6900907|XP_033241330.1|DPSE
OG0004928	LOC117892486|XP_034654643.1|DSUB	LOC4804067|XP_015039581.2|DPSE
OG0004929	LOC117895559|XP_034659159.1|DSUB	LOC4811974|XP_033240584.1|DPSE
OG0004930	LOC117891868|XP_034653521.1|DSUB	LOC6898955|XP_033235089.1|DPSE
OG0004931	LOC117892603|XP_034654834.1|DSUB	LOC4804426|XP_001360992.2|DPSE
OG0004932	LOC117895104|XP_034658396.1|DSUB	LOC4812292|XP_001352503.4|DPSE
OG0004933	LOC117891662|XP_034653109.1|DSUB	LOC4803571|XP_001360278.1|DPSE
OG0004934	LOC117891032|XP_034652089.1|DSUB	LOC4804283|XP_001360864.1|DPSE
OG0004935	LOC117892402|XP_034654519.1|DSUB	LOC4804813|XP_001361315.2|DPSE
OG0004936	LOC117893049|XP_034655317.1|DSUB	LOC4812491|XP_001352645.4|DPSE
OG0004937	LOC117895247|XP_034658649.1|DSUB	LOC4812909|XP_015043201.2|DPSE
OG0004938	LOC117893335|XP_034655816.1|DSUB	LOC4813433|XP_001353259.2|DPSE
OG0004939	LOC117895430|XP_034658970.1|DSUB	LOC4812365|XP_001352941.3|DPSE
OG0004940	LOC117895427|XP_034658956.1|DSUB	LOC4812408|XP_001352943.4|DPSE
OG0004941	LOC117893391|XP_034655879.1|DSUB	LOC6899995|XP_015043675.2|DPSE
OG0004942	LOC117895780|XP_034659569.1|DSUB	LOC4813799|XP_001353745.3|DPSE
OG0004943	LOC117895806|XP_034659621.1|DSUB	LOC4813935|XP_033239659.1|DPSE
OG0004944	LOC117894341|XP_034657219.1|DSUB	LOC4814124|XP_033238397.1|DPSE
OG0004945	LOC117890066|XP_034650596.1|DSUB	LOC4803412|XP_001360159.2|DPSE
OG0004946	LOC117894783|XP_034657900.1|DSUB	LOC4813959|XP_001354118.1|DPSE
OG0004947	LOC117893932|XP_034656606.1|DSUB	LOC4813605|XP_001353729.2|DPSE
OG0004948	LOC117894891|XP_034658065.1|DSUB	LOC4813751|XP_001353731.3|DPSE
OG0004949	LOC117893893|XP_034656561.1|DSUB	LOC4813165|XP_001353734.4|DPSE
OG0004950	LOC117893399|XP_034655889.1|DSUB	LOC6899977|XP_015043636.2|DPSE
OG0004951	LOC117898660|XP_034664126.1|DSUB	LOC4801104|XP_015038651.2|DPSE
OG0004952	LOC117894069|XP_034656813.1|DSUB	LOC4813132|XP_001353355.3|DPSE
OG0004953	LOC117893401|XP_034655891.1|DSUB	LOC4812253|XP_001352538.1|DPSE
OG0004954	LOC117893396|XP_034655885.1|DSUB	LOC4812164|XP_001352536.2|DPSE
OG0004955	LOC117893065|XP_034655363.1|DSUB	LOC4814014|XP_001354181.1|DPSE
OG0004956	LOC117891184|XP_034652401.1|DSUB	LOC4804082|XP_001360700.3|DPSE
OG0004957	LOC117894664|XP_034657731.1|DSUB	LOC4813673|XP_001353475.4|DPSE
OG0004958	LOC117894434|XP_034657388.1|DSUB	LOC6900442|XP_033239503.1|DPSE
OG0004959	LOC117894678|XP_034657746.1|DSUB	LOC4813153|XP_033241415.1|DPSE
OG0004960	LOC117893108|XP_034655432.1|DSUB	LOC4813184|XP_015042771.2|DPSE
OG0004961	LOC117891080|XP_034652151.1|DSUB	LOC4805338|XP_001361754.3|DPSE
OG0004962	LOC117895224|XP_034658610.1|DSUB	LOC4812195|XP_001352726.3|DPSE
OG0004963	LOC117895006|XP_034658244.1|DSUB	LOC6900521|XP_002134909.2|DPSE
OG0004964	LOC117893544|XP_034656085.1|DSUB	LOC4813008|XP_033238271.1|DPSE
OG0004965	LOC117893301|XP_034655768.1|DSUB	LOC4812254|XP_001352691.2|DPSE
OG0004966	LOC117893290|XP_034655750.1|DSUB	LOC4812535|XP_001352692.1|DPSE
OG0004967	LOC117892410|XP_034654531.1|DSUB	LOC4803423|XP_033234252.1|DPSE
OG0004968	LOC117894964|XP_034658188.1|DSUB	LOC4812339|XP_001352634.2|DPSE
OG0004969	LOC117890462|XP_034651201.1|DSUB	LOC4805665|XP_001362026.1|DPSE
OG0004970	LOC117894959|XP_034658180.1|DSUB	LOC4812628|XP_001352633.3|DPSE
OG0004971	LOC117894962|XP_034658184.1|DSUB	LOC4812262|XP_001352631.1|DPSE
OG0004972	LOC117893304|XP_034655772.1|DSUB	LOC26532415|XP_015043765.1|DPSE
OG0004973	LOC117894715|XP_034657788.1|DSUB	LOC4812421|XP_001352493.2|DPSE
OG0004974	LOC117894941|XP_034658154.1|DSUB	LOC6900438|XP_002134829.2|DPSE
OG0004975	LOC117894112|XP_034656883.1|DSUB	LOC4811985|XP_001352601.1|DPSE
OG0004976	LOC117895732|XP_034659478.1|DSUB	LOC4812227|XP_033239295.1|DPSE
OG0004977	LOC117891209|XP_034652439.1|DSUB	LOC4804528|XP_001361076.2|DPSE
OG0004978	LOC117892677|XP_034654966.1|DSUB	LOC4804815|XP_001361317.3|DPSE
OG0004979	LOC117895810|XP_034659627.1|DSUB	LOC4813930|XP_001354092.2|DPSE
OG0004980	LOC117894098|XP_034656861.1|DSUB	LOC4813624|XP_033239975.1|DPSE
OG0004981	LOC117894837|XP_034657976.1|DSUB	LOC4811877|XP_001352926.2|DPSE
OG0004982	LOC117894176|XP_034656972.1|DSUB	LOC4812423|XP_001352929.3|DPSE
OG0004983	LOC117893791|XP_034656425.1|DSUB	LOC4812800|XP_033240781.1|DPSE
OG0004984	LOC117894225|XP_034657032.1|DSUB	LOC4811898|XP_001352850.4|DPSE
OG0004985	LOC117895570|XP_034659181.1|DSUB	LOC6900117|XP_015043830.2|DPSE
OG0004986	LOC117893922|XP_034656595.1|DSUB	LOC4813864|XP_001353965.3|DPSE
OG0004987	LOC117895397|XP_034658916.1|DSUB	LOC4812304|XP_033240842.1|DPSE
OG0004989	LOC117895398|XP_034658917.1|DSUB	LOC4812021|XP_033238674.1|DPSE
OG0004990	LOC117890516|XP_034651311.1|DSUB	LOC6898473|XP_002138515.1|DPSE
OG0004991	LOC117892567|XP_034654780.1|DSUB	LOC4803376|XP_001360095.2|DPSE
OG0004992	LOC117892568|XP_034654781.1|DSUB	LOC4803377|XP_001360094.1|DPSE
OG0004993	LOC117894914|XP_034658100.1|DSUB	LOC4813794|XP_001353356.3|DPSE
OG0004994	LOC117893477|XP_034655991.1|DSUB	LOC4812583|XP_033237413.1|DPSE
OG0004995	LOC117894918|XP_034658108.1|DSUB	LOC4812757|XP_033237527.1|DPSE
OG0004996	LOC117895451|XP_034659014.1|DSUB	LOC4814039|XP_001354163.3|DPSE
OG0004997	LOC117891536|XP_034652938.1|DSUB	LOC4805633|XP_001362003.1|DPSE
OG0004998	LOC117891271|XP_034652537.1|DSUB	LOC4804851|XP_001361344.3|DPSE
OG0004999	LOC117893016|XP_034655263.1|DSUB	LOC4814121|XP_001354280.2|DPSE
OG0005000	LOC117892031|XP_034653846.1|DSUB	LOC4805335|XP_033233870.1|DPSE
OG0005001	LOC117895295|XP_034658740.1|DSUB	LOC4814077|XP_033237853.1|DPSE
OG0005002	LOC117899102|XP_034664773.1|DSUB	LOC4802621|XP_001359506.1|DPSE
OG0005003	LOC117893581|XP_034656145.1|DSUB	LOC4814171|XP_001354206.1|DPSE
OG0005004	LOC117894741|XP_034657831.1|DSUB	LOC4813995|XP_001354184.2|DPSE
OG0005005	LOC117893785|XP_034656420.1|DSUB	LOC6900243|XP_002135572.1|DPSE
OG0005006	LOC117895131|XP_034658436.1|DSUB	LOC6899939|XP_015043574.1|DPSE, LOC6899586|XP_033239509.1|DPSE
OG0005007	LOC117893492|XP_034656017.1|DSUB	LOC6900507|XP_002134896.3|DPSE
OG0005008	LOC117894180|XP_034656977.1|DSUB	LOC4813311|XP_033241079.1|DPSE
OG0005009	LOC117893365|XP_034655847.1|DSUB	LOC4812916|XP_001353791.1|DPSE
OG0005010	LOC117893364|XP_034655846.1|DSUB	LOC4812179|XP_001352781.3|DPSE
OG0005011	LOC117889842|XP_034650225.1|DSUB	LOC4804297|XP_001360877.4|DPSE
OG0005012	LOC117893474|XP_034655987.1|DSUB	LOC4813584|XP_001353211.3|DPSE
OG0005013	LOC117896226|XP_034660252.1|DSUB	LOC4803027|XP_001359829.2|DPSE
OG0005014	LOC117895058|XP_034658329.1|DSUB	LOC4813140|XP_001353716.1|DPSE
OG0005015	LOC117894818|XP_034657951.1|DSUB	LOC4813403|XP_033240328.1|DPSE
OG0005016	LOC117894840|XP_034657979.1|DSUB	LOC6900119|XP_015043844.2|DPSE
OG0005017	LOC117895273|XP_034658689.1|DSUB	LOC6900888|XP_033239298.1|DPSE
OG0005018	LOC117892904|XP_034655100.1|DSUB	LOC4814138|XP_001354244.2|DPSE
OG0005019	LOC117893098|XP_034655421.1|DSUB	LOC4812413|XP_001352531.1|DPSE
OG0005020	LOC117890924|XP_034651946.1|DSUB	LOC4804710|XP_001361228.2|DPSE
OG0005021	LOC117901585|XP_034668285.1|DSUB	LOC6903321|XP_002132509.2|DPSE
OG0005022	LOC117895277|XP_034658702.1|DSUB	LOC4813511|XP_001353724.2|DPSE
OG0005023	LOC117890170|XP_034650760.1|DSUB	LOC4804367|XP_033234428.1|DPSE
OG0005024	LOC117893564|XP_034656124.1|DSUB	LOC4812464|XP_033238518.1|DPSE
OG0005025	LOC117895515|XP_034659111.1|DSUB	LOC4814188|XP_001354314.4|DPSE
OG0005026	LOC117895303|XP_034658753.1|DSUB	LOC4814168|XP_001354262.1|DPSE
OG0005027	LOC117893936|XP_034656611.1|DSUB	LOC4812011|XP_015043557.2|DPSE
OG0005028	LOC117898012|XP_034663032.1|DSUB	LOC4800841|XP_001358044.3|DPSE
OG0005029	LOC117894682|XP_034657751.1|DSUB	LOC4813330|XP_033237987.1|DPSE
OG0005030	LOC117895108|XP_034658402.1|DSUB	LOC4812494|XP_001352507.2|DPSE
OG0005031	LOC117893518|XP_034656048.1|DSUB	LOC4812933|XP_033238287.1|DPSE
OG0005032	LOC117893284|XP_034655741.1|DSUB	LOC4813786|XP_001354067.2|DPSE
OG0005033	LOC117893085|XP_034655397.1|DSUB	LOC6900658|XP_033239599.1|DPSE
OG0005034	LOC117893087|XP_034655401.1|DSUB	LOC4812852|XP_001353738.3|DPSE
OG0005035	LOC117894662|XP_034657728.1|DSUB	LOC4812935|XP_001354063.4|DPSE
OG0005036	LOC117894351|XP_034657231.1|DSUB	LOC4814062|XP_001354292.1|DPSE
OG0005037	LOC117894486|XP_034657484.1|DSUB	LOC4814145|XP_015042474.1|DPSE
OG0005038	LOC117893089|XP_034655405.1|DSUB	LOC4812076|XP_015043924.2|DPSE
OG0005039	LOC117902364|XP_034669570.1|DSUB	LOC4817586|XP_001356989.2|DPSE
OG0005040	LOC117892990|XP_034655233.1|DSUB	LOC6900879|XP_033239651.1|DPSE
OG0005041	LOC117895227|XP_034658614.1|DSUB	LOC4812419|XP_001352725.2|DPSE
OG0005042	LOC117893074|XP_034655383.1|DSUB	LOC4814043|XP_001354144.2|DPSE
OG0005043	LOC117890610|XP_034651440.1|DSUB	LOC4805520|XP_001361910.3|DPSE
OG0005044	LOC117890899|XP_034651885.1|DSUB	LOC4805518|XP_001361908.2|DPSE
OG0005045	LOC117889957|XP_034650406.1|DSUB	LOC4805516|XP_033233790.1|DPSE
OG0005046	LOC117890817|XP_034651778.1|DSUB	LOC4804818|XP_001361320.3|DPSE
OG0005047	LOC117895192|XP_034658565.1|DSUB	LOC4813603|XP_001353406.1|DPSE
OG0005048	LOC117894586|XP_034657622.1|DSUB	LOC6900483|XP_002134873.1|DPSE
OG0005049	LOC117895845|XP_034659691.1|DSUB	LOC4813086|XP_015043459.2|DPSE
OG0005050	LOC117890255|XP_034650895.1|DSUB	LOC4803378|XP_033233889.1|DPSE
OG0005051	LOC117893645|XP_034656222.1|DSUB	LOC4813796|XP_001354073.2|DPSE
OG0005052	LOC117893649|XP_034656229.1|DSUB	LOC4813802|XP_001354075.2|DPSE
OG0005053	LOC117900313|XP_034666534.1|DSUB	LOC4817364|XP_001356365.2|DPSE
OG0005054	LOC117893592|XP_034656157.1|DSUB	LOC4813974|XP_001354131.4|DPSE
OG0005055	LOC117903520|XP_034671525.1|DSUB	LOC4815040|XP_001354903.4|DPSE
OG0005056	LOC117891466|XP_034652840.1|DSUB	LOC4804861|XP_033234381.1|DPSE
OG0005057	LOC117895865|XP_034659722.1|DSUB	LOC4812896|XP_015042655.2|DPSE
OG0005058	LOC117894387|XP_034657284.1|DSUB	LOC4813588|XP_033239753.1|DPSE
OG0005059	LOC117890274|XP_034650924.1|DSUB	LOC4805298|XP_001361720.3|DPSE
OG0005060	LOC117890916|XP_034651929.1|DSUB	LOC4805299|XP_033233556.1|DPSE
OG0005061	LOC117900874|XP_034667290.1|DSUB	LOC4817836|XP_001357288.2|DPSE
OG0005062	LOC117892058|XP_034653878.1|DSUB	LOC4803524|XP_015039145.1|DPSE
OG0005063	LOC117892000|XP_034653779.1|DSUB	LOC6898025|XP_002138114.1|DPSE
OG0005064	LOC117893740|XP_034656360.1|DSUB	LOC4813543|XP_001353263.1|DPSE
OG0005065	LOC117890424|XP_034651135.1|DSUB	LOC4804909|XP_001361394.4|DPSE
OG0005066	LOC117891256|XP_034652516.1|DSUB	LOC4803783|XP_015039361.1|DPSE
OG0005067	LOC117890862|XP_034651840.1|DSUB	LOC4805215|XP_033234098.1|DPSE
OG0005068	LOC117892967|XP_034655191.1|DSUB	LOC4813448|XP_001353971.1|DPSE
OG0005069	LOC117891484|XP_034652855.1|DSUB	LOC4804023|XP_001360653.2|DPSE
OG0005070	LOC117891023|XP_034652076.1|DSUB	LOC4804288|XP_001360869.4|DPSE
OG0005071	LOC117895071|XP_034658346.1|DSUB	LOC4812780|XP_001353901.1|DPSE
