Orthogroup	DSUB.longest_only	HILL.longest_only
OG0005602	LOC117897971|XP_034662973.1|DSUB	LOC119660284|XP_037924683.1|HILL
OG0005603	LOC117890942|XP_034651968.1|DSUB	LOC119655015|XP_037916615.1|HILL
OG0005604	LOC117890383|XP_034651075.1|DSUB	LOC119653455|XP_037913992.1|HILL
OG0005605	LOC117889882|XP_034650282.1|DSUB	LOC119653711|XP_037914520.1|HILL
OG0005606	LOC117902730|XP_034670194.1|DSUB	LOC119656843|XP_037919424.1|HILL
OG0005607	LOC117898361|XP_034663587.1|DSUB	LOC119658762|XP_037922383.1|HILL
OG0005608	LOC117898349|XP_034663571.1|DSUB	LOC119660542|XP_037925103.1|HILL
OG0005609	LOC117893920|XP_034656593.1|DSUB	LOC119660853|XP_037925676.1|HILL
OG0005610	LOC117893037|XP_034655297.1|DSUB	LOC119660304|XP_037924706.1|HILL
OG0005611	LOC117895040|XP_034658305.1|DSUB	LOC119647505|XP_037904388.1|HILL
OG0005612	LOC117898404|XP_034663656.1|DSUB	LOC119659154|XP_037923032.1|HILL
OG0005613	LOC117896114|XP_034660060.1|DSUB	LOC119659693|XP_037923876.1|HILL
OG0005614	LOC117895960|XP_034659802.1|DSUB	LOC119659003|XP_037922817.1|HILL
OG0005615	LOC117899337|XP_034665166.1|DSUB	LOC119659598|XP_037923691.1|HILL
OG0005616	LOC117896385|XP_034660581.1|DSUB	LOC119659379|XP_037923368.1|HILL
OG0005617	LOC117896439|XP_034660658.1|DSUB	LOC119659109|XP_037922960.1|HILL
OG0005618	LOC117892534|XP_034654730.1|DSUB	LOC119657815|XP_037920858.1|HILL
OG0005619	LOC117897763|XP_034662699.1|DSUB	LOC119653802|XP_037914748.1|HILL
OG0005620	LOC117903298|XP_034671121.1|DSUB	LOC119653659|XP_037914411.1|HILL
OG0005621	LOC117903874|XP_034672254.1|DSUB	LOC119654208|XP_037915339.1|HILL
OG0005622	LOC117902303|XP_034669515.1|DSUB	LOC119655139|XP_037916802.1|HILL
OG0005623	LOC117903653|XP_034671847.1|DSUB	LOC119655392|XP_037917192.1|HILL
OG0005624	LOC117896401|XP_034660603.1|DSUB	LOC119659714|XP_037923896.1|HILL
OG0005625	LOC117898972|XP_034664604.1|DSUB	LOC119659651|XP_037923786.1|HILL
OG0005626	LOC117903470|XP_034671412.1|DSUB	LOC119660001|XP_037924307.1|HILL
OG0005627	LOC117898379|XP_034663613.1|DSUB	LOC119658810|XP_037922459.1|HILL
OG0005628	LOC117898256|XP_034663402.1|DSUB	LOC119660579|XP_037925160.1|HILL
OG0005629	LOC117891121|XP_034652217.1|DSUB	LOC119651545|XP_037911106.1|HILL
OG0005630	LOC117890238|XP_034650868.1|DSUB	LOC119653390|XP_037913869.1|HILL
OG0005631	LOC117903702|XP_034671935.1|DSUB	LOC119648344|XP_037905967.1|HILL
OG0005632	LOC117903532|XP_034671602.1|DSUB	LOC119653812|XP_037914764.1|HILL
OG0005633	LOC117896588|XP_034660903.1|DSUB	LOC119659603|XP_037923699.1|HILL
OG0005634	LOC117896384|XP_034660579.1|DSUB	LOC119659541|XP_037923613.1|HILL
OG0005635	LOC117901590|XP_034668290.1|DSUB	LOC119660305|XP_037924707.1|HILL
OG0005636	LOC117897425|XP_034662153.1|DSUB	LOC119658587|XP_037921971.1|HILL
OG0005637	LOC117897093|XP_034661628.1|DSUB	LOC119659342|XP_037923314.1|HILL
OG0005638	LOC117892494|XP_034654657.1|DSUB	LOC119653552|XP_037914188.1|HILL
OG0005639	LOC117891766|XP_034653297.1|DSUB	LOC119656286|XP_037918643.1|HILL
OG0005640	LOC117896763|XP_034661129.1|DSUB	LOC119659711|XP_037923893.1|HILL
OG0005641	LOC117903798|XP_034672119.1|DSUB	LOC119654219|XP_037915360.1|HILL
OG0005642	LOC117899510|XP_034665452.1|DSUB	LOC119651564|XP_037911126.1|HILL
OG0005643	LOC117893338|XP_034655818.1|DSUB	LOC119648935|XP_037906777.1|HILL
OG0005644	LOC117894319|XP_034657180.1|DSUB	LOC119648934|XP_037906775.1|HILL
OG0005645	LOC117890671|XP_034651543.1|DSUB	LOC119653720|XP_037914541.1|HILL
OG0005646	LOC117894498|XP_034657501.1|DSUB	LOC119654832|XP_037916332.1|HILL
OG0005647	LOC117901737|XP_034668513.1|DSUB	LOC119649850|XP_037908135.1|HILL
OG0005648	LOC117895511|XP_034659100.1|DSUB	LOC119648255|XP_037905827.1|HILL
OG0005649	LOC117897769|XP_034662705.1|DSUB	LOC119659244|XP_037923152.1|HILL
OG0005650	LOC117897259|XP_034661874.1|DSUB	LOC119659778|XP_037923971.1|HILL
OG0005651	LOC117896082|XP_034660051.1|DSUB, LOC117896162|XP_034660169.1|DSUB	LOC119660132|XP_037924459.1|HILL
OG0005652	LOC117899709|XP_034665807.1|DSUB	LOC119659074|XP_037922914.1|HILL
OG0005653	LOC117900005|XP_034666070.1|DSUB	LOC119653607|XP_037914297.1|HILL
OG0005654	LOC117899415|XP_034665296.1|DSUB	LOC119660374|XP_037924819.1|HILL
OG0005655	LOC117896526|XP_034660789.1|DSUB	LOC119660251|XP_037924634.1|HILL
OG0005656	LOC117899775|XP_034665939.1|DSUB	LOC119659486|XP_037923527.1|HILL
OG0005657	LOC117896129|XP_034660077.1|DSUB	LOC119660540|XP_037925095.1|HILL
OG0005658	LOC117897206|XP_034661800.1|DSUB	LOC119659980|XP_037924277.1|HILL
OG0005659	LOC117898771|XP_034664296.1|DSUB	LOC119659062|XP_037922898.1|HILL
OG0005660	LOC117895062|XP_034658333.1|DSUB	LOC119648213|XP_037905749.1|HILL
OG0005661	LOC117899241|XP_034665008.1|DSUB	LOC119659404|XP_037923403.1|HILL
OG0005662	LOC117896754|XP_034661116.1|DSUB	LOC119659579|XP_037923664.1|HILL
OG0005663	LOC117896730|XP_034661089.1|DSUB	LOC119653508|XP_037914096.1|HILL
OG0005664	LOC117897215|XP_034661815.1|DSUB	LOC119659258|XP_037923178.1|HILL
OG0005665	LOC117897276|XP_034661897.1|DSUB	LOC119658696|XP_037922212.1|HILL
OG0005666	LOC117899518|XP_034665467.1|DSUB	LOC119656146|XP_037918407.1|HILL
OG0005667	LOC117891022|XP_034652079.1|DSUB	LOC119654585|XP_037915971.1|HILL
OG0005668	LOC117893232|XP_034655675.1|DSUB	LOC119648246|XP_037905811.1|HILL
OG0005669	LOC117902680|XP_034670103.1|DSUB	LOC119658940|XP_037922725.1|HILL
OG0005670	LOC117899229|XP_034664994.1|DSUB	LOC119660328|XP_037924734.1|HILL
OG0005671	LOC117897960|XP_034662954.1|DSUB, LOC117897957|XP_034662950.1|DSUB	LOC119660504|XP_037925029.1|HILL
OG0005672	LOC117901582|XP_034668279.1|DSUB	LOC119659521|XP_037923584.1|HILL
OG0005673	LOC117893954|XP_034656637.1|DSUB	LOC119651810|XP_037911529.1|HILL
OG0005674	LOC117895484|XP_034659059.1|DSUB	LOC119659071|XP_037922910.1|HILL
OG0005675	LOC117897497|XP_034662277.1|DSUB	LOC119659160|XP_037923038.1|HILL
OG0005676	LOC117893482|XP_034656003.1|DSUB	LOC119648030|XP_037905383.1|HILL
OG0005677	LOC117889973|XP_034650430.1|DSUB	LOC119658267|XP_037921490.1|HILL
OG0005678	LOC117897001|XP_034661451.1|DSUB	LOC119658732|XP_037922323.1|HILL
OG0005679	LOC117896231|XP_034660258.1|DSUB	LOC119660111|XP_037924424.1|HILL
OG0005681	LOC117898530|XP_034663890.1|DSUB	LOC119658950|XP_037922751.1|HILL
OG0005682	LOC117898517|XP_034663875.1|DSUB	LOC119658948|XP_037922748.1|HILL
OG0005683	LOC117896819|XP_034661269.1|DSUB	LOC119655154|XP_037916823.1|HILL
OG0005684	LOC117893035|XP_034655291.1|DSUB	LOC119648067|XP_037905469.1|HILL
OG0005685	LOC117891579|XP_034652999.1|DSUB	LOC119653416|XP_037913913.1|HILL
OG0005686	LOC117899794|XP_034665965.1|DSUB	LOC119659631|XP_037923757.1|HILL
OG0005687	LOC117894834|XP_034657973.1|DSUB	LOC119654443|XP_037915771.1|HILL
OG0005688	LOC117891368|XP_034652696.1|DSUB	LOC119655931|XP_037918041.1|HILL
OG0005690	LOC117899563|XP_034665559.1|DSUB	LOC119654051|XP_037915140.1|HILL
OG0005691	LOC117898877|XP_034664451.1|DSUB	LOC119659560|XP_037923637.1|HILL
OG0005692	LOC117900697|XP_034667041.1|DSUB	LOC119660011|XP_037924318.1|HILL
OG0005693	LOC117894563|XP_034657577.1|DSUB	LOC119658716|XP_037922263.1|HILL
OG0005694	LOC117897480|XP_034662233.1|DSUB	LOC119660213|XP_037924575.1|HILL
OG0005695	LOC117896762|XP_034661127.1|DSUB	LOC119659977|XP_037924271.1|HILL
OG0005696	LOC117896764|XP_034661130.1|DSUB	LOC119659649|XP_037923785.1|HILL
OG0005697	LOC117896758|XP_034661122.1|DSUB	LOC119659700|XP_037923880.1|HILL
OG0005698	LOC117892696|XP_034654998.1|DSUB	LOC119659180|XP_037923066.1|HILL
OG0005699	LOC117899226|XP_034664991.1|DSUB	LOC119660533|XP_037925090.1|HILL
OG0005700	LOC117903041|XP_034670667.1|DSUB	LOC119653506|XP_037914091.1|HILL
OG0005701	LOC117901623|XP_034668342.1|DSUB	LOC119654187|XP_037915309.1|HILL
OG0005702	LOC117902145|XP_034669175.1|DSUB	LOC119655483|XP_037917313.1|HILL
OG0005703	LOC117891770|XP_034653317.1|DSUB	LOC119655998|XP_037918165.1|HILL
OG0005705	LOC117894829|XP_034657968.1|DSUB	LOC119648410|XP_037906088.1|HILL
OG0005706	LOC117898254|XP_034663399.1|DSUB	LOC119659044|XP_037922878.1|HILL
OG0005707	LOC117891264|XP_034652531.1|DSUB	LOC119654235|XP_037915390.1|HILL
OG0005708	LOC117902957|XP_034670489.1|DSUB	LOC119654827|XP_037916323.1|HILL
OG0005709	LOC117896895|XP_034661319.1|DSUB	LOC119659738|XP_037923926.1|HILL
OG0005710	LOC117899281|XP_034665077.1|DSUB	LOC119659210|XP_037923107.1|HILL
OG0005711	LOC117894824|XP_034657962.1|DSUB	LOC119649929|XP_037908276.1|HILL
OG0005712	LOC117900428|XP_034666687.1|DSUB	LOC119649380|XP_037907426.1|HILL
OG0005713	LOC117897334|XP_034661995.1|DSUB	LOC119660589|XP_037925186.1|HILL
OG0005714	LOC117896597|XP_034660914.1|DSUB	LOC119654216|XP_037915357.1|HILL
OG0005715	LOC117896383|XP_034660576.1|DSUB	LOC119660584|XP_037925167.1|HILL
OG0005716	LOC117897090|XP_034661621.1|DSUB	LOC119658727|XP_037922317.1|HILL
OG0005717	LOC117896461|XP_034660685.1|DSUB	LOC119660142|XP_037924470.1|HILL
OG0005718	LOC117899788|XP_034665954.1|DSUB	LOC119659629|XP_037923755.1|HILL
OG0005719	LOC117897273|XP_034661890.1|DSUB	LOC119660422|XP_037924897.1|HILL
OG0005720	LOC117899026|XP_034664677.1|DSUB	LOC119654496|XP_037915848.1|HILL
OG0005721	LOC117897875|XP_034662841.1|DSUB	LOC119659509|XP_037923567.1|HILL
OG0005722	LOC117898891|XP_034664464.1|DSUB	LOC119659534|XP_037923603.1|HILL
OG0005723	LOC117896399|XP_034660600.1|DSUB	LOC119660174|XP_037924508.1|HILL
OG0005724	LOC117890420|XP_034651129.1|DSUB	LOC119654893|XP_037916439.1|HILL
OG0005725	LOC117899088|XP_034664756.1|DSUB	LOC119660299|XP_037924700.1|HILL
OG0005726	LOC117903077|XP_034670763.1|DSUB	LOC119653697|XP_037914500.1|HILL
OG0005727	LOC117898681|XP_034664155.1|DSUB	LOC119659481|XP_037923519.1|HILL
OG0005728	LOC117896861|XP_034661281.1|DSUB	LOC119659113|XP_037922963.1|HILL
OG0005729	LOC117896851|XP_034661266.1|DSUB	LOC119658862|XP_037922546.1|HILL
OG0005730	LOC117897189|XP_034661780.1|DSUB	LOC119660292|XP_037924690.1|HILL
OG0005731	LOC117897188|XP_034661779.1|DSUB	LOC119660107|XP_037924417.1|HILL
OG0005732	LOC117899268|XP_034665057.1|DSUB	LOC119659455|XP_037923468.1|HILL
OG0005733	LOC117899267|XP_034665052.1|DSUB	LOC119659795|XP_037923992.1|HILL
OG0005734	LOC117899577|XP_034665581.1|DSUB	LOC119659826|XP_037924040.1|HILL
OG0005735	LOC117898647|XP_034664108.1|DSUB	LOC119660343|XP_037924757.1|HILL
OG0005736	LOC117896962|XP_034661398.1|DSUB	LOC119659202|XP_037923098.1|HILL
OG0005737	LOC117899573|XP_034665577.1|DSUB	LOC119659229|XP_037923131.1|HILL
OG0005738	LOC117897427|XP_034662156.1|DSUB	LOC119659712|XP_037923894.1|HILL
OG0005739	LOC117899574|XP_034665578.1|DSUB	LOC119659155|XP_037923033.1|HILL
OG0005740	LOC117896886|XP_034661306.1|DSUB	LOC119660000|XP_037924306.1|HILL
OG0005741	LOC117897494|XP_034662275.1|DSUB	LOC119660119|XP_037924441.1|HILL
OG0005742	LOC117898358|XP_034663582.1|DSUB	LOC119660120|XP_037924442.1|HILL
OG0005743	LOC117898234|XP_034663363.1|DSUB	LOC119659368|XP_037923351.1|HILL
OG0005744	LOC117898909|XP_034664488.1|DSUB	LOC119659366|XP_037923350.1|HILL
OG0005745	LOC117897485|XP_034662241.1|DSUB	LOC119658683|XP_037922175.1|HILL
OG0005746	LOC117898086|XP_034663157.1|DSUB	LOC119660166|XP_037924500.1|HILL
OG0005747	LOC117897450|XP_034662185.1|DSUB	LOC119660124|XP_037924444.1|HILL
OG0005748	LOC117897350|XP_034662021.1|DSUB	LOC119658787|XP_037922422.1|HILL
OG0005749	LOC117898150|XP_034663243.1|DSUB	LOC119653591|XP_037914268.1|HILL
OG0005750	LOC117897132|XP_034661691.1|DSUB	LOC119655899|XP_037917982.1|HILL
OG0005751	LOC117893414|XP_034655916.1|DSUB	LOC119653613|XP_037914308.1|HILL
OG0005752	LOC117891538|XP_034652940.1|DSUB	LOC119646287|XP_037902626.1|HILL
OG0005753	LOC117902494|XP_034669809.1|DSUB	LOC119657099|XP_037919786.1|HILL
OG0005754	LOC117892127|XP_034654049.1|DSUB	LOC119654284|XP_037915499.1|HILL
OG0005755	LOC117891025|XP_034652078.1|DSUB	LOC119660358|XP_037924789.1|HILL
OG0005756	LOC117899244|XP_034665013.1|DSUB	LOC119659408|XP_037923408.1|HILL
OG0005757	LOC117898235|XP_034663364.1|DSUB	LOC119659433|XP_037923444.1|HILL
OG0005758	LOC117896460|XP_034660683.1|DSUB	LOC119659176|XP_037923060.1|HILL
OG0005759	LOC117899625|XP_034665670.1|DSUB	LOC119659324|XP_037923279.1|HILL
OG0005760	LOC117896857|XP_034661276.1|DSUB	LOC119659941|XP_037924209.1|HILL
OG0005761	LOC117898501|XP_034663834.1|DSUB	LOC119658867|XP_037922553.1|HILL
OG0005762	LOC117897688|XP_034662596.1|DSUB	LOC119659530|XP_037923595.1|HILL
OG0005763	LOC117892416|XP_034654540.1|DSUB	LOC119661004|XP_037926054.1|HILL
OG0005764	LOC117897142|XP_034661702.1|DSUB	LOC119660498|XP_037925021.1|HILL
OG0005765	LOC117897130|XP_034661675.1|DSUB	LOC119660491|XP_037925006.1|HILL
OG0005766	LOC117898575|XP_034663981.1|DSUB	LOC119659905|XP_037924158.1|HILL
OG0005767	LOC117899656|XP_034665728.1|DSUB	LOC119652001|XP_037911857.1|HILL
OG0005768	LOC117902443|XP_034669730.1|DSUB	LOC119655042|XP_037916651.1|HILL
OG0005769	LOC117898807|XP_034664347.1|DSUB	LOC119661298|XP_037926515.1|HILL
OG0005770	LOC117897510|XP_034662300.1|DSUB	LOC119659120|XP_037922973.1|HILL
OG0005771	LOC117898394|XP_034663643.1|DSUB	LOC119660424|XP_037924900.1|HILL
OG0005772	LOC117898939|XP_034664548.1|DSUB	LOC119659953|XP_037924230.1|HILL
OG0005773	LOC117898527|XP_034663888.1|DSUB	LOC119659207|XP_037923103.1|HILL
OG0005774	LOC117899421|XP_034665302.1|DSUB	LOC119658692|XP_037922205.1|HILL
OG0005775	LOC117894408|XP_034657310.1|DSUB	LOC119650237|XP_037908745.1|HILL
OG0005776	LOC117894251|XP_034657095.1|DSUB	LOC119648156|XP_037905659.1|HILL
OG0005777	LOC117900271|XP_034666473.1|DSUB	LOC119659320|XP_037923273.1|HILL
OG0005778	LOC117899501|XP_034665441.1|DSUB	LOC119658607|XP_037922012.1|HILL
OG0005779	LOC117898038|XP_034663084.1|DSUB	LOC119658568|XP_037921941.1|HILL
OG0005780	LOC117894986|XP_034658222.1|DSUB	LOC119648305|XP_037905898.1|HILL
OG0005781	LOC117894950|XP_034658167.1|DSUB	LOC119649063|XP_037906978.1|HILL
OG0005782	LOC117893718|XP_034656296.1|DSUB	LOC119648248|XP_037905815.1|HILL
OG0005783	LOC117890009|XP_034650497.1|DSUB	LOC119656321|XP_037918705.1|HILL
OG0005784	LOC117896416|XP_034660621.1|DSUB	LOC119659304|XP_037923245.1|HILL
OG0005785	LOC117897301|XP_034661933.1|DSUB	LOC119659270|XP_037923201.1|HILL
OG0005786	LOC117898408|XP_034663668.1|DSUB	LOC119660169|XP_037924503.1|HILL
OG0005787	LOC117897777|XP_034662714.1|DSUB	LOC119660275|XP_037924669.1|HILL
OG0005788	LOC117890699|XP_034651600.1|DSUB	LOC119653672|XP_037914432.1|HILL
OG0005789	LOC117896069|XP_034659983.1|DSUB	LOC119659505|XP_037923561.1|HILL
OG0005790	LOC117897284|XP_034661910.1|DSUB	LOC119653025|XP_037913397.1|HILL
OG0005791	LOC117898515|XP_034663872.1|DSUB	LOC119659782|XP_037923976.1|HILL
OG0005792	LOC117898529|XP_034663889.1|DSUB	LOC119659851|XP_037924082.1|HILL
OG0005793	LOC117898522|XP_034663880.1|DSUB	LOC119660383|XP_037924835.1|HILL
OG0005794	LOC117891119|XP_034652215.1|DSUB	LOC119659204|XP_037923101.1|HILL
OG0005795	LOC117897952|XP_034662945.1|DSUB	LOC119660419|XP_037924894.1|HILL
OG0005796	LOC117894402|XP_034657302.1|DSUB	LOC119648976|XP_037906826.1|HILL
OG0005797	LOC117895874|XP_034659760.1|DSUB	LOC119648380|XP_037906041.1|HILL
OG0005798	LOC117897553|XP_034662372.1|DSUB	LOC119658804|XP_037922454.1|HILL
OG0005799	LOC117896252|XP_034660313.1|DSUB	LOC119660548|XP_037925111.1|HILL
OG0005800	LOC117897144|XP_034661704.1|DSUB	LOC119658835|XP_037922502.1|HILL
OG0005801	LOC117897143|XP_034661703.1|DSUB	LOC119660151|XP_037924480.1|HILL
OG0005802	LOC117896102|XP_034660045.1|DSUB	LOC119659926|XP_037924191.1|HILL
OG0005803	LOC117896255|XP_034660328.1|DSUB	LOC119659854|XP_037924084.1|HILL
OG0005804	LOC117897780|XP_034662719.1|DSUB	LOC119658782|XP_037922414.1|HILL
OG0005805	LOC117890296|XP_034650955.1|DSUB	LOC119653753|XP_037914611.1|HILL
OG0005806	LOC117898822|XP_034664377.1|DSUB	LOC119659987|XP_037924287.1|HILL
OG0005807	LOC117896997|XP_034661448.1|DSUB	LOC119646140|XP_037902425.1|HILL
OG0005808	LOC117903551|XP_034671645.1|DSUB	LOC119654666|XP_037916088.1|HILL
OG0005809	LOC117895579|XP_034659195.1|DSUB	LOC119653819|XP_037914781.1|HILL
OG0005810	LOC117896258|XP_034660340.1|DSUB	LOC119660279|XP_037924678.1|HILL
OG0005811	LOC117896261|XP_034660342.1|DSUB	LOC119660281|XP_037924679.1|HILL
OG0005812	LOC117897627|XP_034662487.1|DSUB	LOC119658783|XP_037922415.1|HILL
OG0005813	LOC117899020|XP_034664672.1|DSUB	LOC119660613|XP_037925235.1|HILL
OG0005814	LOC117897484|XP_034662238.1|DSUB	LOC119659959|XP_037924242.1|HILL
OG0005815	LOC117892329|XP_034654373.1|DSUB	LOC119646199|XP_037902510.1|HILL
OG0005816	LOC117899338|XP_034665167.1|DSUB	LOC119656495|XP_037918757.1|HILL, LOC119656494|XP_037918755.1|HILL
OG0005817	LOC117898936|XP_034664543.1|DSUB	LOC119659783|XP_037923977.1|HILL
OG0005818	LOC117897125|XP_034661668.1|DSUB	LOC119660192|XP_037924540.1|HILL
OG0005819	LOC117897006|XP_034661463.1|DSUB	LOC119659084|XP_037922925.1|HILL
OG0005820	LOC117897007|XP_034661464.1|DSUB	LOC119660326|XP_037924732.1|HILL
OG0005821	LOC117897399|XP_034662109.1|DSUB	LOC119659969|XP_037924258.1|HILL
OG0005822	LOC117902606|XP_034670008.1|DSUB	LOC119657699|XP_037920666.1|HILL
OG0005823	LOC117898302|XP_034663508.1|DSUB	LOC119658019|XP_037921176.1|HILL
OG0005824	LOC117899190|XP_034664943.1|DSUB	LOC119649239|XP_037907230.1|HILL
OG0005825	LOC117893267|XP_034655726.1|DSUB	LOC119656342|XP_037918720.1|HILL
OG0005826	LOC117898101|XP_034663172.1|DSUB	LOC119651274|XP_037910707.1|HILL
OG0005827	LOC117896443|XP_034660664.1|DSUB	LOC119658775|XP_037922401.1|HILL
OG0005828	LOC117895263|XP_034658677.1|DSUB	LOC119649575|XP_037907708.1|HILL
OG0005829	LOC117899492|XP_034665432.1|DSUB	LOC119659500|XP_037923552.1|HILL
OG0005830	LOC117893166|XP_034655534.1|DSUB	LOC119647855|XP_037905051.1|HILL
OG0005831	LOC117895319|XP_034658773.1|DSUB	LOC119649542|XP_037907661.1|HILL
OG0005832	LOC117895318|XP_034658772.1|DSUB	LOC119650078|XP_037908505.1|HILL
OG0005833	LOC117895165|XP_034658516.1|DSUB	LOC119649588|XP_037907721.1|HILL
OG0005835	LOC117894490|XP_034657488.1|DSUB	LOC119649094|XP_037907024.1|HILL
OG0005836	LOC117894742|XP_034657832.1|DSUB	LOC119648617|XP_037906315.1|HILL
OG0005837	LOC117898821|XP_034664376.1|DSUB	LOC119658976|XP_037922784.1|HILL
OG0005838	LOC117897471|XP_034662213.1|DSUB	LOC119659175|XP_037923058.1|HILL
OG0005839	LOC117900223|XP_034666397.1|DSUB	LOC119656446|XP_037918729.1|HILL
OG0005840	LOC117898351|XP_034663575.1|DSUB	LOC119660226|XP_037924602.1|HILL
OG0005841	LOC117896147|XP_034660113.1|DSUB	LOC119659948|XP_037924222.1|HILL
OG0005842	LOC117891982|XP_034653752.1|DSUB	LOC119653842|XP_037914816.1|HILL
OG0005843	LOC117893896|XP_034656564.1|DSUB	LOC119650140|XP_037908600.1|HILL
OG0005844	LOC117894663|XP_034657730.1|DSUB	LOC119650139|XP_037908599.1|HILL
OG0005845	LOC117897147|XP_034661707.1|DSUB	LOC119659913|XP_037924166.1|HILL
OG0005846	LOC117898295|XP_034663442.1|DSUB	LOC119659142|XP_037923009.1|HILL
OG0005847	LOC117898905|XP_034664481.1|DSUB	LOC119660446|XP_037924927.1|HILL
OG0005848	LOC117893316|XP_034655798.1|DSUB	LOC119653896|XP_037914954.1|HILL
OG0005849	LOC117903529|XP_034671592.1|DSUB	LOC119655840|XP_037917874.1|HILL
OG0005851	LOC117899972|XP_034666022.1|DSUB	LOC119651446|XP_037910978.1|HILL
OG0005852	LOC117898348|XP_034663570.1|DSUB	LOC119653386|XP_037913863.1|HILL
OG0005853	LOC117903873|XP_034672253.1|DSUB	LOC119656238|XP_037918584.1|HILL
OG0005854	LOC117896257|XP_034660339.1|DSUB	LOC119655143|XP_037916808.1|HILL
OG0005855	LOC117901407|XP_034668036.1|DSUB	LOC119654317|XP_037915570.1|HILL
OG0005856	LOC117902026|XP_034668979.1|DSUB	LOC119653430|XP_037913934.1|HILL
OG0005857	LOC117898524|XP_034663884.1|DSUB	LOC119656051|XP_037918244.1|HILL
OG0005858	LOC117898407|XP_034663666.1|DSUB	LOC119659776|XP_037923968.1|HILL
OG0005859	LOC117900548|XP_034666843.1|DSUB	LOC119659122|XP_037922975.1|HILL
OG0005860	LOC117898682|XP_034664156.1|DSUB	LOC119660510|XP_037925036.1|HILL
OG0005861	LOC117898934|XP_034664534.1|DSUB	LOC119660147|XP_037924475.1|HILL
OG0005862	LOC117890547|XP_034651362.1|DSUB	LOC119655813|XP_037917846.1|HILL
OG0005863	LOC117890909|XP_034651914.1|DSUB	LOC119659793|XP_037923990.1|HILL
OG0005864	LOC117898296|XP_034663458.1|DSUB	LOC119659145|XP_037923013.1|HILL
OG0005865	LOC117896101|XP_034660044.1|DSUB	LOC119659213|XP_037923111.1|HILL
OG0005866	LOC117892419|XP_034654543.1|DSUB	LOC119655887|XP_037917961.1|HILL
OG0005867	LOC117901912|XP_034668768.1|DSUB	LOC119646148|XP_037902433.1|HILL
OG0005868	LOC117891041|XP_034652101.1|DSUB	LOC119654793|XP_037916270.1|HILL
OG0005869	LOC117889845|XP_034650233.1|DSUB	LOC119654441|XP_037915769.1|HILL
OG0005870	LOC117897311|XP_034661957.1|DSUB	LOC119653627|XP_037914327.1|HILL
OG0005871	LOC117894995|XP_034658236.1|DSUB	LOC119656216|XP_037918543.1|HILL
OG0005872	LOC117896470|XP_034660695.1|DSUB	LOC119655189|XP_037916883.1|HILL
OG0005873	LOC117898192|XP_034663302.1|DSUB	LOC119654728|XP_037916184.1|HILL
OG0005874	LOC117893273|XP_034655733.1|DSUB	LOC119656283|XP_037918639.1|HILL
OG0005875	LOC117891173|XP_034652387.1|DSUB	LOC119656073|XP_037918281.1|HILL
OG0005876	LOC117897198|XP_034661795.1|DSUB	LOC119654449|XP_037915781.1|HILL
OG0005877	LOC117891782|XP_034653384.1|DSUB	LOC119656180|XP_037918458.1|HILL
OG0005878	LOC117903188|XP_034670941.1|DSUB	LOC119656212|XP_037918532.1|HILL
OG0005879	LOC117891691|XP_034653172.1|DSUB	LOC119655454|XP_037917281.1|HILL
OG0005880	LOC117895682|XP_034659400.1|DSUB	LOC119647602|XP_037904557.1|HILL
OG0005881	LOC117894166|XP_034656958.1|DSUB	LOC119649705|XP_037907904.1|HILL
OG0005882	LOC117894046|XP_034656791.1|DSUB	LOC119647484|XP_037904368.1|HILL
OG0005883	LOC117894714|XP_034657786.1|DSUB	LOC119647872|XP_037905073.1|HILL
OG0005884	LOC117893476|XP_034655990.1|DSUB	LOC119650017|XP_037908415.1|HILL
OG0005885	LOC117894980|XP_034658211.1|DSUB	LOC119650002|XP_037908392.1|HILL
OG0005886	LOC117894400|XP_034657299.1|DSUB	LOC119649800|XP_037908039.1|HILL
OG0005887	LOC117894160|XP_034656947.1|DSUB	LOC119647605|XP_037904562.1|HILL
OG0005888	LOC117895542|XP_034659135.1|DSUB	LOC119649951|XP_037908303.1|HILL
OG0005889	LOC117893306|XP_034655775.1|DSUB	LOC119648406|XP_037906083.1|HILL
OG0005890	LOC117890536|XP_034651352.1|DSUB	LOC119649970|XP_037908334.1|HILL
OG0005891	LOC117895481|XP_034659051.1|DSUB	LOC119648158|XP_037905661.1|HILL
OG0005892	LOC117895073|XP_034658353.1|DSUB	LOC119648978|XP_037906828.1|HILL
OG0005893	LOC117893679|XP_034656259.1|DSUB	LOC119648272|XP_037905855.1|HILL
OG0005895	LOC117893681|XP_034656261.1|DSUB	LOC119648377|XP_037906036.1|HILL
OG0005896	LOC117895207|XP_034658587.1|DSUB	LOC119647831|XP_037904998.1|HILL
OG0005897	LOC117894219|XP_034657026.1|DSUB	LOC119649403|XP_037907455.1|HILL
OG0005898	LOC117903641|XP_034671815.1|DSUB	LOC119648647|XP_037906347.1|HILL
OG0005899	LOC117890897|XP_034651882.1|DSUB	LOC119654314|XP_037915565.1|HILL
OG0005900	LOC117900230|XP_034666407.1|DSUB	LOC119653728|XP_037914564.1|HILL
OG0005901	LOC117889989|XP_034650463.1|DSUB	LOC119654771|XP_037916239.1|HILL
OG0005902	LOC117890737|XP_034651680.1|DSUB	LOC119653892|XP_037914942.1|HILL
