Orthogroup	DSUB.longest_only	DBIA.longest_only
OG0005399	LOC117891242|XP_034652478.1|DSUB	LOC108029696|XP_016957648.1|DBIA
OG0005400	LOC117891109|XP_034652192.1|DSUB	LOC108036612|XP_016968363.1|DBIA
OG0005401	LOC117900358|XP_034666598.1|DSUB	LOC108036142|XP_016967618.1|DBIA
OG0005402	LOC117900357|XP_034666597.1|DSUB	LOC108036128|XP_016967601.1|DBIA
OG0005403	LOC117902795|XP_034670304.1|DSUB	LOC108036145|XP_016967622.1|DBIA
OG0005404	LOC117902796|XP_034670305.1|DSUB	LOC108036146|XP_016967623.1|DBIA
OG0005405	LOC117890910|XP_034651915.1|DSUB	LOC108026900|XP_016953598.1|DBIA
OG0005406	LOC117890901|XP_034651887.1|DSUB	LOC108030386|XP_016958748.1|DBIA
OG0005407	LOC117890760|XP_034651712.1|DSUB	LOC108026927|XP_016953628.1|DBIA
OG0005408	LOC117902225|XP_034669349.1|DSUB	LOC108029197|XP_016956863.1|DBIA
OG0005409	LOC117901491|XP_034668150.1|DSUB	LOC108036790|XP_016968624.1|DBIA
OG0005410	LOC117902230|XP_034669355.1|DSUB	LOC108029048|XP_016956600.1|DBIA
OG0005411	LOC117890394|XP_034651090.1|DSUB	LOC108022209|XP_016946552.1|DBIA
OG0005412	LOC117892377|XP_034654477.1|DSUB	LOC108022934|XP_016947635.1|DBIA
OG0005413	LOC117891523|XP_034652912.1|DSUB	LOC108030320|XP_016958653.1|DBIA
OG0005414	LOC117894114|XP_034656889.1|DSUB	LOC108023265|XP_016948037.1|DBIA
OG0005415	LOC117903535|XP_034671612.1|DSUB	LOC108024633|XP_016950165.1|DBIA
OG0005416	LOC117890878|XP_034651861.1|DSUB	LOC108030307|XP_016958631.1|DBIA
OG0005417	LOC117901469|XP_034668122.1|DSUB	LOC108033392|XP_016963200.1|DBIA
OG0005418	LOC117901595|XP_034668298.1|DSUB	LOC108033951|XP_016964133.1|DBIA
OG0005419	LOC117901787|XP_034668587.1|DSUB	LOC108034046|XP_016964282.1|DBIA
OG0005420	LOC117901633|XP_034668354.1|DSUB	LOC108034217|XP_016964547.1|DBIA
OG0005421	LOC117902386|XP_034669598.1|DSUB	LOC108033436|XP_016963250.1|DBIA
OG0005422	LOC117903455|XP_034671381.1|DSUB	LOC108035792|XP_016967019.1|DBIA
OG0005423	LOC117902459|XP_034669750.1|DSUB	LOC108032602|XP_016962018.1|DBIA
OG0005424	LOC117889757|XP_034650093.1|DSUB	LOC108022623|XP_016947157.1|DBIA
OG0005425	LOC117903154|XP_034670881.1|DSUB	LOC108025730|XP_016951797.1|DBIA
OG0005426	LOC117889856|XP_034650247.1|DSUB	LOC108036361|XP_016967928.1|DBIA
OG0005427	LOC117900375|XP_034666618.1|DSUB	LOC108033474|XP_016963301.1|DBIA
OG0005428	LOC117902491|XP_034669803.1|DSUB	LOC108031842|XP_016961085.1|DBIA
OG0005429	LOC117902335|XP_034669523.1|DSUB	LOC108033900|XP_016964052.1|DBIA
OG0005430	LOC117902337|XP_034669527.1|DSUB	LOC108033901|XP_016964054.1|DBIA
OG0005431	LOC117901067|XP_034667570.1|DSUB	LOC108034097|XP_016964352.1|DBIA
OG0005432	LOC117902188|XP_034669255.1|DSUB	LOC108027474|XP_016954411.1|DBIA
OG0005433	LOC117890757|XP_034651709.1|DSUB	LOC108022652|XP_016947199.1|DBIA
OG0005434	LOC117902446|XP_034669731.1|DSUB	LOC108031599|XP_016960670.1|DBIA
OG0005435	LOC117902190|XP_034669257.1|DSUB	LOC108027039|XP_016953728.1|DBIA
OG0005436	LOC117902189|XP_034669256.1|DSUB	LOC108031791|XP_016961000.1|DBIA
OG0005437	LOC117896854|XP_034661273.1|DSUB	LOC108025407|XP_016951378.1|DBIA
OG0005438	LOC117900817|XP_034667201.1|DSUB	LOC108029109|XP_016956710.1|DBIA
OG0005439	LOC117899122|XP_034664806.1|DSUB	LOC108031241|XP_016959965.1|DBIA
OG0005440	LOC117902400|XP_034669623.1|DSUB	LOC108029120|XP_016956722.1|DBIA
OG0005441	LOC117900497|XP_034666777.1|DSUB	LOC108034039|XP_016964274.1|DBIA
OG0005442	LOC117900122|XP_034666238.1|DSUB	LOC108033336|XP_016963111.1|DBIA
OG0005443	LOC117901111|XP_034667635.1|DSUB	LOC108034078|XP_016964329.1|DBIA
OG0005444	LOC117901155|XP_034667696.1|DSUB	LOC108029060|XP_016956617.1|DBIA
OG0005445	LOC117901291|XP_034667877.1|DSUB	LOC108033563|XP_016963397.1|DBIA
OG0005446	LOC117900842|XP_034667246.1|DSUB	LOC108036712|XP_016968501.1|DBIA
OG0005447	LOC117902214|XP_034669331.1|DSUB	LOC108027771|XP_016954822.1|DBIA
OG0005448	LOC117890208|XP_034650830.1|DSUB	LOC108026684|XP_016953260.1|DBIA
OG0005449	LOC117896631|XP_034660968.1|DSUB	LOC108025847|XP_016951999.1|DBIA
OG0005450	LOC117897451|XP_034662187.1|DSUB	LOC108024673|XP_016950230.1|DBIA
OG0005451	LOC117899988|XP_034666048.1|DSUB	LOC108034170|XP_016964466.1|DBIA
OG0005452	LOC117890707|XP_034651623.1|DSUB	LOC108026746|XP_016953358.1|DBIA
OG0005453	LOC117898904|XP_034664478.1|DSUB	LOC108031818|XP_016961037.1|DBIA
OG0005454	LOC117901706|XP_034668467.1|DSUB	LOC108033807|XP_016963916.1|DBIA
OG0005455	LOC117892213|XP_034654204.1|DSUB	LOC108022731|XP_016947309.1|DBIA
OG0005456	LOC117902288|XP_034669456.1|DSUB	LOC108034062|XP_016964305.1|DBIA
OG0005457	LOC117902175|XP_034669208.1|DSUB	LOC108034285|XP_016964634.1|DBIA
OG0005458	LOC117901568|XP_034668257.1|DSUB	LOC108027878|XP_016954983.1|DBIA
OG0005459	LOC117902077|XP_034669058.1|DSUB	LOC108027853|XP_016954938.1|DBIA
OG0005460	LOC117900099|XP_034666210.1|DSUB	LOC108034151|XP_016964439.1|DBIA
OG0005461	LOC117901450|XP_034668086.1|DSUB	LOC108033646|XP_016963570.1|DBIA
OG0005462	LOC117901241|XP_034667808.1|DSUB	LOC108033647|XP_016963571.1|DBIA
OG0005463	LOC117895085|XP_034658373.1|DSUB	LOC108035071|XP_016965952.1|DBIA
OG0005464	LOC117902750|XP_034670228.1|DSUB	LOC108033642|XP_016963564.1|DBIA
OG0005465	LOC117902174|XP_034669206.1|DSUB	LOC108033618|XP_016963471.1|DBIA
OG0005466	LOC117902172|XP_034669204.1|DSUB	LOC108034191|XP_016964504.1|DBIA
OG0005467	LOC117897533|XP_034662345.1|DSUB	LOC108031210|XP_016959934.1|DBIA
OG0005468	LOC117902785|XP_034670282.1|DSUB	LOC108036084|XP_016967522.1|DBIA
OG0005469	LOC117901371|XP_034667972.1|DSUB	LOC108036147|XP_016967624.1|DBIA
OG0005470	LOC117902291|XP_034669460.1|DSUB	LOC108036082|XP_016967520.1|DBIA
OG0005471	LOC117900018|XP_034666095.1|DSUB	LOC108034787|XP_016965253.1|DBIA
OG0005472	LOC117902580|XP_034669964.1|DSUB	LOC108034303|XP_016964663.1|DBIA
OG0005473	LOC117900106|XP_034666220.1|DSUB	LOC108033654|XP_016963577.1|DBIA
OG0005474	LOC117900431|XP_034666692.1|DSUB	LOC108033992|XP_016964206.1|DBIA
OG0005475	LOC117900430|XP_034666691.1|DSUB	LOC108033991|XP_016964205.1|DBIA
OG0005476	LOC117890621|XP_034651454.1|DSUB	LOC108029526|XP_016957316.1|DBIA
OG0005477	LOC117893440|XP_034655950.1|DSUB	LOC108028531|XP_016955917.1|DBIA
OG0005478	LOC117902084|XP_034669068.1|DSUB	LOC108027914|XP_016955024.1|DBIA
OG0005479	LOC117902081|XP_034669065.1|DSUB	LOC108027846|XP_016954927.1|DBIA
OG0005480	LOC117902085|XP_034669069.1|DSUB	LOC108027847|XP_016954928.1|DBIA
OG0005481	LOC117902370|XP_034669577.1|DSUB	LOC108029189|XP_016956851.1|DBIA
OG0005482	LOC117902710|XP_034670164.1|DSUB	LOC108029148|XP_016956767.1|DBIA
OG0005483	LOC117898045|XP_034663095.1|DSUB	LOC108026409|XP_016952825.1|DBIA
OG0005484	LOC117900452|XP_034666715.1|DSUB	LOC108028979|XP_016956508.1|DBIA
OG0005485	LOC117890600|XP_034651430.1|DSUB	LOC108029739|XP_016957714.1|DBIA
OG0005486	LOC117892018|XP_034653802.1|DSUB	LOC108030339|XP_016958691.1|DBIA
OG0005487	LOC117901360|XP_034667961.1|DSUB	LOC108027655|XP_016954660.1|DBIA
OG0005488	LOC117901220|XP_034667780.1|DSUB	LOC108027901|XP_016955009.1|DBIA
OG0005489	LOC117902745|XP_034670219.1|DSUB	LOC108027900|XP_016955008.1|DBIA
OG0005490	LOC117902738|XP_034670205.1|DSUB	LOC108027922|XP_016955035.1|DBIA
OG0005491	LOC117902432|XP_034669695.1|DSUB	LOC108032533|XP_016961883.1|DBIA
OG0005492	LOC117900512|XP_034666797.1|DSUB	LOC108032671|XP_016962123.1|DBIA
OG0005493	LOC117901099|XP_034667618.1|DSUB	LOC108032423|XP_016961732.1|DBIA
OG0005494	LOC117891443|XP_034652811.1|DSUB	LOC108022530|XP_016946996.1|DBIA
OG0005495	LOC117891647|XP_034653085.1|DSUB	LOC108022909|XP_016947605.1|DBIA
OG0005496	LOC117898670|XP_034664137.1|DSUB	LOC108031808|XP_016961020.1|DBIA
OG0005497	LOC117902631|XP_034670042.1|DSUB	LOC108032568|XP_016961955.1|DBIA
OG0005498	LOC117902637|XP_034670050.1|DSUB	LOC108032570|XP_016961957.1|DBIA
OG0005499	LOC117902614|XP_034670017.1|DSUB	LOC108032567|XP_016961953.1|DBIA
OG0005500	LOC117902618|XP_034670021.1|DSUB	LOC108032571|XP_016961958.1|DBIA
OG0005501	LOC117901238|XP_034667804.1|DSUB	LOC108033741|XP_016963788.1|DBIA
OG0005502	LOC117901239|XP_034667805.1|DSUB	LOC108033742|XP_016963789.1|DBIA
OG0005503	LOC117901528|XP_034668199.1|DSUB	LOC108033762|XP_016963826.1|DBIA
OG0005504	LOC117901569|XP_034668259.1|DSUB	LOC108027789|XP_016954846.1|DBIA
OG0005506	LOC117901592|XP_034668292.1|DSUB	LOC108033782|XP_016963873.1|DBIA
OG0005507	LOC117900231|XP_034666408.1|DSUB	LOC108036837|XP_016968673.1|DBIA
OG0005508	LOC117899987|XP_034666047.1|DSUB	LOC108034106|XP_016964372.1|DBIA
OG0005509	LOC117902807|XP_034670320.1|DSUB	LOC108028989|XP_016956520.1|DBIA
OG0005510	LOC117900126|XP_034666241.1|DSUB	LOC108033799|XP_016963896.1|DBIA
OG0005511	LOC117900785|XP_034667196.1|DSUB	LOC108023380|XP_016948274.1|DBIA
OG0005512	LOC117896308|XP_034660422.1|DSUB	LOC108032067|XP_016961374.1|DBIA
OG0005513	LOC117900848|XP_034667258.1|DSUB	LOC108026016|XP_016952199.1|DBIA
OG0005514	LOC117897576|XP_034662419.1|DSUB	LOC108032034|XP_016961335.1|DBIA
OG0005515	LOC117892379|XP_034654481.1|DSUB	LOC108029731|XP_016957707.1|DBIA
OG0005516	LOC117900846|XP_034667254.1|DSUB	LOC108034219|XP_016964549.1|DBIA
OG0005517	LOC117902192|XP_034669277.1|DSUB	LOC108032530|XP_016961878.1|DBIA
OG0005518	LOC117901658|XP_034668388.1|DSUB	LOC108034208|XP_016964529.1|DBIA
OG0005519	LOC117890527|XP_034651336.1|DSUB	LOC108030290|XP_016958610.1|DBIA
OG0005520	LOC117901006|XP_034667493.1|DSUB	LOC108034056|XP_016964300.1|DBIA
OG0005521	LOC117901500|XP_034668161.1|DSUB	LOC108033299|XP_016963057.1|DBIA
OG0005522	LOC117895415|XP_034658940.1|DSUB	LOC108027965|XP_016955078.1|DBIA
OG0005523	LOC117901508|XP_034668169.1|DSUB	LOC108034286|XP_016964635.1|DBIA
OG0005524	LOC117902096|XP_034669084.1|DSUB	LOC108033943|XP_016964117.1|DBIA
OG0005525	LOC117900041|XP_034666121.1|DSUB	LOC108032352|XP_016961652.1|DBIA
OG0005526	LOC117901583|XP_034668280.1|DSUB	LOC108034340|XP_016964712.1|DBIA
OG0005527	LOC117902964|XP_034670507.1|DSUB	LOC108036020|XP_016967435.1|DBIA
OG0005528	LOC117900298|XP_034666502.1|DSUB	LOC108034100|XP_016964362.1|DBIA
OG0005529	LOC117900199|XP_034666351.1|DSUB	LOC108033868|XP_016963999.1|DBIA
OG0005530	LOC117901613|XP_034668323.1|DSUB	LOC108027795|XP_016954854.1|DBIA
OG0005531	LOC117892992|XP_034655235.1|DSUB	LOC108028456|XP_016955793.1|DBIA
OG0005532	LOC117901213|XP_034667771.1|DSUB	LOC108036845|XP_016968698.1|DBIA
OG0005533	LOC117900226|XP_034666402.1|DSUB	LOC108027811|XP_016954878.1|DBIA
OG0005534	LOC117894720|XP_034657798.1|DSUB	LOC108029145|XP_016956768.1|DBIA
OG0005535	LOC117900216|XP_034666391.1|DSUB	LOC108032563|XP_016961935.1|DBIA
OG0005536	LOC117900951|XP_034667415.1|DSUB	LOC108035007|XP_016965843.1|DBIA
OG0005537	LOC117900015|XP_034666091.1|DSUB	LOC108036792|XP_016968628.1|DBIA
OG0005538	LOC117900488|XP_034666764.1|DSUB	LOC108033965|XP_016964162.1|DBIA
OG0005539	LOC117902237|XP_034669371.1|DSUB	LOC108034216|XP_016964546.1|DBIA
OG0005540	LOC117900573|XP_034666873.1|DSUB	LOC108029182|XP_016956834.1|DBIA
OG0005541	LOC117902008|XP_034668947.1|DSUB	LOC108036847|XP_016968706.1|DBIA
OG0005542	LOC117893032|XP_034655282.1|DSUB	LOC108035181|XP_016966141.1|DBIA
OG0005543	LOC117901303|XP_034667900.1|DSUB	LOC108036102|XP_016967560.1|DBIA
OG0005544	LOC117901953|XP_034668818.1|DSUB	LOC108029144|XP_016956762.1|DBIA
OG0005545	LOC117901531|XP_034668210.1|DSUB	LOC108034331|XP_016964697.1|DBIA
OG0005546	LOC117900675|XP_034667011.1|DSUB	LOC108034006|XP_016964225.1|DBIA
OG0005547	LOC117902793|XP_034670301.1|DSUB	LOC108036050|XP_016967481.1|DBIA
OG0005548	LOC117902782|XP_034670274.1|DSUB	LOC108036099|XP_016967554.1|DBIA
OG0005549	LOC117900359|XP_034666599.1|DSUB	LOC108036129|XP_016967602.1|DBIA
OG0005550	LOC117900514|XP_034666800.1|DSUB	LOC108029153|XP_016956778.1|DBIA
OG0005551	LOC117890598|XP_034651426.1|DSUB	LOC108030423|XP_016958798.1|DBIA
OG0005552	LOC117890686|XP_034651564.1|DSUB	LOC108030296|XP_016958619.1|DBIA
OG0005553	LOC117901566|XP_034668255.1|DSUB	LOC108027793|XP_016954849.1|DBIA
OG0005554	LOC117902273|XP_034669424.1|DSUB	LOC108029073|XP_016956634.1|DBIA
OG0005555	LOC117901603|XP_034668307.1|DSUB	LOC108029274|XP_016956962.1|DBIA
OG0005556	LOC117901109|XP_034667633.1|DSUB	LOC108029075|XP_016956645.1|DBIA
OG0005557	LOC117901397|XP_034668021.1|DSUB	LOC108035070|XP_016965955.1|DBIA
OG0005558	LOC117899345|XP_034665192.1|DSUB	LOC108027569|XP_016954547.1|DBIA
OG0005559	LOC117901801|XP_034668605.1|DSUB	LOC108033941|XP_016964114.1|DBIA
OG0005560	LOC117900160|XP_034666291.1|DSUB	LOC108034328|XP_016964699.1|DBIA
OG0005561	LOC117891160|XP_034652342.1|DSUB	LOC108024233|XP_016949594.1|DBIA
OG0005562	LOC117902427|XP_034669678.1|DSUB	LOC108027797|XP_016954858.1|DBIA
OG0005563	LOC117902942|XP_034670442.1|DSUB	LOC108035899|XP_016967150.1|DBIA
OG0005564	LOC117901580|XP_034668273.1|DSUB	LOC108034150|XP_016964441.1|DBIA
OG0005565	LOC117902323|XP_034669503.1|DSUB	LOC108033347|XP_016963145.1|DBIA
OG0005566	LOC117902325|XP_034669505.1|DSUB	LOC108033348|XP_016963146.1|DBIA
OG0005567	LOC117898329|XP_034663544.1|DSUB	LOC108030997|XP_016959687.1|DBIA
OG0005568	LOC117902215|XP_034669332.1|DSUB	LOC108029111|XP_016956713.1|DBIA
OG0005569	LOC117900049|XP_034666133.1|DSUB	LOC108036150|XP_016967626.1|DBIA
OG0005570	LOC117902741|XP_034670209.1|DSUB	LOC108027937|XP_016955055.1|DBIA
OG0005571	LOC117890135|XP_034650712.1|DSUB	LOC108022831|XP_016947465.1|DBIA
OG0005572	LOC117892173|XP_034654142.1|DSUB	LOC108026706|XP_016953292.1|DBIA
OG0005573	LOC117899238|XP_034665003.1|DSUB	LOC108026271|XP_016952621.1|DBIA
OG0005574	LOC117891974|XP_034653737.1|DSUB	LOC108030076|XP_016958176.1|DBIA
OG0005575	LOC117899428|XP_034665318.1|DSUB	LOC108025204|XP_016951025.1|DBIA
OG0005576	LOC117890359|XP_034651044.1|DSUB	LOC108036274|XP_016967773.1|DBIA
OG0005577	LOC117894384|XP_034657281.1|DSUB	LOC108030684|XP_016959206.1|DBIA
OG0005578	LOC117894748|XP_034657850.1|DSUB	LOC108028352|XP_016955597.1|DBIA
OG0005579	LOC117894752|XP_034657857.1|DSUB	LOC108028356|XP_016955605.1|DBIA
OG0005580	LOC117893729|XP_034656341.1|DSUB	LOC108028822|XP_016956302.1|DBIA
OG0005581	LOC117902498|XP_034670230.1|DSUB	LOC108033056|XP_016962675.1|DBIA
OG0005582	LOC117893731|XP_034656345.1|DSUB	LOC108030897|XP_016959562.1|DBIA
OG0005583	LOC117894328|XP_034657203.1|DSUB	LOC108034862|XP_016965526.1|DBIA
OG0005584	LOC117901720|XP_034668488.1|DSUB	LOC108027251|XP_016954097.1|DBIA
OG0005585	LOC117897373|XP_034662062.1|DSUB	LOC108027389|XP_016954314.1|DBIA
OG0005586	LOC117898231|XP_034663356.1|DSUB	LOC108027301|XP_016954182.1|DBIA
OG0005587	LOC117901420|XP_034668046.1|DSUB	LOC108034167|XP_016964463.1|DBIA
OG0005588	LOC117893714|XP_034656292.1|DSUB	LOC108035273|XP_016966321.1|DBIA
OG0005589	LOC117898908|XP_034664487.1|DSUB	LOC108032181|XP_016961525.1|DBIA
OG0005590	LOC117891181|XP_034652398.1|DSUB	LOC108030421|XP_016958797.1|DBIA
OG0005591	LOC117903011|XP_034670646.1|DSUB	LOC108024024|XP_016949276.1|DBIA
OG0005592	LOC117896281|XP_034660375.1|DSUB	LOC108024976|XP_016950712.1|DBIA
OG0005593	LOC117893956|XP_034656641.1|DSUB	LOC108035325|XP_016966389.1|DBIA
OG0005594	LOC117894635|XP_034657697.1|DSUB	LOC108028390|XP_016955693.1|DBIA
OG0005595	LOC117894630|XP_034657687.1|DSUB	LOC108028389|XP_016955692.1|DBIA
OG0005596	LOC117895469|XP_034659037.1|DSUB	LOC108035618|XP_016966796.1|DBIA
OG0005597	LOC117898941|XP_034664550.1|DSUB	LOC108032060|XP_016961367.1|DBIA
OG0005598	LOC117896685|XP_034661027.1|DSUB	LOC108025378|XP_016951339.1|DBIA
OG0005599	LOC117892171|XP_034654140.1|DSUB	LOC108026708|XP_016953294.1|DBIA
OG0005600	LOC117898223|XP_034663348.1|DSUB	LOC108031855|XP_016961098.1|DBIA
OG0005601	LOC117894197|XP_034657007.1|DSUB	LOC108024017|XP_016949266.1|DBIA
OG0005602	LOC117897971|XP_034662973.1|DSUB	LOC108025084|XP_016950832.1|DBIA
OG0005603	LOC117890942|XP_034651968.1|DSUB	LOC108026527|XP_016952964.1|DBIA
OG0005604	LOC117890383|XP_034651075.1|DSUB	LOC108026807|XP_016953460.1|DBIA
OG0005605	LOC117889882|XP_034650282.1|DSUB	LOC108022696|XP_016947258.1|DBIA
OG0005606	LOC117902730|XP_034670194.1|DSUB	LOC108034040|XP_016964275.1|DBIA
OG0005607	LOC117898361|XP_034663587.1|DSUB	LOC108024352|XP_016949743.1|DBIA
OG0005608	LOC117898349|XP_034663571.1|DSUB	LOC108024380|XP_016949773.1|DBIA
OG0005609	LOC117893920|XP_034656593.1|DSUB	LOC108034552|XP_016964969.1|DBIA
OG0005610	LOC117893037|XP_034655297.1|DSUB	LOC108035293|XP_016966348.1|DBIA
OG0005611	LOC117895040|XP_034658305.1|DSUB	LOC108034820|XP_016965387.1|DBIA
OG0005612	LOC117898404|XP_034663656.1|DSUB	LOC108031586|XP_016960643.1|DBIA
OG0005613	LOC117896114|XP_034660060.1|DSUB	LOC108023394|XP_016948320.1|DBIA
OG0005614	LOC117895960|XP_034659802.1|DSUB	LOC108023816|XP_016948950.1|DBIA
OG0005615	LOC117899337|XP_034665166.1|DSUB	LOC108023877|XP_016949049.1|DBIA
OG0005616	LOC117896385|XP_034660581.1|DSUB	LOC108031395|XP_016960249.1|DBIA
OG0005617	LOC117896439|XP_034660658.1|DSUB	LOC108027306|XP_016954188.1|DBIA
OG0005618	LOC117892534|XP_034654730.1|DSUB	LOC108030462|XP_016958846.1|DBIA
OG0005619	LOC117897763|XP_034662699.1|DSUB	LOC108024605|XP_016950114.1|DBIA
OG0005620	LOC117903298|XP_034671121.1|DSUB	LOC108025748|XP_016951831.1|DBIA
OG0005621	LOC117903874|XP_034672254.1|DSUB	LOC108023706|XP_016948824.1|DBIA
OG0005622	LOC117902303|XP_034669515.1|DSUB	LOC108023413|XP_016948362.1|DBIA
OG0005623	LOC117903653|XP_034671847.1|DSUB	LOC108023554|XP_016948624.1|DBIA
OG0005624	LOC117896401|XP_034660603.1|DSUB	LOC108027291|XP_016954171.1|DBIA
OG0005625	LOC117898972|XP_034664604.1|DSUB	LOC108026214|XP_016952519.1|DBIA
OG0005626	LOC117903470|XP_034671412.1|DSUB	LOC108028866|XP_016956346.1|DBIA
OG0005627	LOC117898379|XP_034663613.1|DSUB	LOC108025242|XP_016951078.1|DBIA
OG0005628	LOC117898256|XP_034663402.1|DSUB	LOC108026189|XP_016952468.1|DBIA
OG0005629	LOC117891121|XP_034652217.1|DSUB	LOC108022805|XP_016947428.1|DBIA
OG0005630	LOC117890238|XP_034650868.1|DSUB	LOC108022717|XP_016947288.1|DBIA
OG0005631	LOC117903702|XP_034671935.1|DSUB	LOC108025916|XP_016952092.1|DBIA
OG0005632	LOC117903532|XP_034671602.1|DSUB	LOC108033607|XP_016963497.1|DBIA
OG0005633	LOC117896588|XP_034660903.1|DSUB	LOC108024521|XP_016949969.1|DBIA
OG0005634	LOC117896384|XP_034660579.1|DSUB	LOC108031621|XP_016960715.1|DBIA
OG0005635	LOC117901590|XP_034668290.1|DSUB	LOC108035140|XP_016966074.1|DBIA
OG0005636	LOC117897425|XP_034662153.1|DSUB	LOC108027227|XP_016954050.1|DBIA
OG0005637	LOC117897093|XP_034661628.1|DSUB	LOC108031840|XP_016961079.1|DBIA
OG0005638	LOC117892494|XP_034654657.1|DSUB	LOC108029730|XP_016957701.1|DBIA
OG0005639	LOC117891766|XP_034653297.1|DSUB	LOC108022773|XP_016947374.1|DBIA
OG0005640	LOC117896763|XP_034661129.1|DSUB	LOC108025386|XP_016951348.1|DBIA
OG0005641	LOC117903798|XP_034672119.1|DSUB	LOC108024229|XP_016949590.1|DBIA
OG0005642	LOC117899510|XP_034665452.1|DSUB	LOC108027259|XP_016954110.1|DBIA
OG0005643	LOC117893338|XP_034655818.1|DSUB	LOC108034582|XP_016965003.1|DBIA
OG0005644	LOC117894319|XP_034657180.1|DSUB	LOC108035551|XP_016966709.1|DBIA
OG0005645	LOC117890671|XP_034651543.1|DSUB	LOC108025718|XP_016951765.1|DBIA
OG0005646	LOC117894498|XP_034657501.1|DSUB	LOC108032048|XP_016961353.1|DBIA
OG0005647	LOC117901737|XP_034668513.1|DSUB	LOC108027261|XP_016954121.1|DBIA
OG0005648	LOC117895511|XP_034659100.1|DSUB	LOC108028298|XP_016955509.1|DBIA
OG0005649	LOC117897769|XP_034662705.1|DSUB	LOC108024126|XP_016949438.1|DBIA, LOC108032887|XP_016962410.1|DBIA
OG0005650	LOC117897259|XP_034661874.1|DSUB	LOC108032921|XP_016962476.1|DBIA
OG0005651	LOC117896082|XP_034660051.1|DSUB, LOC117896162|XP_034660169.1|DSUB	LOC108024230|XP_016949591.1|DBIA
OG0005652	LOC117899709|XP_034665807.1|DSUB	LOC108024559|XP_016950035.1|DBIA
OG0005653	LOC117900005|XP_034666070.1|DSUB	LOC108033911|XP_016964070.1|DBIA
OG0005654	LOC117899415|XP_034665296.1|DSUB	LOC108032918|XP_016962470.1|DBIA
OG0005655	LOC117896526|XP_034660789.1|DSUB	LOC108032162|XP_016961498.1|DBIA
OG0005656	LOC117899775|XP_034665939.1|DSUB	LOC108026291|XP_016952646.1|DBIA
OG0005657	LOC117896129|XP_034660077.1|DSUB	LOC108024576|XP_016950061.1|DBIA
OG0005658	LOC117897206|XP_034661800.1|DSUB	LOC108031986|XP_016961269.1|DBIA
OG0005659	LOC117898771|XP_034664296.1|DSUB	LOC108026268|XP_016952617.1|DBIA
OG0005660	LOC117895062|XP_034658333.1|DSUB	LOC108034865|XP_016965533.1|DBIA
OG0005661	LOC117899241|XP_034665008.1|DSUB	LOC108024603|XP_016950107.1|DBIA
OG0005662	LOC117896754|XP_034661116.1|DSUB	LOC108026221|XP_016952533.1|DBIA
OG0005663	LOC117896730|XP_034661089.1|DSUB	LOC108032511|XP_016961835.1|DBIA
OG0005664	LOC117897215|XP_034661815.1|DSUB	LOC108024816|XP_016950430.1|DBIA
OG0005665	LOC117897276|XP_034661897.1|DSUB	LOC108025365|XP_016951313.1|DBIA
OG0005666	LOC117899518|XP_034665467.1|DSUB	LOC108023405|XP_016948344.1|DBIA
OG0005667	LOC117891022|XP_034652079.1|DSUB	LOC108025711|XP_016951751.1|DBIA
OG0005668	LOC117893232|XP_034655675.1|DSUB	LOC108028530|XP_016955914.1|DBIA
OG0005669	LOC117902680|XP_034670103.1|DSUB	LOC108036740|XP_016968538.1|DBIA
OG0005670	LOC117899229|XP_034664994.1|DSUB	LOC108026117|XP_016952308.1|DBIA
OG0005671	LOC117897957|XP_034662950.1|DSUB	LOC108031062|XP_016959757.1|DBIA
OG0005672	LOC117901582|XP_034668279.1|DSUB	LOC108033971|XP_016964174.1|DBIA
OG0005673	LOC117893954|XP_034656637.1|DSUB	LOC108034877|XP_016965571.1|DBIA
OG0005674	LOC117895484|XP_034659059.1|DSUB	LOC108035277|XP_016966328.1|DBIA
OG0005675	LOC117897497|XP_034662277.1|DSUB	LOC108026413|XP_016952830.1|DBIA
OG0005676	LOC117893482|XP_034656003.1|DSUB	LOC108035446|XP_016966570.1|DBIA
OG0005677	LOC117889973|XP_034650430.1|DSUB	LOC108030144|XP_016958349.1|DBIA
OG0005678	LOC117897001|XP_034661451.1|DSUB	LOC108031731|XP_016960897.1|DBIA
OG0005679	LOC117896231|XP_034660258.1|DSUB	LOC108031763|XP_016960960.1|DBIA
OG0005681	LOC117898530|XP_034663890.1|DSUB	LOC108031935|XP_016961203.1|DBIA
OG0005682	LOC117898517|XP_034663875.1|DSUB	LOC108031934|XP_016961202.1|DBIA
OG0005683	LOC117896819|XP_034661269.1|DSUB	LOC108035169|XP_016966166.1|DBIA
OG0005684	LOC117893035|XP_034655291.1|DSUB	LOC108035622|XP_016966802.1|DBIA
OG0005685	LOC117891579|XP_034652999.1|DSUB	LOC108024185|XP_016949513.1|DBIA
OG0005686	LOC117899794|XP_034665965.1|DSUB	LOC108025548|XP_016951569.1|DBIA
OG0005687	LOC117894834|XP_034657973.1|DSUB	LOC108035973|XP_016967281.1|DBIA
OG0005688	LOC117891368|XP_034652696.1|DSUB	LOC108036436|XP_016968065.1|DBIA
OG0005689	LOC117890316|XP_034650996.1|DSUB	LOC108023743|XP_016948869.1|DBIA
OG0005690	LOC117899563|XP_034665559.1|DSUB	LOC108026166|XP_016952410.1|DBIA
