Orthogroup	DSUB.longest_only	DNOV.longest_only
OG0004089	LOC117903279|XP_034671078.1|DSUB	LOC115764382|XP_030563205.1|DNOV
OG0004090	LOC117897671|XP_034662561.1|DSUB	LOC115770635|XP_030571840.1|DNOV
OG0004091	LOC117898856|XP_034664423.1|DSUB	LOC115764827|XP_030563936.1|DNOV
OG0004092	LOC117895369|XP_034658850.1|DSUB	LOC115767575|XP_030567721.1|DNOV
OG0004094	LOC117903037|XP_034670658.1|DSUB	LOC115769060|XP_030569634.1|DNOV
OG0004095	LOC117899324|XP_034665149.1|DSUB	LOC115767933|XP_030568166.1|DNOV
OG0004096	LOC117897415|XP_034662133.1|DSUB	LOC115765020|XP_030564233.1|DNOV
OG0004097	LOC117895763|XP_034659528.1|DSUB	LOC115767956|XP_030568209.1|DNOV
OG0004098	LOC117896832|XP_034661237.1|DSUB	LOC115770236|XP_030571300.1|DNOV, LOC115760222|XP_030557686.1|DNOV
OG0004099	LOC117898489|XP_034663816.1|DSUB	LOC115763886|XP_030562523.1|DNOV
OG0004100	LOC117897883|XP_034662850.1|DSUB	LOC115763718|XP_030562270.1|DNOV
OG0004101	LOC117897255|XP_034661870.1|DSUB	LOC115763799|XP_030562403.1|DNOV
OG0004102	LOC117898716|XP_034664225.1|DSUB	LOC115763908|XP_030562574.1|DNOV
OG0004103	LOC117898751|XP_034664264.1|DSUB	LOC115765790|XP_030565335.1|DNOV
OG0004104	LOC117897941|XP_034662924.1|DSUB	LOC115761529|XP_030559160.1|DNOV
OG0004105	LOC117894898|XP_034658080.1|DSUB	LOC115771399|XP_030572949.1|DNOV
OG0004106	LOC117894788|XP_034657908.1|DSUB	LOC115771527|XP_030573125.1|DNOV
OG0004107	LOC117894272|XP_034657119.1|DSUB	LOC115770972|XP_030572296.1|DNOV
OG0004108	LOC117896525|XP_034660786.1|DSUB	LOC115766260|XP_030565979.1|DNOV, LOC115766051|XP_030565691.1|DNOV
OG0004109	LOC117897674|XP_034662573.1|DSUB	LOC115770637|XP_030571844.1|DNOV
OG0004110	LOC117894159|XP_034656946.1|DSUB	LOC115771450|XP_030573024.1|DNOV
OG0004111	LOC117899250|XP_034665023.1|DSUB	LOC115763899|XP_030562542.1|DNOV
OG0004112	LOC117895952|XP_034659793.1|DSUB	LOC115770758|XP_030572031.1|DNOV
OG0004113	LOC117899059|XP_034664755.1|DSUB	LOC115768295|XP_030568700.1|DNOV
OG0004114	LOC117891069|XP_034652138.1|DSUB	LOC115768580|XP_030569084.1|DNOV
OG0004115	LOC117891007|XP_034652059.1|DSUB	LOC115768586|XP_030569092.1|DNOV
OG0004116	LOC117897326|XP_034661987.1|DSUB	LOC115763826|XP_030562439.1|DNOV
OG0004117	LOC117897470|XP_034662212.1|DSUB	LOC115758870|XP_030555522.1|DNOV
OG0004118	LOC117891877|XP_034653533.1|DSUB	LOC115767493|XP_030567661.1|DNOV
OG0004119	LOC117897357|XP_034662030.1|DSUB	LOC115765341|XP_030564711.1|DNOV, LOC115765651|XP_030565168.1|DNOV
OG0004120	LOC117899773|XP_034665935.1|DSUB	LOC115766200|XP_030565910.1|DNOV
OG0004121	LOC117892957|XP_034655181.1|DSUB	LOC115766980|XP_030566936.1|DNOV
OG0004122	LOC117899222|XP_034664986.1|DSUB	LOC115766253|XP_030565973.1|DNOV, LOC115766073|XP_030565738.1|DNOV
OG0004123	LOC117896066|XP_034659976.1|DSUB	LOC115765690|XP_030565208.1|DNOV
OG0004124	LOC117892104|XP_034654416.1|DSUB	LOC115767394|XP_030567518.1|DNOV
OG0004125	LOC117898854|XP_034664421.1|DSUB	LOC115761237|XP_030558791.1|DNOV
OG0004126	LOC117898843|XP_034664409.1|DSUB	LOC115761333|XP_030558926.1|DNOV
OG0004127	LOC117901999|XP_034668905.1|DSUB	LOC115763357|XP_030561742.1|DNOV
OG0004128	LOC117899790|XP_034665956.1|DSUB	LOC115759526|XP_030556335.1|DNOV
OG0004129	LOC117890690|XP_034651570.1|DSUB	LOC115761122|XP_030558619.1|DNOV
OG0004130	LOC117903210|XP_034670988.1|DSUB	LOC115766488|XP_030566310.1|DNOV
OG0004131	LOC117899799|XP_034665972.1|DSUB	LOC115770731|XP_030571993.1|DNOV
OG0004132	LOC117894449|XP_034657437.1|DSUB	LOC115769773|XP_030570598.1|DNOV
OG0004133	LOC117900953|XP_034667417.1|DSUB	LOC115760297|XP_030557444.1|DNOV
OG0004134	LOC117899759|XP_034665902.1|DSUB	LOC115760405|XP_030557572.1|DNOV
OG0004135	LOC117899294|XP_034665097.1|DSUB	LOC115770647|XP_030571868.1|DNOV
OG0004136	LOC117897754|XP_034662686.1|DSUB	LOC115763856|XP_030562491.1|DNOV
OG0004137	LOC117891904|XP_034653618.1|DSUB	LOC115760921|XP_030558355.1|DNOV
OG0004138	LOC117893416|XP_034655919.1|DSUB	LOC115762934|XP_030561175.1|DNOV
OG0004139	LOC117903414|XP_034671320.1|DSUB	LOC115768065|XP_030568375.1|DNOV
OG0004140	LOC117903689|XP_034671922.1|DSUB	LOC115768982|XP_030569557.1|DNOV
OG0004141	LOC117890622|XP_034651461.1|DSUB	LOC115757909|XP_030554224.1|DNOV
OG0004142	LOC117903586|XP_034671697.1|DSUB	LOC115767326|XP_030567429.1|DNOV
OG0004143	LOC117899363|XP_034665233.1|DSUB	LOC115764673|XP_030563720.1|DNOV
OG0004144	LOC117902018|XP_034668959.1|DSUB	LOC115759778|XP_030556704.1|DNOV
OG0004145	LOC117894622|XP_034657678.1|DSUB	LOC115770991|XP_030572343.1|DNOV
OG0004146	LOC117898974|XP_034664606.1|DSUB	LOC115770720|XP_030571978.1|DNOV
OG0004147	LOC117901996|XP_034668901.1|DSUB	LOC115763606|XP_030562094.1|DNOV
OG0004148	LOC117899666|XP_034665745.1|DSUB	LOC115761502|XP_030559129.1|DNOV
OG0004149	LOC117897825|XP_034662768.1|DSUB	LOC115763731|XP_030562288.1|DNOV
OG0004150	LOC117898855|XP_034664422.1|DSUB	LOC115761773|XP_030559563.1|DNOV
OG0004151	LOC117897545|XP_034662362.1|DSUB	LOC115772087|XP_030573905.1|DNOV
OG0004152	LOC117895958|XP_034659801.1|DSUB	LOC115767944|XP_030568183.1|DNOV
OG0004153	LOC117891120|XP_034652216.1|DSUB	LOC115764443|XP_030563359.1|DNOV
OG0004154	LOC117894016|XP_034656739.1|DSUB	LOC115762624|XP_030560784.1|DNOV
OG0004155	LOC117899413|XP_034665294.1|DSUB	LOC115761645|XP_030559339.1|DNOV
OG0004156	LOC117897738|XP_034662665.1|DSUB	LOC115766214|XP_030565925.1|DNOV
OG0004157	LOC117902256|XP_034669409.1|DSUB	LOC115766416|XP_030566197.1|DNOV
OG0004158	LOC117894190|XP_034656996.1|DSUB	LOC115770352|XP_030571450.1|DNOV
OG0004159	LOC117896011|XP_034659899.1|DSUB	LOC115759625|XP_030556470.1|DNOV
OG0004160	LOC117895393|XP_034658908.1|DSUB	LOC115767659|XP_030567807.1|DNOV
OG0004161	LOC117899791|XP_034665957.1|DSUB	LOC115766096|XP_030565765.1|DNOV
OG0004162	LOC117896507|XP_034660750.1|DSUB	LOC115770660|XP_030571886.1|DNOV
OG0004163	LOC117898062|XP_034663120.1|DSUB	LOC115766165|XP_030565868.1|DNOV
OG0004164	LOC117896477|XP_034660706.1|DSUB	LOC115764844|XP_030563952.1|DNOV
OG0004165	LOC117892010|XP_034653792.1|DSUB	LOC115772060|XP_030573867.1|DNOV
OG0004166	LOC117890853|XP_034651831.1|DSUB	LOC115762601|XP_030560756.1|DNOV
OG0004167	LOC117897092|XP_034661627.1|DSUB	LOC115763700|XP_030562249.1|DNOV
OG0004168	LOC117896422|XP_034660630.1|DSUB	LOC115761975|XP_030559878.1|DNOV
OG0004169	LOC117893471|XP_034655988.1|DSUB	LOC115767192|XP_030567243.1|DNOV
OG0004170	LOC117903084|XP_034670775.1|DSUB	LOC115758552|XP_030555109.1|DNOV, LOC115767079|XP_030567083.1|DNOV
OG0004171	LOC117894943|XP_034658161.1|DSUB	LOC115768609|XP_030569123.1|DNOV
OG0004172	LOC117889628|XP_034649967.1|DSUB	LOC115765251|XP_030564585.1|DNOV
OG0004173	LOC117890193|XP_034650790.1|DSUB	LOC115767456|XP_030567617.1|DNOV
OG0004174	LOC117890824|XP_034651789.1|DSUB	LOC115764559|XP_030563540.1|DNOV
OG0004175	LOC117890521|XP_034651318.1|DSUB	LOC115758161|XP_030554560.1|DNOV
OG0004176	LOC117895807|XP_034659623.1|DSUB	LOC115767158|XP_030567193.1|DNOV
OG0004177	LOC117898554|XP_034663929.1|DSUB	LOC115766150|XP_030565847.1|DNOV
OG0004178	LOC117896582|XP_034660880.1|DSUB	LOC115767937|XP_030568169.1|DNOV
OG0004179	LOC117903540|XP_034671618.1|DSUB	LOC115768486|XP_030568929.1|DNOV
OG0004180	LOC117898503|XP_034663835.1|DSUB	LOC115763751|XP_030562316.1|DNOV
OG0004181	LOC117898564|XP_034663942.1|DSUB	LOC115764606|XP_030563609.1|DNOV
OG0004182	LOC117893822|XP_034656464.1|DSUB	LOC115771252|XP_030572716.1|DNOV
OG0004183	LOC117895543|XP_034659137.1|DSUB	LOC115771141|XP_030572571.1|DNOV
OG0004184	LOC117893167|XP_034655535.1|DSUB	LOC115762733|XP_030560927.1|DNOV
OG0004185	LOC117900663|XP_034666995.1|DSUB	LOC115758859|XP_030555507.1|DNOV
OG0004186	LOC117903249|XP_034671043.1|DSUB, LOC117891953|XP_034653707.1|DSUB	LOC115768864|XP_030569428.1|DNOV
OG0004187	LOC117898262|XP_034663406.1|DSUB	LOC115763848|XP_030562477.1|DNOV
OG0004188	LOC117896514|XP_034660771.1|DSUB	LOC115766244|XP_030565967.1|DNOV, LOC115766054|XP_030565692.1|DNOV
OG0004189	LOC117896522|XP_034660782.1|DSUB	LOC115766240|XP_030565962.1|DNOV, LOC115766055|XP_030565696.1|DNOV
OG0004190	LOC117898893|XP_034664467.1|DSUB	LOC115761755|XP_030559518.1|DNOV
OG0004191	LOC117898899|XP_034664472.1|DSUB	LOC115761758|XP_030559523.1|DNOV
OG0004192	LOC117899287|XP_034665087.1|DSUB	LOC115765640|XP_030565158.1|DNOV
OG0004193	LOC117902576|XP_034669938.1|DSUB	LOC115768615|XP_030569131.1|DNOV
OG0004194	LOC117896689|XP_034661031.1|DSUB	LOC115765739|XP_030565263.1|DNOV
OG0004195	LOC117903319|XP_034671152.1|DSUB	LOC115767962|XP_030568221.1|DNOV
OG0004196	LOC117896887|XP_034661307.1|DSUB	LOC115764964|XP_030564149.1|DNOV
OG0004197	LOC117897078|XP_034661604.1|DSUB	LOC115767879|XP_030568101.1|DNOV
OG0004198	LOC117896074|XP_034659994.1|DSUB	LOC115765766|XP_030565292.1|DNOV
OG0004199	LOC117896087|XP_034660017.1|DSUB	LOC115770915|XP_030572223.1|DNOV
OG0004200	LOC117891056|XP_034652120.1|DSUB	LOC115761453|XP_030559083.1|DNOV
OG0004201	LOC117896289|XP_034660397.1|DSUB	LOC115761230|XP_030558782.1|DNOV
OG0004202	LOC117897523|XP_034662332.1|DSUB	LOC115771877|XP_030573621.1|DNOV
OG0004203	LOC117899800|XP_034665974.1|DSUB	LOC115770697|XP_030571953.1|DNOV
OG0004204	LOC117893836|XP_034656491.1|DSUB	LOC115771398|XP_030572947.1|DNOV
OG0004205	LOC117894552|XP_034657566.1|DSUB	LOC115770469|XP_030571607.1|DNOV
OG0004206	LOC117896722|XP_034661074.1|DSUB	LOC115763710|XP_030562264.1|DNOV
OG0004207	LOC117896734|XP_034661090.1|DSUB	LOC115763712|XP_030562265.1|DNOV
OG0004208	LOC117898416|XP_034663677.1|DSUB	LOC115767888|XP_030568114.1|DNOV
OG0004209	LOC117897333|XP_034661993.1|DSUB	LOC115761960|XP_030559859.1|DNOV
OG0004210	LOC117899505|XP_034665446.1|DSUB	LOC115764138|XP_030562872.1|DNOV
OG0004211	LOC117901563|XP_034668251.1|DSUB	LOC115758486|XP_030555024.1|DNOV
OG0004212	LOC117897549|XP_034662367.1|DSUB	LOC115770694|XP_030571947.1|DNOV
OG0004213	LOC117899491|XP_034665430.1|DSUB	LOC115770662|XP_030571889.1|DNOV
OG0004214	LOC117891789|XP_034653351.1|DSUB	LOC115765261|XP_030564605.1|DNOV
OG0004215	LOC117891750|XP_034653246.1|DSUB	LOC115757835|XP_030554127.1|DNOV
OG0004216	LOC117894358|XP_034657240.1|DSUB	LOC115770331|XP_030571429.1|DNOV
OG0004217	LOC117895367|XP_034658845.1|DSUB	LOC115769789|XP_030570616.1|DNOV
OG0004218	LOC117903870|XP_034672251.1|DSUB	LOC115770780|XP_030572060.1|DNOV
OG0004219	LOC117897199|XP_034661792.1|DSUB	LOC115759553|XP_030556375.1|DNOV
OG0004220	LOC117895980|XP_034659833.1|DSUB	LOC115770825|XP_030572107.1|DNOV
OG0004221	LOC117897884|XP_034662851.1|DSUB	LOC115770924|XP_030572242.1|DNOV
OG0004222	LOC117899273|XP_034665062.1|DSUB	LOC115770907|XP_030572210.1|DNOV
OG0004223	LOC117898405|XP_034663659.1|DSUB	LOC115761949|XP_030559846.1|DNOV
OG0004224	LOC117898215|XP_034663332.1|DSUB	LOC115759401|XP_030556147.1|DNOV
OG0004225	LOC117894847|XP_034658405.1|DSUB, LOC117897140|XP_034662114.1|DSUB, LOC117897945|XP_034663343.1|DSUB	LOC115767865|XP_030568084.1|DNOV
OG0004226	LOC117896081|XP_034660008.1|DSUB	LOC115770643|XP_030571862.1|DNOV
OG0004227	LOC117897223|XP_034661830.1|DSUB	LOC115770856|XP_030572153.1|DNOV
OG0004228	LOC117897224|XP_034661832.1|DSUB	LOC115770732|XP_030571997.1|DNOV
OG0004229	LOC117890454|XP_034651182.1|DSUB	LOC115767446|XP_030567603.1|DNOV
OG0004230	LOC117892081|XP_034653963.1|DSUB	LOC115766469|XP_030566271.1|DNOV
OG0004231	LOC117895321|XP_034658779.1|DSUB	LOC115762773|XP_030560983.1|DNOV
OG0004232	LOC117895324|XP_034658783.1|DSUB	LOC115762777|XP_030560986.1|DNOV
OG0004233	LOC117895323|XP_034658782.1|DSUB	LOC115762776|XP_030560985.1|DNOV
OG0004234	LOC117895167|XP_034658519.1|DSUB	LOC115762902|XP_030561138.1|DNOV
OG0004235	LOC117903126|XP_034670846.1|DSUB	LOC115764316|XP_030563115.1|DNOV
OG0004236	LOC117898347|XP_034663569.1|DSUB	LOC115764727|XP_030563796.1|DNOV
OG0004237	LOC117896146|XP_034660110.1|DSUB	LOC115761511|XP_030559140.1|DNOV
OG0004238	LOC117897604|XP_034662452.1|DSUB	LOC115765775|XP_030565307.1|DNOV
OG0004239	LOC117898080|XP_034663149.1|DSUB	LOC115770684|XP_030571930.1|DNOV
OG0004240	LOC117897145|XP_034661705.1|DSUB	LOC115763649|XP_030562176.1|DNOV
OG0004241	LOC117897623|XP_034662482.1|DSUB	LOC115770847|XP_030572142.1|DNOV
OG0004242	LOC117898910|XP_034664489.1|DSUB	LOC115766125|XP_030565807.1|DNOV
OG0004243	LOC117893017|XP_034655264.1|DSUB	LOC115771180|XP_030572625.1|DNOV
OG0004244	LOC117896692|XP_034661033.1|DSUB	LOC115765680|XP_030565199.1|DNOV
OG0004245	LOC117894699|XP_034657770.1|DSUB	LOC115769865|XP_030570723.1|DNOV
OG0004246	LOC117893238|XP_034655686.1|DSUB	LOC115766411|XP_030566194.1|DNOV
OG0004247	LOC117897789|XP_034662731.1|DSUB	LOC115767992|XP_030568254.1|DNOV
OG0004248	LOC117892307|XP_034654344.1|DSUB	LOC115757904|XP_030554214.1|DNOV
OG0004249	LOC117892911|XP_034655115.1|DSUB	LOC115768093|XP_030568437.1|DNOV
OG0004250	LOC117902239|XP_034669375.1|DSUB	LOC115763505|XP_030561962.1|DNOV
OG0004251	LOC117902205|XP_034669316.1|DSUB, LOC117895598|XP_034659249.1|DSUB	LOC115766420|XP_030566202.1|DNOV
OG0004252	LOC117896130|XP_034660082.1|DSUB	LOC115766227|XP_030565946.1|DNOV
OG0004253	LOC117899494|XP_034665434.1|DSUB	LOC115759647|XP_030556496.1|DNOV
OG0004254	LOC117898541|XP_034663913.1|DSUB	LOC115768316|XP_030568725.1|DNOV
OG0004255	LOC117901272|XP_034667857.1|DSUB	LOC115759218|XP_030555970.1|DNOV
OG0004256	LOC117892005|XP_034653782.1|DSUB	LOC115766542|XP_030566371.1|DNOV
OG0004257	LOC117898610|XP_034664054.1|DSUB	LOC115761179|XP_030558702.1|DNOV
OG0004258	LOC117899580|XP_034665585.1|DSUB	LOC115766101|XP_030565776.1|DNOV
OG0004259	LOC117892259|XP_034654266.1|DSUB	LOC115766561|XP_030566399.1|DNOV
OG0004260	LOC117898646|XP_034664098.1|DSUB	LOC115765791|XP_030565336.1|DNOV
OG0004261	LOC117898216|XP_034663335.1|DSUB	LOC115759665|XP_030556522.1|DNOV
OG0004262	LOC117896846|XP_034661262.1|DSUB	LOC115770911|XP_030572216.1|DNOV
OG0004263	LOC117896659|XP_034660997.1|DSUB	LOC115759482|XP_030556276.1|DNOV
OG0004264	LOC117898955|XP_034664584.1|DSUB	LOC115764620|XP_030563642.1|DNOV
OG0004265	LOC117898890|XP_034664463.1|DSUB	LOC115761601|XP_030559262.1|DNOV
OG0004266	LOC117898511|XP_034663860.1|DSUB	LOC115770954|XP_030572282.1|DNOV
OG0004267	LOC117897846|XP_034662802.1|DSUB	LOC115770710|XP_030571967.1|DNOV
OG0004268	LOC117892192|XP_034654172.1|DSUB	LOC115758271|XP_030554694.1|DNOV
OG0004269	LOC117892302|XP_034654339.1|DSUB	LOC115757793|XP_030554066.1|DNOV
OG0004270	LOC117892530|XP_034654725.1|DSUB	LOC115764639|XP_030563671.1|DNOV
OG0004271	LOC117891795|XP_034653360.1|DSUB	LOC115761574|XP_030559224.1|DNOV
OG0004272	LOC117898359|XP_034663585.1|DSUB	LOC115770632|XP_030571838.1|DNOV
OG0004273	LOC117898602|XP_034664042.1|DSUB	LOC115771759|XP_030573469.1|DNOV
OG0004275	LOC117898863|XP_034664436.1|DSUB	LOC115765319|XP_030564679.1|DNOV
OG0004276	LOC117894142|XP_034656927.1|DSUB	LOC115769642|XP_030570416.1|DNOV
OG0004277	LOC117895078|XP_034658357.1|DSUB	LOC115769733|XP_030570532.1|DNOV
OG0004278	LOC117892959|XP_034655186.1|DSUB	LOC115767585|XP_030567731.1|DNOV
OG0004279	LOC117900730|XP_034667095.1|DSUB	LOC115765895|XP_030565498.1|DNOV
OG0004280	LOC117889618|XP_034649934.1|DSUB	LOC115768625|XP_030569149.1|DNOV
OG0004281	LOC117891132|XP_034652231.1|DSUB	LOC115757985|XP_030554333.1|DNOV
OG0004282	LOC117890700|XP_034651601.1|DSUB	LOC115760669|XP_030557999.1|DNOV
OG0004283	LOC117890752|XP_034651702.1|DSUB	LOC115760680|XP_030558010.1|DNOV
OG0004284	LOC117900100|XP_034666211.1|DSUB	LOC115765962|XP_030565575.1|DNOV
OG0004285	LOC117898032|XP_034663062.1|DSUB	LOC115761364|XP_030558972.1|DNOV
OG0004286	LOC117895068|XP_034658342.1|DSUB	LOC115765972|XP_030565590.1|DNOV
OG0004287	LOC117895070|XP_034658344.1|DSUB	LOC115767765|XP_030567950.1|DNOV
OG0004288	LOC117895480|XP_034659050.1|DSUB	LOC115765954|XP_030565566.1|DNOV
OG0004289	LOC117895402|XP_034658922.1|DSUB	LOC115770010|XP_030570919.1|DNOV
OG0004290	LOC117890740|XP_034651682.1|DSUB	LOC115760827|XP_030558211.1|DNOV
OG0004291	LOC117891042|XP_034652102.1|DSUB	LOC115757812|XP_030554098.1|DNOV
OG0004292	LOC117893299|XP_034655766.1|DSUB	LOC115770993|XP_030572346.1|DNOV
OG0004293	LOC117893814|XP_034656455.1|DSUB	LOC115771410|XP_030572971.1|DNOV
OG0004294	LOC117894550|XP_034657562.1|DSUB	LOC115770467|XP_030571603.1|DNOV
OG0004295	LOC117893438|XP_034655946.1|DSUB	LOC115770093|XP_030571059.1|DNOV
OG0004296	LOC117895742|XP_034659499.1|DSUB	LOC115770108|XP_030571085.1|DNOV
OG0004297	LOC117891445|XP_034652815.1|DSUB	LOC115758104|XP_030554487.1|DNOV
OG0004298	LOC117890377|XP_034651065.1|DSUB	LOC115771706|XP_030573389.1|DNOV
OG0004299	LOC117891140|XP_034652240.1|DSUB	LOC115758114|XP_030554504.1|DNOV
OG0004300	LOC117892314|XP_034654356.1|DSUB	LOC115757843|XP_030554137.1|DNOV
OG0004301	LOC117893293|XP_034655755.1|DSUB	LOC115770987|XP_030572338.1|DNOV
OG0004302	LOC117891573|XP_034652988.1|DSUB	LOC115767497|XP_030567666.1|DNOV
OG0004303	LOC117890069|XP_034650599.1|DSUB	LOC115758167|XP_030554568.1|DNOV
OG0004304	LOC117891405|XP_034652742.1|DSUB	LOC115767433|XP_030567585.1|DNOV
OG0004305	LOC117891112|XP_034652197.1|DSUB	LOC115764547|XP_030563522.1|DNOV
OG0004306	LOC117891507|XP_034652889.1|DSUB	LOC115757821|XP_030554105.1|DNOV
OG0004307	LOC117890127|XP_034650705.1|DSUB	LOC115758191|XP_030554594.1|DNOV, LOC115758110|XP_030554494.1|DNOV
OG0004308	LOC117890927|XP_034651948.1|DSUB	LOC115764809|XP_030563920.1|DNOV
OG0004309	LOC117894643|XP_034657706.1|DSUB	LOC115770981|XP_030572311.1|DNOV
OG0004310	LOC117889804|XP_034650172.1|DSUB	LOC115764498|XP_030563446.1|DNOV
OG0004311	LOC117894750|XP_034657852.1|DSUB	LOC115770070|XP_030571030.1|DNOV
OG0004312	LOC117890946|XP_034651972.1|DSUB	LOC115757905|XP_030554215.1|DNOV
OG0004313	LOC117891756|XP_034653258.1|DSUB	LOC115767437|XP_030567591.1|DNOV
OG0004314	LOC117892082|XP_034653959.1|DSUB	LOC115766515|XP_030566338.1|DNOV
OG0004315	LOC117891749|XP_034653245.1|DSUB	LOC115758020|XP_030554384.1|DNOV
OG0004316	LOC117890357|XP_034651042.1|DSUB	LOC115763988|XP_030562665.1|DNOV
OG0004317	LOC117890584|XP_034651413.1|DSUB	LOC115757988|XP_030554338.1|DNOV
OG0004318	LOC117889735|XP_034650049.1|DSUB	LOC115757796|XP_030554070.1|DNOV
OG0004319	LOC117892589|XP_034654819.1|DSUB	LOC115764529|XP_030563487.1|DNOV
OG0004320	LOC117896413|XP_034660620.1|DSUB	LOC115761190|XP_030558721.1|DNOV
OG0004321	LOC117901036|XP_034667532.1|DSUB	LOC115763516|XP_030561977.1|DNOV
OG0004322	LOC117897056|XP_034661541.1|DSUB	LOC115761277|XP_030558854.1|DNOV
OG0004323	LOC117895696|XP_034659434.1|DSUB	LOC115765834|XP_030565418.1|DNOV
OG0004324	LOC117902668|XP_034670089.1|DSUB	LOC115765945|XP_030565551.1|DNOV
OG0004325	LOC117891298|XP_034652596.1|DSUB	LOC115758118|XP_030554534.1|DNOV
OG0004326	LOC117891294|XP_034652590.1|DSUB	LOC115758117|XP_030554533.1|DNOV
OG0004327	LOC117903450|XP_034671374.1|DSUB	LOC115767787|XP_030567975.1|DNOV, LOC115768496|XP_030568942.1|DNOV
OG0004328	LOC117891460|XP_034652834.1|DSUB	LOC115760558|XP_030557824.1|DNOV
OG0004330	LOC117891335|XP_034652646.1|DSUB	LOC115765563|XP_030565069.1|DNOV
OG0004331	LOC117890037|XP_034650546.1|DSUB	LOC115763238|XP_030561578.1|DNOV
OG0004332	LOC117900036|XP_034666116.1|DSUB	LOC115759863|XP_030556830.1|DNOV
OG0004333	LOC117902578|XP_034669963.1|DSUB	LOC115760325|XP_030557470.1|DNOV
OG0004334	LOC117901750|XP_034668527.1|DSUB	LOC115759080|XP_030555772.1|DNOV
OG0004335	LOC117892332|XP_034654376.1|DSUB	LOC115760352|XP_030557505.1|DNOV
OG0004336	LOC117891980|XP_034653746.1|DSUB	LOC115761832|XP_030559640.1|DNOV
OG0004337	LOC117902818|XP_034670335.1|DSUB	LOC115758327|XP_030554756.1|DNOV
OG0004338	LOC117894482|XP_034657476.1|DSUB	LOC115769606|XP_030570359.1|DNOV
OG0004339	LOC117891054|XP_034652117.1|DSUB	LOC115757979|XP_030554324.1|DNOV
OG0004340	LOC117891053|XP_034652116.1|DSUB	LOC115757968|XP_030554312.1|DNOV
OG0004341	LOC117892093|XP_034653978.1|DSUB	LOC115766576|XP_030566421.1|DNOV
OG0004342	LOC117891314|XP_034652617.1|DSUB	LOC115764523|XP_030563481.1|DNOV
OG0004343	LOC117890573|XP_034651400.1|DSUB	LOC115764497|XP_030563444.1|DNOV
OG0004344	LOC117892649|XP_034654897.1|DSUB	LOC115764570|XP_030563559.1|DNOV
OG0004345	LOC117901509|XP_034668170.1|DSUB	LOC115758960|XP_030555622.1|DNOV
OG0004346	LOC117891317|XP_034652622.1|DSUB	LOC115758019|XP_030554382.1|DNOV
OG0004347	LOC117890518|XP_034651313.1|DSUB	LOC115758016|XP_030554375.1|DNOV
OG0004348	LOC117889726|XP_034650039.1|DSUB	LOC115758032|XP_030554405.1|DNOV
OG0004349	LOC117892387|XP_034654488.1|DSUB	LOC115771306|XP_030572809.1|DNOV
OG0004350	LOC117891928|XP_034653653.1|DSUB	LOC115764519|XP_030563478.1|DNOV
OG0004351	LOC117891146|XP_034652284.1|DSUB	LOC115757807|XP_030554084.1|DNOV
OG0004352	LOC117896059|XP_034659963.1|DSUB	LOC115764005|XP_030562685.1|DNOV
OG0004353	LOC117898779|XP_034664306.1|DSUB	LOC115765054|XP_030564288.1|DNOV, LOC115765052|XP_030564286.1|DNOV
OG0004354	LOC117898780|XP_034664307.1|DSUB	LOC115765048|XP_030564282.1|DNOV
OG0004355	LOC117897418|XP_034662137.1|DSUB	LOC115764690|XP_030563741.1|DNOV
OG0004356	LOC117892147|XP_034654084.1|DSUB	LOC115758220|XP_030554630.1|DNOV
OG0004357	LOC117891925|XP_034653647.1|DSUB	LOC115759190|XP_030555930.1|DNOV
OG0004358	LOC117890431|XP_034651151.1|DSUB	LOC115758034|XP_030554404.1|DNOV
OG0004359	LOC117891821|XP_034653444.1|DSUB	LOC115764470|XP_030563372.1|DNOV
OG0004360	LOC117894063|XP_034656807.1|DSUB	LOC115771516|XP_030573111.1|DNOV
OG0004361	LOC117897602|XP_034662451.1|DSUB	LOC115765774|XP_030565305.1|DNOV
OG0004362	LOC117895363|XP_034658837.1|DSUB	LOC115769530|XP_030570232.1|DNOV
OG0004363	LOC117897666|XP_034662558.1|DSUB	LOC115767570|XP_030567716.1|DNOV
OG0004364	LOC117891796|XP_034653361.1|DSUB	LOC115758202|XP_030554609.1|DNOV
OG0004365	LOC117891702|XP_034653185.1|DSUB	LOC115762966|XP_030561242.1|DNOV
OG0004366	LOC117900733|XP_034667099.1|DSUB	LOC115765896|XP_030565499.1|DNOV
OG0004367	LOC117895777|XP_034659564.1|DSUB	LOC115771425|XP_030572987.1|DNOV
OG0004368	LOC117895353|XP_034658828.1|DSUB	LOC115771456|XP_030573031.1|DNOV
OG0004369	LOC117892042|XP_034653858.1|DSUB	LOC115757982|XP_030554331.1|DNOV
OG0004370	LOC117890722|XP_034651656.1|DSUB	LOC115759784|XP_030556719.1|DNOV
OG0004371	LOC117903300|XP_034671123.1|DSUB	LOC115771313|XP_030572827.1|DNOV
OG0004372	LOC117891360|XP_034652686.1|DSUB	LOC115758076|XP_030554450.1|DNOV
OG0004373	LOC117892593|XP_034654823.1|DSUB	LOC115767475|XP_030567640.1|DNOV
OG0004374	LOC117891158|XP_034652306.1|DSUB	LOC115760793|XP_030558152.1|DNOV
OG0004375	LOC117893295|XP_034655759.1|DSUB	LOC115762786|XP_030560998.1|DNOV
