Orthogroup	DSUB.longest_only	DSUP.longest_only
OG0006292	LOC117894791|XP_034657952.1|DSUB	LOC119555947|XP_037723581.1|DSUP
OG0006293	LOC117892984|XP_034655227.1|DSUB	LOC119552926|XP_037718797.1|DSUP
OG0006294	LOC117890074|XP_034650652.1|DSUB	LOC119556186|XP_037724056.1|DSUP
OG0006295	LOC117898381|XP_034663625.1|DSUB	LOC119556632|XP_037724885.1|DSUP
OG0006296	LOC117902217|XP_034669341.1|DSUB	LOC119558295|XP_037727614.1|DSUP
OG0006297	LOC117903725|XP_034671966.1|DSUB	LOC119558082|XP_037727192.1|DSUP
OG0006298	LOC117890567|XP_034651428.1|DSUB	LOC119557635|XP_037726397.1|DSUP
OG0006299	LOC117890648|XP_034651495.1|DSUB	LOC119556679|XP_037724973.1|DSUP
OG0006300	LOC117903372|XP_034671237.1|DSUB	LOC119557053|XP_037725528.1|DSUP
OG0006301	LOC117903194|XP_034670968.1|DSUB	LOC119556321|XP_037724336.1|DSUP
OG0006302	LOC117903746|XP_034672035.1|DSUB	LOC119556018|XP_037723720.1|DSUP
OG0006303	LOC117890021|XP_034650525.1|DSUB	LOC119549255|XP_037713089.1|DSUP
OG0006304	LOC117899462|XP_034665367.1|DSUB	LOC119548421|XP_037711592.1|DSUP
OG0006305	LOC117896167|XP_034660136.1|DSUB	LOC119548624|XP_037711931.1|DSUP
OG0006306	LOC117899760|XP_034665904.1|DSUB	LOC119546924|XP_037709510.1|DSUP
OG0006307	LOC117897988|XP_034663004.1|DSUB	LOC119545669|XP_037707324.1|DSUP
OG0006308	LOC117896100|XP_034660047.1|DSUB	LOC119556159|XP_037723988.1|DSUP
OG0006309	LOC117903425|XP_034671333.1|DSUB	LOC119555928|XP_037723554.1|DSUP
OG0006310	LOC117897166|XP_034661727.1|DSUB	LOC119560362|XP_037729694.1|DSUP
OG0006311	LOC117903184|XP_034670923.1|DSUB	LOC119556527|XP_037724732.1|DSUP
OG0006312	LOC117903183|XP_034670921.1|DSUB	LOC119557041|XP_037725514.1|DSUP
OG0006313	LOC117894350|XP_034657234.1|DSUB	LOC119556464|XP_037724639.1|DSUP
OG0006314	LOC117889571|XP_034649862.1|DSUB	LOC119557517|XP_037726218.1|DSUP
OG0006315	LOC117899615|XP_034665649.1|DSUB	LOC119562581|XP_037731735.1|DSUP
OG0006316	LOC117900980|XP_034667468.1|DSUB	LOC119556284|XP_037724265.1|DSUP
OG0006317	LOC117903612|XP_034671759.1|DSUB	LOC119557801|XP_037726632.1|DSUP
OG0006318	LOC117902246|XP_034669386.1|DSUB	LOC119555950|XP_037723588.1|DSUP
OG0006319	LOC117892541|XP_034654740.1|DSUB	LOC119550422|XP_037715014.1|DSUP
OG0006320	LOC117891816|XP_034653436.1|DSUB	LOC119557881|XP_037726809.1|DSUP
OG0006321	LOC117890846|XP_034651824.1|DSUB	LOC119556133|XP_037723949.1|DSUP
OG0006322	LOC117902874|XP_034670345.1|DSUB	LOC119558117|XP_037727276.1|DSUP
OG0006323	LOC117902101|XP_034669099.1|DSUB	LOC119556552|XP_037724764.1|DSUP
OG0006324	LOC117903673|XP_034671896.1|DSUB	LOC119558260|XP_037727534.1|DSUP
OG0006325	LOC117898693|XP_034664198.1|DSUB	LOC119562865|XP_037731907.1|DSUP
OG0006326	LOC117895549|XP_034659143.1|DSUB	LOC119554206|XP_037720936.1|DSUP
OG0006327	LOC117896485|XP_034660715.1|DSUB	LOC119563066|XP_037732208.1|DSUP
OG0006328	LOC117897511|XP_034662301.1|DSUB	LOC119545716|XP_037707453.1|DSUP
OG0006329	LOC117903792|XP_034672110.1|DSUB	LOC119558365|XP_037727799.1|DSUP
OG0006330	LOC117896012|XP_034659901.1|DSUB	LOC119551192|XP_037716325.1|DSUP
OG0006331	LOC117899499|XP_034665442.1|DSUB	LOC119556477|XP_037724657.1|DSUP
OG0006332	LOC117896643|XP_034661016.1|DSUB	LOC119557174|XP_037725707.1|DSUP
OG0006333	LOC117890286|XP_034650944.1|DSUB	LOC119556686|XP_037724987.1|DSUP
OG0006334	LOC117898388|XP_034663637.1|DSUB	LOC119557105|XP_037725610.1|DSUP
OG0006335	LOC117899712|XP_034665818.1|DSUB	LOC119563017|XP_037732139.1|DSUP
OG0006336	LOC117896093|XP_034660035.1|DSUB	LOC119556853|XP_037725252.1|DSUP
OG0006337	LOC117889601|XP_034649907.1|DSUB	LOC119556343|XP_037724370.1|DSUP
OG0006338	LOC117897431|XP_034662160.1|DSUB	LOC119560944|XP_037730610.1|DSUP
OG0006339	LOC117893386|XP_034655876.1|DSUB	LOC119557295|XP_037725924.1|DSUP
OG0006340	LOC117903206|XP_034670984.1|DSUB	LOC119557308|XP_037725948.1|DSUP
OG0006341	LOC117892281|XP_034654295.1|DSUB	LOC119556041|XP_037723758.1|DSUP
OG0006342	LOC117899533|XP_034665498.1|DSUB	LOC119557199|XP_037725780.1|DSUP
OG0006343	LOC117899636|XP_034665689.1|DSUB	LOC119556606|XP_037724847.1|DSUP
OG0006344	LOC117893882|XP_034656547.1|DSUB	LOC119556550|XP_037724762.1|DSUP
OG0006346	LOC117896850|XP_034661265.1|DSUB	LOC119557171|XP_037725708.1|DSUP
OG0006347	LOC117898935|XP_034664539.1|DSUB	LOC119547652|XP_037710526.1|DSUP
OG0006348	LOC117898618|XP_034664068.1|DSUB	LOC119557496|XP_037726195.1|DSUP
OG0006349	LOC117890194|XP_034650794.1|DSUB	LOC119558013|XP_037727050.1|DSUP
OG0006350	LOC117897724|XP_034662642.1|DSUB	LOC119552751|XP_037718470.1|DSUP
OG0006351	LOC117890716|XP_034651652.1|DSUB	LOC119556503|XP_037724692.1|DSUP
OG0006352	LOC117891351|XP_034652673.1|DSUB	LOC119550038|XP_037714402.1|DSUP
OG0006353	LOC117898997|XP_034664632.1|DSUB	LOC119563150|XP_037732337.1|DSUP
OG0006354	LOC117897528|XP_034662337.1|DSUB	LOC119549085|XP_037712733.1|DSUP
OG0006355	LOC117899668|XP_034665750.1|DSUB	LOC119558109|XP_037727262.1|DSUP
OG0006356	LOC117903378|XP_034671239.1|DSUB	LOC119555978|XP_037723636.1|DSUP
OG0006357	LOC117897795|XP_034662772.1|DSUB	LOC119558063|XP_037727148.1|DSUP
OG0006358	LOC117895577|XP_034659189.1|DSUB	LOC119554237|XP_037720999.1|DSUP
OG0006359	LOC117899680|XP_034665760.1|DSUB	LOC119546135|XP_037708171.1|DSUP
OG0006360	LOC117890134|XP_034650715.1|DSUB	LOC119556538|XP_037724745.1|DSUP
OG0006361	LOC117897927|XP_034662903.1|DSUB	LOC119560868|XP_037730468.1|DSUP
OG0006362	LOC117903502|XP_034671473.1|DSUB	LOC119556559|XP_037724781.1|DSUP
OG0006363	LOC117889787|XP_034650152.1|DSUB	LOC119556000|XP_037723660.1|DSUP
OG0006364	LOC117900866|XP_034667279.1|DSUB, LOC117900865|XP_034667278.1|DSUB	LOC119547508|XP_037710328.1|DSUP
OG0006365	LOC117902788|XP_034670288.1|DSUB	LOC119556713|XP_037725039.1|DSUP
OG0006366	LOC117890761|XP_034651726.1|DSUB	LOC119556731|XP_037725061.1|DSUP
OG0006367	LOC117893662|XP_034656247.1|DSUB	LOC119558119|XP_037727277.1|DSUP
OG0006368	LOC117896431|XP_034660646.1|DSUB	LOC119559468|XP_037728508.1|DSUP
OG0006369	LOC117899641|XP_034665709.1|DSUB	LOC119562635|XP_037731794.1|DSUP
OG0006370	LOC117903570|XP_034671668.1|DSUB	LOC119557787|XP_037726615.1|DSUP
OG0006371	LOC117897950|XP_034662940.1|DSUB	LOC119563200|XP_037732418.1|DSUP
OG0006372	LOC117899357|XP_034665220.1|DSUB	LOC119563245|XP_037732482.1|DSUP
OG0006373	LOC117899078|XP_034664742.1|DSUB	LOC119557275|XP_037725889.1|DSUP
OG0006374	LOC117903767|XP_034672071.1|DSUB	LOC119558169|XP_037727360.1|DSUP
OG0006375	LOC117889645|XP_034650000.1|DSUB	LOC119556080|XP_037723860.1|DSUP
OG0006376	LOC117893789|XP_034656427.1|DSUB	LOC119558113|XP_037727266.1|DSUP
OG0006377	LOC117903830|XP_034672173.1|DSUB	LOC119556036|XP_037723752.1|DSUP
OG0006378	LOC117897722|XP_034662639.1|DSUB	LOC119563103|XP_037732271.1|DSUP
OG0006379	LOC117903859|XP_034672233.1|DSUB	LOC119556433|XP_037724589.1|DSUP
OG0006380	LOC117903136|XP_034670863.1|DSUB	LOC119556864|XP_037725264.1|DSUP
OG0006381	LOC117890258|XP_034650939.1|DSUB	LOC119557884|XP_037726813.1|DSUP
OG0006382	LOC117894033|XP_034657167.1|DSUB	LOC119557036|XP_037725511.1|DSUP
OG0006383	LOC117897460|XP_034662240.1|DSUB	LOC119556761|XP_037725112.1|DSUP
OG0006384	LOC117903795|XP_034672114.1|DSUB	LOC119556764|XP_037725117.1|DSUP
OG0006385	LOC117903019|XP_034670648.1|DSUB, LOC117897508|XP_034662290.1|DSUB	LOC119549025|XP_037712636.1|DSUP
OG0006386	LOC117902608|XP_034670011.1|DSUB	LOC119548054|XP_037711064.1|DSUP
OG0006387	LOC117898091|XP_034663162.1|DSUB	LOC119553041|XP_037719038.1|DSUP
OG0006388	LOC117898346|XP_034663573.1|DSUB	LOC119557103|XP_037725608.1|DSUP
OG0006389	LOC117892056|XP_034653879.1|DSUB	LOC119557104|XP_037725609.1|DSUP
OG0006390	LOC117898352|XP_034663576.1|DSUB	LOC119545790|XP_037707593.1|DSUP
OG0006391	LOC117898871|XP_034664443.1|DSUB	LOC119563296|XP_037732551.1|DSUP
OG0006392	LOC117902936|XP_034670477.1|DSUB	LOC119558050|XP_037727128.1|DSUP
OG0006393	LOC117902545|XP_034669873.1|DSUB	LOC119546772|XP_037709251.1|DSUP
OG0006394	LOC117896191|XP_034660172.1|DSUB	LOC119549369|XP_037713334.1|DSUP
OG0006395	LOC117898268|XP_034663413.1|DSUB	LOC119555602|XP_037723029.1|DSUP
OG0006396	LOC117903697|XP_034671927.1|DSUB	LOC119556271|XP_037724249.1|DSUP
OG0006397	LOC117897172|XP_034661762.1|DSUB	LOC119556879|XP_037725282.1|DSUP
OG0006398	LOC117903124|XP_034670844.1|DSUB	LOC119557270|XP_037725885.1|DSUP
OG0006399	LOC117903322|XP_034671156.1|DSUB	LOC119556143|XP_037723968.1|DSUP
OG0006400	LOC117903318|XP_034671147.1|DSUB	LOC119556142|XP_037723967.1|DSUP
OG0006401	LOC117893827|XP_034656475.1|DSUB	LOC119554732|XP_037721680.1|DSUP
OG0006402	LOC117898962|XP_034664592.1|DSUB	LOC119560939|XP_037730603.1|DSUP
OG0006403	LOC117896573|XP_034660864.1|DSUB	LOC119560997|XP_037730725.1|DSUP
OG0006404	LOC117895973|XP_034659824.1|DSUB	LOC119545691|XP_037707369.1|DSUP
OG0006405	LOC117893853|XP_034656512.1|DSUB	LOC119553196|XP_037719374.1|DSUP
OG0006406	LOC117896965|XP_034661400.1|DSUB	LOC119551156|XP_037716281.1|DSUP
OG0006407	LOC117889624|XP_034649966.1|DSUB	LOC119558252|XP_037727507.1|DSUP
OG0006408	LOC117903204|XP_034670981.1|DSUB	LOC119556962|XP_037725397.1|DSUP
OG0006409	LOC117903770|XP_034672075.1|DSUB	LOC119557821|XP_037726689.1|DSUP
OG0006410	LOC117903055|XP_034670690.1|DSUB	LOC119556351|XP_037724383.1|DSUP
OG0006411	LOC117903553|XP_034671644.1|DSUB	LOC119557939|XP_037726879.1|DSUP
OG0006412	LOC117897582|XP_034662427.1|DSUB	LOC119561125|XP_037730970.1|DSUP
OG0006413	LOC117896195|XP_034660179.1|DSUB	LOC119549386|XP_037713360.1|DSUP
OG0006414	LOC117898398|XP_034663647.1|DSUB	LOC119563141|XP_037732326.1|DSUP, LOC119560789|XP_037730345.1|DSUP
OG0006415	LOC117903472|XP_034671411.1|DSUB	LOC119557620|XP_037726367.1|DSUP
OG0006416	LOC117896934|XP_034661369.1|DSUB	LOC119556572|XP_037724799.1|DSUP
OG0006417	LOC117902692|XP_034670125.1|DSUB	LOC119548859|XP_037712413.1|DSUP
OG0006418	LOC117895982|XP_034659858.1|DSUB	LOC119556063|XP_037723799.1|DSUP
OG0006419	LOC117897703|XP_034662615.1|DSUB	LOC119557888|XP_037726822.1|DSUP
OG0006420	LOC117898562|XP_034663939.1|DSUB	LOC119555456|XP_037722788.1|DSUP
OG0006421	LOC117901914|XP_034668770.1|DSUB	LOC119546990|XP_037709574.1|DSUP
OG0006422	LOC117902143|XP_034669170.1|DSUB	LOC119548893|XP_037712480.1|DSUP
OG0006423	LOC117896304|XP_034660417.1|DSUB	LOC119560974|XP_037730675.1|DSUP
OG0006424	LOC117896306|XP_034660420.1|DSUB	LOC119560977|XP_037730677.1|DSUP
OG0006425	LOC117897361|XP_034662034.1|DSUB	LOC119560278|XP_037729574.1|DSUP
OG0006426	LOC117897360|XP_034662033.1|DSUB	LOC119560277|XP_037729573.1|DSUP
OG0006427	LOC117897546|XP_034662364.1|DSUB	LOC119562900|XP_037731953.1|DSUP
OG0006428	LOC117897011|XP_034661468.1|DSUB	LOC119551140|XP_037716262.1|DSUP
OG0006429	LOC117898468|XP_034663786.1|DSUB	LOC119547322|XP_037710052.1|DSUP
OG0006430	LOC117895219|XP_034658603.1|DSUB	LOC119554277|XP_037721056.1|DSUP
OG0006431	LOC117898064|XP_034663124.1|DSUB	LOC119548637|XP_037711967.1|DSUP
OG0006432	LOC117898795|XP_034664325.1|DSUB	LOC119559861|XP_037728895.1|DSUP
OG0006433	LOC117896607|XP_034660931.1|DSUB	LOC119560499|XP_037729901.1|DSUP
OG0006434	LOC117902384|XP_034669596.1|DSUB	LOC119547455|XP_037710246.1|DSUP
OG0006435	LOC117898181|XP_034663281.1|DSUB	LOC119550264|XP_037714774.1|DSUP
OG0006436	LOC117903309|XP_034671133.1|DSUB	LOC119557477|XP_037726173.1|DSUP
OG0006437	LOC117903065|XP_034670709.1|DSUB	LOC119556687|XP_037724989.1|DSUP
OG0006438	LOC117902481|XP_034669783.1|DSUB	LOC119548209|XP_037711271.1|DSUP
OG0006439	LOC117899735|XP_034665871.1|DSUB	LOC119555108|XP_037722263.1|DSUP
OG0006440	LOC117899739|XP_034665875.1|DSUB	LOC119555142|XP_037722301.1|DSUP
OG0006441	LOC117898921|XP_034664524.1|DSUB	LOC119560538|XP_037729954.1|DSUP
OG0006442	LOC117898328|XP_034663543.1|DSUB	LOC119562862|XP_037731904.1|DSUP
OG0006443	LOC117898639|XP_034664093.1|DSUB	LOC119559761|XP_037728764.1|DSUP
OG0006444	LOC117897433|XP_034662163.1|DSUB	LOC119554328|XP_037721124.1|DSUP
OG0006445	LOC117896699|XP_034661046.1|DSUB	LOC119553794|XP_037720334.1|DSUP
OG0006446	LOC117897709|XP_034662622.1|DSUB	LOC119551956|XP_037717583.1|DSUP
OG0006447	LOC117898861|XP_034664429.1|DSUB	LOC119563287|XP_037732540.1|DSUP
OG0006448	LOC117896777|XP_034661144.1|DSUB	LOC119563208|XP_037732432.1|DSUP
OG0006449	LOC117897813|XP_034662754.1|DSUB	LOC119563322|XP_037732585.1|DSUP
OG0006450	LOC117900539|XP_034666829.1|DSUB	LOC119547139|XP_037709781.1|DSUP
OG0006451	LOC117902410|XP_034669647.1|DSUB	LOC119558114|XP_037727268.1|DSUP
OG0006452	LOC117899762|XP_034665910.1|DSUB	LOC119551245|XP_037716420.1|DSUP
OG0006453	LOC117895455|XP_034659018.1|DSUB	LOC119554945|XP_037721983.1|DSUP
OG0006454	LOC117903344|XP_034671183.1|DSUB	LOC119557157|XP_037725685.1|DSUP
OG0006455	LOC117899609|XP_034665628.1|DSUB	LOC119560458|XP_037729833.1|DSUP
OG0006456	LOC117897458|XP_034662195.1|DSUB	LOC119560378|XP_037729714.1|DSUP
OG0006457	LOC117899114|XP_034664793.1|DSUB	LOC119561880|XP_037731283.1|DSUP
OG0006458	LOC117902398|XP_034669618.1|DSUB	LOC119546243|XP_037708321.1|DSUP
OG0006459	LOC117899262|XP_034665047.1|DSUB	LOC119547713|XP_037710618.1|DSUP
OG0006460	LOC117897021|XP_034661488.1|DSUB	LOC119558860|XP_037728026.1|DSUP
OG0006461	LOC117895995|XP_034659873.1|DSUB	LOC119559769|XP_037728772.1|DSUP
OG0006462	LOC117899044|XP_034664694.1|DSUB	LOC119556976|XP_037725426.1|DSUP
OG0006463	LOC117898314|XP_034663489.1|DSUB	LOC119563463|XP_037732799.1|DSUP
OG0006464	LOC117894092|XP_034656856.1|DSUB	LOC119553413|XP_037719716.1|DSUP
OG0006465	LOC117903755|XP_034672056.1|DSUB	LOC119557966|XP_037726939.1|DSUP
OG0006466	LOC117903578|XP_034671689.1|DSUB	LOC119558052|XP_037727130.1|DSUP
OG0006467	LOC117896494|XP_034660725.1|DSUB	LOC119560620|XP_037730086.1|DSUP
OG0006468	LOC117897043|XP_034661517.1|DSUB	LOC119563379|XP_037732658.1|DSUP
OG0006469	LOC117903516|XP_034671519.1|DSUB	LOC119558044|XP_037727120.1|DSUP
OG0006470	LOC117893739|XP_034656359.1|DSUB	LOC119554094|XP_037720771.1|DSUP
OG0006471	LOC117897030|XP_034661500.1|DSUB	LOC119548475|XP_037711675.1|DSUP
OG0006472	LOC117897027|XP_034661495.1|DSUB	LOC119548464|XP_037711663.1|DSUP
OG0006473	LOC117894447|XP_034657423.1|DSUB	LOC119555613|XP_037723053.1|DSUP
OG0006474	LOC117891228|XP_034652465.1|DSUB	LOC119551829|XP_037717326.1|DSUP
OG0006475	LOC117896223|XP_034660248.1|DSUB	LOC119560819|XP_037730392.1|DSUP
OG0006476	LOC117901249|XP_034667825.1|DSUB	LOC119556317|XP_037724331.1|DSUP
OG0006477	LOC117897936|XP_034662922.1|DSUB	LOC119557399|XP_037726072.1|DSUP
OG0006478	LOC117897340|XP_034662001.1|DSUB	LOC119560078|XP_037729324.1|DSUP
OG0006479	LOC117898420|XP_034663689.1|DSUB	LOC119549173|XP_037712905.1|DSUP
OG0006480	LOC117890329|XP_034651010.1|DSUB	LOC119550134|XP_037714561.1|DSUP
OG0006481	LOC117901557|XP_034668246.1|DSUB	LOC119546406|XP_037708591.1|DSUP
OG0006482	LOC117896285|XP_034660380.1|DSUB	LOC119545801|XP_037707612.1|DSUP
OG0006483	LOC117897381|XP_034662081.1|DSUB	LOC119560455|XP_037729835.1|DSUP
OG0006484	LOC117897380|XP_034662079.1|DSUB	LOC119560439|XP_037729814.1|DSUP
OG0006485	LOC117899207|XP_034664970.1|DSUB	LOC119560780|XP_037730334.1|DSUP
OG0006486	LOC117896654|XP_034660992.1|DSUB	LOC119552680|XP_037718330.1|DSUP
OG0006487	LOC117896885|XP_034661305.1|DSUB	LOC119560761|XP_037730310.1|DSUP
OG0006488	LOC117895358|XP_034658833.1|DSUB	LOC119553369|XP_037719643.1|DSUP
OG0006489	LOC117899531|XP_034665490.1|DSUB	LOC119545712|XP_037707440.1|DSUP
OG0006490	LOC117898957|XP_034664586.1|DSUB	LOC119560104|XP_037729378.1|DSUP
OG0006491	LOC117902232|XP_034669361.1|DSUB	LOC119548774|XP_037712247.1|DSUP
OG0006492	LOC117897173|XP_034661761.1|DSUB	LOC119560722|XP_037730267.1|DSUP
OG0006493	LOC117899579|XP_034665587.1|DSUB	LOC119556898|XP_037725309.1|DSUP
OG0006494	LOC117903627|XP_034671786.1|DSUB	LOC119558316|XP_037727653.1|DSUP
OG0006495	LOC117893308|XP_034655787.1|DSUB	LOC119557382|XP_037726055.1|DSUP
OG0006496	LOC117897022|XP_034661489.1|DSUB	LOC119558351|XP_037727783.1|DSUP
OG0006497	LOC117896063|XP_034659969.1|DSUB	LOC119562570|XP_037731715.1|DSUP
OG0006498	LOC117896001|XP_034659887.1|DSUB	LOC119563471|XP_037732815.1|DSUP
OG0006499	LOC117896064|XP_034659970.1|DSUB	LOC119546368|XP_037708529.1|DSUP
OG0006500	LOC117901086|XP_034667601.1|DSUB	LOC119547211|XP_037709889.1|DSUP
OG0006501	LOC117898999|XP_034664635.1|DSUB	LOC119563512|XP_037732886.1|DSUP
OG0006502	LOC117899108|XP_034664786.1|DSUB	LOC119559235|XP_037728245.1|DSUP
OG0006503	LOC117899110|XP_034664788.1|DSUB	LOC119545821|XP_037707648.1|DSUP
OG0006504	LOC117899109|XP_034664787.1|DSUB	LOC119545813|XP_037707636.1|DSUP
OG0006505	LOC117899136|XP_034664829.1|DSUB	LOC119563543|XP_037732956.1|DSUP
OG0006506	LOC117893116|XP_034655445.1|DSUB	LOC119554887|XP_037721905.1|DSUP
OG0006507	LOC117896585|XP_034660897.1|DSUB	LOC119563097|XP_037732258.1|DSUP
OG0006508	LOC117897479|XP_034662232.1|DSUB	LOC119552217|XP_037717991.1|DSUP
OG0006509	LOC117903258|XP_034671052.1|DSUB	LOC119556524|XP_037724728.1|DSUP
OG0006510	LOC117898323|XP_034663534.1|DSUB	LOC119562154|XP_037731328.1|DSUP
OG0006511	LOC117896060|XP_034659965.1|DSUB	LOC119546736|XP_037709163.1|DSUP
OG0006512	LOC117899752|XP_034665893.1|DSUB	LOC119559919|XP_037729038.1|DSUP
OG0006513	LOC117897663|XP_034662541.1|DSUB	LOC119563424|XP_037732727.1|DSUP
OG0006514	LOC117899452|XP_034665352.1|DSUB	LOC119563333|XP_037732606.1|DSUP
OG0006515	LOC117898443|XP_034663739.1|DSUB	LOC119561075|XP_037730860.1|DSUP
OG0006516	LOC117896686|XP_034661028.1|DSUB	LOC119558949|XP_037728071.1|DSUP
OG0006517	LOC117896424|XP_034660633.1|DSUB	LOC119563139|XP_037732324.1|DSUP
OG0006518	LOC117899152|XP_034664858.1|DSUB	LOC119545834|XP_037707681.1|DSUP
OG0006519	LOC117896425|XP_034660634.1|DSUB	LOC119563140|XP_037732325.1|DSUP
OG0006520	LOC117896301|XP_034660414.1|DSUB	LOC119563419|XP_037732719.1|DSUP
OG0006521	LOC117897714|XP_034662627.1|DSUB	LOC119560487|XP_037729879.1|DSUP
OG0006522	LOC117898879|XP_034664453.1|DSUB	LOC119563416|XP_037732713.1|DSUP
OG0006523	LOC117898788|XP_034664317.1|DSUB	LOC119548693|XP_037712088.1|DSUP
OG0006524	LOC117902594|XP_034669986.1|DSUB	LOC119548428|XP_037711598.1|DSUP
OG0006525	LOC117894309|XP_034657209.1|DSUB	LOC119556265|XP_037724242.1|DSUP
OG0006526	LOC117896047|XP_034659947.1|DSUB	LOC119560288|XP_037729587.1|DSUP
OG0006527	LOC117897100|XP_034661634.1|DSUB	LOC119560379|XP_037729715.1|DSUP
OG0006528	LOC117896863|XP_034661283.1|DSUB	LOC119560614|XP_037730078.1|DSUP
OG0006529	LOC117896045|XP_034659945.1|DSUB	LOC119560556|XP_037729995.1|DSUP
OG0006530	LOC117897160|XP_034661721.1|DSUB	LOC119560575|XP_037730024.1|DSUP
OG0006531	LOC117896043|XP_034659942.1|DSUB	LOC119560506|XP_037729908.1|DSUP
OG0006532	LOC117897872|XP_034662838.1|DSUB	LOC119560132|XP_037729410.1|DSUP
OG0006533	LOC117891469|XP_034652843.1|DSUB	LOC119551321|XP_037716545.1|DSUP
OG0006534	LOC117898259|XP_034663405.1|DSUB	LOC119556045|XP_037723770.1|DSUP
OG0006535	LOC117897034|XP_034661504.1|DSUB	LOC119558740|XP_037727988.1|DSUP
OG0006536	LOC117899764|XP_034665913.1|DSUB	LOC119561036|XP_037730791.1|DSUP
OG0006537	LOC117896122|XP_034660067.1|DSUB	LOC119562230|XP_037731349.1|DSUP
OG0006538	LOC117897560|XP_034662383.1|DSUB	LOC119550321|XP_037714858.1|DSUP
OG0006539	LOC117896280|XP_034660374.1|DSUB	LOC119545644|XP_037707289.1|DSUP
OG0006540	LOC117899700|XP_034665798.1|DSUB	LOC119560906|XP_037730533.1|DSUP
OG0006541	LOC117896946|XP_034661380.1|DSUB	LOC119563062|XP_037732204.1|DSUP
OG0006542	LOC117896948|XP_034661383.1|DSUB	LOC119563063|XP_037732205.1|DSUP
OG0006543	LOC117899335|XP_034665163.1|DSUB	LOC119546575|XP_037708904.1|DSUP
OG0006544	LOC117897687|XP_034662594.1|DSUB	LOC119560736|XP_037730277.1|DSUP
OG0006545	LOC117895651|XP_034659341.1|DSUB	LOC119556692|XP_037725015.1|DSUP
OG0006546	LOC117896611|XP_034660935.1|DSUB	LOC119557705|XP_037726512.1|DSUP
OG0006547	LOC117897111|XP_034661646.1|DSUB	LOC119545645|XP_037707290.1|DSUP
OG0006548	LOC117899121|XP_034664805.1|DSUB	LOC119560387|XP_037729740.1|DSUP
OG0006549	LOC117896104|XP_034660048.1|DSUB	LOC119552092|XP_037717802.1|DSUP
OG0006550	LOC117899341|XP_034665181.1|DSUB	LOC119549579|XP_037713667.1|DSUP
OG0006551	LOC117901900|XP_034668760.1|DSUB	LOC119556797|XP_037725163.1|DSUP
OG0006552	LOC117897853|XP_034662818.1|DSUB	LOC119557380|XP_037726052.1|DSUP
OG0006553	LOC117896982|XP_034661428.1|DSUB	LOC119562995|XP_037732105.1|DSUP
OG0006554	LOC117897069|XP_034661563.1|DSUB	LOC119561067|XP_037730838.1|DSUP
OG0006555	LOC117896331|XP_034660462.1|DSUB	LOC119561118|XP_037730967.1|DSUP
OG0006556	LOC117896788|XP_034661176.1|DSUB	LOC119560678|XP_037730179.1|DSUP
OG0006557	LOC117902408|XP_034669642.1|DSUB	LOC119563356|XP_037732637.1|DSUP
OG0006558	LOC117896498|XP_034660733.1|DSUB	LOC119563259|XP_037732505.1|DSUP
OG0006559	LOC117898123|XP_034663202.1|DSUB	LOC119560041|XP_037729272.1|DSUP
OG0006560	LOC117896475|XP_034660700.1|DSUB	LOC119545641|XP_037707282.1|DSUP
OG0006561	LOC117897285|XP_034661913.1|DSUB	LOC119545665|XP_037707319.1|DSUP
OG0006562	LOC117897428|XP_034662157.1|DSUB	LOC119563235|XP_037732469.1|DSUP
OG0006563	LOC117898594|XP_034664032.1|DSUB	LOC119561056|XP_037730817.1|DSUP
OG0006564	LOC117898593|XP_034664030.1|DSUB	LOC119560573|XP_037730020.1|DSUP
OG0006565	LOC117899192|XP_034664945.1|DSUB	LOC119555019|XP_037722095.1|DSUP
OG0006566	LOC117899442|XP_034665337.1|DSUB	LOC119546208|XP_037708275.1|DSUP
OG0006567	LOC117896458|XP_034660678.1|DSUB	LOC119555331|XP_037722597.1|DSUP
OG0006568	LOC117896457|XP_034660677.1|DSUB	LOC119555324|XP_037722584.1|DSUP
OG0006569	LOC117895496|XP_034659082.1|DSUB	LOC119555177|XP_037722354.1|DSUP
OG0006570	LOC117897488|XP_034662269.1|DSUB	LOC119560927|XP_037730589.1|DSUP
OG0006571	LOC117897231|XP_034661840.1|DSUB	LOC119563028|XP_037732154.1|DSUP
OG0006572	LOC117898020|XP_034663043.1|DSUB	LOC119553402|XP_037719706.1|DSUP
OG0006573	LOC117896242|XP_034660290.1|DSUB	LOC119560525|XP_037729929.1|DSUP
OG0006574	LOC117898320|XP_034663521.1|DSUB	LOC119557294|XP_037725919.1|DSUP
OG0006575	LOC117898161|XP_034663260.1|DSUB	LOC119563405|XP_037732699.1|DSUP
OG0006576	LOC117899303|XP_034665114.1|DSUB	LOC119551082|XP_037716176.1|DSUP
OG0006577	LOC117899206|XP_034664969.1|DSUB	LOC119560779|XP_037730332.1|DSUP
OG0006578	LOC117899300|XP_034665109.1|DSUB	LOC119551072|XP_037716127.1|DSUP
OG0006579	LOC117900263|XP_034666463.1|DSUB	LOC119547843|XP_037710801.1|DSUP
OG0006580	LOC117898701|XP_034664210.1|DSUB	LOC119552762|XP_037718497.1|DSUP
OG0006581	LOC117898082|XP_034663151.1|DSUB	LOC119560089|XP_037729336.1|DSUP
