Orthogroup	DSUB.longest_only	DYAK.longest_only
OG0004920	LOC117894155|XP_034656943.1|DSUB	LOC6539713|XP_002086598.1|DYAK
OG0004921	LOC117895049|XP_034658318.1|DSUB	LOC6533309|XP_039230307.1|DYAK
OG0004922	LOC117895410|XP_034658933.1|DSUB	LOC6532689|XP_002093433.2|DYAK
OG0004923	LOC117893288|XP_034655746.1|DSUB	LOC6532949|XP_002093684.1|DYAK
OG0004924	LOC117895256|XP_034658667.1|DSUB	LOC6533176|XP_002093902.1|DYAK
OG0004925	LOC117894737|XP_034657827.1|DSUB	LOC6532314|XP_002093074.1|DYAK
OG0004926	LOC117893749|XP_034656376.1|DSUB	LOC6533223|XP_002093949.1|DYAK
OG0004927	LOC117893724|XP_034656316.1|DSUB	LOC6532609|XP_015049463.1|DYAK
OG0004928	LOC117892486|XP_034654643.1|DSUB	LOC6530994|XP_015051763.1|DYAK
OG0004929	LOC117895559|XP_034659159.1|DSUB	LOC6532228|XP_015049252.1|DYAK
OG0004930	LOC117891868|XP_034653521.1|DSUB	LOC6530217|XP_002091155.2|DYAK
OG0004931	LOC117892603|XP_034654834.1|DSUB	LOC6530768|XP_002091656.1|DYAK
OG0004932	LOC117895104|XP_034658396.1|DSUB	LOC6532198|XP_002092972.2|DYAK
OG0004933	LOC117891662|XP_034653109.1|DSUB	LOC6531386|XP_002092189.1|DYAK
OG0004934	LOC117891032|XP_034652089.1|DSUB	LOC6531943|XP_002092729.1|DYAK
OG0004935	LOC117892402|XP_034654519.1|DSUB	LOC6531085|XP_002091919.1|DYAK
OG0004936	LOC117893049|XP_034655317.1|DSUB	LOC6532986|XP_002093721.1|DYAK
OG0004937	LOC117895247|XP_034658649.1|DSUB	LOC6533178|XP_039230611.1|DYAK
OG0004938	LOC117893335|XP_034655816.1|DSUB	LOC6533357|XP_002094082.1|DYAK
OG0004939	LOC117895430|XP_034658970.1|DSUB	LOC6539440|XP_039230705.1|DYAK
OG0004940	LOC117895427|XP_034658956.1|DSUB	LOC6539435|XP_039230702.1|DYAK
OG0004941	LOC117893391|XP_034655879.1|DSUB	LOC6535104|XP_015051003.2|DYAK
OG0004942	LOC117895780|XP_034659569.1|DSUB	LOC6533074|XP_002093806.1|DYAK
OG0004943	LOC117895806|XP_034659621.1|DSUB	LOC6532731|XP_002093473.1|DYAK
OG0004944	LOC117894341|XP_034657219.1|DSUB	LOC6533483|XP_002094194.2|DYAK
OG0004945	LOC117890066|XP_034650596.1|DSUB	LOC6528328|XP_002089381.1|DYAK
OG0004946	LOC117894783|XP_034657900.1|DSUB	LOC6534635|XP_002095310.1|DYAK
OG0004947	LOC117893932|XP_034656606.1|DSUB	LOC6532423|XP_002093170.1|DYAK
OG0004948	LOC117894891|XP_034658065.1|DSUB	LOC6532425|XP_002093172.1|DYAK
OG0004949	LOC117893893|XP_034656561.1|DSUB	LOC6532430|XP_002093177.2|DYAK
OG0004950	LOC117893399|XP_034655889.1|DSUB	LOC6532205|XP_015049220.2|DYAK
OG0004951	LOC117898660|XP_034664126.1|DSUB	LOC6538203|XP_002098731.1|DYAK
OG0004952	LOC117894069|XP_034656813.1|DSUB	LOC6533860|XP_002094560.1|DYAK
OG0004953	LOC117893401|XP_034655891.1|DSUB	LOC6535091|XP_002095755.1|DYAK
OG0004954	LOC117893396|XP_034655885.1|DSUB	LOC6535093|XP_002095757.2|DYAK
OG0004955	LOC117893065|XP_034655363.1|DSUB	LOC6533244|XP_002093970.1|DYAK
OG0004956	LOC117891184|XP_034652401.1|DSUB	LOC6528853|XP_002089885.1|DYAK
OG0004957	LOC117894664|XP_034657731.1|DSUB	LOC6532767|XP_002093509.2|DYAK
OG0004958	LOC117894434|XP_034657388.1|DSUB	LOC6533854|XP_002094554.1|DYAK
OG0004959	LOC117894678|XP_034657746.1|DSUB	LOC6533853|XP_039229487.1|DYAK
OG0004960	LOC117893108|XP_034655432.1|DSUB	LOC6533852|XP_002094552.2|DYAK
OG0004961	LOC117891080|XP_034652151.1|DSUB	LOC6528919|XP_002089951.1|DYAK
OG0004962	LOC117895224|XP_034658610.1|DSUB	LOC6534698|XP_002095373.1|DYAK
OG0004963	LOC117895006|XP_034658244.1|DSUB	LOC6534184|XP_002094867.2|DYAK
OG0004964	LOC117893544|XP_034656085.1|DSUB	LOC6533549|XP_002094259.1|DYAK
OG0004965	LOC117893301|XP_034655768.1|DSUB	LOC6533304|XP_002094030.1|DYAK
OG0004966	LOC117893290|XP_034655750.1|DSUB	LOC6533305|XP_002094031.1|DYAK
OG0004967	LOC117892410|XP_034654531.1|DSUB	LOC6528303|XP_002089356.1|DYAK
OG0004968	LOC117894964|XP_034658188.1|DSUB	LOC6532964|XP_002093699.3|DYAK
OG0004969	LOC117890462|XP_034651201.1|DSUB	LOC6531505|XP_002092304.1|DYAK
OG0004970	LOC117894959|XP_034658180.1|DSUB	LOC6532963|XP_039229950.1|DYAK
OG0004971	LOC117894962|XP_034658184.1|DSUB	LOC6532961|XP_039229645.1|DYAK
OG0004972	LOC117893304|XP_034655772.1|DSUB	LOC6533299|XP_002094025.1|DYAK
OG0004973	LOC117894715|XP_034657788.1|DSUB	LOC6532210|XP_002092984.1|DYAK
OG0004974	LOC117894941|XP_034658154.1|DSUB	LOC6533846|XP_002094546.1|DYAK
OG0004975	LOC117894112|XP_034656883.1|DSUB	LOC6532951|XP_002093686.1|DYAK
OG0004976	LOC117895732|XP_034659478.1|DSUB	LOC6532869|XP_002093605.2|DYAK
OG0004977	LOC117891209|XP_034652439.1|DSUB	LOC6531876|XP_002092663.1|DYAK
OG0004978	LOC117892677|XP_034654966.1|DSUB	LOC6531083|XP_002091917.1|DYAK
OG0004979	LOC117895810|XP_034659627.1|DSUB	LOC6532736|XP_002093478.1|DYAK
OG0004980	LOC117894098|XP_034656861.1|DSUB	LOC6534505|XP_002095182.3|DYAK
OG0004981	LOC117894837|XP_034657976.1|DSUB	LOC6534981|XP_002095651.1|DYAK
OG0004982	LOC117894176|XP_034656972.1|DSUB	LOC6534985|XP_002095655.1|DYAK
OG0004983	LOC117893791|XP_034656425.1|DSUB	LOC6533563|XP_002094273.1|DYAK
OG0004984	LOC117894225|XP_034657032.1|DSUB	LOC6533218|XP_002093944.3|DYAK
OG0004985	LOC117895570|XP_034659181.1|DSUB	LOC6532402|XP_039230550.1|DYAK
OG0004986	LOC117893922|XP_034656595.1|DSUB	LOC6534262|XP_002094943.2|DYAK
OG0004987	LOC117895397|XP_034658916.1|DSUB	LOC6534405|XP_039230163.1|DYAK
OG0004989	LOC117895398|XP_034658917.1|DSUB	LOC6534403|XP_002095081.1|DYAK
OG0004990	LOC117890516|XP_034651311.1|DSUB	LOC6530726|XP_002091617.1|DYAK
OG0004991	LOC117892567|XP_034654780.1|DSUB	LOC6530185|XP_002091123.1|DYAK
OG0004992	LOC117892568|XP_034654781.1|DSUB	LOC6530186|XP_002091124.1|DYAK
OG0004993	LOC117894914|XP_034658100.1|DSUB	LOC6533861|XP_002094561.1|DYAK
OG0004994	LOC117893477|XP_034655991.1|DSUB	LOC6532799|XP_002093536.1|DYAK
OG0004995	LOC117894918|XP_034658108.1|DSUB	LOC6532854|XP_039229524.1|DYAK
OG0004996	LOC117895451|XP_034659014.1|DSUB	LOC6532619|XP_002093363.1|DYAK
OG0004997	LOC117891536|XP_034652938.1|DSUB	LOC6531480|XP_002092279.1|DYAK
OG0004998	LOC117891271|XP_034652537.1|DSUB	LOC6531578|XP_002092376.1|DYAK
OG0004999	LOC117893016|XP_034655263.1|DSUB	LOC6533042|XP_039230911.1|DYAK
OG0005000	LOC117892031|XP_034653846.1|DSUB	LOC6529400|XP_002090405.1|DYAK
OG0005001	LOC117895295|XP_034658740.1|DSUB	LOC6533409|XP_002094127.1|DYAK
OG0005002	LOC117899102|XP_034664773.1|DSUB	LOC6536790|XP_002097360.1|DYAK
OG0005003	LOC117893581|XP_034656145.1|DSUB	LOC6532760|XP_002093502.1|DYAK
OG0005004	LOC117894741|XP_034657831.1|DSUB	LOC6533247|XP_002093973.1|DYAK
OG0005005	LOC117893785|XP_034656420.1|DSUB	LOC6539454|XP_002086344.2|DYAK
OG0005006	LOC117895131|XP_034658436.1|DSUB	LOC6532347|XP_015049289.1|DYAK
OG0005007	LOC117893492|XP_034656017.1|DSUB	LOC6534306|XP_002094987.2|DYAK
OG0005008	LOC117894180|XP_034656977.1|DSUB	LOC6523846|XP_039230427.1|DYAK
OG0005009	LOC117893365|XP_034655847.1|DSUB	LOC6534328|XP_002095008.1|DYAK
OG0005010	LOC117893364|XP_034655846.1|DSUB	LOC6533781|XP_002094484.1|DYAK
OG0005011	LOC117889842|XP_034650225.1|DSUB	LOC6531956|XP_002092742.1|DYAK
OG0005012	LOC117893474|XP_034655987.1|DSUB	LOC6534706|XP_039229691.1|DYAK
OG0005013	LOC117896226|XP_034660252.1|DSUB	LOC6536313|XP_002096897.1|DYAK
OG0005014	LOC117895058|XP_034658329.1|DSUB	LOC6533555|XP_002094265.1|DYAK
OG0005015	LOC117894818|XP_034657951.1|DSUB	LOC6534892|XP_002095564.2|DYAK
OG0005016	LOC117894840|XP_034657979.1|DSUB	LOC6539522|XP_002086411.2|DYAK
OG0005017	LOC117895273|XP_034658689.1|DSUB	LOC6532714|XP_039230625.1|DYAK
OG0005018	LOC117892904|XP_034655100.1|DSUB	LOC6532246|XP_002093019.1|DYAK
OG0005019	LOC117893098|XP_034655421.1|DSUB	LOC6535107|XP_002095770.2|DYAK
OG0005020	LOC117890924|XP_034651946.1|DSUB	LOC6528842|XP_002089874.1|DYAK
OG0005021	LOC117901585|XP_034668285.1|DSUB	LOC6528029|XP_002089096.1|DYAK
OG0005022	LOC117895277|XP_034658702.1|DSUB	LOC6532410|XP_002093161.1|DYAK
OG0005023	LOC117890170|XP_034650760.1|DSUB	LOC6528810|XP_002089842.1|DYAK
OG0005024	LOC117893564|XP_034656124.1|DSUB	LOC6532440|XP_002093187.1|DYAK
OG0005025	LOC117895515|XP_034659111.1|DSUB	LOC6532589|XP_002093333.1|DYAK
OG0005026	LOC117895303|XP_034658753.1|DSUB	LOC6533403|XP_002094121.1|DYAK
OG0005027	LOC117893936|XP_034656611.1|DSUB	LOC6532876|XP_015049671.1|DYAK
OG0005028	LOC117898012|XP_034663032.1|DSUB	LOC6536833|XP_002097403.1|DYAK
OG0005029	LOC117894682|XP_034657751.1|DSUB	LOC6534310|XP_002094990.1|DYAK
OG0005030	LOC117895108|XP_034658402.1|DSUB	LOC6532193|XP_002092967.1|DYAK
OG0005031	LOC117893518|XP_034656048.1|DSUB	LOC6533612|XP_039229383.1|DYAK
OG0005032	LOC117893284|XP_034655741.1|DSUB	LOC6539393|XP_002086288.1|DYAK
OG0005033	LOC117893085|XP_034655397.1|DSUB	LOC6533084|XP_039229580.1|DYAK
OG0005034	LOC117893087|XP_034655401.1|DSUB	LOC26534955|XP_015049806.1|DYAK
OG0005035	LOC117894662|XP_034657728.1|DSUB	LOC26535330|XP_039229496.1|DYAK
OG0005036	LOC117894351|XP_034657231.1|DSUB	LOC6533494|XP_002094205.1|DYAK
OG0005037	LOC117894486|XP_034657484.1|DSUB	LOC6532573|XP_015049437.1|DYAK
OG0005038	LOC117893089|XP_034655405.1|DSUB	LOC6532829|XP_002093566.1|DYAK
OG0005039	LOC117902364|XP_034669570.1|DSUB	LOC6526813|XP_002087915.1|DYAK
OG0005040	LOC117892990|XP_034655233.1|DSUB	LOC6534667|XP_002095342.2|DYAK
OG0005041	LOC117895227|XP_034658614.1|DSUB	LOC6539785|XP_002086665.2|DYAK
OG0005042	LOC117893074|XP_034655383.1|DSUB	LOC6533473|XP_002094184.3|DYAK
OG0005043	LOC117890610|XP_034651440.1|DSUB	LOC6530707|XP_002091598.1|DYAK
OG0005044	LOC117890899|XP_034651885.1|DSUB	LOC6530709|XP_002091600.1|DYAK
OG0005045	LOC117889957|XP_034650406.1|DSUB	LOC6530711|XP_002091602.1|DYAK
OG0005046	LOC117890817|XP_034651778.1|DSUB	LOC6531080|XP_002091914.1|DYAK
OG0005047	LOC117895192|XP_034658565.1|DSUB	LOC6533903|XP_002094603.1|DYAK
OG0005048	LOC117894586|XP_034657622.1|DSUB	LOC6533902|XP_002094602.1|DYAK
OG0005049	LOC117895845|XP_034659691.1|DSUB	LOC6534694|XP_039229493.1|DYAK
OG0005050	LOC117890255|XP_034650895.1|DSUB	LOC6530188|XP_002091126.1|DYAK
OG0005051	LOC117893645|XP_034656222.1|DSUB	LOC6534681|XP_002095356.2|DYAK
OG0005052	LOC117893649|XP_034656229.1|DSUB	LOC6539389|XP_002086284.2|DYAK
OG0005053	LOC117900313|XP_034666534.1|DSUB	LOC6527888|XP_002088960.1|DYAK
OG0005054	LOC117893592|XP_034656157.1|DSUB	LOC6534799|XP_039229715.1|DYAK
OG0005055	LOC117903520|XP_034671525.1|DSUB	LOC6525132|XP_002100970.1|DYAK
OG0005056	LOC117891466|XP_034652840.1|DSUB	LOC6531567|XP_039228839.1|DYAK
OG0005057	LOC117895865|XP_034659722.1|DSUB	LOC6533335|XP_015049905.2|DYAK
OG0005058	LOC117894387|XP_034657284.1|DSUB	LOC6533045|XP_039230927.1|DYAK
OG0005059	LOC117890274|XP_034650924.1|DSUB	LOC6532103|XP_039228037.1|DYAK
OG0005060	LOC117890916|XP_034651929.1|DSUB	LOC6532102|XP_002092878.2|DYAK
OG0005061	LOC117900874|XP_034667290.1|DSUB	LOC6527083|XP_002088176.1|DYAK
OG0005062	LOC117892058|XP_034653878.1|DSUB	LOC6531929|XP_015051619.1|DYAK
OG0005063	LOC117892000|XP_034653779.1|DSUB	LOC6539292|XP_002086187.1|DYAK
OG0005064	LOC117893740|XP_034656360.1|DSUB	LOC6539628|XP_002086517.2|DYAK
OG0005065	LOC117890424|XP_034651135.1|DSUB	LOC6528445|XP_002089491.2|DYAK
OG0005066	LOC117891256|XP_034652516.1|DSUB	LOC6531392|XP_002092195.2|DYAK
OG0005067	LOC117890862|XP_034651840.1|DSUB	LOC6531605|XP_002092402.2|DYAK
OG0005068	LOC117892967|XP_034655191.1|DSUB	LOC6534237|XP_002094919.1|DYAK
OG0005069	LOC117891484|XP_034652855.1|DSUB	LOC6528512|XP_002089558.1|DYAK
OG0005070	LOC117891023|XP_034652076.1|DSUB	LOC6531948|XP_002092734.1|DYAK
OG0005071	LOC117895071|XP_034658346.1|DSUB	LOC6533757|XP_002094461.1|DYAK
OG0005072	LOC117902904|XP_034670355.1|DSUB	LOC6523907|XP_002099780.1|DYAK
OG0005073	LOC117890874|XP_034651857.1|DSUB	LOC6531127|XP_002091961.1|DYAK
OG0005074	LOC117895290|XP_034658726.1|DSUB	LOC6533397|XP_015049984.1|DYAK
OG0005075	LOC117891890|XP_034653582.1|DSUB	LOC6530624|XP_002091537.1|DYAK
OG0005076	LOC117891546|XP_034652953.1|DSUB	LOC6529324|XP_002090329.1|DYAK
OG0005078	LOC117893042|XP_034655308.1|DSUB	LOC6532835|XP_002093572.3|DYAK
OG0005079	LOC117891952|XP_034653702.1|DSUB	LOC6532147|XP_002092923.1|DYAK
OG0005080	LOC117895230|XP_034658618.1|DSUB	LOC6533440|XP_002094151.1|DYAK
OG0005081	LOC117890096|XP_034650650.1|DSUB	LOC6528355|XP_002089404.2|DYAK
OG0005082	LOC117895658|XP_034659366.1|DSUB	LOC6534550|XP_002095227.2|DYAK
OG0005083	LOC117903760|XP_034672060.1|DSUB, LOC117901897|XP_034668752.1|DSUB	LOC6527650|XP_002088736.1|DYAK
OG0005084	LOC117895336|XP_034658804.1|DSUB	LOC6534057|XP_039230502.1|DYAK
OG0005085	LOC117895501|XP_034659089.1|DSUB	LOC6533668|XP_002094374.1|DYAK
OG0005086	LOC117890834|XP_034651808.1|DSUB	LOC6528426|XP_002089472.3|DYAK
OG0005087	LOC117894442|XP_034657409.1|DSUB	LOC6533535|XP_039229897.1|DYAK
OG0005088	LOC117890849|XP_034651825.1|DSUB	LOC6529330|XP_039228105.1|DYAK
OG0005089	LOC117890847|XP_034651822.1|DSUB	LOC6529328|XP_002090333.1|DYAK
OG0005090	LOC117892554|XP_034654756.1|DSUB	LOC6530953|XP_002091791.1|DYAK
OG0005091	LOC117890710|XP_034651630.1|DSUB	LOC6530065|XP_039228571.1|DYAK
OG0005092	LOC117895713|XP_034659456.1|DSUB	LOC6533350|XP_002094075.1|DYAK
OG0005093	LOC117894817|XP_034657949.1|DSUB	LOC6534888|XP_015050905.1|DYAK
OG0005094	LOC117893195|XP_034655596.1|DSUB	LOC6532833|XP_039230136.1|DYAK
OG0005095	LOC117891957|XP_034653711.1|DSUB	LOC6532133|XP_002092909.1|DYAK
OG0005096	LOC117900633|XP_034666953.1|DSUB	LOC6526641|XP_002087749.1|DYAK
OG0005097	LOC117891428|XP_034652790.1|DSUB	LOC6530599|XP_015052720.1|DYAK
OG0005098	LOC117892208|XP_034654199.1|DSUB	LOC6532077|XP_002092854.1|DYAK
OG0005099	LOC117892285|XP_034654296.1|DSUB	LOC6532120|XP_015051711.1|DYAK
OG0005100	LOC117892280|XP_034654291.1|DSUB	LOC6532121|XP_002092897.1|DYAK
OG0005101	LOC117896735|XP_034661092.1|DSUB	LOC6535770|XP_002096393.2|DYAK
OG0005102	LOC117889949|XP_034650379.1|DSUB	LOC6530712|XP_015051841.1|DYAK
OG0005103	LOC117891020|XP_034652073.1|DSUB	LOC6531946|XP_002092732.1|DYAK
OG0005104	LOC117901040|XP_034667540.1|DSUB	LOC6527733|XP_002088816.1|DYAK
OG0005105	LOC117894001|XP_034656715.1|DSUB	LOC6534343|XP_002095023.1|DYAK
OG0005106	LOC117893230|XP_034655673.1|DSUB	LOC6533458|XP_039230572.1|DYAK
OG0005107	LOC117894667|XP_034657735.1|DSUB	LOC6532764|XP_002093506.1|DYAK
OG0005108	LOC117891253|XP_034652514.1|DSUB	LOC6530344|XP_002091271.1|DYAK
OG0005109	LOC117903766|XP_034672070.1|DSUB	LOC6525043|XP_002100882.1|DYAK
OG0005110	LOC117894042|XP_034656782.1|DSUB	LOC6534434|XP_002095111.1|DYAK
OG0005111	LOC117894587|XP_034657623.1|DSUB	LOC6533104|XP_015049819.1|DYAK
OG0005112	LOC117894303|XP_034657160.1|DSUB	LOC6532340|XP_002093100.3|DYAK
OG0005113	LOC117894597|XP_034657638.1|DSUB	LOC6533103|XP_002093829.1|DYAK
OG0005114	LOC117893122|XP_034655462.1|DSUB	LOC6532503|XP_002093249.1|DYAK
OG0005115	LOC117902210|XP_034669320.1|DSUB	LOC6527616|XP_039227709.1|DYAK
OG0005116	LOC117893967|XP_034656658.1|DSUB	LOC6534412|XP_002095090.1|DYAK
OG0005117	LOC117891918|XP_034653636.1|DSUB	LOC6523960|XP_002099832.1|DYAK
OG0005118	LOC117902020|XP_034668968.1|DSUB	LOC6527922|XP_002088990.1|DYAK
OG0005119	LOC117890204|XP_034650803.1|DSUB	LOC6530503|XP_039228340.1|DYAK
OG0005120	LOC117895474|XP_034659043.1|DSUB	LOC6532455|XP_015049364.1|DYAK
OG0005121	LOC117894257|XP_034657102.1|DSUB	LOC6534940|XP_002095610.1|DYAK
OG0005122	LOC117893369|XP_034655853.1|DSUB	LOC6533969|XP_002094667.1|DYAK
OG0005123	LOC117895099|XP_034658387.1|DSUB	LOC6534195|XP_002094878.1|DYAK
OG0005124	LOC117893969|XP_034656661.1|DSUB	LOC6534418|XP_015050628.1|DYAK
OG0005125	LOC117893961|XP_034656648.1|DSUB	LOC6534417|XP_002095095.3|DYAK
OG0005126	LOC117895326|XP_034658787.1|DSUB	LOC6532718|XP_002093460.1|DYAK
OG0005127	LOC117894375|XP_034657270.1|DSUB	LOC6532482|XP_002093228.1|DYAK
OG0005128	LOC117890086|XP_034650635.1|DSUB	LOC6530023|XP_002090969.2|DYAK
OG0005129	LOC117894086|XP_034656845.1|DSUB	LOC6534781|XP_002095453.1|DYAK
OG0005130	LOC117893107|XP_034655431.1|DSUB	LOC6534745|XP_002095420.1|DYAK
OG0005131	LOC117895600|XP_034659239.1|DSUB	LOC6533323|XP_002094049.2|DYAK
OG0005132	LOC117892988|XP_034655231.1|DSUB	LOC6533656|XP_002094362.1|DYAK
OG0005133	LOC117894734|XP_034657823.1|DSUB	LOC6532802|XP_002093539.1|DYAK
OG0005134	LOC117894439|XP_034657396.1|DSUB	LOC6533898|XP_015050320.1|DYAK
OG0005135	LOC117895396|XP_034658915.1|DSUB	LOC6532463|XP_002093210.1|DYAK
OG0005136	LOC117895675|XP_034659388.1|DSUB	LOC6532465|XP_002093212.1|DYAK
OG0005137	LOC117899050|XP_034664701.1|DSUB	LOC6538280|XP_002098807.1|DYAK
OG0005138	LOC117895464|XP_034659030.1|DSUB	LOC6533082|XP_002093814.1|DYAK
OG0005139	LOC117894569|XP_034657595.1|DSUB	LOC6533150|XP_002093876.2|DYAK
OG0005140	LOC117902221|XP_034669345.1|DSUB	LOC6527615|XP_002088703.2|DYAK
OG0005141	LOC117891532|XP_034652924.1|DSUB	LOC6531484|XP_039229080.1|DYAK
OG0005142	LOC117894113|XP_034656884.1|DSUB	LOC6532676|XP_002093420.1|DYAK
OG0005143	LOC117895156|XP_034658485.1|DSUB	LOC6532681|XP_039229385.1|DYAK
OG0005144	LOC117895160|XP_034658506.1|DSUB	LOC6532680|XP_002093424.1|DYAK
OG0005145	LOC117895158|XP_034658504.1|DSUB	LOC6532678|XP_002093422.1|DYAK
OG0005146	LOC117895797|XP_034659605.1|DSUB	LOC26536290|XP_039230447.1|DYAK
OG0005147	LOC117895801|XP_034659613.1|DSUB	LOC6534654|XP_002095329.1|DYAK
OG0005148	LOC117895491|XP_034659078.1|DSUB	LOC6532577|XP_015049442.1|DYAK
OG0005149	LOC117891706|XP_034653190.1|DSUB	LOC6531211|XP_002092039.1|DYAK
OG0005150	LOC117894804|XP_034657929.1|DSUB	LOC6539469|XP_002086358.1|DYAK
OG0005151	LOC117893843|XP_034656500.1|DSUB	LOC6532946|XP_002093681.2|DYAK
OG0005152	LOC117895047|XP_034658316.1|DSUB	LOC6532942|XP_002093677.1|DYAK
OG0005153	LOC117895435|XP_034658980.1|DSUB	LOC6532940|XP_002093675.1|DYAK
OG0005154	LOC117895433|XP_034658974.1|DSUB	LOC6532938|XP_002093673.1|DYAK
OG0005155	LOC117895285|XP_034658714.1|DSUB	LOC6532244|XP_002093017.1|DYAK
OG0005156	LOC117898960|XP_034664589.1|DSUB	LOC6535888|XP_002096504.1|DYAK
OG0005157	LOC117891553|XP_034652963.1|DSUB	LOC6531607|XP_002092404.1|DYAK
OG0005158	LOC117895246|XP_034658648.1|DSUB	LOC6533187|XP_002093913.1|DYAK
OG0005159	LOC117893324|XP_034655804.1|DSUB	LOC6534443|XP_002095120.3|DYAK
OG0005160	LOC117893500|XP_034656029.1|DSUB	LOC6534301|XP_002094982.1|DYAK
OG0005161	LOC117891365|XP_034652691.1|DSUB	LOC6531989|XP_002092775.1|DYAK
OG0005162	LOC117899973|XP_034666027.1|DSUB	LOC6525220|XP_002101058.1|DYAK
OG0005163	LOC117895437|XP_034658982.1|DSUB	LOC26534888|XP_039230250.1|DYAK
OG0005164	LOC117894233|XP_034657041.1|DSUB	LOC26534639|XP_015050300.1|DYAK
OG0005165	LOC117890303|XP_034650968.1|DSUB	LOC6528292|XP_002089345.1|DYAK
OG0005166	LOC117899176|XP_034664928.1|DSUB	LOC6535395|XP_002096045.1|DYAK
OG0005167	LOC117899181|XP_034664932.1|DSUB	LOC6535394|XP_002096044.1|DYAK
OG0005168	LOC117893485|XP_034656008.1|DSUB	LOC6534374|XP_002095052.1|DYAK
OG0005169	LOC117892986|XP_034655229.1|DSUB	LOC6532902|XP_002093638.2|DYAK
OG0005170	LOC117892978|XP_034655211.1|DSUB	LOC6532901|XP_002093637.1|DYAK
OG0005171	LOC117892983|XP_034655224.1|DSUB	LOC6532900|XP_002093636.1|DYAK
OG0005172	LOC117891885|XP_034653573.1|DSUB	LOC6530626|XP_002091539.1|DYAK
OG0005173	LOC117891423|XP_034652784.1|DSUB	LOC6528342|XP_002089395.1|DYAK
OG0005174	LOC117892132|XP_034654059.1|DSUB	LOC6531841|XP_015051572.1|DYAK
OG0005175	LOC117891623|XP_034653050.1|DSUB	LOC6531822|XP_015051565.1|DYAK
OG0005176	LOC117891310|XP_034652611.1|DSUB	LOC6531046|XP_002091882.1|DYAK
OG0005177	LOC117890818|XP_034651779.1|DSUB	LOC6531824|XP_015051568.1|DYAK
OG0005178	LOC117895141|XP_034658456.1|DSUB	LOC6532708|XP_002093450.1|DYAK
OG0005179	LOC117895408|XP_034658931.1|DSUB	LOC6532692|XP_002093434.1|DYAK
OG0005180	LOC117895564|XP_034659171.1|DSUB	LOC6532396|XP_002093147.1|DYAK
OG0005181	LOC117889629|XP_034649973.1|DSUB	LOC6524964|XP_002100804.1|DYAK
OG0005182	LOC117889982|XP_034650454.1|DSUB	LOC6528725|XP_015054292.1|DYAK
OG0005183	LOC117892066|XP_034653943.1|DSUB	LOC6528917|XP_002089949.1|DYAK
OG0005184	LOC117892064|XP_034653940.1|DSUB	LOC6528914|XP_039227285.1|DYAK
OG0005185	LOC117890661|XP_034651525.1|DSUB	LOC6528738|XP_002089773.1|DYAK
OG0005186	LOC117889774|XP_034650126.1|DSUB	LOC6529282|XP_002090287.1|DYAK
OG0005187	LOC117891415|XP_034652773.1|DSUB	LOC6528343|XP_002089396.2|DYAK
OG0005188	LOC117890669|XP_034651536.1|DSUB	LOC6531081|XP_002091915.1|DYAK
OG0005189	LOC117902233|XP_034669365.1|DSUB	LOC6525207|XP_015046157.1|DYAK
OG0005190	LOC117894132|XP_034656917.1|DSUB	LOC6533377|XP_002094102.1|DYAK
OG0005191	LOC117896111|XP_034660056.1|DSUB	LOC6537051|XP_002097616.1|DYAK
OG0005192	LOC117891854|XP_034653499.1|DSUB	LOC6531173|XP_039228297.1|DYAK
OG0005193	LOC117890659|XP_034651522.1|DSUB	LOC6528741|XP_015054045.1|DYAK
OG0005194	LOC117892262|XP_034654268.1|DSUB	LOC6530776|XP_002091664.1|DYAK
OG0005195	LOC117892539|XP_034654737.1|DSUB	LOC6528454|XP_002089500.1|DYAK
OG0005196	LOC117894685|XP_034657755.1|DSUB	LOC6534802|XP_002095474.1|DYAK
OG0005197	LOC117892715|XP_034655026.1|DSUB	LOC6531999|XP_002092785.1|DYAK
OG0005198	LOC117894147|XP_034656933.1|DSUB	LOC6533912|XP_002094612.3|DYAK
OG0005199	LOC117891667|XP_034653123.1|DSUB	LOC6531554|XP_002092352.1|DYAK
OG0005200	LOC117890727|XP_034651670.1|DSUB	LOC6531653|XP_002092450.1|DYAK
OG0005201	LOC117891641|XP_034653077.1|DSUB	LOC6532154|XP_002092930.3|DYAK
OG0005202	LOC117892659|XP_034654936.1|DSUB	LOC26535373|XP_015054615.1|DYAK
OG0005203	LOC117890695|XP_034651581.1|DSUB	LOC6530365|XP_039228305.1|DYAK
OG0005204	LOC117900010|XP_034666085.1|DSUB	LOC6527043|XP_002088136.2|DYAK
OG0005205	LOC117901290|XP_034667876.1|DSUB	LOC6526717|XP_002087820.1|DYAK
OG0005206	LOC117889980|XP_034650452.1|DSUB	LOC6531847|XP_002092634.1|DYAK
OG0005207	LOC117892151|XP_034654090.1|DSUB	LOC6528758|XP_002089793.2|DYAK
OG0005208	LOC117890261|XP_034650909.1|DSUB	LOC6528844|XP_039227251.1|DYAK
OG0005209	LOC117900326|XP_034666547.1|DSUB	LOC6529042|XP_002090073.1|DYAK
OG0005210	LOC117901132|XP_034667664.1|DSUB	LOC6528283|XP_015053897.1|DYAK
OG0005211	LOC117893631|XP_034656205.1|DSUB	LOC6535137|XP_039230248.1|DYAK
