Orthogroup	DSUB.longest_only	DMEL.longest_only
OG0006128	LOC117895554|XP_034659151.1|DSUB	gdl|NP_001261877.1|DMEL
OG0006129	LOC117893696|XP_034656276.1|DSUB	Pdi|NP_524079.1|DMEL
OG0006130	LOC117893146|XP_034655498.1|DSUB	CG16979|NP_648779.1|DMEL
OG0006131	LOC117895120|XP_034658419.1|DSUB	CG7739|NP_648776.1|DMEL
OG0006132	LOC117895122|XP_034658422.1|DSUB	yellow-k|NP_648772.1|DMEL
OG0006133	LOC117893147|XP_034655499.1|DSUB	mrn|NP_648780.1|DMEL
OG0006134	LOC117893205|XP_034655620.1|DSUB	Cep135|NP_001189108.1|DMEL
OG0006135	LOC117895835|XP_034659666.1|DSUB	dop|NP_648778.1|DMEL
OG0006136	LOC117895843|XP_034659687.1|DSUB	Sf3a2|NP_648603.1|DMEL
OG0006137	LOC117893788|XP_034656423.1|DSUB	Ocho|NP_536775.2|DMEL
OG0006138	LOC117892072|XP_034653951.1|DSUB	dpn|NP_476923.1|DMEL
OG0006139	LOC117889928|XP_034650346.1|DSUB	PAN2|NP_610427.2|DMEL
OG0006140	LOC117891746|XP_034653243.1|DSUB	SerT|NP_001369117.1|DMEL
OG0006141	LOC117892008|XP_034653790.1|DSUB	gprs|NP_725599.2|DMEL
OG0006142	LOC117892933|XP_034655142.1|DSUB	Mkp3|NP_001262031.1|DMEL
OG0006143	LOC117895761|XP_034659524.1|DSUB	AdenoK|NP_648624.1|DMEL
OG0006144	LOC117895490|XP_034659077.1|DSUB	Nprl3|NP_648680.2|DMEL
OG0006145	LOC117894156|XP_034656944.1|DSUB	Pfdn6|NP_649159.1|DMEL
OG0006146	LOC117902296|XP_034669467.1|DSUB	CG17294|NP_609219.1|DMEL
OG0006147	LOC117896233|XP_034660269.1|DSUB	CG18473|NP_731339.1|DMEL
OG0006148	LOC117893132|XP_034655473.1|DSUB	CG32225|NP_730511.1|DMEL
OG0006149	LOC117895767|XP_034659532.1|DSUB	RpS12|NP_729866.1|DMEL
OG0006150	LOC117895758|XP_034659522.1|DSUB	Zmynd10|NP_648625.1|DMEL
OG0006151	LOC117901995|XP_034668900.1|DSUB	CG4658|NP_788020.1|DMEL
OG0006152	LOC117898862|XP_034664431.1|DSUB	Mocs2B|NP_651340.1|DMEL
OG0006153	LOC117890519|XP_034651315.1|DSUB	PIG-V|NP_001286508.1|DMEL
OG0006154	LOC117899592|XP_034665602.1|DSUB	CG11852|NP_651357.1|DMEL
OG0006155	LOC117897639|XP_034662505.1|DSUB	CG34117|NP_001036690.1|DMEL
OG0006156	LOC117899495|XP_034665435.1|DSUB	CG32797|NP_726810.1|DMEL, aqz|NP_788602.1|DMEL
OG0006157	LOC117891030|XP_034652084.1|DSUB	CG10904|NP_611860.1|DMEL
OG0006158	LOC117895637|XP_034659290.1|DSUB	Adk1|NP_729792.1|DMEL
OG0006159	LOC117891571|XP_034652984.1|DSUB	phyl|NP_725394.1|DMEL
OG0006160	LOC117891027|XP_034652081.1|DSUB	CG3065|NP_611861.1|DMEL
OG0006161	LOC117890654|XP_034651512.1|DSUB	CG13954|NP_001260822.1|DMEL
OG0006162	LOC117902967|XP_034670512.1|DSUB	CG33978|NP_001245407.1|DMEL
OG0006163	LOC117891601|XP_034653025.1|DSUB	Obp50e|NP_610959.2|DMEL
OG0006165	LOC117894859|XP_034658007.1|DSUB	CG14567|NP_649357.1|DMEL
OG0006166	LOC117902622|XP_034670031.1|DSUB	CG13114|NP_609297.2|DMEL
OG0006167	LOC117891888|XP_034653578.1|DSUB	Acox57D-p|NP_523802.1|DMEL
OG0006168	LOC117900463|XP_034666733.1|DSUB	CG6048|NP_572282.1|DMEL
OG0006169	LOC117901256|XP_034667875.1|DSUB	dhd|NP_511046.1|DMEL
OG0006170	LOC117892175|XP_034654145.1|DSUB	Panx|NP_611576.1|DMEL
OG0006171	LOC117898835|XP_034664402.1|DSUB	CG7707|NP_648962.1|DMEL
OG0006172	LOC117893448|XP_034655958.1|DSUB	CG32374|NP_729270.1|DMEL, CG32376|NP_729271.1|DMEL
OG0006173	LOC117901141|XP_034667675.1|DSUB	CG5561|NP_608596.1|DMEL, CG5556|NP_608595.2|DMEL
OG0006174	LOC117893627|XP_034656200.1|DSUB	CG7271|NP_649041.1|DMEL, term|NP_524882.2|DMEL
OG0006175	LOC117890609|XP_034651439.1|DSUB	Cht12|NP_726022.1|DMEL
OG0006176	LOC117901266|XP_034667849.1|DSUB, LOC117900745|XP_034667114.1|DSUB	CG31226|NP_732378.1|DMEL
OG0006177	LOC117895955|XP_034659797.1|DSUB, LOC117895956|XP_034659799.1|DSUB, LOC117901406|XP_034668031.1|DSUB	CG43880|NP_001261554.1|DMEL
OG0006178	LOC117891300|XP_034652598.1|DSUB	CG9897|NP_001286753.2|DMEL, CG32834|NP_001188996.1|DMEL
OG0006179	LOC117893636|XP_034656214.1|DSUB	CG11459|NP_649608.1|DMEL
OG0006181	LOC117897245|XP_034661857.1|DSUB	nos|NP_476658.1|DMEL
OG0006182	LOC117897848|XP_034662807.1|DSUB	CG6937|NP_651066.2|DMEL
OG0006183	LOC117898679|XP_034664153.1|DSUB	Ipp|NP_731872.1|DMEL
OG0006184	LOC117896986|XP_034661432.1|DSUB	lsn|NP_650987.1|DMEL
OG0006185	LOC117896920|XP_034661351.1|DSUB	mRpL9|NP_524363.3|DMEL
OG0006186	LOC117899705|XP_034665803.1|DSUB	CG34148|NP_788708.2|DMEL
OG0006187	LOC117899111|XP_034664790.1|DSUB	Bet5|NP_651778.1|DMEL
OG0006188	LOC117902470|XP_034669771.1|DSUB	shf|NP_001284963.1|DMEL
OG0006189	LOC117902507|XP_034669825.1|DSUB	Coq7|NP_651967.2|DMEL
OG0006190	LOC117897383|XP_034662083.1|DSUB	CG31381|NP_733057.1|DMEL
OG0006191	LOC117897252|XP_034661865.1|DSUB	CG3368|NP_651555.1|DMEL
OG0006192	LOC117903176|XP_034670912.1|DSUB	CG14434|NP_001284969.1|DMEL
OG0006193	LOC117890972|XP_034652042.1|DSUB	mRpL38|NP_511152.2|DMEL
OG0006194	LOC117889614|XP_034649927.1|DSUB	eas|NP_523364.2|DMEL
OG0006195	LOC117891606|XP_034653034.1|DSUB	CG5599|NP_573000.1|DMEL
OG0006196	LOC117899621|XP_034665662.1|DSUB	FoxP|NP_001247011.1|DMEL
OG0006197	LOC117902989|XP_034670591.1|DSUB	NfI|NP_995592.2|DMEL
OG0006198	LOC117892502|XP_034654673.1|DSUB	Sh|NP_728123.1|DMEL
OG0006199	LOC117896278|XP_034660372.1|DSUB	CG11771|NP_651314.1|DMEL
OG0006200	LOC117897729|XP_034662647.1|DSUB	cysu|NP_650627.1|DMEL
OG0006201	LOC117901525|XP_034668196.1|DSUB	CrebB|NP_001334685.1|DMEL
OG0006202	LOC117902306|XP_034669482.1|DSUB	CG6106|NP_573287.1|DMEL
OG0006203	LOC117899419|XP_034665304.1|DSUB	baz|NP_001036283.1|DMEL
OG0006204	LOC117899445|XP_034665342.1|DSUB	Rad17|NP_650382.3|DMEL
OG0006205	LOC117889875|XP_034650278.1|DSUB	c12.2|NP_001259381.1|DMEL
OG0006206	LOC117902095|XP_034669086.1|DSUB	MSBP|NP_573087.1|DMEL
OG0006207	LOC117900104|XP_034666218.1|DSUB	Coq6|NP_608934.1|DMEL
OG0006208	LOC117895105|XP_034658397.1|DSUB	pyx|NP_612015.1|DMEL
OG0006209	LOC117903114|XP_034670831.1|DSUB	PIG-T|NP_572475.1|DMEL
OG0006210	LOC117903643|XP_034671816.1|DSUB	rdgA|NP_001259366.1|DMEL
OG0006211	LOC117901552|XP_034668240.1|DSUB	Acbp1|NP_609187.1|DMEL
OG0006212	LOC117901549|XP_034668238.1|DSUB	Rbsn-5|NP_609186.1|DMEL
OG0006213	LOC117899460|XP_034665365.1|DSUB	CG31516|NP_730784.1|DMEL
OG0006214	LOC117894122|XP_034656902.1|DSUB	CG9921|NP_001259608.1|DMEL
OG0006215	LOC117903403|XP_034671293.1|DSUB	Ubr3|NP_001259317.1|DMEL
OG0006216	LOC117897548|XP_034662366.1|DSUB	Tsp97E|NP_524524.1|DMEL
OG0006217	LOC117894797|XP_034657922.1|DSUB	stas|NP_573225.1|DMEL
OG0006218	LOC117902454|XP_034669741.1|DSUB	tam|NP_476821.1|DMEL
OG0006219	LOC117889632|XP_034649982.1|DSUB	hfw|NP_569933.2|DMEL
OG0006220	LOC117893709|XP_034656286.1|DSUB	CG5589|NP_649009.1|DMEL
OG0006221	LOC117897600|XP_034662449.1|DSUB	spn-F|NP_001263138.1|DMEL
OG0006222	LOC117896814|XP_034661210.1|DSUB	mRpL32|NP_524606.1|DMEL
OG0006223	LOC117901242|XP_034667812.1|DSUB	CG11710|NP_608393.1|DMEL
OG0006224	LOC117889886|XP_034650290.1|DSUB	Zdhhc8|NP_001259382.1|DMEL
OG0006225	LOC117889640|XP_034649989.1|DSUB	Grip|NP_572285.2|DMEL
OG0006226	LOC117892537|XP_034654736.1|DSUB	CG18004|NP_610625.1|DMEL
OG0006227	LOC117903292|XP_034671113.1|DSUB	Kap3|NP_727512.3|DMEL
OG0006228	LOC117892665|XP_034654944.1|DSUB	TBCB|NP_611425.1|DMEL
OG0006229	LOC117902927|XP_034670401.1|DSUB	CaMKII|NP_001162833.1|DMEL
OG0006230	LOC117889577|XP_034649871.1|DSUB	if|NP_523378.2|DMEL
OG0006231	LOC117903215|XP_034670998.1|DSUB	rdgB|NP_001259535.1|DMEL
OG0006232	LOC117903448|XP_034671371.1|DSUB	Lrp4|NP_727914.1|DMEL
OG0006233	LOC117902066|XP_034669040.1|DSUB	Lcch3|NP_996469.1|DMEL
OG0006234	LOC117903316|XP_034671144.1|DSUB	mRpL22|NP_523379.2|DMEL
OG0006235	LOC117898763|XP_034664288.1|DSUB	CG7990|NP_573361.1|DMEL
OG0006236	LOC117901652|XP_034668383.1|DSUB	CG9065|NP_572998.1|DMEL
OG0006237	LOC117889900|XP_034650309.1|DSUB	c12.1|NP_652605.1|DMEL
OG0006238	LOC117893160|XP_034655564.1|DSUB	Traf-like|NP_727976.1|DMEL
OG0006239	LOC117897587|XP_034662435.1|DSUB	CG17168|NP_001015254.1|DMEL
OG0006240	LOC117899142|XP_034664840.1|DSUB	sro|NP_651725.1|DMEL
OG0006241	LOC117903310|XP_034671135.1|DSUB	CG9609|NP_573161.1|DMEL
OG0006242	LOC117903904|XP_034672299.1|DSUB	inaF-D|NP_001096958.1|DMEL
OG0006243	LOC117897595|XP_034662441.1|DSUB	CG8412|NP_649939.1|DMEL
OG0006244	LOC117897655|XP_034662527.1|DSUB	Aduk|NP_731331.1|DMEL
OG0006245	LOC117896177|XP_034660151.1|DSUB	CG34376|NP_732741.1|DMEL
OG0006246	LOC117890866|XP_034651847.1|DSUB	CG18508|NP_652721.1|DMEL
OG0006247	LOC117890055|XP_034650577.1|DSUB	Atg10|NP_001097215.1|DMEL
OG0006248	LOC117899755|XP_034665897.1|DSUB	CG5466|NP_650901.2|DMEL
OG0006249	LOC117902363|XP_034669567.1|DSUB	l_2_k05819|NP_722974.1|DMEL
OG0006250	LOC117903711|XP_034671948.1|DSUB	CG9220|NP_996440.2|DMEL
OG0006251	LOC117896125|XP_034660073.1|DSUB	His2Av|NP_524519.1|DMEL
OG0006252	LOC117896124|XP_034660072.1|DSUB	SPARC|NP_651509.2|DMEL
OG0006253	LOC117890773|XP_034651738.1|DSUB	N|NP_476859.2|DMEL
OG0006254	LOC117897134|XP_034661698.1|DSUB	Cen|NP_610049.1|DMEL
OG0006255	LOC117897525|XP_034662334.1|DSUB	CG17141|NP_651094.2|DMEL
OG0006256	LOC117903315|XP_034671142.1|DSUB	CG9132|NP_996490.1|DMEL
OG0006257	LOC117899616|XP_034665655.1|DSUB	LysRS|NP_727353.1|DMEL
OG0006258	LOC117903108|XP_034670823.1|DSUB	CG10555|NP_572474.2|DMEL
OG0006259	LOC117898677|XP_034664150.1|DSUB	Orc2|NP_731873.1|DMEL
OG0006260	LOC117903394|XP_034671271.1|DSUB	Lst8|NP_572572.1|DMEL
OG0006261	LOC117902734|XP_034670200.1|DSUB	RpL7-like|NP_001097151.1|DMEL
OG0006262	LOC117903478|XP_034671424.1|DSUB	CG2972|NP_572603.1|DMEL
OG0006263	LOC117903103|XP_034670812.1|DSUB	RpL35|NP_572243.1|DMEL
OG0006264	LOC117894371|XP_034657268.1|DSUB	mip130|NP_569958.2|DMEL
OG0006265	LOC117890196|XP_034650792.1|DSUB	sotv|NP_725536.1|DMEL
OG0006266	LOC117894359|XP_034657246.1|DSUB	Edem1|NP_001259152.1|DMEL
OG0006267	LOC117891506|XP_034652892.1|DSUB	Neto|NP_001285211.1|DMEL
OG0006268	LOC117891728|XP_034653211.1|DSUB	mRpS29|NP_523811.1|DMEL
OG0006269	LOC117898801|XP_034664335.1|DSUB	Vps16A|NP_649877.1|DMEL
OG0006270	LOC117895069|XP_034658348.1|DSUB	CG33557|NP_001014730.1|DMEL
OG0006271	LOC117896217|XP_034660242.1|DSUB	Rrp46|NP_650001.2|DMEL
OG0006272	LOC117894165|XP_034656970.1|DSUB	g|NP_524785.2|DMEL
OG0006273	LOC117890068|XP_034650598.1|DSUB	ubl|NP_610239.1|DMEL
OG0006274	LOC117902974|XP_034670530.1|DSUB	Syt12|NP_572878.1|DMEL
OG0006275	LOC117903340|XP_034671177.1|DSUB	CG2701|NP_570025.1|DMEL
OG0006276	LOC117893082|XP_034655394.1|DSUB	Cdc5|NP_612033.1|DMEL
OG0006277	LOC117897406|XP_034662120.1|DSUB	Fancm|NP_650971.2|DMEL
OG0006278	LOC117896492|XP_034660727.1|DSUB	ppk23|NP_001097011.1|DMEL
OG0006279	LOC117903885|XP_034672275.1|DSUB	CG10353|NP_727578.3|DMEL
OG0006280	LOC117901845|XP_034668684.1|DSUB	CG17600|NP_001259778.1|DMEL
OG0006281	LOC117901863|XP_034668713.1|DSUB	CG17598|NP_608468.1|DMEL
OG0006282	LOC117903186|XP_034670928.1|DSUB	Nup205|NP_728308.1|DMEL
OG0006283	LOC117898496|XP_034663829.1|DSUB	PTPMT1|NP_651180.3|DMEL
OG0006284	LOC117893402|XP_034655893.1|DSUB	MED10|NP_648849.3|DMEL
OG0006285	LOC117897625|XP_034662484.1|DSUB	CG9804|NP_649472.1|DMEL
OG0006286	LOC117896622|XP_034660951.1|DSUB	WRNexo|NP_001163646.1|DMEL
OG0006287	LOC117903889|XP_034672282.1|DSUB	BORCS5|NP_572759.1|DMEL
OG0006288	LOC117897964|XP_034662963.1|DSUB	CG15546|NP_651831.1|DMEL
OG0006289	LOC117897759|XP_034662695.1|DSUB	Cpsf73|NP_650738.1|DMEL
OG0006290	LOC117903162|XP_034670892.1|DSUB	Moe|NP_727290.1|DMEL
OG0006291	LOC117900332|XP_034666561.1|DSUB	CG5439|NP_609607.1|DMEL
OG0006292	LOC117894791|XP_034657952.1|DSUB	CG42258|NP_572801.2|DMEL
OG0006293	LOC117892984|XP_034655227.1|DSUB	Pex10|NP_647624.1|DMEL
OG0006294	LOC117890074|XP_034650652.1|DSUB	CG42271|NP_996434.2|DMEL
OG0006295	LOC117898381|XP_034663625.1|DSUB	Cht11|NP_572361.1|DMEL
OG0006296	LOC117902217|XP_034669341.1|DSUB	rictor|NP_573371.1|DMEL
OG0006297	LOC117903725|XP_034671966.1|DSUB	chas|NP_001285381.1|DMEL
OG0006298	LOC117890567|XP_034651428.1|DSUB	Fbxl4|NP_572951.1|DMEL
OG0006299	LOC117890648|XP_034651495.1|DSUB	Tlk|NP_001138153.1|DMEL
OG0006300	LOC117903372|XP_034671237.1|DSUB	Ugalt|NP_001138149.1|DMEL
OG0006301	LOC117903194|XP_034670968.1|DSUB	CG9581|NP_608376.1|DMEL
OG0006302	LOC117903746|XP_034672035.1|DSUB	sev|NP_511114.2|DMEL
OG0006303	LOC117890021|XP_034650525.1|DSUB	Oda|NP_725104.1|DMEL
OG0006304	LOC117899462|XP_034665367.1|DSUB	CG1646|NP_733256.2|DMEL
OG0006305	LOC117896167|XP_034660136.1|DSUB	WASp|NP_651637.1|DMEL
OG0006306	LOC117899760|XP_034665904.1|DSUB	5PtaseI|NP_001138108.1|DMEL
OG0006307	LOC117897988|XP_034663004.1|DSUB	CG42233|NP_651899.2|DMEL
OG0006308	LOC117896100|XP_034660047.1|DSUB	Rcp|NP_996493.1|DMEL
OG0006309	LOC117903425|XP_034671333.1|DSUB	CG4678|NP_001138211.1|DMEL
OG0006310	LOC117897166|XP_034661727.1|DSUB	CG10979|NP_649591.1|DMEL
OG0006311	LOC117903184|XP_034670923.1|DSUB	CG2256|NP_572437.2|DMEL
OG0006312	LOC117903183|XP_034670921.1|DSUB	Ldsdh1|NP_572436.1|DMEL
OG0006313	LOC117894350|XP_034657234.1|DSUB	snz|NP_572421.1|DMEL
OG0006314	LOC117889571|XP_034649862.1|DSUB	Paf-AHalpha|NP_727895.1|DMEL
OG0006315	LOC117899615|XP_034665649.1|DSUB	mesh|NP_001163782.1|DMEL
OG0006316	LOC117900980|XP_034667468.1|DSUB	CG14618|NP_608464.1|DMEL
OG0006317	LOC117903612|XP_034671759.1|DSUB	Rab39|NP_572405.2|DMEL
OG0006318	LOC117902246|XP_034669386.1|DSUB	CG8034|NP_573376.2|DMEL
OG0006319	LOC117892541|XP_034654740.1|DSUB	Vamp7|NP_610524.1|DMEL
OG0006320	LOC117891816|XP_034653436.1|DSUB	CARPB|NP_572581.1|DMEL
OG0006321	LOC117890846|XP_034651824.1|DSUB	fh|NP_511094.1|DMEL
OG0006322	LOC117902874|XP_034670345.1|DSUB	Ir8a|NP_727328.1|DMEL
OG0006323	LOC117902101|XP_034669099.1|DSUB	AlkB|NP_001334682.1|DMEL
OG0006324	LOC117903673|XP_034671896.1|DSUB	wapl|NP_525042.2|DMEL
OG0006325	LOC117898693|XP_034664198.1|DSUB	KaiR1D|NP_650925.1|DMEL
OG0006326	LOC117895549|XP_034659143.1|DSUB	CG7857|NP_648769.2|DMEL
OG0006327	LOC117896485|XP_034660715.1|DSUB	gb|NP_651536.1|DMEL
OG0006328	LOC117897511|XP_034662301.1|DSUB	CG7029|NP_788719.1|DMEL
OG0006329	LOC117903792|XP_034672110.1|DSUB	HDAC4|NP_001259507.1|DMEL
OG0006330	LOC117896012|XP_034659901.1|DSUB	ssh|NP_733063.1|DMEL
OG0006331	LOC117899499|XP_034665442.1|DSUB	xmas|NP_001356948.1|DMEL
OG0006332	LOC117896643|XP_034661016.1|DSUB	CG42237|NP_572855.1|DMEL
OG0006333	LOC117890286|XP_034650944.1|DSUB	Tpst|NP_001259518.1|DMEL
OG0006334	LOC117898388|XP_034663637.1|DSUB	CG14435|NP_572359.2|DMEL
OG0006335	LOC117899712|XP_034665818.1|DSUB	Rassf|NP_651126.3|DMEL
OG0006336	LOC117896093|XP_034660035.1|DSUB	CG15211|NP_001096945.1|DMEL
OG0006337	LOC117889601|XP_034649907.1|DSUB	rtv|NP_572693.1|DMEL
OG0006338	LOC117897431|XP_034662160.1|DSUB	CG14647|NP_649465.6|DMEL
OG0006339	LOC117893386|XP_034655876.1|DSUB	CG8578|NP_573082.1|DMEL
OG0006340	LOC117903206|XP_034670984.1|DSUB	Rab10|NP_523419.1|DMEL
OG0006341	LOC117892281|XP_034654295.1|DSUB	CG1354|NP_001356937.1|DMEL
OG0006342	LOC117899533|XP_034665498.1|DSUB	Sp1|NP_001259388.1|DMEL
OG0006343	LOC117899636|XP_034665689.1|DSUB	btd|NP_511100.1|DMEL
OG0006344	LOC117893882|XP_034656547.1|DSUB	CG13005|NP_573168.1|DMEL
OG0006345	LOC117898814|XP_034664358.1|DSUB	Efa6|NP_001163691.2|DMEL
OG0006346	LOC117896850|XP_034661265.1|DSUB	Cisd2|NP_651684.1|DMEL
OG0006347	LOC117898935|XP_034664539.1|DSUB	jar|NP_001014650.2|DMEL
OG0006348	LOC117898618|XP_034664068.1|DSUB	w|NP_476787.1|DMEL
OG0006349	LOC117890194|XP_034650794.1|DSUB	arm|NP_476666.1|DMEL
OG0006350	LOC117897724|XP_034662642.1|DSUB	Pcd|NP_477360.2|DMEL
OG0006351	LOC117890716|XP_034651652.1|DSUB	Pmp70|NP_608354.1|DMEL
OG0006352	LOC117891351|XP_034652673.1|DSUB	Ciao1|NP_610996.1|DMEL
OG0006353	LOC117898997|XP_034664632.1|DSUB	AdoR|NP_651772.1|DMEL
OG0006354	LOC117897528|XP_034662337.1|DSUB	CG45049|NP_001287471.1|DMEL
OG0006355	LOC117899668|XP_034665750.1|DSUB	LPCAT|NP_001036265.1|DMEL
OG0006356	LOC117903378|XP_034671239.1|DSUB	CG4045|NP_569978.1|DMEL
OG0006357	LOC117897795|XP_034662772.1|DSUB	RhoGAPp190|NP_001259658.1|DMEL
OG0006358	LOC117895577|XP_034659189.1|DSUB	Bgb|NP_001261271.1|DMEL
OG0006359	LOC117899680|XP_034665760.1|DSUB	SerRS-m|NP_524365.1|DMEL
OG0006360	LOC117890134|XP_034650715.1|DSUB	CG14445|NP_001284934.1|DMEL
OG0006361	LOC117897927|XP_034662903.1|DSUB	Ass|NP_649674.1|DMEL
OG0006362	LOC117903502|XP_034671473.1|DSUB	egh|NP_525052.1|DMEL
OG0006363	LOC117889787|XP_034650152.1|DSUB	RhoGAP18B|NP_573352.2|DMEL
OG0006364	LOC117900866|XP_034667279.1|DSUB, LOC117900865|XP_034667278.1|DSUB	Mt2|NP_001036355.1|DMEL
OG0006365	LOC117902788|XP_034670288.1|DSUB	run|NP_523424.2|DMEL
OG0006366	LOC117890761|XP_034651726.1|DSUB	RunxA|NP_001259747.1|DMEL
OG0006367	LOC117893662|XP_034656247.1|DSUB	lz|NP_511099.2|DMEL
OG0006368	LOC117896431|XP_034660646.1|DSUB	jdp|NP_651807.1|DMEL
OG0006369	LOC117899641|XP_034665709.1|DSUB	tmod|NP_001247372.1|DMEL
OG0006370	LOC117903570|XP_034671668.1|DSUB	CG7058|NP_573327.2|DMEL
OG0006371	LOC117897950|XP_034662940.1|DSUB	Cpr100A|NP_651829.1|DMEL
OG0006372	LOC117899357|XP_034665220.1|DSUB	Cpr97Ea|NP_651529.2|DMEL
OG0006373	LOC117899078|XP_034664742.1|DSUB	oc|NP_001356934.1|DMEL
OG0006374	LOC117903767|XP_034672071.1|DSUB	Upf2|NP_572434.1|DMEL
OG0006375	LOC117889645|XP_034650000.1|DSUB	shtd|NP_573025.2|DMEL
OG0006376	LOC117893789|XP_034656427.1|DSUB	c11.1|NP_652606.1|DMEL
OG0006377	LOC117903830|XP_034672173.1|DSUB	CG6617|NP_573315.1|DMEL
OG0006378	LOC117897722|XP_034662639.1|DSUB	Gnpnat|NP_001263081.1|DMEL
OG0006379	LOC117903859|XP_034672233.1|DSUB	CG5541|NP_996437.1|DMEL
OG0006380	LOC117903136|XP_034670863.1|DSUB	CG15912|NP_572168.1|DMEL
OG0006381	LOC117890258|XP_034650939.1|DSUB	l_1_G0007|NP_572947.1|DMEL
OG0006382	LOC117894033|XP_034657167.1|DSUB	lic|NP_477162.1|DMEL
OG0006383	LOC117897460|XP_034662240.1|DSUB	mew|NP_001285196.1|DMEL
OG0006384	LOC117903795|XP_034672114.1|DSUB	REG|NP_572866.1|DMEL
OG0006385	LOC117903019|XP_034670648.1|DSUB, LOC117897508|XP_034662290.1|DSUB	Dcr-1|NP_524453.1|DMEL
OG0006386	LOC117902608|XP_034670011.1|DSUB	Galt|NP_609062.2|DMEL
OG0006387	LOC117898091|XP_034663162.1|DSUB	mRpS18C|NP_524593.1|DMEL
OG0006388	LOC117898346|XP_034663573.1|DSUB	nonC|NP_727132.1|DMEL
OG0006389	LOC117892056|XP_034653879.1|DSUB	mAChR-C|NP_572358.1|DMEL
OG0006390	LOC117898352|XP_034663576.1|DSUB	CG12320|NP_650699.1|DMEL
OG0006391	LOC117898871|XP_034664443.1|DSUB	CG8483|NP_650264.1|DMEL
OG0006392	LOC117902936|XP_034670477.1|DSUB	PGAP1|NP_572245.1|DMEL
OG0006393	LOC117902545|XP_034669873.1|DSUB	CG4278|NP_609790.1|DMEL
OG0006394	LOC117896191|XP_034660172.1|DSUB	Prx3|NP_524387.1|DMEL
OG0006395	LOC117898268|XP_034663413.1|DSUB	TrpRS|NP_524826.1|DMEL
OG0006396	LOC117903697|XP_034671927.1|DSUB	CG14231|NP_608347.1|DMEL
OG0006397	LOC117897172|XP_034661762.1|DSUB	CG2938|NP_570085.1|DMEL
OG0006398	LOC117903124|XP_034670844.1|DSUB	wuho|NP_572307.1|DMEL
OG0006399	LOC117903322|XP_034671156.1|DSUB	CG6299|NP_788906.1|DMEL
OG0006400	LOC117903318|XP_034671147.1|DSUB	CG6294|NP_573026.1|DMEL
OG0006401	LOC117893827|XP_034656475.1|DSUB	CG6865|NP_001246825.1|DMEL
OG0006402	LOC117898962|XP_034664592.1|DSUB	rtet|NP_524429.1|DMEL
OG0006403	LOC117896573|XP_034660864.1|DSUB	dmrt93B|NP_524428.1|DMEL
OG0006404	LOC117895973|XP_034659824.1|DSUB	Lk6|NP_651986.2|DMEL
OG0006405	LOC117893853|XP_034656512.1|DSUB	CG17687|NP_001368937.1|DMEL
OG0006406	LOC117896965|XP_034661400.1|DSUB	CG1951|NP_651655.1|DMEL
OG0006407	LOC117889624|XP_034649966.1|DSUB	CG1785|NP_572502.1|DMEL
OG0006408	LOC117903204|XP_034670981.1|DSUB	Peritrophin-A|NP_523418.1|DMEL
OG0006409	LOC117903770|XP_034672075.1|DSUB	p24-1|NP_572754.1|DMEL
OG0006410	LOC117903055|XP_034670690.1|DSUB	Ubc7|NP_524684.2|DMEL
OG0006411	LOC117903553|XP_034671644.1|DSUB	Lsm12a|NP_572777.2|DMEL
OG0006412	LOC117897582|XP_034662427.1|DSUB	amon|NP_477318.1|DMEL
OG0006413	LOC117896195|XP_034660179.1|DSUB	Yif1|NP_651498.1|DMEL
OG0006414	LOC117898398|XP_034663647.1|DSUB	CG8043|NP_649814.1|DMEL
OG0006415	LOC117903472|XP_034671411.1|DSUB	ZAP3|NP_001245607.1|DMEL
OG0006416	LOC117896934|XP_034661369.1|DSUB	Dok|NP_572391.1|DMEL
OG0006417	LOC117902692|XP_034670125.1|DSUB	Ts|NP_477367.1|DMEL
OG0006418	LOC117895982|XP_034659858.1|DSUB	CG13003|NP_001162779.1|DMEL
OG0006419	LOC117897703|XP_034662615.1|DSUB	CG11334|NP_651868.1|DMEL
OG0006420	LOC117898562|XP_034663939.1|DSUB	tst|NP_524465.1|DMEL
OG0006421	LOC117901914|XP_034668770.1|DSUB	CG7236|NP_608950.3|DMEL
OG0006422	LOC117902143|XP_034669170.1|DSUB	CG11147|NP_608954.1|DMEL
OG0006423	LOC117896304|XP_034660417.1|DSUB	Nop56|NP_651040.3|DMEL
OG0006424	LOC117896306|XP_034660420.1|DSUB	mats|NP_651041.3|DMEL
OG0006425	LOC117897361|XP_034662034.1|DSUB	CG13850|NP_651038.3|DMEL
OG0006426	LOC117897360|XP_034662033.1|DSUB	CG13855|NP_651037.1|DMEL
OG0006427	LOC117897546|XP_034662364.1|DSUB	Sce|NP_477509.1|DMEL
OG0006428	LOC117897011|XP_034661468.1|DSUB	hdly|NP_001097851.1|DMEL
OG0006429	LOC117898468|XP_034663786.1|DSUB	KrT95D|NP_524473.2|DMEL
OG0006430	LOC117895219|XP_034658603.1|DSUB	CG5059|NP_649239.1|DMEL
OG0006431	LOC117898064|XP_034663124.1|DSUB	Cad99C|NP_733314.1|DMEL
OG0006432	LOC117898795|XP_034664325.1|DSUB	cdi|NP_524401.2|DMEL
OG0006433	LOC117896607|XP_034660931.1|DSUB	Pli|NP_001097890.1|DMEL
