Orthogroup	DSUB.longest_only	DSER.longest_only
OG0006172	LOC117893448|XP_034655958.1|DSUB	LOC110176718|XP_020798818.1|DSER, LOC110176719|XP_020798819.1|DSER
OG0006173	LOC117901141|XP_034667675.1|DSUB	LOC110185854|XP_020810522.1|DSER
OG0006174	LOC117893627|XP_034656200.1|DSUB	LOC110190892|XP_020817210.1|DSER
OG0006176	LOC117901266|XP_034667849.1|DSUB, LOC117900745|XP_034667114.1|DSUB	LOC110177599|XP_020800053.1|DSER
OG0006177	LOC117895955|XP_034659797.1|DSUB, LOC117895956|XP_034659799.1|DSUB, LOC117901406|XP_034668031.1|DSUB	LOC110189077|XP_020814707.1|DSER
OG0006178	LOC117891300|XP_034652598.1|DSUB	LOC110181106|XP_020804439.1|DSER, LOC110181096|XP_020804428.1|DSER
OG0006179	LOC117893636|XP_034656214.1|DSUB	LOC110183442|XP_020807380.1|DSER, LOC110186094|XP_020810798.1|DSER, LOC110186103|XP_020810811.1|DSER
OG0006181	LOC117897245|XP_034661857.1|DSUB	LOC110188701|XP_020814166.1|DSER
OG0006182	LOC117897848|XP_034662807.1|DSUB	LOC110188605|XP_020814027.1|DSER
OG0006183	LOC117898679|XP_034664153.1|DSUB	LOC110186462|XP_020811309.1|DSER
OG0006184	LOC117896986|XP_034661432.1|DSUB	LOC110191206|XP_020817633.1|DSER
OG0006185	LOC117896920|XP_034661351.1|DSUB	LOC110191818|XP_020818442.1|DSER
OG0006186	LOC117899705|XP_034665803.1|DSUB	LOC110191115|XP_020817519.1|DSER
OG0006187	LOC117899111|XP_034664790.1|DSUB	LOC110186684|XP_020811611.1|DSER
OG0006188	LOC117902470|XP_034669771.1|DSUB	LOC110179524|XP_020802760.1|DSER
OG0006189	LOC117902507|XP_034669825.1|DSUB	LOC110179526|XP_020802764.1|DSER
OG0006190	LOC117897383|XP_034662083.1|DSUB	LOC110187707|XP_020812801.1|DSER
OG0006191	LOC117897252|XP_034661865.1|DSUB	LOC110177374|XP_020799730.1|DSER
OG0006192	LOC117903176|XP_034670912.1|DSUB	LOC110180418|XP_020803742.1|DSER
OG0006193	LOC117890972|XP_034652042.1|DSUB	LOC110180631|XP_020803977.1|DSER
OG0006194	LOC117889614|XP_034649927.1|DSUB	LOC110184254|XP_020808374.1|DSER
OG0006195	LOC117891606|XP_034653034.1|DSUB	LOC110185508|XP_020810062.1|DSER
OG0006196	LOC117899621|XP_034665662.1|DSUB	LOC110188366|XP_020813734.1|DSER
OG0006197	LOC117902989|XP_034670591.1|DSUB	LOC110185439|XP_020809922.1|DSER
OG0006198	LOC117892502|XP_034654673.1|DSUB	LOC110184297|XP_020808444.1|DSER
OG0006199	LOC117896278|XP_034660372.1|DSUB	LOC110189736|XP_020815593.1|DSER
OG0006200	LOC117897729|XP_034662647.1|DSUB	LOC110187990|XP_020813171.1|DSER
OG0006201	LOC117901525|XP_034668196.1|DSUB	LOC110175965|XP_020797816.1|DSER
OG0006202	LOC117902306|XP_034669482.1|DSUB	LOC110176043|XP_020797913.1|DSER
OG0006203	LOC117899419|XP_034665304.1|DSUB	LOC110184274|XP_020808400.1|DSER
OG0006204	LOC117899445|XP_034665342.1|DSUB	LOC110186142|XP_020810851.1|DSER
OG0006205	LOC117889875|XP_034650278.1|DSUB	LOC110180289|XP_020803605.1|DSER
OG0006206	LOC117902095|XP_034669086.1|DSUB	LOC110184385|XP_020808551.1|DSER
OG0006207	LOC117900104|XP_034666218.1|DSUB	LOC110187410|XP_020812457.1|DSER
OG0006208	LOC117895105|XP_034658397.1|DSUB	LOC110178742|XP_020801629.1|DSER
OG0006209	LOC117903114|XP_034670831.1|DSUB	LOC110184446|XP_020808645.1|DSER
OG0006210	LOC117903643|XP_034671816.1|DSUB	LOC110182105|XP_020805749.1|DSER
OG0006211	LOC117901552|XP_034668240.1|DSUB	LOC110184952|XP_020809259.1|DSER
OG0006212	LOC117901549|XP_034668238.1|DSUB	LOC110184951|XP_020809258.1|DSER
OG0006213	LOC117899460|XP_034665365.1|DSUB	LOC110187951|XP_020813127.1|DSER
OG0006214	LOC117894122|XP_034656902.1|DSUB	LOC110176042|XP_020797912.1|DSER
OG0006215	LOC117903403|XP_034671293.1|DSUB	LOC110184805|XP_020809098.1|DSER
OG0006216	LOC117897548|XP_034662366.1|DSUB	LOC110189493|XP_020815247.1|DSER
OG0006217	LOC117894797|XP_034657922.1|DSUB	LOC110176031|XP_020797902.1|DSER
OG0006218	LOC117902454|XP_034669741.1|DSUB	LOC110185548|XP_020810125.1|DSER
OG0006219	LOC117889632|XP_034649982.1|DSUB	LOC110182206|XP_020805892.1|DSER
OG0006220	LOC117893709|XP_034656286.1|DSUB	LOC110178943|XP_020801901.1|DSER
OG0006221	LOC117897600|XP_034662449.1|DSUB	LOC110191035|XP_020817415.1|DSER
OG0006222	LOC117896814|XP_034661210.1|DSUB	LOC110191060|XP_020817449.1|DSER
OG0006223	LOC117901242|XP_034667812.1|DSUB	LOC110175983|XP_020797841.1|DSER
OG0006224	LOC117889886|XP_034650290.1|DSUB	LOC110180283|XP_020803593.1|DSER
OG0006225	LOC117889640|XP_034649989.1|DSUB	LOC110181599|XP_020805051.1|DSER
OG0006226	LOC117892537|XP_034654736.1|DSUB	LOC110189274|XP_020814952.1|DSER
OG0006227	LOC117903292|XP_034671113.1|DSUB	LOC110179076|XP_020802115.1|DSER
OG0006228	LOC117892665|XP_034654944.1|DSUB	LOC110182347|XP_020806082.1|DSER
OG0006229	LOC117902927|XP_034670401.1|DSUB	LOC110185473|XP_020809989.1|DSER
OG0006230	LOC117889577|XP_034649871.1|DSUB	LOC110181642|XP_020805116.1|DSER
OG0006231	LOC117903215|XP_034670998.1|DSUB	LOC110183239|XP_020807116.1|DSER
OG0006232	LOC117903448|XP_034671371.1|DSUB	LOC110184382|XP_020808546.1|DSER
OG0006233	LOC117902066|XP_034669040.1|DSUB	LOC110181800|XP_020805341.1|DSER
OG0006234	LOC117903316|XP_034671144.1|DSUB	LOC110181645|XP_020805118.1|DSER
OG0006235	LOC117898763|XP_034664288.1|DSUB	LOC110182089|XP_020805730.1|DSER
OG0006236	LOC117901652|XP_034668383.1|DSUB	LOC110185525|XP_020810081.1|DSER
OG0006237	LOC117889900|XP_034650309.1|DSUB	LOC110180294|XP_020803609.1|DSER
OG0006238	LOC117893160|XP_034655564.1|DSUB	LOC110181768|XP_020805300.1|DSER
OG0006239	LOC117897587|XP_034662435.1|DSUB	LOC110180321|XP_020803635.1|DSER
OG0006240	LOC117899142|XP_034664840.1|DSUB	LOC110189020|XP_020814640.1|DSER
OG0006241	LOC117903310|XP_034671135.1|DSUB	LOC110181643|XP_020805117.1|DSER
OG0006242	LOC117903904|XP_034672299.1|DSUB	LOC110179495|XP_020802728.1|DSER
OG0006243	LOC117897595|XP_034662441.1|DSUB	LOC110191756|XP_020818354.1|DSER
OG0006244	LOC117897655|XP_034662527.1|DSUB	LOC110190941|XP_020817273.1|DSER
OG0006245	LOC117896177|XP_034660151.1|DSUB	LOC110188227|XP_020813533.1|DSER
OG0006246	LOC117890866|XP_034651847.1|DSUB	LOC110179753|XP_020803028.1|DSER
OG0006247	LOC117890055|XP_034650577.1|DSUB	LOC110191587|XP_020818131.1|DSER
OG0006248	LOC117899755|XP_034665897.1|DSUB	LOC110177142|XP_020799375.1|DSER
OG0006249	LOC117902363|XP_034669567.1|DSUB	LOC110185662|XP_020810281.1|DSER
OG0006250	LOC117903711|XP_034671948.1|DSUB	LOC110187138|XP_020812211.1|DSER
OG0006251	LOC117896125|XP_034660073.1|DSUB	LOC110186521|XP_020811378.1|DSER
OG0006252	LOC117896124|XP_034660072.1|DSUB	LOC110186520|XP_020811376.1|DSER
OG0006253	LOC117890773|XP_034651738.1|DSUB	LOC110179746|XP_020803020.1|DSER
OG0006254	LOC117897134|XP_034661698.1|DSUB	LOC110186258|XP_020811023.1|DSER
OG0006255	LOC117897525|XP_034662334.1|DSUB	LOC110177325|XP_020799657.1|DSER
OG0006256	LOC117903315|XP_034671142.1|DSUB	LOC110181502|XP_020804931.1|DSER
OG0006257	LOC117899616|XP_034665655.1|DSUB	LOC110182094|XP_020805737.1|DSER
OG0006258	LOC117903108|XP_034670823.1|DSUB	LOC110184445|XP_020808644.1|DSER
OG0006259	LOC117898677|XP_034664150.1|DSUB	LOC110191204|XP_020817629.1|DSER
OG0006260	LOC117903394|XP_034671271.1|DSUB	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER
OG0006261	LOC117902734|XP_034670200.1|DSUB	LOC110184998|XP_020809311.1|DSER
OG0006262	LOC117903478|XP_034671424.1|DSUB	LOC110182216|XP_020805901.1|DSER
OG0006263	LOC117903103|XP_034670812.1|DSUB	LOC110182575|XP_020806283.1|DSER
OG0006264	LOC117894371|XP_034657268.1|DSUB	LOC110187120|XP_020812189.1|DSER
OG0006265	LOC117890196|XP_034650792.1|DSUB	LOC110178267|XP_020800992.1|DSER
OG0006266	LOC117894359|XP_034657246.1|DSUB	LOC110187114|XP_020812182.1|DSER
OG0006267	LOC117891506|XP_034652892.1|DSUB	LOC110184184|XP_020808254.1|DSER
OG0006268	LOC117891728|XP_034653211.1|DSUB	LOC110178169|XP_020800865.1|DSER
OG0006269	LOC117898801|XP_034664335.1|DSUB	LOC110186610|XP_020811501.1|DSER
OG0006270	LOC117895069|XP_034658348.1|DSUB	LOC110179059|XP_020802078.1|DSER
OG0006271	LOC117896217|XP_034660242.1|DSUB	LOC110189881|XP_020815788.1|DSER
OG0006272	LOC117894165|XP_034656970.1|DSUB	LOC110175952|XP_020797800.1|DSER
OG0006273	LOC117890068|XP_034650598.1|DSUB	LOC110189776|XP_020815659.1|DSER
OG0006274	LOC117902974|XP_034670530.1|DSUB	LOC110184207|XP_020808313.1|DSER
OG0006275	LOC117903340|XP_034671177.1|DSUB	LOC110181820|XP_020805375.1|DSER
OG0006276	LOC117893082|XP_034655394.1|DSUB	LOC110184496|XP_020808709.1|DSER
OG0006277	LOC117897406|XP_034662120.1|DSUB	LOC110188572|XP_020813992.1|DSER
OG0006278	LOC117896492|XP_034660727.1|DSUB	LOC110184405|XP_020808590.1|DSER
OG0006279	LOC117903885|XP_034672275.1|DSUB	LOC110182114|XP_020805780.1|DSER
OG0006280	LOC117901845|XP_034668684.1|DSUB	LOC110180377|XP_020803702.1|DSER
OG0006281	LOC117901863|XP_034668713.1|DSUB	LOC110180376|XP_020803701.1|DSER
OG0006282	LOC117903186|XP_034670928.1|DSUB	LOC110186952|XP_020811947.1|DSER
OG0006283	LOC117898496|XP_034663829.1|DSUB	LOC110184602|XP_020808856.1|DSER
OG0006284	LOC117893402|XP_034655893.1|DSUB	LOC110190589|XP_020816841.1|DSER
OG0006285	LOC117897625|XP_034662484.1|DSUB	LOC110189071|XP_020814704.1|DSER
OG0006286	LOC117896622|XP_034660951.1|DSUB	LOC110188636|XP_020814070.1|DSER
OG0006287	LOC117903889|XP_034672282.1|DSUB	LOC110181703|XP_020805206.1|DSER
OG0006288	LOC117897964|XP_034662963.1|DSUB	LOC110186533|XP_020811393.1|DSER
OG0006289	LOC117897759|XP_034662695.1|DSUB	LOC110188080|XP_020813292.1|DSER
OG0006290	LOC117903162|XP_034670892.1|DSUB	LOC110182059|XP_020805674.1|DSER
OG0006291	LOC117900332|XP_034666561.1|DSUB	LOC110182600|XP_020806317.1|DSER
OG0006292	LOC117894791|XP_034657952.1|DSUB	LOC110182467|XP_020806164.1|DSER
OG0006293	LOC117892984|XP_034655227.1|DSUB	LOC110178735|XP_020801619.1|DSER
OG0006294	LOC117890074|XP_034650652.1|DSUB	LOC110180629|XP_020803976.1|DSER
OG0006295	LOC117898381|XP_034663625.1|DSUB	LOC110180405|XP_020803718.1|DSER
OG0006296	LOC117902217|XP_034669341.1|DSUB	LOC110180636|XP_020803988.1|DSER
OG0006297	LOC117903725|XP_034671966.1|DSUB	LOC110181904|XP_020805495.1|DSER
OG0006298	LOC117890567|XP_034651428.1|DSUB	LOC110180623|XP_020803966.1|DSER
OG0006299	LOC117890648|XP_034651495.1|DSUB	LOC110184485|XP_020808695.1|DSER
OG0006300	LOC117903372|XP_034671237.1|DSUB	LOC110179092|XP_020802137.1|DSER
OG0006301	LOC117903194|XP_034670968.1|DSUB	LOC110184160|XP_020808227.1|DSER
OG0006302	LOC117903746|XP_034672035.1|DSUB	LOC110181519|XP_020804951.1|DSER
OG0006303	LOC117890021|XP_034650525.1|DSUB	LOC110177837|XP_020800442.1|DSER
OG0006304	LOC117899462|XP_034665367.1|DSUB	LOC110184188|XP_020808265.1|DSER
OG0006305	LOC117896167|XP_034660136.1|DSUB	LOC110183920|XP_020807943.1|DSER
OG0006306	LOC117899760|XP_034665904.1|DSUB	LOC110190986|XP_020817353.1|DSER
OG0006307	LOC117897988|XP_034663004.1|DSUB	LOC110176538|XP_020798587.1|DSER
OG0006308	LOC117896100|XP_034660047.1|DSUB	LOC110179094|XP_020802139.1|DSER
OG0006309	LOC117903425|XP_034671333.1|DSUB	LOC110181608|XP_020805065.1|DSER
OG0006310	LOC117897166|XP_034661727.1|DSUB	LOC110186491|XP_020811341.1|DSER
OG0006311	LOC117903184|XP_034670923.1|DSUB	LOC110182202|XP_020805882.1|DSER
OG0006312	LOC117903183|XP_034670921.1|DSUB	LOC110182201|XP_020805881.1|DSER
OG0006313	LOC117894350|XP_034657234.1|DSUB	LOC110184310|XP_020808456.1|DSER
OG0006314	LOC117889571|XP_034649862.1|DSUB	LOC110181683|XP_020805183.1|DSER
OG0006315	LOC117899615|XP_034665649.1|DSUB	LOC110186646|XP_020811564.1|DSER
OG0006316	LOC117900980|XP_034667468.1|DSUB	LOC110180354|XP_020803675.1|DSER
OG0006317	LOC117903612|XP_034671759.1|DSUB	LOC110184591|XP_020808841.1|DSER
OG0006318	LOC117902246|XP_034669386.1|DSUB	LOC110181680|XP_020805179.1|DSER
OG0006319	LOC117892541|XP_034654740.1|DSUB	LOC110189276|XP_020814954.1|DSER
OG0006320	LOC117891816|XP_034653436.1|DSUB	LOC110179063|XP_020802084.1|DSER
OG0006322	LOC117902874|XP_034670345.1|DSUB	LOC110176098|XP_020797996.1|DSER
OG0006323	LOC117902101|XP_034669099.1|DSUB	LOC110181900|XP_020805490.1|DSER
OG0006324	LOC117903673|XP_034671896.1|DSUB	LOC110180093|XP_020803374.1|DSER
OG0006325	LOC117898693|XP_034664198.1|DSUB	LOC110177166|XP_020799411.1|DSER
OG0006326	LOC117895549|XP_034659143.1|DSUB	LOC110176146|XP_020798042.1|DSER
OG0006327	LOC117896485|XP_034660715.1|DSUB	LOC110186451|XP_020811295.1|DSER
OG0006328	LOC117897511|XP_034662301.1|DSUB	LOC110177333|XP_020799675.1|DSER
OG0006329	LOC117903792|XP_034672110.1|DSUB	LOC110182525|XP_020806231.1|DSER
OG0006330	LOC117896012|XP_034659901.1|DSUB	LOC110189646|XP_020815451.1|DSER
OG0006331	LOC117899499|XP_034665442.1|DSUB	LOC110179397|XP_020802581.1|DSER
OG0006332	LOC117896643|XP_034661016.1|DSUB	LOC110187112|XP_020812181.1|DSER
OG0006333	LOC117890286|XP_034650944.1|DSUB	LOC110184163|XP_020808231.1|DSER
OG0006334	LOC117898388|XP_034663637.1|DSUB	LOC110180406|XP_020803719.1|DSER
OG0006335	LOC117899712|XP_034665818.1|DSUB	LOC110188828|XP_020814381.1|DSER
OG0006336	LOC117896093|XP_034660035.1|DSUB	LOC110182057|XP_020805672.1|DSER
OG0006337	LOC117889601|XP_034649907.1|DSUB	LOC110176073|XP_020797953.1|DSER
OG0006338	LOC117897431|XP_034662160.1|DSUB	LOC110176445|XP_020798453.1|DSER
OG0006339	LOC117893386|XP_034655876.1|DSUB	LOC110184393|XP_020808561.1|DSER
OG0006340	LOC117903206|XP_034670984.1|DSUB	LOC110179122|XP_020802171.1|DSER
OG0006341	LOC117892281|XP_034654295.1|DSUB	LOC110176123|XP_020798019.1|DSER
OG0006342	LOC117899533|XP_034665498.1|DSUB	LOC110175932|XP_020797770.1|DSER
OG0006343	LOC117899636|XP_034665689.1|DSUB	LOC110176094|XP_020797993.1|DSER
OG0006344	LOC117893882|XP_034656547.1|DSUB	LOC110180638|XP_020803990.1|DSER
OG0006345	LOC117898814|XP_034664358.1|DSUB	LOC110188657|XP_020814101.1|DSER
OG0006346	LOC117896850|XP_034661265.1|DSUB	LOC110186861|XP_020811812.1|DSER
OG0006347	LOC117898935|XP_034664539.1|DSUB	LOC110176393|XP_020798381.1|DSER
OG0006348	LOC117898618|XP_034664068.1|DSUB	LOC110182555|XP_020806266.1|DSER
OG0006349	LOC117890194|XP_034650794.1|DSUB	LOC110179433|XP_020802625.1|DSER
OG0006350	LOC117897724|XP_034662642.1|DSUB	LOC110186544|XP_020811406.1|DSER
OG0006351	LOC117890716|XP_034651652.1|DSUB	LOC110180119|XP_020803418.1|DSER
OG0006352	LOC117891351|XP_034652673.1|DSUB	LOC110189233|XP_020814875.1|DSER
OG0006353	LOC117898997|XP_034664632.1|DSUB	LOC110186564|XP_020811427.1|DSER
OG0006354	LOC117897528|XP_034662337.1|DSUB	LOC110177429|XP_020799811.1|DSER
OG0006355	LOC117899668|XP_034665750.1|DSUB	LOC110179381|XP_020802554.1|DSER
OG0006356	LOC117903378|XP_034671239.1|DSUB	LOC110181758|XP_020805280.1|DSER
OG0006357	LOC117897795|XP_034662772.1|DSUB	LOC110181678|XP_020805172.1|DSER
OG0006358	LOC117895577|XP_034659189.1|DSUB	LOC110177637|XP_020800108.1|DSER
OG0006359	LOC117899680|XP_034665760.1|DSUB	LOC110191777|XP_020818381.1|DSER
OG0006360	LOC117890134|XP_034650715.1|DSUB	LOC110181918|XP_020805513.1|DSER
OG0006361	LOC117897927|XP_034662903.1|DSUB	LOC110191772|XP_020818376.1|DSER
OG0006362	LOC117903502|XP_034671473.1|DSUB	LOC110179512|XP_020802748.1|DSER
OG0006363	LOC117889787|XP_034650152.1|DSUB	LOC110181776|XP_020805313.1|DSER
OG0006364	LOC117900866|XP_034667279.1|DSUB, LOC117900865|XP_034667278.1|DSUB	LOC110187293|XP_020812341.1|DSER
OG0006365	LOC117902788|XP_034670288.1|DSUB	LOC110176067|XP_020797947.1|DSER
OG0006366	LOC117890761|XP_034651726.1|DSUB	LOC110176016|XP_020797884.1|DSER
OG0006367	LOC117893662|XP_034656247.1|DSUB	LOC110179399|XP_020802582.1|DSER
OG0006368	LOC117896431|XP_034660646.1|DSUB	LOC110186630|XP_020811546.1|DSER
OG0006369	LOC117899641|XP_034665709.1|DSUB	LOC110186620|XP_020811515.1|DSER
OG0006370	LOC117903570|XP_034671668.1|DSUB	LOC110181707|XP_020805214.1|DSER
OG0006371	LOC117897950|XP_034662940.1|DSUB	LOC110186671|XP_020811594.1|DSER
OG0006372	LOC117899357|XP_034665220.1|DSUB	LOC110186779|XP_020811710.1|DSER
OG0006373	LOC117899078|XP_034664742.1|DSUB	LOC110181556|XP_020804997.1|DSER
OG0006374	LOC117903767|XP_034672071.1|DSUB	LOC110182197|XP_020805869.1|DSER
OG0006375	LOC117889645|XP_034650000.1|DSUB	LOC110184576|XP_020808810.1|DSER
OG0006376	LOC117893789|XP_034656427.1|DSUB	LOC110179379|XP_020802552.1|DSER
OG0006377	LOC117903830|XP_034672173.1|DSUB	LOC110181745|XP_020805264.1|DSER
OG0006378	LOC117897722|XP_034662639.1|DSUB	LOC110189033|XP_020814660.1|DSER
OG0006379	LOC117903859|XP_034672233.1|DSUB	LOC110181493|XP_020804915.1|DSER
OG0006380	LOC117903136|XP_034670863.1|DSUB	LOC110181711|XP_020805219.1|DSER
OG0006381	LOC117890258|XP_034650939.1|DSUB	LOC110180643|XP_020803996.1|DSER
OG0006382	LOC117894033|XP_034657167.1|DSUB	LOC110183512|XP_020807457.1|DSER
OG0006383	LOC117897460|XP_034662240.1|DSUB	LOC110180378|XP_020803703.1|DSER
OG0006384	LOC117903795|XP_034672114.1|DSUB	LOC110180331|XP_020803648.1|DSER
OG0006385	LOC117903019|XP_034670648.1|DSUB, LOC117897508|XP_034662290.1|DSUB	LOC110177315|XP_020799646.1|DSER
OG0006386	LOC117902608|XP_034670011.1|DSUB	LOC110186034|XP_020810730.1|DSER
OG0006387	LOC117898091|XP_034663162.1|DSUB	LOC110186393|XP_020811214.1|DSER
OG0006388	LOC117898346|XP_034663573.1|DSUB	LOC110180471|XP_020803807.1|DSER
OG0006389	LOC117892056|XP_034653879.1|DSUB	LOC110180470|XP_020803806.1|DSER
OG0006390	LOC117898352|XP_034663576.1|DSUB	LOC110187770|XP_020812893.1|DSER
OG0006391	LOC117898871|XP_034664443.1|DSUB	LOC110184699|XP_020808974.1|DSER
OG0006392	LOC117902936|XP_034670477.1|DSUB	LOC110182567|XP_020806275.1|DSER
OG0006393	LOC117902545|XP_034669873.1|DSUB	LOC110181210|XP_020804551.1|DSER
OG0006394	LOC117896191|XP_034660172.1|DSUB	LOC110187759|XP_020812882.1|DSER
OG0006395	LOC117898268|XP_034663413.1|DSUB	LOC110186611|XP_020811502.1|DSER
OG0006396	LOC117903697|XP_034671927.1|DSUB	LOC110180141|XP_020803446.1|DSER
OG0006397	LOC117897172|XP_034661762.1|DSUB	LOC110184604|XP_020808855.1|DSER
OG0006398	LOC117903124|XP_034670844.1|DSUB	LOC110182097|XP_020805740.1|DSER
OG0006399	LOC117903322|XP_034671156.1|DSUB	LOC110184271|XP_020808395.1|DSER
OG0006400	LOC117903318|XP_034671147.1|DSUB	LOC110184269|XP_020808393.1|DSER
OG0006401	LOC117893827|XP_034656475.1|DSUB	LOC110185260|XP_020809658.1|DSER
OG0006402	LOC117898962|XP_034664592.1|DSUB	LOC110190952|XP_020817292.1|DSER
OG0006403	LOC117896573|XP_034660864.1|DSUB	LOC110191306|XP_020817775.1|DSER
OG0006404	LOC117895973|XP_034659824.1|DSUB	LOC110186950|XP_020811944.1|DSER
OG0006405	LOC117893853|XP_034656512.1|DSUB	LOC110191240|XP_020817677.1|DSER
OG0006406	LOC117896965|XP_034661400.1|DSUB	LOC110177460|XP_020799857.1|DSER
OG0006407	LOC117889624|XP_034649966.1|DSUB	LOC110184344|XP_020808498.1|DSER
OG0006408	LOC117903204|XP_034670981.1|DSUB	LOC110184165|XP_020808235.1|DSER
OG0006409	LOC117903770|XP_034672075.1|DSUB	LOC110184226|XP_020808344.1|DSER
OG0006410	LOC117903055|XP_034670690.1|DSUB	LOC110181514|XP_020804947.1|DSER
OG0006411	LOC117903553|XP_034671644.1|DSUB	LOC110179678|XP_020802949.1|DSER
OG0006412	LOC117897582|XP_034662427.1|DSUB	LOC110186785|XP_020811719.1|DSER
OG0006413	LOC117896195|XP_034660179.1|DSUB	LOC110186411|XP_020811241.1|DSER
OG0006414	LOC117898398|XP_034663647.1|DSUB	LOC110188356|XP_020813723.1|DSER
OG0006415	LOC117903472|XP_034671411.1|DSUB	LOC110182215|XP_020805900.1|DSER
OG0006416	LOC117896934|XP_034661369.1|DSUB	LOC110183497|XP_020807439.1|DSER
OG0006417	LOC117902692|XP_034670125.1|DSUB	LOC110185811|XP_020810474.1|DSER
OG0006418	LOC117895982|XP_034659858.1|DSUB	LOC110179108|XP_020802157.1|DSER
OG0006419	LOC117897703|XP_034662615.1|DSUB	LOC110191391|XP_020817905.1|DSER
OG0006420	LOC117898562|XP_034663939.1|DSUB	LOC110186397|XP_020811222.1|DSER
OG0006421	LOC117901914|XP_034668770.1|DSUB	LOC110182709|XP_020806466.1|DSER
OG0006422	LOC117902143|XP_034669170.1|DSUB	LOC110183121|XP_020806971.1|DSER
OG0006423	LOC117896304|XP_034660417.1|DSUB	LOC110188334|XP_020813701.1|DSER
OG0006424	LOC117896306|XP_034660420.1|DSUB	LOC110188336|XP_020813703.1|DSER
OG0006425	LOC117897361|XP_034662034.1|DSUB	LOC110187961|XP_020813139.1|DSER
OG0006426	LOC117897360|XP_034662033.1|DSUB	LOC110187960|XP_020813138.1|DSER
OG0006427	LOC117897546|XP_034662364.1|DSUB	LOC110177393|XP_020799755.1|DSER
OG0006428	LOC117897011|XP_034661468.1|DSUB	LOC110177175|XP_020799422.1|DSER
OG0006429	LOC117898468|XP_034663786.1|DSUB	LOC110191307|XP_020817776.1|DSER
OG0006430	LOC117895219|XP_034658603.1|DSUB	LOC110184671|XP_020808937.1|DSER
OG0006431	LOC117898064|XP_034663124.1|DSUB	LOC110176410|XP_020798408.1|DSER
OG0006432	LOC117898795|XP_034664325.1|DSUB	LOC110188263|XP_020813608.1|DSER
OG0006433	LOC117896607|XP_034660931.1|DSUB	LOC110188064|XP_020813273.1|DSER
OG0006434	LOC117902384|XP_034669596.1|DSUB	LOC110183386|XP_020807311.1|DSER
OG0006435	LOC117898181|XP_034663281.1|DSUB	LOC110177285|XP_020799594.1|DSER
OG0006436	LOC117903309|XP_034671133.1|DSUB	LOC110181488|XP_020804908.1|DSER
OG0006437	LOC117903065|XP_034670709.1|DSUB	LOC110184197|XP_020808287.1|DSER
OG0006438	LOC117902481|XP_034669783.1|DSUB	LOC110187556|XP_020812604.1|DSER
OG0006439	LOC117899735|XP_034665871.1|DSUB	LOC110190433|XP_020816578.1|DSER
OG0006440	LOC117899739|XP_034665875.1|DSUB	LOC110191417|XP_020817934.1|DSER
OG0006441	LOC117898921|XP_034664524.1|DSUB	LOC110191393|XP_020817910.1|DSER
OG0006442	LOC117898328|XP_034663543.1|DSUB	LOC110189685|XP_020815514.1|DSER
OG0006443	LOC117898639|XP_034664093.1|DSUB	LOC110191807|XP_020818418.1|DSER
OG0006444	LOC117897433|XP_034662163.1|DSUB	LOC110186174|XP_020810886.1|DSER
OG0006445	LOC117896699|XP_034661046.1|DSUB	LOC110182502|XP_020806209.1|DSER
OG0006446	LOC117897709|XP_034662622.1|DSUB	LOC110189039|XP_020814667.1|DSER
OG0006447	LOC117898861|XP_034664429.1|DSUB	LOC110190875|XP_020817191.1|DSER
OG0006448	LOC117896777|XP_034661144.1|DSUB	LOC110189720|XP_020815573.1|DSER
OG0006449	LOC117897813|XP_034662754.1|DSUB	LOC110189468|XP_020815209.1|DSER
OG0006450	LOC117900539|XP_034666829.1|DSUB	LOC110187209|XP_020812268.1|DSER
OG0006451	LOC117902410|XP_034669647.1|DSUB	LOC110184367|XP_020808520.1|DSER
OG0006452	LOC117899762|XP_034665910.1|DSUB	LOC110190859|XP_020817168.1|DSER
OG0006453	LOC117895455|XP_034659018.1|DSUB	LOC110185217|XP_020809605.1|DSER
OG0006454	LOC117903344|XP_034671183.1|DSUB	LOC110179485|XP_020802718.1|DSER
OG0006455	LOC117899609|XP_034665628.1|DSUB	LOC110187895|XP_020813042.1|DSER
OG0006456	LOC117897458|XP_034662195.1|DSUB	LOC110187661|XP_020812739.1|DSER
OG0006457	LOC117899114|XP_034664793.1|DSUB	LOC110184298|XP_020808449.1|DSER
OG0006458	LOC117902398|XP_034669618.1|DSUB	LOC110183326|XP_020807233.1|DSER
OG0006459	LOC117899262|XP_034665047.1|DSUB	LOC110188215|XP_020813513.1|DSER
OG0006460	LOC117897021|XP_034661488.1|DSUB	LOC110191067|XP_020817458.1|DSER
OG0006461	LOC117895995|XP_034659873.1|DSUB	LOC110188187|XP_020813422.1|DSER
OG0006462	LOC117899044|XP_034664694.1|DSUB	LOC110185448|XP_020809940.1|DSER
OG0006463	LOC117898314|XP_034663489.1|DSUB	LOC110191867|XP_020818506.1|DSER
OG0006464	LOC117894092|XP_034656856.1|DSUB	LOC110184634|XP_020808890.1|DSER
OG0006465	LOC117903755|XP_034672056.1|DSUB	LOC110180441|XP_020803770.1|DSER
