Orthogroup	DSUB.longest_only	DBUS.longest_only
OG0004796	LOC117898304|XP_034663470.1|DSUB	LOC108603696|XP_017848211.1|DBUS
OG0004797	LOC117896599|XP_034660916.1|DSUB	LOC108602341|XP_033150027.1|DBUS
OG0004798	LOC117896294|XP_034660406.1|DSUB	LOC108603905|XP_017848575.1|DBUS
OG0004799	LOC117899515|XP_034665459.1|DSUB	LOC108603331|XP_017847544.1|DBUS
OG0004800	LOC117899733|XP_034665868.1|DSUB	LOC108601768|XP_017845181.1|DBUS
OG0004801	LOC117899584|XP_034665592.1|DSUB	LOC108601999|XP_017845488.1|DBUS
OG0004802	LOC117896203|XP_034660221.1|DSUB	LOC108602139|XP_017845656.1|DBUS
OG0004803	LOC117899634|XP_034665683.1|DSUB	LOC108602340|XP_017845921.1|DBUS
OG0004804	LOC117899605|XP_034665625.1|DSUB	LOC108603091|XP_017847077.1|DBUS
OG0004805	LOC117897112|XP_034661653.1|DSUB	LOC108601872|XP_017845321.1|DBUS
OG0004806	LOC117902212|XP_034669327.1|DSUB	LOC108606587|XP_017852306.1|DBUS
OG0004807	LOC117896033|XP_034659932.1|DSUB	LOC117134676|XP_033149013.1|DBUS
OG0004808	LOC117897802|XP_034662742.1|DSUB	LOC108601422|XP_017844809.1|DBUS
OG0004809	LOC117896333|XP_034660464.1|DSUB	LOC108603200|XP_017847271.1|DBUS
OG0004810	LOC117897272|XP_034661889.1|DSUB	LOC108603199|XP_017847270.1|DBUS
OG0004811	LOC117894081|XP_034656834.1|DSUB	LOC108600049|XP_017842883.1|DBUS
OG0004812	LOC117897316|XP_034661959.1|DSUB	LOC108601873|XP_017845322.1|DBUS
OG0004813	LOC117898695|XP_034664201.1|DSUB	LOC108604490|XP_017849471.1|DBUS
OG0004814	LOC117896127|XP_034660075.1|DSUB	LOC108604250|XP_017849121.1|DBUS
OG0004815	LOC117901440|XP_034668116.1|DSUB	LOC108607065|XP_017853170.1|DBUS
OG0004816	LOC117903313|XP_034671140.1|DSUB	LOC108605283|XP_017850420.1|DBUS
OG0004817	LOC117903311|XP_034671136.1|DSUB	LOC108605282|XP_017850419.1|DBUS
OG0004818	LOC117897120|XP_034661664.1|DSUB	LOC108604654|XP_017849692.1|DBUS
OG0004819	LOC117898465|XP_034663779.1|DSUB	LOC108604261|XP_017849144.1|DBUS
OG0004820	LOC117897102|XP_034661638.1|DSUB	LOC108604290|XP_017849191.1|DBUS
OG0004821	LOC117898878|XP_034664452.1|DSUB	LOC108604348|XP_017849267.1|DBUS
OG0004822	LOC117898207|XP_034663319.1|DSUB	LOC108603523|XP_017847906.1|DBUS
OG0004823	LOC117896678|XP_034661014.1|DSUB	LOC108603807|XP_017848395.1|DBUS
OG0004824	LOC117896679|XP_034661018.1|DSUB	LOC108603808|XP_033149831.1|DBUS
OG0004825	LOC117902946|XP_034670451.1|DSUB	LOC108607426|XP_017853721.1|DBUS
OG0004826	LOC117896175|XP_034660149.1|DSUB	LOC108604482|XP_017849460.1|DBUS
OG0004827	LOC117897184|XP_034661774.1|DSUB	LOC108601924|XP_017845390.1|DBUS
OG0004828	LOC117898565|XP_034663943.1|DSUB	LOC108603348|XP_017847570.1|DBUS
OG0004829	LOC117897032|XP_034661502.1|DSUB	LOC108604514|XP_017849507.1|DBUS
OG0004830	LOC117899199|XP_034664963.1|DSUB	LOC108602945|XP_017846782.1|DBUS
OG0004831	LOC117894580|XP_034657613.1|DSUB	LOC108600701|XP_017843911.2|DBUS
OG0004832	LOC117897296|XP_034661931.1|DSUB	LOC108603767|XP_017848343.1|DBUS
OG0004833	LOC117898221|XP_034663344.1|DSUB	LOC108601748|XP_017845160.1|DBUS
OG0004834	LOC117898464|XP_034663778.1|DSUB	LOC108603772|XP_017848348.1|DBUS
OG0004835	LOC117897934|XP_034662916.1|DSUB	LOC108601791|XP_017845216.1|DBUS
OG0004836	LOC117897851|XP_034662812.1|DSUB	LOC108602117|XP_017845631.1|DBUS
OG0004837	LOC117894653|XP_034657720.1|DSUB	LOC108599044|XP_017841313.1|DBUS
OG0004838	LOC117896865|XP_034661286.1|DSUB	LOC108601469|XP_017844857.1|DBUS
OG0004839	LOC117899196|XP_034664954.1|DSUB	LOC108601467|XP_033150138.1|DBUS
OG0004840	LOC117897346|XP_034662010.1|DSUB	LOC108602923|XP_017846754.1|DBUS
OG0004841	LOC117901684|XP_034668418.1|DSUB	LOC108599987|XP_017842754.2|DBUS
OG0004842	LOC117898159|XP_034663258.1|DSUB	LOC108602996|XP_017846879.1|DBUS
OG0004843	LOC117897053|XP_034661536.1|DSUB	LOC108603556|XP_017847965.1|DBUS
OG0004844	LOC117900275|XP_034666475.1|DSUB	LOC108602865|XP_017846642.1|DBUS
OG0004845	LOC117896433|XP_034660653.1|DSUB	LOC108603714|XP_017848243.1|DBUS
OG0004846	LOC117900433|XP_034666694.1|DSUB	LOC108600469|XP_017843566.1|DBUS
OG0004847	LOC117900427|XP_034666684.1|DSUB	LOC108608081|XP_017854765.1|DBUS
OG0004849	LOC117901553|XP_034668241.1|DSUB	LOC108607164|XP_017853308.1|DBUS
OG0004850	LOC117896335|XP_034660466.1|DSUB	LOC108602833|XP_017846563.1|DBUS
OG0004851	LOC117898146|XP_034663236.1|DSUB	LOC108601473|XP_033150134.1|DBUS
OG0004852	LOC117898629|XP_034664079.1|DSUB	LOC108602047|XP_033149812.1|DBUS
OG0004853	LOC117892180|XP_034654157.1|DSUB	LOC108595588|XP_017836339.1|DBUS
OG0004854	LOC117894942|XP_034658155.1|DSUB	LOC108599495|XP_017841830.1|DBUS
OG0004855	LOC117893244|XP_034655699.1|DSUB	LOC108598145|XP_017840252.2|DBUS
OG0004856	LOC117894126|XP_034656905.1|DSUB	LOC108599827|XP_017842421.1|DBUS
OG0004857	LOC117894957|XP_034658178.1|DSUB	LOC108599247|XP_017841533.1|DBUS
OG0004858	LOC117894123|XP_034656898.1|DSUB	LOC108600696|XP_017843903.2|DBUS
OG0004859	LOC117894136|XP_034656922.1|DSUB	LOC108600625|XP_017843798.1|DBUS
OG0004860	LOC117894352|XP_034657232.1|DSUB	LOC108598556|XP_017840731.1|DBUS
OG0004861	LOC117895871|XP_034659741.1|DSUB	LOC108600292|XP_017843253.1|DBUS
OG0004862	LOC117894440|XP_034657398.1|DSUB	LOC108599974|XP_033149713.1|DBUS
OG0004863	LOC117894565|XP_034657590.1|DSUB	LOC108600545|XP_017843692.2|DBUS
OG0004864	LOC117895359|XP_034658834.1|DSUB	LOC108600542|XP_017843687.1|DBUS
OG0004865	LOC117898783|XP_034664310.1|DSUB	LOC108604073|XP_017848831.1|DBUS
OG0004866	LOC117893910|XP_034656581.1|DSUB	LOC108600699|XP_017843909.2|DBUS
OG0004867	LOC117891649|XP_034653089.1|DSUB	LOC108597210|XP_017839137.1|DBUS
OG0004868	LOC117890473|XP_034651227.1|DSUB	LOC108596941|XP_017838668.1|DBUS
OG0004869	LOC117892409|XP_034654530.1|DSUB	LOC108596255|XP_017837298.1|DBUS
OG0004870	LOC117891065|XP_034652129.1|DSUB	LOC108597033|XP_017838815.1|DBUS
OG0004871	LOC117892445|XP_034654578.1|DSUB	LOC108597681|XP_017839844.1|DBUS
OG0004872	LOC117891646|XP_034653084.1|DSUB	LOC108596294|XP_017837374.1|DBUS
OG0004873	LOC117902804|XP_034670316.1|DSUB	LOC108602730|XP_017846373.1|DBUS
OG0004874	LOC117897503|XP_034662285.1|DSUB	LOC108603961|XP_017848651.1|DBUS
OG0004875	LOC117903452|XP_034671376.1|DSUB	LOC108606415|XP_017852000.2|DBUS
OG0004876	LOC117900168|XP_034666305.1|DSUB	LOC108607152|XP_017853286.1|DBUS
OG0004877	LOC117895038|XP_034658303.1|DSUB	LOC108601148|XP_017844566.1|DBUS
OG0004878	LOC117891200|XP_034652427.1|DSUB	LOC108595399|XP_017836114.1|DBUS
OG0004879	LOC117891155|XP_034652304.1|DSUB	LOC117135019|XP_033150709.1|DBUS
OG0004880	LOC117893867|XP_034656530.1|DSUB	LOC108600832|XP_017844116.1|DBUS
OG0004881	LOC117895642|XP_034659316.1|DSUB	LOC108600754|XP_017844000.2|DBUS
OG0004882	LOC117893919|XP_034656592.1|DSUB	LOC108601083|XP_017844473.1|DBUS
OG0004883	LOC117895225|XP_034658612.1|DSUB	LOC108599539|XP_017841913.1|DBUS
OG0004884	LOC117891663|XP_034653112.1|DSUB	LOC108596739|XP_017838290.1|DBUS
OG0004885	LOC117890748|XP_034651696.1|DSUB	LOC108594776|XP_017835403.1|DBUS
OG0004886	LOC117890461|XP_034651199.1|DSUB	LOC108596834|XP_017838446.1|DBUS
OG0004887	LOC117891860|XP_034653513.1|DSUB	LOC108595409|XP_017836124.2|DBUS
OG0004888	LOC117892615|XP_034654856.1|DSUB	LOC108596778|XP_017838366.1|DBUS
OG0004889	LOC117891902|XP_034653616.1|DSUB	LOC108597538|XP_033149031.1|DBUS
OG0004890	LOC117889972|XP_034650429.1|DSUB	LOC108597525|XP_017839611.1|DBUS
OG0004891	LOC117903587|XP_034671698.1|DSUB	LOC108605889|XP_017851193.1|DBUS
OG0004892	LOC117890163|XP_034650750.1|DSUB	LOC108597757|XP_017839955.1|DBUS
OG0004893	LOC117891235|XP_034652472.1|DSUB, LOC117889753|XP_034650090.1|DSUB	LOC108595195|XP_017835868.1|DBUS
OG0004894	LOC117891510|XP_034652895.1|DSUB	LOC108595227|XP_017835911.1|DBUS
OG0004895	LOC117892118|XP_034654038.1|DSUB	LOC108597275|XP_017839228.1|DBUS
OG0004896	LOC117890310|XP_034650981.1|DSUB	LOC108595028|XP_017835652.1|DBUS
OG0004897	LOC117892110|XP_034654013.1|DSUB	LOC108597214|XP_017839143.1|DBUS
OG0004898	LOC117891675|XP_034653137.1|DSUB	LOC108596669|XP_017838164.1|DBUS
OG0004899	LOC117891543|XP_034652944.1|DSUB	LOC108596385|XP_017837545.1|DBUS
OG0004900	LOC117890346|XP_034651028.1|DSUB	LOC108597466|XP_017839528.1|DBUS
OG0004901	LOC117892450|XP_034654586.1|DSUB	LOC108595063|XP_017835697.1|DBUS
OG0004902	LOC117895394|XP_034658911.1|DSUB	LOC108598443|XP_017840565.1|DBUS
OG0004903	LOC117892457|XP_034654596.1|DSUB	LOC108596444|XP_017837677.1|DBUS
OG0004904	LOC117898472|XP_034663794.1|DSUB	LOC108603582|XP_017848011.1|DBUS
OG0004905	LOC117890330|XP_034651011.1|DSUB	LOC108596972|XP_017838710.1|DBUS
OG0004906	LOC117893620|XP_034656188.1|DSUB	LOC108598576|XP_017840752.2|DBUS
OG0004907	LOC117893918|XP_034656591.1|DSUB	LOC108598721|XP_017840940.1|DBUS
OG0004908	LOC117894170|XP_034656963.1|DSUB	LOC108600833|XP_033149418.1|DBUS
OG0004909	LOC117895421|XP_034658948.1|DSUB	LOC108600258|XP_017843185.1|DBUS
OG0004910	LOC117895418|XP_034658942.1|DSUB	LOC108600558|XP_017843710.1|DBUS
OG0004911	LOC117894907|XP_034658093.1|DSUB	LOC108594315|XP_017834951.1|DBUS
OG0004912	LOC117893621|XP_034656189.1|DSUB	LOC108598457|XP_017840590.2|DBUS
OG0004913	LOC117892601|XP_034654832.1|DSUB	LOC108595454|XP_017836182.1|DBUS
OG0004914	LOC117889828|XP_034650200.1|DSUB	LOC108597702|XP_017839876.1|DBUS
OG0004915	LOC117890264|XP_034650912.1|DSUB	LOC108597638|XP_017839771.1|DBUS
OG0004916	LOC117892174|XP_034654144.1|DSUB	LOC108594811|XP_017835438.2|DBUS
OG0004917	LOC117894107|XP_034656873.1|DSUB	LOC108599186|XP_017841470.1|DBUS
OG0004918	LOC117894103|XP_034656869.1|DSUB	LOC108599181|XP_017841459.1|DBUS
OG0004919	LOC117899371|XP_034665242.1|DSUB	LOC108603552|XP_017847959.1|DBUS
OG0004920	LOC117894155|XP_034656943.1|DSUB	LOC108598584|XP_017840766.1|DBUS
OG0004921	LOC117895049|XP_034658318.1|DSUB	LOC108599774|XP_017842310.1|DBUS
OG0004922	LOC117895410|XP_034658933.1|DSUB	LOC108599585|XP_017842017.1|DBUS
OG0004923	LOC117893288|XP_034655746.1|DSUB	LOC108600576|XP_017843734.2|DBUS
OG0004924	LOC117895256|XP_034658667.1|DSUB	LOC108598046|XP_017840150.1|DBUS
OG0004925	LOC117894737|XP_034657827.1|DSUB	LOC108597905|XP_033149310.1|DBUS
OG0004926	LOC117893749|XP_034656376.1|DSUB	LOC108599868|XP_017842507.1|DBUS
OG0004927	LOC117893724|XP_034656316.1|DSUB	LOC108599766|XP_017842271.1|DBUS
OG0004928	LOC117892486|XP_034654643.1|DSUB	LOC108596503|XP_017837824.1|DBUS
OG0004929	LOC117895559|XP_034659159.1|DSUB	LOC108600825|XP_017844106.1|DBUS
OG0004930	LOC117891868|XP_034653521.1|DSUB	LOC108596064|XP_017836948.1|DBUS
OG0004931	LOC117892603|XP_034654834.1|DSUB	LOC108595020|XP_017835643.1|DBUS
OG0004932	LOC117895104|XP_034658396.1|DSUB	LOC108600244|XP_017843168.1|DBUS
OG0004933	LOC117891662|XP_034653109.1|DSUB	LOC108597326|XP_033151011.1|DBUS
OG0004934	LOC117891032|XP_034652089.1|DSUB	LOC108595605|XP_017836360.1|DBUS
OG0004935	LOC117892402|XP_034654519.1|DSUB	LOC108596658|XP_017838133.1|DBUS
OG0004936	LOC117893049|XP_034655317.1|DSUB	LOC108597999|XP_017840104.1|DBUS
OG0004937	LOC117895247|XP_034658649.1|DSUB	LOC108598746|XP_033149437.1|DBUS
OG0004938	LOC117893335|XP_034655816.1|DSUB	LOC108599934|XP_017842641.1|DBUS
OG0004939	LOC117895430|XP_034658970.1|DSUB	LOC108598859|XP_033149600.1|DBUS
OG0004940	LOC117895427|XP_034658956.1|DSUB	LOC108598326|XP_033149487.1|DBUS
OG0004941	LOC117893391|XP_034655879.1|DSUB	LOC108600811|XP_017844085.1|DBUS
OG0004942	LOC117895780|XP_034659569.1|DSUB	LOC108600544|XP_017843689.1|DBUS
OG0004943	LOC117895806|XP_034659621.1|DSUB	LOC108600585|XP_017843748.1|DBUS
OG0004944	LOC117894341|XP_034657219.1|DSUB	LOC108600276|XP_017843229.1|DBUS
OG0004945	LOC117890066|XP_034650596.1|DSUB	LOC108596895|XP_017838572.1|DBUS
OG0004946	LOC117894783|XP_034657900.1|DSUB	LOC108600518|XP_017843652.1|DBUS
OG0004947	LOC117893932|XP_034656606.1|DSUB	LOC108600966|XP_017844311.1|DBUS
OG0004948	LOC117894891|XP_034658065.1|DSUB	LOC108599453|XP_017841775.2|DBUS
OG0004949	LOC117893893|XP_034656561.1|DSUB	LOC108600890|XP_017844198.2|DBUS
OG0004950	LOC117893399|XP_034655889.1|DSUB	LOC108599788|XP_017842336.1|DBUS
OG0004951	LOC117898660|XP_034664126.1|DSUB	LOC108602764|XP_017846426.1|DBUS
OG0004952	LOC117894069|XP_034656813.1|DSUB	LOC108601124|XP_017844534.2|DBUS
OG0004953	LOC117893401|XP_034655891.1|DSUB	LOC108598530|XP_017840701.1|DBUS
OG0004954	LOC117893396|XP_034655885.1|DSUB	LOC108598775|XP_017841005.1|DBUS
OG0004955	LOC117893065|XP_034655363.1|DSUB	LOC108599896|XP_017842576.1|DBUS
OG0004956	LOC117891184|XP_034652401.1|DSUB	LOC108596484|XP_017837751.1|DBUS
OG0004957	LOC117894664|XP_034657731.1|DSUB	LOC108599470|XP_017841798.2|DBUS
OG0004958	LOC117894434|XP_034657388.1|DSUB	LOC108598438|XP_017840559.1|DBUS
OG0004959	LOC117894678|XP_034657746.1|DSUB	LOC108598922|XP_017841175.1|DBUS
OG0004960	LOC117893108|XP_034655432.1|DSUB	LOC108600445|XP_033149611.1|DBUS
OG0004961	LOC117891080|XP_034652151.1|DSUB	LOC108596925|XP_017838634.1|DBUS
OG0004962	LOC117895224|XP_034658610.1|DSUB	LOC108599538|XP_017841912.1|DBUS
OG0004963	LOC117895006|XP_034658244.1|DSUB	LOC108600504|XP_033149596.1|DBUS
OG0004964	LOC117893544|XP_034656085.1|DSUB	LOC108600799|XP_017844068.1|DBUS
OG0004965	LOC117893301|XP_034655768.1|DSUB	LOC108600503|XP_017843627.1|DBUS
OG0004966	LOC117893290|XP_034655750.1|DSUB	LOC108600751|XP_017843992.1|DBUS
OG0004967	LOC117892410|XP_034654531.1|DSUB	LOC108596251|XP_017837293.1|DBUS
OG0004968	LOC117894964|XP_034658188.1|DSUB	LOC108600456|XP_017843534.1|DBUS
OG0004969	LOC117890462|XP_034651201.1|DSUB	LOC108596022|XP_017836868.1|DBUS
OG0004970	LOC117894959|XP_034658180.1|DSUB	LOC108600455|XP_017843533.1|DBUS
OG0004971	LOC117894962|XP_034658184.1|DSUB	LOC108600761|XP_017844010.1|DBUS
OG0004972	LOC117893304|XP_034655772.1|DSUB	LOC108600864|XP_017844158.1|DBUS
OG0004973	LOC117894715|XP_034657788.1|DSUB	LOC108599693|XP_017842177.1|DBUS
OG0004974	LOC117894941|XP_034658154.1|DSUB	LOC108602088|XP_017845601.1|DBUS
OG0004975	LOC117894112|XP_034656883.1|DSUB	LOC108600579|XP_017843736.1|DBUS
OG0004976	LOC117895732|XP_034659478.1|DSUB	LOC108600237|XP_017843153.2|DBUS
OG0004977	LOC117891209|XP_034652439.1|DSUB	LOC108597424|XP_017839468.1|DBUS
OG0004978	LOC117892677|XP_034654966.1|DSUB	LOC108596283|XP_017837344.2|DBUS
OG0004979	LOC117895810|XP_034659627.1|DSUB	LOC108599275|XP_017841560.1|DBUS
OG0004980	LOC117894098|XP_034656861.1|DSUB	LOC108598242|XP_033149406.1|DBUS
OG0004981	LOC117894837|XP_034657976.1|DSUB	LOC108598971|XP_017841233.1|DBUS
OG0004982	LOC117894176|XP_034656972.1|DSUB	LOC108598698|XP_017840910.1|DBUS
OG0004983	LOC117893791|XP_034656425.1|DSUB	LOC108599095|XP_017841374.1|DBUS
OG0004984	LOC117894225|XP_034657032.1|DSUB	LOC108601099|XP_017844503.1|DBUS
OG0004985	LOC117895570|XP_034659181.1|DSUB	LOC108599521|XP_017841881.1|DBUS
OG0004986	LOC117893922|XP_034656595.1|DSUB	LOC108598594|XP_017840776.2|DBUS
OG0004987	LOC117895397|XP_034658916.1|DSUB	LOC108600119|XP_017842986.1|DBUS
OG0004989	LOC117895398|XP_034658917.1|DSUB	LOC108600921|XP_017844243.1|DBUS
OG0004990	LOC117890516|XP_034651311.1|DSUB	LOC108595972|XP_017836747.1|DBUS
OG0004991	LOC117892567|XP_034654780.1|DSUB	LOC108596827|XP_017838434.1|DBUS
OG0004992	LOC117892568|XP_034654781.1|DSUB	LOC108596828|XP_017838435.1|DBUS
OG0004993	LOC117894914|XP_034658100.1|DSUB	LOC108599474|XP_017841802.1|DBUS
OG0004994	LOC117893477|XP_034655991.1|DSUB	LOC108599324|XP_017841616.1|DBUS
OG0004995	LOC117894918|XP_034658108.1|DSUB	LOC108599811|XP_017842398.2|DBUS
OG0004996	LOC117895451|XP_034659014.1|DSUB	LOC108601088|XP_017844509.2|DBUS
OG0004997	LOC117891536|XP_034652938.1|DSUB	LOC108595345|XP_017836056.1|DBUS
OG0004998	LOC117891271|XP_034652537.1|DSUB	LOC108595256|XP_017835952.1|DBUS
OG0004999	LOC117893016|XP_034655263.1|DSUB	LOC108600287|XP_017843247.1|DBUS
OG0005000	LOC117892031|XP_034653846.1|DSUB	LOC108595350|XP_017836063.1|DBUS, LOC108607042|XP_017853133.1|DBUS
OG0005001	LOC117895295|XP_034658740.1|DSUB	LOC108600488|XP_017843604.1|DBUS
OG0005002	LOC117899102|XP_034664773.1|DSUB	LOC108602181|XP_017845709.1|DBUS
OG0005003	LOC117893581|XP_034656145.1|DSUB	LOC108600454|XP_017843531.1|DBUS
OG0005004	LOC117894741|XP_034657831.1|DSUB	LOC108601061|XP_017844442.1|DBUS
OG0005005	LOC117893785|XP_034656420.1|DSUB	LOC108600532|XP_017843674.2|DBUS
OG0005006	LOC117895131|XP_034658436.1|DSUB	LOC108600091|XP_017842940.1|DBUS
OG0005007	LOC117893492|XP_034656017.1|DSUB	LOC108600758|XP_017844006.1|DBUS
OG0005008	LOC117894180|XP_034656977.1|DSUB	LOC108598356|XP_017840462.2|DBUS
OG0005009	LOC117893365|XP_034655847.1|DSUB	LOC108600160|XP_017843051.1|DBUS
OG0005010	LOC117893364|XP_034655846.1|DSUB	LOC108600204|XP_017843109.1|DBUS
OG0005011	LOC117889842|XP_034650225.1|DSUB	LOC108596079|XP_017836985.1|DBUS
OG0005012	LOC117893474|XP_034655987.1|DSUB	LOC108599940|XP_017842653.1|DBUS
OG0005013	LOC117896226|XP_034660252.1|DSUB	LOC108603862|XP_017848515.1|DBUS
OG0005014	LOC117895058|XP_034658329.1|DSUB	LOC108600657|XP_017843842.1|DBUS
OG0005015	LOC117894818|XP_034657951.1|DSUB	LOC108600384|XP_017843419.1|DBUS
OG0005016	LOC117894840|XP_034657979.1|DSUB	LOC108600683|XP_017843879.1|DBUS
OG0005017	LOC117895273|XP_034658689.1|DSUB	LOC108600765|XP_017844016.2|DBUS
OG0005018	LOC117892904|XP_034655100.1|DSUB	LOC108600410|XP_033150603.1|DBUS
OG0005019	LOC117893098|XP_034655421.1|DSUB	LOC108601068|XP_017844450.1|DBUS
OG0005020	LOC117890924|XP_034651946.1|DSUB	LOC108595697|XP_017836469.1|DBUS
OG0005021	LOC117901585|XP_034668285.1|DSUB	LOC108607477|XP_017853805.1|DBUS
OG0005022	LOC117895277|XP_034658702.1|DSUB	LOC108598762|XP_017840990.1|DBUS
OG0005023	LOC117890170|XP_034650760.1|DSUB	LOC108594645|XP_017835275.1|DBUS
OG0005024	LOC117893564|XP_034656124.1|DSUB	LOC108599855|XP_017842472.1|DBUS
OG0005025	LOC117895515|XP_034659111.1|DSUB	LOC108600074|XP_017842920.1|DBUS
OG0005026	LOC117895303|XP_034658753.1|DSUB	LOC108600622|XP_017843795.1|DBUS
OG0005027	LOC117893936|XP_034656611.1|DSUB	LOC108599870|XP_017842509.2|DBUS
OG0005028	LOC117898012|XP_034663032.1|DSUB	LOC108604351|XP_017849270.1|DBUS
OG0005029	LOC117894682|XP_034657751.1|DSUB	LOC108599678|XP_017842158.1|DBUS
OG0005030	LOC117895108|XP_034658402.1|DSUB	LOC108599484|XP_017841819.2|DBUS
OG0005031	LOC117893518|XP_034656048.1|DSUB	LOC108600729|XP_017843959.2|DBUS
OG0005032	LOC117893284|XP_034655741.1|DSUB	LOC108598789|XP_017841021.1|DBUS
OG0005033	LOC117893085|XP_034655397.1|DSUB	LOC108600262|XP_017843194.1|DBUS
OG0005034	LOC117893087|XP_034655401.1|DSUB	LOC108597961|XP_017840064.1|DBUS
OG0005035	LOC117894662|XP_034657728.1|DSUB	LOC108600325|XP_017843326.1|DBUS
OG0005036	LOC117894351|XP_034657231.1|DSUB	LOC108599835|XP_017842432.1|DBUS
OG0005037	LOC117894486|XP_034657484.1|DSUB	LOC108600115|XP_017842976.2|DBUS
OG0005038	LOC117893089|XP_034655405.1|DSUB	LOC108599748|XP_017842247.1|DBUS
OG0005039	LOC117902364|XP_034669570.1|DSUB	LOC108596528|XP_017837908.1|DBUS
OG0005040	LOC117892990|XP_034655233.1|DSUB	LOC108600375|XP_017843402.1|DBUS
OG0005041	LOC117895227|XP_034658614.1|DSUB	LOC108599541|XP_017841915.1|DBUS
OG0005042	LOC117893074|XP_034655383.1|DSUB	LOC108599094|XP_017841373.2|DBUS
OG0005043	LOC117890610|XP_034651440.1|DSUB	LOC108596346|XP_017837490.1|DBUS
OG0005044	LOC117890899|XP_034651885.1|DSUB	LOC108596344|XP_017837488.1|DBUS
OG0005045	LOC117889957|XP_034650406.1|DSUB	LOC108595687|XP_017836458.1|DBUS
OG0005046	LOC117890817|XP_034651778.1|DSUB	LOC108595998|XP_017836773.2|DBUS
OG0005047	LOC117895192|XP_034658565.1|DSUB	LOC108600121|XP_017842992.1|DBUS
OG0005048	LOC117894586|XP_034657622.1|DSUB	LOC108598494|XP_017840651.1|DBUS
OG0005049	LOC117895845|XP_034659691.1|DSUB	LOC108600978|XP_033149571.1|DBUS
OG0005050	LOC117890255|XP_034650895.1|DSUB	LOC108597282|XP_017839238.1|DBUS
OG0005051	LOC117893645|XP_034656222.1|DSUB	LOC108599998|XP_017842767.1|DBUS
OG0005052	LOC117893649|XP_034656229.1|DSUB	LOC108598687|XP_017840897.1|DBUS
OG0005053	LOC117900313|XP_034666534.1|DSUB	LOC108597341|XP_017839339.1|DBUS
OG0005054	LOC117893592|XP_034656157.1|DSUB	LOC108599969|XP_017842721.1|DBUS
OG0005055	LOC117903520|XP_034671525.1|DSUB	LOC108605231|XP_017850333.1|DBUS
OG0005056	LOC117891466|XP_034652840.1|DSUB	LOC108594754|XP_033150984.1|DBUS
OG0005057	LOC117895865|XP_034659722.1|DSUB	LOC108600528|XP_017843665.1|DBUS
OG0005058	LOC117894387|XP_034657284.1|DSUB	LOC108599575|XP_017841988.1|DBUS
OG0005059	LOC117890274|XP_034650924.1|DSUB	LOC108595429|XP_017836147.1|DBUS
OG0005060	LOC117890916|XP_034651929.1|DSUB	LOC108596634|XP_017838081.1|DBUS
OG0005061	LOC117900874|XP_034667290.1|DSUB	LOC108599722|XP_017842212.2|DBUS
OG0005062	LOC117892058|XP_034653878.1|DSUB	LOC108596421|XP_017837628.1|DBUS
OG0005063	LOC117892000|XP_034653779.1|DSUB	LOC108595594|XP_017836346.1|DBUS
OG0005064	LOC117893740|XP_034656360.1|DSUB	LOC108600886|XP_017844195.1|DBUS
OG0005065	LOC117890424|XP_034651135.1|DSUB	LOC108597197|XP_017839122.1|DBUS
OG0005066	LOC117891256|XP_034652516.1|DSUB	LOC108597460|XP_017839520.1|DBUS
OG0005067	LOC117890862|XP_034651840.1|DSUB	LOC108596737|XP_017838287.1|DBUS
OG0005068	LOC117892967|XP_034655191.1|DSUB	LOC108598295|XP_033149766.1|DBUS
OG0005069	LOC117891484|XP_034652855.1|DSUB	LOC108596439|XP_017837661.1|DBUS
OG0005070	LOC117891023|XP_034652076.1|DSUB	LOC108596044|XP_017836915.1|DBUS
OG0005071	LOC117895071|XP_034658346.1|DSUB	LOC108600441|XP_017843516.2|DBUS
OG0005072	LOC117902904|XP_034670355.1|DSUB	LOC108606736|XP_017852620.1|DBUS
OG0005073	LOC117890874|XP_034651857.1|DSUB	LOC108597741|XP_017839933.1|DBUS
OG0005074	LOC117895290|XP_034658726.1|DSUB	LOC108599775|XP_017842312.2|DBUS
OG0005075	LOC117891890|XP_034653582.1|DSUB	LOC108595219|XP_017835899.1|DBUS
OG0005076	LOC117891546|XP_034652953.1|DSUB	LOC108595420|XP_017836137.1|DBUS
OG0005078	LOC117893042|XP_034655308.1|DSUB	LOC108599606|XP_017842051.1|DBUS
OG0005079	LOC117891952|XP_034653702.1|DSUB	LOC108595188|XP_017835856.1|DBUS
OG0005080	LOC117895230|XP_034658618.1|DSUB	LOC108599546|XP_017841920.1|DBUS
OG0005081	LOC117890096|XP_034650650.1|DSUB	LOC108597240|XP_017839178.1|DBUS
OG0005082	LOC117895658|XP_034659366.1|DSUB	LOC108598652|XP_017840853.1|DBUS
OG0005083	LOC117903760|XP_034672060.1|DSUB, LOC117901897|XP_034668752.1|DSUB	LOC108605910|XP_017851215.1|DBUS
OG0005084	LOC117895336|XP_034658804.1|DSUB	LOC108601012|XP_017844373.1|DBUS
OG0005085	LOC117895501|XP_034659089.1|DSUB	LOC108600285|XP_017843245.1|DBUS
OG0005086	LOC117890834|XP_034651808.1|DSUB	LOC108596831|XP_017838442.1|DBUS
OG0005087	LOC117894442|XP_034657409.1|DSUB	LOC108599628|XP_017842079.1|DBUS
