Orthogroup	DSUB.longest_only	DSAN.longest_only
OG0004766	LOC117897441|XP_034662172.1|DSUB	LOC120453384|XP_039494000.1|DSAN
OG0004767	LOC117897624|XP_034662483.1|DSUB	LOC120452479|XP_039492655.1|DSAN
OG0004768	LOC117899604|XP_034665618.1|DSUB	LOC120452477|XP_039492651.1|DSAN
OG0004769	LOC117902411|XP_034669644.1|DSUB	LOC120457708|XP_039501138.1|DSAN
OG0004770	LOC117897359|XP_034662032.1|DSUB	LOC120451536|XP_039491248.1|DSAN
OG0004771	LOC117898882|XP_034664456.1|DSUB	LOC120450831|XP_039489947.1|DSAN
OG0004772	LOC117896682|XP_034661023.1|DSUB	LOC120450998|XP_039490241.1|DSAN
OG0004773	LOC117896200|XP_034660215.1|DSUB	LOC120454130|XP_039495105.1|DSAN
OG0004774	LOC117896198|XP_034660186.1|DSUB	LOC120454133|XP_039495119.1|DSAN
OG0004775	LOC117898447|XP_034663745.1|DSUB	LOC120451839|XP_039491750.1|DSAN
OG0004776	LOC117890156|XP_034650740.1|DSUB	LOC120458944|XP_039502737.1|DSAN
OG0004777	LOC117897163|XP_034661725.1|DSUB	LOC120448672|XP_039486744.1|DSAN
OG0004778	LOC117901522|XP_034668190.1|DSUB	LOC120458402|XP_039501961.1|DSAN
OG0004779	LOC117898563|XP_034663940.1|DSUB	LOC120451524|XP_039491227.1|DSAN
OG0004780	LOC117900257|XP_034666447.1|DSUB	LOC120458797|XP_039502524.1|DSAN
OG0004781	LOC117896234|XP_034660270.1|DSUB	LOC120451173|XP_039490543.1|DSAN
OG0004782	LOC117898422|XP_034663694.1|DSUB	LOC120450769|XP_039489855.1|DSAN
OG0004783	LOC117891306|XP_034652645.1|DSUB	LOC120457378|XP_039500850.1|DSAN
OG0004784	LOC117896979|XP_034661425.1|DSUB	LOC120452415|XP_039492568.1|DSAN
OG0004785	LOC117896674|XP_034661011.1|DSUB	LOC120451975|XP_039491935.1|DSAN
OG0004786	LOC117896835|XP_034661241.1|DSUB	LOC120452797|XP_039493127.1|DSAN
OG0004787	LOC117896042|XP_034659941.1|DSUB	LOC120453834|XP_039494661.1|DSAN
OG0004788	LOC117897466|XP_034662204.1|DSUB	LOC120452853|XP_039493227.1|DSAN
OG0004790	LOC117898058|XP_034663116.1|DSUB	LOC120453483|XP_039494151.1|DSAN
OG0004791	LOC117898386|XP_034663632.1|DSUB	LOC120452692|XP_039492979.1|DSAN
OG0004792	LOC117898798|XP_034664330.1|DSUB	LOC120453144|XP_039493634.1|DSAN
OG0004793	LOC117898391|XP_034663639.1|DSUB	LOC120453115|XP_039493587.1|DSAN
OG0004794	LOC117899683|XP_034665764.1|DSUB	LOC120453895|XP_039494746.1|DSAN
OG0004795	LOC117898869|XP_034664439.1|DSUB	LOC120451142|XP_039490500.1|DSAN
OG0004796	LOC117898304|XP_034663470.1|DSUB	LOC120454634|XP_039496057.1|DSAN
OG0004797	LOC117896599|XP_034660916.1|DSUB	LOC120453849|XP_039494684.1|DSAN
OG0004798	LOC117896294|XP_034660406.1|DSUB	LOC120454565|XP_039495893.1|DSAN
OG0004799	LOC117899515|XP_034665459.1|DSUB	LOC120451363|XP_039490933.1|DSAN
OG0004800	LOC117899733|XP_034665868.1|DSUB	LOC120451107|XP_039490451.1|DSAN
OG0004801	LOC117899584|XP_034665592.1|DSUB	LOC120454651|XP_039496087.1|DSAN
OG0004802	LOC117896203|XP_034660221.1|DSUB	LOC120453073|XP_039493533.1|DSAN
OG0004803	LOC117899634|XP_034665683.1|DSUB	LOC120453621|XP_039494337.1|DSAN
OG0004804	LOC117899605|XP_034665625.1|DSUB	LOC120452480|XP_039492657.1|DSAN
OG0004805	LOC117897112|XP_034661653.1|DSUB	LOC120451012|XP_039490270.1|DSAN
OG0004806	LOC117902212|XP_034669327.1|DSUB	LOC120455003|XP_039496755.1|DSAN
OG0004807	LOC117896033|XP_034659932.1|DSUB	LOC120453678|XP_039494427.1|DSAN
OG0004808	LOC117897802|XP_034662742.1|DSUB	LOC120454450|XP_039495693.1|DSAN
OG0004809	LOC117896333|XP_034660464.1|DSUB	LOC120452042|XP_039492028.1|DSAN
OG0004810	LOC117897272|XP_034661889.1|DSUB	LOC120454139|XP_039495130.1|DSAN
OG0004811	LOC117894081|XP_034656834.1|DSUB	LOC120450438|XP_039489381.1|DSAN
OG0004812	LOC117897316|XP_034661959.1|DSUB	LOC120451600|XP_039491366.1|DSAN
OG0004813	LOC117898695|XP_034664201.1|DSUB	LOC120452524|XP_039492721.1|DSAN
OG0004814	LOC117896127|XP_034660075.1|DSUB	LOC120451892|XP_039491834.1|DSAN
OG0004815	LOC117901440|XP_034668116.1|DSUB	LOC120455037|XP_039496806.1|DSAN
OG0004816	LOC117903313|XP_034671140.1|DSUB	LOC120456799|XP_039499767.1|DSAN
OG0004817	LOC117903311|XP_034671136.1|DSUB	LOC120455279|XP_039497236.1|DSAN
OG0004818	LOC117897120|XP_034661664.1|DSUB	LOC120451000|XP_039490246.1|DSAN
OG0004819	LOC117898465|XP_034663779.1|DSUB	LOC120451009|XP_039490259.1|DSAN
OG0004820	LOC117897102|XP_034661638.1|DSUB	LOC120454451|XP_039495694.1|DSAN
OG0004821	LOC117898878|XP_034664452.1|DSUB	LOC120452600|XP_039492832.1|DSAN
OG0004822	LOC117898207|XP_034663319.1|DSUB	LOC120452199|XP_039492251.1|DSAN
OG0004823	LOC117896678|XP_034661014.1|DSUB	LOC120453898|XP_039494749.1|DSAN
OG0004824	LOC117896679|XP_034661018.1|DSUB	LOC120453899|XP_039494756.1|DSAN
OG0004825	LOC117902946|XP_034670451.1|DSUB	LOC120454874|XP_039496373.1|DSAN
OG0004826	LOC117896175|XP_034660149.1|DSUB	LOC120450963|XP_039490185.1|DSAN
OG0004827	LOC117897184|XP_034661774.1|DSUB	LOC120452334|XP_039492431.1|DSAN
OG0004828	LOC117898565|XP_034663943.1|DSUB	LOC120450969|XP_039490194.1|DSAN
OG0004829	LOC117897032|XP_034661502.1|DSUB	LOC120454363|XP_039495522.1|DSAN
OG0004830	LOC117899199|XP_034664963.1|DSUB	LOC120451399|XP_039490999.1|DSAN
OG0004831	LOC117894580|XP_034657613.1|DSUB	LOC120448141|XP_039485899.1|DSAN
OG0004832	LOC117897296|XP_034661931.1|DSUB	LOC120451149|XP_039490510.1|DSAN
OG0004833	LOC117898221|XP_034663344.1|DSUB	LOC120453299|XP_039493865.1|DSAN
OG0004834	LOC117898464|XP_034663778.1|DSUB	LOC120451679|XP_039491494.1|DSAN
OG0004835	LOC117897934|XP_034662916.1|DSUB	LOC120453551|XP_039494237.1|DSAN
OG0004836	LOC117897851|XP_034662812.1|DSUB	LOC120451196|XP_039490581.1|DSAN
OG0004837	LOC117894653|XP_034657720.1|DSUB	LOC120450452|XP_039489406.1|DSAN
OG0004838	LOC117896865|XP_034661286.1|DSUB	LOC120451621|XP_039491406.1|DSAN
OG0004839	LOC117899196|XP_034664954.1|DSUB	LOC120451618|XP_039491398.1|DSAN
OG0004840	LOC117897346|XP_034662010.1|DSUB	LOC120452234|XP_039492294.1|DSAN
OG0004841	LOC117901684|XP_034668418.1|DSUB	LOC120458433|XP_039502010.1|DSAN
OG0004842	LOC117898159|XP_034663258.1|DSUB	LOC120453772|XP_039494547.1|DSAN
OG0004843	LOC117897053|XP_034661536.1|DSUB	LOC120454569|XP_039495901.1|DSAN
OG0004844	LOC117900275|XP_034666475.1|DSUB	LOC120458463|XP_039502049.1|DSAN
OG0004845	LOC117896433|XP_034660653.1|DSUB	LOC120451024|XP_039490282.1|DSAN
OG0004846	LOC117900433|XP_034666694.1|DSUB	LOC120443853|XP_039479149.1|DSAN
OG0004847	LOC117900427|XP_034666684.1|DSUB	LOC120443849|XP_039479144.1|DSAN
OG0004848	LOC117898203|XP_034663315.1|DSUB	LOC120452004|XP_039491970.1|DSAN
OG0004849	LOC117901553|XP_034668241.1|DSUB	LOC120443761|XP_039478986.1|DSAN
OG0004850	LOC117896335|XP_034660466.1|DSUB	LOC120451545|XP_039491261.1|DSAN
OG0004851	LOC117898146|XP_034663236.1|DSUB	LOC120453584|XP_039494278.1|DSAN
OG0004852	LOC117898629|XP_034664079.1|DSUB	LOC120451759|XP_039491621.1|DSAN
OG0004853	LOC117892180|XP_034654157.1|DSUB	LOC120445050|XP_039481100.1|DSAN
OG0004854	LOC117894942|XP_034658155.1|DSUB	LOC120447619|XP_039485045.1|DSAN
OG0004855	LOC117893244|XP_034655699.1|DSUB	LOC120449408|XP_039487798.1|DSAN
OG0004856	LOC117894126|XP_034656905.1|DSUB	LOC120447717|XP_039485185.1|DSAN
OG0004857	LOC117894957|XP_034658178.1|DSUB	LOC120449079|XP_039487317.1|DSAN
OG0004858	LOC117894123|XP_034656898.1|DSUB	LOC120447499|XP_039484829.1|DSAN
OG0004859	LOC117894136|XP_034656922.1|DSUB	LOC120449169|XP_039487445.1|DSAN
OG0004860	LOC117894352|XP_034657232.1|DSUB	LOC120449411|XP_039487801.1|DSAN
OG0004861	LOC117895871|XP_034659741.1|DSUB	LOC120447937|XP_039485536.1|DSAN
OG0004862	LOC117894440|XP_034657398.1|DSUB	LOC120450266|XP_039489095.1|DSAN
OG0004863	LOC117894565|XP_034657590.1|DSUB	LOC120450030|XP_039488714.1|DSAN
OG0004864	LOC117895359|XP_034658834.1|DSUB	LOC120448964|XP_039487157.1|DSAN
OG0004865	LOC117898783|XP_034664310.1|DSUB	LOC120452717|XP_039493017.1|DSAN
OG0004866	LOC117893910|XP_034656581.1|DSUB	LOC120448502|XP_039486470.1|DSAN
OG0004867	LOC117891649|XP_034653089.1|DSUB	LOC120445327|XP_039481585.1|DSAN
OG0004868	LOC117890473|XP_034651227.1|DSUB	LOC120456827|XP_039499812.1|DSAN
OG0004869	LOC117892409|XP_034654530.1|DSUB	LOC120444857|XP_039480757.1|DSAN
OG0004870	LOC117891065|XP_034652129.1|DSUB	LOC120446044|XP_039482755.1|DSAN
OG0004871	LOC117892445|XP_034654578.1|DSUB	LOC120445609|XP_039482051.1|DSAN
OG0004872	LOC117891646|XP_034653084.1|DSUB	LOC120445456|XP_039481835.1|DSAN
OG0004873	LOC117902804|XP_034670316.1|DSUB	LOC120458617|XP_039502260.1|DSAN
OG0004874	LOC117897503|XP_034662285.1|DSUB	LOC120452168|XP_039492206.1|DSAN
OG0004875	LOC117903452|XP_034671376.1|DSUB	LOC120457195|XP_039500481.1|DSAN
OG0004876	LOC117900168|XP_034666305.1|DSUB	LOC120457204|XP_039500504.1|DSAN
OG0004877	LOC117895038|XP_034658303.1|DSUB	LOC120449649|XP_039488175.1|DSAN
OG0004878	LOC117891200|XP_034652427.1|DSUB	LOC120458149|XP_039501629.1|DSAN
OG0004879	LOC117891155|XP_034652304.1|DSUB	LOC120446796|XP_039483886.1|DSAN
OG0004880	LOC117893867|XP_034656530.1|DSUB	LOC120448307|XP_039486185.1|DSAN
OG0004881	LOC117895642|XP_034659316.1|DSUB	LOC120447809|XP_039485319.1|DSAN
OG0004882	LOC117893919|XP_034656592.1|DSUB	LOC120449193|XP_039487480.1|DSAN
OG0004883	LOC117895225|XP_034658612.1|DSUB	LOC120450160|XP_039488938.1|DSAN
OG0004884	LOC117891663|XP_034653112.1|DSUB	LOC120447049|XP_039484352.1|DSAN
OG0004885	LOC117890748|XP_034651696.1|DSUB	LOC120444955|XP_039480899.1|DSAN
OG0004886	LOC117890461|XP_034651199.1|DSUB	LOC120444573|XP_039480267.1|DSAN
OG0004887	LOC117891860|XP_034653513.1|DSUB	LOC120446232|XP_039483036.1|DSAN
OG0004888	LOC117892615|XP_034654856.1|DSUB	LOC120445903|XP_039482489.1|DSAN
OG0004889	LOC117891902|XP_034653616.1|DSUB	LOC120450349|XP_039489279.1|DSAN
OG0004890	LOC117889972|XP_034650429.1|DSUB	LOC120444491|XP_039480131.1|DSAN
OG0004891	LOC117903587|XP_034671698.1|DSUB	LOC120456725|XP_039499642.1|DSAN
OG0004892	LOC117890163|XP_034650750.1|DSUB	LOC120446399|XP_039483268.1|DSAN
OG0004893	LOC117891235|XP_034652472.1|DSUB, LOC117889753|XP_034650090.1|DSUB	LOC120444958|XP_039480907.1|DSAN
OG0004894	LOC117891510|XP_034652895.1|DSUB	LOC120445102|XP_039481178.1|DSAN
OG0004895	LOC117892118|XP_034654038.1|DSUB	LOC120445673|XP_039482158.1|DSAN
OG0004896	LOC117890310|XP_034650981.1|DSUB	LOC120445358|XP_039481637.1|DSAN
OG0004897	LOC117892110|XP_034654013.1|DSUB	LOC120445771|XP_039482303.1|DSAN
OG0004898	LOC117891675|XP_034653137.1|DSUB	LOC120450790|XP_039489927.1|DSAN
OG0004899	LOC117891543|XP_034652944.1|DSUB	LOC120457813|XP_039501244.1|DSAN
OG0004900	LOC117890346|XP_034651028.1|DSUB	LOC120449825|XP_039488410.1|DSAN
OG0004901	LOC117892450|XP_034654586.1|DSUB	LOC120450497|XP_039489520.1|DSAN
OG0004902	LOC117895394|XP_034658911.1|DSUB	LOC120448151|XP_039485919.1|DSAN
OG0004903	LOC117892457|XP_034654596.1|DSUB	LOC120446283|XP_039483105.1|DSAN
OG0004904	LOC117898472|XP_034663794.1|DSUB	LOC120451781|XP_039491664.1|DSAN
OG0004905	LOC117890330|XP_034651011.1|DSUB	LOC120446817|XP_039483924.1|DSAN
OG0004906	LOC117893620|XP_034656188.1|DSUB	LOC120448259|XP_039486110.1|DSAN
OG0004907	LOC117893918|XP_034656591.1|DSUB	LOC120449486|XP_039487897.1|DSAN
OG0004908	LOC117894170|XP_034656963.1|DSUB	LOC120448916|XP_039487073.1|DSAN
OG0004909	LOC117895421|XP_034658948.1|DSUB	LOC120448402|XP_039486326.1|DSAN
OG0004910	LOC117895418|XP_034658942.1|DSUB	LOC120448400|XP_039486324.1|DSAN
OG0004911	LOC117894907|XP_034658093.1|DSUB	LOC120448224|XP_039486053.1|DSAN
OG0004912	LOC117893621|XP_034656189.1|DSUB	LOC120448261|XP_039486113.1|DSAN
OG0004913	LOC117892601|XP_034654832.1|DSUB	LOC120444413|XP_039479972.1|DSAN
OG0004914	LOC117889828|XP_034650200.1|DSUB	LOC120444410|XP_039479966.1|DSAN
OG0004915	LOC117890264|XP_034650912.1|DSUB	LOC120445837|XP_039482392.1|DSAN
OG0004916	LOC117892174|XP_034654144.1|DSUB	LOC120446078|XP_039482792.1|DSAN
OG0004917	LOC117894107|XP_034656873.1|DSUB	LOC120447532|XP_039484903.1|DSAN
OG0004918	LOC117894103|XP_034656869.1|DSUB	LOC120447531|XP_039484900.1|DSAN
OG0004919	LOC117899371|XP_034665242.1|DSUB	LOC120454622|XP_039496024.1|DSAN
OG0004920	LOC117894155|XP_034656943.1|DSUB	LOC120447969|XP_039485594.1|DSAN
OG0004921	LOC117895049|XP_034658318.1|DSUB	LOC120447564|XP_039484954.1|DSAN
OG0004922	LOC117895410|XP_034658933.1|DSUB	LOC120448221|XP_039486045.1|DSAN
OG0004923	LOC117893288|XP_034655746.1|DSUB	LOC120447558|XP_039484946.1|DSAN
OG0004924	LOC117895256|XP_034658667.1|DSUB	LOC120449270|XP_039487587.1|DSAN
OG0004925	LOC117894737|XP_034657827.1|DSUB	LOC120449720|XP_039488280.1|DSAN
OG0004926	LOC117893749|XP_034656376.1|DSUB	LOC120449984|XP_039488626.1|DSAN
OG0004927	LOC117893724|XP_034656316.1|DSUB	LOC120450464|XP_039489423.1|DSAN
OG0004928	LOC117892486|XP_034654643.1|DSUB	LOC120444387|XP_039479929.1|DSAN
OG0004929	LOC117895559|XP_034659159.1|DSUB	LOC120448181|XP_039485965.1|DSAN
OG0004930	LOC117891868|XP_034653521.1|DSUB	LOC120444660|XP_039480436.1|DSAN
OG0004931	LOC117892603|XP_034654834.1|DSUB	LOC120444417|XP_039479978.1|DSAN
OG0004932	LOC117895104|XP_034658396.1|DSUB	LOC120447983|XP_039485612.1|DSAN
OG0004933	LOC117891662|XP_034653109.1|DSUB	LOC120446111|XP_039482839.1|DSAN
OG0004934	LOC117891032|XP_034652089.1|DSUB	LOC120444885|XP_039480802.1|DSAN
OG0004935	LOC117892402|XP_034654519.1|DSUB	LOC120444392|XP_039479948.1|DSAN
OG0004936	LOC117893049|XP_034655317.1|DSUB	LOC120449024|XP_039487239.1|DSAN
OG0004937	LOC117895247|XP_034658649.1|DSUB	LOC120449267|XP_039487583.1|DSAN
OG0004938	LOC117893335|XP_034655816.1|DSUB	LOC120448063|XP_039485762.1|DSAN
OG0004939	LOC117895430|XP_034658970.1|DSUB	LOC120448470|XP_039486428.1|DSAN
OG0004940	LOC117895427|XP_034658956.1|DSUB	LOC120448841|XP_039486976.1|DSAN
OG0004941	LOC117893391|XP_034655879.1|DSUB	LOC120448242|XP_039486081.1|DSAN
OG0004942	LOC117895780|XP_034659569.1|DSUB	LOC120448227|XP_039486057.1|DSAN
OG0004943	LOC117895806|XP_034659621.1|DSUB	LOC120448328|XP_039486214.1|DSAN
OG0004944	LOC117894341|XP_034657219.1|DSUB	LOC120449302|XP_039487628.1|DSAN
OG0004945	LOC117890066|XP_034650596.1|DSUB	LOC120458111|XP_039501575.1|DSAN
OG0004946	LOC117894783|XP_034657900.1|DSUB	LOC120448138|XP_039485889.1|DSAN
OG0004947	LOC117893932|XP_034656606.1|DSUB	LOC120450425|XP_039489367.1|DSAN
OG0004948	LOC117894891|XP_034658065.1|DSUB	LOC120449683|XP_039488233.1|DSAN
OG0004949	LOC117893893|XP_034656561.1|DSUB	LOC120449931|XP_039488562.1|DSAN
OG0004950	LOC117893399|XP_034655889.1|DSUB	LOC120450302|XP_039489174.1|DSAN
OG0004951	LOC117898660|XP_034664126.1|DSUB	LOC120450795|XP_039489894.1|DSAN
OG0004952	LOC117894069|XP_034656813.1|DSUB	LOC120447896|XP_039485472.1|DSAN
OG0004953	LOC117893401|XP_034655891.1|DSUB	LOC120448966|XP_039487159.1|DSAN
OG0004954	LOC117893396|XP_034655885.1|DSUB	LOC120449352|XP_039487696.1|DSAN
OG0004955	LOC117893065|XP_034655363.1|DSUB	LOC120450373|XP_039489295.1|DSAN
OG0004956	LOC117891184|XP_034652401.1|DSUB	LOC120458550|XP_039502165.1|DSAN
OG0004957	LOC117894664|XP_034657731.1|DSUB	LOC120447565|XP_039484957.1|DSAN
OG0004958	LOC117894434|XP_034657388.1|DSUB	LOC120448413|XP_039486344.1|DSAN
OG0004959	LOC117894678|XP_034657746.1|DSUB	LOC120447792|XP_039485286.1|DSAN
OG0004960	LOC117893108|XP_034655432.1|DSUB	LOC120447790|XP_039485282.1|DSAN
OG0004961	LOC117891080|XP_034652151.1|DSUB	LOC120443711|XP_039478890.1|DSAN
OG0004962	LOC117895224|XP_034658610.1|DSUB	LOC120448695|XP_039486783.1|DSAN
OG0004963	LOC117895006|XP_034658244.1|DSUB	LOC120450566|XP_039489610.1|DSAN
OG0004964	LOC117893544|XP_034656085.1|DSUB	LOC120450558|XP_039489600.1|DSAN
OG0004965	LOC117893301|XP_034655768.1|DSUB	LOC120447607|XP_039485014.1|DSAN
OG0004966	LOC117893290|XP_034655750.1|DSUB	LOC120447606|XP_039485011.1|DSAN
OG0004967	LOC117892410|XP_034654531.1|DSUB	LOC120444875|XP_039480794.1|DSAN
OG0004968	LOC117894964|XP_034658188.1|DSUB	LOC120449223|XP_039487529.1|DSAN
OG0004969	LOC117890462|XP_034651201.1|DSUB	LOC120446624|XP_039483618.1|DSAN
OG0004970	LOC117894959|XP_034658180.1|DSUB	LOC120449753|XP_039488321.1|DSAN
OG0004971	LOC117894962|XP_034658184.1|DSUB	LOC120449000|XP_039487202.1|DSAN
OG0004972	LOC117893304|XP_034655772.1|DSUB	LOC120450277|XP_039489127.1|DSAN
OG0004973	LOC117894715|XP_034657788.1|DSUB	LOC120449317|XP_039487647.1|DSAN
OG0004974	LOC117894941|XP_034658154.1|DSUB	LOC120448739|XP_039486853.1|DSAN
OG0004975	LOC117894112|XP_034656883.1|DSUB	LOC120447559|XP_039484947.1|DSAN
OG0004976	LOC117895732|XP_034659478.1|DSUB	LOC120449697|XP_039488247.1|DSAN
OG0004977	LOC117891209|XP_034652439.1|DSUB	LOC120445428|XP_039481789.1|DSAN
OG0004978	LOC117892677|XP_034654966.1|DSUB	LOC120447019|XP_039484272.1|DSAN
OG0004979	LOC117895810|XP_034659627.1|DSUB	LOC120449469|XP_039487875.1|DSAN
OG0004980	LOC117894098|XP_034656861.1|DSUB	LOC120448748|XP_039486862.1|DSAN
OG0004981	LOC117894837|XP_034657976.1|DSUB	LOC120449784|XP_039488359.1|DSAN
OG0004982	LOC117894176|XP_034656972.1|DSUB	LOC120448343|XP_039486239.1|DSAN
OG0004983	LOC117893791|XP_034656425.1|DSUB	LOC120447964|XP_039485589.1|DSAN
OG0004984	LOC117894225|XP_034657032.1|DSUB	LOC120448712|XP_039486808.1|DSAN
OG0004985	LOC117895570|XP_034659181.1|DSUB	LOC120450413|XP_039489354.1|DSAN
OG0004986	LOC117893922|XP_034656595.1|DSUB	LOC120448939|XP_039487117.1|DSAN
OG0004987	LOC117895397|XP_034658916.1|DSUB	LOC120450514|XP_039489521.1|DSAN
OG0004989	LOC117895398|XP_034658917.1|DSUB	LOC120449051|XP_039487277.1|DSAN
OG0004990	LOC117890516|XP_034651311.1|DSUB	LOC120445985|XP_039482652.1|DSAN
OG0004991	LOC117892567|XP_034654780.1|DSUB	LOC120446929|XP_039484114.1|DSAN
OG0004992	LOC117892568|XP_034654781.1|DSUB	LOC120446940|XP_039484124.1|DSAN
OG0004993	LOC117894914|XP_034658100.1|DSUB	LOC120448565|XP_039486556.1|DSAN
OG0004994	LOC117893477|XP_034655991.1|DSUB	LOC120450044|XP_039488731.1|DSAN
OG0004995	LOC117894918|XP_034658108.1|DSUB	LOC120450339|XP_039489242.1|DSAN
OG0004996	LOC117895451|XP_034659014.1|DSUB	LOC120449451|XP_039487857.1|DSAN
OG0004997	LOC117891536|XP_034652938.1|DSUB	LOC120445362|XP_039481667.1|DSAN
OG0004998	LOC117891271|XP_034652537.1|DSUB	LOC120447059|XP_039484382.1|DSAN
OG0004999	LOC117893016|XP_034655263.1|DSUB	LOC120449227|XP_039487532.1|DSAN
OG0005000	LOC117892031|XP_034653846.1|DSUB	LOC120444520|XP_039480197.1|DSAN
OG0005001	LOC117895295|XP_034658740.1|DSUB	LOC120448366|XP_039486268.1|DSAN
OG0005002	LOC117899102|XP_034664773.1|DSUB	LOC120451804|XP_039491691.1|DSAN
OG0005003	LOC117893581|XP_034656145.1|DSUB	LOC120448199|XP_039485999.1|DSAN
OG0005004	LOC117894741|XP_034657831.1|DSUB	LOC120448039|XP_039485716.1|DSAN
OG0005005	LOC117893785|XP_034656420.1|DSUB	LOC120447808|XP_039485318.1|DSAN
OG0005006	LOC117895131|XP_034658436.1|DSUB	LOC120448871|XP_039487017.1|DSAN
OG0005007	LOC117893492|XP_034656017.1|DSUB	LOC120448226|XP_039486055.1|DSAN
OG0005008	LOC117894180|XP_034656977.1|DSUB	LOC120449525|XP_039487971.1|DSAN
OG0005009	LOC117893365|XP_034655847.1|DSUB	LOC120449588|XP_039488085.1|DSAN
OG0005010	LOC117893364|XP_034655846.1|DSUB	LOC120448395|XP_039486317.1|DSAN
OG0005011	LOC117889842|XP_034650225.1|DSUB	LOC120446311|XP_039483160.1|DSAN
OG0005012	LOC117893474|XP_034655987.1|DSUB	LOC120449393|XP_039487770.1|DSAN
OG0005013	LOC117896226|XP_034660252.1|DSUB	LOC120453320|XP_039493911.1|DSAN
OG0005014	LOC117895058|XP_034658329.1|DSUB	LOC120449296|XP_039487620.1|DSAN
OG0005015	LOC117894818|XP_034657951.1|DSUB	LOC120450545|XP_039489582.1|DSAN
OG0005016	LOC117894840|XP_034657979.1|DSUB	LOC120449523|XP_039487969.1|DSAN
OG0005017	LOC117895273|XP_034658689.1|DSUB	LOC120447446|XP_039484737.1|DSAN
OG0005018	LOC117892904|XP_034655100.1|DSUB	LOC120447667|XP_039485118.1|DSAN
OG0005019	LOC117893098|XP_034655421.1|DSUB	LOC120447540|XP_039484920.1|DSAN
OG0005020	LOC117890924|XP_034651946.1|DSUB	LOC120458641|XP_039502303.1|DSAN
OG0005021	LOC117901585|XP_034668285.1|DSUB	LOC120444606|XP_039480319.1|DSAN
OG0005022	LOC117895277|XP_034658702.1|DSUB	LOC120450416|XP_039489359.1|DSAN
OG0005023	LOC117890170|XP_034650760.1|DSUB	LOC120458605|XP_039502244.1|DSAN
OG0005024	LOC117893564|XP_034656124.1|DSUB	LOC120448223|XP_039486052.1|DSAN
OG0005025	LOC117895515|XP_034659111.1|DSUB	LOC120448238|XP_039486076.1|DSAN
OG0005026	LOC117895303|XP_034658753.1|DSUB	LOC120448370|XP_039486273.1|DSAN
OG0005027	LOC117893936|XP_034656611.1|DSUB	LOC120449077|XP_039487313.1|DSAN
OG0005028	LOC117898012|XP_034663032.1|DSUB	LOC120452285|XP_039492351.1|DSAN
OG0005029	LOC117894682|XP_034657751.1|DSUB	LOC120450527|XP_039489548.1|DSAN
OG0005030	LOC117895108|XP_034658402.1|DSUB	LOC120450366|XP_039489284.1|DSAN
OG0005031	LOC117893518|XP_034656048.1|DSUB	LOC120448184|XP_039485973.1|DSAN
OG0005032	LOC117893284|XP_034655741.1|DSUB	LOC120448248|XP_039486092.1|DSAN
OG0005033	LOC117893085|XP_034655397.1|DSUB	LOC120447945|XP_039485557.1|DSAN
OG0005034	LOC117893087|XP_034655401.1|DSUB	LOC120448804|XP_039486929.1|DSAN
OG0005035	LOC117894662|XP_034657728.1|DSUB	LOC120448249|XP_039486093.1|DSAN
OG0005036	LOC117894351|XP_034657231.1|DSUB	LOC120450097|XP_039488825.1|DSAN
OG0005037	LOC117894486|XP_034657484.1|DSUB	LOC120449974|XP_039488615.1|DSAN
OG0005038	LOC117893089|XP_034655405.1|DSUB	LOC120447543|XP_039484923.1|DSAN
OG0005039	LOC117902364|XP_034669570.1|DSUB	LOC120444104|XP_039479566.1|DSAN
OG0005040	LOC117892990|XP_034655233.1|DSUB	LOC120449341|XP_039487681.1|DSAN
OG0005041	LOC117895227|XP_034658614.1|DSUB	LOC120448696|XP_039486784.1|DSAN
OG0005042	LOC117893074|XP_034655383.1|DSUB	LOC120449685|XP_039488235.1|DSAN
OG0005043	LOC117890610|XP_034651440.1|DSUB	LOC120445071|XP_039481132.1|DSAN
OG0005044	LOC117890899|XP_034651885.1|DSUB	LOC120445059|XP_039481118.1|DSAN
OG0005045	LOC117889957|XP_034650406.1|DSUB	LOC120445066|XP_039481126.1|DSAN
OG0005046	LOC117890817|XP_034651778.1|DSUB	LOC120444911|XP_039480837.1|DSAN
OG0005047	LOC117895192|XP_034658565.1|DSUB	LOC120449149|XP_039487418.1|DSAN
OG0005048	LOC117894586|XP_034657622.1|DSUB	LOC120449349|XP_039487694.1|DSAN
OG0005049	LOC117895845|XP_034659691.1|DSUB	LOC120448247|XP_039486090.1|DSAN
OG0005050	LOC117890255|XP_034650895.1|DSUB	LOC120444972|XP_039480926.1|DSAN
OG0005051	LOC117893645|XP_034656222.1|DSUB	LOC120450633|XP_039489716.1|DSAN
OG0005052	LOC117893649|XP_034656229.1|DSUB	LOC120450635|XP_039489719.1|DSAN
OG0005053	LOC117900313|XP_034666534.1|DSUB	LOC120444388|XP_039479941.1|DSAN
OG0005054	LOC117893592|XP_034656157.1|DSUB	LOC120448125|XP_039485870.1|DSAN
OG0005055	LOC117903520|XP_034671525.1|DSUB	LOC120457219|XP_039500523.1|DSAN
OG0005056	LOC117891466|XP_034652840.1|DSUB	LOC120445894|XP_039482483.1|DSAN
OG0005057	LOC117895865|XP_034659722.1|DSUB	LOC120448081|XP_039485790.1|DSAN
