Orthogroup	DSUB.longest_only	DELE.longest_only
OG0003876	LOC117900179|XP_034666315.1|DSUB	LOC108147940|XP_017130214.1|DELE
OG0003877	LOC117900190|XP_034666330.1|DSUB	LOC108138330|XP_017115982.1|DELE
OG0003878	LOC117900973|XP_034667448.1|DSUB	LOC108138934|XP_017116996.1|DELE
OG0003879	LOC117892915|XP_034655119.1|DSUB	LOC108146092|XP_017127409.1|DELE
OG0003880	LOC117893803|XP_034656438.1|DSUB	LOC108150247|XP_017133798.1|DELE
OG0003881	LOC117892053|XP_034653872.1|DSUB	LOC108144776|XP_017125374.1|DELE
OG0003882	LOC117892507|XP_034654677.1|DSUB	LOC108140490|XP_017118742.1|DELE
OG0003883	LOC117896241|XP_034660289.1|DSUB	LOC108136554|XP_017113350.1|DELE
OG0003884	LOC117902435|XP_034669708.1|DSUB	LOC108149416|XP_017132469.1|DELE
OG0003885	LOC117901682|XP_034668416.1|DSUB	LOC108135269|XP_017111435.1|DELE
OG0003886	LOC117901679|XP_034668413.1|DSUB	LOC108135301|XP_017111474.1|DELE
OG0003887	LOC117901329|XP_034667929.1|DSUB	LOC108148038|XP_017130367.1|DELE
OG0003888	LOC117898817|XP_034664370.1|DSUB	LOC108148819|XP_017131562.1|DELE
OG0003889	LOC117901619|XP_034668337.1|DSUB	LOC108148019|XP_017130342.1|DELE
OG0003890	LOC117894912|XP_034658099.1|DSUB	LOC108146393|XP_017127878.1|DELE
OG0003891	LOC117902455|XP_034669743.1|DSUB	LOC108149521|XP_017132639.1|DELE
OG0003892	LOC117893565|XP_034656126.1|DSUB	LOC108146508|XP_017128033.1|DELE
OG0003893	LOC117902662|XP_034670081.1|DSUB	LOC108138946|XP_017117014.1|DELE
OG0003894	LOC117902311|XP_034669485.1|DSUB	LOC108141695|XP_017120667.1|DELE
OG0003895	LOC117889952|XP_034650398.1|DSUB	LOC108145372|XP_017126255.1|DELE
OG0003896	LOC117890709|XP_034651627.1|DSUB	LOC108145525|XP_017126499.1|DELE
OG0003897	LOC117890744|XP_034651690.1|DSUB	LOC108144503|XP_017124925.1|DELE
OG0003898	LOC117902290|XP_034669459.1|DSUB	LOC108138748|XP_017116637.1|DELE
OG0003899	LOC117902479|XP_034669781.1|DSUB	LOC108137846|XP_017115261.1|DELE
OG0003900	LOC117902740|XP_034670208.1|DSUB	LOC108147966|XP_017130252.1|DELE
OG0003901	LOC117900243|XP_034666422.1|DSUB	LOC108150470|XP_017134152.1|DELE
OG0003902	LOC117900238|XP_034666418.1|DSUB	LOC108150715|XP_017134490.1|DELE
OG0003903	LOC117900334|XP_034666563.1|DSUB	LOC108138162|XP_017115741.1|DELE
OG0003904	LOC117900333|XP_034666562.1|DSUB	LOC108138161|XP_017115740.1|DELE
OG0003905	LOC117899524|XP_034665475.1|DSUB	LOC108142968|XP_017122607.1|DELE
OG0003906	LOC117891040|XP_034652100.1|DSUB	LOC108143717|XP_017123741.1|DELE
OG0003907	LOC117900823|XP_034667221.1|DSUB	LOC108149522|XP_017132644.1|DELE
OG0003908	LOC117900826|XP_034667225.1|DSUB	LOC108149207|XP_017132125.1|DELE
OG0003909	LOC117891544|XP_034652946.1|DSUB	LOC108144605|XP_017125110.1|DELE
OG0003910	LOC117902076|XP_034669062.1|DSUB	LOC108140962|XP_017119519.1|DELE
OG0003911	LOC117900722|XP_034667081.1|DSUB	LOC108139045|XP_017117151.1|DELE
OG0003912	LOC117901761|XP_034668540.1|DSUB	LOC108138323|XP_017115973.1|DELE
OG0003913	LOC117902102|XP_034669096.1|DSUB	LOC108149491|XP_017132599.1|DELE
OG0003914	LOC117900464|XP_034666730.1|DSUB	LOC108134520|XP_017110347.1|DELE
OG0003915	LOC117893965|XP_034656660.1|DSUB	LOC108137596|XP_017114817.1|DELE
OG0003916	LOC117902064|XP_034669030.1|DSUB	LOC108150509|XP_017134214.1|DELE
OG0003917	LOC117900107|XP_034666221.1|DSUB	LOC108149499|XP_017132611.1|DELE
OG0003918	LOC117901789|XP_034668590.1|DSUB	LOC108138023|XP_017115483.1|DELE
OG0003919	LOC117900611|XP_034666923.1|DSUB	LOC108138993|XP_017117071.1|DELE
OG0003920	LOC117891834|XP_034653476.1|DSUB	LOC108137546|XP_017114759.1|DELE
OG0003921	LOC117901389|XP_034668014.1|DSUB	LOC108142023|XP_017121188.1|DELE
OG0003922	LOC117900458|XP_034666722.1|DSUB	LOC108134491|XP_017110299.1|DELE
OG0003923	LOC117902993|XP_034670600.1|DSUB	LOC108145324|XP_017126191.1|DELE
OG0003924	LOC117890234|XP_034650863.1|DSUB	LOC108149099|XP_017131984.1|DELE
OG0003925	LOC117899977|XP_034666028.1|DSUB	LOC108147780|XP_017129999.1|DELE
OG0003926	LOC117902718|XP_034670174.1|DSUB	LOC108147792|XP_017130020.1|DELE
OG0003927	LOC117900935|XP_034667392.1|DSUB	LOC108148042|XP_017130372.1|DELE
OG0003928	LOC117900265|XP_034666465.1|DSUB	LOC108142068|XP_017121243.1|DELE
OG0003929	LOC117900457|XP_034666720.1|DSUB	LOC108134516|XP_017110342.1|DELE
OG0003930	LOC117902609|XP_034670012.1|DSUB	LOC108135241|XP_017111392.1|DELE
OG0003931	LOC117902595|XP_034669987.1|DSUB	LOC108135220|XP_017111332.1|DELE
OG0003932	LOC117891413|XP_034652751.1|DSUB	LOC108149899|XP_017133289.1|DELE
OG0003933	LOC117902429|XP_034669686.1|DSUB	LOC108139020|XP_017117113.1|DELE
OG0003934	LOC117900643|XP_034666965.1|DSUB	LOC108141678|XP_017120642.1|DELE
OG0003935	LOC117890455|XP_034651183.1|DSUB	LOC108141431|XP_017120304.1|DELE
OG0003936	LOC117890469|XP_034651215.1|DSUB	LOC108141432|XP_017120305.1|DELE
OG0003937	LOC117892366|XP_034654468.1|DSUB	LOC108149930|XP_017133334.1|DELE
OG0003938	LOC117902213|XP_034669323.1|DSUB	LOC108147781|XP_017130000.1|DELE
OG0003939	LOC117901944|XP_034668807.1|DSUB	LOC108148032|XP_017130360.1|DELE
OG0003940	LOC117902222|XP_034669346.1|DSUB	LOC108147794|XP_017130022.1|DELE
OG0003941	LOC117902227|XP_034669351.1|DSUB	LOC108147803|XP_017130033.1|DELE
OG0003942	LOC117901612|XP_034668322.1|DSUB	LOC108138301|XP_017115945.1|DELE
OG0003943	LOC117902229|XP_034669354.1|DSUB	LOC108147808|XP_017130039.1|DELE
OG0003944	LOC117900904|XP_034667354.1|DSUB	LOC108138343|XP_017116001.1|DELE
OG0003945	LOC117889981|XP_034650453.1|DSUB	LOC108143523|XP_017123496.1|DELE
OG0003946	LOC117901299|XP_034667894.1|DSUB	LOC108138930|XP_017116989.1|DELE
OG0003947	LOC117901422|XP_034668049.1|DSUB	LOC108138990|XP_017117067.1|DELE
OG0003948	LOC117901468|XP_034668121.1|DSUB	LOC108139074|XP_017117187.1|DELE
OG0003949	LOC117901462|XP_034668106.1|DSUB	LOC108138903|XP_017116941.1|DELE
OG0003950	LOC117901718|XP_034668485.1|DSUB	LOC108148256|XP_017130673.1|DELE
OG0003951	LOC117902114|XP_034669119.1|DSUB	LOC108148310|XP_017130789.1|DELE
OG0003952	LOC117901533|XP_034668213.1|DSUB	LOC108134475|XP_017110278.1|DELE
OG0003953	LOC117902565|XP_034669898.1|DSUB	LOC108135233|XP_017111381.1|DELE
OG0003954	LOC117894293|XP_034657144.1|DSUB	LOC108146469|XP_017127976.1|DELE
OG0003955	LOC117901558|XP_034668247.1|DSUB	LOC108141657|XP_017120616.1|DELE
OG0003956	LOC117900485|XP_034666760.1|DSUB	LOC108149427|XP_017132483.1|DELE
OG0003957	LOC117894617|XP_034657667.1|DSUB	LOC108147519|XP_017129589.1|DELE
OG0003958	LOC117894089|XP_034656853.1|DSUB	LOC108141618|XP_017120573.1|DELE
OG0003959	LOC117890627|XP_034651467.1|DSUB	LOC108145513|XP_017126470.1|DELE
OG0003960	LOC117890239|XP_034650877.1|DSUB	LOC108140924|XP_017119477.1|DELE
OG0003961	LOC117902587|XP_034669977.1|DSUB	LOC108138154|XP_017115730.1|DELE
OG0003962	LOC117901025|XP_034667519.1|DSUB	LOC108148073|XP_017130415.1|DELE
OG0003963	LOC117901858|XP_034668703.1|DSUB	LOC108138895|XP_017116922.1|DELE
OG0003964	LOC117900432|XP_034666693.1|DSUB	LOC108134766|XP_017110701.1|DELE
OG0003965	LOC117902159|XP_034669189.1|DSUB	LOC108138763|XP_017116663.1|DELE
OG0003966	LOC117901861|XP_034668707.1|DSUB	LOC108146845|XP_017128540.1|DELE
OG0003967	LOC117891808|XP_034653382.1|DSUB	LOC108143443|XP_017123347.1|DELE
OG0003968	LOC117890285|XP_034650938.1|DSUB	LOC108143471|XP_017123402.1|DELE
OG0003969	LOC117890808|XP_034651774.1|DSUB	LOC108144680|XP_017125232.1|DELE
OG0003970	LOC117902476|XP_034669776.1|DSUB	LOC108137833|XP_017115247.1|DELE
OG0003971	LOC117902329|XP_034669512.1|DSUB	LOC108142081|XP_017121258.1|DELE
OG0003972	LOC117893209|XP_034655628.1|DSUB	LOC108136062|XP_017112494.1|DELE
OG0003973	LOC117891962|XP_034653725.1|DSUB	LOC108144368|XP_017124628.1|DELE
OG0003974	LOC117890162|XP_034650749.1|DSUB	LOC108144733|XP_017125318.1|DELE
OG0003975	LOC117902118|XP_034669127.1|DSUB	LOC108141809|XP_017120864.1|DELE
OG0003976	LOC117900394|XP_034666639.1|DSUB	LOC108138905|XP_017116945.1|DELE
OG0003977	LOC117902245|XP_034669381.1|DSUB	LOC108149546|XP_017132671.1|DELE
OG0003978	LOC117895753|XP_034659516.1|DSUB	LOC108146299|XP_017127736.1|DELE
OG0003979	LOC117900006|XP_034666071.1|DSUB	LOC108142031|XP_017121197.1|DELE
OG0003980	LOC117896524|XP_034660785.1|DSUB	LOC108148373|XP_017130887.1|DELE
OG0003981	LOC117901702|XP_034668458.1|DSUB	LOC108138126|XP_017115648.1|DELE
OG0003982	LOC117902664|XP_034670084.1|DSUB	LOC108138643|XP_017116471.1|DELE
OG0003983	LOC117900192|XP_034666333.1|DSUB	LOC108138050|XP_017115514.1|DELE
OG0003984	LOC117901233|XP_034667796.1|DSUB	LOC108138971|XP_017117043.1|DELE
OG0003985	LOC117900623|XP_034666942.1|DSUB	LOC108138886|XP_017116907.1|DELE
OG0003986	LOC117900550|XP_034666844.1|DSUB	LOC108138055|XP_017115520.1|DELE
OG0003987	LOC117900301|XP_034666506.1|DSUB	LOC108138234|XP_017115847.1|DELE
OG0003988	LOC117900551|XP_034666845.1|DSUB	LOC108148014|XP_017130336.1|DELE
OG0003989	LOC117900429|XP_034666690.1|DSUB	LOC108138212|XP_017115820.1|DELE
OG0003990	LOC117900325|XP_034666546.1|DSUB	LOC108139050|XP_017117157.1|DELE
OG0003991	LOC117902349|XP_034669550.1|DSUB	LOC108138830|XP_017116823.1|DELE
OG0003992	LOC117902087|XP_034669071.1|DSUB	LOC108138786|XP_017116751.1|DELE
OG0003993	LOC117900888|XP_034667310.1|DSUB	LOC108134972|XP_017110992.1|DELE
OG0003994	LOC117896966|XP_034661401.1|DSUB	LOC108147228|XP_017129109.1|DELE
OG0003995	LOC117890864|XP_034651842.1|DSUB	LOC108149097|XP_017131982.1|DELE
OG0003996	LOC117891128|XP_034652223.1|DSUB	LOC108149683|XP_017132937.1|DELE
OG0003997	LOC117900424|XP_034666679.1|DSUB	LOC108138314|XP_017115960.1|DELE
OG0003998	LOC117899978|XP_034666029.1|DSUB	LOC108146862|XP_017128582.1|DELE, LOC108135459|XP_017111691.1|DELE
OG0003999	LOC117901862|XP_034668709.1|DSUB	LOC108141788|XP_017120793.1|DELE
OG0004000	LOC117903165|XP_034670901.1|DSUB	LOC108136535|XP_017113315.1|DELE
OG0004001	LOC117889869|XP_034650268.1|DSUB	LOC108144505|XP_017124928.1|DELE
OG0004002	LOC117902635|XP_034670048.1|DSUB	LOC108138225|XP_017115836.1|DELE
OG0004003	LOC117902568|XP_034669917.1|DSUB	LOC108134507|XP_017110327.1|DELE
OG0004004	LOC117902797|XP_034670306.1|DSUB	LOC108149433|XP_017132495.1|DELE
OG0004005	LOC117900109|XP_034666223.1|DSUB	LOC108149505|XP_017132617.1|DELE
OG0004006	LOC117901596|XP_034668300.1|DSUB	LOC108141870|XP_017120953.1|DELE
OG0004007	LOC117900718|XP_034667072.1|DSUB	LOC108134750|XP_017110680.1|DELE
OG0004008	LOC117902012|XP_034668951.1|DSUB	LOC108148770|XP_017131469.1|DELE
OG0004009	LOC117901490|XP_034668149.1|DSUB	LOC108148058|XP_017130400.1|DELE
OG0004010	LOC117902126|XP_034669144.1|DSUB	LOC108149301|XP_017132240.1|DELE
OG0004011	LOC117901756|XP_034668534.1|DSUB	LOC108149544|XP_017132670.1|DELE
OG0004012	LOC117896309|XP_034660424.1|DSUB	LOC108148969|XP_017131796.1|DELE
OG0004013	LOC117900063|XP_034666158.1|DSUB	LOC108149465|XP_017132559.1|DELE
OG0004014	LOC117893207|XP_034655624.1|DSUB	LOC108136061|XP_017112493.1|DELE
OG0004015	LOC117900205|XP_034666370.1|DSUB	LOC108138160|XP_017115738.1|DELE
OG0004016	LOC117901134|XP_034667667.1|DSUB	LOC108142048|XP_017121218.1|DELE
OG0004017	LOC117902365|XP_034669571.1|DSUB	LOC108134966|XP_017110983.1|DELE
OG0004018	LOC117892316|XP_034654360.1|DSUB	LOC108147363|XP_017129288.1|DELE
OG0004019	LOC117900602|XP_034666905.1|DSUB	LOC108141929|XP_017121054.1|DELE
OG0004020	LOC117900027|XP_034666105.1|DSUB	LOC108138754|XP_017116645.1|DELE
OG0004021	LOC117900613|XP_034666926.1|DSUB	LOC108138751|XP_017116641.1|DELE
OG0004022	LOC117902061|XP_034669024.1|DSUB	LOC108150508|XP_017134213.1|DELE
OG0004023	LOC117891529|XP_034652921.1|DSUB	LOC108143350|XP_017123160.1|DELE
OG0004024	LOC117901856|XP_034668699.1|DSUB	LOC108150533|XP_017134253.1|DELE
OG0004025	LOC117900037|XP_034666117.1|DSUB	LOC108141717|XP_017120697.1|DELE
OG0004026	LOC117901640|XP_034668362.1|DSUB	LOC108147974|XP_017130269.1|DELE
OG0004027	LOC117890349|XP_034651033.1|DSUB	LOC108141291|XP_017120047.1|DELE
OG0004028	LOC117902150|XP_034669178.1|DSUB	LOC108137801|XP_017115194.1|DELE
OG0004029	LOC117902625|XP_034670033.1|DSUB	LOC108142055|XP_017121226.1|DELE
OG0004030	LOC117890854|XP_034651832.1|DSUB	LOC108144748|XP_017125340.1|DELE
OG0004031	LOC117900287|XP_034666489.1|DSUB	LOC108138307|XP_017115953.1|DELE
OG0004033	LOC117900701|XP_034667044.1|DSUB	LOC108141818|XP_017120884.1|DELE
OG0004034	LOC117902658|XP_034670077.1|DSUB	LOC108138877|XP_017116895.1|DELE
OG0004035	LOC117902216|XP_034669333.1|DSUB	LOC108147783|XP_017130005.1|DELE
OG0004036	LOC117900055|XP_034666143.1|DSUB	LOC108147925|XP_017130188.1|DELE
OG0004037	LOC117900661|XP_034666987.1|DSUB	LOC108138122|XP_017115643.1|DELE
OG0004038	LOC117900821|XP_034667219.1|DSUB	LOC108149564|XP_017132693.1|DELE
OG0004039	LOC117902778|XP_034670265.1|DSUB	LOC108147905|XP_017130155.1|DELE
OG0004040	LOC117892144|XP_034654074.1|DSUB	LOC108149183|XP_017132089.1|DELE
OG0004041	LOC117901135|XP_034667672.1|DSUB	LOC108137435|XP_017114589.1|DELE
OG0004042	LOC117893981|XP_034656684.1|DSUB	LOC108142512|XP_017121918.1|DELE
OG0004043	LOC117900220|XP_034666395.1|DSUB	LOC108135307|XP_017111481.1|DELE
OG0004044	LOC117903238|XP_034671032.1|DSUB	LOC108138546|XP_017116305.1|DELE
OG0004045	LOC117900196|XP_034666346.1|DSUB	LOC108134506|XP_017110325.1|DELE
OG0004046	LOC117901956|XP_034668823.1|DSUB	LOC108137860|XP_017115280.1|DELE
OG0004047	LOC117901318|XP_034667919.1|DSUB	LOC108138287|XP_017115933.1|DELE
OG0004048	LOC117902073|XP_034669054.1|DSUB	LOC108138920|XP_017116975.1|DELE
OG0004049	LOC117901707|XP_034668469.1|DSUB	LOC108145530|XP_017126519.1|DELE
OG0004050	LOC117900117|XP_034666234.1|DSUB	LOC108138820|XP_017116807.1|DELE
OG0004051	LOC117901938|XP_034668798.1|DSUB	LOC108138270|XP_017115913.1|DELE
OG0004052	LOC117903260|XP_034671054.1|DSUB	LOC108142167|XP_017121340.1|DELE
OG0004053	LOC117890778|XP_034651740.1|DSUB	LOC108144374|XP_017124637.1|DELE
OG0004054	LOC117900580|XP_034666880.1|DSUB	LOC108149259|XP_017132190.1|DELE
OG0004055	LOC117899426|XP_034665315.1|DSUB	LOC108140530|XP_017118828.1|DELE
OG0004056	LOC117899459|XP_034665363.1|DSUB	LOC108141111|XP_017119816.1|DELE
OG0004057	LOC117894401|XP_034657300.1|DSUB	LOC108142486|XP_017121861.1|DELE
OG0004058	LOC117893005|XP_034655252.1|DSUB	LOC108146306|XP_017127747.1|DELE
OG0004059	LOC117896990|XP_034661438.1|DSUB	LOC108141177|XP_017119896.1|DELE
OG0004060	LOC117897607|XP_034662461.1|DSUB	LOC108136922|XP_017113885.1|DELE
OG0004061	LOC117896179|XP_034660157.1|DSUB	LOC108137636|XP_017114926.1|DELE
OG0004062	LOC117895395|XP_034658914.1|DSUB	LOC108146245|XP_017127670.1|DELE
OG0004063	LOC117902135|XP_034669164.1|DSUB	LOC108137073|XP_017114067.1|DELE
OG0004064	LOC117894283|XP_034657132.1|DSUB	LOC108142857|XP_017122416.1|DELE
OG0004065	LOC117891993|XP_034653764.1|DSUB	LOC108143681|XP_017123688.1|DELE
OG0004066	LOC117892231|XP_034654225.1|DSUB	LOC108149733|XP_017132992.1|DELE
OG0004067	LOC117903854|XP_034672213.1|DSUB	LOC108137724|XP_017115109.1|DELE
OG0004068	LOC117896230|XP_034660257.1|DSUB	LOC108142978|XP_017122624.1|DELE
OG0004069	LOC117898189|XP_034663296.1|DSUB	LOC108142993|XP_017122654.1|DELE
OG0004070	LOC117895466|XP_034659032.1|DSUB	LOC108145774|XP_017126832.1|DELE
OG0004071	LOC117895244|XP_034658646.1|DSUB	LOC108142785|XP_017122320.1|DELE
OG0004072	LOC117895245|XP_034658647.1|DSUB	LOC108142786|XP_017122321.1|DELE
OG0004073	LOC117891788|XP_034653354.1|DSUB	LOC108135429|XP_017111653.1|DELE
OG0004074	LOC117891804|XP_034653376.1|DSUB	LOC108137534|XP_017114744.1|DELE
OG0004075	LOC117892708|XP_034655015.1|DSUB	LOC108149082|XP_017131950.1|DELE
OG0004076	LOC117891145|XP_034652282.1|DSUB	LOC108149081|XP_017131948.1|DELE
OG0004077	LOC117901947|XP_034668810.1|DSUB	LOC108138761|XP_017116658.1|DELE
OG0004078	LOC117898745|XP_034664258.1|DSUB	LOC108147117|XP_017128895.1|DELE
OG0004079	LOC117889772|XP_034650128.1|DSUB	LOC108138595|XP_017116374.1|DELE
OG0004080	LOC117892184|XP_034654162.1|DSUB	LOC108137969|XP_017115427.1|DELE
OG0004081	LOC117892506|XP_034654676.1|DSUB	LOC108149766|XP_017133079.1|DELE
OG0004082	LOC117902918|XP_034670384.1|DSUB	LOC108145494|XP_017126440.1|DELE, LOC108136070|XP_017112525.1|DELE
OG0004083	LOC117898474|XP_034663796.1|DSUB	LOC108136739|XP_017113570.1|DELE
OG0004084	LOC117893139|XP_034655485.1|DSUB	LOC108146268|XP_017127697.1|DELE
OG0004085	LOC117896282|XP_034660376.1|DSUB	LOC108135821|XP_017112194.1|DELE
OG0004086	LOC117897414|XP_034662132.1|DSUB	LOC108147289|XP_017129196.1|DELE
OG0004087	LOC117891429|XP_034652794.1|DSUB	LOC108144653|XP_017125191.1|DELE
OG0004088	LOC117896483|XP_034660713.1|DSUB	LOC108148973|XP_017131801.1|DELE
OG0004089	LOC117903279|XP_034671078.1|DSUB	LOC108138527|XP_017116276.1|DELE
OG0004090	LOC117897671|XP_034662561.1|DSUB	LOC108136803|XP_017113688.1|DELE
OG0004091	LOC117898856|XP_034664423.1|DSUB	LOC108135002|XP_017111028.1|DELE
OG0004092	LOC117895369|XP_034658850.1|DSUB	LOC108137582|XP_017114801.1|DELE
OG0004094	LOC117903037|XP_034670658.1|DSUB	LOC108136650|XP_017113463.1|DELE
OG0004095	LOC117899324|XP_034665149.1|DSUB	LOC108140730|XP_017119193.1|DELE
OG0004096	LOC117897415|XP_034662133.1|DSUB	LOC108147290|XP_017129197.1|DELE
OG0004097	LOC117895763|XP_034659528.1|DSUB	LOC108146875|XP_017128596.1|DELE
OG0004098	LOC117896832|XP_034661237.1|DSUB	LOC108150125|XP_017133584.1|DELE
OG0004099	LOC117898489|XP_034663816.1|DSUB	LOC108141026|XP_017119596.1|DELE
OG0004100	LOC117897883|XP_034662850.1|DSUB	LOC108141169|XP_017119886.1|DELE
OG0004101	LOC117897255|XP_034661870.1|DSUB	LOC108141191|XP_017119919.1|DELE
OG0004102	LOC117898716|XP_034664225.1|DSUB	LOC108141048|XP_017119676.1|DELE
OG0004103	LOC117898751|XP_034664264.1|DSUB	LOC108147285|XP_017129190.1|DELE
OG0004104	LOC117897941|XP_034662924.1|DSUB	LOC108147284|XP_017129189.1|DELE
OG0004105	LOC117894898|XP_034658080.1|DSUB	LOC108142580|XP_017122023.1|DELE
OG0004106	LOC117894788|XP_034657908.1|DSUB	LOC108146631|XP_017128165.1|DELE
OG0004107	LOC117894272|XP_034657119.1|DSUB	LOC108146364|XP_017127834.1|DELE
OG0004108	LOC117896525|XP_034660786.1|DSUB	LOC108148276|XP_017130722.1|DELE
OG0004109	LOC117897674|XP_034662573.1|DSUB	LOC108136804|XP_017113689.1|DELE
OG0004110	LOC117894159|XP_034656946.1|DSUB	LOC108143265|XP_017123067.1|DELE
OG0004111	LOC117899250|XP_034665023.1|DSUB	LOC108148857|XP_017131642.1|DELE
OG0004112	LOC117895952|XP_034659793.1|DSUB	LOC108147295|XP_017129206.1|DELE
OG0004113	LOC117899059|XP_034664755.1|DSUB	LOC108140887|XP_017119409.1|DELE
OG0004114	LOC117891069|XP_034652138.1|DSUB	LOC108149876|XP_017133257.1|DELE
OG0004115	LOC117891007|XP_034652059.1|DSUB	LOC108149874|XP_017133250.1|DELE
OG0004116	LOC117897326|XP_034661987.1|DSUB	LOC108148983|XP_017131813.1|DELE
OG0004117	LOC117897470|XP_034662212.1|DSUB	LOC108140763|XP_017119239.1|DELE
OG0004118	LOC117891877|XP_034653533.1|DSUB	LOC108144333|XP_017124532.1|DELE
OG0004119	LOC117897357|XP_034662030.1|DSUB	LOC108136897|XP_017113843.1|DELE
OG0004120	LOC117899773|XP_034665935.1|DSUB	LOC108141112|XP_017119817.1|DELE
OG0004121	LOC117892957|XP_034655181.1|DSUB	LOC108146526|XP_017128052.1|DELE
OG0004122	LOC117899222|XP_034664986.1|DSUB	LOC108135386|XP_017111576.1|DELE
OG0004123	LOC117896066|XP_034659976.1|DSUB	LOC108141058|XP_017119697.1|DELE
OG0004124	LOC117892104|XP_034654416.1|DSUB	LOC108150005|XP_017133439.1|DELE
OG0004125	LOC117898854|XP_034664421.1|DSUB	LOC108148881|XP_017131674.1|DELE
OG0004126	LOC117898843|XP_034664409.1|DSUB	LOC108148842|XP_017131606.1|DELE
OG0004127	LOC117901999|XP_034668905.1|DSUB	LOC108141947|XP_017121078.1|DELE
OG0004128	LOC117899790|XP_034665956.1|DSUB	LOC108140806|XP_017119294.1|DELE
OG0004129	LOC117890690|XP_034651570.1|DSUB	LOC108144444|XP_017124819.1|DELE
OG0004130	LOC117903210|XP_034670988.1|DSUB	LOC108147604|XP_017129732.1|DELE
OG0004131	LOC117899799|XP_034665972.1|DSUB	LOC108140782|XP_017119260.1|DELE
OG0004132	LOC117894449|XP_034657437.1|DSUB	LOC108145922|XP_017127097.1|DELE
OG0004133	LOC117900953|XP_034667417.1|DSUB	LOC108138292|XP_017115936.1|DELE
OG0004134	LOC117899759|XP_034665902.1|DSUB	LOC108143921|XP_017123992.1|DELE
OG0004135	LOC117899294|XP_034665097.1|DSUB	LOC108136789|XP_017113642.1|DELE
OG0004136	LOC117897754|XP_034662686.1|DSUB	LOC108141050|XP_017119686.1|DELE
OG0004137	LOC117891904|XP_034653618.1|DSUB	LOC108141483|XP_017120385.1|DELE
OG0004138	LOC117893416|XP_034655919.1|DSUB	LOC108146832|XP_017128517.1|DELE
OG0004139	LOC117903414|XP_034671320.1|DSUB	LOC108135890|XP_017112295.1|DELE
OG0004140	LOC117903689|XP_034671922.1|DSUB	LOC108137575|XP_017114790.1|DELE
OG0004141	LOC117890622|XP_034651461.1|DSUB	LOC108143469|XP_017123397.1|DELE
OG0004142	LOC117903586|XP_034671697.1|DSUB	LOC108149976|XP_017133385.1|DELE
OG0004143	LOC117899363|XP_034665233.1|DSUB	LOC108134795|XP_017110733.1|DELE
OG0004144	LOC117902018|XP_034668959.1|DSUB	LOC108141892|XP_017120991.1|DELE
OG0004145	LOC117894622|XP_034657678.1|DSUB	LOC108147523|XP_017129594.1|DELE
OG0004146	LOC117898974|XP_034664606.1|DSUB	LOC108140723|XP_017119179.1|DELE
OG0004147	LOC117901996|XP_034668901.1|DSUB	LOC108141825|XP_017120895.1|DELE
OG0004148	LOC117899666|XP_034665745.1|DSUB	LOC108135846|XP_017112221.1|DELE
OG0004149	LOC117897825|XP_034662768.1|DSUB	LOC108141074|XP_017119723.1|DELE
OG0004150	LOC117898855|XP_034664422.1|DSUB	LOC108150732|XP_017134526.1|DELE
OG0004151	LOC117897545|XP_034662362.1|DSUB	LOC108143007|XP_017122681.1|DELE
OG0004152	LOC117895958|XP_034659801.1|DSUB	LOC108137460|XP_017114653.1|DELE
OG0004153	LOC117891120|XP_034652216.1|DSUB	LOC108144546|XP_017125005.1|DELE
OG0004154	LOC117894016|XP_034656739.1|DSUB	LOC108146418|XP_017127910.1|DELE
OG0004155	LOC117899413|XP_034665294.1|DSUB	LOC108140557|XP_017118908.1|DELE
OG0004156	LOC117897738|XP_034662665.1|DSUB	LOC108150074|XP_017133529.1|DELE
OG0004157	LOC117902256|XP_034669409.1|DSUB	LOC108134941|XP_017110955.1|DELE
OG0004158	LOC117894190|XP_034656996.1|DSUB	LOC108146541|XP_017128071.1|DELE
OG0004159	LOC117896011|XP_034659899.1|DSUB	LOC108144000|XP_017124108.1|DELE
OG0004160	LOC117895393|XP_034658908.1|DSUB	LOC108145977|XP_017127200.1|DELE
OG0004161	LOC117899791|XP_034665957.1|DSUB	LOC108140402|XP_017118600.1|DELE
OG0004162	LOC117896507|XP_034660750.1|DSUB	LOC108139284|XP_017117470.1|DELE
OG0004163	LOC117898062|XP_034663120.1|DSUB	LOC108139333|XP_017117536.1|DELE
OG0004164	LOC117896477|XP_034660706.1|DSUB	LOC108141170|XP_017119887.1|DELE
OG0004165	LOC117892010|XP_034653792.1|DSUB	LOC108141910|XP_017121017.1|DELE
OG0004166	LOC117890853|XP_034651831.1|DSUB	LOC108144747|XP_017125338.1|DELE
OG0004167	LOC117897092|XP_034661627.1|DSUB	LOC108143894|XP_017123958.1|DELE
OG0004168	LOC117896422|XP_034660630.1|DSUB	LOC108143052|XP_017122750.1|DELE
OG0004169	LOC117893471|XP_034655988.1|DSUB	LOC108138505|XP_017116228.1|DELE
OG0004170	LOC117903084|XP_034670775.1|DSUB	LOC108142682|XP_017122177.1|DELE
OG0004171	LOC117894943|XP_034658161.1|DSUB	LOC108147748|XP_017129968.1|DELE
