Orthogroup	DSUB.longest_only	DSUZ.longest_only
OG0004982	LOC117894176|XP_034656972.1|DSUB	LOC108020738|XP_016944603.2|DSUZ, LOC108020737|XP_036671373.1|DSUZ
OG0004983	LOC117893791|XP_034656425.1|DSUB	LOC108013532|XP_016934918.1|DSUZ
OG0004984	LOC117894225|XP_034657032.1|DSUB	LOC108013590|XP_016935006.1|DSUZ
OG0004985	LOC117895570|XP_034659181.1|DSUB	LOC108012821|XP_016933754.1|DSUZ
OG0004986	LOC117893922|XP_034656595.1|DSUB	LOC108010522|XP_016930887.2|DSUZ
OG0004987	LOC117895397|XP_034658916.1|DSUB	LOC108006666|XP_036672385.1|DSUZ
OG0004989	LOC117895398|XP_034658917.1|DSUB	LOC108006675|XP_036671381.1|DSUZ
OG0004990	LOC117890516|XP_034651311.1|DSUB	LOC108008960|XP_016928360.1|DSUZ
OG0004991	LOC117892567|XP_034654780.1|DSUB	LOC108009102|XP_016928655.1|DSUZ
OG0004992	LOC117892568|XP_034654781.1|DSUB	LOC108009105|XP_036669175.1|DSUZ
OG0004993	LOC117894914|XP_034658100.1|DSUB	LOC108012916|XP_016933928.1|DSUZ
OG0004994	LOC117893477|XP_034655991.1|DSUB	LOC108007080|XP_036672133.1|DSUZ
OG0004995	LOC117894918|XP_034658108.1|DSUB	LOC108011852|XP_036672346.1|DSUZ
OG0004996	LOC117895451|XP_034659014.1|DSUB	LOC108013283|XP_016934545.1|DSUZ
OG0004997	LOC117891536|XP_034652938.1|DSUB	LOC108008292|XP_016927593.1|DSUZ
OG0004998	LOC117891271|XP_034652537.1|DSUB	LOC108017994|XP_016940831.1|DSUZ
OG0004999	LOC117893016|XP_034655263.1|DSUB	LOC108014471|XP_016936084.2|DSUZ
OG0005000	LOC117892031|XP_034653846.1|DSUB	LOC108008287|XP_016927588.1|DSUZ
OG0005001	LOC117895295|XP_034658740.1|DSUB	LOC108012851|XP_036670562.1|DSUZ
OG0005002	LOC117899102|XP_034664773.1|DSUB	LOC108017393|XP_036674090.1|DSUZ, LOC118877807|XP_036673843.1|DSUZ
OG0005003	LOC117893581|XP_034656145.1|DSUB	LOC108013189|XP_016934380.1|DSUZ
OG0005004	LOC117894741|XP_034657831.1|DSUB	LOC108012553|XP_016933454.1|DSUZ
OG0005005	LOC117893785|XP_034656420.1|DSUB	LOC108020443|XP_016944253.1|DSUZ, LOC118877438|XP_036672150.1|DSUZ
OG0005006	LOC117895131|XP_034658436.1|DSUB	LOC108013386|XP_016934707.1|DSUZ
OG0005007	LOC117893492|XP_034656017.1|DSUB	LOC108015549|XP_036670994.1|DSUZ
OG0005008	LOC117894180|XP_034656977.1|DSUB	LOC108013625|XP_016935057.1|DSUZ
OG0005009	LOC117893365|XP_034655847.1|DSUB	LOC108004811|XP_016923369.2|DSUZ
OG0005010	LOC117893364|XP_034655846.1|DSUB	LOC108018647|XP_036671178.1|DSUZ
OG0005011	LOC117889842|XP_034650225.1|DSUB	LOC108009134|XP_016928727.1|DSUZ
OG0005012	LOC117893474|XP_034655987.1|DSUB	LOC108012430|XP_016933283.1|DSUZ
OG0005013	LOC117896226|XP_034660252.1|DSUB	LOC108011544|XP_016932200.2|DSUZ
OG0005014	LOC117895058|XP_034658329.1|DSUB	LOC108012994|XP_016934056.1|DSUZ
OG0005015	LOC117894818|XP_034657951.1|DSUB	LOC108005857|XP_036671145.1|DSUZ
OG0005016	LOC117894840|XP_034657979.1|DSUB	LOC118877382|XP_036671846.1|DSUZ
OG0005017	LOC117895273|XP_034658689.1|DSUB	LOC108012345|XP_016933182.1|DSUZ
OG0005018	LOC117892904|XP_034655100.1|DSUB	LOC108013041|XP_016934138.1|DSUZ
OG0005019	LOC117893098|XP_034655421.1|DSUB	LOC108007499|XP_016926671.2|DSUZ
OG0005020	LOC117890924|XP_034651946.1|DSUB	LOC108009513|XP_016929421.1|DSUZ
OG0005021	LOC117901585|XP_034668285.1|DSUB	LOC108006752|XP_016925796.1|DSUZ
OG0005022	LOC117895277|XP_034658702.1|DSUB	LOC108012410|XP_016933260.1|DSUZ
OG0005023	LOC117890170|XP_034650760.1|DSUB	LOC108008630|XP_016928000.1|DSUZ
OG0005024	LOC117893564|XP_034656124.1|DSUB	LOC108013251|XP_016934490.1|DSUZ
OG0005025	LOC117895515|XP_034659111.1|DSUB	LOC108013529|XP_016934915.1|DSUZ
OG0005026	LOC117895303|XP_034658753.1|DSUB	LOC108012403|XP_016933252.1|DSUZ
OG0005027	LOC117893936|XP_034656611.1|DSUB	LOC108011816|XP_036671031.1|DSUZ
OG0005028	LOC117898012|XP_034663032.1|DSUB	LOC108018679|XP_016941740.2|DSUZ
OG0005029	LOC117894682|XP_034657751.1|DSUB	LOC108004810|XP_016923367.1|DSUZ
OG0005030	LOC117895108|XP_034658402.1|DSUB	LOC108012927|XP_016933951.1|DSUZ
OG0005031	LOC117893518|XP_034656048.1|DSUB	LOC108013353|XP_016934659.1|DSUZ
OG0005032	LOC117893284|XP_034655741.1|DSUB	LOC108012606|XP_016933515.1|DSUZ
OG0005033	LOC117893085|XP_034655397.1|DSUB	LOC108011407|XP_036670700.1|DSUZ
OG0005034	LOC117893087|XP_034655401.1|DSUB	LOC108011408|XP_036671054.1|DSUZ
OG0005035	LOC117894662|XP_034657728.1|DSUB	LOC108013175|XP_016934361.1|DSUZ
OG0005036	LOC117894351|XP_034657231.1|DSUB	LOC108013183|XP_016934373.1|DSUZ
OG0005037	LOC117894486|XP_034657484.1|DSUB	LOC108013069|XP_016934177.1|DSUZ
OG0005038	LOC117893089|XP_034655405.1|DSUB	LOC108011872|XP_016932603.1|DSUZ
OG0005039	LOC117902364|XP_034669570.1|DSUB	LOC108021344|XP_016945515.1|DSUZ
OG0005040	LOC117892990|XP_034655233.1|DSUB	LOC108013142|XP_016934317.1|DSUZ
OG0005041	LOC117895227|XP_034658614.1|DSUB	LOC108013077|XP_016934186.1|DSUZ
OG0005042	LOC117893074|XP_034655383.1|DSUB	LOC108012478|XP_016933364.1|DSUZ
OG0005043	LOC117890610|XP_034651440.1|DSUB	LOC108009772|XP_016929890.1|DSUZ
OG0005044	LOC117890899|XP_034651885.1|DSUB	LOC108009769|XP_016929887.1|DSUZ
OG0005045	LOC117889957|XP_034650406.1|DSUB	LOC108008640|XP_016928009.1|DSUZ
OG0005046	LOC117890817|XP_034651778.1|DSUB	LOC108017883|XP_016940535.1|DSUZ
OG0005047	LOC117895192|XP_034658565.1|DSUB	LOC108011745|XP_016932459.1|DSUZ
OG0005048	LOC117894586|XP_034657622.1|DSUB	LOC108011733|XP_036671728.1|DSUZ
OG0005049	LOC117895845|XP_034659691.1|DSUB	LOC108013003|XP_016934077.2|DSUZ
OG0005050	LOC117890255|XP_034650895.1|DSUB	LOC108009103|XP_016928657.1|DSUZ
OG0005051	LOC117893645|XP_034656222.1|DSUB	LOC108013098|XP_016934231.1|DSUZ
OG0005052	LOC117893649|XP_034656229.1|DSUB	LOC108012560|XP_016933464.1|DSUZ
OG0005053	LOC117900313|XP_034666534.1|DSUB	LOC108020354|XP_016944040.1|DSUZ
OG0005054	LOC117893592|XP_034656157.1|DSUB	LOC108005740|XP_036670587.1|DSUZ
OG0005055	LOC117903520|XP_034671525.1|DSUB	LOC108013738|XP_016935178.1|DSUZ
OG0005056	LOC117891466|XP_034652840.1|DSUB	LOC108018249|XP_016941268.1|DSUZ
OG0005057	LOC117895865|XP_034659722.1|DSUB	LOC108005826|XP_036670940.1|DSUZ
OG0005058	LOC117894387|XP_034657284.1|DSUB	LOC108014460|XP_036671441.1|DSUZ
OG0005059	LOC117890274|XP_034650924.1|DSUB	LOC108008427|XP_016927765.1|DSUZ
OG0005060	LOC117890916|XP_034651929.1|DSUB	LOC108009482|XP_016929357.1|DSUZ
OG0005061	LOC117900874|XP_034667290.1|DSUB	LOC108005904|XP_016924800.1|DSUZ
OG0005062	LOC117892058|XP_034653878.1|DSUB	LOC108018021|XP_016940869.1|DSUZ
OG0005063	LOC117892000|XP_034653779.1|DSUB	LOC108007465|XP_016926626.1|DSUZ
OG0005064	LOC117893740|XP_034656360.1|DSUB	LOC108014684|XP_016936347.1|DSUZ
OG0005065	LOC117890424|XP_034651135.1|DSUB	LOC108017919|XP_016940578.1|DSUZ
OG0005066	LOC117891256|XP_034652516.1|DSUB	LOC108010170|XP_016930502.1|DSUZ
OG0005067	LOC117890862|XP_034651840.1|DSUB	LOC108010244|XP_016930587.1|DSUZ
OG0005068	LOC117892967|XP_034655191.1|DSUB	LOC108007548|XP_016926730.2|DSUZ
OG0005069	LOC117891484|XP_034652855.1|DSUB	LOC108019782|XP_016943262.1|DSUZ
OG0005070	LOC117891023|XP_034652076.1|DSUB	LOC108007264|XP_016926392.1|DSUZ
OG0005071	LOC117895071|XP_034658346.1|DSUB	LOC108014492|XP_036672186.1|DSUZ
OG0005072	LOC117902904|XP_034670355.1|DSUB	LOC108015251|XP_016937093.1|DSUZ
OG0005073	LOC117890874|XP_034651857.1|DSUB	LOC108018219|XP_016941227.1|DSUZ
OG0005074	LOC117895290|XP_034658726.1|DSUB	LOC108012908|XP_016933915.1|DSUZ
OG0005075	LOC117891890|XP_034653582.1|DSUB	LOC108008681|XP_016928064.1|DSUZ
OG0005076	LOC117891546|XP_034652953.1|DSUB	LOC108008325|XP_016927637.1|DSUZ
OG0005078	LOC117893042|XP_034655308.1|DSUB	LOC108011839|XP_036671970.1|DSUZ
OG0005079	LOC117891952|XP_034653702.1|DSUB	LOC108009106|XP_016928665.1|DSUZ
OG0005080	LOC117895230|XP_034658618.1|DSUB	LOC108007126|XP_016926219.1|DSUZ
OG0005081	LOC117890096|XP_034650650.1|DSUB	LOC108017739|XP_016940337.1|DSUZ
OG0005082	LOC117895658|XP_034659366.1|DSUB	LOC108017675|XP_016940271.2|DSUZ
OG0005083	LOC117903760|XP_034672060.1|DSUB, LOC117901897|XP_034668752.1|DSUB	LOC108013720|XP_016935149.1|DSUZ
OG0005084	LOC117895336|XP_034658804.1|DSUB	LOC108013381|XP_016934696.1|DSUZ
OG0005085	LOC117895501|XP_034659089.1|DSUB	LOC108013935|XP_016935434.2|DSUZ
OG0005086	LOC117890834|XP_034651808.1|DSUB	LOC108018208|XP_016941214.1|DSUZ
OG0005087	LOC117894442|XP_034657409.1|DSUB	LOC108013214|XP_016934421.1|DSUZ
OG0005088	LOC117890849|XP_034651825.1|DSUB	LOC108010005|XP_016930282.1|DSUZ
OG0005089	LOC117890847|XP_034651822.1|DSUB	LOC108010004|XP_016930281.1|DSUZ
OG0005090	LOC117892554|XP_034654756.1|DSUB	LOC108009764|XP_016929880.1|DSUZ
OG0005091	LOC117890710|XP_034651630.1|DSUB	LOC108019863|XP_036670199.1|DSUZ
OG0005092	LOC117895713|XP_034659456.1|DSUB	LOC108006834|XP_016925871.1|DSUZ
OG0005093	LOC117894817|XP_034657949.1|DSUB	LOC108005842|XP_016924679.1|DSUZ
OG0005094	LOC117893195|XP_034655596.1|DSUB	LOC108015840|XP_036671964.1|DSUZ
OG0005095	LOC117891957|XP_034653711.1|DSUB	LOC108009327|XP_016929087.1|DSUZ
OG0005096	LOC117900633|XP_034666953.1|DSUB	LOC108021536|XP_016945790.1|DSUZ
OG0005097	LOC117891428|XP_034652790.1|DSUB	LOC108008378|XP_016927709.1|DSUZ
OG0005098	LOC117892208|XP_034654199.1|DSUB	LOC108009977|XP_016930236.1|DSUZ
OG0005099	LOC117892285|XP_034654296.1|DSUB	LOC108008910|XP_016928306.1|DSUZ
OG0005100	LOC117892280|XP_034654291.1|DSUB	LOC108008661|XP_016928039.1|DSUZ
OG0005101	LOC117896735|XP_034661092.1|DSUB	LOC108005029|XP_016923653.2|DSUZ, LOC118877676|XP_036673253.1|DSUZ
OG0005102	LOC117889949|XP_034650379.1|DSUB	LOC108009788|XP_016929919.1|DSUZ
OG0005103	LOC117891020|XP_034652073.1|DSUB	LOC108007265|XP_016926393.1|DSUZ
OG0005104	LOC117901040|XP_034667540.1|DSUB	LOC108010030|XP_016930325.1|DSUZ
OG0005105	LOC117894001|XP_034656715.1|DSUB	LOC108012755|XP_016933678.1|DSUZ
OG0005106	LOC117893230|XP_034655673.1|DSUB	LOC108012318|XP_036671222.1|DSUZ
OG0005107	LOC117894667|XP_034657735.1|DSUB	LOC108007112|XP_016926203.1|DSUZ
OG0005108	LOC117891253|XP_034652514.1|DSUB	LOC108009342|XP_016929119.1|DSUZ
OG0005109	LOC117903766|XP_034672070.1|DSUB	LOC108004691|XP_016923188.1|DSUZ
OG0005110	LOC117894042|XP_034656782.1|DSUB	LOC108005642|XP_016924445.2|DSUZ
OG0005111	LOC117894587|XP_034657623.1|DSUB	LOC108011454|XP_016932087.1|DSUZ
OG0005112	LOC117894303|XP_034657160.1|DSUB	LOC108012379|XP_016933223.1|DSUZ
OG0005113	LOC117894597|XP_034657638.1|DSUB	LOC118877325|XP_036671497.1|DSUZ
OG0005114	LOC117893122|XP_034655462.1|DSUB	LOC108012435|XP_016933290.1|DSUZ
OG0005115	LOC117902210|XP_034669320.1|DSUB	LOC108021628|XP_016945924.1|DSUZ
OG0005116	LOC117893967|XP_034656658.1|DSUB	LOC108006669|XP_036671609.1|DSUZ
OG0005117	LOC117891918|XP_034653636.1|DSUB	LOC108016777|XP_016939032.1|DSUZ
OG0005118	LOC117902020|XP_034668968.1|DSUB	LOC108021466|XP_016945687.1|DSUZ
OG0005119	LOC117890204|XP_034650803.1|DSUB	LOC108017972|XP_036670120.1|DSUZ
OG0005120	LOC117895474|XP_034659043.1|DSUB	LOC108013542|XP_016934933.1|DSUZ
OG0005121	LOC117894257|XP_034657102.1|DSUB	LOC108020758|XP_036670654.1|DSUZ
OG0005122	LOC117893369|XP_034655853.1|DSUB	LOC108011263|XP_016931858.1|DSUZ
OG0005123	LOC117895099|XP_034658387.1|DSUB	LOC108015539|XP_036670396.1|DSUZ
OG0005124	LOC117893969|XP_034656661.1|DSUB	LOC108006797|XP_036670684.1|DSUZ
OG0005125	LOC117893961|XP_034656648.1|DSUB	LOC108006684|XP_036671602.1|DSUZ
OG0005126	LOC117895326|XP_034658787.1|DSUB	LOC108012344|XP_016933181.1|DSUZ
OG0005127	LOC117894375|XP_034657270.1|DSUB	LOC108012876|XP_016933853.1|DSUZ
OG0005128	LOC117890086|XP_034650635.1|DSUB	LOC108007642|XP_036669904.1|DSUZ
OG0005129	LOC117894086|XP_034656845.1|DSUB	LOC108013485|XP_016934857.1|DSUZ
OG0005130	LOC117893107|XP_034655431.1|DSUB	LOC108012842|XP_016933797.1|DSUZ
OG0005131	LOC117895600|XP_034659239.1|DSUB	LOC108005762|XP_036671026.1|DSUZ
OG0005132	LOC117892988|XP_034655231.1|DSUB	LOC108007731|XP_016926972.1|DSUZ
OG0005133	LOC117894734|XP_034657823.1|DSUB	LOC108007125|XP_036672015.1|DSUZ
OG0005134	LOC117894439|XP_034657396.1|DSUB	LOC108011737|XP_036671259.1|DSUZ
OG0005135	LOC117895396|XP_034658915.1|DSUB	LOC108013244|XP_016934480.1|DSUZ
OG0005136	LOC117895675|XP_034659388.1|DSUB	LOC108013402|XP_016934745.1|DSUZ
OG0005137	LOC117899050|XP_034664701.1|DSUB	LOC108020162|XP_016943753.2|DSUZ
OG0005138	LOC117895464|XP_034659030.1|DSUB	LOC118877399|XP_036671954.1|DSUZ
OG0005139	LOC117894569|XP_034657595.1|DSUB	LOC108013312|XP_016934593.1|DSUZ
OG0005140	LOC117902221|XP_034669345.1|DSUB	LOC108021483|XP_016945717.1|DSUZ
OG0005141	LOC117891532|XP_034652924.1|DSUB	LOC108009498|XP_016929382.1|DSUZ
OG0005142	LOC117894113|XP_034656884.1|DSUB	LOC108013544|XP_016934938.1|DSUZ
OG0005143	LOC117895156|XP_034658485.1|DSUB	LOC108013117|XP_016934263.1|DSUZ
OG0005144	LOC117895160|XP_034658506.1|DSUB	LOC108012666|XP_016933582.1|DSUZ
OG0005145	LOC117895158|XP_034658504.1|DSUB	LOC108013557|XP_016934960.1|DSUZ
OG0005146	LOC117895797|XP_034659605.1|DSUB	LOC108013106|XP_016934242.1|DSUZ
OG0005147	LOC117895801|XP_034659613.1|DSUB	LOC108013108|XP_016934246.1|DSUZ
OG0005148	LOC117895491|XP_034659078.1|DSUB	LOC108013407|XP_016934753.1|DSUZ
OG0005149	LOC117891706|XP_034653190.1|DSUB	LOC108009501|XP_016929391.1|DSUZ
OG0005150	LOC117894804|XP_034657929.1|DSUB	LOC108018839|XP_016941915.1|DSUZ
OG0005151	LOC117893843|XP_034656500.1|DSUB	LOC108020067|XP_016943655.1|DSUZ
OG0005152	LOC117895047|XP_034658316.1|DSUB	LOC108020064|XP_016943652.1|DSUZ
OG0005153	LOC117895435|XP_034658980.1|DSUB	LOC108020060|XP_016943649.1|DSUZ
OG0005154	LOC117895433|XP_034658974.1|DSUB	LOC108020053|XP_036670530.1|DSUZ
OG0005155	LOC117895285|XP_034658714.1|DSUB	LOC108012420|XP_016933269.1|DSUZ
OG0005156	LOC117898960|XP_034664589.1|DSUB	LOC108018403|XP_016941449.1|DSUZ
OG0005157	LOC117891553|XP_034652963.1|DSUB	LOC108009579|XP_016929534.1|DSUZ
OG0005158	LOC117895246|XP_034658648.1|DSUB	LOC108013119|XP_016934278.1|DSUZ
OG0005159	LOC117893324|XP_034655804.1|DSUB	LOC108019465|XP_016942781.2|DSUZ
OG0005160	LOC117893500|XP_034656029.1|DSUB	LOC108015548|XP_036671770.1|DSUZ
OG0005161	LOC117891365|XP_034652691.1|DSUB	LOC108009935|XP_016930165.1|DSUZ
OG0005162	LOC117899973|XP_034666027.1|DSUB	LOC108014995|XP_016936708.1|DSUZ
OG0005163	LOC117895437|XP_034658982.1|DSUB	LOC108007448|XP_016926599.1|DSUZ
OG0005164	LOC117894233|XP_034657041.1|DSUB	LOC108013516|XP_016934899.1|DSUZ
OG0005165	LOC117890303|XP_034650968.1|DSUB	LOC108018060|XP_016940944.1|DSUZ
OG0005166	LOC117899176|XP_034664928.1|DSUB	LOC108016249|XP_016938361.2|DSUZ
OG0005167	LOC117899181|XP_034664932.1|DSUB	LOC108016256|XP_016938367.1|DSUZ
OG0005168	LOC117893485|XP_034656008.1|DSUB	LOC108006850|XP_036672382.1|DSUZ
OG0005169	LOC117892986|XP_034655229.1|DSUB	LOC108011873|XP_016932606.2|DSUZ
OG0005170	LOC117892978|XP_034655211.1|DSUB	LOC108011828|XP_036671629.1|DSUZ
OG0005171	LOC117892983|XP_034655224.1|DSUB	LOC108011841|XP_016932568.1|DSUZ
OG0005172	LOC117891885|XP_034653573.1|DSUB	LOC108010168|XP_016930500.1|DSUZ
OG0005173	LOC117891423|XP_034652784.1|DSUB	LOC108017969|XP_016940755.1|DSUZ
OG0005174	LOC117892132|XP_034654059.1|DSUB	LOC108010269|XP_016930619.1|DSUZ
OG0005175	LOC117891623|XP_034653050.1|DSUB	LOC108009629|XP_016929607.1|DSUZ
OG0005176	LOC117891310|XP_034652611.1|DSUB	LOC108019927|XP_016943526.1|DSUZ
OG0005177	LOC117890818|XP_034651779.1|DSUB	LOC108010090|XP_016930398.1|DSUZ
OG0005178	LOC117895141|XP_034658456.1|DSUB	LOC108012436|XP_016933291.1|DSUZ
OG0005179	LOC117895408|XP_034658931.1|DSUB	LOC108012829|XP_016933778.1|DSUZ
OG0005180	LOC117895564|XP_034659171.1|DSUB	LOC108012939|XP_016933964.1|DSUZ
OG0005181	LOC117889629|XP_034649973.1|DSUB	LOC108006273|XP_016925212.1|DSUZ
OG0005182	LOC117889982|XP_034650454.1|DSUB	LOC108009496|XP_016929378.1|DSUZ
OG0005183	LOC117892066|XP_034653943.1|DSUB	LOC108009816|XP_016929986.1|DSUZ
OG0005184	LOC117892064|XP_034653940.1|DSUB	LOC108009644|XP_016929635.1|DSUZ
OG0005185	LOC117890661|XP_034651525.1|DSUB	LOC108009895|XP_016930102.1|DSUZ
OG0005186	LOC117889774|XP_034650126.1|DSUB	LOC108008482|XP_016927830.1|DSUZ
OG0005187	LOC117891415|XP_034652773.1|DSUB	LOC108017967|XP_036670069.1|DSUZ
OG0005188	LOC117890669|XP_034651536.1|DSUB	LOC108018154|XP_016941110.1|DSUZ
OG0005189	LOC117902233|XP_034669365.1|DSUB	LOC108015225|XP_036676079.1|DSUZ
OG0005190	LOC117894132|XP_034656917.1|DSUB	LOC108006818|XP_036672096.1|DSUZ
OG0005191	LOC117896111|XP_034660056.1|DSUB	LOC108007380|XP_036673755.1|DSUZ
OG0005192	LOC117891854|XP_034653499.1|DSUB	LOC108009334|XP_036669142.1|DSUZ
OG0005193	LOC117890659|XP_034651522.1|DSUB	LOC108009326|XP_016929085.1|DSUZ
OG0005194	LOC117892262|XP_034654268.1|DSUB	LOC108010157|XP_016930482.1|DSUZ
OG0005195	LOC117892539|XP_034654737.1|DSUB	LOC108017930|XP_016940612.1|DSUZ
OG0005196	LOC117894685|XP_034657755.1|DSUB	LOC108005802|XP_016924621.1|DSUZ
OG0005197	LOC117892715|XP_034655026.1|DSUB	LOC108008374|XP_016927703.1|DSUZ
OG0005198	LOC117894147|XP_034656933.1|DSUB	LOC108007283|XP_036671632.1|DSUZ
OG0005199	LOC117891667|XP_034653123.1|DSUB	LOC108018230|XP_016941241.1|DSUZ
OG0005200	LOC117890727|XP_034651670.1|DSUB	LOC108009672|XP_016929692.1|DSUZ
OG0005201	LOC117891641|XP_034653077.1|DSUB	LOC108008300|XP_016927601.1|DSUZ
OG0005202	LOC117892659|XP_034654936.1|DSUB	LOC108010146|XP_016930470.1|DSUZ
OG0005203	LOC117890695|XP_034651581.1|DSUB	LOC108009124|XP_016928700.1|DSUZ
OG0005204	LOC117900010|XP_034666085.1|DSUB	LOC108021313|XP_016945456.1|DSUZ
OG0005205	LOC117901290|XP_034667876.1|DSUB	LOC108021266|XP_016945383.1|DSUZ
OG0005206	LOC117889980|XP_034650452.1|DSUB	LOC108010160|XP_016930486.1|DSUZ
OG0005207	LOC117892151|XP_034654090.1|DSUB	LOC108009980|XP_016930243.1|DSUZ
OG0005208	LOC117890261|XP_034650909.1|DSUB	LOC108008201|XP_036669255.1|DSUZ
OG0005209	LOC117900326|XP_034666547.1|DSUB	LOC108021409|XP_016945605.1|DSUZ
OG0005210	LOC117901132|XP_034667664.1|DSUB	LOC108021155|XP_036670104.1|DSUZ
OG0005211	LOC117893631|XP_034656205.1|DSUB	LOC118879234|XP_036678020.1|DSUZ, LOC108007453|XP_016926608.2|DSUZ
OG0005212	LOC117892724|XP_034655037.1|DSUB	LOC108009843|XP_016930025.1|DSUZ
OG0005213	LOC117902148|XP_034669211.1|DSUB	LOC108015253|XP_016937094.1|DSUZ
OG0005214	LOC117902777|XP_034670264.1|DSUB	LOC108011942|XP_016932680.1|DSUZ
OG0005215	LOC117900186|XP_034666323.1|DSUB	LOC108021464|XP_016945683.1|DSUZ
OG0005216	LOC117901306|XP_034667907.1|DSUB	LOC108019699|XP_016943086.1|DSUZ
OG0005217	LOC117902466|XP_034669763.1|DSUB	LOC108018053|XP_016940936.1|DSUZ
OG0005218	LOC117902517|XP_034669832.1|DSUB	LOC108019129|XP_016942356.1|DSUZ
OG0005219	LOC117891771|XP_034653318.1|DSUB	LOC108010048|XP_016930347.1|DSUZ
OG0005220	LOC117893953|XP_034656636.1|DSUB	LOC108013011|XP_016934088.1|DSUZ
OG0005221	LOC117901685|XP_034668419.1|DSUB	LOC108005726|XP_016924545.1|DSUZ
OG0005222	LOC117900947|XP_034667406.1|DSUB	LOC108013483|XP_016934858.1|DSUZ
OG0005223	LOC117902238|XP_034669372.1|DSUB	LOC108021085|XP_016945095.1|DSUZ
OG0005224	LOC117902203|XP_034669310.1|DSUB	LOC108007872|XP_036669109.1|DSUZ
OG0005225	LOC117900942|XP_034667400.1|DSUB	LOC108021385|XP_016945571.1|DSUZ
OG0005226	LOC117902790|XP_034670289.1|DSUB	LOC108011971|XP_016932720.2|DSUZ
OG0005227	LOC117902062|XP_034669026.1|DSUB	LOC108021596|XP_016945878.1|DSUZ
OG0005228	LOC117902059|XP_034669022.1|DSUB	LOC108021518|XP_016945767.1|DSUZ
OG0005229	LOC117900820|XP_034667214.1|DSUB	LOC108021008|XP_016944973.1|DSUZ
OG0005230	LOC117900459|XP_034666723.1|DSUB	LOC108018342|XP_016941375.1|DSUZ
OG0005231	LOC117900090|XP_034666192.1|DSUB	LOC108004968|XP_016923561.1|DSUZ
OG0005232	LOC117900423|XP_034666675.1|DSUB	LOC108021140|XP_016945189.1|DSUZ
OG0005233	LOC117900805|XP_034667183.1|DSUB	LOC108006441|XP_016925458.1|DSUZ
OG0005234	LOC117901546|XP_034668230.1|DSUB	LOC108021577|XP_016945849.1|DSUZ
OG0005235	LOC117900567|XP_034666866.1|DSUB	LOC108020929|XP_016944841.1|DSUZ
OG0005236	LOC117902368|XP_034669575.1|DSUB	LOC108007467|XP_016926635.1|DSUZ
OG0005237	LOC117901118|XP_034667644.1|DSUB	LOC108021480|XP_016945711.1|DSUZ
OG0005238	LOC117902748|XP_034670226.1|DSUB	LOC108012165|XP_016932951.1|DSUZ
OG0005239	LOC117900232|XP_034666409.1|DSUB	LOC108021474|XP_016945702.1|DSUZ
OG0005240	LOC117901085|XP_034667600.1|DSUB	LOC108021263|XP_016945377.1|DSUZ
OG0005241	LOC117900685|XP_034667023.1|DSUB	LOC108021034|XP_016945012.1|DSUZ
OG0005242	LOC117900218|XP_034666393.1|DSUB	LOC108005843|XP_016924683.1|DSUZ
OG0005243	LOC117900819|XP_034667209.1|DSUB	LOC108020978|XP_036677034.1|DSUZ
OG0005244	LOC117898303|XP_034663466.1|DSUB	LOC108008075|XP_036672516.1|DSUZ
OG0005245	LOC117896402|XP_034660606.1|DSUB	LOC108017127|XP_036674874.1|DSUZ
OG0005246	LOC117902480|XP_034669782.1|DSUB	LOC108020958|XP_016944894.2|DSUZ
OG0005247	LOC117889977|XP_034650448.1|DSUB	LOC108009791|XP_016929940.1|DSUZ
OG0005248	LOC117899217|XP_034664981.1|DSUB	LOC108004880|XP_036673962.1|DSUZ
OG0005249	LOC117897348|XP_034662019.1|DSUB	LOC108018611|XP_016941662.2|DSUZ
OG0005250	LOC117901427|XP_034668060.1|DSUB	LOC108017481|XP_016940075.1|DSUZ
OG0005251	LOC117901581|XP_034668274.1|DSUB	LOC108020999|XP_016944955.1|DSUZ
OG0005252	LOC117902285|XP_034669449.1|DSUB	LOC108017922|XP_016940588.1|DSUZ
OG0005253	LOC117902004|XP_034668940.1|DSUB	LOC108014531|XP_016936166.1|DSUZ
OG0005254	LOC117901881|XP_034668729.1|DSUB	LOC108009384|XP_016929187.1|DSUZ
OG0005255	LOC117901388|XP_034668012.1|DSUB	LOC108021530|XP_016945781.1|DSUZ
OG0005256	LOC117900528|XP_034666818.1|DSUB	LOC108015732|XP_016937759.1|DSUZ
OG0005257	LOC117901038|XP_034667538.1|DSUB	LOC108021625|XP_016945920.1|DSUZ
OG0005258	LOC117902033|XP_034668984.1|DSUB	LOC108021484|XP_016945714.1|DSUZ
OG0005259	LOC117900372|XP_034666613.1|DSUB	LOC108020663|XP_016944517.1|DSUZ
OG0005260	LOC117900374|XP_034666617.1|DSUB	LOC108020675|XP_016944537.1|DSUZ
OG0005261	LOC117902164|XP_034669193.1|DSUB	LOC108021281|XP_016945408.1|DSUZ
OG0005262	LOC117902169|XP_034669200.1|DSUB	LOC108015193|XP_016937005.1|DSUZ
OG0005263	LOC117901042|XP_034667541.1|DSUB	LOC108020969|XP_036675270.1|DSUZ
OG0005264	LOC117897730|XP_034662649.1|DSUB	LOC108012201|XP_016932988.1|DSUZ
OG0005265	LOC117900606|XP_034666911.1|DSUB	LOC108021038|XP_016945018.1|DSUZ
