Orthogroup	DSUB.longest_only	CPIP.longest_only
OG0003563	LOC117896239|XP_034660277.1|DSUB	LOC120431522|XP_039452553.1|CPIP, LOC120422636|XP_039442067.1|CPIP
OG0003564	LOC117895043|XP_034658311.1|DSUB	LOC120431622|XP_039452667.1|CPIP
OG0003565	LOC117893992|XP_034656693.1|DSUB	LOC120412866|XP_039429424.1|CPIP
OG0003566	LOC117899547|XP_034665521.1|DSUB	LOC120422914|XP_039442413.1|CPIP
OG0003567	LOC117890345|XP_034651026.1|DSUB	LOC120422917|XP_039442422.1|CPIP
OG0003568	LOC117889766|XP_034650106.1|DSUB	LOC120423649|XP_039443455.1|CPIP
OG0003569	LOC117895587|XP_034659227.1|DSUB	LOC120413503|XP_039430292.1|CPIP
OG0003570	LOC117890948|XP_034651976.1|DSUB	LOC120415771|XP_039433321.1|CPIP
OG0003571	LOC117893050|XP_034655320.1|DSUB	LOC120427373|XP_039448167.1|CPIP
OG0003572	LOC117890034|XP_034650543.1|DSUB	LOC120427089|XP_039447875.1|CPIP
OG0003573	LOC117890124|XP_034650694.1|DSUB	LOC120426403|XP_039447097.1|CPIP
OG0003574	LOC117893024|XP_034655273.1|DSUB	LOC120427476|XP_039448279.1|CPIP
OG0003575	LOC117893404|XP_034655895.1|DSUB	LOC120428985|XP_039450057.1|CPIP
OG0003576	LOC117893568|XP_034656129.1|DSUB	LOC120432608|XP_039453789.1|CPIP
OG0003577	LOC117895502|XP_034659090.1|DSUB	LOC120432601|XP_039453777.1|CPIP
OG0003578	LOC117893294|XP_034655758.1|DSUB	LOC120427142|XP_039447935.1|CPIP
OG0003579	LOC117892083|XP_034653960.1|DSUB	LOC120426579|XP_039447302.1|CPIP
OG0003580	LOC117890313|XP_034650991.1|DSUB	LOC120426850|XP_039447580.1|CPIP
OG0003581	LOC117895276|XP_034658700.1|DSUB	LOC120427329|XP_039448116.1|CPIP
OG0003582	LOC117895442|XP_034658998.1|DSUB	LOC120425995|XP_039446592.1|CPIP
OG0003583	LOC117892349|XP_034654440.1|DSUB	LOC120425696|XP_039446217.1|CPIP
OG0003584	LOC117891277|XP_034652545.1|DSUB	LOC120426360|XP_039447057.1|CPIP
OG0003585	LOC117892968|XP_034655192.1|DSUB	LOC120425830|XP_039446386.1|CPIP
OG0003586	LOC117902916|XP_034670382.1|DSUB	LOC120428814|XP_039449850.1|CPIP
OG0003587	LOC117901620|XP_034668338.1|DSUB	LOC120425974|XP_039446562.1|CPIP
OG0003588	LOC117898301|XP_034663462.1|DSUB	LOC120422331|XP_039441660.1|CPIP
OG0003589	LOC117890664|XP_034651528.1|DSUB	LOC120422349|XP_039441679.1|CPIP
OG0003590	LOC117894365|XP_034657254.1|DSUB	LOC120420566|XP_039439575.1|CPIP
OG0003591	LOC117892982|XP_034655222.1|DSUB	LOC120429984|XP_039451013.1|CPIP
OG0003592	LOC117894463|XP_034657454.1|DSUB	LOC120422847|XP_039442326.1|CPIP
OG0003593	LOC117894128|XP_034656909.1|DSUB	LOC120422433|XP_039441785.1|CPIP
OG0003594	LOC117893298|XP_034655764.1|DSUB	LOC120415748|XP_039433289.1|CPIP
OG0003595	LOC117890212|XP_034650835.1|DSUB	LOC120415739|XP_039433274.1|CPIP
OG0003596	LOC117891066|XP_034652130.1|DSUB	LOC120415735|XP_039433264.1|CPIP
OG0003597	LOC117892408|XP_034654529.1|DSUB	LOC120415752|XP_039433294.1|CPIP
OG0003598	LOC117894968|XP_034658193.1|DSUB	LOC120428572|XP_039449539.1|CPIP
OG0003599	LOC117902695|XP_034670127.1|DSUB	LOC120424877|XP_039445071.1|CPIP
OG0003600	LOC117895640|XP_034659295.1|DSUB	LOC120424883|XP_039445081.1|CPIP
OG0003601	LOC117891312|XP_034652614.1|DSUB	LOC120418863|XP_039437332.1|CPIP
OG0003602	LOC117891210|XP_034652440.1|DSUB	LOC120418856|XP_039437317.1|CPIP
OG0003603	LOC117895808|XP_034659625.1|DSUB	LOC120430196|XP_039451213.1|CPIP
OG0003604	LOC117900310|XP_034666521.1|DSUB	LOC120430042|XP_039451068.1|CPIP
OG0003605	LOC117898493|XP_034663824.1|DSUB	LOC120430147|XP_039451169.1|CPIP
OG0003606	LOC117890367|XP_034651053.1|DSUB	LOC120430158|XP_039451177.1|CPIP
OG0003607	LOC117890589|XP_034651416.1|DSUB	LOC120430016|XP_039451048.1|CPIP
OG0003608	LOC117893792|XP_034656426.1|DSUB	LOC120422884|XP_039442378.1|CPIP
OG0003609	LOC117891784|XP_034653345.1|DSUB	LOC120430755|XP_039451800.1|CPIP, LOC120430317|XP_039451352.1|CPIP
OG0003610	LOC117893924|XP_034656596.1|DSUB	LOC120416555|XP_039434221.1|CPIP
OG0003611	LOC117893726|XP_034656332.1|DSUB	LOC120430951|XP_039452008.1|CPIP
OG0003612	LOC117891526|XP_034652917.1|DSUB	LOC120429260|XP_039450413.1|CPIP
OG0003613	LOC117890425|XP_034651136.1|DSUB	LOC120423179|XP_039442804.1|CPIP
OG0003614	LOC117890101|XP_034650656.1|DSUB	LOC120423180|XP_039442805.1|CPIP
OG0003615	LOC117891620|XP_034653047.1|DSUB	LOC120420670|XP_039439702.1|CPIP
OG0003616	LOC117891839|XP_034653480.1|DSUB	LOC120412428|XP_039428821.1|CPIP
OG0003617	LOC117890019|XP_034650515.1|DSUB	LOC120426803|XP_039447521.1|CPIP
OG0003618	LOC117890018|XP_034650512.1|DSUB	LOC120426802|XP_039447516.1|CPIP
OG0003619	LOC117891010|XP_034652057.1|DSUB	LOC120428619|XP_039449597.1|CPIP
OG0003620	LOC117892718|XP_034655029.1|DSUB	LOC120413201|XP_039429850.1|CPIP
OG0003621	LOC117895452|XP_034659015.1|DSUB	LOC120431468|XP_039452516.1|CPIP
OG0003622	LOC117895450|XP_034659010.1|DSUB	LOC120431467|XP_039452515.1|CPIP
OG0003623	LOC117890826|XP_034651794.1|DSUB	LOC120421532|XP_039440685.1|CPIP
OG0003624	LOC117891213|XP_034652446.1|DSUB	LOC120428750|XP_039449765.1|CPIP
OG0003625	LOC117890334|XP_034651017.1|DSUB	LOC120428754|XP_039449770.1|CPIP
OG0003626	LOC117891666|XP_034653122.1|DSUB	LOC120413254|XP_039429917.1|CPIP
OG0003627	LOC117892464|XP_034654605.1|DSUB	LOC120413253|XP_039429916.1|CPIP
OG0003628	LOC117892152|XP_034654091.1|DSUB	LOC120413218|XP_039429873.1|CPIP
OG0003629	LOC117891103|XP_034652181.1|DSUB	LOC120413235|XP_039429899.1|CPIP
OG0003630	LOC117892159|XP_034654110.1|DSUB	LOC120413221|XP_039429881.1|CPIP
OG0003631	LOC117893829|XP_034656477.1|DSUB	LOC120413214|XP_039429866.1|CPIP
OG0003632	LOC117894936|XP_034658130.1|DSUB	LOC120413238|XP_039429902.1|CPIP, LOC120413263|XP_039429925.1|CPIP
OG0003633	LOC117892331|XP_034654375.1|DSUB	LOC120418504|XP_039436875.1|CPIP
OG0003634	LOC117894864|XP_034658015.1|DSUB	LOC120413204|XP_039429854.1|CPIP
OG0003635	LOC117893039|XP_034655298.1|DSUB	LOC120413156|XP_039429798.1|CPIP
OG0003636	LOC117889968|XP_034650422.1|DSUB	LOC120418625|XP_039437003.1|CPIP, LOC120418489|XP_039436860.1|CPIP
OG0003637	LOC117889905|XP_034650317.1|DSUB	LOC120418500|XP_039436871.1|CPIP
OG0003638	LOC117894404|XP_034657307.1|DSUB	LOC120424827|XP_039444982.1|CPIP
OG0003639	LOC117900320|XP_034666543.1|DSUB	LOC120424848|XP_039445030.1|CPIP
OG0003640	LOC117889893|XP_034650294.1|DSUB	LOC120420077|XP_039438936.1|CPIP
OG0003641	LOC117892182|XP_034654159.1|DSUB	LOC120420075|XP_039438933.1|CPIP
OG0003642	LOC117892723|XP_034655035.1|DSUB	LOC120420104|XP_039438985.1|CPIP
OG0003643	LOC117892725|XP_034655039.1|DSUB	LOC120420090|XP_039438956.1|CPIP
OG0003644	LOC117891276|XP_034652544.1|DSUB	LOC120420063|XP_039438911.1|CPIP
OG0003645	LOC117893251|XP_034655708.1|DSUB	LOC120429150|XP_039450289.1|CPIP
OG0003646	LOC117895298|XP_034658747.1|DSUB	LOC120429154|XP_039450296.1|CPIP
OG0003647	LOC117895526|XP_034659123.1|DSUB	LOC120416508|XP_039434160.1|CPIP
OG0003648	LOC117902219|XP_034669343.1|DSUB	LOC120416529|XP_039434180.1|CPIP
OG0003649	LOC117898623|XP_034664070.1|DSUB	LOC120428834|XP_039449884.1|CPIP
OG0003650	LOC117902703|XP_034670140.1|DSUB, LOC117897959|XP_034662956.1|DSUB	LOC120428833|XP_039449883.1|CPIP
OG0003651	LOC117898850|XP_034664418.1|DSUB	LOC120413475|XP_039430248.1|CPIP
OG0003652	LOC117894605|XP_034657647.1|DSUB	LOC120418018|XP_039436195.1|CPIP
OG0003653	LOC117894823|XP_034657960.1|DSUB	LOC120418047|XP_039436229.1|CPIP
OG0003654	LOC117893943|XP_034656624.1|DSUB	LOC120424198|XP_039444190.1|CPIP
OG0003655	LOC117900758|XP_034667131.1|DSUB	LOC120425592|XP_039446107.1|CPIP
OG0003656	LOC117893886|XP_034656549.1|DSUB	LOC120425586|XP_039446097.1|CPIP
OG0003657	LOC117893046|XP_034655314.1|DSUB	LOC120418933|XP_039437404.1|CPIP
OG0003658	LOC117897303|XP_034661941.1|DSUB	LOC120418923|XP_039437387.1|CPIP
OG0003659	LOC117894330|XP_034657205.1|DSUB	LOC120418921|XP_039437385.1|CPIP
OG0003660	LOC117893705|XP_034656283.1|DSUB, LOC117895103|XP_034658390.1|DSUB	LOC120418907|XP_039437368.1|CPIP
OG0003661	LOC117894346|XP_034657226.1|DSUB	LOC120420644|XP_039439656.1|CPIP
OG0003662	LOC117893656|XP_034656238.1|DSUB	LOC120420685|XP_039439714.1|CPIP
OG0003663	LOC117895519|XP_034659114.1|DSUB	LOC120412381|XP_039428743.1|CPIP
OG0003664	LOC117895489|XP_034659072.1|DSUB	LOC120412380|XP_039428739.1|CPIP
OG0003665	LOC117892353|XP_034654448.1|DSUB	LOC120412390|XP_039428765.1|CPIP
OG0003666	LOC117890873|XP_034651854.1|DSUB	LOC120412392|XP_039428773.1|CPIP
OG0003667	LOC117895707|XP_034659446.1|DSUB	LOC120413486|XP_039430270.1|CPIP
OG0003668	LOC117890413|XP_034651115.1|DSUB	LOC120412619|XP_039429103.1|CPIP
OG0003669	LOC117891950|XP_034653697.1|DSUB	LOC120421527|XP_039440680.1|CPIP
OG0003670	LOC117891948|XP_034653693.1|DSUB	LOC120421526|XP_039440679.1|CPIP
OG0003671	LOC117889747|XP_034650077.1|DSUB	LOC120429132|XP_039450264.1|CPIP
OG0003672	LOC117899595|XP_034665605.1|DSUB	LOC120424862|XP_039445049.1|CPIP
OG0003673	LOC117890114|XP_034650676.1|DSUB	LOC120430654|XP_039451694.1|CPIP
OG0003674	LOC117890061|XP_034650590.1|DSUB	LOC120422291|XP_039441617.1|CPIP
OG0003675	LOC117891611|XP_034653038.1|DSUB	LOC120422294|XP_039441621.1|CPIP
OG0003676	LOC117891610|XP_034653035.1|DSUB	LOC120422293|XP_039441620.1|CPIP
OG0003677	LOC117898141|XP_034663228.1|DSUB	LOC120423606|XP_039443405.1|CPIP
OG0003678	LOC117892972|XP_034655201.1|DSUB	LOC120419972|XP_039438782.1|CPIP
OG0003679	LOC117894289|XP_034657140.1|DSUB	LOC120419980|XP_039438792.1|CPIP
OG0003680	LOC117890976|XP_034652005.1|DSUB	LOC120414123|XP_039431085.1|CPIP
OG0003681	LOC117891895|XP_034653589.1|DSUB	LOC120414124|XP_039431086.1|CPIP
OG0003682	LOC117898576|XP_034663986.1|DSUB	LOC120414114|XP_039431076.1|CPIP
OG0003683	LOC117891097|XP_034652172.1|DSUB	LOC120414122|XP_039431084.1|CPIP
OG0003684	LOC117895210|XP_034658592.1|DSUB	LOC120417210|XP_039435108.1|CPIP, LOC120430339|XP_039451375.1|CPIP
OG0003685	LOC117895674|XP_034659387.1|DSUB	LOC120418569|XP_039436947.1|CPIP, LOC120418566|XP_039436936.1|CPIP
OG0003686	LOC117890244|XP_034650881.1|DSUB	LOC120418522|XP_039436892.1|CPIP
OG0003687	LOC117891707|XP_034653191.1|DSUB	LOC120418551|XP_039436918.1|CPIP
OG0003688	LOC117891838|XP_034653479.1|DSUB	LOC120418552|XP_039436920.1|CPIP
OG0003689	LOC117895613|XP_034659253.1|DSUB	LOC120418531|XP_039436901.1|CPIP
OG0003690	LOC117895497|XP_034659083.1|DSUB	LOC120418532|XP_039436903.1|CPIP
OG0003691	LOC117895656|XP_034659362.1|DSUB	LOC120418549|XP_039436915.1|CPIP
OG0003692	LOC117890836|XP_034651810.1|DSUB	LOC120431431|XP_039452486.1|CPIP, LOC120426205|XP_039446848.1|CPIP
OG0003693	LOC117895106|XP_034658398.1|DSUB	LOC120431880|XP_039452943.1|CPIP, LOC120414462|XP_039431584.1|CPIP
OG0003694	LOC117894811|XP_034657937.1|DSUB	LOC120414433|XP_039431551.1|CPIP
OG0003695	LOC117893512|XP_034656042.1|DSUB	LOC120414447|XP_039431568.1|CPIP
OG0003696	LOC117890802|XP_034651767.1|DSUB	LOC120429028|XP_039450098.1|CPIP
OG0003697	LOC117890485|XP_034651261.1|DSUB	LOC120423616|XP_039443417.1|CPIP
OG0003698	LOC117895666|XP_034659380.1|DSUB	LOC120426782|XP_039447490.1|CPIP
OG0003699	LOC117890489|XP_034651268.1|DSUB	LOC120419515|XP_039438149.1|CPIP
OG0003700	LOC117892278|XP_034654289.1|DSUB	LOC120419539|XP_039438182.1|CPIP
OG0003701	LOC117902814|XP_034670330.1|DSUB	LOC120419523|XP_039438168.1|CPIP
OG0003702	LOC117894873|XP_034658031.1|DSUB	LOC120413393|XP_039430125.1|CPIP
OG0003703	LOC117894061|XP_034656805.1|DSUB	LOC120413412|XP_039430151.1|CPIP
OG0003704	LOC117894002|XP_034656716.1|DSUB	LOC120413401|XP_039430135.1|CPIP
OG0003705	LOC117892608|XP_034654840.1|DSUB	LOC120430383|XP_039451415.1|CPIP, LOC120430839|XP_039451889.1|CPIP
OG0003706	LOC117894581|XP_034657614.1|DSUB	LOC120427789|XP_039448647.1|CPIP
OG0003707	LOC117893889|XP_034656552.1|DSUB	LOC120427774|XP_039448628.1|CPIP
OG0003708	LOC117893394|XP_034655884.1|DSUB	LOC120422275|XP_039441593.1|CPIP, LOC120430407|XP_039451446.1|CPIP, LOC120425139|XP_039445500.1|CPIP
OG0003709	LOC117891505|XP_034652887.1|DSUB	LOC120422287|XP_039441611.1|CPIP
OG0003710	LOC117891495|XP_034652874.1|DSUB	LOC120422282|XP_039441603.1|CPIP
OG0003711	LOC117894256|XP_034657101.1|DSUB	LOC120423774|XP_039443627.1|CPIP
OG0003712	LOC117891566|XP_034652979.1|DSUB	LOC120423787|XP_039443639.1|CPIP
OG0003713	LOC117892706|XP_034655011.1|DSUB	LOC120423763|XP_039443610.1|CPIP
OG0003714	LOC117889794|XP_034650158.1|DSUB	LOC120423785|XP_039443637.1|CPIP
OG0003715	LOC117895811|XP_034659628.1|DSUB	LOC120421632|XP_039440793.1|CPIP
OG0003716	LOC117893786|XP_034656421.1|DSUB	LOC120424482|XP_039444555.1|CPIP
OG0003717	LOC117893984|XP_034656689.1|DSUB	LOC120424490|XP_039444568.1|CPIP
OG0003718	LOC117893314|XP_034655793.1|DSUB	LOC120424499|XP_039444584.1|CPIP
OG0003719	LOC117894120|XP_034656893.1|DSUB	LOC120420919|XP_039439980.1|CPIP
OG0003720	LOC117903138|XP_034670866.1|DSUB	LOC120430130|XP_039451149.1|CPIP, LOC120431473|XP_039452521.1|CPIP
OG0003721	LOC117890911|XP_034651917.1|DSUB	LOC120431479|XP_039452528.1|CPIP, LOC120424649|XP_039444754.1|CPIP
OG0003722	LOC117895708|XP_034659447.1|DSUB	LOC120429807|XP_039450791.1|CPIP
OG0003723	LOC117895222|XP_034658608.1|DSUB	LOC120412586|XP_039429033.1|CPIP
OG0003724	LOC117895460|XP_034659024.1|DSUB	LOC120412597|XP_039429064.1|CPIP
OG0003725	LOC117894448|XP_034657432.1|DSUB	LOC120412571|XP_039429019.1|CPIP
OG0003726	LOC117895371|XP_034658848.1|DSUB	LOC120412604|XP_039429086.1|CPIP
OG0003727	LOC117895803|XP_034659616.1|DSUB	LOC120427731|XP_039448568.1|CPIP
OG0003728	LOC117896244|XP_034660292.1|DSUB	LOC120415775|XP_039433329.1|CPIP
OG0003729	LOC117893552|XP_034656093.1|DSUB	LOC120415774|XP_039433324.1|CPIP
OG0003730	LOC117893271|XP_034655730.1|DSUB	LOC120418658|XP_039437038.1|CPIP
OG0003731	LOC117895436|XP_034658981.1|DSUB	LOC120418686|XP_039437082.1|CPIP
OG0003732	LOC117894378|XP_034657274.1|DSUB	LOC120418682|XP_039437073.1|CPIP
OG0003733	LOC117893761|XP_034656390.1|DSUB	LOC120418653|XP_039437032.1|CPIP
OG0003734	LOC117895284|XP_034658711.1|DSUB	LOC120418995|XP_039437499.1|CPIP
OG0003735	LOC117892620|XP_034654862.1|DSUB	LOC120427118|XP_039447905.1|CPIP
OG0003736	LOC117891635|XP_034653072.1|DSUB	LOC120427116|XP_039447899.1|CPIP
OG0003737	LOC117891555|XP_034652967.1|DSUB	LOC120427129|XP_039447916.1|CPIP
OG0003738	LOC117890670|XP_034651537.1|DSUB	LOC120422705|XP_039442151.1|CPIP
OG0003739	LOC117890950|XP_034651982.1|DSUB	LOC120422689|XP_039442132.1|CPIP
OG0003740	LOC117890951|XP_034651983.1|DSUB	LOC120422683|XP_039442127.1|CPIP
OG0003741	LOC117893771|XP_034656401.1|DSUB	LOC120422693|XP_039442136.1|CPIP
OG0003742	LOC117894054|XP_034656798.1|DSUB	LOC120422692|XP_039442135.1|CPIP
OG0003743	LOC117891483|XP_034652854.1|DSUB	LOC120417466|XP_039435469.1|CPIP
OG0003744	LOC117890957|XP_034651989.1|DSUB	LOC120417485|XP_039435495.1|CPIP
OG0003745	LOC117890283|XP_034650936.1|DSUB	LOC120417488|XP_039435498.1|CPIP
OG0003746	LOC117889944|XP_034650372.1|DSUB	LOC120417449|XP_039435427.1|CPIP
OG0003747	LOC117893521|XP_034656052.1|DSUB	LOC120417450|XP_039435433.1|CPIP
OG0003748	LOC117894954|XP_034658175.1|DSUB	LOC120417459|XP_039435450.1|CPIP
OG0003749	LOC117893102|XP_034655424.1|DSUB	LOC120417463|XP_039435465.1|CPIP
OG0003750	LOC117893103|XP_034655425.1|DSUB	LOC120417464|XP_039435468.1|CPIP
OG0003751	LOC117895635|XP_034659281.1|DSUB	LOC120417460|XP_039435452.1|CPIP
OG0003752	LOC117894073|XP_034656818.1|DSUB	LOC120431235|XP_039452305.1|CPIP
OG0003753	LOC117893977|XP_034656675.1|DSUB	LOC120429824|XP_039450817.1|CPIP
OG0003754	LOC117893963|XP_034656653.1|DSUB	LOC120429818|XP_039450811.1|CPIP
OG0003755	LOC117893486|XP_034656009.1|DSUB	LOC120421407|XP_039440543.1|CPIP
OG0003756	LOC117892268|XP_034654281.1|DSUB	LOC120421379|XP_039440509.1|CPIP
OG0003757	LOC117891954|XP_034653704.1|DSUB	LOC120431182|XP_039452259.1|CPIP
OG0003758	LOC117892575|XP_034654794.1|DSUB	LOC120421895|XP_039441124.1|CPIP
OG0003759	LOC117895401|XP_034658920.1|DSUB	LOC120421896|XP_039441127.1|CPIP
OG0003760	LOC117890117|XP_034650679.1|DSUB	LOC120421937|XP_039441178.1|CPIP
OG0003761	LOC117895136|XP_034658447.1|DSUB	LOC120421914|XP_039441149.1|CPIP
OG0003762	LOC117895139|XP_034658454.1|DSUB	LOC120421893|XP_039441120.1|CPIP
OG0003763	LOC117895255|XP_034658663.1|DSUB	LOC120421903|XP_039441135.1|CPIP
OG0003764	LOC117894570|XP_034657596.1|DSUB	LOC120430638|XP_039451668.1|CPIP
OG0003765	LOC117902457|XP_034669745.1|DSUB	LOC120430639|XP_039451673.1|CPIP
OG0003766	LOC117903819|XP_034672190.1|DSUB	LOC120431060|XP_039452147.1|CPIP
OG0003767	LOC117891283|XP_034652565.1|DSUB	LOC120431063|XP_039452153.1|CPIP, LOC120431057|XP_039452145.1|CPIP
OG0003768	LOC117889810|XP_034650180.1|DSUB	LOC120427294|XP_039448080.1|CPIP
OG0003769	LOC117889775|XP_034650131.1|DSUB	LOC120427295|XP_039448083.1|CPIP
OG0003770	LOC117902912|XP_034670362.1|DSUB	LOC120418842|XP_039437297.1|CPIP
OG0003771	LOC117894619|XP_034657674.1|DSUB	LOC120418819|XP_039437264.1|CPIP
OG0003772	LOC117893727|XP_034656339.1|DSUB	LOC120418824|XP_039437272.1|CPIP
OG0003773	LOC117891899|XP_034653594.1|DSUB	LOC120418823|XP_039437271.1|CPIP
OG0003774	LOC117890030|XP_034650537.1|DSUB	LOC120418796|XP_039437212.1|CPIP
OG0003775	LOC117897701|XP_034662617.1|DSUB	LOC120425821|XP_039446368.1|CPIP
OG0003780	LOC117890735|XP_034651678.1|DSUB	LOC120413606|XP_039430444.1|CPIP
OG0003782	LOC117889630|XP_034649975.1|DSUB	LOC120428451|XP_039449395.1|CPIP
OG0003783	LOC117898738|XP_034664248.1|DSUB	LOC120429089|XP_039450183.1|CPIP
OG0003784	LOC117890317|XP_034650994.1|DSUB	LOC120420847|XP_039439898.1|CPIP
OG0003785	LOC117890678|XP_034651550.1|DSUB	LOC120414877|XP_039432137.1|CPIP
OG0003786	LOC117890486|XP_034651264.1|DSUB	LOC120429090|XP_039450186.1|CPIP
OG0003787	LOC117890493|XP_034651274.1|DSUB	LOC120416240|XP_039433876.1|CPIP
OG0003789	LOC117892654|XP_034654902.1|DSUB	LOC120424226|XP_039444217.1|CPIP
OG0003790	LOC117893300|XP_034655767.1|DSUB	LOC120426797|XP_039447546.1|CPIP
OG0003791	LOC117897422|XP_034662148.1|DSUB	LOC120428144|XP_039449066.1|CPIP
OG0003796	LOC117897718|XP_034662634.1|DSUB	LOC120431613|XP_039452655.1|CPIP
OG0003797	LOC117902048|XP_034669005.1|DSUB	LOC120431328|XP_039452393.1|CPIP
OG0003798	LOC117889806|XP_034650174.1|DSUB	LOC120429895|XP_039450924.1|CPIP
OG0003799	LOC117892440|XP_034654572.1|DSUB	LOC120429683|XP_039450649.1|CPIP
OG0003800	LOC117901244|XP_034667810.1|DSUB	LOC120426644|XP_039447366.1|CPIP, LOC120425449|XP_039445915.1|CPIP
OG0003801	LOC117901866|XP_034668712.1|DSUB	LOC120422187|XP_039441495.1|CPIP
OG0003802	LOC117902617|XP_034670019.1|DSUB	LOC120414704|XP_039431944.1|CPIP
OG0003803	LOC117897728|XP_034662646.1|DSUB	LOC120414705|XP_039431945.1|CPIP
OG0003804	LOC117901965|XP_034668837.1|DSUB	LOC120414687|XP_039431904.1|CPIP
OG0003805	LOC117901211|XP_034667765.1|DSUB	LOC120414685|XP_039431902.1|CPIP
OG0003806	LOC117901475|XP_034668130.1|DSUB	LOC120414728|XP_039431966.1|CPIP
OG0003807	LOC117902639|XP_034670053.1|DSUB	LOC120414695|XP_039431920.1|CPIP
OG0003808	LOC117893493|XP_034656018.1|DSUB	LOC120414660|XP_039431854.1|CPIP
OG0003809	LOC117902234|XP_034669363.1|DSUB	LOC120414664|XP_039431868.1|CPIP
OG0003810	LOC117890045|XP_034650555.1|DSUB	LOC120414691|XP_039431914.1|CPIP
OG0003811	LOC117889985|XP_034650459.1|DSUB	LOC120431189|XP_039452265.1|CPIP
OG0003812	LOC117902007|XP_034668945.1|DSUB	LOC120427691|XP_039448514.1|CPIP
OG0003813	LOC117902015|XP_034668953.1|DSUB	LOC120422792|XP_039442264.1|CPIP
OG0003814	LOC117901400|XP_034668025.1|DSUB	LOC120428094|XP_039449013.1|CPIP
OG0003815	LOC117899657|XP_034665731.1|DSUB	LOC120428098|XP_039449016.1|CPIP
OG0003816	LOC117902098|XP_034669091.1|DSUB	LOC120425846|XP_039446399.1|CPIP
OG0003817	LOC117902035|XP_034668989.1|DSUB	LOC120425856|XP_039446413.1|CPIP
OG0003818	LOC117900211|XP_034666382.1|DSUB	LOC120422801|XP_039442276.1|CPIP
OG0003820	LOC117897626|XP_034662486.1|DSUB	LOC120415689|XP_039433218.1|CPIP
OG0003821	LOC117891569|XP_034652983.1|DSUB	LOC120424559|XP_039444661.1|CPIP
OG0003822	LOC117902447|XP_034669733.1|DSUB	LOC120423672|XP_039443491.1|CPIP
OG0003823	LOC117900808|XP_034667187.1|DSUB	LOC120428130|XP_039449046.1|CPIP
OG0003824	LOC117901172|XP_034667717.1|DSUB	LOC120422993|XP_039442538.1|CPIP
OG0003825	LOC117900410|XP_034666658.1|DSUB	LOC120422985|XP_039442530.1|CPIP
OG0003826	LOC117901785|XP_034668585.1|DSUB	LOC120422986|XP_039442531.1|CPIP
OG0003827	LOC117902036|XP_034668990.1|DSUB	LOC120413555|XP_039430369.1|CPIP
OG0003828	LOC117902034|XP_034668985.1|DSUB	LOC120413574|XP_039430394.1|CPIP
OG0003829	LOC117902714|XP_034670167.1|DSUB	LOC120413561|XP_039430374.1|CPIP
OG0003830	LOC117900201|XP_034666354.1|DSUB	LOC120413547|XP_039430361.1|CPIP
OG0003831	LOC117899141|XP_034664839.1|DSUB	LOC120413522|XP_039430327.1|CPIP
OG0003832	LOC117901850|XP_034668690.1|DSUB	LOC120413520|XP_039430326.1|CPIP
OG0003833	LOC117900683|XP_034667020.1|DSUB	LOC120431162|XP_039452233.1|CPIP
OG0003834	LOC117900125|XP_034666240.1|DSUB, LOC117899967|XP_034666013.1|DSUB	LOC120421105|XP_039440191.1|CPIP
OG0003835	LOC117902773|XP_034670257.1|DSUB	LOC120420135|XP_039439021.1|CPIP
OG0003836	LOC117901240|XP_034667807.1|DSUB	LOC120422759|XP_039442243.1|CPIP
OG0003837	LOC117901237|XP_034667802.1|DSUB	LOC120414065|XP_039431020.1|CPIP
OG0003838	LOC117900515|XP_034666802.1|DSUB	LOC120414098|XP_039431055.1|CPIP
OG0003839	LOC117900237|XP_034666417.1|DSUB	LOC120414102|XP_039431059.1|CPIP
OG0003840	LOC117891613|XP_034653041.1|DSUB	LOC120424100|XP_039444047.1|CPIP
OG0003841	LOC117901357|XP_034667958.1|DSUB	LOC120420618|XP_039439625.1|CPIP
OG0003842	LOC117902161|XP_034669191.1|DSUB	LOC120413626|XP_039430470.1|CPIP, LOC120429868|XP_039450879.1|CPIP
OG0003843	LOC117902125|XP_034669142.1|DSUB	LOC120422559|XP_039441979.1|CPIP
OG0003844	LOC117900047|XP_034666130.1|DSUB	LOC120423251|XP_039442908.1|CPIP
OG0003845	LOC117901079|XP_034667583.1|DSUB	LOC120422875|XP_039442372.1|CPIP
OG0003846	LOC117900450|XP_034666711.1|DSUB	LOC120422954|XP_039442477.1|CPIP
OG0003847	LOC117901506|XP_034668167.1|DSUB	LOC120414067|XP_039431022.1|CPIP
OG0003848	LOC117896559|XP_034660852.1|DSUB	LOC120428848|XP_039449904.1|CPIP
OG0003849	LOC117892033|XP_034653848.1|DSUB	LOC120424905|XP_039445131.1|CPIP
OG0003850	LOC117901661|XP_034668391.1|DSUB	LOC120432041|XP_039453108.1|CPIP, LOC120422903|XP_039442402.1|CPIP
OG0003851	LOC117892265|XP_034654275.1|DSUB	LOC120417371|XP_039435320.1|CPIP, LOC120419807|XP_039438577.1|CPIP
OG0003852	LOC117900235|XP_034666415.1|DSUB	LOC120413146|XP_039429787.1|CPIP
OG0003853	LOC117890457|XP_034651191.1|DSUB	LOC120431973|XP_039453045.1|CPIP, LOC120428532|XP_039449497.1|CPIP
OG0003854	LOC117901514|XP_034668176.1|DSUB	LOC120424964|XP_039445255.1|CPIP
