Orthogroup	DSUB.longest_only	DSIM.longest_only
OG0005220	LOC117893953|XP_034656636.1|DSUB	LOC6736358|XP_002083234.1|DSIM
OG0005221	LOC117901685|XP_034668419.1|DSUB	LOC6731607|XP_002078748.2|DSIM
OG0005222	LOC117900947|XP_034667406.1|DSUB	LOC6732580|XP_039154548.1|DSIM
OG0005223	LOC117902238|XP_034669372.1|DSUB	LOC6732200|XP_002079329.1|DSIM
OG0005224	LOC117902203|XP_034669310.1|DSUB	LOC6731542|XP_039154529.1|DSIM
OG0005225	LOC117900942|XP_034667400.1|DSUB	LOC6739181|XP_002076092.2|DSIM
OG0005226	LOC117902790|XP_034670289.1|DSUB	LOC6731428|XP_016024045.1|DSIM
OG0005227	LOC117902062|XP_034669026.1|DSUB	LOC6732502|XP_016025159.1|DSIM
OG0005228	LOC117902059|XP_034669022.1|DSUB	LOC6732503|XP_002079623.2|DSIM
OG0005229	LOC117900820|XP_034667214.1|DSUB	LOC6730502|XP_016022952.1|DSIM
OG0005230	LOC117900459|XP_034666723.1|DSUB	LOC6731943|XP_016024607.1|DSIM
OG0005231	LOC117900090|XP_034666192.1|DSUB	LOC6730399|XP_002077580.1|DSIM
OG0005232	LOC117900423|XP_034666675.1|DSUB	LOC6730775|XP_016023193.1|DSIM
OG0005233	LOC117900805|XP_034667183.1|DSUB	LOC6732381|XP_002079502.1|DSIM
OG0005234	LOC117901546|XP_034668230.1|DSUB	LOC27206202|XP_039150766.1|DSIM
OG0005235	LOC117900567|XP_034666866.1|DSUB	LOC6732707|XP_002079821.1|DSIM
OG0005236	LOC117902368|XP_034669575.1|DSUB	LOC6730953|XP_016023414.1|DSIM
OG0005237	LOC117901118|XP_034667644.1|DSUB	LOC6730950|XP_016023411.1|DSIM
OG0005238	LOC117902748|XP_034670226.1|DSUB	LOC6730949|XP_002078112.1|DSIM
OG0005239	LOC117900232|XP_034666409.1|DSUB	LOC6730669|XP_016023109.1|DSIM
OG0005240	LOC117901085|XP_034667600.1|DSUB	LOC6731802|XP_016024486.1|DSIM
OG0005241	LOC117900685|XP_034667023.1|DSUB	LOC6730539|XP_039150708.1|DSIM
OG0005242	LOC117900218|XP_034666393.1|DSUB	LOC27207753|XP_016024549.1|DSIM
OG0005243	LOC117900819|XP_034667209.1|DSUB	LOC6730503|XP_002077684.1|DSIM
OG0005244	LOC117898303|XP_034663466.1|DSUB	LOC6728320|XP_016034955.1|DSIM
OG0005245	LOC117896402|XP_034660606.1|DSUB	LOC6727032|XP_002102430.1|DSIM
OG0005246	LOC117902480|XP_034669782.1|DSUB	LOC6730455|XP_002077636.1|DSIM
OG0005247	LOC117889977|XP_034650448.1|DSUB	LOC6739497|XP_016029251.1|DSIM
OG0005248	LOC117899217|XP_034664981.1|DSUB	LOC6728007|XP_016034605.1|DSIM
OG0005249	LOC117897348|XP_034662019.1|DSUB	LOC6727613|XP_016034202.1|DSIM
OG0005250	LOC117901427|XP_034668060.1|DSUB	LOC6733065|XP_016025766.1|DSIM
OG0005251	LOC117901581|XP_034668274.1|DSUB	LOC6731783|XP_016024474.1|DSIM
OG0005252	LOC117902285|XP_034669449.1|DSUB	LOC27209277|XP_016025494.1|DSIM
OG0005253	LOC117902004|XP_034668940.1|DSUB	LOC6733039|XP_016025729.1|DSIM
OG0005254	LOC117901881|XP_034668729.1|DSUB	LOC6732836|XP_002079949.2|DSIM
OG0005255	LOC117901388|XP_034668012.1|DSUB	LOC6732835|XP_016025560.1|DSIM
OG0005256	LOC117900528|XP_034666818.1|DSUB	LOC6740415|XP_002077271.1|DSIM
OG0005257	LOC117901038|XP_034667538.1|DSUB	LOC27206517|XP_016024189.1|DSIM
OG0005258	LOC117902033|XP_034668984.1|DSUB	LOC6731629|XP_002078769.2|DSIM
OG0005259	LOC117900372|XP_034666613.1|DSUB	LOC6732315|XP_002079443.2|DSIM
OG0005260	LOC117900374|XP_034666617.1|DSUB	LOC6732317|XP_016024980.1|DSIM
OG0005261	LOC117902164|XP_034669193.1|DSUB	LOC6731840|XP_016024524.1|DSIM
OG0005262	LOC117902169|XP_034669200.1|DSUB	LOC6731065|XP_002078224.1|DSIM
OG0005263	LOC117901042|XP_034667541.1|DSUB	LOC6732828|XP_016025552.1|DSIM
OG0005264	LOC117897730|XP_034662649.1|DSUB	LOC6727702|XP_016034278.1|DSIM
OG0005265	LOC117900606|XP_034666911.1|DSUB	LOC6732824|XP_016025546.1|DSIM
OG0005266	LOC117900535|XP_034666825.1|DSUB	LOC6732452|XP_002079572.1|DSIM
OG0005267	LOC117900154|XP_034666282.1|DSUB	LOC6730735|XP_002077903.1|DSIM
OG0005268	LOC117900151|XP_034666277.1|DSUB	LOC6730736|XP_002077904.1|DSIM
OG0005269	LOC117900058|XP_034666151.1|DSUB	LOC6730753|XP_039150043.1|DSIM
OG0005270	LOC117902571|XP_034669921.1|DSUB	LOC6731957|XP_002079092.1|DSIM
OG0005271	LOC117901232|XP_034667795.1|DSUB	LOC6732757|XP_016025478.1|DSIM
OG0005272	LOC117901235|XP_034667799.1|DSUB	LOC6732755|XP_002079868.1|DSIM
OG0005273	LOC117902346|XP_034669540.1|DSUB	LOC6731491|XP_002078640.1|DSIM
OG0005274	LOC117900680|XP_034667017.1|DSUB	LOC6731953|XP_039154573.1|DSIM
OG0005275	LOC117902376|XP_034669585.1|DSUB	LOC6731760|XP_016024441.1|DSIM
OG0005276	LOC117900588|XP_034666889.1|DSUB	LOC6730896|XP_016023322.1|DSIM
OG0005277	LOC117900185|XP_034666321.1|DSUB	LOC6730907|XP_016023339.1|DSIM
OG0005278	LOC117892520|XP_034654698.1|DSUB	LOC6735415|XP_002082357.1|DSIM
OG0005279	LOC117901730|XP_034668503.1|DSUB	LOC6731170|XP_016023718.1|DSIM
OG0005280	LOC117902735|XP_034670201.1|DSUB	LOC6730527|XP_002077706.2|DSIM
OG0005281	LOC117900893|XP_034667315.1|DSUB	LOC6730708|XP_016023143.1|DSIM
OG0005282	LOC117897135|XP_034661696.1|DSUB	LOC6726874|XP_002102276.1|DSIM
OG0005283	LOC117898470|XP_034663791.1|DSUB	LOC6729328|XP_016035965.1|DSIM
OG0005284	LOC117900098|XP_034666209.1|DSUB	LOC6733055|XP_016025737.2|DSIM
OG0005285	LOC117900097|XP_034666208.1|DSUB	LOC6733056|XP_002080134.1|DSIM
OG0005286	LOC117902746|XP_034670222.1|DSUB	LOC6730530|XP_039147280.1|DSIM
OG0005287	LOC117902739|XP_034670206.1|DSUB	LOC6730531|XP_002077710.1|DSIM
OG0005288	LOC117902706|XP_034670152.1|DSUB	LOC27206544|XP_039147201.1|DSIM
OG0005289	LOC117900979|XP_034667463.1|DSUB	LOC6725079|XP_039147446.1|DSIM
OG0005290	LOC117898225|XP_034663351.1|DSUB	LOC6726829|XP_016033335.1|DSIM
OG0005291	LOC117902423|XP_034669673.1|DSUB	LOC6732184|XP_002079313.1|DSIM
OG0005292	LOC117899950|XP_034665993.1|DSUB	LOC6732186|XP_016024869.1|DSIM
OG0005294	LOC117900864|XP_034667277.1|DSUB	LOC6732058|XP_002079190.1|DSIM
OG0005295	LOC117902421|XP_034669671.1|DSUB	LOC6732183|XP_039154315.1|DSIM
OG0005296	LOC117896224|XP_034660250.1|DSUB	LOC6726862|XP_016033364.1|DSIM
OG0005297	LOC117902619|XP_034670026.1|DSUB	LOC6731528|XP_016024202.1|DSIM
OG0005298	LOC117900144|XP_034666267.1|DSUB	LOC6731669|XP_002078809.1|DSIM
OG0005299	LOC117897717|XP_034662633.1|DSUB	LOC6730093|XP_002105386.1|DSIM
OG0005300	LOC117903375|XP_034671235.1|DSUB	LOC6725387|XP_016038461.1|DSIM
OG0005301	LOC117902019|XP_034668960.1|DSUB	LOC27206512|XP_016024373.1|DSIM
OG0005302	LOC117890726|XP_034651666.1|DSUB	LOC6734021|XP_016027043.2|DSIM
OG0005303	LOC117900175|XP_034666311.1|DSUB	LOC6732709|XP_002079823.1|DSIM
OG0005304	LOC117902339|XP_034669529.1|DSUB	LOC120284730|XP_039149215.1|DSIM, LOC6731215|XP_039149008.1|DSIM
OG0005305	LOC117892519|XP_034654697.1|DSUB	LOC6735414|XP_039147350.1|DSIM
OG0005306	LOC117901515|XP_034668178.1|DSUB	LOC6732555|XP_002079674.1|DSIM
OG0005307	LOC117900247|XP_034666436.1|DSUB	LOC6731938|XP_016024601.1|DSIM
OG0005308	LOC117902320|XP_034669499.1|DSUB	LOC6731843|XP_016024525.1|DSIM
OG0005309	LOC117901218|XP_034667776.1|DSUB	LOC6730845|XP_016023263.1|DSIM
OG0005310	LOC117902801|XP_034670313.1|DSUB	LOC6731474|XP_002078623.1|DSIM
OG0005311	LOC117900877|XP_034667296.1|DSUB	LOC6732119|XP_002079251.2|DSIM
OG0005312	LOC117900351|XP_034666587.1|DSUB	LOC6732156|XP_016024836.1|DSIM
OG0005313	LOC117901838|XP_034668664.1|DSUB	LOC6731765|XP_016024446.1|DSIM
OG0005314	LOC117900378|XP_034666621.1|DSUB	LOC6732041|XP_016024728.1|DSIM
OG0005315	LOC117900584|XP_034666885.1|DSUB	LOC6732692|XP_016025424.1|DSIM
OG0005316	LOC117892521|XP_034654699.1|DSUB	LOC6735413|XP_016028730.1|DSIM
OG0005317	LOC117900413|XP_034666662.1|DSUB	LOC6732550|XP_016025204.1|DSIM
OG0005318	LOC117902104|XP_034669100.1|DSUB	LOC6733134|XP_016025846.1|DSIM
OG0005319	LOC117900353|XP_034666591.1|DSUB	LOC6732399|XP_016025055.1|DSIM
OG0005320	LOC117902632|XP_034670043.1|DSUB	LOC6732894|XP_016025616.1|DSIM
OG0005321	LOC117900501|XP_034666781.1|DSUB	LOC6731910|XP_016024577.1|DSIM
OG0005322	LOC117900511|XP_034666796.1|DSUB	LOC6730624|XP_016023070.1|DSIM
OG0005323	LOC117900976|XP_034667455.1|DSUB	LOC6739228|XP_016024285.1|DSIM
OG0005324	LOC117901225|XP_034667786.1|DSUB	LOC6731676|XP_002078816.1|DSIM
OG0005325	LOC117902696|XP_034670128.1|DSUB	LOC27207633|XP_016023211.1|DSIM
OG0005326	LOC117902182|XP_034669245.1|DSUB	LOC27206834|XP_039154492.1|DSIM
OG0005327	LOC117901325|XP_034667925.1|DSUB	LOC6731589|XP_016024266.1|DSIM
OG0005328	LOC117899386|XP_034665259.1|DSUB	LOC6727717|XP_016034292.1|DSIM
OG0005329	LOC117895240|XP_034658640.1|DSUB	LOC6737371|XP_002084209.1|DSIM
OG0005330	LOC117895238|XP_034658638.1|DSUB	LOC6737370|XP_002084208.2|DSIM
OG0005331	LOC117900155|XP_034666283.1|DSUB	LOC6730734|XP_016023156.1|DSIM
OG0005332	LOC117901810|XP_034668615.1|DSUB	LOC6732969|XP_002080051.1|DSIM
OG0005333	LOC117901543|XP_034668225.1|DSUB	LOC6732075|XP_002079207.1|DSIM
OG0005334	LOC117902332|XP_034669518.1|DSUB	LOC6731807|XP_002078942.1|DSIM
OG0005335	LOC117891799|XP_034653364.1|DSUB	LOC6734278|XP_016027344.1|DSIM
OG0005336	LOC117892675|XP_034654963.1|DSUB	LOC6733777|XP_002080821.1|DSIM
OG0005337	LOC117891404|XP_034652741.1|DSUB	LOC6734932|XP_016028246.1|DSIM
OG0005338	LOC117901204|XP_034667749.1|DSUB	LOC6731743|XP_016024415.1|DSIM
OG0005339	LOC117902305|XP_034669478.1|DSUB	LOC6731832|XP_002078967.1|DSIM
OG0005340	LOC117900887|XP_034667307.1|DSUB	LOC6731721|XP_002078856.2|DSIM
OG0005341	LOC117890479|XP_034651236.1|DSUB	LOC6733572|XP_002080627.2|DSIM
OG0005342	LOC117902070|XP_034669046.1|DSUB	LOC6732010|XP_016024702.1|DSIM
OG0005343	LOC117890956|XP_034651988.1|DSUB	LOC6739289|XP_016026303.1|DSIM
OG0005344	LOC117890290|XP_034650945.1|DSUB	LOC6734087|XP_002081122.1|DSIM
OG0005345	LOC117900876|XP_034667293.1|DSUB	LOC6731222|XP_002078381.1|DSIM
OG0005346	LOC117900249|XP_034666439.1|DSUB	LOC6731293|XP_002078449.1|DSIM
OG0005347	LOC117901701|XP_034668453.1|DSUB	LOC6739201|XP_016023390.1|DSIM
OG0005348	LOC117902327|XP_034669508.1|DSUB	LOC6731773|XP_002078908.1|DSIM
OG0005349	LOC117901794|XP_034668596.1|DSUB	LOC6731764|XP_002078899.1|DSIM
OG0005350	LOC117901354|XP_034667954.1|DSUB	LOC6731954|XP_002079089.1|DSIM
OG0005351	LOC117895292|XP_034658736.1|DSUB	LOC6737208|XP_016030916.1|DSIM
OG0005352	LOC117900747|XP_034667116.1|DSUB	LOC6731811|XP_016024497.1|DSIM
OG0005353	LOC117890508|XP_034651299.1|DSUB	LOC6735058|XP_039148569.1|DSIM
OG0005354	LOC117902688|XP_034670114.1|DSUB	LOC6730794|XP_039150928.1|DSIM
OG0005355	LOC117899998|XP_034666061.1|DSUB	LOC6730434|XP_002077615.1|DSIM
OG0005356	LOC117900002|XP_034666064.1|DSUB	LOC6730436|XP_016022901.1|DSIM
OG0005357	LOC117900369|XP_034666610.1|DSUB	LOC6731393|XP_016024011.1|DSIM
OG0005358	LOC117900132|XP_034666249.1|DSUB	LOC6731305|XP_002078461.1|DSIM
OG0005359	LOC117890412|XP_034651114.1|DSUB	LOC6735788|XP_016029163.1|DSIM
OG0005360	LOC117894668|XP_034657736.1|DSUB	LOC6738617|XP_039149258.1|DSIM
OG0005361	LOC117900776|XP_034667148.1|DSUB	LOC6731892|XP_039154309.1|DSIM
OG0005362	LOC117902284|XP_034669448.1|DSUB	LOC6731747|XP_002078882.1|DSIM
OG0005363	LOC117900851|XP_034667262.1|DSUB	LOC6731108|XP_016023646.1|DSIM
OG0005364	LOC117889948|XP_034650378.1|DSUB	LOC6735465|XP_016028770.1|DSIM
OG0005365	LOC117900352|XP_034666588.1|DSUB	LOC6732992|XP_016025673.1|DSIM
OG0005366	LOC117900149|XP_034666273.1|DSUB	LOC6732993|XP_016025676.1|DSIM
OG0005367	LOC117900148|XP_034666272.1|DSUB	LOC6732995|XP_016025677.1|DSIM
OG0005368	LOC117897893|XP_034662862.1|DSUB	LOC6728808|XP_016035500.1|DSIM
OG0005369	LOC117901931|XP_034668790.1|DSUB	LOC6730597|XP_002077776.1|DSIM
OG0005370	LOC117900456|XP_034666719.1|DSUB	LOC6731942|XP_016024606.1|DSIM
OG0005371	LOC117901816|XP_034668624.1|DSUB	LOC6731940|XP_016024605.1|DSIM
OG0005372	LOC117898115|XP_034663193.1|DSUB	LOC6728723|XP_016035394.1|DSIM
OG0005373	LOC117900741|XP_034667107.1|DSUB	LOC27206749|XP_016025907.1|DSIM
OG0005374	LOC117902768|XP_034670252.1|DSUB	LOC6732552|XP_002079671.1|DSIM
OG0005375	LOC117902766|XP_034670249.1|DSUB	LOC6732551|XP_002079670.1|DSIM
OG0005376	LOC117902736|XP_034670202.1|DSUB	LOC6730520|XP_039147245.1|DSIM
OG0005377	LOC117895565|XP_034659172.1|DSUB	LOC27208052|XP_016029877.1|DSIM
OG0005378	LOC117901023|XP_034667515.1|DSUB	LOC6730574|XP_002077753.3|DSIM
OG0005379	LOC117900053|XP_034666140.1|DSUB	LOC6730664|XP_016023106.1|DSIM
OG0005380	LOC117901452|XP_034668089.1|DSUB	LOC6730562|XP_039148892.1|DSIM
OG0005381	LOC117900174|XP_034666310.1|DSUB	LOC6732652|XP_016025363.1|DSIM
OG0005382	LOC117902485|XP_034669788.1|DSUB	LOC6733017|XP_039154496.1|DSIM
OG0005383	LOC117895456|XP_034659019.1|DSUB	LOC6738473|XP_039149702.1|DSIM
OG0005384	LOC117896115|XP_034660061.1|DSUB	LOC6727836|XP_016034422.1|DSIM
OG0005385	LOC117891976|XP_034653742.1|DSUB	LOC6735363|XP_016028693.1|DSIM
OG0005386	LOC117891001|XP_034652048.1|DSUB	LOC6734737|XP_039147744.1|DSIM
OG0005387	LOC117896132|XP_034660084.1|DSUB	LOC6729048|XP_016035702.1|DSIM
OG0005388	LOC117900112|XP_034666227.1|DSUB	LOC6731081|XP_002078239.1|DSIM
OG0005389	LOC117902640|XP_034670055.1|DSUB	LOC6732031|XP_016024726.1|DSIM
OG0005390	LOC117902719|XP_034670175.1|DSUB	LOC120284189|XP_016023540.1|DSIM
OG0005391	LOC117902721|XP_034670177.1|DSUB	LOC27207560|XP_016023543.1|DSIM
OG0005392	LOC117900903|XP_034667353.1|DSUB	LOC6732603|XP_002079722.1|DSIM
OG0005393	LOC117897664|XP_034662553.1|DSUB	LOC6728278|XP_002103627.1|DSIM
OG0005394	LOC117900899|XP_034667341.1|DSUB	LOC6732601|XP_016025286.1|DSIM
OG0005395	LOC117900487|XP_034666763.1|DSUB	LOC6732681|XP_039147082.1|DSIM
OG0005396	LOC117902789|XP_034670285.1|DSUB	LOC6731469|XP_016024151.1|DSIM
OG0005397	LOC117902802|XP_034670314.1|DSUB	LOC6731471|XP_002078620.1|DSIM
OG0005398	LOC117899179|XP_034664931.1|DSUB	LOC6726805|XP_039151487.1|DSIM
OG0005399	LOC117891242|XP_034652478.1|DSUB	LOC6733558|XP_016026508.1|DSIM
OG0005400	LOC117891109|XP_034652192.1|DSUB	LOC6733635|XP_016026597.1|DSIM
OG0005401	LOC117900358|XP_034666598.1|DSUB	LOC6731481|XP_016024162.1|DSIM
OG0005402	LOC117900357|XP_034666597.1|DSUB	LOC6731480|XP_016024161.1|DSIM
OG0005403	LOC117902795|XP_034670304.1|DSUB	LOC6731475|XP_002078624.1|DSIM
OG0005404	LOC117902796|XP_034670305.1|DSUB	LOC6731476|XP_002078625.1|DSIM
OG0005405	LOC117890910|XP_034651915.1|DSUB	LOC27209071|XP_016029095.1|DSIM
OG0005406	LOC117890901|XP_034651887.1|DSUB	LOC6740743|XP_039147604.1|DSIM
OG0005407	LOC117890760|XP_034651712.1|DSUB	LOC6735783|XP_002082696.1|DSIM
OG0005408	LOC117902225|XP_034669349.1|DSUB	LOC6731031|XP_002078192.1|DSIM
OG0005409	LOC117901491|XP_034668150.1|DSUB	LOC6731404|XP_016024022.1|DSIM
OG0005410	LOC117902230|XP_034669355.1|DSUB	LOC6739211|XP_002076121.1|DSIM
OG0005411	LOC117890394|XP_034651090.1|DSUB	LOC6734148|XP_002081177.1|DSIM
OG0005412	LOC117892377|XP_034654477.1|DSUB	LOC6734158|XP_002081187.1|DSIM
OG0005413	LOC117891523|XP_034652912.1|DSUB	LOC6734240|XP_016027292.1|DSIM
OG0005414	LOC117894114|XP_034656889.1|DSUB	LOC6725686|XP_002106689.1|DSIM
OG0005415	LOC117903535|XP_034671612.1|DSUB	LOC6725750|XP_016039067.1|DSIM
OG0005416	LOC117890878|XP_034651861.1|DSUB	LOC6733388|XP_016026312.1|DSIM
OG0005417	LOC117901469|XP_034668122.1|DSUB	LOC6739246|XP_002076154.1|DSIM
OG0005418	LOC117901595|XP_034668298.1|DSUB	LOC6732979|XP_016025661.1|DSIM
OG0005419	LOC117901787|XP_034668587.1|DSUB	LOC6731826|XP_016024511.1|DSIM
OG0005420	LOC117901633|XP_034668354.1|DSUB	LOC6731276|XP_016023840.2|DSIM
OG0005421	LOC117902386|XP_034669598.1|DSUB	LOC6732046|XP_016024730.2|DSIM
OG0005422	LOC117903455|XP_034671381.1|DSUB	LOC6740213|XP_016039958.1|DSIM
OG0005423	LOC117902459|XP_034669750.1|DSUB	LOC6731638|XP_016024322.1|DSIM
OG0005424	LOC117889757|XP_034650093.1|DSUB	LOC6735442|XP_039147247.1|DSIM
OG0005425	LOC117903154|XP_034670881.1|DSUB	LOC6740535|XP_016039584.1|DSIM
OG0005426	LOC117889856|XP_034650247.1|DSUB	LOC6733689|XP_016026657.1|DSIM
OG0005427	LOC117900375|XP_034666618.1|DSUB	LOC6732769|XP_002079882.2|DSIM
OG0005428	LOC117902491|XP_034669803.1|DSUB	LOC6731194|XP_039146977.1|DSIM
OG0005429	LOC117902335|XP_034669523.1|DSUB	LOC6731213|XP_039148517.1|DSIM
OG0005430	LOC117902337|XP_034669527.1|DSUB	LOC6731214|XP_016023755.1|DSIM
OG0005431	LOC117901067|XP_034667570.1|DSUB	LOC6733110|XP_002080187.1|DSIM
OG0005432	LOC117902188|XP_034669255.1|DSUB	LOC27209015|XP_039149468.1|DSIM
OG0005433	LOC117890757|XP_034651709.1|DSUB	LOC6734896|XP_002081893.1|DSIM
OG0005434	LOC117902446|XP_034669731.1|DSUB	LOC6733124|XP_039154591.1|DSIM
OG0005435	LOC117902190|XP_034669257.1|DSUB	LOC6727091|XP_002102486.1|DSIM
OG0005436	LOC117902189|XP_034669256.1|DSUB	LOC6733131|XP_016025843.1|DSIM
OG0005437	LOC117896854|XP_034661273.1|DSUB	LOC6727763|XP_002103125.1|DSIM
OG0005438	LOC117900817|XP_034667201.1|DSUB	LOC6730510|XP_016022968.1|DSIM
OG0005439	LOC117899122|XP_034664806.1|DSUB	LOC6728225|XP_002103574.1|DSIM
OG0005440	LOC117902400|XP_034669623.1|DSUB	LOC6730918|XP_016023365.1|DSIM
OG0005441	LOC117900497|XP_034666777.1|DSUB	LOC27206506|XP_016024807.1|DSIM
OG0005442	LOC117900122|XP_034666238.1|DSUB	LOC6732743|XP_002079857.1|DSIM
OG0005443	LOC117901111|XP_034667635.1|DSUB	LOC6731784|XP_016024476.1|DSIM
OG0005444	LOC117901155|XP_034667696.1|DSUB	LOC6730448|XP_002077629.1|DSIM
OG0005445	LOC117901291|XP_034667877.1|DSUB	LOC6731872|XP_016024547.1|DSIM
OG0005446	LOC117900842|XP_034667246.1|DSUB	LOC6731426|XP_016024044.1|DSIM
OG0005447	LOC117902214|XP_034669331.1|DSUB	LOC6731022|XP_002078183.1|DSIM
OG0005448	LOC117890208|XP_034650830.1|DSUB	LOC6734603|XP_002081611.1|DSIM
OG0005449	LOC117896631|XP_034660968.1|DSUB	LOC6739838|XP_002076732.1|DSIM
OG0005450	LOC117897451|XP_034662187.1|DSUB	LOC6729933|XP_002105235.1|DSIM
OG0005451	LOC117899988|XP_034666048.1|DSUB	LOC6732645|XP_016025357.1|DSIM
OG0005452	LOC117890707|XP_034651623.1|DSUB	LOC6735781|XP_016029157.1|DSIM
OG0005453	LOC117898904|XP_034664478.1|DSUB	LOC6728844|XP_039151283.1|DSIM
OG0005454	LOC117901706|XP_034668467.1|DSUB	LOC6732092|XP_016024765.1|DSIM
OG0005455	LOC117892213|XP_034654204.1|DSUB	LOC6736094|XP_016029489.1|DSIM
OG0005456	LOC117902288|XP_034669456.1|DSUB	LOC6732780|XP_002079893.1|DSIM
OG0005457	LOC117902175|XP_034669208.1|DSUB	LOC6732778|XP_016025492.1|DSIM
OG0005458	LOC117901568|XP_034668257.1|DSUB	LOC6730593|XP_016023040.1|DSIM
OG0005459	LOC117902077|XP_034669058.1|DSUB	LOC6731018|XP_002078179.1|DSIM
OG0005460	LOC117900099|XP_034666210.1|DSUB	LOC6731083|XP_002078241.1|DSIM
OG0005461	LOC117901450|XP_034668086.1|DSUB	LOC6732763|XP_002079876.1|DSIM
OG0005462	LOC117901241|XP_034667808.1|DSUB	LOC6732761|XP_002079874.1|DSIM
OG0005463	LOC117895085|XP_034658373.1|DSUB	LOC6738054|XP_002084868.1|DSIM
OG0005464	LOC117902750|XP_034670228.1|DSUB	LOC6732765|XP_002079878.2|DSIM
OG0005465	LOC117902174|XP_034669206.1|DSUB	LOC6732777|XP_016025490.1|DSIM
OG0005466	LOC117902172|XP_034669204.1|DSUB	LOC6732779|XP_002079892.3|DSIM
OG0005467	LOC117897533|XP_034662345.1|DSUB	LOC6729148|XP_002104469.1|DSIM
OG0005468	LOC117902785|XP_034670282.1|DSUB	LOC6731454|XP_002078605.1|DSIM
OG0005469	LOC117901371|XP_034667972.1|DSUB	LOC6731495|XP_002078644.1|DSIM
OG0005470	LOC117902291|XP_034669460.1|DSUB	LOC6731497|XP_016024175.1|DSIM
OG0005471	LOC117900018|XP_034666095.1|DSUB	LOC6732566|XP_039146961.1|DSIM
OG0005472	LOC117902580|XP_034669964.1|DSUB	LOC6732564|XP_016025245.1|DSIM
OG0005473	LOC117900106|XP_034666220.1|DSUB	LOC6739221|XP_016023611.1|DSIM
OG0005474	LOC117900431|XP_034666692.1|DSUB	LOC6732062|XP_002079194.2|DSIM
OG0005475	LOC117900430|XP_034666691.1|DSUB	LOC6732061|XP_002079193.1|DSIM
OG0005476	LOC117890621|XP_034651454.1|DSUB	LOC6733448|XP_016026397.1|DSIM
OG0005477	LOC117893440|XP_034655950.1|DSUB	LOC6737632|XP_016031405.1|DSIM
OG0005478	LOC117902084|XP_034669068.1|DSUB	LOC6730965|XP_002078127.1|DSIM
OG0005479	LOC117902081|XP_034669065.1|DSUB	LOC6730966|XP_002078128.1|DSIM
OG0005480	LOC117902085|XP_034669069.1|DSUB	LOC27207912|XP_016023431.1|DSIM
OG0005481	LOC117902370|XP_034669577.1|DSUB	LOC6730877|XP_016023301.1|DSIM
OG0005482	LOC117902710|XP_034670164.1|DSUB	LOC6730875|XP_016023296.2|DSIM
OG0005483	LOC117898045|XP_034663095.1|DSUB	LOC6727965|XP_002103317.2|DSIM
OG0005484	LOC117900452|XP_034666715.1|DSUB	LOC6732423|XP_002079544.1|DSIM
OG0005485	LOC117890600|XP_034651430.1|DSUB	LOC6734299|XP_016027358.1|DSIM
OG0005486	LOC117892018|XP_034653802.1|DSUB	LOC6733626|XP_002080680.2|DSIM
OG0005487	LOC117901360|XP_034667961.1|DSUB	LOC6739185|XP_016023228.1|DSIM
OG0005488	LOC117901220|XP_034667780.1|DSUB	LOC6739198|XP_016023225.1|DSIM
OG0005489	LOC117902745|XP_034670219.1|DSUB	LOC6730525|XP_002077704.1|DSIM
OG0005490	LOC117902738|XP_034670205.1|DSUB	LOC6730524|XP_016022979.1|DSIM
OG0005491	LOC117902432|XP_034669695.1|DSUB	LOC6730617|XP_016023064.1|DSIM
OG0005492	LOC117900512|XP_034666797.1|DSUB	LOC6730623|XP_002077800.1|DSIM
OG0005493	LOC117901099|XP_034667618.1|DSUB	LOC6732864|XP_002079974.1|DSIM
OG0005494	LOC117891443|XP_034652811.1|DSUB	LOC6736124|XP_016029513.1|DSIM
OG0005495	LOC117891647|XP_034653085.1|DSUB	LOC6736164|XP_016029573.1|DSIM
OG0005496	LOC117898670|XP_034664137.1|DSUB	LOC6727279|XP_016033799.1|DSIM
OG0005497	LOC117902631|XP_034670042.1|DSUB	LOC6739253|XP_002076160.2|DSIM
OG0005498	LOC117902637|XP_034670050.1|DSUB	LOC6739252|XP_002076161.1|DSIM
OG0005499	LOC117902614|XP_034670017.1|DSUB	LOC6732898|XP_016025618.1|DSIM
OG0005500	LOC117902618|XP_034670021.1|DSUB	LOC6732897|XP_002080002.1|DSIM
OG0005501	LOC117901238|XP_034667804.1|DSUB	LOC6732758|XP_016025480.1|DSIM
OG0005502	LOC117901239|XP_034667805.1|DSUB	LOC6732759|XP_016025482.1|DSIM
OG0005503	LOC117901528|XP_034668199.1|DSUB	LOC6731964|XP_016024643.1|DSIM
OG0005504	LOC117901569|XP_034668259.1|DSUB	LOC6730599|XP_016023037.1|DSIM
OG0005506	LOC117901592|XP_034668292.1|DSUB	LOC6732978|XP_002080057.1|DSIM
OG0005507	LOC117900231|XP_034666408.1|DSUB	LOC6730427|XP_002077608.1|DSIM
OG0005508	LOC117899987|XP_034666047.1|DSUB	LOC6731900|XP_002079035.1|DSIM
OG0005509	LOC117902807|XP_034670320.1|DSUB	LOC6730702|XP_002077872.1|DSIM
OG0005510	LOC117900126|XP_034666241.1|DSUB	LOC6732279|XP_016024944.1|DSIM
OG0005511	LOC117900785|XP_034667196.1|DSUB	LOC6724781|XP_002105823.1|DSIM
