Orthogroup	DSUB.longest_only	DANA.longest_only
OG0005668	LOC117893232|XP_034655675.1|DSUB	LOC6507872|XP_001956502.1|DANA
OG0005669	LOC117902680|XP_034670103.1|DSUB	LOC6504480|XP_032311396.1|DANA
OG0005670	LOC117899229|XP_034664994.1|DSUB	LOC6499726|XP_001954055.1|DANA
OG0005671	LOC117897957|XP_034662950.1|DSUB	LOC6500633|XP_001953610.2|DANA
OG0005672	LOC117901582|XP_034668279.1|DSUB	LOC6498569|XP_001963088.2|DANA
OG0005673	LOC117893954|XP_034656637.1|DSUB	LOC6507477|XP_001955932.1|DANA
OG0005674	LOC117895484|XP_034659059.1|DSUB	LOC6493269|XP_032309926.1|DANA
OG0005675	LOC117897497|XP_034662277.1|DSUB	LOC6499272|XP_001954982.1|DANA
OG0005676	LOC117893482|XP_034656003.1|DSUB	LOC6507718|XP_001956208.1|DANA
OG0005677	LOC117889973|XP_034650430.1|DSUB	LOC6496563|XP_001961157.1|DANA
OG0005678	LOC117897001|XP_034661451.1|DSUB	LOC6501206|XP_001954763.1|DANA
OG0005679	LOC117896231|XP_034660258.1|DSUB	LOC6500618|XP_001953579.2|DANA
OG0005681	LOC117898530|XP_034663890.1|DSUB	LOC6494686|XP_001965956.1|DANA
OG0005682	LOC117898517|XP_034663875.1|DSUB	LOC6494209|XP_001965957.1|DANA
OG0005683	LOC117896819|XP_034661269.1|DSUB	LOC6504085|XP_032309444.1|DANA
OG0005684	LOC117893035|XP_034655291.1|DSUB	LOC6507334|XP_001956223.1|DANA
OG0005685	LOC117891579|XP_034652999.1|DSUB	LOC6504703|XP_001966365.3|DANA
OG0005686	LOC117899794|XP_034665965.1|DSUB	LOC6501872|XP_001966764.1|DANA, LOC6500609|XP_001953554.1|DANA
OG0005687	LOC117894834|XP_034657973.1|DSUB	LOC6506296|XP_032310194.1|DANA
OG0005688	LOC117891368|XP_034652696.1|DSUB	LOC6497581|XP_001961771.1|DANA, LOC6495985|XP_001959982.1|DANA
OG0005689	LOC117890316|XP_034650996.1|DSUB	LOC6503941|XP_001963884.1|DANA
OG0005690	LOC117899563|XP_034665559.1|DSUB	LOC6501652|XP_001955686.3|DANA
OG0005691	LOC117898877|XP_034664451.1|DSUB	LOC6503450|XP_014759155.1|DANA
OG0005692	LOC117900697|XP_034667041.1|DSUB	LOC6497838|XP_001961547.2|DANA
OG0005693	LOC117894563|XP_034657577.1|DSUB	LOC6493329|XP_001957535.1|DANA
OG0005694	LOC117897480|XP_034662233.1|DSUB	LOC6500423|XP_032308976.1|DANA
OG0005695	LOC117896762|XP_034661127.1|DSUB	LOC6505724|XP_001964385.1|DANA
OG0005696	LOC117896764|XP_034661130.1|DSUB	LOC6505792|XP_001964384.1|DANA
OG0005697	LOC117896758|XP_034661122.1|DSUB	LOC6505725|XP_001964383.1|DANA
OG0005698	LOC117892696|XP_034654998.1|DSUB	LOC6494820|XP_001959599.1|DANA
OG0005699	LOC117899226|XP_034664991.1|DSUB	LOC6499723|XP_001954061.2|DANA
OG0005700	LOC117903041|XP_034670667.1|DSUB	LOC6504626|XP_032309248.1|DANA
OG0005701	LOC117901623|XP_034668342.1|DSUB	LOC6497987|XP_001961845.1|DANA
OG0005702	LOC117902145|XP_034669175.1|DSUB	LOC6503467|XP_001964323.2|DANA
OG0005703	LOC117891770|XP_034653317.1|DSUB	LOC6494799|XP_001959643.2|DANA
OG0005704	LOC117898502|XP_034663839.1|DSUB	LOC6503120|XP_001963462.1|DANA
OG0005705	LOC117894829|XP_034657968.1|DSUB	LOC6493722|XP_001958308.1|DANA
OG0005706	LOC117898254|XP_034663399.1|DSUB	LOC6505877|XP_001964533.1|DANA
OG0005707	LOC117891264|XP_034652531.1|DSUB	LOC6503727|XP_014761052.1|DANA
OG0005708	LOC117902957|XP_034670489.1|DSUB	LOC6503700|XP_001963899.1|DANA
OG0005709	LOC117896895|XP_034661319.1|DSUB	LOC6499068|XP_001955370.1|DANA
OG0005710	LOC117899281|XP_034665077.1|DSUB	LOC6501034|XP_001954426.1|DANA
OG0005711	LOC117894824|XP_034657962.1|DSUB	LOC6493712|XP_001958289.2|DANA
OG0005712	LOC117900428|XP_034666687.1|DSUB	LOC6506059|XP_001965096.1|DANA
OG0005713	LOC117897334|XP_034661995.1|DSUB	LOC6499302|XP_001954911.2|DANA
OG0005714	LOC117896597|XP_034660914.1|DSUB	LOC6505826|XP_001964440.1|DANA
OG0005715	LOC117896383|XP_034660576.1|DSUB	LOC6499963|XP_001953551.1|DANA
OG0005716	LOC117897090|XP_034661621.1|DSUB	LOC6499125|XP_014765918.1|DANA
OG0005717	LOC117896461|XP_034660685.1|DSUB	LOC6501692|XP_001955775.1|DANA
OG0005718	LOC117899788|XP_034665954.1|DSUB	LOC6500610|XP_001953556.1|DANA
OG0005719	LOC117897273|XP_034661890.1|DSUB	LOC6501020|XP_001954386.1|DANA
OG0005720	LOC117899026|XP_034664677.1|DSUB	LOC6499544|XP_001954406.1|DANA
OG0005721	LOC117897875|XP_034662841.1|DSUB	LOC6501281|XP_001954912.1|DANA
OG0005722	LOC117898891|XP_034664464.1|DSUB	LOC6500095|XP_001953236.3|DANA
OG0005723	LOC117896399|XP_034660600.1|DSUB	LOC6500496|XP_001953344.1|DANA
OG0005724	LOC117890420|XP_034651129.1|DSUB	LOC6494614|XP_001960009.1|DANA
OG0005725	LOC117899088|XP_034664756.1|DSUB	LOC6500595|XP_001953535.2|DANA
OG0005726	LOC117903077|XP_034670763.1|DSUB	LOC6504259|XP_001967366.1|DANA
OG0005727	LOC117898681|XP_034664155.1|DSUB	LOC6500442|XP_001953220.1|DANA
OG0005728	LOC117896861|XP_034661281.1|DSUB	LOC6501256|XP_001954862.1|DANA
OG0005729	LOC117896851|XP_034661266.1|DSUB	LOC6499941|XP_032305765.1|DANA
OG0005730	LOC117897189|XP_034661780.1|DSUB	LOC6500477|XP_001953301.1|DANA
OG0005731	LOC117897188|XP_034661779.1|DSUB	LOC6500059|XP_001953302.1|DANA
OG0005732	LOC117899268|XP_034665057.1|DSUB	LOC6500622|XP_001953588.1|DANA
OG0005733	LOC117899267|XP_034665052.1|DSUB	LOC6499940|XP_014766284.1|DANA
OG0005734	LOC117899577|XP_034665581.1|DSUB	LOC6500340|XP_001953005.2|DANA
OG0005735	LOC117898647|XP_034664108.1|DSUB	LOC6498891|XP_014765807.1|DANA
OG0005736	LOC117896962|XP_034661398.1|DSUB	LOC6499136|XP_001955230.1|DANA
OG0005737	LOC117899573|XP_034665577.1|DSUB	LOC6501179|XP_001954704.1|DANA
OG0005738	LOC117897427|XP_034662156.1|DSUB	LOC6505706|XP_001964420.1|DANA
OG0005739	LOC117899574|XP_034665578.1|DSUB	LOC6501152|XP_001954648.1|DANA
OG0005740	LOC117896886|XP_034661306.1|DSUB	LOC6501496|XP_001955365.1|DANA
OG0005741	LOC117897494|XP_034662275.1|DSUB	LOC6501416|XP_001955207.1|DANA
OG0005742	LOC117898358|XP_034663582.1|DSUB	LOC6505800|XP_001964398.1|DANA
OG0005743	LOC117898234|XP_034663363.1|DSUB	LOC6503395|XP_001967512.2|DANA
OG0005744	LOC117898909|XP_034664488.1|DSUB	LOC6499370|XP_001954771.1|DANA
OG0005745	LOC117897485|XP_034662241.1|DSUB	LOC6498859|XP_032312253.1|DANA
OG0005746	LOC117898086|XP_034663157.1|DSUB	LOC6498857|XP_001955790.1|DANA
OG0005747	LOC117897450|XP_034662185.1|DSUB	LOC6500036|XP_001953346.1|DANA
OG0005748	LOC117897350|XP_034662021.1|DSUB	LOC26514800|XP_014767341.1|DANA
OG0005749	LOC117898150|XP_034663243.1|DSUB	LOC6503594|XP_032308442.1|DANA
OG0005750	LOC117897132|XP_034661691.1|DSUB	LOC6501421|XP_001955219.1|DANA
OG0005751	LOC117893414|XP_034655916.1|DSUB	LOC6506555|XP_001957656.1|DANA
OG0005752	LOC117891538|XP_034652940.1|DSUB	LOC6494153|XP_001960859.1|DANA
OG0005753	LOC117902494|XP_034669809.1|DSUB	LOC6503994|XP_001965212.1|DANA
OG0005754	LOC117892127|XP_034654049.1|DSUB	LOC6496276|XP_001960591.1|DANA
OG0005755	LOC117891025|XP_034652078.1|DSUB	LOC6495729|XP_001959451.1|DANA
OG0005756	LOC117899244|XP_034665013.1|DSUB	LOC6499330|XP_001954856.1|DANA
OG0005757	LOC117898235|XP_034663364.1|DSUB	LOC6503454|XP_001967513.1|DANA
OG0005758	LOC117896460|XP_034660683.1|DSUB	LOC6498866|XP_001955777.2|DANA
OG0005759	LOC117899625|XP_034665670.1|DSUB	LOC6494415|XP_014760073.1|DANA
OG0005760	LOC117896857|XP_034661276.1|DSUB	LOC6499412|XP_001954693.3|DANA
OG0005761	LOC117898501|XP_034663834.1|DSUB	LOC6500141|XP_001953146.1|DANA
OG0005762	LOC117897688|XP_034662596.1|DSUB	LOC6501294|XP_001954938.1|DANA
OG0005763	LOC117892416|XP_034654540.1|DSUB	LOC6493927|XP_001961311.1|DANA
OG0005764	LOC117897142|XP_034661702.1|DSUB	LOC6499144|XP_001955213.1|DANA
OG0005765	LOC117897130|XP_034661675.1|DSUB	LOC6501418|XP_014767029.1|DANA
OG0005766	LOC117898575|XP_034663981.1|DSUB	LOC6499540|XP_014766127.2|DANA
OG0005767	LOC117899656|XP_034665728.1|DSUB	LOC6499473|XP_001954567.2|DANA
OG0005768	LOC117902443|XP_034669730.1|DSUB	LOC6504112|XP_001964202.1|DANA
OG0005769	LOC117898807|XP_034664347.1|DSUB	LOC6501432|XP_001955240.1|DANA
OG0005770	LOC117897510|XP_034662300.1|DSUB	LOC6501079|XP_001954518.1|DANA
OG0005771	LOC117898394|XP_034663643.1|DSUB	LOC6499121|XP_001955258.1|DANA
OG0005772	LOC117898939|XP_034664548.1|DSUB	LOC6499004|XP_001955528.1|DANA
OG0005773	LOC117898527|XP_034663888.1|DSUB	LOC6494773|XP_001965968.1|DANA
OG0005774	LOC117899421|XP_034665302.1|DSUB	LOC6501147|XP_001954638.1|DANA
OG0005775	LOC117894408|XP_034657310.1|DSUB	LOC6493710|XP_001958283.1|DANA
OG0005776	LOC117894251|XP_034657095.1|DSUB	LOC6507238|XP_001956412.2|DANA
OG0005777	LOC117900271|XP_034666473.1|DSUB	LOC6497192|XP_001962583.1|DANA
OG0005778	LOC117899501|XP_034665441.1|DSUB	LOC6499625|XP_014766154.1|DANA
OG0005779	LOC117898038|XP_034663084.1|DSUB	LOC6501074|XP_032306017.1|DANA
OG0005780	LOC117894986|XP_034658222.1|DSUB	LOC6493266|XP_014764295.1|DANA
OG0005781	LOC117894950|XP_034658167.1|DSUB	LOC6507875|XP_001956507.1|DANA
OG0005782	LOC117893718|XP_034656296.1|DSUB	LOC6507873|XP_001956504.1|DANA
OG0005783	LOC117890009|XP_034650497.1|DSUB	LOC6493949|XP_001961264.1|DANA
OG0005784	LOC117896416|XP_034660621.1|DSUB	LOC6499572|XP_032310267.1|DANA
OG0005785	LOC117897301|XP_034661933.1|DSUB	LOC6499573|XP_032309440.1|DANA
OG0005786	LOC117898408|XP_034663668.1|DSUB	LOC6500534|XP_001953406.2|DANA
OG0005787	LOC117897777|XP_034662714.1|DSUB	LOC6499458|XP_014766075.1|DANA
OG0005788	LOC117890699|XP_034651600.1|DSUB	LOC6496324|XP_001960705.1|DANA
OG0005789	LOC117896069|XP_034659983.1|DSUB	LOC26515043|XP_014760934.1|DANA
OG0005790	LOC117897284|XP_034661910.1|DSUB	LOC6499122|XP_001955256.1|DANA
OG0005791	LOC117898515|XP_034663872.1|DSUB	LOC6494697|XP_014760088.1|DANA
OG0005792	LOC117898529|XP_034663889.1|DSUB	LOC6494198|XP_001965959.1|DANA
OG0005793	LOC117898522|XP_034663880.1|DSUB	LOC6494752|XP_032312352.1|DANA
OG0005794	LOC117891119|XP_034652215.1|DSUB	LOC6495249|XP_001958759.1|DANA
OG0005795	LOC117897952|XP_034662945.1|DSUB	LOC6501272|XP_001954895.1|DANA
OG0005796	LOC117894402|XP_034657302.1|DSUB	LOC6506239|XP_014764688.1|DANA
OG0005797	LOC117895874|XP_034659760.1|DSUB	LOC6507305|XP_001956281.1|DANA
OG0005798	LOC117897553|XP_034662372.1|DSUB	LOC6498853|XP_014765764.1|DANA
OG0005799	LOC117896252|XP_034660313.1|DSUB	LOC6499662|XP_032307272.1|DANA
OG0005800	LOC117897144|XP_034661704.1|DSUB	LOC6500931|XP_001954193.1|DANA
OG0005801	LOC117897143|XP_034661703.1|DSUB	LOC6499663|XP_001954194.1|DANA
OG0005802	LOC117896102|XP_034660045.1|DSUB	LOC6501316|XP_001954975.3|DANA
OG0005803	LOC117896255|XP_034660328.1|DSUB	LOC6498851|XP_032312269.1|DANA
OG0005804	LOC117897780|XP_034662719.1|DSUB	LOC6499545|XP_001954405.1|DANA
OG0005805	LOC117890296|XP_034650955.1|DSUB	LOC6494109|XP_032306115.1|DANA
OG0005806	LOC117898822|XP_034664377.1|DSUB	LOC6503413|XP_001967476.1|DANA
OG0005807	LOC117896997|XP_034661448.1|DSUB	LOC6503407|XP_001967488.2|DANA
OG0005808	LOC117903551|XP_034671645.1|DSUB	LOC6502183|XP_001966067.1|DANA
OG0005809	LOC117895579|XP_034659195.1|DSUB	LOC6506659|XP_001957462.1|DANA
OG0005810	LOC117896258|XP_034660340.1|DSUB	LOC6500933|XP_032307297.1|DANA
OG0005811	LOC117896261|XP_034660342.1|DSUB	LOC6499660|XP_001954199.1|DANA
OG0005812	LOC117897627|XP_034662487.1|DSUB	LOC6498856|XP_001955791.1|DANA
OG0005813	LOC117899020|XP_034664672.1|DSUB	LOC6499932|XP_001953607.1|DANA
OG0005814	LOC117897484|XP_034662238.1|DSUB	LOC6499140|XP_001955222.2|DANA
OG0005815	LOC117892329|XP_034654373.1|DSUB	LOC6493925|XP_001961314.1|DANA
OG0005816	LOC117899338|XP_034665167.1|DSUB	LOC6505622|XP_001964583.2|DANA
OG0005817	LOC117898936|XP_034664543.1|DSUB	LOC6501586|XP_001955527.1|DANA
OG0005818	LOC117897125|XP_034661668.1|DSUB	LOC6499587|XP_001954341.3|DANA
OG0005819	LOC117897006|XP_034661463.1|DSUB	LOC6500434|XP_001953210.1|DANA
OG0005820	LOC117897007|XP_034661464.1|DSUB	LOC6500106|XP_001953211.1|DANA
OG0005821	LOC117897399|XP_034662109.1|DSUB	LOC6500431|XP_001953203.1|DANA
OG0005822	LOC117902606|XP_034670008.1|DSUB	LOC6498247|XP_001962390.1|DANA
OG0005823	LOC117898302|XP_034663508.1|DSUB	LOC6502298|XP_001966192.1|DANA
OG0005824	LOC117899190|XP_034664943.1|DSUB	LOC6500903|XP_001954134.1|DANA
OG0005825	LOC117893267|XP_034655726.1|DSUB	LOC6507897|XP_001956549.1|DANA
OG0005826	LOC117898101|XP_034663172.1|DSUB	LOC6503264|XP_001965838.1|DANA
OG0005827	LOC117896443|XP_034660664.1|DSUB	LOC6501016|XP_001954379.1|DANA
OG0005828	LOC117895263|XP_034658677.1|DSUB	LOC6493777|XP_001958414.1|DANA
OG0005829	LOC117899492|XP_034665432.1|DSUB	LOC6500966|XP_001954260.1|DANA
OG0005830	LOC117893166|XP_034655534.1|DSUB	LOC6493423|XP_001957721.1|DANA
OG0005831	LOC117895319|XP_034658773.1|DSUB	LOC6506521|XP_032310493.1|DANA
OG0005832	LOC117895318|XP_034658772.1|DSUB	LOC6506519|XP_032310384.1|DANA
OG0005833	LOC117895165|XP_034658516.1|DSUB	LOC6493431|XP_014764379.1|DANA
OG0005834	LOC117895170|XP_034658524.1|DSUB	LOC6506511|XP_001957741.1|DANA
OG0005835	LOC117894490|XP_034657488.1|DSUB	LOC6493435|XP_001957745.1|DANA
OG0005836	LOC117894742|XP_034657832.1|DSUB	LOC6493046|XP_032310225.1|DANA
OG0005837	LOC117898821|XP_034664376.1|DSUB	LOC6503414|XP_001967475.1|DANA
OG0005838	LOC117897471|XP_034662213.1|DSUB	LOC6499646|XP_032307189.1|DANA
OG0005839	LOC117900223|XP_034666397.1|DSUB	LOC6496726|XP_032309166.1|DANA
OG0005840	LOC117898351|XP_034663575.1|DSUB	LOC6505801|XP_001964400.1|DANA
OG0005841	LOC117896147|XP_034660113.1|DSUB	LOC6500074|XP_014766372.1|DANA
OG0005842	LOC117891982|XP_034653752.1|DSUB	LOC6503767|XP_001963780.1|DANA
OG0005843	LOC117893896|XP_034656564.1|DSUB	LOC6507241|XP_001956406.1|DANA
OG0005844	LOC117894663|XP_034657730.1|DSUB	LOC6506288|XP_001958194.1|DANA
OG0005845	LOC117897147|XP_034661707.1|DSUB	LOC6498865|XP_001955779.1|DANA
OG0005846	LOC117898295|XP_034663442.1|DSUB	LOC6500063|XP_014766362.1|DANA
OG0005847	LOC117898905|XP_034664481.1|DSUB	LOC6501209|XP_032305526.1|DANA
OG0005848	LOC117893316|XP_034655798.1|DSUB	LOC6502898|XP_032311818.1|DANA
OG0005849	LOC117903529|XP_034671592.1|DSUB	LOC6502321|XP_032309033.1|DANA
OG0005850	LOC117903525|XP_034671535.1|DSUB	LOC6503205|XP_032311853.1|DANA
OG0005851	LOC117899972|XP_034666022.1|DSUB	LOC6497298|XP_001962371.2|DANA
OG0005852	LOC117898348|XP_034663570.1|DSUB	LOC6499652|XP_001954211.1|DANA
OG0005853	LOC117903873|XP_034672253.1|DSUB	LOC6503857|XP_001963725.1|DANA
OG0005854	LOC117896257|XP_034660339.1|DSUB	LOC6499661|XP_032307296.1|DANA
OG0005855	LOC117901407|XP_034668036.1|DSUB	LOC6503057|XP_001963343.2|DANA
OG0005856	LOC117902026|XP_034668979.1|DSUB	LOC6503215|XP_032311849.1|DANA
OG0005857	LOC117898524|XP_034663884.1|DSUB	LOC6500135|XP_001953158.1|DANA
OG0005858	LOC117898407|XP_034663666.1|DSUB	LOC6500535|XP_001953408.1|DANA
OG0005859	LOC117900548|XP_034666843.1|DSUB	LOC6497202|XP_001962564.2|DANA
OG0005860	LOC117898682|XP_034664156.1|DSUB	LOC6500443|XP_032305882.1|DANA
OG0005861	LOC117898934|XP_034664534.1|DSUB	LOC6505635|XP_001964560.1|DANA
OG0005862	LOC117890547|XP_034651362.1|DSUB	LOC6495433|XP_032306631.1|DANA
OG0005863	LOC117890909|XP_034651914.1|DSUB	LOC6495908|XP_001959836.1|DANA
OG0005864	LOC117898296|XP_034663458.1|DSUB	LOC6500474|XP_001953293.1|DANA
OG0005865	LOC117896101|XP_034660044.1|DSUB	LOC6503397|XP_001967509.1|DANA
OG0005866	LOC117892419|XP_034654543.1|DSUB	LOC6494318|XP_001960543.1|DANA
OG0005867	LOC117901912|XP_034668768.1|DSUB	LOC6498142|XP_001962164.1|DANA
OG0005868	LOC117891041|XP_034652101.1|DSUB	LOC26515287|XP_014764116.1|DANA
OG0005869	LOC117889845|XP_034650233.1|DSUB	LOC6504101|XP_001964179.1|DANA
OG0005870	LOC117897311|XP_034661957.1|DSUB	LOC6504660|XP_001966455.1|DANA
OG0005871	LOC117894995|XP_034658236.1|DSUB	LOC6502162|XP_001966101.1|DANA
OG0005872	LOC117896470|XP_034660695.1|DSUB	LOC6500842|XP_032305921.1|DANA
OG0005873	LOC117898192|XP_034663302.1|DSUB	LOC6501203|XP_001954757.1|DANA
OG0005874	LOC117893273|XP_034655733.1|DSUB	LOC6502589|XP_032312012.1|DANA, LOC116655073|XP_032308017.1|DANA
OG0005875	LOC117891173|XP_034652387.1|DSUB	LOC6496498|XP_001961021.1|DANA
OG0005876	LOC117897198|XP_034661795.1|DSUB	LOC6502220|XP_032308718.1|DANA
OG0005877	LOC117891782|XP_034653384.1|DSUB	LOC116654459|XP_032311828.1|DANA
OG0005878	LOC117903188|XP_034670941.1|DSUB	LOC6503596|XP_032308463.1|DANA
OG0005879	LOC117891691|XP_034653172.1|DSUB	LOC6502279|XP_001966153.1|DANA
OG0005880	LOC117895682|XP_034659400.1|DSUB	LOC6493566|XP_001958009.1|DANA
OG0005881	LOC117894166|XP_034656958.1|DSUB	LOC6507805|XP_001956383.1|DANA
OG0005882	LOC117894046|XP_034656791.1|DSUB	LOC6501867|XP_001967166.3|DANA
OG0005883	LOC117894714|XP_034657786.1|DSUB	LOC6507384|XP_001956113.1|DANA
OG0005884	LOC117893476|XP_034655990.1|DSUB	LOC6493065|XP_001956978.1|DANA
OG0005885	LOC117894980|XP_034658211.1|DSUB	LOC6493274|XP_014764301.1|DANA
OG0005886	LOC117894400|XP_034657299.1|DSUB	LOC6493706|XP_001958275.2|DANA
OG0005887	LOC117894160|XP_034656947.1|DSUB	LOC6507250|XP_032309979.1|DANA
OG0005888	LOC117895542|XP_034659135.1|DSUB	LOC6506087|XP_032305920.1|DANA, LOC116655747|XP_032309555.1|DANA
OG0005889	LOC117893306|XP_034655775.1|DSUB	LOC6493730|XP_001958324.2|DANA
OG0005890	LOC117890536|XP_034651352.1|DSUB	LOC6503685|XP_001963932.1|DANA
OG0005891	LOC117895481|XP_034659051.1|DSUB	LOC6507902|XP_014765503.2|DANA
OG0005892	LOC117895073|XP_034658353.1|DSUB	LOC6507908|XP_001956577.1|DANA
OG0005893	LOC117893679|XP_034656259.1|DSUB	LOC6506330|XP_001958087.1|DANA
OG0005894	LOC117893680|XP_034656260.1|DSUB	LOC6493603|XP_001958085.1|DANA
OG0005895	LOC117893681|XP_034656261.1|DSUB	LOC6506331|XP_001958086.1|DANA
OG0005896	LOC117895207|XP_034658587.1|DSUB	LOC6506758|XP_001957297.1|DANA
OG0005897	LOC117894219|XP_034657026.1|DSUB	LOC6506108|XP_001958533.1|DANA
OG0005898	LOC117903641|XP_034671815.1|DSUB	LOC6503920|XP_001963844.3|DANA
OG0005899	LOC117890897|XP_034651882.1|DSUB	LOC6494809|XP_001959619.1|DANA
OG0005900	LOC117900230|XP_034666407.1|DSUB	LOC6497695|XP_001961550.1|DANA
OG0005901	LOC117889989|XP_034650463.1|DSUB	LOC6494494|XP_001960225.1|DANA
OG0005902	LOC117890737|XP_034651680.1|DSUB	LOC6496328|XP_001960709.1|DANA
OG0005903	LOC117899602|XP_034665616.1|DSUB	LOC6501036|XP_001954429.2|DANA
OG0005904	LOC117898566|XP_034663944.1|DSUB	LOC6501509|XP_001955392.2|DANA
OG0005905	LOC117895307|XP_034658758.1|DSUB	LOC6506248|XP_014764693.1|DANA
OG0005906	LOC117895721|XP_034659469.1|DSUB	LOC6493644|XP_001958156.3|DANA
OG0005907	LOC117894972|XP_034658200.1|DSUB	LOC6507842|XP_001956455.1|DANA
OG0005908	LOC117895834|XP_034659663.1|DSUB	LOC6506740|XP_001957326.1|DANA
OG0005909	LOC117893925|XP_034656597.1|DSUB	LOC6507787|XP_001956341.2|DANA
OG0005910	LOC117890432|XP_034651152.1|DSUB	LOC6494726|XP_001959785.1|DANA
OG0005911	LOC117890434|XP_034651154.1|DSUB	LOC6495886|XP_001959784.1|DANA
OG0005912	LOC117891599|XP_034653021.1|DSUB	LOC116654454|XP_014763126.1|DANA
OG0005913	LOC117897817|XP_034662758.1|DSUB	LOC6500781|XP_001953907.1|DANA
OG0005914	LOC117892337|XP_034654381.1|DSUB	LOC6495744|XP_001959479.1|DANA
OG0005915	LOC117892338|XP_034654382.1|DSUB	LOC6495745|XP_001959480.1|DANA
OG0005916	LOC117891656|XP_034653101.1|DSUB	LOC6494791|XP_001959661.1|DANA
OG0005917	LOC117891822|XP_034653450.1|DSUB	LOC6494442|XP_001960309.1|DANA
OG0005918	LOC117903814|XP_034672145.1|DSUB	LOC6503926|XP_001963859.1|DANA
OG0005919	LOC117891382|XP_034652712.1|DSUB	LOC6495341|XP_032306759.1|DANA
OG0005920	LOC117890463|XP_034651202.1|DSUB	LOC6496178|XP_014763656.1|DANA
OG0005921	LOC117893572|XP_034656135.1|DSUB	LOC6507590|XP_001955961.3|DANA
OG0005922	LOC117903248|XP_034671042.1|DSUB, LOC117891875|XP_034653535.1|DSUB	LOC6503887|XP_001963785.1|DANA
OG0005923	LOC117894771|XP_034657885.1|DSUB	LOC6507123|XP_001956631.1|DANA
OG0005924	LOC117894777|XP_034657894.1|DSUB	LOC6507121|XP_001956633.1|DANA
OG0005925	LOC117894287|XP_034657137.1|DSUB	LOC6506220|XP_001958321.1|DANA
OG0005926	LOC117896346|XP_034660484.1|DSUB	LOC6503996|XP_001963976.1|DANA
OG0005927	LOC117899523|XP_034665472.1|DSUB	LOC6501425|XP_001955227.1|DANA
OG0005928	LOC117891169|XP_034652386.1|DSUB	LOC6501871|XP_014759626.1|DANA
OG0005929	LOC117893554|XP_034656100.1|DSUB	LOC6507595|XP_001955972.1|DANA
OG0005930	LOC117892424|XP_034654549.1|DSUB	LOC6496252|XP_001960546.2|DANA
OG0005931	LOC117890263|XP_034650911.1|DSUB	LOC6493923|XP_001961317.2|DANA
OG0005932	LOC117891686|XP_034653156.1|DSUB	LOC26514046|XP_014763969.1|DANA
OG0005933	LOC117892295|XP_034654329.1|DSUB	LOC6495070|XP_001959130.1|DANA
OG0005934	LOC117890526|XP_034651335.1|DSUB	LOC6496352|XP_001960749.3|DANA
OG0005935	LOC117892902|XP_034655092.1|DSUB	LOC6493863|XP_001958581.2|DANA
OG0005936	LOC117899970|XP_034666019.1|DSUB	LOC6497292|XP_001962379.1|DANA
OG0005937	LOC117893002|XP_034655247.1|DSUB	LOC6506088|XP_001958578.1|DANA
OG0005938	LOC117889946|XP_034650374.1|DSUB	LOC6496284|XP_032306440.1|DANA
OG0005939	LOC117901309|XP_034667913.1|DSUB	LOC6505046|XP_001965569.1|DANA
OG0005940	LOC117892084|XP_034653964.1|DSUB	LOC6496097|XP_014763628.1|DANA
OG0005941	LOC117891199|XP_034652426.1|DSUB	LOC6495358|XP_001958657.1|DANA
OG0005942	LOC117891757|XP_034653260.1|DSUB	LOC6493918|XP_032311489.1|DANA
OG0005943	LOC117892570|XP_034654783.1|DSUB	LOC6493920|XP_032311549.1|DANA
OG0005944	LOC117890963|XP_034651993.1|DSUB	LOC6496643|XP_001961320.1|DANA
OG0005945	LOC117890005|XP_034650486.1|DSUB	LOC6496615|XP_001961266.1|DANA
OG0005946	LOC117892590|XP_034654820.1|DSUB	LOC6496244|XP_001960527.2|DANA
OG0005947	LOC117892004|XP_034653781.1|DSUB	LOC6496298|XP_001960643.1|DANA
OG0005948	LOC117894860|XP_034658008.1|DSUB	LOC6493643|XP_001958153.1|DANA
OG0005949	LOC117893283|XP_034655740.1|DSUB	LOC6507786|XP_032310254.1|DANA
OG0005950	LOC117900461|XP_034666728.1|DSUB	LOC6497057|XP_001962838.1|DANA
OG0005951	LOC117895876|XP_034659765.1|DSUB	LOC6493456|XP_014764384.1|DANA
OG0005952	LOC117900460|XP_034666726.1|DSUB	LOC6498447|XP_014762130.1|DANA
OG0005953	LOC117899962|XP_034666008.1|DSUB	LOC6497560|XP_001961815.1|DANA
OG0005954	LOC117902666|XP_034670087.1|DSUB	LOC6497562|XP_001961811.1|DANA
OG0005955	LOC117896408|XP_034660615.1|DSUB	LOC6501254|XP_001954860.2|DANA
OG0005956	LOC117891737|XP_034653222.1|DSUB	LOC6494521|XP_001960183.1|DANA
OG0005957	LOC117896840|XP_034661250.1|DSUB	LOC6503398|XP_032312330.1|DANA
OG0005958	LOC117897502|XP_034662283.1|DSUB	LOC6499574|XP_001954356.1|DANA
OG0005959	LOC117900042|XP_034666122.1|DSUB	LOC6497495|XP_001961965.1|DANA
OG0005960	LOC117903456|XP_034671384.1|DSUB	LOC6502007|XP_001966859.1|DANA
OG0005961	LOC117891565|XP_034652977.1|DSUB	LOC6495609|XP_001959194.1|DANA
OG0005962	LOC117889880|XP_034650280.1|DSUB	LOC6495110|XP_001959030.1|DANA
OG0005963	LOC117901610|XP_034668320.1|DSUB	LOC6497934|XP_001961748.1|DANA
