Orthogroup	DSUB.longest_only	AAEG.longest_only
OG0003953	LOC117902565|XP_034669898.1|DSUB	LOC5569441|XP_021702400.1|AAEG
OG0003954	LOC117894293|XP_034657144.1|DSUB	LOC110675215|XP_021695327.1|AAEG
OG0003955	LOC117901558|XP_034668247.1|DSUB	LOC5577298|XP_021695328.1|AAEG, LOC5577305|XP_021697710.1|AAEG
OG0003956	LOC117900485|XP_034666760.1|DSUB	LOC5572437|XP_021702429.1|AAEG
OG0003957	LOC117894617|XP_034657667.1|DSUB	LOC5572444|XP_021702450.1|AAEG
OG0003958	LOC117894089|XP_034656853.1|DSUB	LOC5572452|XP_001660397.2|AAEG
OG0003959	LOC117890627|XP_034651467.1|DSUB	LOC5565328|XP_021702492.1|AAEG
OG0003960	LOC117890239|XP_034650877.1|DSUB	LOC5565312|XP_001649660.1|AAEG
OG0003961	LOC117902587|XP_034669977.1|DSUB	LOC5565323|XP_001649651.1|AAEG
OG0003962	LOC117901025|XP_034667519.1|DSUB	LOC5565318|XP_001649644.1|AAEG
OG0003963	LOC117901858|XP_034668703.1|DSUB	LOC5566802|XP_001651210.2|AAEG
OG0003964	LOC117900432|XP_034666693.1|DSUB	LOC5566808|XP_001651217.2|AAEG
OG0003965	LOC117902159|XP_034669189.1|DSUB	LOC5576029|XP_021702590.1|AAEG
OG0003966	LOC117901861|XP_034668707.1|DSUB	LOC5576033|XP_001655974.1|AAEG
OG0003967	LOC117891808|XP_034653382.1|DSUB	LOC5564541|XP_021702637.1|AAEG
OG0003968	LOC117890285|XP_034650938.1|DSUB	LOC5564542|XP_021702650.1|AAEG
OG0003969	LOC117890808|XP_034651774.1|DSUB	LOC5579501|XP_021702670.1|AAEG
OG0003970	LOC117902476|XP_034669776.1|DSUB	LOC5566053|XP_001650433.2|AAEG, LOC110680296|XP_021711822.1|AAEG
OG0003971	LOC117902329|XP_034669512.1|DSUB	LOC5577549|XP_021702790.1|AAEG
OG0003972	LOC117893209|XP_034655628.1|DSUB	LOC5577548|XP_001656564.1|AAEG
OG0003973	LOC117891962|XP_034653725.1|DSUB	LOC5577542|XP_001656558.1|AAEG
OG0003974	LOC117890162|XP_034650749.1|DSUB	LOC23687576|XP_011493724.1|AAEG
OG0003975	LOC117902118|XP_034669127.1|DSUB	LOC5577896|XP_021702830.1|AAEG
OG0003976	LOC117900394|XP_034666639.1|DSUB	LOC5580034|XP_001660687.1|AAEG
OG0003977	LOC117902245|XP_034669381.1|DSUB	LOC5580036|XP_001660686.1|AAEG
OG0003978	LOC117895753|XP_034659516.1|DSUB	LOC5573243|XP_001654452.1|AAEG
OG0003979	LOC117900006|XP_034666071.1|DSUB	LOC5573252|XP_001654462.1|AAEG
OG0003980	LOC117896524|XP_034660785.1|DSUB	LOC5573253|XP_001654463.1|AAEG
OG0003981	LOC117901702|XP_034668458.1|DSUB	LOC23687788|XP_011493540.1|AAEG
OG0003982	LOC117902664|XP_034670084.1|DSUB	LOC5573254|XP_021702922.1|AAEG
OG0003983	LOC117900192|XP_034666333.1|DSUB	LOC5573255|XP_001654466.1|AAEG
OG0003984	LOC117901233|XP_034667796.1|DSUB	LOC5579234|XP_021702950.1|AAEG
OG0003985	LOC117900623|XP_034666942.1|DSUB	LOC5579235|XP_021702955.1|AAEG
OG0003986	LOC117900550|XP_034666844.1|DSUB	LOC5564833|XP_021703001.1|AAEG
OG0003987	LOC117900301|XP_034666506.1|DSUB	LOC5564852|XP_021703004.1|AAEG
OG0003988	LOC117900551|XP_034666845.1|DSUB	LOC5569075|XP_001658305.2|AAEG
OG0003989	LOC117900429|XP_034666690.1|DSUB	LOC5569078|XP_021703045.1|AAEG
OG0003990	LOC117900325|XP_034666546.1|DSUB	LOC5567981|XP_001657802.1|AAEG
OG0003991	LOC117902349|XP_034669550.1|DSUB	LOC5567979|XP_021703064.1|AAEG
OG0003992	LOC117902087|XP_034669071.1|DSUB	LOC5567974|XP_001657796.2|AAEG
OG0003993	LOC117900888|XP_034667310.1|DSUB	LOC110675225|XP_021695345.1|AAEG
OG0003994	LOC117896966|XP_034661401.1|DSUB	LOC110677016|XP_021703090.1|AAEG
OG0003995	LOC117890864|XP_034651842.1|DSUB	LOC5572772|XP_001660592.2|AAEG
OG0003996	LOC117891128|XP_034652223.1|DSUB	LOC5573701|XP_001661019.1|AAEG
OG0003997	LOC117900424|XP_034666679.1|DSUB	LOC5573693|XP_001661022.2|AAEG
OG0003998	LOC117899978|XP_034666029.1|DSUB	LOC5568927|XP_021703191.1|AAEG
OG0003999	LOC117901862|XP_034668709.1|DSUB	LOC5568918|XP_001658243.1|AAEG
OG0004000	LOC117903165|XP_034670901.1|DSUB	LOC5573202|XP_001660743.2|AAEG
OG0004001	LOC117889869|XP_034650268.1|DSUB	LOC5573173|XP_021703270.1|AAEG
OG0004002	LOC117902635|XP_034670048.1|DSUB	LOC5573180|XP_001660797.2|AAEG
OG0004003	LOC117902568|XP_034669917.1|DSUB	LOC5578840|XP_021703302.1|AAEG
OG0004004	LOC117902797|XP_034670306.1|DSUB	LOC5578838|XP_001657197.2|AAEG
OG0004005	LOC117900109|XP_034666223.1|DSUB	LOC5578837|XP_021703325.1|AAEG
OG0004006	LOC117901596|XP_034668300.1|DSUB	LOC5573934|XP_001654970.1|AAEG
OG0004007	LOC117900718|XP_034667072.1|DSUB	LOC5573938|XP_001654974.1|AAEG
OG0004008	LOC117902012|XP_034668951.1|DSUB	LOC5573942|XP_021703389.1|AAEG
OG0004009	LOC117901490|XP_034668149.1|DSUB	LOC5569871|XP_001658768.2|AAEG
OG0004010	LOC117902126|XP_034669144.1|DSUB	LOC5575569|XP_021703476.1|AAEG
OG0004011	LOC117901756|XP_034668534.1|DSUB	LOC5575573|XP_001662051.2|AAEG
OG0004012	LOC117896309|XP_034660424.1|DSUB	LOC5575560|XP_021703498.1|AAEG
OG0004013	LOC117900063|XP_034666158.1|DSUB	LOC5566981|XP_021703518.1|AAEG
OG0004014	LOC117893207|XP_034655624.1|DSUB	LOC5566973|XP_001651394.2|AAEG
OG0004015	LOC117900205|XP_034666370.1|DSUB	LOC5566986|XP_001651391.2|AAEG
OG0004016	LOC117901134|XP_034667667.1|DSUB	LOC5568000|XP_021703527.1|AAEG
OG0004017	LOC117902365|XP_034669571.1|DSUB	LOC5568007|XP_001657813.1|AAEG
OG0004018	LOC117892316|XP_034654360.1|DSUB	LOC5568003|XP_001657811.1|AAEG
OG0004019	LOC117900602|XP_034666905.1|DSUB	LOC5572061|XP_001653827.1|AAEG
OG0004020	LOC117900027|XP_034666105.1|DSUB	LOC5565854|XP_001650201.1|AAEG
OG0004021	LOC117900613|XP_034666926.1|DSUB	LOC5565832|XP_001650202.1|AAEG
OG0004022	LOC117902061|XP_034669024.1|DSUB	LOC5565846|XP_001650206.1|AAEG
OG0004023	LOC117891529|XP_034652921.1|DSUB	LOC5565831|XP_021703615.1|AAEG
OG0004024	LOC117901856|XP_034668699.1|DSUB	LOC5565862|XP_021703629.1|AAEG
OG0004025	LOC117900037|XP_034666117.1|DSUB	LOC5573443|XP_001654613.1|AAEG
OG0004026	LOC117901640|XP_034668362.1|DSUB	LOC5573444|XP_021703673.1|AAEG
OG0004027	LOC117890349|XP_034651033.1|DSUB	LOC5569805|XP_001653020.2|AAEG, LOC5569811|XP_001653029.1|AAEG
OG0004028	LOC117902150|XP_034669178.1|DSUB	LOC5575523|XP_001662027.2|AAEG
OG0004029	LOC117902625|XP_034670033.1|DSUB	LOC5575522|XP_021703720.1|AAEG
OG0004030	LOC117890854|XP_034651832.1|DSUB	LOC5564922|XP_001649283.2|AAEG
OG0004031	LOC117900287|XP_034666489.1|DSUB	LOC5564940|XP_021703761.1|AAEG
OG0004032	LOC117902108|XP_034669107.1|DSUB	LOC5570853|XP_021703771.1|AAEG
OG0004033	LOC117900701|XP_034667044.1|DSUB	LOC5570858|XP_001653364.2|AAEG
OG0004034	LOC117902658|XP_034670077.1|DSUB	LOC5565916|XP_001650272.2|AAEG
OG0004035	LOC117902216|XP_034669333.1|DSUB	LOC5565892|XP_001650264.1|AAEG
OG0004036	LOC117900055|XP_034666143.1|DSUB	LOC5565901|XP_001650262.2|AAEG
OG0004037	LOC117900661|XP_034666987.1|DSUB	LOC5565894|XP_021703833.1|AAEG
OG0004038	LOC117900821|XP_034667219.1|DSUB	LOC5565923|XP_001650245.1|AAEG
OG0004039	LOC117902778|XP_034670265.1|DSUB	LOC5569703|XP_001658690.2|AAEG
OG0004040	LOC117892144|XP_034654074.1|DSUB	LOC5569717|XP_021703878.1|AAEG
OG0004041	LOC117901135|XP_034667672.1|DSUB	LOC5569718|XP_001658707.2|AAEG
OG0004042	LOC117893981|XP_034656684.1|DSUB	LOC5568190|XP_001652129.1|AAEG
OG0004043	LOC117900220|XP_034666395.1|DSUB	LOC5568194|XP_001652133.2|AAEG
OG0004044	LOC117903238|XP_034671032.1|DSUB	LOC5568080|XP_021703990.1|AAEG, LOC110680421|XP_021711911.1|AAEG
OG0004045	LOC117900196|XP_034666346.1|DSUB	LOC5568078|XP_001652015.1|AAEG
OG0004046	LOC117901956|XP_034668823.1|DSUB	LOC5568069|XP_001652009.2|AAEG
OG0004047	LOC117901318|XP_034667919.1|DSUB	LOC5568071|XP_001652005.2|AAEG, LOC110680527|XP_021712016.1|AAEG
OG0004048	LOC117902073|XP_034669054.1|DSUB	LOC5568072|XP_021703998.1|AAEG
OG0004049	LOC117901707|XP_034668469.1|DSUB	LOC5567336|XP_001651760.1|AAEG
OG0004050	LOC117900117|XP_034666234.1|DSUB	LOC110677250|XP_021704051.1|AAEG
OG0004051	LOC117901938|XP_034668798.1|DSUB	LOC5569754|XP_021704088.1|AAEG
OG0004052	LOC117903260|XP_034671054.1|DSUB	LOC5568566|XP_021705802.1|AAEG
OG0004053	LOC117890778|XP_034651740.1|DSUB	LOC5568564|XP_001652392.1|AAEG
OG0004054	LOC117900580|XP_034666880.1|DSUB	LOC5568561|XP_001652388.2|AAEG
OG0004055	LOC117899426|XP_034665315.1|DSUB	LOC5563804|XP_001648087.1|AAEG
OG0004056	LOC117899459|XP_034665363.1|DSUB	LOC110678315|XP_021706704.1|AAEG
OG0004057	LOC117894401|XP_034657300.1|DSUB	LOC5567857|XP_001651894.1|AAEG
OG0004058	LOC117893005|XP_034655252.1|DSUB	LOC5570311|XP_001653134.2|AAEG
OG0004059	LOC117896990|XP_034661438.1|DSUB	LOC5570317|XP_001653143.2|AAEG
OG0004060	LOC117897607|XP_034662461.1|DSUB	LOC5571892|XP_001653802.1|AAEG
OG0004061	LOC117896179|XP_034660157.1|DSUB	LOC110680828|XP_021712307.1|AAEG, LOC5571896|XP_021711085.1|AAEG
OG0004062	LOC117895395|XP_034658914.1|DSUB	LOC5571900|XP_021708280.1|AAEG
OG0004063	LOC117902135|XP_034669164.1|DSUB	LOC5570208|XP_001658980.2|AAEG
OG0004064	LOC117894283|XP_034657132.1|DSUB	LOC5570203|XP_021704586.1|AAEG
OG0004065	LOC117891993|XP_034653764.1|DSUB	LOC5570214|XP_021708074.1|AAEG
OG0004066	LOC117892231|XP_034654225.1|DSUB	LOC5570206|XP_001658991.1|AAEG
OG0004067	LOC117903854|XP_034672213.1|DSUB	LOC5570202|XP_001658992.1|AAEG
OG0004068	LOC117896230|XP_034660257.1|DSUB	LOC110678426|XP_021706975.1|AAEG, LOC110680232|XP_021711738.1|AAEG
OG0004069	LOC117898189|XP_034663296.1|DSUB	LOC110680236|XP_021711743.1|AAEG, LOC5570227|XP_021708396.1|AAEG
OG0004070	LOC117895466|XP_034659032.1|DSUB	LOC5572846|XP_001660602.1|AAEG
OG0004071	LOC117895244|XP_034658646.1|DSUB	LOC5572847|XP_001660604.1|AAEG
OG0004072	LOC117895245|XP_034658647.1|DSUB	LOC5572842|XP_021705818.1|AAEG
OG0004073	LOC117891788|XP_034653354.1|DSUB	LOC5564312|XP_001648677.1|AAEG
OG0004074	LOC117891804|XP_034653376.1|DSUB	LOC5564297|XP_001648670.1|AAEG
OG0004075	LOC117892708|XP_034655015.1|DSUB	LOC5564325|XP_021704706.1|AAEG
OG0004076	LOC117891145|XP_034652282.1|DSUB	LOC5570142|XP_021706308.1|AAEG
OG0004077	LOC117901947|XP_034668810.1|DSUB	LOC5570127|XP_021706331.1|AAEG
OG0004078	LOC117898745|XP_034664258.1|DSUB	LOC5568065|XP_001651996.1|AAEG
OG0004079	LOC117889772|XP_034650128.1|DSUB	LOC5568041|XP_001651974.1|AAEG
OG0004080	LOC117892184|XP_034654162.1|DSUB	LOC5575105|XP_001661827.1|AAEG
OG0004081	LOC117892506|XP_034654676.1|DSUB	LOC5575101|XP_021705926.1|AAEG
OG0004082	LOC117902918|XP_034670384.1|DSUB	LOC23687533|XP_011493503.2|AAEG
OG0004083	LOC117898474|XP_034663796.1|DSUB	LOC5572242|XP_001653925.1|AAEG
OG0004084	LOC117893139|XP_034655485.1|DSUB	LOC5572241|XP_021707226.1|AAEG
OG0004085	LOC117896282|XP_034660376.1|DSUB	LOC5576657|XP_001656191.2|AAEG
OG0004086	LOC117897414|XP_034662132.1|DSUB	LOC5578570|XP_021708287.1|AAEG
OG0004087	LOC117891429|XP_034652794.1|DSUB	LOC5577436|XP_001663363.1|AAEG
OG0004088	LOC117896483|XP_034660713.1|DSUB	LOC5571136|XP_001659576.1|AAEG
OG0004089	LOC117903279|XP_034671078.1|DSUB	LOC5571132|XP_001659572.2|AAEG
OG0004090	LOC117897671|XP_034662561.1|DSUB	LOC110681362|XP_021712802.1|AAEG, LOC5567375|XP_021706973.1|AAEG
OG0004091	LOC117898856|XP_034664423.1|DSUB	LOC5574405|XP_001655112.1|AAEG
OG0004092	LOC117895369|XP_034658850.1|DSUB	LOC110680883|XP_021712365.1|AAEG, LOC5580263|XP_021710443.1|AAEG
OG0004094	LOC117903037|XP_034670658.1|DSUB	LOC5576941|XP_001663023.1|AAEG
OG0004095	LOC117899324|XP_034665149.1|DSUB	LOC5568149|XP_001652095.1|AAEG
OG0004096	LOC117897415|XP_034662133.1|DSUB	LOC5568148|XP_021704321.1|AAEG
OG0004097	LOC117895763|XP_034659528.1|DSUB	LOC5575637|XP_021706343.1|AAEG
OG0004098	LOC117896832|XP_034661237.1|DSUB	LOC5575638|XP_001655783.1|AAEG
OG0004099	LOC117898489|XP_034663816.1|DSUB	LOC23687777|XP_021710575.1|AAEG
OG0004100	LOC117897883|XP_034662850.1|DSUB	LOC5570074|XP_001653060.2|AAEG
OG0004101	LOC117897255|XP_034661870.1|DSUB	LOC5570075|XP_021704728.1|AAEG
OG0004102	LOC117898716|XP_034664225.1|DSUB	LOC110677897|XP_021705464.1|AAEG
OG0004103	LOC117898751|XP_034664264.1|DSUB	LOC5570080|XP_001653066.1|AAEG
OG0004104	LOC117897941|XP_034662924.1|DSUB	LOC5570081|XP_021706073.1|AAEG
OG0004105	LOC117894898|XP_034658080.1|DSUB	LOC110680567|XP_021712044.1|AAEG, LOC5574518|XP_021708213.1|AAEG
OG0004106	LOC117894788|XP_034657908.1|DSUB	LOC5573981|XP_001655002.2|AAEG
OG0004107	LOC117894272|XP_034657119.1|DSUB	LOC5573984|XP_001655003.1|AAEG
OG0004108	LOC117896525|XP_034660786.1|DSUB	LOC5573965|XP_001655006.1|AAEG
OG0004109	LOC117897674|XP_034662573.1|DSUB	LOC5573966|XP_001655011.1|AAEG
OG0004110	LOC117894159|XP_034656946.1|DSUB	LOC5573974|XP_001655016.1|AAEG
OG0004111	LOC117899250|XP_034665023.1|DSUB	LOC5573976|XP_001655018.1|AAEG
OG0004112	LOC117895952|XP_034659793.1|DSUB	LOC5566869|XP_001651296.1|AAEG, LOC5566575|XP_021706046.1|AAEG
OG0004113	LOC117899059|XP_034664755.1|DSUB	LOC5566563|XP_021704187.1|AAEG
OG0004114	LOC117891069|XP_034652138.1|DSUB	LOC5566570|XP_001650959.1|AAEG
OG0004115	LOC117891007|XP_034652059.1|DSUB	LOC110681174|XP_021712640.1|AAEG, LOC5566567|XP_021704593.1|AAEG
OG0004116	LOC117897326|XP_034661987.1|DSUB	LOC5564521|XP_021710988.1|AAEG
OG0004117	LOC117897470|XP_034662212.1|DSUB	LOC5578740|XP_021705140.1|AAEG
OG0004118	LOC117891877|XP_034653533.1|DSUB	LOC5573337|XP_001660824.1|AAEG
OG0004119	LOC117897357|XP_034662030.1|DSUB	LOC5567547|XP_001657521.1|AAEG
OG0004120	LOC117899773|XP_034665935.1|DSUB	LOC110679441|XP_021709713.1|AAEG
OG0004121	LOC117892957|XP_034655181.1|DSUB	LOC110680219|XP_021711725.1|AAEG, LOC5568792|XP_001658157.2|AAEG
OG0004122	LOC117899222|XP_034664986.1|DSUB	LOC5567386|XP_021708202.1|AAEG
OG0004123	LOC117896066|XP_034659976.1|DSUB	LOC5576834|XP_021708342.1|AAEG
OG0004124	LOC117892104|XP_034654416.1|DSUB	LOC5578019|XP_021707647.1|AAEG
OG0004125	LOC117898854|XP_034664421.1|DSUB	LOC5577996|XP_001656734.1|AAEG
OG0004126	LOC117898843|XP_034664409.1|DSUB	LOC5577995|XP_021709960.1|AAEG
OG0004127	LOC117901999|XP_034668905.1|DSUB	LOC5565979|XP_021705544.1|AAEG
OG0004128	LOC117899790|XP_034665956.1|DSUB	LOC5577451|XP_001663377.1|AAEG
OG0004129	LOC117890690|XP_034651570.1|DSUB	LOC5579176|XP_021710519.1|AAEG
OG0004130	LOC117903210|XP_034670988.1|DSUB	LOC5564275|XP_021705228.1|AAEG
OG0004131	LOC117899799|XP_034665972.1|DSUB	LOC5566157|XP_001650538.2|AAEG
OG0004132	LOC117894449|XP_034657437.1|DSUB	LOC5566156|XP_021708264.1|AAEG
OG0004133	LOC117900953|XP_034667417.1|DSUB	LOC5566155|XP_021706247.1|AAEG
OG0004134	LOC117899759|XP_034665902.1|DSUB	LOC5566678|XP_021707190.1|AAEG
OG0004135	LOC117899294|XP_034665097.1|DSUB	LOC5579293|XP_021711565.1|AAEG
OG0004136	LOC117897754|XP_034662686.1|DSUB	LOC5568849|XP_021705190.1|AAEG
OG0004137	LOC117891904|XP_034653618.1|DSUB	LOC5575031|XP_021710049.1|AAEG
OG0004138	LOC117893416|XP_034655919.1|DSUB	LOC5570968|XP_001659432.1|AAEG
OG0004139	LOC117903414|XP_034671320.1|DSUB	LOC5570967|XP_001659433.2|AAEG
OG0004140	LOC117903689|XP_034671922.1|DSUB	LOC5573549|XP_001654684.1|AAEG
OG0004141	LOC117890622|XP_034651461.1|DSUB	LOC5576331|XP_021711252.1|AAEG
OG0004142	LOC117903586|XP_034671697.1|DSUB	LOC5563635|XP_021705224.1|AAEG
OG0004143	LOC117899363|XP_034665233.1|DSUB	LOC5563654|XP_001647884.1|AAEG
OG0004144	LOC117902018|XP_034668959.1|DSUB	LOC5575009|XP_001661752.1|AAEG
OG0004145	LOC117894622|XP_034657678.1|DSUB	LOC5575013|XP_021707018.1|AAEG
OG0004146	LOC117898974|XP_034664606.1|DSUB	LOC5570148|XP_001658950.2|AAEG
OG0004147	LOC117901996|XP_034668901.1|DSUB	LOC110678601|XP_021707392.1|AAEG, LOC5564857|XP_001649219.1|AAEG
OG0004148	LOC117899666|XP_034665745.1|DSUB	LOC5576785|XP_021704579.1|AAEG
OG0004149	LOC117897825|XP_034662768.1|DSUB	LOC110678682|XP_021707580.1|AAEG
OG0004150	LOC117898855|XP_034664422.1|DSUB	LOC5575408|XP_001661928.2|AAEG
OG0004151	LOC117897545|XP_034662362.1|DSUB	LOC110681018|XP_021712472.1|AAEG, LOC5574820|XP_021710923.1|AAEG
OG0004152	LOC117895958|XP_034659801.1|DSUB	LOC5567059|XP_021707475.1|AAEG
OG0004153	LOC117891120|XP_034652216.1|DSUB	LOC5566935|XP_001651349.2|AAEG
OG0004154	LOC117894016|XP_034656739.1|DSUB	LOC5566936|XP_001651351.1|AAEG
OG0004155	LOC117899413|XP_034665294.1|DSUB	LOC5564347|XP_021705904.1|AAEG
OG0004156	LOC117897738|XP_034662665.1|DSUB	LOC5564356|XP_001648702.2|AAEG
OG0004157	LOC117902256|XP_034669409.1|DSUB	LOC5564352|XP_001648705.1|AAEG
OG0004158	LOC117894190|XP_034656996.1|DSUB	LOC110681135|XP_021712601.1|AAEG, LOC5566890|XP_021706408.1|AAEG
OG0004159	LOC117896011|XP_034659899.1|DSUB	LOC110681134|XP_021712600.1|AAEG, LOC5566844|XP_001651262.1|AAEG
OG0004160	LOC117895393|XP_034658908.1|DSUB	LOC110681137|XP_021712602.1|AAEG, LOC5566879|XP_001651261.1|AAEG
OG0004161	LOC117899791|XP_034665957.1|DSUB	LOC5575301|XP_021709548.1|AAEG
OG0004162	LOC117896507|XP_034660750.1|DSUB	LOC5572563|XP_001654078.2|AAEG
OG0004163	LOC117898062|XP_034663120.1|DSUB	LOC5572570|XP_021704577.1|AAEG
OG0004164	LOC117896477|XP_034660706.1|DSUB	LOC5577087|XP_021706999.1|AAEG
OG0004165	LOC117892010|XP_034653792.1|DSUB	LOC5575775|XP_001662199.1|AAEG
OG0004166	LOC117890853|XP_034651831.1|DSUB	LOC110680827|XP_021712306.1|AAEG, LOC5576273|XP_001662562.1|AAEG
OG0004167	LOC117897092|XP_034661627.1|DSUB	LOC5569283|XP_001652819.2|AAEG
OG0004168	LOC117896422|XP_034660630.1|DSUB	LOC5580142|XP_021704229.1|AAEG
OG0004169	LOC117893471|XP_034655988.1|DSUB	LOC110681292|XP_021712745.1|AAEG, LOC110677894|XP_021705420.1|AAEG
OG0004170	LOC117903084|XP_034670775.1|DSUB	LOC5576101|XP_021709845.1|AAEG
OG0004171	LOC117894943|XP_034658161.1|DSUB	LOC5576096|XP_021704208.1|AAEG
OG0004172	LOC117889628|XP_034649967.1|DSUB	LOC5573800|XP_021704200.1|AAEG
OG0004173	LOC117890193|XP_034650790.1|DSUB	LOC5571075|XP_021704199.1|AAEG
OG0004174	LOC117890824|XP_034651789.1|DSUB	LOC5571073|XP_021705600.1|AAEG
OG0004175	LOC117890521|XP_034651318.1|DSUB	LOC5571069|XP_021711674.1|AAEG
OG0004176	LOC117895807|XP_034659623.1|DSUB	LOC5571059|XP_001659495.1|AAEG
OG0004177	LOC117898554|XP_034663929.1|DSUB	LOC5575615|XP_021709477.1|AAEG
OG0004178	LOC117896582|XP_034660880.1|DSUB	LOC23687700|XP_021707715.1|AAEG
OG0004179	LOC117903540|XP_034671618.1|DSUB	LOC5567259|XP_021706629.1|AAEG
OG0004180	LOC117898503|XP_034663835.1|DSUB	LOC5574666|XP_021711097.1|AAEG
OG0004181	LOC117898564|XP_034663942.1|DSUB	LOC23687827|XP_021707711.1|AAEG
OG0004182	LOC117893822|XP_034656464.1|DSUB	LOC5567586|XP_021709422.1|AAEG
OG0004183	LOC117895543|XP_034659137.1|DSUB	LOC5574876|XP_021705871.1|AAEG
OG0004184	LOC117893167|XP_034655535.1|DSUB	LOC5568503|XP_001652323.1|AAEG
OG0004185	LOC117900663|XP_034666995.1|DSUB	LOC5568500|XP_021710070.1|AAEG
OG0004186	LOC117903249|XP_034671043.1|DSUB, LOC117891953|XP_034653707.1|DSUB	LOC5568499|XP_001652327.1|AAEG
OG0004187	LOC117898262|XP_034663406.1|DSUB	LOC5568509|XP_001652333.2|AAEG
OG0004188	LOC117896514|XP_034660771.1|DSUB	LOC5575998|XP_021709796.1|AAEG
OG0004189	LOC117896522|XP_034660782.1|DSUB	LOC5575997|XP_001655962.2|AAEG
OG0004190	LOC117898893|XP_034664467.1|DSUB	LOC5575992|XP_021705688.1|AAEG
OG0004191	LOC117898899|XP_034664472.1|DSUB	LOC5575991|XP_001655946.2|AAEG
OG0004192	LOC117899287|XP_034665087.1|DSUB	LOC5565476|XP_021705041.1|AAEG
OG0004193	LOC117902576|XP_034669938.1|DSUB	LOC5575719|XP_021705862.1|AAEG
OG0004194	LOC117896689|XP_034661031.1|DSUB	LOC110681154|XP_021712613.1|AAEG, LOC110678343|XP_021706789.1|AAEG
OG0004195	LOC117903319|XP_034671152.1|DSUB	LOC5568218|XP_021708416.1|AAEG
OG0004196	LOC117896887|XP_034661307.1|DSUB	LOC5568215|XP_021711241.1|AAEG
OG0004197	LOC117897078|XP_034661604.1|DSUB	LOC5568212|XP_001652143.1|AAEG, LOC110677770|XP_021704846.1|AAEG
OG0004198	LOC117896074|XP_034659994.1|DSUB	LOC5572967|XP_001654296.1|AAEG
OG0004199	LOC117896087|XP_034660017.1|DSUB	LOC5567598|XP_021711623.1|AAEG
OG0004200	LOC117891056|XP_034652120.1|DSUB	LOC5569649|XP_001652910.1|AAEG
OG0004201	LOC117896289|XP_034660397.1|DSUB	LOC5569648|XP_001652911.1|AAEG
OG0004202	LOC117897523|XP_034662332.1|DSUB	LOC5569650|XP_001652913.1|AAEG, LOC110681464|XP_021712915.1|AAEG
OG0004203	LOC117899800|XP_034665974.1|DSUB	LOC5569653|XP_021712919.1|AAEG, LOC110674001|XP_021709106.1|AAEG
OG0004204	LOC117893836|XP_034656491.1|DSUB	LOC5569658|XP_021706639.1|AAEG
OG0004205	LOC117894552|XP_034657566.1|DSUB	LOC5564180|XP_001648494.1|AAEG
OG0004206	LOC117896722|XP_034661074.1|DSUB	LOC5564157|XP_021709566.1|AAEG
OG0004207	LOC117896734|XP_034661090.1|DSUB	LOC5564160|XP_021706244.1|AAEG
OG0004208	LOC117898416|XP_034663677.1|DSUB	LOC5564181|XP_001648503.2|AAEG
OG0004209	LOC117897333|XP_034661993.1|DSUB	LOC5564172|XP_011493224.1|AAEG
OG0004210	LOC117899505|XP_034665446.1|DSUB	LOC5572320|XP_001653995.1|AAEG, LOC110680761|XP_021712241.1|AAEG
OG0004211	LOC117901563|XP_034668251.1|DSUB	LOC110681056|XP_021712512.1|AAEG, LOC5573888|XP_021705984.1|AAEG
OG0004212	LOC117897549|XP_034662367.1|DSUB	LOC5575808|XP_021708196.1|AAEG
OG0004213	LOC117899491|XP_034665430.1|DSUB	LOC5578459|XP_001656981.1|AAEG
OG0004214	LOC117891789|XP_034653351.1|DSUB	LOC5578445|XP_001656966.1|AAEG
OG0004215	LOC117891750|XP_034653246.1|DSUB	LOC110678926|XP_021708267.1|AAEG, LOC5563974|XP_001648285.1|AAEG
OG0004216	LOC117894358|XP_034657240.1|DSUB	LOC110677901|XP_021705502.1|AAEG, LOC5574128|XP_021712285.1|AAEG
OG0004217	LOC117895367|XP_034658845.1|DSUB	LOC110680817|XP_021712284.1|AAEG, LOC5574130|XP_001661200.1|AAEG
OG0004218	LOC117903870|XP_034672251.1|DSUB	LOC5579953|XP_001652244.1|AAEG
OG0004219	LOC117897199|XP_034661792.1|DSUB	LOC5578893|XP_001664104.1|AAEG
OG0004220	LOC117895980|XP_034659833.1|DSUB	LOC110673999|XP_021706910.1|AAEG, LOC5568671|XP_021712478.1|AAEG
OG0004221	LOC117897884|XP_034662851.1|DSUB	LOC5570877|XP_001659396.1|AAEG
OG0004222	LOC117899273|XP_034665062.1|DSUB	LOC5570888|XP_001659399.2|AAEG
OG0004223	LOC117898405|XP_034663659.1|DSUB	LOC110680787|XP_021712266.1|AAEG, LOC5570891|XP_021709761.1|AAEG
OG0004224	LOC117898215|XP_034663332.1|DSUB	LOC5577812|XP_021710701.1|AAEG
OG0004225	LOC117894847|XP_034658405.1|DSUB, LOC117897140|XP_034662114.1|DSUB, LOC117897945|XP_034663343.1|DSUB	LOC5577814|XP_021710704.1|AAEG
OG0004226	LOC117896081|XP_034660008.1|DSUB	LOC5567156|XP_021708629.1|AAEG
OG0004227	LOC117897223|XP_034661830.1|DSUB	LOC5567150|XP_021708808.1|AAEG
OG0004228	LOC117897224|XP_034661832.1|DSUB	LOC5567167|XP_001651576.2|AAEG
