Orthogroup	DSUB.longest_only	DALB.longest_only
OG0005400	LOC117891109|XP_034652192.1|DSUB	LOC117566644|XP_034102077.1|DALB
OG0005401	LOC117900358|XP_034666598.1|DSUB	LOC117565363|XP_034100317.1|DALB
OG0005402	LOC117900357|XP_034666597.1|DSUB	LOC117566040|XP_034101381.1|DALB
OG0005403	LOC117902795|XP_034670304.1|DSUB	LOC117566038|XP_034101378.1|DALB
OG0005404	LOC117902796|XP_034670305.1|DSUB	LOC117566039|XP_034101379.1|DALB
OG0005405	LOC117890910|XP_034651915.1|DSUB	LOC117566689|XP_034102127.1|DALB
OG0005406	LOC117890901|XP_034651887.1|DSUB	LOC117570460|XP_034108013.1|DALB
OG0005407	LOC117890760|XP_034651712.1|DSUB	LOC117567229|XP_034102950.1|DALB
OG0005408	LOC117902225|XP_034669349.1|DSUB	LOC117566136|XP_034101509.1|DALB
OG0005409	LOC117901491|XP_034668150.1|DSUB	LOC117565093|XP_034099942.1|DALB
OG0005410	LOC117902230|XP_034669355.1|DSUB	LOC117563931|XP_034098394.1|DALB
OG0005412	LOC117892377|XP_034654477.1|DSUB	LOC117569709|XP_034106865.1|DALB
OG0005413	LOC117891523|XP_034652912.1|DSUB	LOC117570532|XP_034108129.1|DALB
OG0005414	LOC117894114|XP_034656889.1|DSUB	LOC117572433|XP_034111156.1|DALB
OG0005415	LOC117903535|XP_034671612.1|DSUB	LOC117578206|XP_034119434.1|DALB
OG0005416	LOC117890878|XP_034651861.1|DSUB	LOC117570938|XP_034108758.1|DALB
OG0005417	LOC117901469|XP_034668122.1|DSUB	LOC117565319|XP_034100250.1|DALB
OG0005418	LOC117901595|XP_034668298.1|DSUB	LOC117564034|XP_034098529.1|DALB
OG0005420	LOC117901633|XP_034668354.1|DSUB	LOC117565395|XP_034100368.1|DALB
OG0005421	LOC117902386|XP_034669598.1|DSUB	LOC117564952|XP_034099798.1|DALB
OG0005422	LOC117903455|XP_034671381.1|DSUB	LOC117573042|XP_034111826.1|DALB
OG0005423	LOC117902459|XP_034669750.1|DSUB	LOC117565922|XP_034101185.1|DALB
OG0005424	LOC117889757|XP_034650093.1|DSUB	LOC117567170|XP_034102876.1|DALB
OG0005425	LOC117903154|XP_034670881.1|DSUB	LOC117576046|XP_034116467.1|DALB
OG0005426	LOC117889856|XP_034650247.1|DSUB	LOC117572329|XP_034110956.1|DALB
OG0005428	LOC117902491|XP_034669803.1|DSUB	LOC117564234|XP_034098816.1|DALB
OG0005429	LOC117902335|XP_034669523.1|DSUB	LOC117563375|XP_034097570.1|DALB
OG0005430	LOC117902337|XP_034669527.1|DSUB	LOC117563374|XP_034097568.1|DALB
OG0005431	LOC117901067|XP_034667570.1|DSUB	LOC117565202|XP_034100098.1|DALB
OG0005432	LOC117902188|XP_034669255.1|DSUB	LOC117565707|XP_034100843.1|DALB
OG0005433	LOC117890757|XP_034651709.1|DSUB	LOC117567415|XP_034103282.1|DALB
OG0005434	LOC117902446|XP_034669731.1|DSUB	LOC117564633|XP_034099383.1|DALB
OG0005435	LOC117902190|XP_034669257.1|DSUB	LOC117565711|XP_034100847.1|DALB
OG0005436	LOC117902189|XP_034669256.1|DSUB	LOC117565710|XP_034100846.1|DALB
OG0005437	LOC117896854|XP_034661273.1|DSUB	LOC117575139|XP_034115136.1|DALB
OG0005438	LOC117900817|XP_034667201.1|DSUB	LOC117565816|XP_034101007.1|DALB
OG0005439	LOC117899122|XP_034664806.1|DSUB	LOC117575181|XP_034115181.1|DALB
OG0005440	LOC117902400|XP_034669623.1|DSUB	LOC117566231|XP_034101668.1|DALB
OG0005441	LOC117900497|XP_034666777.1|DSUB	LOC117565992|XP_034101301.1|DALB
OG0005442	LOC117900122|XP_034666238.1|DSUB	LOC117564221|XP_034098799.1|DALB
OG0005443	LOC117901111|XP_034667635.1|DSUB	LOC117566252|XP_034101696.1|DALB
OG0005444	LOC117901155|XP_034667696.1|DSUB	LOC117563566|XP_034097839.1|DALB
OG0005446	LOC117900842|XP_034667246.1|DSUB	LOC117563243|XP_034097345.1|DALB
OG0005447	LOC117902214|XP_034669331.1|DSUB	LOC117564822|XP_034099635.1|DALB
OG0005448	LOC117890208|XP_034650830.1|DSUB	LOC117567694|XP_034103710.1|DALB
OG0005449	LOC117896631|XP_034660968.1|DSUB	LOC117572852|XP_034111812.1|DALB, LOC117564999|XP_034099834.1|DALB, LOC117564998|XP_034099833.1|DALB
OG0005450	LOC117897451|XP_034662187.1|DSUB	LOC117573642|XP_034112848.1|DALB
OG0005451	LOC117899988|XP_034666048.1|DSUB	LOC117563512|XP_034097779.1|DALB
OG0005452	LOC117890707|XP_034651623.1|DSUB	LOC117568622|XP_034105299.1|DALB
OG0005453	LOC117898904|XP_034664478.1|DSUB	LOC117574499|XP_034114234.1|DALB
OG0005454	LOC117901706|XP_034668467.1|DSUB	LOC117563610|XP_034097901.1|DALB
OG0005455	LOC117892213|XP_034654204.1|DSUB	LOC117571477|XP_034109530.1|DALB
OG0005456	LOC117902288|XP_034669456.1|DSUB	LOC117565684|XP_034100809.1|DALB
OG0005457	LOC117902175|XP_034669208.1|DSUB	LOC117565076|XP_034099915.1|DALB
OG0005459	LOC117902077|XP_034669058.1|DSUB	LOC117564823|XP_034099636.1|DALB
OG0005460	LOC117900099|XP_034666210.1|DSUB	LOC117565629|XP_034100730.1|DALB
OG0005461	LOC117901450|XP_034668086.1|DSUB	LOC117565467|XP_034100464.1|DALB
OG0005462	LOC117901241|XP_034667808.1|DSUB	LOC117565469|XP_034100466.1|DALB
OG0005463	LOC117895085|XP_034658373.1|DSUB	LOC117567479|XP_034103401.1|DALB
OG0005464	LOC117902750|XP_034670228.1|DSUB	LOC117565463|XP_034100458.1|DALB
OG0005465	LOC117902174|XP_034669206.1|DSUB	LOC117566034|XP_034101372.1|DALB
OG0005466	LOC117902172|XP_034669204.1|DSUB	LOC117571798|XP_034110054.1|DALB
OG0005467	LOC117897533|XP_034662345.1|DSUB	LOC117574823|XP_034114685.1|DALB
OG0005468	LOC117902785|XP_034670282.1|DSUB	LOC117566115|XP_034101477.1|DALB
OG0005469	LOC117901371|XP_034667972.1|DSUB	LOC117564057|XP_034098569.1|DALB
OG0005470	LOC117902291|XP_034669460.1|DSUB	LOC117564053|XP_034098564.1|DALB
OG0005471	LOC117900018|XP_034666095.1|DSUB	LOC117564306|XP_034098894.1|DALB
OG0005472	LOC117902580|XP_034669964.1|DSUB	LOC117564660|XP_034099409.1|DALB
OG0005473	LOC117900106|XP_034666220.1|DSUB	LOC117563739|XP_034098109.1|DALB
OG0005474	LOC117900431|XP_034666692.1|DSUB	LOC117563807|XP_034098231.1|DALB
OG0005475	LOC117900430|XP_034666691.1|DSUB	LOC117563400|XP_034097625.1|DALB
OG0005476	LOC117890621|XP_034651454.1|DSUB	LOC117572527|XP_034111278.1|DALB
OG0005477	LOC117893440|XP_034655950.1|DSUB	LOC117572566|XP_034111337.1|DALB
OG0005478	LOC117902084|XP_034669068.1|DSUB	LOC117563646|XP_034097946.1|DALB
OG0005479	LOC117902081|XP_034669065.1|DSUB	LOC117563645|XP_034097945.1|DALB
OG0005480	LOC117902085|XP_034669069.1|DSUB	LOC117564463|XP_034099141.1|DALB
OG0005481	LOC117902370|XP_034669577.1|DSUB	LOC117563552|XP_034097823.1|DALB
OG0005482	LOC117902710|XP_034670164.1|DSUB	LOC117563334|XP_034097493.1|DALB
OG0005483	LOC117898045|XP_034663095.1|DSUB	LOC117573421|XP_034112518.1|DALB
OG0005484	LOC117900452|XP_034666715.1|DSUB	LOC117564562|XP_034099286.1|DALB
OG0005485	LOC117890600|XP_034651430.1|DSUB	LOC117569328|XP_034106346.1|DALB
OG0005486	LOC117892018|XP_034653802.1|DSUB	LOC117570324|XP_034107756.1|DALB
OG0005487	LOC117901360|XP_034667961.1|DSUB	LOC117565558|XP_034100617.1|DALB
OG0005488	LOC117901220|XP_034667780.1|DSUB	LOC117565034|XP_034099874.1|DALB
OG0005489	LOC117902745|XP_034670219.1|DSUB	LOC117563223|XP_034097308.1|DALB
OG0005490	LOC117902738|XP_034670205.1|DSUB	LOC117563222|XP_034097307.1|DALB
OG0005491	LOC117902432|XP_034669695.1|DSUB	LOC117565759|XP_034100904.1|DALB
OG0005492	LOC117900512|XP_034666797.1|DSUB	LOC117565888|XP_034101120.1|DALB
OG0005493	LOC117901099|XP_034667618.1|DSUB	LOC117564226|XP_034098806.1|DALB
OG0005494	LOC117891443|XP_034652811.1|DSUB	LOC117572581|XP_034111356.1|DALB
OG0005495	LOC117891647|XP_034653085.1|DSUB	LOC117570452|XP_034108003.1|DALB
OG0005497	LOC117902631|XP_034670042.1|DSUB	LOC117564454|XP_034099126.1|DALB
OG0005498	LOC117902637|XP_034670050.1|DSUB	LOC117564457|XP_034099132.1|DALB
OG0005499	LOC117902614|XP_034670017.1|DSUB	LOC117563717|XP_034098065.1|DALB
OG0005500	LOC117902618|XP_034670021.1|DSUB	LOC117563718|XP_034098066.1|DALB
OG0005501	LOC117901238|XP_034667804.1|DSUB	LOC117578376|XP_034119699.1|DALB
OG0005502	LOC117901239|XP_034667805.1|DSUB	LOC117578377|XP_034119700.1|DALB
OG0005504	LOC117901569|XP_034668259.1|DSUB	LOC117563929|XP_034098392.1|DALB
OG0005506	LOC117901592|XP_034668292.1|DSUB	LOC117564032|XP_034098525.1|DALB
OG0005507	LOC117900231|XP_034666408.1|DSUB	LOC117563337|XP_034097499.1|DALB
OG0005508	LOC117899987|XP_034666047.1|DSUB	LOC117564069|XP_034098586.1|DALB
OG0005509	LOC117902807|XP_034670320.1|DSUB	LOC117564175|XP_034098734.1|DALB
OG0005510	LOC117900126|XP_034666241.1|DSUB	LOC117563409|XP_034097632.1|DALB, LOC117563411|XP_034097635.1|DALB
OG0005511	LOC117900785|XP_034667196.1|DSUB	LOC117578010|XP_034119000.1|DALB
OG0005512	LOC117896308|XP_034660422.1|DSUB	LOC117575483|XP_034115607.1|DALB
OG0005513	LOC117900848|XP_034667258.1|DSUB	LOC117564066|XP_034098582.1|DALB
OG0005514	LOC117897576|XP_034662419.1|DSUB	LOC117575330|XP_034115378.1|DALB
OG0005515	LOC117892379|XP_034654481.1|DSUB	LOC117568202|XP_034104561.1|DALB
OG0005516	LOC117900846|XP_034667254.1|DSUB	LOC117564872|XP_034099710.1|DALB
OG0005517	LOC117902192|XP_034669277.1|DSUB	LOC117564042|XP_034098537.1|DALB
OG0005518	LOC117901658|XP_034668388.1|DSUB	LOC117564091|XP_034098619.1|DALB
OG0005519	LOC117890527|XP_034651336.1|DSUB	LOC117568527|XP_034105121.1|DALB
OG0005520	LOC117901006|XP_034667493.1|DSUB	LOC117564687|XP_034099453.1|DALB, LOC117563878|XP_034098328.1|DALB
OG0005521	LOC117901500|XP_034668161.1|DSUB	LOC117564458|XP_034099133.1|DALB
OG0005522	LOC117895415|XP_034658940.1|DSUB	LOC117566687|XP_034102124.1|DALB
OG0005523	LOC117901508|XP_034668169.1|DSUB	LOC117563543|XP_034097813.1|DALB
OG0005524	LOC117902096|XP_034669084.1|DSUB	LOC117566070|XP_034101421.1|DALB
OG0005525	LOC117900041|XP_034666121.1|DSUB	LOC117565829|XP_034101027.1|DALB
OG0005526	LOC117901583|XP_034668280.1|DSUB	LOC117563461|XP_034097704.1|DALB
OG0005527	LOC117902964|XP_034670507.1|DSUB	LOC117573092|XP_034111887.1|DALB
OG0005528	LOC117900298|XP_034666502.1|DSUB	LOC117564837|XP_034099652.1|DALB
OG0005529	LOC117900199|XP_034666351.1|DSUB	LOC117564543|XP_034099257.1|DALB
OG0005530	LOC117901613|XP_034668323.1|DSUB	LOC117565096|XP_034099944.1|DALB
OG0005531	LOC117892992|XP_034655235.1|DSUB	LOC117567026|XP_034102618.1|DALB
OG0005532	LOC117901213|XP_034667771.1|DSUB	LOC117563680|XP_034097998.1|DALB
OG0005533	LOC117900226|XP_034666402.1|DSUB	LOC117564379|XP_034098990.1|DALB
OG0005534	LOC117894720|XP_034657798.1|DSUB	LOC117566854|XP_034102338.1|DALB
OG0005535	LOC117900216|XP_034666391.1|DSUB	LOC117565789|XP_034100957.1|DALB
OG0005536	LOC117900951|XP_034667415.1|DSUB	LOC117566237|XP_034101676.1|DALB
OG0005537	LOC117900015|XP_034666091.1|DSUB	LOC117564938|XP_034099782.1|DALB
OG0005538	LOC117900488|XP_034666764.1|DSUB	LOC117565998|XP_034101307.1|DALB
OG0005539	LOC117902237|XP_034669371.1|DSUB	LOC117563246|XP_034097349.1|DALB
OG0005540	LOC117900573|XP_034666873.1|DSUB	LOC117565841|XP_034101046.1|DALB
OG0005541	LOC117902008|XP_034668947.1|DSUB	LOC117564752|XP_034099533.1|DALB
OG0005542	LOC117893032|XP_034655282.1|DSUB	LOC117570050|XP_034107368.1|DALB
OG0005543	LOC117901303|XP_034667900.1|DSUB	LOC117563656|XP_034097959.1|DALB
OG0005544	LOC117901953|XP_034668818.1|DSUB	LOC117566112|XP_034101472.1|DALB
OG0005545	LOC117901531|XP_034668210.1|DSUB	LOC117563731|XP_034098101.1|DALB
OG0005546	LOC117900675|XP_034667011.1|DSUB	LOC117563776|XP_034098174.1|DALB
OG0005547	LOC117902793|XP_034670301.1|DSUB	LOC117564441|XP_034099070.1|DALB
OG0005548	LOC117902782|XP_034670274.1|DSUB	LOC117566035|XP_034101375.1|DALB
OG0005549	LOC117900359|XP_034666599.1|DSUB	LOC117566041|XP_034101382.1|DALB
OG0005550	LOC117900514|XP_034666800.1|DSUB	LOC117563920|XP_034098376.1|DALB
OG0005551	LOC117890598|XP_034651426.1|DSUB	LOC117570630|XP_034108289.1|DALB
OG0005552	LOC117890686|XP_034651564.1|DSUB	LOC117570625|XP_034108282.1|DALB
OG0005553	LOC117901566|XP_034668255.1|DSUB	LOC117563928|XP_034098390.1|DALB
OG0005554	LOC117902273|XP_034669424.1|DSUB	LOC117565500|XP_034100510.1|DALB
OG0005555	LOC117901603|XP_034668307.1|DSUB	LOC117565509|XP_034100533.1|DALB
OG0005556	LOC117901109|XP_034667633.1|DSUB	LOC117565503|XP_034100526.1|DALB
OG0005557	LOC117901397|XP_034668021.1|DSUB	LOC117565850|XP_034101059.1|DALB
OG0005558	LOC117899345|XP_034665192.1|DSUB	LOC117565497|XP_034100495.1|DALB
OG0005559	LOC117901801|XP_034668605.1|DSUB	LOC117564033|XP_034098527.1|DALB
OG0005560	LOC117900160|XP_034666291.1|DSUB	LOC117565847|XP_034101052.1|DALB
OG0005561	LOC117891160|XP_034652342.1|DSUB	LOC117564959|XP_034099831.1|DALB
OG0005562	LOC117902427|XP_034669678.1|DSUB	LOC117563524|XP_034097792.1|DALB
OG0005563	LOC117902942|XP_034670442.1|DSUB	LOC117573224|XP_034112148.1|DALB
OG0005564	LOC117901580|XP_034668273.1|DSUB	LOC117565815|XP_034101006.1|DALB
OG0005565	LOC117902323|XP_034669503.1|DSUB	LOC117566029|XP_034101364.1|DALB
OG0005566	LOC117902325|XP_034669505.1|DSUB	LOC117566030|XP_034101365.1|DALB
OG0005567	LOC117898329|XP_034663544.1|DSUB	LOC117575664|XP_034115841.1|DALB
OG0005568	LOC117902215|XP_034669332.1|DSUB	LOC117564074|XP_034098591.1|DALB
OG0005569	LOC117900049|XP_034666133.1|DSUB	LOC117564960|XP_034099806.1|DALB
OG0005570	LOC117902741|XP_034670209.1|DSUB	LOC117563224|XP_034097311.1|DALB
OG0005571	LOC117890135|XP_034650712.1|DSUB	LOC117567710|XP_034103758.1|DALB
OG0005572	LOC117892173|XP_034654142.1|DSUB	LOC117569793|XP_034106991.1|DALB
OG0005573	LOC117899238|XP_034665003.1|DSUB	LOC117576794|XP_034117744.1|DALB
OG0005574	LOC117891974|XP_034653737.1|DSUB	LOC117570284|XP_034107695.1|DALB
OG0005575	LOC117899428|XP_034665318.1|DSUB	LOC117574671|XP_034114467.1|DALB
OG0005576	LOC117890359|XP_034651044.1|DSUB	LOC117571787|XP_034110037.1|DALB
OG0005577	LOC117894384|XP_034657281.1|DSUB	LOC117569943|XP_034107195.1|DALB
OG0005578	LOC117894748|XP_034657850.1|DSUB	LOC117568517|XP_034105109.1|DALB
OG0005579	LOC117894752|XP_034657857.1|DSUB	LOC117568518|XP_034105111.1|DALB
OG0005580	LOC117893729|XP_034656341.1|DSUB	LOC117571840|XP_034110119.1|DALB
OG0005581	LOC117902498|XP_034670230.1|DSUB	LOC117577879|XP_034118731.1|DALB
OG0005582	LOC117893731|XP_034656345.1|DSUB	LOC117567618|XP_034103600.1|DALB
OG0005583	LOC117894328|XP_034657203.1|DSUB	LOC117570993|XP_034108833.1|DALB
OG0005584	LOC117901720|XP_034668488.1|DSUB	LOC117563854|XP_034098273.1|DALB
OG0005585	LOC117897373|XP_034662062.1|DSUB	LOC117576256|XP_034116786.1|DALB
OG0005586	LOC117898231|XP_034663356.1|DSUB	LOC117574058|XP_034113565.1|DALB
OG0005587	LOC117901420|XP_034668046.1|DSUB	LOC117570885|XP_034108674.1|DALB
OG0005588	LOC117893714|XP_034656292.1|DSUB	LOC117566804|XP_034102242.1|DALB
OG0005589	LOC117898908|XP_034664487.1|DSUB	LOC117576386|XP_034116989.1|DALB
OG0005590	LOC117891181|XP_034652398.1|DSUB	LOC117572194|XP_034110741.1|DALB
OG0005591	LOC117903011|XP_034670646.1|DSUB	LOC117578132|XP_034119229.1|DALB
OG0005592	LOC117896281|XP_034660375.1|DSUB	LOC117575345|XP_034115401.1|DALB
OG0005593	LOC117893956|XP_034656641.1|DSUB	LOC117568287|XP_034104695.1|DALB
OG0005594	LOC117894635|XP_034657697.1|DSUB	LOC117567095|XP_034102766.1|DALB
OG0005595	LOC117894630|XP_034657687.1|DSUB	LOC117567093|XP_034102764.1|DALB
OG0005596	LOC117895469|XP_034659037.1|DSUB	LOC117566383|XP_034101777.1|DALB
OG0005597	LOC117898941|XP_034664550.1|DSUB	LOC117574875|XP_034114794.1|DALB
OG0005598	LOC117896685|XP_034661027.1|DSUB	LOC117574063|XP_034113577.1|DALB
OG0005599	LOC117892171|XP_034654140.1|DSUB	LOC117569792|XP_034106984.1|DALB
OG0005600	LOC117898223|XP_034663348.1|DSUB	LOC117576408|XP_034117027.1|DALB
OG0005601	LOC117894197|XP_034657007.1|DSUB	LOC117578322|XP_034119669.1|DALB
OG0005602	LOC117897971|XP_034662973.1|DSUB	LOC117575765|XP_034116021.1|DALB
OG0005603	LOC117890942|XP_034651968.1|DSUB	LOC117572454|XP_034111177.1|DALB
OG0005604	LOC117890383|XP_034651075.1|DSUB	LOC117567098|XP_034102768.1|DALB
OG0005605	LOC117889882|XP_034650282.1|DSUB	LOC117566994|XP_034102559.1|DALB
OG0005606	LOC117902730|XP_034670194.1|DSUB	LOC117563832|XP_034098251.1|DALB
OG0005607	LOC117898361|XP_034663587.1|DSUB	LOC117575780|XP_034116040.1|DALB
OG0005608	LOC117898349|XP_034663571.1|DSUB	LOC117575046|XP_034115020.1|DALB
OG0005609	LOC117893920|XP_034656593.1|DSUB	LOC117567725|XP_034103778.1|DALB
OG0005610	LOC117893037|XP_034655297.1|DSUB	LOC117566973|XP_034102525.1|DALB
OG0005611	LOC117895040|XP_034658305.1|DSUB	LOC117569421|XP_034106466.1|DALB
OG0005612	LOC117898404|XP_034663656.1|DSUB	LOC117575033|XP_034115003.1|DALB
OG0005613	LOC117896114|XP_034660060.1|DSUB	LOC117574918|XP_034114859.1|DALB
OG0005614	LOC117895960|XP_034659802.1|DSUB	LOC117574129|XP_034113677.1|DALB
OG0005616	LOC117896385|XP_034660581.1|DSUB	LOC117573541|XP_034112711.1|DALB
OG0005617	LOC117896439|XP_034660658.1|DSUB	LOC117573995|XP_034113434.1|DALB
OG0005618	LOC117892534|XP_034654730.1|DSUB	LOC117567554|XP_034103504.1|DALB
OG0005619	LOC117897763|XP_034662699.1|DSUB	LOC117574718|XP_034114532.1|DALB
OG0005620	LOC117903298|XP_034671121.1|DSUB	LOC117578058|XP_034119083.1|DALB
OG0005621	LOC117903874|XP_034672254.1|DSUB	LOC117564836|XP_034099655.1|DALB
OG0005622	LOC117902303|XP_034669515.1|DSUB	LOC117577998|XP_034118988.1|DALB
OG0005623	LOC117903653|XP_034671847.1|DSUB	LOC117576793|XP_034117743.1|DALB, LOC117578085|XP_034119141.1|DALB
OG0005624	LOC117896401|XP_034660603.1|DSUB	LOC117576877|XP_034117874.1|DALB
OG0005625	LOC117898972|XP_034664604.1|DSUB	LOC117573429|XP_034112532.1|DALB
OG0005626	LOC117903470|XP_034671412.1|DSUB	LOC117578074|XP_034119110.1|DALB
OG0005627	LOC117898379|XP_034663613.1|DSUB	LOC117576490|XP_034117155.1|DALB
OG0005628	LOC117898256|XP_034663402.1|DSUB	LOC117576265|XP_034116799.1|DALB
OG0005629	LOC117891121|XP_034652217.1|DSUB	LOC117567260|XP_034103001.1|DALB
OG0005630	LOC117890238|XP_034650868.1|DSUB	LOC117571894|XP_034110250.1|DALB
OG0005631	LOC117903702|XP_034671935.1|DSUB	LOC117568732|XP_034105449.1|DALB
OG0005632	LOC117903532|XP_034671602.1|DSUB	LOC117577874|XP_034118723.1|DALB
OG0005633	LOC117896588|XP_034660903.1|DSUB	LOC117576682|XP_034117569.1|DALB
OG0005634	LOC117896384|XP_034660579.1|DSUB	LOC117576854|XP_034117838.1|DALB
OG0005635	LOC117901590|XP_034668290.1|DSUB	LOC117565242|XP_034100144.1|DALB
OG0005636	LOC117897425|XP_034662153.1|DSUB	LOC117573281|XP_034112261.1|DALB
OG0005637	LOC117897093|XP_034661628.1|DSUB	LOC117573989|XP_034113429.1|DALB
OG0005638	LOC117892494|XP_034654657.1|DSUB	LOC117569662|XP_034106799.1|DALB
OG0005639	LOC117891766|XP_034653297.1|DSUB	LOC117572682|XP_034111607.1|DALB
OG0005640	LOC117896763|XP_034661129.1|DSUB	LOC117576507|XP_034117197.1|DALB
OG0005641	LOC117903798|XP_034672119.1|DSUB	LOC117574628|XP_034114413.1|DALB
OG0005642	LOC117899510|XP_034665452.1|DSUB	LOC117574215|XP_034113813.1|DALB
OG0005643	LOC117893338|XP_034655818.1|DSUB	LOC117570201|XP_034107579.1|DALB
OG0005644	LOC117894319|XP_034657180.1|DSUB	LOC117567286|XP_034103047.1|DALB
OG0005645	LOC117890671|XP_034651543.1|DSUB	LOC117566859|XP_034102348.1|DALB
OG0005646	LOC117894498|XP_034657501.1|DSUB	LOC117569214|XP_034106184.1|DALB
OG0005647	LOC117901737|XP_034668513.1|DSUB	LOC117566887|XP_034102390.1|DALB
OG0005648	LOC117895511|XP_034659100.1|DSUB	LOC117567013|XP_034102590.1|DALB
OG0005649	LOC117897769|XP_034662705.1|DSUB	LOC117574110|XP_034113650.1|DALB
OG0005650	LOC117897259|XP_034661874.1|DSUB	LOC117575065|XP_034115045.1|DALB
OG0005651	LOC117896082|XP_034660051.1|DSUB, LOC117896162|XP_034660169.1|DSUB	LOC117574043|XP_034113539.1|DALB
OG0005652	LOC117899709|XP_034665807.1|DSUB	LOC117576582|XP_034117353.1|DALB
OG0005653	LOC117900005|XP_034666070.1|DSUB	LOC117563542|XP_034097812.1|DALB
OG0005654	LOC117899415|XP_034665296.1|DSUB	LOC117576330|XP_034116893.1|DALB
OG0005655	LOC117896526|XP_034660789.1|DSUB	LOC117573557|XP_034112734.1|DALB
OG0005656	LOC117899775|XP_034665939.1|DSUB	LOC117573538|XP_034112705.1|DALB
OG0005657	LOC117896129|XP_034660077.1|DSUB	LOC117576440|XP_034117088.1|DALB
OG0005658	LOC117897206|XP_034661800.1|DSUB	LOC117573981|XP_034113419.1|DALB
OG0005659	LOC117898771|XP_034664296.1|DSUB	LOC117575648|XP_034115822.1|DALB
OG0005660	LOC117895062|XP_034658333.1|DSUB	LOC117570966|XP_034108800.1|DALB
OG0005661	LOC117899241|XP_034665008.1|DSUB	LOC117576919|XP_034117951.1|DALB
OG0005662	LOC117896754|XP_034661116.1|DSUB	LOC117574099|XP_034113630.1|DALB
OG0005663	LOC117896730|XP_034661089.1|DSUB	LOC117577000|XP_034118072.1|DALB
OG0005664	LOC117897215|XP_034661815.1|DSUB	LOC117573330|XP_034112328.1|DALB
OG0005665	LOC117897276|XP_034661897.1|DSUB	LOC117573735|XP_034113002.1|DALB
OG0005666	LOC117899518|XP_034665467.1|DSUB	LOC117574120|XP_034113788.1|DALB
OG0005667	LOC117891022|XP_034652079.1|DSUB	LOC117567406|XP_034103260.1|DALB
OG0005668	LOC117893232|XP_034655675.1|DSUB	LOC117572564|XP_034111333.1|DALB
OG0005669	LOC117902680|XP_034670103.1|DSUB	LOC117564605|XP_034099351.1|DALB
OG0005670	LOC117899229|XP_034664994.1|DSUB	LOC117576795|XP_034117746.1|DALB
OG0005671	LOC117897957|XP_034662950.1|DSUB	LOC117576620|XP_034117428.1|DALB
OG0005672	LOC117901582|XP_034668279.1|DSUB	LOC117566251|XP_034101695.1|DALB
OG0005673	LOC117893954|XP_034656637.1|DSUB	LOC117571713|XP_034109903.1|DALB
OG0005674	LOC117895484|XP_034659059.1|DSUB	LOC117568007|XP_034104221.1|DALB
OG0005675	LOC117897497|XP_034662277.1|DSUB	LOC117575004|XP_034114971.1|DALB
OG0005676	LOC117893482|XP_034656003.1|DSUB	LOC117569534|XP_034106627.1|DALB
OG0005677	LOC117889973|XP_034650430.1|DSUB	LOC117566915|XP_034102426.1|DALB
OG0005678	LOC117897001|XP_034661451.1|DSUB	LOC117573456|XP_034112569.1|DALB
OG0005679	LOC117896231|XP_034660258.1|DSUB	LOC117576875|XP_034117870.1|DALB
OG0005681	LOC117898530|XP_034663890.1|DSUB	LOC117575375|XP_034115438.1|DALB
OG0005682	LOC117898517|XP_034663875.1|DSUB	LOC117575372|XP_034115433.1|DALB
OG0005683	LOC117896819|XP_034661269.1|DSUB	LOC117565236|XP_034100140.1|DALB
OG0005684	LOC117893035|XP_034655291.1|DSUB	LOC117566972|XP_034102524.1|DALB
OG0005685	LOC117891579|XP_034652999.1|DSUB	LOC117578284|XP_034119616.1|DALB
OG0005686	LOC117899794|XP_034665965.1|DSUB	LOC117573944|XP_034113363.1|DALB
OG0005687	LOC117894834|XP_034657973.1|DSUB	LOC117570647|XP_034108305.1|DALB
OG0005688	LOC117891368|XP_034652696.1|DSUB	LOC117569085|XP_034105991.1|DALB
OG0005689	LOC117890316|XP_034650996.1|DSUB	LOC117569981|XP_034107293.1|DALB
OG0005690	LOC117899563|XP_034665559.1|DSUB	LOC117576829|XP_034117794.1|DALB
OG0005691	LOC117898877|XP_034664451.1|DSUB	LOC117574566|XP_034114329.1|DALB
OG0005692	LOC117900697|XP_034667041.1|DSUB	LOC117566216|XP_034101651.1|DALB
OG0005693	LOC117894563|XP_034657577.1|DSUB	LOC117569091|XP_034105999.1|DALB
OG0005694	LOC117897480|XP_034662233.1|DSUB	LOC117576857|XP_034117842.1|DALB
OG0005695	LOC117896762|XP_034661127.1|DSUB	LOC117576688|XP_034117574.1|DALB
OG0005696	LOC117896764|XP_034661130.1|DSUB	LOC117576690|XP_034117577.1|DALB
OG0005697	LOC117896758|XP_034661122.1|DSUB	LOC117576678|XP_034117563.1|DALB
OG0005698	LOC117892696|XP_034654998.1|DSUB	LOC117567162|XP_034102866.1|DALB
OG0005699	LOC117899226|XP_034664991.1|DSUB	LOC117576985|XP_034118062.1|DALB
OG0005700	LOC117903041|XP_034670667.1|DSUB	LOC117578237|XP_034119574.1|DALB
OG0005701	LOC117901623|XP_034668342.1|DSUB	LOC117564056|XP_034098568.1|DALB
OG0005702	LOC117902145|XP_034669175.1|DSUB	LOC117574167|XP_034113750.1|DALB
