Orthogroup	DSUB.longest_only	DMAU.longest_only
OG0005628	LOC117898256|XP_034663402.1|DSUB	LOC117143455|XP_033164056.1|DMAU
OG0005629	LOC117891121|XP_034652217.1|DSUB	LOC117135711|XP_033152021.1|DMAU
OG0005630	LOC117890238|XP_034650868.1|DSUB	LOC117136210|XP_033152856.1|DMAU
OG0005631	LOC117903702|XP_034671935.1|DSUB	LOC117148028|XP_033171090.1|DMAU
OG0005632	LOC117903532|XP_034671602.1|DSUB	LOC117148314|XP_033171534.1|DMAU
OG0005633	LOC117896588|XP_034660903.1|DSUB	LOC117142341|XP_033162149.1|DMAU
OG0005634	LOC117896384|XP_034660579.1|DSUB	LOC117145647|XP_033167267.1|DMAU
OG0005635	LOC117901590|XP_034668290.1|DSUB	LOC117146678|XP_033168937.1|DMAU
OG0005636	LOC117897425|XP_034662153.1|DSUB	LOC117144248|XP_033165217.1|DMAU
OG0005637	LOC117897093|XP_034661628.1|DSUB	LOC117145581|XP_033167178.1|DMAU
OG0005638	LOC117892494|XP_034654657.1|DSUB	LOC117136769|XP_033153704.1|DMAU
OG0005639	LOC117891766|XP_034653297.1|DSUB	LOC117136200|XP_033152838.1|DMAU
OG0005640	LOC117896763|XP_034661129.1|DSUB	LOC117143018|XP_033163287.1|DMAU
OG0005641	LOC117903798|XP_034672119.1|DSUB	LOC117148447|XP_033171711.1|DMAU
OG0005642	LOC117899510|XP_034665452.1|DSUB	LOC117142602|XP_033162572.1|DMAU
OG0005643	LOC117893338|XP_034655818.1|DSUB	LOC117139503|XP_033157725.1|DMAU
OG0005644	LOC117894319|XP_034657180.1|DSUB	LOC117139481|XP_033157692.1|DMAU
OG0005645	LOC117890671|XP_034651543.1|DSUB	LOC117148878|XP_033172445.1|DMAU
OG0005646	LOC117894498|XP_034657501.1|DSUB	LOC117147408|XP_033170173.1|DMAU
OG0005647	LOC117901737|XP_034668513.1|DSUB	LOC117148274|XP_033171482.1|DMAU
OG0005648	LOC117895511|XP_034659100.1|DSUB	LOC117141947|XP_033161595.1|DMAU
OG0005649	LOC117897769|XP_034662705.1|DSUB	LOC117142940|XP_033163145.1|DMAU
OG0005650	LOC117897259|XP_034661874.1|DSUB	LOC117144202|XP_033165141.1|DMAU
OG0005651	LOC117896082|XP_034660051.1|DSUB, LOC117896162|XP_034660169.1|DSUB	LOC117146593|XP_033168806.1|DMAU
OG0005652	LOC117899709|XP_034665807.1|DSUB	LOC117144897|XP_033166213.1|DMAU
OG0005653	LOC117900005|XP_034666070.1|DSUB	LOC117150438|XP_033173214.1|DMAU
OG0005654	LOC117899415|XP_034665296.1|DSUB	LOC117142649|XP_033162645.1|DMAU
OG0005655	LOC117896526|XP_034660789.1|DSUB	LOC117142708|XP_033162758.1|DMAU
OG0005656	LOC117899775|XP_034665939.1|DSUB	LOC117142886|XP_033163050.1|DMAU
OG0005657	LOC117896129|XP_034660077.1|DSUB	LOC117142420|XP_033162268.1|DMAU
OG0005658	LOC117897206|XP_034661800.1|DSUB	LOC117143904|XP_033164702.1|DMAU
OG0005659	LOC117898771|XP_034664296.1|DSUB	LOC117143260|XP_033163722.1|DMAU
OG0005660	LOC117895062|XP_034658333.1|DSUB	LOC117140289|XP_033159017.1|DMAU
OG0005661	LOC117899241|XP_034665008.1|DSUB	LOC117144436|XP_033165474.1|DMAU
OG0005662	LOC117896754|XP_034661116.1|DSUB	LOC117143006|XP_033163262.1|DMAU
OG0005663	LOC117896730|XP_034661089.1|DSUB	LOC117146776|XP_033169188.1|DMAU
OG0005664	LOC117897215|XP_034661815.1|DSUB	LOC117144629|XP_033165815.1|DMAU
OG0005665	LOC117897276|XP_034661897.1|DSUB	LOC117142910|XP_033163085.1|DMAU
OG0005666	LOC117899518|XP_034665467.1|DSUB	LOC117146714|XP_033169026.1|DMAU
OG0005667	LOC117891022|XP_034652079.1|DSUB	LOC117146851|XP_033169303.1|DMAU
OG0005668	LOC117893232|XP_034655675.1|DSUB	LOC117141791|XP_033161322.1|DMAU
OG0005669	LOC117902680|XP_034670103.1|DSUB	LOC117150682|XP_033173580.1|DMAU
OG0005670	LOC117899229|XP_034664994.1|DSUB	LOC117144321|XP_033165324.1|DMAU
OG0005671	LOC117897957|XP_034662950.1|DSUB	LOC117145086|XP_033166493.1|DMAU
OG0005672	LOC117901582|XP_034668279.1|DSUB	LOC117142891|XP_033163063.1|DMAU
OG0005673	LOC117893954|XP_034656637.1|DSUB	LOC117139447|XP_033157645.1|DMAU
OG0005674	LOC117895484|XP_034659059.1|DSUB	LOC117139441|XP_033157633.1|DMAU
OG0005675	LOC117897497|XP_034662277.1|DSUB	LOC117145230|XP_033166696.1|DMAU
OG0005676	LOC117893482|XP_034656003.1|DSUB	LOC117139698|XP_033158102.1|DMAU
OG0005677	LOC117889973|XP_034650430.1|DSUB	LOC117135665|XP_033151948.1|DMAU
OG0005678	LOC117897001|XP_034661451.1|DSUB	LOC117143070|XP_033163421.1|DMAU
OG0005679	LOC117896231|XP_034660258.1|DSUB	LOC117143618|XP_033164267.1|DMAU
OG0005681	LOC117898530|XP_034663890.1|DSUB	LOC117146101|XP_033167973.1|DMAU
OG0005682	LOC117898517|XP_034663875.1|DSUB	LOC117146099|XP_033167970.1|DMAU
OG0005683	LOC117896819|XP_034661269.1|DSUB	LOC117148264|XP_033171464.1|DMAU
OG0005684	LOC117893035|XP_034655291.1|DSUB	LOC117140910|XP_033159975.1|DMAU
OG0005685	LOC117891579|XP_034652999.1|DSUB	LOC117146465|XP_033168590.1|DMAU
OG0005686	LOC117899794|XP_034665965.1|DSUB	LOC117145651|XP_033167272.1|DMAU
OG0005687	LOC117894834|XP_034657973.1|DSUB	LOC117141389|XP_033160695.1|DMAU
OG0005688	LOC117891368|XP_034652696.1|DSUB	LOC117137658|XP_033155090.1|DMAU
OG0005689	LOC117890316|XP_034650996.1|DSUB	LOC117148642|XP_033172034.1|DMAU
OG0005690	LOC117899563|XP_034665559.1|DSUB	LOC117142945|XP_033163152.1|DMAU
OG0005691	LOC117898877|XP_034664451.1|DSUB	LOC117145879|XP_033167594.1|DMAU
OG0005692	LOC117900697|XP_034667041.1|DSUB	LOC117150319|XP_033173046.1|DMAU
OG0005693	LOC117894563|XP_034657577.1|DSUB	LOC117139817|XP_033158339.1|DMAU
OG0005694	LOC117897480|XP_034662233.1|DSUB	LOC117144875|XP_033166174.1|DMAU
OG0005695	LOC117896762|XP_034661127.1|DSUB	LOC117143534|XP_033164157.1|DMAU
OG0005696	LOC117896764|XP_034661130.1|DSUB	LOC117143535|XP_033164158.1|DMAU
OG0005697	LOC117896758|XP_034661122.1|DSUB	LOC117142340|XP_033162148.1|DMAU
OG0005698	LOC117892696|XP_034654998.1|DSUB	LOC117137828|XP_033155406.1|DMAU
OG0005699	LOC117899226|XP_034664991.1|DSUB	LOC117142846|XP_033162970.1|DMAU
OG0005700	LOC117903041|XP_034670667.1|DSUB	LOC117147476|XP_033170261.1|DMAU
OG0005701	LOC117901623|XP_034668342.1|DSUB	LOC117150951|XP_033174019.1|DMAU
OG0005702	LOC117902145|XP_034669175.1|DSUB	LOC117146933|XP_033169469.1|DMAU
OG0005703	LOC117891770|XP_034653317.1|DSUB	LOC117135680|XP_033151969.1|DMAU
OG0005704	LOC117898502|XP_034663839.1|DSUB	LOC117148038|XP_033171105.1|DMAU, LOC117136864|XP_033153854.1|DMAU, LOC117136863|XP_033153853.1|DMAU
OG0005705	LOC117894829|XP_034657968.1|DSUB	LOC117141520|XP_033160902.1|DMAU
OG0005706	LOC117898254|XP_034663399.1|DSUB	LOC117145548|XP_033167134.1|DMAU, LOC117145547|XP_033167133.1|DMAU
OG0005707	LOC117891264|XP_034652531.1|DSUB	LOC117148387|XP_033171641.1|DMAU
OG0005708	LOC117902957|XP_034670489.1|DSUB	LOC117148409|XP_033171668.1|DMAU
OG0005709	LOC117896895|XP_034661319.1|DSUB	LOC117144419|XP_033165452.1|DMAU
OG0005710	LOC117899281|XP_034665077.1|DSUB	LOC117145815|XP_033167507.1|DMAU
OG0005711	LOC117894824|XP_034657962.1|DSUB	LOC117141448|XP_033160793.1|DMAU
OG0005712	LOC117900428|XP_034666687.1|DSUB	LOC117150335|XP_033173074.1|DMAU
OG0005713	LOC117897334|XP_034661995.1|DSUB	LOC117142793|XP_033162884.1|DMAU
OG0005714	LOC117896597|XP_034660914.1|DSUB	LOC117142591|XP_033162555.1|DMAU
OG0005715	LOC117896383|XP_034660576.1|DSUB	LOC117145646|XP_033167259.1|DMAU
OG0005716	LOC117897090|XP_034661621.1|DSUB	LOC117145580|XP_033167176.1|DMAU
OG0005717	LOC117896461|XP_034660685.1|DSUB	LOC117143724|XP_033164418.1|DMAU
OG0005718	LOC117899788|XP_034665954.1|DSUB	LOC117143471|XP_033164075.1|DMAU
OG0005719	LOC117897273|XP_034661890.1|DSUB	LOC117144254|XP_033165225.1|DMAU
OG0005720	LOC117899026|XP_034664677.1|DSUB	LOC117142237|XP_033161981.1|DMAU
OG0005721	LOC117897875|XP_034662841.1|DSUB	LOC117144602|XP_033165783.1|DMAU
OG0005722	LOC117898891|XP_034664464.1|DSUB	LOC117143377|XP_033163944.1|DMAU
OG0005723	LOC117896399|XP_034660600.1|DSUB	LOC117145108|XP_033166519.1|DMAU
OG0005724	LOC117890420|XP_034651129.1|DSUB	LOC117138394|XP_033156358.1|DMAU
OG0005725	LOC117899088|XP_034664756.1|DSUB	LOC117144773|XP_033166029.1|DMAU
OG0005726	LOC117903077|XP_034670763.1|DSUB	LOC117148172|XP_033171331.1|DMAU
OG0005727	LOC117898681|XP_034664155.1|DSUB	LOC117142790|XP_033162878.1|DMAU
OG0005728	LOC117896861|XP_034661281.1|DSUB	LOC117143587|XP_033164225.1|DMAU
OG0005729	LOC117896851|XP_034661266.1|DSUB	LOC117143127|XP_033163507.1|DMAU
OG0005730	LOC117897189|XP_034661780.1|DSUB	LOC117144373|XP_033165392.1|DMAU
OG0005731	LOC117897188|XP_034661779.1|DSUB	LOC117144372|XP_033165391.1|DMAU
OG0005732	LOC117899268|XP_034665057.1|DSUB	LOC117143325|XP_033163873.1|DMAU
OG0005733	LOC117899267|XP_034665052.1|DSUB	LOC117143324|XP_033163870.1|DMAU
OG0005734	LOC117899577|XP_034665581.1|DSUB	LOC117142984|XP_033163227.1|DMAU
OG0005735	LOC117898647|XP_034664108.1|DSUB	LOC117145506|XP_033167084.1|DMAU
OG0005736	LOC117896962|XP_034661398.1|DSUB	LOC117145434|XP_033166973.1|DMAU
OG0005737	LOC117899573|XP_034665577.1|DSUB	LOC117143054|XP_033163394.1|DMAU
OG0005738	LOC117897427|XP_034662156.1|DSUB	LOC117145941|XP_033167710.1|DMAU
OG0005739	LOC117899574|XP_034665578.1|DSUB	LOC117142851|XP_033162982.1|DMAU
OG0005740	LOC117896886|XP_034661306.1|DSUB	LOC117142400|XP_033162237.1|DMAU
OG0005741	LOC117897494|XP_034662275.1|DSUB	LOC117142737|XP_033162799.1|DMAU
OG0005742	LOC117898358|XP_034663582.1|DSUB	LOC117144710|XP_033165941.1|DMAU
OG0005743	LOC117898234|XP_034663363.1|DSUB	LOC117142841|XP_033162965.1|DMAU
OG0005744	LOC117898909|XP_034664488.1|DSUB	LOC117143393|XP_033163971.1|DMAU
OG0005745	LOC117897485|XP_034662241.1|DSUB	LOC117143938|XP_033164761.1|DMAU
OG0005746	LOC117898086|XP_034663157.1|DSUB	LOC117145187|XP_033166635.1|DMAU
OG0005747	LOC117897450|XP_034662185.1|DSUB	LOC117144333|XP_033165336.1|DMAU
OG0005748	LOC117897350|XP_034662021.1|DSUB	LOC117144002|XP_033164847.1|DMAU
OG0005749	LOC117898150|XP_034663243.1|DSUB	LOC117147470|XP_033170250.1|DMAU
OG0005750	LOC117897132|XP_034661691.1|DSUB	LOC117145714|XP_033167351.1|DMAU
OG0005751	LOC117893414|XP_034655916.1|DSUB	LOC117139792|XP_033158297.1|DMAU
OG0005752	LOC117891538|XP_034652940.1|DSUB	LOC117138596|XP_033156669.1|DMAU
OG0005753	LOC117902494|XP_034669809.1|DSUB	LOC117138307|XP_033156207.1|DMAU
OG0005754	LOC117892127|XP_034654049.1|DSUB	LOC117135810|XP_033152204.1|DMAU
OG0005755	LOC117891025|XP_034652078.1|DSUB	LOC117138119|XP_033155871.1|DMAU
OG0005756	LOC117899244|XP_034665013.1|DSUB	LOC117144442|XP_033165486.1|DMAU
OG0005757	LOC117898235|XP_034663364.1|DSUB	LOC117142842|XP_033162966.1|DMAU
OG0005758	LOC117896460|XP_034660683.1|DSUB	LOC117143284|XP_033163754.1|DMAU
OG0005759	LOC117899625|XP_034665670.1|DSUB	LOC117143642|XP_033164311.1|DMAU
OG0005760	LOC117896857|XP_034661276.1|DSUB	LOC117142403|XP_033162241.1|DMAU
OG0005761	LOC117898501|XP_034663834.1|DSUB	LOC117142460|XP_033162333.1|DMAU
OG0005762	LOC117897688|XP_034662596.1|DSUB	LOC117146113|XP_033167990.1|DMAU
OG0005763	LOC117892416|XP_034654540.1|DSUB	LOC117138164|XP_033155936.1|DMAU
OG0005764	LOC117897142|XP_034661702.1|DSUB	LOC117143876|XP_033164652.1|DMAU
OG0005765	LOC117897130|XP_034661675.1|DSUB	LOC117143870|XP_033164631.1|DMAU
OG0005766	LOC117898575|XP_034663981.1|DSUB	LOC117142860|XP_033163000.1|DMAU
OG0005767	LOC117899656|XP_034665728.1|DSUB	LOC117142635|XP_033162630.1|DMAU
OG0005768	LOC117902443|XP_034669730.1|DSUB	LOC117146534|XP_033168696.1|DMAU
OG0005769	LOC117898807|XP_034664347.1|DSUB	LOC117144156|XP_033165080.1|DMAU
OG0005770	LOC117897510|XP_034662300.1|DSUB	LOC117145865|XP_033167576.1|DMAU
OG0005771	LOC117898394|XP_034663643.1|DSUB	LOC117145751|XP_033167406.1|DMAU
OG0005772	LOC117898939|XP_034664548.1|DSUB	LOC117143173|XP_033163578.1|DMAU
OG0005773	LOC117898527|XP_034663888.1|DSUB	LOC117144966|XP_033166317.1|DMAU
OG0005774	LOC117899421|XP_034665302.1|DSUB	LOC117145337|XP_033166839.1|DMAU
OG0005775	LOC117894408|XP_034657310.1|DSUB	LOC117140678|XP_033159623.1|DMAU
OG0005776	LOC117894251|XP_034657095.1|DSUB	LOC117141233|XP_033160485.1|DMAU
OG0005777	LOC117900271|XP_034666473.1|DSUB	LOC117150968|XP_033174039.1|DMAU
OG0005778	LOC117899501|XP_034665441.1|DSUB	LOC117145887|XP_033167613.1|DMAU
OG0005779	LOC117898038|XP_034663084.1|DSUB	LOC117142784|XP_033162866.1|DMAU
OG0005780	LOC117894986|XP_034658222.1|DSUB	LOC117139883|XP_033158442.1|DMAU
OG0005781	LOC117894950|XP_034658167.1|DSUB	LOC117140182|XP_033158849.1|DMAU
OG0005782	LOC117893718|XP_034656296.1|DSUB	LOC117141793|XP_033161324.1|DMAU
OG0005783	LOC117890009|XP_034650497.1|DSUB	LOC117137623|XP_033155045.1|DMAU
OG0005784	LOC117896416|XP_034660621.1|DSUB	LOC117143794|XP_033164527.1|DMAU
OG0005785	LOC117897301|XP_034661933.1|DSUB	LOC117143779|XP_033164499.1|DMAU
OG0005786	LOC117898408|XP_034663668.1|DSUB	LOC117142250|XP_033161994.1|DMAU
OG0005787	LOC117897777|XP_034662714.1|DSUB	LOC117142650|XP_033162647.1|DMAU
OG0005788	LOC117890699|XP_034651600.1|DSUB	LOC117135475|XP_033151581.1|DMAU
OG0005789	LOC117896069|XP_034659983.1|DSUB	LOC117139390|XP_033157546.1|DMAU
OG0005790	LOC117897284|XP_034661910.1|DSUB	LOC117145750|XP_033167405.1|DMAU
OG0005791	LOC117898515|XP_034663872.1|DSUB	LOC117146098|XP_033167967.1|DMAU
OG0005792	LOC117898529|XP_034663889.1|DSUB	LOC117146102|XP_033167974.1|DMAU
OG0005793	LOC117898522|XP_034663880.1|DSUB	LOC117142493|XP_033162411.1|DMAU
OG0005794	LOC117891119|XP_034652215.1|DSUB	LOC117135709|XP_033152018.1|DMAU
OG0005795	LOC117897952|XP_034662945.1|DSUB	LOC117145364|XP_033166879.1|DMAU
OG0005796	LOC117894402|XP_034657302.1|DSUB	LOC117140657|XP_033159589.1|DMAU
OG0005797	LOC117895874|XP_034659760.1|DSUB	LOC117138973|XP_033156921.1|DMAU
OG0005798	LOC117897553|XP_034662372.1|DSUB	LOC117142426|XP_033162278.1|DMAU
OG0005799	LOC117896252|XP_034660313.1|DSUB	LOC117143693|XP_033164376.1|DMAU
OG0005800	LOC117897144|XP_034661704.1|DSUB	LOC117145792|XP_033167468.1|DMAU
OG0005801	LOC117897143|XP_034661703.1|DSUB	LOC117145791|XP_033167467.1|DMAU
OG0005802	LOC117896102|XP_034660045.1|DSUB	LOC117145886|XP_033167611.1|DMAU
OG0005803	LOC117896255|XP_034660328.1|DSUB	LOC117145357|XP_033166867.1|DMAU
OG0005804	LOC117897780|XP_034662719.1|DSUB	LOC117142238|XP_033161982.1|DMAU
OG0005805	LOC117890296|XP_034650955.1|DSUB	LOC117136052|XP_033152587.1|DMAU
OG0005806	LOC117898822|XP_034664377.1|DSUB	LOC117144890|XP_033166202.1|DMAU
OG0005807	LOC117896997|XP_034661448.1|DSUB	LOC117145503|XP_033167074.1|DMAU
OG0005808	LOC117903551|XP_034671645.1|DSUB	LOC117146397|XP_033168471.1|DMAU
OG0005809	LOC117895579|XP_034659195.1|DSUB	LOC117139274|XP_033157389.1|DMAU
OG0005810	LOC117896258|XP_034660340.1|DSUB	LOC117143698|XP_033164385.1|DMAU
OG0005811	LOC117896261|XP_034660342.1|DSUB	LOC117143699|XP_033164386.1|DMAU
OG0005812	LOC117897627|XP_034662487.1|DSUB	LOC117143087|XP_033163454.1|DMAU
OG0005813	LOC117899020|XP_034664672.1|DSUB	LOC117145834|XP_033167525.1|DMAU
OG0005814	LOC117897484|XP_034662238.1|DSUB	LOC117145719|XP_033167355.1|DMAU
OG0005815	LOC117892329|XP_034654373.1|DSUB	LOC117138159|XP_033155927.1|DMAU
OG0005816	LOC117899338|XP_034665167.1|DSUB	LOC117143753|XP_033164457.1|DMAU
OG0005817	LOC117898936|XP_034664543.1|DSUB	LOC117143172|XP_033163577.1|DMAU
OG0005818	LOC117897125|XP_034661668.1|DSUB	LOC117145016|XP_033166402.1|DMAU
OG0005819	LOC117897006|XP_034661463.1|DSUB	LOC117142384|XP_033162217.1|DMAU
OG0005820	LOC117897007|XP_034661464.1|DSUB	LOC117142385|XP_033162218.1|DMAU
OG0005821	LOC117897399|XP_034662109.1|DSUB	LOC117144041|XP_033164901.1|DMAU
OG0005822	LOC117902606|XP_034670008.1|DSUB	LOC117150601|XP_033173450.1|DMAU
OG0005823	LOC117898302|XP_034663508.1|DSUB	LOC117146894|XP_033169390.1|DMAU
OG0005824	LOC117899190|XP_034664943.1|DSUB	LOC117142528|XP_033162465.1|DMAU
OG0005825	LOC117893267|XP_034655726.1|DSUB	LOC117141330|XP_033160624.1|DMAU
OG0005826	LOC117898101|XP_034663172.1|DSUB	LOC117144810|XP_033166077.1|DMAU
OG0005827	LOC117896443|XP_034660664.1|DSUB	LOC117144389|XP_033165415.1|DMAU
OG0005828	LOC117895263|XP_034658677.1|DSUB	LOC117139878|XP_033158427.1|DMAU
OG0005829	LOC117899492|XP_034665432.1|DSUB	LOC117143519|XP_033164132.1|DMAU
OG0005830	LOC117893166|XP_034655534.1|DSUB	LOC117139031|XP_033157023.1|DMAU
OG0005831	LOC117895319|XP_034658773.1|DSUB	LOC117141250|XP_033160507.1|DMAU
OG0005832	LOC117895318|XP_034658772.1|DSUB	LOC117140449|XP_033159266.1|DMAU
OG0005833	LOC117895165|XP_034658516.1|DSUB	LOC117140611|XP_033159513.1|DMAU
OG0005834	LOC117895170|XP_034658524.1|DSUB	LOC117140616|XP_033159523.1|DMAU
OG0005835	LOC117894490|XP_034657488.1|DSUB	LOC117141134|XP_033160351.1|DMAU
OG0005836	LOC117894742|XP_034657832.1|DSUB	LOC117141289|XP_033160555.1|DMAU
OG0005837	LOC117898821|XP_034664376.1|DSUB	LOC117142712|XP_033162762.1|DMAU
OG0005838	LOC117897471|XP_034662213.1|DSUB	LOC117144212|XP_033165152.1|DMAU
OG0005839	LOC117900223|XP_034666397.1|DSUB	LOC117136001|XP_033152510.1|DMAU
OG0005840	LOC117898351|XP_034663575.1|DSUB	LOC117142878|XP_033163040.1|DMAU
OG0005841	LOC117896147|XP_034660113.1|DSUB	LOC117144281|XP_033165274.1|DMAU
OG0005842	LOC117891982|XP_034653752.1|DSUB	LOC117146629|XP_033168852.1|DMAU
OG0005843	LOC117893896|XP_034656564.1|DSUB	LOC117139849|XP_033158387.1|DMAU
OG0005844	LOC117894663|XP_034657730.1|DSUB	LOC117141936|XP_033161566.1|DMAU
OG0005845	LOC117897147|XP_034661707.1|DSUB	LOC117143777|XP_033164497.1|DMAU
OG0005846	LOC117898295|XP_034663442.1|DSUB	LOC117142933|XP_033163124.1|DMAU
OG0005847	LOC117898905|XP_034664481.1|DSUB	LOC117143390|XP_033163964.1|DMAU
OG0005848	LOC117893316|XP_034655798.1|DSUB	LOC117146573|XP_033168763.1|DMAU
OG0005849	LOC117903529|XP_034671592.1|DSUB	LOC117148147|XP_033171269.1|DMAU
OG0005850	LOC117903525|XP_034671535.1|DSUB	LOC117147983|XP_033171025.1|DMAU
OG0005851	LOC117899972|XP_034666022.1|DSUB	LOC117148762|XP_033172253.1|DMAU
OG0005852	LOC117898348|XP_034663570.1|DSUB	LOC117142786|XP_033162869.1|DMAU
OG0005853	LOC117903873|XP_034672253.1|DSUB	LOC117148426|XP_033171688.1|DMAU
OG0005854	LOC117896257|XP_034660339.1|DSUB	LOC117143697|XP_033164383.1|DMAU
OG0005855	LOC117901407|XP_034668036.1|DSUB	LOC117146500|XP_033168642.1|DMAU
OG0005856	LOC117902026|XP_034668979.1|DSUB	LOC117147758|XP_033170661.1|DMAU
OG0005857	LOC117898524|XP_034663884.1|DSUB	LOC117145516|XP_033167097.1|DMAU
OG0005858	LOC117898407|XP_034663666.1|DSUB	LOC117142249|XP_033161993.1|DMAU
OG0005859	LOC117900548|XP_034666843.1|DSUB	LOC117140016|XP_033158633.1|DMAU
OG0005860	LOC117898682|XP_034664156.1|DSUB	LOC117142651|XP_033162651.1|DMAU
OG0005861	LOC117898934|XP_034664534.1|DSUB	LOC117145778|XP_033167447.1|DMAU
OG0005862	LOC117890547|XP_034651362.1|DSUB	LOC117137093|XP_033154269.1|DMAU
OG0005863	LOC117890909|XP_034651914.1|DSUB	LOC117138634|XP_033156737.1|DMAU
OG0005864	LOC117898296|XP_034663458.1|DSUB	LOC117142935|XP_033163137.1|DMAU
OG0005865	LOC117896101|XP_034660044.1|DSUB	LOC117145680|XP_033167312.1|DMAU
OG0005866	LOC117892419|XP_034654543.1|DSUB	LOC117137286|XP_033154549.1|DMAU
OG0005867	LOC117901912|XP_034668768.1|DSUB	LOC117142440|XP_033162337.1|DMAU
OG0005868	LOC117891041|XP_034652101.1|DSUB	LOC117137219|XP_033154465.1|DMAU
OG0005869	LOC117889845|XP_034650233.1|DSUB	LOC117148852|XP_033172401.1|DMAU
OG0005870	LOC117897311|XP_034661957.1|DSUB	LOC117146559|XP_033168748.1|DMAU
OG0005871	LOC117894995|XP_034658236.1|DSUB	LOC117147874|XP_033170845.1|DMAU
OG0005872	LOC117896470|XP_034660695.1|DSUB	LOC117144085|XP_033164990.1|DMAU
OG0005873	LOC117898192|XP_034663302.1|DSUB	LOC117142351|XP_033162165.1|DMAU
OG0005874	LOC117893273|XP_034655733.1|DSUB	LOC117146428|XP_033168523.1|DMAU
OG0005875	LOC117891173|XP_034652387.1|DSUB	LOC117137983|XP_033155652.1|DMAU
OG0005876	LOC117897198|XP_034661795.1|DSUB	LOC117147456|XP_033170232.1|DMAU
OG0005877	LOC117891782|XP_034653384.1|DSUB	LOC117147349|XP_033170101.1|DMAU
OG0005878	LOC117903188|XP_034670941.1|DSUB	LOC117147899|XP_033170897.1|DMAU
OG0005879	LOC117891691|XP_034653172.1|DSUB	LOC117147002|XP_033169573.1|DMAU
OG0005880	LOC117895682|XP_034659400.1|DSUB	LOC117139705|XP_033158110.1|DMAU
OG0005881	LOC117894166|XP_034656958.1|DSUB	LOC117141877|XP_033161457.1|DMAU
OG0005882	LOC117894046|XP_034656791.1|DSUB	LOC117146641|XP_033168866.1|DMAU
OG0005883	LOC117894714|XP_034657786.1|DSUB	LOC117141633|XP_033161073.1|DMAU
OG0005884	LOC117893476|XP_034655990.1|DSUB	LOC117140610|XP_033159512.1|DMAU
OG0005885	LOC117894980|XP_034658211.1|DSUB	LOC117142014|XP_033161759.1|DMAU
OG0005886	LOC117894400|XP_034657299.1|DSUB	LOC117141780|XP_033161303.1|DMAU
OG0005887	LOC117894160|XP_034656947.1|DSUB	LOC117141876|XP_033161453.1|DMAU
OG0005888	LOC117895542|XP_034659135.1|DSUB	LOC117141700|XP_033161198.1|DMAU
OG0005889	LOC117893306|XP_034655775.1|DSUB	LOC117139418|XP_033157587.1|DMAU
OG0005890	LOC117890536|XP_034651352.1|DSUB	LOC117148748|XP_033172229.1|DMAU
OG0005891	LOC117895481|XP_034659051.1|DSUB	LOC117140311|XP_033159047.1|DMAU
OG0005892	LOC117895073|XP_034658353.1|DSUB	LOC117139684|XP_033158061.1|DMAU
OG0005893	LOC117893679|XP_034656259.1|DSUB	LOC117140203|XP_033158880.1|DMAU
OG0005894	LOC117893680|XP_034656260.1|DSUB	LOC117140204|XP_033158881.1|DMAU
OG0005895	LOC117893681|XP_034656261.1|DSUB	LOC117140205|XP_033158883.1|DMAU
OG0005896	LOC117895207|XP_034658587.1|DSUB	LOC117139041|XP_033157033.1|DMAU
OG0005897	LOC117894219|XP_034657026.1|DSUB	LOC117139665|XP_033158026.1|DMAU
OG0005898	LOC117903641|XP_034671815.1|DSUB	LOC117147221|XP_033169925.1|DMAU
OG0005899	LOC117890897|XP_034651882.1|DSUB	LOC117137132|XP_033154322.1|DMAU
OG0005900	LOC117900230|XP_034666407.1|DSUB	LOC117136423|XP_033153228.1|DMAU
OG0005901	LOC117889989|XP_034650463.1|DSUB	LOC117135612|XP_033151865.1|DMAU
OG0005902	LOC117890737|XP_034651680.1|DSUB	LOC117137299|XP_033154567.1|DMAU
OG0005903	LOC117899602|XP_034665616.1|DSUB	LOC117145813|XP_033167505.1|DMAU
OG0005904	LOC117898566|XP_034663944.1|DSUB	LOC117142590|XP_033162554.1|DMAU
OG0005905	LOC117895307|XP_034658758.1|DSUB	LOC117140687|XP_033159633.1|DMAU
OG0005906	LOC117895721|XP_034659469.1|DSUB	LOC117138946|XP_033156871.1|DMAU
OG0005907	LOC117894972|XP_034658200.1|DSUB	LOC117140702|XP_033159658.1|DMAU
OG0005908	LOC117895834|XP_034659663.1|DSUB	LOC117141042|XP_033160215.1|DMAU
OG0005909	LOC117893925|XP_034656597.1|DSUB	LOC117139295|XP_033157417.1|DMAU
OG0005910	LOC117890432|XP_034651152.1|DSUB	LOC117136118|XP_033152705.1|DMAU
OG0005911	LOC117890434|XP_034651154.1|DSUB	LOC117136119|XP_033152709.1|DMAU
OG0005912	LOC117891599|XP_034653021.1|DSUB	LOC117138253|XP_033156104.1|DMAU
OG0005913	LOC117897817|XP_034662758.1|DSUB	LOC117144865|XP_033166160.1|DMAU
OG0005914	LOC117892337|XP_034654381.1|DSUB	LOC117137730|XP_033155197.1|DMAU
OG0005915	LOC117892338|XP_034654382.1|DSUB	LOC117138365|XP_033156322.1|DMAU
OG0005916	LOC117891656|XP_034653101.1|DSUB	LOC117137236|XP_033154488.1|DMAU
OG0005917	LOC117891822|XP_034653450.1|DSUB	LOC117135530|XP_033151690.1|DMAU
