Orthogroup	DSUB.longest_only	DVIR.longest_only
OG0006211	LOC117901552|XP_034668240.1|DSUB	LOC6628560|XP_002051957.1|DVIR
OG0006212	LOC117901549|XP_034668238.1|DSUB	LOC6628559|XP_002051956.1|DVIR
OG0006213	LOC117899460|XP_034665365.1|DSUB	LOC6634971|XP_002058718.1|DVIR
OG0006214	LOC117894122|XP_034656902.1|DSUB	LOC6631913|XP_002055594.1|DVIR
OG0006215	LOC117903403|XP_034671293.1|DSUB	LOC6633804|XP_032296530.1|DVIR
OG0006216	LOC117897548|XP_034662366.1|DSUB	LOC6631074|XP_002054230.2|DVIR
OG0006217	LOC117894797|XP_034657922.1|DSUB	LOC6631320|XP_002055287.1|DVIR
OG0006218	LOC117902454|XP_034669741.1|DSUB	LOC6634339|XP_002057467.1|DVIR
OG0006219	LOC117889632|XP_034649982.1|DSUB	LOC6634689|XP_032289233.1|DVIR
OG0006220	LOC117893709|XP_034656286.1|DSUB	LOC6622366|XP_002048409.1|DVIR
OG0006221	LOC117897600|XP_034662449.1|DSUB	LOC6629276|XP_002052982.3|DVIR
OG0006222	LOC117896814|XP_034661210.1|DSUB	LOC6629770|XP_002052984.1|DVIR
OG0006224	LOC117889886|XP_034650290.1|DSUB	LOC6631420|XP_015026453.2|DVIR
OG0006225	LOC117889640|XP_034649989.1|DSUB	LOC6636178|XP_002059564.1|DVIR
OG0006226	LOC117892537|XP_034654736.1|DSUB	LOC6627261|XP_002049917.1|DVIR
OG0006227	LOC117903292|XP_034671113.1|DSUB	LOC26530480|XP_015023749.1|DVIR
OG0006228	LOC117892665|XP_034654944.1|DSUB	LOC6625216|XP_002049935.1|DVIR
OG0006229	LOC117902927|XP_034670401.1|DSUB	LOC6636205|XP_015024129.1|DVIR
OG0006230	LOC117889577|XP_034649871.1|DSUB	LOC6631525|XP_002055332.1|DVIR
OG0006231	LOC117903215|XP_034670998.1|DSUB	LOC6632025|XP_032296017.1|DVIR
OG0006232	LOC117903448|XP_034671371.1|DSUB	LOC6631475|XP_002055119.3|DVIR
OG0006233	LOC117902066|XP_034669040.1|DSUB	LOC6631476|XP_032295897.1|DVIR
OG0006234	LOC117903316|XP_034671144.1|DSUB	LOC6632013|XP_002055386.1|DVIR
OG0006235	LOC117898763|XP_034664288.1|DSUB	LOC6631557|XP_002055434.2|DVIR
OG0006236	LOC117901652|XP_034668383.1|DSUB	LOC6634758|XP_032296459.1|DVIR
OG0006237	LOC117889900|XP_034650309.1|DSUB	LOC6632212|XP_002055526.1|DVIR
OG0006238	LOC117893160|XP_034655564.1|DSUB	LOC6631414|XP_002055423.2|DVIR
OG0006239	LOC117897587|XP_034662435.1|DSUB	LOC6633347|XP_002056788.1|DVIR
OG0006240	LOC117899142|XP_034664840.1|DSUB	LOC6632815|XP_002055902.1|DVIR
OG0006241	LOC117903310|XP_034671135.1|DSUB	LOC6632135|XP_002055387.1|DVIR
OG0006242	LOC117903904|XP_034672299.1|DSUB	LOC6636169|XP_032295681.1|DVIR
OG0006243	LOC117897595|XP_034662441.1|DSUB	LOC6629887|XP_032294833.1|DVIR
OG0006244	LOC117897655|XP_034662527.1|DSUB	LOC6629777|XP_002052991.2|DVIR
OG0006245	LOC117896177|XP_034660151.1|DSUB	LOC6635208|XP_002058396.1|DVIR
OG0006246	LOC117890866|XP_034651847.1|DSUB	LOC6635518|XP_002058936.1|DVIR
OG0006247	LOC117890055|XP_034650577.1|DSUB	LOC6635920|XP_032292209.1|DVIR
OG0006248	LOC117899755|XP_034665897.1|DSUB	LOC6629988|XP_002054170.1|DVIR
OG0006249	LOC117902363|XP_034669567.1|DSUB	LOC6628774|XP_002052765.1|DVIR
OG0006250	LOC117903711|XP_034671948.1|DSUB	LOC6631769|XP_015026634.1|DVIR
OG0006251	LOC117896125|XP_034660073.1|DSUB	LOC6637099|XP_002060505.2|DVIR
OG0006252	LOC117896124|XP_034660072.1|DSUB	LOC116651875|XP_032295019.1|DVIR
OG0006253	LOC117890773|XP_034651738.1|DSUB	LOC6635517|XP_002058935.2|DVIR
OG0006254	LOC117897134|XP_034661698.1|DSUB	LOC6630887|XP_002053133.1|DVIR
OG0006255	LOC117897525|XP_034662334.1|DSUB	LOC6630807|XP_002054275.1|DVIR
OG0006256	LOC117903315|XP_034671142.1|DSUB	LOC6632136|XP_002055388.1|DVIR
OG0006257	LOC117899616|XP_034665655.1|DSUB	LOC6631535|XP_015026620.1|DVIR
OG0006258	LOC117903108|XP_034670823.1|DSUB	LOC6631742|XP_032296090.1|DVIR
OG0006259	LOC117898677|XP_034664150.1|DSUB	LOC6635186|XP_002058385.1|DVIR
OG0006260	LOC117903394|XP_034671271.1|DSUB	LOC6632088|XP_002055636.1|DVIR
OG0006261	LOC117902734|XP_034670200.1|DSUB	LOC6627883|XP_002052007.1|DVIR
OG0006262	LOC117903478|XP_034671424.1|DSUB	LOC6632163|XP_002055772.1|DVIR
OG0006263	LOC117903103|XP_034670812.1|DSUB	LOC6633386|XP_002056797.1|DVIR
OG0006264	LOC117894371|XP_034657268.1|DSUB	LOC6633448|XP_002056910.1|DVIR
OG0006265	LOC117890196|XP_034650792.1|DSUB	LOC6627192|XP_002049934.1|DVIR
OG0006266	LOC117894359|XP_034657246.1|DSUB	LOC6631406|XP_002055004.1|DVIR
OG0006267	LOC117891506|XP_034652892.1|DSUB	LOC6631550|XP_032295717.1|DVIR
OG0006268	LOC117891728|XP_034653211.1|DSUB	LOC6626416|XP_002050914.2|DVIR
OG0006269	LOC117898801|XP_034664335.1|DSUB	LOC6632820|XP_002055907.1|DVIR
OG0006270	LOC117895069|XP_034658348.1|DSUB	LOC6631462|XP_002055550.2|DVIR
OG0006271	LOC117896217|XP_034660242.1|DSUB	LOC6629409|XP_002053065.1|DVIR
OG0006272	LOC117894165|XP_034656970.1|DSUB	LOC6631746|XP_002055466.1|DVIR
OG0006273	LOC117890068|XP_034650598.1|DSUB	LOC6625719|XP_002050489.1|DVIR
OG0006274	LOC117902974|XP_034670530.1|DSUB	LOC6634537|XP_032296464.1|DVIR
OG0006275	LOC117903340|XP_034671177.1|DSUB	LOC6636730|XP_032295792.1|DVIR
OG0006276	LOC117893082|XP_034655394.1|DSUB	LOC6622107|XP_002046463.1|DVIR
OG0006277	LOC117897406|XP_034662120.1|DSUB	LOC6627131|XP_002048949.1|DVIR
OG0006278	LOC117896492|XP_034660727.1|DSUB	LOC6631366|XP_002055294.2|DVIR
OG0006279	LOC117903885|XP_034672275.1|DSUB	LOC6636725|XP_015023785.1|DVIR
OG0006280	LOC117901845|XP_034668684.1|DSUB	LOC6632143|XP_015026432.2|DVIR
OG0006281	LOC117901863|XP_034668713.1|DSUB	LOC6632144|XP_002055396.1|DVIR
OG0006282	LOC117903186|XP_034670928.1|DSUB	LOC6633808|XP_002057097.1|DVIR
OG0006283	LOC117898496|XP_034663829.1|DSUB	LOC6630782|XP_015026841.1|DVIR
OG0006284	LOC117893402|XP_034655893.1|DSUB	LOC6623596|XP_002046184.1|DVIR
OG0006285	LOC117897625|XP_034662484.1|DSUB	LOC6632732|XP_002056055.1|DVIR
OG0006286	LOC117896622|XP_034660951.1|DSUB	LOC6632852|XP_002056250.2|DVIR
OG0006287	LOC117903889|XP_034672282.1|DSUB	LOC6631527|XP_002055334.1|DVIR
OG0006288	LOC117897964|XP_034662963.1|DSUB	LOC6630195|XP_002054096.2|DVIR
OG0006289	LOC117897759|XP_034662695.1|DSUB	LOC6632583|XP_002056223.1|DVIR
OG0006290	LOC117903162|XP_034670892.1|DSUB	LOC6635548|XP_002059095.1|DVIR
OG0006291	LOC117900332|XP_034666561.1|DSUB	LOC6628524|XP_002051682.2|DVIR
OG0006292	LOC117894791|XP_034657952.1|DSUB	LOC6633663|XP_015025569.1|DVIR
OG0006293	LOC117892984|XP_034655227.1|DSUB	LOC6622689|XP_002047234.1|DVIR
OG0006294	LOC117890074|XP_034650652.1|DSUB	LOC6631748|XP_002055040.2|DVIR
OG0006295	LOC117898381|XP_034663625.1|DSUB	LOC6633521|XP_002057069.1|DVIR
OG0006296	LOC117902217|XP_034669341.1|DSUB	LOC6631431|XP_002055539.2|DVIR
OG0006297	LOC117903725|XP_034671966.1|DSUB	LOC6634463|XP_032296369.1|DVIR
OG0006298	LOC117890567|XP_034651428.1|DSUB	LOC6632201|XP_002054944.1|DVIR
OG0006299	LOC117890648|XP_034651495.1|DSUB	LOC6631793|XP_032296086.1|DVIR
OG0006300	LOC117903372|XP_034671237.1|DSUB	LOC6631969|XP_002055016.1|DVIR
OG0006301	LOC117903194|XP_034670968.1|DSUB	LOC6634410|XP_002057931.1|DVIR
OG0006302	LOC117903746|XP_034672035.1|DSUB	LOC6634454|XP_002058173.1|DVIR
OG0006303	LOC117890021|XP_034650525.1|DSUB	LOC6626903|XP_015030175.1|DVIR
OG0006304	LOC117899462|XP_034665367.1|DSUB	LOC6629696|XP_002053977.1|DVIR
OG0006305	LOC117896167|XP_034660136.1|DSUB	LOC6629693|XP_032292741.1|DVIR
OG0006306	LOC117899760|XP_034665904.1|DSUB	LOC26530829|XP_032296670.1|DVIR
OG0006307	LOC117897988|XP_034663004.1|DSUB	LOC6629366|XP_032294813.1|DVIR
OG0006308	LOC117896100|XP_034660047.1|DSUB	LOC6631981|XP_002055606.1|DVIR
OG0006309	LOC117903425|XP_034671333.1|DSUB	LOC6631846|XP_032295713.1|DVIR
OG0006310	LOC117897166|XP_034661727.1|DSUB	LOC6629422|XP_002054354.1|DVIR
OG0006311	LOC117903184|XP_034670923.1|DSUB	LOC6634469|XP_002058240.2|DVIR
OG0006312	LOC117903183|XP_034670921.1|DSUB	LOC6634468|XP_002058239.1|DVIR
OG0006313	LOC117894350|XP_034657234.1|DSUB	LOC6634575|XP_002058076.1|DVIR
OG0006314	LOC117889571|XP_034649862.1|DSUB	LOC6636718|XP_002060191.1|DVIR
OG0006315	LOC117899615|XP_034665649.1|DSUB	LOC6632831|XP_032289792.1|DVIR
OG0006316	LOC117900980|XP_034667468.1|DSUB	LOC6636327|XP_002059926.1|DVIR
OG0006317	LOC117903612|XP_034671759.1|DSUB	LOC6634615|XP_002058100.1|DVIR
OG0006318	LOC117902246|XP_034669386.1|DSUB	LOC6631979|XP_002055604.1|DVIR
OG0006319	LOC117892541|XP_034654740.1|DSUB	LOC6627264|XP_002049920.1|DVIR
OG0006320	LOC117891816|XP_034653436.1|DSUB	LOC6631628|XP_032295528.1|DVIR
OG0006321	LOC117890846|XP_034651824.1|DSUB	LOC6636037|XP_002059642.2|DVIR
OG0006322	LOC117902874|XP_034670345.1|DSUB	LOC6631673|XP_002055415.2|DVIR
OG0006324	LOC117903673|XP_034671896.1|DSUB	LOC6636020|XP_002059544.1|DVIR
OG0006325	LOC117898693|XP_034664198.1|DSUB	LOC6631112|XP_002054136.1|DVIR
OG0006326	LOC117895549|XP_034659143.1|DSUB	LOC6623548|XP_002048240.1|DVIR
OG0006327	LOC117896485|XP_034660715.1|DSUB	LOC6629757|XP_002053899.1|DVIR
OG0006328	LOC117897511|XP_034662301.1|DSUB	LOC6635166|XP_015024873.1|DVIR
OG0006329	LOC117903792|XP_034672110.1|DSUB	LOC6633789|XP_032296523.1|DVIR
OG0006330	LOC117896012|XP_034659901.1|DSUB	LOC6631123|XP_015026974.1|DVIR
OG0006331	LOC117899499|XP_034665442.1|DSUB	LOC6636108|XP_002059650.1|DVIR
OG0006332	LOC117896643|XP_034661016.1|DSUB	LOC6633499|XP_015025566.1|DVIR
OG0006333	LOC117890286|XP_034650944.1|DSUB	LOC6631783|XP_032295560.1|DVIR
OG0006334	LOC117898388|XP_034663637.1|DSUB	LOC6633523|XP_032296586.1|DVIR
OG0006335	LOC117899712|XP_034665818.1|DSUB	LOC6630957|XP_002054734.1|DVIR
OG0006336	LOC117896093|XP_034660035.1|DSUB	LOC6634404|XP_032289265.1|DVIR
OG0006337	LOC117889601|XP_034649907.1|DSUB	LOC6631873|XP_002055734.1|DVIR
OG0006338	LOC117897431|XP_034662160.1|DSUB	LOC6630832|XP_032294832.1|DVIR, LOC116650262|XP_032289391.1|DVIR
OG0006339	LOC117893386|XP_034655876.1|DSUB	LOC6635287|XP_032289304.1|DVIR
OG0006340	LOC117903206|XP_034670984.1|DSUB	LOC6634426|XP_002057938.1|DVIR
OG0006341	LOC117892281|XP_034654295.1|DSUB	LOC6631724|XP_032295527.1|DVIR
OG0006342	LOC117899533|XP_034665498.1|DSUB	LOC26531736|XP_032295525.1|DVIR
OG0006343	LOC117899636|XP_034665689.1|DSUB	LOC6631725|XP_015026356.1|DVIR
OG0006344	LOC117893882|XP_034656547.1|DSUB	LOC6631657|XP_032295463.1|DVIR
OG0006345	LOC117898814|XP_034664358.1|DSUB	LOC6629533|XP_032293012.1|DVIR
OG0006346	LOC117896850|XP_034661265.1|DSUB	LOC6634872|XP_002058601.1|DVIR
OG0006347	LOC117898935|XP_034664539.1|DSUB	LOC6630523|XP_015027033.1|DVIR
OG0006348	LOC117898618|XP_034664068.1|DSUB	LOC6636694|XP_015023787.1|DVIR
OG0006349	LOC117890194|XP_034650794.1|DSUB	LOC6631500|XP_002055007.1|DVIR
OG0006350	LOC117897724|XP_034662642.1|DSUB	LOC6632219|XP_002055887.2|DVIR
OG0006351	LOC117890716|XP_034651652.1|DSUB	LOC6636136|XP_002059530.1|DVIR
OG0006352	LOC117891351|XP_034652673.1|DSUB	LOC6626094|XP_002049403.1|DVIR
OG0006353	LOC117898997|XP_034664632.1|DSUB	LOC6633177|XP_032289583.1|DVIR
OG0006354	LOC117897528|XP_034662337.1|DSUB	LOC6630058|XP_015026957.1|DVIR
OG0006355	LOC117899668|XP_034665750.1|DSUB	LOC6632070|XP_002055037.2|DVIR
OG0006356	LOC117903378|XP_034671239.1|DSUB	LOC6633719|XP_002057084.1|DVIR
OG0006357	LOC117897795|XP_034662772.1|DSUB	LOC6634549|XP_015025109.1|DVIR
OG0006358	LOC117895577|XP_034659189.1|DSUB	LOC6622244|XP_002046369.3|DVIR
OG0006359	LOC117899680|XP_034665760.1|DSUB	LOC6634886|XP_002058505.1|DVIR
OG0006360	LOC117890134|XP_034650715.1|DSUB	LOC6634817|XP_032296293.1|DVIR
OG0006361	LOC117897927|XP_034662903.1|DSUB	LOC6633190|XP_002056677.1|DVIR
OG0006362	LOC117903502|XP_034671473.1|DSUB	LOC6633329|XP_015025461.1|DVIR
OG0006363	LOC117889787|XP_034650152.1|DSUB	LOC6635421|XP_032295484.1|DVIR
OG0006364	LOC117900866|XP_034667279.1|DSUB, LOC117900865|XP_034667278.1|DSUB	LOC26531744|XP_015028981.1|DVIR
OG0006365	LOC117902788|XP_034670288.1|DSUB	LOC6631957|XP_002055220.1|DVIR
OG0006366	LOC117890761|XP_034651726.1|DSUB	LOC6631902|XP_002055214.3|DVIR
OG0006367	LOC117893662|XP_034656247.1|DSUB	LOC6631391|XP_032295916.1|DVIR
OG0006368	LOC117896431|XP_034660646.1|DSUB	LOC6629832|XP_002054532.1|DVIR
OG0006369	LOC117899641|XP_034665709.1|DSUB	LOC6629835|XP_032295362.1|DVIR
OG0006371	LOC117897950|XP_034662940.1|DSUB	LOC6630193|XP_002054094.1|DVIR
OG0006372	LOC117899357|XP_034665220.1|DSUB	LOC6630243|XP_032292516.1|DVIR
OG0006373	LOC117899078|XP_034664742.1|DSUB	LOC6631710|XP_032295871.1|DVIR
OG0006374	LOC117903767|XP_034672071.1|DSUB	LOC6633635|XP_002057279.1|DVIR
OG0006375	LOC117889645|XP_034650000.1|DSUB	LOC6633746|XP_002057031.1|DVIR
OG0006376	LOC117893789|XP_034656427.1|DSUB	LOC6631829|XP_002055471.1|DVIR
OG0006377	LOC117903830|XP_034672173.1|DSUB	LOC6632169|XP_002055267.1|DVIR
OG0006378	LOC117897722|XP_034662639.1|DSUB	LOC6632258|XP_032288762.1|DVIR
OG0006379	LOC117903859|XP_034672233.1|DSUB	LOC6633674|XP_002056933.1|DVIR
OG0006380	LOC117903136|XP_034670863.1|DSUB	LOC6634532|XP_002057961.1|DVIR
OG0006381	LOC117890258|XP_034650939.1|DSUB	LOC6636103|XP_002059645.1|DVIR
OG0006382	LOC117894033|XP_034657167.1|DSUB	LOC6633830|XP_002057109.1|DVIR
OG0006383	LOC117897460|XP_034662240.1|DSUB	LOC6634643|XP_002058042.3|DVIR
OG0006384	LOC117903795|XP_034672114.1|DSUB	LOC6633862|XP_002056964.1|DVIR
OG0006385	LOC117903019|XP_034670648.1|DSUB, LOC117897508|XP_034662290.1|DSUB	LOC6630057|XP_002054279.1|DVIR
OG0006386	LOC117902608|XP_034670011.1|DSUB	LOC6627450|XP_002052472.1|DVIR
OG0006387	LOC117898091|XP_034663162.1|DSUB	LOC6629494|XP_002054514.1|DVIR
OG0006388	LOC117898346|XP_034663573.1|DSUB	LOC6633524|XP_002057072.1|DVIR
OG0006389	LOC117892056|XP_034653879.1|DSUB	LOC6633525|XP_002057073.1|DVIR
OG0006390	LOC117898352|XP_034663576.1|DSUB	LOC6630362|XP_002054898.1|DVIR
OG0006391	LOC117898871|XP_034664443.1|DSUB	LOC6632470|XP_002056171.1|DVIR
OG0006392	LOC117902936|XP_034670477.1|DSUB	LOC6633391|XP_002056802.1|DVIR
OG0006393	LOC117902545|XP_034669873.1|DSUB	LOC6627729|XP_002051746.2|DVIR
OG0006394	LOC117896191|XP_034660172.1|DSUB	LOC6630546|XP_002054417.1|DVIR
OG0006395	LOC117898268|XP_034663413.1|DSUB	LOC6632819|XP_002055906.1|DVIR
OG0006396	LOC117903697|XP_034671927.1|DSUB	LOC6634825|XP_002058214.1|DVIR
OG0006397	LOC117897172|XP_034661762.1|DSUB	LOC6634721|XP_002058320.3|DVIR
OG0006398	LOC117903124|XP_034670844.1|DSUB	LOC6634534|XP_002057963.1|DVIR
OG0006399	LOC117903322|XP_034671156.1|DSUB	LOC6633849|XP_002057201.1|DVIR
OG0006400	LOC117903318|XP_034671147.1|DSUB	LOC6633850|XP_002057202.1|DVIR
OG0006401	LOC117893827|XP_034656475.1|DSUB	LOC6622831|XP_032290925.1|DVIR
OG0006402	LOC117898962|XP_034664592.1|DSUB	LOC6629417|XP_002053151.3|DVIR
OG0006403	LOC117896573|XP_034660864.1|DSUB	LOC6632964|XP_032289720.1|DVIR
OG0006404	LOC117895973|XP_034659824.1|DSUB	LOC6632963|XP_002056353.2|DVIR
OG0006405	LOC117893853|XP_034656512.1|DSUB	LOC6622259|XP_032290452.1|DVIR
OG0006406	LOC117896965|XP_034661400.1|DSUB	LOC6630221|XP_002054795.1|DVIR
OG0006407	LOC117889624|XP_034649966.1|DSUB	LOC6635540|XP_002059087.1|DVIR
OG0006408	LOC117903204|XP_034670981.1|DSUB	LOC6634424|XP_002057936.1|DVIR
OG0006409	LOC117903770|XP_034672075.1|DSUB	LOC6633666|XP_002056925.1|DVIR
OG0006410	LOC117903055|XP_034670690.1|DSUB	LOC6633684|XP_002057289.2|DVIR
OG0006411	LOC117903553|XP_034671644.1|DSUB	LOC6636657|XP_002060135.1|DVIR
OG0006412	LOC117897582|XP_034662427.1|DSUB	LOC6634920|XP_002058680.1|DVIR
OG0006413	LOC117896195|XP_034660179.1|DSUB	LOC6631035|XP_015027593.1|DVIR, LOC116650264|XP_032289393.1|DVIR
OG0006414	LOC117898398|XP_034663647.1|DSUB	LOC6630210|XP_032294108.1|DVIR
OG0006415	LOC117903472|XP_034671411.1|DSUB	LOC6631336|XP_002055773.1|DVIR
OG0006416	LOC117896934|XP_034661369.1|DSUB	LOC6636060|XP_002059591.2|DVIR
OG0006417	LOC117902692|XP_034670125.1|DSUB	LOC6634123|XP_002057724.1|DVIR
OG0006418	LOC117895982|XP_034659858.1|DSUB	LOC6631798|XP_002055377.2|DVIR
OG0006419	LOC117897703|XP_034662615.1|DSUB	LOC6631059|XP_002054225.1|DVIR
OG0006420	LOC117898562|XP_034663939.1|DSUB	LOC6630776|XP_002054810.1|DVIR
OG0006421	LOC117901914|XP_034668770.1|DSUB	LOC6627988|XP_032293714.1|DVIR
OG0006422	LOC117902143|XP_034669170.1|DSUB	LOC6627995|XP_002051432.1|DVIR
OG0006423	LOC117896304|XP_034660417.1|DSUB	LOC6630564|XP_002054381.1|DVIR
OG0006424	LOC117896306|XP_034660420.1|DSUB	LOC6630565|XP_002054382.1|DVIR
OG0006425	LOC117897361|XP_034662034.1|DSUB	LOC6630562|XP_002054379.1|DVIR
OG0006426	LOC117897360|XP_034662033.1|DSUB	LOC6630075|XP_002054378.1|DVIR
OG0006427	LOC117897546|XP_034662364.1|DSUB	LOC6633219|XP_002055984.1|DVIR
OG0006428	LOC117897011|XP_034661468.1|DSUB	LOC6635143|XP_015024890.1|DVIR
OG0006429	LOC117898468|XP_034663786.1|DSUB	LOC6631189|XP_015026836.1|DVIR
OG0006430	LOC117895219|XP_034658603.1|DSUB	LOC6624081|XP_002048105.1|DVIR
OG0006431	LOC117898064|XP_034663124.1|DSUB	LOC6630989|XP_002053234.1|DVIR
OG0006432	LOC117898795|XP_034664325.1|DSUB	LOC6635083|XP_032289355.1|DVIR
OG0006433	LOC117896607|XP_034660931.1|DSUB	LOC6630524|XP_002054802.1|DVIR
OG0006434	LOC117902384|XP_034669596.1|DSUB	LOC6629126|XP_002052392.2|DVIR
OG0006435	LOC117898181|XP_034663281.1|DSUB	LOC6632232|XP_032288907.1|DVIR
OG0006436	LOC117903309|XP_034671133.1|DSUB	LOC6622359|XP_002048530.1|DVIR
OG0006437	LOC117903065|XP_034670709.1|DSUB	LOC6631784|XP_032295726.1|DVIR
OG0006438	LOC117902481|XP_034669783.1|DSUB	LOC6627770|XP_002052832.1|DVIR
OG0006439	LOC117899735|XP_034665871.1|DSUB	LOC6630374|XP_002054349.1|DVIR
OG0006440	LOC117899739|XP_034665875.1|DSUB	LOC6630373|XP_002054348.2|DVIR
OG0006441	LOC117898921|XP_034664524.1|DSUB	LOC6635173|XP_002058577.2|DVIR
OG0006442	LOC117898328|XP_034663543.1|DSUB	LOC6629405|XP_002053062.1|DVIR
OG0006443	LOC117898639|XP_034664093.1|DSUB	LOC6629315|XP_032291458.1|DVIR
OG0006444	LOC117897433|XP_034662163.1|DSUB	LOC6633077|XP_002056149.1|DVIR
OG0006445	LOC117896699|XP_034661046.1|DSUB	LOC6631447|XP_002054958.3|DVIR
OG0006446	LOC117897709|XP_034662622.1|DSUB	LOC6629860|XP_002052946.2|DVIR
OG0006447	LOC117898861|XP_034664429.1|DSUB	LOC6629490|XP_032288945.1|DVIR
OG0006448	LOC117896777|XP_034661144.1|DSUB	LOC6635058|XP_002058625.1|DVIR
OG0006449	LOC117897813|XP_034662754.1|DSUB	LOC6635061|XP_032294942.1|DVIR
OG0006450	LOC117900539|XP_034666829.1|DSUB	LOC6627982|XP_002052694.1|DVIR
OG0006451	LOC117902410|XP_034669647.1|DSUB	LOC6635462|XP_015024614.1|DVIR
OG0006452	LOC117899762|XP_034665910.1|DSUB	LOC6628991|XP_002052122.1|DVIR
OG0006453	LOC117895455|XP_034659018.1|DSUB	LOC6623547|XP_002046882.1|DVIR
OG0006454	LOC117903344|XP_034671183.1|DSUB	LOC6635562|XP_002059036.2|DVIR
OG0006455	LOC117899609|XP_034665628.1|DSUB	LOC6634996|XP_032294886.1|DVIR
OG0006456	LOC117897458|XP_034662195.1|DSUB	LOC6629919|XP_002054553.1|DVIR
OG0006457	LOC117899114|XP_034664793.1|DSUB	LOC6632249|XP_002056078.1|DVIR
OG0006459	LOC117899262|XP_034665047.1|DSUB	LOC6629638|XP_032294973.1|DVIR
OG0006460	LOC117897021|XP_034661488.1|DSUB	LOC6634858|XP_002058648.1|DVIR
OG0006461	LOC117895995|XP_034659873.1|DSUB	LOC6635203|XP_002058478.2|DVIR
OG0006462	LOC117899044|XP_034664694.1|DSUB	LOC6630028|XP_002054478.3|DVIR
OG0006463	LOC117898314|XP_034663489.1|DSUB	LOC6631019|XP_032294778.1|DVIR
OG0006464	LOC117894092|XP_034656856.1|DSUB	LOC6624062|XP_002048116.1|DVIR
OG0006465	LOC117903755|XP_034672056.1|DSUB	LOC6636125|XP_032295508.1|DVIR
OG0006466	LOC117903578|XP_034671689.1|DSUB	LOC6632204|XP_002055518.1|DVIR
OG0006467	LOC117896494|XP_034660725.1|DSUB	LOC6634974|XP_002058422.1|DVIR
OG0006468	LOC117897043|XP_034661517.1|DSUB	LOC6635147|XP_002058631.1|DVIR
OG0006469	LOC117903516|XP_034671519.1|DSUB	LOC6634555|XP_002057972.1|DVIR
OG0006470	LOC117893739|XP_034656359.1|DSUB	LOC6622108|XP_002048185.1|DVIR
OG0006471	LOC117897030|XP_034661500.1|DSUB	LOC6634851|XP_002058641.1|DVIR
OG0006472	LOC117897027|XP_034661495.1|DSUB	LOC6634853|XP_002058643.1|DVIR
OG0006473	LOC117894447|XP_034657423.1|DSUB	LOC6622833|XP_015031226.1|DVIR
OG0006474	LOC117891228|XP_034652465.1|DSUB	LOC6625658|XP_002049008.1|DVIR
OG0006475	LOC117896223|XP_034660248.1|DSUB	LOC6634948|XP_002058536.2|DVIR
OG0006476	LOC117901249|XP_034667825.1|DSUB	LOC6633571|XP_002057075.1|DVIR
OG0006477	LOC117897936|XP_034662922.1|DSUB	LOC6631645|XP_032296171.1|DVIR
OG0006478	LOC117897340|XP_034662001.1|DSUB	LOC6630768|XP_002054826.2|DVIR
OG0006479	LOC117898420|XP_034663689.1|DSUB	LOC6630769|XP_032294892.1|DVIR
OG0006480	LOC117890329|XP_034651010.1|DSUB	LOC6625679|XP_002048797.1|DVIR
OG0006481	LOC117901557|XP_034668246.1|DSUB	LOC6627862|XP_002052281.1|DVIR
OG0006482	LOC117896285|XP_034660380.1|DSUB	LOC6630480|XP_032294006.1|DVIR
OG0006483	LOC117897381|XP_034662081.1|DSUB	LOC6632509|XP_002056014.2|DVIR
OG0006484	LOC117897380|XP_034662079.1|DSUB	LOC6632510|XP_015025912.1|DVIR
OG0006485	LOC117899207|XP_034664970.1|DSUB	LOC6632784|XP_002055866.1|DVIR
OG0006486	LOC117896654|XP_034660992.1|DSUB	LOC6629952|XP_002053610.1|DVIR
OG0006487	LOC117896885|XP_034661305.1|DSUB	LOC6630567|XP_002054384.1|DVIR
OG0006488	LOC117895358|XP_034658833.1|DSUB	LOC6622953|XP_002047086.1|DVIR
OG0006489	LOC117899531|XP_034665490.1|DSUB	LOC6631216|XP_002053959.3|DVIR
OG0006490	LOC117898957|XP_034664586.1|DSUB	LOC6632998|XP_002056356.1|DVIR
OG0006491	LOC117902232|XP_034669361.1|DSUB	LOC6628337|XP_002052668.1|DVIR
OG0006492	LOC117897173|XP_034661761.1|DSUB	LOC6629423|XP_002054355.1|DVIR
OG0006493	LOC117899579|XP_034665587.1|DSUB	LOC6631955|XP_032295211.1|DVIR
OG0006494	LOC117903627|XP_034671786.1|DSUB	LOC6633723|XP_032296597.1|DVIR
OG0006495	LOC117893308|XP_034655787.1|DSUB	LOC6635289|XP_002058799.2|DVIR
OG0006496	LOC117897022|XP_034661489.1|DSUB	LOC6634850|XP_002058640.1|DVIR
OG0006497	LOC117896063|XP_034659969.1|DSUB	LOC6632409|XP_002056205.1|DVIR
OG0006498	LOC117896001|XP_034659887.1|DSUB	LOC6632411|XP_002056207.2|DVIR
OG0006499	LOC117896064|XP_034659970.1|DSUB	LOC6631040|XP_032294893.1|DVIR
OG0006500	LOC117901086|XP_034667601.1|DSUB	LOC6628852|XP_032293426.1|DVIR
OG0006501	LOC117898999|XP_034664635.1|DSUB	LOC6633176|XP_002056158.2|DVIR
OG0006502	LOC117899108|XP_034664786.1|DSUB	LOC6632432|XP_002056162.1|DVIR
OG0006503	LOC117899110|XP_034664788.1|DSUB	LOC6632434|XP_002056164.2|DVIR
