Orthogroup	DNOV.longest_only	DHYD.longest_only
OG0005930	LOC115757862|XP_030554157.1|DNOV	LOC111595491|XP_023165032.2|DHYD
OG0005931	LOC115758023|XP_030554387.1|DNOV	LOC111595479|XP_023165015.1|DHYD
OG0005932	LOC115771725|XP_030573413.1|DNOV	LOC111597056|XP_023167343.2|DHYD
OG0005933	LOC115764585|XP_030563595.1|DNOV	LOC111597966|XP_023168707.2|DHYD
OG0005934	LOC115761995|XP_030559926.1|DNOV	LOC111601237|XP_023173501.2|DHYD
OG0005935	LOC115771400|XP_030572950.1|DNOV	LOC111595336|XP_023164766.2|DHYD
OG0005936	LOC115760181|XP_030557269.1|DNOV	LOC111605020|XP_023179118.2|DHYD
OG0005937	LOC115771402|XP_030572958.1|DNOV	LOC111595338|XP_023164778.2|DHYD
OG0005938	LOC115764466|XP_030563367.1|DNOV	LOC111594341|XP_023163361.1|DHYD
OG0005939	LOC115765184|XP_030564473.1|DNOV	LOC111605121|XP_023179245.1|DHYD
OG0005940	LOC115766516|XP_030566340.1|DNOV	LOC111594201|XP_023163169.2|DHYD
OG0005941	LOC115758178|XP_030554579.1|DNOV	LOC111592152|XP_030081992.1|DHYD
OG0005942	LOC115758169|XP_030554570.1|DNOV	LOC111604343|XP_023178173.2|DHYD
OG0005943	LOC115758170|XP_030554571.1|DNOV	LOC111592232|XP_030081987.1|DHYD
OG0005944	LOC115758291|XP_030554717.1|DNOV	LOC111592127|XP_023159931.1|DHYD
OG0005945	LOC115761896|XP_030559766.1|DNOV	LOC111600044|XP_023171737.2|DHYD
OG0005946	LOC115764507|XP_030563458.1|DNOV	LOC111593491|XP_023162027.1|DHYD
OG0005947	LOC115766586|XP_030566432.1|DNOV	LOC111593842|XP_023162659.2|DHYD
OG0005948	LOC115771471|XP_030573054.1|DNOV	LOC111591864|XP_023159514.1|DHYD
OG0005949	LOC115769553|XP_030570257.1|DNOV	LOC111600937|XP_023173076.1|DHYD
OG0005950	LOC115759262|XP_030556024.1|DNOV	LOC111602469|XP_023175298.2|DHYD
OG0005951	LOC115769880|XP_030570744.1|DNOV	LOC111598697|XP_023169831.2|DHYD
OG0005952	LOC115758721|XP_030555332.1|DNOV	LOC111602443|XP_023175268.2|DHYD
OG0005953	LOC115768563|XP_030569038.1|DNOV	LOC111595822|XP_023165495.1|DHYD
OG0005954	LOC115765943|XP_030565549.1|DNOV	LOC111599208|XP_023170572.2|DHYD
OG0005955	LOC115761697|XP_030559427.1|DNOV	LOC111603469|XP_023176827.1|DHYD
OG0005956	LOC115765539|XP_030565026.1|DNOV	LOC111597030|XP_023167313.2|DHYD
OG0005957	LOC115770777|XP_030572057.1|DNOV	LOC111593347|XP_023161830.2|DHYD
OG0005958	LOC115764638|XP_030563667.1|DNOV	LOC111604203|XP_023177928.2|DHYD
OG0005959	LOC115759864|XP_030556831.1|DNOV	LOC111603615|XP_023177054.1|DHYD
OG0005960	LOC115765192|XP_030564479.1|DNOV	LOC111594895|XP_023164150.2|DHYD
OG0005961	LOC115757976|XP_030554317.1|DNOV	LOC111598016|XP_023168792.2|DHYD
OG0005962	LOC115762106|XP_030560071.1|DNOV	LOC111597128|XP_023167457.1|DHYD
OG0005963	LOC115759016|XP_030555688.1|DNOV	LOC111592585|XP_023160668.2|DHYD
OG0005964	LOC115761718|XP_030559460.1|DNOV	LOC111601214|XP_023173475.2|DHYD
OG0005965	LOC115764001|XP_030562684.1|DNOV	LOC111599990|XP_023171653.2|DHYD
OG0005966	LOC115759377|XP_030556145.1|DNOV	LOC111600054|XP_023171748.2|DHYD
OG0005967	LOC115766540|XP_030566369.1|DNOV	LOC111593605|XP_023162238.1|DHYD
OG0005968	LOC115766510|XP_030566328.1|DNOV	LOC111593581|XP_023162216.1|DHYD
OG0005969	LOC115757943|XP_030554278.1|DNOV	LOC111600029|XP_023171712.1|DHYD
OG0005970	LOC115762914|XP_030561155.1|DNOV	LOC111592972|XP_023161235.1|DHYD
OG0005971	LOC115757808|XP_030554090.1|DNOV	LOC111592224|XP_023160071.1|DHYD
OG0005972	LOC115771509|XP_030573100.1|DNOV	LOC111592257|XP_023160107.1|DHYD
OG0005973	LOC115769129|XP_030569698.1|DNOV	LOC111604436|XP_023178269.1|DHYD
OG0005974	LOC115770527|XP_030571686.1|DNOV	LOC111605689|XP_023180128.1|DHYD
OG0005975	LOC115771511|XP_030573106.1|DNOV	LOC111592258|XP_023160114.1|DHYD
OG0005976	LOC115764686|XP_030563735.1|DNOV	LOC111595377|XP_023164845.2|DHYD
OG0005977	LOC115762111|XP_030560075.1|DNOV	LOC111602148|XP_023174865.1|DHYD
OG0005978	LOC115757790|XP_030554063.1|DNOV	LOC111595543|XP_023165097.2|DHYD
OG0005979	LOC115761621|XP_030559314.1|DNOV	LOC111597057|XP_023167349.2|DHYD
OG0005980	LOC115760331|XP_030557479.1|DNOV	LOC111597047|XP_023167333.2|DHYD
OG0005981	LOC115766809|XP_030566694.1|DNOV	LOC111605311|XP_023179538.1|DHYD
OG0005982	LOC115761930|XP_030559825.1|DNOV	LOC111597024|XP_023167302.2|DHYD
OG0005983	LOC115768775|XP_030569327.1|DNOV	LOC111603789|XP_023177338.2|DHYD
OG0005984	LOC115766397|XP_030566174.1|DNOV	LOC111598260|XP_030080149.1|DHYD
OG0005985	LOC115768300|XP_030568705.1|DNOV	LOC111598107|XP_030078905.1|DHYD
OG0005986	LOC115768885|XP_030569457.1|DNOV	LOC111596733|XP_023166833.2|DHYD
OG0005987	LOC115769097|XP_030569667.1|DNOV	LOC111602035|XP_023174704.2|DHYD
OG0005988	LOC115758228|XP_030554639.1|DNOV	LOC111592222|XP_023160066.2|DHYD
OG0005989	LOC115757837|XP_030554129.1|DNOV	LOC111595397|XP_023164871.1|DHYD
OG0005990	LOC115757875|XP_030554174.1|DNOV	LOC111595444|XP_023164937.2|DHYD
OG0005991	LOC115764511|XP_030563467.1|DNOV	LOC111598043|XP_023168848.2|DHYD
OG0005992	LOC115770500|XP_030571654.1|DNOV	LOC111599771|XP_023171296.2|DHYD, LOC115483461|XP_030081410.1|DHYD
OG0005993	LOC115770501|XP_030571655.1|DNOV	LOC111599772|XP_023171297.1|DHYD, LOC115483471|XP_030081429.1|DHYD
OG0005994	LOC115771526|XP_030573123.1|DNOV	LOC111605743|XP_023180213.1|DHYD
OG0005995	LOC115771534|XP_030573132.1|DNOV	LOC111592267|XP_023160133.2|DHYD
OG0005996	LOC115769387|XP_030570042.1|DNOV	LOC111600996|XP_023173157.1|DHYD
OG0005997	LOC115772025|XP_030573819.1|DNOV	LOC111597055|XP_023167342.1|DHYD
OG0005999	LOC115770839|XP_030572133.1|DNOV	LOC111599417|XP_023170835.1|DHYD
OG0006000	LOC115763100|XP_030561435.1|DNOV	LOC111601250|XP_023173517.1|DHYD
OG0006001	LOC115769456|XP_030570128.1|DNOV	LOC111593104|XP_023161471.1|DHYD
OG0006002	LOC115761537|XP_030559174.1|DNOV	LOC111600017|XP_023171692.1|DHYD
OG0006003	LOC115770104|XP_030571080.1|DNOV	LOC111604297|XP_023178094.1|DHYD
OG0006004	LOC115763750|XP_030562315.1|DNOV	LOC111595740|XP_023165362.1|DHYD
OG0006005	LOC115762186|XP_030560168.1|DNOV	LOC111605241|XP_023179444.1|DHYD
OG0006006	LOC115762265|XP_030560289.1|DNOV	LOC111597051|XP_023167337.2|DHYD
OG0006007	LOC115767454|XP_030567615.1|DNOV	LOC111604360|XP_023178196.2|DHYD
OG0006008	LOC115760295|XP_030557438.1|DNOV	LOC111595457|XP_023164959.2|DHYD
OG0006009	LOC115770505|XP_030571660.1|DNOV	LOC111605705|XP_023180156.2|DHYD
OG0006010	LOC115771382|XP_030572926.1|DNOV	LOC111591876|XP_023159528.2|DHYD
OG0006011	LOC115762549|XP_030560683.1|DNOV	LOC111600512|XP_023172409.1|DHYD
OG0006012	LOC115768994|XP_030569566.1|DNOV	LOC111592816|XP_023160996.2|DHYD
OG0006013	LOC115760729|XP_030558063.1|DNOV	LOC111603560|XP_030080874.1|DHYD
OG0006014	LOC115770468|XP_030571606.1|DNOV	LOC111604301|XP_023178100.1|DHYD
OG0006015	LOC115759093|XP_030555790.1|DNOV	LOC111602582|XP_023175506.1|DHYD
OG0006016	LOC115764583|XP_030563592.1|DNOV	LOC111597946|XP_023168676.2|DHYD
OG0006017	LOC115757995|XP_030554348.1|DNOV	LOC111597928|XP_023168650.2|DHYD
OG0006018	LOC115764441|XP_030563309.1|DNOV	LOC111594308|XP_030081230.1|DHYD
OG0006019	LOC115764464|XP_030563365.1|DNOV	LOC111598022|XP_023168802.2|DHYD
OG0006020	LOC115770221|XP_030571281.1|DNOV	LOC111596657|XP_023166730.2|DHYD
OG0006021	LOC115770287|XP_030571382.1|DNOV	LOC111605620|XP_023180034.2|DHYD
OG0006022	LOC115763364|XP_030561752.1|DNOV	LOC111592635|XP_023160747.2|DHYD
OG0006023	LOC115763903|XP_030562548.1|DNOV	LOC111596677|XP_023166749.1|DHYD
OG0006024	LOC115765171|XP_030564451.1|DNOV	LOC111596842|XP_023166985.2|DHYD
OG0006025	LOC115757957|XP_030554292.1|DNOV	LOC111597919|XP_023168631.1|DHYD
OG0006026	LOC115764654|XP_030563696.1|DNOV	LOC111602732|XP_023175745.1|DHYD
OG0006027	LOC115760456|XP_030557633.1|DNOV	LOC111599690|XP_023171164.1|DHYD
OG0006028	LOC115760567|XP_030557841.1|DNOV	LOC111600644|XP_023172628.1|DHYD
OG0006029	LOC115764499|XP_030563448.1|DNOV	LOC111597958|XP_023168690.2|DHYD
OG0006030	LOC115761964|XP_030559865.1|DNOV	LOC111593682|XP_023162343.1|DHYD
OG0006031	LOC115757846|XP_030554140.1|DNOV	LOC111595502|XP_023165042.1|DHYD
OG0006032	LOC115765254|XP_030564591.1|DNOV	LOC111596864|XP_023167073.2|DHYD
OG0006033	LOC115758003|XP_030554360.1|DNOV	LOC111597931|XP_023168654.2|DHYD
OG0006034	LOC115771678|XP_030573353.1|DNOV	LOC111600758|XP_023172805.2|DHYD
OG0006035	LOC115770834|XP_030572129.1|DNOV	LOC111602948|XP_023176076.2|DHYD
OG0006036	LOC115763554|XP_030562032.1|DNOV	LOC111603979|XP_023177592.2|DHYD
OG0006037	LOC115758257|XP_030554672.1|DNOV	LOC111592186|XP_023160020.2|DHYD
OG0006038	LOC115765704|XP_030565226.1|DNOV	LOC111600258|XP_023172074.2|DHYD
OG0006039	LOC115767432|XP_030567584.1|DNOV	LOC111604344|XP_023178176.2|DHYD
OG0006040	LOC115758021|XP_030554385.1|DNOV	LOC111594335|XP_023163349.2|DHYD
OG0006041	LOC115768979|XP_030569555.1|DNOV	LOC111592979|XP_023161242.1|DHYD
OG0006042	LOC115758026|XP_030554390.1|DNOV	LOC111594344|XP_023163359.2|DHYD
OG0006043	LOC115769738|XP_030570537.1|DNOV	LOC111593540|XP_023162115.1|DHYD
OG0006044	LOC115767039|XP_030567028.1|DNOV	LOC111601909|XP_023174525.1|DHYD
OG0006045	LOC115767447|XP_030567604.1|DNOV	LOC111604351|XP_023178184.2|DHYD
OG0006046	LOC115760487|XP_030557695.1|DNOV	LOC111599658|XP_023171116.2|DHYD
OG0006047	LOC115770042|XP_030570982.1|DNOV	LOC111600928|XP_023173060.2|DHYD
OG0006048	LOC115769004|XP_030569577.1|DNOV	LOC111592764|XP_030081872.1|DHYD, LOC115482728|XP_030078848.1|DHYD
OG0006049	LOC115758909|XP_030555565.1|DNOV, LOC115767264|XP_030567349.1|DNOV	LOC111603210|XP_023176474.2|DHYD
OG0006050	LOC115771612|XP_030573241.1|DNOV	LOC111597889|XP_023168593.1|DHYD
OG0006051	LOC115766888|XP_030566819.1|DNOV	LOC111602428|XP_023175235.1|DHYD
OG0006052	LOC115764492|XP_030563439.1|DNOV	LOC111594178|XP_023163132.1|DHYD
OG0006053	LOC115762831|XP_030561058.1|DNOV	LOC111592856|XP_023161064.1|DHYD
OG0006054	LOC115766728|XP_030566545.1|DNOV	LOC111598392|XP_023169375.1|DHYD
OG0006055	LOC115771733|XP_030573419.1|DNOV	LOC111601410|XP_023173736.2|DHYD
OG0006056	LOC115758027|XP_030554396.1|DNOV	LOC111594338|XP_023163353.1|DHYD
OG0006057	LOC115769602|XP_030570350.1|DNOV	LOC111595388|XP_023164855.2|DHYD
OG0006058	LOC115764076|XP_030562784.1|DNOV	LOC111604206|XP_023177933.1|DHYD
OG0006059	LOC115769749|XP_030570556.1|DNOV	LOC111597293|XP_023167678.1|DHYD
OG0006060	LOC115769757|XP_030570571.1|DNOV	LOC111597297|XP_023167683.1|DHYD
OG0006061	LOC115767877|XP_030568099.1|DNOV	LOC111596631|XP_023166687.2|DHYD
OG0006062	LOC115765784|XP_030565318.1|DNOV	LOC111601371|XP_023173677.1|DHYD
OG0006063	LOC115763607|XP_030562095.1|DNOV	LOC111603929|XP_023177524.2|DHYD
OG0006064	LOC115760591|XP_030557880.1|DNOV	LOC111595634|XP_023165212.1|DHYD
OG0006065	LOC115769948|XP_030570853.1|DNOV	LOC111599280|XP_023170646.2|DHYD
OG0006066	LOC115761921|XP_030559803.1|DNOV	LOC111597004|XP_023167274.2|DHYD
OG0006067	LOC115764452|XP_030563328.1|DNOV	LOC111598039|XP_023168841.1|DHYD
OG0006068	LOC115769013|XP_030569584.1|DNOV	LOC111593408|XP_023161899.1|DHYD
OG0006069	LOC115768790|XP_030569349.1|DNOV	LOC111603323|XP_023176612.2|DHYD
OG0006070	LOC115771973|XP_030573753.1|DNOV	LOC111596843|XP_023167026.2|DHYD
OG0006071	LOC115764999|XP_030564199.1|DNOV	LOC111593237|XP_023161659.1|DHYD
OG0006072	LOC115769954|XP_030570859.1|DNOV	LOC111599285|XP_023170652.1|DHYD
OG0006073	LOC115769793|XP_030570621.1|DNOV	LOC111604757|XP_023178715.1|DHYD
OG0006074	LOC115768853|XP_030569413.1|DNOV	LOC115483033|XP_030079679.1|DHYD, LOC111592207|XP_023160048.2|DHYD
OG0006075	LOC115768263|XP_030568653.1|DNOV	LOC111598823|XP_023170021.1|DHYD
OG0006076	LOC115762626|XP_030560792.1|DNOV	LOC111600533|XP_023172439.2|DHYD
OG0006077	LOC115771442|XP_030573011.1|DNOV	LOC111596874|XP_023167088.1|DHYD
OG0006078	LOC115771441|XP_030573010.1|DNOV	LOC111596875|XP_023167091.1|DHYD
OG0006079	LOC115770302|XP_030571397.1|DNOV	LOC111605719|XP_023180174.2|DHYD
OG0006080	LOC115770300|XP_030571396.1|DNOV	LOC111605725|XP_023180185.1|DHYD
OG0006081	LOC115758296|XP_030554723.1|DNOV	LOC111592128|XP_023159932.1|DHYD
OG0006082	LOC115758305|XP_030554733.1|DNOV	LOC111592174|XP_023159999.1|DHYD
OG0006083	LOC115771559|XP_030573164.1|DNOV	LOC111592261|XP_023160118.1|DHYD
OG0006084	LOC115767826|XP_030568030.1|DNOV	LOC111597370|XP_023167793.1|DHYD
OG0006085	LOC115770424|XP_030571553.1|DNOV	LOC111604323|XP_030080838.1|DHYD
OG0006086	LOC115770250|XP_030571321.1|DNOV	LOC111592329|XP_023160222.1|DHYD
OG0006087	LOC115760489|XP_030557696.1|DNOV	LOC111599660|XP_023171124.1|DHYD
OG0006088	LOC115766536|XP_030566368.1|DNOV	LOC111603317|XP_023176606.1|DHYD
OG0006089	LOC115768277|XP_030568675.1|DNOV	LOC111593476|XP_023162006.1|DHYD
OG0006090	LOC115762705|XP_030560889.1|DNOV	LOC111604694|XP_023178633.2|DHYD
OG0006091	LOC115762779|XP_030560990.1|DNOV	LOC111595270|XP_023164685.2|DHYD
OG0006092	LOC115768840|XP_030569397.1|DNOV	LOC111597251|XP_023167622.2|DHYD
OG0006093	LOC115763967|XP_030562631.1|DNOV	LOC111599988|XP_023171650.1|DHYD
OG0006094	LOC115768409|XP_030568841.1|DNOV	LOC111598381|XP_023169358.2|DHYD
OG0006095	LOC115762103|XP_030560065.1|DNOV	LOC111599891|XP_023171482.2|DHYD
OG0006096	LOC115764167|XP_030562915.1|DNOV	LOC111602583|XP_023175507.2|DHYD
OG0006097	LOC115768035|XP_030568321.1|DNOV	LOC111594387|XP_023163422.2|DHYD
OG0006098	LOC115758594|XP_030555174.1|DNOV	LOC111602157|XP_023174883.2|DHYD
OG0006099	LOC115769123|XP_030569707.1|DNOV	LOC111602561|XP_030082042.1|DHYD
OG0006100	LOC115757921|XP_030554245.1|DNOV	LOC111599727|XP_023171239.2|DHYD
OG0006101	LOC115763958|XP_030562608.1|DNOV	LOC111603852|XP_023177417.2|DHYD
OG0006102	LOC115760942|XP_030558386.1|DNOV	LOC111600069|XP_023171767.1|DHYD
OG0006103	LOC115768179|XP_030568546.1|DNOV	LOC111605390|XP_023179657.2|DHYD
OG0006104	LOC115767209|XP_030567263.1|DNOV	LOC111602861|XP_023175944.2|DHYD
OG0006105	LOC115767193|XP_030567244.1|DNOV	LOC111602857|XP_023175941.2|DHYD
OG0006106	LOC115769499|XP_030570183.1|DNOV	LOC111600981|XP_023173138.2|DHYD
OG0006107	LOC115770678|XP_030571961.1|DNOV	LOC111597070|XP_023167366.2|DHYD
OG0006108	LOC115764436|XP_030563299.1|DNOV	LOC111601920|XP_023174536.1|DHYD
OG0006109	LOC115771460|XP_030573036.1|DNOV	LOC111592860|XP_023161073.1|DHYD
OG0006110	LOC115770199|XP_030571252.1|DNOV	LOC111592337|XP_023160232.1|DHYD
OG0006111	LOC115765580|XP_030565124.1|DNOV	LOC111592863|XP_023161080.2|DHYD
OG0006112	LOC115758288|XP_030554716.1|DNOV	LOC111600041|XP_023171733.1|DHYD
OG0006113	LOC115771023|XP_030572409.1|DNOV	LOC111594872|XP_023164118.1|DHYD
OG0006114	LOC115763972|XP_030562635.1|DNOV	LOC111594449|XP_023163509.1|DHYD
OG0006115	LOC115757958|XP_030554294.1|DNOV	LOC111598014|XP_023168781.2|DHYD
OG0006116	LOC115757815|XP_030554097.1|DNOV	LOC111595405|XP_023164886.2|DHYD
OG0006117	LOC115767498|XP_030567667.1|DNOV	LOC111597970|XP_023168711.2|DHYD
OG0006118	LOC115758268|XP_030554689.1|DNOV	LOC111592212|XP_023160051.1|DHYD
OG0006119	LOC115757888|XP_030554192.1|DNOV	LOC111595510|XP_023165053.1|DHYD
OG0006120	LOC115764561|XP_030563545.1|DNOV	LOC111593392|XP_023161884.2|DHYD
OG0006121	LOC115770183|XP_030571204.1|DNOV	LOC111592333|XP_023160227.1|DHYD
OG0006122	LOC115766804|XP_030566689.1|DNOV	LOC111599713|XP_023171214.2|DHYD
OG0006123	LOC115757885|XP_030554184.1|DNOV	LOC111594320|XP_023163332.2|DHYD
OG0006124	LOC115771917|XP_030573668.1|DNOV	LOC111597012|XP_023167288.1|DHYD
OG0006125	LOC115767866|XP_030568088.1|DNOV	LOC111597292|XP_023167675.2|DHYD
OG0006126	LOC115770989|XP_030572340.1|DNOV	LOC111601019|XP_023173190.2|DHYD
OG0006127	LOC115770168|XP_030571188.1|DNOV	LOC111595089|XP_023164417.2|DHYD
OG0006128	LOC115770073|XP_030571038.1|DNOV	LOC111595111|XP_023164446.2|DHYD
OG0006129	LOC115771301|XP_030573192.1|DNOV, LOC115770241|XP_030571308.1|DNOV	LOC111595117|XP_023164453.1|DHYD
OG0006130	LOC115766319|XP_030566071.1|DNOV	LOC111594379|XP_023163411.2|DHYD
OG0006131	LOC115768102|XP_030568459.1|DNOV	LOC111595099|XP_023164433.1|DHYD
OG0006132	LOC115769824|XP_030570659.1|DNOV	LOC111595121|XP_023164459.2|DHYD
OG0006133	LOC115766328|XP_030566082.1|DNOV	LOC111594369|XP_023163402.2|DHYD
OG0006134	LOC115770033|XP_030570956.1|DNOV	LOC111604284|XP_023178067.2|DHYD
OG0006135	LOC115770544|XP_030571711.1|DNOV	LOC111594378|XP_023163410.2|DHYD
OG0006136	LOC115766995|XP_030566979.1|DNOV	LOC111597299|XP_023167690.1|DHYD
OG0006137	LOC115770319|XP_030571415.1|DNOV	LOC111604317|XP_023178138.1|DHYD
OG0006138	LOC115757902|XP_030554210.1|DNOV	LOC111594160|XP_023163112.1|DHYD
OG0006139	LOC115764587|XP_030563598.1|DNOV	LOC111597935|XP_023168657.1|DHYD
OG0006140	LOC115758022|XP_030554386.1|DNOV	LOC111599666|XP_023171138.1|DHYD
OG0006141	LOC115766549|XP_030566384.1|DNOV	LOC111592564|XP_023160641.1|DHYD
OG0006142	LOC115771575|XP_030573189.1|DNOV	LOC111592290|XP_023160161.2|DHYD
OG0006143	LOC115769381|XP_030570040.1|DNOV	LOC111597307|XP_023167699.1|DHYD
OG0006144	LOC115769178|XP_030569746.1|DNOV	LOC111604450|XP_023178287.2|DHYD
OG0006145	LOC115770219|XP_030571282.1|DNOV	LOC111604422|XP_023178246.1|DHYD
OG0006146	LOC115763547|XP_030562023.1|DNOV	LOC111598984|XP_023170253.1|DHYD
OG0006147	LOC115761911|XP_030559788.1|DNOV	LOC111595698|XP_023165311.1|DHYD
OG0006148	LOC115770276|XP_030571360.1|DNOV	LOC111592344|XP_023160241.1|DHYD
OG0006149	LOC115766871|XP_030566795.1|DNOV	LOC111597312|XP_023167706.1|DHYD
OG0006150	LOC115766853|XP_030566772.1|DNOV	LOC111597310|XP_023167704.1|DHYD
OG0006151	LOC115763605|XP_030562093.1|DNOV	LOC111603865|XP_023177441.2|DHYD
OG0006153	LOC115758159|XP_030554558.1|DNOV	LOC111592134|XP_023159942.1|DHYD
OG0006154	LOC115766198|XP_030565907.1|DNOV	LOC111598580|XP_023169653.1|DHYD
OG0006155	LOC115761943|XP_030559839.1|DNOV	LOC111595700|XP_023165312.1|DHYD
OG0006156	LOC115770785|XP_030572065.1|DNOV	LOC111598596|XP_023169679.2|DHYD
OG0006157	LOC115760447|XP_030557620.1|DNOV	LOC111600108|XP_023171838.2|DHYD
OG0006158	LOC115769326|XP_030569923.1|DNOV	LOC111601716|XP_023174203.2|DHYD
OG0006159	LOC115757913|XP_030554228.1|DNOV	LOC111597984|XP_023168729.2|DHYD
OG0006160	LOC115760433|XP_030557607.1|DNOV	LOC111600061|XP_023171759.1|DHYD
OG0006161	LOC115762197|XP_030560181.1|DNOV	LOC111593945|XP_023162802.2|DHYD
OG0006162	LOC115766799|XP_030566684.1|DNOV	LOC111595877|XP_030081711.1|DHYD
OG0006163	LOC115763280|XP_030561623.1|DNOV	LOC111600702|XP_023172725.1|DHYD
OG0006165	LOC115767254|XP_030567325.1|DNOV	LOC111600967|XP_023173118.1|DHYD
OG0006166	LOC115759946|XP_030556946.1|DNOV	LOC111598475|XP_023169502.2|DHYD
OG0006167	LOC115760607|XP_030557910.1|DNOV	LOC111593576|XP_023162207.2|DHYD
OG0006167	LOC115760609|XP_030557915.1|DNOV, LOC115760608|XP_030557912.1|DNOV	LOC111593575|XP_023162206.2|DHYD
OG0006168	LOC115768673|XP_030569216.1|DNOV	LOC111597278|XP_023167662.2|DHYD
OG0006169	LOC115768281|XP_030568678.1|DNOV	LOC111601840|XP_023174441.1|DHYD
OG0006169	LOC115768280|XP_030568677.1|DNOV	LOC111595987|XP_023165742.1|DHYD, LOC111593486|XP_023162016.1|DHYD
OG0006170	LOC115767834|XP_030568036.1|DNOV	LOC111593038|XP_023161373.2|DHYD
OG0006171	LOC115771029|XP_030572423.1|DNOV	LOC111605177|XP_023179339.1|DHYD
OG0006172	LOC115771090|XP_030572503.1|DNOV	LOC111593202|XP_023161602.2|DHYD
OG0006173	LOC115758614|XP_030555207.1|DNOV	LOC111595848|XP_023165526.2|DHYD
OG0006174	LOC115766994|XP_030566964.1|DNOV	LOC111603341|XP_023176646.2|DHYD
OG0006175	LOC115760995|XP_030558465.1|DNOV, LOC115760997|XP_030558468.1|DNOV	LOC111601014|XP_023173182.2|DHYD
OG0006176	LOC115763161|XP_030561474.1|DNOV	LOC111592507|XP_023160500.1|DHYD
OG0006177	LOC115767462|XP_030567627.1|DNOV	LOC111604347|XP_023178179.2|DHYD
OG0006181	LOC115761897|XP_030559763.1|DNOV	LOC111601789|XP_023174326.2|DHYD
OG0006182	LOC115772118|XP_030573952.1|DNOV	LOC111595894|XP_023165602.2|DHYD
OG0006183	LOC115764829|XP_030563938.1|DNOV	LOC111602750|XP_023175770.2|DHYD
OG0006184	LOC115771752|XP_030573462.1|DNOV	LOC111598216|XP_023169140.2|DHYD
OG0006185	LOC115764003|XP_030562682.1|DNOV	LOC111602667|XP_023175619.1|DHYD
OG0006186	LOC115771757|XP_030573466.1|DNOV	LOC111599434|XP_023170856.1|DHYD
OG0006187	LOC115761389|XP_030559001.1|DNOV	LOC111603268|XP_023176547.1|DHYD
OG0006188	LOC115767330|XP_030567435.1|DNOV	LOC111598878|XP_023170105.1|DHYD
OG0006189	LOC115767331|XP_030567440.1|DNOV	LOC111598879|XP_023170113.2|DHYD
OG0006190	LOC115761748|XP_030559507.1|DNOV	LOC111594493|XP_023163571.2|DHYD
OG0006191	LOC115764811|XP_030563917.1|DNOV	LOC111599615|XP_023171074.2|DHYD
OG0006192	LOC115769046|XP_030569615.1|DNOV	LOC111597316|XP_023167713.1|DHYD
OG0006193	LOC115767821|XP_030568020.1|DNOV	LOC111592367|XP_023160301.1|DHYD
OG0006194	LOC115765138|XP_030564397.1|DNOV	LOC111598820|XP_023170017.1|DHYD
OG0006195	LOC115767788|XP_030567979.1|DNOV	LOC111598129|XP_023168958.2|DHYD
OG0006196	LOC115761864|XP_030559716.1|DNOV	LOC111600841|XP_023172914.1|DHYD
OG0006197	LOC115766788|XP_030566664.1|DNOV	LOC111597986|XP_023168736.1|DHYD
OG0006198	LOC115766867|XP_030566788.1|DNOV	LOC111602868|XP_030079879.1|DHYD
OG0006199	LOC115771794|XP_030573524.1|DNOV	LOC111596177|XP_023166048.1|DHYD
OG0006200	LOC115772110|XP_030573937.1|DNOV	LOC115482815|XP_030078839.1|DHYD, LOC111601460|XP_023173808.2|DHYD
OG0006201	LOC115764398|XP_030563238.1|DNOV	LOC111593025|XP_023161337.2|DHYD
OG0006202	LOC115764372|XP_030563194.1|DNOV	LOC111593045|XP_023161383.2|DHYD
OG0006203	LOC115767257|XP_030567333.1|DNOV	LOC111603088|XP_023176314.2|DHYD
OG0006204	LOC115757718|XP_030553942.1|DNOV	LOC111595683|XP_023165291.2|DHYD
OG0006205	LOC115765116|XP_030564370.1|DNOV	LOC111594512|XP_023163600.1|DHYD
OG0006206	LOC115769258|XP_030569828.1|DNOV	LOC111594658|XP_023163827.2|DHYD
OG0006207	LOC115765963|XP_030565576.1|DNOV	LOC111599199|XP_023170558.2|DHYD
OG0006208	LOC115759979|XP_030556992.1|DNOV	LOC111602163|XP_023174892.2|DHYD
OG0006209	LOC115765400|XP_030564795.1|DNOV	LOC111598419|XP_023169431.2|DHYD
OG0006210	LOC115767282|XP_030567373.1|DNOV	LOC111603125|XP_023176366.2|DHYD
OG0006211	LOC115758476|XP_030555013.1|DNOV	LOC111601966|XP_023174608.1|DHYD
OG0006212	LOC115758473|XP_030555009.1|DNOV	LOC111601963|XP_023174605.2|DHYD
OG0006213	LOC115764704|XP_030563762.1|DNOV	LOC111595860|XP_023165547.2|DHYD
OG0006214	LOC115766394|XP_030566166.1|DNOV	LOC111595361|XP_023164814.1|DHYD
OG0006215	LOC115767382|XP_030567502.1|DNOV	LOC111594272|XP_030078885.1|DHYD
OG0006216	LOC115772047|XP_030573846.1|DNOV	LOC111596172|XP_023166036.1|DHYD
OG0006217	LOC115764332|XP_030563142.1|DNOV	LOC111596579|XP_023166621.2|DHYD
OG0006218	LOC115769284|XP_030569868.1|DNOV	LOC111594736|XP_023163940.2|DHYD
OG0006219	LOC115768901|XP_030569477.1|DNOV	LOC111595053|XP_023164747.1|DHYD
