Orthogroup	DNOV.longest_only	DBUS.longest_only
OG0005811	LOC115763862|XP_030562497.1|DNOV	LOC108602814|XP_017846534.1|DBUS
OG0005812	LOC115770781|XP_030572061.1|DNOV	LOC108604710|XP_017849768.1|DBUS
OG0005813	LOC115757740|XP_030553984.1|DNOV	LOC108603417|XP_017847701.1|DBUS
OG0005814	LOC115765737|XP_030565262.1|DNOV	LOC108603608|XP_017848044.1|DBUS
OG0005815	LOC115760344|XP_030557486.1|DNOV	LOC108595168|XP_017835829.1|DBUS
OG0005816	LOC115771624|XP_030573266.1|DNOV	LOC108603548|XP_017847953.1|DBUS
OG0005817	LOC115771856|XP_030573596.1|DNOV	LOC108603846|XP_017848486.1|DBUS
OG0005818	LOC115765769|XP_030565301.1|DNOV	LOC108604686|XP_017849731.1|DBUS
OG0005819	LOC115759436|XP_030556211.1|DNOV	LOC108601688|XP_017845087.1|DBUS
OG0005820	LOC115759437|XP_030556212.1|DNOV	LOC108601689|XP_017845088.1|DBUS
OG0005821	LOC115759582|XP_030556410.1|DNOV	LOC108601667|XP_017845057.1|DBUS
OG0005822	LOC115760121|XP_030557177.1|DNOV	LOC108600288|XP_017843252.1|DBUS
OG0005823	LOC115768319|XP_030568728.1|DNOV	LOC108605204|XP_017850295.1|DBUS
OG0005824	LOC115761634|XP_030559324.1|DNOV	LOC108603110|XP_017847104.1|DBUS
OG0005825	LOC115767224|XP_030567292.1|DNOV	LOC108599807|XP_017842372.1|DBUS
OG0005826	LOC115760365|XP_030557513.1|DNOV	LOC108602398|XP_017845998.1|DBUS
OG0005827	LOC115763902|XP_030562547.1|DNOV	LOC108602228|XP_017845763.1|DBUS
OG0005828	LOC115769583|XP_030570319.1|DNOV	LOC108599683|XP_017842165.1|DBUS
OG0005829	LOC115759561|XP_030556387.1|DNOV	LOC108603632|XP_017848080.1|DBUS
OG0005830	LOC115762839|XP_030561073.1|DNOV	LOC108600036|XP_017842866.1|DBUS
OG0005831	LOC115762893|XP_030561128.1|DNOV	LOC108598115|XP_017840221.1|DBUS
OG0005832	LOC115762894|XP_030561129.1|DNOV	LOC108598114|XP_017840220.1|DBUS
OG0005833	LOC115762904|XP_030561141.1|DNOV	LOC108599781|XP_017842328.1|DBUS
OG0005834	LOC115762866|XP_030561100.1|DNOV	LOC108599784|XP_017842332.2|DBUS
OG0005835	LOC115762602|XP_030560753.1|DNOV	LOC108600251|XP_017841069.1|DBUS
OG0005836	LOC115771211|XP_030572670.1|DNOV	LOC108598289|XP_033149370.1|DBUS
OG0005837	LOC115770850|XP_030572147.1|DNOV	LOC108603376|XP_017847633.1|DBUS
OG0005838	LOC115758871|XP_030555523.1|DNOV	LOC108601795|XP_017845220.1|DBUS
OG0005839	LOC115763423|XP_030561842.1|DNOV	LOC108594448|XP_017835111.2|DBUS
OG0005840	LOC115764739|XP_030563815.1|DNOV	LOC108604802|XP_017849893.1|DBUS
OG0005841	LOC115761259|XP_030558832.1|DNOV	LOC108604364|XP_017849294.1|DBUS
OG0005842	LOC115765124|XP_030564380.1|DNOV	LOC108606154|XP_017851496.1|DBUS
OG0005843	LOC115770044|XP_030570985.1|DNOV	LOC108601152|XP_033149623.1|DBUS
OG0005844	LOC115771558|XP_030573163.1|DNOV	LOC108599880|XP_017842547.1|DBUS
OG0005845	LOC115763667|XP_030562198.1|DNOV	LOC108602871|XP_017846648.1|DBUS
OG0005846	LOC115770671|XP_030571899.1|DNOV	LOC108603224|XP_017847311.2|DBUS
OG0005847	LOC115766122|XP_030565803.1|DNOV	LOC108604001|XP_017848730.1|DBUS
OG0005848	LOC115767771|XP_030567954.1|DNOV	LOC108606631|XP_017852407.1|DBUS
OG0005849	LOC115766821|XP_030566717.1|DNOV	LOC108606576|XP_017852288.1|DBUS
OG0005850	LOC115766297|XP_030566031.1|DNOV	LOC108605702|XP_017850983.1|DBUS
OG0005851	LOC115759891|XP_030556866.1|DNOV	LOC108608118|XP_017854836.1|DBUS
OG0005852	LOC115761680|XP_030559396.1|DNOV	LOC108601690|XP_017845089.1|DBUS
OG0005853	LOC115768898|XP_030569474.1|DNOV	LOC108605124|XP_017850176.1|DBUS
OG0005854	LOC115763860|XP_030562494.1|DNOV	LOC108602812|XP_017846532.1|DBUS
OG0005855	LOC115764253|XP_030563031.1|DNOV	LOC108607094|XP_033150264.1|DBUS
OG0005856	LOC115768332|XP_030568750.1|DNOV	LOC108606414|XP_017851993.1|DBUS
OG0005857	LOC115763869|XP_030562507.1|DNOV	LOC108603452|XP_017847772.1|DBUS
OG0005858	LOC115761972|XP_030559875.1|DNOV	LOC108601832|XP_017845261.1|DBUS
OG0005859	LOC115758533|XP_030555085.1|DNOV	LOC108597644|XP_017839787.2|DBUS
OG0005860	LOC115761766|XP_030559539.1|DNOV	LOC108603312|XP_017847498.1|DBUS
OG0005861	LOC115757749|XP_030554006.1|DNOV	LOC108603361|XP_017847599.1|DBUS
OG0005862	LOC115762134|XP_030560104.1|DNOV	LOC108596655|XP_017838130.1|DBUS
OG0005863	LOC115760556|XP_030557821.1|DNOV	LOC108597406|XP_017839442.1|DBUS
OG0005864	LOC115770672|XP_030571915.1|DNOV	LOC108601905|XP_017845370.1|DBUS
OG0005865	LOC115770778|XP_030572058.1|DNOV	LOC108603499|XP_017847854.1|DBUS
OG0005866	LOC115758177|XP_030554578.1|DNOV	LOC108595411|XP_017836128.1|DBUS
OG0005867	LOC115758796|XP_030555430.1|DNOV	LOC108594664|XP_017835297.2|DBUS
OG0005868	LOC115762726|XP_030560920.1|DNOV	LOC108597517|XP_017839599.1|DBUS
OG0005869	LOC115767785|XP_030567973.1|DNOV	LOC108605693|XP_017850974.1|DBUS
OG0005870	LOC115767735|XP_030567907.1|DNOV	LOC108605306|XP_017850465.1|DBUS
OG0005871	LOC115768788|XP_030569345.1|DNOV	LOC108605219|XP_017850316.1|DBUS
OG0005872	LOC115761286|XP_030558870.1|DNOV	LOC108602899|XP_017846695.1|DBUS
OG0005873	LOC115770936|XP_030572253.1|DNOV	LOC108604070|XP_017848827.1|DBUS
OG0005874	LOC115769158|XP_030569716.1|DNOV	LOC108606787|XP_017852716.1|DBUS
OG0005875	LOC115764353|XP_030563175.1|DNOV	LOC108597653|XP_017839796.1|DBUS
OG0005876	LOC115767982|XP_030568240.1|DNOV	LOC108606789|XP_017852720.1|DBUS
OG0005877	LOC115768328|XP_030568745.1|DNOV	LOC108605303|XP_033150426.1|DBUS
OG0005878	LOC115768587|XP_030569093.1|DNOV	LOC108605107|XP_033150409.1|DBUS
OG0005879	LOC115766458|XP_030566250.1|DNOV	LOC108605755|XP_017851044.1|DBUS
OG0005880	LOC115770148|XP_030571160.1|DNOV	LOC108598336|XP_033149616.1|DBUS
OG0005881	LOC115770161|XP_030571180.1|DNOV	LOC108599250|XP_017841535.1|DBUS
OG0005882	LOC115766387|XP_030566152.1|DNOV	LOC108607002|XP_017853069.1|DBUS
OG0005883	LOC115768068|XP_030568380.1|DNOV	LOC108599692|XP_017842175.1|DBUS
OG0005884	LOC115762716|XP_030560903.1|DNOV	LOC108600342|XP_017843354.2|DBUS
OG0005885	LOC115766892|XP_030566828.1|DNOV	LOC108598541|XP_017840713.2|DBUS
OG0005886	LOC115770186|XP_030571211.1|DNOV	LOC108600866|XP_017844161.1|DBUS
OG0005887	LOC115770062|XP_030571018.1|DNOV	LOC108600231|XP_017843148.1|DBUS
OG0005888	LOC115771488|XP_030573073.1|DNOV	LOC108600483|XP_017843593.1|DBUS
OG0005889	LOC115765760|XP_030565286.1|DNOV	LOC108600854|XP_017844145.2|DBUS
OG0005890	LOC115764415|XP_030563272.1|DNOV	LOC108607100|XP_017853215.1|DBUS
OG0005891	LOC115767383|XP_030567507.1|DNOV	LOC108598507|XP_017840666.1|DBUS
OG0005892	LOC115766289|XP_030566021.1|DNOV	LOC108600552|XP_017843702.2|DBUS
OG0005893	LOC115770529|XP_030571688.1|DNOV	LOC108600985|XP_017844337.1|DBUS
OG0005894	LOC115770530|XP_030571689.1|DNOV	LOC108600986|XP_017844338.1|DBUS
OG0005895	LOC115770531|XP_030571691.1|DNOV	LOC108600987|XP_017844339.1|DBUS
OG0005896	LOC115770228|XP_030571295.1|DNOV	LOC108600762|XP_017844011.2|DBUS
OG0005897	LOC115770270|XP_030571351.1|DNOV	LOC108600704|XP_017843922.1|DBUS
OG0005898	LOC115766439|XP_030566228.1|DNOV	LOC108606834|XP_017852808.1|DBUS
OG0005899	LOC115759142|XP_030555854.1|DNOV	LOC108596457|XP_017837694.1|DBUS
OG0005900	LOC115765934|XP_030565540.1|DNOV	LOC108599817|XP_017842409.2|DBUS
OG0005901	LOC115760477|XP_030557672.1|DNOV	LOC108597376|XP_017839399.1|DBUS
OG0005902	LOC115761022|XP_030558496.1|DNOV	LOC108595129|XP_017835780.1|DBUS
OG0005903	LOC115770558|XP_030571731.1|DNOV	LOC108603574|XP_017847987.1|DBUS
OG0005904	LOC115764798|XP_030563905.1|DNOV	LOC108603349|XP_017847571.1|DBUS
OG0005905	LOC115768157|XP_030568515.1|DNOV	LOC108600651|XP_017843835.2|DBUS
OG0005906	LOC115771436|XP_030573001.1|DNOV	LOC108600350|XP_017843363.2|DBUS
OG0005907	LOC115770195|XP_030571217.1|DNOV	LOC108600913|XP_017844234.2|DBUS
OG0005908	LOC115771501|XP_030573087.1|DNOV	LOC108599513|XP_017841871.1|DBUS
OG0005909	LOC115768285|XP_030568687.1|DNOV, LOC115769777|XP_030570602.1|DNOV	LOC108600692|XP_033149485.1|DBUS
OG0005910	LOC115767502|XP_030567673.1|DNOV	LOC108597045|XP_017838833.1|DBUS
OG0005911	LOC115767499|XP_030567668.1|DNOV	LOC108596777|XP_017838365.1|DBUS
OG0005912	LOC115767500|XP_030567669.1|DNOV	LOC108597015|XP_017838784.1|DBUS
OG0005913	LOC115761622|XP_030559311.1|DNOV	LOC108602099|XP_017845612.1|DBUS
OG0005914	LOC115760791|XP_030558147.1|DNOV	LOC108595099|XP_017835743.2|DBUS
OG0005915	LOC115761052|XP_030558527.1|DNOV	LOC108597773|XP_017839977.1|DBUS
OG0005916	LOC115761178|XP_030558704.1|DNOV	LOC108597748|XP_017839944.1|DBUS
OG0005917	LOC115764491|XP_030563438.1|DNOV	LOC108595642|XP_017836402.1|DBUS
OG0005918	LOC115766425|XP_030566209.1|DNOV	LOC108605663|XP_017850939.1|DBUS
OG0005919	LOC115758185|XP_030554585.1|DNOV	LOC108594673|XP_017835263.2|DBUS
OG0005920	LOC115758157|XP_030554554.1|DNOV	LOC108597150|XP_017839038.1|DBUS
OG0005922	LOC115768862|XP_030569425.1|DNOV	LOC108606504|XP_017852159.1|DBUS
OG0005923	LOC115768427|XP_030568852.1|DNOV	LOC108599447|XP_017841767.2|DBUS
OG0005924	LOC115771426|XP_030572989.1|DNOV	LOC108599451|XP_017841771.1|DBUS
OG0005925	LOC115769799|XP_030570630.1|DNOV	LOC108598551|XP_033149414.1|DBUS
OG0005926	LOC115765281|XP_030564631.1|DNOV	LOC108606966|XP_017853017.1|DBUS
OG0005927	LOC115765665|XP_030565182.1|DNOV	LOC108603420|XP_017847710.1|DBUS
OG0005928	LOC115764304|XP_030563099.1|DNOV	LOC108605557|XP_017850809.1|DBUS
OG0005929	LOC115768077|XP_030568401.1|DNOV	LOC108601149|XP_017844567.1|DBUS
OG0005930	LOC115757862|XP_030554157.1|DNOV	LOC108594700|XP_017835329.1|DBUS
OG0005931	LOC115758023|XP_030554387.1|DNOV	LOC108597027|XP_017838803.1|DBUS
OG0005932	LOC115771725|XP_030573413.1|DNOV	LOC108597278|XP_017839233.2|DBUS
OG0005933	LOC115764585|XP_030563595.1|DNOV	LOC108597703|XP_017839878.1|DBUS
OG0005934	LOC115761995|XP_030559926.1|DNOV	LOC108597058|XP_033151010.1|DBUS
OG0005935	LOC115771400|XP_030572950.1|DNOV	LOC108600423|XP_017843276.2|DBUS
OG0005936	LOC115760181|XP_030557269.1|DNOV	LOC108606827|XP_017852803.1|DBUS
OG0005937	LOC115771402|XP_030572958.1|DNOV	LOC108600550|XP_017843698.1|DBUS
OG0005938	LOC115764466|XP_030563367.1|DNOV	LOC108595270|XP_017835972.2|DBUS
OG0005939	LOC115765184|XP_030564473.1|DNOV	LOC108605832|XP_017851128.1|DBUS
OG0005940	LOC115766516|XP_030566340.1|DNOV	LOC108596161|XP_017837154.1|DBUS
OG0005941	LOC115758178|XP_030554579.1|DNOV	LOC108596614|XP_017838044.1|DBUS
OG0005942	LOC115758169|XP_030554570.1|DNOV	LOC108597164|XP_017839064.1|DBUS
OG0005943	LOC115758170|XP_030554571.1|DNOV	LOC108596212|XP_017837225.1|DBUS
OG0005944	LOC115758291|XP_030554717.1|DNOV	LOC108596416|XP_017837620.2|DBUS
OG0005945	LOC115761896|XP_030559766.1|DNOV	LOC108597446|XP_017839500.1|DBUS
OG0005946	LOC115764507|XP_030563458.1|DNOV	LOC108596315|XP_017837412.1|DBUS
OG0005947	LOC115766586|XP_030566432.1|DNOV	LOC108597121|XP_033148923.1|DBUS
OG0005948	LOC115771471|XP_030573054.1|DNOV	LOC108599176|XP_017841452.2|DBUS
OG0005949	LOC115769553|XP_030570257.1|DNOV	LOC108599141|XP_017841418.1|DBUS
OG0005950	LOC115759262|XP_030556024.1|DNOV	LOC108602886|XP_017846679.1|DBUS
OG0005951	LOC115769880|XP_030570744.1|DNOV	LOC108600684|XP_017843881.1|DBUS
OG0005952	LOC115758721|XP_030555332.1|DNOV	LOC108608007|XP_017854659.1|DBUS
OG0005953	LOC115768563|XP_030569038.1|DNOV	LOC108599476|XP_017841809.1|DBUS
OG0005954	LOC115765943|XP_030565549.1|DNOV	LOC108608519|XP_017855410.2|DBUS
OG0005955	LOC115761697|XP_030559427.1|DNOV	LOC108603874|XP_017848535.1|DBUS
OG0005956	LOC115765539|XP_030565026.1|DNOV	LOC108596998|XP_033151006.1|DBUS
OG0005957	LOC115770777|XP_030572057.1|DNOV	LOC108604535|XP_017849539.1|DBUS
OG0005958	LOC115764638|XP_030563667.1|DNOV	LOC108603960|XP_017848650.1|DBUS
OG0005959	LOC115759864|XP_030556831.1|DNOV	LOC108598753|XP_017840981.1|DBUS
OG0005960	LOC115765192|XP_030564479.1|DNOV	LOC108606464|XP_017852076.1|DBUS
OG0005961	LOC115757976|XP_030554317.1|DNOV	LOC108597719|XP_017839899.1|DBUS
OG0005962	LOC115762106|XP_030560071.1|DNOV	LOC108595868|XP_017836649.1|DBUS
OG0005964	LOC115761718|XP_030559460.1|DNOV	LOC108596386|XP_017837546.1|DBUS
OG0005965	LOC115764001|XP_030562684.1|DNOV	LOC108595994|XP_017836770.1|DBUS
OG0005966	LOC115759377|XP_030556145.1|DNOV	LOC108597343|XP_017839337.1|DBUS
OG0005967	LOC115766540|XP_030566369.1|DNOV	LOC108596582|XP_017837993.1|DBUS
OG0005968	LOC115766510|XP_030566328.1|DNOV	LOC108595172|XP_017835836.1|DBUS
OG0005969	LOC115757943|XP_030554278.1|DNOV	LOC108596753|XP_017838321.1|DBUS
OG0005970	LOC115762914|XP_030561155.1|DNOV	LOC108598418|XP_017840534.1|DBUS
OG0005971	LOC115757808|XP_030554090.1|DNOV	LOC108596059|XP_017836943.1|DBUS
OG0005972	LOC115771509|XP_030573100.1|DNOV	LOC108599971|XP_017842724.1|DBUS
OG0005973	LOC115769129|XP_030569698.1|DNOV	LOC108599125|XP_017841404.1|DBUS
OG0005974	LOC115770527|XP_030571686.1|DNOV	LOC108599670|XP_017842140.1|DBUS
OG0005975	LOC115771511|XP_030573106.1|DNOV	LOC108599972|XP_017842730.1|DBUS
OG0005976	LOC115764686|XP_030563735.1|DNOV	LOC108601906|XP_017845371.1|DBUS
OG0005977	LOC115762111|XP_030560075.1|DNOV	LOC108595021|XP_017835644.1|DBUS
OG0005978	LOC115757790|XP_030554063.1|DNOV	LOC108596762|XP_017838337.1|DBUS
OG0005979	LOC115761621|XP_030559314.1|DNOV	LOC108595197|XP_017835873.1|DBUS
OG0005980	LOC115760331|XP_030557479.1|DNOV	LOC108596456|XP_017837692.1|DBUS
OG0005981	LOC115766809|XP_030566694.1|DNOV	LOC108606236|XP_017851660.1|DBUS
OG0005982	LOC115761930|XP_030559825.1|DNOV	LOC108597545|XP_017839638.1|DBUS
OG0005983	LOC115768775|XP_030569327.1|DNOV	LOC108605722|XP_017851004.1|DBUS
OG0005984	LOC115766397|XP_030566174.1|DNOV	LOC108606928|XP_017852966.1|DBUS
OG0005985	LOC115768300|XP_030568705.1|DNOV	LOC108605073|XP_033150300.1|DBUS
OG0005986	LOC115768885|XP_030569457.1|DNOV	LOC108606325|XP_017851833.1|DBUS
OG0005987	LOC115769097|XP_030569667.1|DNOV	LOC108605472|XP_017850648.1|DBUS
OG0005988	LOC115758228|XP_030554639.1|DNOV	LOC108597128|XP_017839001.2|DBUS
OG0005989	LOC115757837|XP_030554129.1|DNOV	LOC108597143|XP_017839024.1|DBUS
OG0005990	LOC115757875|XP_030554174.1|DNOV	LOC108596378|XP_017837537.1|DBUS
OG0005991	LOC115764511|XP_030563467.1|DNOV	LOC108595474|XP_017836213.1|DBUS
OG0005992	LOC115770500|XP_030571654.1|DNOV	LOC108600493|XP_017843615.1|DBUS
OG0005993	LOC115770501|XP_030571655.1|DNOV	LOC108600494|XP_017843616.1|DBUS
OG0005994	LOC115771526|XP_030573123.1|DNOV	LOC108598477|XP_017840615.1|DBUS
OG0005995	LOC115771534|XP_030573132.1|DNOV	LOC108598524|XP_017840694.1|DBUS
OG0005997	LOC115772025|XP_030573819.1|DNOV	LOC108595147|XP_017835802.1|DBUS
OG0005998	LOC115770035|XP_030570961.1|DNOV	LOC108598878|XP_017841128.2|DBUS
OG0005999	LOC115770839|XP_030572133.1|DNOV	LOC108604748|XP_017849824.1|DBUS
OG0006000	LOC115763100|XP_030561435.1|DNOV	LOC108597361|XP_017839373.1|DBUS
OG0006001	LOC115769456|XP_030570128.1|DNOV	LOC108601091|XP_017844488.1|DBUS
OG0006002	LOC115761537|XP_030559174.1|DNOV	LOC108595114|XP_017835762.1|DBUS
OG0006003	LOC115770104|XP_030571080.1|DNOV	LOC108598472|XP_017840608.1|DBUS
OG0006004	LOC115763750|XP_030562315.1|DNOV	LOC108603049|XP_017846963.1|DBUS
OG0006005	LOC115762186|XP_030560168.1|DNOV	LOC108597632|XP_017839766.1|DBUS
OG0006006	LOC115762265|XP_030560289.1|DNOV	LOC108595424|XP_017836142.1|DBUS
OG0006007	LOC115767454|XP_030567615.1|DNOV	LOC108595078|XP_017835716.1|DBUS
OG0006008	LOC115760295|XP_030557438.1|DNOV	LOC108608458|XP_017855327.1|DBUS
OG0006009	LOC115770505|XP_030571660.1|DNOV	LOC108600063|XP_017842904.1|DBUS
OG0006010	LOC115771382|XP_030572926.1|DNOV	LOC108598178|XP_033149597.1|DBUS
OG0006011	LOC115762549|XP_030560683.1|DNOV	LOC108599485|XP_017841820.2|DBUS
OG0006012	LOC115768994|XP_030569566.1|DNOV	LOC108598143|XP_033150619.1|DBUS
OG0006013	LOC115760729|XP_030558063.1|DNOV	LOC108594902|XP_017835529.1|DBUS
OG0006014	LOC115770468|XP_030571606.1|DNOV	LOC108598891|XP_017841140.1|DBUS
OG0006015	LOC115759093|XP_030555790.1|DNOV	LOC108595969|XP_017836745.1|DBUS
OG0006016	LOC115764583|XP_030563592.1|DNOV	LOC108595472|XP_017836211.1|DBUS
OG0006017	LOC115757995|XP_030554348.1|DNOV	LOC108596093|XP_017837002.1|DBUS
OG0006018	LOC115764441|XP_030563309.1|DNOV	LOC108596404|XP_017837579.1|DBUS
OG0006019	LOC115764464|XP_030563365.1|DNOV	LOC108597479|XP_017839543.1|DBUS
OG0006020	LOC115770221|XP_030571281.1|DNOV	LOC108600846|XP_017844134.1|DBUS
OG0006021	LOC115770287|XP_030571382.1|DNOV	LOC108601078|XP_033150614.1|DBUS
OG0006022	LOC115763364|XP_030561752.1|DNOV	LOC108594310|XP_017834944.1|DBUS
OG0006023	LOC115763903|XP_030562548.1|DNOV	LOC108603793|XP_017848378.1|DBUS
OG0006024	LOC115765171|XP_030564451.1|DNOV	LOC108605487|XP_017850672.1|DBUS
OG0006025	LOC115757957|XP_030554292.1|DNOV	LOC108596696|XP_033148964.1|DBUS
OG0006026	LOC115764654|XP_030563696.1|DNOV	LOC108602018|XP_017845510.1|DBUS
OG0006027	LOC115760456|XP_030557633.1|DNOV	LOC108597081|XP_017838905.1|DBUS
OG0006028	LOC115760567|XP_030557841.1|DNOV	LOC108595187|XP_017835854.1|DBUS, LOC108594939|XP_033149084.1|DBUS
OG0006029	LOC115764499|XP_030563448.1|DNOV	LOC108595475|XP_017836214.1|DBUS
OG0006030	LOC115761964|XP_030559865.1|DNOV	LOC108604424|XP_017849382.1|DBUS
OG0006031	LOC115757846|XP_030554140.1|DNOV	LOC108595167|XP_017835828.1|DBUS
OG0006032	LOC115765254|XP_030564591.1|DNOV	LOC108606545|XP_033150502.1|DBUS
OG0006033	LOC115758003|XP_030554360.1|DNOV	LOC108596094|XP_017837003.1|DBUS
OG0006034	LOC115771678|XP_030573353.1|DNOV	LOC108601447|XP_017844834.1|DBUS
OG0006035	LOC115770834|XP_030572129.1|DNOV	LOC108596408|XP_017837588.1|DBUS
OG0006036	LOC115763554|XP_030562032.1|DNOV	LOC108607613|XP_017854015.1|DBUS
OG0006037	LOC115758257|XP_030554672.1|DNOV	LOC108597455|XP_017839509.1|DBUS
OG0006038	LOC115765704|XP_030565226.1|DNOV	LOC108601785|XP_017845200.1|DBUS
OG0006039	LOC115767432|XP_030567584.1|DNOV	LOC108597415|XP_017839454.1|DBUS
OG0006040	LOC115758021|XP_030554385.1|DNOV	LOC108595208|XP_017835885.1|DBUS
OG0006041	LOC115768979|XP_030569555.1|DNOV	LOC108607007|XP_017853076.1|DBUS
OG0006042	LOC115758026|XP_030554390.1|DNOV	LOC108596633|XP_017838076.1|DBUS
OG0006043	LOC115769738|XP_030570537.1|DNOV	LOC108598358|XP_017840465.1|DBUS
OG0006044	LOC115767039|XP_030567028.1|DNOV	LOC108606956|XP_017853002.1|DBUS
OG0006045	LOC115767447|XP_030567604.1|DNOV	LOC108595156|XP_017835815.1|DBUS
OG0006046	LOC115760487|XP_030557695.1|DNOV	LOC108596449|XP_017837685.1|DBUS
OG0006047	LOC115770042|XP_030570982.1|DNOV	LOC108600105|XP_017842964.2|DBUS
OG0006048	LOC115769004|XP_030569577.1|DNOV	LOC108598484|XP_017840628.1|DBUS
OG0006049	LOC115758909|XP_030555565.1|DNOV, LOC115767264|XP_030567349.1|DNOV	LOC108606517|XP_017852178.1|DBUS
OG0006050	LOC115771612|XP_030573241.1|DNOV	LOC108603964|XP_017848654.1|DBUS
OG0006051	LOC115766888|XP_030566819.1|DNOV	LOC108599342|XP_017841634.1|DBUS, LOC108606707|XP_017852575.1|DBUS
OG0006052	LOC115764492|XP_030563439.1|DNOV	LOC108596896|XP_017838574.1|DBUS
OG0006053	LOC115762831|XP_030561058.1|DNOV	LOC108600403|XP_017843444.1|DBUS
OG0006054	LOC115766728|XP_030566545.1|DNOV	LOC108607403|XP_033150524.1|DBUS
OG0006056	LOC115758027|XP_030554396.1|DNOV	LOC108595488|XP_017836228.1|DBUS
OG0006057	LOC115769602|XP_030570350.1|DNOV	LOC108600668|XP_017843852.1|DBUS
OG0006058	LOC115764076|XP_030562784.1|DNOV	LOC108604727|XP_017849796.1|DBUS
OG0006059	LOC115769749|XP_030570556.1|DNOV	LOC108599661|XP_017842130.2|DBUS
OG0006060	LOC115769757|XP_030570571.1|DNOV	LOC108599663|XP_017842132.1|DBUS
OG0006061	LOC115767877|XP_030568099.1|DNOV	LOC108606281|XP_017851751.1|DBUS
OG0006062	LOC115765784|XP_030565318.1|DNOV	LOC108601966|XP_017845442.1|DBUS
OG0006063	LOC115763607|XP_030562095.1|DNOV	LOC108606033|XP_017851354.2|DBUS
OG0006064	LOC115760591|XP_030557880.1|DNOV	LOC108597510|XP_017839587.1|DBUS
OG0006065	LOC115769948|XP_030570853.1|DNOV	LOC108600082|XP_017842930.2|DBUS
OG0006066	LOC115761921|XP_030559803.1|DNOV	LOC108596459|XP_017837697.1|DBUS
OG0006067	LOC115764452|XP_030563328.1|DNOV	LOC108596038|XP_017836892.1|DBUS
OG0006068	LOC115769013|XP_030569584.1|DNOV	LOC108606276|XP_017851744.1|DBUS
OG0006069	LOC115768790|XP_030569349.1|DNOV	LOC108600810|XP_017844084.1|DBUS
OG0006070	LOC115771973|XP_030573753.1|DNOV	LOC108603849|XP_017848491.1|DBUS
OG0006071	LOC115764999|XP_030564199.1|DNOV	LOC108604444|XP_017849411.1|DBUS
OG0006072	LOC115769954|XP_030570859.1|DNOV	LOC108600084|XP_017842932.1|DBUS
OG0006073	LOC115769793|XP_030570621.1|DNOV	LOC108600982|XP_017844333.1|DBUS
OG0006074	LOC115768853|XP_030569413.1|DNOV	LOC108606926|XP_017852964.1|DBUS
OG0006075	LOC115768263|XP_030568653.1|DNOV	LOC108606930|XP_017852969.1|DBUS
OG0006076	LOC115762626|XP_030560792.1|DNOV	LOC108596780|XP_017838369.1|DBUS
OG0006077	LOC115771442|XP_030573011.1|DNOV	LOC108600570|XP_017843726.1|DBUS
OG0006078	LOC115771441|XP_030573010.1|DNOV	LOC108600481|XP_017843589.1|DBUS
OG0006079	LOC115770302|XP_030571397.1|DNOV	LOC108601028|XP_017844396.2|DBUS
OG0006080	LOC115770300|XP_030571396.1|DNOV	LOC108600017|XP_017842823.2|DBUS
OG0006081	LOC115758296|XP_030554723.1|DNOV	LOC108595200|XP_017835877.1|DBUS
OG0006082	LOC115758305|XP_030554733.1|DNOV	LOC108595306|XP_017836012.1|DBUS
OG0006083	LOC115771559|XP_030573164.1|DNOV	LOC108599881|XP_017842548.1|DBUS
OG0006084	LOC115767826|XP_030568030.1|DNOV	LOC108599622|XP_017842070.1|DBUS
OG0006085	LOC115770424|XP_030571553.1|DNOV	LOC108598552|XP_017840724.1|DBUS
OG0006086	LOC115770250|XP_030571321.1|DNOV	LOC108598335|XP_033149467.1|DBUS
OG0006087	LOC115760489|XP_030557696.1|DNOV	LOC108597107|XP_017838969.1|DBUS
OG0006088	LOC115766536|XP_030566368.1|DNOV	LOC108598752|XP_017840977.1|DBUS
OG0006089	LOC115768277|XP_030568675.1|DNOV	LOC108605680|XP_017850960.1|DBUS
OG0006090	LOC115762705|XP_030560889.1|DNOV	LOC108598554|XP_033149691.1|DBUS
OG0006091	LOC115762779|XP_030560990.1|DNOV	LOC108599177|XP_017841453.1|DBUS
OG0006092	LOC115768840|XP_030569397.1|DNOV	LOC108605655|XP_017850930.1|DBUS
OG0006093	LOC115763967|XP_030562631.1|DNOV	LOC108595988|XP_017836765.2|DBUS
OG0006094	LOC115768409|XP_030568841.1|DNOV	LOC108600203|XP_017843108.1|DBUS
OG0006095	LOC115762103|XP_030560065.1|DNOV	LOC108595065|XP_017835700.1|DBUS
OG0006096	LOC115764167|XP_030562915.1|DNOV	LOC117135040|XP_033150761.1|DBUS, LOC108596615|XP_017838046.1|DBUS
OG0006097	LOC115768035|XP_030568321.1|DNOV	LOC108600430|XP_033150611.1|DBUS
OG0006098	LOC115758594|XP_030555174.1|DNOV	LOC108608350|XP_017855184.1|DBUS
OG0006099	LOC115769123|XP_030569707.1|DNOV	LOC108595352|XP_017836065.1|DBUS
OG0006100	LOC115757921|XP_030554245.1|DNOV	LOC108595436|XP_017836155.1|DBUS
OG0006101	LOC115763958|XP_030562608.1|DNOV	LOC108600361|XP_017843386.2|DBUS, LOC117134981|XP_033150555.1|DBUS
OG0006102	LOC115760942|XP_030558386.1|DNOV	LOC108594955|XP_017835577.1|DBUS
