Orthogroup	DNOV.longest_only	DSEC.longest_only
OG0006568	LOC115771870|XP_030573612.1|DNOV	LOC6607565|XP_002032334.2|DSEC
OG0006569	LOC115769641|XP_030570412.1|DNOV	LOC6610932|XP_002035489.1|DSEC
OG0006570	LOC115763659|XP_030562190.1|DNOV	LOC6613920|XP_032576809.1|DSEC
OG0006571	LOC115772120|XP_030573955.1|DNOV	LOC6607456|XP_002032225.1|DSEC
OG0006572	LOC115764891|XP_030564038.1|DNOV	LOC6606920|XP_032578899.1|DSEC
OG0006573	LOC115763794|XP_030562385.1|DNOV	LOC6614118|XP_002038572.1|DSEC
OG0006574	LOC115761933|XP_030559823.1|DNOV	LOC6606957|XP_032579045.1|DSEC
OG0006575	LOC115764885|XP_030564027.1|DNOV	LOC6612694|XP_002037197.1|DSEC
OG0006576	LOC115761852|XP_030559694.1|DNOV	LOC6607817|XP_002032575.1|DSEC
OG0006577	LOC115764980|XP_030564168.1|DNOV	LOC6607288|XP_002032067.1|DSEC
OG0006578	LOC115761850|XP_030559692.1|DNOV	LOC6607816|XP_032576364.1|DSEC
OG0006579	LOC115759859|XP_030556823.1|DNOV	LOC6611714|XP_002036247.1|DSEC
OG0006580	LOC115757769|XP_030554054.1|DNOV	LOC6616777|XP_002041114.1|DSEC
OG0006581	LOC115763655|XP_030562183.1|DNOV	LOC6613916|XP_032579081.1|DSEC
OG0006582	LOC115759525|XP_030556334.1|DNOV	LOC6616701|XP_032576672.1|DSEC
OG0006583	LOC115771597|XP_030573212.1|DNOV	LOC6616762|XP_032578350.1|DSEC
OG0006584	LOC115759858|XP_030556822.1|DNOV	LOC6621135|XP_002045311.1|DSEC
OG0006585	LOC115760265|XP_030557395.1|DNOV	LOC6611623|XP_002036159.2|DSEC
OG0006586	LOC115759474|XP_030556268.1|DNOV	LOC6612789|XP_002037290.1|DSEC
OG0006587	LOC115759473|XP_030556267.1|DNOV	LOC6612788|XP_032577455.1|DSEC
OG0006588	LOC115764877|XP_030564015.1|DNOV	LOC6616824|XP_002041161.1|DSEC
OG0006589	LOC115765747|XP_030565269.1|DNOV	LOC6614169|XP_032577152.1|DSEC
OG0006590	LOC115765623|XP_030565133.1|DNOV	LOC6614160|XP_002038613.1|DSEC
OG0006591	LOC115770638|XP_030571848.1|DNOV	LOC6616402|XP_002040762.2|DSEC
OG0006592	LOC115761291|XP_030558878.1|DNOV	LOC6607007|XP_002031796.1|DSEC
OG0006593	LOC115761290|XP_030558877.1|DNOV	LOC6607008|XP_002031797.1|DSEC
OG0006594	LOC115769467|XP_030570141.1|DNOV	LOC6605048|XP_002029890.1|DSEC
OG0006595	LOC115760783|XP_030558137.1|DNOV	LOC6609374|XP_002034063.1|DSEC
OG0006596	LOC115760640|XP_030557958.1|DNOV	LOC6609878|XP_002034528.1|DSEC
OG0006597	LOC115771167|XP_030572609.1|DNOV	LOC6610496|XP_002035076.1|DSEC
OG0006598	LOC115769227|XP_030569799.1|DNOV	LOC6611939|XP_002036456.1|DSEC
OG0006599	LOC115770171|XP_030571190.1|DNOV	LOC6605216|XP_002030054.1|DSEC
OG0006600	LOC115771026|XP_030572412.1|DNOV	LOC6611164|XP_032573513.1|DSEC
OG0006601	LOC115771133|XP_030572561.1|DNOV	LOC6605403|XP_002030236.1|DSEC
OG0006602	LOC115771134|XP_030572563.1|DNOV	LOC6605402|XP_002030235.1|DSEC
OG0006603	LOC115771123|XP_030572547.1|DNOV	LOC6605401|XP_002030234.1|DSEC
OG0006604	LOC115769879|XP_030570743.1|DNOV	LOC6605861|XP_002030675.1|DSEC
OG0006605	LOC115767619|XP_030567779.1|DNOV	LOC6612313|XP_002036823.1|DSEC
OG0006606	LOC115769460|XP_030570133.1|DNOV	LOC6611034|XP_002035591.2|DSEC
OG0006607	LOC115769703|XP_030570490.1|DNOV	LOC6605183|XP_002030022.2|DSEC
OG0006608	LOC115767935|XP_030568168.1|DNOV	LOC6613929|XP_032579331.1|DSEC
OG0006609	LOC115759615|XP_030556454.1|DNOV	LOC6607269|XP_002032048.1|DSEC
OG0006610	LOC115769592|XP_030570334.1|DNOV	LOC6605875|XP_032575353.1|DSEC
OG0006611	LOC115769852|XP_030570691.1|DNOV	LOC6610420|XP_032574013.1|DSEC
OG0006612	LOC115769627|XP_030570395.1|DNOV	LOC6610421|XP_002035003.1|DSEC
OG0006613	LOC115769734|XP_030570529.1|DNOV	LOC6610422|XP_002035004.1|DSEC
OG0006614	LOC115769854|XP_030570700.1|DNOV	LOC6610423|XP_002035005.1|DSEC
OG0006615	LOC115769410|XP_030570076.1|DNOV	LOC6610427|XP_002035008.1|DSEC
OG0006616	LOC115771269|XP_030572744.1|DNOV	LOC6604947|XP_002029790.1|DSEC
OG0006617	LOC115771064|XP_030572476.1|DNOV	LOC6606112|XP_032573957.1|DSEC
OG0006618	LOC115769758|XP_030570572.1|DNOV	LOC6605108|XP_002029949.1|DSEC
OG0006619	LOC115769967|XP_030570879.1|DNOV	LOC6610463|XP_002035044.1|DSEC
OG0006620	LOC115769949|XP_030570854.1|DNOV	LOC6610466|XP_002035047.1|DSEC
OG0006621	LOC115762635|XP_030560799.1|DNOV	LOC6611117|XP_032573465.1|DSEC
OG0006622	LOC115769524|XP_030570224.1|DNOV	LOC6610229|XP_032573767.1|DSEC
OG0006623	LOC115769946|XP_030570851.1|DNOV	LOC6610220|XP_002034826.1|DSEC
OG0006624	LOC115757892|XP_030554238.1|DNOV	LOC6607876|XP_002032630.1|DSEC
OG0006625	LOC115758301|XP_030554764.1|DNOV	LOC6607877|XP_002032631.2|DSEC
OG0006626	LOC115760616|XP_030557925.1|DNOV	LOC6619128|XP_002043368.1|DSEC
OG0006627	LOC115760636|XP_030557956.1|DNOV	LOC6608114|XP_032570467.1|DSEC
OG0006628	LOC115759759|XP_030556675.1|DNOV	LOC6608117|XP_032570462.1|DSEC
OG0006629	LOC115765500|XP_030565008.1|DNOV	LOC6615285|XP_002039689.1|DSEC
OG0006630	LOC115762445|XP_030560509.1|DNOV	LOC6608662|XP_032571101.1|DSEC
OG0006631	LOC115770535|XP_030571702.1|DNOV	LOC6604791|XP_002029642.1|DSEC
OG0006632	LOC115760503|XP_030557722.1|DNOV	LOC6608869|XP_032571318.1|DSEC
OG0006633	LOC115762816|XP_030561039.1|DNOV	LOC6610365|XP_002034951.1|DSEC
OG0006634	LOC115765851|XP_030565438.1|DNOV	LOC6617304|XP_032583500.1|DSEC
OG0006635	LOC115758488|XP_030555027.1|DNOV	LOC6617396|XP_002041721.1|DSEC
OG0006636	LOC115766845|XP_030566754.1|DNOV	LOC116802042|XP_032580952.1|DSEC
OG0006637	LOC115769892|XP_030570769.1|DNOV	LOC6611026|XP_002035583.2|DSEC
OG0006638	LOC115759456|XP_030556252.1|DNOV	LOC6608333|XP_002033070.1|DSEC
OG0006639	LOC115764876|XP_030564017.1|DNOV	LOC6608331|XP_032572670.1|DSEC
OG0006640	LOC115760651|XP_030557976.1|DNOV	LOC6608088|XP_002032836.1|DSEC
OG0006641	LOC115760972|XP_030558433.1|DNOV	LOC6608433|XP_032571956.1|DSEC
OG0006642	LOC115760610|XP_030557916.1|DNOV	LOC6615622|XP_032570819.1|DSEC
OG0006643	LOC115761734|XP_030559482.1|DNOV	LOC6612996|XP_002037487.1|DSEC
OG0006644	LOC115767175|XP_030567228.1|DNOV	LOC6605249|XP_002030087.1|DSEC
OG0006645	LOC115769261|XP_030569831.1|DNOV	LOC6614699|XP_032583347.1|DSEC
OG0006646	LOC115762410|XP_030560458.1|DNOV	LOC6608730|XP_002033453.1|DSEC
OG0006647	LOC115763683|XP_030562224.1|DNOV	LOC6609856|XP_032570443.1|DSEC
OG0006648	LOC115767654|XP_030567800.1|DNOV	LOC6610413|XP_032575155.1|DSEC
OG0006649	LOC115761106|XP_030558594.1|DNOV	LOC6609921|XP_032571037.1|DSEC
OG0006650	LOC115762564|XP_030560744.1|DNOV	LOC6607891|XP_032571652.1|DSEC
OG0006651	LOC115762668|XP_030560841.1|DNOV	LOC6616388|XP_032575922.1|DSEC
OG0006652	LOC115770136|XP_030571139.1|DNOV	LOC6605213|XP_002030051.1|DSEC
OG0006653	LOC115768097|XP_030568446.1|DNOV	LOC6610492|XP_032575566.1|DSEC
OG0006654	LOC115769723|XP_030570515.1|DNOV	LOC6610203|XP_032573502.1|DSEC
OG0006655	LOC115769367|XP_030570010.1|DNOV	LOC6610589|XP_032573617.1|DSEC
OG0006656	LOC115766984|XP_030566942.1|DNOV	LOC6610805|XP_032574470.1|DSEC
OG0006657	LOC115762200|XP_030560184.1|DNOV	LOC6610117|XP_002034726.1|DSEC
OG0006658	LOC115770207|XP_030571261.1|DNOV	LOC6610708|XP_002035274.1|DSEC
OG0006659	LOC115770354|XP_030571452.1|DNOV	LOC6610705|XP_002035271.1|DSEC
OG0006660	LOC115762872|XP_030561107.1|DNOV	LOC6610975|XP_002035532.1|DSEC
OG0006661	LOC115762689|XP_030560870.1|DNOV	LOC6610994|XP_002035551.1|DSEC
OG0006662	LOC115766003|XP_030565632.1|DNOV	LOC6617346|XP_002041671.1|DSEC
OG0006663	LOC115762680|XP_030560854.1|DNOV	LOC6611046|XP_002035603.2|DSEC
OG0006664	LOC115761197|XP_030558735.1|DNOV	LOC6607436|XP_002032205.1|DSEC
OG0006665	LOC115762748|XP_030560946.1|DNOV	LOC6610181|XP_002034789.1|DSEC
OG0006666	LOC115762109|XP_030560070.1|DNOV	LOC116800487|XP_032571648.1|DSEC
OG0006667	LOC115762912|XP_030561151.1|DNOV	LOC6616360|XP_002040720.1|DSEC
OG0006668	LOC115763071|XP_030561364.1|DNOV	LOC6608099|XP_002032847.2|DSEC
OG0006669	LOC115769743|XP_030570543.1|DNOV	LOC6611099|XP_002035656.1|DSEC
OG0006670	LOC115769744|XP_030570545.1|DNOV	LOC6611103|XP_032574910.1|DSEC
OG0006671	LOC115769539|XP_030570239.1|DNOV	LOC6611104|XP_032573444.1|DSEC
OG0006672	LOC115771257|XP_030572728.1|DNOV	LOC6604897|XP_032574865.1|DSEC
OG0006673	LOC115771262|XP_030572738.1|DNOV	LOC6610855|XP_002035421.1|DSEC
OG0006674	LOC115770191|XP_030571214.1|DNOV	LOC6610253|XP_002034848.1|DSEC
OG0006675	LOC115762838|XP_030561072.1|DNOV	LOC6610721|XP_002035287.1|DSEC
OG0006676	LOC115769576|XP_030570300.1|DNOV	LOC6610887|XP_032575390.1|DSEC
OG0006677	LOC115767151|XP_030567182.1|DNOV	LOC6604867|XP_032574936.1|DSEC
OG0006678	LOC115770499|XP_030571653.1|DNOV	LOC6616349|XP_002040709.1|DSEC
OG0006679	LOC115770974|XP_030572298.1|DNOV	LOC116800957|XP_032573738.1|DSEC
OG0006680	LOC115765063|XP_030564297.1|DNOV	LOC6612772|XP_032577173.1|DSEC
OG0006681	LOC115769538|XP_030570238.1|DNOV	LOC116800919|XP_032573442.1|DSEC
OG0006682	LOC115769781|XP_030570606.1|DNOV	LOC6610919|XP_002035476.2|DSEC
OG0006683	LOC115769856|XP_030570702.1|DNOV	LOC6610920|XP_032575137.1|DSEC
OG0006684	LOC115767154|XP_030567188.1|DNOV	LOC6604866|XP_002029711.1|DSEC
OG0006685	LOC115765227|XP_030564534.1|DNOV	LOC6608412|XP_002033146.2|DSEC
OG0006686	LOC115771037|XP_030572433.1|DNOV	LOC6611071|XP_032575267.1|DSEC
OG0006688	LOC115762603|XP_030560755.1|DNOV	LOC6610970|XP_032575004.1|DSEC
OG0006689	LOC115762723|XP_030560912.1|DNOV	LOC6610378|XP_002034960.2|DSEC
OG0006690	LOC115764875|XP_030564014.1|DNOV	LOC6616819|XP_032578708.1|DSEC
OG0006691	LOC115771131|XP_030572559.1|DNOV	LOC116800914|XP_032573418.1|DSEC
OG0006692	LOC115762814|XP_030561037.1|DNOV	LOC6610367|XP_002034953.2|DSEC
OG0006693	LOC115762569|XP_030560713.1|DNOV	LOC6610543|XP_032576052.1|DSEC
OG0006694	LOC115768017|XP_030568290.1|DNOV	LOC6616117|XP_032581975.1|DSEC
OG0006695	LOC115767165|XP_030567208.1|DNOV	LOC6604878|XP_002029723.1|DSEC
OG0006696	LOC115759348|XP_030556131.1|DNOV	LOC6613593|XP_032583250.1|DSEC
OG0006697	LOC115769782|XP_030570609.1|DNOV	LOC6605033|XP_032576020.1|DSEC
OG0006698	LOC115762935|XP_030561176.1|DNOV	LOC6605978|XP_002030790.1|DSEC
OG0006699	LOC115762868|XP_030561103.1|DNOV	LOC6610552|XP_032575881.1|DSEC
OG0006700	LOC115769931|XP_030570833.1|DNOV	LOC6605003|XP_002029846.1|DSEC
OG0006702	LOC115768095|XP_030568439.1|DNOV	LOC6610161|XP_002034769.1|DSEC
OG0006703	LOC115771292|XP_030572777.1|DNOV	LOC6606016|XP_002030827.1|DSEC
OG0006704	LOC115771297|XP_030572781.1|DNOV	LOC6606017|XP_002030828.1|DSEC
OG0006705	LOC115761087|XP_030558568.1|DNOV	LOC6608278|XP_002033022.1|DSEC
OG0006706	LOC115762414|XP_030560464.1|DNOV	LOC6618883|XP_002043131.1|DSEC
OG0006707	LOC115762045|XP_030559979.1|DNOV	LOC6615760|XP_002040131.2|DSEC
OG0006708	LOC115768155|XP_030568510.1|DNOV	LOC6615020|XP_002039437.1|DSEC
OG0006709	LOC115768589|XP_030569094.1|DNOV	LOC6618573|XP_002042832.1|DSEC
OG0006710	LOC115769983|XP_030570903.1|DNOV	LOC6611031|XP_032575632.1|DSEC
OG0006711	LOC115769420|XP_030570088.1|DNOV	LOC6611033|XP_032573787.1|DSEC
OG0006712	LOC115770997|XP_030572353.1|DNOV	LOC6610494|XP_032575913.1|DSEC
OG0006713	LOC115769912|XP_030570794.1|DNOV	LOC6605187|XP_002030026.1|DSEC
OG0006714	LOC115769908|XP_030570790.1|DNOV	LOC6605188|XP_002030027.1|DSEC
OG0006715	LOC115769638|XP_030570410.1|DNOV	LOC6611036|XP_002035593.2|DSEC
OG0006716	LOC115758345|XP_030554782.1|DNOV	LOC6613191|XP_032583428.1|DSEC
OG0006717	LOC115770395|XP_030571504.1|DNOV	LOC6605451|XP_002030284.1|DSEC
OG0006718	LOC115770399|XP_030571511.1|DNOV	LOC6605452|XP_002030285.1|DSEC
OG0006719	LOC115769822|XP_030570653.1|DNOV	LOC6606036|XP_002030847.2|DSEC
OG0006720	LOC115768535|XP_030568994.1|DNOV	LOC6618295|XP_002042568.2|DSEC
OG0006721	LOC115769379|XP_030570034.1|DNOV	LOC6605443|XP_032575271.1|DSEC
OG0006722	LOC115762842|XP_030561077.1|DNOV	LOC6605939|XP_002030752.1|DSEC
OG0006723	LOC115759792|XP_030556731.1|DNOV	LOC6611479|XP_032578165.1|DSEC
OG0006724	LOC115761561|XP_030559205.1|DNOV	LOC6619622|XP_002043837.1|DSEC
OG0006725	LOC115761839|XP_030559681.1|DNOV	LOC6607805|XP_002032563.1|DSEC
OG0006726	LOC115771779|XP_030573499.1|DNOV	LOC6606406|XP_032579472.1|DSEC
OG0006727	LOC115761837|XP_030559678.1|DNOV	LOC6607803|XP_002032561.1|DSEC
OG0006728	LOC115770939|XP_030572259.1|DNOV	LOC6607157|XP_002031943.1|DSEC
OG0006731	LOC115759770|XP_030556697.1|DNOV	LOC6611471|XP_002036012.2|DSEC
OG0006732	LOC115771245|XP_030572706.1|DNOV	LOC6604826|XP_032575244.1|DSEC
OG0006733	LOC115771136|XP_030572567.1|DNOV	LOC6616448|XP_002040809.1|DSEC
OG0006734	LOC115770868|XP_030572168.1|DNOV	LOC6611081|XP_002035638.1|DSEC
OG0006735	LOC115762946|XP_030561191.1|DNOV	LOC6604832|XP_002029677.1|DSEC
OG0006736	LOC115771264|XP_030572740.1|DNOV	LOC6610853|XP_002035419.1|DSEC
OG0006737	LOC115771067|XP_030572479.1|DNOV	LOC6606108|XP_032575003.1|DSEC
OG0006738	LOC115757852|XP_030554146.1|DNOV	LOC6609061|XP_002033764.1|DSEC
OG0006739	LOC115769360|XP_030570003.1|DNOV	LOC6610905|XP_002035467.1|DSEC
OG0006740	LOC115769906|XP_030570788.1|DNOV	LOC6604816|XP_002029660.1|DSEC
OG0006741	LOC115769904|XP_030570785.1|DNOV	LOC6604815|XP_002029659.1|DSEC
OG0006742	LOC115761646|XP_030559340.1|DNOV	LOC6606206|XP_002031014.1|DSEC
OG0006743	LOC115759185|XP_030555921.1|DNOV	LOC6621105|XP_032575133.1|DSEC
OG0006744	LOC115762560|XP_030560702.1|DNOV	LOC6605112|XP_002029953.1|DSEC
OG0006745	LOC115770771|XP_030572045.1|DNOV	LOC6616900|XP_032577923.1|DSEC
OG0006746	LOC115771124|XP_030572548.1|DNOV	LOC6604894|XP_032573698.1|DSEC
OG0006747	LOC115762558|XP_030560698.1|DNOV	LOC116801092|XP_032574574.1|DSEC
OG0006748	LOC115769156|XP_030569710.1|DNOV	LOC6615906|XP_032580931.1|DSEC
OG0006750	LOC115765197|XP_030564493.1|DNOV	LOC6620312|XP_002044520.2|DSEC
OG0006752	LOC115766924|XP_030566869.1|DNOV	LOC6610692|XP_032575050.1|DSEC
OG0006753	LOC115766983|XP_030566941.1|DNOV	LOC6610694|XP_002035260.1|DSEC
OG0006754	LOC115762688|XP_030560869.1|DNOV	LOC6610141|XP_002034750.2|DSEC
OG0006755	LOC115769729|XP_030570525.1|DNOV	LOC6610201|XP_002034808.1|DSEC
OG0006756	LOC115762805|XP_030561019.1|DNOV	LOC6610966|XP_002035523.1|DSEC
OG0006757	LOC115762653|XP_030560819.1|DNOV	LOC6610965|XP_002035522.1|DSEC
OG0006758	LOC115771155|XP_030572588.1|DNOV	LOC6610503|XP_002035083.1|DSEC
OG0006759	LOC115771082|XP_030572493.1|DNOV	LOC6610502|XP_002035082.1|DSEC
OG0006760	LOC115770046|XP_030570989.1|DNOV	LOC6616395|XP_032575366.1|DSEC
OG0006761	LOC115765702|XP_030565223.1|DNOV	LOC6614028|XP_002038482.1|DSEC
OG0006762	LOC115765247|XP_030564573.1|DNOV	LOC6615206|XP_032581895.1|DSEC
OG0006763	LOC115760525|XP_030557763.1|DNOV	LOC6609802|XP_002034456.1|DSEC
OG0006764	LOC115764578|XP_030563587.1|DNOV	LOC6609090|XP_002033793.1|DSEC
OG0006765	LOC115761115|XP_030558606.1|DNOV	LOC6609799|XP_002034453.1|DSEC
OG0006766	LOC115769973|XP_030570886.1|DNOV	LOC6610345|XP_002034931.2|DSEC
OG0006767	LOC115767550|XP_030567695.1|DNOV	LOC6616412|XP_002040772.1|DSEC
OG0006768	LOC115767431|XP_030567582.1|DNOV	LOC6616411|XP_002040771.1|DSEC
OG0006769	LOC115768085|XP_030568424.1|DNOV	LOC6616413|XP_002040773.1|DSEC
OG0006770	LOC115769883|XP_030570747.1|DNOV	LOC6610929|XP_002035486.1|DSEC
OG0006771	LOC115768758|XP_030569308.1|DNOV	LOC6615054|XP_032580392.1|DSEC
OG0006772	LOC115760796|XP_030558151.1|DNOV	LOC6608053|XP_002032801.1|DSEC
OG0006773	LOC115771019|XP_030572400.1|DNOV	LOC6610570|XP_002035143.1|DSEC
OG0006774	LOC115771579|XP_030573194.1|DNOV	LOC6619382|XP_032574027.1|DSEC
OG0006775	LOC115762919|XP_030561159.1|DNOV	LOC116800906|XP_032573257.1|DSEC
OG0006776	LOC115769359|XP_030570001.1|DNOV	LOC6610696|XP_002035262.1|DSEC
OG0006777	LOC115769365|XP_030570007.1|DNOV	LOC6606051|XP_002030862.1|DSEC
OG0006778	LOC115769780|XP_030570605.1|DNOV	LOC6610470|XP_002035051.1|DSEC
OG0006779	LOC115765808|XP_030565383.1|DNOV	LOC6610333|XP_002034919.1|DSEC
OG0006780	LOC115771154|XP_030572587.1|DNOV	LOC6611163|XP_002035720.1|DSEC
OG0006782	LOC115762793|XP_030561006.1|DNOV	LOC6610359|XP_032573128.1|DSEC
OG0006783	LOC115762088|XP_030560043.1|DNOV	LOC6609327|XP_032572076.1|DSEC
OG0006784	LOC115769502|XP_030570182.1|DNOV	LOC6610771|XP_032573739.1|DSEC
OG0006785	LOC115762139|XP_030560110.1|DNOV	LOC6615502|XP_002039881.1|DSEC
OG0006786	LOC115760776|XP_030558126.1|DNOV	LOC6609821|XP_002034475.1|DSEC
OG0006787	LOC115765875|XP_030565476.1|DNOV	LOC6605316|XP_002030153.1|DSEC
OG0006788	LOC115765961|XP_030565578.1|DNOV	LOC6605317|XP_002030154.2|DSEC
OG0006789	LOC115765379|XP_030564763.1|DNOV	LOC6617997|XP_002042305.1|DSEC
OG0006790	LOC115763153|XP_030561463.1|DNOV	LOC6613149|XP_002037630.1|DSEC
OG0006791	LOC115769325|XP_030569921.1|DNOV	LOC6605417|XP_032575392.1|DSEC
OG0006792	LOC115769775|XP_030570600.1|DNOV	LOC6605080|XP_002029921.1|DSEC
OG0006793	LOC115769603|XP_030570353.1|DNOV	LOC6605085|XP_002029926.1|DSEC
OG0006794	LOC115759775|XP_030556705.1|DNOV	LOC6607889|XP_002032643.1|DSEC
OG0006795	LOC115770487|XP_030571630.1|DNOV	LOC6610703|XP_002035269.1|DSEC
OG0006796	LOC115771420|XP_030572982.1|DNOV	LOC6616464|XP_002040825.1|DSEC
OG0006797	LOC115763098|XP_030561398.1|DNOV	LOC6611946|XP_002036463.1|DSEC
OG0006798	LOC115771219|XP_030572680.1|DNOV	LOC6604937|XP_002029780.1|DSEC
OG0006799	LOC115769507|XP_030570198.1|DNOV	LOC6605043|XP_002029885.1|DSEC
OG0006800	LOC115769498|XP_030570177.1|DNOV	LOC6605617|XP_032575692.1|DSEC
OG0006801	LOC115765292|XP_030564643.1|DNOV	LOC6620446|XP_002044653.2|DSEC
OG0006802	LOC115762373|XP_030560409.1|DNOV	LOC6609303|XP_002033993.1|DSEC
OG0006803	LOC115762084|XP_030560036.1|DNOV	LOC6608592|XP_002033326.1|DSEC
OG0006804	LOC115769916|XP_030570799.1|DNOV	LOC6605093|XP_032574733.1|DSEC
OG0006805	LOC115762457|XP_030560520.1|DNOV	LOC6608887|XP_032570471.1|DSEC
OG0006806	LOC115762605|XP_030560760.1|DNOV	LOC6605952|XP_032574929.1|DSEC
OG0006807	LOC115771568|XP_030573177.1|DNOV	LOC6619368|XP_032576035.1|DSEC
OG0006808	LOC115762180|XP_030560161.1|DNOV	LOC6608345|XP_002033082.1|DSEC
OG0006809	LOC115771056|XP_030572464.1|DNOV	LOC6610634|XP_002035201.1|DSEC
OG0006810	LOC115770056|XP_030571008.1|DNOV	LOC6605868|XP_032573721.1|DSEC
OG0006811	LOC115771644|XP_030573307.1|DNOV	LOC6617051|XP_032577095.1|DSEC
OG0006812	LOC115770897|XP_030572195.1|DNOV	LOC6604856|XP_002029701.1|DSEC
OG0006813	LOC115765677|XP_030565231.1|DNOV	LOC116801652|XP_032578423.1|DSEC
OG0006814	LOC115771125|XP_030572551.1|DNOV	LOC6605405|XP_002030238.1|DSEC
OG0006815	LOC115771055|XP_030572463.1|DNOV	LOC6610636|XP_032573945.1|DSEC
OG0006816	LOC115771043|XP_030572443.1|DNOV	LOC6610637|XP_032573824.1|DSEC
OG0006817	LOC115769809|XP_030570637.1|DNOV	LOC6610455|XP_032573918.1|DSEC
OG0006818	LOC115769709|XP_030570498.1|DNOV	LOC6610243|XP_032575025.1|DSEC
OG0006819	LOC115769958|XP_030570863.1|DNOV	LOC6619364|XP_002043581.1|DSEC
OG0006820	LOC115771448|XP_030573022.1|DNOV	LOC6619369|XP_002043585.1|DSEC
OG0006821	LOC115763294|XP_030561642.1|DNOV	LOC6612127|XP_032583485.1|DSEC
OG0006822	LOC115761833|XP_030559657.1|DNOV	LOC6610089|XP_002034705.1|DSEC
OG0006823	LOC115769801|XP_030570628.1|DNOV	LOC6606011|XP_032574999.1|DSEC
OG0006824	LOC115769920|XP_030570805.1|DNOV	LOC6610874|XP_002035437.1|DSEC
OG0006825	LOC115769766|XP_030570589.1|DNOV	LOC6605529|XP_002030360.1|DSEC
OG0006826	LOC115769685|XP_030570465.1|DNOV	LOC6605993|XP_032573319.1|DSEC
OG0006827	LOC115759431|XP_030556198.1|DNOV	LOC6614214|XP_002038659.1|DSEC
OG0006828	LOC115769269|XP_030569840.1|DNOV	LOC6611940|XP_002036457.1|DSEC
OG0006829	LOC115769769|XP_030570592.1|DNOV	LOC6610935|XP_002035492.1|DSEC
OG0006831	LOC115767164|XP_030567206.1|DNOV	LOC6604877|XP_032574167.1|DSEC
OG0006832	LOC115771164|XP_030572605.1|DNOV	LOC6604920|XP_002029763.1|DSEC
OG0006833	LOC115769393|XP_030570054.1|DNOV	LOC6616441|XP_032574598.1|DSEC
OG0006834	LOC115770444|XP_030571580.1|DNOV	LOC6607373|XP_002032146.1|DSEC
OG0006835	LOC115771006|XP_030572367.1|DNOV	LOC6604821|XP_002029666.1|DSEC
OG0006836	LOC115760425|XP_030557597.1|DNOV	LOC6610529|XP_002035109.1|DSEC
OG0006837	LOC115762822|XP_030561043.1|DNOV	LOC6610758|XP_002035324.1|DSEC
OG0006838	LOC115769635|XP_030570407.1|DNOV	LOC6605120|XP_032575217.1|DSEC
OG0006839	LOC115762823|XP_030561045.1|DNOV	LOC6610752|XP_002035318.1|DSEC
OG0006840	LOC115763536|XP_030562012.1|DNOV	LOC6613637|XP_002038107.1|DSEC
OG0006841	LOC115762867|XP_030561101.1|DNOV	LOC6610781|XP_002035347.1|DSEC
OG0006842	LOC115767168|XP_030567211.1|DNOV	LOC6610650|XP_002035217.2|DSEC
OG0006843	LOC115765140|XP_030564403.1|DNOV	LOC6616049|XP_002040415.1|DSEC
OG0006844	LOC115761936|XP_030559831.1|DNOV	LOC6621662|XP_002045767.2|DSEC
OG0006845	LOC115769939|XP_030570842.1|DNOV	LOC6606042|XP_002030853.1|DSEC
OG0006846	LOC115771060|XP_030572471.1|DNOV	LOC6611057|XP_032575782.1|DSEC
OG0006847	LOC115771051|XP_030572458.1|DNOV	LOC6611059|XP_032574543.1|DSEC
OG0006848	LOC115760904|XP_030558331.1|DNOV	LOC6615372|XP_032570585.1|DSEC
OG0006849	LOC115771092|XP_030572510.1|DNOV	LOC6604907|XP_002029750.1|DSEC
OG0006850	LOC115771093|XP_030572511.1|DNOV	LOC6604908|XP_002029751.2|DSEC
OG0006851	LOC115771202|XP_030572659.1|DNOV	LOC6604912|XP_032574878.1|DSEC
OG0006852	LOC115761287|XP_030558874.1|DNOV	LOC6608518|XP_032570190.1|DSEC
OG0006853	LOC115762898|XP_030561132.1|DNOV	LOC6604848|XP_032575229.1|DSEC
OG0006854	LOC115761015|XP_030558489.1|DNOV	LOC6608430|XP_032571085.1|DSEC
OG0006855	LOC115770357|XP_030571458.1|DNOV	LOC6605461|XP_002030294.1|DSEC
OG0006856	LOC115760804|XP_030558163.1|DNOV	LOC6609796|XP_002034450.2|DSEC
OG0006857	LOC115762308|XP_030560334.1|DNOV	LOC6619136|XP_032571761.1|DSEC
OG0006858	LOC115770403|XP_030571525.1|DNOV	LOC6604790|XP_002029641.2|DSEC
OG0006859	LOC115760634|XP_030557947.1|DNOV	LOC6608060|XP_032571376.1|DSEC
OG0006861	LOC115762171|XP_030560147.1|DNOV	LOC6608894|XP_032572664.1|DSEC
OG0006862	LOC115770408|XP_030571527.1|DNOV	LOC6604968|XP_032574689.1|DSEC
OG0006863	LOC115764362|XP_030563182.1|DNOV	LOC6614853|XP_002039271.1|DSEC
OG0006864	LOC115760692|XP_030558020.1|DNOV	LOC6608911|XP_002033625.1|DSEC
OG0006865	LOC115772009|XP_030573800.1|DNOV	LOC6616742|XP_032577970.1|DSEC
OG0006866	LOC115762145|XP_030560117.1|DNOV	LOC6615557|XP_002039931.2|DSEC
OG0006867	LOC115761136|XP_030558656.1|DNOV	LOC6609691|XP_002034349.2|DSEC
