Orthogroup	DNOV.longest_only	DSUZ.longest_only
OG0006096	LOC115764167|XP_030562915.1|DNOV	LOC108009016|XP_016928476.1|DSUZ
OG0006097	LOC115768035|XP_030568321.1|DNOV	LOC108015526|XP_036670967.1|DSUZ
OG0006098	LOC115758594|XP_030555174.1|DNOV	LOC108021091|XP_016945103.1|DSUZ
OG0006099	LOC115769123|XP_030569707.1|DNOV	LOC108009695|XP_016929734.1|DSUZ
OG0006100	LOC115757921|XP_030554245.1|DNOV	LOC108008682|XP_016928065.1|DSUZ
OG0006101	LOC115763958|XP_030562608.1|DNOV	LOC108007355|XP_016926498.1|DSUZ
OG0006102	LOC115760942|XP_030558386.1|DNOV	LOC108008504|XP_016927858.1|DSUZ
OG0006103	LOC115768179|XP_030568546.1|DNOV	LOC108004596|XP_036676951.1|DSUZ
OG0006104	LOC115767209|XP_030567263.1|DNOV	LOC108021826|XP_016946119.1|DSUZ
OG0006105	LOC115767193|XP_030567244.1|DNOV	LOC108004770|XP_016923305.1|DSUZ
OG0006106	LOC115769499|XP_030570183.1|DNOV	LOC108015871|XP_036671081.1|DSUZ
OG0006107	LOC115770678|XP_030571961.1|DNOV	LOC108009819|XP_016929990.1|DSUZ
OG0006108	LOC115764436|XP_030563299.1|DNOV	LOC108015301|XP_016937167.1|DSUZ
OG0006109	LOC115771460|XP_030573036.1|DNOV	LOC108007707|XP_016926940.1|DSUZ
OG0006110	LOC115770199|XP_030571252.1|DNOV	LOC108015927|XP_016937996.2|DSUZ
OG0006111	LOC115765580|XP_030565124.1|DNOV	LOC108009592|XP_016929553.1|DSUZ
OG0006112	LOC115758288|XP_030554716.1|DNOV	LOC108008388|XP_016927722.1|DSUZ
OG0006113	LOC115771023|XP_030572409.1|DNOV	LOC108005199|XP_016923873.2|DSUZ
OG0006114	LOC115763972|XP_030562635.1|DNOV	LOC108014783|XP_016936465.2|DSUZ
OG0006115	LOC115757958|XP_030554294.1|DNOV	LOC108010222|XP_016930555.1|DSUZ
OG0006116	LOC115757815|XP_030554097.1|DNOV	LOC108010304|XP_016930676.1|DSUZ
OG0006117	LOC115767498|XP_030567667.1|DNOV	LOC108009098|XP_016928651.1|DSUZ
OG0006118	LOC115758268|XP_030554689.1|DNOV	LOC108009292|XP_016929011.1|DSUZ
OG0006119	LOC115757888|XP_030554192.1|DNOV	LOC108019777|XP_016943242.1|DSUZ
OG0006120	LOC115764561|XP_030563545.1|DNOV	LOC108008415|XP_016927749.1|DSUZ
OG0006121	LOC115770183|XP_030571204.1|DNOV	LOC108017621|XP_036670678.1|DSUZ
OG0006122	LOC115766804|XP_030566689.1|DNOV	LOC108020338|XP_016943977.1|DSUZ
OG0006123	LOC115757885|XP_030554184.1|DNOV	LOC108010050|XP_016930350.1|DSUZ
OG0006124	LOC115771917|XP_030573668.1|DNOV	LOC108020645|XP_016944488.2|DSUZ
OG0006125	LOC115767866|XP_030568088.1|DNOV	LOC108007277|XP_036670993.1|DSUZ
OG0006126	LOC115770989|XP_030572340.1|DNOV	LOC108005886|XP_036671116.1|DSUZ
OG0006127	LOC115770168|XP_030571188.1|DNOV	LOC108014254|XP_016935781.2|DSUZ
OG0006128	LOC115770073|XP_030571038.1|DNOV	LOC108011363|XP_016931967.1|DSUZ
OG0006129	LOC115771301|XP_030573192.1|DNOV, LOC115770241|XP_030571308.1|DNOV	LOC108014252|XP_036671245.1|DSUZ
OG0006130	LOC115766319|XP_030566071.1|DNOV	LOC108011378|XP_016931984.2|DSUZ
OG0006131	LOC115768102|XP_030568459.1|DNOV	LOC108011376|XP_016931981.2|DSUZ
OG0006132	LOC115769824|XP_030570659.1|DNOV	LOC108011380|XP_016931986.2|DSUZ
OG0006133	LOC115766328|XP_030566082.1|DNOV	LOC108011372|XP_036671251.1|DSUZ
OG0006134	LOC115770033|XP_030570956.1|DNOV	LOC108011741|XP_036670422.1|DSUZ
OG0006135	LOC115770544|XP_030571711.1|DNOV	LOC108011371|XP_016931976.2|DSUZ
OG0006136	LOC115766995|XP_030566979.1|DNOV	LOC108020837|XP_016944710.1|DSUZ
OG0006137	LOC115770319|XP_030571415.1|DNOV	LOC108012732|XP_016933653.1|DSUZ
OG0006138	LOC115757902|XP_030554210.1|DNOV	LOC108019669|XP_036670084.1|DSUZ
OG0006139	LOC115764587|XP_030563598.1|DNOV	LOC108018100|XP_016941003.1|DSUZ
OG0006140	LOC115758022|XP_030554386.1|DNOV	LOC108009858|XP_016930047.1|DSUZ
OG0006141	LOC115766549|XP_030566384.1|DNOV	LOC108009444|XP_036669139.1|DSUZ
OG0006142	LOC115771575|XP_030573189.1|DNOV	LOC108020751|XP_036670977.1|DSUZ, LOC108011768|XP_036672438.1|DSUZ
OG0006143	LOC115769381|XP_030570040.1|DNOV	LOC108006710|XP_016925740.1|DSUZ
OG0006144	LOC115769178|XP_030569746.1|DNOV	LOC108012902|XP_016933901.1|DSUZ
OG0006145	LOC115770219|XP_030571282.1|DNOV	LOC108012618|XP_016933527.1|DSUZ
OG0006146	LOC115763547|XP_030562023.1|DNOV	LOC108008870|XP_016928268.1|DSUZ
OG0006147	LOC115761911|XP_030559788.1|DNOV	LOC108006967|XP_036673123.1|DSUZ
OG0006148	LOC115770276|XP_030571360.1|DNOV	LOC108005852|XP_016924709.1|DSUZ
OG0006149	LOC115766871|XP_030566795.1|DNOV	LOC108006717|XP_036671584.1|DSUZ
OG0006150	LOC115766853|XP_030566772.1|DNOV	LOC108006708|XP_016925736.2|DSUZ
OG0006151	LOC115763605|XP_030562093.1|DNOV	LOC108019900|XP_016943480.1|DSUZ
OG0006153	LOC115758159|XP_030554558.1|DNOV	LOC108008424|XP_016927760.1|DSUZ
OG0006154	LOC115766198|XP_030565907.1|DNOV	LOC108013788|XP_016935245.2|DSUZ, LOC118877698|XP_036673425.1|DSUZ
OG0006155	LOC115761943|XP_030559839.1|DNOV	LOC108015855|XP_016937911.2|DSUZ
OG0006156	LOC115770785|XP_030572065.1|DNOV	LOC108018536|XP_036673168.1|DSUZ
OG0006157	LOC115760447|XP_030557620.1|DNOV	LOC108008425|XP_016927762.1|DSUZ
OG0006158	LOC115769326|XP_030569923.1|DNOV	LOC108012918|XP_016933929.1|DSUZ
OG0006159	LOC115757913|XP_030554228.1|DNOV	LOC108008490|XP_016927839.1|DSUZ
OG0006160	LOC115760433|XP_030557607.1|DNOV	LOC108014521|XP_016936150.2|DSUZ, LOC108008465|XP_016927808.2|DSUZ
OG0006161	LOC115762197|XP_030560181.1|DNOV	LOC108009354|XP_016929143.1|DSUZ
OG0006162	LOC115766799|XP_030566684.1|DNOV	LOC108020364|XP_016944063.1|DSUZ
OG0006163	LOC115763280|XP_030561623.1|DNOV	LOC108008989|XP_016928421.1|DSUZ
OG0006165	LOC115767254|XP_030567325.1|DNOV	LOC108015873|XP_016937930.2|DSUZ
OG0006166	LOC115759946|XP_030556946.1|DNOV	LOC108008130|XP_016927412.1|DSUZ
OG0006167	LOC115760607|XP_030557910.1|DNOV, LOC115760609|XP_030557915.1|DNOV, LOC115760608|XP_030557912.1|DNOV	LOC108008338|XP_016927656.1|DSUZ
OG0006168	LOC115768673|XP_030569216.1|DNOV	LOC108011121|XP_016931682.1|DSUZ
OG0006169	LOC115768281|XP_030568678.1|DNOV, LOC115768280|XP_030568677.1|DNOV	LOC118878484|XP_036677382.1|DSUZ, LOC108004582|XP_016923010.2|DSUZ
OG0006170	LOC115767834|XP_030568036.1|DNOV	LOC108009129|XP_016928721.1|DSUZ
OG0006171	LOC115771029|XP_030572423.1|DNOV	LOC108012706|XP_016933622.1|DSUZ
OG0006172	LOC115771090|XP_030572503.1|DNOV	LOC108011181|XP_016931761.2|DSUZ
OG0006173	LOC115758614|XP_030555207.1|DNOV	LOC108010598|XP_016930979.1|DSUZ, LOC108010514|XP_016930882.1|DSUZ
OG0006174	LOC115766994|XP_030566964.1|DNOV	LOC108007752|XP_016926996.2|DSUZ, LOC108015795|XP_016937842.2|DSUZ
OG0006175	LOC115760995|XP_030558465.1|DNOV, LOC115760997|XP_030558468.1|DNOV	LOC108009768|XP_016929886.1|DSUZ
OG0006176	LOC115763161|XP_030561474.1|DNOV	LOC108012659|XP_016933578.1|DSUZ, LOC108012976|XP_016934034.1|DSUZ
OG0006177	LOC115767462|XP_030567627.1|DNOV	LOC108006817|XP_016925853.2|DSUZ, LOC118878131|XP_036675590.1|DSUZ
OG0006181	LOC115761897|XP_030559763.1|DNOV	LOC108017556|XP_036672525.1|DSUZ
OG0006182	LOC115772118|XP_030573952.1|DNOV	LOC108016070|XP_036673172.1|DSUZ
OG0006183	LOC115764829|XP_030563938.1|DNOV	LOC118876767|XP_036672683.1|DSUZ, LOC108020858|XP_016944735.1|DSUZ
OG0006184	LOC115771752|XP_030573462.1|DNOV	LOC108016182|XP_016938294.1|DSUZ
OG0006185	LOC115764003|XP_030562682.1|DNOV	LOC108006436|XP_036673308.1|DSUZ
OG0006186	LOC115771757|XP_030573466.1|DNOV	LOC108016192|XP_016938305.2|DSUZ
OG0006187	LOC115761389|XP_030559001.1|DNOV	LOC108018585|XP_036675591.1|DSUZ
OG0006188	LOC115767330|XP_030567435.1|DNOV	LOC108015048|XP_036676416.1|DSUZ
OG0006189	LOC115767331|XP_030567440.1|DNOV	LOC108015047|XP_016936776.1|DSUZ
OG0006190	LOC115761748|XP_030559507.1|DNOV	LOC108017313|XP_016939825.2|DSUZ
OG0006191	LOC115764811|XP_030563917.1|DNOV	LOC108020146|XP_016943735.2|DSUZ
OG0006192	LOC115769046|XP_030569615.1|DNOV	LOC108016838|XP_016939152.2|DSUZ
OG0006193	LOC115767821|XP_030568020.1|DNOV	LOC108006562|XP_016925583.1|DSUZ
OG0006194	LOC115765138|XP_030564397.1|DNOV	LOC108006326|XP_016925315.1|DSUZ
OG0006195	LOC115767788|XP_030567979.1|DNOV	LOC108005476|XP_016924266.1|DSUZ
OG0006196	LOC115761864|XP_030559716.1|DNOV	LOC108010605|XP_016930987.1|DSUZ
OG0006197	LOC115766788|XP_030566664.1|DNOV	LOC108020340|XP_036669789.1|DSUZ
OG0006198	LOC115766867|XP_030566788.1|DNOV	LOC108016735|XP_036676694.1|DSUZ
OG0006199	LOC115771794|XP_030573524.1|DNOV	LOC108014565|XP_016936205.2|DSUZ
OG0006200	LOC115772110|XP_030573937.1|DNOV	LOC108020789|XP_036674597.1|DSUZ
OG0006201	LOC115764398|XP_030563238.1|DNOV	LOC108010452|XP_016930804.1|DSUZ
OG0006202	LOC115764372|XP_030563194.1|DNOV	LOC108010414|XP_036675997.1|DSUZ
OG0006203	LOC115767257|XP_030567333.1|DNOV	LOC108011139|XP_016931707.1|DSUZ
OG0006204	LOC115757718|XP_030553942.1|DNOV	LOC108014625|XP_016936277.2|DSUZ, LOC108006781|XP_016925821.1|DSUZ
OG0006205	LOC115765116|XP_030564370.1|DNOV	LOC108015317|XP_016937195.1|DSUZ
OG0006206	LOC115769258|XP_030569828.1|DNOV	LOC108018914|XP_016941994.1|DSUZ
OG0006207	LOC115765963|XP_030565576.1|DNOV	LOC108015420|XP_016937342.1|DSUZ
OG0006208	LOC115759979|XP_030556992.1|DNOV	LOC108013047|XP_016934147.1|DSUZ
OG0006209	LOC115765400|XP_030564795.1|DNOV	LOC108005435|XP_016924210.1|DSUZ
OG0006210	LOC115767282|XP_030567373.1|DNOV	LOC108014920|XP_036676604.1|DSUZ
OG0006211	LOC115758476|XP_030555013.1|DNOV	LOC108021324|XP_036678352.1|DSUZ
OG0006212	LOC115758473|XP_030555009.1|DNOV	LOC108021312|XP_016945459.1|DSUZ
OG0006213	LOC115764704|XP_030563762.1|DNOV	LOC118877828|XP_036673896.1|DSUZ, LOC108011605|XP_016932264.1|DSUZ
OG0006214	LOC115766394|XP_030566166.1|DNOV	LOC108006289|XP_016925238.1|DSUZ
OG0006215	LOC115767382|XP_030567502.1|DNOV	LOC108004652|XP_016923094.1|DSUZ
OG0006216	LOC115772047|XP_030573846.1|DNOV	LOC108016166|XP_016938276.1|DSUZ
OG0006217	LOC115764332|XP_030563142.1|DNOV	LOC108016974|XP_016939405.1|DSUZ
OG0006218	LOC115769284|XP_030569868.1|DNOV	LOC108021025|XP_016944995.1|DSUZ
OG0006219	LOC115768901|XP_030569477.1|DNOV	LOC108016765|XP_016939019.1|DSUZ
OG0006220	LOC115766925|XP_030566874.1|DNOV	LOC118877370|XP_036671794.1|DSUZ
OG0006221	LOC115761889|XP_030559752.1|DNOV	LOC108010778|XP_016931194.2|DSUZ
OG0006222	LOC115761905|XP_030559783.1|DNOV	LOC108010855|XP_016931319.2|DSUZ
OG0006223	LOC115764279|XP_030563068.1|DNOV	LOC108015329|XP_016937219.1|DSUZ
OG0006224	LOC115764292|XP_030563085.1|DNOV	LOC108014964|XP_036676861.1|DSUZ
OG0006225	LOC115768685|XP_030569230.1|DNOV	LOC108011171|XP_016931749.1|DSUZ
OG0006226	LOC115765208|XP_030564512.1|DNOV	LOC108008559|XP_016927919.1|DSUZ
OG0006227	LOC115765139|XP_030564401.1|DNOV	LOC108004742|XP_016923259.1|DSUZ
OG0006228	LOC115763981|XP_030562653.1|DNOV	LOC108008967|XP_016928391.1|DSUZ
OG0006229	LOC115766720|XP_030566520.1|DNOV	LOC108020375|XP_016944101.1|DSUZ
OG0006230	LOC115767204|XP_030567254.1|DNOV	LOC108005360|XP_016924096.1|DSUZ
OG0006231	LOC115764437|XP_030563300.1|DNOV	LOC108013708|XP_016935118.1|DSUZ
OG0006232	LOC115764394|XP_030563235.1|DNOV	LOC108019130|XP_016942359.1|DSUZ
OG0006233	LOC115764291|XP_030563083.1|DNOV	LOC108018926|XP_016942007.1|DSUZ
OG0006234	LOC115765358|XP_030564733.1|DNOV	LOC108005163|XP_016923826.1|DSUZ
OG0006235	LOC115765234|XP_030564550.1|DNOV	LOC108015311|XP_016937180.1|DSUZ
OG0006236	LOC115767734|XP_030567905.1|DNOV	LOC108005474|XP_016924262.1|DSUZ
OG0006237	LOC115765438|XP_030564863.1|DNOV	LOC108015037|XP_016936758.1|DSUZ
OG0006238	LOC115765299|XP_030564651.1|DNOV	LOC108006333|XP_016925327.2|DSUZ
OG0006239	LOC115767564|XP_030567705.1|DNOV	LOC108005653|XP_016924457.1|DSUZ
OG0006240	LOC115764951|XP_030564133.1|DNOV	LOC108015521|XP_016937478.2|DSUZ
OG0006241	LOC115765357|XP_030564732.1|DNOV	LOC108005162|XP_016923825.1|DSUZ
OG0006242	LOC115768842|XP_030569398.1|DNOV	LOC108005420|XP_016924187.2|DSUZ
OG0006243	LOC115759455|XP_030556247.1|DNOV	LOC108010557|XP_016930925.2|DSUZ
OG0006244	LOC115761871|XP_030559732.1|DNOV	LOC108006975|XP_016926071.2|DSUZ
OG0006245	LOC115761195|XP_030558731.1|DNOV	LOC118879360|XP_036678108.1|DSUZ, LOC108020484|XP_036672970.1|DSUZ
OG0006246	LOC115768049|XP_030568342.1|DNOV	LOC108018991|XP_016942088.1|DSUZ
OG0006247	LOC115762067|XP_030560015.1|DNOV	LOC108009540|XP_016929469.1|DSUZ
OG0006248	LOC115771869|XP_030573608.1|DNOV	LOC108011991|XP_016932746.2|DSUZ
OG0006249	LOC115760215|XP_030557325.1|DNOV	LOC108020937|XP_016944858.1|DSUZ
OG0006250	LOC115764322|XP_030563128.1|DNOV	LOC108019151|XP_016942390.1|DSUZ
OG0006251	LOC115764781|XP_030563880.1|DNOV	LOC108018758|XP_036675528.1|DSUZ
OG0006252	LOC115764780|XP_030563879.1|DNOV	LOC108011278|XP_016931875.1|DSUZ
OG0006253	LOC115768062|XP_030568364.1|DNOV	LOC108018886|XP_036675871.1|DSUZ
OG0006254	LOC115770957|XP_030572286.1|DNOV	LOC108021036|XP_016945016.1|DSUZ
OG0006255	LOC115757690|XP_030553889.1|DNOV	LOC108005969|XP_016924893.2|DSUZ
OG0006256	LOC115765349|XP_030564722.1|DNOV	LOC108005311|XP_036677202.1|DSUZ
OG0006257	LOC115767805|XP_030567997.1|DNOV	LOC108015173|XP_016936945.1|DSUZ
OG0006258	LOC115765398|XP_030564788.1|DNOV	LOC108018852|XP_036676305.1|DSUZ
OG0006259	LOC115761213|XP_030558760.1|DNOV	LOC108020862|XP_036672862.1|DSUZ, LOC118876768|XP_036674567.1|DSUZ
OG0006260	LOC115766486|XP_030566307.1|DNOV	LOC108015175|XP_016936947.1|DSUZ
OG0006261	LOC115759289|XP_030556050.1|DNOV	LOC108006597|XP_016925611.1|DSUZ
OG0006262	LOC115766277|XP_030566005.1|DNOV	LOC108015382|XP_016937290.1|DSUZ
OG0006263	LOC115767602|XP_030567755.1|DNOV	LOC108015378|XP_016937286.1|DSUZ
OG0006264	LOC115766827|XP_030566722.1|DNOV	LOC108016533|XP_036676227.1|DSUZ
OG0006265	LOC115763955|XP_030562609.1|DNOV	LOC108009375|XP_016929168.1|DSUZ
OG0006266	LOC115765175|XP_030564455.1|DNOV	LOC108016948|XP_036676522.1|DSUZ
OG0006267	LOC115771344|XP_030572875.1|DNOV	LOC108004748|XP_016923272.1|DSUZ
OG0006268	LOC115760638|XP_030557954.1|DNOV	LOC108009668|XP_016929687.1|DSUZ
OG0006269	LOC115764859|XP_030563993.1|DNOV	LOC108006983|XP_036672955.1|DSUZ
OG0006270	LOC115765315|XP_030564675.1|DNOV	LOC108015107|XP_016936841.1|DSUZ
OG0006271	LOC115761957|XP_030559855.1|DNOV	LOC108020564|XP_036673071.1|DSUZ
OG0006272	LOC115765323|XP_030564683.1|DNOV	LOC108013724|XP_016935153.1|DSUZ
OG0006273	LOC115760237|XP_030557355.1|DNOV	LOC108017899|XP_016940558.1|DSUZ
OG0006274	LOC115768785|XP_030569342.1|DNOV	LOC108005352|XP_016924083.1|DSUZ
OG0006275	LOC115767817|XP_030568014.1|DNOV	LOC108019149|XP_016942387.1|DSUZ
OG0006276	LOC115762694|XP_030560876.1|DNOV	LOC108012803|XP_016933731.1|DSUZ
OG0006277	LOC115764526|XP_030563484.1|DNOV	LOC108018326|XP_036672701.1|DSUZ, LOC108017037|XP_036674951.1|DSUZ
OG0006278	LOC115764306|XP_030563104.1|DNOV	LOC108016698|XP_016938912.1|DSUZ
OG0006279	LOC115767813|XP_030568005.1|DNOV	LOC108006312|XP_016925299.1|DSUZ
OG0006280	LOC115765225|XP_030564527.1|DNOV	LOC108005084|XP_016923740.1|DSUZ
OG0006281	LOC115765224|XP_030564526.1|DNOV	LOC108005083|XP_016923739.1|DSUZ
OG0006282	LOC115767388|XP_030567511.1|DNOV	LOC108019132|XP_016942363.2|DSUZ
OG0006283	LOC115764614|XP_030563632.1|DNOV	LOC108007840|XP_016927093.2|DSUZ
OG0006284	LOC115762649|XP_030560814.1|DNOV	LOC108007505|XP_016926677.1|DSUZ
OG0006285	LOC115761559|XP_030559203.1|DNOV	LOC108011623|XP_016932297.1|DSUZ
OG0006286	LOC115761584|XP_030559234.1|DNOV	LOC108020285|XP_036677907.1|DSUZ, LOC108017519|XP_036673571.1|DSUZ
OG0006287	LOC115767190|XP_030567241.1|DNOV	LOC108006261|XP_016925197.2|DSUZ
OG0006288	LOC115771838|XP_030573580.1|DNOV	LOC108012150|XP_016932931.2|DSUZ
OG0006289	LOC115761768|XP_030559557.1|DNOV	LOC108014694|XP_016936358.1|DSUZ
OG0006290	LOC115767256|XP_030567327.1|DNOV	LOC108015316|XP_016937186.1|DSUZ
OG0006291	LOC115758444|XP_030554968.1|DNOV	LOC108011932|XP_016932669.1|DSUZ
OG0006292	LOC115769088|XP_030569660.1|DNOV	LOC108005452|XP_036677261.1|DSUZ
OG0006293	LOC115769979|XP_030570900.1|DNOV	LOC108012541|XP_016933444.2|DSUZ
OG0006294	LOC115767820|XP_030568017.1|DNOV	LOC108006523|XP_036676317.1|DSUZ
OG0006295	LOC115767324|XP_030567425.1|DNOV	LOC108016893|XP_016939288.1|DSUZ
OG0006296	LOC115765273|XP_030564623.1|DNOV	LOC108015192|XP_016937001.2|DSUZ
OG0006297	LOC115768784|XP_030569340.1|DNOV	LOC108016870|XP_016939238.1|DSUZ
OG0006298	LOC115765165|XP_030564437.1|DNOV	LOC108006530|XP_016925543.1|DSUZ
OG0006299	LOC115765386|XP_030564771.1|DNOV	LOC108019092|XP_036675771.1|DSUZ
OG0006300	LOC115767798|XP_030567989.1|DNOV	LOC108018933|XP_016942015.1|DSUZ
OG0006301	LOC115768220|XP_030568605.1|DNOV	LOC108019189|XP_016942451.1|DSUZ
OG0006302	LOC115768164|XP_030568520.1|DNOV	LOC108004681|XP_016923157.1|DSUZ
OG0006303	LOC115761147|XP_030558676.1|DNOV	LOC108009647|XP_016929641.1|DSUZ
OG0006304	LOC115771614|XP_030573246.1|DNOV	LOC108007625|XP_036673617.1|DSUZ
OG0006305	LOC115772128|XP_030573966.1|DNOV	LOC108007628|XP_036673493.1|DSUZ
OG0006306	LOC115760350|XP_030557496.1|DNOV	LOC108006632|XP_016925657.2|DSUZ
OG0006307	LOC115771609|XP_030573232.1|DNOV	LOC108010817|XP_036675623.1|DSUZ
OG0006308	LOC115766374|XP_030566133.1|DNOV	LOC108005127|XP_016923790.2|DSUZ
OG0006309	LOC115766377|XP_030566138.1|DNOV	LOC108005341|XP_036676955.1|DSUZ
OG0006310	LOC115771957|XP_030573725.1|DNOV	LOC108014381|XP_016935972.2|DSUZ
OG0006311	LOC115768149|XP_030568503.1|DNOV	LOC108019061|XP_036675704.1|DSUZ
OG0006312	LOC115768160|XP_030568516.1|DNOV	LOC108018940|XP_036675706.1|DSUZ
OG0006313	LOC115768891|XP_030569463.1|DNOV	LOC108004692|XP_016923191.1|DSUZ
OG0006314	LOC115766291|XP_030566018.1|DNOV	LOC108019226|XP_016942511.1|DSUZ
OG0006315	LOC115764925|XP_030564091.1|DNOV	LOC108010865|XP_016931331.2|DSUZ
OG0006316	LOC115762466|XP_030560535.1|DNOV	LOC108005086|XP_016923746.1|DSUZ
OG0006317	LOC115768814|XP_030569371.1|DNOV	LOC108021823|XP_016946115.1|DSUZ
OG0006318	LOC115766419|XP_030566201.1|DNOV	LOC108015287|XP_036676128.1|DSUZ
OG0006319	LOC115761482|XP_030559112.1|DNOV	LOC108009947|XP_016930182.1|DSUZ
OG0006320	LOC115765355|XP_030564728.1|DNOV	LOC108015276|XP_016937132.1|DSUZ
OG0006321	LOC115767267|XP_030567352.1|DNOV	LOC108016761|XP_016939004.1|DSUZ
OG0006322	LOC115765284|XP_030564635.1|DNOV	LOC108015295|XP_016937160.1|DSUZ
OG0006323	LOC115768656|XP_030569192.1|DNOV	LOC108018978|XP_016942070.1|DSUZ
OG0006324	LOC115768808|XP_030569364.1|DNOV	LOC108016857|XP_016939211.1|DSUZ
OG0006325	LOC115757771|XP_030554056.1|DNOV	LOC118877805|XP_036673838.1|DSUZ, LOC108019422|XP_036674054.1|DSUZ
OG0006326	LOC115770029|XP_030570955.1|DNOV	LOC108019359|XP_016942671.1|DSUZ
OG0006327	LOC115771963|XP_030573736.1|DNOV	LOC108016152|XP_036675511.1|DSUZ
OG0006328	LOC115761200|XP_030558740.1|DNOV	LOC108005960|XP_036672988.1|DSUZ
OG0006329	LOC115766875|XP_030566797.1|DNOV	LOC108005313|XP_016924011.1|DSUZ
OG0006330	LOC115772034|XP_030573824.1|DNOV	LOC118877684|XP_036673299.1|DSUZ
OG0006331	LOC115767312|XP_030567410.1|DNOV	LOC108005399|XP_016924150.1|DSUZ
OG0006332	LOC115767614|XP_030567771.1|DNOV	LOC108005479|XP_016924269.1|DSUZ
OG0006333	LOC115771307|XP_030572805.1|DNOV	LOC108004687|XP_016923179.1|DSUZ
OG0006334	LOC115767380|XP_030567500.1|DNOV	LOC108016775|XP_016939029.1|DSUZ
OG0006335	LOC115764753|XP_030563838.1|DNOV	LOC108011018|XP_016931532.2|DSUZ
OG0006336	LOC115768214|XP_030568588.1|DNOV	LOC108004666|XP_016923131.1|DSUZ
OG0006337	LOC115771321|XP_030572845.1|DNOV	LOC108004604|XP_016923032.1|DSUZ
OG0006338	LOC115771677|XP_030573352.1|DNOV	LOC108011665|XP_016932353.1|DSUZ
OG0006339	LOC115768244|XP_030568631.1|DNOV	LOC108019201|XP_016942480.1|DSUZ
OG0006340	LOC115768216|XP_030568593.1|DNOV	LOC108019156|XP_016942396.1|DSUZ
OG0006341	LOC115766348|XP_030566104.1|DNOV	LOC108015279|XP_036676354.1|DSUZ
OG0006342	LOC115766414|XP_030566195.1|DNOV	LOC108014957|XP_036676409.1|DSUZ
OG0006343	LOC115766363|XP_030566122.1|DNOV	LOC108014958|XP_036676663.1|DSUZ
OG0006344	LOC115767208|XP_030567261.1|DNOV	LOC108005310|XP_016924009.1|DSUZ
OG0006345	LOC115771656|XP_030573321.1|DNOV	LOC108016071|XP_036673171.1|DSUZ
OG0006346	LOC115764224|XP_030562998.1|DNOV	LOC108014787|XP_016936468.2|DSUZ
OG0006347	LOC115757706|XP_030553918.1|DNOV	LOC108020607|XP_036673276.1|DSUZ
OG0006348	LOC115767868|XP_030568086.1|DNOV	LOC108019209|XP_016942494.1|DSUZ
OG0006349	LOC115765088|XP_030564328.1|DNOV	LOC108016895|XP_036676523.1|DSUZ
OG0006350	LOC115764889|XP_030564031.1|DNOV	LOC108007562|XP_016926744.1|DSUZ
OG0006351	LOC115768806|XP_030569362.1|DNOV	LOC108013728|XP_036676316.1|DSUZ
OG0006352	LOC115757813|XP_030554095.1|DNOV	LOC108008333|XP_016927648.1|DSUZ
OG0006353	LOC115761391|XP_030559006.1|DNOV	LOC108016484|XP_016938637.2|DSUZ
OG0006354	LOC115771880|XP_030573625.1|DNOV	LOC108005971|XP_016924896.2|DSUZ
OG0006355	LOC115767857|XP_030568074.1|DNOV	LOC108014961|XP_016936670.2|DSUZ
OG0006356	LOC115767367|XP_030567485.1|DNOV	LOC108016754|XP_016938990.1|DSUZ
OG0006357	LOC115768306|XP_030568711.1|DNOV	LOC108016839|XP_016939155.1|DSUZ
OG0006358	LOC115762796|XP_030561010.1|DNOV	LOC108012907|XP_016933913.1|DSUZ
OG0006359	LOC115764169|XP_030562913.1|DNOV	LOC108006417|XP_036673224.1|DSUZ
OG0006360	LOC115768742|XP_030569288.1|DNOV	LOC108004574|XP_016922999.1|DSUZ
OG0006361	LOC115763762|XP_030562336.1|DNOV	LOC108015983|XP_036675137.1|DSUZ
OG0006362	LOC115768484|XP_030568925.1|DNOV	LOC108016921|XP_016939336.1|DSUZ
OG0006363	LOC115766997|XP_030566978.1|DNOV	LOC108014942|XP_036676115.1|DSUZ
OG0006364	LOC115760088|XP_030557133.1|DNOV	LOC108009558|XP_016929512.1|DSUZ
OG0006365	LOC115764393|XP_030563231.1|DNOV	LOC108014951|XP_036676692.1|DSUZ
OG0006366	LOC115764299|XP_030563092.1|DNOV	LOC108014952|XP_036676762.1|DSUZ
OG0006367	LOC115765422|XP_030564828.1|DNOV	LOC108014965|XP_036676674.1|DSUZ
OG0006368	LOC115759602|XP_030556433.1|DNOV	LOC118876789|XP_036675428.1|DSUZ
OG0006369	LOC115759610|XP_030556442.1|DNOV	LOC108017244|XP_036675670.1|DSUZ
OG0006371	LOC115771949|XP_030573712.1|DNOV	LOC108012164|XP_016932947.2|DSUZ
OG0006372	LOC115771947|XP_030573709.1|DNOV	LOC108016169|XP_036675624.1|DSUZ
OG0006373	LOC115767233|XP_030567291.1|DNOV	LOC108015426|XP_036676533.1|DSUZ
OG0006374	LOC115769052|XP_030569622.1|DNOV	LOC108019070|XP_016942200.1|DSUZ
OG0006375	LOC115768269|XP_030568662.1|DNOV	LOC108005356|XP_016924091.1|DSUZ
OG0006376	LOC115765226|XP_030564529.1|DNOV	LOC108015242|XP_016937077.1|DSUZ
