Orthogroup	DNOV.longest_only	DMAU.longest_only
OG0003734	LOC115765812|XP_030565394.1|DNOV	LOC117140731|XP_033159695.1|DMAU
OG0003735	LOC115760289|XP_030557425.1|DNOV	LOC117135575|XP_033151791.1|DMAU
OG0003736	LOC115760778|XP_030558128.1|DNOV	LOC117136834|XP_033153806.1|DMAU
OG0003737	LOC115760642|XP_030557962.1|DNOV	LOC117138378|XP_033156338.1|DMAU
OG0003738	LOC115763508|XP_030561969.1|DNOV	LOC117137355|XP_033154645.1|DMAU
OG0003739	LOC115760760|XP_030558101.1|DNOV	LOC117136244|XP_033152940.1|DMAU
OG0003740	LOC115760787|XP_030558143.1|DNOV	LOC117136996|XP_033154065.1|DMAU
OG0003741	LOC115771294|XP_030572779.1|DNOV	LOC117141385|XP_033160691.1|DMAU
OG0003742	LOC115771431|XP_030572995.1|DNOV	LOC117139074|XP_033157076.1|DMAU
OG0003743	LOC115760881|XP_030558304.1|DNOV	LOC117138588|XP_033156659.1|DMAU
OG0003744	LOC115760790|XP_030558146.1|DNOV	LOC117138583|XP_033156653.1|DMAU
OG0003745	LOC115762123|XP_030560088.1|DNOV	LOC117136416|XP_033153215.1|DMAU
OG0003746	LOC115771774|XP_030573493.1|DNOV	LOC117138174|XP_033155951.1|DMAU
OG0003747	LOC115771243|XP_030572704.1|DNOV	LOC117140679|XP_033159625.1|DMAU
OG0003748	LOC115771114|XP_030572538.1|DNOV	LOC117140360|XP_033159106.1|DMAU
OG0003749	LOC115771255|XP_030572726.1|DNOV	LOC117140388|XP_033159146.1|DMAU
OG0003750	LOC115771008|XP_030572373.1|DNOV	LOC117140532|XP_033159408.1|DMAU
OG0003751	LOC115771254|XP_030572719.1|DNOV	LOC117139080|XP_033157086.1|DMAU
OG0003752	LOC115769935|XP_030570836.1|DNOV	LOC117139495|XP_033157711.1|DMAU
OG0003753	LOC115771057|XP_030572465.1|DNOV	LOC117141927|XP_033161550.1|DMAU
OG0003754	LOC115771042|XP_030572441.1|DNOV	LOC117141925|XP_033161545.1|DMAU
OG0003755	LOC115769938|XP_030570841.1|DNOV	LOC117141850|XP_033161415.1|DMAU
OG0003756	LOC115759802|XP_030556748.1|DNOV	LOC117136989|XP_033154054.1|DMAU
OG0003757	LOC115762113|XP_030560077.1|DNOV	LOC117137497|XP_033154866.1|DMAU
OG0003758	LOC115757714|XP_030553936.1|DNOV	LOC117135747|XP_033152088.1|DMAU
OG0003759	LOC115771091|XP_030572504.1|DNOV	LOC117141912|XP_033161523.1|DMAU
OG0003760	LOC115758923|XP_030555584.1|DNOV	LOC117136284|XP_033153010.1|DMAU
OG0003761	LOC115769748|XP_030570551.1|DNOV	LOC117142081|XP_033161854.1|DMAU
OG0003762	LOC115769897|XP_030570776.1|DNOV	LOC117142082|XP_033161855.1|DMAU
OG0003763	LOC115762654|XP_030560820.1|DNOV	LOC117140970|XP_033160092.1|DMAU
OG0003764	LOC115762762|XP_030560965.1|DNOV	LOC117139506|XP_033157747.1|DMAU
OG0003765	LOC115769233|XP_030569806.1|DNOV	LOC117142508|XP_033162440.1|DMAU
OG0003766	LOC115768522|XP_030568973.1|DNOV	LOC117146503|XP_033168649.1|DMAU
OG0003767	LOC115760838|XP_030558242.1|DNOV	LOC117136087|XP_033152652.1|DMAU
OG0003768	LOC115762385|XP_030560425.1|DNOV	LOC117137266|XP_033154520.1|DMAU
OG0003769	LOC115762081|XP_030560033.1|DNOV	LOC117135730|XP_033152065.1|DMAU
OG0003770	LOC115766722|XP_030566533.1|DNOV	LOC117146331|XP_033168318.1|DMAU
OG0003771	LOC115762645|XP_030560811.1|DNOV	LOC117139614|XP_033157957.1|DMAU
OG0003772	LOC115762690|XP_030560872.1|DNOV	LOC117140915|XP_033159991.1|DMAU
OG0003773	LOC115760943|XP_030558383.1|DNOV	LOC117137372|XP_033154665.1|DMAU
OG0003774	LOC115760912|XP_030558342.1|DNOV	LOC117136063|XP_033152603.1|DMAU
OG0003775	LOC115769011|XP_030569582.1|DNOV	LOC117148267|XP_033171470.1|DMAU
OG0003776	LOC115762521|XP_030560641.1|DNOV	LOC117138046|XP_033155752.1|DMAU
OG0003777	LOC115764379|XP_030563204.1|DNOV	LOC117136250|XP_033152947.1|DMAU
OG0003778	LOC115761378|XP_030558992.1|DNOV	LOC117137120|XP_033154304.1|DMAU
OG0003779	LOC115762212|XP_030560199.1|DNOV	LOC117138349|XP_033156284.1|DMAU
OG0003780	LOC115759989|XP_030557006.1|DNOV	LOC117137892|XP_033155516.1|DMAU
OG0003781	LOC115766766|XP_030566619.1|DNOV	LOC117146255|XP_033168090.1|DMAU
OG0003782	LOC115768906|XP_030569484.1|DNOV	LOC117147890|XP_033170871.1|DMAU
OG0003783	LOC115764869|XP_030564006.1|DNOV	LOC117145942|XP_033167711.1|DMAU
OG0003784	LOC115760847|XP_030558259.1|DNOV	LOC117138153|XP_033155922.1|DMAU
OG0003785	LOC115765267|XP_030564619.1|DNOV	LOC117137285|XP_033154547.1|DMAU
OG0003786	LOC115765869|XP_030565503.1|DNOV	LOC117138400|XP_033156367.1|DMAU
OG0003787	LOC115765965|XP_030565617.1|DNOV	LOC117138403|XP_033156372.1|DMAU
OG0003788	LOC115771833|XP_030573578.1|DNOV	LOC117138122|XP_033155874.1|DMAU
OG0003789	LOC115771381|XP_030572929.1|DNOV	LOC117138204|XP_033156025.1|DMAU
OG0003790	LOC115762787|XP_030560999.1|DNOV	LOC117140599|XP_033159500.1|DMAU
OG0003791	LOC115764683|XP_030563731.1|DNOV	LOC117144242|XP_033165207.1|DMAU
OG0003792	LOC115759384|XP_030556174.1|DNOV	LOC117137611|XP_033155028.1|DMAU
OG0003793	LOC115762114|XP_030560078.1|DNOV	LOC117137500|XP_033154872.1|DMAU
OG0003794	LOC115765487|XP_030564944.1|DNOV	LOC117135961|XP_033152449.1|DMAU
OG0003795	LOC115770472|XP_030571614.1|DNOV	LOC117141807|XP_033161349.1|DMAU
OG0003796	LOC115764916|XP_030564079.1|DNOV	LOC117145621|XP_033167231.1|DMAU
OG0003797	LOC115769291|XP_030569878.1|DNOV	LOC117145767|XP_033167433.1|DMAU
OG0003798	LOC115762162|XP_030560139.1|DNOV	LOC117137003|XP_033154080.1|DMAU
OG0003799	LOC115758416|XP_030554928.1|DNOV	LOC117138198|XP_033156017.1|DMAU
OG0003800	LOC115763472|XP_030561917.1|DNOV	LOC117144247|XP_033165624.1|DMAU
OG0003801	LOC115763525|XP_030561989.1|DNOV	LOC117150624|XP_033173485.1|DMAU
OG0003802	LOC115763014|XP_030561263.1|DNOV	LOC117135287|XP_033151347.1|DMAU
OG0003803	LOC115764890|XP_030564036.1|DNOV	LOC117145626|XP_033167235.1|DMAU
OG0003804	LOC115763323|XP_030561683.1|DNOV	LOC117135139|XP_033151086.1|DMAU
OG0003805	LOC115765559|XP_030565056.1|DNOV	LOC117150636|XP_033173505.1|DMAU
OG0003806	LOC115759818|XP_030556770.1|DNOV	LOC117136302|XP_033153039.1|DMAU
OG0003807	LOC115759191|XP_030555928.1|DNOV	LOC117136360|XP_033153126.1|DMAU
OG0003808	LOC115771048|XP_030572449.1|DNOV	LOC117139687|XP_033158064.1|DMAU
OG0003809	LOC115759763|XP_030556678.1|DNOV	LOC117148017|XP_033171076.1|DMAU
OG0003810	LOC115757683|XP_030553884.1|DNOV	LOC117136330|XP_033153075.1|DMAU
OG0003811	LOC115758490|XP_030555035.1|DNOV	LOC117136638|XP_033153520.1|DMAU
OG0003812	LOC115759247|XP_030556007.1|DNOV	LOC117150430|XP_033173203.1|DMAU
OG0003813	LOC115759777|XP_030556703.1|DNOV	LOC117135299|XP_033151366.1|DMAU
OG0003814	LOC115765493|XP_030564960.1|DNOV	LOC117150801|XP_033173750.1|DMAU
OG0003815	LOC115771923|XP_030573681.1|DNOV	LOC117142639|XP_033162634.1|DMAU
OG0003816	LOC115769296|XP_030569883.1|DNOV	LOC117135265|XP_033151312.1|DMAU
OG0003817	LOC115763478|XP_030561924.1|DNOV	LOC117144172|XP_033165109.1|DMAU
OG0003818	LOC115758367|XP_030554815.1|DNOV	LOC117135253|XP_033151290.1|DMAU
OG0003819	LOC115759295|XP_030556057.1|DNOV	LOC117135469|XP_033151560.1|DMAU
OG0003820	LOC115766123|XP_030565804.1|DNOV	LOC117146014|XP_033167829.1|DMAU
OG0003821	LOC115759328|XP_030556103.1|DNOV	LOC117135500|XP_033151613.1|DMAU
OG0003822	LOC115758869|XP_030555521.1|DNOV	LOC117142638|XP_033162636.1|DMAU
OG0003823	LOC115759887|XP_030556862.1|DNOV	LOC117143716|XP_033164409.1|DMAU
OG0003824	LOC115763572|XP_030562051.1|DNOV	LOC117150469|XP_033173256.1|DMAU
OG0003825	LOC115763497|XP_030561952.1|DNOV	LOC117147845|XP_033170805.1|DMAU
OG0003826	LOC115760186|XP_030557275.1|DNOV	LOC117150703|XP_033173606.1|DMAU
OG0003827	LOC115763422|XP_030561841.1|DNOV	LOC117142221|XP_033161955.1|DMAU
OG0003828	LOC115763351|XP_030561729.1|DNOV	LOC117136190|XP_033152870.1|DMAU
OG0003829	LOC115769173|XP_030569738.1|DNOV	LOC117148526|XP_033171834.1|DMAU
OG0003830	LOC115758717|XP_030555330.1|DNOV	LOC117150230|XP_033172916.1|DMAU
OG0003831	LOC115761521|XP_030559152.1|DNOV	LOC117144299|XP_033165296.1|DMAU
OG0003832	LOC115759192|XP_030555929.1|DNOV	LOC117141135|XP_033160355.1|DMAU
OG0003833	LOC115759194|XP_030555933.1|DNOV	LOC117144769|XP_033166027.1|DMAU
OG0003834	LOC115759883|XP_030556858.1|DNOV	LOC117137249|XP_033154505.1|DMAU
OG0003835	LOC115763353|XP_030561734.1|DNOV	LOC117145774|XP_033167445.1|DMAU
OG0003836	LOC115758339|XP_030554773.1|DNOV	LOC117135251|XP_033151286.1|DMAU
OG0003837	LOC115759149|XP_030555862.1|DNOV	LOC117135250|XP_033151285.1|DMAU
OG0003838	LOC115759975|XP_030556988.1|DNOV	LOC117135295|XP_033151360.1|DMAU
OG0003839	LOC115769207|XP_030569774.1|DNOV	LOC117150956|XP_033174026.1|DMAU
OG0003840	LOC115762074|XP_030560027.1|DNOV	LOC117137590|XP_033154991.1|DMAU
OG0003841	LOC115758340|XP_030554774.1|DNOV	LOC117135266|XP_033151317.1|DMAU
OG0003842	LOC115763142|XP_030561452.1|DNOV	LOC117150753|XP_033173684.1|DMAU
OG0003843	LOC115769311|XP_030569901.1|DNOV	LOC117140250|XP_033158947.1|DMAU
OG0003844	LOC115763582|XP_030562062.1|DNOV	LOC117150955|XP_033174024.1|DMAU
OG0003845	LOC115759120|XP_030555823.1|DNOV	LOC117149030|XP_033172600.1|DMAU
OG0003846	LOC115763343|XP_030561714.1|DNOV	LOC117139104|XP_033157132.1|DMAU
OG0003847	LOC115763252|XP_030561590.1|DNOV	LOC117150293|XP_033173003.1|DMAU
OG0003848	LOC115771618|XP_030573256.1|DNOV	LOC117144395|XP_033165421.1|DMAU
OG0003849	LOC115761318|XP_030558914.1|DNOV	LOC117137757|XP_033155262.1|DMAU
OG0003850	LOC115769211|XP_030569781.1|DNOV	LOC117140913|XP_033159984.1|DMAU
OG0003851	LOC115762075|XP_030560024.1|DNOV	LOC117137172|XP_033154378.1|DMAU
OG0003852	LOC115760305|XP_030557453.1|DNOV	LOC117150356|XP_033173109.1|DMAU
OG0003853	LOC115761011|XP_030558481.1|DNOV	LOC117137732|XP_033155199.1|DMAU
OG0003854	LOC115758573|XP_030555147.1|DNOV	LOC117135116|XP_033151024.1|DMAU
OG0003855	LOC115758413|XP_030554921.1|DNOV, LOC115758412|XP_030554920.1|DNOV	LOC117135115|XP_033151023.1|DMAU
OG0003856	LOC115759261|XP_030556023.1|DNOV	LOC117150345|XP_033173084.1|DMAU
OG0003857	LOC115765476|XP_030564916.1|DNOV	LOC117144279|XP_033165276.1|DMAU
OG0003858	LOC115769128|XP_030569694.1|DNOV	LOC117146435|XP_033168535.1|DMAU
OG0003859	LOC115758782|XP_030555413.1|DNOV	LOC117150567|XP_033173409.1|DMAU
OG0003860	LOC115762283|XP_030560307.1|DNOV	LOC117136793|XP_033153740.1|DMAU
OG0003861	LOC115763424|XP_030561843.1|DNOV	LOC117136021|XP_033152533.1|DMAU
OG0003862	LOC115758680|XP_030555280.1|DNOV	LOC117136175|XP_033152812.1|DMAU
OG0003863	LOC115763085|XP_030561376.1|DNOV	LOC117147334|XP_033170083.1|DMAU
OG0003864	LOC115763205|XP_030561530.1|DNOV	LOC117147386|XP_033170150.1|DMAU
OG0003865	LOC115759555|XP_030556377.1|DNOV	LOC117144681|XP_033165895.1|DMAU
OG0003866	LOC115763084|XP_030561374.1|DNOV	LOC117150523|XP_033173334.1|DMAU
OG0003867	LOC115759980|XP_030556993.1|DNOV	LOC117150517|XP_033173324.1|DMAU
OG0003868	LOC115768693|XP_030569240.1|DNOV	LOC117140102|XP_033158752.1|DMAU
OG0003869	LOC115759103|XP_030555801.1|DNOV	LOC117151062|XP_033174185.1|DMAU
OG0003870	LOC115767709|XP_030567863.1|DNOV	LOC117150865|XP_033173874.1|DMAU
OG0003871	LOC115758643|XP_030555239.1|DNOV	LOC117144139|XP_033165060.1|DMAU
OG0003872	LOC115761558|XP_030559206.1|DNOV	LOC117135590|XP_033151815.1|DMAU
OG0003873	LOC115768546|XP_030569014.1|DNOV	LOC117149192|XP_033172646.1|DMAU
OG0003874	LOC115763095|XP_030561392.1|DNOV	LOC117136963|XP_033154020.1|DMAU
OG0003875	LOC115763341|XP_030561710.1|DNOV	LOC117135492|XP_033151608.1|DMAU
OG0003876	LOC115758550|XP_030555107.1|DNOV	LOC117148167|XP_033171328.1|DMAU
OG0003877	LOC115763402|XP_030561812.1|DNOV	LOC117138364|XP_033156325.1|DMAU
OG0003878	LOC115758595|XP_030555175.1|DNOV	LOC117145421|XP_033166960.1|DMAU
OG0003879	LOC115762567|XP_030560710.1|DNOV	LOC117141195|XP_033160437.1|DMAU
OG0003880	LOC115770455|XP_030571593.1|DNOV	LOC117139677|XP_033158047.1|DMAU
OG0003881	LOC115760519|XP_030557747.1|DNOV	LOC117136061|XP_033152601.1|DMAU
OG0003882	LOC115762061|XP_030560007.1|DNOV	LOC117136676|XP_033153571.1|DMAU
OG0003883	LOC115765359|XP_030564734.1|DNOV	LOC117148335|XP_033171561.1|DMAU
OG0003884	LOC115769316|XP_030569910.1|DNOV	LOC117137196|XP_033154419.1|DMAU
OG0003885	LOC115763047|XP_030561331.1|DNOV	LOC117135337|XP_033151429.1|DMAU
OG0003886	LOC115763043|XP_030561324.1|DNOV	LOC117135334|XP_033151426.1|DMAU
OG0003887	LOC115758341|XP_030554775.1|DNOV	LOC117135273|XP_033151331.1|DMAU
OG0003888	LOC115761618|XP_030559306.1|DNOV	LOC117142449|XP_033162309.1|DMAU
OG0003889	LOC115758628|XP_030555223.1|DNOV	LOC117150919|XP_033173969.1|DMAU
OG0003890	LOC115771071|XP_030572483.1|DNOV	LOC117140260|XP_033158956.1|DMAU
OG0003891	LOC115769294|XP_030569880.1|DNOV	LOC117143613|XP_033164262.1|DMAU
OG0003893	LOC115769228|XP_030569800.1|DNOV	LOC117147430|XP_033170205.1|DMAU
OG0003894	LOC115763060|XP_030561346.1|DNOV	LOC117148425|XP_033171691.1|DMAU
OG0003895	LOC115765385|XP_030564770.1|DNOV	LOC117138173|XP_033155950.1|DMAU
OG0003896	LOC115758471|XP_030555011.1|DNOV	LOC117137229|XP_033154478.1|DMAU
OG0003897	LOC115759997|XP_030557015.1|DNOV	LOC117138367|XP_033156324.1|DMAU
OG0003898	LOC115763322|XP_030561682.1|DNOV	LOC117135197|XP_033151163.1|DMAU
OG0003899	LOC115765924|XP_030565531.1|DNOV, LOC115765925|XP_030565532.1|DNOV	LOC117150658|XP_033173536.1|DMAU
OG0003900	LOC115765988|XP_030565612.1|DNOV	LOC117135245|XP_033151280.1|DMAU
OG0003901	LOC115765471|XP_030564911.1|DNOV	LOC117144313|XP_033165319.1|DMAU
OG0003902	LOC115765468|XP_030564907.1|DNOV	LOC117137334|XP_033154620.1|DMAU
OG0003903	LOC115758446|XP_030554970.1|DNOV	LOC117135148|XP_033151097.1|DMAU
OG0003904	LOC115758445|XP_030554969.1|DNOV	LOC117135146|XP_033151096.1|DMAU
OG0003905	LOC115761836|XP_030559677.1|DNOV	LOC117144409|XP_033165441.1|DMAU
OG0003906	LOC115766529|XP_030566355.1|DNOV	LOC117138625|XP_033156727.1|DMAU
OG0003907	LOC115765900|XP_030565502.1|DNOV	LOC117148290|XP_033171505.1|DMAU
OG0003908	LOC115765902|XP_030565505.1|DNOV	LOC117145326|XP_033166820.1|DMAU
OG0003909	LOC115762230|XP_030560227.1|DNOV	LOC117136708|XP_033153618.1|DMAU
OG0003910	LOC115762234|XP_030560236.1|DNOV	LOC117145396|XP_033166922.1|DMAU
OG0003911	LOC115768541|XP_030569007.1|DNOV	LOC117150730|XP_033173647.1|DMAU
OG0003912	LOC115763054|XP_030561339.1|DNOV	LOC117140698|XP_033159656.1|DMAU
OG0003913	LOC115769264|XP_030569834.1|DNOV	LOC117139891|XP_033158464.1|DMAU
OG0003915	LOC115768977|XP_030569553.1|DNOV	LOC117147971|XP_033171011.1|DMAU
OG0003916	LOC115758403|XP_030554911.1|DNOV	LOC117149976|XP_033172761.1|DMAU
OG0003917	LOC115765915|XP_030565521.1|DNOV	LOC117140186|XP_033158855.1|DMAU
OG0003918	LOC115760199|XP_030557291.1|DNOV	LOC117139996|XP_033158638.1|DMAU
OG0003919	LOC115758788|XP_030555418.1|DNOV	LOC117139660|XP_033158020.1|DMAU
OG0003920	LOC115762144|XP_030560115.1|DNOV	LOC117135986|XP_033152492.1|DMAU
OG0003921	LOC115763203|XP_030561528.1|DNOV	LOC117143038|XP_033163363.1|DMAU
OG0003922	LOC115758844|XP_030555484.1|DNOV	LOC117149648|XP_033172703.1|DMAU
OG0003923	LOC115766718|XP_030566514.1|DNOV	LOC117146246|XP_033168069.1|DMAU
OG0003924	LOC115760626|XP_030557937.1|DNOV	LOC117138028|XP_033155727.1|DMAU
OG0003925	LOC115758610|XP_030555201.1|DNOV	LOC117139219|XP_033157308.1|DMAU
OG0003926	LOC115758431|XP_030554947.1|DNOV	LOC117150754|XP_033173681.1|DMAU
OG0003927	LOC115760182|XP_030557271.1|DNOV	LOC117150283|XP_033172995.1|DMAU
OG0003928	LOC115759860|XP_030556824.1|DNOV	LOC117150966|XP_033174037.1|DMAU
OG0003929	LOC115759203|XP_030555949.1|DNOV	LOC117139920|XP_033158497.1|DMAU
OG0003930	LOC115760084|XP_030557128.1|DNOV	LOC117150604|XP_033173452.1|DMAU
OG0003931	LOC115759783|XP_030556711.1|DNOV	LOC117146363|XP_033168408.1|DMAU
OG0003932	LOC115760724|XP_030558058.1|DNOV	LOC117137057|XP_033154162.1|DMAU
OG0003933	LOC115768558|XP_030569031.1|DNOV	LOC117150279|XP_033172985.1|DMAU
OG0003934	LOC115758962|XP_030555625.1|DNOV	LOC117135330|XP_033151421.1|DMAU
OG0003935	LOC115760879|XP_030558301.1|DNOV	LOC117137731|XP_033155198.1|DMAU
OG0003936	LOC115760748|XP_030558085.1|DNOV	LOC117137743|XP_033155217.1|DMAU
OG0003937	LOC115762244|XP_030560249.1|DNOV	LOC117138271|XP_033156130.1|DMAU
OG0003938	LOC115759758|XP_030556667.1|DNOV	LOC117139225|XP_033157320.1|DMAU
OG0003939	LOC115758530|XP_030555081.1|DNOV	LOC117150388|XP_033173141.1|DMAU
OG0003940	LOC115758518|XP_030555071.1|DNOV	LOC117139020|XP_033157010.1|DMAU
OG0003941	LOC115760082|XP_030557124.1|DNOV	LOC117139320|XP_033157458.1|DMAU
OG0003942	LOC115758712|XP_030555321.1|DNOV	LOC117150330|XP_033173065.1|DMAU
OG0003943	LOC115758332|XP_030554762.1|DNOV	LOC117151037|XP_033174145.1|DMAU
OG0003944	LOC115759916|XP_030556909.1|DNOV	LOC117150400|XP_033173155.1|DMAU
OG0003945	LOC115760644|XP_030557966.1|DNOV	LOC117138496|XP_033156517.1|DMAU
OG0003946	LOC115763474|XP_030561918.1|DNOV	LOC117150325|XP_033173054.1|DMAU
OG0003947	LOC115763496|XP_030561949.1|DNOV	LOC117147994|XP_033171043.1|DMAU
OG0003948	LOC115760276|XP_030557407.1|DNOV	LOC117148901|XP_033172503.1|DMAU
OG0003949	LOC115760272|XP_030557402.1|DNOV	LOC117141225|XP_033160478.1|DMAU
OG0003950	LOC115758927|XP_030555585.1|DNOV	LOC117147666|XP_033170535.1|DMAU
OG0003951	LOC115759197|XP_030555936.1|DNOV	LOC117150422|XP_033173186.1|DMAU
OG0003952	LOC115758570|XP_030555142.1|DNOV	LOC117141741|XP_033161256.1|DMAU
OG0003953	LOC115760259|XP_030557381.1|DNOV	LOC117150778|XP_033173717.1|DMAU
OG0003954	LOC115762821|XP_030561042.1|DNOV	LOC117140232|XP_033158922.1|DMAU
OG0003955	LOC115763097|XP_030561395.1|DNOV	LOC117143596|XP_033164237.1|DMAU
OG0003956	LOC115767700|XP_030567853.1|DNOV	LOC117135297|XP_033151362.1|DMAU
OG0003957	LOC115770988|XP_030572339.1|DNOV	LOC117139522|XP_033157774.1|DMAU
OG0003958	LOC115766412|XP_030566191.1|DNOV	LOC117146643|XP_033168868.1|DMAU
OG0003959	LOC115762225|XP_030560220.1|DNOV	LOC117136035|XP_033152549.1|DMAU
OG0003960	LOC115767836|XP_030568038.1|DNOV	LOC117147915|XP_033170924.1|DMAU
OG0003961	LOC115758801|XP_030555435.1|DNOV	LOC117150683|XP_033173583.1|DMAU
OG0003962	LOC115758432|XP_030554948.1|DNOV	LOC117143369|XP_033163939.1|DMAU
OG0003963	LOC115763456|XP_030561888.1|DNOV	LOC117137483|XP_033154857.1|DMAU
OG0003964	LOC115760165|XP_030557245.1|DNOV	LOC117150227|XP_033172914.1|DMAU
OG0003965	LOC115760123|XP_030557181.1|DNOV	LOC117150863|XP_033173873.1|DMAU
OG0003966	LOC115758466|XP_030554999.1|DNOV	LOC117136551|XP_033153395.1|DMAU
OG0003967	LOC115760555|XP_030557812.1|DNOV	LOC117138413|XP_033156385.1|DMAU
OG0003968	LOC115761017|XP_030558492.1|DNOV	LOC117138680|XP_033156825.1|DMAU
OG0003969	LOC115759959|XP_030556965.1|DNOV	LOC117137889|XP_033155512.1|DMAU
OG0003970	LOC115765888|XP_030565489.1|DNOV	LOC117150466|XP_033173253.1|DMAU
OG0003971	LOC115759756|XP_030556658.1|DNOV	LOC117149556|XP_033172687.1|DMAU
OG0003972	LOC115770536|XP_030571700.1|DNOV	LOC117142018|XP_033161773.1|DMAU
OG0003973	LOC115762115|XP_030560079.1|DNOV	LOC117137501|XP_033154873.1|DMAU
OG0003974	LOC115758011|XP_030554367.1|DNOV	LOC117136625|XP_033153505.1|DMAU
OG0003975	LOC115763086|XP_030561384.1|DNOV	LOC117135642|XP_033151951.1|DMAU
OG0003976	LOC115763448|XP_030561877.1|DNOV	LOC117145812|XP_033167508.1|DMAU
OG0003977	LOC115763513|XP_030561971.1|DNOV	LOC117150231|XP_033172917.1|DMAU
OG0003978	LOC115769808|XP_030570636.1|DNOV	LOC117140984|XP_033160125.1|DMAU
OG0003979	LOC115765453|XP_030564877.1|DNOV	LOC117146516|XP_033168716.1|DMAU
OG0003980	LOC115766241|XP_030565964.1|DNOV, LOC115766056|XP_030565697.1|DNOV	LOC117142699|XP_033162747.1|DMAU
OG0003981	LOC115765568|XP_030565072.1|DNOV	LOC117135179|XP_033151136.1|DMAU
OG0003982	LOC115769232|XP_030569804.1|DNOV	LOC117150416|XP_033173175.1|DMAU
OG0003983	LOC115763384|XP_030561784.1|DNOV	LOC117144631|XP_033165820.1|DMAU
OG0003984	LOC115759146|XP_030555858.1|DNOV	LOC117150734|XP_033173662.1|DMAU
OG0003985	LOC115759145|XP_030555857.1|DNOV	LOC117135227|XP_033151237.1|DMAU
OG0003986	LOC115760153|XP_030557224.1|DNOV	LOC117141449|XP_033160797.1|DMAU
OG0003987	LOC115759774|XP_030556701.1|DNOV	LOC117148635|XP_033172031.1|DMAU
OG0003988	LOC115758889|XP_030555545.1|DNOV	LOC117140009|XP_033158618.1|DMAU
OG0003989	LOC115760164|XP_030557241.1|DNOV	LOC117138196|XP_033156013.1|DMAU
OG0003990	LOC115759052|XP_030555736.1|DNOV	LOC117136489|XP_033153322.1|DMAU
OG0003991	LOC115763344|XP_030561716.1|DNOV	LOC117138291|XP_033156165.1|DMAU
OG0003992	LOC115763106|XP_030561409.1|DNOV	LOC117142419|XP_033162270.1|DMAU
OG0003993	LOC115760106|XP_030557158.1|DNOV	LOC117142677|XP_033162710.1|DMAU
OG0003994	LOC115764635|XP_030563664.1|DNOV	LOC117146036|XP_033167858.1|DMAU
OG0003995	LOC115760624|XP_030557934.1|DNOV	LOC117137027|XP_033154124.1|DMAU
OG0003996	LOC115760944|XP_030558385.1|DNOV	LOC117136779|XP_033153720.1|DMAU
OG0003997	LOC115759906|XP_030556891.1|DNOV	LOC117150815|XP_033173770.1|DMAU
OG0003998	LOC115759715|XP_030556576.1|DNOV	LOC117136631|XP_033153509.1|DMAU
OG0003999	LOC115758711|XP_030555320.1|DNOV	LOC117147043|XP_033169683.1|DMAU
OG0004000	LOC115767290|XP_030567382.1|DNOV	LOC117148203|XP_033171378.1|DMAU
OG0004001	LOC115760484|XP_030557684.1|DNOV	LOC117135484|XP_033151594.1|DMAU
OG0004002	LOC115763015|XP_030561266.1|DNOV	LOC117146561|XP_033168753.1|DMAU
OG0004003	LOC115758556|XP_030555115.1|DNOV	LOC117135834|XP_033152282.1|DMAU
OG0004004	LOC115758768|XP_030555391.1|DNOV	LOC117135109|XP_033151020.1|DMAU
OG0004005	LOC115765955|XP_030565563.1|DNOV	LOC117143310|XP_033163869.1|DMAU
OG0004006	LOC115762983|XP_030561225.1|DNOV	LOC117143083|XP_033163452.1|DMAU
OG0004007	LOC115759104|XP_030555802.1|DNOV	LOC117151064|XP_033174188.1|DMAU
OG0004008	LOC115758370|XP_030554819.1|DNOV	LOC117142015|XP_033161764.1|DMAU
OG0004009	LOC115758502|XP_030555048.1|DNOV	LOC117147711|XP_033170603.1|DMAU
OG0004010	LOC115769300|XP_030569887.1|DNOV	LOC117140259|XP_033158960.1|DMAU
OG0004011	LOC115763171|XP_030561485.1|DNOV	LOC117150912|XP_033173955.1|DMAU
OG0004012	LOC115772102|XP_030573927.1|DNOV	LOC117143440|XP_033164039.1|DMAU
OG0004013	LOC115769260|XP_030569830.1|DNOV	LOC117148501|XP_033171797.1|DMAU
OG0004014	LOC115770187|XP_030571208.1|DNOV	LOC117142019|XP_033161775.1|DMAU
OG0004015	LOC115758443|XP_030554963.1|DNOV	LOC117135145|XP_033151094.1|DMAU
OG0004016	LOC115763962|XP_030562620.1|DNOV	LOC117140091|XP_033158741.1|DMAU
OG0004017	LOC115765903|XP_030565506.1|DNOV	LOC117146854|XP_033169318.1|DMAU
OG0004018	LOC115762490|XP_030560586.1|DNOV	LOC117135835|XP_033152237.1|DMAU
OG0004019	LOC115759779|XP_030556706.1|DNOV	LOC117143046|XP_033163386.1|DMAU
OG0004020	LOC115758863|XP_030555512.1|DNOV	LOC117135313|XP_033151400.1|DMAU
OG0004021	LOC115759023|XP_030555695.1|DNOV	LOC117135309|XP_033151395.1|DMAU
OG0004022	LOC115758402|XP_030554909.1|DNOV	LOC117142358|XP_033162214.1|DMAU
OG0004023	LOC115767424|XP_030567560.1|DNOV	LOC117137408|XP_033154723.1|DMAU
OG0004024	LOC115760042|XP_030557070.1|DNOV	LOC117150645|XP_033173512.1|DMAU
