Orthogroup	DNOV.longest_only	DMIR.longest_only
OG0005427	LOC115763479|XP_030561925.1|DNOV	LOC117188669|XP_033248749.1|DMIR, LOC108163526|XP_033249844.1|DMIR
OG0005428	LOC115758667|XP_030555266.1|DNOV	LOC108161852|XP_017151708.1|DMIR
OG0005429	LOC115758896|XP_030555552.1|DNOV	LOC108163012|XP_033250031.1|DMIR
OG0005430	LOC115758965|XP_030555628.1|DNOV	LOC108163013|XP_017153535.1|DMIR
OG0005431	LOC115759130|XP_030555835.1|DNOV	LOC108163966|XP_017155009.1|DMIR
OG0005432	LOC115758838|XP_030555479.1|DNOV	LOC108162390|XP_017152596.1|DMIR
OG0005433	LOC115761348|XP_030558957.1|DNOV	LOC108160863|XP_017150615.2|DMIR, LOC117188277|XP_033247727.1|DMIR
OG0005434	LOC115758911|XP_030555567.1|DNOV	LOC108163495|XP_017154306.1|DMIR
OG0005435	LOC115758837|XP_030555478.1|DNOV	LOC108161918|XP_017151822.1|DMIR
OG0005436	LOC115758839|XP_030555480.1|DNOV	LOC108161917|XP_017151820.1|DMIR
OG0005437	LOC115764932|XP_030564102.1|DNOV	LOC108156342|XP_017143230.1|DMIR
OG0005438	LOC115765865|XP_030565455.1|DNOV	LOC108162913|XP_017153378.1|DMIR
OG0005439	LOC115761753|XP_030559514.1|DNOV	LOC108154233|XP_017139949.1|DMIR
OG0005440	LOC115759695|XP_030556553.1|DNOV	LOC108162704|XP_017153048.1|DMIR
OG0005441	LOC115758990|XP_030555652.1|DNOV	LOC108163981|XP_017155031.2|DMIR
OG0005442	LOC115759829|XP_030556781.1|DNOV	LOC108163109|XP_017153693.1|DMIR
OG0005443	LOC115763932|XP_030562586.1|DNOV	LOC117188768|XP_033249019.1|DMIR
OG0005444	LOC115758924|XP_030555582.1|DNOV	LOC108162559|XP_017152844.1|DMIR
OG0005445	LOC115759241|XP_030555999.1|DNOV	LOC108164121|XP_017155207.1|DMIR
OG0005446	LOC115759987|XP_030557001.1|DNOV	LOC108163485|XP_017154283.1|DMIR
OG0005447	LOC115765492|XP_030564957.1|DNOV	LOC108161957|XP_017151905.2|DMIR
OG0005448	LOC115762449|XP_030560511.1|DNOV	LOC117191073|XP_033251932.1|DMIR, LOC108158474|XP_017146267.1|DMIR
OG0005449	LOC115768111|XP_030568475.1|DNOV	LOC117186316|XP_033242836.1|DMIR
OG0005450	LOC115771740|XP_030573427.1|DNOV	LOC108157096|XP_017144449.1|DMIR
OG0005451	LOC115760000|XP_030557017.1|DNOV	LOC108162393|XP_017152602.1|DMIR
OG0005452	LOC115761141|XP_030558664.1|DNOV	LOC108158354|XP_017146093.1|DMIR, LOC117192425|XP_033252985.1|DMIR
OG0005453	LOC115766121|XP_030565801.1|DNOV	LOC108155207|XP_017141374.1|DMIR
OG0005454	LOC115765567|XP_030565070.1|DNOV	LOC108163183|XP_017153808.1|DMIR
OG0005455	LOC115763811|XP_030562423.1|DNOV	LOC108159536|XP_033247260.1|DMIR
OG0005456	LOC115763319|XP_030561679.1|DNOV	LOC108161927|XP_017151839.1|DMIR
OG0005457	LOC115763460|XP_030561893.1|DNOV	LOC108163929|XP_017154951.1|DMIR
OG0005458	LOC115758803|XP_030555438.1|DNOV	LOC108163628|XP_017154521.1|DMIR
OG0005459	LOC115760047|XP_030557077.1|DNOV	LOC108163602|XP_017154479.1|DMIR
OG0005460	LOC115765960|XP_030565574.1|DNOV	LOC108161825|XP_017151673.2|DMIR
OG0005461	LOC115759148|XP_030555861.1|DNOV	LOC108162079|XP_017152119.1|DMIR
OG0005462	LOC115759153|XP_030555869.1|DNOV	LOC108163752|XP_017154709.1|DMIR
OG0005463	LOC115770478|XP_030571622.1|DNOV	LOC108151134|XP_017135048.1|DMIR
OG0005464	LOC115758593|XP_030555173.1|DNOV	LOC108162077|XP_017152114.1|DMIR
OG0005465	LOC115763614|XP_030562104.1|DNOV	LOC108163291|XP_017153980.2|DMIR
OG0005466	LOC115763500|XP_030561954.1|DNOV	LOC108161924|XP_017151837.1|DMIR
OG0005467	LOC115771882|XP_030573630.1|DNOV	LOC108156201|XP_017143023.1|DMIR
OG0005468	LOC115758322|XP_030554749.1|DNOV	LOC108162782|XP_017153169.1|DMIR
OG0005469	LOC115758574|XP_030555149.1|DNOV	LOC108162194|XP_017152289.1|DMIR
OG0005470	LOC115763546|XP_030562022.1|DNOV	LOC108162192|XP_017152282.1|DMIR
OG0005471	LOC115759867|XP_030556834.1|DNOV	LOC108161938|XP_017151858.1|DMIR
OG0005472	LOC115760326|XP_030557472.1|DNOV	LOC108161944|XP_017151866.1|DMIR
OG0005473	LOC115765867|XP_030565459.1|DNOV	LOC108161830|XP_017151678.1|DMIR
OG0005474	LOC115760086|XP_030557131.1|DNOV	LOC108161259|XP_017150969.1|DMIR
OG0005475	LOC115760085|XP_030557129.1|DNOV	LOC108161806|XP_017151653.1|DMIR
OG0005476	LOC115762292|XP_030560317.1|DNOV	LOC108159913|XP_017149034.1|DMIR
OG0005477	LOC115768925|XP_030569521.1|DNOV	LOC108151776|XP_017136110.1|DMIR
OG0005478	LOC115760108|XP_030557161.1|DNOV	LOC108162413|XP_017152629.1|DMIR
OG0005479	LOC115760107|XP_030557160.1|DNOV	LOC108162411|XP_017152627.1|DMIR
OG0005480	LOC115759809|XP_030556758.1|DNOV	LOC108162414|XP_017152630.1|DMIR
OG0005481	LOC115759822|XP_030556773.1|DNOV	LOC108162820|XP_017153225.1|DMIR
OG0005482	LOC115760251|XP_030557367.1|DNOV	LOC108162818|XP_033249635.1|DMIR
OG0005483	LOC115771730|XP_030573415.1|DNOV	LOC108156528|XP_017143523.1|DMIR
OG0005484	LOC115763263|XP_030561602.1|DNOV	LOC108164211|XP_033249915.1|DMIR
OG0005485	LOC115760893|XP_030558319.1|DNOV	LOC108160895|XP_017150654.1|DMIR, LOC117191995|XP_033252610.1|DMIR
OG0005486	LOC115760686|XP_030558013.1|DNOV	LOC108159719|XP_017148729.2|DMIR, LOC117187890|XP_033246715.1|DMIR
OG0005487	LOC115759947|XP_030556950.1|DNOV	LOC108161987|XP_017151942.1|DMIR
OG0005488	LOC115760198|XP_030557289.1|DNOV	LOC108163118|XP_017153713.2|DMIR
OG0005489	LOC115765872|XP_030565469.1|DNOV	LOC108162995|XP_017153498.1|DMIR
OG0005490	LOC115765871|XP_030565468.1|DNOV	LOC108162993|XP_017153495.1|DMIR
OG0005491	LOC115759737|XP_030556629.1|DNOV	LOC108162769|XP_017153153.1|DMIR
OG0005492	LOC115759852|XP_030556809.1|DNOV	LOC108163263|XP_017153922.1|DMIR
OG0005493	LOC115758320|XP_030554747.1|DNOV	LOC108161514|XP_017151280.1|DMIR
OG0005494	LOC115762096|XP_030560056.1|DNOV	LOC108159404|XP_017148134.1|DMIR, LOC117192247|XP_033252802.1|DMIR
OG0005495	LOC115760991|XP_030558458.1|DNOV	LOC108160404|XP_017149884.1|DMIR
OG0005496	LOC115757675|XP_030553865.1|DNOV	LOC108155666|XP_017142118.1|DMIR
OG0005497	LOC115763013|XP_030561262.1|DNOV	LOC108162001|XP_017151972.1|DMIR
OG0005498	LOC115763016|XP_030561267.1|DNOV	LOC108162005|XP_017151979.1|DMIR
OG0005499	LOC115763209|XP_030561536.1|DNOV	LOC108161999|XP_017151968.1|DMIR
OG0005500	LOC115763212|XP_030561539.1|DNOV	LOC108162007|XP_017151981.1|DMIR
OG0005501	LOC115759150|XP_030555865.1|DNOV	LOC108162756|XP_017153126.1|DMIR
OG0005502	LOC115759151|XP_030555866.1|DNOV	LOC108162757|XP_017153127.1|DMIR
OG0005503	LOC115758862|XP_030555511.1|DNOV	LOC108161857|XP_033248821.1|DMIR
OG0005504	LOC115758331|XP_030554761.1|DNOV	LOC108162675|XP_017153006.1|DMIR
OG0005506	LOC115762981|XP_030561220.1|DNOV	LOC108162886|XP_017153332.1|DMIR
OG0005507	LOC115759050|XP_030555734.1|DNOV	LOC108163934|XP_017154955.1|DMIR
OG0005508	LOC115760048|XP_030557079.1|DNOV	LOC108163150|XP_033248441.1|DMIR
OG0005509	LOC115758474|XP_030555010.1|DNOV	LOC108162653|XP_017152975.1|DMIR
OG0005510	LOC115769298|XP_030569885.1|DNOV	LOC108163744|XP_017154700.2|DMIR
OG0005511	LOC115768340|XP_030568763.1|DNOV	LOC108157780|XP_017145462.1|DMIR
OG0005512	LOC115772050|XP_030573850.1|DNOV	LOC108157570|XP_017145178.1|DMIR
OG0005513	LOC115759925|XP_030556922.1|DNOV	LOC108163766|XP_017154730.1|DMIR
OG0005514	LOC115761243|XP_030558798.1|DNOV	LOC108156886|XP_017144110.1|DMIR
OG0005515	LOC115760493|XP_030557704.1|DNOV	LOC117185696|XP_033250994.1|DMIR, LOC108158149|XP_017145858.2|DMIR
OG0005516	LOC115763957|XP_030562607.1|DNOV	LOC108163370|XP_017154111.2|DMIR
OG0005517	LOC115758496|XP_030555038.1|DNOV	LOC108163293|XP_033249422.1|DMIR
OG0005519	LOC115760863|XP_030558277.1|DNOV	LOC108160411|XP_017149895.1|DMIR, LOC117190817|XP_033251748.1|DMIR
OG0005520	LOC115759984|XP_030556998.1|DNOV	LOC108164008|XP_033248474.1|DMIR
OG0005521	LOC115759800|XP_030556743.1|DNOV	LOC108163830|XP_017154819.1|DMIR
OG0005522	LOC115769564|XP_030570279.1|DNOV	LOC108152442|XP_033242501.1|DMIR
OG0005523	LOC115758978|XP_030555640.1|DNOV	LOC108161800|XP_017151639.2|DMIR
OG0005524	LOC115763400|XP_030561804.1|DNOV	LOC108161421|XP_017151170.1|DMIR
OG0005525	LOC115760074|XP_030557112.1|DNOV	LOC108162968|XP_017153456.1|DMIR
OG0005526	LOC115760139|XP_030557204.1|DNOV	LOC108161323|XP_017151043.2|DMIR
OG0005527	LOC115767951|XP_030568191.1|DNOV	LOC108164437|XP_017155624.1|DMIR
OG0005528	LOC115760031|XP_030557058.1|DNOV	LOC108163186|XP_017153813.1|DMIR
OG0005529	LOC115763518|XP_030561980.1|DNOV	LOC108163509|XP_017154328.1|DMIR
OG0005530	LOC115758448|XP_030554973.1|DNOV	LOC108163307|XP_017154012.1|DMIR
OG0005531	LOC115769622|XP_030570385.1|DNOV	LOC108152151|XP_017136757.1|DMIR
OG0005532	LOC115765486|XP_030564938.1|DNOV	LOC108162464|XP_017152701.1|DMIR
OG0005533	LOC115763427|XP_030561847.1|DNOV	LOC108161719|XP_017151528.1|DMIR
OG0005534	LOC115768100|XP_030568453.1|DNOV	LOC108151217|XP_017135187.1|DMIR
OG0005535	LOC115758422|XP_030554933.1|DNOV	LOC108162424|XP_017152640.1|DMIR
OG0005536	LOC115763007|XP_030561257.1|DNOV	LOC108162725|XP_017153082.1|DMIR
OG0005537	LOC115759070|XP_030555760.1|DNOV	LOC108163734|XP_017154681.1|DMIR
OG0005538	LOC115767716|XP_030567880.1|DNOV	LOC108163339|XP_017154065.1|DMIR
OG0005539	LOC115759767|XP_030556686.1|DNOV	LOC108161736|XP_017151549.1|DMIR
OG0005540	LOC115765990|XP_030565613.1|DNOV	LOC108163584|XP_017154445.1|DMIR
OG0005541	LOC115758372|XP_030554824.1|DNOV	LOC108161697|XP_017151498.1|DMIR
OG0005542	LOC115762790|XP_030561003.1|DNOV	LOC108151176|XP_017135096.2|DMIR
OG0005543	LOC115763581|XP_030562061.1|DNOV	LOC108163222|XP_017153866.1|DMIR
OG0005544	LOC115765982|XP_030565604.1|DNOV	LOC108162346|XP_017152534.1|DMIR
OG0005545	LOC115759060|XP_030555747.1|DNOV	LOC108163770|XP_017154735.1|DMIR
OG0005546	LOC115758882|XP_030555537.1|DNOV	LOC108161797|XP_017151636.2|DMIR
OG0005547	LOC115759843|XP_030556798.1|DNOV	LOC108161778|XP_033249962.1|DMIR
OG0005548	LOC115759882|XP_030556857.1|DNOV	LOC108161775|XP_017151603.2|DMIR
OG0005549	LOC115759899|XP_030556880.1|DNOV	LOC108163552|XP_017154403.1|DMIR
OG0005550	LOC115759722|XP_030556598.1|DNOV	LOC108163126|XP_017153726.1|DMIR
OG0005551	LOC115760632|XP_030557944.1|DNOV	LOC117187920|XP_033246766.1|DMIR, LOC108158466|XP_017146246.2|DMIR
OG0005552	LOC115760918|XP_030558351.1|DNOV	LOC117189484|XP_033250513.1|DMIR, LOC108160306|XP_017149708.1|DMIR
OG0005553	LOC115758330|XP_030554759.1|DNOV	LOC108162673|XP_017153005.1|DMIR
OG0005554	LOC115765479|XP_030564926.1|DNOV	LOC108162722|XP_033250079.1|DMIR
OG0005555	LOC115765578|XP_030565086.1|DNOV	LOC108161758|XP_017151581.1|DMIR
OG0005556	LOC115765576|XP_030565085.1|DNOV	LOC108161755|XP_017151576.1|DMIR
OG0005557	LOC115758652|XP_030555249.1|DNOV	LOC108164028|XP_017155092.1|DMIR
OG0005558	LOC115765489|XP_030564945.1|DNOV	LOC108158844|XP_033243964.1|DMIR
OG0005559	LOC115762982|XP_030561224.1|DNOV	LOC108163218|XP_017153861.1|DMIR
OG0005560	LOC115758651|XP_030555246.1|DNOV	LOC108163299|XP_017153998.1|DMIR
OG0005561	LOC115764237|XP_030563011.1|DNOV	LOC108152520|XP_017137408.1|DMIR
OG0005562	LOC115768540|XP_030569001.1|DNOV	LOC108163649|XP_017154548.1|DMIR
OG0005563	LOC115766774|XP_030566646.1|DNOV	LOC108164458|XP_017155673.1|DMIR
OG0005564	LOC115760267|XP_030557397.1|DNOV	LOC108161315|XP_017151024.2|DMIR
OG0005565	LOC115765464|XP_030564902.1|DNOV	LOC108162027|XP_017152034.1|DMIR
OG0005566	LOC115765465|XP_030564903.1|DNOV	LOC108162028|XP_017152035.1|DMIR
OG0005567	LOC115762019|XP_030559946.1|DNOV	LOC108154055|XP_017139636.1|DMIR
OG0005568	LOC115765574|XP_030565083.1|DNOV	LOC108161958|XP_017151906.2|DMIR
OG0005569	LOC115759031|XP_030555707.1|DNOV	LOC108163783|XP_017154751.1|DMIR
OG0005570	LOC115765968|XP_030565581.1|DNOV	LOC108162994|XP_017153496.1|DMIR
OG0005571	LOC115766571|XP_030566414.1|DNOV	LOC108159179|XP_017147717.1|DMIR, LOC117190098|XP_033251074.1|DMIR
OG0005572	LOC115760601|XP_030557901.1|DNOV	LOC108159068|XP_017147503.1|DMIR
OG0005573	LOC115766179|XP_030565881.1|DNOV	LOC108155390|XP_017141659.1|DMIR
OG0005574	LOC115759061|XP_030555752.1|DNOV	LOC108158101|XP_017145757.1|DMIR
OG0005575	LOC115761827|XP_030559629.1|DNOV	LOC108157536|XP_017145128.1|DMIR
OG0005576	LOC115764017|XP_030562710.1|DNOV	LOC108158800|XP_017146976.2|DMIR, LOC117188163|XP_033247492.1|DMIR
OG0005577	LOC115770242|XP_030571309.1|DNOV, LOC115758482|XP_030555396.1|DNOV	LOC108151411|XP_017135489.1|DMIR
OG0005578	LOC115770310|XP_030571404.1|DNOV	LOC108151577|XP_017135742.1|DMIR
OG0005579	LOC115770157|XP_030571169.1|DNOV	LOC108151578|XP_017135743.1|DMIR
OG0005580	LOC115762691|XP_030560873.1|DNOV	LOC108152032|XP_017136512.1|DMIR
OG0005581	LOC115767588|XP_030567734.1|DNOV	LOC108164678|XP_033245238.1|DMIR
OG0005582	LOC115769346|XP_030569974.1|DNOV	LOC108152832|XP_017137926.1|DMIR
OG0005583	LOC115771030|XP_030572425.1|DNOV	LOC108153042|XP_017138291.1|DMIR
OG0005584	LOC115758548|XP_030555104.1|DNOV	LOC108163556|XP_017154410.1|DMIR
OG0005585	LOC115759486|XP_030556282.1|DNOV	LOC108155741|XP_017142248.1|DMIR
OG0005586	LOC115759412|XP_030556162.1|DNOV	LOC108157339|XP_017144846.1|DMIR
OG0005587	LOC115757841|XP_030554133.1|DNOV	LOC108162890|XP_017153344.1|DMIR
OG0005588	LOC115770096|XP_030571065.1|DNOV	LOC108151813|XP_017136155.1|DMIR
OG0005589	LOC115766124|XP_030565805.1|DNOV	LOC108155211|XP_017141384.1|DMIR
OG0005590	LOC115762813|XP_030561034.1|DNOV	LOC108160587|XP_017150170.1|DMIR
OG0005591	LOC115766282|XP_030566010.1|DNOV	LOC108155109|XP_017141236.1|DMIR
OG0005592	LOC115765670|XP_030565193.1|DNOV	LOC108155136|XP_017141279.1|DMIR
OG0005593	LOC115769905|XP_030570786.1|DNOV	LOC108151031|XP_017134879.1|DMIR
OG0005594	LOC115769985|XP_030570908.1|DNOV	LOC108152795|XP_017137866.1|DMIR
OG0005595	LOC115769984|XP_030570905.1|DNOV	LOC108152794|XP_017137865.1|DMIR
OG0005596	LOC115767139|XP_030567164.1|DNOV	LOC108153070|XP_017138339.1|DMIR
OG0005597	LOC115757757|XP_030554026.1|DNOV	LOC108155932|XP_033244196.1|DMIR
OG0005598	LOC115764863|XP_030564000.1|DNOV	LOC108156563|XP_017143580.1|DMIR
OG0005599	LOC115760597|XP_030557891.1|DNOV	LOC108159067|XP_033248205.1|DMIR
OG0005600	LOC115766220|XP_030565934.1|DNOV	LOC108156997|XP_017144280.1|DMIR
OG0005601	LOC115768771|XP_030569321.1|DNOV	LOC108160579|XP_017150194.1|DMIR
OG0005602	LOC115765601|XP_030565114.1|DNOV	LOC108155064|XP_017141139.1|DMIR
OG0005603	LOC115764212|XP_030562966.1|DNOV	LOC108160650|XP_017150273.1|DMIR, LOC117191312|XP_033252106.1|DMIR
OG0005604	LOC115764528|XP_030563490.1|DNOV	LOC117189828|XP_033250783.1|DMIR, LOC108159689|XP_017148685.1|DMIR
OG0005605	LOC115764577|XP_030563584.1|DNOV	LOC108159691|XP_017148688.1|DMIR, LOC117189483|XP_033250509.1|DMIR
OG0005606	LOC115759286|XP_030556048.1|DNOV	LOC108162291|XP_017152440.1|DMIR
OG0005607	LOC115770648|XP_030571870.1|DNOV	LOC108155412|XP_017141698.1|DMIR
OG0005608	LOC115770838|XP_030572132.1|DNOV	LOC108155408|XP_017141693.1|DMIR
OG0005609	LOC115769375|XP_030570019.1|DNOV	LOC108150963|XP_017134786.1|DMIR
OG0005610	LOC115762563|XP_030560707.1|DNOV	LOC108165492|XP_017157035.1|DMIR
OG0005611	LOC115771175|XP_030572618.1|DNOV	LOC108151434|XP_017135520.1|DMIR
OG0005612	LOC115761859|XP_030559712.1|DNOV	LOC108156170|XP_017142989.1|DMIR
OG0005613	LOC115770644|XP_030571866.1|DNOV	LOC108155103|XP_017141221.1|DMIR
OG0005614	LOC115767894|XP_030568123.1|DNOV	LOC108156119|XP_017142913.1|DMIR
OG0005615	LOC115757729|XP_030553964.1|DNOV	LOC108154780|XP_017140653.1|DMIR
OG0005616	LOC115766191|XP_030565894.1|DNOV	LOC108156073|XP_017142846.1|DMIR
OG0005617	LOC115764676|XP_030563724.1|DNOV	LOC108156747|XP_017143898.1|DMIR
OG0005618	LOC115762048|XP_030559985.1|DNOV	LOC108158499|XP_017146302.1|DMIR
OG0005619	LOC115761770|XP_030559559.1|DNOV	LOC108154990|XP_017141023.1|DMIR
OG0005620	LOC115771367|XP_030572911.1|DNOV	LOC108151707|XP_017135966.1|DMIR
OG0005621	LOC115766446|XP_030566233.1|DNOV	LOC108162160|XP_017152232.1|DMIR
OG0005622	LOC115768024|XP_030568303.1|DNOV	LOC108162416|XP_017152635.1|DMIR
OG0005623	LOC115768666|XP_030569206.1|DNOV	LOC108152265|XP_017136970.1|DMIR
OG0005624	LOC115766044|XP_030565677.1|DNOV	LOC108155030|XP_017141080.1|DMIR
OG0005625	LOC115770831|XP_030572126.1|DNOV	LOC108155186|XP_017141346.1|DMIR
OG0005626	LOC115766376|XP_030566136.1|DNOV	LOC108153958|XP_017139547.1|DMIR
OG0005627	LOC115763680|XP_030562211.1|DNOV	LOC108156042|XP_017142801.1|DMIR
OG0005628	LOC115764959|XP_030564141.1|DNOV	LOC108155120|XP_017141251.2|DMIR
OG0005629	LOC115771258|XP_030572736.1|DNOV	LOC108160738|XP_017150418.2|DMIR, LOC117188229|XP_033247636.1|DMIR
OG0005630	LOC115762130|XP_030560096.1|DNOV	LOC108160170|XP_033247023.1|DMIR
OG0005631	LOC115767548|XP_030567690.1|DNOV	LOC108164909|XP_017156377.1|DMIR
OG0005632	LOC115768474|XP_030568909.1|DNOV	LOC108152344|XP_017137097.1|DMIR
OG0005633	LOC115759414|XP_030556164.1|DNOV	LOC108156490|XP_017143464.2|DMIR
OG0005634	LOC115759522|XP_030556329.1|DNOV	LOC108155087|XP_017141198.1|DMIR
OG0005635	LOC115763944|XP_030562597.1|DNOV	LOC108162510|XP_017152775.1|DMIR
OG0005636	LOC115764691|XP_030563744.1|DNOV	LOC108156976|XP_017144257.1|DMIR
OG0005637	LOC115763634|XP_030562123.1|DNOV	LOC108155865|XP_017142472.1|DMIR
OG0005638	LOC115757986|XP_030554334.1|DNOV	LOC108159437|XP_017148204.1|DMIR
OG0005639	LOC115765233|XP_030564549.1|DNOV	LOC117192219|XP_033252776.1|DMIR, LOC108159804|XP_017148859.1|DMIR
OG0005640	LOC115766236|XP_030565960.1|DNOV	LOC108156654|XP_017143757.1|DMIR
OG0005641	LOC115767195|XP_030567246.1|DNOV	LOC108156628|XP_017143684.1|DMIR
OG0005642	LOC115764143|XP_030562876.1|DNOV	LOC108156089|XP_017142866.1|DMIR
OG0005643	LOC115769917|XP_030570801.1|DNOV	LOC108152540|XP_017137439.1|DMIR
OG0005644	LOC115769915|XP_030570798.1|DNOV	LOC108152539|XP_017137438.1|DMIR
OG0005645	LOC115768363|XP_030568792.1|DNOV	LOC108164594|XP_017155909.1|DMIR
OG0005646	LOC115768270|XP_030568663.1|DNOV	LOC108151086|XP_017134961.1|DMIR
OG0005647	LOC115758653|XP_030555254.1|DNOV	LOC108163557|XP_017154412.1|DMIR
OG0005648	LOC115766168|XP_030565873.1|DNOV	LOC108152431|XP_017137252.1|DMIR
OG0005649	LOC115763749|XP_030562314.1|DNOV	LOC108154109|XP_017139721.1|DMIR
OG0005650	LOC115763788|XP_030562376.1|DNOV	LOC108154104|XP_017139716.1|DMIR
OG0005651	LOC115765387|XP_030564772.1|DNOV	LOC108152834|XP_017137928.1|DMIR
OG0005652	LOC115761653|XP_030559352.1|DNOV	LOC108154751|XP_017140613.1|DMIR
OG0005653	LOC115758666|XP_030555264.1|DNOV	LOC108163273|XP_017153962.1|DMIR
OG0005654	LOC115765767|XP_030565293.1|DNOV	LOC108154138|XP_017139763.1|DMIR
OG0005655	LOC115766261|XP_030565980.1|DNOV, LOC115766076|XP_030565740.1|DNOV	LOC108154815|XP_017140705.1|DMIR
OG0005656	LOC115766090|XP_030565760.1|DNOV	LOC108156072|XP_017142845.1|DMIR
OG0005657	LOC115766226|XP_030565942.1|DNOV	LOC108154094|XP_017139700.1|DMIR
OG0005658	LOC115763702|XP_030562251.1|DNOV	LOC108156214|XP_017143041.1|DMIR
OG0005659	LOC115761772|XP_030559561.1|DNOV	LOC108156292|XP_017143164.1|DMIR
OG0005660	LOC115762861|XP_030561097.1|DNOV	LOC108151146|XP_017135061.1|DMIR
OG0005661	LOC115761698|XP_030559429.1|DNOV	LOC108155458|XP_017141766.1|DMIR
OG0005662	LOC115766063|XP_030565720.1|DNOV	LOC108155664|XP_017142113.1|DMIR
OG0005663	LOC115768259|XP_030568648.1|DNOV	LOC108151093|XP_017134972.1|DMIR
OG0005664	LOC115764915|XP_030564078.1|DNOV	LOC108157315|XP_017144809.1|DMIR
OG0005665	LOC115770664|XP_030571891.1|DNOV	LOC108157184|XP_017144601.1|DMIR
OG0005666	LOC115767844|XP_030568052.1|DNOV	LOC108158724|XP_017146764.1|DMIR
OG0005667	LOC115768578|XP_030569079.1|DNOV	LOC108151483|XP_017135608.1|DMIR
OG0005668	LOC115766909|XP_030566851.1|DNOV	LOC108151770|XP_017136104.1|DMIR
OG0005669	LOC115758491|XP_030555032.1|DNOV	LOC108163072|XP_033248848.1|DMIR
OG0005670	LOC115766174|XP_030565877.1|DNOV	LOC108156974|XP_017144253.1|DMIR
OG0005671	LOC115771695|XP_030573372.1|DNOV	LOC108154009|XP_017139591.1|DMIR
OG0005672	LOC115763946|XP_030562601.1|DNOV	LOC108161322|XP_017151042.1|DMIR
OG0005673	LOC115769648|XP_030570421.1|DNOV	LOC108151030|XP_017134878.1|DMIR
OG0005674	LOC115769363|XP_030570009.1|DNOV	LOC108152184|XP_017136815.1|DMIR
OG0005675	LOC115761301|XP_030558888.1|DNOV	LOC108155848|XP_033245379.1|DMIR
OG0005676	LOC115766916|XP_030566858.1|DNOV	LOC108152922|XP_017138091.1|DMIR
OG0005677	LOC115760064|XP_030557105.1|DNOV	LOC108159742|XP_017148768.1|DMIR, LOC117193906|XP_033254472.1|DMIR
OG0005678	LOC115766120|XP_030565800.1|DNOV	LOC108156139|XP_017142942.1|DMIR
OG0005679	LOC115766034|XP_030565665.1|DNOV	LOC108154312|XP_017140058.1|DMIR
OG0005680	LOC115765502|XP_030564974.1|DNOV	LOC108163669|XP_017154581.2|DMIR
OG0005681	LOC115770656|XP_030571881.1|DNOV	LOC108154804|XP_017140691.1|DMIR
OG0005682	LOC115770655|XP_030571880.1|DNOV	LOC108154800|XP_017140686.1|DMIR
OG0005683	LOC115767390|XP_030567513.1|DNOV	LOC108151262|XP_017135272.1|DMIR
OG0005684	LOC115762562|XP_030560706.1|DNOV	LOC108165491|XP_017157034.1|DMIR
OG0005685	LOC115767077|XP_030567080.1|DNOV	LOC108152386|XP_017137172.1|DMIR
OG0005686	LOC115759527|XP_030556336.1|DNOV	LOC108155984|XP_017142664.1|DMIR
OG0005687	LOC115771521|XP_030573115.1|DNOV	LOC108153493|XP_017139029.1|DMIR
OG0005688	LOC115763229|XP_030561567.1|DNOV	LOC108158792|XP_017146967.1|DMIR, LOC117192210|XP_033252771.1|DMIR
OG0005689	LOC115768336|XP_030568760.1|DNOV	LOC108152490|XP_017137354.1|DMIR
OG0005690	LOC115764127|XP_030562857.1|DNOV	LOC108154701|XP_033244171.1|DMIR
OG0005691	LOC115770908|XP_030572212.1|DNOV	LOC108155362|XP_017141613.1|DMIR
OG0005692	LOC115765883|XP_030565483.1|DNOV	LOC108163562|XP_017154415.1|DMIR
OG0005693	LOC115769487|XP_030570165.1|DNOV	LOC108150914|XP_017134728.1|DMIR
OG0005694	LOC115770716|XP_030571976.1|DNOV	LOC108157488|XP_017145074.1|DMIR
OG0005695	LOC115759624|XP_030556468.1|DNOV	LOC108156802|XP_017143974.1|DMIR
OG0005696	LOC115759626|XP_030556473.1|DNOV	LOC108156803|XP_017143979.1|DMIR
OG0005697	LOC115759432|XP_030556199.1|DNOV	LOC108156653|XP_017143756.1|DMIR
OG0005698	LOC115762224|XP_030560219.1|DNOV	LOC108159600|XP_017148543.1|DMIR
OG0005699	LOC115770946|XP_030572264.1|DNOV	LOC108157226|XP_017144672.1|DMIR
OG0005700	LOC115766818|XP_030566714.1|DNOV	LOC108163102|XP_017153684.2|DMIR
OG0005701	LOC115758582|XP_030555160.1|DNOV	LOC108161767|XP_017151589.1|DMIR
OG0005702	LOC115768393|XP_030568827.1|DNOV	LOC108164862|XP_017156286.1|DMIR
OG0005703	LOC115765248|XP_030564579.1|DNOV	LOC108159871|XP_017148961.1|DMIR
OG0005704	LOC115768747|XP_030569294.1|DNOV	LOC108152620|XP_017137583.1|DMIR
OG0005705	LOC115762806|XP_030561020.1|DNOV	LOC108153678|XP_017139284.1|DMIR
OG0005706	LOC115765019|XP_030564232.1|DNOV	LOC108155119|XP_017141250.1|DMIR
OG0005707	LOC115766364|XP_030566123.1|DNOV	LOC108164814|XP_033248960.1|DMIR
OG0005708	LOC115767018|XP_030567003.1|DNOV	LOC108150831|XP_017134628.1|DMIR
OG0005709	LOC115764962|XP_030564146.1|DNOV	LOC108156317|XP_017143195.1|DMIR
