Orthogroup	DNOV.longest_only	BTRY.longest_only
OG0004818	LOC115759504|XP_030556305.1|DNOV	LOC120782449|XP_039970671.1|BTRY
OG0004819	LOC115764649|XP_030563687.1|DNOV	LOC120782558|XP_039970826.1|BTRY
OG0004820	LOC115761226|XP_030558775.1|DNOV	LOC120775984|XP_039962348.1|BTRY
OG0004821	LOC115761217|XP_030558767.1|DNOV	LOC120766764|XP_039948376.1|BTRY
OG0004822	LOC115771776|XP_030573490.1|DNOV	LOC120770407|XP_039953779.1|BTRY
OG0004823	LOC115764162|XP_030562899.1|DNOV	LOC120766777|XP_039948398.1|BTRY
OG0004824	LOC115764163|XP_030562908.1|DNOV	LOC120766778|XP_039948402.1|BTRY
OG0004825	LOC115766801|XP_030566686.1|DNOV	LOC120780086|XP_039968289.1|BTRY
OG0004826	LOC115764738|XP_030563813.1|DNOV	LOC120775295|XP_039961348.1|BTRY
OG0004827	LOC115764068|XP_030562776.1|DNOV	LOC120782381|XP_039970557.1|BTRY
OG0004828	LOC115764797|XP_030563902.1|DNOV	LOC120770020|XP_039953055.1|BTRY
OG0004829	LOC115764093|XP_030562806.1|DNOV	LOC120766591|XP_039948129.1|BTRY
OG0004830	LOC115771702|XP_030573382.1|DNOV	LOC120779659|XP_039967951.1|BTRY
OG0004831	LOC115762655|XP_030560822.1|DNOV	LOC120771927|XP_039956157.1|BTRY
OG0004832	LOC115764699|XP_030563757.1|DNOV	LOC120782860|XP_039971330.1|BTRY
OG0004833	LOC115766216|XP_030565928.1|DNOV	LOC120782406|XP_039970586.1|BTRY
OG0004834	LOC115764672|XP_030563719.1|DNOV	LOC120771753|XP_039955868.1|BTRY
OG0004835	LOC115771848|XP_030573590.1|DNOV	LOC120766795|XP_039948429.1|BTRY
OG0004836	LOC115771728|XP_030573412.1|DNOV	LOC120770390|XP_039953757.1|BTRY
OG0004837	LOC115770305|XP_030571400.1|DNOV	LOC120777626|XP_039965014.1|BTRY
OG0004838	LOC115765077|XP_030564313.1|DNOV	LOC120780390|XP_039968610.1|BTRY
OG0004839	LOC115765035|XP_030564259.1|DNOV	LOC120780109|XP_039968324.1|BTRY
OG0004840	LOC115770599|XP_030571796.1|DNOV	LOC120780244|XP_039968437.1|BTRY
OG0004841	LOC115758349|XP_030554790.1|DNOV	LOC120773535|XP_039958425.1|BTRY
OG0004842	LOC115764884|XP_030564025.1|DNOV	LOC120772824|XP_039957566.1|BTRY
OG0004843	LOC115761275|XP_030558851.1|DNOV	LOC120780583|XP_039968779.1|BTRY
OG0004844	LOC115763651|XP_030562178.1|DNOV	LOC120769673|XP_039952730.1|BTRY
OG0004845	LOC115763652|XP_030562179.1|DNOV	LOC120769662|XP_039952708.1|BTRY
OG0004846	LOC115759729|XP_030556609.1|DNOV	LOC120767702|XP_039949833.1|BTRY
OG0004847	LOC115759726|XP_030556605.1|DNOV	LOC120768655|XP_039951364.1|BTRY
OG0004848	LOC115769792|XP_030570620.1|DNOV	LOC120782691|XP_039971020.1|BTRY
OG0004849	LOC115760264|XP_030557389.1|DNOV	LOC120775130|XP_039961092.1|BTRY
OG0004850	LOC115765698|XP_030565214.1|DNOV	LOC120777889|XP_039965390.1|BTRY
OG0004851	LOC115765606|XP_030565117.1|DNOV	LOC120782829|XP_039971282.1|BTRY
OG0004852	LOC115765611|XP_030565121.1|DNOV	LOC120779854|XP_039968148.1|BTRY
OG0004853	LOC115760665|XP_030557992.1|DNOV	LOC120772176|XP_039956557.1|BTRY
OG0004854	LOC115771128|XP_030572554.1|DNOV	LOC120776893|XP_039963884.1|BTRY
OG0004855	LOC115770337|XP_030571438.1|DNOV	LOC120778578|XP_039966375.1|BTRY
OG0004856	LOC115766717|XP_030566517.1|DNOV	LOC120776638|XP_039963396.1|BTRY
OG0004857	LOC115769409|XP_030570071.1|DNOV	LOC120777849|XP_039965318.1|BTRY
OG0004858	LOC115770391|XP_030571503.1|DNOV	LOC120777503|XP_039964788.1|BTRY
OG0004859	LOC115770495|XP_030571650.1|DNOV	LOC120777527|XP_039964843.1|BTRY
OG0004860	LOC115771097|XP_030572516.1|DNOV	LOC120778168|XP_039965838.1|BTRY
OG0004861	LOC115769578|XP_030570305.1|DNOV	LOC120777899|XP_039965404.1|BTRY
OG0004863	LOC115769518|XP_030570219.1|DNOV	LOC120776867|XP_039963858.1|BTRY
OG0004864	LOC115769527|XP_030570230.1|DNOV	LOC120778599|XP_039966406.1|BTRY
OG0004865	LOC115765053|XP_030564287.1|DNOV	LOC120769935|XP_039952972.1|BTRY
OG0004866	LOC115769368|XP_030570011.1|DNOV	LOC120777286|XP_039964432.1|BTRY
OG0004867	LOC115762260|XP_030560276.1|DNOV	LOC120772102|XP_039956445.1|BTRY
OG0004868	LOC115762285|XP_030560309.1|DNOV	LOC120772103|XP_039956446.1|BTRY
OG0004869	LOC115757974|XP_030554356.1|DNOV	LOC120770382|XP_039953738.1|BTRY
OG0004870	LOC115770229|XP_030571332.1|DNOV	LOC120770061|XP_039953115.1|BTRY
OG0004871	LOC115764703|XP_030563764.1|DNOV	LOC120770575|XP_039954089.1|BTRY
OG0004872	LOC115760989|XP_030558457.1|DNOV	LOC120772077|XP_039956405.1|BTRY
OG0004873	LOC115759850|XP_030556806.1|DNOV	LOC120769721|XP_039952794.1|BTRY
OG0004874	LOC115764788|XP_030563889.1|DNOV	LOC120777596|XP_039964970.1|BTRY
OG0004875	LOC115765111|XP_030564359.1|DNOV	LOC120774106|XP_039959398.1|BTRY
OG0004876	LOC115769155|XP_030569709.1|DNOV	LOC120773507|XP_039958394.1|BTRY
OG0004877	LOC115766988|XP_030566948.1|DNOV	LOC120776540|XP_039963212.1|BTRY
OG0004878	LOC115761358|XP_030558969.1|DNOV	LOC120772129|XP_039956479.1|BTRY
OG0004879	LOC115759583|XP_030556414.1|DNOV	LOC120770514|XP_039953983.1|BTRY
OG0004880	LOC115770190|XP_030571213.1|DNOV	LOC120777271|XP_039964408.1|BTRY
OG0004881	LOC115769890|XP_030570765.1|DNOV	LOC120776575|XP_039963273.1|BTRY
OG0004882	LOC115769475|XP_030570153.1|DNOV	LOC120777558|XP_039964882.1|BTRY
OG0004883	LOC115770063|XP_030571020.1|DNOV	LOC120778462|XP_039966201.1|BTRY
OG0004884	LOC115760515|XP_030557740.1|DNOV	LOC120771282|XP_039955142.1|BTRY
OG0004885	LOC115762475|XP_030560554.1|DNOV	LOC120771579|XP_039955581.1|BTRY
OG0004886	LOC115760891|XP_030558316.1|DNOV	LOC120771915|XP_039956136.1|BTRY
OG0004888	LOC115762820|XP_030561044.1|DNOV	LOC120773030|XP_039957894.1|BTRY
OG0004889	LOC115765458|XP_030564905.1|DNOV	LOC120767322|XP_039949190.1|BTRY
OG0004890	LOC115760043|XP_030557074.1|DNOV	LOC120771896|XP_039956101.1|BTRY
OG0004891	LOC115767379|XP_030567499.1|DNOV	LOC120773550|XP_039958447.1|BTRY
OG0004892	LOC115758099|XP_030554483.1|DNOV	LOC120770484|XP_039953928.1|BTRY
OG0004893	LOC115761840|XP_030559685.1|DNOV	LOC120772065|XP_039956385.1|BTRY
OG0004894	LOC115761006|XP_030558477.1|DNOV	LOC120772033|XP_039956338.1|BTRY
OG0004895	LOC115760722|XP_030558054.1|DNOV	LOC120772690|XP_039957363.1|BTRY
OG0004896	LOC115761168|XP_030558730.1|DNOV	LOC120771909|XP_039956126.1|BTRY
OG0004897	LOC115761025|XP_030558534.1|DNOV	LOC120770869|XP_039954428.1|BTRY
OG0004898	LOC115761081|XP_030558560.1|DNOV	LOC120772074|XP_039956398.1|BTRY
OG0004899	LOC115762312|XP_030560339.1|DNOV	LOC120770841|XP_039954371.1|BTRY
OG0004900	LOC115771013|XP_030572392.1|DNOV	LOC120781204|XP_039969254.1|BTRY
OG0004901	LOC115761632|XP_030559325.1|DNOV	LOC120781263|XP_039969352.1|BTRY
OG0004902	LOC115767655|XP_030567803.1|DNOV	LOC120778531|XP_039966307.1|BTRY
OG0004903	LOC115761154|XP_030558685.1|DNOV	LOC120771081|XP_039954837.1|BTRY
OG0004904	LOC115764817|XP_030563926.1|DNOV	LOC120771878|XP_039956071.1|BTRY
OG0004905	LOC115760981|XP_030558444.1|DNOV	LOC120772912|XP_039957742.1|BTRY
OG0004906	LOC115769604|XP_030570355.1|DNOV	LOC120779154|XP_039967306.1|BTRY
OG0004907	LOC115769813|XP_030570642.1|DNOV	LOC120778199|XP_039965876.1|BTRY
OG0004908	LOC115762674|XP_030560849.1|DNOV	LOC120778076|XP_039965702.1|BTRY
OG0004909	LOC115762906|XP_030561143.1|DNOV	LOC120778834|XP_039966783.1|BTRY
OG0004910	LOC115762905|XP_030561142.1|DNOV	LOC120776660|XP_039963464.1|BTRY
OG0004911	LOC115771052|XP_030572459.1|DNOV	LOC120776563|XP_039963257.1|BTRY
OG0004912	LOC115769569|XP_030570285.1|DNOV	LOC120779157|XP_039967313.1|BTRY
OG0004913	LOC115762108|XP_030560069.1|DNOV	LOC120772610|XP_039957259.1|BTRY
OG0004914	LOC115762506|XP_030560606.1|DNOV	LOC120770545|XP_039954038.1|BTRY
OG0004916	LOC115761056|XP_030558531.1|DNOV	LOC120771844|XP_039956019.1|BTRY
OG0004917	LOC115762749|XP_030560947.1|DNOV	LOC120776376|XP_039962894.1|BTRY
OG0004918	LOC115762660|XP_030560826.1|DNOV	LOC120776375|XP_039962891.1|BTRY
OG0004919	LOC115771627|XP_030573270.1|DNOV	LOC120782858|XP_039971329.1|BTRY
OG0004920	LOC115770211|XP_030571270.1|DNOV	LOC120777236|XP_039964361.1|BTRY
OG0004921	LOC115771205|XP_030572665.1|DNOV	LOC120779117|XP_039967244.1|BTRY
OG0004922	LOC115771215|XP_030572675.1|DNOV	LOC120777689|XP_039965097.1|BTRY
OG0004923	LOC115762597|XP_030560749.1|DNOV	LOC120778811|XP_039966750.1|BTRY
OG0004924	LOC115762877|XP_030561111.1|DNOV	LOC120776894|XP_039963890.1|BTRY
OG0004925	LOC115762936|XP_030561177.1|DNOV	LOC120778099|XP_039965736.1|BTRY
OG0004926	LOC115762671|XP_030560845.1|DNOV	LOC120777943|XP_039965479.1|BTRY
OG0004927	LOC115762632|XP_030560794.1|DNOV	LOC120776837|XP_039963791.1|BTRY
OG0004928	LOC115760546|XP_030557803.1|DNOV	LOC120770508|XP_039953970.1|BTRY
OG0004929	LOC115762615|XP_030560773.1|DNOV	LOC120779112|XP_039967227.1|BTRY
OG0004930	LOC115762405|XP_030560453.1|DNOV	LOC120769998|XP_039953021.1|BTRY
OG0004931	LOC115762110|XP_030560072.1|DNOV	LOC120781293|XP_039969424.1|BTRY
OG0004932	LOC115762879|XP_030561114.1|DNOV	LOC120777215|XP_039964326.1|BTRY
OG0004933	LOC115760875|XP_030558296.1|DNOV	LOC120772209|XP_039956609.1|BTRY
OG0004934	LOC115760439|XP_030557615.1|DNOV	LOC120772429|XP_039956975.1|BTRY
OG0004935	LOC115761093|XP_030558575.1|DNOV	LOC120770167|XP_039953309.1|BTRY
OG0004936	LOC115766952|XP_030566899.1|DNOV	LOC120776817|XP_039963768.1|BTRY
OG0004937	LOC115769319|XP_030569912.1|DNOV	LOC120771767|XP_039955887.1|BTRY
OG0004938	LOC115770450|XP_030571588.1|DNOV	LOC120777971|XP_039965536.1|BTRY
OG0004940	LOC115769857|XP_030570703.1|DNOV	LOC120777207|XP_039964316.1|BTRY
OG0004941	LOC115762753|XP_030560953.1|DNOV	LOC120776865|XP_039963854.1|BTRY
OG0004942	LOC115769573|XP_030570296.1|DNOV	LOC120779190|XP_039967386.1|BTRY
OG0004943	LOC115767157|XP_030567190.1|DNOV	LOC120776715|XP_039963546.1|BTRY
OG0004944	LOC115770971|XP_030572295.1|DNOV	LOC120779164|XP_039967323.1|BTRY, LOC120779161|XP_039967320.1|BTRY
OG0004945	LOC115760226|XP_030557343.1|DNOV	LOC120775629|XP_039961817.1|BTRY
OG0004946	LOC115771449|XP_030573023.1|DNOV	LOC120777499|XP_039964781.1|BTRY
OG0004947	LOC115762630|XP_030560793.1|DNOV	LOC120778226|XP_039965917.1|BTRY
OG0004948	LOC115762722|XP_030560911.1|DNOV	LOC120777023|XP_039964069.1|BTRY
OG0004949	LOC115762721|XP_030560908.1|DNOV	LOC120777030|XP_039964075.1|BTRY
OG0004950	LOC115760243|XP_030557358.1|DNOV	LOC120778153|XP_039965811.1|BTRY
OG0004951	LOC115761592|XP_030559247.1|DNOV	LOC120766595|XP_039948133.1|BTRY
OG0004952	LOC115769585|XP_030570321.1|DNOV	LOC120776693|XP_039963512.1|BTRY
OG0004953	LOC115762650|XP_030560816.1|DNOV	LOC120777738|XP_039965163.1|BTRY
OG0004954	LOC115762802|XP_030561018.1|DNOV	LOC120778261|XP_039965972.1|BTRY
OG0004955	LOC115771035|XP_030572431.1|DNOV	LOC120778637|XP_039966468.1|BTRY
OG0004956	LOC115762524|XP_030560643.1|DNOV	LOC120772337|XP_039956816.1|BTRY
OG0004957	LOC115769567|XP_030570282.1|DNOV	LOC120778789|XP_039966722.1|BTRY
OG0004958	LOC115771105|XP_030572524.1|DNOV	LOC120777660|XP_039965047.1|BTRY
OG0004959	LOC115771132|XP_030572560.1|DNOV	LOC120779069|XP_039967139.1|BTRY
OG0004960	LOC115771121|XP_030572545.1|DNOV	LOC120776689|XP_039963503.1|BTRY
OG0004961	LOC115761257|XP_030558834.1|DNOV	LOC120770170|XP_039953319.1|BTRY
OG0004962	LOC115770523|XP_030571681.1|DNOV	LOC120778520|XP_039966288.1|BTRY
OG0004963	LOC115770355|XP_030571453.1|DNOV	LOC120776628|XP_039963369.1|BTRY
OG0004964	LOC115769724|XP_030570516.1|DNOV	LOC120776861|XP_039963839.1|BTRY
OG0004965	LOC115771288|XP_030572770.1|DNOV	LOC120777332|XP_039964508.1|BTRY
OG0004966	LOC115771287|XP_030572768.1|DNOV	LOC120777331|XP_039964506.1|BTRY
OG0004967	LOC115758208|XP_030554652.1|DNOV	LOC120770384|XP_039953739.1|BTRY
OG0004968	LOC115762709|XP_030560893.1|DNOV	LOC120778213|XP_039965904.1|BTRY
OG0004969	LOC115760537|XP_030557782.1|DNOV	LOC120773057|XP_039957925.1|BTRY
OG0004970	LOC115762618|XP_030560776.1|DNOV	LOC120778894|XP_039966876.1|BTRY
OG0004971	LOC115762757|XP_030560958.1|DNOV	LOC120776498|XP_039963115.1|BTRY
OG0004972	LOC115770996|XP_030572351.1|DNOV	LOC120778890|XP_039966873.1|BTRY
OG0004973	LOC115768099|XP_030568452.1|DNOV	LOC120779153|XP_039967305.1|BTRY
OG0004974	LOC115771127|XP_030572553.1|DNOV	LOC120778591|XP_039966395.1|BTRY
OG0004975	LOC115762599|XP_030560751.1|DNOV	LOC120778814|XP_039966754.1|BTRY
OG0004976	LOC115766923|XP_030566868.1|DNOV	LOC120777296|XP_039964446.1|BTRY
OG0004977	LOC115762042|XP_030559972.1|DNOV	LOC120773008|XP_039957864.1|BTRY
OG0004978	LOC115760803|XP_030558162.1|DNOV	LOC120771378|XP_039955275.1|BTRY
OG0004979	LOC115767129|XP_030567151.1|DNOV	LOC120777037|XP_039964081.1|BTRY
OG0004980	LOC115770151|XP_030571166.1|DNOV	LOC120776976|XP_039964006.1|BTRY
OG0004981	LOC115771577|XP_030573191.1|DNOV	LOC120777115|XP_039964187.1|BTRY
OG0004982	LOC115771574|XP_030573188.1|DNOV	LOC120777113|XP_039964183.1|BTRY
OG0004983	LOC115769389|XP_030570044.1|DNOV	LOC120778144|XP_039965802.1|BTRY, LOC120778143|XP_039965801.1|BTRY
OG0004984	LOC115769752|XP_030570554.1|DNOV	LOC120778137|XP_039965795.1|BTRY, LOC120778136|XP_039965794.1|BTRY
OG0004985	LOC115771192|XP_030572646.1|DNOV	LOC120776979|XP_039964010.1|BTRY
OG0004986	LOC115766093|XP_030565767.1|DNOV	LOC120777256|XP_039964389.1|BTRY
OG0004987	LOC115769878|XP_030570740.1|DNOV	LOC120778965|XP_039966975.1|BTRY
OG0004988	LOC115771188|XP_030572642.1|DNOV	LOC120776709|XP_039963538.1|BTRY
OG0004989	LOC115769753|XP_030570557.1|DNOV	LOC120778271|XP_039965984.1|BTRY
OG0004990	LOC115762205|XP_030560190.1|DNOV	LOC120772218|XP_039956631.1|BTRY
OG0004991	LOC115760533|XP_030557771.1|DNOV	LOC120771309|XP_039955178.1|BTRY
OG0004992	LOC115760534|XP_030557772.1|DNOV	LOC120770183|XP_039953342.1|BTRY
OG0004993	LOC115769586|XP_030570322.1|DNOV	LOC120777842|XP_039965312.1|BTRY
OG0004994	LOC115766946|XP_030566894.1|DNOV	LOC120777829|XP_039965300.1|BTRY
OG0004995	LOC115767119|XP_030567136.1|DNOV	LOC120776357|XP_039962849.1|BTRY
OG0004996	LOC115762592|XP_030560740.1|DNOV	LOC120778006|XP_039965602.1|BTRY
OG0004997	LOC115760552|XP_030557809.1|DNOV	LOC120771995|XP_039956286.1|BTRY
OG0004998	LOC115760615|XP_030557924.1|DNOV	LOC120771374|XP_039955269.1|BTRY
OG0004999	LOC115771179|XP_030572624.1|DNOV	LOC120776554|XP_039963240.1|BTRY
OG0005000	LOC115771756|XP_030573470.1|DNOV	LOC120771167|XP_039954984.1|BTRY
OG0005001	LOC115771244|XP_030572705.1|DNOV	LOC120777390|XP_039964617.1|BTRY
OG0005002	LOC115770738|XP_030572000.1|DNOV	LOC120766832|XP_039948477.1|BTRY
OG0005003	LOC115762949|XP_030561195.1|DNOV	LOC120776588|XP_039963291.1|BTRY
OG0005004	LOC115771078|XP_030572490.1|DNOV	LOC120779072|XP_039967143.1|BTRY
OG0005005	LOC115769826|XP_030570660.1|DNOV	LOC120778963|XP_039966970.1|BTRY
OG0005006	LOC115769510|XP_030570202.1|DNOV	LOC120776877|XP_039963870.1|BTRY
OG0005007	LOC115771047|XP_030572446.1|DNOV	LOC120776681|XP_039963490.1|BTRY
OG0005008	LOC115770486|XP_030571629.1|DNOV	LOC120777005|XP_039964041.1|BTRY
OG0005009	LOC115769509|XP_030570200.1|DNOV	LOC120777231|XP_039964347.1|BTRY
OG0005010	LOC115767142|XP_030567171.1|DNOV	LOC120772388|XP_039956911.1|BTRY, LOC120772386|XP_039956910.1|BTRY
OG0005011	LOC115761726|XP_030559471.1|DNOV	LOC120771941|XP_039956173.1|BTRY
OG0005012	LOC115770113|XP_030571089.1|DNOV	LOC120778266|XP_039965979.1|BTRY
OG0005013	LOC115770934|XP_030572251.1|DNOV	LOC120771787|XP_039955919.1|BTRY
OG0005014	LOC115769637|XP_030570409.1|DNOV	LOC120778656|XP_039966508.1|BTRY
OG0005015	LOC115769214|XP_030569789.1|DNOV	LOC120777522|XP_039964824.1|BTRY
OG0005016	LOC115769494|XP_030570173.1|DNOV	LOC120777801|XP_039965268.1|BTRY
OG0005017	LOC115767152|XP_030567184.1|DNOV	LOC120777476|XP_039964744.1|BTRY
OG0005018	LOC115765836|XP_030565422.1|DNOV	LOC120777184|XP_039964282.1|BTRY
OG0005019	LOC115767696|XP_030567850.1|DNOV	LOC120776679|XP_039963487.1|BTRY
OG0005020	LOC115762133|XP_030560102.1|DNOV	LOC120770111|XP_039953216.1|BTRY
OG0005021	LOC115759902|XP_030556884.1|DNOV	LOC120767934|XP_039950234.1|BTRY
OG0005022	LOC115762791|XP_030561004.1|DNOV	LOC120776755|XP_039963651.1|BTRY
OG0005023	LOC115763907|XP_030562572.1|DNOV	LOC120772298|XP_039956741.1|BTRY
OG0005025	LOC115771468|XP_030573051.1|DNOV	LOC120776415|XP_039962981.1|BTRY
OG0005026	LOC115769405|XP_030570068.1|DNOV	LOC120777219|XP_039964332.1|BTRY
OG0005027	LOC115766978|XP_030566933.1|DNOV	LOC120778818|XP_039966758.1|BTRY
OG0005028	LOC115761398|XP_030559015.1|DNOV	LOC120782548|XP_039970815.1|BTRY
OG0005029	LOC115771046|XP_030572445.1|DNOV	LOC120776481|XP_039963091.1|BTRY
OG0005030	LOC115762548|XP_030560682.1|DNOV	LOC120779198|XP_039967402.1|BTRY
OG0005031	LOC115762745|XP_030560942.1|DNOV	LOC120777504|XP_039964791.1|BTRY
OG0005032	LOC115767465|XP_030567634.1|DNOV	LOC120777045|XP_039964090.1|BTRY
OG0005033	LOC115769736|XP_030570533.1|DNOV	LOC120777507|XP_039964795.1|BTRY
OG0005034	LOC115769721|XP_030570512.1|DNOV	LOC120777046|XP_039964091.1|BTRY
OG0005035	LOC115767476|XP_030567643.1|DNOV	LOC120778774|XP_039966687.1|BTRY
OG0005036	LOC115771281|XP_030572762.1|DNOV	LOC120777636|XP_039965023.1|BTRY
OG0005037	LOC115769612|XP_030570369.1|DNOV	LOC120776901|XP_039963901.1|BTRY
OG0005038	LOC115769397|XP_030570058.1|DNOV	LOC120777805|XP_039965273.1|BTRY
OG0005039	LOC115765882|XP_030565482.1|DNOV	LOC120769312|XP_039952190.1|BTRY
OG0005040	LOC115769621|XP_030570381.1|DNOV	LOC120776847|XP_039963807.1|BTRY
OG0005041	LOC115770524|XP_030571682.1|DNOV	LOC120778521|XP_039966289.1|BTRY
OG0005042	LOC115769930|XP_030570832.1|DNOV	LOC120778201|XP_039965878.1|BTRY
OG0005043	LOC115761001|XP_030558471.1|DNOV	LOC120770601|XP_039954137.1|BTRY
OG0005044	LOC115760998|XP_030558469.1|DNOV	LOC120770594|XP_039954125.1|BTRY
OG0005045	LOC115758182|XP_030554586.1|DNOV	LOC120781274|XP_039969399.1|BTRY
OG0005046	LOC115761116|XP_030558607.1|DNOV	LOC120771573|XP_039955572.1|BTRY
OG0005047	LOC115770410|XP_030571531.1|DNOV	LOC120779137|XP_039967276.1|BTRY
OG0005048	LOC115770369|XP_030571475.1|DNOV	LOC120776503|XP_039963131.1|BTRY
OG0005049	LOC115768638|XP_030569171.1|DNOV	LOC120777803|XP_039965270.1|BTRY
OG0005050	LOC115760527|XP_030557766.1|DNOV	LOC120770180|XP_039953332.1|BTRY
OG0005051	LOC115768545|XP_030569017.1|DNOV	LOC120777685|XP_039965093.1|BTRY
OG0005052	LOC115767681|XP_030567838.1|DNOV	LOC120778658|XP_039966512.1|BTRY
OG0005053	LOC115758817|XP_030555454.1|DNOV	LOC120781545|XP_039969711.1|BTRY
OG0005054	LOC115771508|XP_030573097.1|DNOV	LOC120777661|XP_039965048.1|BTRY
OG0005055	LOC115768765|XP_030569314.1|DNOV	LOC120774555|XP_039960223.1|BTRY
OG0005056	LOC115760714|XP_030558041.1|DNOV	LOC120773002|XP_039957854.1|BTRY
OG0005057	LOC115770984|XP_030572330.1|DNOV	LOC120776702|XP_039963522.1|BTRY
OG0005058	LOC115771299|XP_030572786.1|DNOV	LOC120777162|XP_039964238.1|BTRY
OG0005059	LOC115762339|XP_030560365.1|DNOV	LOC120771971|XP_039956255.1|BTRY
OG0005060	LOC115761118|XP_030558612.1|DNOV	LOC120771967|XP_039956237.1|BTRY
OG0005061	LOC115763540|XP_030562017.1|DNOV	LOC120767772|XP_039949947.1|BTRY
OG0005062	LOC115763031|XP_030561303.1|DNOV	LOC120772910|XP_039957731.1|BTRY
OG0005063	LOC115760870|XP_030558288.1|DNOV	LOC120772715|XP_039957399.1|BTRY
OG0005064	LOC115770050|XP_030570993.1|DNOV	LOC120776846|XP_039963805.1|BTRY
OG0005065	LOC115761834|XP_030559673.1|DNOV	LOC120771075|XP_039954823.1|BTRY
OG0005066	LOC115760941|XP_030558381.1|DNOV	LOC120772502|XP_039957083.1|BTRY
OG0005067	LOC115762034|XP_030559960.1|DNOV	LOC120772560|XP_039957178.1|BTRY
OG0005068	LOC115766770|XP_030566635.1|DNOV	LOC120778659|XP_039966515.1|BTRY
OG0005069	LOC115760649|XP_030557973.1|DNOV	LOC120772736|XP_039957432.1|BTRY
OG0005070	LOC115759115|XP_030555821.1|DNOV	LOC120771401|XP_039955303.1|BTRY
OG0005071	LOC115765918|XP_030565526.1|DNOV	LOC120777974|XP_039965546.1|BTRY
OG0005072	LOC115764434|XP_030563297.1|DNOV	LOC120775060|XP_039960975.1|BTRY
OG0005073	LOC115760955|XP_030558403.1|DNOV	LOC120770109|XP_039953213.1|BTRY
OG0005074	LOC115769646|XP_030570419.1|DNOV	LOC120776848|XP_039963811.1|BTRY
OG0005075	LOC115760688|XP_030558015.1|DNOV	LOC120772166|XP_039956540.1|BTRY
OG0005076	LOC115762257|XP_030560272.1|DNOV	LOC120770481|XP_039953923.1|BTRY
OG0005078	LOC115767171|XP_030567214.1|DNOV	LOC120778650|XP_039966501.1|BTRY
OG0005079	LOC115761092|XP_030558574.1|DNOV	LOC120772182|XP_039956563.1|BTRY
OG0005080	LOC115770068|XP_030571026.1|DNOV	LOC120777302|XP_039964454.1|BTRY
OG0005081	LOC115762177|XP_030560157.1|DNOV	LOC120770980|XP_039954655.1|BTRY
OG0005082	LOC115769804|XP_030570632.1|DNOV	LOC120777398|XP_039964628.1|BTRY
OG0005083	LOC115767210|XP_030567264.1|DNOV	LOC120775668|XP_039961871.1|BTRY
OG0005084	LOC115766195|XP_030565908.1|DNOV	LOC120778220|XP_039965912.1|BTRY
OG0005085	LOC115766222|XP_030565939.1|DNOV	LOC120778604|XP_039966410.1|BTRY
OG0005086	LOC115762504|XP_030560604.1|DNOV	LOC120771479|XP_039955447.1|BTRY
OG0005087	LOC115769344|XP_030569964.1|DNOV	LOC120778868|XP_039966837.1|BTRY
OG0005088	LOC115762085|XP_030560038.1|DNOV	LOC120771270|XP_039955127.1|BTRY
OG0005089	LOC115762082|XP_030560034.1|DNOV	LOC120771375|XP_039955270.1|BTRY
OG0005090	LOC115757932|XP_030554260.1|DNOV	LOC120770444|XP_039953847.1|BTRY
OG0005091	LOC115762359|XP_030560389.1|DNOV	LOC120771403|XP_039955309.1|BTRY
OG0005092	LOC115770188|XP_030571209.1|DNOV	LOC120777416|XP_039964650.1|BTRY
OG0005093	LOC115767792|XP_030567987.1|DNOV	LOC120778063|XP_039965680.1|BTRY
OG0005094	LOC115767143|XP_030567167.1|DNOV	LOC120776567|XP_039963263.1|BTRY
OG0005095	LOC115762395|XP_030560436.1|DNOV	LOC120773108|XP_039958017.1|BTRY
OG0005096	LOC115763369|XP_030561760.1|DNOV	LOC120769305|XP_039952172.1|BTRY
OG0005097	LOC115760588|XP_030557876.1|DNOV	LOC120771818|XP_039955969.1|BTRY
OG0005098	LOC115763583|XP_030562102.1|DNOV	LOC120772028|XP_039956328.1|BTRY
OG0005099	LOC115762379|XP_030560419.1|DNOV	LOC120770431|XP_039953826.1|BTRY
OG0005100	LOC115762216|XP_030560209.1|DNOV	LOC120770430|XP_039953825.1|BTRY
OG0005101	LOC115770799|XP_030572082.1|DNOV	LOC120782343|XP_039970510.1|BTRY
OG0005102	LOC115771566|XP_030573180.1|DNOV	LOC120781265|XP_039969357.1|BTRY
OG0005103	LOC115759074|XP_030555767.1|DNOV	LOC120771744|XP_039955850.1|BTRY
OG0005104	LOC115763594|XP_030562076.1|DNOV	LOC120773587|XP_039958512.1|BTRY
OG0005105	LOC115771204|XP_030572664.1|DNOV	LOC120779037|XP_039967094.1|BTRY
OG0005107	LOC115769324|XP_030569920.1|DNOV	LOC120778791|XP_039966725.1|BTRY
OG0005108	LOC115761128|XP_030558648.1|DNOV	LOC120771472|XP_039955436.1|BTRY
OG0005109	LOC115764419|XP_030563276.1|DNOV	LOC120775293|XP_039961342.1|BTRY
OG0005110	LOC115765818|XP_030565401.1|DNOV	LOC120779191|XP_039967389.1|BTRY
OG0005111	LOC115769851|XP_030570690.1|DNOV	LOC120778902|XP_039966882.1|BTRY
OG0005112	LOC115769960|XP_030570866.1|DNOV	LOC120777171|XP_039964261.1|BTRY
OG0005113	LOC115769550|XP_030570253.1|DNOV	LOC120777172|XP_039964264.1|BTRY
