Orthogroup	DNOV.longest_only	DVIR.longest_only
OG0005309	LOC115758819|XP_030555456.1|DNOV	LOC6627998|XP_002051787.2|DVIR
OG0005310	LOC115759847|XP_030556802.1|DNOV	LOC6627558|XP_002052642.1|DVIR
OG0005311	LOC115765483|XP_030564934.1|DNOV	LOC6635751|XP_015024520.1|DVIR
OG0005312	LOC115758441|XP_030554956.1|DNOV	LOC6628523|XP_015027981.1|DVIR
OG0005313	LOC115759898|XP_030556874.1|DNOV	LOC6629131|XP_015028442.1|DVIR
OG0005314	LOC115759710|XP_030556570.1|DNOV	LOC6628950|XP_002052353.1|DVIR
OG0005315	LOC115765887|XP_030565488.1|DNOV	LOC6627587|XP_002052818.3|DVIR
OG0005316	LOC115762270|XP_030560291.1|DNOV	LOC6635846|XP_002059458.1|DVIR
OG0005317	LOC115759008|XP_030555676.1|DNOV	LOC6627703|XP_002051987.1|DVIR
OG0005318	LOC115759354|XP_030556136.1|DNOV	LOC6629246|XP_002051270.2|DVIR
OG0005319	LOC115759178|XP_030555913.1|DNOV	LOC6630894|XP_032294520.1|DVIR, LOC6628497|XP_002051492.1|DVIR
OG0005320	LOC115763210|XP_030561537.1|DNOV	LOC6634355|XP_002057819.2|DVIR
OG0005321	LOC115765469|XP_030564908.1|DNOV	LOC6635640|XP_002059186.2|DVIR
OG0005322	LOC115759851|XP_030556807.1|DNOV	LOC6628356|XP_032294497.1|DVIR
OG0005323	LOC115763305|XP_030561656.1|DNOV	LOC6627664|XP_032293438.1|DVIR
OG0005324	LOC115758832|XP_030555469.1|DNOV	LOC6628594|XP_002051209.2|DVIR
OG0005325	LOC115763517|XP_030561979.1|DNOV	LOC26531038|XP_015025381.1|DVIR
OG0005326	LOC115759336|XP_030556114.1|DNOV	LOC6628335|XP_015028057.1|DVIR
OG0005327	LOC115763036|XP_030561309.1|DNOV	LOC6627413|XP_002051086.1|DVIR
OG0005328	LOC115771598|XP_030573213.1|DNOV	LOC6630691|XP_002054398.2|DVIR
OG0005329	LOC115770382|XP_030571490.1|DNOV	LOC6622192|XP_002047866.1|DVIR
OG0005330	LOC115770380|XP_030571489.1|DNOV	LOC6624138|XP_002047867.1|DVIR
OG0005331	LOC115758891|XP_030555547.1|DNOV	LOC6628889|XP_002052090.1|DVIR
OG0005332	LOC115763240|XP_030561576.1|DNOV	LOC6627499|XP_002052207.1|DVIR
OG0005333	LOC115760270|XP_030557400.1|DNOV	LOC6628531|XP_002052727.1|DVIR
OG0005334	LOC115763928|XP_030562579.1|DNOV	LOC6636635|XP_015023805.1|DVIR
OG0005335	LOC115758242|XP_030554659.1|DNOV	LOC6626857|XP_002049228.2|DVIR
OG0005336	LOC115763207|XP_030561535.1|DNOV	LOC6626117|XP_015029859.1|DVIR
OG0005337	LOC115762016|XP_030559947.1|DNOV	LOC6624758|XP_002049752.2|DVIR
OG0005338	LOC115763342|XP_030561712.1|DNOV	LOC6634127|XP_002057728.1|DVIR
OG0005339	LOC115763279|XP_030561618.1|DNOV	LOC6627817|XP_002051142.3|DVIR
OG0005340	LOC115763380|XP_030561777.1|DNOV	LOC6634281|XP_015025187.1|DVIR
OG0005341	LOC115761548|XP_030559194.1|DNOV	LOC6625654|XP_002049871.1|DVIR
OG0005342	LOC115760063|XP_030557103.1|DNOV	LOC6627894|XP_032294203.1|DVIR
OG0005343	LOC115762413|XP_030560462.1|DNOV	LOC6635937|XP_002059376.2|DVIR
OG0005344	LOC115758090|XP_030554468.1|DNOV	LOC6625645|XP_002049560.1|DVIR
OG0005345	LOC115763541|XP_030562018.1|DNOV	LOC6634346|XP_015025174.1|DVIR
OG0005346	LOC115760174|XP_030557258.1|DNOV	LOC6627461|XP_002052483.1|DVIR
OG0005347	LOC115758489|XP_030555028.1|DNOV	LOC6629165|XP_002051904.1|DVIR
OG0005348	LOC115759719|XP_030556586.1|DNOV	LOC6627378|XP_002052398.2|DVIR
OG0005349	LOC115759747|XP_030556645.1|DNOV	LOC6627381|XP_002052401.1|DVIR
OG0005350	LOC115759260|XP_030556022.1|DNOV	LOC6629216|XP_002051266.1|DVIR
OG0005351	LOC115769647|XP_030570420.1|DNOV	LOC6624231|XP_032290345.1|DVIR
OG0005352	LOC115759724|XP_030556601.1|DNOV	LOC6628159|XP_002052414.2|DVIR
OG0005353	LOC115757879|XP_030554179.1|DNOV	LOC6625783|XP_002049581.1|DVIR
OG0005354	LOC115763278|XP_030561617.1|DNOV	LOC6627734|XP_032293588.1|DVIR
OG0005355	LOC115758380|XP_030554841.1|DNOV	LOC6628640|XP_002051884.3|DVIR
OG0005356	LOC115758389|XP_030554849.1|DNOV	LOC6628639|XP_002051883.1|DVIR
OG0005357	LOC115759027|XP_030555699.1|DNOV	LOC6628880|XP_002051660.1|DVIR
OG0005358	LOC115763285|XP_030561630.1|DNOV	LOC6627735|XP_002051119.1|DVIR
OG0005359	LOC115758112|XP_030554496.1|DNOV	LOC6626691|XP_002049416.1|DVIR
OG0005360	LOC115771430|XP_030572994.1|DNOV	LOC6624036|XP_002047591.1|DVIR
OG0005361	LOC115759877|XP_030556850.1|DNOV	LOC6629110|XP_002052604.1|DVIR
OG0005362	LOC115763406|XP_030561818.1|DNOV	LOC6634122|XP_002057723.1|DVIR
OG0005363	LOC115759076|XP_030555766.1|DNOV	LOC6627992|XP_002051429.1|DVIR
OG0005364	LOC115758483|XP_030555023.1|DNOV	LOC6626175|XP_002050160.1|DVIR
OG0005365	LOC115759900|XP_030556881.1|DNOV	LOC6628042|XP_032293909.1|DVIR
OG0005366	LOC115760299|XP_030557447.1|DNOV	LOC6628043|XP_002052691.3|DVIR
OG0005367	LOC115760298|XP_030557445.1|DNOV	LOC6627981|XP_002052693.1|DVIR
OG0005368	LOC115761873|XP_030559736.1|DNOV	LOC6629778|XP_002052992.1|DVIR
OG0005369	LOC115760257|XP_030557379.1|DNOV	LOC6627438|XP_032294444.1|DVIR
OG0005370	LOC115758807|XP_030555444.1|DNOV	LOC6627915|XP_032294485.1|DVIR
OG0005371	LOC115758677|XP_030555278.1|DNOV	LOC6627806|XP_002051768.1|DVIR
OG0005372	LOC115759499|XP_030556297.1|DNOV	LOC6630039|XP_002054558.3|DVIR
OG0005373	LOC115758460|XP_030554993.1|DNOV	LOC6629009|XP_002051278.1|DVIR
OG0005374	LOC115758554|XP_030555112.1|DNOV	LOC6627705|XP_002051989.1|DVIR
OG0005375	LOC115758553|XP_030555110.1|DNOV	LOC6627704|XP_002051988.2|DVIR
OG0005376	LOC115765879|XP_030565477.1|DNOV	LOC6635684|XP_002059279.3|DVIR
OG0005377	LOC115762789|XP_030561002.1|DNOV	LOC6624402|XP_002046370.1|DVIR
OG0005378	LOC115758874|XP_030555529.1|DNOV	LOC6627654|XP_002051718.3|DVIR
OG0005379	LOC115759048|XP_030555731.1|DNOV	LOC6628458|XP_002051830.2|DVIR
OG0005380	LOC115758998|XP_030555659.1|DNOV	LOC6627618|XP_002051709.2|DVIR
OG0005381	LOC115760116|XP_030557171.1|DNOV	LOC6628529|XP_002052725.2|DVIR
OG0005382	LOC115759157|XP_030555886.1|DNOV	LOC6628537|XP_032294468.1|DVIR
OG0005383	LOC115771077|XP_030572489.1|DNOV	LOC6623564|XP_002046881.3|DVIR
OG0005384	LOC115770835|XP_030572130.1|DNOV	LOC6631067|XP_002053212.1|DVIR
OG0005385	LOC115761862|XP_030559719.1|DNOV	LOC6626772|XP_002049836.2|DVIR
OG0005386	LOC115759309|XP_030556080.1|DNOV	LOC6624906|XP_002050219.2|DVIR
OG0005387	LOC115761791|XP_030559584.1|DNOV	LOC6630966|XP_032289666.1|DVIR
OG0005388	LOC115765916|XP_030565522.1|DNOV	LOC6628184|XP_032294387.1|DVIR
OG0005389	LOC115760196|XP_030557286.1|DNOV	LOC6627550|XP_002052285.1|DVIR
OG0005390	LOC115758433|XP_030554949.1|DNOV	LOC6628542|XP_002051854.1|DVIR
OG0005391	LOC115758437|XP_030554954.1|DNOV	LOC6628540|XP_002051852.1|DVIR
OG0005392	LOC115765466|XP_030564904.1|DNOV	LOC6635735|XP_002059150.1|DVIR
OG0005393	LOC115761539|XP_030559181.1|DNOV	LOC6632369|XP_002056199.1|DVIR
OG0005394	LOC115765506|XP_030564983.1|DNOV	LOC6635715|XP_002059152.1|DVIR
OG0005395	LOC115767705|XP_030567858.1|DNOV	LOC6629031|XP_002052808.1|DVIR
OG0005396	LOC115760341|XP_030557480.1|DNOV, LOC115759842|XP_030556796.1|DNOV	LOC6627373|XP_002052638.2|DVIR
OG0005397	LOC115759849|XP_030556805.1|DNOV	LOC6627376|XP_002052639.1|DVIR
OG0005398	LOC115767900|XP_030568132.1|DNOV	LOC6632900|XP_002056751.1|DVIR
OG0005399	LOC115761077|XP_030558555.1|DNOV	LOC6626766|XP_032292089.1|DVIR
OG0005400	LOC115760916|XP_030558347.1|DNOV	LOC6627281|XP_002048700.2|DVIR
OG0005401	LOC115760221|XP_030557334.1|DNOV	LOC6627565|XP_002052649.1|DVIR
OG0005402	LOC115759974|XP_030556986.1|DNOV	LOC6627564|XP_002052648.1|DVIR
OG0005403	LOC115759845|XP_030556800.1|DNOV	LOC6627559|XP_002052643.1|DVIR
OG0005404	LOC115759846|XP_030556801.1|DNOV	LOC6627560|XP_002052644.1|DVIR
OG0005405	LOC115762194|XP_030560176.1|DNOV	LOC6625593|XP_002048831.1|DVIR
OG0005406	LOC115760797|XP_030558153.1|DNOV	LOC6625501|XP_002051007.1|DVIR
OG0005407	LOC115760757|XP_030558096.1|DNOV	LOC6627022|XP_002050582.1|DVIR
OG0005408	LOC115760081|XP_030557123.1|DNOV	LOC6628138|XP_002052306.1|DVIR
OG0005409	LOC115759249|XP_030556010.1|DNOV	LOC6628424|XP_002051863.1|DVIR
OG0005410	LOC115758333|XP_030554763.1|DNOV	LOC6627680|XP_002051737.1|DVIR
OG0005411	LOC115760679|XP_030558006.1|DNOV	LOC6625635|XP_002050760.1|DVIR
OG0005412	LOC115760983|XP_030558446.1|DNOV	LOC6625665|XP_002050786.1|DVIR
OG0005413	LOC115761033|XP_030558507.1|DNOV	LOC6626073|XP_002048760.2|DVIR
OG0005414	LOC115768184|XP_030568552.1|DNOV	LOC6634741|XP_002058189.1|DVIR
OG0005415	LOC115765084|XP_030564319.1|DNOV	LOC6636659|XP_032295791.1|DVIR
OG0005416	LOC115760857|XP_030558269.1|DNOV	LOC6626363|XP_002050692.1|DVIR
OG0005417	LOC115759909|XP_030556894.1|DNOV	LOC6627987|XP_002052699.1|DVIR
OG0005418	LOC115763259|XP_030561597.1|DNOV	LOC6627493|XP_002052201.1|DVIR
OG0005419	LOC115763059|XP_030561345.1|DNOV	LOC6628044|XP_002051155.1|DVIR
OG0005420	LOC115759697|XP_030556557.1|DNOV	LOC6627649|XP_002052500.1|DVIR
OG0005421	LOC115759242|XP_030556001.1|DNOV	LOC6627877|XP_002052001.1|DVIR
OG0005422	LOC115765137|XP_030564395.1|DNOV	LOC6631880|XP_032295371.1|DVIR
OG0005423	LOC115760324|XP_030557469.1|DNOV	LOC6627347|XP_002052458.2|DVIR
OG0005424	LOC115762077|XP_030560029.1|DNOV	LOC6635901|XP_002059426.1|DVIR
OG0005425	LOC115766326|XP_030566077.1|DNOV	LOC6636689|XP_032295771.1|DVIR
OG0005426	LOC115765498|XP_030564971.1|DNOV	LOC6625354|XP_002050321.3|DVIR
OG0005427	LOC115763479|XP_030561925.1|DNOV	LOC6634117|XP_002057718.1|DVIR
OG0005428	LOC115758667|XP_030555266.1|DNOV	LOC6628617|XP_032293719.1|DVIR
OG0005429	LOC115758896|XP_030555552.1|DNOV	LOC6628739|XP_002051555.1|DVIR
OG0005430	LOC115758965|XP_030555628.1|DNOV	LOC6628738|XP_002051554.1|DVIR
OG0005431	LOC115759130|XP_030555835.1|DNOV	LOC6628962|XP_002051567.1|DVIR
OG0005432	LOC115758838|XP_030555479.1|DNOV	LOC6627300|XP_015028163.1|DVIR
OG0005433	LOC115761348|XP_030558957.1|DNOV	LOC6625101|XP_002050120.1|DVIR
OG0005434	LOC115758911|XP_030555567.1|DNOV	LOC6627797|XP_002051307.1|DVIR
OG0005435	LOC115758837|XP_030555478.1|DNOV	LOC6627297|XP_002051282.2|DVIR
OG0005436	LOC115758839|XP_030555480.1|DNOV	LOC6627299|XP_002051283.1|DVIR
OG0005437	LOC115764932|XP_030564102.1|DNOV	LOC6633107|XP_032288756.1|DVIR
OG0005438	LOC115765865|XP_030565455.1|DNOV	LOC6629047|XP_002052885.1|DVIR
OG0005439	LOC115761753|XP_030559514.1|DNOV	LOC6632251|XP_002056080.1|DVIR
OG0005440	LOC115759695|XP_030556553.1|DNOV	LOC6627689|XP_032294473.1|DVIR
OG0005441	LOC115758990|XP_030555652.1|DNOV	LOC6628885|XP_002051665.1|DVIR
OG0005442	LOC115759829|XP_030556781.1|DNOV	LOC6627768|XP_002052657.1|DVIR
OG0005443	LOC115763932|XP_030562586.1|DNOV	LOC6636634|XP_032289180.1|DVIR
OG0005444	LOC115758924|XP_030555582.1|DNOV	LOC6628831|XP_002052072.1|DVIR
OG0005445	LOC115759241|XP_030555999.1|DNOV	LOC6628109|XP_032294347.1|DVIR
OG0005446	LOC115759987|XP_030557001.1|DNOV	LOC6627789|XP_002052677.2|DVIR
OG0005447	LOC115765492|XP_030564957.1|DNOV	LOC6635774|XP_002059170.1|DVIR
OG0005448	LOC115762449|XP_030560511.1|DNOV	LOC6636465|XP_002059914.1|DVIR
OG0005449	LOC115768111|XP_030568475.1|DNOV	LOC6635291|XP_002058801.1|DVIR
OG0005450	LOC115771740|XP_030573427.1|DNOV	LOC6630302|XP_002054187.1|DVIR
OG0005451	LOC115760000|XP_030557017.1|DNOV	LOC6628401|XP_015028524.1|DVIR
OG0005452	LOC115761141|XP_030558664.1|DNOV	LOC6625124|XP_032292327.1|DVIR
OG0005453	LOC115766121|XP_030565801.1|DNOV	LOC6632456|XP_002056302.1|DVIR
OG0005454	LOC115765567|XP_030565070.1|DNOV	LOC6635667|XP_002059202.1|DVIR
OG0005455	LOC115763811|XP_030562423.1|DNOV	LOC6625888|XP_002050359.1|DVIR
OG0005456	LOC115763319|XP_030561679.1|DNOV	LOC6634254|XP_002057640.1|DVIR
OG0005457	LOC115763460|XP_030561893.1|DNOV	LOC6634252|XP_015025221.1|DVIR
OG0005458	LOC115758803|XP_030555438.1|DNOV	LOC6628508|XP_015028273.1|DVIR
OG0005459	LOC115760047|XP_030557077.1|DNOV	LOC6628826|XP_002052591.2|DVIR
OG0005460	LOC115765960|XP_030565574.1|DNOV	LOC6628182|XP_032294385.1|DVIR
OG0005461	LOC115759148|XP_030555861.1|DNOV	LOC6628066|XP_002051535.1|DVIR
OG0005462	LOC115759153|XP_030555869.1|DNOV	LOC6628068|XP_002051537.1|DVIR
OG0005463	LOC115770478|XP_030571622.1|DNOV	LOC6624328|XP_002047891.1|DVIR
OG0005464	LOC115758593|XP_030555173.1|DNOV	LOC6628065|XP_002051534.2|DVIR
OG0005465	LOC115763614|XP_030562104.1|DNOV	LOC6634251|XP_002057637.2|DVIR
OG0005466	LOC115763500|XP_030561954.1|DNOV	LOC6634253|XP_002057639.1|DVIR
OG0005467	LOC115771882|XP_030573630.1|DNOV	LOC116651868|XP_032295002.1|DVIR, LOC6630064|XP_032295266.1|DVIR
OG0005468	LOC115758322|XP_030554749.1|DNOV	LOC6627673|XP_002051949.1|DVIR
OG0005469	LOC115758574|XP_030555149.1|DNOV	LOC6628909|XP_002051553.1|DVIR
OG0005470	LOC115763546|XP_030562022.1|DNOV	LOC6634370|XP_002057564.1|DVIR
OG0005471	LOC115759867|XP_030556834.1|DNOV	LOC6629159|XP_002052362.1|DVIR
OG0005472	LOC115760326|XP_030557472.1|DNOV	LOC6628957|XP_002052360.1|DVIR
OG0005473	LOC115765867|XP_030565459.1|DNOV	LOC6628034|XP_002052911.1|DVIR
OG0005474	LOC115760086|XP_030557131.1|DNOV	LOC6629206|XP_002052625.2|DVIR
OG0005475	LOC115760085|XP_030557129.1|DNOV	LOC6629205|XP_002052624.1|DVIR
OG0005476	LOC115762292|XP_030560317.1|DNOV	LOC6635879|XP_002059352.2|DVIR
OG0005477	LOC115768925|XP_030569521.1|DNOV	LOC6622934|XP_002048540.2|DVIR
OG0005478	LOC115760108|XP_030557161.1|DNOV	LOC6629014|XP_002052756.1|DVIR
OG0005479	LOC115760107|XP_030557160.1|DNOV	LOC6629013|XP_002052755.1|DVIR
OG0005480	LOC115759809|XP_030556758.1|DNOV	LOC6628113|XP_002052309.1|DVIR
OG0005481	LOC115759822|XP_030556773.1|DNOV	LOC6628263|XP_002052543.1|DVIR
OG0005482	LOC115760251|XP_030557367.1|DNOV	LOC6628265|XP_002052545.2|DVIR
OG0005483	LOC115771730|XP_030573415.1|DNOV	LOC6630294|XP_032295294.1|DVIR
OG0005484	LOC115763263|XP_030561602.1|DNOV	LOC6627435|XP_002052161.1|DVIR
OG0005485	LOC115760893|XP_030558319.1|DNOV	LOC6627148|XP_032292141.1|DVIR
OG0005486	LOC115760686|XP_030558013.1|DNOV	LOC6626614|XP_002048708.1|DVIR
OG0005487	LOC115759947|XP_030556950.1|DNOV	LOC6627859|XP_002052278.3|DVIR
OG0005488	LOC115760198|XP_030557289.1|DNOV	LOC6627860|XP_002052279.3|DVIR
OG0005489	LOC115765872|XP_030565469.1|DNOV	LOC6635688|XP_002059283.1|DVIR
OG0005490	LOC115765871|XP_030565468.1|DNOV	LOC6635687|XP_002059282.2|DVIR
OG0005491	LOC115759737|XP_030556629.1|DNOV	LOC6628440|XP_032294566.1|DVIR
OG0005492	LOC115759852|XP_030556809.1|DNOV	LOC6628357|XP_002052223.1|DVIR
OG0005493	LOC115758320|XP_030554747.1|DNOV	LOC6628320|XP_032293737.1|DVIR
OG0005494	LOC115762096|XP_030560056.1|DNOV	LOC6626235|XP_002048859.1|DVIR
OG0005495	LOC115760991|XP_030558458.1|DNOV	LOC6625265|XP_002050628.1|DVIR
OG0005496	LOC115757675|XP_030553865.1|DNOV	LOC6629739|XP_002054143.1|DVIR
OG0005497	LOC115763013|XP_030561262.1|DNOV	LOC6634006|XP_002057827.1|DVIR
OG0005498	LOC115763016|XP_030561267.1|DNOV	LOC6634005|XP_002057826.1|DVIR
OG0005499	LOC115763209|XP_030561536.1|DNOV	LOC6634000|XP_002057821.3|DVIR
OG0005500	LOC115763212|XP_030561539.1|DNOV	LOC6634001|XP_002057822.1|DVIR
OG0005501	LOC115759150|XP_030555865.1|DNOV	LOC6628465|XP_002051540.1|DVIR
OG0005502	LOC115759151|XP_030555866.1|DNOV	LOC6628464|XP_002051539.1|DVIR
OG0005503	LOC115758862|XP_030555511.1|DNOV	LOC6629231|XP_032293393.1|DVIR
OG0005504	LOC115758331|XP_030554761.1|DNOV	LOC6627678|XP_002051735.1|DVIR
OG0005506	LOC115762981|XP_030561220.1|DNOV	LOC6627494|XP_015028378.1|DVIR
OG0005507	LOC115759050|XP_030555734.1|DNOV	LOC6628719|XP_002051892.1|DVIR
OG0005508	LOC115760048|XP_030557079.1|DNOV	LOC6628765|XP_032294264.1|DVIR
OG0005509	LOC115758474|XP_030555010.1|DNOV	LOC6628558|XP_015028288.1|DVIR
OG0005510	LOC115769298|XP_030569885.1|DNOV	LOC6634023|XP_002057487.2|DVIR
OG0005511	LOC115768340|XP_030568763.1|DNOV	LOC6636082|XP_002059613.3|DVIR
OG0005512	LOC115772050|XP_030573850.1|DNOV	LOC6631212|XP_002053955.1|DVIR
OG0005513	LOC115759925|XP_030556922.1|DNOV	LOC6628157|XP_002052412.2|DVIR
OG0005514	LOC115761243|XP_030558798.1|DNOV	LOC6630967|XP_002053801.1|DVIR
OG0005515	LOC115760493|XP_030557704.1|DNOV	LOC6626219|XP_002050747.1|DVIR
OG0005516	LOC115763957|XP_030562607.1|DNOV	LOC6636642|XP_002060109.1|DVIR
OG0005517	LOC115758496|XP_030555038.1|DNOV	LOC6627350|XP_032294276.1|DVIR
OG0005519	LOC115760863|XP_030558277.1|DNOV	LOC6626902|XP_002050964.1|DVIR
OG0005520	LOC115759984|XP_030556998.1|DNOV	LOC6629113|XP_015028499.1|DVIR
OG0005521	LOC115759800|XP_030556743.1|DNOV	LOC6629233|XP_002052609.1|DVIR
OG0005522	LOC115769564|XP_030570279.1|DNOV	LOC6623353|XP_032289988.1|DVIR
OG0005523	LOC115758978|XP_030555640.1|DNOV	LOC6628436|XP_002052044.2|DVIR
OG0005524	LOC115763400|XP_030561804.1|DNOV	LOC6633904|XP_002057597.1|DVIR
OG0005525	LOC115760074|XP_030557112.1|DNOV	LOC6629091|XP_002052438.1|DVIR
OG0005526	LOC115760139|XP_030557204.1|DNOV	LOC6629127|XP_002052393.1|DVIR
OG0005527	LOC115767951|XP_030568191.1|DNOV	LOC6636182|XP_032290054.1|DVIR
OG0005528	LOC115760031|XP_030557058.1|DNOV	LOC6628474|XP_002052557.2|DVIR
OG0005529	LOC115763518|XP_030561980.1|DNOV	LOC6634238|XP_032293765.1|DVIR
OG0005530	LOC115758448|XP_030554973.1|DNOV	LOC6628806|XP_032293558.1|DVIR
OG0005531	LOC115769622|XP_030570385.1|DNOV	LOC6624409|XP_002047169.1|DVIR
OG0005532	LOC115765486|XP_030564938.1|DNOV	LOC6635625|XP_002059117.1|DVIR
OG0005533	LOC115763427|XP_030561847.1|DNOV	LOC6628985|XP_002052116.1|DVIR
OG0005534	LOC115768100|XP_030568453.1|DNOV	LOC6636840|XP_002060312.1|DVIR
OG0005535	LOC115758422|XP_030554933.1|DNOV	LOC6627684|XP_002051741.1|DVIR
OG0005536	LOC115763007|XP_030561257.1|DNOV	LOC6629040|XP_002052186.1|DVIR
OG0005537	LOC115759070|XP_030555760.1|DNOV	LOC6628520|XP_002051678.1|DVIR
OG0005538	LOC115767716|XP_030567880.1|DNOV	LOC6627926|XP_002052801.1|DVIR
OG0005539	LOC115759767|XP_030556686.1|DNOV	LOC6627940|XP_002052665.1|DVIR
OG0005540	LOC115765990|XP_030565613.1|DNOV	LOC6628309|XP_002052863.2|DVIR
OG0005541	LOC115758372|XP_030554824.1|DNOV	LOC6628756|XP_032293931.1|DVIR
OG0005542	LOC115762790|XP_030561003.1|DNOV	LOC6623842|XP_002046365.2|DVIR
OG0005543	LOC115763581|XP_030562061.1|DNOV	LOC6634219|XP_015025210.1|DVIR
OG0005544	LOC115765982|XP_030565604.1|DNOV	LOC6627778|XP_032294231.1|DVIR
OG0005545	LOC115759060|XP_030555747.1|DNOV	LOC6629229|XP_002051255.1|DVIR
OG0005546	LOC115758882|XP_030555537.1|DNOV	LOC6628437|XP_002052045.1|DVIR
OG0005547	LOC115759843|XP_030556798.1|DNOV	LOC6627377|XP_002052640.3|DVIR
OG0005548	LOC115759882|XP_030556857.1|DNOV	LOC6627561|XP_002052645.1|DVIR
OG0005549	LOC115759899|XP_030556880.1|DNOV	LOC6627563|XP_002052647.1|DVIR
OG0005550	LOC115759722|XP_030556598.1|DNOV	LOC6628162|XP_002052417.1|DVIR
OG0005551	LOC115760632|XP_030557944.1|DNOV	LOC6627169|XP_032292359.1|DVIR
OG0005552	LOC115760918|XP_030558351.1|DNOV	LOC6627170|XP_002050955.1|DVIR
OG0005553	LOC115758330|XP_030554759.1|DNOV	LOC6627679|XP_002051736.2|DVIR
OG0005554	LOC115765479|XP_030564926.1|DNOV	LOC6635614|XP_032294676.1|DVIR
OG0005555	LOC115765578|XP_030565086.1|DNOV	LOC6635612|XP_002059131.1|DVIR
OG0005556	LOC115765576|XP_030565085.1|DNOV	LOC6635662|XP_002059130.1|DVIR
OG0005557	LOC115758652|XP_030555249.1|DNOV	LOC6628448|XP_002051651.1|DVIR
OG0005558	LOC115765489|XP_030564945.1|DNOV	LOC6635661|XP_032294655.1|DVIR
OG0005559	LOC115762982|XP_030561224.1|DNOV	LOC6627496|XP_002052204.1|DVIR
OG0005560	LOC115758651|XP_030555246.1|DNOV	LOC6628447|XP_002051650.1|DVIR
OG0005561	LOC115764237|XP_030563011.1|DNOV	LOC6632179|XP_002055277.2|DVIR
OG0005562	LOC115768540|XP_030569001.1|DNOV	LOC6635680|XP_015024388.1|DVIR
OG0005563	LOC115766774|XP_030566646.1|DNOV	LOC6636206|XP_002059696.2|DVIR
OG0005564	LOC115760267|XP_030557397.1|DNOV	LOC6629058|XP_002052386.1|DVIR
OG0005565	LOC115765464|XP_030564902.1|DNOV	LOC6635733|XP_002059148.1|DVIR
OG0005566	LOC115765465|XP_030564903.1|DNOV	LOC6635734|XP_002059149.1|DVIR
OG0005567	LOC115762019|XP_030559946.1|DNOV	LOC116649793|XP_032288813.1|DVIR, LOC6629404|XP_032288817.1|DVIR
OG0005568	LOC115765574|XP_030565083.1|DNOV	LOC6635772|XP_002059168.1|DVIR
OG0005569	LOC115759031|XP_030555707.1|DNOV	LOC6628500|XP_002051835.1|DVIR
OG0005570	LOC115765968|XP_030565581.1|DNOV	LOC6635689|XP_002059284.2|DVIR
OG0005571	LOC115766571|XP_030566414.1|DNOV	LOC6625622|XP_032293146.1|DVIR
OG0005572	LOC115760601|XP_030557901.1|DNOV	LOC6625864|XP_002050857.2|DVIR
OG0005573	LOC115766179|XP_030565881.1|DNOV	LOC6632615|XP_015026097.1|DVIR
OG0005574	LOC115759061|XP_030555752.1|DNOV	LOC6625479|XP_002050335.1|DVIR
OG0005575	LOC115761827|XP_030559629.1|DNOV	LOC6631250|XP_002053048.2|DVIR
OG0005576	LOC115764017|XP_030562710.1|DNOV	LOC6627187|XP_002049929.2|DVIR
OG0005577	LOC115770242|XP_030571309.1|DNOV, LOC115758482|XP_030555396.1|DNOV	LOC6623504|XP_002048218.1|DVIR
OG0005578	LOC115770310|XP_030571404.1|DNOV	LOC6624683|XP_002048129.2|DVIR
OG0005579	LOC115770157|XP_030571169.1|DNOV	LOC26530647|XP_015031633.1|DVIR
OG0005580	LOC115762691|XP_030560873.1|DNOV	LOC6624188|XP_002046301.1|DVIR
OG0005581	LOC115767588|XP_030567734.1|DNOV	LOC6633654|XP_032288829.1|DVIR
OG0005582	LOC115769346|XP_030569974.1|DNOV	LOC6624363|XP_002047465.2|DVIR
OG0005583	LOC115771030|XP_030572425.1|DNOV	LOC6623229|XP_002046726.2|DVIR
OG0005584	LOC115758548|XP_030555104.1|DNOV	LOC6628281|XP_015028013.1|DVIR
OG0005585	LOC115759486|XP_030556282.1|DNOV	LOC6630801|XP_015027747.1|DVIR
OG0005586	LOC115759412|XP_030556162.1|DNOV	LOC6630766|XP_002054625.1|DVIR
OG0005587	LOC115757841|XP_030554133.1|DNOV	LOC6625382|XP_002049492.2|DVIR
OG0005588	LOC115770096|XP_030571065.1|DNOV	LOC6622515|XP_015030501.1|DVIR
OG0005589	LOC115766124|XP_030565805.1|DNOV	LOC6632462|XP_002056308.1|DVIR
OG0005590	LOC115762813|XP_030561034.1|DNOV	LOC6624900|XP_002050477.1|DVIR
OG0005591	LOC115766282|XP_030566010.1|DNOV	LOC6631919|XP_002055746.1|DVIR
OG0005592	LOC115765670|XP_030565193.1|DNOV	LOC6630666|XP_002053445.1|DVIR
OG0005593	LOC115769905|XP_030570786.1|DNOV	LOC6624598|XP_002047149.1|DVIR
OG0005594	LOC115769985|XP_030570908.1|DNOV	LOC6622962|XP_032291378.1|DVIR
OG0005595	LOC115769984|XP_030570905.1|DNOV	LOC6623006|XP_002047217.2|DVIR
OG0005596	LOC115767139|XP_030567164.1|DNOV	LOC6624466|XP_002046556.1|DVIR
OG0005597	LOC115757757|XP_030554026.1|DNOV	LOC6631275|XP_032295416.1|DVIR
OG0005598	LOC115764863|XP_030564000.1|DNOV	LOC6632230|XP_002055878.1|DVIR
