Orthogroup	DNOV.longest_only	DKIK.longest_only
OG0003774	LOC115760912|XP_030558342.1|DNOV	LOC108078303|XP_017027575.1|DKIK
OG0003775	LOC115769011|XP_030569582.1|DNOV	LOC108082926|XP_017034006.1|DKIK
OG0003776	LOC115762521|XP_030560641.1|DNOV	LOC108080707|XP_017031033.1|DKIK
OG0003777	LOC115764379|XP_030563204.1|DNOV	LOC108076780|XP_017025274.1|DKIK
OG0003778	LOC115761378|XP_030558992.1|DNOV	LOC108078150|XP_017027282.1|DKIK
OG0003779	LOC115762212|XP_030560199.1|DNOV	LOC108076722|XP_017025177.1|DKIK
OG0003780	LOC115759989|XP_030557006.1|DNOV	LOC108074718|XP_017022351.1|DKIK
OG0003781	LOC115766766|XP_030566619.1|DNOV	LOC108082653|XP_017033633.1|DKIK
OG0003782	LOC115768906|XP_030569484.1|DNOV	LOC108079438|XP_017029260.1|DKIK
OG0003783	LOC115764869|XP_030564006.1|DNOV	LOC108083733|XP_017035130.1|DKIK
OG0003784	LOC115760847|XP_030558259.1|DNOV	LOC108078129|XP_017027245.1|DKIK
OG0003785	LOC115765267|XP_030564619.1|DNOV	LOC108085924|XP_017038191.1|DKIK
OG0003786	LOC115765869|XP_030565503.1|DNOV	LOC108076724|XP_017025183.1|DKIK
OG0003787	LOC115765965|XP_030565617.1|DNOV	LOC108076551|XP_017024951.1|DKIK
OG0003788	LOC115771833|XP_030573578.1|DNOV	LOC108072144|XP_017018675.1|DKIK
OG0003789	LOC115771381|XP_030572929.1|DNOV	LOC108078193|XP_017027350.1|DKIK
OG0003790	LOC115762787|XP_030560999.1|DNOV	LOC108071551|XP_017017818.1|DKIK
OG0003791	LOC115764683|XP_030563731.1|DNOV	LOC108081161|XP_017031694.1|DKIK
OG0003792	LOC115759384|XP_030556174.1|DNOV	LOC108072885|XP_017019695.1|DKIK
OG0003793	LOC115762114|XP_030560078.1|DNOV	LOC108072347|XP_017018927.1|DKIK
OG0003794	LOC115765487|XP_030564944.1|DNOV	LOC108078230|XP_017027421.1|DKIK
OG0003795	LOC115770472|XP_030571614.1|DNOV	LOC108072773|XP_017019540.1|DKIK
OG0003796	LOC115764916|XP_030564079.1|DNOV	LOC108073440|XP_017020552.1|DKIK
OG0003797	LOC115769291|XP_030569878.1|DNOV	LOC108077446|XP_017026253.1|DKIK
OG0003798	LOC115762162|XP_030560139.1|DNOV	LOC108078457|XP_017027837.1|DKIK
OG0003799	LOC115758416|XP_030554928.1|DNOV	LOC108076424|XP_017024758.1|DKIK
OG0003800	LOC115763472|XP_030561917.1|DNOV	LOC108077441|XP_017026249.1|DKIK
OG0003801	LOC115763525|XP_030561989.1|DNOV	LOC108072503|XP_017019163.1|DKIK
OG0003802	LOC115763014|XP_030561263.1|DNOV	LOC108072604|XP_017019315.1|DKIK
OG0003803	LOC115764890|XP_030564036.1|DNOV	LOC108084923|XP_017036808.1|DKIK
OG0003804	LOC115763323|XP_030561683.1|DNOV	LOC108077397|XP_017026179.1|DKIK
OG0003805	LOC115765559|XP_030565056.1|DNOV	LOC108079627|XP_017029498.1|DKIK
OG0003806	LOC115759818|XP_030556770.1|DNOV	LOC108072564|XP_017019244.1|DKIK
OG0003807	LOC115759191|XP_030555928.1|DNOV	LOC108075889|XP_017023987.1|DKIK
OG0003808	LOC115771048|XP_030572449.1|DNOV	LOC108071953|XP_017018409.1|DKIK
OG0003809	LOC115759763|XP_030556678.1|DNOV	LOC108079660|XP_017029546.1|DKIK
OG0003810	LOC115757683|XP_030553884.1|DNOV	LOC108077960|XP_017026989.1|DKIK
OG0003811	LOC115758490|XP_030555035.1|DNOV	LOC108076615|XP_017025025.1|DKIK
OG0003812	LOC115759247|XP_030556007.1|DNOV	LOC108070506|XP_017016492.1|DKIK
OG0003813	LOC115759777|XP_030556703.1|DNOV	LOC108082032|XP_017032792.1|DKIK
OG0003814	LOC115765493|XP_030564960.1|DNOV	LOC108077284|XP_017026051.1|DKIK
OG0003815	LOC115771923|XP_030573681.1|DNOV	LOC108072976|XP_017019906.1|DKIK
OG0003816	LOC115769296|XP_030569883.1|DNOV	LOC108082793|XP_017033829.1|DKIK
OG0003817	LOC115763478|XP_030561924.1|DNOV	LOC108077205|XP_017025942.1|DKIK
OG0003818	LOC115758367|XP_030554815.1|DNOV	LOC108079547|XP_017029374.1|DKIK
OG0003819	LOC115759295|XP_030556057.1|DNOV	LOC108086067|XP_017038374.1|DKIK
OG0003820	LOC115766123|XP_030565804.1|DNOV	LOC108072061|XP_017018546.1|DKIK
OG0003821	LOC115759328|XP_030556103.1|DNOV	LOC108074761|XP_017022425.1|DKIK
OG0003822	LOC115758869|XP_030555521.1|DNOV	LOC108082821|XP_017033870.1|DKIK
OG0003823	LOC115759887|XP_030556862.1|DNOV	LOC108074552|XP_017022139.1|DKIK
OG0003824	LOC115763572|XP_030562051.1|DNOV	LOC108072545|XP_017019206.1|DKIK, LOC108072543|XP_017019205.1|DKIK
OG0003825	LOC115763497|XP_030561952.1|DNOV	LOC108074839|XP_017022536.1|DKIK
OG0003826	LOC115760186|XP_030557275.1|DNOV	LOC108081364|XP_017032005.1|DKIK
OG0003827	LOC115763422|XP_030561841.1|DNOV	LOC108082211|XP_017033030.1|DKIK
OG0003828	LOC115763351|XP_030561729.1|DNOV	LOC108082174|XP_017032968.1|DKIK
OG0003829	LOC115769173|XP_030569738.1|DNOV	LOC108074445|XP_017021975.1|DKIK
OG0003830	LOC115758717|XP_030555330.1|DNOV	LOC108070510|XP_017016496.1|DKIK
OG0003831	LOC115761521|XP_030559152.1|DNOV	LOC108078859|XP_017028453.1|DKIK, LOC108073553|XP_017020727.1|DKIK
OG0003832	LOC115759192|XP_030555929.1|DNOV	LOC108075792|XP_017023849.1|DKIK
OG0003833	LOC115759194|XP_030555933.1|DNOV	LOC108075911|XP_017024025.1|DKIK
OG0003834	LOC115759883|XP_030556858.1|DNOV	LOC108075885|XP_017023981.1|DKIK
OG0003835	LOC115763353|XP_030561734.1|DNOV	LOC108075877|XP_017023970.1|DKIK
OG0003836	LOC115758339|XP_030554773.1|DNOV	LOC108074809|XP_017022492.1|DKIK
OG0003837	LOC115759149|XP_030555862.1|DNOV	LOC108074808|XP_017022491.1|DKIK
OG0003838	LOC115759975|XP_030556988.1|DNOV	LOC108086071|XP_017038379.1|DKIK
OG0003839	LOC115769207|XP_030569774.1|DNOV	LOC108077412|XP_017026201.1|DKIK
OG0003840	LOC115762074|XP_030560027.1|DNOV	LOC108076642|XP_017025062.1|DKIK
OG0003841	LOC115758340|XP_030554774.1|DNOV	LOC108077449|XP_017026257.1|DKIK
OG0003842	LOC115763142|XP_030561452.1|DNOV	LOC108077007|XP_017025571.1|DKIK
OG0003843	LOC115769311|XP_030569901.1|DNOV	LOC108085287|XP_017037332.1|DKIK
OG0003844	LOC115763582|XP_030562062.1|DNOV	LOC108079971|XP_017030025.1|DKIK
OG0003845	LOC115759120|XP_030555823.1|DNOV	LOC108085259|XP_017037298.1|DKIK
OG0003846	LOC115763343|XP_030561714.1|DNOV	LOC108077219|XP_017025963.1|DKIK
OG0003847	LOC115763252|XP_030561590.1|DNOV	LOC108082843|XP_017033899.1|DKIK
OG0003848	LOC115771618|XP_030573256.1|DNOV	LOC108084278|XP_017035923.1|DKIK
OG0003849	LOC115761318|XP_030558914.1|DNOV	LOC108074468|XP_017022024.1|DKIK
OG0003850	LOC115769211|XP_030569781.1|DNOV	LOC108075289|XP_017023174.1|DKIK
OG0003851	LOC115762075|XP_030560024.1|DNOV	LOC108076735|XP_017025202.1|DKIK
OG0003852	LOC115760305|XP_030557453.1|DNOV	LOC108074579|XP_017022175.1|DKIK
OG0003853	LOC115761011|XP_030558481.1|DNOV	LOC108072979|XP_017019905.1|DKIK
OG0003854	LOC115758573|XP_030555147.1|DNOV	LOC108077287|XP_017026053.1|DKIK
OG0003855	LOC115758413|XP_030554921.1|DNOV, LOC115758412|XP_030554920.1|DNOV	LOC108077072|XP_017025729.1|DKIK
OG0003856	LOC115759261|XP_030556023.1|DNOV	LOC108081962|XP_017032685.1|DKIK
OG0003857	LOC115765476|XP_030564916.1|DNOV	LOC108072549|XP_017019212.1|DKIK
OG0003858	LOC115769128|XP_030569694.1|DNOV	LOC108079212|XP_017028974.1|DKIK
OG0003859	LOC115758782|XP_030555413.1|DNOV	LOC108079643|XP_017029522.1|DKIK
OG0003860	LOC115762283|XP_030560307.1|DNOV	LOC108073029|XP_017019978.1|DKIK
OG0003861	LOC115763424|XP_030561843.1|DNOV	LOC108086209|XP_017038561.1|DKIK
OG0003862	LOC115758680|XP_030555280.1|DNOV	LOC108082183|XP_017032991.1|DKIK
OG0003863	LOC115763085|XP_030561376.1|DNOV	LOC108082162|XP_017032952.1|DKIK
OG0003864	LOC115763205|XP_030561530.1|DNOV	LOC108082110|XP_017032899.1|DKIK
OG0003865	LOC115759555|XP_030556377.1|DNOV	LOC108077892|XP_017026918.1|DKIK
OG0003866	LOC115763084|XP_030561374.1|DNOV	LOC108075941|XP_017024073.1|DKIK
OG0003867	LOC115759980|XP_030556993.1|DNOV	LOC108083308|XP_017034534.1|DKIK
OG0003868	LOC115768693|XP_030569240.1|DNOV	LOC108076923|XP_017025456.1|DKIK
OG0003869	LOC115759103|XP_030555801.1|DNOV	LOC108082226|XP_017033053.1|DKIK
OG0003870	LOC115767709|XP_030567863.1|DNOV	LOC108083893|XP_017035379.1|DKIK
OG0003871	LOC115758643|XP_030555239.1|DNOV	LOC108074614|XP_017022226.1|DKIK
OG0003872	LOC115761558|XP_030559206.1|DNOV	LOC108078163|XP_017027304.1|DKIK
OG0003873	LOC115768546|XP_030569014.1|DNOV	LOC108081363|XP_017032004.1|DKIK
OG0003874	LOC115763095|XP_030561392.1|DNOV	LOC108070517|XP_017016505.1|DKIK
OG0003875	LOC115763341|XP_030561710.1|DNOV	LOC108074576|XP_017022167.1|DKIK
OG0003876	LOC115758550|XP_030555107.1|DNOV	LOC108081444|XP_017032122.1|DKIK
OG0003877	LOC115763402|XP_030561812.1|DNOV	LOC108075947|XP_017024082.1|DKIK
OG0003878	LOC115758595|XP_030555175.1|DNOV	LOC108079642|XP_017029519.1|DKIK
OG0003879	LOC115762567|XP_030560710.1|DNOV	LOC108079042|XP_017028714.1|DKIK
OG0003880	LOC115770455|XP_030571593.1|DNOV	LOC108073476|XP_017020617.1|DKIK
OG0003881	LOC115760519|XP_030557747.1|DNOV	LOC108076392|XP_017024718.1|DKIK
OG0003882	LOC115762061|XP_030560007.1|DNOV	LOC108084315|XP_017035970.1|DKIK, LOC108070935|XP_017017076.1|DKIK
OG0003883	LOC115765359|XP_030564734.1|DNOV	LOC108083847|XP_017035314.1|DKIK
OG0003884	LOC115769316|XP_030569910.1|DNOV	LOC108085286|XP_017037331.1|DKIK
OG0003885	LOC115763047|XP_030561331.1|DNOV	LOC108082827|XP_017033875.1|DKIK
OG0003886	LOC115763043|XP_030561324.1|DNOV	LOC108082825|XP_017033873.1|DKIK
OG0003887	LOC115758341|XP_030554775.1|DNOV	LOC108077439|XP_017026247.1|DKIK
OG0003888	LOC115761618|XP_030559306.1|DNOV	LOC108084246|XP_017035872.1|DKIK
OG0003889	LOC115758628|XP_030555223.1|DNOV	LOC108074423|XP_017021946.1|DKIK
OG0003890	LOC115771071|XP_030572483.1|DNOV	LOC108079711|XP_017029608.1|DKIK
OG0003891	LOC115769294|XP_030569880.1|DNOV	LOC108085301|XP_017037348.1|DKIK
OG0003893	LOC115769228|XP_030569800.1|DNOV	LOC108078484|XP_017027856.1|DKIK, LOC108082764|XP_017033780.1|DKIK
OG0003894	LOC115763060|XP_030561346.1|DNOV	LOC108076933|XP_017025467.1|DKIK
OG0003895	LOC115765385|XP_030564770.1|DNOV	LOC108077962|XP_017026991.1|DKIK
OG0003896	LOC115758471|XP_030555011.1|DNOV	LOC108078388|XP_017027731.1|DKIK
OG0003897	LOC115759997|XP_030557015.1|DNOV	LOC108074720|XP_017022352.1|DKIK
OG0003898	LOC115763322|XP_030561682.1|DNOV	LOC108082748|XP_017033754.1|DKIK
OG0003899	LOC115765924|XP_030565531.1|DNOV, LOC115765925|XP_030565532.1|DNOV	LOC108086173|XP_017038523.1|DKIK
OG0003900	LOC115765988|XP_030565612.1|DNOV	LOC108077403|XP_017026191.1|DKIK
OG0003901	LOC115765471|XP_030564911.1|DNOV	LOC108072548|XP_017019211.1|DKIK
OG0003902	LOC115765468|XP_030564907.1|DNOV	LOC108072598|XP_017019299.1|DKIK
OG0003903	LOC115758446|XP_030554970.1|DNOV	LOC108077245|XP_017025994.1|DKIK
OG0003904	LOC115758445|XP_030554969.1|DNOV	LOC108077244|XP_017025993.1|DKIK
OG0003905	LOC115761836|XP_030559677.1|DNOV	LOC108073555|XP_017020730.1|DKIK
OG0003906	LOC115766529|XP_030566355.1|DNOV	LOC108072435|XP_017019047.1|DKIK, LOC108085057|XP_017037009.1|DKIK
OG0003907	LOC115765900|XP_030565502.1|DNOV	LOC108079118|XP_017028852.1|DKIK
OG0003908	LOC115765902|XP_030565505.1|DNOV	LOC108079127|XP_017028865.1|DKIK
OG0003909	LOC115762230|XP_030560227.1|DNOV	LOC108072141|XP_017018670.1|DKIK
OG0003910	LOC115762234|XP_030560236.1|DNOV	LOC108084038|XP_017035543.1|DKIK
OG0003911	LOC115768541|XP_030569007.1|DNOV	LOC108077171|XP_017025895.1|DKIK
OG0003912	LOC115763054|XP_030561339.1|DNOV	LOC108086276|XP_017038653.1|DKIK
OG0003913	LOC115769264|XP_030569834.1|DNOV	LOC108085290|XP_017037336.1|DKIK
OG0003915	LOC115768977|XP_030569553.1|DNOV	LOC108080188|XP_017030330.1|DKIK
OG0003916	LOC115758403|XP_030554911.1|DNOV	LOC108072627|XP_017019347.1|DKIK
OG0003917	LOC115765915|XP_030565521.1|DNOV	LOC108081455|XP_017032134.1|DKIK
OG0003918	LOC115760199|XP_030557291.1|DNOV	LOC108076128|XP_017024348.1|DKIK
OG0003919	LOC115758788|XP_030555418.1|DNOV	LOC108085370|XP_017037433.1|DKIK
OG0003920	LOC115762144|XP_030560115.1|DNOV	LOC108078182|XP_017027337.1|DKIK
OG0003921	LOC115763203|XP_030561528.1|DNOV	LOC108082117|XP_017032906.1|DKIK
OG0003922	LOC115758844|XP_030555484.1|DNOV	LOC108082040|XP_017032803.1|DKIK
OG0003923	LOC115766718|XP_030566514.1|DNOV	LOC108078481|XP_017027849.1|DKIK
OG0003924	LOC115760626|XP_030557937.1|DNOV	LOC108070905|XP_017017050.1|DKIK
OG0003925	LOC115758610|XP_030555201.1|DNOV	LOC108086245|XP_017038605.1|DKIK
OG0003926	LOC115758431|XP_030554947.1|DNOV	LOC108086220|XP_017038575.1|DKIK
OG0003927	LOC115760182|XP_030557271.1|DNOV	LOC108074564|XP_017022155.1|DKIK
OG0003928	LOC115759860|XP_030556824.1|DNOV	LOC108074840|XP_017022537.1|DKIK
OG0003929	LOC115759203|XP_030555949.1|DNOV	LOC108082062|XP_017032829.1|DKIK
OG0003930	LOC115760084|XP_030557128.1|DNOV	LOC108077429|XP_017026223.1|DKIK
OG0003931	LOC115759783|XP_030556711.1|DNOV	LOC108077434|XP_017026230.1|DKIK
OG0003932	LOC115760724|XP_030558058.1|DNOV	LOC108078306|XP_017027580.1|DKIK
OG0003933	LOC115768558|XP_030569031.1|DNOV	LOC108077288|XP_017026054.1|DKIK
OG0003934	LOC115758962|XP_030555625.1|DNOV	LOC108074813|XP_017022498.1|DKIK
OG0003935	LOC115760879|XP_030558301.1|DNOV	LOC108072996|XP_017019935.1|DKIK
OG0003936	LOC115760748|XP_030558085.1|DNOV	LOC108072997|XP_017019936.1|DKIK
OG0003937	LOC115762244|XP_030560249.1|DNOV	LOC108076742|XP_017025221.1|DKIK
OG0003938	LOC115759758|XP_030556667.1|DNOV	LOC108086248|XP_017038613.1|DKIK
OG0003939	LOC115758530|XP_030555081.1|DNOV	LOC108081450|XP_017032128.1|DKIK
OG0003940	LOC115758518|XP_030555071.1|DNOV	LOC108086231|XP_017038588.1|DKIK
OG0003941	LOC115760082|XP_030557124.1|DNOV	LOC108086235|XP_017038593.1|DKIK
OG0003942	LOC115758712|XP_030555321.1|DNOV	LOC108079560|XP_017029389.1|DKIK
OG0003943	LOC115758332|XP_030554762.1|DNOV	LOC108086269|XP_017038645.1|DKIK
OG0003944	LOC115759916|XP_030556909.1|DNOV	LOC108075821|XP_017023885.1|DKIK
OG0003945	LOC115760644|XP_030557966.1|DNOV	LOC108076307|XP_017024566.1|DKIK
OG0003946	LOC115763474|XP_030561918.1|DNOV	LOC108082861|XP_017033927.1|DKIK
OG0003947	LOC115763496|XP_030561949.1|DNOV	LOC108082795|XP_017033833.1|DKIK
OG0003948	LOC115760276|XP_030557407.1|DNOV	LOC108085334|XP_017037378.1|DKIK
OG0003949	LOC115760272|XP_030557402.1|DNOV	LOC108085358|XP_017037417.1|DKIK
OG0003950	LOC115758927|XP_030555585.1|DNOV	LOC108075949|XP_017024084.1|DKIK
OG0003951	LOC115759197|XP_030555936.1|DNOV	LOC108075971|XP_017024109.1|DKIK
OG0003952	LOC115758570|XP_030555142.1|DNOV	LOC108082076|XP_017032857.1|DKIK
OG0003953	LOC115760259|XP_030557381.1|DNOV	LOC108075886|XP_017023982.1|DKIK
OG0003954	LOC115762821|XP_030561042.1|DNOV	LOC108079904|XP_017029926.1|DKIK
OG0003955	LOC115763097|XP_030561395.1|DNOV	LOC108077127|XP_017025825.1|DKIK
OG0003956	LOC115767700|XP_030567853.1|DNOV	LOC108074308|XP_017021792.1|DKIK
OG0003957	LOC115770988|XP_030572339.1|DNOV	LOC108071973|XP_017018437.1|DKIK
OG0003958	LOC115766412|XP_030566191.1|DNOV	LOC108083506|XP_017034803.1|DKIK
OG0003959	LOC115762225|XP_030560220.1|DNOV	LOC108076689|XP_017025128.1|DKIK
OG0003960	LOC115767836|XP_030568038.1|DNOV	LOC108079377|XP_017029186.1|DKIK
OG0003961	LOC115758801|XP_030555435.1|DNOV	LOC108079602|XP_017029449.1|DKIK
OG0003962	LOC115758432|XP_030554948.1|DNOV	LOC108086238|XP_017038599.1|DKIK
OG0003963	LOC115763456|XP_030561888.1|DNOV	LOC108082828|XP_017033877.1|DKIK
OG0003964	LOC115760165|XP_030557245.1|DNOV	LOC108077297|XP_017026065.1|DKIK
OG0003965	LOC115760123|XP_030557181.1|DNOV	LOC108077017|XP_017025584.1|DKIK
OG0003966	LOC115758466|XP_030554999.1|DNOV	LOC108081472|XP_017032157.1|DKIK
OG0003967	LOC115760555|XP_030557812.1|DNOV	LOC108074691|XP_017022309.1|DKIK
OG0003968	LOC115761017|XP_030558492.1|DNOV	LOC108074695|XP_017022324.1|DKIK
OG0003969	LOC115759959|XP_030556965.1|DNOV	LOC108074735|XP_017022390.1|DKIK
OG0003970	LOC115765888|XP_030565489.1|DNOV	LOC108086077|XP_017038384.1|DKIK
OG0003971	LOC115759756|XP_030556658.1|DNOV	LOC108077308|XP_017026080.1|DKIK
OG0003972	LOC115770536|XP_030571700.1|DNOV	LOC108072716|XP_017019463.1|DKIK
OG0003973	LOC115762115|XP_030560079.1|DNOV	LOC108072348|XP_017018928.1|DKIK
OG0003974	LOC115758011|XP_030554367.1|DNOV	LOC108082504|XP_017033422.1|DKIK
OG0003975	LOC115763086|XP_030561384.1|DNOV	LOC108076197|XP_017024423.1|DKIK
OG0003976	LOC115763448|XP_030561877.1|DNOV	LOC108081579|XP_017032286.1|DKIK, LOC108072581|XP_017019278.1|DKIK
OG0003977	LOC115763513|XP_030561971.1|DNOV	LOC108079979|XP_017030032.1|DKIK
OG0003978	LOC115769808|XP_030570636.1|DNOV	LOC108083159|XP_017034335.1|DKIK
OG0003979	LOC115765453|XP_030564877.1|DNOV	LOC108077079|XP_017025736.1|DKIK
OG0003980	LOC115766241|XP_030565964.1|DNOV, LOC115766056|XP_030565697.1|DNOV	LOC108084296|XP_017035948.1|DKIK
OG0003981	LOC115765568|XP_030565072.1|DNOV	LOC108077173|XP_017025898.1|DKIK
OG0003982	LOC115769232|XP_030569804.1|DNOV	LOC108082680|XP_017033669.1|DKIK
OG0003983	LOC115763384|XP_030561784.1|DNOV	LOC108075814|XP_017023877.1|DKIK
OG0003984	LOC115759146|XP_030555858.1|DNOV	LOC108074854|XP_017022553.1|DKIK
OG0003985	LOC115759145|XP_030555857.1|DNOV	LOC108082822|XP_017033871.1|DKIK
OG0003986	LOC115760153|XP_030557224.1|DNOV	LOC108072840|XP_017019624.1|DKIK
OG0003987	LOC115759774|XP_030556701.1|DNOV	LOC108072858|XP_017019663.1|DKIK
OG0003988	LOC115758889|XP_030555545.1|DNOV	LOC108081436|XP_017032107.1|DKIK
OG0003989	LOC115760164|XP_030557241.1|DNOV	LOC108074594|XP_017022196.1|DKIK
OG0003990	LOC115759052|XP_030555736.1|DNOV	LOC108085257|XP_017037294.1|DKIK
OG0003991	LOC115763344|XP_030561716.1|DNOV	LOC108077095|XP_017025760.1|DKIK
OG0003992	LOC115763106|XP_030561409.1|DNOV	LOC108074598|XP_017022203.1|DKIK
OG0003993	LOC115760106|XP_030557158.1|DNOV	LOC108077334|XP_017026112.1|DKIK
OG0003994	LOC115764635|XP_030563664.1|DNOV	LOC108070640|XP_017016696.1|DKIK
OG0003995	LOC115760624|XP_030557934.1|DNOV	LOC108070904|XP_017017049.1|DKIK
OG0003996	LOC115760944|XP_030558385.1|DNOV	LOC108082384|XP_017033214.1|DKIK
OG0003997	LOC115759906|XP_030556891.1|DNOV	LOC108072830|XP_017019611.1|DKIK
OG0003998	LOC115759715|XP_030556576.1|DNOV	LOC108075061|XP_017022868.1|DKIK
OG0003999	LOC115758711|XP_030555320.1|DNOV	LOC108077259|XP_017026018.1|DKIK, LOC108072467|XP_017019103.1|DKIK
OG0004000	LOC115767290|XP_030567382.1|DNOV	LOC108075072|XP_017022842.1|DKIK
OG0004001	LOC115760484|XP_030557684.1|DNOV	LOC108072083|XP_017018583.1|DKIK
OG0004002	LOC115763015|XP_030561266.1|DNOV	LOC108072509|XP_017019170.1|DKIK
OG0004003	LOC115758556|XP_030555115.1|DNOV	LOC108082071|XP_017032849.1|DKIK
OG0004004	LOC115758768|XP_030555391.1|DNOV	LOC108079640|XP_017029516.1|DKIK
OG0004005	LOC115765955|XP_030565563.1|DNOV	LOC108081438|XP_017032110.1|DKIK
OG0004006	LOC115762983|XP_030561225.1|DNOV	LOC108082165|XP_017032960.1|DKIK
OG0004007	LOC115759104|XP_030555802.1|DNOV	LOC108082228|XP_017033054.1|DKIK
OG0004008	LOC115758370|XP_030554819.1|DNOV	LOC108074284|XP_017021746.1|DKIK
OG0004009	LOC115758502|XP_030555048.1|DNOV	LOC108075969|XP_017024106.1|DKIK
OG0004010	LOC115769300|XP_030569887.1|DNOV	LOC108085278|XP_017037318.1|DKIK
OG0004011	LOC115763171|XP_030561485.1|DNOV	LOC108081515|XP_017032222.1|DKIK
OG0004012	LOC115772102|XP_030573927.1|DNOV	LOC108084075|XP_017035585.1|DKIK
OG0004013	LOC115769260|XP_030569830.1|DNOV	LOC108075400|XP_017023315.1|DKIK
OG0004014	LOC115770187|XP_030571208.1|DNOV	LOC108072715|XP_017019461.1|DKIK
OG0004015	LOC115758443|XP_030554963.1|DNOV	LOC108077161|XP_017025883.1|DKIK
OG0004016	LOC115763962|XP_030562620.1|DNOV	LOC108077283|XP_017026050.1|DKIK
OG0004017	LOC115765903|XP_030565506.1|DNOV	LOC108077393|XP_017026176.1|DKIK
OG0004018	LOC115762490|XP_030560586.1|DNOV	LOC108081334|XP_017031964.1|DKIK
OG0004019	LOC115759779|XP_030556706.1|DNOV	LOC108082157|XP_017032945.1|DKIK
OG0004020	LOC115758863|XP_030555512.1|DNOV	LOC108085354|XP_017037410.1|DKIK
OG0004021	LOC115759023|XP_030555695.1|DNOV	LOC108076177|XP_017024400.1|DKIK
OG0004022	LOC115758402|XP_030554909.1|DNOV	LOC108072585|XP_017019282.1|DKIK
OG0004023	LOC115767424|XP_030567560.1|DNOV	LOC108082136|XP_017032928.1|DKIK
OG0004024	LOC115760042|XP_030557070.1|DNOV	LOC108072524|XP_017019185.1|DKIK
OG0004025	LOC115760072|XP_030557111.1|DNOV	LOC108077248|XP_017025998.1|DKIK
OG0004026	LOC115759037|XP_030555719.1|DNOV	LOC108074533|XP_017022106.1|DKIK
OG0004027	LOC115764448|XP_030563317.1|DNOV	LOC108072271|XP_017018827.1|DKIK
OG0004028	LOC115763494|XP_030561946.1|DNOV	LOC108074495|XP_017022061.1|DKIK
OG0004029	LOC115763413|XP_030561825.1|DNOV	LOC108074868|XP_017022570.1|DKIK
OG0004030	LOC115758024|XP_030554393.1|DNOV	LOC108072117|XP_017018630.1|DKIK
OG0004031	LOC115759252|XP_030556013.1|DNOV	LOC108074595|XP_017022198.1|DKIK
OG0004032	LOC115763610|XP_030562098.1|DNOV	LOC108083361|XP_017034596.1|DKIK
OG0004033	LOC115763586|XP_030562065.1|DNOV	LOC108082045|XP_017032811.1|DKIK
OG0004034	LOC115766011|XP_030565643.1|DNOV	LOC108079609|XP_017029462.1|DKIK
OG0004035	LOC115758395|XP_030554888.1|DNOV	LOC108086247|XP_017038607.1|DKIK
OG0004036	LOC115763138|XP_030561442.1|DNOV	LOC108086250|XP_017038618.1|DKIK
OG0004037	LOC115758858|XP_030555506.1|DNOV	LOC108077080|XP_017025737.1|DKIK
OG0004038	LOC115765911|XP_030565517.1|DNOV	LOC108079003|XP_017028673.1|DKIK
OG0004039	LOC115759955|XP_030556958.1|DNOV	LOC108074536|XP_017022111.1|DKIK
OG0004040	LOC115759544|XP_030556362.1|DNOV	LOC108076420|XP_017024750.1|DKIK
OG0004041	LOC115765274|XP_030564624.1|DNOV	LOC108083955|XP_017035450.1|DKIK
OG0004042	LOC115771066|XP_030572478.1|DNOV	LOC108079077|XP_017028789.1|DKIK
OG0004043	LOC115760093|XP_030557137.1|DNOV	LOC108077263|XP_017026019.1|DKIK
OG0004044	LOC115768816|XP_030569374.1|DNOV	LOC108083501|XP_017034799.1|DKIK
OG0004045	LOC115763023|XP_030561281.1|DNOV	LOC108077253|XP_017026004.1|DKIK
OG0004046	LOC115765843|XP_030565429.1|DNOV	LOC108074338|XP_017021846.1|DKIK
OG0004047	LOC115759836|XP_030556789.1|DNOV	LOC108082229|XP_017033055.1|DKIK
OG0004048	LOC115768560|XP_030569034.1|DNOV	LOC108086267|XP_017038643.1|DKIK
OG0004049	LOC115758952|XP_030555611.1|DNOV	LOC108083254|XP_017034450.1|DKIK, LOC108086165|XP_017038516.1|DKIK
OG0004050	LOC115759797|XP_030556738.1|DNOV	LOC108079620|XP_017029485.1|DKIK
OG0004051	LOC115758536|XP_030555089.1|DNOV	LOC108082037|XP_017032799.1|DKIK
OG0004052	LOC115766816|XP_030566711.1|DNOV	LOC108083509|XP_017034806.1|DKIK
OG0004053	LOC115762252|XP_030560264.1|DNOV	LOC108078346|XP_017027639.1|DKIK
OG0004054	LOC115767719|XP_030567884.1|DNOV	LOC108070513|XP_017016501.1|DKIK
OG0004055	LOC115761830|XP_030559632.1|DNOV	LOC108085884|XP_017038136.1|DKIK
OG0004056	LOC115764772|XP_030563872.1|DNOV	LOC108073463|XP_017020588.1|DKIK
OG0004057	LOC115769089|XP_030569663.1|DNOV	LOC108083066|XP_017034191.1|DKIK
OG0004058	LOC115769349|XP_030569976.1|DNOV	LOC108079842|XP_017029834.1|DKIK
OG0004059	LOC115763835|XP_030562454.1|DNOV	LOC108084119|XP_017035636.1|DKIK
OG0004060	LOC115765776|XP_030565308.1|DNOV	LOC108084869|XP_017036749.1|DKIK
OG0004061	LOC115766869|XP_030566789.1|DNOV	LOC108079323|XP_017029106.1|DKIK
