Orthogroup	DNOV.longest_only	BCOP.longest_only
OG0004235	LOC115764316|XP_030563115.1|DNOV	LOC119069083|XP_037028861.1|BCOP
OG0004236	LOC115764727|XP_030563796.1|DNOV	LOC119083057|XP_037048573.1|BCOP
OG0004237	LOC115761511|XP_030559140.1|DNOV	LOC119075773|XP_037038219.1|BCOP
OG0004238	LOC115765775|XP_030565307.1|DNOV	LOC119078029|XP_037041336.1|BCOP
OG0004239	LOC115770684|XP_030571930.1|DNOV	LOC119084042|XP_037049770.1|BCOP
OG0004240	LOC115763649|XP_030562176.1|DNOV	LOC119077967|XP_037041244.1|BCOP
OG0004241	LOC115770847|XP_030572142.1|DNOV	LOC119081063|XP_037045674.1|BCOP, LOC119075628|XP_037038002.1|BCOP
OG0004242	LOC115766125|XP_030565807.1|DNOV	LOC119073077|XP_037034284.1|BCOP, LOC119082173|XP_037047483.1|BCOP
OG0004243	LOC115771180|XP_030572625.1|DNOV	LOC119075836|XP_037038283.1|BCOP
OG0004244	LOC115765680|XP_030565199.1|DNOV	LOC119074658|XP_037036832.1|BCOP
OG0004245	LOC115769865|XP_030570723.1|DNOV	LOC119072040|XP_037033054.1|BCOP
OG0004246	LOC115766411|XP_030566194.1|DNOV	LOC119075612|XP_037037983.1|BCOP
OG0004247	LOC115767992|XP_030568254.1|DNOV	LOC119083553|XP_037049166.1|BCOP
OG0004248	LOC115757904|XP_030554214.1|DNOV	LOC119072378|XP_037033477.1|BCOP
OG0004249	LOC115768093|XP_030568437.1|DNOV	LOC119081049|XP_037045649.1|BCOP
OG0004250	LOC115763505|XP_030561962.1|DNOV	LOC119083469|XP_037049087.1|BCOP
OG0004251	LOC115766420|XP_030566202.1|DNOV	LOC119074552|XP_037036627.1|BCOP
OG0004252	LOC115766227|XP_030565946.1|DNOV	LOC119076947|XP_037039894.1|BCOP
OG0004253	LOC115759647|XP_030556496.1|DNOV	LOC119081443|XP_037046272.1|BCOP, LOC119081446|XP_037046275.1|BCOP
OG0004254	LOC115768316|XP_030568725.1|DNOV	LOC119068614|XP_037028169.1|BCOP
OG0004255	LOC115759218|XP_030555970.1|DNOV	LOC119074925|XP_037037214.1|BCOP
OG0004256	LOC115766542|XP_030566371.1|DNOV	LOC119079133|XP_037042856.1|BCOP, LOC119079064|XP_037042767.1|BCOP, LOC119074400|XP_037036416.1|BCOP, LOC119085383|XP_037051664.1|BCOP
OG0004257	LOC115761179|XP_030558702.1|DNOV	LOC119066253|XP_037024484.1|BCOP
OG0004258	LOC115766101|XP_030565776.1|DNOV	LOC119068934|XP_037028696.1|BCOP
OG0004259	LOC115766561|XP_030566399.1|DNOV	LOC119085355|XP_037051626.1|BCOP
OG0004260	LOC115765791|XP_030565336.1|DNOV	LOC119074318|XP_037036271.1|BCOP
OG0004261	LOC115759665|XP_030556522.1|DNOV	LOC119068882|XP_037028638.1|BCOP
OG0004262	LOC115770911|XP_030572216.1|DNOV	LOC119082214|XP_037047558.1|BCOP
OG0004263	LOC115759482|XP_030556276.1|DNOV	LOC119075754|XP_037038186.1|BCOP
OG0004264	LOC115764620|XP_030563642.1|DNOV	LOC119068390|XP_037027846.1|BCOP
OG0004265	LOC115761601|XP_030559262.1|DNOV	LOC119078172|XP_037041541.1|BCOP
OG0004266	LOC115770954|XP_030572282.1|DNOV	LOC119076566|XP_037039249.1|BCOP
OG0004267	LOC115770710|XP_030571967.1|DNOV	LOC119076155|XP_037038734.1|BCOP
OG0004268	LOC115758271|XP_030554694.1|DNOV	LOC119085216|XP_037051421.1|BCOP
OG0004269	LOC115757793|XP_030554066.1|DNOV	LOC119082024|XP_037047238.1|BCOP
OG0004270	LOC115764639|XP_030563671.1|DNOV	LOC119066521|XP_037024934.1|BCOP
OG0004271	LOC115761574|XP_030559224.1|DNOV	LOC119072187|XP_037033242.1|BCOP
OG0004272	LOC115770632|XP_030571838.1|DNOV	LOC119070660|XP_037030985.1|BCOP
OG0004273	LOC115771759|XP_030573469.1|DNOV	LOC119068159|XP_037027531.1|BCOP
OG0004275	LOC115765319|XP_030564679.1|DNOV	LOC119084039|XP_037049766.1|BCOP
OG0004276	LOC115769642|XP_030570416.1|DNOV	LOC119084224|XP_037050017.1|BCOP
OG0004277	LOC115769733|XP_030570532.1|DNOV	LOC119079729|XP_037043689.1|BCOP, LOC119076156|XP_037038736.1|BCOP, LOC119077954|XP_037041217.1|BCOP
OG0004278	LOC115767585|XP_030567731.1|DNOV	LOC119074894|XP_037037135.1|BCOP
OG0004279	LOC115765895|XP_030565498.1|DNOV	LOC119076857|XP_037039757.1|BCOP
OG0004280	LOC115768625|XP_030569149.1|DNOV	LOC119076402|XP_037039016.1|BCOP
OG0004281	LOC115757985|XP_030554333.1|DNOV	LOC119071733|XP_037032659.1|BCOP
OG0004282	LOC115760669|XP_030557999.1|DNOV	LOC119075286|XP_037037569.1|BCOP
OG0004283	LOC115760680|XP_030558010.1|DNOV	LOC119072058|XP_037033130.1|BCOP
OG0004284	LOC115765962|XP_030565575.1|DNOV	LOC119071064|XP_037031591.1|BCOP
OG0004285	LOC115761364|XP_030558972.1|DNOV	LOC119068484|XP_037027989.1|BCOP
OG0004286	LOC115765972|XP_030565590.1|DNOV	LOC119074235|XP_037036152.1|BCOP
OG0004287	LOC115767765|XP_030567950.1|DNOV	LOC119072078|XP_037033124.1|BCOP
OG0004288	LOC115765954|XP_030565566.1|DNOV	LOC119074231|XP_037036145.1|BCOP
OG0004289	LOC115770010|XP_030570919.1|DNOV	LOC119071632|XP_037032485.1|BCOP
OG0004290	LOC115760827|XP_030558211.1|DNOV	LOC119071203|XP_037031886.1|BCOP
OG0004291	LOC115757812|XP_030554098.1|DNOV	LOC119082360|XP_037047772.1|BCOP
OG0004292	LOC115770993|XP_030572346.1|DNOV	LOC119071255|XP_037031994.1|BCOP
OG0004293	LOC115771410|XP_030572971.1|DNOV	LOC119083288|XP_037048875.1|BCOP
OG0004294	LOC115770467|XP_030571603.1|DNOV	LOC119078303|XP_037041700.1|BCOP
OG0004295	LOC115770093|XP_030571059.1|DNOV	LOC119066823|XP_037025371.1|BCOP
OG0004296	LOC115770108|XP_030571085.1|DNOV	LOC119066002|XP_037024114.1|BCOP
OG0004297	LOC115758104|XP_030554487.1|DNOV	LOC119082350|XP_037047763.1|BCOP
OG0004298	LOC115771706|XP_030573389.1|DNOV	LOC119074244|XP_037036164.1|BCOP
OG0004299	LOC115758114|XP_030554504.1|DNOV	LOC119082791|XP_037048280.1|BCOP
OG0004300	LOC115757843|XP_030554137.1|DNOV	LOC119071694|XP_037032577.1|BCOP
OG0004301	LOC115770987|XP_030572338.1|DNOV	LOC119066451|XP_037024847.1|BCOP
OG0004302	LOC115767497|XP_030567666.1|DNOV	LOC119071225|XP_037031934.1|BCOP
OG0004303	LOC115758167|XP_030554568.1|DNOV	LOC119066851|XP_037025413.1|BCOP
OG0004304	LOC115767433|XP_030567585.1|DNOV	LOC119078290|XP_037041675.1|BCOP
OG0004305	LOC115764547|XP_030563522.1|DNOV	LOC119085103|XP_037051244.1|BCOP
OG0004306	LOC115757821|XP_030554105.1|DNOV	LOC119080620|XP_037044919.1|BCOP
OG0004307	LOC115758191|XP_030554594.1|DNOV, LOC115758110|XP_030554494.1|DNOV	LOC119070087|XP_037030295.1|BCOP
OG0004308	LOC115764809|XP_030563920.1|DNOV	LOC119078996|XP_037042656.1|BCOP
OG0004309	LOC115770981|XP_030572311.1|DNOV	LOC119071381|XP_037032138.1|BCOP
OG0004310	LOC115764498|XP_030563446.1|DNOV	LOC119079699|XP_037043652.1|BCOP
OG0004311	LOC115770070|XP_030571030.1|DNOV	LOC119071155|XP_037031800.1|BCOP
OG0004312	LOC115757905|XP_030554215.1|DNOV	LOC119078246|XP_037041616.1|BCOP
OG0004313	LOC115767437|XP_030567591.1|DNOV	LOC119078231|XP_037041585.1|BCOP
OG0004314	LOC115766515|XP_030566338.1|DNOV	LOC119071132|XP_037031713.1|BCOP
OG0004315	LOC115758020|XP_030554384.1|DNOV	LOC119074203|XP_037036095.1|BCOP
OG0004316	LOC115763988|XP_030562665.1|DNOV	LOC119072084|XP_037033136.1|BCOP
OG0004317	LOC115757988|XP_030554338.1|DNOV	LOC119071221|XP_037031929.1|BCOP
OG0004318	LOC115757796|XP_030554070.1|DNOV	LOC119079012|XP_037042672.1|BCOP
OG0004319	LOC115764529|XP_030563487.1|DNOV	LOC119066636|XP_037025095.1|BCOP
OG0004320	LOC115761190|XP_030558721.1|DNOV	LOC119083474|XP_037049088.1|BCOP
OG0004321	LOC115763516|XP_030561977.1|DNOV	LOC119066930|XP_037025538.1|BCOP, LOC119084369|XP_037050216.1|BCOP
OG0004322	LOC115761277|XP_030558854.1|DNOV	LOC119067228|XP_037025976.1|BCOP
OG0004323	LOC115765834|XP_030565418.1|DNOV	LOC119066661|XP_037025133.1|BCOP
OG0004324	LOC115765945|XP_030565551.1|DNOV	LOC119066663|XP_037025138.1|BCOP
OG0004325	LOC115758118|XP_030554534.1|DNOV	LOC119071806|XP_037032767.1|BCOP
OG0004326	LOC115758117|XP_030554533.1|DNOV	LOC119078748|XP_037042344.1|BCOP
OG0004327	LOC115767787|XP_030567975.1|DNOV, LOC115768496|XP_030568942.1|DNOV	LOC119073828|XP_037035526.1|BCOP
OG0004328	LOC115760558|XP_030557824.1|DNOV	LOC119074172|XP_037036067.1|BCOP
OG0004329	LOC115761055|XP_030558535.1|DNOV	LOC119079572|XP_037043448.1|BCOP
OG0004330	LOC115765563|XP_030565069.1|DNOV	LOC119082104|XP_037047368.1|BCOP
OG0004331	LOC115763238|XP_030561578.1|DNOV	LOC119071693|XP_037032576.1|BCOP, LOC119072720|XP_037033891.1|BCOP
OG0004332	LOC115759863|XP_030556830.1|DNOV	LOC119066091|XP_037024258.1|BCOP
OG0004333	LOC115760325|XP_030557470.1|DNOV	LOC119072643|XP_037033786.1|BCOP
OG0004334	LOC115759080|XP_030555772.1|DNOV	LOC119077375|XP_037040461.1|BCOP
OG0004335	LOC115760352|XP_030557505.1|DNOV	LOC119070088|XP_037030296.1|BCOP
OG0004336	LOC115761832|XP_030559640.1|DNOV	LOC119079944|XP_037043947.1|BCOP
OG0004337	LOC115758327|XP_030554756.1|DNOV	LOC119071972|XP_037033001.1|BCOP
OG0004338	LOC115769606|XP_030570359.1|DNOV	LOC119071398|XP_037032170.1|BCOP
OG0004339	LOC115757979|XP_030554324.1|DNOV	LOC119071337|XP_037032117.1|BCOP
OG0004340	LOC115757968|XP_030554312.1|DNOV	LOC119071271|XP_037032031.1|BCOP
OG0004341	LOC115766576|XP_030566421.1|DNOV	LOC119071295|XP_037032064.1|BCOP
OG0004342	LOC115764523|XP_030563481.1|DNOV	LOC119066421|XP_037024788.1|BCOP
OG0004343	LOC115764497|XP_030563444.1|DNOV	LOC119066093|XP_037024260.1|BCOP
OG0004344	LOC115764570|XP_030563559.1|DNOV	LOC119066834|XP_037025390.1|BCOP
OG0004345	LOC115758960|XP_030555622.1|DNOV	LOC119074201|XP_037036092.1|BCOP
OG0004346	LOC115758019|XP_030554382.1|DNOV	LOC119066137|XP_037024323.1|BCOP
OG0004347	LOC115758016|XP_030554375.1|DNOV	LOC119066419|XP_037024787.1|BCOP
OG0004348	LOC115758032|XP_030554405.1|DNOV	LOC119071750|XP_037032680.1|BCOP
OG0004349	LOC115771306|XP_030572809.1|DNOV	LOC119071717|XP_037032611.1|BCOP
OG0004350	LOC115764519|XP_030563478.1|DNOV	LOC119071324|XP_037032104.1|BCOP
OG0004351	LOC115757807|XP_030554084.1|DNOV	LOC119085998|XP_037052465.1|BCOP
OG0004352	LOC115764005|XP_030562685.1|DNOV	LOC119068454|XP_037027930.1|BCOP
OG0004353	LOC115765054|XP_030564288.1|DNOV, LOC115765052|XP_030564286.1|DNOV	LOC119067827|XP_037026892.1|BCOP
OG0004354	LOC115765048|XP_030564282.1|DNOV	LOC119067828|XP_037026895.1|BCOP
OG0004355	LOC115764690|XP_030563741.1|DNOV	LOC119072344|XP_037033426.1|BCOP
OG0004356	LOC115758220|XP_030554630.1|DNOV	LOC119071166|XP_037031818.1|BCOP
OG0004357	LOC115759190|XP_030555930.1|DNOV	LOC119071252|XP_037031986.1|BCOP
OG0004358	LOC115758034|XP_030554404.1|DNOV	LOC119082701|XP_037048171.1|BCOP
OG0004359	LOC115764470|XP_030563372.1|DNOV	LOC119071148|XP_037031773.1|BCOP
OG0004360	LOC115771516|XP_030573111.1|DNOV	LOC119085205|XP_037051411.1|BCOP
OG0004361	LOC115765774|XP_030565305.1|DNOV	LOC119084175|XP_037049929.1|BCOP
OG0004362	LOC115769530|XP_030570232.1|DNOV	LOC119071311|XP_037032085.1|BCOP
OG0004363	LOC115767570|XP_030567716.1|DNOV	LOC119076065|XP_037038603.1|BCOP
OG0004364	LOC115758202|XP_030554609.1|DNOV	LOC119071028|XP_037031516.1|BCOP
OG0004365	LOC115762966|XP_030561242.1|DNOV	LOC119085330|XP_037051607.1|BCOP
OG0004366	LOC115765896|XP_030565499.1|DNOV	LOC119066225|XP_037024444.1|BCOP
OG0004367	LOC115771425|XP_030572987.1|DNOV	LOC119071072|XP_037031604.1|BCOP
OG0004368	LOC115771456|XP_030573031.1|DNOV	LOC119078995|XP_037042655.1|BCOP
OG0004369	LOC115757982|XP_030554331.1|DNOV	LOC119085129|XP_037051296.1|BCOP
OG0004370	LOC115759784|XP_030556719.1|DNOV	LOC119071899|XP_037032897.1|BCOP
OG0004371	LOC115771313|XP_030572827.1|DNOV	LOC119071517|XP_037032287.1|BCOP
OG0004372	LOC115758076|XP_030554450.1|DNOV	LOC119078166|XP_037041535.1|BCOP
OG0004373	LOC115767475|XP_030567640.1|DNOV	LOC119078317|XP_037041717.1|BCOP
OG0004374	LOC115760793|XP_030558152.1|DNOV	LOC119071871|XP_037032829.1|BCOP
OG0004375	LOC115762786|XP_030560998.1|DNOV	LOC119069882|XP_037029952.1|BCOP, LOC119080012|XP_037044083.1|BCOP
OG0004376	LOC115770080|XP_030571046.1|DNOV	LOC119072548|XP_037033677.1|BCOP, LOC119084867|XP_037050899.1|BCOP, LOC119072955|XP_037034171.1|BCOP
OG0004377	LOC115769388|XP_030570043.1|DNOV	LOC119084446|XP_037050321.1|BCOP, LOC119067037|XP_037025667.1|BCOP, LOC119072755|XP_037033939.1|BCOP
OG0004378	LOC115762853|XP_030561092.1|DNOV	LOC119066430|XP_037024806.1|BCOP
OG0004379	LOC115770762|XP_030572072.1|DNOV	LOC119068919|XP_037028677.1|BCOP, LOC119085341|XP_037051619.1|BCOP
OG0004380	LOC115764484|XP_030563430.1|DNOV	LOC119071928|XP_037032946.1|BCOP
OG0004381	LOC115764924|XP_030564090.1|DNOV	LOC119069548|XP_037029522.1|BCOP
OG0004382	LOC115757817|XP_030554100.1|DNOV	LOC119071477|XP_037032221.1|BCOP
OG0004383	LOC115764580|XP_030563588.1|DNOV	LOC119075393|XP_037037729.1|BCOP
OG0004384	LOC115764582|XP_030563590.1|DNOV	LOC119072616|XP_037033766.1|BCOP
OG0004385	LOC115758211|XP_030554621.1|DNOV	LOC119083533|XP_037049149.1|BCOP
OG0004386	LOC115757854|XP_030554150.1|DNOV	LOC119072602|XP_037033751.1|BCOP
OG0004387	LOC115771391|XP_030572937.1|DNOV	LOC119071847|XP_037032800.1|BCOP
OG0004388	LOC115757887|XP_030554190.1|DNOV	LOC119079112|XP_037042829.1|BCOP
OG0004389	LOC115769987|XP_030570914.1|DNOV	LOC119079017|XP_037042683.1|BCOP
OG0004390	LOC115769718|XP_030570506.1|DNOV, LOC115771304|XP_030572801.1|DNOV	LOC119086004|XP_037052473.1|BCOP
OG0004391	LOC115767482|XP_030567646.1|DNOV	LOC119072017|XP_037033030.1|BCOP
OG0004392	LOC115771494|XP_030573078.1|DNOV	LOC119078300|XP_037041689.1|BCOP
OG0004393	LOC115758541|XP_030555136.1|DNOV	LOC119081799|XP_037046911.1|BCOP
OG0004394	LOC115760821|XP_030558200.1|DNOV	LOC119081746|XP_037046813.1|BCOP
OG0004395	LOC115757930|XP_030554256.1|DNOV	LOC119085334|XP_037051613.1|BCOP
OG0004396	LOC115758030|XP_030554399.1|DNOV	LOC119066882|XP_037025464.1|BCOP
OG0004397	LOC115758103|XP_030554490.1|DNOV	LOC119066883|XP_037025466.1|BCOP
OG0004398	LOC115758014|XP_030554373.1|DNOV	LOC119071678|XP_037032554.1|BCOP
OG0004399	LOC115761091|XP_030558573.1|DNOV	LOC119071382|XP_037032139.1|BCOP
OG0004400	LOC115759464|XP_030556258.1|DNOV	LOC119072470|XP_037033586.1|BCOP
OG0004401	LOC115758232|XP_030554644.1|DNOV	LOC119071888|XP_037032886.1|BCOP, LOC119072475|XP_037033596.1|BCOP
OG0004402	LOC115758499|XP_030555046.1|DNOV	LOC119074002|XP_037035831.1|BCOP
OG0004403	LOC115769593|XP_030570379.1|DNOV	LOC119078978|XP_037042625.1|BCOP
OG0004404	LOC115767457|XP_030567618.1|DNOV	LOC119077041|XP_037040062.1|BCOP
OG0004405	LOC115770402|XP_030571520.1|DNOV	LOC119074222|XP_037036125.1|BCOP
OG0004406	LOC115770016|XP_030570928.1|DNOV	LOC119068017|XP_037027271.1|BCOP, LOC119071179|XP_037031843.1|BCOP
OG0004407	LOC115764584|XP_030563593.1|DNOV	LOC119086073|XP_037052544.1|BCOP
OG0004408	LOC115771529|XP_030573126.1|DNOV	LOC119072780|XP_037033963.1|BCOP
OG0004409	LOC115766740|XP_030566565.1|DNOV	LOC119075450|XP_037037787.1|BCOP
OG0004410	LOC115767417|XP_030567553.1|DNOV	LOC119071540|XP_037032321.1|BCOP
OG0004411	LOC115771584|XP_030573204.1|DNOV	LOC119072197|XP_037033262.1|BCOP
OG0004412	LOC115771583|XP_030573203.1|DNOV	LOC119072189|XP_037033243.1|BCOP
OG0004413	LOC115760559|XP_030557828.1|DNOV	LOC119072192|XP_037033250.1|BCOP
OG0004414	LOC115758040|XP_030554417.1|DNOV	LOC119078288|XP_037041673.1|BCOP
OG0004415	LOC115767959|XP_030568253.1|DNOV	LOC119066916|XP_037025512.1|BCOP
OG0004416	LOC115760967|XP_030558425.1|DNOV	LOC119072183|XP_037033239.1|BCOP
OG0004417	LOC115761888|XP_030559751.1|DNOV	LOC119085710|XP_037052053.1|BCOP
OG0004418	LOC115758031|XP_030554401.1|DNOV	LOC119072176|XP_037033227.1|BCOP
OG0004419	LOC115764444|XP_030563314.1|DNOV	LOC119072157|XP_037033210.1|BCOP
OG0004420	LOC115764488|XP_030563436.1|DNOV	LOC119068994|XP_037028765.1|BCOP, LOC119066783|XP_037025338.1|BCOP
OG0004421	LOC115769847|XP_030570685.1|DNOV	LOC119085559|XP_037051881.1|BCOP
OG0004422	LOC115769921|XP_030570806.1|DNOV	LOC119071344|XP_037032125.1|BCOP
OG0004423	LOC115758214|XP_030554626.1|DNOV	LOC119075530|XP_037037899.1|BCOP
OG0004424	LOC115757900|XP_030554206.1|DNOV	LOC119066447|XP_037024841.1|BCOP
OG0004425	LOC115770060|XP_030571015.1|DNOV	LOC119086056|XP_037052524.1|BCOP
OG0004426	LOC115770222|XP_030571283.1|DNOV	LOC119068627|XP_037028189.1|BCOP
OG0004427	LOC115770304|XP_030571399.1|DNOV	LOC119066848|XP_037025411.1|BCOP
OG0004428	LOC115761594|XP_030559249.1|DNOV	LOC119085026|XP_037051109.1|BCOP
OG0004429	LOC115765938|XP_030565544.1|DNOV	LOC119072434|XP_037033543.1|BCOP
OG0004430	LOC115771569|XP_030573182.1|DNOV	LOC119079538|XP_037043421.1|BCOP, LOC119081346|XP_037046079.1|BCOP
OG0004431	LOC115761525|XP_030559156.1|DNOV	LOC119069431|XP_037029383.1|BCOP
OG0004432	LOC115761524|XP_030559155.1|DNOV	LOC119084279|XP_037050098.1|BCOP
OG0004433	LOC115769072|XP_030569645.1|DNOV	LOC119071732|XP_037032657.1|BCOP
OG0004434	LOC115758012|XP_030554369.1|DNOV	LOC119078356|XP_037041751.1|BCOP
OG0004435	LOC115767455|XP_030567616.1|DNOV	LOC119082592|XP_037048029.1|BCOP
OG0004436	LOC115764508|XP_030563462.1|DNOV	LOC119066559|XP_037025001.1|BCOP
OG0004437	LOC115764446|XP_030563316.1|DNOV	LOC119066184|XP_037024380.1|BCOP
OG0004438	LOC115757811|XP_030554094.1|DNOV	LOC119066187|XP_037024387.1|BCOP
OG0004439	LOC115758006|XP_030554363.1|DNOV	LOC119079860|XP_037043831.1|BCOP
OG0004440	LOC115767467|XP_030567632.1|DNOV	LOC119082039|XP_037047262.1|BCOP
OG0004441	LOC115760313|XP_030557460.1|DNOV	LOC119084066|XP_037049801.1|BCOP
OG0004442	LOC115757889|XP_030554194.1|DNOV	LOC119078772|XP_037042377.1|BCOP
OG0004443	LOC115771256|XP_030572727.1|DNOV	LOC119080485|XP_037044769.1|BCOP
OG0004444	LOC115764593|XP_030563605.1|DNOV	LOC119083292|XP_037048879.1|BCOP
OG0004445	LOC115760485|XP_030557693.1|DNOV	LOC119071543|XP_037032334.1|BCOP
OG0004446	LOC115765028|XP_030564251.1|DNOV	LOC119081750|XP_037046823.1|BCOP
OG0004447	LOC115764926|XP_030564096.1|DNOV	LOC119080099|XP_037044220.1|BCOP
OG0004448	LOC115768659|XP_030569228.1|DNOV	LOC119068496|XP_037028005.1|BCOP
OG0004449	LOC115767940|XP_030568177.1|DNOV	LOC119081349|XP_037046088.1|BCOP
OG0004451	LOC115757933|XP_030554261.1|DNOV	LOC119078744|XP_037042335.1|BCOP
OG0004452	LOC115767418|XP_030567554.1|DNOV	LOC119072355|XP_037033440.1|BCOP
OG0004453	LOC115757878|XP_030554178.1|DNOV	LOC119068572|XP_037028111.1|BCOP
OG0004454	LOC115761882|XP_030559744.1|DNOV	LOC119078173|XP_037041542.1|BCOP
OG0004456	LOC115768175|XP_030568537.1|DNOV	LOC119065994|XP_037024096.1|BCOP
OG0004457	LOC115768502|XP_030568951.1|DNOV	LOC119065999|XP_037024101.1|BCOP
OG0004458	LOC115768301|XP_030568709.1|DNOV	LOC119072497|XP_037033634.1|BCOP
OG0004459	LOC115770553|XP_030571725.1|DNOV	LOC119072490|XP_037033621.1|BCOP
OG0004460	LOC115771099|XP_030572518.1|DNOV	LOC119072458|XP_037033576.1|BCOP
OG0004461	LOC115770457|XP_030571595.1|DNOV	LOC119066558|XP_037025000.1|BCOP
OG0004462	LOC115771586|XP_030573209.1|DNOV	LOC119071683|XP_037032559.1|BCOP
OG0004463	LOC115771403|XP_030572959.1|DNOV	LOC119072302|XP_037033381.1|BCOP
OG0004464	LOC115770320|XP_030571417.1|DNOV	LOC119076285|XP_037038841.1|BCOP
OG0004465	LOC115760158|XP_030557230.1|DNOV	LOC119066427|XP_037024803.1|BCOP
OG0004466	LOC115771395|XP_030572941.1|DNOV	LOC119086020|XP_037052489.1|BCOP
OG0004467	LOC115770083|XP_030571053.1|DNOV	LOC119082324|XP_037047719.1|BCOP
OG0004468	LOC115770079|XP_030571045.1|DNOV	LOC119071109|XP_037031648.1|BCOP
OG0004469	LOC115769848|XP_030570689.1|DNOV	LOC119085851|XP_037052255.1|BCOP
OG0004470	LOC115758493|XP_030555034.1|DNOV	LOC119077052|XP_037040077.1|BCOP
OG0004471	LOC115761271|XP_030558844.1|DNOV	LOC119071879|XP_037032855.1|BCOP
OG0004472	LOC115758248|XP_030554663.1|DNOV	LOC119074257|XP_037036174.1|BCOP
OG0004473	LOC115758039|XP_030554413.1|DNOV	LOC119074265|XP_037036182.1|BCOP
OG0004474	LOC115758037|XP_030554411.1|DNOV	LOC119074260|XP_037036178.1|BCOP
OG0004475	LOC115767474|XP_030567639.1|DNOV	LOC119074270|XP_037036187.1|BCOP
OG0004476	LOC115759062|XP_030555749.1|DNOV	LOC119067205|XP_037025943.1|BCOP
OG0004477	LOC115757983|XP_030554332.1|DNOV	LOC119082844|XP_037048402.1|BCOP
OG0004478	LOC115757955|XP_030554290.1|DNOV	LOC119071139|XP_037031729.1|BCOP
OG0004479	LOC115762523|XP_030560647.1|DNOV	LOC119069587|XP_037029572.1|BCOP
OG0004480	LOC115765414|XP_030564819.1|DNOV	LOC119085606|XP_037051924.1|BCOP
OG0004481	LOC115766052|XP_030565735.1|DNOV	LOC119083384|XP_037048992.1|BCOP
OG0004482	LOC115771671|XP_030573346.1|DNOV	LOC119069322|XP_037029273.1|BCOP
OG0004483	LOC115771975|XP_030573758.1|DNOV	LOC119071940|XP_037032959.1|BCOP
OG0004484	LOC115764777|XP_030563876.1|DNOV	LOC119077210|XP_037040287.1|BCOP
OG0004486	LOC115767495|XP_030567663.1|DNOV	LOC119074202|XP_037036094.1|BCOP
OG0004487	LOC115769361|XP_030570004.1|DNOV	LOC119081293|XP_037045949.1|BCOP
OG0004489	LOC115771189|XP_030572643.1|DNOV	LOC119070531|XP_037030800.1|BCOP, LOC119079436|XP_037043244.1|BCOP, LOC119069988|XP_037030124.1|BCOP, LOC119084759|XP_037050719.1|BCOP, LOC119085961|XP_037052412.1|BCOP
OG0004490	LOC115762462|XP_030560530.1|DNOV	LOC119073408|XP_037034741.1|BCOP
OG0004491	LOC115759339|XP_030556118.1|DNOV	LOC119073502|XP_037034912.1|BCOP, LOC119078145|XP_037041515.1|BCOP
OG0004492	LOC115767231|XP_030567290.1|DNOV, LOC115770011|XP_030570921.1|DNOV	LOC119084469|XP_037050349.1|BCOP
OG0004493	LOC115768869|XP_030569437.1|DNOV	LOC119084650|XP_037050615.1|BCOP
OG0004504	LOC115760376|XP_030557530.1|DNOV	LOC119068255|XP_037027688.1|BCOP
OG0004505	LOC115764749|XP_030563828.1|DNOV	LOC119068330|XP_037027778.1|BCOP
OG0004506	LOC115759421|XP_030556178.1|DNOV	LOC119067777|XP_037026811.1|BCOP
OG0004507	LOC115763986|XP_030562659.1|DNOV	LOC119067087|XP_037025741.1|BCOP
OG0004508	LOC115764145|XP_030562881.1|DNOV	LOC119080266|XP_037044419.1|BCOP
OG0004509	LOC115767363|XP_030567484.1|DNOV	LOC119072588|XP_037033736.1|BCOP
OG0004510	LOC115768212|XP_030568584.1|DNOV	LOC119080449|XP_037044713.1|BCOP
OG0004511	LOC115771709|XP_030573388.1|DNOV	LOC119070023|XP_037030199.1|BCOP
OG0004512	LOC115766794|XP_030566675.1|DNOV	LOC119080948|XP_037045470.1|BCOP
OG0004513	LOC115766787|XP_030566663.1|DNOV	LOC119085099|XP_037051239.1|BCOP
OG0004514	LOC115766772|XP_030566643.1|DNOV	LOC119073783|XP_037035355.1|BCOP
OG0004515	LOC115765186|XP_030564474.1|DNOV	LOC119085611|XP_037051929.1|BCOP
OG0004516	LOC115767325|XP_030567427.1|DNOV	LOC119085623|XP_037051942.1|BCOP
OG0004517	LOC115766483|XP_030566305.1|DNOV	LOC119069175|XP_037028995.1|BCOP
OG0004518	LOC115768104|XP_030568456.1|DNOV	LOC119083411|XP_037049027.1|BCOP
OG0004519	LOC115764223|XP_030562997.1|DNOV	LOC119070291|XP_037030452.1|BCOP
OG0004520	LOC115766263|XP_030565983.1|DNOV	LOC119069198|XP_037029048.1|BCOP
OG0004521	LOC115762438|XP_030560494.1|DNOV	LOC119081872|XP_037047004.1|BCOP
OG0004522	LOC115767284|XP_030567375.1|DNOV	LOC119069642|XP_037029653.1|BCOP
OG0004523	LOC115765032|XP_030564254.1|DNOV	LOC119067493|XP_037026395.1|BCOP
OG0004524	LOC115767592|XP_030567745.1|DNOV	LOC119067574|XP_037026554.1|BCOP
OG0004525	LOC115765196|XP_030564490.1|DNOV	LOC119068639|XP_037028206.1|BCOP
OG0004526	LOC115768229|XP_030568616.1|DNOV	LOC119068677|XP_037028253.1|BCOP
