Orthogroup	DNOV.longest_only	DEUG.longest_only
OG0005096	LOC115763369|XP_030561760.1|DNOV	LOC108111105|XP_017075935.1|DEUG
OG0005097	LOC115760588|XP_030557876.1|DNOV	LOC108108890|XP_017072597.1|DEUG
OG0005098	LOC115763583|XP_030562102.1|DNOV	LOC108107404|XP_017070415.1|DEUG
OG0005099	LOC115762379|XP_030560419.1|DNOV	LOC108107486|XP_017070521.1|DEUG
OG0005100	LOC115762216|XP_030560209.1|DNOV	LOC108107485|XP_017070520.1|DEUG
OG0005101	LOC115770799|XP_030572082.1|DNOV	LOC108117306|XP_017085154.1|DEUG
OG0005102	LOC115771566|XP_030573180.1|DNOV	LOC108109216|XP_017073150.1|DEUG
OG0005103	LOC115759074|XP_030555767.1|DNOV	LOC108107430|XP_017070448.1|DEUG
OG0005104	LOC115763594|XP_030562076.1|DNOV	LOC108106161|XP_017068561.1|DEUG
OG0005105	LOC115771204|XP_030572664.1|DNOV	LOC108108434|XP_017071977.1|DEUG
OG0005107	LOC115769324|XP_030569920.1|DNOV	LOC108107855|XP_017071110.1|DEUG
OG0005108	LOC115761128|XP_030558648.1|DNOV	LOC108106462|XP_017069019.1|DEUG
OG0005109	LOC115764419|XP_030563276.1|DNOV	LOC108111878|XP_017076997.1|DEUG
OG0005110	LOC115765818|XP_030565401.1|DNOV	LOC108114372|XP_017080813.1|DEUG
OG0005111	LOC115769851|XP_030570690.1|DNOV	LOC108108116|XP_017071521.1|DEUG
OG0005112	LOC115769960|XP_030570866.1|DNOV	LOC108102873|XP_017063570.1|DEUG
OG0005113	LOC115769550|XP_030570253.1|DNOV	LOC108108118|XP_017071524.1|DEUG
OG0005114	LOC115769810|XP_030570639.1|DNOV	LOC108103588|XP_017064602.1|DEUG
OG0005115	LOC115765573|XP_030565082.1|DNOV	LOC108102675|XP_017063304.1|DEUG
OG0005116	LOC115769846|XP_030570682.1|DNOV	LOC108114692|XP_017081277.1|DEUG
OG0005117	LOC115768865|XP_030569430.1|DNOV	LOC108104391|XP_017065919.1|DEUG
OG0005118	LOC115759803|XP_030556746.1|DNOV	LOC108111094|XP_017075922.1|DEUG
OG0005119	LOC115762479|XP_030560563.1|DNOV	LOC108112583|XP_017078093.1|DEUG
OG0005120	LOC115767133|XP_030567155.1|DNOV	LOC108114149|XP_017080430.1|DEUG
OG0005121	LOC115769428|XP_030570095.1|DNOV	LOC108108729|XP_017072355.1|DEUG
OG0005122	LOC115769730|XP_030570526.1|DNOV	LOC108114571|XP_017081111.1|DEUG
OG0005123	LOC115769795|XP_030570623.1|DNOV	LOC108108631|XP_017072220.1|DEUG
OG0005124	LOC115769968|XP_030570881.1|DNOV	LOC108114237|XP_017080599.1|DEUG
OG0005125	LOC115769772|XP_030570597.1|DNOV	LOC108114475|XP_017080973.1|DEUG
OG0005126	LOC115767163|XP_030567203.1|DNOV	LOC108109823|XP_017074048.1|DEUG
OG0005127	LOC115769654|XP_030570426.1|DNOV	LOC108113762|XP_017079951.1|DEUG
OG0005128	LOC115760730|XP_030558065.1|DNOV	LOC108113093|XP_017079027.1|DEUG
OG0005129	LOC115770165|XP_030571183.1|DNOV	LOC108114528|XP_017081048.1|DEUG
OG0005130	LOC115770306|XP_030571401.1|DNOV	LOC108114202|XP_017080509.1|DEUG
OG0005131	LOC115770812|XP_030572097.1|DNOV	LOC108102732|XP_017063367.1|DEUG
OG0005132	LOC115770279|XP_030571367.1|DNOV	LOC108114160|XP_017080439.1|DEUG
OG0005133	LOC115766926|XP_030566870.1|DNOV	LOC108108207|XP_017071655.1|DEUG
OG0005134	LOC115770392|XP_030571500.1|DNOV	LOC108107819|XP_017071055.1|DEUG
OG0005135	LOC115767660|XP_030567808.1|DNOV	LOC108114091|XP_017080337.1|DEUG
OG0005136	LOC115767658|XP_030567805.1|DNOV	LOC108114045|XP_017080285.1|DEUG
OG0005137	LOC115761654|XP_030559355.1|DNOV	LOC108115858|XP_017082973.1|DEUG
OG0005138	LOC115769535|XP_030570236.1|DNOV	LOC108108235|XP_017071691.1|DEUG
OG0005139	LOC115767666|XP_030567813.1|DNOV	LOC108108075|XP_017071445.1|DEUG
OG0005140	LOC115758517|XP_030555070.1|DNOV	LOC108102683|XP_017063313.1|DEUG
OG0005141	LOC115761145|XP_030558673.1|DNOV	LOC108112910|XP_017078766.1|DEUG
OG0005142	LOC115771144|XP_030572575.1|DNOV	LOC108118099|XP_017086141.1|DEUG
OG0005143	LOC115770983|XP_030572314.1|DNOV	LOC108109853|XP_017074103.1|DEUG
OG0005144	LOC115771143|XP_030572573.1|DNOV	LOC108109769|XP_017073932.1|DEUG
OG0005145	LOC115771157|XP_030572589.1|DNOV	LOC108109901|XP_017074197.1|DEUG
OG0005146	LOC115769491|XP_030570169.1|DNOV	LOC108114236|XP_017080597.1|DEUG
OG0005147	LOC115769394|XP_030570057.1|DNOV	LOC108114233|XP_017080594.1|DEUG
OG0005148	LOC115770442|XP_030571576.1|DNOV	LOC108117376|XP_017085251.1|DEUG
OG0005149	LOC115760977|XP_030558440.1|DNOV	LOC108112870|XP_017078689.1|DEUG
OG0005150	LOC115762608|XP_030560764.1|DNOV	LOC108114701|XP_017081287.1|DEUG
OG0005151	LOC115762824|XP_030561046.1|DNOV	LOC108108120|XP_017071526.1|DEUG
OG0005152	LOC115762825|XP_030561047.1|DNOV	LOC108108041|XP_017071404.1|DEUG
OG0005153	LOC115762943|XP_030561189.1|DNOV	LOC108108039|XP_017071402.1|DEUG
OG0005154	LOC115762942|XP_030561186.1|DNOV	LOC108108044|XP_017071407.1|DEUG
OG0005155	LOC115765823|XP_030565406.1|DNOV	LOC108104730|XP_017066456.1|DEUG
OG0005156	LOC115770927|XP_030572244.1|DNOV	LOC108110230|XP_017074706.1|DEUG
OG0005157	LOC115761138|XP_030558658.1|DNOV	LOC108112962|XP_017078850.1|DEUG
OG0005158	LOC115769474|XP_030570152.1|DNOV	LOC108107910|XP_017071215.1|DEUG
OG0005159	LOC115765819|XP_030565403.1|DNOV, LOC115767665|XP_030567812.1|DNOV	LOC108114613|XP_017081164.1|DEUG
OG0005160	LOC115771070|XP_030572482.1|DNOV	LOC108108514|XP_017072072.1|DEUG
OG0005161	LOC115760703|XP_030558032.1|DNOV	LOC108107307|XP_017070265.1|DEUG
OG0005162	LOC115764385|XP_030563211.1|DNOV	LOC108103132|XP_017063988.1|DEUG
OG0005163	LOC115770025|XP_030570940.1|DNOV	LOC108108740|XP_017072367.1|DEUG
OG0005164	LOC115771007|XP_030572368.1|DNOV	LOC108108158|XP_017071580.1|DEUG
OG0005165	LOC115758250|XP_030554666.1|DNOV	LOC108114910|XP_017081578.1|DEUG
OG0005166	LOC115767898|XP_030568131.1|DNOV	LOC108115380|XP_017082305.1|DEUG
OG0005167	LOC115767903|XP_030568136.1|DNOV	LOC108115384|XP_017082308.1|DEUG
OG0005168	LOC115769936|XP_030570837.1|DNOV	LOC108114204|XP_017080512.1|DEUG
OG0005169	LOC115770440|XP_030571574.1|DNOV	LOC108108131|XP_017071540.1|DEUG
OG0005170	LOC115770364|XP_030571467.1|DNOV	LOC108108081|XP_017071451.1|DEUG
OG0005171	LOC115770125|XP_030571119.1|DNOV	LOC108108037|XP_017071399.1|DEUG
OG0005172	LOC115761043|XP_030558518.1|DNOV	LOC108109143|XP_017073032.1|DEUG
OG0005173	LOC115762520|XP_030560640.1|DNOV	LOC108112607|XP_017078186.1|DEUG
OG0005174	LOC115760946|XP_030558388.1|DNOV	LOC108109284|XP_017073265.1|DEUG
OG0005175	LOC115760566|XP_030557836.1|DNOV	LOC108109113|XP_017072993.1|DEUG
OG0005176	LOC115757774|XP_030554061.1|DNOV	LOC108112037|XP_017077272.1|DEUG
OG0005177	LOC115760741|XP_030558078.1|DNOV	LOC108109267|XP_017073244.1|DEUG
OG0005178	LOC115769584|XP_030570320.1|DNOV	LOC108109912|XP_017074209.1|DEUG
OG0005179	LOC115771094|XP_030572512.1|DNOV	LOC108109832|XP_017074063.1|DEUG
OG0005180	LOC115771190|XP_030572644.1|DNOV	LOC108102809|XP_017063475.1|DEUG
OG0005181	LOC115765245|XP_030564566.1|DNOV	LOC108102922|XP_017063664.1|DEUG
OG0005182	LOC115762068|XP_030560016.1|DNOV	LOC108104558|XP_017066189.1|DEUG
OG0005183	LOC115761296|XP_030558902.1|DNOV	LOC108112456|XP_017077796.1|DEUG
OG0005184	LOC115765402|XP_030564803.1|DNOV	LOC108112452|XP_017077786.1|DEUG
OG0005185	LOC115759467|XP_030556264.1|DNOV	LOC108104486|XP_017066086.1|DEUG
OG0005186	LOC115762190|XP_030560173.1|DNOV	LOC108106419|XP_017068931.1|DEUG
OG0005187	LOC115762528|XP_030560667.1|DNOV	LOC108112604|XP_017078153.1|DEUG
OG0005188	LOC115761114|XP_030558605.1|DNOV	LOC108113148|XP_017079146.1|DEUG
OG0005189	LOC115768701|XP_030569250.1|DNOV	LOC108103767|XP_017064881.1|DEUG
OG0005190	LOC115770488|XP_030571635.1|DNOV	LOC108109768|XP_017073930.1|DEUG
OG0005191	LOC115770714|XP_030571974.1|DNOV	LOC108111507|XP_017076511.1|DEUG
OG0005192	LOC115764952|XP_030564144.1|DNOV	LOC108112822|XP_017078614.1|DEUG
OG0005193	LOC115762107|XP_030560068.1|DNOV	LOC108104494|XP_017066097.1|DEUG
OG0005194	LOC115762071|XP_030560020.1|DNOV	LOC108109086|XP_017072941.1|DEUG
OG0005195	LOC115764680|XP_030563732.1|DNOV	LOC108112568|XP_017078021.1|DEUG
OG0005196	LOC115771550|XP_030573155.1|DNOV	LOC108114581|XP_017081125.1|DEUG
OG0005197	LOC115760950|XP_030558399.1|DNOV	LOC108107496|XP_017070533.1|DEUG
OG0005198	LOC115770427|XP_030571555.1|DNOV	LOC108108084|XP_017071459.1|DEUG
OG0005199	LOC115760032|XP_030557063.1|DNOV	LOC108112863|XP_017078678.1|DEUG
OG0005200	LOC115759966|XP_030556979.1|DNOV	LOC108112531|XP_017077945.1|DEUG
OG0005201	LOC115760985|XP_030558451.1|DNOV	LOC108107272|XP_017070195.1|DEUG
OG0005202	LOC115765117|XP_030564408.1|DNOV	LOC108112690|XP_017078380.1|DEUG
OG0005203	LOC115760966|XP_030558418.1|DNOV	LOC108106445|XP_017068967.1|DEUG
OG0005204	LOC115759003|XP_030555671.1|DNOV	LOC108107004|XP_017069834.1|DEUG
OG0005205	LOC115758776|XP_030555402.1|DNOV	LOC108110926|XP_017075694.1|DEUG
OG0005206	LOC115762156|XP_030560130.1|DNOV	LOC108109244|XP_017073211.1|DEUG
OG0005207	LOC115762150|XP_030560122.1|DNOV	LOC108104503|XP_017066109.1|DEUG
OG0005208	LOC115762444|XP_030560505.1|DNOV	LOC108104767|XP_017066492.1|DEUG
OG0005209	LOC115758451|XP_030554979.1|DNOV	LOC108105856|XP_017068119.1|DEUG
OG0005210	LOC115758995|XP_030555658.1|DNOV	LOC108105849|XP_017068102.1|DEUG
OG0005211	LOC115771582|XP_030573202.1|DNOV	LOC108108773|XP_017072431.1|DEUG
OG0005212	LOC115760959|XP_030558411.1|DNOV	LOC108107211|XP_017070116.1|DEUG
OG0005213	LOC115767996|XP_030568261.1|DNOV	LOC108109743|XP_017073895.1|DEUG
OG0005214	LOC115759807|XP_030556755.1|DNOV	LOC108106101|XP_017068454.1|DEUG
OG0005215	LOC115760056|XP_030557093.1|DNOV	LOC108111131|XP_017075982.1|DEUG
OG0005216	LOC115763585|XP_030562064.1|DNOV	LOC108106940|XP_017069696.1|DEUG
OG0005217	LOC115763164|XP_030561475.1|DNOV	LOC108114840|XP_017081472.1|DEUG
OG0005218	LOC115763197|XP_030561518.1|DNOV	LOC108111129|XP_017075977.1|DEUG
OG0005219	LOC115762031|XP_030559954.1|DNOV	LOC108104576|XP_017066221.1|DEUG
OG0005220	LOC115769974|XP_030570892.1|DNOV	LOC108102842|XP_017063524.1|DEUG
OG0005221	LOC115763204|XP_030561529.1|DNOV	LOC108111208|XP_017076094.1|DEUG
OG0005222	LOC115765538|XP_030565019.1|DNOV	LOC108118449|XP_017086646.1|DEUG
OG0005223	LOC115763509|XP_030561966.1|DNOV	LOC108111200|XP_017076083.1|DEUG
OG0005224	LOC115758984|XP_030555647.1|DNOV	LOC108110645|XP_017075236.1|DEUG
OG0005225	LOC115763564|XP_030562043.1|DNOV	LOC108111099|XP_017075928.1|DEUG
OG0005226	LOC115759862|XP_030556826.1|DNOV	LOC108106145|XP_017068529.1|DEUG
OG0005227	LOC115758365|XP_030554812.1|DNOV	LOC108103843|XP_017065068.1|DEUG
OG0005228	LOC115758364|XP_030554811.1|DNOV	LOC108115943|XP_017083473.1|DEUG
OG0005229	LOC115765974|XP_030565587.1|DNOV	LOC108110918|XP_017075678.1|DEUG
OG0005230	LOC115758750|XP_030555368.1|DNOV	LOC108112249|XP_017077563.1|DEUG
OG0005231	LOC115765515|XP_030564993.1|DNOV	LOC108104197|XP_017065630.1|DEUG
OG0005232	LOC115763068|XP_030561356.1|DNOV	LOC108110839|XP_017075569.1|DEUG
OG0005233	LOC115758353|XP_030554796.1|DNOV	LOC108105896|XP_017068168.1|DEUG
OG0005234	LOC115769251|XP_030569823.1|DNOV	LOC108106854|XP_017069586.1|DEUG
OG0005235	LOC115759935|XP_030556934.1|DNOV	LOC108105707|XP_017067907.1|DEUG
OG0005236	LOC115765986|XP_030565609.1|DNOV	LOC108102659|XP_017063287.1|DEUG
OG0005237	LOC115765881|XP_030565481.1|DNOV	LOC108102648|XP_017063264.1|DEUG
OG0005238	LOC115765942|XP_030565547.1|DNOV	LOC108102649|XP_017063266.1|DEUG
OG0005239	LOC115760303|XP_030557450.1|DNOV	LOC108110713|XP_017075346.1|DEUG
OG0005240	LOC115768664|XP_030569205.1|DNOV	LOC108110806|XP_017075525.1|DEUG
OG0005241	LOC115766004|XP_030565633.1|DNOV	LOC108102639|XP_017063249.1|DEUG
OG0005242	LOC115760089|XP_030557134.1|DNOV	LOC108111120|XP_017075961.1|DEUG
OG0005243	LOC115765873|XP_030565470.1|DNOV	LOC108110973|XP_017075764.1|DEUG
OG0005244	LOC115761704|XP_030559435.1|DNOV	LOC108117235|XP_017085058.1|DEUG
OG0005245	LOC115766046|XP_030565679.1|DNOV	LOC108116224|XP_017083504.1|DEUG
OG0005246	LOC115765889|XP_030565490.1|DNOV	LOC108111006|XP_017075806.1|DEUG
OG0005247	LOC115760885|XP_030558307.1|DNOV	LOC108109122|XP_017073007.1|DEUG
OG0005248	LOC115768604|XP_030569117.1|DNOV	LOC108105636|XP_017067814.1|DEUG, LOC108103733|XP_017064822.1|DEUG
OG0005249	LOC115765646|XP_030565164.1|DNOV	LOC108105270|XP_017067239.1|DEUG
OG0005250	LOC115763073|XP_030561368.1|DNOV	LOC108103390|XP_017064334.1|DEUG
OG0005251	LOC115759720|XP_030556590.1|DNOV	LOC108110956|XP_017075741.1|DEUG
OG0005252	LOC115763461|XP_030561895.1|DNOV	LOC108106837|XP_017069563.1|DEUG
OG0005253	LOC115768566|XP_030569045.1|DNOV	LOC108115509|XP_017082492.1|DEUG
OG0005254	LOC115763420|XP_030561838.1|DNOV	LOC108106875|XP_017069611.1|DEUG
OG0005255	LOC115763602|XP_030562088.1|DNOV	LOC108107133|XP_017070023.1|DEUG
OG0005256	LOC115759855|XP_030556817.1|DNOV	LOC108105201|XP_017067142.1|DEUG
OG0005257	LOC115763524|XP_030561988.1|DNOV	LOC108106142|XP_017068526.1|DEUG
OG0005258	LOC115762989|XP_030561234.1|DNOV	LOC108108254|XP_017071708.1|DEUG
OG0005259	LOC115769167|XP_030569726.1|DNOV	LOC108105841|XP_017068087.1|DEUG
OG0005260	LOC115769169|XP_030569732.1|DNOV	LOC108105843|XP_017068093.1|DEUG
OG0005261	LOC115763144|XP_030561454.1|DNOV	LOC108110913|XP_017075669.1|DEUG
OG0005262	LOC115759903|XP_030556885.1|DNOV	LOC108102613|XP_017063206.1|DEUG
OG0005263	LOC115763442|XP_030561867.1|DNOV	LOC108106956|XP_017069722.1|DEUG
OG0005264	LOC115772130|XP_030573971.1|DNOV	LOC108111608|XP_017076626.1|DEUG
OG0005265	LOC115769163|XP_030569719.1|DNOV	LOC108106992|XP_017069819.1|DEUG
OG0005266	LOC115763316|XP_030561672.1|DNOV	LOC108105158|XP_017067082.1|DEUG
OG0005267	LOC115758890|XP_030555546.1|DNOV	LOC108110847|XP_017075580.1|DEUG
OG0005268	LOC115758887|XP_030555542.1|DNOV	LOC108110845|XP_017075578.1|DEUG
OG0005269	LOC115763404|XP_030561814.1|DNOV	LOC108110977|XP_017075771.1|DEUG
OG0005270	LOC115758920|XP_030555579.1|DNOV	LOC108111982|XP_017077196.1|DEUG
OG0005271	LOC115759144|XP_030555855.1|DNOV	LOC108107076|XP_017069935.1|DEUG
OG0005272	LOC115758338|XP_030554772.1|DNOV	LOC108107118|XP_017069998.1|DEUG
OG0005273	LOC115759325|XP_030556097.1|DNOV	LOC108106087|XP_017068436.1|DEUG
OG0005274	LOC115759258|XP_030556018.1|DNOV	LOC108112346|XP_017077666.1|DEUG
OG0005275	LOC115768661|XP_030569201.1|DNOV	LOC108110920|XP_017075682.1|DEUG
OG0005276	LOC115760317|XP_030557465.1|DNOV	LOC108110985|XP_017075783.1|DEUG
OG0005277	LOC115759919|XP_030556914.1|DNOV	LOC108110469|XP_017075026.1|DEUG
OG0005278	LOC115762157|XP_030560131.1|DNOV	LOC108109227|XP_017073188.1|DEUG
OG0005279	LOC115758683|XP_030555284.1|DNOV	LOC108113448|XP_017079510.1|DEUG
OG0005280	LOC115765951|XP_030565560.1|DNOV	LOC108102657|XP_017063285.1|DEUG
OG0005281	LOC115759112|XP_030555814.1|DNOV	LOC108110910|XP_017075666.1|DEUG
OG0005282	LOC115765661|XP_030565179.1|DNOV	LOC108115349|XP_017082260.1|DEUG
OG0005283	LOC115764816|XP_030563924.1|DNOV	LOC108116683|XP_017084180.1|DEUG
OG0005284	LOC115765948|XP_030565555.1|DNOV	LOC108115488|XP_017082462.1|DEUG
OG0005285	LOC115765952|XP_030565561.1|DNOV	LOC108115512|XP_017082498.1|DEUG
OG0005286	LOC115766010|XP_030565641.1|DNOV	LOC108102630|XP_017063232.1|DEUG
OG0005287	LOC115766009|XP_030565638.1|DNOV	LOC108102652|XP_017063279.1|DEUG
OG0005288	LOC115759917|XP_030556911.1|DNOV	LOC108106972|XP_017069775.1|DEUG
OG0005289	LOC115760060|XP_030557099.1|DNOV	LOC108114106|XP_017080396.1|DEUG
OG0005290	LOC115759410|XP_030556161.1|DNOV	LOC108115370|XP_017082289.1|DEUG
OG0005291	LOC115763488|XP_030561939.1|DNOV	LOC108110719|XP_017075380.1|DEUG
OG0005292	LOC115763333|XP_030561698.1|DNOV	LOC108110671|XP_017075277.1|DEUG
OG0005293	LOC115759292|XP_030556054.1|DNOV	LOC108105117|XP_017067039.1|DEUG
OG0005294	LOC115760091|XP_030557135.1|DNOV	LOC108104135|XP_017065526.1|DEUG
OG0005295	LOC115763487|XP_030561937.1|DNOV	LOC108110718|XP_017075359.1|DEUG
OG0005296	LOC115765638|XP_030565150.1|DNOV	LOC108115295|XP_017082171.1|DEUG
OG0005297	LOC115763391|XP_030561790.1|DNOV	LOC108106173|XP_017068583.1|DEUG
OG0005298	LOC115758587|XP_030555166.1|DNOV	LOC108110938|XP_017075720.1|DEUG
OG0005299	LOC115765050|XP_030564284.1|DNOV	LOC108111420|XP_017076367.1|DEUG
OG0005300	LOC115768142|XP_030568497.1|DNOV	LOC108117427|XP_017085329.1|DEUG
OG0005301	LOC115759853|XP_030556810.1|DNOV	LOC108110692|XP_017075312.1|DEUG
OG0005302	LOC115764252|XP_030563034.1|DNOV	LOC108106335|XP_017068797.1|DEUG
OG0005303	LOC115758708|XP_030555317.1|DNOV	LOC108105691|XP_017067890.1|DEUG
OG0005304	LOC115759223|XP_030555978.1|DNOV	LOC108107178|XP_017070086.1|DEUG
OG0005305	LOC115762158|XP_030560132.1|DNOV	LOC108109226|XP_017073187.1|DEUG
OG0005306	LOC115759243|XP_030556002.1|DNOV	LOC108118437|XP_017086631.1|DEUG
OG0005307	LOC115758826|XP_030555464.1|DNOV	LOC108111413|XP_017076362.1|DEUG
OG0005308	LOC115758707|XP_030555316.1|DNOV	LOC108110702|XP_017075333.1|DEUG
OG0005309	LOC115758819|XP_030555456.1|DNOV	LOC108111035|XP_017075850.1|DEUG
OG0005310	LOC115759847|XP_030556802.1|DNOV	LOC108106184|XP_017068597.1|DEUG
OG0005311	LOC115765483|XP_030564934.1|DNOV	LOC108104103|XP_017065490.1|DEUG
OG0005312	LOC115758441|XP_030554956.1|DNOV	LOC108108182|XP_017071620.1|DEUG
OG0005313	LOC115759898|XP_030556874.1|DNOV	LOC108111106|XP_017075936.1|DEUG
OG0005314	LOC115759710|XP_030556570.1|DNOV	LOC108104129|XP_017065520.1|DEUG
OG0005315	LOC115765887|XP_030565488.1|DNOV	LOC108105680|XP_017067873.1|DEUG
OG0005316	LOC115762270|XP_030560291.1|DNOV	LOC108109100|XP_017072973.1|DEUG
OG0005317	LOC115759008|XP_030555676.1|DNOV	LOC108118438|XP_017086633.1|DEUG
OG0005318	LOC115759354|XP_030556136.1|DNOV	LOC108117633|XP_017085652.1|DEUG
OG0005319	LOC115759178|XP_030555913.1|DNOV	LOC108105177|XP_017067118.1|DEUG
OG0005320	LOC115763210|XP_030561537.1|DNOV	LOC108114853|XP_017081488.1|DEUG
OG0005321	LOC115765469|XP_030564908.1|DNOV	LOC108112215|XP_017077524.1|DEUG
OG0005322	LOC115759851|XP_030556807.1|DNOV	LOC108112265|XP_017077580.1|DEUG
OG0005323	LOC115763305|XP_030561656.1|DNOV	LOC108110733|XP_017075412.1|DEUG
OG0005324	LOC115758832|XP_030555469.1|DNOV	LOC108111116|XP_017075955.1|DEUG
OG0005325	LOC115763517|XP_030561979.1|DNOV	LOC108111092|XP_017075920.1|DEUG
OG0005326	LOC115759336|XP_030556114.1|DNOV	LOC108111222|XP_017076112.1|DEUG
OG0005327	LOC115763036|XP_030561309.1|DNOV	LOC108108468|XP_017072018.1|DEUG
OG0005328	LOC115771598|XP_030573213.1|DNOV	LOC108111594|XP_017076604.1|DEUG
OG0005329	LOC115770382|XP_030571490.1|DNOV	LOC108108307|XP_017071814.1|DEUG
OG0005330	LOC115770380|XP_030571489.1|DNOV	LOC108108306|XP_017071813.1|DEUG
OG0005331	LOC115758891|XP_030555547.1|DNOV	LOC108110848|XP_017075581.1|DEUG
OG0005332	LOC115763240|XP_030561576.1|DNOV	LOC108115483|XP_017082456.1|DEUG
OG0005333	LOC115760270|XP_030557400.1|DNOV	LOC108104148|XP_017065537.1|DEUG
OG0005334	LOC115763928|XP_030562579.1|DNOV	LOC108110892|XP_017075639.1|DEUG
OG0005335	LOC115758242|XP_030554659.1|DNOV	LOC108111947|XP_017077117.1|DEUG
OG0005336	LOC115763207|XP_030561535.1|DNOV	LOC108104807|XP_017066579.1|DEUG
OG0005337	LOC115762016|XP_030559947.1|DNOV	LOC108112688|XP_017078369.1|DEUG
OG0005338	LOC115763342|XP_030561712.1|DNOV	LOC108111073|XP_017075895.1|DEUG
OG0005339	LOC115763279|XP_030561618.1|DNOV	LOC108110458|XP_017075015.1|DEUG
OG0005340	LOC115763380|XP_030561777.1|DNOV	LOC108110959|XP_017075745.1|DEUG
OG0005341	LOC115761548|XP_030559194.1|DNOV	LOC108104589|XP_017066241.1|DEUG
OG0005342	LOC115760063|XP_030557103.1|DNOV	LOC108104075|XP_017065449.1|DEUG
OG0005343	LOC115762413|XP_030560462.1|DNOV	LOC108113265|XP_017079302.1|DEUG
OG0005344	LOC115758090|XP_030554468.1|DNOV	LOC108106316|XP_017068774.1|DEUG
OG0005345	LOC115763541|XP_030562018.1|DNOV	LOC108107170|XP_017070074.1|DEUG
OG0005346	LOC115760174|XP_030557258.1|DNOV	LOC108107095|XP_017069964.1|DEUG
OG0005347	LOC115758489|XP_030555028.1|DNOV	LOC108111022|XP_017075825.1|DEUG
OG0005348	LOC115759719|XP_030556586.1|DNOV	LOC108110793|XP_017075504.1|DEUG
OG0005349	LOC115759747|XP_030556645.1|DNOV	LOC108110857|XP_017075593.1|DEUG
OG0005350	LOC115759260|XP_030556022.1|DNOV	LOC108111328|XP_017076235.1|DEUG
OG0005351	LOC115769647|XP_030570420.1|DNOV	LOC108109801|XP_017074009.1|DEUG
OG0005352	LOC115759724|XP_030556601.1|DNOV	LOC108110877|XP_017075618.1|DEUG
OG0005353	LOC115757879|XP_030554179.1|DNOV	LOC108112665|XP_017078291.1|DEUG
OG0005354	LOC115763278|XP_030561617.1|DNOV	LOC108110651|XP_017075244.1|DEUG
OG0005355	LOC115758380|XP_030554841.1|DNOV	LOC108111007|XP_017075808.1|DEUG
OG0005356	LOC115758389|XP_030554849.1|DNOV	LOC108110744|XP_017075437.1|DEUG
OG0005357	LOC115759027|XP_030555699.1|DNOV	LOC108107075|XP_017069934.1|DEUG
OG0005358	LOC115763285|XP_030561630.1|DNOV	LOC108107036|XP_017069883.1|DEUG
OG0005359	LOC115758112|XP_030554496.1|DNOV	LOC108112659|XP_017078280.1|DEUG
OG0005360	LOC115771430|XP_030572994.1|DNOV	LOC108108621|XP_017072209.1|DEUG
OG0005361	LOC115759877|XP_030556850.1|DNOV	LOC108111020|XP_017075823.1|DEUG
OG0005362	LOC115763406|XP_030561818.1|DNOV	LOC108110969|XP_017075759.1|DEUG
OG0005363	LOC115759076|XP_030555766.1|DNOV	LOC108102503|XP_017063015.1|DEUG
OG0005364	LOC115758483|XP_030555023.1|DNOV	LOC108109239|XP_017073203.1|DEUG
OG0005365	LOC115759900|XP_030556881.1|DNOV	LOC108115460|XP_017082400.1|DEUG
OG0005366	LOC115760299|XP_030557447.1|DNOV	LOC108115465|XP_017082408.1|DEUG
OG0005367	LOC115760298|XP_030557445.1|DNOV	LOC108115518|XP_017082508.1|DEUG
OG0005368	LOC115761873|XP_030559736.1|DNOV	LOC108109359|XP_017073319.1|DEUG
OG0005369	LOC115760257|XP_030557379.1|DNOV	LOC108110795|XP_017075513.1|DEUG
OG0005370	LOC115758807|XP_030555444.1|DNOV	LOC108112116|XP_017077359.1|DEUG
OG0005371	LOC115758677|XP_030555278.1|DNOV	LOC108112467|XP_017077812.1|DEUG
OG0005372	LOC115759499|XP_030556297.1|DNOV	LOC108110331|XP_017074854.1|DEUG
OG0005373	LOC115758460|XP_030554993.1|DNOV	LOC108115350|XP_017082264.1|DEUG
OG0005374	LOC115758554|XP_030555112.1|DNOV	LOC108118447|XP_017086644.1|DEUG
OG0005375	LOC115758553|XP_030555110.1|DNOV	LOC108118439|XP_017086634.1|DEUG
OG0005376	LOC115765879|XP_030565477.1|DNOV	LOC108102557|XP_017063116.1|DEUG
OG0005377	LOC115762789|XP_030561002.1|DNOV	LOC108102815|XP_017063486.1|DEUG
OG0005378	LOC115758874|XP_030555529.1|DNOV	LOC108111074|XP_017075898.1|DEUG
OG0005379	LOC115759048|XP_030555731.1|DNOV	LOC108111025|XP_017075834.1|DEUG
OG0005380	LOC115758998|XP_030555659.1|DNOV	LOC108111082|XP_017075910.1|DEUG
OG0005381	LOC115760116|XP_030557171.1|DNOV	LOC108105676|XP_017067867.1|DEUG
OG0005382	LOC115759157|XP_030555886.1|DNOV	LOC108115457|XP_017082384.1|DEUG
OG0005383	LOC115771077|XP_030572489.1|DNOV	LOC108108499|XP_017072053.1|DEUG
OG0005384	LOC115770835|XP_030572130.1|DNOV	LOC108111523|XP_017076533.1|DEUG
OG0005385	LOC115761862|XP_030559719.1|DNOV	LOC108109219|XP_017073173.1|DEUG
OG0005386	LOC115759309|XP_030556080.1|DNOV	LOC108113325|XP_017079370.1|DEUG
