Orthogroup	DNOV.longest_only	DSIM.longest_only
OG0005645	LOC115768363|XP_030568792.1|DNOV	LOC6739966|XP_016037989.1|DSIM
OG0005646	LOC115768270|XP_030568663.1|DNOV	LOC27207696|XP_039153917.1|DSIM
OG0005647	LOC115758653|XP_030555254.1|DNOV	LOC6731175|XP_016023728.1|DSIM
OG0005648	LOC115766168|XP_030565873.1|DNOV	LOC6737628|XP_002084460.1|DSIM
OG0005649	LOC115763749|XP_030562314.1|DNOV	LOC6726738|XP_016033232.1|DSIM
OG0005650	LOC115763788|XP_030562376.1|DNOV	LOC6726732|XP_002102143.1|DSIM
OG0005651	LOC115765387|XP_030564772.1|DNOV	LOC6740573|XP_016038557.1|DSIM
OG0005652	LOC115761653|XP_030559352.1|DNOV	LOC6729839|XP_016036562.1|DSIM
OG0005653	LOC115758666|XP_030555264.1|DNOV	LOC6731847|XP_002078982.2|DSIM
OG0005654	LOC115765767|XP_030565293.1|DNOV	LOC6726718|XP_002102129.1|DSIM
OG0005655	LOC115766261|XP_030565980.1|DNOV, LOC115766076|XP_030565740.1|DNOV	LOC6727999|XP_016034598.1|DSIM
OG0005656	LOC115766090|XP_030565760.1|DNOV	LOC6727986|XP_016034574.1|DSIM
OG0005657	LOC115766226|XP_030565942.1|DNOV	LOC6728779|XP_016035460.1|DSIM
OG0005658	LOC115763702|XP_030562251.1|DNOV	LOC6727433|XP_002102814.1|DSIM
OG0005659	LOC115761772|XP_030559561.1|DNOV	LOC6729625|XP_039151926.1|DSIM
OG0005660	LOC115762861|XP_030561097.1|DNOV	LOC6738335|XP_002085145.1|DSIM
OG0005661	LOC115761698|XP_030559429.1|DNOV	LOC6728770|XP_002104105.2|DSIM
OG0005662	LOC115766063|XP_030565720.1|DNOV	LOC6728496|XP_039151212.1|DSIM
OG0005663	LOC115768259|XP_030568648.1|DNOV	LOC6739984|XP_002076872.1|DSIM
OG0005664	LOC115764915|XP_030564078.1|DNOV	LOC6729881|XP_016036647.1|DSIM
OG0005665	LOC115770664|XP_030571891.1|DNOV	LOC6729732|XP_016036393.1|DSIM
OG0005666	LOC115767844|XP_030568052.1|DNOV	LOC6725561|XP_039153255.1|DSIM
OG0005667	LOC115768578|XP_030569079.1|DNOV	LOC6725193|XP_016038218.1|DSIM
OG0005668	LOC115766909|XP_030566851.1|DNOV	LOC6737633|XP_016031402.1|DSIM
OG0005669	LOC115758491|XP_030555032.1|DNOV	LOC6731398|XP_016024017.1|DSIM
OG0005670	LOC115766174|XP_030565877.1|DNOV	LOC6729618|XP_002104926.1|DSIM
OG0005671	LOC115771695|XP_030573372.1|DNOV	LOC6728703|XP_016035372.1|DSIM
OG0005672	LOC115763946|XP_030562601.1|DNOV	LOC6731782|XP_002078917.2|DSIM
OG0005673	LOC115769648|XP_030570421.1|DNOV	LOC6736438|XP_016029951.1|DSIM
OG0005674	LOC115769363|XP_030570009.1|DNOV	LOC6738003|XP_039149272.1|DSIM
OG0005675	LOC115761301|XP_030558888.1|DNOV	LOC6727908|XP_002103263.1|DSIM
OG0005676	LOC115766916|XP_030566858.1|DNOV	LOC6736825|XP_002083681.1|DSIM
OG0005677	LOC115760064|XP_030557105.1|DNOV	LOC6734629|XP_016027790.1|DSIM
OG0005678	LOC115766120|XP_030565800.1|DNOV	LOC6728843|XP_016035526.1|DSIM
OG0005679	LOC115766034|XP_030565665.1|DNOV	LOC6728023|XP_016034617.1|DSIM
OG0005680	LOC115765502|XP_030564974.1|DNOV	LOC6730948|XP_016023408.1|DSIM
OG0005681	LOC115770656|XP_030571881.1|DNOV	LOC6728013|XP_002103365.1|DSIM
OG0005682	LOC115770655|XP_030571880.1|DNOV	LOC6728014|XP_002103366.1|DSIM
OG0005683	LOC115767390|XP_030567513.1|DNOV	LOC6725817|XP_039153751.1|DSIM
OG0005684	LOC115762562|XP_030560706.1|DNOV	LOC6737225|XP_002084065.1|DSIM
OG0005685	LOC115767077|XP_030567080.1|DNOV	LOC6724841|XP_016037623.2|DSIM
OG0005686	LOC115759527|XP_030556336.1|DNOV	LOC6739743|XP_002076634.1|DSIM
OG0005687	LOC115771521|XP_030573115.1|DNOV	LOC6738631|XP_016032470.1|DSIM
OG0005688	LOC115763229|XP_030561567.1|DNOV	LOC6733776|XP_002080820.1|DSIM
OG0005689	LOC115768336|XP_030568760.1|DNOV	LOC6725274|XP_039154047.1|DSIM
OG0005690	LOC115764127|XP_030562857.1|DNOV	LOC6729370|XP_002104686.1|DSIM
OG0005691	LOC115770908|XP_030572212.1|DNOV	LOC6729422|XP_016036062.1|DSIM
OG0005692	LOC115765883|XP_030565483.1|DNOV	LOC6730475|XP_002077656.2|DSIM
OG0005693	LOC115769487|XP_030570165.1|DNOV	LOC6736885|XP_016030534.1|DSIM
OG0005694	LOC115770716|XP_030571976.1|DNOV	LOC6727365|XP_039150381.1|DSIM
OG0005695	LOC115759624|XP_030556468.1|DNOV	LOC6727585|XP_016034179.1|DSIM
OG0005696	LOC115759626|XP_030556473.1|DNOV	LOC27208791|XP_016034178.1|DSIM
OG0005697	LOC115759432|XP_030556199.1|DNOV	LOC6727584|XP_016034177.1|DSIM
OG0005698	LOC115762224|XP_030560219.1|DNOV	LOC6733672|XP_002080719.1|DSIM
OG0005699	LOC115770946|XP_030572264.1|DNOV	LOC6729610|XP_016036248.1|DSIM
OG0005700	LOC115766818|XP_030566714.1|DNOV	LOC6724957|XP_039152517.1|DSIM
OG0005701	LOC115758582|XP_030555160.1|DNOV	LOC6730551|XP_016023004.1|DSIM
OG0005702	LOC115768393|XP_030568827.1|DNOV	LOC6725062|XP_002106090.2|DSIM
OG0005703	LOC115765248|XP_030564579.1|DNOV	LOC6735502|XP_002082441.1|DSIM
OG0005704	LOC115768747|XP_030569294.1|DNOV	LOC27207129|XP_039152625.1|DSIM
OG0005705	LOC115762806|XP_030561020.1|DNOV	LOC6737382|XP_002084220.1|DSIM
OG0005706	LOC115765019|XP_030564232.1|DNOV	LOC6727972|XP_016034562.1|DSIM
OG0005707	LOC115766364|XP_030566123.1|DNOV	LOC6726019|XP_039152246.1|DSIM
OG0005708	LOC115767018|XP_030567003.1|DNOV	LOC6724858|XP_002105897.1|DSIM
OG0005709	LOC115764962|XP_030564146.1|DNOV	LOC6729997|XP_002105291.1|DSIM
OG0005710	LOC115766064|XP_030565724.1|DNOV	LOC6728558|XP_002103899.1|DSIM
OG0005711	LOC115767810|XP_030568006.1|DNOV	LOC6738744|XP_002085544.3|DSIM
OG0005712	LOC115759856|XP_030556819.1|DNOV	LOC6730866|XP_016023291.1|DSIM
OG0005713	LOC115765603|XP_030565115.1|DNOV	LOC6729720|XP_016036374.1|DSIM
OG0005714	LOC115761912|XP_030559789.1|DNOV	LOC6729466|XP_016036141.1|DSIM
OG0005715	LOC115759521|XP_030556327.1|DNOV	LOC6727656|XP_016034248.1|DSIM
OG0005716	LOC115763684|XP_030562222.1|DNOV	LOC6728906|XP_016035597.1|DSIM
OG0005717	LOC115763660|XP_030562192.1|DNOV	LOC6726770|XP_016033254.1|DSIM
OG0005718	LOC115764775|XP_030563874.1|DNOV	LOC6728041|XP_002103393.1|DSIM
OG0005719	LOC115765656|XP_030565173.1|DNOV	LOC6729727|XP_002105033.2|DSIM
OG0005720	LOC115765664|XP_030565181.1|DNOV	LOC6727629|XP_002103006.2|DSIM
OG0005721	LOC115765687|XP_030565205.1|DNOV	LOC6729723|XP_016036377.1|DSIM
OG0005722	LOC115761754|XP_030559515.1|DNOV	LOC6727070|XP_016033564.2|DSIM
OG0005723	LOC115767923|XP_030568151.1|DNOV	LOC6726806|XP_016033306.1|DSIM
OG0005724	LOC115766508|XP_030566325.1|DNOV	LOC6735352|XP_016028686.1|DSIM
OG0005725	LOC115759554|XP_030556376.1|DNOV	LOC6727684|XP_016034258.1|DSIM
OG0005726	LOC115765314|XP_030564673.1|DNOV	LOC6725736|XP_002106737.1|DSIM
OG0005727	LOC115759429|XP_030556197.1|DNOV	LOC6727055|XP_016033539.1|DSIM
OG0005728	LOC115761321|XP_030558913.1|DNOV	LOC6728760|XP_002104095.2|DSIM
OG0005729	LOC115759558|XP_030556381.1|DNOV	LOC6728758|XP_016035436.1|DSIM
OG0005730	LOC115759571|XP_030556397.1|DNOV	LOC6728859|XP_002104193.1|DSIM
OG0005731	LOC115759569|XP_030556394.1|DNOV	LOC6728858|XP_002104192.1|DSIM
OG0005732	LOC115770962|XP_030572292.1|DNOV	LOC6728449|XP_002103794.1|DSIM
OG0005733	LOC115770641|XP_030571851.1|DNOV	LOC6728448|XP_016035062.1|DSIM
OG0005734	LOC115767945|XP_030568184.1|DNOV	LOC6729571|XP_016036231.1|DSIM
OG0005735	LOC115765627|XP_030565137.1|DNOV	LOC6726725|XP_016033212.1|DSIM
OG0005736	LOC115765795|XP_030565362.1|DNOV	LOC6726860|XP_016033362.1|DSIM
OG0005737	LOC115766182|XP_030565884.1|DNOV	LOC6728753|XP_016035427.1|DSIM
OG0005738	LOC115770669|XP_030571896.1|DNOV	LOC6728461|XP_016035078.1|DSIM
OG0005739	LOC115767893|XP_030568122.1|DNOV	LOC6728510|XP_016035153.1|DSIM
OG0005740	LOC115764992|XP_030564188.1|DNOV	LOC6730002|XP_016036768.1|DSIM
OG0005741	LOC115765705|XP_030565227.1|DNOV	LOC6726885|XP_002102287.1|DSIM
OG0005742	LOC115764764|XP_030563860.1|DNOV	LOC6727596|XP_016034193.1|DSIM
OG0005743	LOC115766224|XP_030565940.1|DNOV	LOC6728922|XP_002104250.1|DSIM
OG0005744	LOC115766126|XP_030565808.1|DNOV	LOC6728851|XP_039151285.1|DSIM
OG0005745	LOC115763646|XP_030562172.1|DNOV	LOC6726786|XP_016033268.1|DSIM
OG0005746	LOC115763666|XP_030562197.1|DNOV	LOC6726793|XP_002102201.1|DSIM
OG0005747	LOC115767919|XP_030568148.1|DNOV	LOC6726800|XP_016033304.1|DSIM
OG0005748	LOC115765649|XP_030565166.1|DNOV	LOC27207843|XP_016034213.2|DSIM
OG0005749	LOC115768598|XP_030569108.1|DNOV	LOC27206671|XP_039153764.1|DSIM
OG0005750	LOC115765692|XP_030565210.1|DNOV	LOC6726873|XP_016033379.2|DSIM
OG0005751	LOC115762933|XP_030561174.1|DNOV	LOC6738348|XP_002085158.1|DSIM
OG0005752	LOC115761146|XP_030558675.1|DNOV	LOC27207224|XP_016027900.1|DSIM
OG0005753	LOC115763345|XP_030561718.1|DNOV	LOC6730976|XP_016023442.1|DSIM
OG0005754	LOC115757801|XP_030554079.1|DNOV, LOC115758164|XP_030554565.1|DNOV	LOC6734848|XP_002081849.1|DSIM
OG0005755	LOC115760431|XP_030557602.1|DNOV	LOC6735979|XP_016029343.1|DSIM
OG0005756	LOC115761581|XP_030559230.1|DNOV	LOC6728768|XP_002104103.1|DSIM
OG0005757	LOC115766225|XP_030565941.1|DNOV	LOC6728921|XP_016035604.1|DSIM
OG0005758	LOC115763653|XP_030562181.1|DNOV	LOC6726774|XP_016033257.1|DSIM
OG0005759	LOC115760420|XP_030557586.1|DNOV	LOC6728741|XP_016035409.1|DSIM
OG0005760	LOC115763823|XP_030562434.1|DNOV	LOC6728471|XP_016035114.1|DSIM
OG0005761	LOC115763685|XP_030562225.1|DNOV	LOC6727411|XP_016033956.1|DSIM
OG0005762	LOC115763626|XP_030562108.1|DNOV	LOC6727245|XP_002102637.1|DSIM
OG0005763	LOC115761610|XP_030559275.1|DNOV	LOC6733246|XP_002080309.1|DSIM
OG0005764	LOC115765786|XP_030565326.1|DNOV	LOC6726879|XP_002102281.1|DSIM
OG0005765	LOC115765785|XP_030565319.1|DNOV	LOC6726876|XP_016033381.1|DSIM
OG0005766	LOC115765621|XP_030565131.1|DNOV	LOC6727635|XP_016034234.1|DSIM
OG0005767	LOC115771922|XP_030573678.1|DNOV	LOC6727330|XP_016033858.1|DSIM
OG0005768	LOC115768828|XP_030569388.1|DNOV	LOC27208723|XP_016038363.1|DSIM
OG0005769	LOC115763640|XP_030562133.1|DNOV	LOC27208306|XP_016033348.1|DSIM
OG0005770	LOC115771871|XP_030573613.1|DNOV	LOC6727947|XP_039151245.1|DSIM
OG0005771	LOC115761684|XP_030559399.1|DNOV	LOC6730109|XP_002105402.1|DSIM
OG0005772	LOC115757707|XP_030553921.1|DNOV	LOC6728959|XP_016035638.1|DSIM
OG0005773	LOC115770715|XP_030571975.1|DNOV	LOC6727876|XP_002103231.1|DSIM
OG0005774	LOC115767904|XP_030568137.1|DNOV	LOC6728518|XP_016035175.1|DSIM
OG0005775	LOC115770127|XP_030571124.1|DNOV	LOC6738750|XP_002085550.1|DSIM
OG0005776	LOC115770117|XP_030571099.1|DNOV	LOC6738043|XP_016031867.1|DSIM
OG0005777	LOC115759861|XP_030556825.1|DNOV	LOC6731535|XP_002078682.1|DSIM
OG0005779	LOC115772113|XP_030573944.1|DNOV	LOC6727961|XP_039151247.1|DSIM
OG0005780	LOC115769159|XP_030569720.1|DNOV	LOC6737765|XP_002084593.1|DSIM
OG0005781	LOC115769933|XP_030570838.1|DNOV	LOC6737637|XP_016031407.1|DSIM
OG0005782	LOC115769925|XP_030570826.1|DNOV	LOC6737634|XP_002084466.1|DSIM
OG0005783	LOC115759740|XP_030556636.1|DNOV	LOC6733913|XP_016026953.2|DSIM
OG0005784	LOC115759427|XP_030556187.1|DNOV	LOC6729676|XP_016036340.1|DSIM
OG0005785	LOC115759425|XP_030556182.1|DNOV	LOC6729677|XP_016036343.1|DSIM
OG0005786	LOC115761860|XP_030559713.1|DNOV	LOC6728436|XP_016035037.1|DSIM
OG0005787	LOC115765768|XP_030565296.1|DNOV	LOC6726716|XP_016033195.1|DSIM
OG0005788	LOC115760876|XP_030558298.1|DNOV	LOC27208267|XP_016027577.1|DSIM
OG0005789	LOC115761906|XP_030559784.1|DNOV	LOC27208155|XP_016033084.1|DSIM
OG0005790	LOC115761682|XP_030559398.1|DNOV	LOC6730107|XP_039150391.1|DSIM
OG0005791	LOC115770676|XP_030571918.1|DNOV	LOC6728015|XP_016034608.1|DSIM
OG0005792	LOC115770677|XP_030571920.1|DNOV	LOC6728016|XP_002103368.2|DSIM
OG0005793	LOC115770770|XP_030572043.1|DNOV	LOC27206939|XP_039150701.1|DSIM
OG0005794	LOC115764367|XP_030563233.1|DNOV	LOC6739384|XP_002076293.1|DSIM
OG0005795	LOC115761714|XP_030559451.1|DNOV	LOC6727818|XP_016034402.1|DSIM
OG0005796	LOC115766509|XP_030566330.1|DNOV	LOC6738749|XP_039149152.1|DSIM
OG0005797	LOC115769675|XP_030570449.1|DNOV	LOC6737482|XP_002084318.1|DSIM
OG0005798	LOC115766230|XP_030565948.1|DNOV	LOC6728781|XP_002104116.1|DSIM
OG0005799	LOC115763853|XP_030562482.1|DNOV	LOC6727162|XP_016033649.1|DSIM
OG0005800	LOC115763859|XP_030562493.1|DNOV	LOC6727158|XP_016033646.1|DSIM
OG0005801	LOC115763857|XP_030562492.1|DNOV	LOC6727159|XP_016033647.1|DSIM
OG0005802	LOC115770937|XP_030572255.1|DNOV	LOC6727914|XP_016034532.1|DSIM
OG0005803	LOC115766172|XP_030565874.1|DNOV	LOC6728776|XP_016035454.1|DSIM
OG0005804	LOC115765659|XP_030565178.1|DNOV	LOC6727628|XP_002103005.1|DSIM
OG0005805	LOC115757798|XP_030554075.1|DNOV	LOC6736075|XP_016029467.1|DSIM
OG0005806	LOC115770787|XP_030572067.1|DNOV	LOC6729398|XP_002104713.1|DSIM
OG0005807	LOC115770862|XP_030572159.1|DNOV	LOC120285044|XP_039151384.1|DSIM
OG0005808	LOC115766814|XP_030566709.1|DNOV	LOC6731836|XP_002078971.1|DSIM
OG0005809	LOC115771196|XP_030572654.1|DNOV	LOC6736367|XP_016029863.1|DSIM
OG0005810	LOC115763861|XP_030562495.1|DNOV	LOC6727164|XP_002102557.1|DSIM
OG0005811	LOC115763862|XP_030562497.1|DNOV	LOC6727165|XP_002102558.1|DSIM
OG0005812	LOC115770781|XP_030572061.1|DNOV	LOC6728785|XP_039150571.1|DSIM
OG0005813	LOC115757740|XP_030553984.1|DNOV	LOC6728707|XP_002104043.1|DSIM
OG0005814	LOC115765737|XP_030565262.1|DNOV	LOC6726870|XP_016033377.1|DSIM
OG0005815	LOC115760344|XP_030557486.1|DNOV	LOC6733243|XP_002080306.1|DSIM
OG0005816	LOC115771624|XP_030573266.1|DNOV	LOC6730353|XP_039150497.1|DSIM
OG0005817	LOC115771856|XP_030573596.1|DNOV	LOC6728960|XP_002104288.2|DSIM
OG0005818	LOC115765769|XP_030565301.1|DNOV	LOC27207059|XP_016036359.1|DSIM
OG0005819	LOC115759436|XP_030556211.1|DNOV	LOC6727045|XP_039150515.1|DSIM
OG0005820	LOC115759437|XP_030556212.1|DNOV	LOC6727046|XP_002102444.1|DSIM
OG0005821	LOC115759582|XP_030556410.1|DNOV	LOC6727035|XP_002102433.1|DSIM
OG0005822	LOC115760121|XP_030557177.1|DNOV	LOC6731297|XP_002078453.1|DSIM
OG0005823	LOC115768319|XP_030568728.1|DNOV	LOC6726276|XP_002107237.3|DSIM
OG0005824	LOC115761634|XP_030559324.1|DNOV	LOC6728046|XP_002103398.2|DSIM
OG0005825	LOC115767224|XP_030567292.1|DNOV	LOC6737671|XP_002084503.1|DSIM
OG0005827	LOC115763902|XP_030562547.1|DNOV	LOC6729650|XP_002104956.1|DSIM
OG0005828	LOC115769583|XP_030570319.1|DNOV	LOC6737000|XP_002083847.1|DSIM
OG0005829	LOC115759561|XP_030556387.1|DNOV	LOC6728883|XP_039151299.1|DSIM
OG0005830	LOC115762839|XP_030561073.1|DNOV	LOC6736726|XP_016030350.1|DSIM
OG0005831	LOC115762893|XP_030561128.1|DNOV	LOC6736730|XP_016030355.1|DSIM
OG0005832	LOC115762894|XP_030561129.1|DNOV	LOC6736731|XP_016030356.1|DSIM
OG0005833	LOC115762904|XP_030561141.1|DNOV	LOC6736738|XP_016030368.1|DSIM
OG0005834	LOC115762866|XP_030561100.1|DNOV	LOC6736743|XP_002083599.1|DSIM
OG0005835	LOC115762602|XP_030560753.1|DNOV	LOC6736749|XP_002083605.1|DSIM
OG0005836	LOC115771211|XP_030572670.1|DNOV	LOC6739658|XP_039149748.1|DSIM
OG0005837	LOC115770850|XP_030572147.1|DNOV	LOC6729397|XP_016036045.1|DSIM
OG0005838	LOC115758871|XP_030555523.1|DNOV	LOC6727644|XP_016034236.1|DSIM
OG0005839	LOC115763423|XP_030561842.1|DNOV	LOC6730762|XP_016023177.1|DSIM
OG0005840	LOC115764739|XP_030563815.1|DNOV	LOC6727598|XP_002102977.2|DSIM
OG0005841	LOC115761259|XP_030558832.1|DNOV	LOC6727109|XP_016033585.1|DSIM
OG0005842	LOC115765124|XP_030564380.1|DNOV	LOC6739931|XP_002076818.1|DSIM
OG0005843	LOC115770044|XP_030570985.1|DNOV	LOC6738049|XP_016031879.1|DSIM
OG0005844	LOC115771558|XP_030573163.1|DNOV	LOC6738614|XP_016032456.2|DSIM
OG0005845	LOC115763667|XP_030562198.1|DNOV	LOC6726776|XP_002102184.1|DSIM
OG0005846	LOC115770671|XP_030571899.1|DNOV	LOC6728866|XP_016035558.1|DSIM
OG0005847	LOC115766122|XP_030565803.1|DNOV	LOC6728847|XP_016035529.1|DSIM
OG0005848	LOC115767771|XP_030567954.1|DNOV	LOC6740154|XP_016039575.1|DSIM
OG0005849	LOC115766821|XP_030566717.1|DNOV	LOC6725975|XP_016039345.1|DSIM
OG0005850	LOC115766297|XP_030566031.1|DNOV	LOC6726103|XP_016039580.1|DSIM
OG0005851	LOC115759891|XP_030556866.1|DNOV	LOC6731281|XP_002078438.1|DSIM
OG0005852	LOC115761680|XP_030559396.1|DNOV	LOC6728526|XP_002103871.1|DSIM
OG0005853	LOC115768898|XP_030569474.1|DNOV	LOC6726304|XP_002107265.1|DSIM
OG0005854	LOC115763860|XP_030562494.1|DNOV	LOC6727163|XP_002102556.1|DSIM
OG0005855	LOC115764253|XP_030563031.1|DNOV	LOC6725133|XP_039153319.1|DSIM
OG0005856	LOC115768332|XP_030568750.1|DNOV	LOC6726082|XP_016039515.1|DSIM
OG0005857	LOC115763869|XP_030562507.1|DNOV	LOC6739753|XP_002076646.2|DSIM
OG0005858	LOC115761972|XP_030559875.1|DNOV	LOC6728438|XP_002103783.1|DSIM
OG0005859	LOC115758533|XP_030555085.1|DNOV	LOC6731045|XP_002078206.2|DSIM
OG0005860	LOC115761766|XP_030559539.1|DNOV	LOC6727057|XP_016033557.1|DSIM
OG0005861	LOC115757749|XP_030554006.1|DNOV	LOC6730377|XP_016037150.2|DSIM
OG0005862	LOC115762134|XP_030560104.1|DNOV	LOC6739352|XP_016026501.1|DSIM
OG0005863	LOC115760556|XP_030557821.1|DNOV	LOC6735901|XP_002082811.1|DSIM
OG0005864	LOC115770672|XP_030571915.1|DNOV	LOC6728867|XP_002104200.2|DSIM
OG0005865	LOC115770778|XP_030572058.1|DNOV	LOC6729434|XP_002104745.2|DSIM
OG0005866	LOC115758177|XP_030554578.1|DNOV	LOC6734033|XP_002081069.3|DSIM
OG0005867	LOC115758796|XP_030555430.1|DNOV	LOC6732496|XP_039154333.1|DSIM
OG0005868	LOC115762726|XP_030560920.1|DNOV	LOC27207517|XP_016027636.1|DSIM
OG0005869	LOC115767785|XP_030567973.1|DNOV	LOC6725115|XP_002106141.1|DSIM
OG0005870	LOC115767735|XP_030567907.1|DNOV	LOC6724902|XP_016037746.1|DSIM
OG0005871	LOC115768788|XP_030569345.1|DNOV	LOC6725854|XP_002106850.1|DSIM
OG0005872	LOC115761286|XP_030558870.1|DNOV	LOC6729043|XP_016035696.1|DSIM
OG0005873	LOC115770936|XP_030572253.1|DNOV	LOC6728835|XP_002104169.2|DSIM
OG0005874	LOC115769158|XP_030569716.1|DNOV	LOC6740147|XP_016039449.1|DSIM
OG0005875	LOC115764353|XP_030563175.1|DNOV	LOC6733489|XP_016026445.1|DSIM
OG0005876	LOC115767982|XP_030568240.1|DNOV	LOC6725097|XP_039154095.1|DSIM
OG0005877	LOC115768328|XP_030568745.1|DNOV	LOC120284208|XP_016039568.1|DSIM
OG0005878	LOC115768587|XP_030569093.1|DNOV	LOC6725786|XP_039153762.1|DSIM
OG0005879	LOC115766458|XP_030566250.1|DNOV	LOC6740187|XP_016039884.1|DSIM
OG0005880	LOC115770148|XP_030571160.1|DNOV	LOC6739030|XP_016032868.1|DSIM
OG0005881	LOC115770161|XP_030571180.1|DNOV	LOC6738074|XP_016031900.1|DSIM
OG0005882	LOC115766387|XP_030566152.1|DNOV	LOC6726124|XP_016039625.1|DSIM
OG0005883	LOC115768068|XP_030568380.1|DNOV	LOC6734400|XP_016029664.1|DSIM
OG0005884	LOC115762716|XP_030560903.1|DNOV	LOC6738940|XP_002085735.1|DSIM
OG0005885	LOC115766892|XP_030566828.1|DNOV	LOC6737985|XP_002084800.1|DSIM
OG0005886	LOC115770186|XP_030571211.1|DNOV	LOC6738759|XP_016032568.2|DSIM
OG0005887	LOC115770062|XP_030571018.1|DNOV	LOC6738073|XP_016031899.2|DSIM
OG0005888	LOC115771488|XP_030573073.1|DNOV	LOC6739146|XP_039150139.1|DSIM
OG0005889	LOC115765760|XP_030565286.1|DNOV	LOC6737878|XP_016031656.1|DSIM
OG0005890	LOC115764415|XP_030563272.1|DNOV	LOC6739990|XP_039153857.1|DSIM
OG0005891	LOC115767383|XP_030567507.1|DNOV	LOC6737689|XP_016031457.1|DSIM
OG0005892	LOC115766289|XP_030566021.1|DNOV	LOC6737702|XP_016031480.1|DSIM
OG0005893	LOC115770529|XP_030571688.1|DNOV	LOC6738124|XP_002084937.1|DSIM
OG0005894	LOC115770530|XP_030571689.1|DNOV	LOC6738125|XP_002084938.1|DSIM
OG0005895	LOC115770531|XP_030571691.1|DNOV	LOC6738126|XP_002084939.1|DSIM
OG0005896	LOC115770228|XP_030571295.1|DNOV	LOC6738882|XP_016032707.1|DSIM
OG0005897	LOC115770270|XP_030571351.1|DNOV	LOC6737966|XP_039148896.1|DSIM
OG0005898	LOC115766439|XP_030566228.1|DNOV	LOC6726012|XP_016039386.1|DSIM
OG0005899	LOC115759142|XP_030555854.1|DNOV	LOC6733371|XP_016026284.1|DSIM
OG0005900	LOC115765934|XP_030565540.1|DNOV	LOC6740745|XP_002077537.2|DSIM
OG0005901	LOC115760477|XP_030557672.1|DNOV	LOC27206602|XP_039148270.1|DSIM
OG0005902	LOC115761022|XP_030558496.1|DNOV	LOC6734456|XP_002081475.2|DSIM
OG0005903	LOC115770558|XP_030571731.1|DNOV	LOC6728561|XP_016035196.2|DSIM
OG0005904	LOC115764798|XP_030563905.1|DNOV	LOC6729282|XP_002104602.1|DSIM
OG0005905	LOC115768157|XP_030568515.1|DNOV	LOC120284755|XP_039149322.1|DSIM, LOC6738764|XP_016032576.1|DSIM
OG0005906	LOC115771436|XP_030573001.1|DNOV	LOC27206210|XP_039150151.1|DSIM
OG0005907	LOC115770195|XP_030571217.1|DNOV	LOC6738781|XP_016032601.1|DSIM
OG0005908	LOC115771501|XP_030573087.1|DNOV	LOC6738224|XP_002085036.1|DSIM
OG0005909	LOC115768285|XP_030568687.1|DNOV, LOC115769777|XP_030570602.1|DNOV	LOC6739040|XP_039149916.1|DSIM
OG0005910	LOC115767502|XP_030567673.1|DNOV	LOC6734719|XP_016027929.1|DSIM
OG0005911	LOC115767499|XP_030567668.1|DNOV	LOC6734720|XP_002081727.1|DSIM
OG0005912	LOC115767500|XP_030567669.1|DNOV	LOC6734724|XP_002081731.2|DSIM
OG0005913	LOC115761622|XP_030559311.1|DNOV	LOC6729138|XP_002104459.1|DSIM
OG0005914	LOC115760791|XP_030558147.1|DNOV	LOC27208851|XP_016027571.1|DSIM
OG0005915	LOC115761052|XP_030558527.1|DNOV	LOC6739431|XP_016027570.1|DSIM
OG0005916	LOC115761178|XP_030558704.1|DNOV	LOC6735486|XP_039147228.1|DSIM
OG0005917	LOC115764491|XP_030563438.1|DNOV	LOC6735224|XP_002082197.1|DSIM
OG0005918	LOC115766425|XP_030566209.1|DNOV	LOC6740012|XP_002076898.1|DSIM
OG0005919	LOC115758185|XP_030554585.1|DNOV	LOC6733739|XP_002080785.2|DSIM
OG0005920	LOC115758157|XP_030554554.1|DNOV	LOC6734674|XP_016027868.1|DSIM
OG0005922	LOC115768862|XP_030569425.1|DNOV	LOC6724887|XP_016037724.1|DSIM
OG0005923	LOC115768427|XP_030568852.1|DNOV	LOC6737757|XP_002084585.1|DSIM
OG0005924	LOC115771426|XP_030572989.1|DNOV	LOC6738004|XP_016031798.1|DSIM
OG0005925	LOC115769799|XP_030570630.1|DNOV	LOC6737880|XP_002084708.1|DSIM
OG0005926	LOC115765281|XP_030564631.1|DNOV	LOC6740019|XP_016038502.1|DSIM
OG0005927	LOC115765665|XP_030565182.1|DNOV	LOC6726863|XP_016033366.1|DSIM
OG0005928	LOC115764304|XP_030563099.1|DNOV	LOC27206580|XP_016038750.1|DSIM
OG0005929	LOC115768077|XP_030568401.1|DNOV	LOC6736397|XP_016029901.1|DSIM
OG0005930	LOC115757862|XP_030554157.1|DNOV	LOC6734030|XP_002081066.1|DSIM
OG0005931	LOC115758023|XP_030554387.1|DNOV	LOC6733240|XP_002080303.2|DSIM
OG0005932	LOC115771725|XP_030573413.1|DNOV	LOC27208827|XP_016029015.1|DSIM
OG0005933	LOC115764585|XP_030563595.1|DNOV	LOC6733621|XP_016026581.1|DSIM
OG0005934	LOC115761995|XP_030559926.1|DNOV	LOC6734538|XP_039148666.1|DSIM
OG0005935	LOC115771400|XP_030572950.1|DNOV	LOC6739144|XP_016033000.1|DSIM
OG0005936	LOC115760181|XP_030557269.1|DNOV	LOC6731290|XP_039154421.1|DSIM
