Orthogroup	DNOV.longest_only	DBIA.longest_only
OG0005294	LOC115760091|XP_030557135.1|DNOV	LOC108034175|XP_016964476.1|DBIA
OG0005295	LOC115763487|XP_030561937.1|DNOV	LOC108032564|XP_016961936.1|DBIA
OG0005296	LOC115765638|XP_030565150.1|DNOV	LOC108027206|XP_016954005.1|DBIA
OG0005297	LOC115763391|XP_030561790.1|DNOV	LOC108036119|XP_016967592.1|DBIA
OG0005298	LOC115758587|XP_030555166.1|DNOV	LOC108032738|XP_016962212.1|DBIA
OG0005299	LOC115765050|XP_030564284.1|DNOV	LOC108025479|XP_016951481.1|DBIA
OG0005300	LOC115768142|XP_030568497.1|DNOV	LOC108023793|XP_016948921.1|DBIA
OG0005301	LOC115759853|XP_030556810.1|DNOV	LOC108034794|XP_016965275.1|DBIA
OG0005302	LOC115764252|XP_030563034.1|DNOV	LOC108030265|XP_016958577.1|DBIA
OG0005303	LOC115758708|XP_030555317.1|DNOV	LOC108033932|XP_016964100.1|DBIA
OG0005304	LOC115759223|XP_030555978.1|DNOV	LOC108034296|XP_016964647.1|DBIA
OG0005305	LOC115762158|XP_030560132.1|DNOV	LOC108030242|XP_016958537.1|DBIA
OG0005306	LOC115759243|XP_030556002.1|DNOV	LOC108034905|XP_016965627.1|DBIA
OG0005307	LOC115758826|XP_030555464.1|DNOV	LOC108033401|XP_016963209.1|DBIA
OG0005308	LOC115758707|XP_030555316.1|DNOV	LOC108033905|XP_016964060.1|DBIA
OG0005309	LOC115758819|XP_030555456.1|DNOV	LOC108034666|XP_016965097.1|DBIA
OG0005310	LOC115759847|XP_030556802.1|DNOV	LOC108036137|XP_016967612.1|DBIA
OG0005311	LOC115765483|XP_030564934.1|DNOV	LOC108033927|XP_016964091.1|DBIA
OG0005312	LOC115758441|XP_030554956.1|DNOV	LOC108036760|XP_016968579.1|DBIA
OG0005313	LOC115759898|XP_030556874.1|DNOV	LOC108034881|XP_016965578.1|DBIA
OG0005314	LOC115759710|XP_030556570.1|DNOV	LOC108033984|XP_016964197.1|DBIA
OG0005315	LOC115765887|XP_030565488.1|DNOV	LOC108033794|XP_016963893.1|DBIA
OG0005316	LOC115762270|XP_030560291.1|DNOV	LOC108030195|XP_016958439.1|DBIA
OG0005317	LOC115759008|XP_030555676.1|DNOV	LOC108034592|XP_016965017.1|DBIA
OG0005318	LOC115759354|XP_030556136.1|DNOV	LOC108032711|XP_016962185.1|DBIA
OG0005319	LOC115759178|XP_030555913.1|DNOV	LOC108029167|XP_016956801.1|DBIA
OG0005320	LOC115763210|XP_030561537.1|DNOV	LOC108032666|XP_016962115.1|DBIA
OG0005321	LOC115765469|XP_030564908.1|DNOV	LOC108034068|XP_016964312.1|DBIA
OG0005322	LOC115759851|XP_030556807.1|DNOV	LOC108032670|XP_016962122.1|DBIA
OG0005323	LOC115763305|XP_030561656.1|DNOV	LOC108032614|XP_016962039.1|DBIA
OG0005324	LOC115758832|XP_030555469.1|DNOV	LOC108032726|XP_016962195.1|DBIA
OG0005325	LOC115763517|XP_030561979.1|DNOV	LOC108027779|XP_016954831.1|DBIA
OG0005326	LOC115759336|XP_030556114.1|DNOV	LOC108032816|XP_016962319.1|DBIA
OG0005327	LOC115763036|XP_030561309.1|DNOV	LOC108032785|XP_016962277.1|DBIA
OG0005328	LOC115771598|XP_030573213.1|DNOV	LOC108024620|XP_016950147.1|DBIA
OG0005329	LOC115770382|XP_030571490.1|DNOV	LOC108029779|XP_016957781.1|DBIA
OG0005330	LOC115770380|XP_030571489.1|DNOV	LOC108029769|XP_016957770.1|DBIA
OG0005331	LOC115758891|XP_030555547.1|DNOV	LOC108029181|XP_016956833.1|DBIA
OG0005332	LOC115763240|XP_030561576.1|DNOV	LOC108034272|XP_016964619.1|DBIA
OG0005333	LOC115760270|XP_030557400.1|DNOV	LOC108034297|XP_016964648.1|DBIA
OG0005334	LOC115763928|XP_030562579.1|DNOV	LOC108034009|XP_016964228.1|DBIA
OG0005335	LOC115758242|XP_030554659.1|DNOV	LOC108029672|XP_016957607.1|DBIA
OG0005336	LOC115763207|XP_030561535.1|DNOV	LOC108036353|XP_016967918.1|DBIA
OG0005337	LOC115762016|XP_030559947.1|DNOV	LOC108022841|XP_016947501.1|DBIA
OG0005338	LOC115763342|XP_030561712.1|DNOV	LOC108034822|XP_016965414.1|DBIA
OG0005339	LOC115763279|XP_030561618.1|DNOV	LOC108033290|XP_016963045.1|DBIA
OG0005340	LOC115763380|XP_030561777.1|DNOV	LOC108034742|XP_016965180.1|DBIA
OG0005341	LOC115761548|XP_030559194.1|DNOV	LOC108029797|XP_016957800.1|DBIA
OG0005342	LOC115760063|XP_030557103.1|DNOV	LOC108034132|XP_016964410.1|DBIA
OG0005343	LOC115762413|XP_030560462.1|DNOV	LOC108030390|XP_016958761.1|DBIA
OG0005344	LOC115758090|XP_030554468.1|DNOV	LOC108029968|XP_016957962.1|DBIA
OG0005345	LOC115763541|XP_030562018.1|DNOV	LOC108034310|XP_016964669.1|DBIA
OG0005346	LOC115760174|XP_030557258.1|DNOV	LOC108033424|XP_016963234.1|DBIA
OG0005347	LOC115758489|XP_030555028.1|DNOV	LOC108029174|XP_016956813.1|DBIA
OG0005348	LOC115759719|XP_030556586.1|DNOV	LOC108034534|XP_016964952.1|DBIA
OG0005349	LOC115759747|XP_030556645.1|DNOV	LOC108035125|XP_016966049.1|DBIA
OG0005350	LOC115759260|XP_030556022.1|DNOV	LOC108033249|XP_016963004.1|DBIA
OG0005351	LOC115769647|XP_030570420.1|DNOV	LOC108034809|XP_016965332.1|DBIA
OG0005352	LOC115759724|XP_030556601.1|DNOV	LOC108033956|XP_016964143.1|DBIA
OG0005353	LOC115757879|XP_030554179.1|DNOV	LOC108023017|XP_016947741.1|DBIA
OG0005354	LOC115763278|XP_030561617.1|DNOV	LOC108027758|XP_016954800.1|DBIA
OG0005355	LOC115758380|XP_030554841.1|DNOV	LOC108029093|XP_016956672.1|DBIA
OG0005356	LOC115758389|XP_030554849.1|DNOV	LOC108029096|XP_016956675.1|DBIA
OG0005357	LOC115759027|XP_030555699.1|DNOV	LOC108033893|XP_016964033.1|DBIA
OG0005358	LOC115763285|XP_030561630.1|DNOV	LOC108033873|XP_016964004.1|DBIA
OG0005359	LOC115758112|XP_030554496.1|DNOV	LOC108022473|XP_016946911.1|DBIA
OG0005360	LOC115771430|XP_030572994.1|DNOV	LOC108035950|XP_016967242.1|DBIA
OG0005361	LOC115759877|XP_030556850.1|DNOV	LOC108033979|XP_016964189.1|DBIA
OG0005362	LOC115763406|XP_030561818.1|DNOV	LOC108034819|XP_016965389.1|DBIA
OG0005363	LOC115759076|XP_030555766.1|DNOV	LOC108034238|XP_016964576.1|DBIA
OG0005364	LOC115758483|XP_030555023.1|DNOV	LOC108022920|XP_016947620.1|DBIA
OG0005365	LOC115759900|XP_030556881.1|DNOV	LOC108033909|XP_016964064.1|DBIA
OG0005366	LOC115760299|XP_030557447.1|DNOV	LOC108034041|XP_016964276.1|DBIA
OG0005367	LOC115760298|XP_030557445.1|DNOV	LOC108034000|XP_016964217.1|DBIA
OG0005368	LOC115761873|XP_030559736.1|DNOV	LOC108031112|XP_016959812.1|DBIA
OG0005369	LOC115760257|XP_030557379.1|DNOV	LOC108027750|XP_016954791.1|DBIA
OG0005370	LOC115758807|XP_030555444.1|DNOV	LOC108033814|XP_016963928.1|DBIA
OG0005371	LOC115758677|XP_030555278.1|DNOV	LOC108034250|XP_016964592.1|DBIA
OG0005372	LOC115759499|XP_030556297.1|DNOV	LOC108032027|XP_016961326.1|DBIA
OG0005373	LOC115758460|XP_030554993.1|DNOV	LOC108021884|XP_016946211.1|DBIA
OG0005374	LOC115758554|XP_030555112.1|DNOV	LOC108035104|XP_016966026.1|DBIA
OG0005375	LOC115758553|XP_030555110.1|DNOV	LOC108035097|XP_016966013.1|DBIA
OG0005376	LOC115765879|XP_030565477.1|DNOV	LOC108027755|XP_016954796.1|DBIA
OG0005377	LOC115762789|XP_030561002.1|DNOV	LOC108029266|XP_016956957.1|DBIA
OG0005378	LOC115758874|XP_030555529.1|DNOV	LOC108027788|XP_016954845.1|DBIA
OG0005379	LOC115759048|XP_030555731.1|DNOV	LOC108036163|XP_016967643.1|DBIA
OG0005380	LOC115758998|XP_030555659.1|DNOV	LOC108027886|XP_016954993.1|DBIA
OG0005381	LOC115760116|XP_030557171.1|DNOV	LOC108033699|XP_016963691.1|DBIA
OG0005382	LOC115759157|XP_030555886.1|DNOV	LOC108033709|XP_016963720.1|DBIA
OG0005383	LOC115771077|XP_030572489.1|DNOV	LOC108028660|XP_016956077.1|DBIA
OG0005384	LOC115770835|XP_030572130.1|DNOV	LOC108023419|XP_016948388.1|DBIA
OG0005385	LOC115761862|XP_030559719.1|DNOV	LOC108029677|XP_016957615.1|DBIA
OG0005386	LOC115759309|XP_030556080.1|DNOV	LOC108036678|XP_016968449.1|DBIA
OG0005387	LOC115761791|XP_030559584.1|DNOV	LOC108031430|XP_016960322.1|DBIA
OG0005388	LOC115765916|XP_030565522.1|DNOV	LOC108034338|XP_016964710.1|DBIA
OG0005389	LOC115760196|XP_030557286.1|DNOV	LOC108033966|XP_016964164.1|DBIA
OG0005390	LOC115758433|XP_030554949.1|DNOV	LOC108029089|XP_016956666.1|DBIA
OG0005391	LOC115758437|XP_030554954.1|DNOV	LOC108029091|XP_016956668.1|DBIA
OG0005392	LOC115765466|XP_030564904.1|DNOV	LOC108033349|XP_016963147.1|DBIA
OG0005393	LOC115761539|XP_030559181.1|DNOV	LOC108025595|XP_016951617.1|DBIA
OG0005394	LOC115765506|XP_030564983.1|DNOV	LOC108033861|XP_016963989.1|DBIA
OG0005395	LOC115767705|XP_030567858.1|DNOV	LOC108033672|XP_016963606.1|DBIA
OG0005396	LOC115760341|XP_030557480.1|DNOV, LOC115759842|XP_030556796.1|DNOV	LOC108036067|XP_016967500.1|DBIA
OG0005397	LOC115759849|XP_030556805.1|DNOV	LOC108036049|XP_016967480.1|DBIA
OG0005398	LOC115767900|XP_030568132.1|DNOV	LOC108032858|XP_016962348.1|DBIA
OG0005399	LOC115761077|XP_030558555.1|DNOV	LOC108029696|XP_016957648.1|DBIA
OG0005400	LOC115760916|XP_030558347.1|DNOV	LOC108036612|XP_016968363.1|DBIA
OG0005401	LOC115760221|XP_030557334.1|DNOV	LOC108036142|XP_016967618.1|DBIA
OG0005402	LOC115759974|XP_030556986.1|DNOV	LOC108036128|XP_016967601.1|DBIA
OG0005403	LOC115759845|XP_030556800.1|DNOV	LOC108036145|XP_016967622.1|DBIA
OG0005404	LOC115759846|XP_030556801.1|DNOV	LOC108036146|XP_016967623.1|DBIA
OG0005405	LOC115762194|XP_030560176.1|DNOV	LOC108026900|XP_016953598.1|DBIA
OG0005406	LOC115760797|XP_030558153.1|DNOV	LOC108030386|XP_016958748.1|DBIA
OG0005407	LOC115760757|XP_030558096.1|DNOV	LOC108026927|XP_016953628.1|DBIA
OG0005408	LOC115760081|XP_030557123.1|DNOV	LOC108029197|XP_016956863.1|DBIA
OG0005409	LOC115759249|XP_030556010.1|DNOV	LOC108036790|XP_016968624.1|DBIA
OG0005410	LOC115758333|XP_030554763.1|DNOV	LOC108029048|XP_016956600.1|DBIA
OG0005411	LOC115760679|XP_030558006.1|DNOV	LOC108022209|XP_016946552.1|DBIA
OG0005412	LOC115760983|XP_030558446.1|DNOV	LOC108022934|XP_016947635.1|DBIA
OG0005413	LOC115761033|XP_030558507.1|DNOV	LOC108030320|XP_016958653.1|DBIA
OG0005414	LOC115768184|XP_030568552.1|DNOV	LOC108023265|XP_016948037.1|DBIA
OG0005415	LOC115765084|XP_030564319.1|DNOV	LOC108024633|XP_016950165.1|DBIA
OG0005416	LOC115760857|XP_030558269.1|DNOV	LOC108030307|XP_016958631.1|DBIA
OG0005417	LOC115759909|XP_030556894.1|DNOV	LOC108033392|XP_016963200.1|DBIA
OG0005418	LOC115763259|XP_030561597.1|DNOV	LOC108033951|XP_016964133.1|DBIA
OG0005419	LOC115763059|XP_030561345.1|DNOV	LOC108034046|XP_016964282.1|DBIA
OG0005420	LOC115759697|XP_030556557.1|DNOV	LOC108034217|XP_016964547.1|DBIA
OG0005421	LOC115759242|XP_030556001.1|DNOV	LOC108033436|XP_016963250.1|DBIA
OG0005422	LOC115765137|XP_030564395.1|DNOV	LOC108035792|XP_016967019.1|DBIA
OG0005423	LOC115760324|XP_030557469.1|DNOV	LOC108032602|XP_016962018.1|DBIA
OG0005424	LOC115762077|XP_030560029.1|DNOV	LOC108022623|XP_016947157.1|DBIA
OG0005425	LOC115766326|XP_030566077.1|DNOV	LOC108025730|XP_016951797.1|DBIA
OG0005426	LOC115765498|XP_030564971.1|DNOV	LOC108036361|XP_016967928.1|DBIA
OG0005427	LOC115763479|XP_030561925.1|DNOV	LOC108033474|XP_016963301.1|DBIA
OG0005428	LOC115758667|XP_030555266.1|DNOV	LOC108031842|XP_016961085.1|DBIA
OG0005429	LOC115758896|XP_030555552.1|DNOV	LOC108033900|XP_016964052.1|DBIA
OG0005430	LOC115758965|XP_030555628.1|DNOV	LOC108033901|XP_016964054.1|DBIA
OG0005431	LOC115759130|XP_030555835.1|DNOV	LOC108034097|XP_016964352.1|DBIA
OG0005432	LOC115758838|XP_030555479.1|DNOV	LOC108027474|XP_016954411.1|DBIA
OG0005433	LOC115761348|XP_030558957.1|DNOV	LOC108022652|XP_016947199.1|DBIA
OG0005434	LOC115758911|XP_030555567.1|DNOV	LOC108031599|XP_016960670.1|DBIA
OG0005435	LOC115758837|XP_030555478.1|DNOV	LOC108027039|XP_016953728.1|DBIA
OG0005436	LOC115758839|XP_030555480.1|DNOV	LOC108031791|XP_016961000.1|DBIA
OG0005437	LOC115764932|XP_030564102.1|DNOV	LOC108025407|XP_016951378.1|DBIA
OG0005438	LOC115765865|XP_030565455.1|DNOV	LOC108029109|XP_016956710.1|DBIA
OG0005439	LOC115761753|XP_030559514.1|DNOV	LOC108031241|XP_016959965.1|DBIA
OG0005440	LOC115759695|XP_030556553.1|DNOV	LOC108029120|XP_016956722.1|DBIA
OG0005441	LOC115758990|XP_030555652.1|DNOV	LOC108034039|XP_016964274.1|DBIA
OG0005442	LOC115759829|XP_030556781.1|DNOV	LOC108033336|XP_016963111.1|DBIA
OG0005443	LOC115763932|XP_030562586.1|DNOV	LOC108034078|XP_016964329.1|DBIA
OG0005444	LOC115758924|XP_030555582.1|DNOV	LOC108029060|XP_016956617.1|DBIA
OG0005445	LOC115759241|XP_030555999.1|DNOV	LOC108033563|XP_016963397.1|DBIA
OG0005446	LOC115759987|XP_030557001.1|DNOV	LOC108036712|XP_016968501.1|DBIA
OG0005447	LOC115765492|XP_030564957.1|DNOV	LOC108027771|XP_016954822.1|DBIA
OG0005448	LOC115762449|XP_030560511.1|DNOV	LOC108026684|XP_016953260.1|DBIA
OG0005449	LOC115768111|XP_030568475.1|DNOV	LOC108025847|XP_016951999.1|DBIA
OG0005450	LOC115771740|XP_030573427.1|DNOV	LOC108024673|XP_016950230.1|DBIA
OG0005451	LOC115760000|XP_030557017.1|DNOV	LOC108034170|XP_016964466.1|DBIA
OG0005452	LOC115761141|XP_030558664.1|DNOV	LOC108026746|XP_016953358.1|DBIA
OG0005453	LOC115766121|XP_030565801.1|DNOV	LOC108031818|XP_016961037.1|DBIA
OG0005454	LOC115765567|XP_030565070.1|DNOV	LOC108033807|XP_016963916.1|DBIA
OG0005455	LOC115763811|XP_030562423.1|DNOV	LOC108022731|XP_016947309.1|DBIA
OG0005456	LOC115763319|XP_030561679.1|DNOV	LOC108034062|XP_016964305.1|DBIA
OG0005457	LOC115763460|XP_030561893.1|DNOV	LOC108034285|XP_016964634.1|DBIA
OG0005458	LOC115758803|XP_030555438.1|DNOV	LOC108027878|XP_016954983.1|DBIA
OG0005459	LOC115760047|XP_030557077.1|DNOV	LOC108027853|XP_016954938.1|DBIA
OG0005460	LOC115765960|XP_030565574.1|DNOV	LOC108034151|XP_016964439.1|DBIA
OG0005461	LOC115759148|XP_030555861.1|DNOV	LOC108033646|XP_016963570.1|DBIA
OG0005462	LOC115759153|XP_030555869.1|DNOV	LOC108033647|XP_016963571.1|DBIA
OG0005463	LOC115770478|XP_030571622.1|DNOV	LOC108035071|XP_016965952.1|DBIA
OG0005464	LOC115758593|XP_030555173.1|DNOV	LOC108033642|XP_016963564.1|DBIA
OG0005465	LOC115763614|XP_030562104.1|DNOV	LOC108033618|XP_016963471.1|DBIA
OG0005466	LOC115763500|XP_030561954.1|DNOV	LOC108034191|XP_016964504.1|DBIA
OG0005467	LOC115771882|XP_030573630.1|DNOV	LOC108031210|XP_016959934.1|DBIA
OG0005468	LOC115758322|XP_030554749.1|DNOV	LOC108036084|XP_016967522.1|DBIA
OG0005469	LOC115758574|XP_030555149.1|DNOV	LOC108036147|XP_016967624.1|DBIA
OG0005470	LOC115763546|XP_030562022.1|DNOV	LOC108036082|XP_016967520.1|DBIA
OG0005471	LOC115759867|XP_030556834.1|DNOV	LOC108034787|XP_016965253.1|DBIA
OG0005472	LOC115760326|XP_030557472.1|DNOV	LOC108034303|XP_016964663.1|DBIA
OG0005473	LOC115765867|XP_030565459.1|DNOV	LOC108033654|XP_016963577.1|DBIA
OG0005474	LOC115760086|XP_030557131.1|DNOV	LOC108033992|XP_016964206.1|DBIA
OG0005475	LOC115760085|XP_030557129.1|DNOV	LOC108033991|XP_016964205.1|DBIA
OG0005476	LOC115762292|XP_030560317.1|DNOV	LOC108029526|XP_016957316.1|DBIA
OG0005477	LOC115768925|XP_030569521.1|DNOV	LOC108028531|XP_016955917.1|DBIA
OG0005478	LOC115760108|XP_030557161.1|DNOV	LOC108027914|XP_016955024.1|DBIA
OG0005479	LOC115760107|XP_030557160.1|DNOV	LOC108027846|XP_016954927.1|DBIA
OG0005480	LOC115759809|XP_030556758.1|DNOV	LOC108027847|XP_016954928.1|DBIA
OG0005481	LOC115759822|XP_030556773.1|DNOV	LOC108029189|XP_016956851.1|DBIA
OG0005482	LOC115760251|XP_030557367.1|DNOV	LOC108029148|XP_016956767.1|DBIA
OG0005483	LOC115771730|XP_030573415.1|DNOV	LOC108026409|XP_016952825.1|DBIA
OG0005484	LOC115763263|XP_030561602.1|DNOV	LOC108028979|XP_016956508.1|DBIA
OG0005485	LOC115760893|XP_030558319.1|DNOV	LOC108029739|XP_016957714.1|DBIA
OG0005486	LOC115760686|XP_030558013.1|DNOV	LOC108030339|XP_016958691.1|DBIA
OG0005487	LOC115759947|XP_030556950.1|DNOV	LOC108027655|XP_016954660.1|DBIA
OG0005488	LOC115760198|XP_030557289.1|DNOV	LOC108027901|XP_016955009.1|DBIA
OG0005489	LOC115765872|XP_030565469.1|DNOV	LOC108027900|XP_016955008.1|DBIA
OG0005490	LOC115765871|XP_030565468.1|DNOV	LOC108027922|XP_016955035.1|DBIA
OG0005491	LOC115759737|XP_030556629.1|DNOV	LOC108032533|XP_016961883.1|DBIA
OG0005492	LOC115759852|XP_030556809.1|DNOV	LOC108032671|XP_016962123.1|DBIA
OG0005493	LOC115758320|XP_030554747.1|DNOV	LOC108032423|XP_016961732.1|DBIA
OG0005494	LOC115762096|XP_030560056.1|DNOV	LOC108022530|XP_016946996.1|DBIA
OG0005495	LOC115760991|XP_030558458.1|DNOV	LOC108022909|XP_016947605.1|DBIA
OG0005496	LOC115757675|XP_030553865.1|DNOV	LOC108031808|XP_016961020.1|DBIA
OG0005497	LOC115763013|XP_030561262.1|DNOV	LOC108032568|XP_016961955.1|DBIA
OG0005498	LOC115763016|XP_030561267.1|DNOV	LOC108032570|XP_016961957.1|DBIA
OG0005499	LOC115763209|XP_030561536.1|DNOV	LOC108032567|XP_016961953.1|DBIA
OG0005500	LOC115763212|XP_030561539.1|DNOV	LOC108032571|XP_016961958.1|DBIA
OG0005501	LOC115759150|XP_030555865.1|DNOV	LOC108033741|XP_016963788.1|DBIA
OG0005502	LOC115759151|XP_030555866.1|DNOV	LOC108033742|XP_016963789.1|DBIA
OG0005503	LOC115758862|XP_030555511.1|DNOV	LOC108033762|XP_016963826.1|DBIA
OG0005504	LOC115758331|XP_030554761.1|DNOV	LOC108027789|XP_016954846.1|DBIA
OG0005506	LOC115762981|XP_030561220.1|DNOV	LOC108033782|XP_016963873.1|DBIA
OG0005507	LOC115759050|XP_030555734.1|DNOV	LOC108036837|XP_016968673.1|DBIA
OG0005508	LOC115760048|XP_030557079.1|DNOV	LOC108034106|XP_016964372.1|DBIA
OG0005509	LOC115758474|XP_030555010.1|DNOV	LOC108028989|XP_016956520.1|DBIA
OG0005510	LOC115769298|XP_030569885.1|DNOV	LOC108033799|XP_016963896.1|DBIA
OG0005511	LOC115768340|XP_030568763.1|DNOV	LOC108023380|XP_016948274.1|DBIA
OG0005512	LOC115772050|XP_030573850.1|DNOV	LOC108032067|XP_016961374.1|DBIA
OG0005513	LOC115759925|XP_030556922.1|DNOV	LOC108026016|XP_016952199.1|DBIA
OG0005514	LOC115761243|XP_030558798.1|DNOV	LOC108032034|XP_016961335.1|DBIA
OG0005515	LOC115760493|XP_030557704.1|DNOV	LOC108029731|XP_016957707.1|DBIA
OG0005516	LOC115763957|XP_030562607.1|DNOV	LOC108034219|XP_016964549.1|DBIA
OG0005517	LOC115758496|XP_030555038.1|DNOV	LOC108032530|XP_016961878.1|DBIA
OG0005519	LOC115760863|XP_030558277.1|DNOV	LOC108030290|XP_016958610.1|DBIA
OG0005520	LOC115759984|XP_030556998.1|DNOV	LOC108034056|XP_016964300.1|DBIA
OG0005521	LOC115759800|XP_030556743.1|DNOV	LOC108033299|XP_016963057.1|DBIA
OG0005522	LOC115769564|XP_030570279.1|DNOV	LOC108027965|XP_016955078.1|DBIA
OG0005523	LOC115758978|XP_030555640.1|DNOV	LOC108034286|XP_016964635.1|DBIA
OG0005524	LOC115763400|XP_030561804.1|DNOV	LOC108033943|XP_016964117.1|DBIA
OG0005525	LOC115760074|XP_030557112.1|DNOV	LOC108032352|XP_016961652.1|DBIA
OG0005526	LOC115760139|XP_030557204.1|DNOV	LOC108034340|XP_016964712.1|DBIA
OG0005527	LOC115767951|XP_030568191.1|DNOV	LOC108036020|XP_016967435.1|DBIA
OG0005528	LOC115760031|XP_030557058.1|DNOV	LOC108034100|XP_016964362.1|DBIA
OG0005529	LOC115763518|XP_030561980.1|DNOV	LOC108033868|XP_016963999.1|DBIA
OG0005530	LOC115758448|XP_030554973.1|DNOV	LOC108027795|XP_016954854.1|DBIA
OG0005531	LOC115769622|XP_030570385.1|DNOV	LOC108028456|XP_016955793.1|DBIA
OG0005532	LOC115765486|XP_030564938.1|DNOV	LOC108036845|XP_016968698.1|DBIA
OG0005533	LOC115763427|XP_030561847.1|DNOV	LOC108027811|XP_016954878.1|DBIA
OG0005534	LOC115768100|XP_030568453.1|DNOV	LOC108029145|XP_016956768.1|DBIA
OG0005535	LOC115758422|XP_030554933.1|DNOV	LOC108032563|XP_016961935.1|DBIA
OG0005536	LOC115763007|XP_030561257.1|DNOV	LOC108035007|XP_016965843.1|DBIA
OG0005537	LOC115759070|XP_030555760.1|DNOV	LOC108036792|XP_016968628.1|DBIA
OG0005538	LOC115767716|XP_030567880.1|DNOV	LOC108033965|XP_016964162.1|DBIA
OG0005539	LOC115759767|XP_030556686.1|DNOV	LOC108034216|XP_016964546.1|DBIA
OG0005540	LOC115765990|XP_030565613.1|DNOV	LOC108029182|XP_016956834.1|DBIA
OG0005541	LOC115758372|XP_030554824.1|DNOV	LOC108036847|XP_016968706.1|DBIA
OG0005542	LOC115762790|XP_030561003.1|DNOV	LOC108035181|XP_016966141.1|DBIA
OG0005543	LOC115763581|XP_030562061.1|DNOV	LOC108036102|XP_016967560.1|DBIA
OG0005544	LOC115765982|XP_030565604.1|DNOV	LOC108029144|XP_016956762.1|DBIA
OG0005545	LOC115759060|XP_030555747.1|DNOV	LOC108034331|XP_016964697.1|DBIA
OG0005546	LOC115758882|XP_030555537.1|DNOV	LOC108034006|XP_016964225.1|DBIA
OG0005547	LOC115759843|XP_030556798.1|DNOV	LOC108036050|XP_016967481.1|DBIA
OG0005548	LOC115759882|XP_030556857.1|DNOV	LOC108036099|XP_016967554.1|DBIA
OG0005549	LOC115759899|XP_030556880.1|DNOV	LOC108036129|XP_016967602.1|DBIA
OG0005550	LOC115759722|XP_030556598.1|DNOV	LOC108029153|XP_016956778.1|DBIA
OG0005551	LOC115760632|XP_030557944.1|DNOV	LOC108030423|XP_016958798.1|DBIA
OG0005552	LOC115760918|XP_030558351.1|DNOV	LOC108030296|XP_016958619.1|DBIA
OG0005553	LOC115758330|XP_030554759.1|DNOV	LOC108027793|XP_016954849.1|DBIA
OG0005554	LOC115765479|XP_030564926.1|DNOV	LOC108029073|XP_016956634.1|DBIA
OG0005555	LOC115765578|XP_030565086.1|DNOV	LOC108029274|XP_016956962.1|DBIA
OG0005556	LOC115765576|XP_030565085.1|DNOV	LOC108029075|XP_016956645.1|DBIA
OG0005557	LOC115758652|XP_030555249.1|DNOV	LOC108035070|XP_016965955.1|DBIA
OG0005558	LOC115765489|XP_030564945.1|DNOV	LOC108027569|XP_016954547.1|DBIA
OG0005559	LOC115762982|XP_030561224.1|DNOV	LOC108033941|XP_016964114.1|DBIA
OG0005560	LOC115758651|XP_030555246.1|DNOV	LOC108034328|XP_016964699.1|DBIA
OG0005561	LOC115764237|XP_030563011.1|DNOV	LOC108024233|XP_016949594.1|DBIA
OG0005562	LOC115768540|XP_030569001.1|DNOV	LOC108027797|XP_016954858.1|DBIA
OG0005563	LOC115766774|XP_030566646.1|DNOV	LOC108035899|XP_016967150.1|DBIA
OG0005564	LOC115760267|XP_030557397.1|DNOV	LOC108034150|XP_016964441.1|DBIA
OG0005565	LOC115765464|XP_030564902.1|DNOV	LOC108033347|XP_016963145.1|DBIA
OG0005566	LOC115765465|XP_030564903.1|DNOV	LOC108033348|XP_016963146.1|DBIA
OG0005567	LOC115762019|XP_030559946.1|DNOV	LOC108030997|XP_016959687.1|DBIA
OG0005568	LOC115765574|XP_030565083.1|DNOV	LOC108029111|XP_016956713.1|DBIA
OG0005569	LOC115759031|XP_030555707.1|DNOV	LOC108036150|XP_016967626.1|DBIA
OG0005570	LOC115765968|XP_030565581.1|DNOV	LOC108027937|XP_016955055.1|DBIA
OG0005571	LOC115766571|XP_030566414.1|DNOV	LOC108022831|XP_016947465.1|DBIA
OG0005572	LOC115760601|XP_030557901.1|DNOV	LOC108026706|XP_016953292.1|DBIA
OG0005573	LOC115766179|XP_030565881.1|DNOV	LOC108026271|XP_016952621.1|DBIA
OG0005574	LOC115759061|XP_030555752.1|DNOV	LOC108030076|XP_016958176.1|DBIA
OG0005575	LOC115761827|XP_030559629.1|DNOV	LOC108025204|XP_016951025.1|DBIA
OG0005576	LOC115764017|XP_030562710.1|DNOV	LOC108036274|XP_016967773.1|DBIA
OG0005577	LOC115770242|XP_030571309.1|DNOV, LOC115758482|XP_030555396.1|DNOV	LOC108030684|XP_016959206.1|DBIA
OG0005578	LOC115770310|XP_030571404.1|DNOV	LOC108028352|XP_016955597.1|DBIA
OG0005579	LOC115770157|XP_030571169.1|DNOV	LOC108028356|XP_016955605.1|DBIA
OG0005580	LOC115762691|XP_030560873.1|DNOV	LOC108028822|XP_016956302.1|DBIA
OG0005581	LOC115767588|XP_030567734.1|DNOV	LOC108033056|XP_016962675.1|DBIA
OG0005582	LOC115769346|XP_030569974.1|DNOV	LOC108030897|XP_016959562.1|DBIA
OG0005583	LOC115771030|XP_030572425.1|DNOV	LOC108034862|XP_016965526.1|DBIA
OG0005584	LOC115758548|XP_030555104.1|DNOV	LOC108027251|XP_016954097.1|DBIA
OG0005585	LOC115759486|XP_030556282.1|DNOV	LOC108027389|XP_016954314.1|DBIA
