Orthogroup	DNOV.longest_only	DSER.longest_only
OG0004375	LOC115762786|XP_030560998.1|DNOV	LOC110188274|XP_020813624.1|DSER
OG0004376	LOC115770080|XP_030571046.1|DNOV	LOC110190200|XP_020816211.1|DSER
OG0004377	LOC115769388|XP_030570043.1|DNOV	LOC110190473|XP_020816642.1|DSER
OG0004378	LOC115762853|XP_030561092.1|DNOV	LOC110177703|XP_020800189.1|DSER
OG0004379	LOC115770762|XP_030572072.1|DNOV	LOC110179250|XP_020802367.1|DSER
OG0004380	LOC115764484|XP_030563430.1|DNOV	LOC110189447|XP_020815179.1|DSER
OG0004381	LOC115764924|XP_030564090.1|DNOV	LOC110191014|XP_020817391.1|DSER
OG0004382	LOC115757817|XP_030554100.1|DNOV	LOC110189623|XP_020815423.1|DSER
OG0004383	LOC115764580|XP_030563588.1|DNOV	LOC110179268|XP_020802389.1|DSER
OG0004384	LOC115764582|XP_030563590.1|DNOV	LOC110179272|XP_020802394.1|DSER
OG0004385	LOC115758211|XP_030554621.1|DNOV	LOC110177990|XP_020800648.1|DSER
OG0004386	LOC115757854|XP_030554150.1|DNOV	LOC110177857|XP_020800463.1|DSER
OG0004387	LOC115771391|XP_030572937.1|DNOV	LOC110179815|XP_020803079.1|DSER
OG0004388	LOC115757887|XP_030554190.1|DNOV	LOC110178327|XP_020801096.1|DSER
OG0004389	LOC115769987|XP_030570914.1|DNOV	LOC110183674|XP_020807667.1|DSER
OG0004390	LOC115769718|XP_030570506.1|DNOV, LOC115771304|XP_030572801.1|DNOV	LOC110190217|XP_020816232.1|DSER
OG0004391	LOC115767482|XP_030567646.1|DNOV	LOC110179595|XP_020802856.1|DSER
OG0004392	LOC115771494|XP_030573078.1|DNOV	LOC110189856|XP_020815732.1|DSER
OG0004393	LOC115758541|XP_030555136.1|DNOV	LOC110178471|XP_020801270.1|DSER
OG0004394	LOC115760821|XP_030558200.1|DNOV	LOC110176853|XP_020798986.1|DSER
OG0004395	LOC115757930|XP_030554256.1|DNOV	LOC110189688|XP_020815521.1|DSER
OG0004396	LOC115758030|XP_030554399.1|DNOV	LOC110189446|XP_020815177.1|DSER
OG0004397	LOC115758103|XP_030554490.1|DNOV	LOC110189745|XP_020815607.1|DSER
OG0004398	LOC115758014|XP_030554373.1|DNOV	LOC110189747|XP_020815610.1|DSER
OG0004399	LOC115761091|XP_030558573.1|DNOV	LOC110178315|XP_020801085.1|DSER
OG0004400	LOC115759464|XP_030556258.1|DNOV	LOC110188757|XP_020814258.1|DSER
OG0004401	LOC115758232|XP_030554644.1|DNOV	LOC110191484|XP_020818008.1|DSER
OG0004402	LOC115758499|XP_030555046.1|DNOV	LOC110180944|XP_020804282.1|DSER
OG0004403	LOC115769593|XP_030570379.1|DNOV	LOC110177800|XP_020800388.1|DSER
OG0004404	LOC115767457|XP_030567618.1|DNOV	LOC110189308|XP_020815002.1|DSER
OG0004405	LOC115770402|XP_030571520.1|DNOV	LOC110178553|XP_020801378.1|DSER
OG0004406	LOC115770016|XP_030570928.1|DNOV	LOC110189912|XP_020815840.1|DSER
OG0004407	LOC115764584|XP_030563593.1|DNOV	LOC110178397|XP_020801194.1|DSER
OG0004408	LOC115771529|XP_030573126.1|DNOV	LOC110191189|XP_020817616.1|DSER
OG0004409	LOC115766740|XP_030566565.1|DNOV	LOC110185426|XP_020809899.1|DSER
OG0004410	LOC115767417|XP_030567553.1|DNOV	LOC110187679|XP_020812806.1|DSER
OG0004411	LOC115771584|XP_030573204.1|DNOV	LOC110179834|XP_020803101.1|DSER
OG0004412	LOC115771583|XP_030573203.1|DNOV	LOC110179814|XP_020803078.1|DSER
OG0004413	LOC115760559|XP_030557828.1|DNOV	LOC110191479|XP_020817999.1|DSER
OG0004414	LOC115758040|XP_030554417.1|DNOV	LOC110191618|XP_020818167.1|DSER
OG0004415	LOC115767959|XP_030568253.1|DNOV	LOC110177833|XP_020800437.1|DSER
OG0004416	LOC115760967|XP_030558425.1|DNOV	LOC110189430|XP_020815159.1|DSER
OG0004417	LOC115761888|XP_030559751.1|DNOV	LOC110189690|XP_020815526.1|DSER
OG0004418	LOC115758031|XP_030554401.1|DNOV	LOC110189428|XP_020815150.1|DSER
OG0004419	LOC115764444|XP_030563314.1|DNOV	LOC110189340|XP_020815041.1|DSER
OG0004420	LOC115764488|XP_030563436.1|DNOV	LOC110177591|XP_020800037.1|DSER
OG0004421	LOC115769847|XP_030570685.1|DNOV	LOC110178913|XP_020801851.1|DSER
OG0004422	LOC115769921|XP_030570806.1|DNOV	LOC110185228|XP_020809617.1|DSER
OG0004423	LOC115758214|XP_030554626.1|DNOV	LOC110183615|XP_020807629.1|DSER
OG0004424	LOC115757900|XP_030554206.1|DNOV	LOC110176707|XP_020798808.1|DSER
OG0004425	LOC115770060|XP_030571015.1|DNOV	LOC110184647|XP_020808908.1|DSER
OG0004426	LOC115770222|XP_030571283.1|DNOV	LOC110184667|XP_020808934.1|DSER
OG0004427	LOC115770304|XP_030571399.1|DNOV	LOC110176712|XP_020798811.1|DSER
OG0004428	LOC115761594|XP_030559249.1|DNOV	LOC110185460|XP_020809965.1|DSER
OG0004429	LOC115765938|XP_030565544.1|DNOV	LOC110187433|XP_020812482.1|DSER
OG0004430	LOC115771569|XP_030573182.1|DNOV	LOC110176131|XP_020798026.1|DSER
OG0004431	LOC115761525|XP_030559156.1|DNOV	LOC110189400|XP_020815117.1|DSER
OG0004432	LOC115761524|XP_030559155.1|DNOV	LOC110189391|XP_020815104.1|DSER
OG0004433	LOC115769072|XP_030569645.1|DNOV	LOC110177512|XP_020799926.1|DSER
OG0004434	LOC115758012|XP_030554369.1|DNOV	LOC110189746|XP_020815609.1|DSER
OG0004435	LOC115767455|XP_030567616.1|DNOV	LOC110191760|XP_020818360.1|DSER
OG0004436	LOC115764508|XP_030563462.1|DNOV	LOC110177995|XP_020800653.1|DSER
OG0004437	LOC115764446|XP_030563316.1|DNOV	LOC110180247|XP_020803563.1|DSER
OG0004438	LOC115757811|XP_030554094.1|DNOV	LOC110179271|XP_020802393.1|DSER
OG0004439	LOC115758006|XP_030554363.1|DNOV	LOC110190944|XP_020817281.1|DSER
OG0004440	LOC115767467|XP_030567632.1|DNOV	LOC110177603|XP_020800064.1|DSER
OG0004441	LOC115760313|XP_030557460.1|DNOV	LOC110182229|XP_020805913.1|DSER, LOC110181302|XP_020804682.1|DSER
OG0004442	LOC115757889|XP_030554194.1|DNOV	LOC110176617|XP_020798705.1|DSER
OG0004443	LOC115771256|XP_030572727.1|DNOV	LOC110181283|XP_020804665.1|DSER
OG0004444	LOC115764593|XP_030563605.1|DNOV	LOC110176278|XP_020798257.1|DSER
OG0004445	LOC115760485|XP_030557693.1|DNOV	LOC110191636|XP_020818186.1|DSER
OG0004446	LOC115765028|XP_030564251.1|DNOV	LOC110186246|XP_020810979.1|DSER
OG0004447	LOC115764926|XP_030564096.1|DNOV	LOC110187723|XP_020812829.1|DSER
OG0004448	LOC115768659|XP_030569228.1|DNOV	LOC110177728|XP_020800240.1|DSER
OG0004449	LOC115767940|XP_030568177.1|DNOV	LOC110188299|XP_020813663.1|DSER, LOC110179984|XP_020803233.1|DSER
OG0004450	LOC115757962|XP_030554302.1|DNOV	LOC110178403|XP_020801202.1|DSER
OG0004451	LOC115757933|XP_030554261.1|DNOV	LOC110178277|XP_020801005.1|DSER
OG0004452	LOC115767418|XP_030567554.1|DNOV	LOC110181706|XP_020805216.1|DSER
OG0004453	LOC115757878|XP_030554178.1|DNOV	LOC110176315|XP_020798290.1|DSER
OG0004454	LOC115761882|XP_030559744.1|DNOV	LOC110176618|XP_020798702.1|DSER
OG0004455	LOC115766619|XP_030566473.1|DNOV	LOC110179971|XP_020803211.1|DSER
OG0004456	LOC115768175|XP_030568537.1|DNOV	LOC110182832|XP_020806624.1|DSER
OG0004457	LOC115768502|XP_030568951.1|DNOV	LOC110181268|XP_020804636.1|DSER
OG0004458	LOC115768301|XP_030568709.1|DNOV	LOC110178937|XP_020801893.1|DSER
OG0004459	LOC115770553|XP_030571725.1|DNOV	LOC110177499|XP_020799911.1|DSER
OG0004460	LOC115771099|XP_030572518.1|DNOV	LOC110189940|XP_020815885.1|DSER
OG0004461	LOC115770457|XP_030571595.1|DNOV	LOC110176280|XP_020798255.1|DSER
OG0004462	LOC115771586|XP_030573209.1|DNOV	LOC110185280|XP_020809685.1|DSER
OG0004463	LOC115771403|XP_030572959.1|DNOV	LOC110190421|XP_020816557.1|DSER
OG0004464	LOC115770320|XP_030571417.1|DNOV	LOC110190380|XP_020816469.1|DSER
OG0004465	LOC115760158|XP_030557230.1|DNOV	LOC110188794|XP_020814311.1|DSER
OG0004466	LOC115771395|XP_030572941.1|DNOV	LOC110185222|XP_020809612.1|DSER
OG0004467	LOC115770083|XP_030571053.1|DNOV	LOC110190361|XP_020816429.1|DSER
OG0004468	LOC115770079|XP_030571045.1|DNOV	LOC110190166|XP_020816161.1|DSER
OG0004469	LOC115769848|XP_030570689.1|DNOV	LOC110176265|XP_020798238.1|DSER
OG0004470	LOC115758493|XP_030555034.1|DNOV	LOC110187472|XP_020812518.1|DSER, LOC110179889|XP_020803149.1|DSER
OG0004471	LOC115761271|XP_030558844.1|DNOV	LOC110187767|XP_020812887.1|DSER
OG0004472	LOC115758248|XP_030554663.1|DNOV	LOC110191591|XP_020818139.1|DSER
OG0004473	LOC115758039|XP_030554413.1|DNOV	LOC110176322|XP_020798299.1|DSER
OG0004474	LOC115758037|XP_030554411.1|DNOV	LOC110176327|XP_020798306.1|DSER
OG0004475	LOC115767474|XP_030567639.1|DNOV	LOC110189405|XP_020815120.1|DSER
OG0004476	LOC115759062|XP_030555749.1|DNOV	LOC110182738|XP_020806499.1|DSER
OG0004477	LOC115757983|XP_030554332.1|DNOV	LOC110176910|XP_020799059.1|DSER
OG0004478	LOC115757955|XP_030554290.1|DNOV	LOC110189205|XP_020814835.1|DSER
OG0004479	LOC115762523|XP_030560647.1|DNOV	LOC110191476|XP_020817996.1|DSER
OG0004480	LOC115765414|XP_030564819.1|DNOV	LOC110176028|XP_020797897.1|DSER
OG0004481	LOC115766052|XP_030565735.1|DNOV	LOC110191578|XP_020818120.1|DSER
OG0004482	LOC115771671|XP_030573346.1|DNOV	LOC110186830|XP_020811780.1|DSER
OG0004483	LOC115771975|XP_030573758.1|DNOV	LOC110191508|XP_020818035.1|DSER
OG0004484	LOC115764777|XP_030563876.1|DNOV	LOC110188477|XP_020813865.1|DSER
OG0004485	LOC115767000|XP_030566982.1|DNOV	LOC110182473|XP_020806173.1|DSER
OG0004486	LOC115767495|XP_030567663.1|DNOV	LOC110178487|XP_020801295.1|DSER
OG0004487	LOC115769361|XP_030570004.1|DNOV	LOC110190099|XP_020816065.1|DSER, LOC110189999|XP_020815957.1|DSER
OG0004489	LOC115771189|XP_030572643.1|DNOV	LOC110177638|XP_020800109.1|DSER
OG0004490	LOC115762462|XP_030560530.1|DNOV	LOC110176752|XP_020798861.1|DSER
OG0004491	LOC115759339|XP_030556118.1|DNOV	LOC110185882|XP_020810552.1|DSER, LOC110183331|XP_020807242.1|DSER
OG0004492	LOC115767231|XP_030567290.1|DNOV, LOC115770011|XP_030570921.1|DNOV	LOC110189836|XP_020815691.1|DSER
OG0004493	LOC115768869|XP_030569437.1|DNOV	LOC110177497|XP_020799909.1|DSER
OG0004494	LOC115763639|XP_030562129.1|DNOV, LOC115763832|XP_030562451.1|DNOV	LOC110187698|XP_020812792.1|DSER
OG0004495	LOC115771640|XP_030573300.1|DNOV, LOC115771641|XP_030573301.1|DNOV, LOC115771951|XP_030573714.1|DNOV	LOC110191378|XP_020817889.1|DSER
OG0004496	LOC115771166|XP_030572608.1|DNOV	LOC110191608|XP_020818154.1|DSER, LOC110191610|XP_020818156.1|DSER
OG0004497	LOC115760014|XP_030557039.1|DNOV	LOC110179852|XP_020803116.1|DSER
OG0004498	LOC115767442|XP_030567599.1|DNOV, LOC115767443|XP_030567600.1|DNOV	LOC110185294|XP_020809705.1|DSER
OG0004499	LOC115763654|XP_030562186.1|DNOV	LOC110191675|XP_020818246.1|DSER
OG0004500	LOC115760749|XP_030558086.1|DNOV	LOC110184066|XP_020808104.1|DSER
OG0004501	LOC115762307|XP_030560333.1|DNOV	LOC110178287|XP_020801017.1|DSER
OG0004503	LOC115760779|XP_030558129.1|DNOV	LOC110186145|XP_020810855.1|DSER, LOC110186231|XP_020810952.1|DSER
OG0004504	LOC115760376|XP_030557530.1|DNOV	LOC110187675|XP_020812757.1|DSER
OG0004505	LOC115764749|XP_030563828.1|DNOV	LOC110186588|XP_020811468.1|DSER
OG0004506	LOC115759421|XP_030556178.1|DNOV	LOC110176394|XP_020798386.1|DSER
OG0004507	LOC115763986|XP_030562659.1|DNOV	LOC110176630|XP_020798714.1|DSER
OG0004508	LOC115764145|XP_030562881.1|DNOV	LOC110186682|XP_020811607.1|DSER
OG0004509	LOC115767363|XP_030567484.1|DNOV	LOC110181255|XP_020804619.1|DSER
OG0004510	LOC115768212|XP_030568584.1|DNOV	LOC110181485|XP_020804896.1|DSER
OG0004511	LOC115771709|XP_030573388.1|DNOV	LOC110190108|XP_020816080.1|DSER
OG0004512	LOC115766794|XP_030566675.1|DNOV	LOC110185457|XP_020809959.1|DSER
OG0004513	LOC115766787|XP_030566663.1|DNOV	LOC110185444|XP_020809928.1|DSER
OG0004514	LOC115766772|XP_030566643.1|DNOV	LOC110185415|XP_020809887.1|DSER
OG0004515	LOC115765186|XP_030564474.1|DNOV	LOC110179569|XP_020802812.1|DSER
OG0004516	LOC115767325|XP_030567427.1|DNOV	LOC110182468|XP_020806165.1|DSER
OG0004517	LOC115766483|XP_030566305.1|DNOV	LOC110179069|XP_020802095.1|DSER
OG0004518	LOC115768104|XP_030568456.1|DNOV	LOC110184483|XP_020808693.1|DSER
OG0004519	LOC115764223|XP_030562997.1|DNOV	LOC110186860|XP_020811811.1|DSER
OG0004520	LOC115766263|XP_030565983.1|DNOV	LOC110181682|XP_020805182.1|DSER
OG0004521	LOC115762438|XP_030560494.1|DNOV	LOC110189487|XP_020815232.1|DSER
OG0004522	LOC115767284|XP_030567375.1|DNOV	LOC110181853|XP_020805426.1|DSER
OG0004523	LOC115765032|XP_030564254.1|DNOV	LOC110186395|XP_020811216.1|DSER
OG0004524	LOC115767592|XP_030567745.1|DNOV	LOC110182572|XP_020806278.1|DSER
OG0004525	LOC115765196|XP_030564490.1|DNOV	LOC110176061|XP_020797939.1|DSER
OG0004526	LOC115768229|XP_030568616.1|DNOV	LOC110180567|XP_020803922.1|DSER
OG0004527	LOC115767799|XP_030567990.1|DNOV	LOC110179359|XP_020802532.1|DSER
OG0004528	LOC115764276|XP_030563062.1|DNOV	LOC110176066|XP_020797946.1|DSER
OG0004529	LOC115768794|XP_030569350.1|DNOV	LOC110183044|XP_020806888.1|DSER, LOC110183058|XP_020806904.1|DSER
OG0004530	LOC115765203|XP_030564501.1|DNOV	LOC110181637|XP_020805102.1|DSER
OG0004531	LOC115765064|XP_030564298.1|DNOV	LOC110188645|XP_020814082.1|DSER
OG0004532	LOC115766350|XP_030566108.1|DNOV	LOC110187062|XP_020812108.1|DSER
OG0004533	LOC115767397|XP_030567520.1|DNOV	LOC110183520|XP_020807467.1|DSER
OG0004534	LOC115765276|XP_030564626.1|DNOV	LOC110187497|XP_020812583.1|DSER
OG0004535	LOC115762927|XP_030561167.1|DNOV	LOC110188511|XP_020813904.1|DSER
OG0004536	LOC115764286|XP_030563077.1|DNOV	LOC110191961|XP_020818638.1|DSER
OG0004537	LOC115767402|XP_030567527.1|DNOV	LOC110180454|XP_020803788.1|DSER
OG0004538	LOC115762043|XP_030559973.1|DNOV	LOC110176925|XP_020799078.1|DSER
OG0004539	LOC115771924|XP_030573682.1|DNOV	LOC110188247|XP_020813572.1|DSER
OG0004540	LOC115767732|XP_030567903.1|DNOV	LOC110182052|XP_020805667.1|DSER
OG0004541	LOC115757978|XP_030554319.1|DNOV	LOC110176348|XP_020798335.1|DSER
OG0004542	LOC115764378|XP_030563200.1|DNOV	LOC110184122|XP_020808187.1|DSER
OG0004543	LOC115768260|XP_030568649.1|DNOV	LOC110180423|XP_020803753.1|DSER
OG0004544	LOC115768153|XP_030568508.1|DNOV	LOC110182833|XP_020806625.1|DSER
OG0004545	LOC115761362|XP_030558970.1|DNOV	LOC110187877|XP_020813020.1|DSER
OG0004546	LOC115760848|XP_030558260.1|DNOV	LOC110180048|XP_020803327.1|DSER
OG0004547	LOC115766908|XP_030566846.1|DNOV	LOC110187122|XP_020812191.1|DSER
OG0004548	LOC115765145|XP_030564410.1|DNOV	LOC110191987|XP_020818677.1|DSER
OG0004549	LOC115768777|XP_030569329.1|DNOV	LOC110178198|XP_020800893.1|DSER
OG0004550	LOC115769020|XP_030569590.1|DNOV	LOC110178084|XP_020800747.1|DSER
OG0004551	LOC115772051|XP_030573856.1|DNOV	LOC110182879|XP_020806683.1|DSER
OG0004552	LOC115768569|XP_030569053.1|DNOV	LOC110184280|XP_020808413.1|DSER
OG0004553	LOC115770982|XP_030572313.1|DNOV	LOC110190403|XP_020816517.1|DSER
OG0004554	LOC115767870|XP_030568090.1|DNOV	LOC110182541|XP_020806249.1|DSER
OG0004555	LOC115767869|XP_030568089.1|DNOV	LOC110182533|XP_020806241.1|DSER
OG0004556	LOC115764263|XP_030563045.1|DNOV	LOC110179070|XP_020802107.1|DSER
OG0004557	LOC115768435|XP_030568853.1|DNOV	LOC110184609|XP_020808861.1|DSER
OG0004558	LOC115765394|XP_030564784.1|DNOV	LOC110180371|XP_020803698.1|DSER
OG0004559	LOC115764615|XP_030563633.1|DNOV	LOC110184611|XP_020808867.1|DSER
OG0004560	LOC115760372|XP_030557529.1|DNOV	LOC110179404|XP_020802588.1|DSER
OG0004561	LOC115771904|XP_030573653.1|DNOV	LOC110176431|XP_020798439.1|DSER
OG0004562	LOC115771879|XP_030573624.1|DNOV	LOC110177343|XP_020799690.1|DSER
OG0004563	LOC115772114|XP_030573946.1|DNOV	LOC110191891|XP_020818535.1|DSER
OG0004564	LOC115763894|XP_030562532.1|DNOV	LOC110188710|XP_020814179.1|DSER
OG0004565	LOC115771793|XP_030573523.1|DNOV	LOC110187752|XP_020812872.1|DSER
OG0004566	LOC115765310|XP_030564668.1|DNOV	LOC110181788|XP_020805327.1|DSER
OG0004567	LOC115768159|XP_030568513.1|DNOV	LOC110182194|XP_020805865.1|DSER
OG0004568	LOC115768453|XP_030568874.1|DNOV	LOC110183499|XP_020807441.1|DSER
OG0004569	LOC115761719|XP_030559457.1|DNOV	LOC110176432|XP_020798440.1|DSER
OG0004570	LOC115765370|XP_030564757.1|DNOV	LOC110182372|XP_020806075.1|DSER
OG0004571	LOC115767013|XP_030566996.1|DNOV	LOC110182631|XP_020806352.1|DSER
OG0004572	LOC115760111|XP_030557164.1|DNOV	LOC110185885|XP_020810556.1|DSER
OG0004573	LOC115761666|XP_030559372.1|DNOV	LOC110187826|XP_020812962.1|DSER
OG0004574	LOC115768915|XP_030569505.1|DNOV	LOC110181888|XP_020805477.1|DSER
OG0004575	LOC115768922|XP_030569518.1|DNOV	LOC110181824|XP_020805381.1|DSER
OG0004576	LOC115759505|XP_030556306.1|DNOV	LOC110186429|XP_020811271.1|DSER
OG0004577	LOC115761595|XP_030559252.1|DNOV	LOC110183956|XP_020807974.1|DSER
OG0004578	LOC115771315|XP_030572834.1|DNOV	LOC110176036|XP_020797907.1|DSER
OG0004579	LOC115759105|XP_030555804.1|DNOV	LOC110178068|XP_020800734.1|DSER, LOC110183742|XP_020807751.1|DSER
OG0004580	LOC115761752|XP_030559513.1|DNOV	LOC110186086|XP_020810786.1|DSER
OG0004581	LOC115764168|XP_030562912.1|DNOV	LOC110191773|XP_020818377.1|DSER
OG0004582	LOC115757658|XP_030553831.1|DNOV	LOC110186410|XP_020811240.1|DSER
OG0004583	LOC115765326|XP_030564687.1|DNOV	LOC110184124|XP_020808189.1|DSER
OG0004584	LOC115757848|XP_030554143.1|DNOV	LOC110189483|XP_020815229.1|DSER
OG0004585	LOC115764948|XP_030564129.1|DNOV	LOC110191187|XP_020817614.1|DSER
OG0004586	LOC115768524|XP_030568975.1|DNOV	LOC110180615|XP_020803957.1|DSER
OG0004587	LOC115764949|XP_030564130.1|DNOV	LOC110187005|XP_020812025.1|DSER
OG0004588	LOC115764985|XP_030564172.1|DNOV	LOC110186614|XP_020811507.1|DSER
OG0004589	LOC115765361|XP_030564739.1|DNOV	LOC110180373|XP_020803699.1|DSER
OG0004590	LOC115765080|XP_030564315.1|DNOV	LOC110189015|XP_020814632.1|DSER
OG0004591	LOC115765049|XP_030564283.1|DNOV	LOC110189036|XP_020814664.1|DSER
OG0004592	LOC115765179|XP_030564461.1|DNOV	LOC110180626|XP_020803971.1|DSER
OG0004593	LOC115766839|XP_030566742.1|DNOV	LOC110182115|XP_020805784.1|DSER
OG0004594	LOC115765221|XP_030564521.1|DNOV	LOC110179127|XP_020802178.1|DSER
OG0004595	LOC115768272|XP_030568669.1|DNOV	LOC110184529|XP_020808764.1|DSER
OG0004596	LOC115768150|XP_030568504.1|DNOV	LOC110182845|XP_020806636.1|DSER
OG0004597	LOC115768897|XP_030569472.1|DNOV	LOC110181582|XP_020805033.1|DSER
OG0004598	LOC115765829|XP_030565413.1|DNOV	LOC110183587|XP_020807559.1|DSER
OG0004599	LOC115760140|XP_030557205.1|DNOV	LOC110177033|XP_020799209.1|DSER
OG0004600	LOC115768839|XP_030569396.1|DNOV	LOC110179455|XP_020802662.1|DSER
OG0004601	LOC115768844|XP_030569400.1|DNOV	LOC110179612|XP_020802872.1|DSER
OG0004602	LOC115765268|XP_030564617.1|DNOV	LOC110179386|XP_020802569.1|DSER
OG0004603	LOC115765885|XP_030565486.1|DNOV	LOC110178182|XP_020800873.1|DSER, LOC110188131|XP_020813377.1|DSER
OG0004604	LOC115764330|XP_030563140.1|DNOV	LOC110184137|XP_020808207.1|DSER
OG0004605	LOC115764421|XP_030563280.1|DNOV	LOC110184484|XP_020808694.1|DSER
OG0004606	LOC115763690|XP_030562231.1|DNOV	LOC110188207|XP_020813495.1|DSER
OG0004607	LOC115768170|XP_030568528.1|DNOV	LOC110178032|XP_020800708.1|DSER
OG0004608	LOC115768616|XP_030569132.1|DNOV	LOC110181641|XP_020805109.1|DSER
OG0004609	LOC115765246|XP_030564570.1|DNOV	LOC110181818|XP_020805369.1|DSER
OG0004610	LOC115757762|XP_030554034.1|DNOV	LOC110186629|XP_020811541.1|DSER
OG0004611	LOC115759509|XP_030556309.1|DNOV	LOC110186616|XP_020811509.1|DSER
OG0004612	LOC115759577|XP_030556405.1|DNOV	LOC110186442|XP_020811285.1|DSER
OG0004613	LOC115764170|XP_030562914.1|DNOV	LOC110191778|XP_020818382.1|DSER
OG0004614	LOC115764271|XP_030563056.1|DNOV	LOC110179731|XP_020803006.1|DSER
OG0004615	LOC115768198|XP_030568572.1|DNOV	LOC110178021|XP_020800695.1|DSER, LOC110187070|XP_020812119.1|DSER
OG0004616	LOC115765086|XP_030564326.1|DNOV	LOC110184398|XP_020808580.1|DSER
OG0004617	LOC115758954|XP_030555613.1|DNOV	LOC110187281|XP_020812328.1|DSER
OG0004618	LOC115771979|XP_030573759.1|DNOV	LOC110188659|XP_020814102.1|DSER
OG0004619	LOC115761245|XP_030558801.1|DNOV	LOC110191048|XP_020817431.1|DSER
OG0004620	LOC115761967|XP_030559869.1|DNOV	LOC110188700|XP_020814165.1|DSER
OG0004621	LOC115770830|XP_030572125.1|DNOV	LOC110188598|XP_020814019.1|DSER
OG0004622	LOC115761732|XP_030559477.1|DNOV	LOC110188260|XP_020813605.1|DSER
OG0004623	LOC115764888|XP_030564030.1|DNOV	LOC110186543|XP_020811405.1|DSER
OG0004624	LOC115759415|XP_030556167.1|DNOV	LOC110177267|XP_020799578.1|DSER
OG0004625	LOC115767737|XP_030567909.1|DNOV	LOC110185527|XP_020810083.1|DSER
OG0004626	LOC115765097|XP_030564341.1|DNOV	LOC110178088|XP_020800750.1|DSER
OG0004627	LOC115762836|XP_030561062.1|DNOV	LOC110183702|XP_020807701.1|DSER
OG0004628	LOC115768903|XP_030569480.1|DNOV	LOC110182186|XP_020805848.1|DSER
OG0004629	LOC115771999|XP_030573789.1|DNOV	LOC110187717|XP_020812819.1|DSER
OG0004630	LOC115764893|XP_030564040.1|DNOV	LOC110176482|XP_020798508.1|DSER
OG0004631	LOC115761239|XP_030558793.1|DNOV	LOC110187750|XP_020812866.1|DSER
OG0004632	LOC115761238|XP_030558792.1|DNOV	LOC110187749|XP_020812865.1|DSER
OG0004633	LOC115765013|XP_030564226.1|DNOV	LOC110186354|XP_020811160.1|DSER
OG0004634	LOC115764923|XP_030564089.1|DNOV	LOC110186323|XP_020811121.1|DSER
OG0004635	LOC115767848|XP_030568058.1|DNOV	LOC110184365|XP_020808518.1|DSER
OG0004636	LOC115765155|XP_030564428.1|DNOV	LOC110179565|XP_020802807.1|DSER
OG0004637	LOC115767565|XP_030567707.1|DNOV	LOC110180467|XP_020803802.1|DSER
OG0004638	LOC115768048|XP_030568341.1|DNOV	LOC110181950|XP_020805548.1|DSER
OG0004639	LOC115771948|XP_030573711.1|DNOV	LOC110186741|XP_020811665.1|DSER
OG0004640	LOC115771637|XP_030573297.1|DNOV	LOC110186358|XP_020811164.1|DSER
OG0004641	LOC115767974|XP_030568233.1|DNOV	LOC110182535|XP_020806242.1|DSER
OG0004642	LOC115767578|XP_030567723.1|DNOV	LOC110180468|XP_020803805.1|DSER
OG0004643	LOC115770774|XP_030572052.1|DNOV	LOC110191736|XP_020818324.1|DSER
OG0004644	LOC115769124|XP_030569689.1|DNOV	LOC110180152|XP_020803461.1|DSER
OG0004645	LOC115765947|XP_030565553.1|DNOV	LOC110178154|XP_020800843.1|DSER
OG0004646	LOC115765031|XP_030564253.1|DNOV	LOC110186247|XP_020810980.1|DSER
OG0004647	LOC115768275|XP_030568673.1|DNOV	LOC110187036|XP_020812059.1|DSER
OG0004648	LOC115764373|XP_030563195.1|DNOV	LOC110181744|XP_020805263.1|DSER
OG0004649	LOC115766900|XP_030566837.1|DNOV	LOC110181492|XP_020804913.1|DSER
OG0004650	LOC115763297|XP_030561645.1|DNOV	LOC110183148|XP_020806997.1|DSER
OG0004651	LOC115772016|XP_030573807.1|DNOV	LOC110187987|XP_020813167.1|DSER
OG0004652	LOC115761571|XP_030559217.1|DNOV	LOC110188667|XP_020814119.1|DSER
OG0004653	LOC115770362|XP_030571470.1|DNOV	LOC110191347|XP_020817854.1|DSER
OG0004654	LOC115759047|XP_030555730.1|DNOV	LOC110182255|XP_020805932.1|DSER
OG0004655	LOC115771623|XP_030573263.1|DNOV	LOC110191341|XP_020817844.1|DSER
OG0004656	LOC115767112|XP_030567125.1|DNOV	LOC110175991|XP_020797844.1|DSER
OG0004657	LOC115766025|XP_030565656.1|DNOV	LOC110191222|XP_020817648.1|DSER
OG0004658	LOC115762004|XP_030559933.1|DNOV	LOC110186515|XP_020811371.1|DSER
OG0004659	LOC115761874|XP_030559737.1|DNOV	LOC110187710|XP_020812804.1|DSER
OG0004660	LOC115761363|XP_030558971.1|DNOV	LOC110187875|XP_020813018.1|DSER
OG0004661	LOC115771931|XP_030573691.1|DNOV	LOC110187850|XP_020812994.1|DSER
OG0004662	LOC115761767|XP_030559556.1|DNOV	LOC110177346|XP_020799696.1|DSER
OG0004663	LOC115768618|XP_030569135.1|DNOV	LOC110183515|XP_020807462.1|DSER
OG0004664	LOC115768623|XP_030569141.1|DNOV	LOC110183541|XP_020807499.1|DSER
