Orthogroup	DNOV.longest_only	SLEB.longest_only
OG0003586	LOC115766759|XP_030566601.1|DNOV	LOC115623049|XP_030373088.1|SLEB
OG0003587	LOC115758563|XP_030555132.1|DNOV	LOC115630528|XP_030382991.1|SLEB
OG0003588	LOC115759508|XP_030556308.1|DNOV	LOC115621287|XP_030370750.1|SLEB
OG0003589	LOC115761060|XP_030558538.1|DNOV	LOC115634445|XP_030388016.1|SLEB, LOC115634576|XP_030388267.1|SLEB
OG0003590	LOC115769649|XP_030570422.1|DNOV, LOC115769650|XP_030570423.1|DNOV	LOC115622144|XP_030371868.1|SLEB
OG0003591	LOC115769977|XP_030570896.1|DNOV	LOC115632983|XP_030386156.1|SLEB
OG0003592	LOC115770398|XP_030571510.1|DNOV	LOC115632401|XP_030385395.1|SLEB
OG0003593	LOC115766443|XP_030566294.1|DNOV	LOC115633027|XP_030386210.1|SLEB
OG0003594	LOC115771285|XP_030572767.1|DNOV	LOC115629643|XP_030382014.1|SLEB
OG0003595	LOC115762450|XP_030560512.1|DNOV	LOC115622294|XP_030372061.1|SLEB
OG0003596	LOC115770377|XP_030571524.1|DNOV	LOC115628863|XP_030380979.1|SLEB
OG0003597	LOC115757952|XP_030554288.1|DNOV	LOC115633846|XP_030387197.1|SLEB
OG0003598	LOC115762710|XP_030560895.1|DNOV	LOC115624653|XP_030375293.1|SLEB
OG0003599	LOC115767439|XP_030567594.1|DNOV	LOC115633119|XP_030386368.1|SLEB
OG0003600	LOC115771073|XP_030572485.1|DNOV	LOC115633062|XP_030386279.1|SLEB
OG0003601	LOC115761067|XP_030558544.1|DNOV	LOC115631606|XP_030384272.1|SLEB
OG0003602	LOC115762117|XP_030560081.1|DNOV	LOC115625582|XP_030376549.1|SLEB
OG0003603	LOC115767127|XP_030567149.1|DNOV	LOC115622776|XP_030372694.1|SLEB
OG0003604	LOC115762974|XP_030561212.1|DNOV	LOC115620990|XP_030370369.1|SLEB
OG0003605	LOC115764795|XP_030563899.1|DNOV	LOC115620692|XP_030369922.1|SLEB
OG0003606	LOC115761120|XP_030558621.1|DNOV	LOC115633653|XP_030386959.1|SLEB
OG0003607	LOC115760562|XP_030557827.1|DNOV	LOC115634158|XP_030387598.1|SLEB
OG0003608	LOC115769390|XP_030570045.1|DNOV	LOC115632351|XP_030385321.1|SLEB
OG0003609	LOC115762033|XP_030559959.1|DNOV	LOC115622327|XP_030372100.1|SLEB
OG0003610	LOC115766108|XP_030565792.1|DNOV	LOC115622862|XP_030372807.1|SLEB
OG0003611	LOC115762557|XP_030560695.1|DNOV	LOC115628233|XP_030380095.1|SLEB
OG0003612	LOC115762289|XP_030560314.1|DNOV	LOC115634138|XP_030387565.1|SLEB
OG0003613	LOC115761225|XP_030558778.1|DNOV	LOC115631575|XP_030384231.1|SLEB
OG0003614	LOC115761234|XP_030558790.1|DNOV	LOC115633792|XP_030387130.1|SLEB
OG0003615	LOC115760766|XP_030558111.1|DNOV	LOC115619947|XP_030368835.1|SLEB
OG0003616	LOC115762374|XP_030560414.1|DNOV	LOC115633796|XP_030387134.1|SLEB
OG0003617	LOC115762502|XP_030560600.1|DNOV	LOC115634274|XP_030387762.1|SLEB
OG0003618	LOC115762501|XP_030560599.1|DNOV	LOC115634272|XP_030387759.1|SLEB
OG0003619	LOC115771079|XP_030572494.1|DNOV	LOC115633900|XP_030387304.1|SLEB
OG0003620	LOC115764303|XP_030563102.1|DNOV	LOC115620024|XP_030368988.1|SLEB
OG0003621	LOC115762941|XP_030561184.1|DNOV	LOC115628338|XP_030380261.1|SLEB
OG0003622	LOC115762940|XP_030561181.1|DNOV	LOC115628426|XP_030380373.1|SLEB
OG0003623	LOC115760438|XP_030557614.1|DNOV, LOC115764487|XP_030563435.1|DNOV	LOC115627106|XP_030378532.1|SLEB
OG0003624	LOC115762452|XP_030560515.1|DNOV	LOC115621169|XP_030370596.1|SLEB
OG0003625	LOC115762401|XP_030560446.1|DNOV	LOC115633644|XP_030386946.1|SLEB
OG0003626	LOC115760719|XP_030558047.1|DNOV	LOC115624073|XP_030374525.1|SLEB
OG0003627	LOC115759692|XP_030556549.1|DNOV	LOC115623528|XP_030373774.1|SLEB
OG0003628	LOC115762204|XP_030560188.1|DNOV	LOC115630129|XP_030382601.1|SLEB
OG0003629	LOC115760802|XP_030558161.1|DNOV	LOC115634234|XP_030387686.1|SLEB
OG0003630	LOC115760516|XP_030557745.1|DNOV	LOC115631110|XP_030383669.1|SLEB
OG0003631	LOC115771388|XP_030572933.1|DNOV	LOC115631310|XP_030383888.1|SLEB
OG0003632	LOC115771147|XP_030572578.1|DNOV	LOC115623193|XP_030373275.1|SLEB
OG0003633	LOC115762137|XP_030560107.1|DNOV	LOC115621778|XP_030371438.1|SLEB
OG0003634	LOC115771126|XP_030572552.1|DNOV	LOC115632743|XP_030385850.1|SLEB
OG0003635	LOC115769596|XP_030570342.1|DNOV	LOC115632170|XP_030385059.1|SLEB
OG0003636	LOC115760844|XP_030558249.1|DNOV	LOC115629938|XP_030382408.1|SLEB
OG0003637	LOC115760504|XP_030557723.1|DNOV	LOC115634601|XP_030388311.1|SLEB
OG0003638	LOC115768338|XP_030568765.1|DNOV	LOC115622584|XP_030372436.1|SLEB
OG0003639	LOC115758969|XP_030555631.1|DNOV	LOC115625723|XP_030376731.1|SLEB
OG0003640	LOC115760613|XP_030557922.1|DNOV	LOC115619996|XP_030368943.1|SLEB
OG0003641	LOC115761079|XP_030558558.1|DNOV	LOC115629890|XP_030382351.1|SLEB
OG0003642	LOC115765025|XP_030564248.1|DNOV	LOC115627438|XP_030378972.1|SLEB
OG0003643	LOC115758377|XP_030554840.1|DNOV	LOC115633857|XP_030387209.1|SLEB
OG0003644	LOC115760829|XP_030558214.1|DNOV	LOC115634546|XP_030388216.1|SLEB
OG0003645	LOC115771467|XP_030573050.1|DNOV	LOC115622831|XP_030372769.1|SLEB
OG0003646	LOC115769403|XP_030570066.1|DNOV	LOC115622160|XP_030371889.1|SLEB
OG0003647	LOC115771469|XP_030573052.1|DNOV	LOC115622609|XP_030372470.1|SLEB
OG0003648	LOC115758515|XP_030555067.1|DNOV	LOC115630927|XP_030383353.1|SLEB
OG0003649	LOC115760384|XP_030557538.1|DNOV	LOC115620754|XP_030370008.1|SLEB
OG0003650	LOC115767348|XP_030567458.1|DNOV	LOC115629240|XP_030381517.1|SLEB
OG0003651	LOC115761315|XP_030558906.1|DNOV	LOC115621453|XP_030370967.1|SLEB
OG0003652	LOC115770180|XP_030571201.1|DNOV	LOC115624769|XP_030375462.1|SLEB
OG0003653	LOC115769265|XP_030569838.1|DNOV	LOC115622174|XP_030371912.1|SLEB
OG0003654	LOC115762921|XP_030561162.1|DNOV	LOC115632345|XP_030385311.1|SLEB
OG0003655	LOC115769164|XP_030569722.1|DNOV	LOC115625719|XP_030376725.1|SLEB
OG0003656	LOC115770363|XP_030571466.1|DNOV	LOC115624625|XP_030375239.1|SLEB
OG0003657	LOC115769911|XP_030570793.1|DNOV	LOC115632227|XP_030385147.1|SLEB
OG0003658	LOC115761575|XP_030559221.1|DNOV	LOC115623975|XP_030374406.1|SLEB
OG0003659	LOC115770051|XP_030570995.1|DNOV	LOC115624629|XP_030375245.1|SLEB
OG0003660	LOC115768090|XP_030568426.1|DNOV	LOC115632997|XP_030386177.1|SLEB
OG0003661	LOC115771277|XP_030572757.1|DNOV	LOC115622522|XP_030372346.1|SLEB
OG0003662	LOC115767692|XP_030567849.1|DNOV	LOC115622795|XP_030372720.1|SLEB
OG0003663	LOC115769814|XP_030570643.1|DNOV	LOC115632363|XP_030385341.1|SLEB
OG0003664	LOC115769887|XP_030570758.1|DNOV	LOC115632819|XP_030385931.1|SLEB
OG0003665	LOC115767370|XP_030567525.1|DNOV	LOC115633090|XP_030386333.1|SLEB
OG0003666	LOC115759426|XP_030556188.1|DNOV	LOC115621127|XP_030370541.1|SLEB
OG0003667	LOC115766961|XP_030566909.1|DNOV	LOC115628440|XP_030380402.1|SLEB
OG0003668	LOC115761009|XP_030558484.1|DNOV	LOC115634550|XP_030388225.1|SLEB
OG0003669	LOC115760873|XP_030558294.1|DNOV	LOC115625964|XP_030377071.1|SLEB
OG0003670	LOC115760871|XP_030558290.1|DNOV	LOC115625956|XP_030377058.1|SLEB
OG0003671	LOC115761083|XP_030558563.1|DNOV	LOC115633988|XP_030387371.1|SLEB
OG0003672	LOC115764808|XP_030563916.1|DNOV	LOC115624199|XP_030374661.1|SLEB
OG0003673	LOC115762035|XP_030559961.1|DNOV	LOC115633751|XP_030387086.1|SLEB
OG0003674	LOC115760565|XP_030557832.1|DNOV	LOC115632911|XP_030386065.1|SLEB
OG0003675	LOC115757800|XP_030554118.1|DNOV	LOC115634135|XP_030387562.1|SLEB
OG0003676	LOC115772109|XP_030553828.1|DNOV	LOC115634133|XP_030387558.1|SLEB
OG0003677	LOC115760347|XP_030557488.1|DNOV	LOC115629996|XP_030382484.1|SLEB
OG0003678	LOC115770203|XP_030571255.1|DNOV	LOC115622261|XP_030372022.1|SLEB
OG0003679	LOC115770204|XP_030571256.1|DNOV	LOC115622786|XP_030372706.1|SLEB
OG0003680	LOC115760561|XP_030557826.1|DNOV	LOC115634157|XP_030387597.1|SLEB
OG0003681	LOC115762174|XP_030560153.1|DNOV	LOC115628454|XP_030380431.1|SLEB
OG0003682	LOC115771738|XP_030573425.1|DNOV	LOC115620614|XP_030369792.1|SLEB
OG0003683	LOC115761110|XP_030558598.1|DNOV	LOC115623036|XP_030373113.1|SLEB
OG0003684	LOC115769615|XP_030570373.1|DNOV	LOC115632307|XP_030385269.1|SLEB
OG0003685	LOC115771186|XP_030572639.1|DNOV	LOC115632447|XP_030385454.1|SLEB
OG0003686	LOC115760671|XP_030557997.1|DNOV	LOC115627072|XP_030378483.1|SLEB
OG0003687	LOC115760978|XP_030558441.1|DNOV	LOC115629065|XP_030381244.1|SLEB
OG0003688	LOC115762146|XP_030560118.1|DNOV	LOC115631913|XP_030384628.1|SLEB
OG0003689	LOC115770224|XP_030571285.1|DNOV	LOC115632238|XP_030385159.1|SLEB
OG0003690	LOC115769668|XP_030570441.1|DNOV	LOC115633780|XP_030387117.1|SLEB
OG0003691	LOC115769735|XP_030570530.1|DNOV	LOC115634086|XP_030387501.1|SLEB
OG0003692	LOC115762505|XP_030560605.1|DNOV	LOC115619997|XP_030368946.1|SLEB
OG0003693	LOC115762766|XP_030560970.1|DNOV	LOC115632209|XP_030385124.1|SLEB
OG0003694	LOC115762612|XP_030560768.1|DNOV	LOC115632588|XP_030385672.1|SLEB
OG0003695	LOC115770953|XP_030572279.1|DNOV	LOC115632245|XP_030385166.1|SLEB
OG0003696	LOC115760254|XP_030557378.1|DNOV	LOC115634271|XP_030387758.1|SLEB
OG0003697	LOC115771058|XP_030572473.1|DNOV	LOC115634604|XP_030388317.1|SLEB
OG0003698	LOC115769468|XP_030570142.1|DNOV	LOC115632550|XP_030385625.1|SLEB
OG0003699	LOC115764721|XP_030563788.1|DNOV	LOC115619984|XP_030368886.1|SLEB
OG0003700	LOC115762057|XP_030559998.1|DNOV	LOC115634714|XP_030388457.1|SLEB
OG0003701	LOC115760101|XP_030557150.1|DNOV	LOC115631205|XP_030383769.1|SLEB
OG0003702	LOC115770084|XP_030571054.1|DNOV	LOC115622287|XP_030372049.1|SLEB
OG0003703	LOC115771021|XP_030572401.1|DNOV	LOC115632430|XP_030385431.1|SLEB
OG0003704	LOC115771074|XP_030572486.1|DNOV	LOC115632336|XP_030385301.1|SLEB
OG0003705	LOC115764841|XP_030563953.1|DNOV	LOC115634415|XP_030387973.1|SLEB
OG0003706	LOC115769850|XP_030570687.1|DNOV	LOC115632850|XP_030385968.1|SLEB
OG0003707	LOC115769835|XP_030570669.1|DNOV	LOC115624516|XP_030375091.1|SLEB
OG0003708	LOC115762755|XP_030560956.1|DNOV	LOC115632716|XP_030385821.1|SLEB
OG0003709	LOC115760852|XP_030558263.1|DNOV	LOC115627712|XP_030379321.1|SLEB
OG0003710	LOC115760851|XP_030558262.1|DNOV	LOC115622657|XP_030372531.1|SLEB
OG0003711	LOC115771554|XP_030573160.1|DNOV	LOC115629880|XP_030382341.1|SLEB
OG0003712	LOC115763287|XP_030561636.1|DNOV	LOC115633651|XP_030386953.1|SLEB
OG0003713	LOC115758392|XP_030554866.1|DNOV	LOC115634747|XP_030388499.1|SLEB
OG0003714	LOC115758387|XP_030554851.1|DNOV	LOC115624719|XP_030375405.1|SLEB
OG0003715	LOC115767126|XP_030567147.1|DNOV	LOC115622931|XP_030372919.1|SLEB
OG0003716	LOC115769776|XP_030570601.1|DNOV	LOC115633878|XP_030387239.1|SLEB
OG0003717	LOC115769972|XP_030570884.1|DNOV	LOC115632538|XP_030385605.1|SLEB
OG0003718	LOC115762948|XP_030561194.1|DNOV	LOC115633137|XP_030386403.1|SLEB
OG0003719	LOC115770081|XP_030571050.1|DNOV	LOC115622301|XP_030372065.1|SLEB
OG0003720	LOC115765401|XP_030564796.1|DNOV	LOC115633250|XP_030386510.1|SLEB
OG0003721	LOC115762195|XP_030560177.1|DNOV	LOC115622848|XP_030372794.1|SLEB
OG0003722	LOC115770999|XP_030572359.1|DNOV	LOC115628331|XP_030380252.1|SLEB
OG0003723	LOC115769673|XP_030570448.1|DNOV	LOC115624818|XP_030375526.1|SLEB
OG0003724	LOC115769712|XP_030570501.1|DNOV	LOC115622659|XP_030372529.1|SLEB
OG0003725	LOC115770540|XP_030571704.1|DNOV	LOC115632397|XP_030385387.1|SLEB
OG0003726	LOC115769919|XP_030570804.1|DNOV	LOC115622615|XP_030372475.1|SLEB
OG0003727	LOC115769398|XP_030570059.1|DNOV	LOC115622207|XP_030371963.1|SLEB
OG0003728	LOC115770806|XP_030572089.1|DNOV	LOC115625349|XP_030376241.1|SLEB
OG0003730	LOC115771557|XP_030573162.1|DNOV	LOC115622242|XP_030371998.1|SLEB
OG0003731	LOC115762945|XP_030561190.1|DNOV	LOC115624588|XP_030375186.1|SLEB
OG0003732	LOC115770023|XP_030570938.1|DNOV	LOC115622127|XP_030371840.1|SLEB
OG0003733	LOC115771291|XP_030572774.1|DNOV	LOC115632440|XP_030385444.1|SLEB
OG0003734	LOC115765812|XP_030565394.1|DNOV	LOC115628283|XP_030380173.1|SLEB
OG0003735	LOC115760289|XP_030557425.1|DNOV	LOC115625897|XP_030376986.1|SLEB
OG0003736	LOC115760778|XP_030558128.1|DNOV	LOC115629988|XP_030382475.1|SLEB
OG0003737	LOC115760642|XP_030557962.1|DNOV	LOC115634650|XP_030388366.1|SLEB
OG0003738	LOC115763508|XP_030561969.1|DNOV	LOC115629141|XP_030381356.1|SLEB
OG0003739	LOC115760760|XP_030558101.1|DNOV	LOC115629707|XP_030382090.1|SLEB
OG0003740	LOC115760787|XP_030558143.1|DNOV	LOC115627275|XP_030378769.1|SLEB
OG0003741	LOC115771294|XP_030572779.1|DNOV	LOC115632441|XP_030385448.1|SLEB
OG0003742	LOC115771431|XP_030572995.1|DNOV	LOC115633810|XP_030387155.1|SLEB
OG0003743	LOC115760881|XP_030558304.1|DNOV	LOC115630553|XP_030383026.1|SLEB
OG0003744	LOC115760790|XP_030558146.1|DNOV	LOC115634501|XP_030388125.1|SLEB
OG0003745	LOC115762123|XP_030560088.1|DNOV	LOC115634095|XP_030387512.1|SLEB
OG0003746	LOC115771774|XP_030573493.1|DNOV	LOC115622049|XP_030371785.1|SLEB
OG0003747	LOC115771243|XP_030572704.1|DNOV	LOC115632931|XP_030386084.1|SLEB
OG0003748	LOC115771114|XP_030572538.1|DNOV	LOC115632691|XP_030385787.1|SLEB
OG0003749	LOC115771255|XP_030572726.1|DNOV	LOC115632357|XP_030385332.1|SLEB
OG0003750	LOC115771008|XP_030572373.1|DNOV	LOC115632274|XP_030385214.1|SLEB
OG0003751	LOC115771254|XP_030572719.1|DNOV	LOC115632936|XP_030386089.1|SLEB
OG0003752	LOC115769935|XP_030570836.1|DNOV	LOC115632331|XP_030385294.1|SLEB
OG0003753	LOC115771057|XP_030572465.1|DNOV	LOC115622176|XP_030371916.1|SLEB
OG0003754	LOC115771042|XP_030572441.1|DNOV	LOC115622167|XP_030371899.1|SLEB
OG0003755	LOC115769938|XP_030570841.1|DNOV	LOC115632492|XP_030385530.1|SLEB
OG0003756	LOC115759802|XP_030556748.1|DNOV	LOC115621676|XP_030371249.1|SLEB
OG0003757	LOC115762113|XP_030560077.1|DNOV	LOC115634818|XP_030388600.1|SLEB
OG0003758	LOC115757714|XP_030553936.1|DNOV	LOC115634549|XP_030368819.1|SLEB
OG0003759	LOC115771091|XP_030572504.1|DNOV	LOC115632411|XP_030385408.1|SLEB
OG0003760	LOC115758923|XP_030555584.1|DNOV	LOC115628080|XP_030379917.1|SLEB
OG0003761	LOC115769748|XP_030570551.1|DNOV	LOC115632321|XP_030385286.1|SLEB
OG0003762	LOC115769897|XP_030570776.1|DNOV	LOC115632322|XP_030385287.1|SLEB
OG0003763	LOC115762654|XP_030560820.1|DNOV	LOC115632686|XP_030385782.1|SLEB
OG0003764	LOC115762762|XP_030560965.1|DNOV	LOC115632511|XP_030385561.1|SLEB
OG0003765	LOC115769233|XP_030569806.1|DNOV	LOC115625999|XP_030377105.1|SLEB
OG0003766	LOC115768522|XP_030568973.1|DNOV	LOC115627457|XP_030378987.1|SLEB
OG0003767	LOC115760838|XP_030558242.1|DNOV	LOC115622520|XP_030372339.1|SLEB
OG0003768	LOC115762385|XP_030560425.1|DNOV	LOC115634828|XP_030388606.1|SLEB
OG0003769	LOC115762081|XP_030560033.1|DNOV	LOC115634825|XP_030388604.1|SLEB
OG0003770	LOC115766722|XP_030566533.1|DNOV	LOC115627751|XP_030379395.1|SLEB
OG0003771	LOC115762645|XP_030560811.1|DNOV	LOC115622569|XP_030372400.1|SLEB
OG0003772	LOC115762690|XP_030560872.1|DNOV	LOC115632857|XP_030385977.1|SLEB
OG0003773	LOC115760943|XP_030558383.1|DNOV	LOC115624212|XP_030374685.1|SLEB
OG0003774	LOC115760912|XP_030558342.1|DNOV	LOC115634531|XP_030388204.1|SLEB
OG0003775	LOC115769011|XP_030569582.1|DNOV	LOC115627210|XP_030378690.1|SLEB
OG0003776	LOC115762521|XP_030560641.1|DNOV	LOC115634198|XP_030387646.1|SLEB
OG0003777	LOC115764379|XP_030563204.1|DNOV	LOC115633706|XP_030387027.1|SLEB
OG0003778	LOC115761378|XP_030558992.1|DNOV	LOC115621728|XP_030371320.1|SLEB
OG0003779	LOC115762212|XP_030560199.1|DNOV	LOC115634397|XP_030387952.1|SLEB
OG0003780	LOC115759989|XP_030557006.1|DNOV	LOC115630362|XP_030382759.1|SLEB
OG0003781	LOC115766766|XP_030566619.1|DNOV	LOC115628024|XP_030379817.1|SLEB
OG0003782	LOC115768906|XP_030569484.1|DNOV	LOC115626675|XP_030377961.1|SLEB
OG0003783	LOC115764869|XP_030564006.1|DNOV	LOC115621257|XP_030370713.1|SLEB
OG0003784	LOC115760847|XP_030558259.1|DNOV	LOC115631812|XP_030384512.1|SLEB
OG0003785	LOC115765267|XP_030564619.1|DNOV	LOC115626638|XP_030377909.1|SLEB
OG0003786	LOC115765869|XP_030565503.1|DNOV	LOC115622156|XP_030371888.1|SLEB
OG0003787	LOC115765965|XP_030565617.1|DNOV	LOC115633073|XP_030386309.1|SLEB
OG0003788	LOC115771833|XP_030573578.1|DNOV	LOC115620978|XP_030370361.1|SLEB
OG0003789	LOC115771381|XP_030572929.1|DNOV	LOC115624372|XP_030374911.1|SLEB
OG0003790	LOC115762787|XP_030560999.1|DNOV	LOC115622626|XP_030372493.1|SLEB
OG0003791	LOC115764683|XP_030563731.1|DNOV	LOC115623319|XP_030373440.1|SLEB
OG0003792	LOC115759384|XP_030556174.1|DNOV	LOC115632927|XP_030386083.1|SLEB
OG0003793	LOC115762114|XP_030560078.1|DNOV	LOC115634829|XP_030388611.1|SLEB
OG0003794	LOC115765487|XP_030564944.1|DNOV	LOC115623433|XP_030373639.1|SLEB
OG0003795	LOC115770472|XP_030571614.1|DNOV	LOC115632883|XP_030386020.1|SLEB
OG0003796	LOC115764916|XP_030564079.1|DNOV	LOC115620722|XP_030369961.1|SLEB
OG0003797	LOC115769291|XP_030569878.1|DNOV	LOC115627109|XP_030378531.1|SLEB
OG0003798	LOC115762162|XP_030560139.1|DNOV	LOC115633806|XP_030387150.1|SLEB
OG0003799	LOC115758416|XP_030554928.1|DNOV	LOC115634768|XP_030388522.1|SLEB
OG0003800	LOC115763472|XP_030561917.1|DNOV	LOC115626342|XP_030377551.1|SLEB
OG0003801	LOC115763525|XP_030561989.1|DNOV	LOC115625750|XP_030376766.1|SLEB
OG0003802	LOC115763014|XP_030561263.1|DNOV	LOC115624596|XP_030375196.1|SLEB
OG0003803	LOC115764890|XP_030564036.1|DNOV	LOC115620209|XP_030369206.1|SLEB
OG0003804	LOC115763323|XP_030561683.1|DNOV	LOC115626324|XP_030377525.1|SLEB
OG0003805	LOC115765559|XP_030565056.1|DNOV	LOC115628622|XP_030380668.1|SLEB
OG0003806	LOC115759818|XP_030556770.1|DNOV	LOC115631678|XP_030384350.1|SLEB
OG0003807	LOC115759191|XP_030555928.1|DNOV	LOC115626603|XP_030377853.1|SLEB
OG0003808	LOC115771048|XP_030572449.1|DNOV	LOC115632292|XP_030385245.1|SLEB
OG0003809	LOC115759763|XP_030556678.1|DNOV	LOC115631883|XP_030384592.1|SLEB
OG0003810	LOC115757683|XP_030553884.1|DNOV	LOC115633226|XP_030386483.1|SLEB
OG0003811	LOC115758490|XP_030555035.1|DNOV	LOC115634268|XP_030387755.1|SLEB
OG0003812	LOC115759247|XP_030556007.1|DNOV	LOC115630989|XP_030383434.1|SLEB
OG0003813	LOC115759777|XP_030556703.1|DNOV	LOC115625687|XP_030376686.1|SLEB
OG0003814	LOC115765493|XP_030564960.1|DNOV	LOC115628520|XP_030380533.1|SLEB
OG0003815	LOC115771923|XP_030573681.1|DNOV	LOC115622021|XP_030371738.1|SLEB
OG0003816	LOC115769296|XP_030569883.1|DNOV	LOC115626012|XP_030377119.1|SLEB
OG0003817	LOC115763478|XP_030561924.1|DNOV	LOC115628547|XP_030380568.1|SLEB
OG0003818	LOC115758367|XP_030554815.1|DNOV	LOC115631193|XP_030383743.1|SLEB
OG0003819	LOC115759295|XP_030556057.1|DNOV	LOC115631081|XP_030383588.1|SLEB
OG0003820	LOC115766123|XP_030565804.1|DNOV	LOC115623906|XP_030374322.1|SLEB
OG0003821	LOC115759328|XP_030556103.1|DNOV	LOC115631564|XP_030384220.1|SLEB
OG0003822	LOC115758869|XP_030555521.1|DNOV	LOC115625925|XP_030377022.1|SLEB
OG0003823	LOC115759887|XP_030556862.1|DNOV	LOC115631057|XP_030383553.1|SLEB
OG0003824	LOC115763572|XP_030562051.1|DNOV	LOC115626079|XP_030377192.1|SLEB
OG0003825	LOC115763497|XP_030561952.1|DNOV	LOC115628500|XP_030380499.1|SLEB
OG0003826	LOC115760186|XP_030557275.1|DNOV	LOC115630617|XP_030383104.1|SLEB
OG0003827	LOC115763422|XP_030561841.1|DNOV	LOC115621877|XP_030371564.1|SLEB
OG0003828	LOC115763351|XP_030561729.1|DNOV	LOC115628489|XP_030380477.1|SLEB
OG0003829	LOC115769173|XP_030569738.1|DNOV	LOC115625946|XP_030377042.1|SLEB
OG0003830	LOC115758717|XP_030555330.1|DNOV	LOC115626447|XP_030377682.1|SLEB
OG0003831	LOC115761521|XP_030559152.1|DNOV	LOC115620674|XP_030369897.1|SLEB
OG0003832	LOC115759192|XP_030555929.1|DNOV	LOC115629034|XP_030381196.1|SLEB
OG0003833	LOC115759194|XP_030555933.1|DNOV	LOC115629055|XP_030381225.1|SLEB
OG0003834	LOC115759883|XP_030556858.1|DNOV	LOC115625882|XP_030376960.1|SLEB
OG0003835	LOC115763353|XP_030561734.1|DNOV	LOC115626322|XP_030377522.1|SLEB
OG0003836	LOC115758339|XP_030554773.1|DNOV	LOC115625826|XP_030376876.1|SLEB
OG0003837	LOC115759149|XP_030555862.1|DNOV	LOC115626454|XP_030377693.1|SLEB
OG0003838	LOC115759975|XP_030556988.1|DNOV	LOC115631291|XP_030383865.1|SLEB
OG0003839	LOC115769207|XP_030569774.1|DNOV	LOC115626617|XP_030377871.1|SLEB
OG0003840	LOC115762074|XP_030560027.1|DNOV	LOC115634134|XP_030387561.1|SLEB
OG0003841	LOC115758340|XP_030554774.1|DNOV	LOC115631433|XP_030384031.1|SLEB
OG0003842	LOC115763142|XP_030561452.1|DNOV	LOC115631832|XP_030384530.1|SLEB, LOC115623729|XP_030374096.1|SLEB
OG0003843	LOC115769311|XP_030569901.1|DNOV	LOC115625834|XP_030376889.1|SLEB
OG0003844	LOC115763582|XP_030562062.1|DNOV	LOC115625816|XP_030376862.1|SLEB
OG0003845	LOC115759120|XP_030555823.1|DNOV	LOC115626307|XP_030377497.1|SLEB
OG0003846	LOC115763343|XP_030561714.1|DNOV	LOC115625721|XP_030376728.1|SLEB
OG0003847	LOC115763252|XP_030561590.1|DNOV	LOC115626427|XP_030377659.1|SLEB
OG0003848	LOC115771618|XP_030573256.1|DNOV	LOC115625103|XP_030375867.1|SLEB
OG0003849	LOC115761318|XP_030558914.1|DNOV	LOC115622285|XP_030372050.1|SLEB
OG0003850	LOC115769211|XP_030569781.1|DNOV	LOC115626028|XP_030377139.1|SLEB
OG0003851	LOC115762075|XP_030560024.1|DNOV	LOC115633698|XP_030387017.1|SLEB
OG0003852	LOC115760305|XP_030557453.1|DNOV	LOC115630997|XP_030383450.1|SLEB
OG0003853	LOC115761011|XP_030558481.1|DNOV	LOC115627477|XP_030379019.1|SLEB
OG0003854	LOC115758573|XP_030555147.1|DNOV	LOC115631071|XP_030383577.1|SLEB
OG0003855	LOC115758413|XP_030554921.1|DNOV, LOC115758412|XP_030554920.1|DNOV	LOC115631144|XP_030383675.1|SLEB
OG0003856	LOC115759261|XP_030556023.1|DNOV	LOC115631333|XP_030383914.1|SLEB
OG0003857	LOC115765476|XP_030564916.1|DNOV	LOC115631493|XP_030384112.1|SLEB
OG0003859	LOC115758782|XP_030555413.1|DNOV	LOC115631766|XP_030384462.1|SLEB
OG0003860	LOC115762283|XP_030560307.1|DNOV	LOC115622117|XP_030371826.1|SLEB
OG0003861	LOC115763424|XP_030561843.1|DNOV	LOC115630444|XP_030382866.1|SLEB
OG0003862	LOC115758680|XP_030555280.1|DNOV	LOC115626392|XP_030377612.1|SLEB
OG0003863	LOC115763085|XP_030561376.1|DNOV	LOC115626601|XP_030377845.1|SLEB
OG0003864	LOC115763205|XP_030561530.1|DNOV	LOC115626396|XP_030377619.1|SLEB
OG0003865	LOC115759555|XP_030556377.1|DNOV	LOC115623708|XP_030374047.1|SLEB
OG0003866	LOC115763084|XP_030561374.1|DNOV	LOC115627074|XP_030378481.1|SLEB
OG0003867	LOC115759980|XP_030556993.1|DNOV	LOC115633473|XP_030386797.1|SLEB
OG0003868	LOC115768693|XP_030569240.1|DNOV	LOC115629018|XP_030381174.1|SLEB
OG0003869	LOC115759103|XP_030555801.1|DNOV	LOC115631239|XP_030383808.1|SLEB
OG0003870	LOC115767709|XP_030567863.1|DNOV	LOC115631030|XP_030383509.1|SLEB
OG0003871	LOC115758643|XP_030555239.1|DNOV	LOC115631137|XP_030383666.1|SLEB
OG0003872	LOC115761558|XP_030559206.1|DNOV	LOC115619988|XP_030368916.1|SLEB
OG0003873	LOC115768546|XP_030569014.1|DNOV	LOC115628591|XP_030380635.1|SLEB
OG0003874	LOC115763095|XP_030561392.1|DNOV	LOC115626133|XP_030377248.1|SLEB
OG0003875	LOC115763341|XP_030561710.1|DNOV	LOC115625919|XP_030377013.1|SLEB
