Orthogroup	DNOV.longest_only	DALB.longest_only
OG0005764	LOC115765786|XP_030565326.1|DNOV	LOC117575632|XP_034115803.1|DALB
OG0005765	LOC115765785|XP_030565319.1|DNOV	LOC117573679|XP_034112914.1|DALB
OG0005766	LOC115765621|XP_030565131.1|DNOV	LOC117573983|XP_034113422.1|DALB
OG0005767	LOC115771922|XP_030573678.1|DNOV	LOC117573562|XP_034112739.1|DALB
OG0005768	LOC115768828|XP_030569388.1|DNOV	LOC117576720|XP_034117631.1|DALB, LOC117572211|XP_034110777.1|DALB
OG0005769	LOC115763640|XP_030562133.1|DNOV	LOC117574819|XP_034114678.1|DALB
OG0005770	LOC115771871|XP_030573613.1|DNOV	LOC117573749|XP_034113020.1|DALB
OG0005771	LOC115761684|XP_030559399.1|DNOV	LOC117573901|XP_034113300.1|DALB
OG0005772	LOC115757707|XP_030553921.1|DNOV	LOC117573730|XP_034112992.1|DALB
OG0005773	LOC115770715|XP_030571975.1|DNOV	LOC117574352|XP_034114064.1|DALB
OG0005774	LOC115767904|XP_030568137.1|DNOV	LOC117576959|XP_034118024.1|DALB
OG0005775	LOC115770127|XP_030571124.1|DNOV	LOC117571819|XP_034110081.1|DALB
OG0005776	LOC115770117|XP_030571099.1|DNOV	LOC117567563|XP_034103514.1|DALB
OG0005777	LOC115759861|XP_030556825.1|DNOV	LOC117566157|XP_034101537.1|DALB
OG0005779	LOC115772113|XP_030573944.1|DNOV	LOC117573640|XP_034112841.1|DALB
OG0005780	LOC115769159|XP_030569720.1|DNOV	LOC117568072|XP_034104322.1|DALB
OG0005781	LOC115769933|XP_030570838.1|DNOV	LOC117571655|XP_034109781.1|DALB
OG0005782	LOC115769925|XP_030570826.1|DNOV	LOC117571653|XP_034109777.1|DALB
OG0005783	LOC115759740|XP_030556636.1|DNOV	LOC117567411|XP_034103277.1|DALB
OG0005784	LOC115759427|XP_030556187.1|DNOV	LOC117575459|XP_034115558.1|DALB
OG0005785	LOC115759425|XP_030556182.1|DNOV	LOC117574904|XP_034114833.1|DALB
OG0005786	LOC115761860|XP_030559713.1|DNOV	LOC117575037|XP_034115009.1|DALB
OG0005787	LOC115765768|XP_030565296.1|DNOV	LOC117576329|XP_034116887.1|DALB
OG0005788	LOC115760876|XP_030558298.1|DNOV	LOC117572422|XP_034111117.1|DALB
OG0005789	LOC115761906|XP_030559784.1|DNOV	LOC117575954|XP_034116322.1|DALB
OG0005790	LOC115761682|XP_030559398.1|DNOV	LOC117573581|XP_034112759.1|DALB
OG0005791	LOC115770676|XP_030571918.1|DNOV	LOC117575371|XP_034115431.1|DALB
OG0005792	LOC115770677|XP_030571920.1|DNOV	LOC117575374|XP_034115437.1|DALB
OG0005793	LOC115770770|XP_030572043.1|DNOV	LOC117574890|XP_034114818.1|DALB
OG0005794	LOC115764367|XP_030563233.1|DNOV	LOC117567258|XP_034102999.1|DALB
OG0005795	LOC115761714|XP_030559451.1|DNOV	LOC117576287|XP_034116830.1|DALB
OG0005796	LOC115766509|XP_030566330.1|DNOV	LOC117571800|XP_034110056.1|DALB
OG0005797	LOC115769675|XP_030570449.1|DNOV	LOC117571880|XP_034110231.1|DALB
OG0005798	LOC115766230|XP_030565948.1|DNOV	LOC117576443|XP_034117097.1|DALB
OG0005799	LOC115763853|XP_030562482.1|DNOV	LOC117574580|XP_034114351.1|DALB
OG0005800	LOC115763859|XP_030562493.1|DNOV	LOC117574585|XP_034114359.1|DALB
OG0005801	LOC115763857|XP_030562492.1|DNOV	LOC117574584|XP_034114358.1|DALB
OG0005802	LOC115770937|XP_030572255.1|DNOV	LOC117576338|XP_034116903.1|DALB
OG0005803	LOC115766172|XP_030565874.1|DNOV	LOC117573276|XP_034112250.1|DALB
OG0005804	LOC115765659|XP_030565178.1|DNOV	LOC117574527|XP_034114280.1|DALB
OG0005805	LOC115757798|XP_030554075.1|DNOV	LOC117567839|XP_034103978.1|DALB
OG0005806	LOC115770787|XP_030572067.1|DNOV	LOC117576374|XP_034116960.1|DALB
OG0005807	LOC115770862|XP_030572159.1|DNOV	LOC117573305|XP_034112301.1|DALB
OG0005808	LOC115766814|XP_030566709.1|DNOV	LOC117564677|XP_034099439.1|DALB
OG0005809	LOC115771196|XP_030572654.1|DNOV	LOC117572408|XP_034111081.1|DALB
OG0005810	LOC115763861|XP_030562495.1|DNOV	LOC117574587|XP_034114361.1|DALB
OG0005811	LOC115763862|XP_030562497.1|DNOV	LOC117574588|XP_034114362.1|DALB
OG0005812	LOC115770781|XP_030572061.1|DNOV	LOC117575493|XP_034115618.1|DALB
OG0005813	LOC115757740|XP_030553984.1|DNOV	LOC117574042|XP_034113536.1|DALB
OG0005814	LOC115765737|XP_030565262.1|DNOV	LOC117575725|XP_034115958.1|DALB
OG0005815	LOC115760344|XP_030557486.1|DNOV	LOC117566882|XP_034102385.1|DALB
OG0005817	LOC115771856|XP_030573596.1|DNOV	LOC117573729|XP_034112990.1|DALB
OG0005818	LOC115765769|XP_030565301.1|DNOV	LOC117574369|XP_034114094.1|DALB
OG0005819	LOC115759436|XP_030556211.1|DNOV	LOC117575497|XP_034115631.1|DALB
OG0005820	LOC115759437|XP_030556212.1|DNOV	LOC117575498|XP_034115632.1|DALB
OG0005821	LOC115759582|XP_030556410.1|DNOV	LOC117573674|XP_034112894.1|DALB
OG0005822	LOC115760121|XP_030557177.1|DNOV	LOC117565041|XP_034099879.1|DALB
OG0005823	LOC115768319|XP_030568728.1|DNOV	LOC117568665|XP_034105363.1|DALB
OG0005824	LOC115761634|XP_030559324.1|DNOV	LOC117575275|XP_034115305.1|DALB
OG0005825	LOC115767224|XP_030567292.1|DNOV	LOC117570556|XP_034108173.1|DALB
OG0005826	LOC115760365|XP_030557513.1|DNOV	LOC117573146|XP_034111976.1|DALB
OG0005827	LOC115763902|XP_030562547.1|DNOV	LOC117576360|XP_034116941.1|DALB
OG0005828	LOC115769583|XP_030570319.1|DNOV	LOC117569359|XP_034106382.1|DALB
OG0005829	LOC115759561|XP_030556387.1|DNOV	LOC117574237|XP_034113842.1|DALB
OG0005830	LOC115762839|XP_030561073.1|DNOV	LOC117571842|XP_034110121.1|DALB
OG0005831	LOC115762893|XP_030561128.1|DNOV	LOC117566839|XP_034102314.1|DALB
OG0005832	LOC115762894|XP_030561129.1|DNOV	LOC117571660|XP_034109789.1|DALB
OG0005833	LOC115762904|XP_030561141.1|DNOV	LOC117571610|XP_034109719.1|DALB
OG0005834	LOC115762866|XP_030561100.1|DNOV	LOC117571623|XP_034109735.1|DALB
OG0005835	LOC115762602|XP_030560753.1|DNOV	LOC117571616|XP_034109728.1|DALB
OG0005836	LOC115771211|XP_030572670.1|DNOV	LOC117572463|XP_034111196.1|DALB
OG0005837	LOC115770850|XP_030572147.1|DNOV	LOC117576373|XP_034116959.1|DALB
OG0005838	LOC115758871|XP_030555523.1|DNOV	LOC117573503|XP_034112625.1|DALB
OG0005839	LOC115763423|XP_030561842.1|DNOV	LOC117564371|XP_034098979.1|DALB
OG0005840	LOC115764739|XP_030563815.1|DNOV	LOC117573334|XP_034112334.1|DALB
OG0005841	LOC115761259|XP_030558832.1|DNOV	LOC117576450|XP_034117112.1|DALB
OG0005842	LOC115765124|XP_030564380.1|DNOV	LOC117577922|XP_034118809.1|DALB
OG0005843	LOC115770044|XP_030570985.1|DNOV	LOC117566611|XP_034102042.1|DALB
OG0005844	LOC115771558|XP_030573163.1|DNOV	LOC117566980|XP_034102534.1|DALB
OG0005845	LOC115763667|XP_030562198.1|DNOV	LOC117574704|XP_034114507.1|DALB
OG0005846	LOC115770671|XP_030571899.1|DNOV	LOC117574503|XP_034114237.1|DALB
OG0005847	LOC115766122|XP_030565803.1|DNOV	LOC117576384|XP_034116981.1|DALB
OG0005848	LOC115767771|XP_030567954.1|DNOV	LOC117569362|XP_034106388.1|DALB
OG0005849	LOC115766821|XP_030566717.1|DNOV	LOC117572412|XP_034111134.1|DALB
OG0005850	LOC115766297|XP_030566031.1|DNOV	LOC117571721|XP_034109922.1|DALB
OG0005851	LOC115759891|XP_030556866.1|DNOV	LOC117563319|XP_034097470.1|DALB
OG0005852	LOC115761680|XP_030559396.1|DNOV	LOC117575492|XP_034115617.1|DALB
OG0005853	LOC115768898|XP_030569474.1|DNOV	LOC117575060|XP_034115037.1|DALB
OG0005854	LOC115763860|XP_030562494.1|DNOV	LOC117574586|XP_034114360.1|DALB
OG0005855	LOC115764253|XP_030563031.1|DNOV	LOC117568057|XP_034104343.1|DALB
OG0005856	LOC115768332|XP_030568750.1|DNOV	LOC117578167|XP_034119336.1|DALB
OG0005857	LOC115763869|XP_030562507.1|DNOV	LOC117573845|XP_034113205.1|DALB
OG0005858	LOC115761972|XP_030559875.1|DNOV	LOC117575036|XP_034115006.1|DALB
OG0005859	LOC115758533|XP_030555085.1|DNOV	LOC117563997|XP_034098478.1|DALB
OG0005860	LOC115761766|XP_030559539.1|DNOV	LOC117576663|XP_034117511.1|DALB
OG0005861	LOC115757749|XP_030554006.1|DNOV	LOC117576397|XP_034117003.1|DALB
OG0005862	LOC115762134|XP_030560104.1|DNOV	LOC117569595|XP_034106717.1|DALB
OG0005863	LOC115760556|XP_030557821.1|DNOV	LOC117566917|XP_034102429.1|DALB
OG0005864	LOC115770672|XP_030571915.1|DNOV	LOC117575419|XP_034115494.1|DALB
OG0005865	LOC115770778|XP_030572058.1|DNOV	LOC117576653|XP_034117484.1|DALB
OG0005866	LOC115758177|XP_030554578.1|DNOV	LOC117567449|XP_034103352.1|DALB
OG0005867	LOC115758796|XP_030555430.1|DNOV	LOC117566005|XP_034101314.1|DALB
OG0005868	LOC115762726|XP_030560920.1|DNOV	LOC117572646|XP_034111517.1|DALB
OG0005869	LOC115767785|XP_030567973.1|DNOV	LOC117577065|XP_034118076.1|DALB
OG0005870	LOC115767735|XP_030567907.1|DNOV	LOC117569917|XP_034107155.1|DALB
OG0005871	LOC115768788|XP_030569345.1|DNOV	LOC117572255|XP_034110847.1|DALB
OG0005872	LOC115761286|XP_030558870.1|DNOV	LOC117575690|XP_034115893.1|DALB
OG0005874	LOC115769158|XP_030569716.1|DNOV	LOC117578254|XP_034119565.1|DALB
OG0005875	LOC115764353|XP_030563175.1|DNOV	LOC117572660|XP_034111546.1|DALB
OG0005876	LOC115767982|XP_030568240.1|DNOV	LOC117565164|XP_034100042.1|DALB
OG0005877	LOC115768328|XP_030568745.1|DNOV	LOC117571742|XP_034109999.1|DALB
OG0005878	LOC115768587|XP_030569093.1|DNOV	LOC117578256|XP_034119566.1|DALB
OG0005879	LOC115766458|XP_030566250.1|DNOV	LOC117566028|XP_034101367.1|DALB
OG0005880	LOC115770148|XP_030571160.1|DNOV	LOC117571701|XP_034109890.1|DALB
OG0005881	LOC115770161|XP_030571180.1|DNOV	LOC117567352|XP_034103176.1|DALB
OG0005882	LOC115766387|XP_030566152.1|DNOV	LOC117573254|XP_034112227.1|DALB
OG0005883	LOC115768068|XP_030568380.1|DNOV	LOC117566998|XP_034102563.1|DALB
OG0005884	LOC115762716|XP_030560903.1|DNOV	LOC117571183|XP_034109103.1|DALB
OG0005885	LOC115766892|XP_030566828.1|DNOV	LOC117570230|XP_034107623.1|DALB
OG0005886	LOC115770186|XP_030571211.1|DNOV	LOC117572378|XP_034111037.1|DALB
OG0005887	LOC115770062|XP_030571018.1|DNOV	LOC117567343|XP_034103161.1|DALB
OG0005888	LOC115771488|XP_030573073.1|DNOV	LOC117572289|XP_034110890.1|DALB
OG0005889	LOC115765760|XP_030565286.1|DNOV	LOC117570540|XP_034108138.1|DALB
OG0005890	LOC115764415|XP_030563272.1|DNOV	LOC117577666|XP_034118444.1|DALB
OG0005891	LOC115767383|XP_030567507.1|DNOV	LOC117567357|XP_034103185.1|DALB
OG0005892	LOC115766289|XP_030566021.1|DNOV	LOC117569496|XP_034106570.1|DALB
OG0005893	LOC115770529|XP_030571688.1|DNOV	LOC117568700|XP_034105405.1|DALB
OG0005894	LOC115770530|XP_030571689.1|DNOV	LOC117568702|XP_034105406.1|DALB
OG0005895	LOC115770531|XP_030571691.1|DNOV	LOC117568703|XP_034105407.1|DALB
OG0005896	LOC115770228|XP_030571295.1|DNOV	LOC117571148|XP_034109043.1|DALB
OG0005897	LOC115770270|XP_030571351.1|DNOV	LOC117572158|XP_034110696.1|DALB
OG0005898	LOC115766439|XP_030566228.1|DNOV	LOC117566358|XP_034101743.1|DALB
OG0005899	LOC115759142|XP_030555854.1|DNOV	LOC117572123|XP_034110641.1|DALB
OG0005900	LOC115765934|XP_030565540.1|DNOV	LOC117566220|XP_034101655.1|DALB
OG0005901	LOC115760477|XP_030557672.1|DNOV	LOC117567772|XP_034103862.1|DALB
OG0005902	LOC115761022|XP_030558496.1|DNOV	LOC117571861|XP_034110147.1|DALB
OG0005903	LOC115770558|XP_030571731.1|DNOV	LOC117574556|XP_034114319.1|DALB
OG0005904	LOC115764798|XP_030563905.1|DNOV	LOC117573646|XP_034112854.1|DALB
OG0005905	LOC115768157|XP_030568515.1|DNOV	LOC117568014|XP_034104230.1|DALB
OG0005906	LOC115771436|XP_030573001.1|DNOV	LOC117567575|XP_034103542.1|DALB
OG0005907	LOC115770195|XP_030571217.1|DNOV	LOC117570191|XP_034107567.1|DALB
OG0005908	LOC115771501|XP_030573087.1|DNOV	LOC117571821|XP_034110083.1|DALB
OG0005909	LOC115768285|XP_030568687.1|DNOV, LOC115769777|XP_030570602.1|DNOV	LOC117570578|XP_034108211.1|DALB
OG0005910	LOC115767502|XP_030567673.1|DNOV	LOC117570169|XP_034107536.1|DALB
OG0005911	LOC115767499|XP_030567668.1|DNOV	LOC117570171|XP_034107538.1|DALB
OG0005912	LOC115767500|XP_030567669.1|DNOV	LOC117570172|XP_034107539.1|DALB
OG0005913	LOC115761622|XP_030559311.1|DNOV	LOC117573467|XP_034112583.1|DALB
OG0005914	LOC115760791|XP_030558147.1|DNOV	LOC117566714|XP_034102150.1|DALB
OG0005915	LOC115761052|XP_030558527.1|DNOV	LOC117572430|XP_034111146.1|DALB
OG0005916	LOC115761178|XP_030558704.1|DNOV	LOC117566699|XP_034102136.1|DALB
OG0005917	LOC115764491|XP_030563438.1|DNOV	LOC117571064|XP_034108923.1|DALB
OG0005918	LOC115766425|XP_030566209.1|DNOV	LOC117563451|XP_034098084.1|DALB
OG0005919	LOC115758185|XP_030554585.1|DNOV	LOC117566760|XP_034102194.1|DALB
OG0005920	LOC115758157|XP_030554554.1|DNOV	LOC117568073|XP_034104325.1|DALB
OG0005922	LOC115768862|XP_030569425.1|DNOV	LOC117577583|XP_034118317.1|DALB
OG0005923	LOC115768427|XP_030568852.1|DNOV	LOC117570565|XP_034108186.1|DALB
OG0005924	LOC115771426|XP_030572989.1|DNOV	LOC117568583|XP_034105207.1|DALB
OG0005925	LOC115769799|XP_030570630.1|DNOV	LOC117570541|XP_034108146.1|DALB
OG0005926	LOC115765281|XP_030564631.1|DNOV	LOC117572984|XP_034111821.1|DALB
OG0005927	LOC115765665|XP_030565182.1|DNOV	LOC117576250|XP_034116766.1|DALB
OG0005928	LOC115764304|XP_030563099.1|DNOV	LOC117574463|XP_034114194.1|DALB
OG0005929	LOC115768077|XP_030568401.1|DNOV	LOC117570187|XP_034107561.1|DALB
OG0005930	LOC115757862|XP_030554157.1|DNOV	LOC117566701|XP_034102138.1|DALB
OG0005931	LOC115758023|XP_030554387.1|DNOV	LOC117570639|XP_034108300.1|DALB
OG0005932	LOC115771725|XP_030573413.1|DNOV	LOC117568402|XP_034104925.1|DALB
OG0005933	LOC115764585|XP_030563595.1|DNOV	LOC117568802|XP_034105553.1|DALB
OG0005934	LOC115761995|XP_030559926.1|DNOV	LOC117566909|XP_034102419.1|DALB
OG0005935	LOC115771400|XP_030572950.1|DNOV	LOC117570708|XP_034108405.1|DALB
OG0005936	LOC115760181|XP_030557269.1|DNOV	LOC117563261|XP_034097375.1|DALB
OG0005937	LOC115771402|XP_030572958.1|DNOV	LOC117569786|XP_034106977.1|DALB
OG0005938	LOC115764466|XP_030563367.1|DNOV	LOC117569541|XP_034106635.1|DALB
OG0005939	LOC115765184|XP_030564473.1|DNOV	LOC117577652|XP_034118430.1|DALB
OG0005940	LOC115766516|XP_030566340.1|DNOV	LOC117568077|XP_034104338.1|DALB
OG0005941	LOC115758178|XP_030554579.1|DNOV	LOC117567627|XP_034103610.1|DALB
OG0005942	LOC115758169|XP_030554570.1|DNOV	LOC117567420|XP_034103304.1|DALB
OG0005943	LOC115758170|XP_030554571.1|DNOV	LOC117568567|XP_034105186.1|DALB
OG0005944	LOC115758291|XP_030554717.1|DNOV	LOC117572766|XP_034111745.1|DALB
OG0005945	LOC115761896|XP_030559766.1|DNOV	LOC117567407|XP_034103264.1|DALB
OG0005946	LOC115764507|XP_030563458.1|DNOV	LOC117568557|XP_034105173.1|DALB
OG0005947	LOC115766586|XP_030566432.1|DNOV	LOC117568951|XP_034105781.1|DALB
OG0005948	LOC115771471|XP_030573054.1|DNOV	LOC117568125|XP_034104420.1|DALB
OG0005949	LOC115769553|XP_030570257.1|DNOV	LOC117569661|XP_034106798.1|DALB
OG0005950	LOC115759262|XP_030556024.1|DNOV	LOC117566186|XP_034101583.1|DALB
OG0005951	LOC115769880|XP_030570744.1|DNOV	LOC117568127|XP_034104422.1|DALB
OG0005952	LOC115758721|XP_030555332.1|DNOV	LOC117566185|XP_034101581.1|DALB
OG0005953	LOC115768563|XP_030569038.1|DNOV	LOC117564742|XP_034099523.1|DALB
OG0005954	LOC115765943|XP_030565549.1|DNOV	LOC117564437|XP_034099065.1|DALB
OG0005955	LOC115761697|XP_030559427.1|DNOV	LOC117573736|XP_034113005.1|DALB
OG0005956	LOC115765539|XP_030565026.1|DNOV	LOC117567328|XP_034103128.1|DALB
OG0005957	LOC115770777|XP_030572057.1|DNOV	LOC117576652|XP_034117483.1|DALB
OG0005958	LOC115764638|XP_030563667.1|DNOV	LOC117575829|XP_034116124.1|DALB
OG0005959	LOC115759864|XP_030556831.1|DNOV	LOC117565830|XP_034101030.1|DALB
OG0005960	LOC115765192|XP_030564479.1|DNOV	LOC117573026|XP_034111825.1|DALB
OG0005961	LOC115757976|XP_030554317.1|DNOV	LOC117570161|XP_034107520.1|DALB
OG0005962	LOC115762106|XP_030560071.1|DNOV	LOC117571119|XP_034109006.1|DALB
OG0005963	LOC115759016|XP_030555688.1|DNOV	LOC117565218|XP_034100118.1|DALB
OG0005964	LOC115761718|XP_030559460.1|DNOV	LOC117570584|XP_034108218.1|DALB
OG0005965	LOC115764001|XP_030562684.1|DNOV	LOC117571786|XP_034110036.1|DALB
OG0005966	LOC115759377|XP_030556145.1|DNOV	LOC117567639|XP_034103635.1|DALB
OG0005967	LOC115766540|XP_030566369.1|DNOV	LOC117572747|XP_034111715.1|DALB
OG0005968	LOC115766510|XP_030566328.1|DNOV	LOC117570219|XP_034107608.1|DALB
OG0005969	LOC115757943|XP_030554278.1|DNOV	LOC117567697|XP_034103718.1|DALB
OG0005970	LOC115762914|XP_030561155.1|DNOV	LOC117566369|XP_034101758.1|DALB
OG0005971	LOC115757808|XP_030554090.1|DNOV	LOC117572085|XP_034110572.1|DALB
OG0005972	LOC115771509|XP_030573100.1|DNOV	LOC117572632|XP_034111484.1|DALB
OG0005973	LOC115769129|XP_030569698.1|DNOV	LOC117571801|XP_034110059.1|DALB
OG0005974	LOC115770527|XP_030571686.1|DNOV	LOC117571274|XP_034109228.1|DALB
OG0005975	LOC115771511|XP_030573106.1|DNOV	LOC117572634|XP_034111487.1|DALB
OG0005976	LOC115764686|XP_030563735.1|DNOV	LOC117575311|XP_034115356.1|DALB, LOC117575310|XP_034115355.1|DALB
OG0005977	LOC115762111|XP_030560075.1|DNOV	LOC117568333|XP_034104808.1|DALB
OG0005978	LOC115757790|XP_030554063.1|DNOV	LOC117569980|XP_034107249.1|DALB
OG0005979	LOC115761621|XP_030559314.1|DNOV	LOC117571733|XP_034109943.1|DALB
OG0005980	LOC115760331|XP_030557479.1|DNOV	LOC117567912|XP_034104081.1|DALB
OG0005981	LOC115766809|XP_030566694.1|DNOV	LOC117563229|XP_034097325.1|DALB
OG0005982	LOC115761930|XP_030559825.1|DNOV	LOC117572122|XP_034110640.1|DALB
OG0005983	LOC115768775|XP_030569327.1|DNOV	LOC117578325|XP_034119678.1|DALB
OG0005984	LOC115766397|XP_030566174.1|DNOV	LOC117564890|XP_034099732.1|DALB
OG0005985	LOC115768300|XP_030568705.1|DNOV	LOC117569155|XP_034106109.1|DALB
OG0005986	LOC115768885|XP_030569457.1|DNOV	LOC117574939|XP_034114883.1|DALB
OG0005987	LOC115769097|XP_030569667.1|DNOV	LOC117578268|XP_034119580.1|DALB
OG0005988	LOC115758228|XP_030554639.1|DNOV	LOC117567213|XP_034102933.1|DALB
OG0005989	LOC115757837|XP_030554129.1|DNOV	LOC117566354|XP_034101732.1|DALB
OG0005990	LOC115757875|XP_030554174.1|DNOV	LOC117568252|XP_034104623.1|DALB
OG0005991	LOC115764511|XP_030563467.1|DNOV	LOC117568800|XP_034105551.1|DALB
OG0005992	LOC115770500|XP_030571654.1|DNOV	LOC117570974|XP_034108809.1|DALB
OG0005993	LOC115770501|XP_030571655.1|DNOV	LOC117570975|XP_034108810.1|DALB
OG0005994	LOC115771526|XP_030573123.1|DNOV	LOC117571022|XP_034108872.1|DALB
OG0005995	LOC115771534|XP_030573132.1|DNOV	LOC117569017|XP_034105896.1|DALB
OG0005996	LOC115769387|XP_030570042.1|DNOV	LOC117569924|XP_034107166.1|DALB
OG0005997	LOC115772025|XP_030573819.1|DNOV	LOC117568947|XP_034105778.1|DALB
OG0005998	LOC115770035|XP_030570961.1|DNOV	LOC117568244|XP_034104613.1|DALB
OG0005999	LOC115770839|XP_030572133.1|DNOV	LOC117575048|XP_034115022.1|DALB
OG0006000	LOC115763100|XP_030561435.1|DNOV	LOC117566345|XP_034101718.1|DALB
OG0006001	LOC115769456|XP_030570128.1|DNOV	LOC117569055|XP_034105957.1|DALB
OG0006002	LOC115761537|XP_030559174.1|DNOV	LOC117568315|XP_034104762.1|DALB
OG0006003	LOC115770104|XP_030571080.1|DNOV	LOC117569536|XP_034106630.1|DALB
OG0006004	LOC115763750|XP_030562315.1|DNOV	LOC117575553|XP_034115705.1|DALB
OG0006005	LOC115762186|XP_030560168.1|DNOV	LOC117566929|XP_034102442.1|DALB
OG0006006	LOC115762265|XP_030560289.1|DNOV	LOC117570857|XP_034108628.1|DALB
OG0006007	LOC115767454|XP_030567615.1|DNOV	LOC117569200|XP_034106159.1|DALB
OG0006008	LOC115760295|XP_030557438.1|DNOV	LOC117578390|XP_034119723.1|DALB
OG0006009	LOC115770505|XP_030571660.1|DNOV	LOC117568129|XP_034104424.1|DALB
OG0006010	LOC115771382|XP_030572926.1|DNOV	LOC117571456|XP_034109496.1|DALB
OG0006011	LOC115762549|XP_030560683.1|DNOV	LOC117569751|XP_034106933.1|DALB
OG0006012	LOC115768994|XP_030569566.1|DNOV	LOC117570549|XP_034108162.1|DALB
OG0006013	LOC115760729|XP_030558063.1|DNOV	LOC117570526|XP_034108120.1|DALB
OG0006014	LOC115770468|XP_030571606.1|DNOV	LOC117567733|XP_034103790.1|DALB
OG0006015	LOC115759093|XP_030555790.1|DNOV	LOC117569398|XP_034106425.1|DALB
OG0006016	LOC115764583|XP_030563592.1|DNOV	LOC117568795|XP_034105546.1|DALB
OG0006017	LOC115757995|XP_030554348.1|DNOV	LOC117569806|XP_034107011.1|DALB
OG0006018	LOC115764441|XP_030563309.1|DNOV	LOC117566490|XP_034101914.1|DALB
OG0006019	LOC115764464|XP_030563365.1|DNOV	LOC117571335|XP_034109319.1|DALB
OG0006020	LOC115770221|XP_030571281.1|DNOV	LOC117570489|XP_034108071.1|DALB
OG0006021	LOC115770287|XP_030571382.1|DNOV	LOC117567381|XP_034103217.1|DALB
OG0006022	LOC115763364|XP_030561752.1|DNOV	LOC117565149|XP_034100019.1|DALB
OG0006023	LOC115763903|XP_030562548.1|DNOV	LOC117576361|XP_034116942.1|DALB
OG0006024	LOC115765171|XP_030564451.1|DNOV	LOC117578157|XP_034119271.1|DALB
OG0006025	LOC115757957|XP_030554292.1|DNOV	LOC117567039|XP_034102638.1|DALB
OG0006027	LOC115760456|XP_030557633.1|DNOV	LOC117567889|XP_034104051.1|DALB
OG0006028	LOC115760567|XP_030557841.1|DNOV	LOC117570084|XP_034107416.1|DALB
OG0006029	LOC115764499|XP_030563448.1|DNOV	LOC117568801|XP_034105552.1|DALB
OG0006030	LOC115761964|XP_030559865.1|DNOV	LOC117575551|XP_034115703.1|DALB
OG0006031	LOC115757846|XP_030554140.1|DNOV	LOC117569634|XP_034106764.1|DALB
OG0006032	LOC115765254|XP_030564591.1|DNOV	LOC117568337|XP_034105221.1|DALB
OG0006033	LOC115758003|XP_030554360.1|DNOV	LOC117569829|XP_034107045.1|DALB
OG0006035	LOC115770834|XP_030572129.1|DNOV	LOC117575884|XP_034116214.1|DALB
OG0006036	LOC115763554|XP_030562032.1|DNOV	LOC117563536|XP_034097806.1|DALB
OG0006037	LOC115758257|XP_030554672.1|DNOV	LOC117567796|XP_034103911.1|DALB
OG0006038	LOC115765704|XP_030565226.1|DNOV	LOC117575349|XP_034115405.1|DALB
OG0006039	LOC115767432|XP_030567584.1|DNOV	LOC117570203|XP_034107582.1|DALB
OG0006040	LOC115758021|XP_030554385.1|DNOV	LOC117569993|XP_034107264.1|DALB
OG0006041	LOC115768979|XP_030569555.1|DNOV	LOC117577629|XP_034118386.1|DALB
OG0006042	LOC115758026|XP_030554390.1|DNOV	LOC117567296|XP_034103064.1|DALB
OG0006043	LOC115769738|XP_030570537.1|DNOV	LOC117566362|XP_034101746.1|DALB
OG0006044	LOC115767039|XP_030567028.1|DNOV	LOC117578261|XP_034119573.1|DALB
OG0006045	LOC115767447|XP_030567604.1|DNOV	LOC117567607|XP_034103586.1|DALB
OG0006046	LOC115760487|XP_030557695.1|DNOV	LOC117568159|XP_034104469.1|DALB
OG0006047	LOC115770042|XP_030570982.1|DNOV	LOC117568369|XP_034104859.1|DALB
OG0006048	LOC115769004|XP_030569577.1|DNOV	LOC117567261|XP_034103002.1|DALB
OG0006049	LOC115758909|XP_030555565.1|DNOV, LOC115767264|XP_030567349.1|DNOV	LOC117577618|XP_034118362.1|DALB
OG0006050	LOC115771612|XP_030573241.1|DNOV	LOC117576534|XP_034117249.1|DALB
OG0006051	LOC115766888|XP_030566819.1|DNOV	LOC117577750|XP_034118593.1|DALB
OG0006052	LOC115764492|XP_030563439.1|DNOV	LOC117568496|XP_034105077.1|DALB
OG0006053	LOC115762831|XP_030561058.1|DNOV	LOC117572353|XP_034111005.1|DALB
OG0006054	LOC115766728|XP_030566545.1|DNOV	LOC117573164|XP_034112016.1|DALB
OG0006055	LOC115771733|XP_030573419.1|DNOV	LOC117576009|XP_034116407.1|DALB, LOC117576008|XP_034116406.1|DALB
OG0006056	LOC115758027|XP_030554396.1|DNOV	LOC117568101|XP_034104374.1|DALB
OG0006057	LOC115769602|XP_030570350.1|DNOV	LOC117568743|XP_034105455.1|DALB
OG0006058	LOC115764076|XP_030562784.1|DNOV	LOC117576716|XP_034117626.1|DALB
OG0006059	LOC115769749|XP_030570556.1|DNOV	LOC117567028|XP_034102620.1|DALB
OG0006060	LOC115769757|XP_030570571.1|DNOV	LOC117567034|XP_034102629.1|DALB
OG0006061	LOC115767877|XP_030568099.1|DNOV	LOC117564022|XP_034098517.1|DALB
OG0006062	LOC115765784|XP_030565318.1|DNOV	LOC117575015|XP_034114983.1|DALB
OG0006063	LOC115763607|XP_030562095.1|DNOV	LOC117565353|XP_034100302.1|DALB
