Orthogroup	DNOV.longest_only	DMEL.longest_only
OG0004019	LOC115759779|XP_030556706.1|DNOV	Rhau|NP_610056.1|DMEL
OG0004020	LOC115758863|XP_030555512.1|DNOV	SerRS|NP_608743.2|DMEL
OG0004021	LOC115759023|XP_030555695.1|DNOV	CG3542|NP_608738.1|DMEL
OG0004022	LOC115758402|XP_030554909.1|DNOV	heix|NP_523581.1|DMEL
OG0004023	LOC115767424|XP_030567560.1|DNOV	CG15905|NP_611436.2|DMEL
OG0004024	LOC115760042|XP_030557070.1|DNOV	Trpgamma|NP_001137830.2|DMEL
OG0004025	LOC115760072|XP_030557111.1|DNOV	Fkbp59|NP_524895.2|DMEL
OG0004026	LOC115759037|XP_030555719.1|DNOV	aop|NP_722766.1|DMEL
OG0004027	LOC115764448|XP_030563317.1|DNOV	CG33680|NP_001027448.1|DMEL
OG0004028	LOC115763494|XP_030561946.1|DNOV	obst-E|NP_723116.1|DMEL
OG0004029	LOC115763413|XP_030561825.1|DNOV	Agpat2|NP_609231.2|DMEL
OG0004030	LOC115758024|XP_030554393.1|DNOV	Stoml2|NP_001261161.1|DMEL
OG0004031	LOC115759252|XP_030556013.1|DNOV	CG17211|NP_609552.1|DMEL
OG0004032	LOC115763610|XP_030562098.1|DNOV	cta|NP_001036421.1|DMEL
OG0004033	LOC115763586|XP_030562065.1|DNOV	CG5853|NP_788019.1|DMEL
OG0004034	LOC115766011|XP_030565643.1|DNOV	CG10600|NP_001137839.1|DMEL
OG0004035	LOC115758395|XP_030554888.1|DNOV	Rtnl1|NP_001162875.1|DMEL
OG0004036	LOC115763138|XP_030561442.1|DNOV	Syt1|NP_523460.2|DMEL
OG0004037	LOC115758858|XP_030555506.1|DNOV	Tor|NP_001260427.1|DMEL
OG0004038	LOC115765911|XP_030565517.1|DNOV	dbe|NP_477240.1|DMEL
OG0004039	LOC115759955|XP_030556958.1|DNOV	eys|NP_001259924.2|DMEL
OG0004040	LOC115759544|XP_030556362.1|DNOV	CG13531|NP_611726.1|DMEL
OG0004041	LOC115765274|XP_030564624.1|DNOV	Larp7|NP_524795.2|DMEL
OG0004042	LOC115771066|XP_030572478.1|DNOV	CG8549|NP_648057.2|DMEL
OG0004043	LOC115760093|XP_030557137.1|DNOV	EMC3|NP_609444.1|DMEL
OG0004044	LOC115768816|XP_030569374.1|DNOV	Hira|NP_572401.2|DMEL
OG0004045	LOC115763023|XP_030561281.1|DNOV	ATPsynG|NP_001036353.1|DMEL
OG0004046	LOC115765843|XP_030565429.1|DNOV	Ets21C|NP_523445.1|DMEL
OG0004047	LOC115759836|XP_030556789.1|DNOV	Tom70|NP_609536.1|DMEL
OG0004048	LOC115768560|XP_030569034.1|DNOV	CG3036|NP_608873.1|DMEL
OG0004049	LOC115758952|XP_030555611.1|DNOV	CG33635|NP_001027215.1|DMEL
OG0004050	LOC115759797|XP_030556738.1|DNOV	CG10431|NP_609924.2|DMEL
OG0004051	LOC115758536|XP_030555089.1|DNOV	Dlg5|NP_609505.1|DMEL
OG0004052	LOC115766816|XP_030566711.1|DNOV	CG15373|NP_001097013.2|DMEL
OG0004053	LOC115762252|XP_030560264.1|DNOV	Vhl|NP_524986.1|DMEL
OG0004054	LOC115767719|XP_030567884.1|DNOV	IFT46|NP_609890.2|DMEL
OG0004055	LOC115761830|XP_030559632.1|DNOV	CG12420|NP_649985.1|DMEL
OG0004056	LOC115764772|XP_030563872.1|DNOV	CG14636|NP_001036655.1|DMEL
OG0004057	LOC115769089|XP_030569663.1|DNOV	Rpn1|NP_649158.1|DMEL
OG0004058	LOC115769349|XP_030569976.1|DNOV	Girdin|NP_647780.1|DMEL
OG0004059	LOC115763835|XP_030562454.1|DNOV	DNApol-alpha180|NP_536736.2|DMEL
OG0004060	LOC115765776|XP_030565308.1|DNOV	CG17726|NP_650054.2|DMEL
OG0004061	LOC115766869|XP_030566789.1|DNOV	CG1578|NP_001285140.1|DMEL
OG0004062	LOC115767661|XP_030567809.1|DNOV	Rap1|NP_476857.1|DMEL
OG0004063	LOC115766392|XP_030566164.1|DNOV	tko|NP_001245490.1|DMEL
OG0004064	LOC115771407|XP_030572967.1|DNOV	elgi|NP_648816.1|DMEL
OG0004065	LOC115758714|XP_030555357.1|DNOV	Vrp1|NP_001097406.1|DMEL
OG0004066	LOC115764227|XP_030563005.1|DNOV	Blos1|NP_725401.2|DMEL
OG0004067	LOC115768751|XP_030569299.1|DNOV	FucT6|NP_572740.1|DMEL
OG0004068	LOC115770940|XP_030572260.1|DNOV	Mst85C|NP_477476.1|DMEL
OG0004069	LOC115770931|XP_030572248.1|DNOV	Kdm2|NP_649864.2|DMEL
OG0004070	LOC115767150|XP_030567181.1|DNOV	Gr63a|NP_001137883.1|DMEL
OG0004071	LOC115770439|XP_030571573.1|DNOV	Srp68|NP_648273.1|DMEL
OG0004072	LOC115770332|XP_030571430.1|DNOV	CG5644|NP_648274.1|DMEL
OG0004073	LOC115768169|XP_030568527.1|DNOV	CG7772|NP_573257.1|DMEL
OG0004074	LOC115761527|XP_030559162.1|DNOV	dnr1|NP_001261137.1|DMEL
OG0004075	LOC115764573|XP_030563571.1|DNOV	cbs|NP_610875.1|DMEL
OG0004076	LOC115764572|XP_030563563.1|DNOV	cnn|NP_001246293.1|DMEL
OG0004077	LOC115759870|XP_030556840.1|DNOV	poe|NP_476986.1|DMEL
OG0004078	LOC115765728|XP_030565251.1|DNOV	Sld5|NP_651457.1|DMEL
OG0004079	LOC115764341|XP_030563154.1|DNOV	CG9657|NP_572397.1|DMEL
OG0004080	LOC115760822|XP_030558204.1|DNOV	RpS15|NP_611136.1|DMEL
OG0004081	LOC115758120|XP_030554536.1|DNOV	Pcf11|NP_610999.4|DMEL
OG0004082	LOC115766737|XP_030566560.1|DNOV	CG4038|NP_477043.1|DMEL
OG0004083	LOC115764847|XP_030563958.1|DNOV	LSm3|NP_732931.1|DMEL
OG0004084	LOC115771424|XP_030572985.1|DNOV	ash1|NP_524160.2|DMEL
OG0004085	LOC115765701|XP_030565221.1|DNOV	CG10324|NP_650571.2|DMEL
OG0004086	LOC115765018|XP_030564231.1|DNOV	TTLL6B|NP_651549.1|DMEL
OG0004087	LOC115768873|XP_030569440.1|DNOV	CG1582|NP_572663.1|DMEL
OG0004088	LOC115772005|XP_030573797.1|DNOV	CAH9|NP_651535.1|DMEL
OG0004089	LOC115764382|XP_030563205.1|DNOV	CHES-1-like|NP_996362.2|DMEL
OG0004090	LOC115770635|XP_030571840.1|DNOV	BRWD3|NP_732982.1|DMEL
OG0004091	LOC115764827|XP_030563936.1|DNOV	CG6974|NP_650414.1|DMEL
OG0004092	LOC115767575|XP_030567721.1|DNOV	Setd3|NP_727144.1|DMEL
OG0004094	LOC115769060|XP_030569634.1|DNOV	CG6414|NP_570089.1|DMEL
OG0004095	LOC115767933|XP_030568166.1|DNOV	CG14721|NP_650110.3|DMEL
OG0004096	LOC115765020|XP_030564233.1|DNOV	pll|NP_476971.1|DMEL
OG0004097	LOC115767956|XP_030568209.1|DNOV	ste14|NP_648623.1|DMEL
OG0004098	LOC115770236|XP_030571300.1|DNOV, LOC115760222|XP_030557686.1|DNOV	CG14905|NP_650569.1|DMEL
OG0004099	LOC115763886|XP_030562523.1|DNOV	ctrip|NP_649496.3|DMEL
OG0004100	LOC115763718|XP_030562270.1|DNOV	opa|NP_001368991.1|DMEL
OG0004101	LOC115763799|XP_030562403.1|DNOV	Gnf1|NP_001014605.1|DMEL
OG0004102	LOC115763908|XP_030562574.1|DNOV	Cdep|NP_001097685.2|DMEL
OG0004103	LOC115765790|XP_030565335.1|DNOV	Vps2|NP_651455.1|DMEL
OG0004104	LOC115761529|XP_030559160.1|DNOV	CG4374|NP_651146.2|DMEL
OG0004105	LOC115771399|XP_030572949.1|DNOV	l_3_72Ab|NP_648818.3|DMEL
OG0004106	LOC115771527|XP_030573125.1|DNOV	Arv1|NP_730651.1|DMEL
OG0004107	LOC115770972|XP_030572296.1|DNOV	ProRS-m|NP_647737.1|DMEL
OG0004108	LOC115766260|XP_030565979.1|DNOV, LOC115766051|XP_030565691.1|DNOV	Set|NP_650438.2|DMEL
OG0004109	LOC115770637|XP_030571844.1|DNOV	CG5728|NP_651245.1|DMEL
OG0004110	LOC115771450|XP_030573024.1|DNOV	RpLP0|NP_524211.1|DMEL
OG0004111	LOC115763899|XP_030562542.1|DNOV	CG5028|NP_001097922.1|DMEL
OG0004112	LOC115770758|XP_030572031.1|DNOV	CG6154|NP_733146.2|DMEL
OG0004113	LOC115768295|XP_030568700.1|DNOV	Sep1|NP_523430.1|DMEL
OG0004114	LOC115768580|XP_030569084.1|DNOV	Snx27|NP_727023.1|DMEL
OG0004115	LOC115768586|XP_030569092.1|DNOV	AdamTS-B|NP_572247.2|DMEL
OG0004116	LOC115763826|XP_030562439.1|DNOV	RASSF8|NP_651411.1|DMEL
OG0004117	LOC115758870|XP_030555522.1|DNOV	CG7379|NP_650656.1|DMEL
OG0004118	LOC115767493|XP_030567661.1|DNOV	Rab4|NP_523777.1|DMEL
OG0004119	LOC115765341|XP_030564711.1|DNOV, LOC115765651|XP_030565168.1|DNOV	Cbp20|NP_524396.1|DMEL
OG0004120	LOC115766200|XP_030565910.1|DNOV	ear|NP_001262595.1|DMEL
OG0004121	LOC115766980|XP_030566936.1|DNOV	CG13707|NP_001246634.1|DMEL
OG0004122	LOC115766253|XP_030565973.1|DNOV, LOC115766073|XP_030565738.1|DNOV	mRpS10|NP_524355.2|DMEL
OG0004123	LOC115765690|XP_030565208.1|DNOV	E2f1|NP_001262809.1|DMEL
OG0004124	LOC115767394|XP_030567518.1|DNOV	hep|NP_001368982.1|DMEL
OG0004125	LOC115761237|XP_030558791.1|DNOV	RpL32|NP_733339.1|DMEL
OG0004126	LOC115761333|XP_030558926.1|DNOV	Axn|NP_733336.1|DMEL
OG0004127	LOC115763357|XP_030561742.1|DNOV	RpL13|NP_523530.1|DMEL
OG0004128	LOC115759526|XP_030556335.1|DNOV	CG31249|NP_732262.1|DMEL
OG0004129	LOC115761122|XP_030558619.1|DNOV	Mtor|NP_477067.2|DMEL
OG0004130	LOC115766488|XP_030566310.1|DNOV	Dop2R|NP_001014758.2|DMEL
OG0004131	LOC115770731|XP_030571993.1|DNOV	CG5916|NP_650524.1|DMEL
OG0004132	LOC115769773|XP_030570598.1|DNOV	CG2162|NP_001163332.2|DMEL
OG0004133	LOC115760297|XP_030557444.1|DNOV	Hacd1|NP_609534.1|DMEL
OG0004134	LOC115760405|XP_030557572.1|DNOV	Ythdf|NP_651322.1|DMEL
OG0004135	LOC115770647|XP_030571868.1|DNOV	cic|NP_001262755.1|DMEL
OG0004136	LOC115763856|XP_030562491.1|DNOV	Pbp95|NP_649760.1|DMEL
OG0004137	LOC115760921|XP_030558355.1|DNOV	Pdrg1|NP_610538.1|DMEL
OG0004138	LOC115762934|XP_030561175.1|DNOV	Smn|NP_524112.1|DMEL
OG0004139	LOC115768065|XP_030568375.1|DNOV	CG10793|NP_570054.2|DMEL
OG0004140	LOC115768982|XP_030569557.1|DNOV	CG4593|NP_572377.2|DMEL
OG0004141	LOC115757909|XP_030554224.1|DNOV	side-VIII|NP_001097382.2|DMEL
OG0004142	LOC115767326|XP_030567429.1|DNOV	Coq8|NP_572836.1|DMEL
OG0004143	LOC115764673|XP_030563720.1|DNOV	Aos1|NP_650198.1|DMEL
OG0004144	LOC115759778|XP_030556704.1|DNOV	Srp54|NP_477347.1|DMEL
OG0004145	LOC115770991|XP_030572343.1|DNOV	Sbp2|NP_648204.1|DMEL
OG0004146	LOC115770720|XP_030571978.1|DNOV	Hmt-1|NP_650503.1|DMEL
OG0004147	LOC115763606|XP_030562094.1|DNOV	CG4709|NP_609331.1|DMEL
OG0004148	LOC115761502|XP_030559129.1|DNOV	CG14395|NP_650222.2|DMEL
OG0004149	LOC115763731|XP_030562288.1|DNOV	CG31176|NP_732650.1|DMEL
OG0004150	LOC115761773|XP_030559563.1|DNOV	Mau2|NP_650428.1|DMEL
OG0004151	LOC115772087|XP_030573905.1|DNOV	pasha|NP_651879.1|DMEL
OG0004152	LOC115767944|XP_030568183.1|DNOV	CG14669|NP_649537.5|DMEL
OG0004153	LOC115764443|XP_030563359.1|DNOV	san|NP_524779.1|DMEL
OG0004154	LOC115762624|XP_030560784.1|DNOV	TMS1|NP_001261947.1|DMEL
OG0004155	LOC115761645|XP_030559339.1|DNOV	rec|NP_732072.1|DMEL
OG0004156	LOC115766214|XP_030565925.1|DNOV	CG6912|NP_650419.1|DMEL
OG0004157	LOC115766416|XP_030566197.1|DNOV	CG8028|NP_001097031.2|DMEL
OG0004158	LOC115770352|XP_030571450.1|DNOV	nerfin-1|NP_524783.1|DMEL
OG0004159	LOC115759625|XP_030556470.1|DNOV	CG11858|NP_651364.1|DMEL
OG0004160	LOC115767659|XP_030567807.1|DNOV	HBS1|NP_652729.2|DMEL
OG0004161	LOC115766096|XP_030565765.1|DNOV	SelR|NP_731523.1|DMEL
OG0004162	LOC115770660|XP_030571886.1|DNOV	CG8149|NP_649898.1|DMEL
OG0004163	LOC115766165|XP_030565868.1|DNOV	Dh44|NP_649922.2|DMEL
OG0004164	LOC115764844|XP_030563952.1|DNOV	CG34357|NP_001356914.1|DMEL
OG0004165	LOC115772060|XP_030573867.1|DNOV	Tango11|NP_726111.1|DMEL
OG0004166	LOC115762601|XP_030560756.1|DNOV	CG3803|NP_611855.1|DMEL
OG0004167	LOC115763700|XP_030562249.1|DNOV	CG8032|NP_649811.1|DMEL
OG0004168	LOC115761975|XP_030559878.1|DNOV	CG6695|NP_651276.2|DMEL
OG0004169	LOC115767192|XP_030567243.1|DNOV	CG9650|NP_001356899.1|DMEL
OG0004170	LOC115758552|XP_030555109.1|DNOV, LOC115767079|XP_030567083.1|DNOV	CG1737|NP_572711.2|DMEL
OG0004171	LOC115768609|XP_030569123.1|DNOV	XRCC1|NP_572217.1|DMEL
OG0004172	LOC115765251|XP_030564585.1|DNOV	Fur2|NP_727963.1|DMEL
OG0004173	LOC115767456|XP_030567617.1|DNOV	CG10731|NP_001286477.1|DMEL
OG0004174	LOC115764559|XP_030563540.1|DNOV	Vmat|NP_001014525.1|DMEL
OG0004175	LOC115758161|XP_030554560.1|DNOV	CG6665|NP_725632.1|DMEL
OG0004176	LOC115767158|XP_030567193.1|DNOV	CG7083|NP_648211.1|DMEL
OG0004177	LOC115766150|XP_030565847.1|DNOV	CG42788|NP_731964.2|DMEL
OG0004178	LOC115767937|XP_030568169.1|DNOV	osa|NP_524392.2|DMEL
OG0004179	LOC115768486|XP_030568929.1|DNOV	Pgd|NP_476860.2|DMEL
OG0004180	LOC115763751|XP_030562316.1|DNOV	MICU3|NP_001262741.1|DMEL
OG0004181	LOC115764606|XP_030563609.1|DNOV	CG10208|NP_651186.1|DMEL
OG0004182	LOC115771252|XP_030572716.1|DNOV	Ncc69|NP_001261758.1|DMEL
OG0004183	LOC115771141|XP_030572571.1|DNOV	CrzR|NP_001261755.1|DMEL
OG0004184	LOC115762733|XP_030560927.1|DNOV	Chd64|NP_647860.1|DMEL
OG0004185	LOC115758859|XP_030555507.1|DNOV	CG9934|NP_609597.1|DMEL
OG0004186	LOC115768864|XP_030569428.1|DNOV	Pgam5|NP_569951.1|DMEL
OG0004187	LOC115763848|XP_030562477.1|DNOV	Rsbp15|NP_650164.1|DMEL
OG0004188	LOC115766244|XP_030565967.1|DNOV, LOC115766054|XP_030565692.1|DNOV	Cp190|NP_524359.2|DMEL
OG0004189	LOC115766240|XP_030565962.1|DNOV, LOC115766055|XP_030565696.1|DNOV	MRG15|NP_001262588.1|DMEL
OG0004190	LOC115761755|XP_030559518.1|DNOV	Syt4|NP_477464.1|DMEL
OG0004191	LOC115761758|XP_030559523.1|DNOV	CG10050|NP_649713.1|DMEL
OG0004192	LOC115765640|XP_030565158.1|DNOV	sqz|NP_524403.1|DMEL
OG0004193	LOC115768615|XP_030569131.1|DNOV	CG32683|NP_727419.1|DMEL
OG0004194	LOC115765739|XP_030565263.1|DNOV	CG7183|NP_650692.2|DMEL
OG0004195	LOC115767962|XP_030568221.1|DNOV	Grip128|NP_573030.2|DMEL
OG0004196	LOC115764964|XP_030564149.1|DNOV	Sirt7|NP_651664.2|DMEL
OG0004197	LOC115767879|XP_030568101.1|DNOV	CG5276|NP_650074.1|DMEL
OG0004198	LOC115765766|XP_030565292.1|DNOV	Karybeta3|NP_524226.1|DMEL
OG0004199	LOC115770915|XP_030572223.1|DNOV	CG14880|NP_650538.1|DMEL
OG0004200	LOC115761453|XP_030559083.1|DNOV	LBR|NP_726114.1|DMEL
OG0004201	LOC115761230|XP_030558782.1|DNOV	dgt6|NP_651671.1|DMEL
OG0004202	LOC115771877|XP_030573621.1|DNOV	CG4813|NP_651088.1|DMEL
OG0004203	LOC115770697|XP_030571953.1|DNOV	Fer2|NP_001287359.1|DMEL
OG0004204	LOC115771398|XP_030572947.1|DNOV	CG9372|NP_649132.1|DMEL
OG0004205	LOC115770469|XP_030571607.1|DNOV	ind|NP_996087.2|DMEL
OG0004206	LOC115763710|XP_030562264.1|DNOV	psidin|NP_650858.1|DMEL
OG0004207	LOC115763712|XP_030562265.1|DNOV	PIG-L|NP_001247201.1|DMEL
OG0004208	LOC115767888|XP_030568114.1|DNOV	wkd|NP_650089.1|DMEL
OG0004209	LOC115761960|XP_030559859.1|DNOV	CG5805|NP_651284.1|DMEL
OG0004210	LOC115764138|XP_030562872.1|DNOV	CG3308|NP_650963.2|DMEL
OG0004211	LOC115758486|XP_030555024.1|DNOV	frtz|NP_608614.1|DMEL
OG0004212	LOC115770694|XP_030571947.1|DNOV	Ras85D|NP_476699.1|DMEL
OG0004213	LOC115770662|XP_030571889.1|DNOV	CCT7|NP_649835.1|DMEL
OG0004214	LOC115765261|XP_030564605.1|DNOV	LSm1|NP_611559.1|DMEL
OG0004215	LOC115757835|XP_030554127.1|DNOV	Impbeta11|NP_788357.1|DMEL
OG0004216	LOC115770331|XP_030571429.1|DNOV	shd|NP_001261843.1|DMEL
OG0004217	LOC115769789|XP_030570616.1|DNOV	Klp64D|NP_523934.1|DMEL
OG0004218	LOC115770780|XP_030572060.1|DNOV	e_y_1|NP_523391.3|DMEL
OG0004219	LOC115759553|XP_030556375.1|DNOV	CG9773|NP_649813.1|DMEL
OG0004220	LOC115770825|XP_030572107.1|DNOV	Sap47|NP_001356918.1|DMEL
OG0004221	LOC115770924|XP_030572242.1|DNOV	meigo|NP_001097853.1|DMEL
OG0004222	LOC115770907|XP_030572210.1|DNOV	CG10005|NP_650137.3|DMEL
OG0004223	LOC115761949|XP_030559846.1|DNOV	mfas|NP_788655.1|DMEL
OG0004224	LOC115759401|XP_030556147.1|DNOV	CG2519|NP_649546.1|DMEL
OG0004225	LOC115767865|XP_030568084.1|DNOV	CG3149|NP_572246.1|DMEL
OG0004226	LOC115770643|XP_030571862.1|DNOV	ema|NP_650542.1|DMEL
OG0004227	LOC115770856|XP_030572153.1|DNOV	Sb|NP_476709.1|DMEL
OG0004228	LOC115770732|XP_030571997.1|DNOV	CG5903|NP_650523.1|DMEL
OG0004229	LOC115767446|XP_030567603.1|DNOV	sli|NP_001261017.1|DMEL
OG0004230	LOC115766469|XP_030566271.1|DNOV	fs_1_h|NP_001259321.1|DMEL
OG0004231	LOC115762773|XP_030560983.1|DNOV	Ero1L|NP_647865.2|DMEL
OG0004232	LOC115762777|XP_030560986.1|DNOV	Teh2|NP_001163345.1|DMEL
OG0004233	LOC115762776|XP_030560985.1|DNOV	Teh3|NP_652335.1|DMEL
OG0004234	LOC115762902|XP_030561138.1|DNOV	ImpL2|NP_728961.2|DMEL
OG0004235	LOC115764316|XP_030563115.1|DNOV	Seipin|NP_570012.1|DMEL
OG0004236	LOC115764727|XP_030563796.1|DNOV	repo|NP_477026.1|DMEL
OG0004237	LOC115761511|XP_030559140.1|DNOV	Nlg1|NP_731172.2|DMEL
OG0004238	LOC115765775|XP_030565307.1|DNOV	Alg1|NP_650662.1|DMEL
OG0004239	LOC115770684|XP_030571930.1|DNOV	Smyd5|NP_650955.1|DMEL
OG0004240	LOC115763649|XP_030562176.1|DNOV	Mms19|NP_649519.1|DMEL
OG0004241	LOC115770847|XP_030572142.1|DNOV	osk|NP_731295.1|DMEL
OG0004242	LOC115766125|XP_030565807.1|DNOV	CG11986|NP_649862.1|DMEL
OG0004243	LOC115771180|XP_030572625.1|DNOV	Gen|NP_647943.2|DMEL
OG0004244	LOC115765680|XP_030565199.1|DNOV	CG7988|NP_650691.1|DMEL
OG0004245	LOC115769865|XP_030570723.1|DNOV	sturkopf|NP_612097.1|DMEL
OG0004246	LOC115766411|XP_030566194.1|DNOV	Duba|NP_648482.3|DMEL
OG0004247	LOC115767992|XP_030568254.1|DNOV	temp|NP_569992.1|DMEL
OG0004248	LOC115757904|XP_030554214.1|DNOV	Cpr57A|NP_001137721.1|DMEL
OG0004249	LOC115768093|XP_030568437.1|DNOV	Vdup1|NP_612004.2|DMEL
OG0004250	LOC115763505|XP_030561962.1|DNOV	Nnp-1|NP_651976.1|DMEL
OG0004251	LOC115766420|XP_030566202.1|DNOV	CG13366|NP_001036254.1|DMEL
OG0004252	LOC115766227|XP_030565946.1|DNOV	JHDM2|NP_788611.1|DMEL
OG0004253	LOC115759647|XP_030556496.1|DNOV	CG13318|NP_649831.1|DMEL
OG0004254	LOC115768316|XP_030568725.1|DNOV	CG12237|NP_608336.1|DMEL
OG0004256	LOC115766542|XP_030566371.1|DNOV	CG5065|NP_611143.1|DMEL
OG0004257	LOC115761179|XP_030558702.1|DNOV	Cog7|NP_651750.1|DMEL
OG0004258	LOC115766101|XP_030565776.1|DNOV	Cad96Cb|NP_001287524.1|DMEL
OG0004259	LOC115766561|XP_030566399.1|DNOV	CG8306|NP_611140.3|DMEL
OG0004260	LOC115765791|XP_030565336.1|DNOV	smash|NP_001246912.1|DMEL
OG0004261	LOC115759665|XP_030556522.1|DNOV	Nmdar1|NP_730940.1|DMEL
OG0004262	LOC115770911|XP_030572216.1|DNOV	CG13623|NP_651267.1|DMEL
OG0004263	LOC115759482|XP_030556276.1|DNOV	Dl|NP_477264.1|DMEL
OG0004264	LOC115764620|XP_030563642.1|DNOV	mRpS9|NP_524270.2|DMEL
OG0004265	LOC115761601|XP_030559262.1|DNOV	CG1234|NP_649710.1|DMEL
OG0004266	LOC115770954|XP_030572282.1|DNOV	CG10185|NP_650521.1|DMEL
OG0004267	LOC115770710|XP_030571967.1|DNOV	p23|NP_649925.1|DMEL
OG0004268	LOC115758271|XP_030554694.1|DNOV	ths|NP_610701.2|DMEL
OG0004269	LOC115757793|XP_030554066.1|DNOV	Tsf3|NP_523759.1|DMEL
OG0004270	LOC115764639|XP_030563671.1|DNOV	Rpt1|NP_477473.1|DMEL
OG0004271	LOC115761574|XP_030559224.1|DNOV	Pex13|NP_610850.1|DMEL
OG0004272	LOC115770632|XP_030571838.1|DNOV	mgr|NP_650067.1|DMEL
OG0004273	LOC115771759|XP_030573469.1|DNOV	CG17202|NP_650194.1|DMEL
OG0004275	LOC115765319|XP_030564679.1|DNOV	rho-4|NP_525084.1|DMEL
OG0004276	LOC115769642|XP_030570416.1|DNOV	Pop4|NP_648168.1|DMEL
OG0004277	LOC115769733|XP_030570532.1|DNOV	CG14132|NP_001097586.1|DMEL
OG0004278	LOC115767585|XP_030567731.1|DNOV	Coq5|NP_572865.1|DMEL
OG0004279	LOC115765895|XP_030565498.1|DNOV	Pex12|NP_608546.1|DMEL
OG0004280	LOC115768625|XP_030569149.1|DNOV	SK|NP_001284887.1|DMEL
OG0004281	LOC115757985|XP_030554333.1|DNOV	Mlh1|NP_477022.1|DMEL
OG0004282	LOC115760669|XP_030557999.1|DNOV	IntS8|NP_611162.2|DMEL
OG0004283	LOC115760680|XP_030558010.1|DNOV	Fen1|NP_523765.1|DMEL
OG0004284	LOC115765962|XP_030565575.1|DNOV	CG31915|NP_723087.1|DMEL
OG0004285	LOC115761364|XP_030558972.1|DNOV	CG13599|NP_651194.1|DMEL
OG0004286	LOC115765972|XP_030565590.1|DNOV	Dnai2|NP_001261723.1|DMEL
OG0004287	LOC115767765|XP_030567950.1|DNOV	Dph1|NP_648496.1|DMEL
OG0004288	LOC115765954|XP_030565566.1|DNOV	CG7339|NP_648490.1|DMEL
OG0004289	LOC115770010|XP_030570919.1|DNOV	CG42637|NP_524165.2|DMEL, Gyc76C|NP_001163473.1|DMEL
OG0004290	LOC115760827|XP_030558211.1|DNOV	SmydA-1|NP_610944.1|DMEL
OG0004291	LOC115757812|XP_030554098.1|DNOV	Sec61beta|NP_652037.1|DMEL
OG0004292	LOC115770993|XP_030572346.1|DNOV	lark|NP_523957.1|DMEL
OG0004293	LOC115771410|XP_030572971.1|DNOV	GXIVsPLA2|NP_648815.1|DMEL
OG0004294	LOC115770467|XP_030571603.1|DNOV	Sytbeta|NP_648734.1|DMEL
OG0004295	LOC115770093|XP_030571059.1|DNOV	Reck|NP_648733.2|DMEL
OG0004296	LOC115770108|XP_030571085.1|DNOV	mRpL39|NP_524075.2|DMEL
OG0004297	LOC115758104|XP_030554487.1|DNOV	slbo|NP_523843.1|DMEL
OG0004298	LOC115771706|XP_030573389.1|DNOV	ptc|NP_523661.2|DMEL
OG0004299	LOC115758114|XP_030554504.1|DNOV	shot|NP_725339.1|DMEL
OG0004300	LOC115757843|XP_030554137.1|DNOV	BORCS7|NP_725975.2|DMEL
OG0004301	LOC115770987|XP_030572338.1|DNOV	eco|NP_648106.1|DMEL
OG0004302	LOC115767497|XP_030567666.1|DNOV	calypso|NP_611096.1|DMEL
OG0004303	LOC115758167|XP_030554568.1|DNOV	Uba1|NP_477310.2|DMEL
OG0004304	LOC115767433|XP_030567585.1|DNOV	Klp54D|NP_001303355.1|DMEL
OG0004305	LOC115764547|XP_030563522.1|DNOV	ATP8A|NP_001137651.1|DMEL
OG0004306	LOC115757821|XP_030554105.1|DNOV	OSCP1|NP_610731.2|DMEL
OG0004307	LOC115758191|XP_030554594.1|DNOV, LOC115758110|XP_030554494.1|DNOV	PheRS-m|NP_477283.1|DMEL
OG0004308	LOC115764809|XP_030563920.1|DNOV	Galphas|NP_477505.1|DMEL
OG0004309	LOC115770981|XP_030572311.1|DNOV	mRpL12|NP_524742.1|DMEL
OG0004310	LOC115764498|XP_030563446.1|DNOV	Sec31|NP_001286215.1|DMEL
OG0004311	LOC115770070|XP_030571030.1|DNOV	Su_var_3-3|NP_649194.1|DMEL
OG0004312	LOC115757905|XP_030554215.1|DNOV	Nop60B|NP_525120.1|DMEL
OG0004313	LOC115767437|XP_030567591.1|DNOV	bin3|NP_724468.1|DMEL
OG0004314	LOC115766515|XP_030566338.1|DNOV	mahj|NP_611592.2|DMEL
OG0004315	LOC115758020|XP_030554384.1|DNOV	Rpn8|NP_001261167.1|DMEL
OG0004316	LOC115763988|XP_030562665.1|DNOV	CG46338|NP_524888.1|DMEL
OG0004317	LOC115757988|XP_030554338.1|DNOV	Gasz|NP_610362.1|DMEL
OG0004318	LOC115757796|XP_030554070.1|DNOV	ocm|NP_611894.1|DMEL
OG0004319	LOC115764529|XP_030563487.1|DNOV	ZnT49B|NP_725207.1|DMEL
OG0004320	LOC115761190|XP_030558721.1|DNOV	CG12499|NP_651044.1|DMEL
OG0004321	LOC115763516|XP_030561977.1|DNOV	CG13397|NP_652045.1|DMEL
OG0004322	LOC115761277|XP_030558854.1|DNOV	CG7675|NP_650717.1|DMEL
OG0004323	LOC115765834|XP_030565418.1|DNOV	hfp|NP_525123.2|DMEL
OG0004324	LOC115765945|XP_030565551.1|DNOV	CG43346|NP_001246121.1|DMEL
OG0004325	LOC115758118|XP_030554534.1|DNOV	CG9849|NP_611740.1|DMEL
