Orthogroup	DNOV.longest_only	DGUA.longest_only
OG0004122	LOC115766253|XP_030565973.1|DNOV, LOC115766073|XP_030565738.1|DNOV	LOC117586670|XP_034132809.1|DGUA
OG0004123	LOC115765690|XP_030565208.1|DNOV	LOC117586475|XP_034132459.1|DGUA
OG0004124	LOC115767394|XP_030567518.1|DNOV	LOC117591054|XP_034140044.1|DGUA
OG0004125	LOC115761237|XP_030558791.1|DNOV	LOC117582870|XP_034126831.1|DGUA
OG0004126	LOC115761333|XP_030558926.1|DNOV	LOC117582857|XP_034126816.1|DGUA
OG0004127	LOC115763357|XP_030561742.1|DNOV	LOC117587853|XP_034134710.1|DGUA
OG0004128	LOC115759526|XP_030556335.1|DNOV	LOC117585514|XP_034130904.1|DGUA
OG0004129	LOC115761122|XP_030558619.1|DNOV	LOC117592007|XP_034141348.1|DGUA
OG0004130	LOC115766488|XP_030566310.1|DNOV	LOC117581189|XP_034124031.1|DGUA
OG0004131	LOC115770731|XP_030571993.1|DNOV	LOC117585958|XP_034131652.1|DGUA
OG0004132	LOC115769773|XP_030570598.1|DNOV	LOC117589367|XP_034137167.1|DGUA
OG0004133	LOC115760297|XP_030557444.1|DNOV	LOC117584256|XP_034128951.1|DGUA
OG0004134	LOC115760405|XP_030557572.1|DNOV	LOC117585545|XP_034130955.1|DGUA
OG0004135	LOC115770647|XP_030571868.1|DNOV	LOC117586689|XP_034132836.1|DGUA
OG0004136	LOC115763856|XP_030562491.1|DNOV	LOC117590021|XP_034138205.1|DGUA
OG0004137	LOC115760921|XP_030558355.1|DNOV	LOC117592408|XP_034142035.1|DGUA
OG0004138	LOC115762934|XP_030561175.1|DNOV	LOC117589079|XP_034136606.1|DGUA
OG0004139	LOC115768065|XP_030568375.1|DNOV	LOC117581574|XP_034124814.1|DGUA
OG0004140	LOC115768982|XP_030569557.1|DNOV	LOC117591013|XP_034139991.1|DGUA
OG0004141	LOC115757909|XP_030554224.1|DNOV	LOC117587415|XP_034134030.1|DGUA
OG0004142	LOC115767326|XP_030567429.1|DNOV	LOC117590965|XP_034139914.1|DGUA
OG0004143	LOC115764673|XP_030563720.1|DNOV	LOC117582777|XP_034126638.1|DGUA
OG0004144	LOC115759778|XP_030556704.1|DNOV	LOC117588109|XP_034135071.1|DGUA
OG0004145	LOC115770991|XP_030572343.1|DNOV	LOC117589215|XP_034136851.1|DGUA
OG0004146	LOC115770720|XP_030571978.1|DNOV	LOC117585891|XP_034131538.1|DGUA
OG0004147	LOC115763606|XP_030562094.1|DNOV	LOC117587848|XP_034134706.1|DGUA
OG0004148	LOC115761502|XP_030559129.1|DNOV	LOC117589599|XP_034137563.1|DGUA
OG0004149	LOC115763731|XP_030562288.1|DNOV	LOC117586327|XP_034132209.1|DGUA
OG0004150	LOC115761773|XP_030559563.1|DNOV	LOC117585426|XP_034130791.1|DGUA
OG0004151	LOC115772087|XP_030573905.1|DNOV	LOC117582762|XP_034126616.1|DGUA
OG0004152	LOC115767944|XP_030568183.1|DNOV	LOC117586759|XP_034132960.1|DGUA
OG0004153	LOC115764443|XP_030563359.1|DNOV	LOC117578509|XP_034119938.1|DGUA
OG0004154	LOC115762624|XP_030560784.1|DNOV	LOC117589257|XP_034136923.1|DGUA
OG0004155	LOC115761645|XP_030559339.1|DNOV	LOC117585531|XP_034130939.1|DGUA
OG0004156	LOC115766214|XP_030565925.1|DNOV	LOC117585611|XP_034131057.1|DGUA
OG0004157	LOC115766416|XP_030566197.1|DNOV	LOC117590344|XP_034138734.1|DGUA
OG0004158	LOC115770352|XP_030571450.1|DNOV	LOC117587195|XP_034133630.1|DGUA
OG0004159	LOC115759625|XP_030556470.1|DNOV	LOC117585931|XP_034131587.1|DGUA
OG0004160	LOC115767659|XP_030567807.1|DNOV	LOC117587118|XP_034133505.1|DGUA
OG0004161	LOC115766096|XP_030565765.1|DNOV	LOC117585515|XP_034130906.1|DGUA
OG0004162	LOC115770660|XP_030571886.1|DNOV	LOC117586630|XP_034132742.1|DGUA
OG0004163	LOC115766165|XP_030565868.1|DNOV	LOC117590046|XP_034138255.1|DGUA
OG0004164	LOC115764844|XP_030563952.1|DNOV	LOC117586021|XP_034131745.1|DGUA
OG0004165	LOC115772060|XP_030573867.1|DNOV	LOC117578638|XP_034120135.1|DGUA
OG0004166	LOC115762601|XP_030560756.1|DNOV	LOC117580447|XP_034122941.1|DGUA
OG0004167	LOC115763700|XP_030562249.1|DNOV	LOC117585680|XP_034131172.1|DGUA
OG0004168	LOC115761975|XP_030559878.1|DNOV	LOC117583824|XP_034128299.1|DGUA
OG0004169	LOC115767192|XP_030567243.1|DNOV	LOC117580937|XP_034123609.1|DGUA
OG0004170	LOC115758552|XP_030555109.1|DNOV, LOC115767079|XP_030567083.1|DNOV	LOC117588600|XP_034135899.1|DGUA
OG0004171	LOC115768609|XP_030569123.1|DNOV	LOC117581063|XP_034123826.1|DGUA
OG0004172	LOC115765251|XP_030564585.1|DNOV	LOC117590348|XP_034138767.1|DGUA
OG0004173	LOC115767456|XP_030567617.1|DNOV	LOC117579968|XP_034122036.1|DGUA
OG0004174	LOC115764559|XP_030563540.1|DNOV	LOC117592515|XP_034142254.1|DGUA
OG0004175	LOC115758161|XP_030554560.1|DNOV	LOC117580627|XP_034123105.1|DGUA
OG0004176	LOC115767158|XP_030567193.1|DNOV	LOC117586817|XP_034132986.1|DGUA
OG0004177	LOC115766150|XP_030565847.1|DNOV	LOC117585662|XP_034131145.1|DGUA
OG0004178	LOC115767937|XP_030568169.1|DNOV	LOC117590119|XP_034138361.1|DGUA
OG0004179	LOC115768486|XP_030568929.1|DNOV	LOC117581325|XP_034124324.1|DGUA
OG0004180	LOC115763751|XP_030562316.1|DNOV	LOC117586342|XP_034132235.1|DGUA
OG0004181	LOC115764606|XP_030563609.1|DNOV	LOC117585036|XP_034130179.1|DGUA
OG0004183	LOC115771141|XP_030572571.1|DNOV	LOC117589410|XP_034137232.1|DGUA
OG0004184	LOC115762733|XP_030560927.1|DNOV	LOC117579570|XP_034121385.1|DGUA
OG0004185	LOC115758859|XP_030555507.1|DNOV	LOC117584744|XP_034129719.1|DGUA
OG0004186	LOC115768864|XP_030569428.1|DNOV	LOC117580716|XP_034123270.1|DGUA
OG0004187	LOC115763848|XP_030562477.1|DNOV	LOC117586282|XP_034132127.1|DGUA
OG0004188	LOC115766244|XP_030565967.1|DNOV, LOC115766054|XP_030565692.1|DNOV	LOC117585975|XP_034131679.1|DGUA
OG0004189	LOC115766240|XP_030565962.1|DNOV, LOC115766055|XP_030565696.1|DNOV	LOC117585982|XP_034131690.1|DGUA
OG0004190	LOC115761755|XP_030559518.1|DNOV	LOC117586704|XP_034132865.1|DGUA
OG0004191	LOC115761758|XP_030559523.1|DNOV	LOC117586709|XP_034132870.1|DGUA
OG0004192	LOC115765640|XP_030565158.1|DNOV	LOC117586570|XP_034132622.1|DGUA
OG0004193	LOC115768615|XP_030569131.1|DNOV	LOC117590866|XP_034139777.1|DGUA
OG0004194	LOC115765739|XP_030565263.1|DNOV	LOC117585620|XP_034131075.1|DGUA
OG0004195	LOC115767962|XP_030568221.1|DNOV	LOC117581372|XP_034124399.1|DGUA
OG0004196	LOC115764964|XP_030564149.1|DNOV	LOC117589717|XP_034137773.1|DGUA
OG0004197	LOC115767879|XP_030568101.1|DNOV	LOC117590130|XP_034138394.1|DGUA
OG0004198	LOC115765766|XP_030565292.1|DNOV	LOC117584912|XP_034129950.1|DGUA
OG0004199	LOC115770915|XP_030572223.1|DNOV	LOC117586252|XP_034132084.1|DGUA
OG0004200	LOC115761453|XP_030559083.1|DNOV	LOC117587687|XP_034134475.1|DGUA
OG0004201	LOC115761230|XP_030558782.1|DNOV	LOC117582705|XP_034126512.1|DGUA
OG0004202	LOC115771877|XP_030573621.1|DNOV	LOC117585638|XP_034131114.1|DGUA
OG0004203	LOC115770697|XP_030571953.1|DNOV	LOC117585959|XP_034131653.1|DGUA
OG0004204	LOC115771398|XP_030572947.1|DNOV	LOC117580335|XP_034122728.1|DGUA
OG0004205	LOC115770469|XP_030571607.1|DNOV	LOC117579652|XP_034121527.1|DGUA
OG0004206	LOC115763710|XP_030562264.1|DNOV	LOC117586195|XP_034132013.1|DGUA
OG0004207	LOC115763712|XP_030562265.1|DNOV	LOC117586206|XP_034132035.1|DGUA
OG0004208	LOC115767888|XP_030568114.1|DNOV	LOC117590180|XP_034138469.1|DGUA
OG0004209	LOC115761960|XP_030559859.1|DNOV	LOC117583168|XP_034127253.1|DGUA
OG0004210	LOC115764138|XP_030562872.1|DNOV	LOC117589958|XP_034138147.1|DGUA
OG0004211	LOC115758486|XP_030555024.1|DNOV	LOC117584041|XP_034128670.1|DGUA
OG0004212	LOC115770694|XP_030571947.1|DNOV	LOC117586634|XP_034132746.1|DGUA
OG0004213	LOC115770662|XP_030571889.1|DNOV	LOC117586593|XP_034132661.1|DGUA
OG0004214	LOC115765261|XP_030564605.1|DNOV	LOC117587253|XP_034133757.1|DGUA
OG0004215	LOC115757835|XP_030554127.1|DNOV	LOC117592065|XP_034141454.1|DGUA
OG0004216	LOC115770331|XP_030571429.1|DNOV	LOC117579750|XP_034121658.1|DGUA
OG0004217	LOC115769789|XP_030570616.1|DNOV	LOC117580224|XP_034122529.1|DGUA
OG0004218	LOC115770780|XP_030572060.1|DNOV	LOC117581235|XP_034124112.1|DGUA
OG0004219	LOC115759553|XP_030556375.1|DNOV	LOC117586520|XP_034132543.1|DGUA
OG0004220	LOC115770825|XP_030572107.1|DNOV	LOC117586465|XP_034132422.1|DGUA
OG0004221	LOC115770924|XP_030572242.1|DNOV	LOC117590131|XP_034138395.1|DGUA
OG0004222	LOC115770907|XP_030572210.1|DNOV	LOC117585988|XP_034131699.1|DGUA
OG0004223	LOC115761949|XP_030559846.1|DNOV	LOC117586635|XP_034132747.1|DGUA
OG0004224	LOC115759401|XP_030556147.1|DNOV	LOC117586652|XP_034132779.1|DGUA
OG0004225	LOC115767865|XP_030568084.1|DNOV	LOC117588527|XP_034135776.1|DGUA
OG0004226	LOC115770643|XP_030571862.1|DNOV	LOC117586720|XP_034132904.1|DGUA
OG0004227	LOC115770856|XP_030572153.1|DNOV	LOC117586217|XP_034132046.1|DGUA
OG0004228	LOC115770732|XP_030571997.1|DNOV	LOC117586219|XP_034132047.1|DGUA
OG0004229	LOC115767446|XP_030567603.1|DNOV	LOC117591526|XP_034140745.1|DGUA
OG0004230	LOC115766469|XP_030566271.1|DNOV	LOC117590515|XP_034139098.1|DGUA
OG0004231	LOC115762773|XP_030560983.1|DNOV	LOC117579392|XP_034121156.1|DGUA
OG0004232	LOC115762777|XP_030560986.1|DNOV	LOC117579395|XP_034121163.1|DGUA
OG0004233	LOC115762776|XP_030560985.1|DNOV	LOC117579394|XP_034121162.1|DGUA
OG0004234	LOC115762902|XP_030561138.1|DNOV	LOC117579396|XP_034121165.1|DGUA
OG0004235	LOC115764316|XP_030563115.1|DNOV	LOC117590998|XP_034139969.1|DGUA
OG0004236	LOC115764727|XP_030563796.1|DNOV	LOC117586081|XP_034131828.1|DGUA
OG0004237	LOC115761511|XP_030559140.1|DNOV	LOC117586002|XP_034131721.1|DGUA
OG0004238	LOC115765775|XP_030565307.1|DNOV	LOC117585124|XP_034130338.1|DGUA
OG0004239	LOC115770684|XP_030571930.1|DNOV	LOC117590170|XP_034138456.1|DGUA
OG0004240	LOC115763649|XP_030562176.1|DNOV	LOC117586540|XP_034132588.1|DGUA
OG0004241	LOC115770847|XP_030572142.1|DNOV	LOC117586297|XP_034132144.1|DGUA
OG0004242	LOC115766125|XP_030565807.1|DNOV	LOC117586610|XP_034132690.1|DGUA
OG0004243	LOC115771180|XP_030572625.1|DNOV	LOC117589115|XP_034136684.1|DGUA
OG0004244	LOC115765680|XP_030565199.1|DNOV	LOC117585624|XP_034131080.1|DGUA
OG0004245	LOC115769865|XP_030570723.1|DNOV	LOC117586960|XP_034133223.1|DGUA
OG0004246	LOC115766411|XP_030566194.1|DNOV	LOC117579114|XP_034120732.1|DGUA
OG0004247	LOC115767992|XP_030568254.1|DNOV	LOC117580997|XP_034123694.1|DGUA
OG0004248	LOC115757904|XP_030554214.1|DNOV	LOC117585817|XP_034131441.1|DGUA
OG0004249	LOC115768093|XP_030568437.1|DNOV	LOC117587437|XP_034134009.1|DGUA
OG0004250	LOC115763505|XP_030561962.1|DNOV	LOC117588200|XP_034135224.1|DGUA
OG0004251	LOC115766420|XP_030566202.1|DNOV	LOC117584453|XP_034129262.1|DGUA, LOC117580753|XP_034123337.1|DGUA
OG0004252	LOC115766227|XP_030565946.1|DNOV	LOC117586686|XP_034132834.1|DGUA
OG0004253	LOC115759647|XP_030556496.1|DNOV	LOC117586029|XP_034131756.1|DGUA
OG0004254	LOC115768316|XP_030568725.1|DNOV	LOC117591371|XP_034140501.1|DGUA
OG0004255	LOC115759218|XP_030555970.1|DNOV	LOC117583931|XP_034128504.1|DGUA
OG0004256	LOC115766542|XP_030566371.1|DNOV	LOC117592101|XP_034141509.1|DGUA
OG0004257	LOC115761179|XP_030558702.1|DNOV	LOC117583621|XP_034127960.1|DGUA
OG0004258	LOC115766101|XP_030565776.1|DNOV	LOC117586672|XP_034132813.1|DGUA
OG0004259	LOC115766561|XP_030566399.1|DNOV	LOC117592103|XP_034141512.1|DGUA
OG0004260	LOC115765791|XP_030565336.1|DNOV	LOC117585761|XP_034131308.1|DGUA
OG0004261	LOC115759665|XP_030556522.1|DNOV	LOC117586653|XP_034132782.1|DGUA
OG0004262	LOC115770911|XP_030572216.1|DNOV	LOC117585779|XP_034131356.1|DGUA
OG0004263	LOC115759482|XP_030556276.1|DNOV	LOC117586034|XP_034131770.1|DGUA
OG0004264	LOC115764620|XP_030563642.1|DNOV	LOC117586616|XP_034132711.1|DGUA
OG0004265	LOC115761601|XP_030559262.1|DNOV	LOC117586702|XP_034132860.1|DGUA
OG0004266	LOC115770954|XP_030572282.1|DNOV	LOC117586713|XP_034132880.1|DGUA
OG0004267	LOC115770710|XP_030571967.1|DNOV	LOC117590113|XP_034138354.1|DGUA
OG0004268	LOC115758271|XP_030554694.1|DNOV	LOC117582955|XP_034126960.1|DGUA
OG0004269	LOC115757793|XP_030554066.1|DNOV	LOC117585786|XP_034131371.1|DGUA
OG0004270	LOC115764639|XP_030563671.1|DNOV	LOC117584750|XP_034129737.1|DGUA
OG0004271	LOC115761574|XP_030559224.1|DNOV	LOC117592334|XP_034141918.1|DGUA
OG0004272	LOC115770632|XP_030571838.1|DNOV	LOC117586097|XP_034131845.1|DGUA
OG0004273	LOC115771759|XP_030573469.1|DNOV	LOC117582803|XP_034126724.1|DGUA
OG0004275	LOC115765319|XP_030564679.1|DNOV	LOC117581082|XP_034123857.1|DGUA
OG0004276	LOC115769642|XP_030570416.1|DNOV	LOC117589441|XP_034137271.1|DGUA
OG0004277	LOC115769733|XP_030570532.1|DNOV	LOC117580089|XP_034122233.1|DGUA
OG0004278	LOC115767585|XP_030567731.1|DNOV	LOC117588426|XP_034135597.1|DGUA
OG0004279	LOC115765895|XP_030565498.1|DNOV	LOC117582458|XP_034126075.1|DGUA
OG0004280	LOC115768625|XP_030569149.1|DNOV	LOC117581059|XP_034123795.1|DGUA
OG0004281	LOC115757985|XP_030554333.1|DNOV	LOC117588532|XP_034135784.1|DGUA
OG0004282	LOC115760669|XP_030557999.1|DNOV	LOC117584095|XP_034128737.1|DGUA
OG0004283	LOC115760680|XP_030558010.1|DNOV	LOC117584105|XP_034128749.1|DGUA
OG0004284	LOC115765962|XP_030565575.1|DNOV	LOC117584475|XP_034129290.1|DGUA
OG0004285	LOC115761364|XP_030558972.1|DNOV	LOC117585493|XP_034130881.1|DGUA
OG0004286	LOC115765972|XP_030565590.1|DNOV	LOC117580079|XP_034122216.1|DGUA
OG0004287	LOC115767765|XP_030567950.1|DNOV	LOC117580080|XP_034122219.1|DGUA
OG0004288	LOC115765954|XP_030565566.1|DNOV	LOC117580268|XP_034122599.1|DGUA
OG0004289	LOC115770010|XP_030570919.1|DNOV	LOC117580202|XP_034122482.1|DGUA
OG0004290	LOC115760827|XP_030558211.1|DNOV	LOC117592127|XP_034141562.1|DGUA
OG0004291	LOC115757812|XP_030554098.1|DNOV	LOC117584015|XP_034128641.1|DGUA
OG0004292	LOC115770993|XP_030572346.1|DNOV	LOC117580310|XP_034122694.1|DGUA
OG0004293	LOC115771410|XP_030572971.1|DNOV	LOC117586862|XP_034133048.1|DGUA
OG0004294	LOC115770467|XP_030571603.1|DNOV	LOC117579651|XP_034121523.1|DGUA
OG0004295	LOC115770093|XP_030571059.1|DNOV	LOC117579164|XP_034120815.1|DGUA
OG0004296	LOC115770108|XP_030571085.1|DNOV	LOC117580385|XP_034122812.1|DGUA
OG0004297	LOC115758104|XP_030554487.1|DNOV	LOC117578653|XP_034120162.1|DGUA
OG0004298	LOC115771706|XP_030573389.1|DNOV	LOC117592302|XP_034141862.1|DGUA
OG0004299	LOC115758114|XP_030554504.1|DNOV	LOC117589543|XP_034137442.1|DGUA
OG0004300	LOC115757843|XP_030554137.1|DNOV	LOC117585834|XP_034131466.1|DGUA
OG0004301	LOC115770987|XP_030572338.1|DNOV	LOC117580299|XP_034122676.1|DGUA
OG0004302	LOC115767497|XP_030567666.1|DNOV	LOC117583517|XP_034127756.1|DGUA
OG0004303	LOC115758167|XP_030554568.1|DNOV	LOC117578958|XP_034120597.1|DGUA
OG0004304	LOC115767433|XP_030567585.1|DNOV	LOC117578846|XP_034120522.1|DGUA
OG0004305	LOC115764547|XP_030563522.1|DNOV	LOC117592042|XP_034141405.1|DGUA
OG0004306	LOC115757821|XP_030554105.1|DNOV	LOC117578706|XP_034120245.1|DGUA
OG0004307	LOC115758191|XP_030554594.1|DNOV, LOC115758110|XP_030554494.1|DNOV	LOC117578625|XP_034120122.1|DGUA
OG0004308	LOC115764809|XP_030563920.1|DNOV	LOC117580536|XP_034123059.1|DGUA
OG0004309	LOC115770981|XP_030572311.1|DNOV	LOC117579833|XP_034121818.1|DGUA
OG0004310	LOC115764498|XP_030563446.1|DNOV	LOC117582663|XP_034126472.1|DGUA
OG0004311	LOC115770070|XP_030571030.1|DNOV	LOC117587218|XP_034133670.1|DGUA
OG0004312	LOC115757905|XP_030554215.1|DNOV	LOC117587376|XP_034133920.1|DGUA
OG0004313	LOC115767437|XP_030567591.1|DNOV	LOC117578548|XP_034120011.1|DGUA
OG0004314	LOC115766515|XP_030566338.1|DNOV	LOC117592628|XP_034142455.1|DGUA
OG0004315	LOC115758020|XP_030554384.1|DNOV	LOC117592194|XP_034141695.1|DGUA
OG0004316	LOC115763988|XP_030562665.1|DNOV	LOC117581773|XP_034125083.1|DGUA
OG0004317	LOC115757988|XP_030554338.1|DNOV	LOC117584198|XP_034128862.1|DGUA
OG0004318	LOC115757796|XP_030554070.1|DNOV	LOC117592677|XP_034142525.1|DGUA
OG0004319	LOC115764529|XP_030563487.1|DNOV	LOC117592643|XP_034142481.1|DGUA
OG0004320	LOC115761190|XP_030558721.1|DNOV	LOC117589552|XP_034137454.1|DGUA
OG0004321	LOC115763516|XP_030561977.1|DNOV	LOC117587530|XP_034134223.1|DGUA
OG0004322	LOC115761277|XP_030558854.1|DNOV	LOC117589490|XP_034137346.1|DGUA
OG0004323	LOC115765834|XP_030565418.1|DNOV	LOC117586918|XP_034133159.1|DGUA
OG0004324	LOC115765945|XP_030565551.1|DNOV	LOC117584836|XP_034129858.1|DGUA
OG0004325	LOC115758118|XP_030554534.1|DNOV	LOC117592148|XP_034141607.1|DGUA
OG0004326	LOC115758117|XP_030554533.1|DNOV	LOC117592147|XP_034141606.1|DGUA
OG0004327	LOC115767787|XP_030567975.1|DNOV, LOC115768496|XP_030568942.1|DNOV	LOC117588495|XP_034135696.1|DGUA
OG0004328	LOC115760558|XP_030557824.1|DNOV	LOC117591985|XP_034141318.1|DGUA
OG0004330	LOC115765563|XP_030565069.1|DNOV	LOC117591959|XP_034141284.1|DGUA
OG0004331	LOC115763238|XP_030561578.1|DNOV	LOC117590132|XP_034138399.1|DGUA
OG0004332	LOC115759863|XP_030556830.1|DNOV	LOC117587696|XP_034134483.1|DGUA
OG0004333	LOC115760325|XP_030557470.1|DNOV	LOC117584700|XP_034129627.1|DGUA
OG0004334	LOC115759080|XP_030555772.1|DNOV	LOC117582256|XP_034125761.1|DGUA
OG0004335	LOC115760352|XP_030557505.1|DNOV	LOC117580164|XP_034122378.1|DGUA
OG0004336	LOC115761832|XP_030559640.1|DNOV	LOC117578785|XP_034120387.1|DGUA
OG0004337	LOC115758327|XP_030554756.1|DNOV	LOC117581787|XP_034125107.1|DGUA
OG0004338	LOC115769606|XP_030570359.1|DNOV	LOC117580024|XP_034122139.1|DGUA
OG0004339	LOC115757979|XP_030554324.1|DNOV	LOC117590950|XP_034139893.1|DGUA
OG0004340	LOC115757968|XP_030554312.1|DNOV	LOC117590942|XP_034139881.1|DGUA
OG0004341	LOC115766576|XP_030566421.1|DNOV	LOC117592640|XP_034142474.1|DGUA
OG0004342	LOC115764523|XP_030563481.1|DNOV	LOC117590820|XP_034139683.1|DGUA
OG0004343	LOC115764497|XP_030563444.1|DNOV	LOC117586494|XP_034132484.1|DGUA
OG0004344	LOC115764570|XP_030563559.1|DNOV	LOC117586711|XP_034132876.1|DGUA
OG0004345	LOC115758960|XP_030555622.1|DNOV	LOC117591087|XP_034140079.1|DGUA
OG0004346	LOC115758019|XP_030554382.1|DNOV	LOC117592192|XP_034141691.1|DGUA
OG0004347	LOC115758016|XP_030554375.1|DNOV	LOC117592193|XP_034141693.1|DGUA
OG0004348	LOC115758032|XP_030554405.1|DNOV	LOC117592324|XP_034141894.1|DGUA
OG0004349	LOC115771306|XP_030572809.1|DNOV	LOC117582765|XP_034126624.1|DGUA
OG0004350	LOC115764519|XP_030563478.1|DNOV	LOC117585137|XP_034130360.1|DGUA
OG0004351	LOC115757807|XP_030554084.1|DNOV	LOC117589761|XP_034137843.1|DGUA
OG0004352	LOC115764005|XP_030562685.1|DNOV	LOC117589998|XP_034138171.1|DGUA
OG0004353	LOC115765054|XP_030564288.1|DNOV, LOC115765052|XP_030564286.1|DNOV	LOC117583077|XP_034127144.1|DGUA
OG0004354	LOC115765048|XP_030564282.1|DNOV	LOC117583815|XP_034128290.1|DGUA
OG0004355	LOC115764690|XP_030563741.1|DNOV	LOC117585884|XP_034131526.1|DGUA
OG0004356	LOC115758220|XP_030554630.1|DNOV	LOC117588336|XP_034135439.1|DGUA
OG0004357	LOC115759190|XP_030555930.1|DNOV	LOC117585065|XP_034130222.1|DGUA
OG0004358	LOC115758034|XP_030554404.1|DNOV	LOC117582351|XP_034125898.1|DGUA
OG0004359	LOC115764470|XP_030563372.1|DNOV	LOC117592379|XP_034141975.1|DGUA
OG0004360	LOC115771516|XP_030573111.1|DNOV	LOC117579554|XP_034121364.1|DGUA
OG0004361	LOC115765774|XP_030565305.1|DNOV	LOC117585118|XP_034130332.1|DGUA
OG0004362	LOC115769530|XP_030570232.1|DNOV	LOC117589298|XP_034136982.1|DGUA
OG0004363	LOC115767570|XP_030567716.1|DNOV	LOC117588469|XP_034135651.1|DGUA
OG0004364	LOC115758202|XP_030554609.1|DNOV	LOC117592335|XP_034141919.1|DGUA
OG0004365	LOC115762966|XP_030561242.1|DNOV	LOC117578776|XP_034120373.1|DGUA
OG0004366	LOC115765896|XP_030565499.1|DNOV	LOC117582461|XP_034126078.1|DGUA
OG0004367	LOC115771425|XP_030572987.1|DNOV	LOC117589431|XP_034137259.1|DGUA
OG0004368	LOC115771456|XP_030573031.1|DNOV	LOC117589014|XP_034136528.1|DGUA
OG0004369	LOC115757982|XP_030554331.1|DNOV	LOC117592529|XP_034142278.1|DGUA
OG0004370	LOC115759784|XP_030556719.1|DNOV	LOC117584436|XP_034129242.1|DGUA
OG0004371	LOC115771313|XP_030572827.1|DNOV	LOC117590812|XP_034139669.1|DGUA
OG0004372	LOC115758076|XP_030554450.1|DNOV	LOC117592375|XP_034141965.1|DGUA
OG0004373	LOC115767475|XP_030567640.1|DNOV	LOC117592692|XP_034142551.1|DGUA
OG0004374	LOC115760793|XP_030558152.1|DNOV	LOC117589093|XP_034136625.1|DGUA
OG0004375	LOC115762786|XP_030560998.1|DNOV	LOC117580304|XP_034122685.1|DGUA
OG0004376	LOC115770080|XP_030571046.1|DNOV	LOC117579768|XP_034121713.1|DGUA
OG0004377	LOC115769388|XP_030570043.1|DNOV	LOC117579343|XP_034121060.1|DGUA
OG0004378	LOC115762853|XP_030561092.1|DNOV	LOC117579919|XP_034121952.1|DGUA
OG0004379	LOC115770762|XP_030572072.1|DNOV	LOC117579149|XP_034120801.1|DGUA
OG0004380	LOC115764484|XP_030563430.1|DNOV	LOC117582699|XP_034126499.1|DGUA
OG0004381	LOC115764924|XP_030564090.1|DNOV	LOC117585816|XP_034131436.1|DGUA
OG0004382	LOC115757817|XP_030554100.1|DNOV	LOC117578747|XP_034120321.1|DGUA
OG0004383	LOC115764580|XP_030563588.1|DNOV	LOC117591796|XP_034140994.1|DGUA
OG0004384	LOC115764582|XP_030563590.1|DNOV	LOC117591804|XP_034141004.1|DGUA
OG0004385	LOC115758211|XP_030554621.1|DNOV	LOC117589140|XP_034136762.1|DGUA
OG0004386	LOC115757854|XP_030554150.1|DNOV	LOC117578850|XP_034120528.1|DGUA
OG0004387	LOC115771391|XP_030572937.1|DNOV	LOC117579671|XP_034121546.1|DGUA
OG0004388	LOC115757887|XP_030554190.1|DNOV	LOC117580740|XP_034123312.1|DGUA
OG0004389	LOC115769987|XP_030570914.1|DNOV	LOC117579220|XP_034120884.1|DGUA
OG0004390	LOC115769718|XP_030570506.1|DNOV, LOC115771304|XP_030572801.1|DNOV	LOC117587020|XP_034133323.1|DGUA
OG0004391	LOC115767482|XP_030567646.1|DNOV	LOC117592381|XP_034141986.1|DGUA
OG0004392	LOC115771494|XP_030573078.1|DNOV	LOC117580259|XP_034122583.1|DGUA
OG0004393	LOC115758541|XP_030555136.1|DNOV	LOC117592579|XP_034142366.1|DGUA
OG0004394	LOC115760821|XP_030558200.1|DNOV	LOC117578531|XP_034119983.1|DGUA
OG0004395	LOC115757930|XP_030554256.1|DNOV	LOC117582946|XP_034126949.1|DGUA
OG0004396	LOC115758030|XP_030554399.1|DNOV	LOC117590827|XP_034139696.1|DGUA
OG0004397	LOC115758103|XP_030554490.1|DNOV	LOC117592336|XP_034141921.1|DGUA
OG0004398	LOC115758014|XP_030554373.1|DNOV	LOC117592341|XP_034141925.1|DGUA
OG0004399	LOC115761091|XP_030558573.1|DNOV	LOC117585919|XP_034131616.1|DGUA
OG0004400	LOC115759464|XP_030556258.1|DNOV	LOC117585943|XP_034131607.1|DGUA
OG0004401	LOC115758232|XP_030554644.1|DNOV	LOC117581382|XP_034124415.1|DGUA
OG0004402	LOC115758499|XP_030555046.1|DNOV	LOC117584381|XP_034129126.1|DGUA
OG0004403	LOC115769593|XP_030570379.1|DNOV	LOC117592438|XP_034142082.1|DGUA
OG0004404	LOC115767457|XP_030567618.1|DNOV	LOC117589449|XP_034137289.1|DGUA
OG0004405	LOC115770402|XP_030571520.1|DNOV	LOC117587026|XP_034133338.1|DGUA
OG0004406	LOC115770016|XP_030570928.1|DNOV	LOC117580105|XP_034122261.1|DGUA
OG0004407	LOC115764584|XP_030563593.1|DNOV	LOC117578779|XP_034120378.1|DGUA
OG0004408	LOC115771529|XP_030573126.1|DNOV	LOC117579186|XP_034120846.1|DGUA
OG0004409	LOC115766740|XP_030566565.1|DNOV	LOC117590606|XP_034139279.1|DGUA
OG0004410	LOC115767417|XP_030567553.1|DNOV	LOC117578836|XP_034120501.1|DGUA
OG0004411	LOC115771584|XP_030573204.1|DNOV	LOC117579501|XP_034121294.1|DGUA
