Orthogroup	DNOV.longest_only	DPER.longest_only
OG0005940	LOC115766516|XP_030566340.1|DNOV	LOC6590456|XP_026842593.1|DPER
OG0005941	LOC115758178|XP_030554579.1|DNOV	LOC6590670|XP_026842319.1|DPER
OG0005942	LOC115758169|XP_030554570.1|DNOV	LOC113565068|XP_026841191.1|DPER
OG0005943	LOC115758170|XP_030554571.1|DNOV	LOC6601256|XP_026842597.1|DPER
OG0005944	LOC115758291|XP_030554717.1|DNOV	LOC6601260|XP_026840699.1|DPER
OG0005945	LOC115761896|XP_030559766.1|DNOV	LOC6592829|XP_026841888.1|DPER
OG0005946	LOC115764507|XP_030563458.1|DNOV	LOC6590802|XP_026841300.1|DPER
OG0005947	LOC115766586|XP_030566432.1|DNOV	LOC6601606|XP_026841036.1|DPER
OG0005948	LOC115771471|XP_030573054.1|DNOV	LOC6602377|XP_002027381.1|DPER
OG0005949	LOC115769553|XP_030570257.1|DNOV	LOC113566008|XP_026845472.1|DPER
OG0005950	LOC115759262|XP_030556024.1|DNOV	LOC6589728|XP_002015121.1|DPER
OG0005951	LOC115769880|XP_030570744.1|DNOV	LOC6600246|XP_002025411.2|DPER
OG0005952	LOC115758721|XP_030555332.1|DNOV	LOC6589727|XP_026844836.1|DPER
OG0005953	LOC115768563|XP_030569038.1|DNOV	LOC6593398|XP_002018609.1|DPER
OG0005954	LOC115765943|XP_030565549.1|DNOV	LOC6593402|XP_002018613.1|DPER
OG0005955	LOC115761697|XP_030559427.1|DNOV	LOC6591951|XP_002017495.1|DPER
OG0005956	LOC115765539|XP_030565026.1|DNOV	LOC6592495|XP_002018397.2|DPER
OG0005957	LOC115770777|XP_030572057.1|DNOV	LOC6594257|XP_002019980.1|DPER
OG0005958	LOC115764638|XP_030563667.1|DNOV	LOC6591330|XP_002016928.1|DPER
OG0005959	LOC115759864|XP_030556831.1|DNOV	LOC6588672|XP_002014467.1|DPER
OG0005960	LOC115765192|XP_030564479.1|DNOV	LOC6603073|XP_002028115.1|DPER
OG0005961	LOC115757976|XP_030554317.1|DNOV	LOC6590502|XP_002016089.1|DPER
OG0005962	LOC115762106|XP_030560071.1|DNOV	LOC6592349|XP_002018296.1|DPER
OG0005963	LOC115759016|XP_030555688.1|DNOV	LOC6589858|XP_002015163.2|DPER
OG0005964	LOC115761718|XP_030559460.1|DNOV	LOC6592731|XP_002018098.1|DPER
OG0005965	LOC115764001|XP_030562684.1|DNOV	LOC6600973|XP_002026011.2|DPER
OG0005966	LOC115759377|XP_030556145.1|DNOV	LOC6590585|XP_002016524.2|DPER
OG0005967	LOC115766540|XP_030566369.1|DNOV	LOC6593165|XP_002018179.1|DPER
OG0005968	LOC115766510|XP_030566328.1|DNOV	LOC6593172|XP_026841225.1|DPER
OG0005969	LOC115757943|XP_030554278.1|DNOV	LOC6590499|XP_026841484.1|DPER
OG0005970	LOC115762914|XP_030561155.1|DNOV	LOC6600509|XP_002025616.1|DPER
OG0005971	LOC115757808|XP_030554090.1|DNOV	LOC6592638|XP_002017859.1|DPER
OG0005972	LOC115771509|XP_030573100.1|DNOV	LOC6603352|XP_026848101.1|DPER
OG0005973	LOC115769129|XP_030569698.1|DNOV	LOC6599081|XP_002024214.1|DPER
OG0005974	LOC115770527|XP_030571686.1|DNOV	LOC6595982|XP_002021048.1|DPER
OG0005975	LOC115771511|XP_030573106.1|DNOV	LOC6603353|XP_002028334.1|DPER
OG0005976	LOC115764686|XP_030563735.1|DNOV	LOC6591335|XP_002016933.1|DPER
OG0005977	LOC115762111|XP_030560075.1|DNOV	LOC6592486|XP_002017928.1|DPER
OG0005978	LOC115757790|XP_030554063.1|DNOV	LOC6592396|XP_002017581.2|DPER
OG0005979	LOC115761621|XP_030559314.1|DNOV	LOC6593256|XP_002018377.2|DPER
OG0005980	LOC115760331|XP_030557479.1|DNOV	LOC6589972|XP_002015608.1|DPER
OG0005981	LOC115766809|XP_030566694.1|DNOV	LOC6598354|XP_026846118.1|DPER
OG0005982	LOC115761930|XP_030559825.1|DNOV	LOC6590650|XP_002016408.1|DPER
OG0005983	LOC115768775|XP_030569327.1|DNOV	LOC6599103|XP_002024404.1|DPER
OG0005984	LOC115766397|XP_030566174.1|DNOV	LOC6600685|XP_026848627.1|DPER
OG0005985	LOC115768300|XP_030568705.1|DNOV	LOC6602878|XP_026849654.1|DPER
OG0005986	LOC115768885|XP_030569457.1|DNOV	LOC6597573|XP_002022790.1|DPER
OG0005987	LOC115769097|XP_030569667.1|DNOV	LOC6599932|XP_026849226.1|DPER
OG0005988	LOC115758228|XP_030554639.1|DNOV	LOC6600928|XP_026841516.1|DPER
OG0005989	LOC115757837|XP_030554129.1|DNOV	LOC6592430|XP_002018003.2|DPER
OG0005990	LOC115757875|XP_030554174.1|DNOV	LOC6590062|XP_026841285.1|DPER
OG0005991	LOC115764511|XP_030563467.1|DNOV	LOC6590856|XP_002016614.1|DPER
OG0005992	LOC115770500|XP_030571654.1|DNOV	LOC6601388|XP_002026524.1|DPER
OG0005993	LOC115770501|XP_030571655.1|DNOV	LOC6601386|XP_026847753.1|DPER
OG0005994	LOC115771526|XP_030573123.1|DNOV	LOC6603339|XP_002028323.1|DPER
OG0005995	LOC115771534|XP_030573132.1|DNOV	LOC6603349|XP_002028330.1|DPER
OG0005996	LOC115769387|XP_030570042.1|DNOV	LOC6595742|XP_026845260.1|DPER
OG0005997	LOC115772025|XP_030573819.1|DNOV	LOC6602103|XP_026841850.1|DPER
OG0005998	LOC115770035|XP_030570961.1|DNOV	LOC6596949|XP_026845497.1|DPER
OG0005999	LOC115770839|XP_030572133.1|DNOV	LOC6599566|XP_002024673.1|DPER
OG0006000	LOC115763100|XP_030561435.1|DNOV	LOC6592703|XP_002018506.1|DPER
OG0006001	LOC115769456|XP_030570128.1|DNOV	LOC6600300|XP_026849087.1|DPER
OG0006002	LOC115761537|XP_030559174.1|DNOV	LOC6590368|XP_002015618.2|DPER
OG0006003	LOC115770104|XP_030571080.1|DNOV	LOC6597075|XP_026845341.1|DPER
OG0006004	LOC115763750|XP_030562315.1|DNOV	LOC6591701|XP_002017272.1|DPER
OG0006005	LOC115762186|XP_030560168.1|DNOV	LOC6593060|XP_002018472.1|DPER
OG0006006	LOC115762265|XP_030560289.1|DNOV	LOC6600822|XP_026841352.1|DPER
OG0006007	LOC115767454|XP_030567615.1|DNOV	LOC6603145|XP_026841548.1|DPER
OG0006008	LOC115760295|XP_030557438.1|DNOV	LOC6589774|XP_026844022.1|DPER
OG0006009	LOC115770505|XP_030571660.1|DNOV	LOC6601808|XP_026848559.1|DPER
OG0006010	LOC115771382|XP_030572926.1|DNOV	LOC6603327|XP_026848121.1|DPER
OG0006011	LOC115762549|XP_030560683.1|DNOV	LOC6601126|XP_002026055.2|DPER
OG0006012	LOC115768994|XP_030569566.1|DNOV	LOC6598909|XP_026847965.1|DPER
OG0006013	LOC115760729|XP_030558063.1|DNOV	LOC6592971|XP_026841773.1|DPER
OG0006014	LOC115770468|XP_030571606.1|DNOV	LOC6601521|XP_002026583.1|DPER
OG0006015	LOC115759093|XP_030555790.1|DNOV	LOC6592956|XP_002017958.1|DPER
OG0006016	LOC115764583|XP_030563592.1|DNOV	LOC6590857|XP_026841331.1|DPER
OG0006017	LOC115757995|XP_030554348.1|DNOV	LOC6590201|XP_002015832.1|DPER
OG0006018	LOC115764441|XP_030563309.1|DNOV	LOC6601549|XP_026841904.1|DPER
OG0006019	LOC115764464|XP_030563365.1|DNOV	LOC113565079|XP_026841310.1|DPER
OG0006020	LOC115770221|XP_030571281.1|DNOV	LOC6601793|XP_026848544.1|DPER
OG0006021	LOC115770287|XP_030571382.1|DNOV	LOC6596057|XP_026845723.1|DPER
OG0006022	LOC115763364|XP_030561752.1|DNOV	LOC6593597|XP_026843078.1|DPER
OG0006023	LOC115763903|XP_030562548.1|DNOV	LOC6591930|XP_002017432.1|DPER
OG0006024	LOC115765171|XP_030564451.1|DNOV	LOC6603964|XP_026846064.1|DPER
OG0006025	LOC115757957|XP_030554292.1|DNOV	LOC6591113|XP_026841028.1|DPER
OG0006026	LOC115764654|XP_030563696.1|DNOV	LOC6594866|XP_002020105.1|DPER
OG0006027	LOC115760456|XP_030557633.1|DNOV	LOC6592644|XP_002017865.2|DPER
OG0006028	LOC115760567|XP_030557841.1|DNOV	LOC6590512|XP_026840979.1|DPER
OG0006029	LOC115764499|XP_030563448.1|DNOV	LOC6590853|XP_002016611.1|DPER
OG0006030	LOC115761964|XP_030559865.1|DNOV	LOC6594807|XP_002020222.1|DPER
OG0006031	LOC115757846|XP_030554140.1|DNOV	LOC6592199|XP_002017834.2|DPER
OG0006032	LOC115765254|XP_030564591.1|DNOV	LOC6597848|XP_026847028.1|DPER
OG0006033	LOC115758003|XP_030554360.1|DNOV	LOC6590198|XP_002015829.1|DPER
OG0006034	LOC115771678|XP_030573353.1|DNOV	LOC6587969|XP_002013707.2|DPER
OG0006035	LOC115770834|XP_030572129.1|DNOV	LOC6592098|XP_002017032.2|DPER
OG0006036	LOC115763554|XP_030562032.1|DNOV	LOC6589237|XP_026844879.1|DPER
OG0006037	LOC115758257|XP_030554672.1|DNOV	LOC6590731|XP_026840585.1|DPER
OG0006038	LOC115765704|XP_030565226.1|DNOV	LOC6588424|XP_002014153.2|DPER
OG0006039	LOC115767432|XP_030567584.1|DNOV	LOC6603143|XP_026842468.1|DPER
OG0006040	LOC115758021|XP_030554385.1|DNOV	LOC6592334|XP_002017854.1|DPER
OG0006041	LOC115768979|XP_030569555.1|DNOV	LOC6599901|XP_026849171.1|DPER
OG0006042	LOC115758026|XP_030554390.1|DNOV	LOC6601567|XP_026840980.1|DPER
OG0006043	LOC115769738|XP_030570537.1|DNOV	LOC6598919|XP_026847849.1|DPER
OG0006044	LOC115767039|XP_030567028.1|DNOV	LOC6596834|XP_002022015.1|DPER
OG0006045	LOC115767447|XP_030567604.1|DNOV	LOC6601623|XP_026840978.1|DPER
OG0006046	LOC115760487|XP_030557695.1|DNOV	LOC6590833|XP_002016504.1|DPER
OG0006047	LOC115770042|XP_030570982.1|DNOV	LOC6595848|XP_002021378.1|DPER
OG0006048	LOC115769004|XP_030569577.1|DNOV	LOC6598900|XP_002024002.2|DPER
OG0006049	LOC115758909|XP_030555565.1|DNOV, LOC115767264|XP_030567349.1|DNOV	LOC6597307|XP_002022379.2|DPER
OG0006050	LOC115771612|XP_030573241.1|DNOV	LOC6598685|XP_002023751.1|DPER
OG0006051	LOC115766888|XP_030566819.1|DNOV	LOC6599991|XP_002025149.1|DPER
OG0006052	LOC115764492|XP_030563439.1|DNOV	LOC6592537|XP_026841599.1|DPER
OG0006053	LOC115762831|XP_030561058.1|DNOV	LOC6599488|XP_002024585.1|DPER
OG0006054	LOC115766728|XP_030566545.1|DNOV	LOC6602019|XP_002027033.2|DPER
OG0006055	LOC115771733|XP_030573419.1|DNOV	LOC6598726|XP_002023873.1|DPER
OG0006056	LOC115758027|XP_030554396.1|DNOV	LOC6601566|XP_002026686.1|DPER
OG0006057	LOC115769602|XP_030570350.1|DNOV	LOC6601023|XP_026849715.1|DPER
OG0006058	LOC115764076|XP_030562784.1|DNOV	LOC113564931|XP_026840225.1|DPER
OG0006059	LOC115769749|XP_030570556.1|DNOV	LOC6598954|XP_026849035.1|DPER
OG0006060	LOC115769757|XP_030570571.1|DNOV	LOC6598955|XP_026849036.1|DPER
OG0006061	LOC115767877|XP_030568099.1|DNOV	LOC6598588|XP_026846356.1|DPER
OG0006062	LOC115765784|XP_030565318.1|DNOV	LOC6594146|XP_002019772.1|DPER
OG0006063	LOC115763607|XP_030562095.1|DNOV	LOC6589221|XP_002014446.1|DPER
OG0006064	LOC115760591|XP_030557880.1|DNOV	LOC6600894|XP_002025958.1|DPER
OG0006065	LOC115769948|XP_030570853.1|DNOV	LOC6601202|XP_026848045.1|DPER
OG0006066	LOC115761921|XP_030559803.1|DNOV	LOC6590654|XP_002016412.2|DPER
OG0006067	LOC115764452|XP_030563328.1|DNOV	LOC6592470|XP_026840881.1|DPER
OG0006068	LOC115769013|XP_030569584.1|DNOV	LOC6600741|XP_002025779.1|DPER
OG0006069	LOC115768790|XP_030569349.1|DNOV	LOC6598885|XP_002024090.2|DPER
OG0006070	LOC115771973|XP_030573753.1|DNOV	LOC6603409|XP_002028391.1|DPER
OG0006071	LOC115764999|XP_030564199.1|DNOV	LOC6594936|XP_002020033.1|DPER
OG0006072	LOC115769954|XP_030570859.1|DNOV	LOC6601201|XP_002026232.1|DPER
OG0006073	LOC115769793|XP_030570621.1|DNOV	LOC6603276|XP_002028263.1|DPER
OG0006074	LOC115768853|XP_030569413.1|DNOV	LOC6597282|XP_002022569.2|DPER
OG0006075	LOC115768263|XP_030568653.1|DNOV	LOC6597615|XP_002022753.1|DPER
OG0006076	LOC115762626|XP_030560792.1|DNOV	LOC6590754|XP_002016146.1|DPER
OG0006077	LOC115771442|XP_030573011.1|DNOV	LOC6602399|XP_026848447.1|DPER
OG0006078	LOC115771441|XP_030573010.1|DNOV	LOC113566560|XP_026848444.1|DPER
OG0006079	LOC115770302|XP_030571397.1|DNOV	LOC6601835|XP_002026901.1|DPER
OG0006080	LOC115770300|XP_030571396.1|DNOV	LOC6601860|XP_026849321.1|DPER
OG0006081	LOC115758296|XP_030554723.1|DNOV	LOC6592571|XP_026841298.1|DPER
OG0006082	LOC115758305|XP_030554733.1|DNOV	LOC6592698|XP_002017735.1|DPER
OG0006083	LOC115771559|XP_030573164.1|DNOV	LOC6595813|XP_026845564.1|DPER
OG0006084	LOC115767826|XP_030568030.1|DNOV	LOC6596064|XP_026845509.1|DPER
OG0006085	LOC115770424|XP_030571553.1|DNOV	LOC6595167|XP_002020422.1|DPER
OG0006086	LOC115770250|XP_030571321.1|DNOV	LOC6604540|XP_026848108.1|DPER
OG0006087	LOC115760489|XP_030557696.1|DNOV	LOC6590834|XP_002016505.2|DPER
OG0006088	LOC115766536|XP_030566368.1|DNOV	LOC6598890|XP_002024095.1|DPER
OG0006089	LOC115768277|XP_030568675.1|DNOV	LOC6596911|XP_002021872.1|DPER
OG0006091	LOC115762779|XP_030560990.1|DNOV	LOC6599779|XP_026847329.1|DPER
OG0006092	LOC115768840|XP_030569397.1|DNOV	LOC113565952|XP_026845167.1|DPER
OG0006093	LOC115763967|XP_030562631.1|DNOV	LOC6590206|XP_002016062.2|DPER
OG0006094	LOC115768409|XP_030568841.1|DNOV	LOC6600649|XP_026847555.1|DPER
OG0006095	LOC115762103|XP_030560065.1|DNOV	LOC6592844|XP_002018271.1|DPER
OG0006096	LOC115764167|XP_030562915.1|DNOV	LOC6590877|XP_002016168.1|DPER
OG0006097	LOC115768035|XP_030568321.1|DNOV	LOC6599051|XP_026848989.1|DPER
OG0006098	LOC115758594|XP_030555174.1|DNOV	LOC113565899|XP_026845068.1|DPER, LOC6589392|XP_002014641.1|DPER
OG0006099	LOC115769123|XP_030569707.1|DNOV	LOC6590482|XP_026842067.1|DPER
OG0006100	LOC115757921|XP_030554245.1|DNOV	LOC6590191|XP_002015748.1|DPER
OG0006101	LOC115763958|XP_030562608.1|DNOV	LOC6589386|XP_026844343.1|DPER
OG0006102	LOC115760942|XP_030558386.1|DNOV	LOC6592707|XP_002018509.1|DPER
OG0006103	LOC115768179|XP_030568546.1|DNOV	LOC6600782|XP_026848694.1|DPER
OG0006104	LOC115767209|XP_030567263.1|DNOV	LOC6597646|XP_002022677.1|DPER
OG0006105	LOC115767193|XP_030567244.1|DNOV	LOC6597645|XP_026849290.1|DPER
OG0006106	LOC115769499|XP_030570183.1|DNOV	LOC6595788|XP_026845689.1|DPER
OG0006107	LOC115770678|XP_030571961.1|DNOV	LOC6600863|XP_026841822.1|DPER
OG0006108	LOC115764436|XP_030563299.1|DNOV	LOC6596691|XP_002021960.1|DPER
OG0006109	LOC115771460|XP_030573036.1|DNOV	LOC6596137|XP_002021150.1|DPER
OG0006110	LOC115770199|XP_030571252.1|DNOV	LOC6595793|XP_002021305.1|DPER
OG0006111	LOC115765580|XP_030565124.1|DNOV	LOC6600909|XP_002025918.1|DPER
OG0006112	LOC115758288|XP_030554716.1|DNOV	LOC6590158|XP_026841617.1|DPER
OG0006113	LOC115771023|XP_030572409.1|DNOV	LOC6600557|XP_002025710.1|DPER
OG0006114	LOC115763972|XP_030562635.1|DNOV	LOC6588168|XP_002013044.1|DPER
OG0006115	LOC115757958|XP_030554294.1|DNOV	LOC6591107|XP_002015809.1|DPER
OG0006116	LOC115757815|XP_030554097.1|DNOV	LOC6589898|XP_002016382.1|DPER
OG0006117	LOC115767498|XP_030567667.1|DNOV	LOC6590519|XP_002016087.1|DPER
OG0006118	LOC115758268|XP_030554689.1|DNOV	LOC6590041|XP_026842147.1|DPER
OG0006119	LOC115757888|XP_030554192.1|DNOV	LOC6592436|XP_002018009.1|DPER
OG0006120	LOC115764561|XP_030563545.1|DNOV	LOC6592816|XP_002017613.1|DPER
OG0006121	LOC115770183|XP_030571204.1|DNOV	LOC6603789|XP_026848200.1|DPER
OG0006122	LOC115766804|XP_030566689.1|DNOV	LOC6602023|XP_002027031.2|DPER
OG0006123	LOC115757885|XP_030554184.1|DNOV	LOC6601276|XP_026842348.1|DPER
OG0006124	LOC115771917|XP_030573668.1|DNOV	LOC6587231|XP_002013515.1|DPER
OG0006125	LOC115767866|XP_030568088.1|DNOV	LOC6598953|XP_026848985.1|DPER
OG0006126	LOC115770989|XP_030572340.1|DNOV	LOC6602960|XP_026848801.1|DPER
OG0006127	LOC115770168|XP_030571188.1|DNOV	LOC6597054|XP_002022213.1|DPER
OG0006128	LOC115770073|XP_030571038.1|DNOV	LOC6597073|XP_002022198.1|DPER
OG0006129	LOC115771301|XP_030573192.1|DNOV, LOC115770241|XP_030571308.1|DNOV	LOC6596942|XP_002022224.2|DPER
OG0006130	LOC115766319|XP_030566071.1|DNOV	LOC6604634|XP_026845222.1|DPER
OG0006131	LOC115768102|XP_030568459.1|DNOV	LOC6597060|XP_002022185.1|DPER
OG0006132	LOC115769824|XP_030570659.1|DNOV	LOC6597069|XP_002022194.2|DPER
OG0006133	LOC115766328|XP_030566082.1|DNOV	LOC6597018|XP_002022181.2|DPER
OG0006134	LOC115770033|XP_030570956.1|DNOV	LOC6596948|XP_026845209.1|DPER
OG0006135	LOC115770544|XP_030571711.1|DNOV	LOC6597019|XP_026845763.1|DPER
OG0006136	LOC115766995|XP_030566979.1|DNOV	LOC6598952|XP_002024190.1|DPER
OG0006137	LOC115770319|XP_030571415.1|DNOV	LOC6597078|XP_002022253.1|DPER
OG0006138	LOC115757902|XP_030554210.1|DNOV	LOC6591084|XP_026842135.1|DPER
OG0006139	LOC115764587|XP_030563598.1|DNOV	LOC6590692|XP_026842500.1|DPER
OG0006140	LOC115758022|XP_030554386.1|DNOV	LOC6601290|XP_026842546.1|DPER
OG0006141	LOC115766549|XP_030566384.1|DNOV	LOC6601605|XP_026841772.1|DPER
OG0006142	LOC115771575|XP_030573189.1|DNOV	LOC6601495|XP_026848014.1|DPER
OG0006143	LOC115769381|XP_030570040.1|DNOV	LOC6595776|XP_026845228.1|DPER
OG0006144	LOC115769178|XP_030569746.1|DNOV	LOC6599735|XP_002024840.2|DPER
OG0006145	LOC115770219|XP_030571282.1|DNOV	LOC6599077|XP_002024210.2|DPER
OG0006146	LOC115763547|XP_030562023.1|DNOV	LOC6593838|XP_002018700.1|DPER
OG0006147	LOC115761911|XP_030559788.1|DNOV	LOC6594911|XP_002020119.1|DPER
OG0006148	LOC115770276|XP_030571360.1|DNOV	LOC6595977|XP_026845542.1|DPER
OG0006149	LOC115766871|XP_030566795.1|DNOV	LOC6595777|XP_002021324.1|DPER
OG0006150	LOC115766853|XP_030566772.1|DNOV	LOC6595780|XP_002021325.2|DPER
OG0006151	LOC115763605|XP_030562093.1|DNOV	LOC6589218|XP_002014443.2|DPER
OG0006153	LOC115758159|XP_030554558.1|DNOV	LOC6590418|XP_002016431.1|DPER
OG0006154	LOC115766198|XP_030565907.1|DNOV	LOC6594670|XP_002019848.1|DPER
OG0006155	LOC115761943|XP_030559839.1|DNOV	LOC6594916|XP_002020124.1|DPER
OG0006156	LOC115770785|XP_030572065.1|DNOV	LOC6594287|XP_002019613.1|DPER
OG0006157	LOC115760447|XP_030557620.1|DNOV	LOC6590985|XP_002016550.1|DPER
OG0006158	LOC115769326|XP_030569923.1|DNOV	LOC6596073|XP_026845278.1|DPER
OG0006159	LOC115757913|XP_030554228.1|DNOV	LOC6590211|XP_026841645.1|DPER
OG0006160	LOC115760433|XP_030557607.1|DNOV	LOC6590986|XP_002016551.1|DPER
OG0006161	LOC115762197|XP_030560181.1|DNOV	LOC6592886|XP_026841536.1|DPER
OG0006162	LOC115766799|XP_030566684.1|DNOV	LOC6602527|XP_026846802.1|DPER
OG0006163	LOC115763280|XP_030561623.1|DNOV	LOC6590224|XP_002016073.2|DPER
OG0006165	LOC115767254|XP_030567325.1|DNOV	LOC6595758|XP_026845439.1|DPER
OG0006166	LOC115759946|XP_030556946.1|DNOV	LOC113565992|XP_026845388.1|DPER, LOC6598834|XP_026851115.1|DPER, LOC6589549|XP_026843908.1|DPER
OG0006167	LOC115760607|XP_030557910.1|DNOV, LOC115760609|XP_030557915.1|DNOV, LOC115760608|XP_030557912.1|DNOV	LOC6601568|XP_026841786.1|DPER
OG0006168	LOC115768673|XP_030569216.1|DNOV	LOC6599233|XP_002024290.1|DPER
OG0006169	LOC115768281|XP_030568678.1|DNOV, LOC115768280|XP_030568677.1|DNOV	LOC6596909|XP_002021870.1|DPER, LOC6602036|XP_002027085.1|DPER
OG0006170	LOC115767834|XP_030568036.1|DNOV	LOC6590562|XP_002015949.2|DPER
OG0006171	LOC115771029|XP_030572423.1|DNOV	LOC6602248|XP_002027278.1|DPER
OG0006172	LOC115771090|XP_030572503.1|DNOV	LOC6597175|XP_002022353.1|DPER
OG0006173	LOC115758614|XP_030555207.1|DNOV	LOC6595623|XP_002020697.2|DPER
OG0006174	LOC115766994|XP_030566964.1|DNOV	LOC6599040|XP_002024157.1|DPER
OG0006175	LOC115760995|XP_030558465.1|DNOV, LOC115760997|XP_030558468.1|DNOV	LOC6600873|XP_002025908.1|DPER, LOC6600872|XP_002025907.1|DPER, LOC6600874|XP_002025909.1|DPER
OG0006176	LOC115763161|XP_030561474.1|DNOV	LOC6596240|XP_026843565.1|DPER, LOC6593448|XP_002018730.1|DPER
OG0006177	LOC115767462|XP_030567627.1|DNOV	LOC113567468|XP_026851265.1|DPER, LOC113567437|XP_026851063.1|DPER, LOC113566046|XP_026845765.1|DPER, LOC6589471|XP_026844071.1|DPER
OG0006181	LOC115761897|XP_030559763.1|DNOV	LOC6588106|XP_026843310.1|DPER
OG0006182	LOC115772118|XP_030573952.1|DNOV	LOC6594875|XP_002020114.1|DPER
OG0006183	LOC115764829|XP_030563938.1|DNOV	LOC6588323|XP_002013599.1|DPER
OG0006184	LOC115771752|XP_030573462.1|DNOV	LOC6587940|XP_002012799.1|DPER
OG0006185	LOC115764003|XP_030562682.1|DNOV	LOC6587780|XP_002013730.1|DPER
OG0006186	LOC115771757|XP_030573466.1|DNOV	LOC6587914|XP_002012805.1|DPER
OG0006187	LOC115761389|XP_030559001.1|DNOV	LOC6594735|XP_002020561.1|DPER
OG0006188	LOC115767330|XP_030567435.1|DNOV	LOC6599933|XP_026849191.1|DPER
OG0006189	LOC115767331|XP_030567440.1|DNOV	LOC6599934|XP_002025126.1|DPER
OG0006190	LOC115761748|XP_030559507.1|DNOV	LOC6587335|XP_002014023.1|DPER
OG0006191	LOC115764811|XP_030563917.1|DNOV	LOC6587464|XP_002013050.1|DPER
OG0006192	LOC115769046|XP_030569615.1|DNOV	LOC6600117|XP_002025284.2|DPER
OG0006193	LOC115767821|XP_030568020.1|DNOV	LOC6597306|XP_002022378.1|DPER
OG0006194	LOC115765138|XP_030564397.1|DNOV	LOC113566299|XP_026847141.1|DPER
OG0006195	LOC115767788|XP_030567979.1|DNOV	LOC6600400|XP_026848386.1|DPER
OG0006196	LOC115761864|XP_030559716.1|DNOV	LOC6591315|XP_026844710.1|DPER
OG0006197	LOC115766788|XP_030566664.1|DNOV	LOC6602013|XP_026846813.1|DPER
OG0006198	LOC115766867|XP_030566788.1|DNOV	LOC6599299|XP_026848256.1|DPER
OG0006199	LOC115771794|XP_030573524.1|DNOV	LOC6587649|XP_026840244.1|DPER
OG0006200	LOC115772110|XP_030573937.1|DNOV	LOC6587544|XP_026848308.1|DPER
OG0006201	LOC115764398|XP_030563238.1|DNOV	LOC6601755|XP_026846952.1|DPER
OG0006202	LOC115764372|XP_030563194.1|DNOV	LOC6601756|XP_002026831.1|DPER
OG0006203	LOC115767257|XP_030567333.1|DNOV	LOC6598442|XP_026848599.1|DPER
OG0006204	LOC115757718|XP_030553942.1|DNOV	LOC6594737|XP_002020563.1|DPER
OG0006205	LOC115765116|XP_030564370.1|DNOV	LOC6597705|XP_002022856.1|DPER
OG0006206	LOC115769258|XP_030569828.1|DNOV	LOC6603542|XP_026846044.1|DPER
OG0006207	LOC115765963|XP_030565576.1|DNOV	LOC6593707|XP_002018631.1|DPER
OG0006208	LOC115759979|XP_030556992.1|DNOV	LOC6601097|XP_002026062.1|DPER
OG0006209	LOC115765400|XP_030564795.1|DNOV	LOC6597722|XP_002022994.2|DPER
OG0006210	LOC115767282|XP_030567373.1|DNOV	LOC6597418|XP_026846411.1|DPER
OG0006211	LOC115758476|XP_030555013.1|DNOV	LOC113565914|XP_026845084.1|DPER, LOC6589853|XP_002014713.1|DPER
OG0006212	LOC115758473|XP_030555009.1|DNOV	LOC113565913|XP_026845083.1|DPER, LOC6589854|XP_002014714.1|DPER
OG0006213	LOC115764704|XP_030563762.1|DNOV	LOC6594680|XP_002019315.2|DPER
OG0006214	LOC115766394|XP_030566166.1|DNOV	LOC6599361|XP_002024484.1|DPER
OG0006215	LOC115767382|XP_030567502.1|DNOV	LOC6600421|XP_026848402.1|DPER
OG0006216	LOC115772047|XP_030573846.1|DNOV	LOC6598678|XP_026841041.1|DPER
OG0006217	LOC115764332|XP_030563142.1|DNOV	LOC6598293|XP_026846205.1|DPER
OG0006218	LOC115769284|XP_030569868.1|DNOV	LOC6598013|XP_002023205.1|DPER
OG0006219	LOC115768901|XP_030569477.1|DNOV	LOC6596770|XP_026845895.1|DPER
OG0006220	LOC115766925|XP_030566874.1|DNOV	LOC6599015|XP_002024083.1|DPER
OG0006221	LOC115761889|XP_030559752.1|DNOV	LOC6594891|XP_002019988.1|DPER
OG0006222	LOC115761905|XP_030559783.1|DNOV	LOC6595025|XP_002019990.2|DPER
OG0006223	LOC115764279|XP_030563068.1|DNOV	LOC6599382|XP_026847084.1|DPER
OG0006224	LOC115764292|XP_030563085.1|DNOV	LOC6597688|XP_026846368.1|DPER
OG0006225	LOC115768685|XP_030569230.1|DNOV	LOC6599258|XP_002024284.1|DPER
OG0006226	LOC115765208|XP_030564512.1|DNOV	LOC6602073|XP_002027151.1|DPER
OG0006227	LOC115765139|XP_030564401.1|DNOV	LOC6598455|XP_026848653.1|DPER
OG0006228	LOC115763981|XP_030562653.1|DNOV	LOC6590810|XP_002016356.1|DPER
OG0006229	LOC115766720|XP_030566520.1|DNOV	LOC6602545|XP_026846766.1|DPER
OG0006230	LOC115767204|XP_030567254.1|DNOV	LOC6600019|XP_026849189.1|DPER
OG0006231	LOC115764437|XP_030563300.1|DNOV	LOC6598438|XP_026848709.1|DPER
OG0006232	LOC115764394|XP_030563235.1|DNOV	LOC6602982|XP_026845778.1|DPER
OG0006233	LOC115764291|XP_030563083.1|DNOV	LOC113566065|XP_026845782.1|DPER
OG0006234	LOC115765358|XP_030564733.1|DNOV	LOC6600021|XP_002025100.1|DPER
