Orthogroup	DNOV.longest_only	DERE.longest_only
OG0006085	LOC115770424|XP_030571553.1|DNOV	LOC6543901|XP_001973652.2|DERE
OG0006086	LOC115770250|XP_030571321.1|DNOV	LOC6543921|XP_015014155.1|DERE
OG0006087	LOC115760489|XP_030557696.1|DNOV	LOC6548166|XP_001975272.1|DERE
OG0006088	LOC115766536|XP_030566368.1|DNOV	LOC6546359|XP_001972891.1|DERE
OG0006089	LOC115768277|XP_030568675.1|DNOV	LOC6551080|XP_001976948.1|DERE
OG0006090	LOC115762705|XP_030560889.1|DNOV	LOC6545397|XP_026833164.1|DERE
OG0006091	LOC115762779|XP_030560990.1|DNOV	LOC6543964|XP_001972214.3|DERE
OG0006092	LOC115768840|XP_030569397.1|DNOV	LOC26526212|XP_026838232.1|DERE
OG0006093	LOC115763967|XP_030562631.1|DNOV	LOC6541388|XP_001969136.1|DERE
OG0006094	LOC115768409|XP_030568841.1|DNOV	LOC6544479|XP_026833694.1|DERE
OG0006095	LOC115762103|XP_030560065.1|DNOV	LOC6541052|XP_026834687.1|DERE
OG0006096	LOC115764167|XP_030562915.1|DNOV	LOC6549166|XP_001975616.1|DERE
OG0006097	LOC115768035|XP_030568321.1|DNOV	LOC6546318|XP_026832811.1|DERE
OG0006098	LOC115758594|XP_030555174.1|DNOV	LOC6540847|XP_001968130.1|DERE
OG0006099	LOC115769123|XP_030569707.1|DNOV	LOC6548976|XP_001975559.1|DERE
OG0006100	LOC115757921|XP_030554245.1|DNOV	LOC6547328|XP_001976335.1|DERE
OG0006101	LOC115763958|XP_030562608.1|DNOV	LOC6542216|XP_026834342.1|DERE
OG0006102	LOC115760942|XP_030558386.1|DNOV	LOC6547654|XP_001974811.1|DERE
OG0006103	LOC115768179|XP_030568546.1|DNOV	LOC6551516|XP_001977184.1|DERE
OG0006104	LOC115767209|XP_030567263.1|DNOV	LOC6551683|XP_026837254.1|DERE
OG0006105	LOC115767193|XP_030567244.1|DNOV	LOC6551682|XP_001978531.1|DERE
OG0006106	LOC115769499|XP_030570183.1|DNOV	LOC6544133|XP_026833342.1|DERE
OG0006107	LOC115770678|XP_030571961.1|DNOV	LOC6547720|XP_026836798.1|DERE
OG0006108	LOC115764436|XP_030563299.1|DNOV	LOC6555576|XP_026838965.1|DERE
OG0006109	LOC115771460|XP_030573036.1|DNOV	LOC6544259|XP_001973774.1|DERE
OG0006110	LOC115770199|XP_030571252.1|DNOV	LOC6546069|XP_001972810.1|DERE
OG0006111	LOC115765580|XP_030565124.1|DNOV	LOC6547662|XP_001974989.1|DERE
OG0006112	LOC115758288|XP_030554716.1|DNOV	LOC6548112|XP_001976542.1|DERE
OG0006113	LOC115771023|XP_030572409.1|DNOV	LOC6544144|XP_001972999.1|DERE
OG0006114	LOC115763972|XP_030562635.1|DNOV	LOC6555055|XP_001981383.1|DERE
OG0006115	LOC115757958|XP_030554294.1|DNOV	LOC6546846|XP_026836108.1|DERE
OG0006116	LOC115757815|XP_030554097.1|DNOV	LOC6546774|XP_001976001.1|DERE
OG0006117	LOC115767498|XP_030567667.1|DNOV	LOC6548519|XP_001975401.1|DERE
OG0006118	LOC115758268|XP_030554689.1|DNOV	LOC6548001|XP_015011745.1|DERE
OG0006119	LOC115757888|XP_030554192.1|DNOV	LOC6549159|XP_001975719.1|DERE
OG0006120	LOC115764561|XP_030563545.1|DNOV	LOC6546552|XP_001974566.1|DERE
OG0006121	LOC115770183|XP_030571204.1|DNOV	LOC6543925|XP_001973660.1|DERE
OG0006122	LOC115766804|XP_030566689.1|DNOV	LOC6555867|XP_026839234.1|DERE
OG0006123	LOC115757885|XP_030554184.1|DNOV	LOC6548098|XP_026836667.1|DERE
OG0006124	LOC115771917|XP_030573668.1|DNOV	LOC6554943|XP_001982014.1|DERE
OG0006125	LOC115767866|XP_030568088.1|DNOV	LOC6545462|XP_026832439.1|DERE
OG0006126	LOC115770989|XP_030572340.1|DNOV	LOC6544484|XP_026833815.1|DERE
OG0006127	LOC115770168|XP_030571188.1|DNOV	LOC6544604|XP_001973066.1|DERE
OG0006128	LOC115770073|XP_030571038.1|DNOV	LOC6544344|XP_001973087.1|DERE
OG0006129	LOC115771301|XP_030573192.1|DNOV, LOC115770241|XP_030571308.1|DNOV	LOC6546062|XP_001972803.1|DERE
OG0006130	LOC115766319|XP_030566071.1|DNOV	LOC6544532|XP_001973102.2|DERE
OG0006131	LOC115768102|XP_030568459.1|DNOV	LOC6544529|XP_001973099.1|DERE
OG0006132	LOC115769824|XP_030570659.1|DNOV	LOC6544557|XP_001973091.1|DERE
OG0006133	LOC115766328|XP_030566082.1|DNOV	LOC6544533|XP_001973103.1|DERE
OG0006134	LOC115770033|XP_030570956.1|DNOV	LOC6545952|XP_001972799.1|DERE
OG0006135	LOC115770544|XP_030571711.1|DNOV	LOC6544531|XP_026832400.1|DERE
OG0006136	LOC115766995|XP_030566979.1|DNOV	LOC6545463|XP_001972582.1|DERE
OG0006137	LOC115770319|XP_030571415.1|DNOV	LOC6545139|XP_001972770.2|DERE
OG0006138	LOC115757902|XP_030554210.1|DNOV	LOC6541670|XP_001970493.1|DERE
OG0006139	LOC115764587|XP_030563598.1|DNOV	LOC6540790|XP_001970393.1|DERE
OG0006140	LOC115758022|XP_030554386.1|DNOV	LOC6548227|XP_026836679.1|DERE
OG0006141	LOC115766549|XP_030566384.1|DNOV	LOC6548536|XP_026835782.1|DERE
OG0006142	LOC115771575|XP_030573189.1|DNOV	LOC6545335|XP_001973300.3|DERE
OG0006143	LOC115769381|XP_030570040.1|DNOV	LOC6544939|XP_015013155.1|DERE
OG0006144	LOC115769178|XP_030569746.1|DNOV	LOC6545634|XP_026833252.1|DERE
OG0006145	LOC115770219|XP_030571282.1|DNOV	LOC6545761|XP_001973405.1|DERE
OG0006146	LOC115763547|XP_030562023.1|DNOV	LOC6540945|XP_001970292.2|DERE
OG0006147	LOC115761911|XP_030559788.1|DNOV	LOC6552545|XP_001980841.1|DERE
OG0006148	LOC115770276|XP_030571360.1|DNOV	LOC6545228|XP_001973462.2|DERE
OG0006149	LOC115766871|XP_030566795.1|DNOV	LOC6544940|XP_026833616.1|DERE
OG0006150	LOC115766853|XP_030566772.1|DNOV	LOC6544943|XP_001972616.1|DERE
OG0006151	LOC115763605|XP_030562093.1|DNOV	LOC6542385|XP_015014404.1|DERE
OG0006153	LOC115758159|XP_030554558.1|DNOV	LOC6547955|XP_015011744.1|DERE
OG0006154	LOC115766198|XP_030565907.1|DNOV	LOC6555381|XP_001981843.1|DERE
OG0006155	LOC115761943|XP_030559839.1|DNOV	LOC6552541|XP_001980837.1|DERE
OG0006156	LOC115770785|XP_030572065.1|DNOV	LOC6552635|XP_001980901.2|DERE
OG0006157	LOC115760447|XP_030557620.1|DNOV	LOC6548051|XP_001976512.1|DERE
OG0006158	LOC115769326|XP_030569923.1|DNOV	LOC6544594|XP_026832880.1|DERE
OG0006159	LOC115757913|XP_030554228.1|DNOV	LOC6549541|XP_001975629.1|DERE
OG0006160	LOC115760433|XP_030557607.1|DNOV	LOC6548052|XP_001976513.1|DERE
OG0006161	LOC115762197|XP_030560181.1|DNOV	LOC6540739|XP_026834756.1|DERE
OG0006162	LOC115766799|XP_030566684.1|DNOV	LOC26526325|XP_001982749.3|DERE
OG0006163	LOC115763280|XP_030561623.1|DNOV	LOC6549337|XP_001975637.1|DERE
OG0006165	LOC115767254|XP_030567325.1|DNOV	LOC6544129|XP_001973681.1|DERE, LOC6543895|XP_001973646.1|DERE
OG0006166	LOC115759946|XP_030556946.1|DNOV	LOC6542163|XP_001969315.2|DERE
OG0006167	LOC115760607|XP_030557910.1|DNOV, LOC115760609|XP_030557915.1|DNOV, LOC115760608|XP_030557912.1|DNOV	LOC6547971|XP_001975054.1|DERE
OG0006168	LOC115768673|XP_030569216.1|DNOV	LOC6550424|XP_001977038.1|DERE
OG0006169	LOC115768281|XP_030568678.1|DNOV, LOC115768280|XP_030568677.1|DNOV	LOC6551082|XP_001976950.1|DERE
OG0006170	LOC115767834|XP_030568036.1|DNOV	LOC6547861|XP_001975044.1|DERE
OG0006171	LOC115771029|XP_030572423.1|DNOV	LOC6543667|XP_001972965.1|DERE, LOC6552162|XP_001980714.1|DERE
OG0006172	LOC115771090|XP_030572503.1|DNOV	LOC6544067|XP_026832745.1|DERE
OG0006173	LOC115758614|XP_030555207.1|DNOV	LOC6542399|XP_026835188.1|DERE, LOC6540926|XP_001968280.1|DERE
OG0006174	LOC115766994|XP_030566964.1|DNOV	LOC6546432|XP_001972836.1|DERE, LOC6546433|XP_001972837.1|DERE
OG0006175	LOC115760995|XP_030558465.1|DNOV, LOC115760997|XP_030558468.1|DNOV	LOC6547743|XP_026835907.1|DERE
OG0006176	LOC115763161|XP_030561474.1|DNOV	LOC6554087|XP_001979599.1|DERE
OG0006177	LOC115767462|XP_030567627.1|DNOV	LOC26526944|XP_015014363.1|DERE
OG0006181	LOC115761897|XP_030559763.1|DNOV	LOC6553805|XP_001979562.1|DERE
OG0006182	LOC115772118|XP_030573952.1|DNOV	LOC6555138|XP_001982253.1|DERE
OG0006183	LOC115764829|XP_030563938.1|DNOV	LOC6553381|XP_001980198.1|DERE
OG0006184	LOC115771752|XP_030573462.1|DNOV	LOC6554378|XP_026834725.1|DERE
OG0006185	LOC115764003|XP_030562682.1|DNOV	LOC6553050|XP_001980038.1|DERE
OG0006186	LOC115771757|XP_030573466.1|DNOV	LOC6554371|XP_001982354.1|DERE
OG0006187	LOC115761389|XP_030559001.1|DNOV	LOC6554211|XP_026832091.1|DERE
OG0006188	LOC115767330|XP_030567435.1|DNOV	LOC6551538|XP_015010616.1|DERE
OG0006189	LOC115767331|XP_030567440.1|DNOV	LOC6551686|XP_001978482.3|DERE
OG0006190	LOC115761748|XP_030559507.1|DNOV	LOC6554155|XP_001981912.3|DERE
OG0006191	LOC115764811|XP_030563917.1|DNOV	LOC6554604|XP_001981556.1|DERE
OG0006192	LOC115769046|XP_030569615.1|DNOV	LOC6551548|XP_001978496.2|DERE
OG0006193	LOC115767821|XP_030568020.1|DNOV	LOC6550102|XP_001978190.1|DERE
OG0006194	LOC115765138|XP_030564397.1|DNOV	LOC6550506|XP_026837733.1|DERE
OG0006195	LOC115767788|XP_030567979.1|DNOV	LOC6550570|XP_001978123.1|DERE
OG0006196	LOC115761864|XP_030559716.1|DNOV	LOC6552362|XP_015009985.2|DERE
OG0006197	LOC115766788|XP_030566664.1|DNOV	LOC6555821|XP_001982738.1|DERE
OG0006198	LOC115766867|XP_030566788.1|DNOV	LOC6550221|XP_026838056.1|DERE
OG0006199	LOC115771794|XP_030573524.1|DNOV	LOC6554143|XP_001981902.1|DERE
OG0006200	LOC115772110|XP_030573937.1|DNOV	LOC6552317|XP_001979758.1|DERE
OG0006201	LOC115764398|XP_030563238.1|DNOV	LOC6550116|XP_026837503.1|DERE
OG0006202	LOC115764372|XP_030563194.1|DNOV	LOC6550115|XP_001977652.1|DERE
OG0006203	LOC115767257|XP_030567333.1|DNOV	LOC6550139|XP_026838212.1|DERE
OG0006204	LOC115757718|XP_030553942.1|DNOV	LOC6552770|XP_001979955.1|DERE
OG0006205	LOC115765116|XP_030564370.1|DNOV	LOC6549808|XP_001977331.1|DERE
OG0006206	LOC115769258|XP_030569828.1|DNOV	LOC6550712|XP_001978012.1|DERE
OG0006207	LOC115765963|XP_030565576.1|DNOV	LOC6542443|XP_001968812.1|DERE
OG0006208	LOC115759979|XP_030556992.1|DNOV	LOC6544851|XP_001970990.1|DERE
OG0006209	LOC115765400|XP_030564795.1|DNOV	LOC6550535|XP_026838085.1|DERE
OG0006210	LOC115767282|XP_030567373.1|DNOV	LOC6549859|XP_026838491.1|DERE
OG0006211	LOC115758476|XP_030555013.1|DNOV	LOC6541681|XP_001970248.1|DERE
OG0006212	LOC115758473|XP_030555009.1|DNOV	LOC6542179|XP_026835121.1|DERE
OG0006213	LOC115764704|XP_030563762.1|DNOV	LOC6552020|XP_001978785.1|DERE
OG0006214	LOC115766394|XP_030566166.1|DNOV	LOC6550555|XP_001977955.1|DERE
OG0006215	LOC115767382|XP_030567502.1|DNOV	LOC6551614|XP_001978594.3|DERE
OG0006216	LOC115772047|XP_030573846.1|DNOV	LOC6555050|XP_001981620.2|DERE
OG0006217	LOC115764332|XP_030563142.1|DNOV	LOC6549846|XP_001977577.1|DERE
OG0006218	LOC115769284|XP_030569868.1|DNOV	LOC6542360|XP_001969574.1|DERE
OG0006219	LOC115768901|XP_030569477.1|DNOV	LOC6555775|XP_001982533.1|DERE
OG0006220	LOC115766925|XP_030566874.1|DNOV	LOC6546353|XP_001972900.1|DERE
OG0006221	LOC115761889|XP_030559752.1|DNOV	LOC6554852|XP_001981096.1|DERE
OG0006222	LOC115761905|XP_030559783.1|DNOV	LOC6554854|XP_001981098.1|DERE
OG0006223	LOC115764279|XP_030563068.1|DNOV	LOC6551741|XP_001978612.1|DERE
OG0006224	LOC115764292|XP_030563085.1|DNOV	LOC6549806|XP_001977329.3|DERE
OG0006225	LOC115768685|XP_030569230.1|DNOV	LOC6550427|XP_001977041.1|DERE
OG0006226	LOC115765208|XP_030564512.1|DNOV	LOC6547286|XP_001976153.1|DERE
OG0006227	LOC115765139|XP_030564401.1|DNOV	LOC6551434|XP_001977141.1|DERE
OG0006228	LOC115763981|XP_030562653.1|DNOV	LOC6547563|XP_001974820.1|DERE
OG0006229	LOC115766720|XP_030566520.1|DNOV	LOC6555827|XP_026839242.1|DERE
OG0006230	LOC115767204|XP_030567254.1|DNOV	LOC6550025|XP_026837475.1|DERE
OG0006231	LOC115764437|XP_030563300.1|DNOV	LOC6550868|XP_026838323.1|DERE
OG0006232	LOC115764394|XP_030563235.1|DNOV	LOC6550708|XP_001978008.1|DERE
OG0006233	LOC115764291|XP_030563083.1|DNOV	LOC6550621|XP_015010712.1|DERE
OG0006234	LOC115765358|XP_030564733.1|DNOV	LOC6550026|XP_001977492.1|DERE
OG0006235	LOC115765234|XP_030564550.1|DNOV	LOC6550382|XP_001977749.1|DERE
OG0006236	LOC115767734|XP_030567905.1|DNOV	LOC6550572|XP_015011292.1|DERE
OG0006237	LOC115765438|XP_030564863.1|DNOV	LOC6549809|XP_001977332.1|DERE
OG0006238	LOC115765299|XP_030564651.1|DNOV	LOC6550564|XP_001977942.1|DERE
OG0006239	LOC115767564|XP_030567705.1|DNOV	LOC6549985|XP_026837296.1|DERE
OG0006240	LOC115764951|XP_030564133.1|DNOV	LOC6554551|XP_001981311.1|DERE
OG0006241	LOC115765357|XP_030564732.1|DNOV	LOC6550027|XP_001977493.1|DERE
OG0006242	LOC115768842|XP_030569398.1|DNOV	LOC6551320|XP_001977085.1|DERE
OG0006243	LOC115759455|XP_030556247.1|DNOV	LOC6552279|XP_001980759.1|DERE
OG0006244	LOC115761871|XP_030559732.1|DNOV	LOC6552249|XP_001980844.1|DERE
OG0006245	LOC115761195|XP_030558731.1|DNOV	LOC6555178|XP_001982276.1|DERE
OG0006246	LOC115768049|XP_030568342.1|DNOV	LOC6549761|XP_001976780.1|DERE
OG0006247	LOC115762067|XP_030560015.1|DNOV	LOC6541004|XP_001970563.1|DERE
OG0006248	LOC115771869|XP_030573608.1|DNOV	LOC6553600|XP_001979407.1|DERE
OG0006249	LOC115760215|XP_030557325.1|DNOV	LOC6541629|XP_001968666.1|DERE
OG0006250	LOC115764322|XP_030563128.1|DNOV	LOC6550660|XP_001978068.1|DERE
OG0006251	LOC115764781|XP_030563880.1|DNOV	LOC6555252|XP_001981633.1|DERE
OG0006252	LOC115764780|XP_030563879.1|DNOV	LOC6555251|XP_001981632.2|DERE
OG0006253	LOC115768062|XP_030568364.1|DNOV	LOC6549760|XP_001976779.2|DERE
OG0006254	LOC115770957|XP_030572286.1|DNOV	LOC6548885|XP_026836094.1|DERE
OG0006255	LOC115757690|XP_030553889.1|DNOV	LOC6554884|XP_001982222.1|DERE
OG0006256	LOC115765349|XP_030564722.1|DNOV	LOC6550031|XP_001977497.1|DERE
OG0006257	LOC115767805|XP_030567997.1|DNOV	LOC6549778|XP_015011070.1|DERE
OG0006258	LOC115765398|XP_030564788.1|DNOV	LOC6550534|XP_001977931.2|DERE
OG0006259	LOC115761213|XP_030558760.1|DNOV	LOC6552622|XP_001979868.1|DERE
OG0006260	LOC115766486|XP_030566307.1|DNOV	LOC6549779|XP_001977310.1|DERE
OG0006261	LOC115759289|XP_030556050.1|DNOV	LOC6541591|XP_001969773.1|DERE
OG0006262	LOC115766277|XP_030566005.1|DNOV	LOC6551585|XP_001977271.1|DERE
OG0006263	LOC115767602|XP_030567755.1|DNOV	LOC6550961|XP_001976990.1|DERE
OG0006264	LOC115766827|XP_030566722.1|DNOV	LOC6555657|XP_026838257.1|DERE
OG0006265	LOC115763955|XP_030562609.1|DNOV	LOC6548926|XP_001975413.1|DERE
OG0006266	LOC115765175|XP_030564455.1|DNOV	LOC6555655|XP_001982568.1|DERE
OG0006267	LOC115771344|XP_030572875.1|DNOV	LOC6551017|XP_015010657.2|DERE
OG0006268	LOC115760638|XP_030557954.1|DNOV	LOC6548085|XP_001975201.2|DERE
OG0006269	LOC115764859|XP_030563993.1|DNOV	LOC6552254|XP_001980849.1|DERE
OG0006270	LOC115765315|XP_030564675.1|DNOV	LOC6551701|XP_001977280.1|DERE
OG0006271	LOC115761957|XP_030559855.1|DNOV	LOC6552027|XP_001980673.1|DERE
OG0006272	LOC115765323|XP_030564683.1|DNOV	LOC6550954|XP_026837803.1|DERE
OG0006273	LOC115760237|XP_030557355.1|DNOV	LOC6541085|XP_001970720.1|DERE
OG0006274	LOC115768785|XP_030569342.1|DNOV	LOC6551135|XP_001978281.1|DERE
OG0006275	LOC115767817|XP_030568014.1|DNOV	LOC6550587|XP_001976745.1|DERE
OG0006276	LOC115762694|XP_030560876.1|DNOV	LOC6545156|XP_001971018.1|DERE
OG0006277	LOC115764526|XP_030563484.1|DNOV	LOC6553406|XP_026839825.1|DERE
OG0006278	LOC115764306|XP_030563104.1|DNOV	LOC6550074|XP_001977571.2|DERE
OG0006279	LOC115767813|XP_030568005.1|DNOV	LOC6551164|XP_026838721.1|DERE
OG0006280	LOC115765225|XP_030564527.1|DNOV	LOC6549834|XP_026838387.1|DERE
OG0006281	LOC115765224|XP_030564526.1|DNOV	LOC6549836|XP_026838385.1|DERE
OG0006282	LOC115767388|XP_030567511.1|DNOV	LOC6550440|XP_026837913.1|DERE
OG0006283	LOC115764614|XP_030563632.1|DNOV	LOC6554250|XP_001982099.1|DERE
OG0006284	LOC115762649|XP_030560814.1|DNOV	LOC6544838|XP_001973198.2|DERE
OG0006285	LOC115761559|XP_030559203.1|DNOV	LOC6552155|XP_001978828.1|DERE
OG0006286	LOC115761584|XP_030559234.1|DNOV	LOC6551855|XP_001979652.2|DERE
OG0006287	LOC115767190|XP_030567241.1|DNOV	LOC6551167|XP_001977065.1|DERE
OG0006288	LOC115771838|XP_030573580.1|DNOV	LOC6555124|XP_001981143.1|DERE
OG0006289	LOC115761768|XP_030559557.1|DNOV	LOC6551815|XP_001979622.1|DERE
OG0006290	LOC115767256|XP_030567327.1|DNOV	LOC6549941|XP_015011080.1|DERE
OG0006291	LOC115758444|XP_030554968.1|DNOV	LOC6541649|XP_001969677.1|DERE
OG0006292	LOC115769088|XP_030569660.1|DNOV	LOC6551186|XP_015010634.1|DERE
OG0006293	LOC115769979|XP_030570900.1|DNOV	LOC6545600|XP_001971152.1|DERE
OG0006294	LOC115767820|XP_030568017.1|DNOV	LOC6550101|XP_001978189.2|DERE
OG0006295	LOC115767324|XP_030567425.1|DNOV	LOC6551647|XP_001978494.1|DERE
OG0006296	LOC115765273|XP_030564623.1|DNOV	LOC6550305|XP_001977759.1|DERE
OG0006297	LOC115768784|XP_030569340.1|DNOV	LOC6549767|XP_026837430.1|DERE
OG0006298	LOC115765165|XP_030564437.1|DNOV	LOC6550099|XP_001978187.1|DERE
OG0006299	LOC115765386|XP_030564771.1|DNOV	LOC6550877|XP_015010971.1|DERE
OG0006300	LOC115767798|XP_030567989.1|DNOV	LOC6551223|XP_015010956.1|DERE
OG0006301	LOC115768220|XP_030568605.1|DNOV	LOC6550376|XP_001977857.1|DERE
OG0006302	LOC115768164|XP_030568520.1|DNOV	LOC6551672|XP_026838748.1|DERE
OG0006303	LOC115761147|XP_030558676.1|DNOV	LOC6546895|XP_001975976.2|DERE
OG0006304	LOC115771614|XP_030573246.1|DNOV	LOC6555351|XP_001981431.2|DERE
OG0006305	LOC115772128|XP_030573966.1|DNOV	LOC6555101|XP_026831598.1|DERE
OG0006306	LOC115760350|XP_030557496.1|DNOV	LOC26526597|XP_026832077.1|DERE
OG0006307	LOC115771609|XP_030573232.1|DNOV	LOC6555025|XP_001981039.3|DERE
OG0006308	LOC115766374|XP_030566133.1|DNOV	LOC6550043|XP_001977509.1|DERE
OG0006309	LOC115766377|XP_030566138.1|DNOV	LOC6550015|XP_015011098.1|DERE
OG0006310	LOC115771957|XP_030573725.1|DNOV	LOC6552604|XP_001978997.1|DERE
OG0006311	LOC115768149|XP_030568503.1|DNOV	LOC6551738|XP_026837434.1|DERE
OG0006312	LOC115768160|XP_030568516.1|DNOV	LOC6551737|XP_001978608.1|DERE
OG0006313	LOC115768891|XP_030569463.1|DNOV	LOC6551637|XP_001978585.2|DERE
OG0006314	LOC115766291|XP_030566018.1|DNOV	LOC6550675|XP_026837894.1|DERE
OG0006315	LOC115764925|XP_030564091.1|DNOV	LOC6554811|XP_015009151.1|DERE
OG0006316	LOC115762466|XP_030560535.1|DNOV	LOC6549693|XP_001978726.1|DERE
OG0006317	LOC115768814|XP_030569371.1|DNOV	LOC6551632|XP_001978562.1|DERE
OG0006318	LOC115766419|XP_030566201.1|DNOV	LOC6550358|XP_001977764.1|DERE
OG0006319	LOC115761482|XP_030559112.1|DNOV	LOC6542001|XP_026834274.1|DERE
OG0006320	LOC115765355|XP_030564728.1|DNOV	LOC6551719|XP_026838514.1|DERE
OG0006321	LOC115767267|XP_030567352.1|DNOV	LOC6549891|XP_001977368.1|DERE
OG0006322	LOC115765284|XP_030564635.1|DNOV	LOC6549822|XP_001977345.1|DERE
OG0006323	LOC115768656|XP_030569192.1|DNOV	LOC6550692|XP_001978017.1|DERE
OG0006324	LOC115768808|XP_030569364.1|DNOV	LOC6555580|XP_015008728.1|DERE
OG0006325	LOC115757771|XP_030554056.1|DNOV	LOC6553469|XP_001979369.1|DERE
OG0006326	LOC115770029|XP_030570955.1|DNOV	LOC6544340|XP_001973083.1|DERE
OG0006327	LOC115771963|XP_030573736.1|DNOV	LOC6554906|XP_001981591.1|DERE
OG0006328	LOC115761200|XP_030558740.1|DNOV	LOC6554877|XP_026832888.1|DERE
OG0006329	LOC115766875|XP_030566797.1|DNOV	LOC6551072|XP_001978293.1|DERE
OG0006330	LOC115772034|XP_030573824.1|DNOV	LOC6554270|XP_001981900.1|DERE
OG0006331	LOC115767312|XP_030567410.1|DNOV	LOC6550138|XP_001977535.2|DERE
OG0006332	LOC115767614|XP_030567771.1|DNOV	LOC6551044|XP_001978311.1|DERE
OG0006333	LOC115771307|XP_030572805.1|DNOV	LOC6551022|XP_001978257.3|DERE
OG0006334	LOC115767380|XP_030567500.1|DNOV	LOC6551645|XP_026838252.1|DERE
OG0006335	LOC115764753|XP_030563838.1|DNOV	LOC6554778|XP_001982181.1|DERE
OG0006336	LOC115768214|XP_030568588.1|DNOV	LOC6551396|XP_001977208.1|DERE
OG0006337	LOC115771321|XP_030572845.1|DNOV	LOC6551697|XP_026838745.1|DERE
OG0006338	LOC115771677|XP_030573352.1|DNOV	LOC6552137|XP_001978819.1|DERE
OG0006339	LOC115768244|XP_030568631.1|DNOV	LOC6550600|XP_026837497.1|DERE
OG0006340	LOC115768216|XP_030568593.1|DNOV	LOC6550367|XP_001977864.1|DERE
OG0006341	LOC115766348|XP_030566104.1|DNOV	LOC6551721|XP_026838462.1|DERE
OG0006342	LOC115766414|XP_030566195.1|DNOV	LOC6551722|XP_026838510.1|DERE
OG0006343	LOC115766363|XP_030566122.1|DNOV	LOC6551723|XP_001977302.1|DERE
OG0006344	LOC115767208|XP_030567261.1|DNOV	LOC6550034|XP_001977500.1|DERE
OG0006345	LOC115771656|XP_030573321.1|DNOV	LOC6555136|XP_026839797.1|DERE
OG0006346	LOC115764224|XP_030562998.1|DNOV	LOC6554950|XP_001981371.1|DERE
OG0006347	LOC115757706|XP_030553918.1|DNOV	LOC6554947|XP_015009291.1|DERE
OG0006348	LOC115767868|XP_030568086.1|DNOV	LOC6550773|XP_001976755.1|DERE
OG0006349	LOC115765088|XP_030564328.1|DNOV	LOC6555652|XP_026838289.1|DERE
OG0006350	LOC115764889|XP_030564031.1|DNOV	LOC6554591|XP_001981326.1|DERE
OG0006351	LOC115768806|XP_030569362.1|DNOV	LOC6550453|XP_026837555.1|DERE
OG0006352	LOC115757813|XP_030554095.1|DNOV	LOC6549053|XP_001975575.1|DERE
OG0006353	LOC115761391|XP_030559006.1|DNOV	LOC6554220|XP_001981237.1|DERE
OG0006354	LOC115771880|XP_030573625.1|DNOV	LOC6554797|XP_001982228.1|DERE
OG0006355	LOC115767857|XP_030568074.1|DNOV	LOC6549790|XP_001977313.2|DERE
OG0006356	LOC115767367|XP_030567485.1|DNOV	LOC6555615|XP_001982594.1|DERE
OG0006357	LOC115768306|XP_030568711.1|DNOV	LOC6550194|XP_026838004.1|DERE
OG0006358	LOC115762796|XP_030561010.1|DNOV	LOC6545678|XP_001971169.3|DERE
OG0006359	LOC115764169|XP_030562913.1|DNOV	LOC6553037|XP_001980042.1|DERE
OG0006360	LOC115768742|XP_030569288.1|DNOV	LOC6551331|XP_015011354.1|DERE
OG0006361	LOC115763762|XP_030562336.1|DNOV	LOC6553180|XP_026836001.1|DERE
OG0006362	LOC115768484|XP_030568925.1|DNOV	LOC6555761|XP_026838041.1|DERE
OG0006363	LOC115766997|XP_030566978.1|DNOV	LOC6550407|XP_026837265.1|DERE
OG0006364	LOC115760088|XP_030557133.1|DNOV	LOC6541112|XP_001969765.2|DERE
OG0006365	LOC115764393|XP_030563231.1|DNOV	LOC6549824|XP_001978629.1|DERE
OG0006366	LOC115764299|XP_030563092.1|DNOV	LOC6549786|XP_026837971.1|DERE
OG0006367	LOC115765422|XP_030564828.1|DNOV	LOC6549811|XP_026838476.1|DERE
OG0006368	LOC115759602|XP_030556433.1|DNOV	LOC6555227|XP_026839557.1|DERE
OG0006369	LOC115759610|XP_030556442.1|DNOV	LOC6555224|XP_015009096.1|DERE
OG0006371	LOC115771949|XP_030573712.1|DNOV	LOC6555126|XP_001981145.1|DERE
OG0006372	LOC115771947|XP_030573709.1|DNOV	LOC6555082|XP_001981598.1|DERE
OG0006373	LOC115767233|XP_030567291.1|DNOV	LOC6549708|XP_015011090.1|DERE
OG0006374	LOC115769052|XP_030569622.1|DNOV	LOC6551735|XP_026837370.1|DERE
OG0006375	LOC115768269|XP_030568662.1|DNOV	LOC6550798|XP_001978089.1|DERE
OG0006376	LOC115765226|XP_030564529.1|DNOV	LOC6549812|XP_001977335.1|DERE
OG0006377	LOC115764374|XP_030563196.1|DNOV	LOC6550238|XP_001977689.1|DERE
OG0006378	LOC115764939|XP_030564112.1|DNOV	LOC6554535|XP_001981320.3|DERE
OG0006379	LOC115766901|XP_030566838.1|DNOV	LOC6550645|XP_026838075.1|DERE
OG0006380	LOC115768774|XP_030569325.1|DNOV	LOC6550920|XP_001976887.1|DERE
OG0006381	LOC115767261|XP_030567344.1|DNOV	LOC6550224|XP_001978192.1|DERE
OG0006382	LOC115767381|XP_030567501.1|DNOV	LOC6551001|XP_001978317.1|DERE
OG0006383	LOC115767793|XP_030567984.1|DNOV	LOC6551074|XP_026837459.1|DERE
