Orthogroup	DANA.longest_only	DNOV.longest_only
OG0004381	LOC6499865|XP_001953744.1|DANA	LOC115764924|XP_030564090.1|DNOV
OG0004382	LOC6494937|XP_001959364.1|DANA	LOC115757817|XP_030554100.1|DNOV
OG0004383	LOC6495748|XP_001959490.1|DANA	LOC115764580|XP_030563588.1|DNOV
OG0004384	LOC6495750|XP_001959492.1|DANA	LOC115764582|XP_030563590.1|DNOV
OG0004385	LOC6494322|XP_001960535.1|DANA	LOC115758211|XP_030554621.1|DNOV
OG0004386	LOC6495494|XP_001958969.1|DANA	LOC115757854|XP_030554150.1|DNOV
OG0004387	LOC6506127|XP_001958495.1|DANA	LOC115771391|XP_030572937.1|DNOV
OG0004388	LOC6494934|XP_032306960.1|DANA	LOC115757887|XP_030554190.1|DNOV
OG0004389	LOC6493422|XP_001957717.3|DANA	LOC115769987|XP_030570914.1|DNOV
OG0004390	LOC6493238|XP_014764266.1|DANA	LOC115769718|XP_030570506.1|DNOV, LOC115771304|XP_030572801.1|DNOV
OG0004391	LOC6494594|XP_001960045.2|DANA	LOC115767482|XP_030567646.1|DNOV
OG0004392	LOC6493236|XP_032310364.1|DANA	LOC115771494|XP_030573078.1|DNOV
OG0004393	LOC6495646|XP_032306126.1|DANA	LOC115758541|XP_030555136.1|DNOV
OG0004394	LOC6496445|XP_032306461.1|DANA	LOC115760821|XP_030558200.1|DNOV
OG0004395	LOC6496546|XP_001961118.1|DANA	LOC115757930|XP_030554256.1|DNOV
OG0004396	LOC6496659|XP_001961350.1|DANA	LOC115758030|XP_030554399.1|DNOV
OG0004397	LOC6495804|XP_001959623.1|DANA	LOC115758103|XP_030554490.1|DNOV
OG0004398	LOC6494806|XP_001959624.1|DANA	LOC115758014|XP_030554373.1|DNOV
OG0004399	LOC6496207|XP_001960452.1|DANA	LOC115761091|XP_030558573.1|DNOV
OG0004400	LOC6500959|XP_001954248.1|DANA	LOC115759464|XP_030556258.1|DNOV
OG0004401	LOC6495308|XP_001958655.2|DANA	LOC115758232|XP_030554644.1|DNOV
OG0004402	LOC6495310|XP_001958652.1|DANA	LOC115758499|XP_030555046.1|DNOV
OG0004403	LOC6496091|XP_001960206.1|DANA	LOC115769593|XP_030570379.1|DNOV
OG0004404	LOC6496655|XP_001961341.1|DANA	LOC115767457|XP_030567618.1|DNOV
OG0004405	LOC6492922|XP_014764150.1|DANA	LOC115770402|XP_030571520.1|DNOV
OG0004406	LOC6506109|XP_014764629.1|DANA	LOC115770016|XP_030570928.1|DNOV
OG0004407	LOC6495834|XP_001959679.1|DANA	LOC115764584|XP_030563593.1|DNOV
OG0004408	LOC6493280|XP_001957430.1|DANA	LOC115771529|XP_030573126.1|DNOV
OG0004409	LOC6502326|XP_014760022.1|DANA	LOC115766740|XP_030566565.1|DNOV
OG0004410	LOC6494211|XP_032306790.1|DANA	LOC115767417|XP_030567553.1|DNOV
OG0004411	LOC6506129|XP_001958493.2|DANA	LOC115771584|XP_030573204.1|DNOV
OG0004412	LOC6493815|XP_001958492.1|DANA	LOC115771583|XP_030573203.1|DNOV
OG0004413	LOC6495714|XP_001959424.1|DANA	LOC115760559|XP_030557828.1|DNOV
OG0004414	LOC6494229|XP_001960696.1|DANA	LOC115758040|XP_030554417.1|DNOV
OG0004415	LOC6495160|XP_001958936.1|DANA	LOC115767959|XP_030568253.1|DNOV
OG0004416	LOC6494811|XP_001959616.1|DANA	LOC115760967|XP_030558425.1|DNOV
OG0004417	LOC6505827|XP_001964441.1|DANA	LOC115761888|XP_030559751.1|DNOV
OG0004418	LOC6494828|XP_001959586.2|DANA	LOC115758031|XP_030554401.1|DNOV
OG0004419	LOC6495233|XP_014763198.1|DANA	LOC115764444|XP_030563314.1|DNOV
OG0004420	LOC6494329|XP_001960525.1|DANA	LOC115764488|XP_030563436.1|DNOV
OG0004421	LOC6507851|XP_001956469.1|DANA	LOC115769847|XP_030570685.1|DNOV
OG0004422	LOC6493403|XP_014764361.1|DANA	LOC115769921|XP_030570806.1|DNOV
OG0004423	LOC6494299|XP_001960578.1|DANA	LOC115758214|XP_030554626.1|DNOV
OG0004424	LOC6494115|XP_032306956.1|DANA	LOC115757900|XP_030554206.1|DNOV
OG0004425	LOC6493216|XP_001957284.1|DANA	LOC115770060|XP_030571015.1|DNOV
OG0004426	LOC6506767|XP_001957276.1|DANA	LOC115770222|XP_030571283.1|DNOV
OG0004427	LOC6506742|XP_001957322.1|DANA	LOC115770304|XP_030571399.1|DNOV
OG0004428	LOC6500151|XP_032305409.1|DANA	LOC115761594|XP_030559249.1|DNOV
OG0004429	LOC6497568|XP_001961798.2|DANA	LOC115765938|XP_030565544.1|DNOV
OG0004430	LOC6507807|XP_001956387.1|DANA	LOC115771569|XP_030573182.1|DNOV
OG0004431	LOC6500841|XP_001954017.1|DANA	LOC115761525|XP_030559156.1|DNOV
OG0004432	LOC6499742|XP_001954018.2|DANA	LOC115761524|XP_030559155.1|DNOV
OG0004433	LOC6507275|XP_001956347.1|DANA	LOC115769072|XP_030569645.1|DNOV
OG0004434	LOC6495805|XP_001959625.1|DANA	LOC115758012|XP_030554369.1|DNOV
OG0004435	LOC6496023|XP_001960064.1|DANA	LOC115767455|XP_030567616.1|DNOV
OG0004436	LOC6494881|XP_032307182.1|DANA	LOC115764508|XP_030563462.1|DNOV
OG0004437	LOC6494366|XP_001960451.1|DANA	LOC115764446|XP_030563316.1|DNOV
OG0004438	LOC6495747|XP_001959488.1|DANA	LOC115757811|XP_030554094.1|DNOV
OG0004439	LOC6496347|XP_001960737.1|DANA	LOC115758006|XP_030554363.1|DNOV
OG0004440	LOC6496351|XP_001960744.1|DANA	LOC115767467|XP_030567632.1|DNOV
OG0004441	LOC6497415|XP_001962129.1|DANA	LOC115760313|XP_030557460.1|DNOV
OG0004442	LOC6494315|XP_001960548.1|DANA	LOC115757889|XP_030554194.1|DNOV
OG0004443	LOC6507618|XP_001956008.1|DANA	LOC115771256|XP_030572727.1|DNOV
OG0004444	LOC6494280|XP_001960611.1|DANA	LOC115764593|XP_030563605.1|DNOV
OG0004445	LOC6494234|XP_032306836.1|DANA	LOC115760485|XP_030557693.1|DNOV
OG0004446	LOC6505584|XP_001964649.1|DANA	LOC115765028|XP_030564251.1|DNOV
OG0004447	LOC6501651|XP_001955684.1|DANA	LOC115764926|XP_030564096.1|DNOV
OG0004448	LOC6494451|XP_001960299.1|DANA	LOC115768659|XP_030569228.1|DNOV
OG0004449	LOC6502872|XP_001967423.2|DANA, LOC6493245|XP_001957346.2|DANA	LOC115767940|XP_030568177.1|DNOV
OG0004450	LOC6495688|XP_001959382.3|DANA	LOC115757962|XP_030554302.1|DNOV
OG0004451	LOC6494929|XP_001959388.1|DANA	LOC115757933|XP_030554261.1|DNOV
OG0004452	LOC6494583|XP_001960061.1|DANA	LOC115767418|XP_030567554.1|DNOV
OG0004453	LOC6495504|XP_001958991.1|DANA	LOC115757878|XP_030554178.1|DNOV
OG0004454	LOC6500013|XP_001953405.2|DANA	LOC115761882|XP_030559744.1|DNOV
OG0004455	LOC6493247|XP_001957352.1|DANA	LOC115766619|XP_030566473.1|DNOV
OG0004456	LOC6503502|XP_001964257.2|DANA	LOC115768175|XP_030568537.1|DNOV
OG0004457	LOC6507900|XP_001956558.1|DANA	LOC115768502|XP_030568951.1|DNOV
OG0004458	LOC6507149|XP_001956583.2|DANA	LOC115768301|XP_030568709.1|DNOV
OG0004459	LOC6506215|XP_032309804.1|DANA	LOC115770553|XP_030571725.1|DNOV
OG0004460	LOC6506945|XP_001956938.1|DANA	LOC115771099|XP_030572518.1|DNOV
OG0004461	LOC6506335|XP_001958079.1|DANA	LOC115770457|XP_030571595.1|DNOV
OG0004462	LOC6493657|XP_001958172.1|DANA	LOC115771586|XP_030573209.1|DNOV
OG0004463	LOC6506089|XP_014764623.1|DANA	LOC115771403|XP_030572959.1|DNOV
OG0004464	LOC6506112|XP_001958527.1|DANA	LOC115770320|XP_030571417.1|DNOV
OG0004465	LOC6497956|XP_001965896.2|DANA	LOC115760158|XP_030557230.1|DNOV
OG0004466	LOC6493661|XP_001958178.2|DANA	LOC115771395|XP_030572941.1|DNOV
OG0004467	LOC6507217|XP_001956449.1|DANA	LOC115770083|XP_030571053.1|DNOV
OG0004468	LOC6507838|XP_001956448.1|DANA	LOC115770079|XP_030571045.1|DNOV
OG0004469	LOC6493595|XP_032309846.1|DANA	LOC115769848|XP_030570689.1|DNOV
OG0004470	LOC6497896|XP_032307672.1|DANA	LOC115758493|XP_030555034.1|DNOV
OG0004471	LOC6500850|XP_001954031.1|DANA	LOC115761271|XP_030558844.1|DNOV
OG0004472	LOC6496226|XP_001960488.1|DANA	LOC115758248|XP_030554663.1|DNOV
OG0004473	LOC26513706|XP_014763929.1|DANA	LOC115758039|XP_030554413.1|DNOV
OG0004474	LOC6495137|XP_001958975.1|DANA	LOC115758037|XP_030554411.1|DNOV
OG0004475	LOC6493908|XP_001961348.1|DANA	LOC115767474|XP_030567639.1|DNOV
OG0004476	LOC6497140|XP_001962677.1|DANA, LOC6497160|XP_001962649.2|DANA	LOC115759062|XP_030555749.1|DNOV
OG0004477	LOC6496504|XP_001961038.1|DANA	LOC115757983|XP_030554332.1|DNOV
OG0004478	LOC6496346|XP_014763775.1|DANA	LOC115757955|XP_030554290.1|DNOV
OG0004479	LOC6494910|XP_001959440.2|DANA	LOC115762523|XP_030560647.1|DNOV
OG0004480	LOC6504514|XP_001967050.1|DANA	LOC115765414|XP_030564819.1|DNOV
OG0004481	LOC6494997|XP_001959249.1|DANA	LOC115766052|XP_030565735.1|DNOV
OG0004482	LOC6505575|XP_032305425.1|DANA	LOC115771671|XP_030573346.1|DNOV
OG0004483	LOC6494913|XP_001959433.1|DANA	LOC115771975|XP_030573758.1|DNOV
OG0004484	LOC6499453|XP_001954610.2|DANA	LOC115764777|XP_030563876.1|DNOV
OG0004485	LOC6503706|XP_001963890.2|DANA	LOC115767000|XP_030566982.1|DNOV
OG0004486	LOC6496089|XP_001960200.1|DANA	LOC115767495|XP_030567663.1|DNOV
OG0004487	LOC6492977|XP_001956779.1|DANA	LOC115769361|XP_030570004.1|DNOV
OG0004489	LOC6506656|XP_001957467.1|DANA	LOC115771189|XP_030572643.1|DNOV
OG0004490	LOC6495941|XP_001959897.2|DANA	LOC115762462|XP_030560530.1|DNOV
OG0004491	LOC6498203|XP_001962289.2|DANA	LOC115759339|XP_030556118.1|DNOV
OG0004492	LOC6506356|XP_001958035.1|DANA	LOC115767231|XP_030567290.1|DNOV, LOC115770011|XP_030570921.1|DNOV
OG0004493	LOC6506385|XP_001957975.1|DANA	LOC115768869|XP_030569437.1|DNOV
OG0004494	LOC6501433|XP_001955242.2|DANA	LOC115763639|XP_030562129.1|DNOV, LOC115763832|XP_030562451.1|DNOV
OG0004495	LOC6500822|XP_001953979.1|DANA	LOC115771640|XP_030573300.1|DNOV, LOC115771641|XP_030573301.1|DNOV, LOC115771951|XP_030573714.1|DNOV
OG0004496	LOC6495290|XP_001958692.2|DANA, LOC6495291|XP_001958691.1|DANA	LOC115771166|XP_030572608.1|DNOV
OG0004497	LOC6496382|XP_001960795.1|DANA	LOC115760014|XP_030557039.1|DNOV
OG0004498	LOC6500177|XP_001953082.1|DANA	LOC115767442|XP_030567599.1|DNOV, LOC115767443|XP_030567600.1|DNOV
OG0004499	LOC26515193|XP_014764099.1|DANA	LOC115763654|XP_030562186.1|DNOV
OG0004500	LOC6493994|XP_001961177.2|DANA	LOC115760749|XP_030558086.1|DNOV
OG0004501	LOC6495947|XP_014763556.1|DANA	LOC115762307|XP_030560333.1|DNOV
OG0004503	LOC6501151|XP_014766910.1|DANA, LOC26514681|XP_032305640.1|DANA, LOC26513985|XP_014767236.1|DANA	LOC115760779|XP_030558129.1|DNOV
OG0004504	LOC6493877|XP_032309957.1|DANA	LOC115760376|XP_030557530.1|DNOV
OG0004505	LOC6501558|XP_014767098.1|DANA	LOC115764749|XP_030563828.1|DNOV
OG0004506	LOC6501638|XP_001955656.1|DANA	LOC115759421|XP_030556178.1|DNOV
OG0004507	LOC6499193|XP_014765939.1|DANA	LOC115763986|XP_030562659.1|DNOV
OG0004508	LOC6501344|XP_001955032.2|DANA	LOC115764145|XP_030562881.1|DNOV
OG0004509	LOC6507901|XP_001956563.1|DANA	LOC115767363|XP_030567484.1|DNOV
OG0004510	LOC6503712|XP_014761043.1|DANA	LOC115768212|XP_030568584.1|DNOV
OG0004511	LOC6499115|XP_001955271.2|DANA	LOC115771709|XP_030573388.1|DNOV
OG0004512	LOC6504544|XP_032312059.1|DANA	LOC115766794|XP_030566675.1|DNOV
OG0004513	LOC6503317|XP_032308636.1|DANA	LOC115766787|XP_030566663.1|DNOV
OG0004514	LOC6505445|XP_032311772.1|DANA	LOC115766772|XP_030566643.1|DNOV
OG0004515	LOC6502005|XP_001966853.2|DANA	LOC115765186|XP_030564474.1|DNOV
OG0004516	LOC6502261|XP_032309363.1|DANA	LOC115767325|XP_030567427.1|DNOV
OG0004517	LOC6501875|XP_014759632.1|DANA	LOC115766483|XP_030566305.1|DNOV
OG0004518	LOC6502895|XP_032311885.1|DANA	LOC115768104|XP_030568456.1|DNOV
OG0004519	LOC6501180|XP_001954706.1|DANA	LOC115764223|XP_030562997.1|DNOV
OG0004520	LOC6502899|XP_032311793.1|DANA	LOC115766263|XP_030565983.1|DNOV
OG0004521	LOC6496663|XP_001961356.1|DANA	LOC115762438|XP_030560494.1|DNOV
OG0004522	LOC6501942|XP_001966735.1|DANA	LOC115767284|XP_030567375.1|DNOV
OG0004523	LOC6501194|XP_001954739.2|DANA	LOC115765032|XP_030564254.1|DNOV
OG0004524	LOC6504054|XP_001964089.1|DANA	LOC115767592|XP_030567745.1|DNOV
OG0004525	LOC6505012|XP_001965631.1|DANA	LOC115765196|XP_030564490.1|DNOV
OG0004526	LOC6503063|XP_032308931.1|DANA	LOC115768229|XP_030568616.1|DNOV
OG0004527	LOC6505109|XP_001965441.1|DANA	LOC115767799|XP_030567990.1|DNOV
OG0004528	LOC6501971|XP_001966791.1|DANA	LOC115764276|XP_030563062.1|DNOV
OG0004529	LOC6503892|XP_014761112.1|DANA	LOC115768794|XP_030569350.1|DNOV
OG0004530	LOC6502135|XP_001966143.2|DANA	LOC115765203|XP_030564501.1|DNOV
OG0004531	LOC6499362|XP_014766034.1|DANA	LOC115765064|XP_030564298.1|DNOV
OG0004532	LOC6503733|XP_001963843.3|DANA	LOC115766350|XP_030566108.1|DNOV
OG0004533	LOC6504088|XP_001964149.1|DANA	LOC115767397|XP_030567520.1|DNOV
OG0004534	LOC6502889|XP_001963656.1|DANA	LOC115765276|XP_030564626.1|DNOV
OG0004535	LOC6506550|XP_001957666.1|DANA	LOC115762927|XP_030561167.1|DNOV
OG0004536	LOC6498787|XP_032308312.1|DANA	LOC115764286|XP_030563077.1|DNOV
OG0004537	LOC6502102|XP_032309403.1|DANA	LOC115767402|XP_030567527.1|DNOV
OG0004538	LOC6495920|XP_014763536.1|DANA	LOC115762043|XP_030559973.1|DNOV
OG0004539	LOC6505847|XP_014760815.1|DANA	LOC115771924|XP_030573682.1|DNOV
OG0004540	LOC6503131|XP_001963482.1|DANA	LOC115767732|XP_030567903.1|DNOV
OG0004541	LOC6495500|XP_001958984.1|DANA	LOC115757978|XP_030554319.1|DNOV
OG0004542	LOC6501864|XP_001966779.1|DANA	LOC115764378|XP_030563200.1|DNOV
OG0004543	LOC6504017|XP_032308411.1|DANA	LOC115768260|XP_030568649.1|DNOV
OG0004544	LOC6503503|XP_001964254.2|DANA	LOC115768153|XP_030568508.1|DNOV
OG0004545	LOC6499728|XP_001954051.1|DANA	LOC115761362|XP_030558970.1|DNOV
OG0004546	LOC6496518|XP_001961056.1|DANA	LOC115760848|XP_030558260.1|DNOV
OG0004547	LOC6502227|XP_001966022.1|DANA	LOC115766908|XP_030566846.1|DNOV
OG0004548	LOC6498751|XP_001967274.3|DANA	LOC115765145|XP_030564410.1|DNOV
OG0004549	LOC6504661|XP_032309073.1|DANA	LOC115768777|XP_030569329.1|DNOV
OG0004550	LOC6503980|XP_032308480.1|DANA	LOC115769020|XP_030569590.1|DNOV
OG0004551	LOC6495518|XP_001959023.1|DANA	LOC115772051|XP_030573856.1|DNOV
OG0004552	LOC6502278|XP_032309389.1|DANA	LOC115768569|XP_030569053.1|DNOV
OG0004553	LOC6493028|XP_001956894.1|DANA	LOC115770982|XP_030572313.1|DNOV
OG0004554	LOC6505142|XP_001965429.2|DANA	LOC115767870|XP_030568090.1|DNOV
OG0004555	LOC6505141|XP_001965428.1|DANA	LOC115767869|XP_030568089.1|DNOV
OG0004556	LOC6502010|XP_032308102.1|DANA	LOC115764263|XP_030563045.1|DNOV
OG0004557	LOC6503784|XP_032308615.1|DANA	LOC115768435|XP_030568853.1|DNOV
OG0004558	LOC6503952|XP_001963907.1|DANA	LOC115765394|XP_030564784.1|DNOV
OG0004559	LOC6501511|XP_032311022.1|DANA	LOC115764615|XP_030563633.1|DNOV
OG0004560	LOC26513796|XP_014760893.1|DANA	LOC115760372|XP_030557529.1|DNOV
OG0004561	LOC6500230|XP_014766427.1|DANA	LOC115771904|XP_030573653.1|DNOV
OG0004562	LOC6501084|XP_001954524.1|DANA	LOC115771879|XP_030573624.1|DNOV
OG0004563	LOC6499495|XP_001954509.1|DANA	LOC115772114|XP_030573946.1|DNOV
OG0004564	LOC6500412|XP_001953163.1|DANA	LOC115763894|XP_030562532.1|DNOV
OG0004565	LOC6499688|XP_014766187.1|DANA	LOC115771793|XP_030573523.1|DNOV
OG0004566	LOC6504115|XP_001964210.1|DANA	LOC115765310|XP_030564668.1|DNOV
OG0004567	LOC6503673|XP_001963955.1|DANA	LOC115768159|XP_030568513.1|DNOV
OG0004568	LOC6504046|XP_001964077.1|DANA	LOC115768453|XP_030568874.1|DNOV
OG0004569	LOC6499604|XP_001954313.2|DANA	LOC115761719|XP_030559457.1|DNOV
OG0004570	LOC6494140|XP_001960883.1|DANA	LOC115765370|XP_030564757.1|DNOV
OG0004571	LOC6505071|XP_001965517.1|DANA	LOC115767013|XP_030566996.1|DNOV
OG0004572	LOC6503896|XP_001965229.1|DANA	LOC115760111|XP_030557164.1|DNOV
OG0004573	LOC6499708|XP_001954091.1|DANA	LOC115761666|XP_030559372.1|DNOV
OG0004574	LOC6504758|XP_001966301.1|DANA	LOC115768915|XP_030569505.1|DNOV
OG0004575	LOC6504759|XP_014759801.1|DANA	LOC115768922|XP_030569518.1|DNOV
OG0004576	LOC6499461|XP_032309464.1|DANA	LOC115759505|XP_030556306.1|DNOV
OG0004577	LOC6500150|XP_032305476.1|DANA	LOC115761595|XP_030559252.1|DNOV
OG0004578	LOC6505244|XP_032307850.1|DANA	LOC115771315|XP_030572834.1|DNOV
OG0004579	LOC6498491|XP_032311310.1|DANA	LOC115759105|XP_030555804.1|DNOV
OG0004580	LOC6500382|XP_001953093.1|DANA	LOC115761752|XP_030559513.1|DNOV
OG0004581	LOC6505642|XP_001964543.1|DANA	LOC115764168|XP_030562912.1|DNOV
OG0004582	LOC6505580|XP_001964661.3|DANA	LOC115757658|XP_030553831.1|DNOV
OG0004583	LOC6501861|XP_032308311.1|DANA	LOC115765326|XP_030564687.1|DNOV
OG0004584	LOC6494941|XP_001959355.1|DANA	LOC115757848|XP_030554143.1|DNOV
OG0004585	LOC6499021|XP_001955501.1|DANA	LOC115764948|XP_030564129.1|DNOV
OG0004586	LOC6503048|XP_001963346.1|DANA	LOC115768524|XP_030568975.1|DNOV
OG0004587	LOC6499389|XP_001954733.3|DANA	LOC115764949|XP_030564130.1|DNOV
OG0004588	LOC6501193|XP_001954735.1|DANA	LOC115764985|XP_030564172.1|DNOV
OG0004589	LOC6503693|XP_032308371.1|DANA	LOC115765361|XP_030564739.1|DNOV
OG0004590	LOC6506017|XP_032312369.1|DANA	LOC115765080|XP_030564315.1|DNOV
OG0004591	LOC6506014|XP_001964779.2|DANA	LOC115765049|XP_030564283.1|DNOV
OG0004592	LOC6505213|XP_001965557.1|DANA	LOC115765179|XP_030564461.1|DNOV
OG0004593	LOC6504253|XP_001967372.1|DANA	LOC115766839|XP_030566742.1|DNOV
OG0004594	LOC6504485|XP_001966995.2|DANA	LOC115765221|XP_030564521.1|DNOV
OG0004595	LOC6503922|XP_001963854.1|DANA	LOC115768272|XP_030568669.1|DNOV
OG0004596	LOC6504134|XP_032308792.1|DANA	LOC115768150|XP_030568504.1|DNOV
OG0004597	LOC6503798|XP_001963726.1|DANA	LOC115768897|XP_030569472.1|DNOV
OG0004598	LOC6493383|XP_001957645.1|DANA	LOC115765829|XP_030565413.1|DNOV
OG0004599	LOC6497487|XP_001961981.2|DANA	LOC115760140|XP_030557205.1|DNOV
OG0004600	LOC6503136|XP_001963497.2|DANA	LOC115768839|XP_030569396.1|DNOV
OG0004601	LOC6502960|XP_032308975.1|DANA	LOC115768844|XP_030569400.1|DNOV
OG0004602	LOC6501965|XP_001966772.1|DANA	LOC115765268|XP_030564617.1|DNOV
OG0004603	LOC6497840|XP_001961551.1|DANA	LOC115765885|XP_030565486.1|DNOV
OG0004604	LOC6504981|XP_001965693.1|DANA	LOC115764330|XP_030563140.1|DNOV
OG0004605	LOC6504470|XP_032308140.1|DANA	LOC115764421|XP_030563280.1|DNOV
OG0004606	LOC6500408|XP_001953153.1|DANA	LOC115763690|XP_030562231.1|DNOV
OG0004607	LOC6504761|XP_014759802.1|DANA	LOC115768170|XP_030568528.1|DNOV
OG0004608	LOC6503935|XP_032308531.1|DANA	LOC115768616|XP_030569132.1|DNOV
OG0004609	LOC6502038|XP_001967155.1|DANA	LOC115765246|XP_030564570.1|DNOV
OG0004610	LOC6505962|XP_001964689.1|DANA	LOC115757762|XP_030554034.1|DNOV
OG0004611	LOC6505978|XP_032305365.1|DANA	LOC115759509|XP_030556309.1|DNOV
OG0004612	LOC6505977|XP_001964714.1|DANA	LOC115759577|XP_030556405.1|DNOV
OG0004613	LOC6505881|XP_001964541.1|DANA	LOC115764170|XP_030562914.1|DNOV
OG0004614	LOC6504432|XP_001966988.1|DANA	LOC115764271|XP_030563056.1|DNOV
OG0004615	LOC6504765|XP_032309029.1|DANA	LOC115768198|XP_030568572.1|DNOV
OG0004616	LOC6501978|XP_001966807.1|DANA	LOC115765086|XP_030564326.1|DNOV
OG0004617	LOC6503578|XP_001965285.1|DANA	LOC115758954|XP_030555613.1|DNOV
OG0004618	LOC6498939|XP_032312120.1|DANA	LOC115771979|XP_030573759.1|DNOV
OG0004619	LOC6499740|XP_001954021.1|DANA	LOC115761245|XP_030558801.1|DNOV
OG0004620	LOC6501704|XP_001955802.1|DANA	LOC115761967|XP_030559869.1|DNOV
OG0004621	LOC6505705|XP_001964422.1|DANA	LOC115770830|XP_030572125.1|DNOV
OG0004622	LOC6500897|XP_032311884.1|DANA	LOC115761732|XP_030559477.1|DNOV
OG0004623	LOC6505521|XP_001964770.1|DANA	LOC115764888|XP_030564030.1|DNOV
OG0004624	LOC6498832|XP_032309235.1|DANA, LOC6498839|XP_001955834.1|DANA	LOC115759415|XP_030556167.1|DNOV
OG0004625	LOC6503906|XP_032308512.1|DANA	LOC115767737|XP_030567909.1|DNOV
OG0004626	LOC6503862|XP_032308403.1|DANA	LOC115765097|XP_030564341.1|DNOV
OG0004627	LOC6506523|XP_032310497.1|DANA	LOC115762836|XP_030561062.1|DNOV
OG0004628	LOC6504676|XP_001966426.1|DANA	LOC115768903|XP_030569480.1|DNOV
OG0004629	LOC6500910|XP_001954150.1|DANA	LOC115771999|XP_030573789.1|DNOV
OG0004630	LOC6501570|XP_001955494.2|DANA	LOC115764893|XP_030564040.1|DNOV
OG0004631	LOC6499700|XP_014766191.1|DANA	LOC115761239|XP_030558793.1|DNOV
OG0004632	LOC116654458|XP_014766192.1|DANA	LOC115761238|XP_030558792.1|DNOV
OG0004633	LOC6506005|XP_001964767.1|DANA	LOC115765013|XP_030564226.1|DNOV
OG0004634	LOC6505999|XP_001964756.1|DANA	LOC115764923|XP_030564089.1|DNOV
OG0004635	LOC6505187|XP_032308003.1|DANA	LOC115767848|XP_030568058.1|DNOV
OG0004636	LOC6501822|XP_032308318.1|DANA	LOC115765155|XP_030564428.1|DNOV
OG0004637	LOC6504663|XP_032309039.1|DANA	LOC115767565|XP_030567707.1|DNOV
OG0004638	LOC6502012|XP_001966873.3|DANA	LOC115768048|XP_030568341.1|DNOV
OG0004639	LOC6505603|XP_001964612.1|DANA	LOC115771948|XP_030573711.1|DNOV
OG0004640	LOC6505915|XP_001964610.1|DANA	LOC115771637|XP_030573297.1|DNOV
OG0004641	LOC6503561|XP_001964155.2|DANA	LOC115767974|XP_030568233.1|DNOV
OG0004642	LOC6504849|XP_001966447.1|DANA	LOC115767578|XP_030567723.1|DNOV
OG0004643	LOC6499620|XP_001954278.1|DANA	LOC115770774|XP_030572052.1|DNOV
OG0004644	LOC6502903|XP_001963622.1|DANA	LOC115769124|XP_030569689.1|DNOV
OG0004645	LOC6497837|XP_001961544.1|DANA	LOC115765947|XP_030565553.1|DNOV
OG0004646	LOC6505937|XP_001964648.1|DANA	LOC115765031|XP_030564253.1|DNOV
OG0004647	LOC6503918|XP_001963840.1|DANA	LOC115768275|XP_030568673.1|DNOV
OG0004648	LOC6505197|XP_001965529.1|DANA	LOC115764373|XP_030563195.1|DNOV
OG0004649	LOC6504743|XP_001966281.2|DANA	LOC115766900|XP_030566837.1|DNOV
OG0004650	LOC6497054|XP_001962842.1|DANA	LOC115763297|XP_030561645.1|DNOV
OG0004651	LOC6502617|XP_001955111.3|DANA	LOC115772016|XP_030573807.1|DNOV
OG0004652	LOC6501635|XP_001955649.1|DANA	LOC115761571|XP_030559217.1|DNOV
OG0004653	LOC6506140|XP_001958469.1|DANA	LOC115770362|XP_030571470.1|DNOV
OG0004654	LOC6498111|XP_001962100.1|DANA	LOC115759047|XP_030555730.1|DNOV
OG0004655	LOC6500759|XP_032305497.1|DANA	LOC115771623|XP_030573263.1|DNOV
OG0004656	LOC6505170|XP_001965474.1|DANA	LOC115767112|XP_030567125.1|DNOV
OG0004657	LOC6501293|XP_001954936.1|DANA	LOC115766025|XP_030565656.1|DNOV
OG0004658	LOC6500314|XP_001952950.1|DANA	LOC115762004|XP_030559933.1|DNOV
OG0004659	LOC6499782|XP_001953926.1|DANA	LOC115761874|XP_030559737.1|DNOV
OG0004660	LOC6500859|XP_032305731.1|DANA	LOC115761363|XP_030558971.1|DNOV
OG0004661	LOC6501377|XP_001955112.1|DANA	LOC115771931|XP_030573691.1|DNOV
OG0004662	LOC6499306|XP_001954903.1|DANA	LOC115761767|XP_030559556.1|DNOV
OG0004663	LOC6503636|XP_001964027.1|DANA	LOC115768618|XP_030569135.1|DNOV
OG0004664	LOC6503635|XP_014760999.1|DANA	LOC115768623|XP_030569141.1|DNOV
OG0004665	LOC6503868|XP_001963747.2|DANA	LOC115768444|XP_030568863.1|DNOV
OG0004666	LOC6505837|XP_001964461.1|DANA	LOC115759517|XP_030556320.1|DNOV
OG0004667	LOC6500623|XP_001953590.1|DANA	LOC115759500|XP_030556301.1|DNOV
OG0004668	LOC6503732|XP_032308487.1|DANA	LOC115766400|XP_030566177.1|DNOV
OG0004669	LOC6497294|XP_001962376.1|DANA	LOC115760188|XP_030557278.1|DNOV
OG0004670	LOC6501006|XP_001954359.3|DANA	LOC115759472|XP_030556266.1|DNOV
OG0004671	LOC6500743|XP_001953829.2|DANA	LOC115761310|XP_030558900.1|DNOV
OG0004672	LOC6500232|XP_032305329.1|DANA	LOC115771696|XP_030573373.1|DNOV
OG0004673	LOC6505634|XP_032305505.1|DANA	LOC115771604|XP_030573226.1|DNOV
OG0004674	LOC6501469|XP_001955317.1|DANA	LOC115764996|XP_030564193.1|DNOV
