Orthogroup	DANA.longest_only	DSAN.longest_only
OG0006167	LOC26515091|XP_014764089.1|DANA, LOC6495660|XP_001959332.1|DANA, LOC6495661|XP_001959333.2|DANA	LOC120446108|XP_039482836.1|DSAN
OG0006169	LOC26514881|XP_014761224.1|DANA	LOC120454961|XP_039496676.1|DSAN
OG0006170	LOC6494963|XP_001959319.1|DANA	LOC120445039|XP_039481062.1|DSAN
OG0006171	LOC6493040|XP_001956922.1|DANA	LOC120448476|XP_039486435.1|DSAN, LOC120453993|XP_039494884.1|DSAN
OG0006172	LOC6506420|XP_001957914.1|DANA	LOC120449075|XP_039487308.1|DSAN
OG0006172	LOC6506419|XP_001957915.1|DANA	LOC120447684|XP_039485145.1|DSAN
OG0006173	LOC6497547|XP_001961855.1|DANA	LOC120458263|XP_039501787.1|DSAN, LOC120458264|XP_039501788.1|DSAN
OG0006175	LOC116654749|XP_032306964.1|DANA	LOC120445046|XP_039481093.1|DSAN
OG0006176	LOC6498293|XP_001962475.2|DANA	LOC120453504|XP_039494185.1|DSAN
OG0006177	LOC26514108|XP_014765572.1|DANA	LOC120448921|XP_039487083.1|DSAN
OG0006178	LOC6494178|XP_001960823.3|DANA	LOC120446024|XP_039482713.1|DSAN, LOC120446022|XP_039482711.1|DSAN
OG0006181	LOC6508044|XP_014765756.1|DANA	LOC120454602|XP_039495993.1|DSAN
OG0006182	LOC6501626|XP_001955635.1|DANA	LOC120451595|XP_039491349.1|DSAN
OG0006183	LOC6499025|XP_001955489.1|DANA	LOC120453257|XP_039493812.1|DSAN
OG0006184	LOC6500826|XP_001953991.1|DANA	LOC120452960|XP_039493384.1|DSAN
OG0006185	LOC6505845|XP_001964474.1|DANA	LOC120454344|XP_039495490.1|DSAN
OG0006186	LOC6499748|XP_001953998.1|DANA	LOC120452576|XP_039492793.1|DSAN
OG0006187	LOC6501595|XP_001955549.1|DANA	LOC120452580|XP_039492798.1|DSAN
OG0006188	LOC6503530|XP_014760981.1|DANA	LOC120455209|XP_039497102.1|DSAN
OG0006189	LOC116655267|XP_032308772.1|DANA	LOC120455211|XP_039497106.1|DSAN
OG0006190	LOC6499105|XP_001955287.1|DANA	LOC120451502|XP_039491188.1|DSAN
OG0006191	LOC6499080|XP_001955346.1|DANA	LOC120452083|XP_039492080.1|DSAN
OG0006192	LOC6504096|XP_001964167.2|DANA	LOC120456479|XP_039499277.1|DSAN
OG0006193	LOC6498759|XP_001967262.1|DANA	LOC120455471|XP_039497626.1|DSAN
OG0006194	LOC6501795|XP_001967181.1|DANA	LOC120457090|XP_039500209.1|DSAN
OG0006195	LOC6503905|XP_001963818.1|DANA	LOC120456361|XP_039499090.1|DSAN
OG0006196	LOC6494404|XP_032305616.1|DANA	LOC120454432|XP_039495660.1|DSAN
OG0006197	LOC6504362|XP_032311676.1|DANA	LOC120454852|XP_039496301.1|DSAN
OG0006198	LOC6502283|XP_032309407.1|DANA	LOC120455760|XP_039498134.1|DSAN
OG0006199	LOC6499112|XP_001955277.1|DANA	LOC120452642|XP_039492891.1|DSAN
OG0006200	LOC6499204|XP_001955120.1|DANA	LOC120453365|XP_039493973.1|DSAN
OG0006201	LOC6505093|XP_032307862.1|DANA	LOC120455239|XP_039497150.1|DSAN
OG0006202	LOC6505094|XP_001965479.1|DANA	LOC120457050|XP_039500154.1|DSAN
OG0006203	LOC6504986|XP_032307900.1|DANA	LOC120457380|XP_039500853.1|DSAN
OG0006204	LOC6500323|XP_001952970.1|DANA	LOC120454396|XP_039495581.1|DSAN
OG0006205	LOC6504451|XP_032308162.1|DANA	LOC120456748|XP_039499673.1|DSAN
OG0006206	LOC6503210|XP_032311841.1|DANA	LOC120456456|XP_039499229.1|DSAN
OG0006207	LOC6497570|XP_001961796.2|DANA	LOC120450543|XP_039489583.1|DSAN
OG0006208	LOC6507680|XP_001956133.1|DANA	LOC120447984|XP_039485614.1|DSAN
OG0006209	LOC6504510|XP_001967046.2|DANA	LOC120455226|XP_039497131.1|DSAN
OG0006210	LOC6501948|XP_032308336.1|DANA	LOC120457292|XP_039500681.1|DSAN
OG0006211	LOC6497233|XP_001962513.1|DANA	LOC120443769|XP_039478997.1|DSAN
OG0006212	LOC6498312|XP_001962512.1|DANA	LOC120443764|XP_039478992.1|DSAN
OG0006213	LOC6500066|XP_001953289.1|DANA	LOC120452276|XP_039492341.1|DSAN
OG0006214	LOC6502368|XP_001967164.1|DANA	LOC120455376|XP_039497434.1|DSAN
OG0006215	LOC6503977|XP_001963942.3|DANA	LOC120456166|XP_039498744.1|DSAN
OG0006216	LOC6501330|XP_001955005.2|DANA	LOC120452725|XP_039493024.1|DSAN
OG0006217	LOC6505210|XP_001965552.1|DANA	LOC120456068|XP_039498591.1|DSAN
OG0006218	LOC6498425|XP_001962783.2|DANA	LOC120458032|XP_039501474.1|DSAN
OG0006219	LOC6504834|XP_001966420.1|DANA	LOC120456581|XP_039499422.1|DSAN
OG0006220	LOC6507864|XP_001956487.2|DANA	LOC120449460|XP_039487866.1|DSAN
OG0006221	LOC6500559|XP_001953479.3|DANA	LOC120451068|XP_039490361.1|DSAN
OG0006222	LOC6500558|XP_001953477.1|DANA	LOC120451073|XP_039490368.1|DSAN
OG0006223	LOC6504976|XP_001965698.1|DANA	LOC120455812|XP_039498206.1|DSAN
OG0006224	LOC6504472|XP_001966963.3|DANA	LOC120456750|XP_039499675.1|DSAN
OG0006225	LOC6504756|XP_001966296.2|DANA	LOC120455438|XP_039497569.1|DSAN
OG0006226	LOC6496619|XP_001961275.1|DANA	LOC120446608|XP_039483582.1|DSAN
OG0006227	LOC6505014|XP_001965627.1|DANA	LOC120457123|XP_039500274.1|DSAN
OG0006228	LOC6496024|XP_001960065.1|DANA	LOC120444487|XP_039480127.1|DSAN
OG0006229	LOC6505477|XP_032311781.1|DANA	LOC120454897|XP_039496486.1|DSAN
OG0006230	LOC6504951|XP_001965748.2|DANA	LOC120456614|XP_039499466.1|DSAN
OG0006231	LOC6505263|XP_032307804.1|DANA	LOC120456857|XP_039499865.1|DSAN
OG0006232	LOC6503208|XP_014761336.1|DANA	LOC120456083|XP_039498608.1|DSAN
OG0006233	LOC116656481|XP_032312033.1|DANA	LOC120455576|XP_039497880.1|DSAN
OG0006234	LOC6505318|XP_001965749.1|DANA	LOC120456620|XP_039499476.1|DSAN
OG0006235	LOC6498802|XP_001967286.1|DANA	LOC120455302|XP_039497275.1|DSAN
OG0006236	LOC6503747|XP_001963816.1|DANA	LOC120456612|XP_039499460.1|DSAN
OG0006237	LOC6504474|XP_001966969.1|DANA	LOC120456749|XP_039499674.1|DSAN
OG0006238	LOC6502323|XP_001967152.2|DANA	LOC120456107|XP_039498651.1|DSAN
OG0006239	LOC6504813|XP_001966385.1|DANA	LOC120455133|XP_039496965.1|DSAN
OG0006240	LOC6506018|XP_001964784.1|DANA	LOC120453124|XP_039493605.1|DSAN
OG0006241	LOC6504950|XP_001965750.1|DANA	LOC120456616|XP_039499472.1|DSAN
OG0006242	LOC6502968|XP_001963498.2|DANA	LOC120455800|XP_039498195.1|DSAN
OG0006243	LOC6505681|XP_001964465.1|DANA	LOC120452603|XP_039492834.1|DSAN
OG0006244	LOC6500554|XP_001953469.1|DANA	LOC120452620|XP_039492859.1|DSAN
OG0006245	LOC6501223|XP_001954794.1|DANA	LOC120453741|XP_039494507.1|DSAN
OG0006246	LOC6502370|XP_001967547.1|DANA	LOC120457269|XP_039500621.1|DSAN
OG0006247	LOC6496477|XP_032306526.1|DANA	LOC120443728|XP_039478917.1|DSAN
OG0006248	LOC6499478|XP_032305874.1|DANA	LOC120453219|XP_039493744.1|DSAN
OG0006249	LOC6503852|XP_014760406.1|DANA	LOC120448486|XP_039486453.1|DSAN
OG0006250	LOC6504914|XP_032309328.1|DANA	LOC120455564|XP_039497861.1|DSAN
OG0006251	LOC6499254|XP_001955017.1|DANA	LOC120454594|XP_039495980.1|DSAN
OG0006252	LOC6501336|XP_032307613.1|DANA	LOC120454591|XP_039495976.1|DSAN
OG0006253	LOC6502352|XP_032307835.1|DANA	LOC120457270|XP_039500626.1|DSAN
OG0006255	LOC6501064|XP_001954488.1|DANA	LOC120452878|XP_039493262.1|DSAN
OG0006256	LOC6505320|XP_001965753.1|DANA	LOC120455066|XP_039496852.1|DSAN
OG0006257	LOC6505083|XP_014760290.1|DANA	LOC120455222|XP_039497127.1|DSAN
OG0006258	LOC6504398|XP_032308210.1|DANA	LOC120455224|XP_039497130.1|DSAN
OG0006259	LOC6499026|XP_001955487.1|DANA	LOC120454373|XP_039495542.1|DSAN
OG0006260	LOC6505040|XP_001965579.2|DANA	LOC120455223|XP_039497129.1|DSAN
OG0006261	LOC6504235|XP_001965116.1|DANA	LOC120443819|XP_039479095.1|DSAN
OG0006262	LOC6493211|XP_001957279.1|DANA	LOC120456314|XP_039499003.1|DSAN
OG0006263	LOC6504050|XP_001964083.1|DANA	LOC120456294|XP_039498975.1|DSAN
OG0006264	LOC6502211|XP_001966023.1|DANA	LOC120456381|XP_039499138.1|DSAN
OG0006265	LOC6495892|XP_032306140.1|DANA	LOC120444759|XP_039480622.1|DSAN
OG0006266	LOC6502228|XP_001966025.1|DANA	LOC120456380|XP_039499137.1|DSAN
OG0006267	LOC6505225|XP_014760324.1|DANA	LOC120455557|XP_039497838.1|DSAN
OG0006268	LOC6495863|XP_001959735.2|DANA	LOC120444263|XP_039479708.1|DSAN
OG0006269	LOC6499384|XP_001954740.1|DANA	LOC120453040|XP_039493494.1|DSAN
OG0006270	LOC6499285|XP_001954951.2|DANA	LOC120456418|XP_039499184.1|DSAN
OG0006271	LOC6500251|XP_001952937.1|DANA	LOC120453003|XP_039493442.1|DSAN
OG0006272	LOC6507965|XP_032308007.1|DANA	LOC120456858|XP_039499870.1|DSAN
OG0006273	LOC6496621|XP_001961281.1|DANA	LOC120453499|XP_039494182.1|DSAN
OG0006274	LOC6502163|XP_001966099.2|DANA	LOC120456835|XP_039499819.1|DSAN
OG0006275	LOC6505146|XP_001965436.2|DANA	LOC120456952|XP_039500030.1|DSAN
OG0006277	LOC6501374|XP_001955101.2|DANA	LOC120452283|XP_039492349.1|DSAN
OG0006278	LOC6505266|XP_001965652.2|DANA	LOC120455857|XP_039498262.1|DSAN
OG0006279	LOC6504266|XP_032308826.1|DANA	LOC120455214|XP_039497110.1|DSAN
OG0006280	LOC6503694|XP_014761037.1|DANA	LOC120457388|XP_039500875.1|DSAN
OG0006281	LOC6503953|XP_001963909.1|DANA	LOC120457387|XP_039500872.1|DSAN
OG0006282	LOC6502932|XP_001963565.1|DANA	LOC120456088|XP_039498615.1|DSAN
OG0006283	LOC6499057|XP_001955396.1|DANA	LOC120453082|XP_039493543.1|DSAN
OG0006284	LOC6506795|XP_001957222.1|DANA	LOC120448967|XP_039487160.1|DSAN
OG0006285	LOC6499601|XP_001954319.1|DANA	LOC120452483|XP_039492664.1|DSAN
OG0006286	LOC6500896|XP_001954123.2|DANA	LOC120453107|XP_039493574.1|DSAN
OG0006287	LOC6504268|XP_001967378.1|DANA	LOC120456142|XP_039498703.1|DSAN
OG0006288	LOC6505951|XP_001964667.1|DANA	LOC120453431|XP_039494069.1|DSAN
OG0006289	LOC6500879|XP_001954095.1|DANA	LOC120453261|XP_039493818.1|DSAN
OG0006290	LOC6501887|XP_014759637.1|DANA	LOC120455489|XP_039497660.1|DSAN
OG0006291	LOC6497050|XP_001962849.1|DANA	LOC120444076|XP_039479528.1|DSAN
OG0006292	LOC6502155|XP_014759953.1|DANA	LOC120455732|XP_039498080.1|DSAN
OG0006293	LOC6507405|XP_032309634.1|DANA	LOC120447911|XP_039485495.1|DSAN
OG0006294	LOC6498791|XP_001967261.2|DANA	LOC120455470|XP_039497625.1|DSAN
OG0006295	LOC6504097|XP_001964169.1|DANA	LOC120455856|XP_039498261.1|DSAN
OG0006296	LOC6498754|XP_001967270.1|DANA	LOC120455463|XP_039497618.1|DSAN
OG0006297	LOC6503847|XP_014761092.2|DANA	LOC120457399|XP_039500909.1|DSAN
OG0006298	LOC6498789|XP_001967259.1|DANA	LOC120456510|XP_039499310.1|DSAN
OG0006299	LOC6501918|XP_014759667.1|DANA	LOC120457113|XP_039500259.1|DSAN
OG0006300	LOC6505149|XP_001965442.2|DANA	LOC120456958|XP_039500035.1|DSAN
OG0006301	LOC6503156|XP_001963537.1|DANA	LOC120455851|XP_039498255.1|DSAN
OG0006302	LOC6503105|XP_001963436.2|DANA	LOC120455634|XP_039497955.1|DSAN
OG0006303	LOC6495488|XP_014763332.1|DANA	LOC120446935|XP_039484120.1|DSAN
OG0006304	LOC6501361|XP_001955074.2|DANA	LOC120451038|XP_039490300.1|DSAN
OG0006305	LOC6499221|XP_032308593.1|DANA	LOC120451151|XP_039490512.1|DSAN
OG0006306	LOC26515147|XP_032308614.1|DANA	LOC120450983|XP_039490214.1|DSAN
OG0006307	LOC6500289|XP_014766482.1|DANA	LOC120452364|XP_039492487.1|DSAN
OG0006308	LOC6496751|XP_001967862.1|DANA	LOC120455295|XP_039497270.1|DSAN
OG0006309	LOC6505309|XP_032307841.1|DANA	LOC120455227|XP_039497132.1|DSAN
OG0006310	LOC6499150|XP_001955206.1|DANA	LOC120452254|XP_039492316.1|DSAN
OG0006311	LOC6503674|XP_032308473.1|DANA	LOC120456216|XP_039498832.1|DSAN
OG0006312	LOC6503676|XP_001963953.1|DANA	LOC120456218|XP_039498834.1|DSAN
OG0006313	LOC6503876|XP_001963759.1|DANA	LOC120456175|XP_039498777.1|DSAN
OG0006314	LOC26515188|XP_032311937.1|DANA	LOC120455008|XP_039496762.1|DSAN
OG0006315	LOC6499390|XP_032312332.1|DANA	LOC120454577|XP_039495912.1|DSAN
OG0006316	LOC6503691|XP_001963914.1|DANA	LOC120455522|XP_039497736.1|DSAN
OG0006317	LOC6503714|XP_001963874.1|DANA	LOC120455731|XP_039498079.1|DSAN
OG0006318	LOC6498749|XP_001967276.1|DANA	LOC120456866|XP_039499890.1|DSAN
OG0006319	LOC6493941|XP_001961278.1|DANA	LOC120447242|XP_039484706.1|DSAN
OG0006320	LOC6501898|XP_001966711.2|DANA	LOC120455834|XP_039498237.1|DSAN
OG0006321	LOC6501892|XP_001966720.1|DANA	LOC120456448|XP_039499219.1|DSAN
OG0006322	LOC6501860|XP_001966786.1|DANA	LOC120455319|XP_039497327.1|DSAN
OG0006323	LOC6502849|XP_001958220.1|DANA	LOC120457237|XP_039500554.1|DSAN
OG0006324	LOC6503890|XP_032308420.1|DANA	LOC120456322|XP_039499017.1|DSAN
OG0006325	LOC6499798|XP_001953893.2|DANA	LOC120452181|XP_039492225.1|DSAN
OG0006326	LOC6493599|XP_001958071.1|DANA	LOC120448201|XP_039486000.1|DSAN
OG0006327	LOC6505599|XP_001964618.1|DANA	LOC120452842|XP_039493206.1|DSAN
OG0006328	LOC6499506|XP_014766114.1|DANA	LOC120451458|XP_039491069.1|DSAN
OG0006329	LOC6504090|XP_001964156.1|DANA	LOC120455450|XP_039497599.1|DSAN
OG0006330	LOC6501447|XP_032310174.1|DANA	LOC120452640|XP_039492886.1|DSAN
OG0006331	LOC6505284|XP_001965686.2|DANA	LOC120455148|XP_039496987.1|DSAN
OG0006332	LOC6504895|XP_001966547.1|DANA	LOC120456134|XP_039498696.1|DSAN
OG0006333	LOC6505233|XP_001965589.3|DANA	LOC120455436|XP_039497566.1|DSAN
OG0006334	LOC6503802|XP_001963718.1|DANA	LOC120455509|XP_039497708.1|DSAN
OG0006335	LOC6500811|XP_001953959.1|DANA	LOC120452469|XP_039492640.1|DSAN
OG0006336	LOC6503132|XP_001963483.1|DANA	LOC120455015|XP_039496774.1|DSAN
OG0006337	LOC6505025|XP_001965611.1|DANA	LOC120456262|XP_039498919.1|DSAN
OG0006338	LOC6500991|XP_001954311.1|DANA	LOC120453555|XP_039494242.1|DSAN
OG0006339	LOC6500189|XP_001966666.1|DANA	LOC120455554|XP_039497831.1|DSAN
OG0006340	LOC6502952|XP_001963530.1|DANA	LOC120455369|XP_039497410.1|DSAN
OG0006341	LOC6507745|XP_001956259.1|DANA	LOC120455735|XP_039498085.1|DSAN
OG0006342	LOC6505190|XP_032307891.1|DANA	LOC120456613|XP_039499462.1|DSAN
OG0006343	LOC6505189|XP_032307889.1|DANA	LOC120456926|XP_039499999.1|DSAN
OG0006344	LOC26513674|XP_014759023.2|DANA, LOC6504420|XP_032308330.1|DANA	LOC120456399|XP_039499162.1|DSAN
OG0006345	LOC6501627|XP_032312113.1|DANA	LOC120454688|XP_039496149.1|DSAN
OG0006346	LOC6499403|XP_001954707.1|DANA	LOC120453515|XP_039494197.1|DSAN
OG0006347	LOC6501649|XP_014767149.1|DANA	LOC120451266|XP_039490730.1|DSAN
OG0006348	LOC6505139|XP_001965426.1|DANA	LOC120456532|XP_039499340.1|DSAN
OG0006349	LOC6502231|XP_032308697.1|DANA	LOC120456383|XP_039499140.1|DSAN
OG0006350	LOC6506007|XP_001964769.2|DANA	LOC120453462|XP_039494113.1|DSAN
OG0006351	LOC6502931|XP_032311810.1|DANA	LOC120455900|XP_039498335.1|DSAN
OG0006352	LOC6494943|XP_001959352.1|DANA	LOC120446096|XP_039482823.1|DSAN
OG0006353	LOC6498997|XP_014765869.1|DANA	LOC120454686|XP_039496137.1|DSAN
OG0006354	LOC6499502|XP_001954494.2|DANA	LOC120452879|XP_039493263.1|DSAN
OG0006355	LOC6505285|XP_001965689.1|DANA	LOC120455915|XP_039498359.1|DSAN
OG0006356	LOC6504605|XP_001966540.1|DANA	LOC120455398|XP_039497469.1|DSAN
OG0006357	LOC6502103|XP_032309379.1|DANA	LOC120456354|XP_039499076.1|DSAN
OG0006358	LOC6507448|XP_001955991.3|DANA	LOC120450430|XP_039489374.1|DSAN
OG0006359	LOC6505644|XP_001964542.1|DANA	LOC120454341|XP_039495487.1|DSAN
OG0006360	LOC6503092|XP_032308972.1|DANA	LOC120456917|XP_039499982.1|DSAN
OG0006361	LOC6499439|XP_001954637.2|DANA	LOC120453761|XP_039494529.1|DSAN
OG0006362	LOC6504882|XP_032309255.1|DANA	LOC120455983|XP_039498472.1|DSAN
OG0006363	LOC6498808|XP_032308103.1|DANA	LOC120455430|XP_039497542.1|DSAN
OG0006364	LOC6504238|XP_001965107.1|DANA	LOC120454017|XP_039494943.1|DSAN
OG0006365	LOC6498771|XP_001967239.1|DANA	LOC120456908|XP_039499970.1|DSAN
OG0006366	LOC6498784|XP_001967245.1|DANA	LOC120455784|XP_039498174.1|DSAN
OG0006367	LOC6504443|XP_001966973.1|DANA	LOC120457038|XP_039500139.1|DSAN
OG0006368	LOC6505966|XP_032305388.1|DANA	LOC120453044|XP_039493498.1|DSAN
OG0006369	LOC6505561|XP_032305371.1|DANA	LOC120454421|XP_039495627.1|DSAN
OG0006370	LOC6501895|XP_001966714.1|DANA	LOC120455152|XP_039496994.1|DSAN
OG0006371	LOC6505577|XP_001964669.1|DANA	LOC120453029|XP_039493483.1|DSAN
OG0006372	LOC6505604|XP_001964611.1|DANA	LOC120453612|XP_039494322.1|DSAN
OG0006373	LOC6505304|XP_001965722.3|DANA	LOC120456705|XP_039499612.1|DSAN
OG0006374	LOC6503677|XP_001963951.1|DANA	LOC120456171|XP_039498771.1|DSAN
OG0006375	LOC6503723|XP_032308477.1|DANA	LOC120455131|XP_039496963.1|DSAN
OG0006376	LOC6501988|XP_001966825.1|DANA	LOC120455142|XP_039496981.1|DSAN
OG0006377	LOC6505064|XP_001965530.1|DANA	LOC120456157|XP_039498729.1|DSAN
OG0006378	LOC6506011|XP_014760879.1|DANA	LOC120451229|XP_039490650.1|DSAN
OG0006379	LOC6504744|XP_032309050.1|DANA	LOC120456067|XP_039498590.1|DSAN
OG0006380	LOC6502117|XP_001966176.1|DANA	LOC120455055|XP_039496842.1|DSAN
OG0006381	LOC6498757|XP_001967264.1|DANA	LOC120457376|XP_039500846.1|DSAN
OG0006382	LOC6504087|XP_001964148.1|DANA	LOC120456529|XP_039499334.1|DSAN
OG0006383	LOC6503559|XP_032308714.1|DANA	LOC120455276|XP_039497231.1|DSAN
OG0006384	LOC6504092|XP_001964159.1|DANA	LOC120456648|XP_039499508.1|DSAN
OG0006385	LOC6501066|XP_001954492.2|DANA	LOC120452875|XP_039493259.1|DSAN
OG0006386	LOC6497283|XP_001962394.1|DANA	LOC120444232|XP_039479697.1|DSAN
OG0006387	LOC6501602|XP_001955568.1|DANA	LOC120453401|XP_039494024.1|DSAN
OG0006388	LOC6503853|XP_001963716.3|DANA	LOC120455504|XP_039497701.1|DSAN
OG0006389	LOC6503803|XP_001963717.1|DANA	LOC120455508|XP_039497706.1|DSAN
OG0006390	LOC6505797|XP_001964392.1|DANA	LOC120453157|XP_039493646.1|DSAN
OG0006391	LOC6500185|XP_001953066.2|DANA	LOC120453979|XP_039494864.1|DSAN
OG0006392	LOC6503597|XP_001964087.2|DANA	LOC120455155|XP_039497000.1|DSAN
OG0006393	LOC6497404|XP_001962153.2|DANA	LOC120443718|XP_039478900.1|DSAN
OG0006394	LOC6498734|XP_001967843.1|DANA	LOC120451457|XP_039491068.1|DSAN
OG0006395	LOC6501195|XP_001954741.1|DANA	LOC120451417|XP_039491021.1|DSAN
OG0006396	LOC6503175|XP_001963582.1|DANA	LOC120457130|XP_039500303.1|DSAN
OG0006397	LOC6503783|XP_001963751.1|DANA	LOC120457255|XP_039500587.1|DSAN
OG0006398	LOC6503940|XP_001963882.1|DANA	LOC120457418|XP_039500950.1|DSAN
OG0006399	LOC6504922|XP_001966596.1|DANA	LOC120455454|XP_039497607.1|DSAN
OG0006400	LOC6504921|XP_001966595.3|DANA	LOC120455453|XP_039497606.1|DSAN
OG0006401	LOC6506283|XP_001958200.2|DANA	LOC120448848|XP_039486988.1|DSAN
OG0006402	LOC6499292|XP_001954930.1|DANA	LOC120453319|XP_039493910.1|DSAN
OG0006403	LOC6499290|XP_001954937.1|DANA	LOC120453753|XP_039494520.1|DSAN
OG0006404	LOC6499413|XP_001954692.1|DANA	LOC120452011|XP_039491985.1|DSAN
OG0006405	LOC6506673|XP_001957440.2|DANA	LOC120449581|XP_039488070.1|DSAN
OG0006406	LOC6499065|XP_001955375.1|DANA	LOC120451560|XP_039491297.1|DSAN
OG0006407	LOC6501937|XP_032308109.1|DANA	LOC120455744|XP_039498101.1|DSAN
OG0006408	LOC6502951|XP_001963532.1|DANA	LOC120456800|XP_039499768.1|DSAN
OG0006409	LOC6502170|XP_001966087.1|DANA	LOC120456143|XP_039498704.1|DSAN
OG0006410	LOC6503844|XP_001963706.1|DANA	LOC120455700|XP_039498041.1|DSAN
OG0006411	LOC6502137|XP_001966139.1|DANA	LOC120456739|XP_039499662.1|DSAN
OG0006412	LOC6501342|XP_001955030.1|DANA	LOC120452886|XP_039493276.1|DSAN
OG0006413	LOC6499247|XP_014765984.1|DANA	LOC120451295|XP_039490782.1|DSAN
OG0006414	LOC6500278|XP_001952886.2|DANA	LOC120451696|XP_039491523.1|DSAN
OG0006415	LOC6501915|XP_014759653.1|DANA	LOC120454975|XP_039496692.1|DSAN
OG0006416	LOC6503859|XP_001963729.1|DANA	LOC120454934|XP_039496634.1|DSAN
OG0006417	LOC6497722|XP_001961487.1|DANA	LOC120458024|XP_039501463.1|DSAN
OG0006418	LOC6504495|XP_001967009.2|DANA	LOC120456318|XP_039499009.1|DSAN
OG0006419	LOC6499981|XP_032305459.1|DANA	LOC120452582|XP_039492802.1|DSAN
OG0006420	LOC6501508|XP_001955390.1|DANA	LOC120450967|XP_039490192.1|DSAN
OG0006421	LOC6498384|XP_032311300.1|DANA	LOC120458823|XP_039502568.1|DSAN
OG0006422	LOC6497133|XP_001962688.1|DANA	LOC120458283|XP_039501818.1|DSAN
OG0006423	LOC6499364|XP_001954789.1|DANA	LOC120450897|XP_039490073.1|DSAN
OG0006424	LOC6501222|XP_001954790.1|DANA	LOC120452699|XP_039492990.1|DSAN
OG0006425	LOC6499365|XP_001954787.1|DANA	LOC120452958|XP_039493381.1|DSAN
OG0006426	LOC6501220|XP_001954786.1|DANA	LOC120452957|XP_039493380.1|DSAN
OG0006427	LOC6501468|XP_001955313.1|DANA	LOC120452854|XP_039493229.1|DSAN
OG0006428	LOC6500776|XP_032306613.1|DANA	LOC120451570|XP_039491314.1|DSAN
OG0006429	LOC6500751|XP_001953843.1|DANA	LOC120451778|XP_039491650.1|DSAN
OG0006430	LOC6506760|XP_001957294.1|DANA	LOC120448633|XP_039486690.1|DSAN
OG0006431	LOC6501442|XP_001955263.1|DANA	LOC120451304|XP_039490803.1|DSAN
OG0006432	LOC6499214|XP_001955094.2|DANA	LOC120450976|XP_039490203.1|DSAN
OG0006433	LOC6501503|XP_001955382.1|DANA	LOC120452527|XP_039492724.1|DSAN
OG0006434	LOC6496946|XP_032311425.1|DANA	LOC120454836|XP_039496252.1|DSAN
OG0006435	LOC6501493|XP_014767083.1|DANA	LOC120451286|XP_039490766.1|DSAN
OG0006436	LOC6505222|XP_001965573.1|DANA	LOC120456259|XP_039498916.1|DSAN
OG0006437	LOC6505037|XP_014760263.1|DANA	LOC120455424|XP_039497512.1|DSAN
OG0006438	LOC6503351|XP_001965371.1|DANA	LOC120458178|XP_039501676.1|DSAN
OG0006439	LOC6500714|XP_001953780.1|DANA	LOC120452441|XP_039492605.1|DSAN
OG0006440	LOC6499846|XP_001953781.1|DANA	LOC120452442|XP_039492606.1|DSAN
OG0006441	LOC6501404|XP_032305787.1|DANA	LOC120452273|XP_039492338.1|DSAN
OG0006442	LOC6505828|XP_001964443.1|DANA	LOC120453070|XP_039493530.1|DSAN
OG0006443	LOC6500588|XP_001953526.1|DANA	LOC120454460|XP_039495708.1|DSAN
OG0006444	LOC6499002|XP_001955532.1|DANA	LOC120453593|XP_039494289.1|DSAN
OG0006445	LOC6503882|XP_001963775.1|DANA	LOC120456296|XP_039498977.1|DSAN
OG0006446	LOC6500677|XP_001953707.3|DANA	LOC120452125|XP_039492141.1|DSAN
OG0006447	LOC6500674|XP_014766667.1|DANA	LOC120453328|XP_039493923.1|DSAN
OG0006448	LOC6501654|XP_001955691.1|DANA	LOC120452985|XP_039493415.1|DSAN
OG0006449	LOC6498909|XP_001955693.2|DANA	LOC120453985|XP_039494874.1|DSAN
OG0006450	LOC6497617|XP_001961704.1|DANA	LOC120445224|XP_039481414.1|DSAN
OG0006451	LOC6504977|XP_014760233.1|DANA	LOC120456444|XP_039499210.1|DSAN
OG0006452	LOC6500663|XP_001953677.1|DANA	LOC120451213|XP_039490621.1|DSAN
OG0006453	LOC6506544|XP_001957683.1|DANA	LOC120449449|XP_039487854.1|DSAN
OG0006454	LOC6504716|XP_001966342.3|DANA	LOC120456393|XP_039499154.1|DSAN
OG0006455	LOC6500979|XP_032311978.1|DANA	LOC120450726|XP_039489751.1|DSAN
OG0006456	LOC6499612|XP_001954294.1|DANA	LOC120452670|XP_039492942.1|DSAN
OG0006457	LOC6500170|XP_001953097.1|DANA	LOC120454441|XP_039495671.1|DSAN
OG0006458	LOC6498558|XP_001963060.1|DANA	LOC120458390|XP_039501943.1|DSAN
OG0006459	LOC6498948|XP_032312109.1|DANA	LOC120451321|XP_039490827.1|DSAN
OG0006460	LOC6505652|XP_001964527.1|DANA	LOC120451329|XP_039490840.1|DSAN
OG0006461	LOC6494523|XP_001965918.1|DANA	LOC120454127|XP_039495100.1|DSAN
OG0006462	LOC6501518|XP_001955409.2|DANA	LOC120454539|XP_039495851.1|DSAN
OG0006463	LOC6499494|XP_001954512.2|DANA	LOC120452217|XP_039492277.1|DSAN
OG0006464	LOC6493212|XP_001957280.2|DANA	LOC120448957|XP_039487144.1|DSAN
OG0006465	LOC6504658|XP_001966460.1|DANA	LOC120455637|XP_039497961.1|DSAN
