Orthogroup	DANA.longest_only	DELE.longest_only
OG0006504	LOC6498992|XP_001955547.3|DANA	LOC108148689|XP_017131322.1|DELE
OG0006505	LOC6505516|XP_001964785.2|DANA	LOC108148545|XP_017131079.1|DELE
OG0006507	LOC6505728|XP_001964371.3|DANA	LOC108140780|XP_017119257.1|DELE
OG0006508	LOC6499645|XP_001954231.1|DANA	LOC108140753|XP_017119221.1|DELE
OG0006509	LOC6503148|XP_001963524.2|DANA	LOC108147746|XP_017129966.1|DELE
OG0006510	LOC6500313|XP_001952949.1|DANA	LOC108135865|XP_017112256.1|DELE
OG0006511	LOC6499717|XP_001954072.1|DANA	LOC108134959|XP_017110975.1|DELE
OG0006512	LOC6501100|XP_001954549.1|DANA	LOC108140482|XP_017118715.1|DELE
OG0006513	LOC6499720|XP_032310513.1|DANA	LOC108150596|XP_017134341.1|DELE
OG0006514	LOC6501445|XP_001955269.1|DANA	LOC108143845|XP_017123885.1|DELE
OG0006515	LOC6505655|XP_001964522.3|DANA	LOC108135773|XP_017112118.1|DELE
OG0006516	LOC6500008|XP_001953416.1|DANA	LOC108143093|XP_017122802.1|DELE
OG0006517	LOC6500540|XP_001953418.1|DANA	LOC108143079|XP_017122784.1|DELE
OG0006518	LOC6500007|XP_032305450.1|DANA	LOC108142945|XP_017122527.1|DELE
OG0006519	LOC6500006|XP_001953419.2|DANA	LOC108143080|XP_017122785.1|DELE
OG0006520	LOC6499007|XP_001955525.1|DANA	LOC108148793|XP_017131501.1|DELE
OG0006521	LOC6501544|XP_001955453.2|DANA	LOC108139353|XP_017117566.1|DELE
OG0006522	LOC6501584|XP_001955521.1|DANA	LOC108148831|XP_017131584.1|DELE
OG0006523	LOC6505879|XP_001964537.1|DANA	LOC108140664|XP_017119086.1|DELE
OG0006524	LOC6497278|XP_001962401.1|DANA	LOC108135264|XP_017111427.1|DELE
OG0006525	LOC6502902|XP_032311874.1|DANA	LOC108134825|XP_017110768.1|DELE
OG0006526	LOC6499184|XP_001955152.1|DANA	LOC108148221|XP_017130624.1|DELE
OG0006527	LOC6499183|XP_001955153.1|DANA	LOC108148418|XP_017130947.1|DELE
OG0006528	LOC6499182|XP_001955154.1|DANA	LOC108148218|XP_017130619.1|DELE
OG0006529	LOC6499180|XP_001955156.2|DANA	LOC108148411|XP_017130935.1|DELE
OG0006530	LOC6499179|XP_001955158.1|DANA	LOC108148209|XP_017130605.1|DELE
OG0006531	LOC6499176|XP_032305696.1|DANA	LOC108148336|XP_017130827.1|DELE
OG0006532	LOC6499170|XP_032309503.1|DANA	LOC108148388|XP_017130904.1|DELE
OG0006533	LOC6494483|XP_001960248.1|DANA	LOC108143650|XP_017123651.1|DELE
OG0006534	LOC6501070|XP_001954498.1|DANA	LOC108140640|XP_017119052.1|DELE
OG0006535	LOC6500747|XP_001953837.1|DANA	LOC108136690|XP_017113502.1|DELE
OG0006536	LOC6501413|XP_001955192.1|DANA	LOC108148317|XP_017130796.1|DELE
OG0006537	LOC6499253|XP_001955019.1|DANA	LOC108148925|XP_017131731.1|DELE
OG0006538	LOC6507946|XP_014767069.1|DANA	LOC108147163|XP_017128985.1|DELE
OG0006539	LOC6499237|XP_001955050.1|DANA	LOC108148653|XP_017131272.1|DELE
OG0006540	LOC6500828|XP_001953995.1|DANA	LOC108143928|XP_017124000.1|DELE
OG0006541	LOC6499401|XP_001954712.3|DANA	LOC108148951|XP_017131772.1|DELE
OG0006542	LOC6501183|XP_001954711.1|DANA	LOC108148953|XP_017131775.1|DELE
OG0006543	LOC6505906|XP_014760835.1|DANA	LOC108148735|XP_017131402.1|DELE
OG0006544	LOC6501295|XP_001954940.1|DANA	LOC108140760|XP_017119235.1|DELE
OG0006545	LOC6504731|XP_001966314.1|DANA	LOC108137612|XP_017114876.1|DELE
OG0006546	LOC6501046|XP_001954455.2|DANA	LOC108148664|XP_017131290.1|DELE
OG0006547	LOC6500542|XP_001953423.3|DANA	LOC108142979|XP_017122625.1|DELE
OG0006548	LOC6500166|XP_001953100.1|DANA	LOC108147327|XP_017129243.1|DELE
OG0006549	LOC6501268|XP_032311115.1|DANA	LOC108135167|XP_017111280.1|DELE
OG0006550	LOC6505902|XP_001964584.1|DANA	LOC108142961|XP_017122594.1|DELE
OG0006551	LOC6505200|XP_032307883.1|DANA	LOC108136631|XP_017113438.1|DELE
OG0006552	LOC6505198|XP_001965533.2|DANA	LOC108136602|XP_017113409.1|DELE
OG0006553	LOC6505919|XP_001964620.1|DANA	LOC108148944|XP_017131766.1|DELE
OG0006554	LOC6500043|XP_032310170.1|DANA	LOC108141043|XP_017119664.1|DELE
OG0006555	LOC6500065|XP_001953291.1|DANA	LOC108141104|XP_017119801.1|DELE
OG0006556	LOC6500926|XP_001954180.1|DANA	LOC108139349|XP_017117562.1|DELE
OG0006557	LOC6499657|XP_001954204.1|DANA	LOC108140601|XP_017118999.1|DELE
OG0006558	LOC6500802|XP_032305790.1|DANA	LOC108148769|XP_017131463.1|DELE
OG0006559	LOC6500625|XP_001953593.1|DANA	LOC108139294|XP_017117480.1|DELE
OG0006560	LOC6499123|XP_032309993.1|DANA	LOC108148554|XP_017131091.1|DELE
OG0006561	LOC6501438|XP_001955255.1|DANA	LOC108148553|XP_017131089.1|DELE
OG0006562	LOC6505593|XP_001964633.1|DANA	LOC108148855|XP_017131633.1|DELE
OG0006563	LOC6500731|XP_001953805.1|DANA	LOC108134783|XP_017110721.1|DELE
OG0006564	LOC6500729|XP_032305399.1|DANA	LOC108134798|XP_017110737.1|DELE
OG0006565	LOC6500721|XP_032312298.1|DANA	LOC108135140|XP_017111238.1|DELE
OG0006566	LOC6500324|XP_032312177.1|DANA	LOC108139190|XP_017117307.1|DELE
OG0006567	LOC6500789|XP_001953927.1|DANA	LOC108148847|XP_017131620.1|DELE
OG0006568	LOC6499781|XP_001953928.3|DANA	LOC108148846|XP_017131618.1|DELE
OG0006569	LOC6493309|XP_001957498.1|DANA	LOC108147388|XP_017129312.1|DELE
OG0006570	LOC6501697|XP_001955785.3|DANA	LOC108141106|XP_017119805.1|DELE
OG0006571	LOC6498942|XP_001955633.1|DANA	LOC108148955|XP_017131777.1|DELE
OG0006572	LOC26514801|XP_014767342.1|DANA	LOC108150006|XP_017133446.1|DELE
OG0006573	LOC6501141|XP_032307901.1|DANA	LOC108148365|XP_017130873.1|DELE
OG0006574	LOC6500247|XP_032307726.1|DANA	LOC108140728|XP_017119186.1|DELE
OG0006575	LOC6505540|XP_001964733.1|DANA	LOC108148484|XP_017131007.1|DELE
OG0006576	LOC6500788|XP_001953920.2|DANA	LOC108143042|XP_017122734.1|DELE
OG0006577	LOC6501115|XP_001954576.1|DANA	LOC108144047|XP_017124178.1|DELE
OG0006578	LOC6499786|XP_001953921.1|DANA	LOC108143041|XP_017122732.1|DELE
OG0006579	LOC6498341|XP_001962584.2|DANA	LOC108142110|XP_017121294.1|DELE
OG0006580	LOC6500917|XP_001954158.1|DANA	LOC108140776|XP_017119252.1|DELE
OG0006581	LOC6501695|XP_032312250.1|DANA	LOC108141105|XP_017119803.1|DELE
OG0006582	LOC6499964|XP_001953549.1|DANA	LOC108140630|XP_017119038.1|DELE
OG0006583	LOC6499676|XP_001954170.3|DANA	LOC108140743|XP_017119209.1|DELE
OG0006584	LOC6504261|XP_001965097.1|DANA	LOC108134746|XP_017110674.1|DELE
OG0006585	LOC6498311|XP_032307676.1|DANA	LOC108149374|XP_017132371.1|DELE
OG0006586	LOC6499010|XP_001955518.1|DANA	LOC108148752|XP_017131437.1|DELE
OG0006587	LOC6501581|XP_001955517.1|DANA	LOC108148749|XP_017131432.1|DELE
OG0006588	LOC6500702|XP_001953756.3|DANA	LOC108135206|XP_017111323.1|DELE
OG0006589	LOC6500573|XP_001953504.2|DANA	LOC108148304|XP_017130774.1|DELE
OG0006590	LOC6500575|XP_001953507.1|DANA	LOC108148383|XP_017130898.1|DELE
OG0006591	LOC6506931|XP_001956968.1|DANA	LOC108142459|XP_017121825.1|DELE
OG0006592	LOC6499927|XP_001953615.1|DANA	LOC108135169|XP_017111282.1|DELE
OG0006593	LOC6500634|XP_001953614.1|DANA	LOC108135168|XP_017111281.1|DELE
OG0006594	LOC6507287|XP_001956308.1|DANA	LOC108150374|XP_017134003.1|DELE
OG0006595	LOC6494155|XP_001960855.1|DANA	LOC108141407|XP_017120260.1|DELE
OG0006597	LOC6506868|XP_001957090.1|DANA	LOC108146098|XP_017127413.1|DELE
OG0006598	LOC6498560|XP_001963065.1|DANA	LOC108142019|XP_017121183.1|DELE
OG0006599	LOC6506445|XP_001957867.1|DANA	LOC108150129|XP_017133585.1|DELE
OG0006600	LOC6493520|XP_014764425.1|DANA	LOC108142547|XP_017121965.1|DELE
OG0006601	LOC6507627|XP_001956029.1|DANA	LOC108146598|XP_017128135.1|DELE
OG0006602	LOC6507432|XP_001956030.1|DANA	LOC108146600|XP_017128136.1|DELE
OG0006603	LOC6507628|XP_001956031.1|DANA	LOC108146921|XP_017128654.1|DELE
OG0006604	LOC6506399|XP_001957943.3|DANA	LOC108145687|XP_017126732.1|DELE
OG0006605	LOC6503025|XP_001963386.3|DANA	LOC108141248|XP_017119996.1|DELE
OG0006606	LOC6493763|XP_001958390.1|DANA	LOC108142247|XP_017121456.1|DELE
OG0006607	LOC6493481|XP_014764403.1|DANA	LOC108150199|XP_017133699.1|DELE
OG0006608	LOC6503453|XP_001967510.2|DANA	LOC108137439|XP_017114593.1|DELE
OG0006609	LOC6501125|XP_001954596.1|DANA	LOC108143971|XP_017124064.1|DELE
OG0006610	LOC6506789|XP_032310537.1|DANA	LOC108146148|XP_017127493.1|DELE
OG0006611	LOC6507578|XP_032310689.1|DANA	LOC108146159|XP_017127530.1|DELE
OG0006612	LOC6507577|XP_001955940.1|DANA	LOC108146161|XP_017127537.1|DELE
OG0006613	LOC6507474|XP_001955939.1|DANA	LOC108146160|XP_017127536.1|DELE
OG0006614	LOC6507576|XP_001955938.1|DANA	LOC108146445|XP_017127943.1|DELE
OG0006615	LOC6507574|XP_001955935.1|DANA	LOC108146284|XP_017127714.1|DELE
OG0006616	LOC6506993|XP_001956864.1|DANA	LOC108150205|XP_017133706.1|DELE
OG0006617	LOC6502784|XP_032310512.1|DANA	LOC108135631|XP_017111940.1|DELE
OG0006618	LOC6507750|XP_001956268.3|DANA	LOC108150220|XP_017133752.1|DELE
OG0006619	LOC6507534|XP_001955873.1|DANA	LOC108146034|XP_017127315.1|DELE
OG0006620	LOC6507501|XP_001955876.1|DANA	LOC108146397|XP_017127885.1|DELE
OG0006621	LOC6506501|XP_032309985.1|DANA	LOC108146867|XP_017128583.1|DELE
OG0006622	LOC6506698|XP_001957397.1|DANA	LOC108146223|XP_017127630.1|DELE
OG0006623	LOC6493265|XP_001957394.1|DANA	LOC108146332|XP_017127787.1|DELE
OG0006624	LOC6496636|XP_001961303.1|DANA	LOC108145093|XP_017125774.1|DELE
OG0006625	LOC6493931|XP_032311585.1|DANA	LOC108145096|XP_017125777.1|DELE
OG0006626	LOC6496673|XP_001961374.1|DANA	LOC108147016|XP_017128762.1|DELE
OG0006627	LOC6494077|XP_032306208.1|DANA	LOC108145490|XP_017126436.1|DELE
OG0006628	LOC6494076|XP_014762628.1|DANA	LOC108145438|XP_017126351.1|DELE
OG0006629	LOC6494782|XP_001959677.1|DANA	LOC108145478|XP_017126420.1|DELE
OG0006630	LOC6495402|XP_001958764.1|DANA	LOC108144208|XP_017124368.1|DELE
OG0006631	LOC6506440|XP_001957876.1|DANA	LOC108135513|XP_017111747.1|DELE
OG0006632	LOC6496238|XP_001960515.1|DANA	LOC108143408|XP_017123286.1|DELE
OG0006633	LOC6507451|XP_001955986.1|DANA	LOC108146279|XP_017127708.1|DELE
OG0006634	LOC6497640|XP_001961656.1|DANA	LOC108149258|XP_017132192.1|DELE
OG0006635	LOC6503523|XP_001965297.1|DANA	LOC108147970|XP_017130259.1|DELE
OG0006636	LOC6504745|XP_001966283.1|DANA	LOC108148174|XP_017130563.1|DELE
OG0006637	LOC6506178|XP_001958398.1|DANA	LOC108142610|XP_017122073.1|DELE
OG0006638	LOC6501723|XP_032306155.1|DANA	LOC108143520|XP_017123493.1|DELE
OG0006639	LOC6495932|XP_032306148.1|DANA	LOC108143413|XP_017123292.1|DELE
OG0006640	LOC6496488|XP_001960998.2|DANA	LOC108147061|XP_017128839.1|DELE
OG0006641	LOC6494164|XP_032306776.1|DANA	LOC108141337|XP_017120125.1|DELE
OG0006642	LOC6496394|XP_001960813.2|DANA	LOC108149181|XP_017132086.1|DELE
OG0006643	LOC6494898|XP_001959469.1|DANA	LOC108144516|XP_017124945.1|DELE
OG0006644	LOC6507878|XP_001956513.1|DANA	LOC108150328|XP_017133939.1|DELE
OG0006645	LOC6498434|XP_032311110.1|DANA	LOC108138824|XP_017116814.1|DELE
OG0006646	LOC6495949|XP_001959912.1|DANA	LOC108144596|XP_017125089.1|DELE
OG0006647	LOC6493982|XP_032306085.1|DANA	LOC108145170|XP_017125890.1|DELE
OG0006648	LOC6507582|XP_014765336.1|DANA	LOC108145720|XP_017126770.1|DELE
OG0006649	LOC6495179|XP_001958902.2|DANA	LOC108145444|XP_017126363.1|DELE
OG0006650	LOC6496625|XP_014763897.1|DANA	LOC108145091|XP_017125767.1|DELE
OG0006651	LOC6493066|XP_001956980.1|DANA	LOC108142448|XP_017121800.1|DELE
OG0006652	LOC6506446|XP_001957865.1|DANA	LOC108150120|XP_017133576.1|DELE
OG0006653	LOC6507490|XP_014765254.2|DANA	LOC108145860|XP_017126970.1|DELE
OG0006654	LOC6507094|XP_001956680.1|DANA	LOC108146502|XP_017128027.1|DELE
OG0006655	LOC6492997|XP_001956820.2|DANA	LOC108145892|XP_017127032.1|DELE
OG0006656	LOC6507355|XP_001956184.1|DANA	LOC108146118|XP_017127438.1|DELE
OG0006657	LOC6495050|XP_001959168.1|DANA	LOC108145502|XP_017126451.1|DELE
OG0006658	LOC6492970|XP_001956766.1|DANA	LOC108146129|XP_017127463.1|DELE
OG0006659	LOC6492968|XP_001956763.1|DANA	LOC108146300|XP_017127737.1|DELE
OG0006660	LOC6493793|XP_032310002.1|DANA	LOC108142684|XP_017122179.1|DELE
OG0006661	LOC6493781|XP_001958420.1|DANA	LOC108142646|XP_017122133.1|DELE
OG0006662	LOC6497980|XP_001961834.1|DANA	LOC108147963|XP_017130248.1|DELE
OG0006663	LOC6493759|XP_032309924.1|DANA	LOC108142727|XP_017122240.1|DELE
OG0006664	LOC6506019|XP_001964786.1|DANA	LOC108148967|XP_017131794.1|DELE
OG0006666	LOC26515249|XP_014764108.1|DANA	LOC108143555|XP_017123553.1|DELE
OG0006667	LOC6493078|XP_001957002.1|DANA	LOC108142791|XP_017122329.1|DELE
OG0006668	LOC6494085|XP_001961008.1|DANA	LOC108147033|XP_017128779.1|DELE
OG0006669	LOC6507634|XP_001956046.1|DANA	LOC108146948|XP_017128692.1|DELE
OG0006670	LOC6507637|XP_001956050.1|DANA	LOC108146934|XP_017128672.1|DELE
OG0006671	LOC6507638|XP_014765371.1|DANA	LOC108146797|XP_017128455.1|DELE
OG0006672	LOC6506967|XP_032310179.1|DANA	LOC108147430|XP_017129393.1|DELE
OG0006673	LOC6493344|XP_001957561.1|DANA	LOC108147542|XP_017129616.1|DELE
OG0006674	LOC6507059|XP_001956738.2|DANA	LOC108145683|XP_017126729.1|DELE
OG0006675	LOC6506522|XP_001957720.1|DANA	LOC108146110|XP_017127431.1|DELE
OG0006676	LOC6506618|XP_001957532.1|DANA	LOC108147471|XP_017129507.1|DELE
OG0006677	LOC6492988|XP_001956801.1|DANA	LOC108147474|XP_017129511.1|DELE
OG0006678	LOC6502838|XP_001957310.1|DANA	LOC108142814|XP_017122364.1|DELE
OG0006679	LOC26515361|XP_014765723.1|DANA	LOC108145907|XP_017127056.1|DELE
OG0006680	LOC6501575|XP_001955500.2|DANA	LOC108148693|XP_017131328.1|DELE
OG0006681	LOC6507420|XP_001956053.2|DANA	LOC108146795|XP_017128453.1|DELE
OG0006682	LOC6493314|XP_014764325.1|DANA	LOC108147521|XP_017129592.1|DELE
OG0006683	LOC6493313|XP_001957506.1|DANA	LOC108147557|XP_017129632.1|DELE
OG0006684	LOC6507024|XP_001956802.1|DANA	LOC108147472|XP_017129509.1|DELE
OG0006685	LOC6493943|XP_001961276.2|DANA	LOC108141423|XP_017120290.1|DELE
OG0006686	LOC6506194|XP_032310195.1|DANA	LOC108142434|XP_017121785.1|DELE
OG0006687	LOC116655127|XP_032308264.1|DANA	LOC108136626|XP_017113434.1|DELE
OG0006688	LOC6506156|XP_014764644.1|DANA	LOC108142686|XP_017122184.1|DELE
OG0006689	LOC6507601|XP_014765345.1|DANA	LOC108145764|XP_017126821.1|DELE
OG0006690	LOC6500699|XP_014766680.1|DANA	LOC108135257|XP_017111417.1|DELE
OG0006691	LOC26515493|XP_014765734.1|DANA	LOC108146780|XP_017128417.1|DELE
OG0006692	LOC6507603|XP_001955985.1|DANA	LOC108146276|XP_017127704.1|DELE
OG0006693	LOC6506894|XP_032309815.1|DANA	LOC108145926|XP_017127101.1|DELE
OG0006694	LOC6504642|XP_032309318.1|DANA	LOC108136304|XP_017112882.1|DELE
OG0006695	LOC6492983|XP_001956789.3|DANA	LOC108147504|XP_017129560.1|DELE
OG0006696	LOC6498210|XP_001962306.1|DANA	LOC108148398|XP_017130920.1|DELE
OG0006697	LOC6507760|XP_014765464.1|DANA	LOC108150343|XP_017133960.1|DELE
OG0006698	LOC6493389|XP_001957654.1|DANA	LOC108146892|XP_017128617.1|DELE
OG0006699	LOC6493099|XP_001957037.2|DANA	LOC108146164|XP_017127549.1|DELE
OG0006700	LOC6493550|XP_001957981.1|DANA	LOC108142578|XP_017122021.1|DELE
OG0006701	LOC6496606|XP_001961246.1|DANA	LOC108149821|XP_017133182.1|DELE
OG0006702	LOC6507670|XP_001956118.2|DANA	LOC108145839|XP_017126941.1|DELE
OG0006703	LOC6506570|XP_001957623.1|DANA	LOC108146966|XP_017128712.1|DELE
OG0006704	LOC6493370|XP_001957622.1|DANA	LOC108146967|XP_017128713.1|DELE
OG0006705	LOC6495562|XP_001959109.2|DANA	LOC108145435|XP_017126346.1|DELE
OG0006706	LOC6494405|XP_001960393.1|DANA	LOC108144757|XP_017125351.1|DELE
OG0006707	LOC6494688|XP_001959856.1|DANA	LOC108143518|XP_017123491.1|DELE
OG0006708	LOC6502991|XP_001963458.1|DANA	LOC108134865|XP_017110842.1|DELE
OG0006709	LOC6503592|XP_001964100.1|DANA	LOC108137740|XP_017115129.1|DELE
OG0006710	LOC6506183|XP_032310707.1|DANA	LOC108142501|XP_017121887.1|DELE
OG0006711	LOC6493764|XP_032310767.1|DANA	LOC108142500|XP_017121886.1|DELE
OG0006712	LOC6507643|XP_032310637.1|DANA	LOC108145963|XP_017127171.1|DELE
OG0006713	LOC6493483|XP_001957845.1|DANA	LOC108150346|XP_017133964.1|DELE
OG0006714	LOC6506454|XP_001957846.1|DANA	LOC108150345|XP_017133963.1|DELE
OG0006715	LOC6506184|XP_032310845.1|DANA	LOC108142700|XP_017122204.1|DELE
OG0006716	LOC6497572|XP_001961790.1|DANA	LOC108138752|XP_017116643.1|DELE
OG0006717	LOC6506648|XP_001957477.1|DANA	LOC108146863|XP_017128578.1|DELE
OG0006718	LOC6493300|XP_001957478.1|DANA	LOC108146937|XP_017128677.1|DELE
OG0006719	LOC6493363|XP_001957603.2|DANA	LOC108146994|XP_017128748.1|DELE
OG0006720	LOC6493694|XP_001958250.2|DANA	LOC108135700|XP_017112030.1|DELE
OG0006721	LOC6493298|XP_032310772.1|DANA	LOC108146856|XP_017128561.1|DELE
OG0006722	LOC6506822|XP_001957175.1|DANA	LOC108146399|XP_017127888.1|DELE
OG0006723	LOC6497284|XP_001962392.1|DANA	LOC108135281|XP_017111451.1|DELE
OG0006724	LOC6501540|XP_001955446.1|DANA	LOC108143065|XP_017122768.1|DELE
OG0006725	LOC6499039|XP_001955450.1|DANA	LOC108142972|XP_017122611.1|DELE
OG0006726	LOC6500292|XP_032309253.1|DANA	LOC108139215|XP_017117356.1|DELE
OG0006727	LOC6501543|XP_001955451.1|DANA	LOC108142969|XP_017122608.1|DELE
OG0006728	LOC6499377|XP_001954756.1|DANA	LOC108142911|XP_017122488.1|DELE
OG0006729	LOC6496610|XP_014763893.1|DANA	LOC108149760|XP_017133064.1|DELE
OG0006730	LOC6493957|XP_001961252.1|DANA	LOC108149758|XP_017133060.1|DELE
OG0006731	LOC6498244|XP_001962383.1|DANA	LOC108135272|XP_017111439.1|DELE
OG0006732	LOC6493347|XP_001957569.3|DANA	LOC108146381|XP_017127864.1|DELE
OG0006733	LOC6506200|XP_001958355.1|DANA	LOC108142230|XP_017121437.1|DELE
OG0006734	LOC6493746|XP_001958359.1|DANA	LOC108142734|XP_017122248.1|DELE
OG0006735	LOC6507727|XP_001956227.1|DANA	LOC108147490|XP_017129534.1|DELE
OG0006736	LOC6493345|XP_001957563.1|DANA	LOC108147544|XP_017129618.1|DELE
OG0006737	LOC6506536|XP_001957693.1|DANA	LOC108135504|XP_017111737.1|DELE
OG0006738	LOC6496553|XP_001961131.1|DANA	LOC108147590|XP_017129719.1|DELE
OG0006739	LOC6493319|XP_001957516.1|DANA	LOC108147448|XP_017129465.1|DELE
OG0006740	LOC6493354|XP_001957581.1|DANA	LOC108135560|XP_017111806.1|DELE
OG0006741	LOC6506593|XP_001957582.1|DANA	LOC108135559|XP_017111804.1|DELE
OG0006742	LOC6501318|XP_001954978.1|DANA	LOC108140558|XP_017118909.1|DELE
OG0006743	LOC6503336|XP_001965389.2|DANA	LOC108148997|XP_017131833.1|DELE
OG0006744	LOC6507312|XP_001956267.1|DANA	LOC108150338|XP_017133954.1|DELE
OG0006745	LOC6501265|XP_032306307.1|DANA	LOC108135100|XP_017111165.1|DELE
OG0006746	LOC6506965|XP_001956908.1|DANA	LOC108147465|XP_017129491.1|DELE
OG0006747	LOC26514168|XP_014765583.1|DANA	LOC108147530|XP_017129603.1|DELE
OG0006748	LOC6504728|XP_001966320.1|DANA	LOC108137317|XP_017114432.1|DELE
OG0006749	LOC6507461|XP_001955967.1|DANA	LOC108146192|XP_017127591.1|DELE
OG0006750	LOC6502138|XP_001966138.1|DANA	LOC108137647|XP_017114962.1|DELE
OG0006752	LOC6507647|XP_001956069.1|DANA	LOC108145666|XP_017126708.1|DELE
OG0006753	LOC6507648|XP_001956070.1|DANA	LOC108145731|XP_017126783.1|DELE
OG0006754	LOC6506505|XP_001957753.1|DANA	LOC108146000|XP_017127243.1|DELE
OG0006755	LOC6492934|XP_001956682.1|DANA	LOC108146151|XP_017127504.1|DELE
OG0006756	LOC6506154|XP_001958450.1|DANA	LOC108142852|XP_017122409.1|DELE
OG0006757	LOC6506153|XP_001958451.1|DANA	LOC108142311|XP_017121552.1|DELE
OG0006758	LOC6493119|XP_001957082.1|DANA	LOC108146138|XP_017127481.1|DELE
OG0006759	LOC6506873|XP_014764932.1|DANA	LOC108146137|XP_017127479.1|DELE
OG0006760	LOC6493063|XP_001956974.1|DANA	LOC108142567|XP_017122006.1|DELE
OG0006761	LOC6499148|XP_001955209.1|DANA	LOC108148397|XP_017130918.1|DELE
OG0006762	LOC6504520|XP_032308265.1|DANA	LOC108144163|XP_017124314.1|DELE
OG0006763	LOC6495790|XP_001959589.1|DANA	LOC108139066|XP_017117180.1|DELE
OG0006764	LOC6494884|XP_001959493.1|DANA	LOC108149767|XP_017133084.1|DELE
OG0006765	LOC6495791|XP_001959591.1|DANA	LOC108139016|XP_017117112.1|DELE
OG0006766	LOC6507652|XP_032309631.1|DANA	LOC108146281|XP_017127710.1|DELE
OG0006767	LOC6493054|XP_001956958.1|DANA	LOC108142418|XP_017121762.1|DELE
OG0006768	LOC6506934|XP_001956959.1|DANA	LOC108142410|XP_017121749.1|DELE
OG0006769	LOC6506935|XP_001956957.1|DANA	LOC108142804|XP_017122351.1|DELE
OG0006770	LOC6506634|XP_001957499.3|DANA	LOC108147401|XP_017129327.1|DELE
OG0006771	LOC6503172|XP_001963575.1|DANA	LOC108137658|XP_017114981.1|DELE
OG0006772	LOC6494557|XP_001960106.1|DANA	LOC108149577|XP_017132700.1|DELE
OG0006773	LOC6493093|XP_001957028.1|DANA	LOC108145965|XP_017127185.1|DELE
OG0006774	LOC6493587|XP_032309836.1|DANA	LOC108145982|XP_017127206.1|DELE
OG0006775	LOC6507036|XP_032310715.1|DANA	LOC108146717|XP_017128294.1|DELE
OG0006776	LOC6507410|XP_001956072.3|DANA	LOC108146304|XP_017127745.1|DELE
OG0006777	LOC6507035|XP_001956780.1|DANA	LOC108146723|XP_017128304.1|DELE
OG0006778	LOC6507499|XP_001955880.1|DANA	LOC108146434|XP_017127927.1|DELE
OG0006779	LOC6507659|XP_032310618.1|DANA	LOC108146180|XP_017127575.1|DELE
OG0006780	LOC6493519|XP_001957912.1|DANA	LOC108142709|XP_017122217.1|DELE
OG0006781	LOC6493339|XP_001957550.1|DANA	LOC108147509|XP_017129568.1|DELE
OG0006782	LOC6506654|XP_001957469.1|DANA	LOC108145973|XP_017127191.1|DELE
OG0006783	LOC6496214|XP_032306669.1|DANA	LOC108141263|XP_017120004.1|DELE
OG0006784	LOC6507367|XP_032310355.1|DANA	LOC108146007|XP_017127252.1|DELE
OG0006785	LOC6495467|XP_001958910.1|DANA	LOC108149128|XP_017132022.1|DELE
OG0006786	LOC6495785|XP_001959576.1|DANA	LOC108138834|XP_017116835.1|DELE
OG0006787	LOC6507906|XP_032309781.1|DANA	LOC108135643|XP_017111954.1|DELE
OG0006788	LOC6507157|XP_001956572.1|DANA	LOC108135644|XP_017111956.1|DELE
OG0006789	LOC6504419|XP_001967016.1|DANA	LOC108150031|XP_017133481.1|DELE
OG0006790	LOC6496729|XP_001967344.2|DANA	LOC108147932|XP_017130204.1|DELE
OG0006791	LOC6507621|XP_001956012.3|DANA	LOC108146888|XP_017128610.1|DELE
OG0006792	LOC6507778|XP_032309698.1|DANA	LOC108150111|XP_017133564.1|DELE
OG0006793	LOC6507279|XP_001956334.1|DANA	LOC108150207|XP_017133708.1|DELE
OG0006794	LOC6496627|XP_001961289.1|DANA	LOC108145111|XP_017125803.1|DELE
OG0006795	LOC6507044|XP_001956760.1|DANA	LOC108146354|XP_017127820.1|DELE
OG0006796	LOC6506364|XP_001958021.1|DANA	LOC108146930|XP_017128669.1|DELE
OG0006797	LOC6498565|XP_001963073.1|DANA	LOC108141690|XP_017120659.1|DELE
OG0006798	LOC6493021|XP_001956873.3|DANA	LOC108150252|XP_017133806.1|DELE
OG0006799	LOC6507765|XP_001956303.1|DANA	LOC108150195|XP_017133693.1|DELE
OG0006800	LOC6506686|XP_014764866.1|DANA	LOC108146658|XP_017128192.1|DELE
OG0006801	LOC6501858|XP_001966789.1|DANA	LOC108137408|XP_017114555.1|DELE
OG0006802	LOC6495845|XP_001959704.1|DANA	LOC108144887|XP_017125535.1|DELE
OG0006803	LOC6495374|XP_032305932.1|DANA	LOC108144583|XP_017125066.1|DELE
OG0006804	LOC6507304|XP_014765141.1|DANA	LOC108150364|XP_017133990.1|DELE
OG0006805	LOC6494325|XP_001960530.1|DANA	LOC108145026|XP_017125697.1|DELE
OG0006806	LOC6507019|XP_001956812.2|DANA	LOC108146217|XP_017127624.1|DELE
OG0006807	LOC6493594|XP_032309840.1|DANA	LOC108146052|XP_017127346.1|DELE
OG0006808	LOC6495925|XP_001959866.1|DANA	LOC108143552|XP_017123550.1|DELE
OG0006809	LOC6506843|XP_001957135.1|DANA	LOC108145665|XP_017126707.1|DELE
OG0006810	LOC6506404|XP_001957937.2|DANA	LOC108146133|XP_017127473.1|DELE
