Orthogroup	DANA.longest_only	DSER.longest_only
OG0003847	LOC6505342|XP_014760475.1|DANA	LOC110181420|XP_020804820.1|DSER, LOC110179873|XP_020803131.1|DSER
OG0003848	LOC6499913|XP_001953645.3|DANA	LOC110188212|XP_020813509.1|DSER
OG0003849	LOC6496602|XP_001961230.1|DANA	LOC110189261|XP_020814934.1|DSER
OG0003850	LOC6498411|XP_032311133.1|DANA	LOC110185940|XP_020810614.1|DSER
OG0003851	LOC6495040|XP_001959185.1|DANA	LOC110182920|XP_020806743.1|DSER
OG0003852	LOC6498109|XP_001962094.2|DANA	LOC110178432|XP_020801226.1|DSER, LOC110182249|XP_020805926.1|DSER
OG0003853	LOC6496171|XP_014763646.1|DANA	LOC110178519|XP_020801330.1|DSER
OG0003854	LOC6498171|XP_001962227.1|DANA	LOC110184869|XP_020809174.1|DSER
OG0003855	LOC6498170|XP_001962226.3|DANA	LOC110184856|XP_020809156.1|DSER
OG0003856	LOC6497060|XP_032311295.1|DANA	LOC110183181|XP_020807030.1|DSER
OG0003857	LOC6504393|XP_001964966.1|DANA	LOC110181175|XP_020804511.1|DSER
OG0003858	LOC6502906|XP_032311795.1|DANA	LOC110180146|XP_020803453.1|DSER
OG0003859	LOC6507285|XP_001965344.1|DANA	LOC110176965|XP_020799131.1|DSER
OG0003860	LOC6502519|XP_014763917.1|DANA	LOC110188735|XP_020814230.1|DSER
OG0003861	LOC6496724|XP_001967334.1|DANA	LOC110182341|XP_020806040.1|DSER
OG0003862	LOC6497328|XP_014761648.1|DANA	LOC110185788|XP_020810450.1|DSER
OG0003863	LOC6505366|XP_032311167.1|DANA	LOC110183812|XP_020807823.1|DSER
OG0003864	LOC6504729|XP_001964858.1|DANA	LOC110183773|XP_020807789.1|DSER
OG0003865	LOC6499570|XP_001954361.1|DANA	LOC110186470|XP_020811316.1|DSER
OG0003866	LOC6497158|XP_001962651.1|DANA	LOC110185619|XP_020810225.1|DSER
OG0003867	LOC26514973|XP_014760160.1|DANA	LOC110188783|XP_020814288.1|DSER
OG0003868	LOC6498573|XP_001963095.1|DANA	LOC110183338|XP_020807247.1|DSER
OG0003869	LOC6497010|XP_001962932.1|DANA	LOC110183790|XP_020807805.1|DSER
OG0003870	LOC6497659|XP_001961619.3|DANA	LOC110178093|XP_020800756.1|DSER
OG0003871	LOC6498484|XP_001962920.2|DANA	LOC110182405|XP_020806103.1|DSER, LOC110187305|XP_020812353.1|DSER
OG0003872	LOC6494210|XP_001960745.2|DANA	LOC110177594|XP_020800051.1|DSER
OG0003873	LOC6497969|XP_001961817.1|DANA	LOC110187424|XP_020812473.1|DSER
OG0003874	LOC6498374|XP_032311006.1|DANA	LOC110182734|XP_020806493.1|DSER
OG0003875	LOC6496962|XP_032311352.1|DANA	LOC110177642|XP_020800115.1|DSER, LOC110187303|XP_020812349.1|DSER
OG0003876	LOC6496864|XP_001963250.1|DANA	LOC110179926|XP_020803182.1|DSER
OG0003877	LOC6497789|XP_001961455.1|DANA	LOC110185748|XP_020810405.1|DSER
OG0003878	LOC6503372|XP_014760384.1|DANA	LOC110176852|XP_020798981.1|DSER
OG0003879	LOC6507552|XP_001955903.1|DANA	LOC110178826|XP_020801752.1|DSER
OG0003880	LOC6506451|XP_001957856.1|DANA	LOC110178614|XP_020801458.1|DSER
OG0003881	LOC6495836|XP_001959682.1|DANA	LOC110191433|XP_020817954.1|DSER
OG0003882	LOC6493894|XP_014762453.1|DANA	LOC110189537|XP_020815328.1|DSER
OG0003883	LOC6503668|XP_001963966.1|DANA	LOC110179736|XP_020803012.1|DSER
OG0003884	LOC6497084|XP_001962790.1|DANA	LOC110185722|XP_020810363.1|DSER
OG0003885	LOC6496998|XP_001962960.1|DANA	LOC110181465|XP_020804872.1|DSER
OG0003886	LOC6498504|XP_001962961.2|DANA	LOC110181462|XP_020804869.1|DSER
OG0003887	LOC6503289|XP_001967578.3|DANA	LOC110184908|XP_020809213.1|DSER
OG0003888	LOC6501630|XP_001955640.1|DANA	LOC110188664|XP_020814113.1|DSER
OG0003889	LOC6497551|XP_001961840.1|DANA	LOC110185792|XP_020810455.1|DSER
OG0003890	LOC6506842|XP_001957136.1|DANA	LOC110177630|XP_020800103.1|DSER
OG0003891	LOC6497088|XP_001962784.1|DANA	LOC110185549|XP_020810126.1|DSER
OG0003892	LOC6507463|XP_001955962.1|DANA	LOC110177576|XP_020800014.1|DSER
OG0003893	LOC6498438|XP_001962822.1|DANA	LOC110181382|XP_020804771.1|DSER
OG0003894	LOC6498597|XP_001963131.1|DANA	LOC110183344|XP_020807257.1|DSER
OG0003895	LOC6495578|XP_001959134.1|DANA	LOC110179215|XP_020802309.1|DSER
OG0003896	LOC6495067|XP_001959137.1|DANA	LOC110179218|XP_020802312.1|DSER
OG0003897	LOC6494647|XP_001959940.1|DANA	LOC110189434|XP_020815164.1|DSER, LOC110176783|XP_020798879.1|DSER
OG0003898	LOC6498018|XP_001961902.1|DANA	LOC110181422|XP_020804823.1|DSER
OG0003899	LOC6503358|XP_001965366.1|DANA	LOC110187550|XP_020812597.1|DSER
OG0003900	LOC6503785|XP_001965247.2|DANA	LOC110185823|XP_020810489.1|DSER
OG0003901	LOC6505557|XP_001964965.1|DANA	LOC110181191|XP_020804530.1|DSER
OG0003902	LOC6503458|XP_001965313.1|DANA	LOC110181193|XP_020804533.1|DSER
OG0003903	LOC6497051|XP_001962847.1|DANA	LOC110182618|XP_020806342.1|DSER
OG0003904	LOC6498451|XP_001962848.1|DANA	LOC110182612|XP_020806332.1|DSER
OG0003905	LOC6501542|XP_001955449.1|DANA	LOC110188969|XP_020814579.1|DSER
OG0003906	LOC6494518|XP_001960189.1|DANA	LOC110177720|XP_020800220.1|DSER
OG0003907	LOC6497892|XP_001961660.1|DANA	LOC110176830|XP_020798940.1|DSER
OG0003908	LOC6497893|XP_001961661.1|DANA	LOC110177038|XP_020799213.1|DSER
OG0003909	LOC6495285|XP_032306358.1|DANA	LOC110191480|XP_020818000.1|DSER
OG0003910	LOC6500073|XP_001953272.1|DANA	LOC110188414|XP_020813798.1|DSER
OG0003911	LOC6506159|XP_001965123.1|DANA	LOC110179161|XP_020802215.1|DSER
OG0003912	LOC6496704|XP_001967347.1|DANA	LOC110182371|XP_020806071.1|DSER
OG0003913	LOC6504365|XP_032310985.1|DANA	LOC110185848|XP_020810514.1|DSER
OG0003914	LOC6497053|XP_001962844.1|DANA	LOC110183145|XP_020806995.1|DSER
OG0003915	LOC6503066|XP_032308938.1|DANA	LOC110184427|XP_020808622.1|DSER
OG0003916	LOC6498140|XP_001962160.1|DANA	LOC110181197|XP_020804536.1|DSER
OG0003917	LOC6497220|XP_001962533.3|DANA	LOC110187414|XP_020812462.1|DSER
OG0003918	LOC6497950|XP_001961783.1|DANA	LOC110183985|XP_020808001.1|DSER
OG0003919	LOC6503309|XP_032309225.1|DANA	LOC110187203|XP_020812261.1|DSER, LOC110179950|XP_020803197.1|DSER
OG0003920	LOC6495851|XP_001959710.1|DANA	LOC110177574|XP_020800013.1|DSER
OG0003921	LOC6497376|XP_001962211.2|DANA	LOC110184948|XP_020809255.1|DSER
OG0003922	LOC6498446|XP_001962834.2|DANA	LOC110183180|XP_020807029.1|DSER
OG0003923	LOC6506026|XP_001966650.1|DANA	LOC110185471|XP_020809988.1|DSER
OG0003924	LOC6496520|XP_001961060.1|DANA	LOC110178899|XP_020801914.1|DSER
OG0003925	LOC6498516|XP_032310932.1|DANA	LOC110182345|XP_020806044.1|DSER
OG0003926	LOC6496986|XP_001962992.1|DANA	LOC110182305|XP_020805980.1|DSER
OG0003927	LOC6497430|XP_001962097.1|DANA	LOC110182294|XP_020805972.1|DSER
OG0003928	LOC6498340|XP_032307749.1|DANA	LOC110178064|XP_020800730.1|DSER, LOC110183862|XP_020807874.1|DSER
OG0003929	LOC6497056|XP_001962840.2|DANA	LOC110183164|XP_020807015.1|DSER
OG0003930	LOC6498246|XP_001962388.1|DANA	LOC110185700|XP_020810328.1|DSER
OG0003931	LOC6497279|XP_014761610.1|DANA	LOC110185598|XP_020810192.1|DSER
OG0003932	LOC6495571|XP_014763357.1|DANA	LOC110188956|XP_020814554.1|DSER
OG0003933	LOC6497240|XP_014761576.1|DANA	LOC110179152|XP_020802200.1|DSER
OG0003934	LOC6498347|XP_001962595.1|DANA	LOC110183889|XP_020807893.1|DSER
OG0003935	LOC6494417|XP_001960368.1|DANA	LOC110178513|XP_020801323.1|DSER
OG0003936	LOC6496170|XP_001960367.1|DANA	LOC110178518|XP_020801329.1|DSER
OG0003937	LOC6494092|XP_001960993.1|DANA	LOC110182947|XP_020806792.1|DSER
OG0003938	LOC6498514|XP_032311261.1|DANA	LOC110182310|XP_020805985.1|DSER
OG0003939	LOC6498329|XP_001962555.1|DANA	LOC110187375|XP_020812424.1|DSER
OG0003940	LOC6506298|XP_001965149.1|DANA	LOC110182335|XP_020806026.1|DSER
OG0003941	LOC6496992|XP_001962975.1|DANA	LOC110182354|XP_020806053.1|DSER
OG0003942	LOC6505480|XP_001964937.2|DANA	LOC110176944|XP_020799104.1|DSER
OG0003943	LOC6498520|XP_001962987.1|DANA	LOC110182388|XP_020806087.1|DSER
OG0003944	LOC6498480|XP_001962909.1|DANA	LOC110183961|XP_020807976.1|DSER
OG0003945	LOC6495906|XP_001959832.1|DANA	LOC110181130|XP_020804460.1|DSER
OG0003946	LOC6498012|XP_014761929.1|DANA	LOC110181348|XP_020804728.1|DSER
OG0003947	LOC6497528|XP_001961899.1|DANA	LOC110181354|XP_020804737.1|DSER
OG0003948	LOC6497909|XP_001961696.1|DANA	LOC110187232|XP_020812289.1|DSER
OG0003949	LOC6497620|XP_001961694.2|DANA	LOC110187236|XP_020812293.1|DSER, LOC110179962|XP_020803202.1|DSER
OG0003950	LOC6497111|XP_001962732.1|DANA	LOC110185739|XP_020810390.1|DSER
OG0003951	LOC6497115|XP_014761520.1|DANA, LOC116656028|XP_032311056.1|DANA	LOC110185690|XP_020810317.1|DSER
OG0003952	LOC6497589|XP_001961755.3|DANA	LOC110183171|XP_020807022.1|DSER
OG0003953	LOC6498240|XP_001962368.1|DANA	LOC110185561|XP_020810140.1|DSER
OG0003954	LOC6507683|XP_001956142.1|DANA	LOC110183598|XP_020807571.1|DSER
OG0003955	LOC6498586|XP_032311044.1|DANA	LOC110183283|XP_020807173.1|DSER
OG0003956	LOC6497658|XP_032307698.1|DANA	LOC110178139|XP_020800826.1|DSER
OG0003957	LOC6493740|XP_001958346.1|DANA	LOC110191300|XP_020817770.1|DSER
OG0003958	LOC6502372|XP_001967165.3|DANA	LOC110191983|XP_020818669.1|DSER
OG0003959	LOC6495059|XP_032306532.1|DANA	LOC110182995|XP_020806845.1|DSER
OG0003960	LOC6503689|XP_001963918.2|DANA	LOC110184608|XP_020808860.1|DSER
OG0003961	LOC6504491|XP_014760438.1|DANA	LOC110176989|XP_020799157.1|DSER
OG0003962	LOC6496984|XP_001962996.1|DANA	LOC110182352|XP_020806051.1|DSER
OG0003963	LOC6498027|XP_032307402.1|DANA	LOC110181449|XP_020804850.1|DSER
OG0003964	LOC6504256|XP_001965098.1|DANA	LOC110176877|XP_020799012.1|DSER
OG0003965	LOC6497578|XP_032307562.1|DANA	LOC110182594|XP_020806307.1|DSER
OG0003966	LOC6505392|XP_001966903.1|DANA	LOC110185016|XP_020809327.1|DSER, LOC110185103|XP_020809451.1|DSER
OG0003967	LOC6495665|XP_014763434.1|DANA	LOC110189709|XP_020815543.1|DSER
OG0003968	LOC6494952|XP_014763084.1|DANA	LOC110189419|XP_020815136.1|DSER
OG0003969	LOC6494649|XP_001959936.1|DANA	LOC110189500|XP_020815263.1|DSER
OG0003970	LOC6503354|XP_001965369.1|DANA	LOC110187578|XP_020812624.1|DSER
OG0003971	LOC6496947|XP_001963080.1|DANA	LOC110183383|XP_020807307.1|DSER
OG0003972	LOC6493610|XP_014764466.1|DANA	LOC110176213|XP_020798146.1|DSER
OG0003973	LOC6496187|XP_001960402.1|DANA	LOC110184110|XP_020808161.1|DSER
OG0003974	LOC6495138|XP_001958974.1|DANA	LOC110176346|XP_020798333.1|DSER
OG0003975	LOC6498360|XP_032310950.1|DANA	LOC110183031|XP_020806876.1|DSER
OG0003976	LOC6498432|XP_001962808.1|DANA	LOC110185868|XP_020810537.1|DSER
OG0003977	LOC6504340|XP_001965021.1|DANA	LOC110185056|XP_020809391.1|DSER
OG0003978	LOC6506304|XP_032310610.1|DANA	LOC110190109|XP_020816076.1|DSER
OG0003979	LOC6498604|XP_001963145.1|DANA	LOC110183306|XP_020807204.1|DSER
OG0003980	LOC6494306|XP_001965940.1|DANA	LOC110188298|XP_020813659.1|DSER
OG0003981	LOC6497026|XP_001962904.1|DANA	LOC110184817|XP_020809116.1|DSER
OG0003982	LOC6497064|XP_001962821.2|DANA	LOC110181368|XP_020804754.1|DSER, LOC110178686|XP_020801549.1|DSER
OG0003983	LOC6497788|XP_001961454.1|DANA	LOC110185820|XP_020810484.1|DSER
OG0003984	LOC6497514|XP_014761717.1|DANA	LOC110183737|XP_020807743.1|DSER
OG0003985	LOC26514494|XP_014762335.1|DANA	LOC110181435|XP_020804836.1|DSER
OG0003986	LOC6498658|XP_001963262.3|DANA	LOC110182688|XP_020806440.1|DSER
OG0003987	LOC6498659|XP_032311001.1|DANA	LOC110182691|XP_020806443.1|DSER
OG0003988	LOC6497203|XP_001962563.3|DANA	LOC110187364|XP_020812414.1|DSER
OG0003989	LOC6504241|XP_001965104.1|DANA	LOC110187320|XP_020812367.1|DSER
OG0003990	LOC6497720|XP_001961492.1|DANA	LOC110185610|XP_020810215.1|DSER
OG0003991	LOC6506615|XP_014760573.1|DANA	LOC110179160|XP_020802208.1|DSER
OG0003992	LOC6506625|XP_001965217.1|DANA	LOC110187296|XP_020812344.1|DSER
OG0003993	LOC6506712|XP_001965231.2|DANA	LOC110185999|XP_020810686.1|DSER
OG0003994	LOC6501497|XP_001955373.1|DANA	LOC110177358|XP_020799710.1|DSER
OG0003995	LOC6494062|XP_001961059.1|DANA	LOC110178418|XP_020801247.1|DSER
OG0003996	LOC6495074|XP_001959124.1|DANA	LOC110178347|XP_020801124.1|DSER
OG0003997	LOC6496855|XP_001963266.1|DANA	LOC110182669|XP_020806407.1|DSER, LOC110180300|XP_020803613.1|DSER
OG0003998	LOC26513764|XP_032309419.1|DANA	LOC110189829|XP_020815684.1|DSER
OG0003999	LOC6498703|XP_001965872.1|DANA	LOC110176563|XP_020798610.1|DSER
OG0004000	LOC6501886|XP_001966733.1|DANA	LOC110182061|XP_020805681.1|DSER
OG0004001	LOC6494225|XP_001960704.1|DANA	LOC110191664|XP_020818221.1|DSER
OG0004002	LOC6498260|XP_001962418.1|DANA	LOC110185928|XP_020810601.1|DSER
OG0004003	LOC6497942|XP_032307321.1|DANA	LOC110183187|XP_020807041.1|DSER
OG0004004	LOC6497446|XP_001962060.1|DANA	LOC110176879|XP_020799014.1|DSER
OG0004005	LOC6497961|XP_032307648.1|DANA	LOC110187419|XP_020812467.1|DSER
OG0004006	LOC6498160|XP_001962206.1|DANA	LOC110184993|XP_020809303.1|DSER
OG0004007	LOC6498488|XP_001962933.1|DANA	LOC110183791|XP_020807806.1|DSER
OG0004008	LOC6507136|XP_032310971.1|DANA	LOC110178090|XP_020800752.1|DSER
OG0004009	LOC6498314|XP_001962517.1|DANA	LOC110184962|XP_020809269.1|DSER
OG0004010	LOC6497095|XP_014761516.1|DANA	LOC110186009|XP_020810702.1|DSER
OG0004011	LOC6504374|XP_001964972.2|DANA	LOC110185140|XP_020809500.1|DSER
OG0004012	LOC6498943|XP_014765836.1|DANA	LOC110188529|XP_020813933.1|DSER
OG0004013	LOC6497104|XP_001962747.1|DANA	LOC110186119|XP_020810827.1|DSER
OG0004014	LOC6506322|XP_032310081.1|DANA	LOC110176212|XP_020798145.1|DSER
OG0004015	LOC6498450|XP_001962845.1|DANA	LOC110182609|XP_020806330.1|DSER
OG0004016	LOC6498572|XP_014762186.1|DANA	LOC110183309|XP_020807208.1|DSER
OG0004017	LOC6503831|XP_001965239.1|DANA	LOC110186085|XP_020810782.1|DSER
OG0004018	LOC6495105|XP_001959056.1|DANA	LOC110189564|XP_020815352.1|DSER
OG0004019	LOC6497371|XP_001962219.1|DANA	LOC110185003|XP_020809318.1|DSER
OG0004020	LOC6498318|XP_001962529.1|DANA	LOC110187242|XP_020812299.1|DSER
OG0004021	LOC116654946|XP_032307645.1|DANA, LOC6497954|XP_001961789.2|DANA	LOC110183973|XP_020807987.1|DSER
OG0004022	LOC6498141|XP_001962162.1|DANA	LOC110181189|XP_020804525.1|DSER
OG0004023	LOC6496016|XP_001960046.3|DANA	LOC110181254|XP_020804623.1|DSER
OG0004024	LOC6498681|XP_001963316.2|DANA	LOC110181159|XP_020804492.1|DSER
OG0004025	LOC6497494|XP_001961967.1|DANA	LOC110183410|XP_020807345.1|DSER
OG0004026	LOC6498118|XP_032307369.1|DANA	LOC110182281|XP_020805959.1|DSER
OG0004027	LOC6496206|XP_001960449.1|DANA	LOC110180235|XP_020803550.1|DSER
OG0004028	LOC6497131|XP_014761527.1|DANA	LOC110183120|XP_020806969.1|DSER
OG0004029	LOC6497198|XP_001962572.1|DANA	LOC110183857|XP_020807870.1|DSER
OG0004030	LOC6495725|XP_001959444.2|DANA	LOC110191500|XP_020818025.1|DSER
OG0004031	LOC6497015|XP_001962925.1|DANA	LOC110187311|XP_020812359.1|DSER
OG0004032	LOC6498720|XP_032308655.1|DANA	LOC110188780|XP_020814284.1|DSER
OG0004033	LOC6496975|XP_032311078.1|DANA	LOC110183214|XP_020807086.1|DSER
OG0004034	LOC6498230|XP_001962347.3|DANA	LOC110176904|XP_020799050.1|DSER
OG0004035	LOC6496990|XP_001962979.1|DANA	LOC110182311|XP_020805991.1|DSER
OG0004036	LOC6496706|XP_032309227.1|DANA	LOC110182396|XP_020806095.1|DSER
OG0004037	LOC6497044|XP_001962861.1|DANA	LOC110183941|XP_020807961.1|DSER, LOC110183940|XP_020807960.1|DSER
OG0004038	LOC6497645|XP_001961643.1|DANA	LOC110176824|XP_020798934.1|DSER, LOC110182627|XP_020806350.1|DSER
OG0004039	LOC6497441|XP_014761707.1|DANA	LOC110187331|XP_020812377.1|DSER
OG0004040	LOC6494189|XP_001960800.1|DANA	LOC110177162|XP_020799409.1|DSER
OG0004041	LOC6501970|XP_001966788.1|DANA	LOC110184228|XP_020808347.1|DSER
OG0004042	LOC6506189|XP_001958377.1|DANA	LOC110178775|XP_020801677.1|DSER, LOC110178837|XP_020801758.1|DSER
OG0004043	LOC6496900|XP_001963184.1|DANA	LOC110183415|XP_020807351.1|DSER
OG0004044	LOC6503842|XP_001963702.1|DANA	LOC110184252|XP_020808372.1|DSER
OG0004045	LOC6496876|XP_001963226.1|DANA	LOC110183461|XP_020807400.1|DSER
OG0004046	LOC6507338|XP_001965356.2|DANA	LOC110178123|XP_020800802.1|DSER
OG0004047	LOC6498303|XP_001962498.1|DANA	LOC110184985|XP_020809296.1|DSER
OG0004048	LOC6506199|XP_001965128.1|DANA	LOC110179150|XP_020802198.1|DSER
OG0004049	LOC6507169|XP_001965322.1|DANA	LOC110187518|XP_020812572.1|DSER
OG0004050	LOC6498072|XP_001962023.2|DANA	LOC110176974|XP_020799139.1|DSER
OG0004051	LOC6498154|XP_001962192.2|DANA	LOC110184009|XP_020808033.1|DSER
OG0004052	LOC6502125|XP_032309414.1|DANA	LOC110184296|XP_020808442.1|DSER
OG0004053	LOC6495390|XP_001958729.1|DANA	LOC110179360|XP_020802533.1|DSER
OG0004054	LOC6497654|XP_001961627.1|DANA	LOC110187533|XP_020812586.1|DSER
OG0004055	LOC6500239|XP_001952960.1|DANA	LOC110186228|XP_020810950.1|DSER
OG0004056	LOC6500067|XP_032307678.1|DANA	LOC110187806|XP_020812940.1|DSER
OG0004057	LOC6506242|XP_001958277.1|DANA	LOC110190328|XP_020816382.1|DSER
OG0004058	LOC6492994|XP_014764171.1|DANA	LOC110182763|XP_020806536.1|DSER
OG0004059	LOC6500591|XP_001953530.1|DANA	LOC110188554|XP_020813971.1|DSER
OG0004060	LOC6499536|XP_001954419.1|DANA	LOC110190756|XP_020817047.1|DSER
OG0004061	LOC6502958|XP_032308911.1|DANA	LOC110179611|XP_020802870.1|DSER
OG0004062	LOC6507581|XP_014765335.1|DANA	LOC110177618|XP_020800083.1|DSER
OG0004063	LOC6504620|XP_001966514.1|DANA	LOC110179430|XP_020802620.1|DSER
OG0004064	LOC6506733|XP_001957335.1|DANA	LOC110190119|XP_020816092.1|DSER
OG0004065	LOC6494455|XP_032306793.1|DANA	LOC110177827|XP_020800429.1|DSER
OG0004066	LOC6494197|XP_001960773.1|DANA	LOC110188946|XP_020814583.1|DSER
OG0004067	LOC116655270|XP_032308775.1|DANA, LOC6504121|XP_001964228.1|DANA	LOC110184245|XP_020808360.1|DSER
OG0004068	LOC6499375|XP_001954759.1|DANA	LOC110186940|XP_020811932.1|DSER
OG0004069	LOC6499376|XP_032305483.1|DANA	LOC110186505|XP_020811359.1|DSER
OG0004070	LOC6493129|XP_001957102.1|DANA	LOC110178681|XP_020801541.1|DSER
OG0004071	LOC6507002|XP_001956849.1|DANA	LOC110190650|XP_020816907.1|DSER
OG0004072	LOC6493011|XP_001956848.1|DANA	LOC110190651|XP_020816910.1|DSER
OG0004073	LOC6502285|XP_001966169.1|DANA	LOC110184288|XP_020808431.1|DSER
OG0004074	LOC6495859|XP_001959722.3|DANA	LOC110190851|XP_020817163.1|DSER
OG0004075	LOC6496531|XP_001961083.1|DANA	LOC110182312|XP_020806001.1|DSER
OG0004076	LOC6494049|XP_014762609.1|DANA	LOC110182286|XP_020805967.1|DSER
OG0004077	LOC6497948|XP_001961779.1|DANA	LOC110177000|XP_020799168.1|DSER
OG0004078	LOC6500997|XP_001954323.1|DANA	LOC110186211|XP_020810933.1|DSER
OG0004079	LOC6503834|XP_001963686.1|DANA	LOC110178034|XP_020800709.1|DSER
OG0004080	LOC6494122|XP_001960925.1|DANA	LOC110176860|XP_020798997.1|DSER
OG0004081	LOC6494940|XP_032305938.1|DANA	LOC110189216|XP_020814847.1|DSER
OG0004082	LOC26513826|XP_014759736.1|DANA	LOC110185433|XP_020809915.1|DSER
OG0004083	LOC26514390|XP_014767280.1|DANA	LOC110191310|XP_020817782.1|DSER
OG0004084	LOC6493591|XP_001958056.1|DANA	LOC110189866|XP_020815745.1|DSER
OG0004085	LOC6500709|XP_001953767.1|DANA	LOC110191419|XP_020817936.1|DSER
OG0004086	LOC6501490|XP_001955356.1|DANA	LOC110177376|XP_020799732.1|DSER
OG0004087	LOC6502918|XP_001963590.1|DANA	LOC110181603|XP_020805057.1|DSER
OG0004089	LOC6503811|XP_032308509.1|DANA	LOC110182193|XP_020805864.1|DSER
OG0004090	LOC6503432|XP_001967468.1|DANA	LOC110186168|XP_020810880.1|DSER
OG0004091	LOC6499953|XP_001953567.1|DANA, LOC6499954|XP_001953566.2|DANA	LOC110188637|XP_020814071.1|DSER
OG0004092	LOC6504095|XP_001964163.2|DANA	LOC110180359|XP_020803679.1|DSER
OG0004094	LOC6493882|XP_001967782.3|DANA	LOC110183050|XP_020806893.1|DSER
OG0004095	LOC6501173|XP_001954689.2|DANA	LOC110186436|XP_020811277.1|DSER
OG0004096	LOC6501489|XP_001955355.1|DANA	LOC110177377|XP_020799734.1|DSER
OG0004097	LOC6507260|XP_001956370.1|DANA	LOC110177511|XP_020799925.1|DSER
OG0004098	LOC6499857|XP_001953763.1|DANA	LOC110185932|XP_020810605.1|DSER
OG0004099	LOC6498885|XP_032312207.1|DANA	LOC110187880|XP_020813022.1|DSER
OG0004100	LOC6501680|XP_001955751.1|DANA	LOC110188015|XP_020813198.1|DSER
OG0004101	LOC6501682|XP_001955754.2|DANA	LOC110187648|XP_020812715.1|DSER
OG0004102	LOC6501683|XP_032312218.1|DANA	LOC110188121|XP_020813359.1|DSER
OG0004103	LOC6499598|XP_001954325.1|DANA	LOC110186206|XP_020810928.1|DSER
OG0004104	LOC6501535|XP_032311155.1|DANA	LOC110184965|XP_020809275.1|DSER
OG0004105	LOC6493237|XP_001957333.1|DANA	LOC110189956|XP_020815904.1|DSER
OG0004106	LOC6493574|XP_001958024.1|DANA	LOC110190174|XP_020816179.1|DSER
OG0004107	LOC6493118|XP_001957079.1|DANA	LOC110188808|XP_020814342.1|DSER
OG0004108	LOC6494274|XP_001965945.1|DANA	LOC110188721|XP_020814194.1|DSER
OG0004109	LOC6503417|XP_001967469.1|DANA	LOC110186169|XP_020810882.1|DSER
OG0004110	LOC6493813|XP_001958489.1|DANA	LOC110179832|XP_020803098.1|DSER
OG0004111	LOC6499562|XP_032306021.1|DANA	LOC110187008|XP_020812029.1|DSER
OG0004112	LOC6501719|XP_001955843.2|DANA	LOC110186204|XP_020810926.1|DSER
OG0004113	LOC6503611|XP_001964067.1|DANA	LOC110181746|XP_020805265.1|DSER
OG0004114	LOC6504150|XP_001964276.1|DANA	LOC110183068|XP_020806913.1|DSER
OG0004115	LOC6503492|XP_001964279.1|DANA	LOC110184293|XP_020808438.1|DSER
OG0004116	LOC6499559|XP_001954383.1|DANA	LOC110186371|XP_020811181.1|DSER
OG0004117	LOC6500948|XP_001954226.1|DANA	LOC110177305|XP_020799630.1|DSER
OG0004118	LOC6494510|XP_001960199.1|DANA	LOC110184323|XP_020808508.1|DSER
OG0004119	LOC6499553|XP_001954395.1|DANA	LOC110189813|XP_020815683.1|DSER
OG0004120	LOC6494371|XP_032312338.1|DANA	LOC110188242|XP_020813564.1|DSER
OG0004121	LOC6502809|XP_001956210.2|DANA	LOC110185257|XP_020809653.1|DSER
OG0004122	LOC6507401|XP_001956084.1|DANA	LOC110188687|XP_020814148.1|DSER
OG0004123	LOC6500593|XP_032305641.1|DANA	LOC110188319|XP_020813687.1|DSER
OG0004124	LOC6503566|XP_032308691.1|DANA	LOC110183528|XP_020807481.1|DSER
OG0004125	LOC6505882|XP_032305510.1|DANA	LOC110186530|XP_020811387.1|DSER
OG0004126	LOC6505639|XP_032305507.1|DANA	LOC110186964|XP_020811965.1|DSER
OG0004127	LOC6498538|XP_001963023.1|DANA	LOC110187336|XP_020812382.1|DSER
OG0004128	LOC6499960|XP_001953555.1|DANA	LOC110187745|XP_020812862.1|DSER
OG0004129	LOC6495943|XP_001959900.1|DANA	LOC110178334|XP_020801103.1|DSER
OG0004130	LOC6503164|XP_032308945.1|DANA	LOC110184171|XP_020808239.1|DSER
OG0004131	LOC6498954|XP_001955613.1|DANA	LOC110191744|XP_020818339.1|DSER
OG0004132	LOC6506893|XP_001957047.1|DANA	LOC110185282|XP_020809688.1|DSER
OG0004133	LOC6498308|XP_001962506.1|DANA	LOC110184945|XP_020809250.1|DSER
OG0004134	LOC6501364|XP_001955082.2|DANA	LOC110190922|XP_020817241.1|DSER
OG0004135	LOC6500428|XP_032305672.1|DANA	LOC110188100|XP_020813314.1|DSER
OG0004136	LOC6500932|XP_001954195.1|DANA	LOC110191086|XP_020817490.1|DSER
OG0004137	LOC6494163|XP_001960842.1|DANA	LOC110181061|XP_020804424.1|DSER
OG0004138	LOC6493390|XP_001957657.1|DANA	LOC110177545|XP_020799973.1|DSER
OG0004139	LOC6502594|XP_032307960.1|DANA	LOC110184472|XP_020808677.1|DSER
OG0004140	LOC6503659|XP_001963984.1|DANA	LOC110182543|XP_020806251.1|DSER
OG0004141	LOC6495118|XP_032306510.1|DANA	LOC110182938|XP_020806777.1|DSER
OG0004142	LOC6503577|XP_001964125.1|DANA	LOC110180327|XP_020803643.1|DSER
OG0004143	LOC6499831|XP_001953821.1|DANA	LOC110189013|XP_020814635.1|DSER
