Orthogroup	DANA.longest_only	DSUZ.longest_only
OG0004160	LOC6507580|XP_001955945.1|DANA	LOC108013243|XP_016934479.1|DSUZ
OG0004161	LOC6498973|XP_001955579.2|DANA	LOC108008024|XP_016927296.2|DSUZ, LOC108012127|XP_036674211.1|DSUZ
OG0004162	LOC6501699|XP_001955792.2|DANA	LOC108016436|XP_016938576.2|DSUZ
OG0004163	LOC6499405|XP_001954702.2|DANA	LOC108010597|XP_016930975.2|DSUZ
OG0004164	LOC6501131|XP_032305406.1|DANA	LOC108011645|XP_036673661.1|DSUZ
OG0004165	LOC6494484|XP_014762811.1|DANA	LOC108009797|XP_016929948.1|DSUZ
OG0004166	LOC6494908|XP_001959445.1|DANA	LOC108010063|XP_016930365.1|DSUZ
OG0004167	LOC6501225|XP_001954797.1|DANA	LOC108007048|XP_016926144.2|DSUZ
OG0004168	LOC6500005|XP_001953420.1|DANA	LOC108011524|XP_036673992.1|DSUZ
OG0004169	LOC6504029|XP_032308497.1|DANA	LOC108004767|XP_036677071.1|DSUZ
OG0004170	LOC6504439|XP_032308335.1|DANA	LOC108004637|XP_016923075.1|DSUZ
OG0004171	LOC6504022|XP_001964023.2|DANA	LOC108021822|XP_016946114.1|DSUZ
OG0004172	LOC6502035|XP_032311902.1|DANA	LOC108006308|XP_016925286.1|DSUZ
OG0004173	LOC6495891|XP_001959791.1|DANA	LOC108008609|XP_016927979.1|DSUZ
OG0004174	LOC6494043|XP_032307009.1|DANA	LOC108019735|XP_016943153.1|DSUZ
OG0004175	LOC6494290|XP_001960597.1|DANA	LOC108010187|XP_016930519.1|DSUZ
OG0004176	LOC6502836|XP_001957171.1|DANA	LOC108013278|XP_016934538.1|DSUZ
OG0004177	LOC6499950|XP_014766290.1|DANA	LOC108014157|XP_036673967.1|DSUZ
OG0004178	LOC6505787|XP_032305583.1|DANA	LOC118878142|XP_036675685.1|DSUZ, LOC108012034|XP_036674138.1|DSUZ
OG0004179	LOC6504145|XP_001964268.1|DANA	LOC108016847|XP_016939196.1|DSUZ
OG0004180	LOC6500404|XP_032305739.1|DANA	LOC108015591|XP_036672538.1|DSUZ
OG0004181	LOC6501507|XP_001955389.1|DANA	LOC108011897|XP_016932635.2|DSUZ
OG0004182	LOC6507612|XP_032309826.1|DANA	LOC108013269|XP_016934520.1|DSUZ
OG0004183	LOC6507613|XP_032309851.1|DANA	LOC108013575|XP_016934991.1|DSUZ
OG0004184	LOC6506524|XP_001957718.1|DANA	LOC108011874|XP_016932608.1|DSUZ
OG0004185	LOC6498456|XP_001962860.1|DANA	LOC108011970|XP_016932719.1|DSUZ
OG0004186	LOC6503762|XP_001963786.1|DANA	LOC108016779|XP_016939034.1|DSUZ
OG0004187	LOC6500020|XP_032306921.1|DANA	LOC108019282|XP_016942585.1|DSUZ
OG0004188	LOC6494610|XP_014760084.1|DANA	LOC108011515|XP_016932160.2|DSUZ
OG0004189	LOC6494599|XP_001965939.1|DANA	LOC108011487|XP_016932125.2|DSUZ
OG0004190	LOC6500450|XP_001953237.1|DANA	LOC108018438|XP_036675070.1|DSUZ
OG0004191	LOC6500449|XP_001953234.1|DANA	LOC108017122|XP_016939574.1|DSUZ
OG0004192	LOC6499334|XP_001954847.2|DANA	LOC118877582|XP_036672743.1|DSUZ
OG0004193	LOC6502315|XP_001966222.2|DANA	LOC108018862|XP_016941940.2|DSUZ
OG0004194	LOC6499297|XP_001954921.1|DANA	LOC108018634|XP_016941690.2|DSUZ
OG0004195	LOC6504574|XP_001966599.1|DANA	LOC108005361|XP_016924099.1|DSUZ
OG0004196	LOC6499072|XP_014765895.1|DANA	LOC108007210|XP_036674223.1|DSUZ
OG0004197	LOC6499659|XP_001954201.1|DANA	LOC108010644|XP_016931032.2|DSUZ
OG0004198	LOC6501671|XP_001955720.1|DANA	LOC108013800|XP_016935263.2|DSUZ
OG0004199	LOC6499316|XP_032312064.1|DANA	LOC108012176|XP_036673811.1|DSUZ
OG0004200	LOC6496109|XP_001960244.1|DANA	LOC108008268|XP_016927546.2|DSUZ
OG0004201	LOC6505590|XP_001964639.1|DANA	LOC108007243|XP_036674210.1|DSUZ
OG0004202	LOC6501068|XP_001954496.3|DANA	LOC108005978|XP_036673130.1|DSUZ
OG0004203	LOC6501617|XP_001955612.1|DANA	LOC108014810|XP_036673551.1|DSUZ
OG0004204	LOC6506351|XP_001958052.1|DANA	LOC108011384|XP_016931992.2|DSUZ
OG0004205	LOC6493617|XP_032310372.1|DANA	LOC108013367|XP_016934675.1|DSUZ
OG0004206	LOC6500416|XP_001953173.1|DANA	LOC108005058|XP_016923686.1|DSUZ, LOC118877681|XP_036673281.1|DSUZ
OG0004207	LOC6500126|XP_001953172.1|DANA	LOC108005045|XP_016923672.1|DSUZ, LOC108005027|XP_016923651.2|DSUZ
OG0004208	LOC6501155|XP_001954654.1|DANA	LOC108010608|XP_016930989.2|DSUZ
OG0004209	LOC6505829|XP_001964444.1|DANA	LOC108011486|XP_016932124.2|DSUZ
OG0004210	LOC6500046|XP_001953324.1|DANA	LOC108014418|XP_036672830.1|DSUZ
OG0004211	LOC6507028|XP_001965296.1|DANA	LOC108020206|XP_016943813.1|DSUZ
OG0004212	LOC6498854|XP_001955794.1|DANA	LOC108017493|XP_016940033.1|DSUZ
OG0004213	LOC6500970|XP_001954272.1|DANA	LOC108018520|XP_016941562.2|DSUZ
OG0004214	LOC6495815|XP_001959644.1|DANA	LOC108008399|XP_016927733.1|DSUZ
OG0004215	LOC6494359|XP_001960469.1|DANA	LOC108018068|XP_016940953.1|DSUZ
OG0004216	LOC6507239|XP_014765114.1|DANA	LOC108012461|XP_016933338.1|DSUZ
OG0004217	LOC6493337|XP_001957548.1|DANA	LOC108012392|XP_016933239.1|DSUZ
OG0004218	LOC6503795|XP_001963732.1|DANA	LOC108016656|XP_016938854.1|DSUZ
OG0004219	LOC6499637|XP_001954246.1|DANA	LOC108007984|XP_016927253.2|DSUZ
OG0004220	LOC6501325|XP_032307487.1|DANA	LOC108014568|XP_036673373.1|DSUZ
OG0004221	LOC6505803|XP_001964403.2|DANA	LOC108014420|XP_016936020.1|DSUZ
OG0004222	LOC6505833|XP_001964452.1|DANA	LOC108014340|XP_036673846.1|DSUZ
OG0004223	LOC6500537|XP_032305352.1|DANA	LOC108019288|XP_016942592.2|DSUZ
OG0004224	LOC6498841|XP_001955832.1|DANA	LOC108016274|XP_036674891.1|DSUZ
OG0004225	LOC6505107|XP_001965444.1|DANA	LOC108018921|XP_016942002.1|DSUZ
OG0004226	LOC6499312|XP_014766007.1|DANA	LOC108004949|XP_036673726.1|DSUZ
OG0004227	LOC6498953|XP_001955615.2|DANA	LOC108014802|XP_036673548.1|DSUZ
OG0004228	LOC6501618|XP_001955614.1|DANA	LOC108014803|XP_036673547.1|DSUZ
OG0004229	LOC6496181|XP_001960384.2|DANA	LOC108018028|XP_016940883.1|DSUZ
OG0004230	LOC6503678|XP_032308576.1|DANA	LOC108018855|XP_036675743.1|DSUZ
OG0004231	LOC6493428|XP_001957728.1|DANA	LOC108010758|XP_036671504.1|DSUZ
OG0004232	LOC6506517|XP_014764793.1|DANA	LOC108020018|XP_036671506.1|DSUZ
OG0004233	LOC6506516|XP_001957732.1|DANA	LOC108020032|XP_016943610.1|DSUZ
OG0004234	LOC6506509|XP_014764791.1|DANA	LOC108020043|XP_016943625.1|DSUZ
OG0004235	LOC6504898|XP_001966552.1|DANA	LOC108015137|XP_016936893.1|DSUZ
OG0004236	LOC6505718|XP_001964396.1|DANA	LOC108018623|XP_036673577.1|DSUZ
OG0004237	LOC6500462|XP_001953270.1|DANA	LOC108019326|XP_036675077.1|DSUZ
OG0004238	LOC6501027|XP_001954413.1|DANA	LOC108007383|XP_036675549.1|DSUZ
OG0004239	LOC6505808|XP_001964410.1|DANA	LOC108014422|XP_016936022.2|DSUZ
OG0004240	LOC6501694|XP_032312248.1|DANA	LOC108006952|XP_016926046.1|DSUZ
OG0004241	LOC6500475|XP_001953297.1|DANA	LOC108018521|XP_016941563.2|DSUZ
OG0004242	LOC6499373|XP_001954765.1|DANA	LOC108011559|XP_016932216.2|DSUZ
OG0004243	LOC6493341|XP_001957555.1|DANA	LOC108014474|XP_016936091.2|DSUZ
OG0004244	LOC6501286|XP_001954922.1|DANA	LOC108018636|XP_016941693.2|DSUZ
OG0004245	LOC6492941|XP_001956697.1|DANA	LOC108013227|XP_016934445.1|DSUZ
OG0004246	LOC6507165|XP_032309940.1|DANA	LOC108014501|XP_036670619.1|DSUZ
OG0004247	LOC6504635|XP_001966494.1|DANA	LOC108016603|XP_016938782.1|DSUZ
OG0004248	LOC6495512|XP_001959005.1|DANA	LOC108010198|XP_016930531.1|DSUZ
OG0004249	LOC6507555|XP_001955906.1|DANA	LOC108013122|XP_016934286.1|DSUZ
OG0004250	LOC6504342|XP_001965017.1|DANA	LOC108021233|XP_016945331.1|DSUZ
OG0004251	LOC6504732|XP_032309113.1|DANA	LOC108016845|XP_036676220.1|DSUZ
OG0004252	LOC6501701|XP_001955797.1|DANA	LOC108017489|XP_016940026.2|DSUZ
OG0004253	LOC6499630|XP_001954263.1|DANA	LOC108018549|XP_016941591.2|DSUZ
OG0004254	LOC6503123|XP_001963465.1|DANA	LOC108014993|XP_016936704.1|DSUZ
OG0004255	LOC6502736|XP_032309224.1|DANA	LOC108008532|XP_036668798.1|DSUZ
OG0004256	LOC6494262|XP_032306747.1|DANA	LOC108008247|XP_036669602.1|DSUZ
OG0004257	LOC6499015|XP_001955508.1|DANA	LOC108015481|XP_016937400.2|DSUZ
OG0004258	LOC6500220|XP_032305319.1|DANA	LOC108005016|XP_036673279.1|DSUZ
OG0004259	LOC6496300|XP_001960647.1|DANA	LOC108017959|XP_016940717.1|DSUZ
OG0004260	LOC6501675|XP_032312185.1|DANA	LOC108013793|XP_036675142.1|DSUZ
OG0004261	LOC6500487|XP_014766582.1|DANA	LOC108016232|XP_036674894.1|DSUZ
OG0004262	LOC6503401|XP_001967502.1|DANA	LOC108006403|XP_016925414.1|DSUZ
OG0004263	LOC6501241|XP_001954832.1|DANA	LOC108010757|XP_036672648.1|DSUZ
OG0004264	LOC6499641|XP_001954239.1|DANA	LOC108016089|XP_036674788.1|DSUZ
OG0004265	LOC6500098|XP_001953231.1|DANA	LOC108017115|XP_016939565.1|DSUZ
OG0004266	LOC6494166|XP_001965970.1|DANA	LOC118877689|XP_036673343.1|DSUZ
OG0004267	LOC6505709|XP_001964416.1|DANA	LOC118877948|XP_036674583.1|DSUZ
OG0004268	LOC6494321|XP_032306141.1|DANA	LOC108009776|XP_016929896.1|DSUZ
OG0004269	LOC6495124|XP_001959000.1|DANA	LOC108009658|XP_016929666.1|DSUZ
OG0004270	LOC26514796|XP_014764049.1|DANA	LOC108017927|XP_016940607.1|DSUZ
OG0004271	LOC6495803|XP_001959621.1|DANA	LOC108019797|XP_016943287.1|DSUZ
OG0004272	LOC6500939|XP_001954212.1|DANA	LOC108006027|XP_016924959.1|DSUZ
OG0004273	LOC6500736|XP_001953816.1|DANA	LOC108018720|XP_016941781.2|DSUZ
OG0004274	LOC6502316|XP_001966224.1|DANA	LOC108019088|XP_016942251.1|DSUZ
OG0004275	LOC6503984|XP_001963956.1|DANA	LOC108005339|XP_016924064.1|DSUZ
OG0004276	LOC6502415|XP_032311180.1|DANA	LOC118877373|XP_036671804.1|DSUZ
OG0004277	LOC6507152|XP_001956579.2|DANA	LOC108010692|XP_036671996.1|DSUZ
OG0004278	LOC6503649|XP_001964000.1|DANA	LOC108005182|XP_016923855.2|DSUZ
OG0004279	LOC6497889|XP_001961652.1|DANA	LOC108021497|XP_016945733.1|DSUZ
OG0004280	LOC6504024|XP_032308594.1|DANA	LOC108004656|XP_016923102.1|DSUZ
OG0004281	LOC6496506|XP_001961040.1|DANA	LOC108019891|XP_016943459.1|DSUZ
OG0004282	LOC6494278|XP_001960615.1|DANA	LOC108010039|XP_016930336.1|DSUZ
OG0004283	LOC6496286|XP_001960614.1|DANA	LOC108010040|XP_016930338.1|DSUZ
OG0004284	LOC26514190|XP_014762303.1|DANA	LOC108015428|XP_016937354.1|DSUZ
OG0004285	LOC6500758|XP_001953862.1|DANA	LOC108017501|XP_016940046.2|DSUZ
OG0004286	LOC6507155|XP_032309755.1|DANA	LOC108010702|XP_016931101.1|DSUZ
OG0004287	LOC6507156|XP_032310003.1|DANA	LOC108010696|XP_016931093.1|DSUZ
OG0004288	LOC6507904|XP_001956568.1|DANA	LOC108010698|XP_016931097.1|DSUZ
OG0004289	LOC6493580|XP_001958036.1|DANA	LOC108011050|XP_036670707.1|DSUZ
OG0004290	LOC6496325|XP_001960706.1|DANA	LOC108008520|XP_016927879.1|DSUZ
OG0004291	LOC6494199|XP_001960767.1|DANA	LOC108008367|XP_016927694.1|DSUZ
OG0004292	LOC26513871|XP_014765544.1|DANA	LOC108005887|XP_016924764.1|DSUZ
OG0004293	LOC6506731|XP_001957336.1|DANA	LOC108006635|XP_016925659.2|DSUZ
OG0004294	LOC6493619|XP_032310369.1|DANA	LOC108010910|XP_036671209.1|DSUZ
OG0004295	LOC6493503|XP_032309554.1|DANA	LOC108013431|XP_016934785.1|DSUZ
OG0004296	LOC6493504|XP_001957883.2|DANA	LOC108013460|XP_016934827.1|DSUZ
OG0004297	LOC6496305|XP_001960657.1|DANA	LOC108008547|XP_036669482.1|DSUZ
OG0004298	LOC6495223|XP_001958813.1|DANA	LOC108019853|XP_016943385.1|DSUZ
OG0004299	LOC6494021|XP_032306854.1|DANA	LOC108019601|XP_036670009.1|DSUZ
OG0004300	LOC6495510|XP_001959003.1|DANA	LOC108010199|XP_016930532.1|DSUZ
OG0004301	LOC6506494|XP_001957769.1|DANA	LOC108005755|XP_016924571.2|DSUZ
OG0004302	LOC6495610|XP_001959197.2|DANA	LOC108009097|XP_016928650.1|DSUZ
OG0004303	LOC6494351|XP_001960485.1|DANA	LOC108009636|XP_016929619.1|DSUZ
OG0004304	LOC6494506|XP_032307054.1|DANA	LOC108008508|XP_016927864.1|DSUZ
OG0004305	LOC6494051|XP_032306239.1|DANA	LOC108019755|XP_016943195.1|DSUZ
OG0004306	LOC6495492|XP_001958965.1|DANA	LOC108010131|XP_016930448.1|DSUZ
OG0004307	LOC6496559|XP_001961144.1|DANA	LOC108018204|XP_016941210.1|DSUZ
OG0004308	LOC6495724|XP_032305996.1|DANA	LOC108018194|XP_016941195.1|DSUZ
OG0004309	LOC6506998|XP_001956856.1|DANA	LOC108012582|XP_016933486.1|DSUZ
OG0004310	LOC6495236|XP_032306942.1|DANA	LOC108019851|XP_016943379.1|DSUZ
OG0004311	LOC6507938|XP_001956649.1|DANA	LOC108006230|XP_016925157.1|DSUZ
OG0004312	LOC6494245|XP_001960671.1|DANA	LOC108010208|XP_016930541.1|DSUZ
OG0004313	LOC6493917|XP_032311563.1|DANA	LOC108019837|XP_016943355.2|DSUZ
OG0004314	LOC6496095|XP_001960217.2|DANA	LOC108009176|XP_016928799.1|DSUZ
OG0004315	LOC6496446|XP_001960926.3|DANA	LOC108009859|XP_016930048.1|DSUZ
OG0004316	LOC6495893|XP_001959795.1|DANA	LOC108010218|XP_016930551.1|DSUZ
OG0004317	LOC6496505|XP_001961039.1|DANA	LOC108019621|XP_016942991.1|DSUZ
OG0004318	LOC6494246|XP_032306096.1|DANA	LOC108009596|XP_016929557.1|DSUZ
OG0004319	LOC6496243|XP_001960526.1|DANA	LOC108019886|XP_016943447.1|DSUZ
OG0004320	LOC26514649|XP_014767317.1|DANA	LOC118877626|XP_036672981.1|DSUZ, LOC108020510|XP_036678111.1|DSUZ
OG0004321	LOC6497499|XP_001961958.1|DANA	LOC108018118|XP_016941043.1|DSUZ
OG0004322	LOC6500893|XP_032312144.1|DANA	LOC108020282|XP_016943898.2|DSUZ, LOC118879027|XP_036677903.1|DSUZ
OG0004323	LOC6507658|XP_001956090.1|DANA	LOC108012815|XP_016933744.1|DSUZ
OG0004324	LOC26514427|XP_014762327.1|DANA	LOC108021215|XP_016945302.1|DSUZ
OG0004325	LOC6496397|XP_001960819.1|DANA	LOC108010149|XP_016930473.1|DSUZ
OG0004326	LOC6494180|XP_032305924.1|DANA	LOC108010148|XP_016930472.1|DSUZ
OG0004327	LOC6502886|XP_032311832.1|DANA	LOC108019181|XP_016942439.1|DSUZ
OG0004328	LOC6494698|XP_001959835.1|DANA	LOC108008678|XP_016928060.1|DSUZ
OG0004329	LOC6494235|XP_032307180.1|DANA	LOC108009315|XP_016929061.1|DSUZ
OG0004330	LOC6496083|XP_001960184.1|DANA	LOC108008489|XP_016927838.1|DSUZ
OG0004331	LOC6495986|XP_001959983.1|DANA	LOC108008352|XP_016927670.1|DSUZ
OG0004332	LOC6498047|XP_001961964.1|DANA	LOC108005370|XP_016924121.1|DSUZ
OG0004333	LOC6497365|XP_001962241.1|DANA	LOC108019511|XP_016942832.1|DSUZ
OG0004334	LOC6498671|XP_001963287.1|DANA	LOC108005792|XP_016924614.1|DSUZ
OG0004335	LOC6496640|XP_001961313.3|DANA	LOC108018010|XP_016940857.1|DSUZ
OG0004336	LOC6495109|XP_001959034.1|DANA	LOC108010230|XP_016930564.1|DSUZ
OG0004337	LOC6498085|XP_001962050.2|DANA	LOC108005715|XP_016924536.1|DSUZ
OG0004338	LOC6507278|XP_001956336.1|DANA	LOC108012978|XP_016934032.1|DSUZ
OG0004339	LOC6496350|XP_001960742.2|DANA	LOC108008442|XP_016927781.1|DSUZ
OG0004340	LOC6494212|XP_001960741.1|DANA	LOC108008441|XP_016927780.1|DSUZ
OG0004341	LOC6496414|XP_001960868.2|DANA	LOC108008318|XP_016927624.1|DSUZ
OG0004342	LOC6494373|XP_032306822.1|DANA	LOC108010295|XP_036669462.1|DSUZ
OG0004343	LOC6494374|XP_001960441.3|DANA	LOC108009848|XP_016930031.1|DSUZ
OG0004344	LOC6496202|XP_001960437.1|DANA	LOC108010029|XP_016930317.1|DSUZ
OG0004345	LOC6504125|XP_001965190.1|DANA	LOC108021522|XP_016945770.1|DSUZ
OG0004346	LOC6496304|XP_014763749.1|DANA	LOC108009834|XP_016930013.1|DSUZ
OG0004347	LOC6494256|XP_001960656.1|DANA	LOC108009924|XP_016930140.1|DSUZ
OG0004348	LOC6494906|XP_001959449.2|DANA	LOC108010201|XP_016930534.1|DSUZ
OG0004349	LOC6495721|XP_014763464.1|DANA	LOC108018109|XP_016941015.1|DSUZ
OG0004350	LOC6495086|XP_001959094.1|DANA	LOC108017879|XP_016940531.1|DSUZ
OG0004351	LOC6494017|XP_001961139.1|DANA	LOC108019749|XP_016943180.1|DSUZ
OG0004352	LOC26515247|XP_032305708.1|DANA	LOC108011631|XP_016932309.1|DSUZ
OG0004353	LOC6501454|XP_001955291.2|DANA	LOC108012021|XP_016932788.2|DSUZ
OG0004354	LOC6505645|XP_001964539.1|DANA	LOC108006416|XP_016925429.2|DSUZ
OG0004355	LOC6499452|XP_014766073.1|DANA	LOC108020091|XP_036678140.1|DSUZ, LOC108016060|XP_036675204.1|DSUZ
OG0004356	LOC6494803|XP_001959638.1|DANA	LOC108019857|XP_016943389.2|DSUZ
OG0004357	LOC6495799|XP_001959611.1|DANA	LOC108017715|XP_016940313.2|DSUZ
OG0004358	LOC6495135|XP_014763170.1|DANA	LOC108009849|XP_016930035.1|DSUZ
OG0004359	LOC6494441|XP_001960310.2|DANA	LOC108018029|XP_036669752.1|DSUZ
OG0004360	LOC6493670|XP_001958195.1|DANA	LOC108020730|XP_016944591.1|DSUZ
OG0004361	LOC6501030|XP_001954418.1|DANA	LOC108006035|XP_016924967.1|DSUZ
OG0004362	LOC6507651|XP_001956075.1|DANA	LOC108012400|XP_016933249.1|DSUZ
OG0004363	LOC6504008|XP_001963995.1|DANA	LOC108005454|XP_016924235.1|DSUZ
OG0004364	LOC6495807|XP_001959627.2|DANA	LOC108019632|XP_016943004.1|DSUZ
OG0004365	LOC6494793|XP_032306048.1|DANA	LOC108009932|XP_016930163.1|DSUZ
OG0004366	LOC6497641|XP_001961654.1|DANA	LOC108021499|XP_016945736.1|DSUZ
OG0004367	LOC6506768|XP_001957274.1|DANA	LOC108005794|XP_016924612.1|DSUZ
OG0004368	LOC6493871|XP_001958595.1|DANA	LOC108007703|XP_016926932.1|DSUZ
OG0004369	LOC6495196|XP_001958875.2|DANA	LOC108019741|XP_016943163.1|DSUZ
OG0004370	LOC6494279|XP_001960613.1|DANA	LOC108009997|XP_016930270.1|DSUZ
OG0004371	LOC6503134|XP_001963492.1|DANA	LOC108004736|XP_016923250.1|DSUZ
OG0004372	LOC6494253|XP_032306752.1|DANA	LOC108008140|XP_036669413.1|DSUZ
OG0004373	LOC6496658|XP_001961347.1|DANA	LOC108011574|XP_016932233.2|DSUZ
OG0004374	LOC6494641|XP_032306542.1|DANA	LOC108009074|XP_036669343.1|DSUZ
OG0004375	LOC6506498|XP_001957762.1|DANA	LOC108005913|XP_016924811.2|DSUZ
OG0004376	LOC6507840|XP_001956451.1|DANA	LOC108019986|XP_036671703.1|DSUZ
OG0004377	LOC6493453|XP_001957782.1|DANA	LOC108013531|XP_016934917.1|DSUZ
OG0004378	LOC6495162|XP_032306081.1|DANA	LOC108009634|XP_036668959.1|DSUZ
OG0004379	LOC6494794|XP_001959654.1|DANA	LOC108009820|XP_016929992.1|DSUZ
OG0004380	LOC6495235|XP_001958791.1|DANA	LOC108019630|XP_016943001.1|DSUZ
OG0004381	LOC6499865|XP_001953744.1|DANA	LOC108014750|XP_036673810.1|DSUZ, LOC118878587|XP_036677516.1|DSUZ
OG0004382	LOC6494937|XP_001959364.1|DANA	LOC108009228|XP_016928880.1|DSUZ
OG0004383	LOC6495748|XP_001959490.1|DANA	LOC108010193|XP_016930524.1|DSUZ
OG0004384	LOC6495750|XP_001959492.1|DANA	LOC108009415|XP_016929232.1|DSUZ
OG0004385	LOC6494322|XP_001960535.1|DANA	LOC108009972|XP_016930224.1|DSUZ
OG0004386	LOC6495494|XP_001958969.1|DANA	LOC108010324|XP_016930735.1|DSUZ
OG0004387	LOC6506127|XP_001958495.1|DANA	LOC108013235|XP_036670718.1|DSUZ
OG0004388	LOC6494934|XP_032306960.1|DANA	LOC108008659|XP_016928036.1|DSUZ
OG0004389	LOC6493422|XP_001957717.3|DANA	LOC108020068|XP_016943657.1|DSUZ
OG0004390	LOC6493238|XP_014764266.1|DANA	LOC108013779|XP_036670933.1|DSUZ
OG0004391	LOC6494594|XP_001960045.2|DANA	LOC108008105|XP_036669280.1|DSUZ
OG0004392	LOC6493236|XP_032310364.1|DANA	LOC108013767|XP_036671108.1|DSUZ
OG0004393	LOC6495646|XP_032306126.1|DANA	LOC108019911|XP_016943501.1|DSUZ
OG0004394	LOC6496445|XP_032306461.1|DANA	LOC108018184|XP_016941174.1|DSUZ
OG0004395	LOC6496546|XP_001961118.1|DANA	LOC108019682|XP_016943063.1|DSUZ
OG0004396	LOC6496659|XP_001961350.1|DANA	LOC108010722|XP_016931133.1|DSUZ, LOC118876748|XP_036677785.1|DSUZ
OG0004397	LOC6495804|XP_001959623.1|DANA	LOC108019798|XP_016943289.1|DSUZ
OG0004398	LOC6494806|XP_001959624.1|DANA	LOC108019799|XP_016943290.1|DSUZ
OG0004399	LOC6496207|XP_001960452.1|DANA	LOC108018178|XP_016941166.1|DSUZ
OG0004400	LOC6500959|XP_001954248.1|DANA	LOC108007971|XP_016927230.1|DSUZ
OG0004401	LOC6495308|XP_001958655.2|DANA	LOC108010236|XP_016930578.1|DSUZ
OG0004402	LOC6495310|XP_001958652.1|DANA	LOC108010065|XP_016930367.1|DSUZ
OG0004403	LOC6496091|XP_001960206.1|DANA	LOC108009408|XP_016929217.1|DSUZ
OG0004404	LOC6496655|XP_001961341.1|DANA	LOC108010967|XP_016931474.2|DSUZ
OG0004405	LOC6492922|XP_014764150.1|DANA	LOC108006224|XP_036671549.1|DSUZ
OG0004406	LOC6506109|XP_014764629.1|DANA	LOC108012998|XP_016934066.1|DSUZ
OG0004407	LOC6495834|XP_001959679.1|DANA	LOC108018001|XP_016940840.1|DSUZ
OG0004408	LOC6493280|XP_001957430.1|DANA	LOC108012590|XP_016933498.1|DSUZ
OG0004409	LOC6502326|XP_014760022.1|DANA	LOC108020356|XP_016944043.1|DSUZ
OG0004410	LOC6494211|XP_032306790.1|DANA	LOC108009056|XP_016928550.1|DSUZ
OG0004411	LOC6506129|XP_001958493.2|DANA	LOC108007457|XP_016926614.1|DSUZ
OG0004412	LOC6493815|XP_001958492.1|DANA	LOC108007456|XP_016926613.2|DSUZ
OG0004413	LOC6495714|XP_001959424.1|DANA	LOC108010190|XP_016930522.1|DSUZ
OG0004414	LOC6494229|XP_001960696.1|DANA	LOC108008491|XP_016927840.1|DSUZ
OG0004415	LOC6495160|XP_001958936.1|DANA	LOC108009718|XP_016929769.1|DSUZ
OG0004416	LOC6494811|XP_001959616.1|DANA	LOC108018216|XP_016941223.1|DSUZ
OG0004417	LOC6505827|XP_001964441.1|DANA	LOC108017287|XP_016939793.2|DSUZ
OG0004418	LOC6494828|XP_001959586.2|DANA	LOC108018089|XP_036669805.1|DSUZ
OG0004419	LOC6495233|XP_014763198.1|DANA	LOC108019577|XP_036669809.1|DSUZ
OG0004420	LOC6494329|XP_001960525.1|DANA	LOC108019641|XP_016943014.1|DSUZ
OG0004421	LOC6507851|XP_001956469.1|DANA	LOC108010500|XP_016930861.2|DSUZ
OG0004422	LOC6493403|XP_014764361.1|DANA	LOC108004799|XP_016923340.1|DSUZ
OG0004423	LOC6494299|XP_001960578.1|DANA	LOC108009322|XP_016929082.1|DSUZ
OG0004424	LOC6494115|XP_032306956.1|DANA	LOC108009745|XP_016929829.1|DSUZ
OG0004425	LOC6493216|XP_001957284.1|DANA	LOC108013071|XP_036672113.1|DSUZ
OG0004426	LOC6506767|XP_001957276.1|DANA	LOC108013193|XP_016934390.1|DSUZ
OG0004427	LOC6506742|XP_001957322.1|DANA	LOC108014020|XP_016935519.2|DSUZ
OG0004428	LOC6500151|XP_032305409.1|DANA	LOC118877935|XP_036674466.1|DSUZ, LOC108017549|XP_016940116.1|DSUZ
OG0004429	LOC6497568|XP_001961798.2|DANA	LOC108005279|XP_016923962.1|DSUZ
OG0004430	LOC6507807|XP_001956387.1|DANA	LOC108013270|XP_016934526.1|DSUZ
OG0004431	LOC6500841|XP_001954017.1|DANA	LOC108018571|XP_016941616.2|DSUZ
OG0004432	LOC6499742|XP_001954018.2|DANA	LOC108018569|XP_016941614.2|DSUZ
OG0004433	LOC6507275|XP_001956347.1|DANA	LOC108017616|XP_036671718.1|DSUZ
OG0004434	LOC6495805|XP_001959625.1|DANA	LOC108019661|XP_016943041.1|DSUZ
OG0004435	LOC6496023|XP_001960064.1|DANA	LOC108010314|XP_016930699.1|DSUZ
OG0004436	LOC6494881|XP_032307182.1|DANA	LOC108009712|XP_016929758.2|DSUZ
OG0004437	LOC6494366|XP_001960451.1|DANA	LOC108008690|XP_016928073.1|DSUZ
OG0004438	LOC6495747|XP_001959488.1|DANA	LOC108010107|XP_016930417.1|DSUZ
OG0004439	LOC6496347|XP_001960737.1|DANA	LOC108010105|XP_016930415.1|DSUZ
OG0004440	LOC6496351|XP_001960744.1|DANA	LOC108009061|XP_016928555.1|DSUZ
OG0004441	LOC6497415|XP_001962129.1|DANA	LOC108007855|XP_016927110.1|DSUZ
OG0004442	LOC6494315|XP_001960548.1|DANA	LOC108009822|XP_016929995.1|DSUZ
OG0004443	LOC6507618|XP_001956008.1|DANA	LOC108013466|XP_016934831.1|DSUZ
OG0004444	LOC6494280|XP_001960611.1|DANA	LOC108008453|XP_016927795.1|DSUZ
OG0004445	LOC6494234|XP_032306836.1|DANA	LOC108008406|XP_016927741.1|DSUZ
