Orthogroup	DANA.longest_only	BCOP.longest_only
OG0003936	LOC6496170|XP_001960367.1|DANA	LOC119081568|XP_037046494.1|BCOP
OG0003937	LOC6494092|XP_001960993.1|DANA	LOC119079963|XP_037043972.1|BCOP
OG0003938	LOC6498514|XP_032311261.1|DANA	LOC119066188|XP_037024388.1|BCOP
OG0003939	LOC6498329|XP_001962555.1|DANA	LOC119085404|XP_037051705.1|BCOP
OG0003940	LOC6506298|XP_001965149.1|DANA	LOC119075344|XP_037037669.1|BCOP
OG0003941	LOC6496992|XP_001962975.1|DANA	LOC119068886|XP_037028648.1|BCOP, LOC119068887|XP_037028649.1|BCOP
OG0003942	LOC6505480|XP_001964937.2|DANA	LOC119085251|XP_037051482.1|BCOP
OG0003943	LOC6498520|XP_001962987.1|DANA	LOC119068434|XP_037027899.1|BCOP
OG0003944	LOC6498480|XP_001962909.1|DANA	LOC119078552|XP_037042018.1|BCOP
OG0003945	LOC6495906|XP_001959832.1|DANA	LOC119079394|XP_037043177.1|BCOP
OG0003946	LOC6498012|XP_014761929.1|DANA	LOC119078689|XP_037042240.1|BCOP
OG0003947	LOC6497528|XP_001961899.1|DANA	LOC119075314|XP_037037628.1|BCOP
OG0003948	LOC6497909|XP_001961696.1|DANA	LOC119085977|XP_037052435.1|BCOP
OG0003949	LOC6497620|XP_001961694.2|DANA	LOC119075409|XP_037037749.1|BCOP
OG0003950	LOC6497111|XP_001962732.1|DANA	LOC119078927|XP_037042564.1|BCOP
OG0003951	LOC6497115|XP_014761520.1|DANA, LOC116656028|XP_032311056.1|DANA	LOC119078924|XP_037042555.1|BCOP
OG0003952	LOC6497589|XP_001961755.3|DANA	LOC119076315|XP_037038878.1|BCOP
OG0003953	LOC6498240|XP_001962368.1|DANA	LOC119066356|XP_037024668.1|BCOP
OG0003954	LOC6507683|XP_001956142.1|DANA	LOC119066357|XP_037024669.1|BCOP
OG0003956	LOC6497658|XP_032307698.1|DANA	LOC119083245|XP_037048801.1|BCOP
OG0003957	LOC6493740|XP_001958346.1|DANA	LOC119083013|XP_037048545.1|BCOP
OG0003958	LOC6502372|XP_001967165.3|DANA	LOC119069614|XP_037029601.1|BCOP
OG0003959	LOC6495059|XP_032306532.1|DANA	LOC119078441|XP_037041858.1|BCOP
OG0003960	LOC6503689|XP_001963918.2|DANA	LOC119082261|XP_037047615.1|BCOP
OG0003961	LOC6504491|XP_014760438.1|DANA	LOC119069464|XP_037029412.1|BCOP, LOC119076374|XP_037038985.1|BCOP
OG0003962	LOC6496984|XP_001962996.1|DANA	LOC119078763|XP_037042366.1|BCOP
OG0003963	LOC6498027|XP_032307402.1|DANA	LOC119066309|XP_037024590.1|BCOP
OG0003964	LOC6504256|XP_001965098.1|DANA	LOC119074490|XP_037036535.1|BCOP, LOC119085834|XP_037052231.1|BCOP
OG0003965	LOC6497578|XP_032307562.1|DANA	LOC119083257|XP_037048833.1|BCOP, LOC119084641|XP_037050603.1|BCOP
OG0003966	LOC6505392|XP_001966903.1|DANA	LOC119072629|XP_037033767.1|BCOP
OG0003967	LOC6495665|XP_014763434.1|DANA	LOC119081316|XP_037045985.1|BCOP
OG0003968	LOC6494952|XP_014763084.1|DANA	LOC119081307|XP_037045963.1|BCOP
OG0003969	LOC6494649|XP_001959936.1|DANA	LOC119081403|XP_037046190.1|BCOP
OG0003970	LOC6503354|XP_001965369.1|DANA	LOC119066251|XP_037024472.1|BCOP
OG0003971	LOC6496947|XP_001963080.1|DANA	LOC119071550|XP_037032366.1|BCOP
OG0003972	LOC6493610|XP_014764466.1|DANA	LOC119085029|XP_037051114.1|BCOP
OG0003973	LOC6496187|XP_001960402.1|DANA	LOC119081613|XP_037046554.1|BCOP
OG0003974	LOC6495138|XP_001958974.1|DANA	LOC119075643|XP_037038025.1|BCOP
OG0003975	LOC6498360|XP_032310950.1|DANA	LOC119084610|XP_037050568.1|BCOP
OG0003976	LOC6498432|XP_001962808.1|DANA	LOC119066371|XP_037024691.1|BCOP
OG0003977	LOC6504340|XP_001965021.1|DANA	LOC119066375|XP_037024696.1|BCOP
OG0003978	LOC6506304|XP_032310610.1|DANA	LOC119085406|XP_037051707.1|BCOP, LOC119085407|XP_037051709.1|BCOP
OG0003979	LOC6498604|XP_001963145.1|DANA	LOC119082686|XP_037048154.1|BCOP
OG0003980	LOC6494306|XP_001965940.1|DANA	LOC119079922|XP_037043916.1|BCOP
OG0003981	LOC6497026|XP_001962904.1|DANA	LOC119066759|XP_037025290.1|BCOP
OG0003982	LOC6497064|XP_001962821.2|DANA	LOC119066367|XP_037024681.1|BCOP
OG0003983	LOC6497788|XP_001961454.1|DANA	LOC119066368|XP_037024687.1|BCOP
OG0003984	LOC6497514|XP_014761717.1|DANA	LOC119071554|XP_037032372.1|BCOP
OG0003985	LOC26514494|XP_014762335.1|DANA	LOC119072242|XP_037033313.1|BCOP
OG0003986	LOC6498658|XP_001963262.3|DANA	LOC119075596|XP_037037961.1|BCOP
OG0003987	LOC6498659|XP_032311001.1|DANA	LOC119075595|XP_037037960.1|BCOP
OG0003988	LOC6497203|XP_001962563.3|DANA	LOC119076322|XP_037038889.1|BCOP
OG0003989	LOC6504241|XP_001965104.1|DANA	LOC119066692|XP_037025180.1|BCOP
OG0003990	LOC6497720|XP_001961492.1|DANA	LOC119070894|XP_037031315.1|BCOP
OG0003991	LOC6506615|XP_014760573.1|DANA	LOC119085907|XP_037052346.1|BCOP
OG0003992	LOC6506625|XP_001965217.1|DANA	LOC119072929|XP_037034145.1|BCOP
OG0003993	LOC6506712|XP_001965231.2|DANA	LOC119072918|XP_037034132.1|BCOP
OG0003995	LOC6494062|XP_001961059.1|DANA	LOC119073326|XP_037034613.1|BCOP
OG0003996	LOC6495074|XP_001959124.1|DANA	LOC119078122|XP_037041475.1|BCOP
OG0003997	LOC6496855|XP_001963266.1|DANA	LOC119082234|XP_037047586.1|BCOP
OG0003998	LOC26513764|XP_032309419.1|DANA	LOC119071458|XP_037032205.1|BCOP
OG0003999	LOC6498703|XP_001965872.1|DANA	LOC119071462|XP_037032214.1|BCOP
OG0004000	LOC6501886|XP_001966733.1|DANA	LOC119081529|XP_037046424.1|BCOP
OG0004001	LOC6494225|XP_001960704.1|DANA	LOC119081397|XP_037046179.1|BCOP
OG0004002	LOC6498260|XP_001962418.1|DANA	LOC119076351|XP_037038943.1|BCOP
OG0004003	LOC6497942|XP_032307321.1|DANA	LOC119084566|XP_037050478.1|BCOP
OG0004004	LOC6503085|XP_001963401.2|DANA, LOC6497446|XP_001962060.1|DANA	LOC119077125|XP_037040194.1|BCOP
OG0004005	LOC6497961|XP_032307648.1|DANA	LOC119077149|XP_037040228.1|BCOP, LOC119071689|XP_037032571.1|BCOP
OG0004006	LOC6498160|XP_001962206.1|DANA	LOC119076229|XP_037038786.1|BCOP
OG0004007	LOC6498488|XP_001962933.1|DANA	LOC119070759|XP_037031128.1|BCOP, LOC119071283|XP_037032049.1|BCOP
OG0004008	LOC6507136|XP_032310971.1|DANA	LOC119070748|XP_037031107.1|BCOP
OG0004009	LOC6498314|XP_001962517.1|DANA	LOC119072703|XP_037033870.1|BCOP
OG0004010	LOC6497095|XP_014761516.1|DANA	LOC119076260|XP_037038822.1|BCOP
OG0004011	LOC6504374|XP_001964972.2|DANA	LOC119071580|XP_037032419.1|BCOP
OG0004012	LOC6498943|XP_014765836.1|DANA	LOC119069583|XP_037029566.1|BCOP
OG0004013	LOC6497104|XP_001962747.1|DANA	LOC119072569|XP_037033704.1|BCOP
OG0004014	LOC6506322|XP_032310081.1|DANA	LOC119081954|XP_037047144.1|BCOP
OG0004015	LOC6498450|XP_001962845.1|DANA	LOC119082600|XP_037048049.1|BCOP
OG0004016	LOC6498572|XP_014762186.1|DANA	LOC119066281|XP_037024542.1|BCOP
OG0004017	LOC6503831|XP_001965239.1|DANA	LOC119078863|XP_037042469.1|BCOP
OG0004018	LOC6495105|XP_001959056.1|DANA	LOC119078860|XP_037042466.1|BCOP
OG0004019	LOC6497371|XP_001962219.1|DANA	LOC119078810|XP_037042409.1|BCOP
OG0004021	LOC116654946|XP_032307645.1|DANA, LOC6497954|XP_001961789.2|DANA	LOC119082574|XP_037047993.1|BCOP
OG0004022	LOC6498141|XP_001962162.1|DANA	LOC119067494|XP_037026396.1|BCOP
OG0004023	LOC6496016|XP_001960046.3|DANA	LOC119077118|XP_037040183.1|BCOP
OG0004024	LOC6498681|XP_001963316.2|DANA	LOC119082579|XP_037048000.1|BCOP
OG0004025	LOC6497494|XP_001961967.1|DANA	LOC119066710|XP_037025208.1|BCOP
OG0004026	LOC6498118|XP_032307369.1|DANA	LOC119076306|XP_037038867.1|BCOP
OG0004027	LOC6496206|XP_001960449.1|DANA	LOC119077012|XP_037040020.1|BCOP
OG0004028	LOC6497131|XP_014761527.1|DANA	LOC119084886|XP_037050928.1|BCOP, LOC119084894|XP_037050939.1|BCOP
OG0004029	LOC6497198|XP_001962572.1|DANA	LOC119082632|XP_037048093.1|BCOP, LOC119082634|XP_037048097.1|BCOP
OG0004030	LOC6495725|XP_001959444.2|DANA	LOC119080055|XP_037044156.1|BCOP
OG0004031	LOC6497015|XP_001962925.1|DANA	LOC119085905|XP_037052343.1|BCOP
OG0004032	LOC6498720|XP_032308655.1|DANA	LOC119066084|XP_037024247.1|BCOP
OG0004033	LOC6496975|XP_032311078.1|DANA	LOC119079038|XP_037042720.1|BCOP
OG0004034	LOC6498230|XP_001962347.3|DANA	LOC119066146|XP_037024336.1|BCOP
OG0004035	LOC6496990|XP_001962979.1|DANA	LOC119066767|XP_037025302.1|BCOP
OG0004036	LOC6496706|XP_032309227.1|DANA	LOC119066723|XP_037025233.1|BCOP
OG0004037	LOC6497044|XP_001962861.1|DANA	LOC119082741|XP_037048218.1|BCOP
OG0004038	LOC6497645|XP_001961643.1|DANA	LOC119082405|XP_037047831.1|BCOP
OG0004039	LOC6497441|XP_014761707.1|DANA	LOC119079016|XP_037042682.1|BCOP
OG0004040	LOC6494189|XP_001960800.1|DANA	LOC119073433|XP_037034806.1|BCOP
OG0004041	LOC6501970|XP_001966788.1|DANA	LOC119082811|XP_037048355.1|BCOP
OG0004042	LOC6506189|XP_001958377.1|DANA	LOC119070029|XP_037030211.1|BCOP, LOC119080213|XP_037044347.1|BCOP
OG0004043	LOC6496900|XP_001963184.1|DANA	LOC119075631|XP_037038006.1|BCOP
OG0004044	LOC6503842|XP_001963702.1|DANA	LOC119068855|XP_037028576.1|BCOP
OG0004045	LOC6496876|XP_001963226.1|DANA	LOC119066324|XP_037024611.1|BCOP
OG0004046	LOC6507338|XP_001965356.2|DANA	LOC119066207|XP_037024423.1|BCOP
OG0004047	LOC6498303|XP_001962498.1|DANA	LOC119080532|XP_037044842.1|BCOP
OG0004048	LOC6506199|XP_001965128.1|DANA	LOC119066765|XP_037025297.1|BCOP
OG0004049	LOC6507169|XP_001965322.1|DANA	LOC119083295|XP_037048884.1|BCOP
OG0004050	LOC6498072|XP_001962023.2|DANA	LOC119077053|XP_037040079.1|BCOP, LOC119072028|XP_037033042.1|BCOP
OG0004051	LOC6498154|XP_001962192.2|DANA	LOC119076238|XP_037038794.1|BCOP
OG0004052	LOC6502125|XP_032309414.1|DANA	LOC119083907|XP_037049614.1|BCOP
OG0004053	LOC6495390|XP_001958729.1|DANA	LOC119073896|XP_037035680.1|BCOP
OG0004054	LOC6497654|XP_001961627.1|DANA	LOC119085165|XP_037051358.1|BCOP
OG0004055	LOC6500239|XP_001952960.1|DANA	LOC119069675|XP_037029694.1|BCOP
OG0004056	LOC6500067|XP_032307678.1|DANA	LOC119069726|XP_037029749.1|BCOP
OG0004057	LOC6506242|XP_001958277.1|DANA	LOC119068915|XP_037028676.1|BCOP
OG0004058	LOC6492994|XP_014764171.1|DANA	LOC119072725|XP_037033897.1|BCOP
OG0004059	LOC6500591|XP_001953530.1|DANA	LOC119074734|XP_037036897.1|BCOP
OG0004060	LOC6499536|XP_001954419.1|DANA	LOC119084501|XP_037050415.1|BCOP
OG0004061	LOC6502958|XP_032308911.1|DANA	LOC119075241|XP_037037531.1|BCOP
OG0004062	LOC6507581|XP_014765335.1|DANA	LOC119080531|XP_037044837.1|BCOP, LOC119076716|XP_037039530.1|BCOP
OG0004063	LOC6504620|XP_001966514.1|DANA	LOC119073988|XP_037035800.1|BCOP
OG0004064	LOC6506733|XP_001957335.1|DANA	LOC119079891|XP_037043872.1|BCOP
OG0004065	LOC6494455|XP_032306793.1|DANA	LOC119085542|XP_037051850.1|BCOP
OG0004066	LOC6494197|XP_001960773.1|DANA	LOC119085498|XP_037051808.1|BCOP
OG0004067	LOC116655270|XP_032308775.1|DANA, LOC6504121|XP_001964228.1|DANA	LOC119071950|XP_037032977.1|BCOP
OG0004068	LOC6499375|XP_001954759.1|DANA	LOC119085721|XP_037052064.1|BCOP, LOC119074473|XP_037036510.1|BCOP
OG0004069	LOC6499376|XP_032305483.1|DANA	LOC119074472|XP_037036509.1|BCOP
OG0004070	LOC6493129|XP_001957102.1|DANA	LOC119067750|XP_037026774.1|BCOP
OG0004071	LOC6507002|XP_001956849.1|DANA	LOC119077773|XP_037040977.1|BCOP
OG0004072	LOC6493011|XP_001956848.1|DANA	LOC119077775|XP_037040980.1|BCOP
OG0004073	LOC6502285|XP_001966169.1|DANA	LOC119073845|XP_037035583.1|BCOP
OG0004074	LOC6495859|XP_001959722.3|DANA	LOC119082860|XP_037048417.1|BCOP
OG0004075	LOC6496531|XP_001961083.1|DANA	LOC119072244|XP_037033319.1|BCOP
OG0004076	LOC6494049|XP_014762609.1|DANA	LOC119066171|XP_037024363.1|BCOP
OG0004077	LOC6497948|XP_001961779.1|DANA	LOC119067377|XP_037026196.1|BCOP
OG0004078	LOC6500997|XP_001954323.1|DANA	LOC119076887|XP_037039786.1|BCOP
OG0004079	LOC6503834|XP_001963686.1|DANA	LOC119077638|XP_037040754.1|BCOP
OG0004080	LOC6494122|XP_001960925.1|DANA	LOC119085856|XP_037052262.1|BCOP
OG0004081	LOC6494940|XP_032305938.1|DANA	LOC119078280|XP_037041664.1|BCOP, LOC119078281|XP_037041667.1|BCOP
OG0004082	LOC26513826|XP_014759736.1|DANA	LOC119076714|XP_037039527.1|BCOP
OG0004083	LOC26514390|XP_014767280.1|DANA	LOC119078791|XP_037042399.1|BCOP
OG0004084	LOC6493591|XP_001958056.1|DANA	LOC119076804|XP_037039664.1|BCOP
OG0004085	LOC6500709|XP_001953767.1|DANA	LOC119085738|XP_037052104.1|BCOP
OG0004086	LOC6501490|XP_001955356.1|DANA	LOC119081628|XP_037046574.1|BCOP
OG0004087	LOC6502918|XP_001963590.1|DANA	LOC119076013|XP_037038499.1|BCOP
OG0004089	LOC116656411|XP_032311868.1|DANA, LOC6503811|XP_032308509.1|DANA	LOC119085200|XP_037051443.1|BCOP
OG0004090	LOC6503432|XP_001967468.1|DANA	LOC119074294|XP_037036205.1|BCOP
OG0004091	LOC6499953|XP_001953567.1|DANA, LOC6499954|XP_001953566.2|DANA	LOC119073779|XP_037035353.1|BCOP
OG0004092	LOC6504095|XP_001964163.2|DANA	LOC119075018|XP_037037321.1|BCOP
OG0004094	LOC6493882|XP_001967782.3|DANA	LOC119074513|XP_037036570.1|BCOP
OG0004095	LOC6501173|XP_001954689.2|DANA	LOC119077702|XP_037040871.1|BCOP
OG0004096	LOC6501489|XP_001955355.1|DANA	LOC119080038|XP_037044125.1|BCOP
OG0004097	LOC6507260|XP_001956370.1|DANA	LOC119084221|XP_037050015.1|BCOP
OG0004098	LOC6499857|XP_001953763.1|DANA	LOC119084218|XP_037050009.1|BCOP
OG0004099	LOC6498885|XP_032312207.1|DANA	LOC119074972|XP_037037266.1|BCOP
OG0004100	LOC6501680|XP_001955751.1|DANA	LOC119076730|XP_037039538.1|BCOP
OG0004101	LOC6501682|XP_001955754.2|DANA	LOC119082202|XP_037047531.1|BCOP
OG0004102	LOC6501683|XP_032312218.1|DANA	LOC119076731|XP_037039542.1|BCOP
OG0004103	LOC6499598|XP_001954325.1|DANA	LOC119068568|XP_037028108.1|BCOP
OG0004104	LOC6501535|XP_032311155.1|DANA	LOC119084002|XP_037049709.1|BCOP
OG0004105	LOC6493237|XP_001957333.1|DANA	LOC119076006|XP_037038481.1|BCOP
OG0004106	LOC6493574|XP_001958024.1|DANA	LOC119074390|XP_037036404.1|BCOP
OG0004107	LOC6493118|XP_001957079.1|DANA	LOC119074389|XP_037036403.1|BCOP
OG0004108	LOC6494274|XP_001965945.1|DANA	LOC119074849|XP_037037058.1|BCOP
OG0004109	LOC6503417|XP_001967469.1|DANA	LOC119070070|XP_037030266.1|BCOP
OG0004110	LOC6493813|XP_001958489.1|DANA	LOC119084405|XP_037050267.1|BCOP
OG0004111	LOC6505349|XP_001966890.2|DANA, LOC6499562|XP_032306021.1|DANA	LOC119084347|XP_037050183.1|BCOP
OG0004112	LOC6501719|XP_001955843.2|DANA	LOC119071187|XP_037031856.1|BCOP
OG0004113	LOC6503611|XP_001964067.1|DANA	LOC119071145|XP_037031772.1|BCOP
OG0004114	LOC6504150|XP_001964276.1|DANA	LOC119077606|XP_037040715.1|BCOP
OG0004115	LOC6503492|XP_001964279.1|DANA	LOC119077613|XP_037040725.1|BCOP
OG0004116	LOC6499559|XP_001954383.1|DANA	LOC119082208|XP_037047548.1|BCOP
OG0004117	LOC6500948|XP_001954226.1|DANA	LOC119076786|XP_037039641.1|BCOP
OG0004118	LOC6494510|XP_001960199.1|DANA	LOC119081904|XP_037047032.1|BCOP
OG0004119	LOC6499553|XP_001954395.1|DANA	LOC119071602|XP_037032448.1|BCOP
OG0004120	LOC6494360|XP_001965932.1|DANA, LOC6494371|XP_032312338.1|DANA	LOC119084834|XP_037050818.1|BCOP
OG0004122	LOC6507401|XP_001956084.1|DANA	LOC119084349|XP_037050186.1|BCOP
OG0004123	LOC6500593|XP_032305641.1|DANA	LOC119074601|XP_037036747.1|BCOP
OG0004124	LOC6503566|XP_032308691.1|DANA	LOC119074769|XP_037036933.1|BCOP
OG0004125	LOC6505882|XP_032305510.1|DANA	LOC119076777|XP_037039628.1|BCOP
OG0004126	LOC6505639|XP_032305507.1|DANA	LOC119076780|XP_037039631.1|BCOP
OG0004127	LOC6498538|XP_001963023.1|DANA	LOC119068131|XP_037027488.1|BCOP
OG0004128	LOC6499960|XP_001953555.1|DANA	LOC119077982|XP_037041258.1|BCOP
OG0004129	LOC6495943|XP_001959900.1|DANA	LOC119078635|XP_037042125.1|BCOP, LOC119078962|XP_037042607.1|BCOP
OG0004130	LOC6503164|XP_032308945.1|DANA	LOC119076894|XP_037039795.1|BCOP
OG0004131	LOC6498954|XP_001955613.1|DANA	LOC119076701|XP_037039508.1|BCOP
OG0004132	LOC6506893|XP_001957047.1|DANA	LOC119084158|XP_037049904.1|BCOP
OG0004133	LOC6498308|XP_001962506.1|DANA	LOC119076485|XP_037039165.1|BCOP
OG0004134	LOC6501364|XP_001955082.2|DANA	LOC119071548|XP_037032349.1|BCOP
OG0004135	LOC6500428|XP_032305672.1|DANA	LOC119077844|XP_037041058.1|BCOP
OG0004136	LOC6500932|XP_001954195.1|DANA	LOC119077670|XP_037040809.1|BCOP
OG0004137	LOC6494163|XP_001960842.1|DANA	LOC119074117|XP_037035979.1|BCOP
OG0004138	LOC6493390|XP_001957657.1|DANA	LOC119074347|XP_037036337.1|BCOP
OG0004139	LOC6502594|XP_032307960.1|DANA	LOC119074341|XP_037036329.1|BCOP
OG0004140	LOC6503659|XP_001963984.1|DANA	LOC119071454|XP_037032201.1|BCOP
OG0004141	LOC6495118|XP_032306510.1|DANA	LOC119071990|XP_037033007.1|BCOP, LOC119071992|XP_037033008.1|BCOP
OG0004142	LOC6503577|XP_001964125.1|DANA	LOC119074583|XP_037036711.1|BCOP
OG0004143	LOC6499831|XP_001953821.1|DANA	LOC119077905|XP_037041173.1|BCOP
OG0004144	LOC6498528|XP_001963003.1|DANA	LOC119077842|XP_037041056.1|BCOP
OG0004145	LOC6493741|XP_001958348.1|DANA	LOC119073999|XP_037035827.1|BCOP
OG0004146	LOC6499269|XP_014765995.1|DANA	LOC119076775|XP_037039625.1|BCOP
OG0004147	LOC6498536|XP_001963018.1|DANA	LOC119073948|XP_037035733.1|BCOP
OG0004148	LOC6499902|XP_014766274.2|DANA	LOC119084368|XP_037050212.1|BCOP
OG0004149	LOC6500590|XP_001953529.1|DANA	LOC119084384|XP_037050241.1|BCOP
OG0004150	LOC6500620|XP_001953583.1|DANA	LOC119083220|XP_037048784.1|BCOP
OG0004151	LOC6505624|XP_001964580.1|DANA	LOC119085321|XP_037051597.1|BCOP
OG0004152	LOC6500037|XP_032305727.1|DANA	LOC119076165|XP_037038745.1|BCOP
OG0004153	LOC6495399|XP_001958760.1|DANA	LOC119067484|XP_037026384.1|BCOP
OG0004154	LOC6506910|XP_001957012.1|DANA	LOC119067808|XP_037026856.1|BCOP
OG0004155	LOC6499275|XP_001954977.1|DANA	LOC119075894|XP_037038366.1|BCOP
OG0004156	LOC6499947|XP_032308825.1|DANA, LOC116655271|XP_032308778.1|DANA, LOC116655290|XP_032308802.1|DANA, LOC116655284|XP_032308794.1|DANA, LOC6499949|XP_032308769.1|DANA	LOC119067292|XP_037026077.1|BCOP
OG0004157	LOC6498750|XP_001967275.2|DANA	LOC119068913|XP_037028671.1|BCOP
OG0004158	LOC6507056|XP_032310673.1|DANA	LOC119084131|XP_037049877.1|BCOP
OG0004159	LOC6500342|XP_001953008.1|DANA	LOC119076874|XP_037039778.1|BCOP
OG0004160	LOC6507580|XP_001955945.1|DANA	LOC119082221|XP_037047570.1|BCOP
OG0004161	LOC6498973|XP_001955579.2|DANA	LOC119070675|XP_037031013.1|BCOP
OG0004162	LOC6501699|XP_001955792.2|DANA	LOC119077700|XP_037040867.1|BCOP
OG0004163	LOC6499405|XP_001954702.2|DANA	LOC119084103|XP_037049852.1|BCOP
OG0004164	LOC6501131|XP_032305406.1|DANA	LOC119075714|XP_037038133.1|BCOP
OG0004165	LOC6494484|XP_014762811.1|DANA	LOC119076866|XP_037039768.1|BCOP
OG0004166	LOC6494908|XP_001959445.1|DANA	LOC119068770|XP_037028423.1|BCOP
OG0004167	LOC6501225|XP_001954797.1|DANA	LOC119084395|XP_037050255.1|BCOP
OG0004168	LOC6500005|XP_001953420.1|DANA	LOC119084400|XP_037050262.1|BCOP
OG0004169	LOC6504029|XP_032308497.1|DANA	LOC119075869|XP_037038324.1|BCOP
OG0004170	LOC6504439|XP_032308335.1|DANA	LOC119075877|XP_037038335.1|BCOP
OG0004171	LOC6504022|XP_001964023.2|DANA	LOC119075874|XP_037038333.1|BCOP
OG0004172	LOC6502035|XP_032311902.1|DANA	LOC119075946|XP_037038404.1|BCOP
OG0004173	LOC6495891|XP_001959791.1|DANA	LOC119071958|XP_037032985.1|BCOP
OG0004174	LOC6494043|XP_032307009.1|DANA	LOC119071903|XP_037032910.1|BCOP
OG0004175	LOC6494290|XP_001960597.1|DANA	LOC119071787|XP_037032743.1|BCOP
OG0004176	LOC6502836|XP_001957171.1|DANA	LOC119085409|XP_037051711.1|BCOP
OG0004177	LOC6499950|XP_014766290.1|DANA	LOC119083046|XP_037048562.1|BCOP
OG0004178	LOC6505787|XP_032305583.1|DANA	LOC119076806|XP_037039672.1|BCOP
OG0004179	LOC6504145|XP_001964268.1|DANA	LOC119078074|XP_037041425.1|BCOP
OG0004180	LOC6500404|XP_032305739.1|DANA	LOC119070257|XP_037030419.1|BCOP
OG0004181	LOC6501507|XP_001955389.1|DANA	LOC119066937|XP_037025549.1|BCOP
OG0004182	LOC6507612|XP_032309826.1|DANA	LOC119070100|XP_037030314.1|BCOP
OG0004184	LOC6506524|XP_001957718.1|DANA	LOC119084284|XP_037050105.1|BCOP
OG0004185	LOC6498456|XP_001962860.1|DANA	LOC119075607|XP_037037979.1|BCOP
OG0004186	LOC6503762|XP_001963786.1|DANA	LOC119076706|XP_037039517.1|BCOP
OG0004187	LOC6500020|XP_032306921.1|DANA	LOC119076096|XP_037038646.1|BCOP
OG0004188	LOC6494610|XP_014760084.1|DANA	LOC119073151|XP_037034351.1|BCOP
OG0004189	LOC6494599|XP_001965939.1|DANA	LOC119073215|XP_037034423.1|BCOP
OG0004190	LOC6500450|XP_001953237.1|DANA	LOC119074308|XP_037036251.1|BCOP
OG0004191	LOC6500449|XP_001953234.1|DANA	LOC119074667|XP_037036844.1|BCOP
OG0004192	LOC6499334|XP_001954847.2|DANA	LOC119074603|XP_037036750.1|BCOP
OG0004193	LOC6502315|XP_001966222.2|DANA	LOC119073406|XP_037034740.1|BCOP
OG0004194	LOC6499297|XP_001954921.1|DANA	LOC119084017|XP_037049725.1|BCOP
OG0004195	LOC6504574|XP_001966599.1|DANA	LOC119074847|XP_037037056.1|BCOP
OG0004196	LOC6499072|XP_014765895.1|DANA	LOC119075873|XP_037038330.1|BCOP
OG0004197	LOC6499659|XP_001954201.1|DANA	LOC119076687|XP_037039486.1|BCOP
OG0004198	LOC6501671|XP_001955720.1|DANA	LOC119083010|XP_037048539.1|BCOP
OG0004199	LOC6499316|XP_032312064.1|DANA	LOC119068722|XP_037028348.1|BCOP
OG0004200	LOC6496109|XP_001960244.1|DANA	LOC119071893|XP_037032889.1|BCOP
OG0004201	LOC6505590|XP_001964639.1|DANA	LOC119084702|XP_037050674.1|BCOP
OG0004202	LOC6501068|XP_001954496.3|DANA	LOC119076094|XP_037038644.1|BCOP
OG0004203	LOC6501617|XP_001955612.1|DANA	LOC119076145|XP_037038718.1|BCOP
OG0004204	LOC6506351|XP_001958052.1|DANA	LOC119084827|XP_037050803.1|BCOP
OG0004205	LOC6493617|XP_032310372.1|DANA	LOC119078311|XP_037041712.1|BCOP
OG0004206	LOC6500416|XP_001953173.1|DANA	LOC119067713|XP_037026726.1|BCOP
OG0004207	LOC6500126|XP_001953172.1|DANA	LOC119075905|XP_037038377.1|BCOP
OG0004208	LOC6501155|XP_001954654.1|DANA	LOC119073278|XP_037034555.1|BCOP
OG0004209	LOC6505829|XP_001964444.1|DANA	LOC119067979|XP_037027220.1|BCOP
OG0004210	LOC6500046|XP_001953324.1|DANA	LOC119078714|XP_037042285.1|BCOP
OG0004211	LOC6507028|XP_001965296.1|DANA	LOC119072661|XP_037033814.1|BCOP
OG0004212	LOC6498854|XP_001955794.1|DANA	LOC119085786|XP_037052207.1|BCOP, LOC119077923|XP_037041199.1|BCOP
OG0004213	LOC6500970|XP_001954272.1|DANA	LOC119078042|XP_037041352.1|BCOP
OG0004214	LOC6495815|XP_001959644.1|DANA	LOC119071514|XP_037032284.1|BCOP
OG0004215	LOC6494359|XP_001960469.1|DANA	LOC119066063|XP_037024233.1|BCOP
OG0004216	LOC6507239|XP_014765114.1|DANA	LOC119084419|XP_037050288.1|BCOP
OG0004217	LOC6493337|XP_001957548.1|DANA	LOC119084415|XP_037050278.1|BCOP
OG0004218	LOC6503795|XP_001963732.1|DANA	LOC119076868|XP_037039771.1|BCOP
OG0004219	LOC6499637|XP_001954246.1|DANA	LOC119082203|XP_037047532.1|BCOP
OG0004220	LOC6501325|XP_032307487.1|DANA	LOC119084161|XP_037049909.1|BCOP
OG0004221	LOC6505803|XP_001964403.2|DANA	LOC119074651|XP_037036824.1|BCOP
OG0004222	LOC6505833|XP_001964452.1|DANA	LOC119074678|XP_037036857.1|BCOP
OG0004223	LOC6500537|XP_032305352.1|DANA	LOC119074429|XP_037036451.1|BCOP
OG0004224	LOC6498841|XP_001955832.1|DANA	LOC119068839|XP_037028539.1|BCOP
OG0004225	LOC6505107|XP_001965444.1|DANA	LOC119073154|XP_037034350.1|BCOP, LOC119073155|XP_037034352.1|BCOP
OG0004226	LOC6499312|XP_014766007.1|DANA	LOC119083011|XP_037048540.1|BCOP
